,Thal_IL_R,Cerebellum_4_5_R,Temporal_Sup_R,Occipital_Inf_R,Vermis_3,Pallidum_R,SupraMarginal_R,Amygdala_L,Insula_L,Frontal_Mid_2_L,OFCmed_L,OFClat_L,Cerebellum_3_R,Temporal_Pole_Sup_L,Olfactory_R,Temporal_Inf_L,OFCmed_R,Thal_VPL_R,Hippocampus_R,Thal_PuL_L,Occipital_Sup_L,Cerebellum_8_R,Thal_VA_R,Cingulate_Mid_R,Paracentral_Lobule_L,SN_pc_L,Thal_LP_R,Cingulate_Mid_L,Heschl_L,Occipital_Mid_R,Angular_R,Cerebellum_6_L,Insula_R,Rolandic_Oper_L,Precuneus_L,Thal_PuI_L,Paracentral_Lobule_R,Cerebellum_9_L,Vermis_9,Thal_VA_L,Cuneus_L,Angular_L,Raphe_M,OFCant_R,Frontal_Inf_Orb_2_R,Calcarine_L,Cuneus_R,VTA_R,OFCant_L,Frontal_Inf_Oper_R,Thal_LGN_L,Postcentral_L,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,Precuneus_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Vermis_8,Postcentral_R,OFCpost_R,ACC_sup_L,Cerebellum_10_R,ParaHippocampal_L,Olfactory_L,Temporal_Inf_R,Rolandic_Oper_R,Thal_PuA_R,Vermis_10,Putamen_R,Cerebellum_7b_L,Cerebellum_9_R,Frontal_Inf_Tri_L,Frontal_Med_Orb_R,Calcarine_R,Temporal_Pole_Mid_R,Thal_MGN_L,Putamen_L,Cingulate_Post_L,Fusiform_L,ACC_pre_L,Parietal_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_R,Thal_IL_L,OFClat_R,Vermis_6,Vermis_4_5,Hippocampus_L,Cerebellum_8_L,SN_pc_R,Thal_PuM_L,Thal_LP_L,Cerebellum_7b_R,Occipital_Inf_L,Cerebellum_4_5_L,Vermis_7,N_Acc_L,Cerebellum_3_L,N_Acc_R,Precentral_R,Amygdala_R,Precentral_L,Rectus_L,Occipital_Mid_L,Frontal_Sup_2_L,Cerebellum_6_R,Temporal_Mid_L,Cerebellum_Crus1_R,Parietal_Sup_L,Temporal_Sup_L
Paracentral_Lobule_L,0.3258561414328998,0.6299211536397012,0.4614475097838127,0.4333588557086503,0.8278047864500978,0.1627531983130173,0.6920387619087078,0.027285203300817584,0.2543379053953912,0.9031839923966107,0.4410040707029219,-0.03598491563166961,0.805118867717121,0.2634031451068767,0.06331240962379492,0.2799936623096763,0.5337860073214804,0.7068225614708917,0.8061664499018869,0.6528371448805131,0.4309252547057272,0.7416769598474219,0.17452940777710083,0.9286941816204822,1.0,0.4739464390398471,0.43299539589328695,0.8898756032337374,0.528626116469763,0.29251670604400537,0.6294325825823575,0.238898702963383,0.19828746856215865,0.22756720113880874,0.8608812662265584,0.7426437486442179,0.9187075217900156,0.5883515087664544,0.33485381263044833,0.38090235190690547,0.43266262529235944,0.4247142730500047,0.6575562260836137,-0.005148844173125538,0.4020171764742813,0.5234138251203156,0.48027349375112777,0.34009501940287384,0.03929307366768679,0.509883264833824,0.5471514560249355,0.8109376307038592,-0.028482332529290205,0.7293511800797924,0.7854219252236821,0.5405454791251665,0.8925759379571461,0.125837129052827,0.87382271649993,0.22384696123059866,0.6181414835466537,-0.13108256710294347,0.6247677399565488,-0.015339290224517715,0.35148081949489346,0.16108259190435736,0.4805483857501372,0.4184047871154059,0.18272505312703263,-0.09814613493341541,0.6099286625962441,0.48502949927681444,0.13751061357064484,0.564451007477875,0.06132442450786355,0.42876927449353597,0.324492566104036,0.7945716598499902,0.5587980475150295,-0.10360553477952439,0.7520769992247938,0.33848329676167027,0.5358356480749578,0.3056037298143301,-0.054547221569156715,0.0003070357667664076,0.7507336873047622,0.7813058962685081,0.7185159497647122,0.4359383409505812,0.8307536858216817,0.42209936328313546,-0.18410873985330076,-0.07850313578364555,0.6853527292125832,-0.2208957420666929,0.15998942648730088,0.7901980091557367,0.25189678202299837,0.8952442893942559,0.1127276260743168,0.8784316949663625,0.5713035336214468,0.47173889881880504,0.8627597919751433,0.14362878446382574,0.22061239781804048,0.565996320884187,0.6821371305130495,0.17076828443228406
SN_pc_L,0.3642897287128165,0.3233436129868573,0.39631930509644864,0.31160318455872454,0.3455114694685588,0.4416103068095172,0.44045362080614314,-0.15655456940886942,-0.04644726626962127,0.4767847859430625,0.349484504792843,0.024937331398850546,0.4362767490553963,-0.009257308161041557,-0.1335613925949126,0.3680052209121636,0.350457859912926,0.4528513365688335,0.5480467401781324,0.06793969329409509,0.23425363221593803,0.34731508067998157,0.16838327089320584,0.5101056385106651,0.4739464390398471,1.0,-0.17252586797719582,0.5121109486403395,0.28510549305152966,0.16250715428476772,0.4245757891390291,0.2018115493176659,0.19848167024559993,0.09160780737499069,0.500643706029987,0.2968267531899365,0.44308989690754075,0.31669461153157813,0.19130533185602208,0.19476631907993483,0.28319075720802867,0.16800601867079298,0.3333367079427506,-0.03815732996561818,0.2605032556381422,0.33060938572626614,0.2379955093878914,0.036948442841372976,0.12408002285555284,0.3061556473840109,0.46508444818715905,0.3882369202960919,-0.11117965739291143,0.37838539743689253,0.5126419306638821,0.2815346523411372,0.464583654625141,-0.035367772814987514,0.4827825382724476,-0.041927042560046014,0.12152685381941516,-0.1168231354195526,0.2900397790231065,-0.22215026008938588,0.3603754585188426,0.14886033131232565,0.4233280864832978,0.2901183875485495,0.0429505028436624,-0.16045680583859054,0.36555213328835084,0.12911062980887575,0.07540241105009167,0.3478445312458764,-0.04929373412140765,0.31794732697542494,-0.09159261101778847,0.46762023459289276,0.21971978015808152,0.23326201872770594,0.2941815335640886,0.012631481374167385,0.2699905309298039,0.16275196789118054,0.009496268837829459,-0.11719475567063577,0.34799545370313945,0.4781564208369974,0.3837530150158733,0.5860053021396557,0.4368848255845447,0.7453886760212315,0.02339536445005513,-0.24031985280057094,0.36286850016307265,-0.15387062542197613,0.09125365899461103,0.41289069334851736,0.020886435846537137,0.49130631738662306,0.08453854689283516,0.4359423245597646,0.36507771166386765,0.18386470970921182,0.4133714089147317,0.20290479710176523,0.04045122577959328,0.5587289586471845,0.41610907184940293,0.032240778431334376
Thal_LP_R,0.11524703682261013,0.25416929454232506,0.03492175815334261,0.011427078691380838,0.3716948925942232,-0.08902685276511069,0.1710877503058195,0.08701893514870318,0.43493756147072044,0.4181486937255005,0.12458120216740551,-0.03211108052897407,0.2747006150556051,0.36451858731877307,0.155997736232009,-0.019631991689404694,0.2087924976555308,0.34455525132178544,0.3791059070057239,0.46048186026555393,0.08672094184730082,0.3389248292816553,0.1124201091952434,0.3671725339890518,0.43299539589328695,-0.17252586797719582,1.0,0.3039954762587724,0.45040588266986803,-0.1706016864817915,0.13190971574676003,0.04666760034558198,-0.030746438400535078,0.4097276278927831,0.3479154401983895,0.48404451298385437,0.4435935794866269,0.4279917870936619,0.37069408344505345,0.21364829366357874,-0.07752540205463107,0.16166219233642828,0.3141834280597441,0.2229523187158667,0.12832546656083701,0.04339747854251159,-0.0697367362838819,0.07599846783405481,-0.05532060198035841,0.1707744266532754,0.20998286297094,0.4898551763221721,0.12335609887442105,0.3906296754091106,0.2531746057298146,0.20121042734409422,0.4653748182164237,0.29237138227108134,0.4080521461608286,0.2664139737586148,0.5792675594291425,0.2205197201974723,0.4756719282979668,0.2425035915905387,-0.1257431336981432,0.15656089478380125,0.1710461494649386,0.4078671760711205,0.29609981005919633,0.2258773973103828,0.4058052602550689,0.5333328819530107,-0.09352982565711944,0.14036315469135946,0.18831687235947892,0.45777426663295456,0.4866801333756675,0.3219022289686319,0.521423650386258,-0.32732497978759306,0.27543575451875485,0.3814052054172085,0.11396521196416066,0.48730734655628183,0.2774237016599844,0.0604462922245384,0.27052568266562027,0.4856618332094749,0.3999816829521726,0.01202369873119572,0.34761437242724674,-0.08100962867987771,-0.2119675277458423,-0.03528218478848622,0.2865110122293135,0.13825082842715736,0.08626339611608137,0.3440004216778942,0.1901433840721272,0.3711667956285581,-0.1327019491655947,0.4275670617407028,0.38047953700392423,0.18153505788012683,0.4008103122178119,-0.12600157711705195,0.2704401075805753,0.03118055947512312,0.2296053784061394,0.3177127818258918
Cingulate_Mid_L,0.2577254631458726,0.6412248841723924,0.485445534333819,0.4322602220835134,0.7138031101998977,0.15736051483694657,0.705271269428365,-0.0431569155589355,0.24319720403293127,0.8034152025489034,0.4237281482917071,-0.009091933928096435,0.7381878140045374,0.1366099809136595,0.05215609250309453,0.2779525776990774,0.5150626739847427,0.6289776031151869,0.7286972410620018,0.5287263433021229,0.33549969051014283,0.6144121459759905,0.09983917936113645,0.9436877566363853,0.8898756032337374,0.5121109486403395,0.3039954762587724,1.0,0.5189350092871001,0.2609718552728393,0.5903017785344319,0.3032459925764647,0.19835076873495824,0.24116348000556823,0.7761079634351691,0.6894017836171251,0.852070119125135,0.47643122259672926,0.30400205791605556,0.37448627510043636,0.3124922515453405,0.36528614366147877,0.6805201097870213,0.03300286258615973,0.2275815474193569,0.4961688822487064,0.3628410933844986,0.2261169672463092,0.06636494453800713,0.4494893386293804,0.4785043138570176,0.7310872313192526,-0.008198875336985127,0.6626655060546193,0.7332396817804475,0.476290084560076,0.8310162081019284,0.17087411541154843,0.7814103277015589,0.20331412474686406,0.5104200575644735,-0.13528257029857038,0.6051736280112988,-0.07402159071461539,0.2902952443941394,0.1569007428181698,0.488793269740455,0.3824871188019139,0.19894537382257108,-0.07062514435294563,0.5132831371685445,0.45736477838557427,0.16113131738046813,0.6042752688271465,0.05792658673884858,0.3914871324740409,0.30308344282008337,0.7145614258875542,0.528044422014308,0.0073104125779031425,0.75005054998541,0.22341338831589022,0.6666314942947732,0.23714342314426398,0.043532836024421824,-0.09790615912421505,0.743823354524994,0.7364775538578696,0.6060286482450148,0.42522969596439064,0.7902798059079649,0.5040625600884797,-0.13641296323337718,-0.07550397147605654,0.7111623157252034,-0.11348734683323265,0.1398631912256697,0.7716638011044632,0.18283457021834218,0.8182103284002045,0.13542899191103538,0.8136055130873145,0.5647650326156829,0.42366895369791585,0.7630121278529175,0.2531704048538219,0.20198842667498978,0.589118757272634,0.6687330975234583,0.23074063501939246
Heschl_L,0.09303461814995792,0.42766780621840683,-0.02288864771150393,0.0647041041174235,0.4375472715777408,-0.027974705240699966,0.22962731027864242,-0.1639905272641871,0.6853191991614536,0.5423148376352476,0.1456789626072163,-0.05206819100949136,0.344746320129052,0.17903655826765802,0.0680757597822253,0.1426394778217653,0.36282120421519026,0.3147817519500575,0.4187584334328419,0.25582027191478546,0.18906438589940616,0.3713618121727815,0.27710830005516507,0.5168494309154372,0.528626116469763,0.28510549305152966,0.45040588266986803,0.5189350092871001,1.0,-0.19904516457627502,0.21187668981239666,0.5271886961404585,-0.18196707013777622,0.7905316201709597,0.4642681885190404,0.6415606764192343,0.49627389913594655,0.3848504535538935,0.5883228846780848,0.19359274165270224,-0.12973826676484468,0.16050776733649913,0.36444489773885386,0.22965966730237009,0.060811355678453326,0.3080220612456287,0.031437549029256814,-0.055804803612924746,-0.05403798032088131,-0.04050738231518355,0.22438901746770826,0.7737885391722015,0.04379837051492544,0.39896695024797596,0.3929831353372266,-0.0241803016880948,0.4849286764577027,0.2818046007173685,0.46769878756997596,0.16919737898692191,0.49427753123275164,0.255325005160922,0.7976482784383492,-0.016173180216606353,-0.01602358442578761,-0.031710526860292014,0.4741156239977973,0.4525685303736593,0.19759301811001842,0.10582655080914936,0.5771502467216231,0.7244812321230337,-0.13933954354754083,0.3606186178043213,0.23147549985278484,0.3432513703909384,0.6809399219962805,0.3773538617088375,0.667410191089969,0.04605241586862373,0.3886714876178609,0.13178524885266396,0.21910622327598514,0.5697355587195685,0.3757903602484829,0.12799175876754956,0.39572951120818095,0.7342555434211924,0.4537490926217083,0.19432982636870344,0.531315262042217,0.24132253516656585,-0.30930753558517327,-0.06394484157640538,0.6151755609191623,0.18236448515248374,0.1366843036413644,0.6594065914223967,0.07768871572887966,0.4276270609638693,0.015974896767807972,0.6836143384376426,0.4247464838388247,0.28721970458480334,0.5179128222036019,-0.06355245368988098,0.5609400464049146,0.14252983411712186,0.45970748993814115,0.7456702132495432
Occipital_Mid_R,0.15642372260496798,0.23960227412973154,0.4218868375796519,0.48288783290447485,0.46280236227811894,0.14405655999600775,0.46861374436365955,0.25135467442486564,-0.2965131612898767,0.2676211943088787,0.238076432176226,0.0456831195052701,0.3875956334477248,0.16721021633227273,-0.1199630755891622,0.13682155591348605,0.22611487447351566,0.26225286192967284,0.28119797807377994,0.26397505176807756,0.5855654369842901,0.4297299686682127,-0.10521537194390722,0.33114549534256377,0.29251670604400537,0.16250715428476772,-0.1706016864817915,0.2609718552728393,-0.19904516457627502,1.0,0.7229921053676663,0.04992301840774982,0.183478685466767,-0.408693853561564,0.36242278169467085,0.22691649056277433,0.29071437386833027,0.04871240583397577,-0.24466591767827583,0.22668196163838936,0.7940159166983292,0.37383756884062863,0.1890365358908831,-0.2543923332631087,0.3512933562874917,0.507297818546719,0.7144967853498306,0.2745174834951529,0.060003724512064836,0.2486028730602089,0.09836816810420775,0.04305243814086758,-0.2858813857017363,0.02089656224757794,0.38061964946285753,0.2804791870952523,0.2597435241684095,-0.21651594853257972,0.27553481890964243,0.06638250273042727,-0.051884528334883544,-0.23134538512462574,-0.1303613201130484,0.019325225273812772,0.4608039658495116,-0.13748538779014668,-0.08643335885289238,-0.17946096691984845,-0.22007126263807134,-0.40498125144245933,0.041612888951951726,-0.1492965654065198,0.16408181876261688,0.4256741201095458,0.03833638371362734,-0.13424809732019316,-0.15649035731844432,0.29104268030978253,-0.08647698346339211,-0.10894031413625718,0.2796917319611331,0.29245398350931107,0.33345636062853223,-0.3325705527671668,-0.3885143077622689,-0.1438327335774099,0.5257012450676896,0.0038051801598852986,0.29075005147254873,0.16431174165202883,0.2235845438560932,0.13796073193384406,-0.0362750999825317,0.1048884515883497,0.2748509575709457,-0.5794313068808236,0.1759316943843907,0.1922140633342154,0.17296307650658582,0.3506847034489798,0.20795120439683057,0.21518893565188366,0.00280564005181788,0.4423626582693361,0.2767541451166682,0.2680500923452178,-0.0566097908413097,0.36324967336985964,0.3649314221628837,-0.23371437753555765
Angular_R,0.2159616795290987,0.49949187575059356,0.5942631081129663,0.5656469466837593,0.6607232649250824,0.1934156112546302,0.810783388861137,0.05119686637950527,-0.1053679624284454,0.5986557664836966,0.3529598958985891,-0.022837317291188,0.6299332879208971,0.3135063161375031,-0.11635587448800204,0.30286051511534245,0.4567818481118911,0.5451437199563148,0.6105542910345632,0.48882306602545195,0.5627293448130685,0.5629563654521471,-0.05203285983922512,0.689789933079879,0.6294325825823575,0.4245757891390291,0.13190971574676003,0.5903017785344319,0.21187668981239666,0.7229921053676663,1.0,0.13633446119758488,0.24222165076325888,-0.11635229918625803,0.7546533504972964,0.5686248556982136,0.6890311837772871,0.462133564700409,0.10143398833905402,0.2822727448619936,0.6640770960060308,0.42877819154432895,0.4282864748546749,0.006662201841425078,0.38841674079557964,0.5028103593362975,0.6138000663804213,0.3207614024877653,0.13353440337179065,0.3793574066800869,0.39164090817727687,0.47379284147379164,-0.2699688677982008,0.3670379111060693,0.7296306520204624,0.441281384343182,0.6388910451738188,0.06138553890441001,0.7043053196880661,0.22730958979506108,0.23074929309221445,-0.16979158130948063,0.3055482000944825,0.019258898754710416,0.4898624019740749,0.07441405610834605,0.2621621728631498,0.23832584067248952,-0.01889595543773848,-0.1809220990769754,0.4510616806527917,0.13132825020450173,0.055461557482094186,0.5107704846751326,0.08357722699534445,0.11843875239445238,-0.0006779627220807421,0.6202517395797953,0.2803623394116419,-0.07411744059849532,0.4975235596962504,0.4368219673464605,0.6192806130117954,-0.08773483868337399,-0.17580166177889348,-0.08292854255414103,0.6883470591969179,0.482853906277766,0.5737259192970057,0.3123080494188483,0.5503006941593771,0.2849714294390042,-0.1527295864664348,-0.030705101715353875,0.5425960164138932,-0.34106510429176795,0.17399168825760752,0.5172717280036004,0.2547620684292643,0.6991961553077132,0.20693595185479233,0.5599892875048808,0.3611487144673488,0.5272586940680531,0.5278964632817968,0.23263646788423276,0.04340093612525011,0.5916076897499918,0.7192994969028598,-0.029293284090726273
Cerebellum_6_L,-0.16214199672048124,0.14181818368401655,-0.2097569125318702,0.1746580123618597,0.31455613508169805,0.0018316077507977246,0.008550158189935328,-0.1259512312208643,0.5705603643013498,0.1820985648857822,-0.1419646144066844,0.1781954900359598,0.09500464150467439,0.23182328078739084,-0.027891676169924336,0.20746003073870156,0.19311695541703136,-0.10889358234695164,0.1373834342921147,0.06841050783748184,0.28670146084163883,0.46875781253405147,0.17098658253320279,0.2563427385676517,0.238898702963383,0.2018115493176659,0.04666760034558198,0.3032459925764647,0.5271886961404585,0.04992301840774982,0.13633446119758488,1.0,-0.43313313137656617,0.605331877473954,0.1753249376945355,0.4069269329108961,0.21481880011201893,0.021549649104735995,0.36040491855033746,0.005967918716812381,0.02203191521600895,0.3210468059666883,0.2510354819368171,-0.05333274758892575,-0.00956614419973598,0.35606053547911476,0.05941309813340599,-0.41391451992503087,-0.1494796237809923,-0.3267215316793534,-0.16285998259192938,0.45910726659559703,0.07456815709069316,0.044635271029287354,0.15249928014470113,-0.3194794420880736,0.17592792369256385,0.2828328165187875,0.12296244328384624,0.14597664988078551,0.1687283887933147,0.18657167357294252,0.4955975104346715,-0.06054816113601689,0.08982774804578882,-0.2947500938210354,0.16503097736823272,0.11094914410944276,-0.007981049340031006,0.01577173907145261,0.31051594610515515,0.6621322617680786,-0.227984553867076,0.3005080466625086,0.20855594752310366,-0.11754666821458191,0.43524764932630533,0.06604438040156739,0.5136714833403329,0.20492495900507532,0.2984458853920122,0.0643295659156071,0.11314239879474865,0.09731070751686459,0.40029084142810606,0.0637045408780901,0.34237990703736526,0.3991894855658848,0.3991732733752831,0.06861725183271743,0.2815865928952556,0.27523566062118027,-0.4108188951744445,0.18574264901673795,0.41383094679312266,0.03301256422462638,0.2867803456603522,0.4589085534504737,0.03972321992781026,0.06166414368946555,-0.18672937963939149,0.45941503379285376,0.1272708295478987,0.514027478648325,0.2498013689078325,-0.0069919845735468495,0.6994075624275038,0.1236795025631725,0.2357767807635508,0.7312854481951478
Insula_R,0.5671281095202222,0.5464605548779257,0.7969873470838571,0.18919506430459043,0.18573952387466008,0.40228572573489624,0.503803068505168,0.17572483043895498,-0.3796105905321067,0.278102590930878,0.3296474078693303,0.0678641592860899,0.5288375483642014,-0.18872205268214232,-0.10984532246974688,-0.04578416120456593,0.10508944710100245,0.629543134635678,0.39679985215116165,0.11707060831626385,-0.1210858411609335,-0.09802058852148672,0.13082806024639793,0.2372938230773012,0.19828746856215865,0.19848167024559993,-0.030746438400535078,0.19835076873495824,-0.18196707013777622,0.183478685466767,0.24222165076325888,-0.43313313137656617,1.0,-0.4707855988066388,0.2586105418884785,0.07548713250891992,0.23702955399787196,0.07304756461497232,-0.4437521946670901,0.5557557866761392,0.19895914355276687,-0.16965634240550162,0.19510842178216897,-0.0870028856268578,0.2508563664946674,0.03885214772236171,0.1427699084219329,0.4407411404916934,0.25642252611106897,0.8404222932022634,0.46513870321701106,-0.07923607303145826,-0.2330552176934298,0.39097395190009965,0.24469387020333971,0.8081174521567188,0.2712301894268116,-0.4637877939923848,0.39775511597232266,0.07799307498376444,0.11240212978274254,-0.38899561851505254,-0.21221962872775718,-0.019697763303703035,0.18941280323839202,0.7622560495575486,0.25604057897154053,-0.06421805598250674,0.5691829729296585,-0.3977390968300832,0.010366868512888117,-0.3952628304966763,0.4793770653486003,0.2505870411671826,-0.254582747763903,0.369135930240997,0.022096143329625017,0.3325098615020034,-0.24506901146389762,-0.02628212573937495,0.06646304971619918,-0.09986338766752301,0.27616179264934204,0.18641939211921535,-0.5663353532918556,-0.4773716660215795,0.2639642869709848,-0.04656995476990118,-0.14597991613139147,0.24365103529147936,0.23089268336399174,0.18548285920396065,0.27595583014511216,-0.1592374470083493,0.13892873974433537,-0.3293300462752116,-0.0755570001402627,0.10156548467921642,-0.048193604462122376,0.43673821692202197,0.0077576697601430475,-0.025849506079768915,0.05355876451381628,-0.2247552775758511,0.29376533124493687,0.6407636173334581,-0.5988980590317047,0.34864182889249007,0.10115557719988995,-0.5514974517553479
Rolandic_Oper_L,-0.171192205319327,0.15237921324423315,-0.3757156470742857,-0.11753903750560983,0.18540814449661697,-0.17067763302717862,-0.1281826880222183,-0.15930176180109706,0.8479459355819515,0.23774530627640109,-0.033792474507723685,-0.019264657642411764,0.00692021917791549,0.13140943929303675,0.06849499634087469,0.1299145131460948,0.2050720489853367,-0.08956370513421374,0.11580896471978967,0.12705552147700014,0.12114154265322764,0.22683592209146464,0.2594798254676115,0.22876333821937941,0.22756720113880874,0.09160780737499069,0.4097276278927831,0.24116348000556823,0.7905316201709597,-0.408693853561564,-0.11635229918625803,0.605331877473954,-0.4707855988066388,1.0,0.1579674321866254,0.4340645997431915,0.18173804915797903,0.2460041189301128,0.6476116078428065,-0.0506832593262946,-0.32664602450806474,0.1305235849577935,0.19847771835041547,0.3111434541269915,-0.17118272775598647,0.13543529799500761,-0.20680961231832728,-0.3531880409230244,-0.15847585023431654,-0.3331528751804512,-0.037818820801247745,0.6316684513635926,0.18082108038634606,0.2500306541302529,0.09158451859556409,-0.294557470137096,0.21521562723134996,0.4329590985712798,0.14625220098317013,0.19607318319066452,0.4377207047669437,0.3364033545015577,0.724680150275938,-0.048627534832275256,-0.27164898418046945,-0.16129985520088133,0.2460014484457734,0.40272832589792845,0.1428216435967243,0.30972963110136026,0.4008308964906131,0.825602410025268,-0.28812265556096506,0.14706688328270576,0.2671401083164584,0.2373157006740402,0.6006624072798564,0.09816529207156145,0.6960023582335294,0.09879095278069132,0.19392161903241345,0.006919885726626066,-0.05201868490590628,0.4767718740391257,0.6593672526527166,0.266008279636303,0.14701986451366514,0.5835767805475492,0.36542703540780636,0.0327289546372766,0.31322199992858824,0.16799351634591303,-0.4311641772211668,-0.01941718801432957,0.3784856451317172,0.41385625307355284,0.0840959094197188,0.47925064131904865,0.017412363461044498,0.08166778886870878,-0.09951553033409827,0.47372521694509795,0.33743043368852266,0.24061917497024754,0.25698469039215294,-0.2811346822332965,0.7243029893280425,-0.06481193174160015,0.2564691931063674,0.8824350619731353
Precuneus_L,0.2910766528902543,0.6765214984719634,0.5850938865354931,0.4635232422527393,0.7859458976724399,0.13184202163189065,0.7760030885690861,-0.046428539901250586,0.1619955916964913,0.8483966717121473,0.4066986974221652,-0.05766749747396923,0.8059147476980152,0.21333168047996728,-0.040278670306555533,0.2968934420645291,0.45570709306397705,0.6888535469744621,0.8023013200540946,0.6243686974587997,0.5284143998584389,0.6010395774575558,0.11191542774161806,0.8515025158112473,0.8608812662265584,0.500643706029987,0.3479154401983895,0.7761079634351691,0.4642681885190404,0.36242278169467085,0.7546533504972964,0.1753249376945355,0.2586105418884785,0.1579674321866254,1.0,0.6926046169445399,0.873470110690671,0.5672149360639591,0.2571653051932443,0.3424049548256425,0.5178160592601213,0.4404659634403063,0.49440363697203316,0.08368121531934285,0.35140489346806725,0.5563083872349777,0.5089928374822971,0.35217348009169297,0.13436935723530793,0.503547003668441,0.5488389790218449,0.8043996482452738,-0.0821722223797073,0.6370289236349274,0.9510240381563756,0.5175419835110147,0.812479359515555,0.0879797491051033,0.8976985197825311,0.17832372956700407,0.5171160909336763,-0.11340725839007774,0.5884910478133433,-0.04922782528077292,0.362305108291936,0.2088088851877514,0.49756584288919664,0.43615485027739426,0.14416932805812557,-0.09019192857447143,0.620010480922119,0.3906729989116659,0.1059659025194896,0.6191415019398622,0.018674501086313935,0.3625320691319486,0.2350157518967273,0.8727487780615215,0.5512155134549453,-0.06764060351899913,0.612370886877263,0.2780883420681157,0.49699890174270595,0.23528649847304842,-0.02650113393652714,-0.049833148506854795,0.7983146298372279,0.7981048872334947,0.6505209539592448,0.43470335488692974,0.7800499155590301,0.40741206275938396,-0.15450164469100466,-0.05047560105335349,0.7348790662814088,-0.2055219401035598,0.1143882129037925,0.7898610844401242,0.172997279923322,0.8955712034280068,0.20680222435295842,0.8406643471772431,0.5389978648538587,0.5169696502810303,0.7759452075404047,0.19038536688207955,0.21293767754254775,0.5604319489794384,0.7541418118626394,0.15882543337152877
Thal_PuI_L,0.09845419959789291,0.6099827706438199,0.36404793725260826,0.38229066773751635,0.7248895348006007,0.08335854644735258,0.5604065011337146,-0.03905209701258562,0.42617860743359337,0.6923854246214147,0.3253140019883145,-0.07539595994860726,0.650353513065674,0.344241289745489,-0.007521949271539176,0.32741022901509675,0.47707606754379583,0.5569144801269766,0.6359279926867589,0.5412571087084792,0.3638052342867576,0.5901586328745926,0.15023292906001387,0.7343367634709765,0.7426437486442179,0.2968267531899365,0.48404451298385437,0.6894017836171251,0.6415606764192343,0.22691649056277433,0.5686248556982136,0.4069269329108961,0.07548713250891992,0.4340645997431915,0.6926046169445399,1.0,0.738962526327605,0.6474489705498838,0.3718470238446562,0.2974433232685343,0.24721357264152327,0.33353077206633236,0.4950638957205037,0.22529070390307718,0.2789675322381812,0.3872805490490681,0.25160479147293846,0.07653948496229505,0.153382569170512,0.28084241577109514,0.3945796714335158,0.7675715167847035,-0.12431354116783618,0.5517835884479297,0.5938150338002973,0.33645755940268374,0.7618653479602467,0.2126039741777051,0.7211785999879617,0.2900145767846444,0.5337590968170941,0.12198488844144616,0.7258587292591393,0.014651650168418838,0.2127244213083226,0.11701845929991224,0.5225725401982525,0.5256893818873161,0.19701780311580241,-0.003934450769017699,0.7365465680927545,0.6145753758407837,-0.06484534643095956,0.48457366568133825,0.16361143988943969,0.33143462142250235,0.4371982047923873,0.6057261527561579,0.7010904731369952,-0.07549590745483464,0.5766453383750644,0.32472838813549937,0.4825680374221423,0.28362821864656906,0.15670160345895073,-0.07073824841416242,0.7238949177931714,0.7611324444874524,0.622690617813052,0.18979768151765725,0.804016728509366,0.34300455519561596,-0.41870851110563967,-0.05386949089418009,0.6217684072545422,-0.08194572932475488,0.18682669560310372,0.7746993760328359,0.2324699598477387,0.7091992658025923,0.04363563414174141,0.7814096750186534,0.5180018688000755,0.48636188227278837,0.6674696356882296,0.09706754786359563,0.4142926007818753,0.4684691663886643,0.64123407634411,0.44239620513408456
