,Amygdala_R,OFClat_L,Frontal_Inf_Orb_2_L,ACC_sup_R,Temporal_Pole_Mid_L,Cerebellum_9_R,Frontal_Sup_2_R,Vermis_10,Temporal_Mid_L,Rectus_L,Occipital_Mid_L,Thal_AV_L,Thal_MGN_R,Cerebellum_Crus2_L,Thal_VL_R,Hippocampus_L,Precentral_R,Thal_PuM_R,Thal_PuA_R,Heschl_L,Vermis_9,VTA_R,Cerebellum_7b_L,LC_R,Vermis_3,Thal_LP_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Pallidum_L,Paracentral_Lobule_L,Cerebellum_10_L,Heschl_R,Vermis_6,Rectus_R,Fusiform_L,Temporal_Inf_L,Parietal_Inf_R,Vermis_7,Frontal_Sup_Medial_L,Cerebellum_9_L,Frontal_Sup_Medial_R,Thal_MDm_L,Thal_PuI_L,Parietal_Inf_L,Occipital_Sup_R,Occipital_Inf_L,OFCpost_L,Cerebellum_10_R,SN_pr_L,SupraMarginal_R,Cuneus_L,ACC_sub_L,Occipital_Inf_R,Insula_L,N_Acc_R,Olfactory_L,Thal_VL_L,Temporal_Pole_Sup_R,OFCpost_R,SupraMarginal_L,Lingual_L,Putamen_R,Cerebellum_8_L,ParaHippocampal_L,Thal_VPL_L,Frontal_Inf_Oper_R,Supp_Motor_Area_R,Angular_R,LC_L,Cerebellum_3_L,Temporal_Sup_L,Temporal_Inf_R,Lingual_R,N_Acc_L,Cerebellum_7b_R,Occipital_Mid_R,ACC_sub_R,Putamen_L,Frontal_Med_Orb_R,Thal_IL_L,OFCmed_L,Cingulate_Post_R,Vermis_8,ParaHippocampal_R,Cerebellum_4_5_L,Angular_L,Precentral_L,OFCant_L,Thal_PuL_L,Cingulate_Mid_L
Occipital_Mid_L,-0.013560633419937173,-0.4063199385362407,-0.3725599781924426,0.5367261925415383,0.0987527499887805,-0.34871302749008054,-0.08279095542366464,-0.2822823449898046,0.07960173637996652,-0.3925163972988197,1.0,0.3692871511669975,-0.34401460350989077,0.020653015591085372,0.3143532179447871,-0.26398728229362856,0.430874658505334,-0.6176788719936729,-0.5652656033587745,0.3211680237392271,-0.16183937489511463,-0.1090010433619265,-0.1995106501148123,-0.1565182304761653,0.018727499413841334,0.5965318625045454,0.54392338295383,-0.21195440382806163,-0.5309840807258838,0.35270337029346654,-0.1564773005130389,-0.34667050710475733,-0.275047125950107,-0.38338005088132004,-0.24826950354905591,-0.3050403308406098,0.5024385195466768,-0.24011286680208294,0.11265501785889773,-0.20302530639367541,0.00044440199458069805,-0.04838044874762763,0.22867350756737667,0.7200433933154927,0.756729334712518,0.4195344786425058,-0.012623662343064378,-0.14674314235181643,0.24848702938125605,0.47504699507624937,0.7230374280434104,-0.47464471878541276,0.2857493874526663,0.1817173300750996,-0.40631703555294746,0.08236494014288943,-0.3602580968225866,-0.32227778476600977,-0.3943873574579732,0.769350587033802,0.36354933400009415,-0.6298247724446192,-0.2630170048026743,-0.43324941426138264,0.38225015864917156,0.07998712671613918,0.21655282619901078,0.5825427826965595,-0.3744098864707949,0.05788460984316019,-0.08162545841516355,-0.2217774162844388,0.0196452334190432,-0.5726204091623365,0.019522025947524696,0.7974079443001171,-0.46563618337060136,-0.2804716274093114,-0.4852625352038677,-0.5185262320657885,-0.3185117406600759,0.05414397355510772,-0.3237383080292194,-0.3919236666820131,-0.34981920438700786,0.7885445127652189,0.5212109403559786,-0.1200392338922754,0.6279157048786745,0.07156264522460741
Thal_AV_L,0.18377322302905372,-0.39792079805098046,-0.35696119470030885,0.6355423679773187,0.22491765133013855,-0.028009530937999547,0.13189483946013655,0.029074209225910995,0.18055619730108322,-0.38396753649079773,0.3692871511669975,1.0,-0.30554362611212627,0.10791722841678228,0.6989590729940884,0.06643201031441665,0.3591158317731027,-0.37037183689263176,-0.531576503788446,0.4362874888263702,-0.0005962981891271006,0.0936255894218253,0.11022160530743454,0.03449254866118866,0.2359797636433638,0.5767507182501429,0.3925543675834776,-0.0705387814900663,-0.22589893917340453,0.21570363084189303,0.04153541090754717,-0.11854436072598445,-0.08616818182614563,-0.41923878148459165,-0.10802421237133118,-0.32432455177795294,0.3875439039945886,-0.04853421828890922,0.27469052604246497,0.1021576188223941,0.23775753616413497,0.32646959318069674,0.5993114531139782,0.40240393727272045,0.5051809088344026,0.16628388640632005,0.1844070945746063,0.029350578440294265,0.29379672809072777,0.5593150115814454,0.5350589645559825,-0.5229253727312468,0.347815185984253,0.1373061223904264,-0.1535455651032789,0.2318600467809929,-0.15352475440380195,-0.04079191445570199,-0.10386060696569188,0.458201107469809,0.47311480804384476,-0.3048184597686469,0.17021518351822357,-0.3158892632965394,0.3970496039053972,0.1329423319379934,0.1654306174898251,0.535783840122361,-0.17777281037441,0.17296749393633623,0.17813769235422192,-0.22874601880801215,0.3193670628791304,-0.5591403553614817,0.1256523513345404,0.4895239820874346,-0.3549233705569451,-0.11641513485174876,-0.47256339604215114,-0.2594285535538554,-0.20260902515955057,0.24418543404538753,-0.3093461288750062,-0.24721908575178725,-0.16116069972861752,0.5323410804149488,0.27655438134736526,0.08629642707082529,0.506775007872889,0.22433470366030575
Thal_MGN_R,-0.3499470427869504,0.5548554263807738,0.25148236008721664,-0.6614351104612294,-0.45783806525074655,0.23995240051107436,-0.19197865626310764,0.03320468723424217,0.05759495313782516,0.5086308237066114,-0.34401460350989077,-0.30554362611212627,1.0,-0.5117681119751993,-0.3143630973688962,0.3393784072113646,-0.4502904073613298,0.3190957315178691,0.4879923938536781,-0.5402960532006684,-0.16864929974448226,0.11531074770525349,-0.20972868336153103,-0.11205416814992468,-0.5857890771014369,-0.7418295362987539,-0.445017471043779,-0.08204560328921137,0.28047046352384425,-0.3829402896831313,0.4569008282035845,0.17162811770097064,0.2017713838782425,0.6087264093318189,0.47570468162324875,0.630264983311045,-0.4322986960048266,0.16642995581110676,-0.18777599867715544,0.04191856816116255,-0.31502321556051327,0.11927385626900168,-0.31588700870294406,-0.4364352026052341,-0.5622030989736179,-0.12979576497245676,-0.1895548545069854,0.5022361195635874,-0.7019783767364707,-0.5583405983769348,-0.5568529462071897,0.4803562356503085,-0.5638270541256133,-0.30624189337128477,0.11904841379970028,-0.21036617338790486,0.4786549060127674,0.15831533994848052,0.34794870078553675,-0.33823719205499414,-0.5813302887033756,0.24942857876914917,-0.02937727728612724,0.7545701009933938,-0.5303289198658925,-0.32282392183012204,-0.3116076807422106,-0.615217980010639,0.45731381496122275,-0.3619909437036815,-0.03873708684284962,0.37104956275807055,-0.35232600019334864,0.6310356180825891,-0.398264955685474,-0.5350838798561002,0.5341942515006165,-0.06159318845600862,0.5105916167183042,0.5502623657120759,0.3271717011095392,-0.32464377331451977,0.6889891964513575,0.5252481803066529,0.26859500710883644,-0.49540349585970733,-0.3227085381391639,-0.0006803263745839704,-0.7048734704067168,-0.23974539826432048
Cerebellum_Crus2_L,0.11420490493594637,-0.3943341794753225,-0.10318712989644563,0.3157433390104389,0.6905186964642276,0.14365246874006812,-0.0605637886476984,0.12055779729915557,0.1460052017527402,-0.4715899420186224,0.020653015591085372,0.10791722841678228,-0.5117681119751993,1.0,0.3698866088671862,-0.19296896695920784,-0.06605311924908808,-0.1408287084226206,-0.2729774900184862,0.378328632468225,0.5997697047097329,0.19284720600280128,0.6423790380067025,0.07899347961916946,0.5982067773836077,0.43335682165479583,0.09663535093361827,0.08524142043514751,-0.13239276939059175,-0.05770864105543946,-0.6679677880898841,0.19632038057101875,-0.09280793571557111,-0.569792483520821,-0.15282507881105734,-0.2835577184203837,0.03889979971644123,-0.06984505941622514,-0.01943174610943347,0.09830801000145559,0.027101784956912955,-0.020623484688517605,0.465752993867218,-0.03968054580718349,0.10952969502831052,0.341741551122078,0.31620671203027,-0.5954845095996067,0.516384833577611,0.1513762633201597,0.1642198495099253,-0.23287127592895368,0.6313453071089974,0.19540213030016845,-0.19111339565322163,0.32666149097629077,-0.2738248806106392,-0.0890980314929348,-0.17103033429871825,0.03025869308065437,0.6513444885008259,-0.06577174390208021,0.4900514216937317,-0.6856891606112355,0.5752865430315909,0.06231053849999196,-0.13227117466170332,0.15462323619561752,-0.33644969827340854,0.32483567610140773,0.1532304908550952,-0.39217390794964907,0.2924501229091499,-0.35756228485673375,0.7806220957309319,0.165003968533763,-0.3795752057767088,0.012938234372652239,-0.3475959727413904,-0.2268060061089936,-0.43698216175967414,0.05370836144946098,-0.617797767931637,-0.5228277549252468,-0.2806106998557324,0.1271140425029193,-0.15414739532775307,-0.023728890067725193,0.49168951580863507,-0.042552167551751
Thal_VL_R,0.257459882098256,-0.2570187162237032,-0.14668770726389121,0.6305468291888516,0.3425330468272063,0.03179817681683054,0.08817943731978432,0.17468172159507211,0.4863720187209095,-0.39577867143011647,0.3143532179447871,0.6989590729940884,-0.3143630973688962,0.3698866088671862,1.0,0.2919129306118889,0.19835796538944803,-0.3267372005438138,-0.5055933174051016,0.4009540879993078,0.18010965538093504,0.1114493825195036,0.37625276683555725,0.05691368778002234,0.3612181608056175,0.5014440927821169,0.24888632060378635,-0.09789993123388716,-0.13074191925125922,0.050306764458151285,-0.020656332982741766,-0.0002882492804049596,-0.10201800850781245,-0.4127799421576114,0.08905916035226025,-0.12236698552187768,0.23922249247057295,-0.09238947789848911,0.3106708782584237,0.23032748795589422,0.13024763880562995,0.2650428381886837,0.7579250526093183,0.2589875698588895,0.3955489863171288,0.2932583340590335,0.3217289552453533,-0.046186405942022744,0.3576416012563277,0.4639786379029772,0.47169328107607505,-0.3618698619520405,0.4314588028260574,0.20376061224581296,-0.21190013829960733,0.4671801754218685,0.1048355180256329,-0.10735717653464788,-0.060055282179308174,0.5188150068800624,0.5884488333618311,-0.16151063246770636,0.3951587679379228,-0.3216094045527315,0.7249150716570322,0.0667824903352865,0.07133210515690125,0.4305521068936723,-0.15411579026791689,0.19829549977438213,0.40627569028538624,-0.3768588923930168,0.3530871155334259,-0.4587192510586235,0.31374218493871203,0.35148421382823875,-0.34063835856456454,-0.08144337735300597,-0.43892897708242185,-0.16076108913323253,-0.18399282242642737,0.27525863001620265,-0.4375319370193469,-0.2939730654568498,-0.17286975480162234,0.48152803169486175,0.1569295982049946,0.06762599526012475,0.5894527807356982,0.2624915667312155
Hippocampus_L,0.4031144112669327,0.41068677587070446,0.35746156375714133,-0.08228240872925008,-0.19565455891141206,0.17656730223083061,0.2172259055072761,0.47017818880435425,0.2862009605063807,0.21028151928061578,-0.26398728229362856,0.06643201031441665,0.3393784072113646,-0.19296896695920784,0.2919129306118889,1.0,-0.06480825463548019,0.40526060102538447,0.2967533988193649,-0.15273897913387674,0.007679266999487011,-0.2576209186296537,0.14510584952304134,0.31765883372072246,0.04740579654558161,-0.304327577370785,-0.08992147069873734,0.05861309108897996,0.6114967314513283,-0.042401030837078836,0.5755167234760497,0.14032209690412825,0.19722956120962948,0.3990226342685102,0.5189628941096855,0.4431850096430195,-0.0318431410859899,0.19022128132013574,0.24974868971798583,0.4178621763332099,0.12739766094275604,0.48375199334693725,0.13786031501801907,-0.17708374895439397,-0.21046429675062786,-0.22258811197927791,0.04990662358856744,0.6070502736094444,-0.07071450431556246,0.03596216879274467,-0.14461092820723423,0.390892908325962,-0.30870021563314515,-0.014012875532114931,0.35764523799716763,0.43184831958785963,0.5845795340909319,0.24025390761023557,0.43689799444991895,-0.12288967284631094,-0.11850576670862184,0.5015305200328876,0.38072600969620735,0.579227235738308,0.022744848095858076,0.038589582571654235,0.05077474164935584,-0.017985888098271233,0.3302830913735368,-0.047828641111448536,0.27745043523501556,0.06725945829602999,0.018748761961044667,0.46018118764696153,-0.24211778038261603,-0.3377120075439039,0.5133757184863413,0.31343297064831116,0.3464253051598122,0.5500556852340442,0.43444086951633964,0.28248947092204085,0.18403773398393078,0.47523970760683015,0.3177898457485762,-0.17993939266970943,-0.17794204606457634,-0.044833448158027187,-0.21676016111815247,0.14667999402210086
Precentral_R,0.25042218660732557,-0.03618246405708522,0.06401087496113372,0.46074693661340405,0.00041843022631120205,-0.34137435319975246,0.6546203368956875,-0.06124109144836672,0.154246573308814,-0.15071298741320885,0.430874658505334,0.3591158317731027,-0.4502904073613298,-0.06605311924908808,0.19835796538944803,-0.06480825463548019,1.0,-0.35998007972042095,-0.511174113592372,0.34937393644321413,-0.333596833275462,-0.09332141099968567,-0.0644447081879722,0.00045528468732783774,0.12463633003487007,0.45783453571109123,0.6917145846047154,0.009846828681833297,-0.21867467081477532,0.7361941347836208,0.013598314766701322,-0.43733976508202677,-0.22163836651166258,-0.22698067519849438,-0.0808266680789813,-0.11973127410654598,0.7740627701019508,-0.19566514058386866,0.3107003457893501,-0.16423589928801532,0.4140004517986898,-0.0299179889027204,0.033574922395764206,0.5989519675199964,0.6350463687487815,0.05374742119556605,0.09701516471215922,0.06943009065437045,0.2630619096534707,0.6982262619194057,0.5338167172992686,-0.28684613800985137,0.03337743553170407,0.2215377587885011,-0.19166177590843378,0.009681347143004856,-0.2014871740964455,-0.17158121362480364,-0.071759482527136,0.4073969253760746,0.0812779519804547,-0.24135076756542623,-0.09399712243396248,-0.16888066078194777,0.13859279699105717,0.4975556298009636,0.6977163618427448,0.6396417536876701,-0.20634267862951278,0.27280590832249546,0.21521551077742476,-0.21821536100662214,0.2425994004532559,-0.31499872935966866,-0.20565830856825537,0.44909787450532607,-0.25612601848384875,0.02699843622822152,-0.32893833880802453,-0.3710130327142602,-0.06250076115923937,0.1535827150372665,-0.2435788782210881,-0.16497125987356823,0.07209173682652809,0.42658768289000887,0.6351303453840622,0.0018406032688381944,0.3755949145310661,0.46069273621448203
Thal_PuM_R,0.32943428708955985,0.3231394204543415,0.4325402514254195,-0.45044252749113756,-0.05436936599596082,0.42593245000723057,0.22115528654809555,0.4780879970330516,-0.3422079847548206,0.43755833460826005,-0.6176788719936729,-0.37037183689263176,0.3190957315178691,-0.1408287084226206,-0.3267372005438138,0.40526060102538447,-0.35998007972042095,1.0,0.8328043769234535,-0.23754095184254206,0.1711502843975677,-0.07950365925406351,0.04186185176352548,0.24211648469586428,0.14373770919929832,-0.5629029213001583,-0.44308560252375667,0.4744030400563071,0.6330025155643595,-0.04737390991925479,0.3538244307959799,0.5380163039896964,0.5173313314739306,0.5096328553707826,0.29830232306995214,0.21805030314313428,-0.4060827976408129,0.4679122985021019,0.19470629025994682,0.41386889244250863,0.2938759274901582,0.2742744751766097,-0.1553883084026022,-0.4420219051932289,-0.5007077074392882,-0.39686400083350715,0.09202796178493143,0.24015750549165357,-0.1032473652286995,-0.35597918794179895,-0.4539762316083385,0.6197530785268197,-0.2460441209155144,0.07789716734802789,0.6848625323037197,-0.04973735461666661,0.36337556930823334,0.4793282446789006,0.46232829250048196,-0.6400984460477612,-0.26797394522377427,0.7611705482426914,0.1619766330887177,0.4929867601131827,-0.43447457331800415,0.1411230808473362,0.021008615032022383,-0.3666784135438046,0.4105746180441585,0.12275043628202027,-0.09115944618947686,0.4883367100770841,0.13698910178470627,0.6269256242039717,0.05803094303696462,-0.5451654334892793,0.6252596782974207,0.6106835032335137,0.6690606270047175,0.700297857441947,0.5441753235162663,0.3162374141177415,0.3511651254934989,0.6386403477279492,0.56105759583438,-0.5938297988768413,-0.3355568051060085,0.27662383478639463,-0.6244269333682412,0.06139457758154591
Thal_PuA_R,0.09989820079790078,0.3748655290208938,0.3992675534425919,-0.6368358684196648,-0.1726526662090065,0.4229196096383913,-0.02352015983044518,0.3496105092873463,-0.39376603977234403,0.5125203651302829,-0.5652656033587745,-0.531576503788446,0.4879923938536781,-0.2729774900184862,-0.5055933174051016,0.2967533988193649,-0.511174113592372,0.8328043769234535,1.0,-0.39211503267737047,0.12164761983752338,-0.08243115900835929,-0.139633112795571,0.17272130871813235,-0.12075231430971457,-0.7130348625981595,-0.5889331049785913,0.3522229450156711,0.5793691329435655,-0.20255814717845855,0.3746562881593287,0.4784258205142917,0.48307690820827226,0.6120652853363995,0.3467095581604713,0.32660842287967606,-0.5409847621752583,0.44389101874782927,-0.0009899709514719537,0.34327826523486304,0.04479860311176016,0.19485312584117206,-0.2939699375018454,-0.47454282697067846,-0.5856839873583933,-0.3356634335404279,-0.06117610567480878,0.22406614031038155,-0.31015819039569825,-0.5647557515368874,-0.5381998475289326,0.6728767739305226,-0.3175708630842505,-0.004560790532079299,0.5560241878500163,-0.2005981673905211,0.36411043012240873,0.4016094357698643,0.4002622641735625,-0.6192286389411344,-0.41148674736331065,0.6239336278487433,-0.04208964656500215,0.5802019964927524,-0.5733819419489488,-0.005827022985854725,-0.14476464749245835,-0.5664352460994635,0.4891039358321504,-0.044952085532491866,-0.22300828174929427,0.5897806249864496,-0.08344508961830954,0.6698676717181788,-0.03909972884552443,-0.5662809196488043,0.655164237658199,0.4499887820327291,0.7097647003662237,0.7135683784531914,0.5312527975018645,0.06295737450013283,0.5330953747935719,0.6463979396226246,0.4665748703899511,-0.6426595210455116,-0.34735603500822204,0.20938505746272343,-0.7357338243816719,-0.07891348659653252
Heschl_L,0.4765504275848061,-0.4903449756633292,-0.04261920431893707,0.6515746344823343,0.6120384577806358,0.15082459141925705,0.38628954609324556,0.16743202045080374,0.047960924486493826,-0.27731661574033084,0.3211680237392271,0.4362874888263702,-0.5402960532006684,0.378328632468225,0.4009540879993078,-0.15273897913387674,0.34937393644321413,-0.23754095184254206,-0.39211503267737047,1.0,0.19139546213172218,0.13265580755216683,0.13127994456940636,0.20232940122618318,0.552973782420522,0.6559271254088991,0.30133656869495173,0.430128683747277,-0.13843568127998235,0.5380381290735992,-0.19950559650180488,0.1301494243895261,-0.02718456116600047,-0.4121702957514604,-0.3543850885114782,-0.6274150832833193,0.1766586855525132,0.06277007411991271,0.4779260209014237,0.272768262976382,0.500910461858283,0.06533062971632056,0.47621794360350844,0.6399664120030424,0.45497583105527273,-0.11385353043020466,0.5137044503494287,-0.3280827162300106,0.6460953640405613,0.3607387531011852,0.4994547928641212,-0.35657366193619494,0.5759059261759442,0.736713235131409,0.08541031229434536,0.2882405670325383,-0.3226158572634332,0.348675432221036,0.12989212505028608,0.5077078481999422,0.4511275471549001,0.003415930859481774,-0.0324604930757842,-0.552696144453353,0.42949412248326396,0.5351951879288346,0.5292317606334609,0.3880774598036448,-0.17720069727228552,0.4843030259901915,0.475752988998111,0.02618991547208696,0.4457721258134473,-0.5319779761409845,0.40157766082782687,0.4642051035984157,-0.2952001004813781,0.35805361570856914,-0.24788277688958274,-0.3688483151219115,-0.16578447847590833,0.2973417024284006,-0.4285611040984521,-0.09134543649948475,0.016167499116237143,0.5827925952113339,0.6519522869204425,0.33090884528620607,0.5031375305496592,0.5991421107365448
Vermis_9,0.08102430917788792,-0.34027662844326534,-0.11228798451350389,0.10660133922219489,0.6054639367700341,0.6725406223258525,-0.005444232785150661,0.4970919267246889,-0.062255073093396875,-0.23630706367084214,-0.16183937489511463,-0.0005962981891271006,-0.16864929974448226,0.5997697047097329,0.18010965538093504,0.007679266999487011,-0.333596833275462,0.1711502843975677,0.12164761983752338,0.19139546213172218,1.0,0.2745405482853418,0.500994507975091,0.1700653747065891,0.587851933573695,0.19287002337029144,-0.14524799414228476,0.19378096135811793,0.2522448523463942,-0.04050196265539838,-0.23714374570678934,0.4617884391343249,0.5010202702589984,-0.28927335507306307,0.12834480171237464,-0.10469585159479623,-0.14762199922270322,0.5686542541986274,0.12496012576396058,0.55638297669961,0.10419013945714423,0.2825818184384949,0.39240798739962707,-0.06954552954895227,0.009623381589552957,0.1216640061096786,0.2254921387468718,-0.3372899701827733,0.3350582136918616,0.021521646900010852,0.0777856713093875,-0.002149611343870427,0.5420902690132948,0.1059682559437921,0.20409392386450495,0.3532281323863936,-0.17811271556275526,0.3010009264750396,0.13160123210350025,-0.1785219048917014,0.5085935229212221,0.2555149942086466,0.5479505035575377,-0.30004707015218773,0.2281831965765337,-0.12347359806149819,-0.1541936474831097,0.048183337193707425,0.22876377665015804,0.21388551438432027,-0.007200965945221349,0.1977792719646923,0.2933964216594686,-0.08981490047525136,0.7591173633409021,-0.008694702940793513,-0.007167778812671007,0.16798206914944702,-0.041555400180712215,0.2144480758126559,-0.2176761321293637,0.25838667549789596,0.03717920984963394,-0.05651021052950428,-0.021363440051426746,0.039456720038821724,-0.18961380506799372,0.062295544807031,0.10763017814617985,-0.11833142578514766
VTA_R,-0.165962138756287,0.16324194945906154,0.12417088849857007,-0.12353095894526912,0.14136430108761036,0.40120132296113575,0.12960005644615227,0.16666833791902258,0.10468366164515341,0.30865549583282115,-0.1090010433619265,0.0936255894218253,0.11531074770525349,0.19284720600280128,0.1114493825195036,-0.2576209186296537,-0.09332141099968567,-0.07950365925406351,-0.08243115900835929,0.13265580755216683,0.2745405482853418,1.0,0.35721726047242586,0.0865226403109515,0.026685551940981128,0.02968889813350754,-0.02166720363343596,0.2203917220814641,0.023214967443000018,-0.011635474177361696,8.657782178918392e-05,0.40712749784678237,0.15156659918152188,0.04664511891190104,0.12287916564167387,0.035483511286267956,-0.09698341146485101,0.09587507247753904,0.09295266461901004,0.21564708829928042,0.11135172075181883,-0.13410347580204793,0.2645241226123329,-0.07064677031763171,-0.08527694344515573,0.04841385891850403,0.4911626917391743,0.018444226525269867,-0.06554109138655237,-0.09094883248038357,-0.05754901676295454,-0.017950493402639656,0.0925356749548787,0.11529608095241127,-0.04139973754046683,-0.1430102567837869,0.13853482993383223,0.14310536676314864,0.3891121584561235,-0.05754049591512821,0.10794155839431974,0.12785496716352684,0.2894073295600856,-0.06732320685229372,0.12552250361084685,-0.07908916457446545,-0.04369934482135784,-0.1354696749995137,0.24323815952806618,0.07332719522266862,0.16629736143760676,0.10512850022030075,0.14934826044035499,0.03564022550556356,0.22494146215831362,-0.09542837701449577,-0.1446748391567673,0.011335654431195432,0.08501419219847271,0.09079372040692445,0.02585739799676252,-0.10927573768761928,0.20370525570280684,-0.019398646479123614,0.05746608218166241,-0.07921087579781917,-0.03140860416915561,0.5079022910756307,-0.06871474422302025,0.06781607558716775
Cerebellum_7b_L,0.16254728253943104,0.06934385456430978,0.2229994873399293,0.09215005668842806,0.23100167416300615,0.26411128607753626,0.1650340468326684,0.40643472024235006,0.3489933144233664,-0.11149739794922435,-0.1995106501148123,0.11022160530743454,-0.20972868336153103,0.6423790380067025,0.37625276683555725,0.14510584952304134,-0.0644447081879722,0.04186185176352548,-0.139633112795571,0.13127994456940636,0.500994507975091,0.35721726047242586,1.0,0.33354094738960843,0.4752927197373693,0.16617510794453688,0.11930338338061368,0.1334036660515977,0.21917498232259075,-0.06422630883197357,-0.09925406297490567,0.33664031133509476,0.05883708103286916,-0.25423542734743787,0.22550388580365732,0.09064245636925787,0.0934513817063986,0.043414301111869835,0.18005638137537616,0.33219135153708035,0.14593283114474498,-0.062205026557275354,0.3364735391759741,-0.1864788851047772,-0.06161361654181173,0.20460270949741133,0.36463735441056416,-0.00941844537565197,0.38057996128394994,0.18655755460651044,0.021773108927228002,0.03155616782700121,0.19075904215872005,0.07460890917428195,-0.025744337818052864,0.3357460940958132,0.2413073473937056,-0.061380729723795116,0.1675281668271035,-0.041846708321201465,0.41098426014241096,0.22371011549574146,0.8007722131133295,-0.22820592234093334,0.5245240903008442,-0.09000533342822785,-0.07468925213048777,0.1287696725072859,0.02721141999500313,0.13800327979378602,0.2780637832752297,-0.3718912246885714,0.26202094988852914,0.057423520108919164,0.4262555394437562,-0.15658376391617704,-0.09161116016099916,0.11029892459991508,-0.10208263808526612,0.045461274147826296,-0.11309133167190626,0.15638318260975528,-0.21785976196214069,-0.2772802641931825,-0.057773846110155236,-0.04065947410131618,-0.27931484385047567,0.058842445716373995,0.23605363655151781,-0.002499122938433314
LC_R,0.5031638403341576,0.12590673963764637,0.26011758533327534,0.038638911904545874,0.08492683564551301,0.22925752153012902,0.28128313622203643,0.48631206649267417,-0.029158318610622593,0.1689605620108894,-0.1565182304761653,0.03449254866118866,-0.11205416814992468,0.07899347961916946,0.05691368778002234,0.31765883372072246,0.00045528468732783774,0.24211648469586428,0.17272130871813235,0.20232940122618318,0.1700653747065891,0.0865226403109515,0.33354094738960843,1.0,0.24432089288359385,0.06855781767466938,0.15612684859055978,0.35188287331287504,0.5241104325740569,0.18862157670692253,0.37181748689706695,0.38145617870271126,0.14873082004576446,0.12196373701600867,0.08052952162661417,-0.08319013455660514,0.0906931493371044,0.15760363967756733,0.4058996505803477,0.5567450422436873,0.3977254275301735,0.07243145534005056,0.07175236936071666,0.07786759342134192,-0.034548674772375554,-0.3234435316920825,0.26719301772524806,0.36757136908172056,0.30267168501424546,0.16989761115569652,0.026421372872282908,0.17323506867820052,-0.1326760080594183,0.25887345778842047,0.43733264864031096,0.3708697047778807,0.25012735165201533,0.2644798587289306,0.43419269939212995,-0.03769864495310092,0.07680431371539446,0.4951579298049756,0.3372314274880712,0.0587996256396435,0.11038780678349146,0.12614936227433482,0.15338005430924218,0.17936843518361048,0.30086607969003254,0.005900957227025045,0.13956048807739585,0.03705744718734264,0.03391713861576063,0.2193625327081405,-0.022381763448010683,-0.06944386296517255,0.23977106359170922,0.4703876901267554,0.22793932132312159,0.17112804384284594,0.23922946797507788,0.3853582427386025,0.04105366142560546,0.14026424268075002,0.1101803925908656,0.023109521701765615,-0.006929690413531154,0.21322960127288654,0.032189685339321136,0.1393762847580996
Vermis_3,0.5279410557313147,-0.44326528393795966,0.028080211608787955,0.4803230031072779,0.603774434739152,0.2897645741200213,0.3297198130130987,0.4052464704122731,0.04164697566845851,-0.3989450708620338,0.018727499413841334,0.2359797636433638,-0.5857890771014369,0.5982067773836077,0.3612181608056175,0.04740579654558161,0.12463633003487007,0.14373770919929832,-0.12075231430971457,0.552973782420522,0.587851933573695,0.026685551940981128,0.4752927197373693,0.24432089288359385,1.0,0.4640358434300119,0.11832201840282333,0.3481514626845512,0.1601170113786238,0.31625659820796814,-0.253140627915496,0.2647063549742621,0.3588768980629586,-0.47692679964575657,-0.05255040453473053,-0.37583761907233576,0.07351799968287641,0.38752761567598276,0.40708707838365094,0.34744203912891963,0.44918258080369905,0.16993456902446477,0.4752994331054036,0.21889255219469528,0.30806182739335264,0.07621725641716974,0.3822090250581079,-0.37084293240237365,0.7816000926588285,0.3126847852257747,0.4183377760023581,-0.17636215609860809,0.6097518645303729,0.44500563275034183,0.22956682491846597,0.4829629746073085,-0.23822536247552978,0.21461020214208582,0.058431106455028914,0.10790638975692615,0.6860130422434916,0.20890106827627447,0.4360981084544735,-0.5029714112969985,0.4650791356585868,0.30685343980859975,0.2669641671141789,0.37323990910980076,-0.07823894997002596,0.6871415788237909,0.2388090309379242,-0.07096406258863751,0.741719184308416,-0.29073249337753054,0.6098166661323792,0.2292059231496064,-0.19993190569098448,0.4085390176715921,-0.20781701653608414,-0.10572529951694058,-0.19156000238323162,0.5907731426121154,-0.39095558495367383,-0.11118421456459662,0.20420448335703298,0.3009738038453497,0.15339727934218064,0.17898993440130856,0.4258015114626737,0.3523913366760885
