,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L
SN_pr_L,1.0,0.34029242893075745,-0.09311110924956956,0.397523819736501,-0.47931383206604306
Thal_MDl_R,0.34029242893075745,1.0,-0.16889052365785753,-0.018324449198425498,-0.35823894058183703
OFCpost_R,-0.09311110924956956,-0.16889052365785753,1.0,0.41618974459208585,0.4795420736541071
Temporal_Sup_R,0.397523819736501,-0.018324449198425498,0.41618974459208585,1.0,-0.23317370500380313
OFClat_L,-0.47931383206604306,-0.35823894058183703,0.4795420736541071,-0.23317370500380313,1.0
