,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pr_L,1.0,0.34029242893075745,-0.09311110924956956,0.397523819736501,-0.47931383206604306,0.08481049219239095,0.5200127701059782,0.5405761901742008,-0.24159129481753538,-0.5399158150816711,0.29379672809072777,-0.2506632272850244,0.4307035345027835,0.3350582136918616,0.545197728949895
Thal_MDl_R,0.34029242893075745,1.0,-0.16889052365785753,-0.018324449198425498,-0.35823894058183703,-0.11478393756201091,0.43535750525700057,0.46206307080895104,-0.2810331840753232,-0.24330221168970084,0.4677845214247873,-0.13339035348462236,0.004065685234249413,0.38162690720275355,0.1046088541401987
OFCpost_R,-0.09311110924956956,-0.16889052365785753,1.0,0.41618974459208585,0.4795420736541071,0.48324628878140735,-0.26371448437289985,-0.2710142952284649,0.5167425624447776,0.43191173957365375,-0.10386060696569188,0.49827227425299025,0.28956600077402467,0.13160123210350025,0.33046770315741464
Temporal_Sup_R,0.397523819736501,-0.018324449198425498,0.41618974459208585,1.0,-0.23317370500380313,0.5260718097621317,0.16639340305480751,0.3869832379132171,0.4678014463972526,-0.04429206832096596,0.18185963384305195,0.14418219120996367,0.515752316735511,0.28161105317692087,0.5994928862805254
OFClat_L,-0.47931383206604306,-0.35823894058183703,0.4795420736541071,-0.23317370500380313,1.0,0.06554664256304008,-0.47765015030548363,-0.720467869601248,0.07241962196792659,0.47612967951458723,-0.39792079805098046,0.4539267476981799,0.027109809557878825,-0.34027662844326534,-0.0787614543980493
Heschl_R,0.08481049219239095,-0.11478393756201091,0.48324628878140735,0.5260718097621317,0.06554664256304008,1.0,-0.2316550220409158,0.1447704978648549,0.4376032804232258,0.2617726833746659,-0.11854436072598445,0.47106146807320853,0.0759004518961984,0.4617884391343249,0.2150829203349677
Cuneus_L,0.5200127701059782,0.43535750525700057,-0.26371448437289985,0.16639340305480751,-0.47765015030548363,-0.2316550220409158,1.0,0.4831531230184995,-0.15480488171268825,-0.3249582454382802,0.5350589645559825,-0.41372577362919194,0.37442481570463343,0.0777856713093875,0.19697382048851253
Occipital_Inf_R,0.5405761901742008,0.46206307080895104,-0.2710142952284649,0.3869832379132171,-0.720467869601248,0.1447704978648549,0.4831531230184995,1.0,-0.0018448918565804218,-0.4580260452596168,0.347815185984253,-0.21791919052092676,0.03302385238984035,0.5420902690132948,0.1259266834722252
Temporal_Inf_R,-0.24159129481753538,-0.2810331840753232,0.5167425624447776,0.4678014463972526,0.07241962196792659,0.4376032804232258,-0.15480488171268825,-0.0018448918565804218,1.0,0.6716161348391643,-0.22874601880801215,0.471670936066258,0.15729378225935797,0.1977792719646923,0.08675172629914298
Vermis_8,-0.5399158150816711,-0.24330221168970084,0.43191173957365375,-0.04429206832096596,0.47612967951458723,0.2617726833746659,-0.3249582454382802,-0.4580260452596168,0.6716161348391643,1.0,-0.3093461288750062,0.45455355021501404,-0.02404823336449493,0.03717920984963394,-0.23553503347213883
Thal_AV_L,0.29379672809072777,0.4677845214247873,-0.10386060696569188,0.18185963384305195,-0.39792079805098046,-0.11854436072598445,0.5350589645559825,0.347815185984253,-0.22874601880801215,-0.3093461288750062,1.0,-0.35068138780488234,0.13697259254328956,-0.0005962981891271006,0.18377322302905372
Thal_MGN_L,-0.2506632272850244,-0.13339035348462236,0.49827227425299025,0.14418219120996367,0.4539267476981799,0.47106146807320853,-0.41372577362919194,-0.21791919052092676,0.471670936066258,0.45455355021501404,-0.35068138780488234,1.0,-0.0833718924621631,0.1687713683743839,0.14006985406161135
Paracentral_Lobule_R,0.4307035345027835,0.004065685234249413,0.28956600077402467,0.515752316735511,0.027109809557878825,0.0759004518961984,0.37442481570463343,0.03302385238984035,0.15729378225935797,-0.02404823336449493,0.13697259254328956,-0.0833718924621631,1.0,-0.06217526880393285,0.5489251611054526
Vermis_9,0.3350582136918616,0.38162690720275355,0.13160123210350025,0.28161105317692087,-0.34027662844326534,0.4617884391343249,0.0777856713093875,0.5420902690132948,0.1977792719646923,0.03717920984963394,-0.0005962981891271006,0.1687713683743839,-0.06217526880393285,1.0,0.08102430917788792
Amygdala_R,0.545197728949895,0.1046088541401987,0.33046770315741464,0.5994928862805254,-0.0787614543980493,0.2150829203349677,0.19697382048851253,0.1259266834722252,0.08675172629914298,-0.23553503347213883,0.18377322302905372,0.14006985406161135,0.5489251611054526,0.08102430917788792,1.0
