,Thal_VA_L,Temporal_Mid_L,Precuneus_R,OFCpost_R,Thal_MDm_L,Cerebellum_Crus2_R,Heschl_L,SN_pr_R,Cerebellum_3_R,Caudate_R,Vermis_8,Thal_VPL_L,Fusiform_L,OFCant_L,Vermis_3,Cerebellum_Crus1_R,Thal_PuL_R,Occipital_Mid_L,Red_N_R,Cingulate_Post_R,Temporal_Pole_Mid_R,Pallidum_R,Putamen_R,Vermis_9,Cuneus_R,LC_R,Occipital_Sup_R,Fusiform_R,Lingual_L,Frontal_Sup_2_R,OFCmed_L,Rectus_R,Thal_PuL_L,Parietal_Inf_R,Paracentral_Lobule_R,Thal_VL_R,Heschl_R,Paracentral_Lobule_L,Frontal_Sup_2_L,Raphe_M,Thal_VA_R,Vermis_10,Vermis_7,Thal_PuA_R,Insula_L,Cerebellum_10_R,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_MDl_L,Raphe_D,Caudate_L,Precentral_L,Cerebellum_9_R,Olfactory_L,ACC_sub_R,Putamen_L,ACC_sup_R,Supp_Motor_Area_L,Temporal_Inf_L,Frontal_Mid_2_R,VTA_L,Amygdala_R,Cingulate_Mid_R,Postcentral_R,Pallidum_L,SN_pc_R,Vermis_1_2,ACC_sup_L,Frontal_Mid_2_L,SupraMarginal_L,ACC_sub_L,Frontal_Inf_Tri_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,SN_pr_L,Supp_Motor_Area_R,Hippocampus_L,Olfactory_R,Red_N_L,SupraMarginal_R
Vermis_8,0.6324029427545161,-0.13203799373602884,-0.03798643523990609,0.43191173957365375,0.1702151745046375,-0.2727070021325213,-0.4285611040984521,-0.2032588855059141,-0.28232213933098377,0.0737497060369734,1.0,-0.6515390621548335,0.50264116062612,0.14191870991285774,-0.39095558495367383,0.2820967759755816,-0.5257207587239217,-0.3237383080292194,-0.5319329325729801,-0.08364576819907464,0.2578448117130978,0.43417146036658744,0.34607587162309544,0.03717920984963394,0.09633715829590798,0.04105366142560546,-0.3217441882313226,0.4755661460140447,-0.5060712874115681,0.0896831421047628,0.4003642704824454,0.6084077299549835,-0.7043668262484587,-0.2849098764726857,-0.02404823336449493,-0.4375319370193469,0.2617726833746659,-0.062451140366039985,0.0022777959086210365,0.402207749512191,0.6192075052039521,0.28335318909246016,0.524317609887376,0.5330953747935719,-0.19293943223750692,0.4971724691825708,-0.02246543729444194,-0.43664366759835455,-0.42466442844101043,-0.27213730774685835,0.32197551153105675,-0.10081063187660673,0.46395749484693555,-0.25846292477410754,0.5696094532634273,0.12026717834276608,-0.5671404282332014,-0.05639419978693661,0.5156914154783944,-0.12624078198036776,-0.31195905756043185,-0.23553503347213883,-0.05259601786536432,-0.24679855704138443,0.3932590470797942,-0.5047641713037798,0.6106913361833447,-0.389544104543952,-0.028415657549631917,-0.3512544010658296,0.48151593149625993,0.05585230422535135,0.5488627975885915,0.5302065509418383,-0.5399158150816711,-0.04519131932477728,0.18403773398393078,-0.5575497679232052,-0.22908563489773937,-0.37480340377891624
Thal_VPL_L,-0.5591087324827358,0.4092501354535413,0.1464590845019275,-0.26055763972554663,-0.19279015019966664,0.3055984735106864,0.42949412248326396,0.09762971696832351,0.29779734534780067,0.045694956960837606,-0.6515390621548335,1.0,-0.16634486582339014,-0.10234047911929797,0.4650791356585868,-0.10719599220391855,0.8059802088148271,0.38225015864917156,0.5077396715667317,0.2456875214618795,-0.1878274095814066,-0.49480948452599594,-0.23915651413194203,0.2281831965765337,0.025433710196582603,0.11038780678349146,0.3763546514358941,-0.43495311531961955,0.6676441394663408,-0.055159937165303354,-0.4232325399982843,-0.5911482721553041,0.8207182145602958,0.2720609013138382,0.07465691406923063,0.7249150716570322,-0.04586214332861386,0.03781806937308828,0.021801141528369785,-0.44778854609117746,-0.7017257188853085,-0.029175557971398165,-0.2884673388845772,-0.5733819419489488,0.15794881048611784,-0.24650294482126686,0.2517197167483067,0.34929013418322546,0.5754517041124538,0.1818095046459631,0.10336991966923612,0.10866136503202778,-0.16338030776291224,0.5081323928103398,-0.5175508878576562,-0.21191491470198845,0.6314789941289422,-0.015525284749535859,-0.29633907845005325,0.1761733040012438,0.43237051102845864,0.1952279987318295,0.0452419931217863,0.18113894980879117,-0.230197517737197,0.46667436503463355,-0.307081464450842,0.5331571800459046,0.13361259605161094,0.5518487025918374,-0.4705903516433327,0.03666855418918692,-0.43768149673373913,-0.5490767409982235,0.5547496743106566,-0.024333514127398037,0.022744848095858076,0.5262674890023157,0.16415505117886142,0.4159963674289247
Fusiform_L,0.5184466677852185,0.35954129636916704,0.06789519180383936,0.2977000229498956,0.27790981123900443,-0.1465382624377501,-0.3543850885114782,-0.041152138213390005,0.10568507034738306,0.09499328939818852,0.50264116062612,-0.16634486582339014,1.0,0.008723974696665436,-0.05255040453473053,0.04497478895255087,-0.1696540062803151,-0.24826950354905591,-0.23629271613505679,-0.015359663967643123,-0.013588280182382334,0.21575332388225577,0.278966604349252,0.12834480171237464,0.24450108161469086,0.08052952162661417,-0.1484310212748716,0.40873137240228413,0.012907218588989217,0.12205527509587503,0.22057529934918782,0.3018701315872654,-0.35303165247692125,-0.12855479474204884,-0.04065988379622879,0.08905916035226025,0.26321338125412486,-0.1554886398200871,-0.08341258523380478,0.23078083386776785,0.3555351614527367,0.43443800679658884,0.3961650881203513,0.3467095581604713,-0.05598532005612835,0.42272355311863996,0.1415317704866063,-0.1676349119516772,-0.1830169359081974,-0.14107134201036356,0.5501111308542702,-0.269863693595818,0.4186496564142633,0.1110910428506765,0.37495476468238675,0.14335794683823952,-0.2978518967642667,-0.10061311943744053,0.7963415644498811,0.056069068208184934,0.08915642938542563,-0.03131769834308255,0.04525194895862204,-0.04673890938202981,0.39540303985503866,-0.2569750627219947,0.5378235309741085,0.01734612690483044,-0.21567242738574746,-0.20628289071634728,0.43977012651978153,0.32145701046750624,0.6121372456196338,0.2378553432551619,-0.22890164977878671,-0.08948800723692396,0.5189628941096855,-0.3376776942918731,-0.07016560840880395,-0.13627722946703227
OFCant_L,0.2138107539221577,-0.18310870064753154,0.34389938776965734,0.6009434860136179,0.0825040316305689,0.20895446862425965,0.33090884528620607,0.16952576635674269,0.4220889235764285,0.3602821278958188,0.14191870991285774,-0.10234047911929797,0.008723974696665436,1.0,0.17898993440130856,0.3296264074632129,-0.2449338337853553,-0.1200392338922754,-0.052203195255592263,0.22716843534065978,0.5262969020141344,0.40638934921686,0.3838191380417608,0.062295544807031,0.29794944208508173,0.21322960127288654,-0.04516486345296515,0.4523460902966147,-0.02871808474719789,0.3950164809119631,0.5819128734689095,0.38541713869781447,-0.25014642878997584,-0.2632582110135531,0.3284738626259074,0.06762599526012475,0.49958925836740825,0.24539831701358905,0.6079944961084858,0.11420604141874006,0.22661567444089212,0.4031133629427517,0.22737945998928344,0.20938505746272343,0.578142083606423,0.06270957120559746,0.30060428879227147,0.22840072429470265,0.0389998450354082,0.04100742691494797,0.056125152600500085,0.2591977829727303,0.4309415090195019,-0.24551904770921398,0.201578572028853,0.5770202679100417,-0.11690500619547624,0.34741388618833385,-0.17896859206694418,0.013287973679597475,0.09435435341981993,0.31992613854037555,0.5843085927086572,-0.07823758094777372,0.2520838300354664,0.32417914682889015,0.2892832115506085,0.19094243797891314,0.29664948171848443,-0.020663274343341774,0.28954406660468224,0.12138574810282131,0.11956206622111655,0.5018119682943196,0.026171171574312584,0.33984387959802664,-0.044833448158027187,-0.0010616795250294312,0.03578790828528986,-0.1137895461294208
Vermis_3,-0.3848682814090313,0.04164697566845851,0.5598005401928692,0.058431106455028914,0.16993456902446477,0.6566499919171117,0.552973782420522,0.5268920270554283,0.7768519156118201,0.35928768575250253,-0.39095558495367383,0.4650791356585868,-0.05255040453473053,0.17898993440130856,1.0,0.3492081902196215,0.44002924903913326,0.018727499413841334,0.7328961955981803,0.5907731426121154,0.2732337488347684,-0.09207184885622054,0.20890106827627447,0.587851933573695,0.47251842897610136,0.24432089288359385,0.30806182739335264,0.20458005321233355,0.6860130422434916,0.3297198130130987,-0.19156000238323162,-0.47692679964575657,0.4258015114626737,0.07351799968287641,0.3634022162850322,0.3612181608056175,0.2647063549742621,0.31625659820796814,0.42056774003926617,-0.41569805981314395,-0.2993462614845307,0.4052464704122731,0.38752761567598276,-0.12075231430971457,0.44500563275034183,-0.37084293240237365,0.6158466121274201,0.603774434739152,0.472681898966138,0.46777629490523964,0.029839036997920433,0.15339727934218064,0.2897645741200213,0.4829629746073085,-0.19993190569098448,0.4085390176715921,0.4803230031072779,0.37066342212583053,-0.37583761907233576,0.25708732229604336,0.17728768436302225,0.5279410557313147,0.4456494927294787,0.15115262186701178,0.1601170113786238,0.6993960001533872,0.00920925100862619,0.48956172455129915,0.28332790029257376,0.10790638975692615,-0.17636215609860809,0.004504383568488823,-0.4014442168844499,-0.20781701653608414,0.7816000926588285,0.2669641671141789,0.04740579654558161,0.6630739810610852,0.6756191564155779,0.3126847852257747
Cerebellum_Crus1_R,-0.10217807702927789,-0.35018092143524016,0.1960420469030682,0.19644795879882718,0.31574553531046473,0.6554535470038624,0.29388105886461885,0.030179032007579855,0.39750438048179443,0.2336526236325065,0.2820967759755816,-0.10719599220391855,0.04497478895255087,0.3296264074632129,0.3492081902196215,1.0,0.07842500252872968,-0.02056332153091286,0.1322580086028256,0.20014123349654897,0.7874174857065342,0.014940874604668683,0.17888288351840143,0.6895841167970777,0.411171306953131,0.009219887062446192,0.08064555538110817,0.49701813880558543,0.3125427353112517,-0.05049382252512748,-0.04508425452285699,-0.058495856746967015,-0.09730480514528213,-0.33925460296249316,0.05637079365412409,-0.053032378406023685,0.48406078053942136,0.0940483589972683,0.26548973358821876,-0.19371675071646402,0.0808232698190939,0.38385483051656205,0.7001813259543531,0.27694765619864176,0.2649319736770128,-0.3270015135304514,0.7057717857398745,0.5216899595745795,0.18102607421449018,0.06433140766089486,-0.08234139259371624,0.11692591863515163,0.7291394920044274,-0.005091645883376365,0.08569995712921488,0.2249780092498177,0.048491515956339486,0.07207118596606298,-0.2552436577839765,-0.21039302925847103,-0.028562614858493478,0.05035942022175954,0.130274366029353,-0.3326300670038857,0.09904212658273982,0.297152486503825,0.07427951076443505,0.09572030892902506,0.32598094143159295,-0.07313926717343652,0.01831646479174221,-0.18508907262753335,-0.3044626651144997,0.1358124703348729,0.15443519060071964,-0.0007664064321228337,-0.19251660083485542,0.2538907941789173,0.23275074589895392,-0.18354262090699747
Thal_PuL_R,-0.7185817349372907,0.4001518108706544,0.10344796397743863,-0.37935923168295754,-0.01908261121334875,0.31097877918850153,0.40084292116968173,-0.03757777125228464,0.23367433270612717,-0.011216752532752523,-0.5257207587239217,0.8059802088148271,-0.1696540062803151,-0.2449338337853553,0.44002924903913326,0.07842500252872968,1.0,0.41149371454183514,0.5140217716281293,0.19327071020071795,-0.07430732828533024,-0.6879231065071454,-0.4267638830532661,0.37823970190415296,0.131478158530675,0.015742656903397583,0.5002340595797341,-0.46502095335483634,0.7591201279959894,-0.18980419102849364,-0.6071971588463935,-0.7507467355961157,0.8208352775904533,0.33645726772378143,-0.05299688769448785,0.6768345943482917,-0.08428935152986766,-0.023745361346917987,-0.1359971873272336,-0.5217439276563873,-0.8278567227957594,-0.073004732792476,-0.1374278585242722,-0.6674461405980618,0.014172102063007199,-0.3473195741360555,0.316374760284179,0.3919100009090006,0.6757434917033731,0.11342630113503532,-0.13343704377197385,0.01431971859986138,-0.06081902429905439,0.4839364133422536,-0.6330574850537897,-0.32929042507644074,0.6872963960689842,-0.09780389570613089,-0.3079348589643458,0.19212590063146748,0.40518506034160545,-0.00400806395525143,-0.09991120832166343,0.18356192946614275,-0.30988351039867745,0.4172386380917044,-0.3914765432979113,0.40463577493161323,0.09445462746920098,0.5005547763104705,-0.6336049057480322,-0.19553952334293945,-0.6006131506126755,-0.7182825850179146,0.5224638465550531,-0.14846736872056146,-0.12906571505542658,0.6498809394605575,0.1346871643850357,0.5061534900436445
Occipital_Mid_L,-0.6292889443344095,0.07960173637996652,0.347085838651138,-0.3943873574579732,-0.04838044874762763,0.00435109836380179,0.3211680237392271,0.0023215330163125444,0.11499415996231972,-0.11736544268966319,-0.3237383080292194,0.38225015864917156,-0.24826950354905591,-0.1200392338922754,0.018727499413841334,-0.02056332153091286,0.41149371454183514,1.0,0.29599433193488456,0.05414397355510772,-0.21000287909884238,-0.6099062502698105,-0.6298247724446192,-0.16183937489511463,0.2864413934487547,-0.1565182304761653,0.756729334712518,-0.25749582402454263,0.36354933400009415,-0.08279095542366464,-0.3185117406600759,-0.38338005088132004,0.6279157048786745,0.5024385195466768,0.28012050960304236,0.3143532179447871,-0.34667050710475733,0.35270337029346654,0.1559577006476926,0.007021184078929031,-0.5729161075527149,-0.2822823449898046,-0.24011286680208294,-0.5652656033587745,0.1817173300750996,-0.14674314235181643,-0.15007758082528072,0.0987527499887805,0.33914778279854857,0.18180033914287505,-0.3917781441049035,0.5212109403559786,-0.34871302749008054,0.08236494014288943,-0.46563618337060136,-0.2804716274093114,0.5367261925415383,0.19285240963910877,-0.3050403308406098,0.16875888219185392,0.21339236199239328,-0.013560633419937173,0.06273314424901036,0.373384265335331,-0.5309840807258838,0.213794262606713,-0.39604180431021885,0.30280996870101384,0.35084026261812956,0.769350587033802,-0.47464471878541276,-0.07365838934667754,-0.48808817938149646,-0.4852625352038677,0.24848702938125605,0.21655282619901078,-0.26398728229362856,0.36525735726354674,0.17679699287464837,0.47504699507624937
Red_N_R,-0.5774046578457105,0.15218365712246829,0.5554897848345852,-0.22729417894381693,0.06746797557920929,0.423924158518173,0.550004534027712,0.5089212707367892,0.5517841903356823,0.15882250329862807,-0.5319329325729801,0.5077396715667317,-0.23629271613505679,-0.052203195255592263,0.7328961955981803,0.1322580086028256,0.5140217716281293,0.29599433193488456,1.0,0.5005215157481311,-0.0214548560363774,-0.2766629691574469,-0.11492869885219341,0.25973783530698163,0.5040365654155291,0.198954300655266,0.48556653307364134,-0.006303057264909564,0.6091575563332682,0.21550408377166688,-0.28152874190442634,-0.5752377729887034,0.6320094626727447,0.26401103581812063,0.46926479289363454,0.4039824570166207,-0.050254535055552586,0.34819287401011684,0.3124687052679725,-0.3098607385375615,-0.4610112962088954,0.1706373486889654,0.12618247543905273,-0.3385471875975077,0.3473790363377994,-0.3745143699810881,0.30371934681397317,0.42760093835312674,0.4578106770420156,0.8183198466629386,-0.15388894095225533,0.34750998921360915,-0.06113405919007231,0.458375610353228,-0.33979825350099924,0.18760369826086384,0.6266614340890906,0.3722370250754571,-0.44962759759171533,0.36663462441402983,0.14719811905347774,0.5153727008730222,0.4373850784891185,0.25225076145203607,-0.06982414958414686,0.6075335220407835,-0.23915179986416996,0.5065584505498479,0.38781459983581834,0.4057697439345881,-0.40584829096665587,-0.006350744521293027,-0.49428792642819297,-0.4730570079762457,0.8042663072697348,0.36695155934918205,-0.042335044922030905,0.7361935195909981,0.8125077053300482,0.487347474824758
Cingulate_Post_R,-0.14351054347813585,-0.048237128066381287,0.6431202202062082,0.17737278951568275,0.21515094235517604,0.3411524721947934,0.2973417024284006,0.5704087860625408,0.45568243385868035,0.56574337099127,-0.08364576819907464,0.2456875214618795,-0.015359663967643123,0.22716843534065978,0.5907731426121154,0.20014123349654897,0.19327071020071795,0.05414397355510772,0.5005215157481311,1.0,0.1598407942607093,0.14709884351265373,0.3077572682311617,0.25838667549789596,0.44475804075255226,0.3853582427386025,0.3228592495907743,0.3434002068708865,0.32113468725995103,0.3886933654502975,0.15366530226182565,-0.10698137998465954,0.23136220740080052,0.1783871484989976,0.5139645289298808,0.27525863001620265,0.2796327935985482,0.4264894391591726,0.5162828154383204,0.04231122686012021,-0.011965196029021154,0.43706601140769286,0.37330608577520713,0.06295737450013283,0.27712503145796746,0.08040105165757633,0.36564100534004784,0.2275031764439363,0.34158063750229106,0.43054411903240536,0.1901044924271122,0.20531794868496178,0.19153438345855034,0.4017196440720673,0.10537111247737252,0.44003465893860644,0.3708249762554297,0.3722556718055354,-0.24478451834245024,0.3541885652828402,-0.06488944334317613,0.6101113429318838,0.5085034813670293,0.18833601913192827,0.38475368936859067,0.45581526696858937,0.17221175816546214,0.2762440868929061,0.34828022665321545,0.16550058165977538,-0.015715974578817404,-0.10172323981288621,-0.18064059929622828,0.013731444143319163,0.519480444215746,0.35458003313637537,0.28248947092204085,0.5159323778584627,0.4970862467224056,0.4013373972318812
Temporal_Pole_Mid_R,0.07547071806213926,-0.314981645860912,0.07747863030252862,0.4840776555638497,0.41806862880136514,0.5687118304531904,0.3730453488592118,0.0659035087797013,0.3357441026041785,0.39033609594570734,0.2578448117130978,-0.1878274095814066,-0.013588280182382334,0.5262969020141344,0.2732337488347684,0.7874174857065342,-0.07430732828533024,-0.21000287909884238,-0.0214548560363774,0.1598407942607093,1.0,0.2236162613845512,0.3915949131077093,0.5522155538146838,0.18223106565958208,0.09127909421551773,-0.1127496303401797,0.5501835195043716,0.08533212133449743,0.14204723986651344,0.20857918013859733,0.17452348471449594,-0.26686091023981734,-0.38543654616087525,0.04272201183440454,-0.033028215567777255,0.53083270992243,0.10811644665484507,0.407707448089521,-0.09313120436360461,0.2958994682988182,0.4717535211468105,0.5656872679745,0.2881457214582255,0.3646259793490552,-0.17834158238075093,0.6917133326290656,0.53783487979804,0.2042391841845407,-0.07958617915939355,-0.0221727412217189,0.14427417670858284,0.7624185640994487,-0.06411836882103827,0.3151732686554332,0.4304590387197207,-0.05495074056237692,0.17277598634721325,-0.24431644506804048,-0.17217543288991288,-0.13113038682189598,0.10976666898768858,0.27312864808337295,-0.2904783097070283,0.2809257179979802,0.2612461802629128,0.21912738980016505,0.07213871210550125,0.32029834171295973,-0.17358251042936304,0.2583624262068109,-0.05455205361989881,-0.09124592204691308,0.41151538622374234,0.04789406166101684,0.09294862043562876,-0.007802096678414051,0.1561228102006172,0.1371183127603713,-0.22996677334896004
Pallidum_R,0.7435741575548678,-0.24057781326034394,0.039171809402622146,0.6534169071434963,0.06166132820048325,-0.07631243269599175,-0.20613467752308742,0.2952610812604186,0.0004525499927408279,0.3969728655503161,0.43417146036658744,-0.49480948452599594,0.21575332388225577,0.40638934921686,-0.09207184885622054,0.014940874604668683,-0.6879231065071454,-0.6099062502698105,-0.2766629691574469,0.14709884351265373,0.2236162613845512,1.0,0.8154783292250499,-0.07228331157436484,-0.04705048360034106,0.3404971092454154,-0.5733506381944173,0.516094260793012,-0.5709973529572008,0.4374742444855761,0.6913594269855529,0.67367199228102,-0.7265957581753908,-0.3014210714295029,0.22821938219005647,-0.4012985059770389,0.47914582649977705,0.08796122557917382,0.3171498779559484,0.4311346289169324,0.7820039277949027,0.484024125954697,0.29554380536162733,0.6747960362987999,0.10403346328420927,0.4500583636297589,0.07104538381672472,-0.2453617167847023,-0.41142176260540736,0.028263514723772806,0.46069629367096393,-0.09722515467921015,0.34546807323263934,-0.22088032699994922,0.6826892494607968,0.6046725326205039,-0.5497446546194626,0.19810044468533933,0.25761850770680733,0.07888985690994554,-0.3424815403790888,0.28896661310867144,0.2977335063934886,-0.15450326574001613,0.6750603399094462,-0.14295824692889336,0.6195629889201447,-0.22964721260069013,0.02100370955676464,-0.5232309622239623,0.700162658691045,0.2688638398624545,0.6083289150499833,0.7681218518672572,-0.20629874853382146,0.22959991359907705,0.3380949795389344,-0.3949300404463672,0.025256242654025107,-0.3369085634521907
Putamen_R,0.6267119823175661,-0.10412077752107535,0.07562275945005448,0.7362938286932837,0.1994582838307108,0.1797553102148188,0.003415930859481774,0.3853140632811707,0.16336081205018393,0.5178922352398697,0.34607587162309544,-0.23915651413194203,0.278966604349252,0.3838191380417608,0.20890106827627447,0.17888288351840143,-0.4267638830532661,-0.6298247724446192,-0.11492869885219341,0.3077572682311617,0.3915949131077093,0.8154783292250499,1.0,0.2555149942086466,0.011398972270404886,0.4951579298049756,-0.5119863872112832,0.5739119452504874,-0.2832881610299048,0.4475773425473415,0.5788267785424782,0.5174305606781958,-0.5419591191295976,-0.3362155160915294,0.20740883688722156,-0.16151063246770636,0.5840115231082399,0.09874006870832328,0.3627075364245147,0.2404162916088882,0.687860066096854,0.6549470229238056,0.46509151523096276,0.6239336278487433,0.24449547286103918,0.35417122471699874,0.36447671936607007,0.006667992157803641,-0.19597512581890145,0.016337894104204824,0.6065286824364979,-0.10538487674500799,0.5252120729717493,0.1312346062221652,0.6235808198730861,0.7075899527916475,-0.36505693866772604,0.21197946009313007,0.18363983324743524,0.0461955821654671,-0.26119983687032244,0.43741950609085456,0.35634538117261133,-0.1856916540578807,0.813085545317151,0.02732244479373684,0.6197570091260677,0.017193961980815103,0.08573389186413354,-0.4717526941816471,0.6215805311151198,0.3542313267694179,0.5164034854516751,0.6955852259055051,-0.01992415721033905,0.19971800195673586,0.5015305200328876,-0.1996899869589889,0.11942309318230682,-0.2835184310653331
Vermis_9,-0.14269505611559,-0.062255073093396875,0.0824541592064618,0.13160123210350025,0.2825818184384949,0.7954806717559453,0.19139546213172218,0.12482531231058706,0.4537334634301154,0.2694800340201206,0.03717920984963394,0.2281831965765337,0.12834480171237464,0.062295544807031,0.587851933573695,0.6895841167970777,0.37823970190415296,-0.16183937489511463,0.25973783530698163,0.25838667549789596,0.5522155538146838,-0.07228331157436484,0.2555149942086466,1.0,0.16896403512571825,0.1700653747065891,0.009623381589552957,0.19370877445291831,0.5085935229212221,-0.005444232785150661,-0.2176761321293637,-0.28927335507306307,0.10763017814617985,-0.14762199922270322,-0.06217526880393285,0.18010965538093504,0.4617884391343249,-0.04050196265539838,0.060504277759836925,-0.4166481600121037,-0.0970616824571621,0.4970919267246889,0.5686542541986274,0.12164761983752338,0.1059682559437921,-0.3372899701827733,0.8547185912502263,0.6054639367700341,0.3360051391852969,0.016819348057282746,0.2115325168143232,-0.18961380506799372,0.6725406223258525,0.3532281323863936,-0.007167778812671007,0.16798206914944702,0.10660133922219489,-0.056579690325287764,-0.10469585159479623,-0.014461418240564863,0.16622129763443425,0.08102430917788792,-0.02973899912210029,-0.19351487333471287,0.2522448523463942,0.3570619518458812,0.09239037146759184,0.1423669245858747,0.04952889822077601,-0.1785219048917014,-0.002149611343870427,-0.0766550618434685,-0.2603415115063469,-0.041555400180712215,0.3350582136918616,-0.1541936474831097,0.007679266999487011,0.3682875923655346,0.22059800403751573,0.021521646900010852
Cuneus_R,-0.22326764212960468,0.07649277850447576,0.7902674455133876,0.09381652622204736,0.2248021086394391,0.19962762083115032,0.3732503282246326,0.3079156922144127,0.5281295106572863,0.17976964924224886,0.09633715829590798,0.025433710196582603,0.24450108161469086,0.29794944208508173,0.47251842897610136,0.411171306953131,0.131478158530675,0.2864413934487547,0.5040365654155291,0.44475804075255226,0.18223106565958208,-0.04705048360034106,0.011398972270404886,0.16896403512571825,1.0,0.039701998578114114,0.5390939777645246,0.4739048778540158,0.3835795527940137,0.361098216415824,0.058510406460972955,-0.16239765388937605,0.15510219574963774,0.09549455822672355,0.5720583319466722,0.2157499443734257,0.2031350549990269,0.44758574911412824,0.5222538646149558,0.019225652754832318,-0.14550745915637148,0.34925344653565177,0.49753941890863423,-0.04003640974415476,0.483011425641337,-0.08991290933400739,0.2427096975639176,0.21739686545768958,0.21516701960163478,0.5141402908856829,-0.15317349957287224,0.4375316553914708,0.2855401566601971,0.10202354922264263,-0.11956534902613367,0.36649227582963195,0.3168225812845635,0.5184462649476268,-0.07102810509901682,0.32346196114477843,0.0031648076982132073,0.36528185436379607,0.6165097446190096,0.17248443539518002,0.016494429714044422,0.35218903702450416,0.08870323577036522,0.43740011072899315,0.4893173921259226,0.35033920262167917,-0.10894722007286498,0.07679348939865115,-0.16370471564488012,-0.12546855981928914,0.38820439441382665,0.5003749829039036,-0.0444305251162177,0.34099319216735924,0.5597997447812133,0.2952010137068781
LC_R,0.11085603128035601,-0.029158318610622593,0.18337317248065502,0.43419269939212995,0.07243145534005056,0.19982912726139518,0.20232940122618318,0.45792327791186843,0.2682306075305101,0.4553369743213793,0.04105366142560546,0.11038780678349146,0.08052952162661417,0.21322960127288654,0.24432089288359385,0.009219887062446192,0.015742656903397583,-0.1565182304761653,0.198954300655266,0.3853582427386025,0.09127909421551773,0.3404971092454154,0.4951579298049756,0.1700653747065891,0.039701998578114114,1.0,-0.034548674772375554,0.1918622503508784,0.07680431371539446,0.28128313622203643,0.23922946797507788,0.12196373701600867,0.032189685339321136,0.0906931493371044,0.30351166387749146,0.05691368778002234,0.38145617870271126,0.18862157670692253,0.2382927018607838,0.17707582622319118,0.15807576294055084,0.48631206649267417,0.15760363967756733,0.17272130871813235,0.25887345778842047,0.36757136908172056,0.31928935580741946,0.08492683564551301,0.10661376251180718,0.15562836497594112,0.39764472605468304,-0.006929690413531154,0.22925752153012902,0.3708697047778807,0.23977106359170922,0.4703876901267554,0.038638911904545874,0.1433073782801846,-0.08319013455660514,0.18386217941441443,-0.09635531222018076,0.5031638403341576,0.23873080390453189,0.10682887710623491,0.5241104325740569,0.23995803843184693,0.4490671914395952,0.12904861400072562,0.1326690803879182,-0.03769864495310092,0.17323506867820052,0.06961591096405753,0.10939016043428146,0.22793932132312159,0.30267168501424546,0.15338005430924218,0.31765883372072246,0.2031324909467944,0.20232465506052488,0.16989761115569652
Occipital_Sup_R,-0.7242686370648107,0.03387218751503218,0.6294526544038942,-0.3116318618268889,0.13180582166637952,0.128008537514862,0.45497583105527273,0.1722171747793996,0.331968134968844,0.13673153343041045,-0.3217441882313226,0.3763546514358941,-0.1484310212748716,-0.04516486345296515,0.30806182739335264,0.08064555538110817,0.5002340595797341,0.756729334712518,0.48556653307364134,0.3228592495907743,-0.1127496303401797,-0.5733506381944173,-0.5119863872112832,0.009623381589552957,0.5390939777645246,-0.034548674772375554,1.0,-0.08164649539830492,0.5322271326515788,0.17575063318928746,-0.30176118531109974,-0.48530616963423784,0.6785145330869515,0.6986711858101331,0.4319037379624263,0.3955489863171288,-0.293705329634656,0.5533919665631968,0.2858894066272738,-0.11577203947138776,-0.614589026508374,-0.09666092749394786,-0.057347010985637936,-0.5856839873583933,0.23734058395524749,-0.17670396096016594,0.02421551029189371,0.233234236052897,0.5909353736735649,0.30336868099718095,-0.4458045855178514,0.5201526105745837,-0.20128109392741828,0.16312363364731486,-0.47240353172134125,-0.10593490183066993,0.7040593539253639,0.39471516910050364,-0.359356838878518,0.46684351828480114,0.15442392192719726,0.16564740823859186,0.26882076509829184,0.6430460017310243,-0.38378920160285496,0.42689910965237904,-0.3267173795917334,0.3400376149937708,0.3881739477194537,0.6551827966788151,-0.5200993287095322,-0.21305982094535253,-0.5533423048018543,-0.5354032215177957,0.44964536087495166,0.35647435681357986,-0.21046429675062786,0.577065467364493,0.32470818612161007,0.7711325649757486
