,Red_N_L,SupraMarginal_L,Caudate_L,Rolandic_Oper_L,OFCmed_L,Temporal_Pole_Mid_R,LC_R,Thal_VA_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Rolandic_Oper_R,OFCant_R,Frontal_Sup_2_R,Heschl_L,Thal_VPL_R,Thal_AV_R,Precentral_R,SN_pr_L,N_Acc_L,Frontal_Inf_Orb_2_R,Thal_PuA_L,Frontal_Inf_Orb_2_L,Calcarine_R,Precuneus_L,Putamen_L,Cuneus_L,Occipital_Mid_R,Frontal_Inf_Tri_R,Thal_LP_L,Frontal_Sup_Medial_R,Vermis_7,Raphe_M,Vermis_8,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Thal_VL_R,Temporal_Sup_L,Fusiform_L,Frontal_Inf_Oper_L,ParaHippocampal_R,Parietal_Sup_L,ParaHippocampal_L,Cerebellum_3_R,OFClat_L,Temporal_Pole_Mid_L,Thal_LGN_L,Cerebellum_9_L,Hippocampus_R,Pallidum_L,Thal_MGN_R,Vermis_9,Cerebellum_10_R,Vermis_10,Frontal_Inf_Tri_L,Cingulate_Post_R,Lingual_R,Amygdala_L,Vermis_3,Precuneus_R,Occipital_Inf_R,Calcarine_L,Vermis_4_5,Cerebellum_Crus2_L,Thal_LP_R,Insula_R,SN_pr_R,LC_L,VTA_L,N_Acc_R,Olfactory_L,Frontal_Inf_Oper_R,Olfactory_R,Thal_PuI_L,Cerebellum_Crus1_R,Lingual_L,ACC_sub_L,OFCpost_R,Cuneus_R,Putamen_R,ACC_pre_R,Thal_MDm_L,Thal_PuI_R,SN_pc_R,Thal_PuL_L,Frontal_Med_Orb_R,Frontal_Med_Orb_L,Temporal_Inf_R,Temporal_Inf_L,Cerebellum_3_L,Cingulate_Mid_L,Thal_VPL_L,Rectus_L,Occipital_Sup_R,Insula_L,Rectus_R,SN_pc_L,Frontal_Mid_2_R,Thal_MDm_R,Postcentral_L,Thal_PuA_R,SupraMarginal_R,Cerebellum_Crus2_R,Thal_LGN_R,Thal_MGN_L,Thal_PuM_R,Caudate_R,ACC_pre_L,VTA_R,Fusiform_R,OFCpost_L,OFClat_R,Cingulate_Mid_R,ACC_sup_L,Thal_AV_L,Cerebellum_6_L,Occipital_Inf_L,Thal_PuL_R,ACC_sup_R,Cerebellum_7b_L,Cerebellum_4_5_L,Hippocampus_L,Cingulate_Post_L,Cerebellum_Crus1_L,Vermis_1_2,Temporal_Pole_Sup_L
Red_N_L,1.0,0.22463972129192358,-0.04323264657946476,0.4091518628167584,-0.05420710552452013,0.1371183127603713,0.20232465506052488,-0.2662586475923817,-0.013759469415662856,0.22225553547529908,0.4542511103513129,-0.3184883092137282,0.3362371679237222,0.47873928146146877,0.11411520530951137,0.09868366770214011,0.23260458883340693,0.7665151856114892,-0.18098992635796493,0.3879340657641973,0.2745997415290885,0.13859751022951114,0.5584859170123219,0.3497622481865738,0.4403395480477178,0.37949101432473437,0.2562359502380013,0.4048583690414977,0.2857838886191607,0.4364749864399706,0.3233471582032174,-0.028052701991569305,-0.22908563489773937,0.3820218412862889,0.4739979118373803,0.10073640577743374,0.22469037603080919,-0.07016560840880395,0.4269589898938128,0.04354600997718329,0.23791613592826627,-0.2586995017548849,0.5956334263052319,-0.3233191666285424,0.33007539557912546,0.10254957822068379,0.262579087619575,0.03752895257289253,0.13051351870192654,-0.5116059195080493,0.22059800403751573,-0.2033464766394985,0.3044412705760298,0.1863243683234353,0.4970862467224056,0.5046999473521225,0.5276689881843919,0.6756191564155779,0.6288767805872152,0.4122608715757853,0.39352603733736713,0.33909677876913086,0.1951115720046294,0.07598776265278072,0.40034190289093113,0.7142250471562868,-0.051884416536016054,-0.03345280404087825,0.22479602164102785,0.3097073864413221,0.45906484973564665,0.509494899782181,0.17745213972802232,0.23275074589895392,0.3382948021539657,-0.016355679958015363,0.014060584303656616,0.5597997447812133,0.11942309318230682,0.36926865238412276,0.14940201047913707,0.27160422095743886,0.5067714976967601,0.27137034673210597,-0.10146995443331615,-0.05375427868182831,0.09992369429932844,-0.29224851766230364,0.522449076002901,0.46426722544762883,0.16415505117886142,-0.25387267534833047,0.32470818612161007,0.4826048852217316,-0.2886563306688923,0.4218893801647632,0.2722102017770711,0.35671311720916593,0.3619361021108236,-0.002751773449124116,0.24777981147868314,0.38377132255607577,0.025326625325158343,-0.017158137548399503,0.11682347493720273,0.22466431775055715,0.37669968337321597,-0.30810047930253925,0.35234686113956576,0.2012776549905099,0.05111129246726741,0.5247212764409139,0.4323738704621681,0.09167835190386062,0.0035836350727240143,0.0016661164880984172,0.1346871643850357,0.37892789563557194,0.10177968138865286,0.26419363196892737,0.07231798277800859,0.48009513980827084,-0.20699816270574548,0.07832608218540266,-0.23341737609431545
SupraMarginal_L,0.22463972129192358,1.0,-0.18789422041604936,0.036562838337997935,-0.27774185143390023,-0.17358251042936304,-0.03769864495310092,-0.5461123341793748,0.38778174919841474,-0.20631013190728253,0.37523270643763484,-0.35451497815606,0.0533093469202773,0.5077078481999422,0.5725708116938003,0.7102923170820873,0.4073969253760746,0.3360912834922799,-0.5448795729904039,-0.16202990961894614,0.5484621862205229,-0.18584391785017895,0.5060968419119897,0.549383845560756,-0.22823559116658607,0.6901772445710153,0.6827467371115478,-0.07539194672669525,0.5920804490167119,0.039061605208716724,-0.22056446643453745,-0.07783827108277488,-0.3512544010658296,0.31678474935201056,0.3493733405006174,0.5188150068800624,0.33314512273307123,-0.20628289071634728,0.4443842058939453,-0.31441375632406027,0.6630521633647343,-0.4022171747941574,0.15222067222397048,-0.28009804896481716,0.14124530783764738,0.37835844979687494,-0.0519598689992127,-0.3182949910531705,-0.43455401992812914,-0.33823719205499414,-0.1785219048917014,-0.08069602043986082,-0.1629282953606988,0.14414495204668817,0.16550058165977538,0.13621642372661633,0.130510421191701,0.10790638975692615,0.41670967086070193,0.2945361239317055,0.5060136812545151,-0.16061150282399256,0.03025869308065437,-0.7076636301211215,0.06447337262804136,0.04415479835243752,-0.2672635500095954,0.19108458361538488,-0.38284439253109825,0.28334295196131226,0.10488509505768152,0.35023996898414567,0.2909563710556631,-0.07313926717343652,0.3283150112585659,-0.4844597055598284,-0.2160292766940631,0.35033920262167917,-0.4717526941816471,0.48690946636036114,-0.15361217601777125,0.4921887390470302,0.2242608854973282,0.656452065338656,-0.5003186178420407,-0.4104602907618228,-0.2758068638713931,-0.27197157249940823,0.14952176421319546,0.34940842820435114,0.5518487025918374,-0.3613107827537115,0.6551827966788151,0.3241550690119905,-0.4048942058700519,-0.2595524283344478,0.23644539882711765,0.43675732903386966,0.7315298600866337,-0.6192286389411344,0.46362711441922105,-0.035882358398687385,0.4118103865517537,-0.4468912216033069,-0.6400984460477612,-0.12142066508639605,-0.01817839287132913,-0.05754049591512821,-0.19399330858410155,0.15013396167832954,-0.2942898700992554,0.28189774492739605,0.5081043603814763,0.458201107469809,-0.3284381844683352,0.2757712422491332,0.5005547763104705,0.5860265352364052,-0.041846708321201465,-0.2342661096563121,-0.12288967284631094,0.18018457131816354,-0.3238199285927488,-0.26317363294647317,-0.37599129307561857
Caudate_L,-0.04323264657946476,-0.18789422041604936,1.0,0.26530084796354947,0.3810469119752073,-0.0221727412217189,0.39764472605468304,0.6573772449110613,0.2730654395400253,0.08949259553819934,-0.18270533395194,0.5045689877337202,0.0842057460569337,-0.3151324421321012,-0.1035297088988661,-0.13672465799416827,-0.357078589111778,-0.12299021239795928,0.6612546452232744,0.055734952395910545,-0.3125762031942347,0.5013543175385257,-0.3377355570968993,-0.2246321205233696,0.22926661590301914,-0.32657564227558517,-0.5215146571302368,-0.1288803964261933,-0.4701669074729528,0.003283547834709097,0.22381790342688432,0.20770231386821636,0.32197551153105675,0.24195816157999553,-0.13917513165277223,0.11462412802243484,0.19416900911691784,0.5501111308542702,-0.1461880458513013,0.3331818684614857,-0.36006293540962153,0.5038858604965157,0.006534516410770466,0.5828906210513155,-0.23173936593192873,0.10663179794485718,0.4726910280214834,0.3813881730168618,0.6715564010559979,0.39183759005811064,0.2115325168143232,0.4987691848210346,0.48984668814773225,0.4211293266136824,0.1901044924271122,-0.059885312212371936,0.16488493106550275,0.029839036997920433,-0.11561477140718537,-0.351093105890164,-0.28283948101253154,0.1233627932580897,-0.060949047075636274,0.3399035051049029,0.18491749547204367,0.14759508448658132,0.45771640365128496,0.0609512672503825,0.30748853439387813,0.357627455541995,-0.23210153176666434,-0.2781662983684134,0.015019340213639919,-0.08234139259371624,-0.16149704671550136,0.5265643514121474,0.44195134493015475,-0.15317349957287224,0.6065286824364979,-0.09618915315890214,0.1140411778384216,-0.24443523883516352,-0.18273914640555625,-0.3058564559823051,0.4230417935325021,0.45828249316491004,0.03299740031411874,0.5259602509841256,-0.1263716938152583,-0.005459752002511881,0.10336991966923612,0.35794288276477687,-0.4458045855178514,-0.09402864434472803,0.40778539804739844,0.3643588605532038,-0.04551261098353107,-0.19048476185164848,-0.2935007693913657,0.4628824112828105,-0.2220520653715323,0.0014321649863628103,0.044148003758352546,0.5851595525924439,0.4513611004049222,0.3214780352583748,0.18794471524525902,0.07389524523371548,0.20054933529844057,0.097014091832648,0.20122710219046672,-0.01909832841601631,-0.039418179381109836,-0.2268474555081755,0.5186495809670584,-0.13328596479131014,-0.13343704377197385,-0.38456884054051016,0.40493263794041995,0.2642386479939807,0.6942429565271222,0.1963118344500659,0.3777907129301917,0.6197884889066878,0.5781255375900767
Rolandic_Oper_L,0.4091518628167584,0.036562838337997935,0.26530084796354947,1.0,0.27199271715803053,0.22210166054820196,0.2921849239176671,0.19384766645567647,0.35595745545777446,0.40714310116805524,0.4280798342045445,0.2213837173340162,0.6543463202734381,0.4895863890050195,-0.0324994688251337,-0.039449725395490264,0.24887059583226154,0.31680816316385924,0.22380164879023628,0.5606307741584792,0.005907603011671738,0.6963528234112296,0.20939196723418887,0.13518547483845786,0.6094069941670723,-0.0498920625552845,-0.2666784262440994,0.6245956563230727,-0.06246919203412033,0.4930282233640024,0.2137532694525778,0.022395670352172707,-0.024633152892352808,0.5058688068746066,0.5511040082097061,0.1418528092979162,0.7486698113752249,0.20774610091075355,0.6526433291849247,0.3041432760571793,-0.03575458237749865,0.11190576201134025,0.3382676019542273,0.27686356856230376,0.20871505246943495,0.10500807024643546,0.3676574764246105,0.21937417137980933,0.4249929290826193,-0.1197314588671719,0.09259866725684096,0.05890052250262338,0.4659743490624994,0.6425875565482843,0.15805712917016143,0.39995125244850804,0.3189742515943975,0.3842737710140228,0.37300970595896354,0.07933167497364707,-0.10829778816252489,0.5436437829565178,0.15869372008519483,0.2831727371206622,0.6418856312359578,0.4475031030749627,0.20142682171068538,-0.04553033138878056,0.24339777703490126,0.22046241843316453,0.5630365604346428,0.028316505163916327,0.14435696571179255,-0.025537904688594557,-0.06375984146458563,0.2829738960424166,0.48364318171105775,0.2602088158739562,0.5353818109881975,0.11863032209676617,0.061996949215104506,-0.07251730070777454,0.1944109888921078,-0.08148566269230441,0.227104288441304,0.24899253390711976,0.1178528068377646,0.10661033669706062,0.43415581548015264,0.70170720793163,0.08387861448945617,0.19555949988626506,-0.10997566093927852,0.5988402972797282,0.06714012567292248,0.41524159001704786,0.35101337884371697,-0.03656545293939878,0.2744899776030044,0.061043139900630525,0.04161624412418853,0.15597549713713937,0.019245918561146238,0.2064126226696482,0.2220329699042801,0.22170174138889429,0.49144041145284284,0.09797346258895638,0.44318691554473927,0.49916844071032235,0.2891716643710874,0.6464776014422228,0.496271221863995,-0.023925776749624525,0.1435957694156055,-0.2439514719999517,-0.06554814868065807,0.07391989009565371,0.330638907673244,0.49309740267103097,0.29784186253798606,0.19907293037467208,0.02232889465216425,0.3701072438973551,0.3389040510091589
OFCmed_L,-0.05420710552452013,-0.27774185143390023,0.3810469119752073,0.27199271715803053,1.0,0.20857918013859733,0.23922946797507788,0.6396899123016525,-0.17058493064188512,0.47022581105671163,0.1684541473676874,0.6853921351212753,0.334596016729778,-0.16578447847590833,-0.5251736428097775,-0.45509530466004644,-0.06250076115923937,-0.33939804579624155,0.55757829798418,0.5002111185529395,-0.45793112240611933,0.5043500208985957,-0.2796000065132685,-0.07554627628482746,0.599870710664486,-0.3171351985815091,-0.4049180665581952,0.2828577852472207,-0.5054506044097008,0.4034968442841788,0.19228414363475646,0.4955667066028396,0.4003642704824454,0.27738983848839405,0.22508117683335568,-0.18399282242642737,0.10388288782430175,0.22057529934918782,0.05728755106475356,0.70619801438042,-0.1952945865363064,0.6740699882221949,0.0022386860497415955,0.5207985972401827,-0.3001867745999376,-0.33834351012106806,0.3558883029665955,0.654126977864974,0.5433086901431761,0.3271717011095392,-0.2176761321293637,0.47461335222930356,0.4069671537284523,0.2300190619345969,0.15366530226182565,0.0220452142383843,-0.1242823752543721,-0.19156000238323162,0.09602449898792081,-0.43116534489952596,-0.422890304034721,0.427857572961968,-0.43698216175967414,0.5144645272623293,0.3596134889372934,0.21656096977662642,0.4074307770631578,-0.2788051924728698,0.5354868173561707,-0.2563649842637646,0.3084479561082051,-0.34149171480700785,-0.16435534159531975,-0.04508425452285699,-0.482548459446952,0.6599898456830571,0.6101521175296074,0.058510406460972955,0.5788267785424782,-0.04728605799340461,0.2219813960675248,-0.5289922799468976,-0.08911198410229937,-0.5796842252240192,0.7799081092097002,0.7701313287627789,0.448455813801512,0.2332345944062206,0.0037503753850122185,0.3184092492368628,-0.4232325399982843,0.773797070033129,-0.30176118531109974,0.22026895384276376,0.8252874993918405,0.23760506590628805,0.029599462780435255,-0.4278784707716945,-0.09051404999240953,0.5312527975018645,-0.17447996381893077,-0.18529897138052168,-0.39196963009171715,0.5483107973186754,0.5441753235162663,0.41376847036666353,0.5729778071489541,0.02585739799676252,0.47498410580214445,0.27463830065484185,0.7306943386239484,0.383438845763642,-0.1123153132152631,-0.20260902515955057,0.2496964827061197,-0.38007065594856104,-0.6071971588463935,-0.44355523585638795,-0.11309133167190626,0.5287381409581395,0.43444086951633964,0.16005635832333845,-0.06120013925185623,0.48195027180482675,0.5883590715275202
Temporal_Pole_Mid_R,0.1371183127603713,-0.17358251042936304,-0.0221727412217189,0.22210166054820196,0.20857918013859733,1.0,0.09127909421551773,0.07547071806213926,-0.314981645860912,0.8379545050331225,-0.11925029633397438,0.08896335958288096,0.14204723986651344,0.3730453488592118,-0.1338511323859808,-0.3655567458344409,-0.31358083524954244,0.04789406166101684,0.011813041971493642,0.5724186603578906,0.062305050163359105,-0.024705950343816667,0.047917058951466605,-0.07277637255929292,0.4304590387197207,-0.07493538418702168,-0.08622516807578358,0.3665897546182634,0.003004192805472872,0.3567068999813001,0.5656872679745,-0.09313120436360461,0.2578448117130978,0.266669957260429,0.09294862043562876,-0.033028215567777255,0.12045855428601061,-0.013588280182382334,0.13568844540513855,0.4859115874836712,-0.03263564148727258,0.040010668326846736,0.3357441026041785,-0.26548831874594814,0.53783487979804,-0.1760249378743606,0.6185354563711549,0.5991710359291057,0.2809257179979802,0.09770490996375476,0.5522155538146838,-0.17834158238075093,0.4717535211468105,-0.05455205361989881,0.1598407942607093,0.2528644507899261,0.35803353772341423,0.2732337488347684,0.07747863030252862,0.37771272208817785,-0.01007750203985437,0.26235794536547336,0.14547147737352603,0.40430475290935014,0.1636238954873661,0.0659035087797013,0.4408576063699733,-0.13113038682189598,0.4946800055594091,-0.06411836882103827,0.22708253672460652,0.1561228102006172,0.23671175484848794,0.7874174857065342,0.08533212133449743,0.2583624262068109,0.4840776555638497,0.18223106565958208,0.3915949131077093,0.07238201892181462,0.41806862880136514,-0.16736669705965962,0.2612461802629128,-0.26686091023981734,0.41151538622374234,0.2677969278127003,0.6988701148723386,-0.24431644506804048,0.2676511425324736,0.21884344070648964,-0.1878274095814066,0.23013845811304903,-0.1127496303401797,0.3646259793490552,0.17452348471449594,0.2406689072105036,-0.17217543288991288,0.09685530435630571,0.07680872360195878,0.2881457214582255,-0.22996677334896004,0.5687118304531904,-0.04753396156554524,0.3043400388432506,0.2722437233204952,0.39033609594570734,0.3998201264853746,0.2714611252123721,0.5501835195043716,0.39330395415835284,0.5232582997521007,0.27312864808337295,0.07213871210550125,0.019620911650588147,0.13253611167527718,-0.2966830812845808,-0.07430732828533024,-0.05495074056237692,0.02105004148306808,0.2895705934360182,-0.007802096678414051,0.15817216956703622,-0.07467070167026106,0.21912738980016505,-0.09124592204691308
LC_R,0.20232465506052488,-0.03769864495310092,0.39764472605468304,0.2921849239176671,0.23922946797507788,0.09127909421551773,1.0,0.11085603128035601,-0.029158318610622593,0.2644798587289306,0.09340172300544963,0.16099440097087095,0.28128313622203643,0.20232940122618318,-0.03987438475615999,-0.06524247962379218,0.00045528468732783774,0.30267168501424546,0.2193625327081405,0.35188287331287504,0.07348638369534367,0.26011758533327534,-0.0020185841082238933,0.13918713614155037,0.4703876901267554,0.026421372872282908,-0.06944386296517255,0.23481833787102266,0.06855781767466938,0.3977254275301735,0.15760363967756733,0.17707582622319118,0.04105366142560546,0.4058996505803477,0.15338005430924218,0.05691368778002234,0.13956048807739585,0.08052952162661417,0.10135776912930851,0.14026424268075002,0.09935235698253063,0.0587996256396435,0.2682306075305101,0.12590673963764637,0.08492683564551301,0.06909953906123402,0.5567450422436873,0.21395026144946078,0.5241104325740569,-0.11205416814992468,0.1700653747065891,0.36757136908172056,0.48631206649267417,0.06961591096405753,0.3853582427386025,0.03391713861576063,0.4870289956520939,0.24432089288359385,0.18337317248065502,-0.1326760080594183,0.06317617269781195,0.0821267008759651,0.07899347961916946,0.19202657137389623,0.3691343915900683,0.45792327791186843,0.30086607969003254,-0.09635531222018076,0.43733264864031096,0.3708697047778807,0.12614936227433482,0.2031324909467944,0.07175236936071666,0.009219887062446192,0.07680431371539446,0.17323506867820052,0.43419269939212995,0.039701998578114114,0.4951579298049756,0.2062237410588812,0.07243145534005056,0.024832252115764942,0.23995803843184693,0.032189685339321136,0.22793932132312159,0.1701686110133876,0.03705744718734264,-0.08319013455660514,0.005900957227025045,0.1393762847580996,0.11038780678349146,0.1689605620108894,-0.034548674772375554,0.25887345778842047,0.12196373701600867,0.32811932608546734,0.18386217941441443,-0.038020271046080356,0.006418595477281875,0.17272130871813235,0.16989761115569652,0.19982912726139518,-0.05118786474833456,0.19109913249407465,0.24211648469586428,0.4553369743213793,0.3442322372248077,0.0865226403109515,0.1918622503508784,0.26719301772524806,0.2814119406120527,0.23873080390453189,0.12904861400072562,0.03449254866118866,0.054689032756605915,-0.3234435316920825,0.015742656903397583,0.038638911904545874,0.33354094738960843,0.1101803925908656,0.31765883372072246,0.27083688042442083,-0.14568921201104842,0.4490671914395952,0.10939016043428146
Thal_VA_L,-0.2662586475923817,-0.5461123341793748,0.6573772449110613,0.19384766645567647,0.6396899123016525,0.07547071806213926,0.11085603128035601,1.0,0.00015203455055760992,0.2757153821846036,-0.23425964759802942,0.801287369072997,0.09140052757754562,-0.5603343305261882,-0.6729168638896602,-0.6215023072026761,-0.39682939585899035,-0.5672535235638261,0.8684484116759676,0.19592828020875694,-0.8484596109975937,0.6232790845286436,-0.6485172789976508,-0.48954079173996085,0.28575882525956636,-0.7061518392883225,-0.7904403760900591,-0.09342787059510883,-0.9224707569198557,-0.05197873600772716,0.22379807158803683,0.4582791705960547,0.6324029427545161,0.008918237293853456,-0.09930317588786752,-0.364976396295418,0.06722697085880855,0.5184466677852185,-0.17513468403888863,0.6906106641544433,-0.6186728746816806,0.8645198005283636,-0.2808748381683719,0.7842656990283057,-0.479636026975771,-0.4238677364589673,0.23409898238226054,0.6376736310715571,0.6006530443728225,0.7395022287524281,-0.14269505611559,0.5610780496972856,0.3255652413612842,0.35759047410225747,-0.14351054347813585,-0.19112264642743482,-0.3172036284312645,-0.3848682814090313,-0.2785818244733377,-0.6369648510276152,-0.7161799029787277,0.322000569868026,-0.44245790150474323,0.627572426850694,0.11027268234228367,-0.04475307621677957,0.5134163812591167,-0.2030004895446715,0.3901408995162178,-0.23377520803593568,-0.08502635901545923,-0.7193940031390961,-0.3391349402488436,-0.10217807702927789,-0.6753416819568762,0.7657402654369656,0.542056611163892,-0.22326764212960468,0.6267119823175661,-0.4598362118714006,0.09964752226541262,-0.7610281164862567,-0.5054300271317932,-0.8614974993931851,0.7633160221239118,0.7476304028340153,0.39427392221802016,0.6574969398191487,-0.16605498411027275,0.0031505835092454004,-0.5591087324827358,0.729494407428544,-0.7242686370648107,-0.15831308122393548,0.7939426799682967,0.26340192407364943,-0.22833268973333715,-0.6555019926781779,-0.4137502453834423,0.73685311140153,-0.5821937373506274,-0.3130746904093984,-0.4263123446361183,0.6995353983871181,0.6472291576785494,0.10391442022087745,0.21429246760033852,0.05485698514494926,0.40809897483273655,-0.013488995668291542,0.5219396382181188,-0.027096389851934678,-0.3746072758259062,-0.44489981901995923,0.5668875479964237,-0.32139446268171995,-0.7185817349372907,-0.8050953991556922,-0.03576789417367087,0.5366431918961458,0.4934384206814401,-0.07984430451248258,0.39217620088055793,0.6676928706490465,0.8377619428791115
Temporal_Mid_L,-0.013759469415662856,0.38778174919841474,0.2730654395400253,0.35595745545777446,-0.17058493064188512,-0.314981645860912,-0.029158318610622593,0.00015203455055760992,1.0,-0.2285692047193412,0.15249124987425125,0.05500496729620813,0.09814199343234677,0.047960924486493826,0.4734169816500422,0.5489974608776234,0.154246573308814,0.04391279357843941,-0.008499622780883037,-0.25148521345282127,0.08934392745527658,0.3009119101822406,0.1555270413973824,-0.010432924697745781,-0.18240239308194897,0.10647613752576517,-0.029778171951130687,-0.0634157393126519,0.01158803573633109,-0.18694960922399792,-0.13074664803082253,-0.061682073776061684,-0.13203799373602884,0.042145343162817026,0.09010203492085095,0.4863720187209095,0.7061050354874978,0.35954129636916704,0.2560362937344154,-0.22944459479213328,-0.08605403752316554,0.03648809967133089,-0.054487577519876984,0.31851432726131906,-0.04027558016552649,0.3521146747234066,-0.08173487421033539,-0.2977203797533072,-0.02805655069747097,0.05759495313782516,-0.062255073093396875,0.12503218720634685,0.011608109953603885,0.4558139364682763,-0.048237128066381287,0.14414140331785838,-0.042004829016344,0.04164697566845851,0.049177985662652496,0.041901411194621395,0.06667317796504253,0.00043095564331936166,0.1460052017527402,-0.38395231514227557,0.17871732340631302,-0.10672412482333649,-0.042456046654352604,0.32312829406228266,-0.48008127842350884,0.4007431686500755,-0.06635025003196471,-0.07552342896924989,0.17138033556604013,-0.35018092143524016,0.12100829703868095,-0.12321842793382926,0.012446548116437875,0.07649277850447576,-0.10412077752107535,0.03021457559915953,-0.1106491200264288,0.3182372715649809,-0.14014662915565027,0.2639911207160106,-0.31756257324398374,-0.16571450743238045,-0.45003243036850293,0.46777412085498177,0.0610322631492228,0.2559226446475125,0.4092501354535413,-0.18183519007377352,0.03387218751503218,0.01751033643173033,-0.21380601072421526,-0.023302563752414036,0.21045317739516026,0.19220120427533835,0.06292675341748777,-0.39376603977234403,0.13505577418493706,-0.24376420831021087,0.5339157345220699,-0.10441577713507107,-0.3422079847548206,-0.2866052373076747,-0.22324630897422632,0.10468366164515341,-0.18227750053716277,0.1526392624735465,-0.41647672761989524,0.12217315859392502,0.33490708606288216,0.18055619730108322,0.23449791916020674,0.3816962148864133,0.4001518108706544,0.11613473889124855,0.3489933144233664,-0.00444013166315834,0.2862009605063807,0.010074910899039995,0.4613313594045302,0.08854587089992823,0.32414028746293655
Temporal_Pole_Sup_R,0.22225553547529908,-0.20631013190728253,0.08949259553819934,0.40714310116805524,0.47022581105671163,0.8379545050331225,0.2644798587289306,0.2757153821846036,-0.2285692047193412,1.0,0.01675174673237647,0.2880311122828873,0.37594023117893044,0.348675432221036,-0.3580980743474669,-0.47548465769835385,-0.17158121362480364,0.03563319286278335,0.2259288247726537,0.7079046100137252,-0.12961209602163823,0.21155633143261435,-0.041210734858007116,-0.0199943219520406,0.6356282715240624,-0.15456888088874002,-0.2089252698682193,0.5110922633551779,-0.14830925210498672,0.5235611200255151,0.5780122956903044,0.16955252256052986,0.32268511588343757,0.39082650175440276,0.31234146045254646,-0.10735717653464788,0.31748764586973394,0.04407542840937409,0.2906457537570379,0.7221733540838233,-0.03073370578536181,0.28778899900466354,0.25560620867644473,-0.0136401493175279,0.33363474702819107,-0.2734165641088737,0.6614240701893769,0.7522864160290428,0.48011273137204274,0.15831533994848052,0.3010009264750396,0.09155285494252903,0.5778215614944131,0.08215331705003533,0.28916984251143185,0.24512482289771062,0.37236331043020804,0.21461020214208582,0.1909033939862495,0.12171428135578648,-0.17785689360863935,0.4312567174908257,-0.0890980314929348,0.5081936321825825,0.3048329161758809,0.29192686434427983,0.4619350514908749,-0.29419745595523544,0.6952171829741387,-0.006350913731998036,0.4074655030914011,0.06449908076076721,0.0711599613936962,0.5835308839499465,-0.14663929156340957,0.40316036810739225,0.6932747904408793,0.2522854000514821,0.6261309334232384,0.09668272313704407,0.42461042941099153,-0.34960292017725714,0.19672011360429625,-0.4264847530535103,0.5970383048560408,0.45353088055970914,0.7549839892086201,-0.1358752690275224,0.24967999883171166,0.4142652772354389,-0.34352119753491805,0.41712713224014286,-0.18055128517040794,0.42994644775124524,0.3905468852963453,0.3038130985192121,-0.040632405364634465,-0.076545563999513,0.12850075404334657,0.4016094357698643,-0.2001287629496358,0.3377721270912072,-0.24549130327402824,0.3588627598454453,0.4793282446789006,0.49604282001101935,0.5961726319657287,0.14310536676314864,0.720025858509601,0.4698253373911068,0.7474778987352284,0.4837479826825056,0.07955318263969556,-0.04079191445570199,0.1987013093680089,-0.512087336296871,-0.3002570139262882,-0.1265980534351515,-0.061380729723795116,0.49588726262421545,0.24025390761023557,0.292895053285757,-0.08508934717833003,0.38267831486083653,0.1838423657555432
