,Frontal_Med_Orb_L,Cingulate_Post_R,ACC_sub_R,Cerebellum_4_5_R,Olfactory_R,Thal_LP_R,LC_L,Postcentral_L,Cerebellum_8_R,Cerebellum_Crus2_R,Thal_IL_R,Heschl_R,Temporal_Pole_Sup_R,Red_N_R,Thal_MGN_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Thal_VPL_R,Cerebellum_9_L,Rectus_R,Lingual_R,Thal_PuM_R,OFClat_R,ACC_pre_L,Thal_MDl_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Oper_L,Raphe_D,VTA_R,Caudate_L,Thal_LGN_R,OFCant_L,Vermis_9,Thal_VA_R,Frontal_Inf_Tri_L,ACC_sup_L,SN_pr_L,OFCant_R,Frontal_Inf_Oper_R,Thal_VPL_L,Thal_PuI_R,Parietal_Sup_L,Supp_Motor_Area_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_6_L,SN_pc_L,Cerebellum_3_R,Cerebellum_7b_R,Frontal_Inf_Orb_2_L,OFCpost_R,Temporal_Pole_Mid_L,Thal_PuA_L,Caudate_R,Fusiform_R,Temporal_Pole_Sup_L,Amygdala_L,Rolandic_Oper_R,Temporal_Inf_R,Lingual_L,Thal_MGN_L,Cerebellum_9_R,VTA_L,Thal_AV_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus1_L,Angular_R,SupraMarginal_L,Occipital_Sup_L,Thal_MDm_R,Precuneus_L,SupraMarginal_R,ACC_sub_L,Cuneus_R,Cerebellum_3_L,N_Acc_R,Parietal_Inf_L,Cerebellum_10_R,N_Acc_L,Thal_PuA_R,OFCmed_R,Amygdala_R,OFCpost_L,ACC_pre_R,Cerebellum_10_L,Cerebellum_6_R,Parietal_Inf_R,Thal_IL_L,Vermis_3,Fusiform_L,Cerebellum_7b_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,Thal_VL_R,Thal_AV_R,Occipital_Sup_R,Temporal_Pole_Mid_R,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Post_L,ParaHippocampal_R,Red_N_L,Cingulate_Mid_R,Thal_PuL_R
Frontal_Inf_Oper_L,-0.022532121835036674,0.16750329835534858,-0.04506106673724512,0.3849357971160764,0.17074762245299702,-0.15628398966055657,-0.09263572618126295,0.6806137396891889,0.033329697947592406,0.0711426556294735,-0.1716492710409852,-0.1185967224106753,0.2906457537570379,0.3780266111241749,-0.30685191123663635,-0.03470661218313434,0.5234662011060449,0.6963585963767744,0.09963213220631927,0.12674059269949636,-0.1204738840436424,0.3757897799366086,-0.18676583540621036,0.20376538146608286,0.4397261154938072,0.12678977012368442,0.046377768710493976,0.40987016551006805,1.0,0.3897360097224218,0.009586275212969697,-0.1461880458513013,0.013497248850682396,0.3035013654681211,-0.1529695847112472,-0.08523817297077162,0.5010498250518962,0.5911807086527898,0.3945868916261462,-0.07560432622724912,0.7175880661085545,0.19789987370324508,0.06071264527485959,0.3674070719602369,0.6832146764926975,-0.1538401057281572,0.4579063502025622,0.38405511242396106,-0.11417521221881338,-0.24100924617221858,0.09034576883245998,0.26859366867158535,0.007390905043084648,0.31845474951853076,0.232946293914924,0.22162596039560117,0.21659355999321303,0.036372152582423684,0.2546953064273243,-0.004195722276352583,0.2614101452933079,0.4747834142283512,0.04021947063558731,-0.01348780354096701,-0.15823524032959202,-0.029029139944470168,-0.1020593127819581,0.2061713497186627,0.318858615155287,0.24909020974690488,0.5554290558936035,-0.3619698989544804,0.1493436769293654,0.4443842058939453,0.09327972104264919,0.08267432842479658,0.3410746815685499,0.12259932438870305,-0.0930624768679198,0.27961382886882136,0.4534656986826728,0.06586342505406538,0.513000628689877,-0.0708946720953263,-0.18053531764396125,-0.28651973004039494,-0.07861140654842882,0.4533151939041814,0.4351120764226643,0.33667828261479554,0.0021792765218053086,0.10844598731063235,0.05692433544350031,-0.22765125299679118,0.28841590827235347,-0.20860835885388065,-0.002393334379213834,0.04355622051423978,0.6800923883560194,0.23443570573822015,0.2228177582285672,0.19378761290392738,0.13568844540513855,-0.17513468403888863,0.5030595348178877,0.25362998734075626,0.14393427161671418,0.4269589898938128,0.6670619028447909,0.033575045316711974
Raphe_D,-0.13180886476092712,0.43054411903240536,-0.0918318484531398,0.2840510424460411,0.3903411688308734,-0.06638924134220073,-0.1293420813694046,0.3453043593919376,0.07815657400571156,0.1895716670775662,0.024772985713056198,-0.016029111307041814,0.05303712177780886,0.8183198466629386,-0.5814230081145707,0.06433140766089486,0.25378797802824815,0.4737246869208922,0.12860214611883689,0.11340447473396946,-0.26296240776610913,0.38653716447319214,0.008881472512269109,0.003911401624880393,0.2087222005073774,0.19221473674539827,-0.10848446579275248,0.4816297697061307,0.3897360097224218,1.0,-0.288098787081897,-0.08233054550223405,0.03620658060002808,0.04100742691494797,0.016819348057282746,-0.1416851127183652,0.13286256463585855,0.31502257238423803,0.5671382375629501,-0.2337038261259354,0.3837883412822144,0.1818095046459631,0.3299853327238946,0.21095896428621963,0.4170631887677009,-0.25739398413966036,0.33886360624557366,0.23932323742120845,0.06371080916665686,-0.07366192494566963,0.16302842420657088,0.40356370240039197,0.11577454440547762,0.08409867820403541,-0.08925768552842761,0.14936472314194088,0.23770497399999746,0.09232918638720887,0.15957760559087056,-0.17317309341889625,0.25217071976873356,0.4446631314078669,-0.032247888198476696,0.22943692381650907,-0.14221058622161198,-0.07957307827032817,0.028614895807739796,0.1282136848662033,0.1528768978573783,0.25172684721656763,0.2990864656762918,-0.15870010062186643,0.36399473766900586,0.28838530696359327,0.18808533833314012,0.23982690321847855,0.307694900495443,0.28291121179275847,-0.1182729960483391,0.5141402908856829,0.36493941050746975,0.07122631580103077,0.30813090429670575,-0.19341563399180906,-0.20639612287659487,-0.08014926252423428,-0.21322671213144911,0.4530343640414066,0.12322365523497848,0.30147978797966796,-0.03565517767647714,0.18101437190422132,0.15588948871622704,-0.17905971617132113,0.46777629490523964,-0.14107134201036356,0.028542138442190057,0.10980307025488538,0.34330734365907134,0.13758758207967156,0.19447329955344536,0.30336868099718095,-0.07958617915939355,-0.2582183348437879,0.39068373399622436,0.38359039119208427,-0.07513613281016197,0.7763355457375147,0.5162687012937128,0.11342630113503532
VTA_R,-0.03952518568066692,-0.10927573768761928,-0.1446748391567673,0.06966170237012448,-0.12376492348860417,0.04344171628969954,0.24323815952806618,-0.03413894508976982,0.308118549463162,0.13146361176022553,-0.20482446631170786,0.40712749784678237,0.14310536676314864,-0.2366040597218295,0.11531074770525349,0.271287054104499,0.07570296587019291,-0.04369934482135784,0.1476965712181499,0.21564708829928042,0.04664511891190104,0.14934826044035499,-0.07950365925406351,0.19442637984407243,-0.019802884639444077,-0.04049292906825894,0.062108504698480844,0.03278940852485106,0.009586275212969697,-0.288098787081897,1.0,0.07389524523371548,0.13519790257710462,0.5079022910756307,0.2745405482853418,-0.13472791669450856,0.03178509906565834,0.04667752146234585,-0.06554109138655237,0.2648762425695584,-0.07908916457446545,0.12552250361084685,0.028247715470728046,-0.06782187749472948,0.014662874726331309,-0.06732320685229372,0.11135172075181883,0.2203917220814641,0.15156659918152188,0.08815415316193166,0.1899347689863456,0.136757983789451,0.22494146215831362,0.12417088849857007,0.3891121584561235,0.14136430108761036,0.09784116336732857,0.03362324679147134,0.016770807096873272,0.03128144342007866,0.05285978173927266,-0.15531382405344224,0.10512850022030075,0.10794155839431974,0.039996747247480244,0.40120132296113575,0.34570196822788124,0.0936255894218253,0.05746608218166241,0.02968889813350754,0.12960005644615227,0.08117760713018736,-0.1354696749995137,-0.05754049591512821,-0.0897656696253811,-0.15589622363662614,0.008202320094869415,-0.09094883248038357,-0.017950493402639656,0.03483528543077542,0.07332719522266862,-0.04139973754046683,-0.07064677031763171,0.018444226525269867,0.03564022550556356,-0.08243115900835929,-0.1995498661252497,-0.165962138756287,0.4911626917391743,-0.09404957672945854,8.657782178918392e-05,0.08827830652414217,-0.09698341146485101,0.09079372040692445,0.026685551940981128,0.12287916564167387,0.35721726047242586,0.19284720600280128,0.12330180536426938,0.1114493825195036,-0.04472126206845899,-0.08527694344515573,0.2714611252123721,0.05485698514494926,-0.011635474177361696,-0.1442159041427465,-0.019398646479123614,-0.30810047930253925,0.05505906901832461,0.15104271744851502
Caudate_L,0.45828249316491004,0.1901044924271122,0.5183798764988118,0.17786273923132703,-0.2781662983684134,0.3399035051049029,0.45771640365128496,-0.2935007693913657,0.22977524186009793,0.0014321649863628103,0.6025150116364318,0.3510650767135608,0.08949259553819934,-0.15388894095225533,0.39183759005811064,-0.08234139259371624,-0.1288803964261933,-0.13917513165277223,-0.1035297088988661,0.4726910280214834,0.40778539804739844,-0.059885312212371936,0.4513611004049222,0.20122710219046672,0.18794471524525902,0.11786059806764258,0.3813881730168618,-0.3377355570968993,-0.1461880458513013,-0.08233054550223405,0.07389524523371548,1.0,0.044148003758352546,0.056125152600500085,0.2115325168143232,0.4739494909022376,0.4211293266136824,-0.039418179381109836,-0.12299021239795928,0.5045689877337202,-0.23210153176666434,0.10336991966923612,-0.24443523883516352,-0.36006293540962153,-0.20141790145478425,0.5038858604965157,0.003283547834709097,0.055734952395910545,0.26708333254968997,0.5186495809670584,0.3643588605532038,0.006534516410770466,-0.0910062679919716,0.5013543175385257,0.44195134493015475,-0.23173936593192873,-0.3125762031942347,0.3214780352583748,0.20054933529844057,0.5781255375900767,0.16488493106550275,-0.18270533395194,0.03299740031411874,-0.16149704671550136,0.5851595525924439,0.3215678906999599,0.0609512672503825,-0.2268474555081755,0.2642386479939807,-0.4701669074729528,0.0842057460569337,0.3777907129301917,-0.2379620847993612,-0.18789422041604936,-0.36993226973963383,-0.19048476185164848,-0.2246321205233696,-0.2220520653715323,0.5265643514121474,-0.15317349957287224,-0.1263716938152583,0.30748853439387813,-0.34229784623898507,0.4987691848210346,0.6612546452232744,0.4628824112828105,0.4905331097467807,0.21040915803581095,0.097014091832648,-0.09618915315890214,0.4958767500644341,0.17814315544696782,-0.2418601055511484,0.556926142894317,0.029839036997920433,0.5501111308542702,0.40493263794041995,-0.060949047075636274,-0.03536031616347567,0.11462412802243484,-0.13672465799416827,-0.4458045855178514,-0.0221727412217189,0.6573772449110613,-0.21506568507794482,0.1963118344500659,0.3331818684614857,-0.04323264657946476,-0.01909832841601631,-0.13343704377197385
Thal_LGN_R,-0.49825323433811775,0.09567728016769644,-0.4805742216953172,-0.24769902105880814,0.5153113216973672,-0.4103740620095135,-0.2141355229953639,0.0029971414439997337,0.29442844304566007,0.20599390860370867,0.15432822100349988,-0.021910099033829924,-0.24549130327402824,0.3707979630844205,-0.24149963974294733,-0.037117214201573996,0.015962761954422578,-0.15073472258168377,0.8806203821552868,0.06250656515727794,-0.5408038077136016,0.21956830559675397,-0.4357175217312166,-0.5296623410476713,-0.16522099509512628,0.8088463541946653,-0.3246812666777121,0.34114120684637356,0.013497248850682396,0.03620658060002808,0.13519790257710462,0.044148003758352546,1.0,-0.14565851920438372,0.2808371395939638,-0.5734708353681016,-0.03536306788649224,0.42402226824363104,0.29955121373058635,-0.4568377151692312,-0.19369908826483412,0.6839889821919036,0.7446094921720612,0.14140995858161634,-0.10629617421771935,-0.4123786555037535,-0.1033101624250682,-0.24970806053495873,-0.16203197470784392,-0.02255777472909712,-0.09512803208169149,0.2324363302942691,0.3671799547327839,-0.2772281557472789,-0.203451830864932,0.3075718771004774,0.5560221074996089,0.03531661589786365,-0.3024051011394105,-0.36581988365697976,0.2793069294451072,0.052648465867478574,-0.483957744649526,0.630981887239578,-0.1806835526129172,0.002799351253463051,0.5045158427786984,0.603615318390113,-0.36655758731517457,0.4609932727553378,-0.14401567115179675,0.16234248466920873,0.35606378563071767,0.4118103865517537,0.3677161646610033,0.7167477992064554,0.13292147484161917,0.4040817215471645,-0.46447277923633257,0.09721921772082204,0.07021472581872641,-0.39136740789835206,0.1153971121460615,-0.17698845793496057,-0.49944174089489257,-0.5366839639515588,-0.5004582054209468,0.018311714470915126,0.17589086868551312,0.3924888804817761,-0.21342125108703006,-0.12319179067697655,0.21701082849909256,-0.21546547326042992,0.33314471823440095,0.07461146980154287,0.42093134045055397,0.4610729726989565,-0.13918182339326401,0.8239943492808739,0.7742755779402506,0.3308877462975225,-0.04753396156554524,-0.4263123446361183,-0.12554476749250054,0.14818143724502308,-0.4792376794025415,0.025326625325158343,-0.019207895579214172,0.8012435394306314
OFCant_L,0.4454627200196412,0.22716843534065978,0.201578572028853,0.45236066460485247,-0.0010616795250294312,0.34069491367058646,0.3346896669052565,0.16081943390458245,0.30060428879227147,0.20895446862425965,-0.2170326591441376,0.49958925836740825,0.5679655973978077,-0.052203195255592263,-0.0006803263745839704,0.3296264074632129,0.38160498844734725,0.33984387959802664,-0.1506168519579552,0.45063736809002874,0.38541713869781447,0.4181420865465557,0.27662383478639463,0.6729787167344518,0.5471443934667319,-0.2738079597614876,0.49967962867852406,0.17281222508209568,0.3035013654681211,0.04100742691494797,0.5079022910756307,0.056125152600500085,-0.14565851920438372,1.0,0.062295544807031,0.22661567444089212,0.12138574810282131,0.19094243797891314,0.026171171574312584,0.407501306653111,0.45863119110675116,-0.10234047911929797,-0.1653972001330651,-0.010755966985240882,0.34741388618833385,0.13620944698128976,0.572638542576771,0.6980423588427362,0.28454632279547376,0.009531569331334441,0.3059374188067016,0.4220889235764285,0.20815351406847996,0.3431921837385563,0.6009434860136179,0.22840072429470265,-0.007226171381984871,0.3602821278958188,0.4523460902966147,0.11956206622111655,0.10736551048075475,0.284709392247766,0.4467952684668569,-0.02871808474719789,0.3090400715806231,0.4309415090195019,0.09435435341981993,0.08629642707082529,0.4969092510516476,-0.08929448974323248,0.3950164809119631,-0.2882914086004152,-0.12470188067954117,-0.020663274343341774,-0.16380963008360433,-0.18702769215894285,0.10887908005413742,-0.1137895461294208,0.28954406660468224,0.29794944208508173,0.42222357773716457,0.4203055683204344,0.08504610647109623,0.06270957120559746,0.09895671306274634,0.20938505746272343,0.1686963322173773,0.31992613854037555,0.6838686262179196,0.13336485242644855,0.27171647553740025,0.2959385833414185,-0.2632582110135531,0.28102190636287344,0.17898993440130856,0.008723974696665436,0.058842445716373995,-0.023728890067725193,0.6079944961084858,0.06762599526012475,-0.22308306002885767,-0.04516486345296515,0.5262969020141344,0.2138107539221577,0.24539831701358905,0.23055925916847508,0.4721967291679262,0.03578790828528986,0.5843085927086572,-0.2449338337853553
Vermis_9,-0.08178788491337532,0.25838667549789596,-0.007167778812671007,0.1322820657607131,0.3682875923655346,0.25497696632018796,0.22876377665015804,-0.1700418209796852,0.8547185912502263,0.7954806717559453,0.20231637668889565,0.4617884391343249,0.3010009264750396,0.25973783530698163,-0.16864929974448226,0.6895841167970777,0.13132844675740052,-0.1541936474831097,0.2842489725392246,0.55638297669961,-0.28927335507306307,0.2933964216594686,0.1711502843975677,-0.06153997914223554,-0.02137107716160317,0.38162690720275355,0.12391271524796844,0.19951485238647676,-0.1529695847112472,0.016819348057282746,0.2745405482853418,0.2115325168143232,0.2808371395939638,0.062295544807031,1.0,-0.0970616824571621,-0.0766550618434685,0.1423669245858747,0.3350582136918616,-0.18564034343651067,-0.12347359806149819,0.2281831965765337,0.2505275156446776,-0.0875975518001465,-0.056579690325287764,-0.30004707015218773,0.10419013945714423,0.19378096135811793,0.5010202702589984,0.2479332059923545,0.30324462662422685,0.4537334634301154,0.7591173633409021,-0.11228798451350389,0.13160123210350025,0.6054639367700341,0.324505162132984,0.2694800340201206,0.19370877445291831,-0.2603415115063469,0.5459952180204931,-0.21685658334811425,0.1977792719646923,0.5085935229212221,0.1687713683743839,0.6725406223258525,0.16622129763443425,-0.0005962981891271006,-0.021363440051426746,0.19287002337029144,-0.005444232785150661,0.20208163223767286,0.048183337193707425,-0.1785219048917014,-0.017623364534538256,0.39846294310737806,0.0008553526979748599,0.021521646900010852,-0.002149611343870427,0.16896403512571825,0.21388551438432027,0.20409392386450495,-0.06954552954895227,-0.3372899701827733,-0.08981490047525136,0.12164761983752338,-0.37517928375248993,0.08102430917788792,0.2254921387468718,0.07625463961288118,-0.23714374570678934,0.5158015603168956,-0.14762199922270322,0.2144480758126559,0.587851933573695,0.12834480171237464,0.500994507975091,0.5997697047097329,0.060504277759836925,0.18010965538093504,-0.032836655510971646,0.009623381589552957,0.5522155538146838,-0.14269505611559,-0.04050196265539838,0.2079654418962433,-0.05651021052950428,0.22059800403751573,-0.02973899912210029,0.37823970190415296
Thal_VA_R,0.7740482457445891,-0.011965196029021154,0.8479665594415537,0.32952346642823255,-0.5461198782680511,0.6905824999905898,0.5398498156602786,-0.26381011369105645,-0.008675925284778849,-0.15351305649003644,0.5064470130802554,0.3096175523813421,0.5210817533419636,-0.4610112962088954,0.6264400599867335,0.0808232698190939,0.10639620491056777,0.03567345709591192,-0.8143034033455688,0.34006676439172784,0.8136989134405865,-0.17686383835713465,0.7371051329878433,0.6908437478221795,0.4283260587526815,-0.46790328738395603,0.7943739524239266,-0.5876318000168855,-0.08523817297077162,-0.1416851127183652,-0.13472791669450856,0.4739494909022376,-0.5734708353681016,0.22661567444089212,-0.0970616824571621,1.0,0.2430097636842908,-0.35968964531109326,-0.4622078578869098,0.6786592135850938,0.11281819507260332,-0.7017257188853085,-0.8229431748172684,-0.44636224090403287,-0.012148242186438094,0.8090407496433506,0.11962924015018887,0.3430797090100599,0.3691194114521139,0.46393222358439334,0.24975295795906283,-0.1973867156319669,-0.3192890623554249,0.47199875347358133,0.5770193464222323,-0.3162219764719015,-0.7835859300606434,0.28758136429050435,0.5983399146273484,0.676914141564889,-0.14551776820260592,-0.16377275104533393,0.627017825551467,-0.6674033948228769,0.7129785936010189,0.33575867037063023,-0.3627109913735217,-0.43718475917782207,0.575699065280122,-0.8000319844190461,0.1660456071730142,0.2002360777680652,-0.5561530456691763,-0.5716548117481101,-0.652127622361048,-0.5567534709843559,-0.37174268933411875,-0.5221459478298599,0.7590133723719015,-0.14550745915637148,-0.09478113521003706,0.6132678218770419,-0.38729788812941446,0.47269882511590416,0.766712013644172,0.8080164042247827,0.8153423870364902,0.13681221751504777,-0.05344472330299239,-0.30614211242517675,0.5622785845206738,0.36104164916806186,-0.4497955714705884,0.7961726416769888,-0.2993462614845307,0.3555351614527367,-0.25787532918643286,-0.4840159230046807,0.10956466779030978,-0.4620864277263692,-0.7509496125896893,-0.614589026508374,0.2958994682988182,0.8720366223134819,-0.09182470591346004,0.014071859023059989,0.8244936654274984,-0.07658162364930768,0.093429844771125,-0.8278567227957594
Frontal_Inf_Tri_L,0.3448800261846089,-0.10172323981288621,0.2344112026056644,0.313200297129978,-0.30077778377818526,0.07300124102319058,0.06002546207405546,0.22475942795399345,-0.027398590484968923,-0.028149085262451544,0.20888085889297925,0.03526738065456215,0.08215331705003533,-0.006350744521293027,0.11402909893552195,-0.18508907262753335,0.1776931511812576,0.30132155817536344,-0.07880279340686387,0.1846850041773302,0.1927707609281828,0.11363643958918178,0.0807056396531097,0.09366266896811713,0.2383907280403527,0.020398850949355483,0.17954829158131172,-0.017202238356350357,0.5010498250518962,0.13286256463585855,0.03178509906565834,0.4211293266136824,-0.03536306788649224,0.12138574810282131,-0.0766550618434685,0.2430097636842908,1.0,0.41998779764048166,0.028897568280924085,0.38515362984003493,0.3347152062621098,0.03666855418918692,-0.2168367601068063,-0.14142358415944373,0.26527709710731073,0.26143277333499737,0.06335086031571296,0.23402251167375246,0.023829809844690943,0.18954157464114935,0.2995228836474975,0.14086543246088304,-0.06334403260620745,0.7204051062840718,0.2981830885140371,0.00017113198344995088,-0.18639757807412138,-0.13255542013009922,0.32146437845425047,0.502455932509851,-0.0429662645772176,0.3171427460381128,0.058702726541389784,-0.2451836542910781,0.34364983181994513,0.07046422448430001,0.06285971819917295,-0.24479807554321603,0.40518554159377274,-0.3255333076480117,0.29812388548048585,0.04328823059095476,-0.26601489772967224,0.14414495204668817,-0.19330077850209804,-0.11880195947694891,-0.026848608013439187,-0.26149879750299154,0.41399549815075126,0.07679348939865115,0.23843635970550164,-0.036936064271260324,0.019367944824623125,0.15299690204359795,0.3607948312057175,0.10400349538127454,0.25947308119214113,0.23000814261130692,0.361694000393903,-0.09384642610358179,0.1594634193968155,0.12422038909752484,-0.18890587453619412,0.19785001492008558,0.004504383568488823,0.32145701046750624,0.12801011111176552,0.008079254808033332,0.351421183130854,0.08591745707474598,0.023588257364983274,-0.21305982094535253,-0.05455205361989881,0.35759047410225747,0.06819677713178915,-0.016590594754873934,0.26089671659370345,0.1863243683234353,0.29229948563984953,-0.19553952334293945
ACC_sup_L,-0.15957362696741131,0.2762440868929061,-0.31645118609949563,0.28400127519378066,0.4323463722217299,-0.24423679644216406,-0.13695067342957867,0.4309152617035087,0.2852936662756744,0.337999877092906,-0.10758502506282061,0.10080691542880028,0.07955318263969556,0.5065584505498479,-0.42135559956507695,0.09572030892902506,0.32076108905350803,0.37966326525681465,0.5222942425414078,0.2108404330314573,-0.355336029758905,0.5206441458637756,-0.20304401295513858,-0.15017831365936302,0.31032816690200354,0.4444241380459266,-0.07508371295012674,0.5793792720538056,0.5911807086527898,0.31502257238423803,0.04667752146234585,-0.039418179381109836,0.42402226824363104,0.19094243797891314,0.1423669245858747,-0.35968964531109326,0.41998779764048166,1.0,0.5596886274134184,-0.26372794412585604,0.4308785119865992,0.5331571800459046,0.41245605820929576,0.24093689760077613,0.40556915249844744,-0.3636655255213772,0.24966477823671737,0.23970938273832215,0.097162810086231,-0.08091173502953437,0.16819173430416323,0.5355727203024502,0.33982691132754067,0.17701531265683956,0.03534183726950588,0.4619370534246142,0.5405086083402224,0.02043876313802341,0.19003877347877057,-0.2162705258482677,0.3624898927628153,0.5498900692235408,-0.11788194386198551,0.4857500342006325,-0.06276937530417356,0.07235472127805108,0.17335463201668574,0.31402593012117347,0.14350721777390393,0.42199056514943517,0.2506928348450789,-0.2374583311968898,0.22609072205694627,0.5081043603814763,0.3250469193839445,0.504156460573477,0.3403186280355515,0.20060849669330566,-0.22548743135295937,0.43740011072899315,0.48691590318112626,-0.08599542442859008,0.3796568580704874,-0.2501216399065962,-0.3647042126699636,-0.32509860995568907,-0.3136036883524439,0.4660270023518028,0.4833375531748673,0.5384892639367448,-0.1444415284183309,0.18081097750031713,0.009969524631041463,-0.24238302424337776,0.48956172455129915,0.01734612690483044,0.2317383940687212,0.3455597655799814,0.47580674179577837,0.5677560440980256,0.5278257190143351,0.3400376149937708,0.07213871210550125,-0.3746072758259062,0.2492368550799378,0.3715411219642449,-0.08964538031239914,0.4323738704621681,0.5158987249313144,0.40463577493161323
SN_pr_L,-0.3440146539182746,0.519480444215746,-0.27464569010761514,0.24080219689881593,0.7211119457577829,-0.13562707352721046,-0.2363491640008192,0.32328297265170064,0.38684576638230017,0.5008893590343522,-0.21790958290013995,0.08481049219239095,0.03563319286278335,0.8042663072697348,-0.7019783767364707,0.15443519060071964,0.3627836134823124,0.322678507392743,0.4847638051782747,0.22549896209162668,-0.5940238272271642,0.4730202119184353,-0.1032473652286995,-0.16404885354710716,0.23962891346175955,0.34029242893075745,-0.2596248247166476,0.6576253618130332,0.3945868916261462,0.5671382375629501,-0.06554109138655237,-0.12299021239795928,0.29955121373058635,0.026171171574312584,0.3350582136918616,-0.4622078578869098,0.028897568280924085,0.5596886274134184,1.0,-0.5299765879161212,0.3183643436512417,0.5547496743106566,0.5813873923779962,0.38219723046451876,0.3818640149162851,-0.6039660191585622,0.4365402667637978,0.30612541897968726,0.025097078820708413,-0.2635547164530537,0.4279431082093487,0.6481530566654307,0.3923161808115644,-0.03434411838537597,-0.09311110924956956,0.5085840210451937,0.6328042685518394,0.24664770484717066,0.019219988489298498,-0.4964799792232239,0.6950384954443406,0.3680008782507877,-0.24159129481753538,0.6145876612289675,-0.2506632272850244,0.008781773969926467,0.16488311575614978,0.29379672809072777,-0.03829699144362735,0.6215206198092407,0.2593581074523006,-0.3395582360242695,0.5225371536830643,0.3360912834922799,0.3656745188432802,0.4763495491640344,0.4440044472167854,0.44284920439583736,-0.29160000717170803,0.38820439441382665,0.46471544280233884,0.0875764769884917,0.39992676348323636,-0.3005786697449844,-0.40667643509850543,-0.31015819039569825,-0.578268289769786,0.545197728949895,0.3329777717086027,0.503969910672286,-0.24501499174036867,0.16872190228355324,0.2586932333225529,-0.32841696996362874,0.7816000926588285,-0.22890164977878671,0.38057996128394994,0.516384833577611,0.37431694392280257,0.3576416012563277,0.3780644046351754,0.44964536087495166,0.04789406166101684,-0.5672535235638261,0.3618696386152501,0.4758130224080764,-0.31934862708225853,0.7665151856114892,0.3876720284274589,0.5224638465550531
OFCant_R,0.7879362177102509,-0.189470749034595,0.5847674228474737,0.29598228658527015,-0.744121370784176,0.44534523826541034,0.4928912971012285,-0.2109668600529288,-0.1262812165122213,-0.3265777993326337,0.2391976486076032,0.3179286078252518,0.2880311122828873,-0.5758819464811132,0.595514034008981,-0.10722513990065748,-0.009222475277388602,0.06074629571603659,-0.5948946129793214,0.21466632713347014,0.813515959664692,-0.10890504223746855,0.47119644410972056,0.5740653903730166,0.21139015154996915,-0.4451892608108716,0.5682919375768306,-0.4665588834393882,-0.07560432622724912,-0.2337038261259354,0.2648762425695584,0.5045689877337202,-0.4568377151692312,0.407501306653111,-0.18564034343651067,0.6786592135850938,0.38515362984003493,-0.26372794412585604,-0.5299765879161212,1.0,0.06472338933178781,-0.4623668562408293,-0.680905904756829,-0.38543602670588756,0.014845396546344621,0.7460408439322899,0.07605011113515057,0.30905099583003615,0.22842980240361063,0.44739327140806506,0.2621199266719096,-0.1872249873598631,-0.3233987024773952,0.6875708164857148,0.6572586016573171,-0.36564054495886855,-0.6230636226817495,0.059667095935124335,0.3544697941542725,0.8291209597340805,-0.3139490093453282,-0.046100196136114636,0.3943875356563771,-0.5778408960070897,0.5756005198770288,0.2695994477368355,-0.08733183727152764,-0.4227334378217678,0.5365459141653727,-0.7157802718668402,0.2687115269184382,0.28610854979344147,-0.48443015662507777,-0.35451497815606,-0.46765558655335726,-0.637789685910258,-0.233289947121938,-0.42898563846408677,0.7482494529737803,-0.10676914409789512,-0.04908635787080195,0.25543385105112204,-0.35129855417317857,0.543499774821358,0.7663988890592532,0.5365648312961657,0.7425264438639444,-0.04482072976905552,0.201769167685795,-0.42026925879570554,0.5077744837442615,0.12332320018746198,-0.30438867630160676,0.5824214386288196,-0.36749568032802626,0.4661276679238284,-0.011413763831991493,-0.3638143273603787,0.08851419330613952,-0.32018088663045563,-0.5307766808266406,-0.526245955557459,0.08896335958288096,0.801287369072997,-0.04364306026094797,-0.19844218696074606,0.635328289362605,-0.3184883092137282,0.14815463449242505,-0.6723680134436667
