,Caudate_L,Supp_Motor_Area_L,Frontal_Med_Orb_L,N_Acc_L,SN_pc_L,Thal_VPL_R,Parietal_Inf_L,Cerebellum_4_5_R,Cingulate_Mid_R,Thal_PuA_L,Frontal_Sup_2_L,Thal_VL_R,Occipital_Inf_L,Thal_VA_R,Frontal_Inf_Tri_L,Olfactory_L,Vermis_3,Frontal_Mid_2_R,Thal_PuL_L,Putamen_R,Fusiform_R,Pallidum_L,Thal_PuL_R,Paracentral_Lobule_R,Frontal_Sup_Medial_R,OFCant_R,Frontal_Inf_Orb_2_L,LC_R,Rolandic_Oper_L,Calcarine_R,Temporal_Pole_Mid_R,Temporal_Sup_R,ACC_pre_R,Vermis_8,Thal_LGN_L,Precentral_R,SupraMarginal_R,Heschl_R,Cerebellum_9_L,Thal_MGN_L,Angular_R,Insula_L,Cerebellum_Crus2_L,Thal_VA_L,Cuneus_R,Precuneus_L,Frontal_Inf_Oper_R,SupraMarginal_L,Red_N_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Cerebellum_6_L,Cerebellum_8_R,Hippocampus_R,Putamen_L,Thal_IL_L,Thal_LP_L,Lingual_L,VTA_L,Rectus_L,Temporal_Mid_R,LC_L,Precentral_L,Amygdala_L,ACC_pre_L,Occipital_Mid_L,Frontal_Sup_2_R,Cingulate_Mid_L,Vermis_7,Vermis_6,Raphe_D,ParaHippocampal_R,Precuneus_R,N_Acc_R,OFClat_R,Temporal_Inf_L,Angular_L,Thal_AV_L,Cerebellum_3_L,SN_pr_R,Parietal_Sup_L,OFCpost_L,Cerebellum_10_R,Postcentral_L,Caudate_R,Cerebellum_7b_L,Thal_PuA_R,Cerebellum_7b_R,Thal_PuM_L,Calcarine_L
Frontal_Sup_2_L,0.5766680038967471,0.6082059474475096,-0.2591762484194818,0.5042880304846945,0.6990745294750031,0.5069659871576765,0.5726163471797184,0.7544184633417803,0.6531134320422588,0.24913603792924272,1.0,0.453770623302421,-0.0847568510540502,0.515257745199632,0.5861159262342105,0.35654030278329996,0.739111908247815,0.810262410094084,0.04934740433508078,0.7470885252488756,0.5866119145346589,0.5095146523711263,0.10818107761220748,0.4733253908091264,0.8620771832327817,0.634862461477825,0.7366303680191981,0.1845180416647085,0.39930215453219325,0.4022111472928446,-0.030093809785551887,0.655141602823831,0.4167819423628435,0.037184898701442384,0.34656379087054956,0.6349445239303577,0.6498020853251808,0.5526845428970755,0.4848831968550887,0.18504351374156852,0.5571968375039705,0.5769570614368711,0.0995755798142589,0.5629240118740193,0.35103902829787237,0.5677887354029405,0.6675529389830215,0.46264020032800834,0.5416288241875313,0.5950091160921068,0.38234511086688244,0.6030827083254403,0.34535733162252263,0.776114255222866,0.7498006441919526,0.2604624504553111,0.4739724385725286,0.4836383784972558,0.6406520121367945,0.02991351163379459,0.34593220382780654,-0.27167826727911726,0.5778505113828863,-0.2602750471437553,0.3597366601370699,0.3306223309026291,0.941999541131671,0.6617316356429992,-0.14568100873466122,0.377645374073512,0.2284733222605393,0.663687910014115,0.5156476496890862,0.5299213318201084,-0.17315682248771472,0.01097990132042676,0.30338272439419106,0.6455771525625128,0.6827628819248939,0.7345812198382837,0.4478327521930755,0.36838327165516477,0.5446189882591592,0.4859421619216411,0.7033515300807609,0.29748020714699724,0.34620848583457053,-0.13805984851067032,0.47664937759160314,0.4240773050736515
Thal_VL_R,0.744421168683349,0.32367843306396055,-0.18217946400255527,0.36104012071038755,0.5625989080270395,0.2892931706200052,0.2674254178004844,0.5923257147103352,0.3370480189931871,0.5186405681503106,0.453770623302421,1.0,-0.21329745725348367,0.37288980173089353,0.47997625930103943,0.18991748779700643,0.5694372504411387,0.457586798137791,0.04035282721330364,0.6783943054778374,0.4736856618217919,0.48927450652906906,0.3376623434997211,0.3428647494154093,0.4201822713420865,0.35415349825733683,0.41613715373543014,-0.1311557170474183,0.3502736687211663,-0.005367117006045964,0.005420423202122951,0.4167321772686534,0.17238295678076582,-0.17361047319235598,0.09123924368543143,0.3121034087948963,0.3481846530316295,0.19495952493378418,0.49086190924917933,0.06829386156648218,0.2709860941201254,0.5933801885322946,-0.08163181593125024,0.5771824402209089,0.18248431569675078,0.2404835708204907,0.39592968862088623,0.36587718611185577,0.7294267302943462,0.3414399230056017,0.2575387554403406,0.5255534267686315,0.40620913239203116,0.5438215166468742,0.6303465510151842,0.3497905267090208,0.6611222472247543,0.26002097808639163,0.3691000062212337,0.010722401031299574,0.326528826414075,-0.18098561562228332,0.28846501807422364,-0.27088428965704103,0.48958235377301834,0.20323274028271088,0.451502470817843,0.22712647163856076,-0.29845356596271677,0.3962704221665408,0.09027252566006862,0.48750693138952333,0.32371698952252764,0.49523662685512226,-0.3206927723686304,0.006598584279664242,0.1760146271069121,0.5244572013978507,0.4511896361089445,0.5267090777012853,0.17127532618545496,0.30587902000482864,0.3918079027297504,0.18265166159264518,0.6611588295303484,-0.11471772281116403,0.7163847942598298,-0.09509264213218249,0.36344879840341177,0.11534203794201629
Occipital_Inf_L,-0.1756544043626951,0.10364755040805555,-0.011900049463676418,-0.08577476923075215,-0.22809259513545457,-0.04484754352697194,-0.047072889620524895,-0.20698674413565976,0.007261886830660474,-0.0068814628763048235,-0.0847568510540502,-0.21329745725348367,1.0,0.018331823286188584,-0.07469414689356964,0.031971843900929484,-0.1524936336006048,0.018993094031575543,-0.11286320074104518,-0.1353496810949488,-0.05041656962549262,-0.15072488298106235,-0.011609425345073638,0.11689537226028061,-0.02768381581925756,-0.2137885068919236,-0.19373026780814076,-0.03965238142459133,0.005780193207452114,-0.008665627291296543,0.17885977617138457,0.07101201727513427,0.05443479119548558,0.10757102729577288,-0.07531864471636818,0.11189755286130026,0.07037837881775748,-0.08855825239743856,-0.044781826522616544,-0.07253066540335651,0.04619427239171712,-0.054989940229113944,-0.11779233462519856,-0.0757925402856161,-0.06251406441468432,0.05599887672951805,0.09557015089853257,-0.057846296676963095,-0.1279832698090177,0.13022185875551986,-0.05946590878092495,-0.2029874663810655,-0.03914807850035522,-0.0792379032133025,-0.14890129988694756,-0.11202810376328665,-0.15801878863423136,-0.12968789091463953,-0.09589033738784354,-0.004570706318348585,0.06630948127457761,-0.05758360771872957,0.11180477007904978,0.08867788275181307,0.040489323698281766,-0.031470960464774204,-0.13340068533764768,-0.057958021606046635,0.13015975073315936,-0.003470788938815889,-0.09335693842099162,-0.16025219655174686,0.08663171810409417,0.019975533165053107,0.268897672230517,0.26350968078800746,-0.09016341886576462,-0.11582932547618392,-0.14339008663153624,-0.14350247983411898,0.042260084750598295,0.048630232172162016,0.005074747593601562,0.08980556103183142,-0.11558526440850415,-0.14646276484682558,-0.12196930094140335,-0.049738996297923575,-0.08268594575683322,-0.03516426316855969
Thal_VA_R,0.5362372667302082,0.41033410569071993,-0.27338767104033507,0.6021292590557208,0.6365445894662752,0.29512223414841515,0.2993779011321367,0.5694190448382948,0.4594906106254176,0.17972894956971738,0.515257745199632,0.37288980173089353,0.018331823286188584,1.0,0.46841233826630063,0.7536215325290887,0.6645978886050811,0.5671386323284416,-0.30089812702020285,0.7190253647662149,0.7129949888662727,0.3844583955104482,-0.18089541226547687,0.45008127590177555,0.6115310751952662,0.5516497055985444,0.27232382620726264,0.0685104927456766,0.1959869723199497,0.05511640853546201,0.08346287586898687,0.5280085085184213,0.21320492561823415,0.04799076296796555,0.36147230338943837,0.37148247268912665,0.39808687463238446,0.17599050966875926,0.43338293613843826,0.09946303369645926,0.3010640900267391,0.4023579557839108,-0.011845619158667185,0.819521640716235,0.07961666434943304,0.26008247868140383,0.5233602369548552,0.3588192674532736,0.4892579276519374,0.4245840199056411,0.4689760407178201,0.625941829909396,0.32965035516286517,0.6998864129113097,0.7143293726734776,0.26162299805367617,0.2637092708952938,0.24660352215533368,0.6768324602753121,0.04554542274986811,0.23743576942767547,-0.44314254445112317,0.3293160303398316,-0.5417334047590153,0.25329188794062735,0.17322198863682642,0.5365805225107425,0.3003087263864306,0.006596042713824257,0.42021129390344775,0.07340692183949539,0.7273235723252726,0.3898928625316197,0.7098353237802816,-0.20619953239373656,-0.08290118292979815,0.23266016526977426,0.8461737532958513,0.6379254929613759,0.7608114833512716,0.23113021476841686,0.47206062422630135,0.4889332155457891,0.24258571904681117,0.7153588253496583,0.16177823231977098,0.13875173701569088,-0.3014032381899578,0.26009057344473185,0.1118531519131967
Frontal_Inf_Tri_L,0.6077950978285527,0.7980373836583504,-0.12354699315942759,0.24253463538732462,0.5494273264636015,0.5496393643590959,0.3994692527969932,0.6693768823489732,0.6830634883682778,0.5220273541775329,0.5861159262342105,0.47997625930103943,-0.07469414689356964,0.46841233826630063,1.0,0.2494621284619337,0.6778945419767052,0.8202435488990882,-0.07189332876910066,0.6646421404240466,0.5232845567250739,0.5032863153177806,0.3566209719155365,0.6361349435868474,0.6340510233930265,0.2840654710372075,0.6291185235470518,-0.02892685644469687,0.8441533878331348,0.48478759244064795,0.23432928687187138,0.6743565307628163,0.6220245764654785,0.14453291384710462,0.3537542125384288,0.7838524905317303,0.5569613452443448,0.4749734363272644,0.5027437882465119,0.16104809868416475,0.3540590539000803,0.8152552186407013,0.07245698981040088,0.4993652131991362,0.26147039600767813,0.6032927236173156,0.8271266860490364,0.7173850281717044,0.30253653451486795,0.750063736083661,0.12923877730395752,0.5342678181231852,0.476144632184917,0.4088696864279616,0.6608922466050728,0.1255860963142713,0.5380472171786861,0.6401496585166002,0.4271240477488223,0.22711576470507355,0.4705613924915518,0.149763573915648,0.7282923703838644,0.07914371762669344,0.6007837771217451,0.34357665471442844,0.5865166260647268,0.49431592001232566,-0.047087042683969814,0.6953592619846589,0.3133951184785249,0.3013679234130344,0.6631329806800648,0.43039300403048475,-0.04087994829862073,0.30769489753577955,0.24445575533201755,0.5239581392858931,0.7397738353656412,0.5425869986019826,0.20401711290113267,0.5275596308623203,0.5461574075011135,0.5058244619429977,0.7423712172721412,0.2522941283584475,0.348515181445381,-0.21210370930067676,0.6009498949242282,0.5505273667965298
Olfactory_L,0.4230618263787666,0.15599115608190636,-0.29239001880145726,0.7089590791437346,0.4736007954134482,0.053905562312627435,0.05354906346662458,0.3342297086905586,0.22222900362376863,-0.10356949757016949,0.35654030278329996,0.18991748779700643,0.031971843900929484,0.7536215325290887,0.2494621284619337,1.0,0.44801350907869103,0.34421381584241806,-0.37705100553660514,0.5644615651987255,0.48540579234149145,0.41303493375402284,-0.33171749856672195,0.15306544398834385,0.4345442122052097,0.5632147329667464,0.251911987274908,0.10256996524210588,-0.0087715987310487,-0.1178205926334144,0.14325527238529848,0.31066999280482727,0.12460762825465423,-0.016380291497700004,0.34225977575744587,0.0984538585401519,0.17172523811769638,0.13115044312959648,0.16495803685147287,-0.046127163022268776,0.0688913554801073,0.2956463910542739,0.031671260641392196,0.580722446459279,-0.018308615027610727,0.02126843361623627,0.23704845480783296,0.01959442481175598,0.32577710407220134,0.15915045096571284,0.502560799398647,0.4820084430006327,0.1562222840053267,0.5672149326966387,0.5474021090378384,0.04047211228873012,0.04513161564415823,0.019441250627282875,0.49745133639174555,-0.06387296985095564,0.053605547724427285,-0.4236647725582797,0.008583250991390377,-0.5527722199494611,0.15908089869134145,-0.04481702327033597,0.37590412026971504,0.10380053978728078,0.0652848009016659,0.20474994741669447,-0.0643947082832386,0.6447110006197443,0.14005352626707274,0.6329081078433786,-0.1648160413371489,-0.0848314239182851,-0.003800112324546257,0.6716443693888831,0.5206101632475542,0.5600785185757563,0.006126320346181525,0.5739485274104525,0.40811355843677555,-0.06826357183299303,0.5070774350570804,0.2843043981394583,-0.11191286261061387,-0.3278666143710612,-0.0414134192768183,-0.06450806642347494
Vermis_3,0.7033691106418449,0.6282869232642566,-0.15946057384264514,0.4581459149014935,0.7319664517859251,0.5918136176628546,0.6090785958576544,0.84032504982238,0.6949423836441921,0.4578466971388227,0.739111908247815,0.5694372504411387,-0.1524936336006048,0.6645978886050811,0.6778945419767052,0.44801350907869103,1.0,0.7313468367770062,0.08204593532556019,0.7946380607178904,0.7591187297797176,0.5328557963447269,0.16263837732021774,0.5973112783578235,0.6615950412722784,0.43974388080603743,0.517289571328797,0.09456402663517396,0.5068051737094883,0.34529179987764097,-0.08868616492243703,0.7373883276413228,0.3030348620961961,0.0006290184602153333,0.44541821511660795,0.5978788324862384,0.7192080982714939,0.36275162041027925,0.5749610712932319,0.18429777517629026,0.6186474606476038,0.6179051596882917,0.003990240808179255,0.689125024582338,0.33096208327681037,0.5904114789963083,0.6928489997142159,0.6282672671755657,0.5423102642675933,0.6105506500696718,0.2959860614758598,0.6818917253652935,0.4522970531441443,0.7285219397410388,0.76469789740265,0.33239003195186867,0.5464892906535892,0.5014572992781,0.6916125254026229,0.01690938448118507,0.48150323071464596,-0.11190087751548408,0.5407749414755105,-0.2950470570713645,0.32789683229718386,0.46607661616187324,0.7328440198032681,0.5937161109703656,-0.10614171440905619,0.5369918973237388,0.307376958688214,0.665857702098311,0.6306167318621759,0.5492653002248932,-0.27896197334433487,0.03234293812316494,0.46838857064372286,0.7128774737457435,0.8014717797199309,0.8058138955055439,0.487522313457884,0.3216095242662284,0.5397458843197688,0.5061673753308195,0.7565809461916265,0.25622037618261284,0.3496719436902195,-0.2329341323524433,0.5073829499449654,0.4155893640844714
Frontal_Mid_2_R,0.5691779623582609,0.8284546981406179,-0.20405956195107974,0.4150368069175444,0.6003390673530575,0.5645277139215599,0.5729407722037504,0.7383385917740976,0.7585529018034036,0.39339187023517147,0.810262410094084,0.457586798137791,0.018993094031575543,0.5671386323284416,0.8202435488990882,0.34421381584241806,0.7313468367770062,1.0,-0.1335214931192143,0.7956686026399057,0.6072889265711863,0.5003694357325753,0.23773089980072323,0.6836299415298223,0.8361948246555969,0.4647347066858,0.6889502160836101,0.042577225934363826,0.6644808305511285,0.5211478075845639,0.08973058572179017,0.8108857917441752,0.6143175376886489,0.0920139111189773,0.33711705790893953,0.8155319469622646,0.6805180163857449,0.5739420466698831,0.5244050306396726,0.14811547641581388,0.512152839295598,0.6946727028487805,0.02661883360171957,0.5566369690379072,0.374501524291096,0.6676161586573046,0.8307610363366817,0.6258744633952188,0.41272819705602815,0.7926329092310367,0.24977697504052943,0.5944811991573606,0.42619407811499466,0.6488875588851627,0.772209981522621,0.15336061216810257,0.5944137112722129,0.6018270394625661,0.5020193957109761,0.16606025146727182,0.5027952012145006,-0.05851536427956263,0.7653879508684784,-0.1442922241017012,0.563483400312186,0.39086358571131335,0.807351683271656,0.5915303977607711,-0.10153637131629777,0.624579472049387,0.20801511446586377,0.4946497605516747,0.7115955838764159,0.5748147478115152,-0.00848842366773079,0.22208653940810355,0.25518387749281934,0.6425136803150652,0.7189420384094867,0.6398935709664018,0.40360759783128,0.5582052459703792,0.6322147312692705,0.6058556765512326,0.8065695333191795,0.23150680390153663,0.37940946619234994,-0.22951336563980296,0.559280798574,0.5063480428997028
Thal_PuL_L,0.08238119896939401,-0.1238134052027363,0.2400661099652765,-0.33115861690645276,-0.03513594215265567,0.3434334548299291,0.29903475923414247,0.08708812732169233,0.09236309420685872,0.25519067375106746,0.04934740433508078,0.04035282721330364,-0.11286320074104518,-0.30089812702020285,-0.07189332876910066,-0.37705100553660514,0.08204593532556019,-0.1335214931192143,1.0,-0.16912873301809125,-0.04489267918707693,0.05951622556022669,0.19813228564551402,-0.15464626618510371,-0.16298462012697798,-0.25852155266481675,0.041692128625014924,0.1737748498185796,-0.007636596477010769,-0.04656020583072225,-0.23239060090456967,-0.0008031659897674023,-0.26769028298169345,-0.07104153596278419,0.07694850741390963,-0.042085923810035154,0.26457090524244636,0.08684448151618841,-0.02190267236775428,0.03637947410341609,0.2686967387365428,-0.02940327420064262,0.16961100755251762,-0.09837114963977493,-0.03867103800950456,0.037310384421764736,0.042730816914462934,0.20789635705010281,0.13016398688439015,-0.13774337994507205,-0.26861994891902335,-0.14160724270694605,0.0912470958920854,-0.15488680787907366,-0.20068896196325034,0.14928836634115847,0.07960424859773244,-0.006512192937994264,0.016376577147061006,-0.1474571671379591,0.1194713821277068,0.2768062965743839,0.0011059898942183202,0.2948891723108611,-0.3320572189146105,0.3324657058033166,0.05895665657058051,0.41063197969373194,0.039723034674359115,-0.20143303471698148,0.4531247644454748,-0.1240518421784169,-0.13841745154378624,-0.3747909355928164,-0.0477993379135024,0.052596677605378304,0.45810479930518583,-0.3244343246438701,-0.12558900185668062,-0.07235137035132566,0.30137193333671863,-0.5830049286669758,-0.30864176123757964,0.18456727322138192,-0.13852214458490608,0.09218855592673013,0.1690829180511296,0.30053875834017985,0.005858333963532659,0.04442353424242014
Putamen_R,0.7664660737770889,0.5240480638077194,-0.2889487507884265,0.6865508195822624,0.8164297771196855,0.49684425475621685,0.4078037972342207,0.8291623398439784,0.5633534431714328,0.32265908814554256,0.7470885252488756,0.6783943054778374,-0.1353496810949488,0.7190253647662149,0.6646421404240466,0.5644615651987255,0.7946380607178904,0.7956686026399057,-0.16912873301809125,1.0,0.7586135218083823,0.668253681817815,0.038491713699502696,0.5010036200897653,0.7423972837641127,0.6868057669071542,0.6699975125391182,0.08458747310151572,0.45399654242345544,0.23178995533492563,0.07907360738242608,0.6704079176111467,0.32063567760919326,0.07314501055293433,0.3318472596579528,0.48965815907220767,0.5493152457837613,0.40326321933548875,0.5969605962027953,0.1036075274660471,0.4537024927357674,0.6805150040624405,-0.03194407622397571,0.7240767606654742,0.26190187274954535,0.40941292920940026,0.6329831537444555,0.4398687950079794,0.5972813033879996,0.5209950766551912,0.5165776395062807,0.8002638576271691,0.4776727787775219,0.8384089128530533,0.9500994275357948,0.25215981756461964,0.6054379072778905,0.46860456544389617,0.6779150051193377,0.17362716770045497,0.39463813982390233,-0.31715920560098776,0.41834862570102405,-0.4648681327630931,0.4612239105980577,0.2797739259044364,0.73593116158794,0.3818855129638679,-0.2222848892541003,0.604229614436636,0.12557300626660836,0.7722529850414811,0.5082244087779217,0.7975122782391522,-0.2098311964431683,0.026005575756827073,0.20633684980765324,0.8192670722575484,0.7452660940633291,0.8243647391083029,0.2566701346769866,0.5646581561417188,0.6281832114946008,0.2780775723285215,0.8898235727076834,0.21102846946035667,0.37324721608720324,-0.2168147194962542,0.39018307569439553,0.26440728503405514
Fusiform_R,0.5783768900989652,0.5219008215496824,-0.14080537843506505,0.5952061449459357,0.6547459255963625,0.4580583308063526,0.5867241291565558,0.8201011227228812,0.6037022454156158,0.22365208729086697,0.5866119145346589,0.4736856618217919,-0.05041656962549262,0.7129949888662727,0.5232845567250739,0.48540579234149145,0.7591187297797176,0.6072889265711863,-0.04489267918707693,0.7586135218083823,1.0,0.44407516216086806,-0.05972190084926387,0.6754371308219281,0.5637105257554743,0.44261865303307724,0.34783261487027933,0.18691224511885082,0.3429835586847055,0.10134697054709825,-0.035859471284997085,0.6715310444358158,0.12203327692746152,0.3230651997464597,0.34310741386143856,0.496107362943896,0.6212769665193306,0.2758086547639266,0.7531837830252737,0.23215703220213274,0.572521381528639,0.45631469895877863,-0.024107541028636163,0.6395915850243102,0.12399939493421916,0.44526553227921295,0.6322113122784835,0.5896549759967882,0.4148892654478739,0.551622762716458,0.4527971197343444,0.8230879841163411,0.5916539981945815,0.6781668626335491,0.7216780383692409,0.23017669706630434,0.372834560721893,0.3976524011311369,0.6359895734747745,0.20535517284675014,0.55456828864141,-0.2881485592186926,0.4610330634567036,-0.4106903042429448,0.14549439778089843,0.40653479526237296,0.5688138195249091,0.4529526282305314,-0.13049345839833093,0.6547607536099896,0.15898102676333173,0.7000424409951953,0.5993723006501112,0.7022104535866082,-0.3284348823467631,-0.10968509695631329,0.4794125575409827,0.7290549142540662,0.6070653532328716,0.7444748650555685,0.4975106079894373,0.32742227866445384,0.4719664173855299,0.4528207874786085,0.7263009559174605,0.13878155961963573,0.21309944344941184,-0.05919606485835969,0.3039602765836935,0.21559637824820327
Pallidum_L,0.8120398209783647,0.2275861908099847,-0.23534726439641013,0.5647626461715508,0.6352967205782922,0.5245529082938951,0.18245186280318068,0.5187246588912906,0.27196499013661174,0.28545254580093105,0.5095146523711263,0.48927450652906906,-0.15072488298106235,0.3844583955104482,0.5032863153177806,0.41303493375402284,0.5328557963447269,0.5003694357325753,0.05951622556022669,0.668253681817815,0.44407516216086806,1.0,0.06011449220838015,0.1441531400616343,0.4069412703315642,0.514874358104869,0.5809512887277101,-0.05191279186985787,0.37988142874555897,-0.005065272331960709,0.063803575230015,0.41194598940365623,0.19631638633260656,0.03539486666382465,0.5585786308775371,0.24462673082125908,0.29430483423802795,0.33835150460807345,0.2940293162083591,-0.23542306147969402,0.23155871808608436,0.6821754753035049,0.05217384762325362,0.40886198818492453,-0.01530713238490882,0.16813912419437407,0.39646758042545255,0.27780954837923366,0.45906280499150864,0.20545355391993458,0.3137587701658321,0.5112504313956842,0.3461320717972089,0.4736316234459832,0.6198749778874494,-0.12026767149288166,0.570546995819802,0.3016906009362618,0.48141444109421366,0.16598092374014153,0.2382653080949768,-0.04909806504354866,0.17027889299536267,-0.3730703979370566,0.2785443042913995,0.18614349600060495,0.46993799353591836,0.24479883569814967,-0.23026763817153337,0.4112454959070278,0.3840067795687877,0.4121525094159432,0.22458051495163123,0.5763591894319686,-0.08087342507498169,0.20813764014648894,0.07960862869849855,0.44781836496608013,0.601175012955005,0.517759273157619,0.03270044532875669,0.3001128288257873,0.4685773552579226,0.025332274034784125,0.6414692169302376,0.4440967022559007,0.03772625718201176,-0.25698792658551944,0.058456969968703275,0.15174115685225614
Thal_PuL_R,0.13235048432116775,0.3532184498566342,0.05578956213423143,-0.35267662562701485,-0.03155584396176354,0.2704686538478401,0.1924711932746379,0.1609820302175799,0.21905249723039802,0.5644385446795614,0.10818107761220748,0.3376623434997211,-0.011609425345073638,-0.18089541226547687,0.3566209719155365,-0.33171749856672195,0.16263837732021774,0.23773089980072323,0.19813228564551402,0.038491713699502696,-0.05972190084926387,0.06011449220838015,1.0,0.33682411424441794,0.04434848631396962,-0.23406689767636693,0.09586087193105544,-0.3347210219114344,0.45650206363918167,0.5142725534426634,0.004216091888071887,0.2260003225466282,0.22325368377266547,-0.10454910517908242,0.1211948256562208,0.4100894503662273,0.2612198889258696,-0.03891386999955372,0.1493864249256423,-0.08486639740056698,0.3668587665608225,0.31293170400832515,0.07341849757178928,0.025333827385073657,0.4471333142220816,0.5733890289451502,0.3131115944684824,0.31181808971741576,0.13808703039904163,0.40160652822841425,-0.25175226589976146,0.010377182668374412,0.1598399006299969,-0.024313235568203417,0.00021574453650576494,0.130445579748353,0.28690544122094763,0.48604007409114525,-0.17425817072264813,0.07111004523836817,0.38153411014678634,0.2778134582442122,0.4324897882834681,0.26600847412520223,0.29509652542701104,0.3465952660617656,0.06215013353374679,0.23106207278203889,-0.0038964876129501105,0.29027728410290243,0.22249165368686083,-0.2526826467814581,0.46436292967237397,-0.1249516794537569,0.07944159154792015,0.26877977016925675,0.1978372092980108,-0.10198438690973766,0.046354925420977675,-0.03571928349650462,0.24447748679007048,-0.08194238858406244,0.003881221662802598,0.38746262319601743,0.041551672197042984,-0.07888638413411836,0.5594673694698303,0.08670895492049126,0.6667549533406747,0.611781868652445
Paracentral_Lobule_R,0.33202383766661525,0.8434731858530852,-0.13901562591703828,0.18246022410133425,0.33177109618811335,0.4489358018270021,0.5969788603872166,0.6562464894479509,0.7149321666858183,0.40162128593138313,0.4733253908091264,0.3428647494154093,0.11689537226028061,0.45008127590177555,0.6361349435868474,0.15306544398834385,0.5973112783578235,0.6836299415298223,-0.15464626618510371,0.5010036200897653,0.6754371308219281,0.1441531400616343,0.33682411424441794,1.0,0.5705130172363887,0.08669216305002625,0.18837526995183684,-0.017720788877174702,0.5829049339968215,0.49575399191016883,-0.05978140104514265,0.6647732987453032,0.4207430538618527,0.2945018862521815,0.17871768535333088,0.8317615425215874,0.647791508988961,0.1917525920932126,0.6734346132557941,0.29123931283721427,0.6286251791817157,0.4411916486588241,0.024524033730425936,0.3967609400567588,0.4406694202769827,0.8140109469773718,0.7234928496593345,0.6699022690667578,0.16333010040020188,0.9143827336755505,0.08511064546973898,0.5927830473021347,0.461341320182899,0.37987357926313664,0.4617038594541076,0.08992383437732944,0.3956212015507791,0.5950769341159005,0.2958905915604887,0.20618518806767522,0.63665157778119,0.00023593015089892077,0.8219289809256666,-0.026241054912382128,0.33930405715519885,0.49314982080686587,0.45124438685734786,0.4563164292489968,-0.027088499610015814,0.7280465406067151,0.13284709121398897,0.2528209181954721,0.9338480374180348,0.42078327676589455,-0.16420426016873135,0.11551026939966318,0.42657382522013665,0.5104529852205087,0.42563183767294277,0.4530949374237509,0.6020952639252235,0.3496662023887973,0.3975477027414881,0.7826371323596191,0.5618679595577244,0.004613209627448102,0.40279608642861503,-0.09497979775124456,0.6089942206392338,0.5456475070246546
Frontal_Sup_Medial_R,0.5460595252474442,0.6996722574353695,-0.3266500806992443,0.4991347624120279,0.6104064451216451,0.4340151147278346,0.47047300348552346,0.699962736826894,0.7209308646224416,0.2580676199949186,0.8620771832327817,0.4201822713420865,-0.02768381581925756,0.6115310751952662,0.6340510233930265,0.4345442122052097,0.6615950412722784,0.8361948246555969,-0.16298462012697798,0.7423972837641127,0.5637105257554743,0.4069412703315642,0.04434848631396962,0.5705130172363887,1.0,0.5761142192773118,0.6056434524046725,0.06894403623422789,0.43048824140998365,0.4055044860006228,0.09188865838617091,0.628275910823356,0.5352513651407679,0.03432284858479481,0.2971113355290674,0.683809138270707,0.6152961101221367,0.5443776278538535,0.454084737358348,0.19031667505214736,0.4255555443293466,0.5706288244623402,0.06033767137261022,0.5881821673119272,0.3425459002175117,0.536533026201452,0.7029773144215608,0.4307806098299336,0.4843392730387582,0.6990558604265622,0.3843727034108157,0.6063810341441395,0.2397077800915595,0.6977186032902918,0.7548550637819453,0.177095908333638,0.46267659922202703,0.4197433556618601,0.5677506643065732,0.15002036298532623,0.29263707937422734,-0.27121203779480685,0.6264332031636111,-0.2416096864874254,0.4683961621373058,0.22160808020765926,0.8778377814347377,0.5440501461391658,-0.11099775878075117,0.4652359986020319,0.18362443260459224,0.5962546335776764,0.5749734263952031,0.5541060679566929,-0.22002702642871935,0.06630338702169172,0.21574056740827338,0.7220119881490726,0.6806807816220836,0.6743941766062257,0.30456356310956034,0.5515194077234794,0.5810960771593281,0.4524742070358783,0.7818530358974412,0.2167320831973788,0.323293535703206,-0.2503756480572455,0.4825992084047283,0.3446028151790799
