,Thal_LGN_R,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_3_R,Frontal_Inf_Oper_L,Cingulate_Post_R,Occipital_Mid_R,Temporal_Pole_Mid_R,Vermis_4_5,Red_N_R,Amygdala_L,Calcarine_L,Parietal_Inf_L,Paracentral_Lobule_R,Parietal_Sup_R,Thal_MDl_L,Thal_PuM_L,OFCmed_R,Thal_MGN_L,Occipital_Inf_R,Temporal_Pole_Mid_L,ACC_sup_L,ACC_sup_R,Frontal_Inf_Orb_2_L,Olfactory_R,Lingual_R,Cerebellum_Crus1_R,Thal_MDl_R,Occipital_Mid_L,ParaHippocampal_L,Heschl_R,Thal_AV_L,Fusiform_R,Frontal_Sup_2_L,Precuneus_L,Frontal_Sup_Medial_R,SupraMarginal_R,Cerebellum_4_5_R,Rolandic_Oper_R,Paracentral_Lobule_L,OFClat_L,Occipital_Inf_L,Thal_VL_R,Temporal_Pole_Sup_L,ACC_pre_R,N_Acc_R,Frontal_Med_Orb_R,SN_pc_R,Cerebellum_9_L,Cerebellum_6_L,N_Acc_L,Cerebellum_Crus2_R,Thal_PuL_R,Pallidum_R,Rolandic_Oper_L,Thal_VPL_L,Vermis_9,Thal_PuI_L,Frontal_Inf_Tri_L,Heschl_L,Thal_MGN_R,LC_L,Thal_PuI_R,Angular_R,Cerebellum_4_5_L,Cingulate_Post_L,Postcentral_R,Postcentral_L,SN_pr_L,Insula_L,Angular_L,Amygdala_R,Temporal_Inf_L,Temporal_Inf_R,Caudate_L,Putamen_R,Thal_LGN_L,Parietal_Inf_R,Thal_PuA_L,Cerebellum_10_L,Cuneus_R,Red_N_L,Temporal_Mid_L,Thal_IL_L,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_R,Rectus_L,SN_pr_R,Rectus_R,ACC_pre_L,Cuneus_L,Frontal_Mid_2_L,OFClat_R,Cingulate_Mid_R,Thal_AV_R
Amygdala_L,-0.16258541033135998,-0.365779813509875,-0.13091914615617173,-0.19624370182362136,0.05882135241054528,-0.023100839819346557,-0.006304609496935384,0.04884975666464536,-0.20642051057330182,-0.4316750783051447,1.0,0.14917602909944008,-0.17517700661466382,-0.026241054912382128,-0.16376227677058655,-0.5156923519060916,0.10318559193032263,-0.2693592005067289,0.23432736308497973,-0.0009200282593108128,-0.6308192652161256,-0.04214807795860653,-0.0001285376794989306,-0.10843498115757699,0.3056192273355268,-0.15446155047120072,0.050814280457907646,-0.1100898751806009,-0.11385116418262833,-0.525013854568246,0.03126322053565575,-0.5554022294976502,-0.4106903042429448,-0.2602750471437553,0.07201192305017182,-0.2416096864874254,-0.07544528187407286,-0.2668887821267871,0.15212052016967775,-0.0056069451969436674,0.09762335150740246,0.08867788275181307,-0.27088428965704103,0.28453461287156473,0.3658996110602943,-0.5715994010820027,0.10340551193559994,-0.46774192310235196,-0.04594094200485138,-0.4303984665978311,-0.5826382784958315,0.11651307592789766,0.26600847412520223,-0.36356399619843865,0.30093645012237097,-0.2892545671917474,-0.15838540583201008,-0.14375944500789706,0.07914371762669344,0.2078307860648527,-0.28353376554064474,0.5861516758179344,-0.07646156251352287,-0.19927374852370405,-0.37901451562645555,-0.020946640303072583,0.03436540447178804,0.08263646234640493,-0.5571918094707741,0.039362587862207706,-0.08510228706932606,-0.030085739791868373,0.24317086390986528,-0.3177591873524835,-0.3864937926516029,-0.4648681327630931,-0.35681584237593017,-0.1063634674015981,0.1199905304793115,-0.22868229521309702,0.014131321212252062,-0.44700795525873815,0.2936741942182194,-0.10846667221275968,0.18841780532287736,-0.12499584583678607,-0.07787707393309894,-0.4996128496826783,-0.19508125793312803,0.17959925806010266,0.2050554692869774,-0.24001077138901974,0.25389618761638916,-0.013622627309012104,-0.5625961977462737
Calcarine_L,0.20574959728174258,0.2698481134865064,0.15555127412691067,0.18704431714445224,0.5188842514890116,0.5462648647483659,0.624184235355705,-0.04180483930521783,0.5631118812427088,0.08598094177658319,0.14917602909944008,1.0,0.26549193927078835,0.5456475070246546,0.36126277220458475,0.24803215446205523,0.7757955011682548,0.020313219680330008,0.026347941238933532,0.07339704505590826,-0.1246266950613023,0.39852479504665766,0.45260572314818426,0.34848620947590886,0.07785553631940385,0.6655092360724608,0.08408435720933125,0.3150602226366595,0.36700075082467604,0.19036789899771323,0.23984919052530804,0.15934517207769222,0.21559637824820327,0.4240773050736515,0.795279528017814,0.3446028151790799,0.3927523828414761,0.35800225649328243,0.5917436389624893,0.5929364311049733,-0.1298023500358225,-0.03516426316855969,0.11534203794201629,0.37957469496940377,0.4485217626953685,0.07126155447098347,-0.026461768391655656,0.23534069828561596,0.19879983046659125,0.25663240243130964,-0.11259757122994637,0.13309210222327775,0.611781868652445,0.16335954030025052,0.5701109930777186,0.46849169745104047,0.20218438354698476,0.3801667086942507,0.5505273667965298,0.34721858820903057,0.18507623537503465,0.18748439733683683,0.3083055459207692,0.5217948545097789,0.35444047899323405,0.5606461588713744,0.6628130350874861,0.543143724480286,0.2147322539213877,0.42192554027676177,0.15356192647637773,-0.32359119461345315,0.22888430638462312,0.19414633976240914,0.14159728783540365,0.26440728503405514,0.28286653939758954,0.4213348763937958,0.4862520651829921,0.05988299052837001,0.6107586127563508,0.12477806806086897,0.42702328317646093,0.1250563940999757,0.006595260386026968,0.26694091863727554,0.060442656148472045,0.206043329186153,0.26200976625153644,0.32240854045142436,0.7826133812867563,0.433831873457158,0.10942295097172194,0.3760554669195022,0.1232457952602741
Parietal_Inf_L,0.5552601393735267,0.5622760085407331,0.17952410587751222,0.5566192595900782,0.5940696346261253,0.5099625904630618,0.5180813549444003,-0.24765535073540285,0.6141002765133589,0.2731716841369269,-0.17517700661466382,0.26549193927078835,1.0,0.5969788603872166,0.6911253700240837,0.5079636098007103,0.34914977562875904,0.03418770889521067,0.20416548379462762,0.2674461107230754,0.19582297493822667,0.3731257457805442,0.3628416575749067,0.2842282739647725,-0.15029329478152942,0.5297497390464587,0.15277753221414203,0.33153516397530813,0.7442437332907533,0.4102309755731229,0.2765569345554722,0.37696174314735315,0.5867241291565558,0.5726163471797184,0.6001525518213823,0.47047300348552346,0.7445486956323617,0.6801368385053304,0.5094576720108155,0.6764060395792897,-0.0819695007568168,-0.047072889620524895,0.2674254178004844,-0.010428594007484072,-0.011787628518604785,0.22045087314936998,0.04519634997092805,0.4301542641533235,0.4783003524322564,0.4804653734524249,0.09408248910326128,-0.04820293511501892,0.1924711932746379,0.30219693036155487,0.3007931483098087,0.38797249267676176,0.5001163805146069,0.232309477977892,0.3994692527969932,0.17974834991663885,0.4715197925626547,-0.06977564923813294,0.37502245299260506,0.7348554116610165,0.6595770590189586,0.47186523648177786,0.6461274640361425,0.794145419157309,0.40774926919044874,0.19931730932391745,0.8081470534296553,0.06262545362797095,-0.08813864186117754,0.4851890595414299,0.34618157228001917,0.4078037972342207,0.34932138670466595,0.7655028226486301,0.17097847207548042,0.0789241225919281,0.3194452198437639,0.32589027549792154,0.2707189648213019,0.2588941612938448,0.06778297258569291,0.027685476578282398,0.13770558553991777,0.48606315868009964,0.17503818675208946,-0.08971146979223807,0.40639749971490957,0.5175738882503059,-0.2784527790102745,0.7062513885943318,0.36691015380054925
Paracentral_Lobule_R,0.4758764795689591,0.6967577695173549,0.004613209627448102,0.37794298272454696,0.6792566822886293,0.8428510273340141,0.4525604462261921,-0.05978140104514265,0.8810793522662709,0.16333010040020188,-0.026241054912382128,0.5456475070246546,0.5969788603872166,1.0,0.4325502417121825,0.5624377111701652,0.6089942206392338,-0.044073488029524766,0.29123931283721427,0.20061085474491636,0.08511064546973898,0.41880508155222185,0.5237311955393702,0.18837526995183684,-0.1523652229043388,0.8350394282578095,0.32263281684066825,0.38856122345954996,0.49314982080686587,0.37602858287692675,0.1917525920932126,0.5104529852205087,0.6754371308219281,0.4733253908091264,0.8140109469773718,0.5705130172363887,0.647791508988961,0.6562464894479509,0.6353364477660628,0.9043064366101524,-0.5226375010394511,0.11689537226028061,0.3428647494154093,0.3583789288576792,0.4207430538618527,0.42078327676589455,0.10881536760242504,0.4215948584655863,0.6734346132557941,0.5927830473021347,0.18246022410133425,-0.042571306735936135,0.33682411424441794,0.5015573550109484,0.5829049339968215,0.5144465939905566,0.552653412819156,0.17233097856509064,0.6361349435868474,0.3712173757113336,0.4782519246031087,0.00023593015089892077,0.36551813925302923,0.6286251791817157,0.6243674873973093,0.5817794650712779,0.8622200939119185,0.7826371323596191,0.47806022496219175,0.4411916486588241,0.42657382522013665,-0.0007881536632321976,0.11551026939966318,0.6250684694695609,0.33202383766661525,0.5010036200897653,0.17871768535333088,0.6253451901305973,0.40162128593138313,0.19851438227072887,0.4406694202769827,0.36398539590623624,0.35992635539254536,0.08992383437732944,-0.13901562591703828,0.15943419787770724,0.20618518806767522,0.4530949374237509,0.23606539545077584,0.33930405715519885,0.3392683175930947,0.5924417350337841,-0.16420426016873135,0.7149321666858183,0.4273100004339442
Parietal_Sup_R,0.4948729739259912,0.45833259266677756,0.1081042419051228,0.4261677948958118,0.29588752943701074,0.30553510884822543,0.6867779069465612,-0.2662476399581927,0.4886382482264062,0.19570306525408387,-0.16376227677058655,0.36126277220458475,0.6911253700240837,0.4325502417121825,1.0,0.2830653279959119,0.36924837895640167,-0.14648340612726815,0.13399080174630337,0.008520708052814796,0.07522841513013612,0.10610393278096625,0.08336884211730208,0.1504104804428387,-0.16334774468860683,0.4009974969362557,-0.1408324960762074,0.10450538968106414,0.666468095134218,0.3275293313420537,-0.09683268705074187,0.16378735149570972,0.3483898408689705,0.4098331526561825,0.6315669795198113,0.195869648611661,0.5924378827591745,0.4535850828484853,0.24541193747474394,0.563618164339348,0.016987688414460002,0.04236859842560098,0.15599146905260272,-0.10818392879964162,-0.2290632272437305,0.038949867667075665,-0.06950595812933374,0.27786460058566426,0.301312398855734,0.32737353650210316,-0.04682127771627812,0.11943380013599304,0.3012569416033148,0.13857915954922417,0.09598391369384311,0.246521420959942,0.5151048427647498,0.12169908463716782,0.08652019297662247,-0.04564570537660929,0.32602926453830944,-0.11339604073907765,0.3834091893383942,0.8483143446488604,0.5563446215639938,0.30938823948113753,0.6012825774826199,0.6453286142975945,0.2922609048042856,0.018836582746019088,0.6356909841654426,-0.009196045773007793,-0.07989013865781873,0.2968023213651573,0.16131193395964288,0.20846467430159493,0.25081136013114347,0.7462668445761995,0.1701438953681926,-0.0697157661316152,0.41480187272612185,0.1635924297957631,0.17573693723926723,0.22856246887027826,0.03639820542031998,-0.025600932715281615,0.009628510535549526,0.3613287757104186,0.09065270828722731,-0.24540497771562392,0.5850973763055087,0.277401103990936,-0.0934506805947654,0.4064934310766123,0.19431174518296282
Thal_MDl_L,0.49133308417308785,0.6709813124491717,0.3600918125764354,0.5490333886863864,0.5643439746327051,0.6018228614584489,0.19615231602295574,-0.06512192960164032,0.6828981815209205,0.5056741463855482,-0.5156923519060916,0.24803215446205523,0.5079636098007103,0.5624377111701652,0.2830653279959119,1.0,0.4067579134025326,0.2398038500637544,-0.0614305935118928,0.25737558170733416,0.4355883399272302,0.5864002811970345,0.5675751043347601,0.3512706006148671,-0.12852102946605298,0.6443841482581546,0.22636930841665978,0.6542196696735004,0.3794023125453518,0.7040415614557196,0.26378887338441553,0.8274503140095286,0.7612093757871619,0.6120093029334988,0.43123245582097575,0.6649099426690134,0.5906045461355449,0.7605845478249299,0.4633291926560897,0.5615932110294718,-0.38247152357734143,-0.06806185372757885,0.42871784734799956,0.13399129086112557,0.1439696200713027,0.6550134647817825,-0.12335524108373748,0.742622991280537,0.5144138178911722,0.7087589522969443,0.5010086037686102,-0.11009553493678174,-0.02377417051576014,0.6108591479560853,0.32907251927335407,0.8139219644957925,0.4308294892852975,0.48504444747652087,0.5476335292381397,0.2365290940451404,0.6791473161836308,-0.3313876342478546,0.4361234078976687,0.5124129416738392,0.7179247129188013,0.5834826260911613,0.5057364146848454,0.4067830195934484,0.7738346115604127,0.4674406670833526,0.4223561053933134,0.047556548887772755,-0.083358599566614,0.6489138034681194,0.6180371969642532,0.7450669996923891,0.43989797890000853,0.4985916337398195,0.31226248931819095,0.32320995125825946,0.1818055400226677,0.7093187253297644,0.1656941835666711,0.25970403571509887,-0.23526896140324277,0.2069070574434138,0.20038011486799645,0.7763814383326244,0.3892875992633508,0.17959324692437414,0.06034721183914509,0.7194198703235555,-0.3294325436136174,0.6174224871346682,0.7767010404162131
Thal_PuM_L,0.4088112490574767,0.3698749032303559,-0.03912799621037936,0.4293342361981136,0.6095381221458003,0.7040930890532374,0.4741679568850197,0.013849626338221054,0.620386078325828,0.2599316460798525,0.10318559193032263,0.7757955011682548,0.34914977562875904,0.6089942206392338,0.36924837895640167,0.4067579134025326,1.0,-0.0791660625465213,0.16117155701897168,0.07354961403181984,-0.05559019095529629,0.5125863797127806,0.5433643015000571,0.3095248290736266,-0.0593213663157878,0.6588778910118247,0.0838473384702063,0.4702115880919591,0.3414741508035809,0.30025961246255395,0.19599345462067186,0.3511375636493471,0.3039602765836935,0.47664937759160314,0.8022758953753368,0.4825992084047283,0.4712756752766268,0.4990547787304969,0.5341937491839508,0.6747525295137823,-0.26452646140483865,-0.08268594575683322,0.36344879840341177,0.3240128159835228,0.41929386031776206,0.12695908695184596,0.052694238058948316,0.41229094887186174,0.38180465497570276,0.32115438447050115,-0.08122567424867143,-0.04765229902609007,0.6667549533406747,0.33290692386373677,0.5576408497919473,0.49112030422677955,0.34313065495351147,0.2787993480583443,0.6009498949242282,0.31848468391859885,0.4115518000127705,0.022750611505397617,0.33109124649535104,0.5332958085081894,0.3950414884325328,0.7158869158933923,0.6560909272069572,0.5818097543513994,0.397051821357447,0.46244368794597157,0.22723808874844945,-0.2077273399288035,0.11090055121118132,0.26514851291409347,0.248280389930514,0.39018307569439553,0.15313459804991186,0.4577697530443608,0.5979094697460723,0.11476352458935263,0.629634758998138,0.29498284427098403,0.28892618266774006,0.30760908911534723,0.0019800205994373885,0.21951074240182042,0.1354428572602857,0.41378532717762934,0.15152613095739123,0.38745268819366563,0.6097724978893102,0.5357277248566426,-0.036181128312061196,0.5441591703858246,0.34663192464723896
OFCmed_R,0.005333679727337865,0.040358478569501484,0.2474553966112523,-0.057862101352420585,0.07069328525564025,-0.018366904220225154,-0.13507758915402557,-0.03224216915904066,0.01892737148506206,0.21628230433609383,-0.2693592005067289,0.020313219680330008,0.03418770889521067,-0.044073488029524766,-0.14648340612726815,0.2398038500637544,-0.0791660625465213,1.0,-0.13517714464551808,0.08585625350814834,0.13491184165174075,0.24695633804389874,0.23706198204756782,0.1259005852542594,0.08718145078575676,0.030053064936759282,0.14599274281867303,0.13009215290536913,-0.009274423826026706,0.21887245569257768,0.1664313720584572,0.2379843338639718,0.11163433488028777,0.20891975486850903,-0.03736356819287007,0.24086369136386235,0.01393146739025673,0.10062723608617243,0.14895867650931416,0.004048467300034886,0.0047645476613560524,-0.15216389355718446,0.07155528024092499,0.09689476863494911,0.1520514202762643,0.31369446892063735,-0.10542610849391236,0.21204154241023135,-0.029988123010991328,0.1131427203709167,0.29990888820680955,-0.12432899731545217,-0.10154088636730514,0.1846059115473265,0.0015645667683101979,0.24468903124459648,-0.1712677481993704,0.20268295100987777,0.14978467068114537,0.04745640121826189,0.10631444163170714,-0.015819933227189116,0.06036893193078098,-0.026172270223402246,0.10261018646704487,0.0760653398604023,0.005153574269382228,-0.024039906817620145,0.20859365223509052,0.16746589239169102,-0.028502834914613123,-0.0897792729816118,-0.009557553383173779,0.03484101179596289,0.28790754644667393,0.25030485467847086,0.338150281007717,-0.022658248968644774,0.02596098658595147,0.20472959198291177,-0.09911882816943092,0.18801139833911756,-0.04004295217715659,0.016461304496750956,-0.16270614122723182,0.20800620875107675,-0.06906458275359298,0.1897825722935427,0.3056249566983332,0.12321103509507128,-0.10518332618011342,0.23721177526013953,-0.03291577301227379,0.025629514504086695,0.2139496648382697
Thal_MGN_L,0.5075309677644118,0.2571957887263214,-0.2653274841561325,0.2682746782269689,0.18432874336841218,0.19890646032443182,-0.05857220532079324,0.04298840651037881,0.18409332752366658,-0.0029166956384099048,0.23432736308497973,0.026347941238933532,0.20416548379462762,0.29123931283721427,0.13399080174630337,-0.0614305935118928,0.16117155701897168,-0.13517714464551808,1.0,0.060786909948128465,0.0072445819813977625,0.1271905589217682,0.1362663694577676,0.0700966884429351,-0.09509288786108248,0.12752816629179897,0.15315107444848663,0.08632043603421338,0.04838287391813803,0.00844889303746821,0.15943062225589316,0.14572824859761185,0.23215703220213274,0.18504351374156852,0.1586565661447191,0.19031667505214736,0.1479484043690603,0.20161478237822872,0.09972325588315101,0.24145857207482127,-0.07374549303164829,-0.07253066540335651,0.06829386156648218,0.08281503185042892,0.14555724027677552,-0.04275066269435125,0.35482344584328934,0.17559562740533713,0.27298386117883394,0.1574740347110922,0.035612373698023704,0.13042864074460886,-0.08486639740056698,0.04800616409606377,0.0300611754085628,-0.17835422195228706,0.34855689631305065,-0.31566196630628096,0.16104809868416475,0.017722685789888518,0.29082311426148905,-0.020343716097369218,0.22408569783750096,0.06791110511240878,0.22011719552585468,0.04155928699531583,0.24020887459974327,0.26681164254674716,0.012448001756387382,0.046539049047347895,0.17538679385287814,0.4854708555747614,-0.08168645357575845,0.17631357779836948,-0.029589183915421428,0.1036075274660471,-0.2584699321816645,0.18872660496313187,0.030720940773512367,0.10116836167602002,0.21186160239648605,0.17894614487911747,0.12734281744077053,0.13786392773582312,-0.0038742110179494312,-0.09092859347621006,-0.1263576901436952,0.18910071752401686,-0.1389753791281057,0.06132258562433882,-0.03887104774199791,0.1500413362508117,-0.1571528906480753,0.2769610074451367,0.009515218802623378
Occipital_Inf_R,0.17124678301536148,0.2791086387680921,0.18159068303979073,0.16425744478799206,0.30084348881044376,0.23206611439268662,0.15979207548588528,0.012865433283397426,0.2601842617775014,0.08465028438040856,-0.0009200282593108128,0.07339704505590826,0.2674461107230754,0.20061085474491636,0.008520708052814796,0.25737558170733416,0.07354961403181984,0.08585625350814834,0.060786909948128465,1.0,0.1483951202728915,0.1950110970308215,0.19789856790269145,0.1993943671481308,-0.05011163097008668,0.26888048784156826,0.27492584183019414,0.20086930972993203,0.14687125642329904,0.19015440399273523,0.23678397786332944,0.2070106760635837,0.3543269771625341,0.14386121892274323,0.13350919346532814,0.18297274383949705,0.18543027026127062,0.33712999139449124,0.2606076918296458,0.2042241148788706,0.0716492504664441,-0.19590948590110416,0.1808941196351268,0.02233809330216219,0.023995988759602824,0.17956880434509415,0.0050435847733037815,0.16109457773482216,0.31799737231294917,0.2523465887484228,0.1048013919500762,-0.08918126132720837,0.02223920285479941,0.23568173817623836,0.2174755009220533,0.21183520200444325,0.13499851732669355,0.14176079204339415,0.2836841183101174,0.24489102089594803,0.19457567784993499,0.12734205255454484,0.12695325294582666,0.12974803181083633,0.2494069104711431,0.2084293166400113,0.15939479435183385,0.20305645735633313,0.17767827444748693,0.20927656265102626,0.19824331801194184,0.03092062403342668,-0.042898674676661114,0.3949028367486134,0.24246661338302258,0.25047223520783085,0.1725332994535865,0.10996857692496674,0.03760313775956228,0.08492926222655119,-0.03266065920777914,0.1561147884091373,0.15092138740232114,0.04771902552574035,0.046228821630956526,0.13382151718518526,0.24111471667847068,0.13087919125277886,0.19552829967353533,0.0544480492612187,0.06377098272315111,0.19165617168794055,-0.0726871412857488,0.22539058542419313,0.1244706560482756
Temporal_Pole_Mid_L,0.21328222417825451,0.4570725407397044,0.28259930568421454,0.2508572520206717,0.011944137537083491,0.12887858734252425,-0.09540276176653556,0.363703145573756,0.24564629497643575,0.4045661065435591,-0.6308192652161256,-0.1246266950613023,0.19582297493822667,0.08511064546973898,0.07522841513013612,0.4355883399272302,-0.05559019095529629,0.13491184165174075,0.0072445819813977625,0.1483951202728915,1.0,0.15940643427808757,0.10163095002607667,0.42347175561700806,-0.28318951066721904,0.20687903138756253,0.1280445366654397,0.17976680372690682,0.11907074633433944,0.5248283036826088,0.12171525615145357,0.5515412732720368,0.4527971197343444,0.38234511086688244,-0.054189024957875476,0.3843727034108157,0.05551285845527316,0.40297424251243674,-0.10786860591392253,0.05296970770407064,0.09187546963391015,-0.05946590878092495,0.2575387554403406,-0.03060690343287184,-0.21307768696311868,0.5737322970281226,0.0779252127081231,0.47243242770587496,0.22375420788705686,0.5525639567851741,0.5408678829745472,-0.062338593319414264,-0.25175226589976146,0.40348814016898515,-0.14264892858451741,0.2253868091565577,0.3193668167742429,0.1370257276299423,0.12923877730395752,-0.034511477117957,0.3156369613828142,-0.5863564020389122,0.05755473740760703,0.09305105569469554,0.4294765388602901,0.05412367502120273,-0.008318985340059695,-0.05808316105397723,0.5347360273630639,0.06499508761883395,0.14893578014122832,0.23624254463300873,-0.019841707288587546,0.4935154035076003,0.36545319924688846,0.5165776395062807,0.22926265116673197,0.14299399619082576,-0.17416620510824163,0.16311418912906042,0.012165739649009953,0.5019909272666877,-0.08142674813567202,0.17786293292800642,-0.2978141115855609,0.23237015395639976,0.21659961796863456,0.48372452027127305,0.11430076348957008,-0.05319847774510723,-0.1688515176369056,0.33509431904165876,-0.16554278646985,0.08286360134167639,0.4744224143888695
ACC_sup_L,0.4720898073903654,0.4431640865276243,0.20387540160331055,0.5196217369449284,0.5620047446684018,0.52991156577215,0.1241112745909353,0.01909892644429133,0.4784540191103524,0.45189902008075683,-0.04214807795860653,0.39852479504665766,0.3731257457805442,0.41880508155222185,0.10610393278096625,0.5864002811970345,0.5125863797127806,0.24695633804389874,0.1271905589217682,0.1950110970308215,0.15940643427808757,1.0,0.9463953206473188,0.640430216904282,0.024723880484018693,0.4999198355457738,0.3233249747670823,0.7447307857437938,0.22766210632620051,0.5094378141172511,0.5533238495289636,0.5964348268676406,0.4744579815797589,0.7897799194735811,0.4744663683120309,0.7947010777060276,0.5619388289024432,0.6622895468078303,0.6294116407867335,0.46752758033766956,-0.16128360950347706,-0.12830873945364116,0.4779005502375548,0.4636371618678801,0.6269189791222516,0.4593174854253066,-0.050591476903798435,0.5984922830953427,0.44220628183534305,0.48443218650855197,0.39797669743265657,-0.09897260365974514,0.16447217305525996,0.5630918331905389,0.5459232420942581,0.598501959157492,0.23029585170306122,0.28068931710674466,0.6881333922632015,0.5331452795563232,0.5413538147600863,-0.061781318869823604,0.34803061188953144,0.35922003564741256,0.5327024022872154,0.5587183240156571,0.5381384137511188,0.35152351793786857,0.5784701342623781,0.6588333994382276,0.19724381638194294,-0.009509677325057284,0.12206081384356679,0.39325984299827627,0.5563943756652984,0.705353296100535,0.20654395913121404,0.5001334929182623,0.417638972244372,0.4775718674022541,0.28068871344687624,0.5963411343358386,0.2613311429823725,0.1961692723352736,-0.18385374079717626,0.3838417181481974,0.0074874016787604,0.5992766006920046,0.2940902742004061,0.5770910832831523,0.16172228073140696,0.8316053591268745,-0.11238259896606165,0.6015680725062726,0.6166254317978231
ACC_sup_R,0.4292862509895428,0.43932646679737564,0.14346693504740723,0.47596700772298056,0.6014956183695076,0.6299128990184499,0.15827229218812872,0.03593429551465033,0.5598791533165124,0.382846544825469,-0.0001285376794989306,0.45260572314818426,0.3628416575749067,0.5237311955393702,0.08336884211730208,0.5675751043347601,0.5433643015000571,0.23706198204756782,0.1362663694577676,0.19789856790269145,0.10163095002607667,0.9463953206473188,1.0,0.5895053756139566,0.047379477504747865,0.5859819291912112,0.35688755315751497,0.6904128518108822,0.22755580586553148,0.47416030813677323,0.5368300054161903,0.5826649876758697,0.48369084766791337,0.7484282997137043,0.5459362180287329,0.8114585522576334,0.5821496672547588,0.6651221561002881,0.6930129558306468,0.5323153487067158,-0.24379322664577419,-0.06445804564473134,0.4489873157810141,0.5278506428495859,0.7219601918808877,0.4633398533316859,-0.03175123882050799,0.5479313239207778,0.4702540227140252,0.48826427153160734,0.3739202029468367,-0.11844947783720164,0.19209915338456693,0.5985436062222034,0.5998255331841189,0.6117218161461772,0.24290655957442264,0.28803937006794694,0.7180044263674764,0.585080616113815,0.4837849995150761,-0.03684603405897383,0.35447742236273844,0.38557372889076563,0.5308871326863462,0.5949290113707433,0.5969669083128657,0.39248119211394333,0.564748560202901,0.6960559971033125,0.16229171958036076,-0.06598479844168909,0.17137468459671917,0.386053850218459,0.5441860967162749,0.7056080977719902,0.19756147430458018,0.5009803485588064,0.4454013453024091,0.4725437263631702,0.3512410869768151,0.5438895596465795,0.2365351163660237,0.10470368428707677,-0.21873865315382718,0.4110927594458379,0.06551857905256465,0.5601623207118481,0.32487029397050016,0.6234662091208424,0.16357519119794936,0.8341547734533099,-0.08136064246731527,0.632377238973797,0.5873588074184287
Frontal_Inf_Orb_2_L,0.3377611913137875,0.3678332601074086,0.3777033508631178,0.4568433765218166,0.40697734445885186,0.2521977786469315,0.1383542413549686,0.2999859246670195,0.29380132942681886,0.4392263877541132,-0.10843498115757699,0.34848620947590886,0.2842282739647725,0.18837526995183684,0.1504104804428387,0.3512706006148671,0.3095248290736266,0.1259005852542594,0.0700966884429351,0.1993943671481308,0.42347175561700806,0.640430216904282,0.5895053756139566,1.0,-0.1404836192958224,0.3407894226459319,0.23324885384303917,0.5498596302951673,0.22423832787985531,0.5659135302366366,0.5485421989973276,0.43369737190189817,0.34783261487027933,0.7366303680191981,0.308430147562594,0.6056434524046725,0.3475756241793606,0.5927472660604928,0.45395949465766133,0.2899322379014332,0.17384772882625973,-0.19373026780814076,0.41613715373543014,0.5626046754326836,0.38738675672678075,0.45237321204741304,-0.014514648739709576,0.4869083256105707,0.3243938787158454,0.5027586792496613,0.4261230651671313,-0.019018123488346993,0.09586087193105544,0.48696066020159473,0.49760830535010925,0.42687091286326717,0.16435074477299072,0.2659539131485673,0.6291185235470518,0.6245948911967351,0.2786659805754929,-0.10158839162824711,0.27414291125592805,0.24653558321996885,0.4835730099986755,0.3438478965676308,0.382268764009895,0.1808014347870662,0.5046056108876156,0.6341995373176955,0.06995738964382214,-0.03389161709250044,0.2792140584522578,0.38660028535489327,0.5361131464272463,0.6699975125391182,0.24520355375256814,0.4514813957269794,0.18715298883376305,0.41531226335734406,0.21723500504943438,0.4528055195849138,0.3499637828081121,0.13012349462511366,-0.22304271473975923,0.5391043264618106,0.17862727526485064,0.5007845672144956,0.26239975958293377,0.45590138394239443,0.20196273453664182,0.7051859712723535,0.055043283660354894,0.3662528887349488,0.45132137573266684
