,Cerebellum_Crus2_L,Cerebellum_10_L,Frontal_Inf_Orb_2_R,ACC_sub_R,Vermis_7,Vermis_3,OFCpost_L,Olfactory_L,Thal_PuL_R,Occipital_Inf_L,Temporal_Pole_Mid_L,Insula_R,Cerebellum_Crus2_R,Putamen_L,Cerebellum_3_R,VTA_L,VTA_R,ParaHippocampal_L,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Thal_MDm_L,Thal_VPL_R,Thal_IL_R,Frontal_Inf_Tri_R,Frontal_Sup_2_R,Parietal_Inf_L,Rectus_L,OFClat_R,Insula_L,SN_pc_L,Cingulate_Post_L,Cerebellum_6_R,Hippocampus_L,Temporal_Pole_Sup_L,ParaHippocampal_R,Pallidum_L,Red_N_L,Frontal_Mid_2_R,Cingulate_Mid_L,Parietal_Inf_R,Angular_R,OFCmed_R,OFCmed_L,Vermis_10,Lingual_R,Thal_LGN_R,Occipital_Inf_R,Fusiform_R,Pallidum_R,Supp_Motor_Area_L,Raphe_D,Thal_VL_R,Temporal_Mid_R,ACC_pre_R,Thal_VA_L
Temporal_Pole_Mid_L,0.17924037360275558,0.16311418912906042,0.23237015395639976,-0.050631051733862155,-0.09915493738164438,0.2959860614758598,0.2974756724968921,0.502560799398647,-0.25175226589976146,-0.05946590878092495,1.0,0.0721679324714683,-0.062338593319414264,0.5495874521264548,0.2508572520206717,0.44987361910978746,0.6624476137251946,0.5248283036826088,0.33509431904165876,0.12923877730395752,0.223652602167603,0.04704103244366413,0.3674683092339797,0.20347185513803262,0.40148890442320795,0.19582297493822667,0.21659961796863456,-0.16554278646985,0.06499508761883395,0.47221695010800996,0.05412367502120273,0.4570725407397044,0.5996764225164245,-0.03060690343287184,0.6305974341526425,0.3137587701658321,0.5019909272666877,0.24977697504052943,0.03988577356619466,0.14299399619082576,0.09305105569469554,0.13491184165174075,-0.11928401199185164,0.15428931707846974,0.20687903138756253,0.21328222417825451,0.1483951202728915,0.4527971197343444,0.40348814016898515,-0.0165885818785342,0.035702825033542177,0.2575387554403406,-0.18991508208383673,-0.21307768696311868,0.34781475735484496
Insula_R,0.012485840906657665,0.418529237831828,0.43546305073966335,-0.13638375031013553,-0.1075880183159328,0.6947751133376343,0.5691707456190929,0.36102592108996456,0.25713128921315753,-0.020320950850875482,0.0721679324714683,1.0,-0.12818083000399427,0.6622918987210208,0.4118785818474045,0.43895362353119993,0.3834731179151029,0.5163222649520272,0.8148944181042111,0.8399610352206124,0.5603491656083018,0.5748327525808761,0.5589035786065435,0.8184836064864549,0.6804778324679441,0.375218999103275,0.05421761690871202,-0.08730914711777246,0.8230932889423418,0.517626539389509,0.5918194618802056,0.5042543611517332,0.5318081731995151,0.577447905433481,0.3909172722976279,0.5252974470066829,0.47704749576313177,0.842840370786335,0.503285286445037,0.48415588997991776,0.33977859879057276,0.2702241690878304,0.29957262467832946,0.4692335668282046,0.5835767222548652,0.44513491728760624,0.2993922051540923,0.577730195654574,0.62398706161195,0.7524472953489117,0.1989993487969564,0.5228654548330958,0.6110001793710104,0.7012081102062693,0.6186112448795675
Cerebellum_Crus2_R,0.01825664755242801,-0.013550054102972527,0.20810706107788693,0.2947820790406503,0.11261378244343274,-0.11997884286505833,-0.15864151479883906,-0.0175948808616338,-0.13949179742797252,0.3222894800052228,-0.062338593319414264,-0.12818083000399427,1.0,-0.1594091354766678,0.04906826604907503,0.0837552472082531,-0.07900826298874777,-0.24722414275452326,-0.05990563202798937,-0.1688389744439682,-0.2994177222518962,0.005597116718083187,-0.07974853425963856,0.011259379310949327,-0.053865693924933074,-0.04820293511501892,-0.01604744762517559,0.3681214121727563,-0.1959142912787045,-0.1195612585608444,-0.11703518105122598,-0.06659440437231352,0.004941056021795457,-0.04323605600231528,-0.008317474698632067,-0.23320592677678392,0.006030421891059208,-0.057661936447863736,0.11257453269681555,0.03153698560808417,0.07281981973886643,-0.12432899731545217,0.04900236307023401,-0.026960714523505305,-0.026115628563483893,-0.13558926801653573,-0.08918126132720837,-0.04684668759794399,-0.3845227351751863,-0.05956885848894605,-0.16682448377424053,-0.4687119148014153,0.03302942771985848,-0.029590786720984592,-0.13484742617288054
Putamen_L,0.01645354257291385,0.5415319250029761,0.41796259894990007,-0.18425735533459092,-0.21255404835293046,0.76469789740265,0.5643755332949424,0.5474021090378384,0.00021574453650576494,-0.14890129988694756,0.5495874521264548,0.6622918987210208,-0.1594091354766678,1.0,0.6346734805003262,0.7036174938289023,0.823089043909575,0.750475575265126,0.8595690279505707,0.6608922466050728,0.6189553042429599,0.4459365494997486,0.6788701816873532,0.689724631098563,0.7200714420516585,0.3939245085391119,0.2548597619979724,-0.21335038813058657,0.6645767166228084,0.85487671496105,0.5286768710829601,0.7134155158201249,0.8513526745091446,0.4265677116746347,0.7801847578181028,0.6198749778874494,0.811868574105891,0.772209981522621,0.35985959716043997,0.5428118775592399,0.4433264768818861,0.22175421765152908,0.24663084674571428,0.5203406876906348,0.6258984721375382,0.5471300321169286,0.21376544708046463,0.7216780383692409,0.7765504018453566,0.5096711719905245,0.12967940914388149,0.6303465510151842,0.29472689344802394,0.28044757691810007,0.6897864438004788
Cerebellum_3_R,0.020110240401239952,0.20849669111886457,0.14606397276219255,-0.12797309748210917,-0.06405762203589337,0.6547349270424074,0.11377925222333855,0.1471688034048057,0.055844620662091005,-0.1834511716159943,0.2508572520206717,0.4118785818474045,0.04906826604907503,0.6346734805003262,1.0,0.5972355501186501,0.6004248263103189,0.47770439509249385,0.6123910419506725,0.39971014632222607,0.5631411954888441,0.48848358999835834,0.3000367000700696,0.4539100856731039,0.5650402055086949,0.5566192595900782,0.19396622753588091,-0.2718892092987608,0.38688751943667254,0.6382224534651326,0.5530943857041788,0.5182897853083488,0.5640843024278993,0.036958769682707185,0.6118226326640445,0.23379364162563318,0.6128034259025535,0.5296667936821633,0.5643661701910299,0.6044673501672702,0.5479959722649652,-0.057862101352420585,0.15914146566287235,0.5248397361372155,0.4645437010404264,0.6488764245096964,0.16425744478799206,0.5666878211861268,0.4634553888180079,0.430732222934754,0.2308574526733243,0.4487484658950458,0.2762171347472276,0.06046845059033996,0.4900984970555139
VTA_L,-0.036292790225670335,0.4727463496361989,0.26497976654255007,0.024842741380432732,-0.045265129988424975,0.6916125254026229,0.22255101073763364,0.49745133639174555,-0.17425817072264813,-0.09589033738784354,0.44987361910978746,0.43895362353119993,0.0837552472082531,0.7036174938289023,0.5972355501186501,1.0,0.8070736735438234,0.6188533515407744,0.6387324061104961,0.4271240477488223,0.4563041783231886,0.42678211126747295,0.6560063402417179,0.49216297308318663,0.608460471610089,0.3831604513452996,0.115348708483002,-0.15335626220836862,0.4433696567257899,0.8100017644660427,0.4317744475634509,0.5987893207202533,0.7446273519739317,0.19230745941768182,0.7261448838799414,0.48141444109421366,0.7858320708935923,0.5020193957109761,0.4415828705484242,0.466415966259787,0.4244113863330353,0.1890036757093918,0.07628810829535014,0.33560671153566574,0.4206987178567911,0.5430078431910011,0.1698606306655501,0.6359895734747745,0.5193836915684518,0.3347581082994047,0.21760833996763035,0.3691000062212337,0.21266885205179098,0.10600070700350024,0.597004541114937
VTA_R,0.007801041821745196,0.49753254891321586,0.2471979133175284,-0.08362863584144717,-0.17491283071668862,0.6603408572073592,0.30970712889992097,0.59477164532288,-0.1899380469250684,-0.16693653201472952,0.6624476137251946,0.3834731179151029,-0.07900826298874777,0.823089043909575,0.6004248263103189,0.8070736735438234,1.0,0.7364899973332809,0.6683741579285081,0.36846409540818426,0.4904167527759397,0.32140836917535315,0.6590156053312313,0.43953001136918185,0.6608505315909121,0.3961631971033586,0.1749246826899289,-0.30421086923378665,0.39344255050572624,0.8411459061860986,0.3887178361109532,0.6606485386470945,0.8560180549958811,0.08960018044673668,0.868253731028875,0.5507359526547528,0.8368765485217505,0.5263796018604462,0.36288502894708075,0.4334053297953127,0.40040118958453563,0.27678013397246903,0.07674515281445934,0.3320373712950696,0.4405616584831015,0.5133487281065571,0.16967779907981853,0.6845784144631176,0.621271166628762,0.25906484984087147,0.1586410048329172,0.4635777576166586,0.10186829946314936,-0.0022920319192768204,0.6394534428201099
ParaHippocampal_L,0.046128357811490925,0.44504792926608,0.2293425116274268,-0.2660833415339141,-0.2888451354127148,0.7108621213712781,0.3530273891537507,0.5135408344475104,0.018740643617373806,-0.1685627250209531,0.5248283036826088,0.5163222649520272,-0.24722414275452326,0.750475575265126,0.47770439509249385,0.6188533515407744,0.7364899973332809,1.0,0.6648956622564762,0.46054786554548527,0.5860364053242283,0.45719111450516975,0.5026887776416972,0.44399575884879494,0.6853284308451272,0.4102309755731229,-0.0004380600226265211,-0.339308508112679,0.5598760587991688,0.7479109264575513,0.34575632261880784,0.6949129265259133,0.72953021754088,0.22433943817011123,0.7038633927297575,0.6030347954690236,0.6108674630793897,0.5618156183307127,0.3547488331116396,0.45985365488961666,0.4203901153176234,0.21887245569257768,-0.05405218256795633,0.3398301606570308,0.4918417841942612,0.5286155386838797,0.19015440399273523,0.6603710133485459,0.7752920933493791,0.33163975105141646,0.09829653996208866,0.684678140391855,0.24692848860375735,0.12711324424860443,0.6961988539594532
Frontal_Mid_2_L,0.06983822976405041,0.5317641732924667,0.44624841021941514,-0.10201014181688353,-0.12007479496346232,0.8029878119575157,0.5485921576777109,0.4695266208229542,0.1517276032010323,-0.0475565228114514,0.33509431904165876,0.8148944181042111,-0.05990563202798937,0.8595690279505707,0.6123910419506725,0.6387324061104961,0.6683741579285081,0.6648956622564762,1.0,0.7879611502627331,0.6223898997118843,0.5188091014715036,0.6151123364910529,0.8216482428111954,0.8214863358446693,0.5175738882503059,0.132661804244065,-0.15565038854114793,0.7452549333148344,0.7194615395944465,0.6572829642830618,0.6525008694052775,0.7759005229682804,0.542115328861933,0.6543097736088352,0.5415856389020611,0.6818574461479552,0.8972735526464981,0.6175054746934182,0.686195949773747,0.53736418509929,0.23721177526013953,0.3022351790932016,0.5484455054435785,0.6612891377821033,0.5538500563478896,0.19165617168794055,0.688584089579898,0.65848842486054,0.7336862296301708,0.21303807469128896,0.5417559633037008,0.4331139703701168,0.5297278779237137,0.6920745075878837
Frontal_Inf_Tri_L,0.07245698981040088,0.3998494376794215,0.40289893935467885,-0.11648261831626373,-0.047087042683969814,0.6778945419767052,0.5275596308623203,0.2494621284619337,0.3566209719155365,-0.07469414689356964,0.12923877730395752,0.8399610352206124,-0.1688389744439682,0.6608922466050728,0.39971014632222607,0.4271240477488223,0.36846409540818426,0.46054786554548527,0.7879611502627331,1.0,0.5269565545182613,0.5496393643590959,0.5343757583276995,0.8403855232788225,0.5865166260647268,0.3994692527969932,0.22711576470507355,-0.04087994829862073,0.8152552186407013,0.5494273264636015,0.7032597698718569,0.5031271579582537,0.5498645388831832,0.7059378015427307,0.3013679234130344,0.5032863153177806,0.46116745075052257,0.8202435488990882,0.49431592001232566,0.48243005013404916,0.3540590539000803,0.14978467068114537,0.33736094921094445,0.5759595308801412,0.6547173876515737,0.4610709416026555,0.2836841183101174,0.5232845567250739,0.5788944606995142,0.7980373836583504,0.3133951184785249,0.47997625930103943,0.4705613924915518,0.6220245764654785,0.4993652131991362
Thal_MDm_L,0.018020630788132815,0.3152608804141295,0.2282494954640283,-0.18640888300406955,-0.09520888702553086,0.6621222702333776,0.2686279214029993,0.242450429290906,0.24853551824679937,-0.28106487445083317,0.223652602167603,0.5603491656083018,-0.2994177222518962,0.6189553042429599,0.5631411954888441,0.4563041783231886,0.4904167527759397,0.5860364053242283,0.6223898997118843,0.5269565545182613,1.0,0.3389991465262548,0.4437203072324808,0.5080889598763729,0.6130669262017396,0.38679583153017716,-0.14929208893906745,-0.24741638949170322,0.4839414243867376,0.5669950772278189,0.46926343624345157,0.5116720091763352,0.494713065603699,0.21138943753580772,0.5854182718565124,0.290940897630797,0.5649401419365782,0.5430068967391861,0.4712241470039438,0.4344229312491061,0.29090029127105,0.0928791006874349,0.03785401487422993,0.32240023325454314,0.35544276410175546,0.7005267915381055,0.17465655624260576,0.44886786211276525,0.6244224545489531,0.41302070455563455,0.17116965317801627,0.7840704484324571,0.2603525710557861,0.24848531163223905,0.6350925029776335
Thal_VPL_R,0.1333758353282009,0.1159839522676085,0.18168158387709404,-0.17698595822731866,-0.07997602325143949,0.5918136176628546,0.025124009527830823,0.053905562312627435,0.2704686538478401,-0.04484754352697194,0.04704103244366413,0.5748327525808761,0.005597116718083187,0.4459365494997486,0.48848358999835834,0.42678211126747295,0.32140836917535315,0.45719111450516975,0.5188091014715036,0.5496393643590959,0.3389991465262548,1.0,0.42628463171808517,0.4809093961708753,0.4764351928156733,0.5095408069406863,0.22718837710830886,-0.08496334719417943,0.5347094333806789,0.47765140976162973,0.6234061583390957,0.3921357489053736,0.3747392100936543,0.2012545326101029,0.2252850831507263,0.5245529082938951,0.3760994496023595,0.5645277139215599,0.6004632101328341,0.5295174244824621,0.5580293430784934,0.10781769033644122,0.08373721648075608,0.5034742498298727,0.5959643244181575,0.4418290776936958,0.2929731607128507,0.4580583308063526,0.42293145616356026,0.4976516177205944,0.545380132400737,0.2892931706200052,0.43406784710244456,0.1908631537208334,0.36214876764264897
Thal_IL_R,0.04766107637558861,0.5469878908374503,0.3299964060703412,-0.01615517931724633,-0.009116422485518517,0.6329883258226378,0.36900246026381517,0.6091564602960473,-0.12419934253629994,-0.1253071591805978,0.3674683092339797,0.5589035786065435,-0.07974853425963856,0.6788701816873532,0.3000367000700696,0.6560063402417179,0.6590156053312313,0.5026887776416972,0.6151123364910529,0.5343757583276995,0.4437203072324808,0.42628463171808517,1.0,0.5404587303714079,0.4981358588671998,0.1922141704688497,0.11273946789014308,-0.11797347900772685,0.5178242543284366,0.6141630628732193,0.42382437529500994,0.45428296291019854,0.6904319968324734,0.3238988194610353,0.5848857528796172,0.6844562808894402,0.6849321868832284,0.5172578576596173,0.29883183316110495,0.25841032747280773,0.18231741120578493,0.35813115515970384,0.16380437067444342,0.20229858848094806,0.3866185567237315,0.31973117865413053,0.21597526951442828,0.5662114394180193,0.5203707814341767,0.3065664746634108,0.3089966267924082,0.3849294323697166,0.20238079132035136,0.25781005215646485,0.6300146785655637
Frontal_Inf_Tri_R,-0.03679258874531708,0.45686738033133434,0.6395029517591158,-0.03897229284168928,-0.029972973357201716,0.6672302325473519,0.5601967576271318,0.38680961317517804,0.26569029153834245,0.14376304403452686,0.20347185513803262,0.8184836064864549,0.011259379310949327,0.689724631098563,0.4539100856731039,0.49216297308318663,0.43953001136918185,0.44399575884879494,0.8216482428111954,0.8403855232788225,0.5080889598763729,0.4809093961708753,0.5404587303714079,1.0,0.61124557925401,0.42976341188714895,0.18230632755876905,0.13212175714863578,0.7021353879651115,0.5312278404993152,0.6504434106667455,0.5463830237500215,0.5751077011520153,0.5544923408281723,0.43211208470939677,0.42476131171022374,0.5593894536756392,0.8754445533351549,0.5076548342572444,0.535624228261485,0.46216840408280074,0.13846374517259127,0.3098826802412013,0.3988471239613996,0.6428544723232082,0.466677309300847,0.226852112339748,0.611127279915269,0.5529033819122904,0.8008277216994709,0.19887721475951134,0.4405863411449895,0.5610635077835858,0.5560974801936582,0.5906217231457612
Frontal_Sup_2_R,0.1193971353486467,0.49427994365621075,0.3551894809756114,-0.178229038123916,-0.1412204925512078,0.7328440198032681,0.34061475991841417,0.37590412026971504,0.06215013353374679,-0.13340068533764768,0.40148890442320795,0.6804778324679441,-0.053865693924933074,0.7200714420516585,0.5650402055086949,0.608460471610089,0.6608505315909121,0.6853284308451272,0.8214863358446693,0.5865166260647268,0.6130669262017396,0.4764351928156733,0.4981358588671998,0.61124557925401,1.0,0.5873754820655889,0.002557183775034684,-0.1887391667872672,0.5275644282083536,0.6552843643191384,0.5167276027036003,0.5508543259454076,0.7186486497151721,0.318815681489154,0.6541227718593804,0.46993799353591836,0.5914966440936001,0.807351683271656,0.6612737501756971,0.6616755321911074,0.4965653848552498,0.23206230597542746,0.16921250280117453,0.44790802594074686,0.4955274066857218,0.5513858488324107,0.1787639094576909,0.5688138195249091,0.542359737577802,0.6063286144503812,0.1892190309797307,0.451502470817843,0.3043391386927271,0.402264962085653,0.5783028792122403
