,Occipital_Sup_R,ACC_sup_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,Thal_MGN_L,Vermis_10,Calcarine_L,Cerebellum_8_R,Frontal_Med_Orb_R,Thal_VL_L,Thal_VPL_L,Thal_MDm_L,SupraMarginal_L,Occipital_Mid_R,Parietal_Sup_R,Temporal_Sup_R,N_Acc_L,N_Acc_R,Thal_PuM_R,Parietal_Inf_L,ACC_sub_L,Occipital_Inf_R,Vermis_9,SN_pc_R,Caudate_R,Temporal_Pole_Mid_L,OFCmed_L,Cerebellum_8_L,Thal_PuL_R,Frontal_Inf_Oper_L,OFCpost_L,Frontal_Sup_Medial_R,Fusiform_R,ACC_pre_L,Frontal_Sup_2_L,Hippocampus_R,Red_N_L,Cingulate_Post_R,Cerebellum_10_L,SN_pc_L,Cerebellum_3_R,Frontal_Sup_2_R,ACC_sub_R,Vermis_1_2,Frontal_Inf_Tri_L,Hippocampus_L,Thal_MDl_R,Thal_PuM_L,Angular_L,Frontal_Med_Orb_L,Pallidum_L,Thal_LP_L,Vermis_4_5,Supp_Motor_Area_R,Heschl_R,Thal_MDl_L,Cingulate_Mid_R,Caudate_L,Vermis_7,SupraMarginal_R,Cerebellum_6_R,Cerebellum_4_5_L,Thal_VA_R,Cerebellum_10_R,Cerebellum_9_L,Postcentral_R,Temporal_Inf_L,Paracentral_Lobule_L,Thal_PuL_L,Cerebellum_6_L,Temporal_Pole_Sup_R,Cerebellum_Crus2_L,OFCmed_R,Cerebellum_4_5_R,Temporal_Sup_L,Rolandic_Oper_R,Precentral_L,VTA_R,Cerebellum_3_L,OFClat_L
Thal_VPL_L,0.3266144111827997,0.598501959157492,-0.3451245513967448,0.3409319281191478,-0.17835422195228706,0.413534305282224,0.46849169745104047,0.32315074595655185,-0.21452882693822878,0.8799660945942117,1.0,0.3232744888519811,0.4997595215068138,0.32643070300603877,0.246521420959942,0.6204354429927081,0.3712922261997664,0.6019070864705572,0.49440056035159574,0.38797249267676176,0.3999245699091251,0.21183520200444325,0.2542685396410217,0.6232776561901134,0.6983539147486428,0.2253868091565577,0.09532125192947408,0.2336678929544234,0.16787555317898845,0.6144724361789515,0.2956827537355543,0.5758904551088048,0.6296471624419546,0.3465455566310764,0.5826562431480341,0.5793578594198234,0.56842268592085,0.5650623920817035,0.38965933418178805,0.6225606794963346,0.4454301057183963,0.5527040769170546,-0.046561480316001505,0.5455450337606043,0.6403613203371709,0.6029872178980418,0.6678128334101836,0.49112030422677955,0.2789760770097716,-0.19273725688006402,0.61172388896762,0.532977861174453,0.6609765955971092,0.5577386574821115,0.34231896535339457,0.8139219644957925,0.5778551032170264,0.6193583394744104,-0.10325488859265472,0.5677745690469964,0.5365763817376374,0.6394083003604276,0.6470730658854066,0.4592461538694845,0.42547386384423524,0.5422922571240423,0.1472118452535593,0.5363437060546219,0.01559814702261521,0.5836857701912003,-0.05893871246074675,0.06669367308428174,0.24468903124459648,0.6834038970627873,0.4924168001975148,0.5529161129825877,0.5007593956410492,0.5558737559218424,0.6574887809878005,-0.3436513956674741
Thal_MDm_L,0.0506669246177927,0.6345560501768133,-0.04191355039044757,0.21138943753580772,0.2621271142673709,0.32240023325454314,0.24289694029784492,0.3749347076667196,0.11745188888516762,0.2871142588723152,0.3232744888519811,1.0,0.432012598797475,0.08681636917640442,0.22660651958965328,0.47131816760340783,0.29977129913069894,0.33669957434995595,0.6400745588574482,0.38679583153017716,-0.11767140137030918,0.17465655624260576,0.3059504696344608,0.5604093355079746,0.6502454572298867,0.223652602167603,0.03785401487422993,0.18053841801387058,0.24853551824679937,0.4100497640191017,0.2686279214029993,0.5551238773394499,0.44886786211276525,0.38965895467657635,0.585578295086858,0.5671061796670146,0.5649401419365782,0.4248280266616963,0.3152608804141295,0.5669950772278189,0.5631411954888441,0.6130669262017396,-0.18640888300406955,0.5703252514444171,0.5269565545182613,0.494713065603699,0.6296272806241634,0.49859881333721645,0.3097919331270837,-0.13949724973421335,0.290940897630797,0.5252264472438718,0.44345091888909305,0.40497101090481186,0.3527941096179238,0.49999551572139295,0.4839229617354373,0.6120474582061862,-0.09520888702553086,0.44083953230361456,0.5116720091763352,0.53276931269426,0.4703757989699437,0.35768191410360006,0.4172786389262012,0.4181870072334904,-0.014461093341638505,0.41186255643692327,0.16357173408028353,0.47913741203477206,-0.08278627204902847,0.018020630788132815,0.0928791006874349,0.6139954247493182,0.43973349448532234,0.427789759331468,0.3912974955462951,0.4904167527759397,0.513417726360528,-0.13989009727444884
SupraMarginal_L,0.3929385384787578,0.4943720191612166,-0.0689338195076999,0.3433767179227144,0.1994154737343078,0.584047949620226,0.36788891885265335,0.48672656334153835,0.009885454078945134,0.4743842201666175,0.4997595215068138,0.432012598797475,1.0,0.4324453935036347,0.3807951901874248,0.5755557972917983,0.04932954224407395,0.2398489920765541,0.5238492897518101,0.7367608309042766,0.09099991902894951,0.334454773187441,0.42908188367883904,0.43459344445099846,0.5319857474757517,0.018023170131003657,0.16479845222868303,0.43724530323858984,0.31181808971741576,0.7949881052543769,0.11238397830776413,0.4307806098299336,0.5896549759967882,0.19474138416102266,0.46264020032800834,0.2762002411572068,0.3628391978588929,0.6585763581383337,0.20587888047455732,0.4343125665032223,0.46972793309349603,0.46085302462318967,0.009138730721725757,0.47721848218147256,0.7173850281717044,0.4088491418294344,0.49097108719300747,0.4655704300843108,0.669873329285533,0.04332628048076252,0.27780954837923366,0.46947892987746076,0.6646930896290513,0.667608336156352,0.26730505736086557,0.525326782354541,0.7072323218398613,0.4390483949339541,-0.010499024702997874,0.683299162448901,0.5728633420177012,0.5792676653087856,0.3588192674532736,0.3074882114327185,0.6106903995862449,0.6602257470234798,0.08757776490420746,0.6799872512335468,0.20789635705010281,0.5078123183819333,0.04204386553474415,0.06094792883198174,0.010434828324654016,0.6859928306581705,0.8364020959854077,0.6956752586677455,0.7169199537132431,0.3250317919830094,0.5491399316383586,-0.28853044094692787
Occipital_Mid_R,0.9130747939901633,0.1241112745909353,0.1729002556035691,0.03583872161067394,-0.05857220532079324,0.4610517740136411,0.624184235355705,0.28491262273184265,-0.062335709856916666,0.20235586821786067,0.32643070300603877,0.08681636917640442,0.4324453935036347,1.0,0.6867779069465612,0.35060336029098754,-0.15287275683365542,-0.006705893106169768,0.5287778451639938,0.5180813549444003,0.13775598415281715,0.15979207548588528,0.40939471037999325,0.12376491519495396,0.0949249064505723,-0.09540276176653556,0.21858165681835703,0.3458865137569177,0.48674158921825017,0.3993089372296153,-0.2521688471409298,0.09085797849502074,0.30790376431790745,-0.10108508166067534,0.2504400061702049,0.2325825687834747,0.07316463076184096,0.4088329192478508,-0.09170970827510891,0.1764628596701209,0.27882316085403935,0.20782910154189332,-0.04301647835717189,0.1997036693347286,0.21889260391358434,0.08183526829057948,0.08139766560584696,0.4741679568850197,0.46725779945530743,0.1332306872658141,0.1277236480225025,0.24333578676611742,0.5383392885976398,0.38962169455160667,-0.02621445829601488,0.19615231602295574,0.3192996686575049,0.09617976692495038,-0.09392795246720304,0.5342013860953497,0.40404005460437026,0.4434034235932036,-0.06236905984437798,0.02701197754735014,0.31902509368985016,0.5733895665756092,0.011181662587886,0.4784853028361607,0.3506814280581183,0.29145975120344836,-0.014624479068958779,0.16997307962274602,-0.13507758915402557,0.3969467886080453,0.38136457039164134,0.39170019221990937,0.4210978320960949,0.058299230382637346,0.12073037898957717,-0.12567660410955042
Parietal_Sup_R,0.6960664074091104,0.10610393278096625,0.16552766389051343,-0.10818392879964162,0.13399080174630337,0.41487001627296244,0.36126277220458475,0.2724868100992203,-0.06950595812933374,0.12594503312424807,0.246521420959942,0.22660651958965328,0.3807951901874248,0.6867779069465612,1.0,0.2764699440965006,-0.04682127771627812,0.038949867667075665,0.5120571819696139,0.6911253700240837,0.0737618006144194,0.008520708052814796,0.5151048427647498,0.27786460058566426,0.11795306248511496,0.07522841513013612,0.050825914213674536,0.3877382017890167,0.3012569416033148,0.29588752943701074,-0.2917853812137124,0.195869648611661,0.3483898408689705,-0.24540497771562392,0.4098331526561825,0.383452834730862,0.1635924297957631,0.30553510884822543,-0.0697157661316152,0.2652846858116567,0.4261677948958118,0.3621822232495455,0.03822486538717095,0.37580227456429227,0.08652019297662247,0.26251382698847425,0.10450538968106414,0.36924837895640167,0.6356909841654426,0.03639820542031998,0.05015101344385471,0.17648729908371175,0.4886382482264062,0.36140314925693606,-0.09683268705074187,0.2830653279959119,0.4064934310766123,0.16131193395964288,-0.009393229693026266,0.5924378827591745,0.45833259266677756,0.5563446215639938,0.09584852311882926,-0.0396425521259022,0.301312398855734,0.6012825774826199,-0.07989013865781873,0.563618164339348,0.3865278026491663,0.32737353650210316,-0.25555512007004466,0.20648373633475206,-0.14648340612726815,0.4535850828484853,0.2723716396550779,0.24541193747474394,0.37615968080148426,0.24594388448439894,0.11069972362655263,0.016987688414460002
Temporal_Sup_R,0.33740741774408034,0.6631506209025975,-0.2399918173349662,0.40764651244303335,0.16315681073432634,0.44719963230297566,0.4926506107421261,0.31409212063296427,-0.053064882193566205,0.5053736733736032,0.6204354429927081,0.47131816760340783,0.5755557972917983,0.35060336029098754,0.2764699440965006,1.0,0.357257711924639,0.44148455433450534,0.43019880279989575,0.5015130319514618,0.1267144418063344,0.2646777606000088,0.31004493936653776,0.5474386496762694,0.6593974068288785,0.001085274679256258,0.3547009767853813,0.1651103095356215,0.2260003225466282,0.6814572426598468,0.3944472321402432,0.628275910823356,0.6715310444358158,0.45642316976892877,0.655141602823831,0.565283470600776,0.5107266328483848,0.6167430411661771,0.44885971410517284,0.47849626336175927,0.5132235633413722,0.6282764950985413,-0.06361634187013704,0.43291800058333785,0.6743565307628163,0.5067177524483781,0.5965579388523432,0.4893488718556465,0.24978526232422843,-0.09796183357932454,0.41194598940365623,0.42552187008275855,0.6749664091832626,0.7312688339152238,0.5036501697329988,0.5642542969712918,0.7075854303811661,0.486748933711083,-0.10135849844751468,0.7631023589996917,0.5673186147382383,0.6176125635276972,0.5280085085184213,0.5981225690695201,0.5544884141056542,0.7519172336570001,0.08757753409865474,0.6560068078799856,-0.0008031659897674023,0.46273639568445457,0.23934874726962999,-0.09923983923857674,0.18606092158887344,0.6659893250322794,0.6531102096835136,0.8429602635214568,0.6765458720982961,0.38123760303057475,0.6360105388144861,-0.3528863745424453
N_Acc_L,-0.21263840208089838,0.39797669743265657,-0.2279898747161727,0.20247055720357177,0.035612373698023704,0.14497378066532346,-0.11259757122994637,0.3060732527979481,-0.0898230282968849,0.28986956492160026,0.3712922261997664,0.29977129913069894,0.04932954224407395,-0.15287275683365542,-0.04682127771627812,0.357257711924639,1.0,0.7395298615510357,0.023422104351259108,0.09408248910326128,0.09970609920943313,0.1048013919500762,0.22355045313099023,0.5632595717614243,0.5972557299344596,0.5408678829745472,0.18677794234058026,0.12049759525400631,-0.35267662562701485,0.08568623316331078,0.5425721902794133,0.4991347624120279,0.5952061449459357,0.2212026177568024,0.5042880304846945,0.6575635730505937,0.6897868526604113,0.14612818750754336,0.5746566386097994,0.6099839078263499,0.3200214078447592,0.46997265682095835,-0.08302813797443866,0.35616906063170983,0.24253463538732462,0.7123591369897466,0.3732069847331938,-0.08122567424867143,-0.08649069512060223,-0.4101036690600312,0.5647626461715508,0.3129023663410725,0.29297258864551345,0.15734194143414748,0.2779267514478763,0.5010086037686102,0.2015052818986807,0.5473759385349042,-0.1830440587531084,0.18649858645930925,0.5228604972136498,0.5030454204414136,0.6021292590557208,0.5328023522482204,0.3859086044183474,0.13440744430790844,-0.14331528075442546,0.09549850464468744,-0.33115861690645276,0.5923426655604883,-0.20475958467719496,-0.08824119800217174,0.29990888820680955,0.46515318285834817,0.1026931466454019,0.12718708875446422,0.012725779149348138,0.716569536214057,0.5058009126214874,-0.176647742360607
N_Acc_R,-0.066605668907243,0.4593174854253066,-0.20413698359208932,0.2922479794826573,-0.04275066269435125,0.20960814264978903,0.07126155447098347,0.506055895160142,-0.04241216371141986,0.5148432729908148,0.6019070864705572,0.33669957434995595,0.2398489920765541,-0.006705893106169768,0.038949867667075665,0.44148455433450534,0.7395298615510357,1.0,0.2399740749435713,0.22045087314936998,0.28074246819016124,0.17956880434509415,0.31853912322942074,0.5961982431269758,0.7127567967988612,0.5737322970281226,0.07215872199680742,0.21940089132771132,-0.1249516794537569,0.2791982726540508,0.5885226194844843,0.5541060679566929,0.7022104535866082,0.4175338099957875,0.5299213318201084,0.6911346041407446,0.6064889793186823,0.38343012822713707,0.47963427072156933,0.6278050443180441,0.2945820605635748,0.4950817072727906,-0.12707759156787204,0.48571331370400617,0.43039300403048475,0.693348773510861,0.4322259998612193,0.12695908695184596,0.04850743815033631,-0.36132638436450826,0.5763591894319686,0.4545612200758673,0.5295922450658039,0.35007510172447326,0.196662156755975,0.6550134647817825,0.27416331296561613,0.5986682119108648,-0.22523243866242781,0.25981836662382124,0.6695850298113665,0.5831814776720662,0.7098353237802816,0.5674733360595001,0.5662486652296207,0.29907282166877674,0.025395453958098186,0.3264673779884904,-0.3747909355928164,0.693344836195538,-0.13380908016954876,-0.08723921992786932,0.31369446892063735,0.5845454736379532,0.30921915757004215,0.2534101179187748,0.2242633844706506,0.6966273788165562,0.5655025924620485,-0.30174814591231763
Thal_PuM_R,0.4864717715463714,0.4627839962377417,0.02540120078268432,0.04254047279801355,-0.05050803391730508,0.45024987333510647,0.4434302962632057,0.3510626933192124,-0.03855070349437637,0.4763929106716537,0.49440056035159574,0.6400745588574482,0.5238492897518101,0.5287778451639938,0.5120571819696139,0.43019880279989575,0.023422104351259108,0.2399740749435713,1.0,0.5480141303428441,0.1806785838221323,0.20214616137226887,0.39334791066299746,0.31959770502347135,0.523000573220732,0.0830905722189421,0.07710379451772557,0.4072647514145426,0.6301971006235323,0.5280893900283529,-0.06714009210150587,0.35595506366862706,0.41066698843758076,0.21769907631252333,0.4610624153204409,0.42172875498141726,0.3156924583915723,0.540304023818713,-0.009172864408269145,0.4408737543762633,0.5296965739602225,0.4355304170550902,-0.27690094643608076,0.4950460170485011,0.4671083461169105,0.248029658355811,0.4332070416719196,0.629895118938011,0.5009963537210612,-0.011972632828610698,0.37637851709940523,0.6633746003152543,0.6049708864043309,0.4687714661591424,0.1467676523754214,0.4960932763410066,0.4750032790566058,0.5679799907697437,-0.17765068214135418,0.581841357036356,0.48924160704987857,0.5655731899390797,0.18319972071229612,0.1133053280603002,0.46329848953241815,0.5014351040589987,0.07573458525096273,0.5703175130098923,0.38696831025301426,0.44500058494916206,-0.11280992849915164,0.1278664540818126,-0.02668104731285785,0.6623282866813698,0.4635035353942296,0.4465559586495303,0.4656413496299164,0.3269527119900749,0.2827268194530568,-0.21257116615916333
Parietal_Inf_L,0.4860538578158874,0.3731257457805442,0.008624797753004418,-0.010428594007484072,0.20416548379462762,0.4790286169418935,0.26549193927078835,0.34902506982631826,0.04519634997092805,0.33584064737811126,0.38797249267676176,0.38679583153017716,0.7367608309042766,0.5180813549444003,0.6911253700240837,0.5015130319514618,0.09408248910326128,0.22045087314936998,0.5480141303428441,1.0,0.1292253512676343,0.2674461107230754,0.5001163805146069,0.4301542641533235,0.45031200004375,0.19582297493822667,0.05974148376882552,0.44373761816980756,0.1924711932746379,0.5940696346261253,-0.06831612380276006,0.47047300348552346,0.5867241291565558,-0.08971146979223807,0.5726163471797184,0.42817498713381663,0.32589027549792154,0.5099625904630618,0.0789241225919281,0.36196177361465726,0.5566192595900782,0.5873754820655889,-0.06396451435196873,0.524244037302828,0.3994692527969932,0.430614786107913,0.33153516397530813,0.34914977562875904,0.8081470534296553,0.06778297258569291,0.18245186280318068,0.38908908575781315,0.6141002765133589,0.5480505741746078,0.2765569345554722,0.5079636098007103,0.7062513885943318,0.34618157228001917,-0.019687388627703452,0.7445486956323617,0.5622760085407331,0.6595770590189586,0.2993779011321367,0.15159573503926665,0.4783003524322564,0.6461274640361425,-0.08813864186117754,0.6764060395792897,0.29903475923414247,0.4804653734524249,-0.1582993294441139,0.16587967765383993,0.03418770889521067,0.6801368385053304,0.5428905898768237,0.5094576720108155,0.6020436139263692,0.3961631971033586,0.35787517161107324,-0.0819695007568168
ACC_sub_L,0.08468618541772731,0.09459999421514405,-0.2025419339682859,-0.0317922463400101,-0.3065975649631364,-0.04580423104572654,0.0569990480827792,0.024794168875230907,-0.16924334136022592,0.448190724802591,0.3999245699091251,-0.11767140137030918,0.09099991902894951,0.13775598415281715,0.0737618006144194,0.1267144418063344,0.09970609920943313,0.28074246819016124,0.1806785838221323,0.1292253512676343,1.0,0.11621607507067576,-0.11324093779424596,0.08482812860411798,0.19799128628138918,0.06320863488679543,0.04878096818366972,0.08498734997299363,-0.02883991450039054,0.14536181985854973,0.03724691373220715,0.11448476286553172,0.16972858765371704,0.0258596002312289,0.1337045074223543,0.12477346875854778,-0.014747479786315042,0.06975983688101323,-0.0008341519513925874,0.12915008167791447,-0.0007228072987308147,0.14726511130314932,-0.32777693715054806,0.04894794446355736,0.08108848316374102,0.08954499947380533,0.06688161022522553,-0.05097426494310122,0.04525316843990953,-0.005546049893732557,0.4418677486477466,0.30730901118761944,0.1276094165557781,0.07081432661514693,0.13739464050585143,0.30933761028103873,0.05021238012913305,0.27914709383724357,0.012145526031105745,0.09911438670377842,0.06640480982705836,0.11843890382681534,0.16080307205441977,-0.012603502757979146,0.03321912092662134,0.06168215343502996,0.05765781639962139,0.11205685016246078,0.08591675659252061,0.12244979022364987,-0.05419229676144629,0.07775920216452906,0.18522860192387133,0.1211491722631416,0.04778098621331018,0.12791447611521423,0.08010733585496564,0.13998161131722672,0.12616238821135342,-0.08348684426613596
Occipital_Inf_R,0.07973987457337439,0.1950110970308215,-0.010713198660971989,0.02233809330216219,0.060786909948128465,0.23344104293600365,0.07339704505590826,0.27799483500384214,0.0050435847733037815,0.25566501899233474,0.21183520200444325,0.17465655624260576,0.334454773187441,0.15979207548588528,0.008520708052814796,0.2646777606000088,0.1048013919500762,0.17956880434509415,0.20214616137226887,0.2674461107230754,0.11621607507067576,1.0,0.13499851732669355,0.16109457773482216,0.31497797920795123,0.1483951202728915,0.0566583504059043,0.21900895263251563,0.02223920285479941,0.30084348881044376,0.06300501738288551,0.18297274383949705,0.3543269771625341,0.0544480492612187,0.14386121892274323,0.13750921505933272,0.1561147884091373,0.23206611439268662,0.08492926222655119,0.20428358138001507,0.16425744478799206,0.1787639094576909,-0.15965056141381107,0.08788415039462506,0.2836841183101174,0.15260675445769528,0.20086930972993203,0.07354961403181984,0.19824331801194184,0.046228821630956526,0.22247162536737333,0.21774518267826365,0.2601842617775014,0.18308238269213722,0.23678397786332944,0.25737558170733416,0.22539058542419313,0.24246661338302258,-0.11562392500719204,0.18543027026127062,0.2791086387680921,0.2494069104711431,0.10901377032410876,0.19678964977772598,0.31799737231294917,0.15939479435183385,-0.042898674676661114,0.2042241148788706,0.10576123067509911,0.2523465887484228,0.16635573078929597,-0.10624774604148857,0.08585625350814834,0.33712999139449124,0.2526244468159217,0.2606076918296458,0.1934453931063536,0.16967779907981853,0.24565102191116556,0.0716492504664441
Vermis_9,0.33829566453880844,0.23029585170306122,0.28305617370974767,-0.009265158427286193,0.34855689631305065,0.7235180824821273,0.20218438354698476,0.44273509308598086,0.24308186566420298,0.14691819570547016,0.2542685396410217,0.3059504696344608,0.42908188367883904,0.40939471037999325,0.5151048427647498,0.31004493936653776,0.22355045313099023,0.31853912322942074,0.39334791066299746,0.5001163805146069,-0.11324093779424596,0.13499851732669355,1.0,0.4624875471654429,0.34560859860901133,0.3193668167742429,0.08799440128102225,0.5627280613058286,0.062084373522198644,0.320517126811901,0.08041959517994407,0.31288492940779944,0.627740264608883,-0.06736483985484827,0.3643022958144371,0.4170450815387121,0.39613332710936777,0.562742090131797,-0.11559325444699853,0.41610725997327463,0.5639679446712081,0.29967715868426564,0.08681803504962424,0.5738660591471403,0.22683904592648144,0.47528414213750764,0.1951261519039916,0.34313065495351147,0.5674068262212265,-0.07480174646667322,-0.007909825020807391,0.11625150266967818,0.6723841488277013,0.4072090502720272,-0.10249014344233257,0.4308294892852975,0.4546886212986218,0.21660344843897503,-0.0522713974582,0.5158203720625517,0.730152769509327,0.694962191176301,0.339313762330076,-0.004629795004731096,0.6636263455282243,0.4674347796058822,-0.25955513386192536,0.4807200179580707,0.027179468376001534,0.7015874414636416,-0.2706072563788216,0.23747241709949155,-0.1712677481993704,0.673833116372386,0.442387388987943,0.253347063719719,0.28356545104999004,0.40838073212158826,0.23858059156012057,-0.350453058975935
SN_pc_R,0.110362558184853,0.5984922830953427,-0.22382227079001996,0.2901038037175345,0.17559562740533713,0.42917906209109796,0.23534069828561596,0.32710874581359123,-0.004426724158031077,0.4175309697906052,0.6232776561901134,0.5604093355079746,0.43459344445099846,0.12376491519495396,0.27786460058566426,0.5474386496762694,0.5632595717614243,0.5961982431269758,0.31959770502347135,0.4301542641533235,0.08482812860411798,0.16109457773482216,0.4624875471654429,1.0,0.7129304062200501,0.47243242770587496,0.17543475099710237,0.200187609133328,-0.0901556503227694,0.47758133659503266,0.40081306713995085,0.6805422294857619,0.7139874601041549,0.26134822983347583,0.7041717738626294,0.8185916187612047,0.8053253458185277,0.5242157885980223,0.5285893828855782,0.8262729180571802,0.6888248220319579,0.6867994075619723,-0.0308930341745633,0.7105843098228333,0.5177553578705809,0.8541444363813075,0.6517481868260506,0.41229094887186174,0.2968991236743545,-0.1731735370427898,0.41846378230999126,0.3482826898854471,0.5936412868916477,0.4530513366249473,0.3039444773696016,0.742622991280537,0.5618392274921101,0.5708276318876712,-0.0755902048283963,0.522484856643835,0.6651602984427442,0.722922074695864,0.7620319941395268,0.5099722142551366,0.49858383845492155,0.47092586238822287,-0.1740496999103581,0.4159132688827418,-0.18717111972266687,0.7009670988823592,-0.28183200481208803,-0.008054081398913818,0.21204154241023135,0.7396674118755875,0.41610103465674614,0.37109190573886736,0.3875251375321686,0.8233037542679232,0.7760578726932229,-0.28867969107330793
Caudate_R,0.02878265140762719,0.7423448972357388,-0.2551090715217953,0.41865014561166797,0.08234932307352756,0.467180751606087,0.24291137910598692,0.42773925573113886,0.02348676222079157,0.6632387618144503,0.6983539147486428,0.6502454572298867,0.5319857474757517,0.0949249064505723,0.11795306248511496,0.6593974068288785,0.5972557299344596,0.7127567967988612,0.523000573220732,0.45031200004375,0.19799128628138918,0.31497797920795123,0.34560859860901133,0.7129304062200501,1.0,0.443516549987685,0.18381228416294762,0.2815558443763146,0.041551672197042984,0.646697687891498,0.5516091024526124,0.7818530358974412,0.7263009559174605,0.4656790342817806,0.7033515300807609,0.7192482667992147,0.7129194247595414,0.6133673924354517,0.49068889576784047,0.7451128813918337,0.5507092832235716,0.7217062692614087,-0.21394198713136742,0.6570762903573911,0.7423712172721412,0.7615116112932202,0.7214028316438696,0.39049181387539755,0.26137307091239426,-0.28029563912706956,0.6414692169302376,0.6633891848134535,0.6627425564420729,0.6155051676143252,0.4683963945082762,0.8064640252516747,0.6395046084449783,0.7857851549843841,-0.17496738788001728,0.5716214102675538,0.6671222885111843,0.7151625853350361,0.7153588253496583,0.589658179648356,0.5678801300088533,0.53906055669105,0.11288926120709349,0.5380744593027417,-0.13852214458490608,0.7475386239713373,-0.07066336137024565,0.042552475152450885,0.24902428173300395,0.8122543602358401,0.5556747494646651,0.5723559355124347,0.5350742251944531,0.7217188860533253,0.7239638947721727,-0.3369690314240301
Temporal_Pole_Mid_L,-0.17256238357119713,0.15940643427808757,-0.0007757150405068047,-0.03060690343287184,0.0072445819813977625,0.15428931707846974,-0.1246266950613023,0.3690597152452984,0.0779252127081231,0.18131424839330237,0.2253868091565577,0.223652602167603,0.018023170131003657,-0.09540276176653556,0.07522841513013612,0.001085274679256258,0.5408678829745472,0.5737322970281226,0.0830905722189421,0.19582297493822667,0.06320863488679543,0.1483951202728915,0.3193668167742429,0.47243242770587496,0.443516549987685,1.0,-0.11928401199185164,0.278895442542584,-0.25175226589976146,0.011944137537083491,0.2974756724968921,0.3843727034108157,0.4527971197343444,-0.05319847774510723,0.38234511086688244,0.5481947007167536,0.5019909272666877,0.12887858734252425,0.16311418912906042,0.47221695010800996,0.2508572520206717,0.40148890442320795,-0.050631051733862155,0.39041633787360136,0.12923877730395752,0.5996764225164245,0.17976680372690682,-0.05559019095529629,0.14893578014122832,-0.2978141115855609,0.3137587701658321,0.1568217879290712,0.24564629497643575,0.0038678477477184724,0.12171525615145357,0.4355883399272302,0.08286360134167639,0.36545319924688846,-0.09915493738164438,0.05551285845527316,0.4570725407397044,0.4294765388602901,0.4689760407178201,0.13751916758204932,0.22375420788705686,-0.008318985340059695,-0.019841707288587546,0.05296970770407064,-0.26861994891902335,0.5525639567851741,-0.35533064385856294,0.17924037360275558,0.13491184165174075,0.40297424251243674,-0.013167220026627026,-0.10786860591392253,-0.07494665995637066,0.6624476137251946,0.2787528501683789,0.09187546963391015
OFCmed_L,0.2672641725097865,0.23450807048191585,-0.16609786084242076,0.3742247437973339,0.020981203382627652,0.25861389792943373,0.34211420044048363,0.02479622739770413,0.05568096687850088,-0.012663620203901955,0.09532125192947408,0.03785401487422993,0.16479845222868303,0.21858165681835703,0.050825914213674536,0.3547009767853813,0.18677794234058026,0.07215872199680742,0.07710379451772557,0.05974148376882552,0.04878096818366972,0.0566583504059043,0.08799440128102225,0.17543475099710237,0.18381228416294762,-0.11928401199185164,1.0,0.05251109448203289,0.133055703700275,0.29050504363534174,0.2934051176457768,0.24340680230346565,0.14425043726494718,0.16048168273662608,0.21274204096789565,0.17323781020257523,0.19776186095411696,0.33421425089621426,0.23892760407275238,0.16826808395035245,0.15914146566287235,0.16921250280117453,-0.11021566427198586,0.08446932789374409,0.33736094921094445,0.17501029671647486,0.13359526273748282,0.27709205106948115,-0.1627013885536327,0.03742620054843846,0.20166059312756038,0.2237358125534919,0.2362521906588984,0.35856354771586774,0.13797670253392574,0.07581795169623044,0.2008085278323383,0.10452631193440162,0.027282782091002215,0.2542004632003529,0.11557437132797072,0.14670360679392466,0.0375248507038818,0.2892112451147691,0.20036750839900697,0.352347915776911,-0.0309838572003033,0.23933766081813512,-0.19217655023624777,0.12981429166426514,0.16214465235045414,-0.12709426578562968,-0.013378382044040713,0.1857254720257988,0.24635398851574597,0.3545586406154872,0.2904131320104918,0.07674515281445934,0.304142411279267,-0.24630630776682025
Cerebellum_8_L,0.27505725957699984,0.19772938911206497,0.44221870814576714,0.005878786476420679,0.08154666771549056,0.6354120571528119,0.21108289945612158,0.6313950229689895,0.1291892242418454,0.2291770701671689,0.2336678929544234,0.18053841801387058,0.43724530323858984,0.3458865137569177,0.3877382017890167,0.1651103095356215,0.12049759525400631,0.21940089132771132,0.4072647514145426,0.44373761816980756,0.08498734997299363,0.21900895263251563,0.5627280613058286,0.200187609133328,0.2815558443763146,0.278895442542584,0.05251109448203289,1.0,0.17817157996352628,0.3360201949320483,-0.04967550173377491,0.18575301852817913,0.39746622268370857,-0.0638054275409691,0.33875417564553806,0.1996635901964465,0.21251289463738932,0.279031147271031,-0.262999314420884,0.3789572407883718,0.36439051576933157,0.24512282766023458,-0.16684822148146922,0.33421675221812464,0.26457965953656465,0.2865140958028472,0.2780014524604118,0.18436901196228653,0.4991088487975455,-0.1664872794903021,0.24256544256388024,0.23834484927872052,0.37405740909641244,0.2713549911870536,0.024029964820980666,0.2882395704446895,0.2634043322487667,0.2633514139708302,-0.09649020772879913,0.30405048885115327,0.43420846638783045,0.4206899340106616,0.07028219300090661,-0.07183487676580594,0.6275900191837094,0.28962329966430284,-0.010174268262162096,0.40924521381097945,0.2301241888500736,0.5026988758664727,-0.1711309057515543,0.2556595426651696,-0.05762401356213823,0.5590802546809095,0.3069793260328197,0.22485046088101238,0.2650043687456615,0.30894983778716867,0.2016019123781734,-0.031601039567996016
