,Thal_PuM_R,Paracentral_Lobule_R,Cerebellum_Crus1_R,OFCant_R,Thal_VL_L,Cerebellum_Crus2_R,Cerebellum_6_R,Thal_MDm_R,Putamen_R,Frontal_Inf_Tri_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Oper_L,Precuneus_L,Thal_MDl_R,Vermis_6,Precentral_L,Thal_PuA_R,Frontal_Inf_Tri_R,Raphe_D,OFCant_L,Parietal_Sup_L,Frontal_Sup_2_L,Cerebellum_9_R,Cerebellum_6_L,Thal_PuI_L,Thal_VPL_R,Temporal_Inf_L,Frontal_Inf_Orb_2_L,SupraMarginal_R,Insula_L,Occipital_Sup_R,Cerebellum_3_L,Rolandic_Oper_L,Red_N_R,Fusiform_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,ACC_sup_L,Thal_MDm_L,Cerebellum_7b_R,Heschl_L,Occipital_Inf_R,Cerebellum_10_R,Hippocampus_L,Thal_VL_R,N_Acc_R,Vermis_7,ParaHippocampal_R,Temporal_Pole_Sup_R,ACC_pre_L,Postcentral_R,Cerebellum_9_L,Temporal_Sup_R,Insula_R,Frontal_Mid_2_L,Thal_IL_R,VTA_R,VTA_L,ACC_pre_R,Supp_Motor_Area_R,Thal_VA_L,Parietal_Inf_R,Thal_AV_R,Heschl_R,SN_pr_R,Temporal_Sup_L,Precuneus_R,Pallidum_R,Cerebellum_Crus2_L
Cingulate_Mid_L,0.4736157173785046,0.4563164292489968,0.18030000941707053,0.10261119628332312,0.42070026388356585,0.11257453269681555,0.4052996674222881,0.440471538112749,0.3818855129638679,0.49431592001232566,-0.14991884855085671,1.0,0.5965486292406567,0.5928023989509049,0.4534315953454661,0.2740600354293732,0.6212883216130987,0.2569166138775483,0.5076548342572444,0.39323035538070533,-0.06998870835319965,0.6321942541474364,0.6617316356429992,0.2694607012492926,0.35109701362107676,0.2746378397278012,0.6004632101328341,0.013444835188857144,0.38877201045323745,0.7435057864580337,0.34674509303465334,0.4431546342135508,0.45366930304995134,0.3468352806957472,0.26895789504964984,0.4529526282305314,0.6205687242876885,0.5653418667844158,0.5089204343650221,0.4712241470039438,-0.03395566991977173,0.25152499588015487,0.1804365047032792,0.16679572625918998,0.45375811653989934,0.22712647163856076,0.06172329891228889,0.07798654394129215,0.34020792520125803,-0.11754756132401185,0.0032963481465628245,0.64545887572639,0.2887622137948044,0.56309475332818,0.503285286445037,0.6175054746934182,0.29883183316110495,0.36288502894708075,0.4415828705484242,0.18968582012016902,0.5589968403307534,0.3822820209398411,0.7055497812829016,0.29259288001762596,0.44077494329828604,0.501152374474847,0.4783646130938149,0.4808933788655538,0.2148610510256908,0.24347924519439848
Frontal_Inf_Oper_L,0.5280893900283529,0.6792566822886293,0.2956630851905207,0.09672499977612606,0.558224336014907,-0.08168459135310165,0.481773844173084,0.4867683238586025,0.5421055593566863,0.8359697079391852,0.08878489488411935,0.5965486292406567,1.0,0.6757235618815592,0.6001740908011424,0.6706335602452816,0.8353310902342543,0.3164756253707293,0.8089072504481614,0.3869317321155861,0.09513143378182908,0.44300964624326133,0.5205483445764687,0.5432009442465539,0.44239312781334383,0.41853139280204116,0.6177238507377218,0.1764628846347074,0.40697734445885186,0.6888451963353135,0.6669308206186132,0.3979046658360471,0.5870351241569003,0.7468269706471043,0.21320034211832858,0.5400809865893754,0.7510011388170688,0.6743453413661317,0.5620047446684018,0.4100497640191017,-0.10724497901204764,0.5310295090625932,0.30084348881044376,0.38686326023388545,0.44526647829569316,0.34510761746860624,0.2791982726540508,-0.0556514585859402,0.23445697657976677,0.12090522540833135,0.3357701983892961,0.7426009620409889,0.5212337396252208,0.6814572426598468,0.7293075250512322,0.6870084131977581,0.39315899033325635,0.3317208855161941,0.43022078199218067,0.3812754002941476,0.7909068168351696,0.42507954399861986,0.5993377016718214,0.4380765437019026,0.32772850084408955,0.5438057872724265,0.7158876431533387,0.6889217729382916,0.4272566329941983,0.02642912438159927
Precuneus_L,0.5680622191385407,0.8140109469773718,0.2248026675606293,0.07395120829698591,0.39623537005420756,0.04720701527777745,0.5065629483423132,0.26214378525175813,0.40941292920940026,0.6032927236173156,-0.12560746934660094,0.5928023989509049,0.6757235618815592,1.0,0.4060970924823196,0.6113232143728676,0.8239609210867045,0.42161230397393784,0.6246098717758143,0.2403340861410644,0.14401301917422676,0.6540980626956079,0.5677887354029405,0.43540660988981317,0.4328208786029907,0.3301756996931218,0.5412343697249486,0.15375451981248503,0.308430147562594,0.6832775210246386,0.44395531284043166,0.8127677315325779,0.4327120065118567,0.6090167292968212,0.1487158152562231,0.44526553227921295,0.859339855988137,0.5475479371310515,0.4744663683120309,0.3270793430494845,-0.10931906280777003,0.40372790914463436,0.13350919346532814,0.38584051736406916,0.3351629376631872,0.2404835708204907,0.19769704926769302,-0.03847390231785555,0.17168936471991253,0.13034746575197664,0.29172989416145584,0.8937238713350545,0.4767048826396424,0.6373865820155957,0.5412463213236,0.5718252675571444,0.1469534306796715,0.21816131892266052,0.26891348522499603,0.4070667901387747,0.8453452940698828,0.2908311222658581,0.6931954499938179,0.31184661352068516,0.20552259835992287,0.42086057693020174,0.6166169142883334,0.9231216534818348,0.348772240786427,0.08318312658977292
Thal_MDl_R,0.4332070416719196,0.38856122345954996,0.24292816680120158,0.4322864946450911,0.5787829803413199,-0.0295061515306793,0.4023101367137909,0.7520343698313813,0.6496235637559129,0.6284174678163489,0.0508179955677297,0.4534315953454661,0.6001740908011424,0.4060970924823196,1.0,0.46852168718620957,0.5224321056130595,0.36357260543894465,0.6360750685285829,0.293255226593103,0.020892669983352027,0.15362709248709197,0.6266369659795394,0.36995129608193544,0.46743903370139456,0.42363713588459606,0.5492607161642485,0.06181180358949513,0.5498596302951673,0.49002587658350377,0.6296327708663316,0.08842704076497551,0.6937171137084609,0.5395658868814497,0.4276408797780997,0.48040840344134433,0.4500512319789755,0.6754036165715168,0.7447307857437938,0.6296272806241634,-0.17782954187432365,0.5282207734153962,0.20086930972993203,0.5357430248825844,0.5780187406780801,0.4620420620401006,0.4322259998612193,-0.16157478584617507,0.5209249588274099,-0.030629174779603842,0.451216706649096,0.46338016626828143,0.4696711903208296,0.5965579388523432,0.6272461707937613,0.706571973078278,0.6087415259939508,0.5667623309651064,0.6176054480615021,0.4163656866878127,0.5149989384628272,0.6234016605654052,0.45534887269095997,0.6951215913110382,0.444679947810235,0.6531033662573336,0.43419876176785654,0.40574627291972015,0.510716007770677,-0.08051029038450327
Vermis_6,0.40780712196248303,0.7280465406067151,0.4096279911747118,0.16201134822897154,0.5736465187189903,-0.11069529916421932,0.6594574779046762,0.39370717622902013,0.604229614436636,0.6953592619846589,0.06838526401109753,0.2740600354293732,0.6706335602452816,0.6113232143728676,0.46852168718620957,1.0,0.6251419187259406,0.26542828083877906,0.6317544023022506,0.1934910920625713,0.1787858750976302,0.2290282679277468,0.377645374073512,0.7111564503581947,0.6795526921936589,0.3310912192365708,0.5062603717908509,0.19654852789189553,0.31382661651729826,0.5348085672313614,0.65928289869751,0.36612349732518107,0.5607407662030505,0.7345617594541382,0.12792564868995027,0.6547607536099896,0.5891593798044586,0.5372822680814366,0.4622573418522482,0.2684339085334289,-0.1472800633022531,0.6434609869492528,0.2922976970842952,0.5313817781811084,0.41606516498904716,0.3962704221665408,0.4859779196465163,-0.14689307972252202,0.25257607171759733,0.16971773815719482,0.4637083645305621,0.6147102915261459,0.6582741380165273,0.6508060331353688,0.6460668432408287,0.6023747979644984,0.40798510715836844,0.31801104635553124,0.3507034372848082,0.4348686633429018,0.704601155751611,0.3466468488779272,0.45850859258996307,0.44043858307156936,0.21983718080065365,0.46891974557949123,0.7311403345926684,0.753375847550819,0.6153767321386215,-0.09110570994766184
Precentral_L,0.4656413496299164,0.8219289809256666,0.30786906138151526,0.05576832162979598,0.4626545313778364,0.001988598729237406,0.43921175749744223,0.3452135351972023,0.41834862570102405,0.7282923703838644,0.021167014390921057,0.6212883216130987,0.8353310902342543,0.8239609210867045,0.5224321056130595,0.6251419187259406,1.0,0.41194281395681953,0.754859431083383,0.2197002094553233,0.26270752840697636,0.561520162598278,0.5778505113828863,0.4771713087032975,0.3641380124750624,0.2672904407458127,0.507708508512349,0.22102154671679536,0.35185496809968597,0.6410035533702553,0.5639247893994906,0.5089926464287177,0.4934959761498439,0.6869828798284625,0.18553808539653685,0.4610330634567036,0.8947583644468958,0.6891703351037534,0.559924432622543,0.3912974955462951,-0.09908693184362669,0.4600600375313184,0.1934453931063536,0.4210653086263441,0.32499995207202165,0.28846501807422364,0.2242633844706506,-0.004231548805522963,0.14957428345021712,0.2072746158842175,0.40405709075242263,0.8590916165997231,0.4943073596163639,0.6765458720982961,0.689807592816404,0.6540874067245562,0.21875702148329532,0.2090678763963692,0.28953958127977436,0.5574024307651991,0.9213716624958359,0.36946141662475745,0.6254094390757415,0.34608883390292605,0.3709932547854239,0.4191362439983923,0.6970075645237996,0.8223163554413752,0.3513104382033158,0.006252228574828724
Thal_PuA_R,0.6828137153585122,0.40279608642861503,0.05535890898643072,0.1124747265186288,0.13656759763668747,-0.2790219256019571,0.34213779105043657,0.10678373981839061,0.37324721608720324,0.348515181445381,-0.04590354683554696,0.2569166138775483,0.3164756253707293,0.42161230397393784,0.36357260543894465,0.26542828083877906,0.41194281395681953,1.0,0.35768224124734194,-0.010528902046451374,0.030263415592084567,0.2891609218770711,0.34620848583457053,-0.05023059122038885,0.2661564767275976,-0.23195069702822474,0.21061154485831102,0.04627777725157949,0.27858054827845713,0.29194513168770314,0.39957024145400677,0.23738891907563914,0.1482280887429586,0.2840520441864709,0.5809604554656106,0.21309944344941184,0.46098834459894433,0.3427150159095664,0.378122945493338,0.6989543085069144,0.1279925617385407,0.10248472871673193,0.05145301350456012,0.17196216825564242,0.09204733554628927,0.7163847942598298,0.175499045685927,-0.2265812967520896,0.21918333779145058,0.04879795098137569,0.4768978679547389,0.40031487606631083,0.38580727461756786,0.34058550635515783,0.4093239456792144,0.3526603059625265,-0.09559706340160243,0.12015027800307987,0.09340552946063983,0.25172397251977263,0.41604484505575434,0.3544559439688984,0.33208794115722245,0.45026079358016285,0.13361437848757582,0.25128471064929514,0.3375980003788181,0.3900618693488642,0.520393060035214,-0.036062771442349865
Frontal_Inf_Tri_R,0.40389358337816356,0.6897637876620025,0.45309024003953235,0.2947845079338522,0.5424864643683982,0.011259379310949327,0.5463830237500215,0.5472754647340196,0.7145591873383121,0.8403855232788225,0.19969340578172462,0.5076548342572444,0.8089072504481614,0.6246098717758143,0.6360750685285829,0.6317544023022506,0.754859431083383,0.35768224124734194,1.0,0.19887721475951134,0.27915628629373673,0.3223563097341319,0.6388719585266914,0.5090615723106072,0.4870376993111812,0.3044834789168472,0.4809093961708753,0.2526186487304015,0.5326238503771386,0.6407562888545818,0.7021353879651115,0.24757623009153684,0.6754573570846,0.6716249172232391,0.35601301592616724,0.611127279915269,0.7131160719339729,0.7571206028905326,0.6735382665395679,0.5080889598763729,-0.2262050844841799,0.526174199686231,0.226852112339748,0.5816705337596523,0.5751077011520153,0.4405863411449895,0.5157610878340441,-0.029972973357201716,0.43211208470939677,0.22024060056120523,0.5290887103384047,0.7359262718421841,0.505188119843425,0.7997373911084935,0.8184836064864549,0.8216482428111954,0.5404587303714079,0.43953001136918185,0.49216297308318663,0.5560974801936582,0.793004696786578,0.5906217231457612,0.535624228261485,0.5803846696785288,0.4108958820632332,0.6101447761929705,0.6634584662800241,0.6886140443755651,0.5529033819122904,-0.03679258874531708
Raphe_D,0.4459276331591625,0.13284709121398897,-0.03469981346552062,-0.05325394139488263,0.4638641304324631,-0.16682448377424053,0.08669019933865445,0.36288034289573545,0.12557300626660836,0.3133951184785249,-0.08639372876876722,0.39323035538070533,0.3869317321155861,0.2403340861410644,0.293255226593103,0.1934910920625713,0.2197002094553233,-0.010528902046451374,0.19887721475951134,1.0,-0.1625047190640475,0.18320748393272718,0.2284733222605393,0.25280149522570133,0.17705612333773071,0.4319499609337104,0.545380132400737,0.11826701204126311,0.19190347967519975,0.4168762098437891,0.2223018908882745,0.21648524843313882,0.25382604424464694,0.312276784727245,0.2553497957325696,0.15898102676333173,0.27245507775345224,0.23648928165704045,0.2537501962922824,0.17116965317801627,0.008389091322664593,0.20381979677072154,0.22600381092262223,-0.11359715097616613,0.07121764933354306,0.09027252566006862,-0.011865937617551954,0.13533188831787532,-0.036593347186332434,-0.05151819214975432,-0.16733978037274416,0.17062347582503323,0.20240863263817843,0.1759706821763118,0.1989993487969564,0.21303807469128896,0.3089966267924082,0.1586410048329172,0.21760833996763035,-0.045065956528864325,0.21205106158108059,0.04698041049327968,0.2786791064855186,0.1514766103859121,0.15608265816419825,0.18617436485292202,0.25499561951398425,0.19239602211066797,0.12513862839549192,0.3219518750482405
OFCant_L,-0.25003267280635494,0.16019627436913378,0.4074624747446248,-0.11594883751353594,0.03895040951303722,0.029334100110620882,-0.20967328900917526,-0.06886894209476598,-0.057485191943723646,0.3621917160852112,0.2878426703519176,-0.06998870835319965,0.09513143378182908,0.14401301917422676,0.020892669983352027,0.1787858750976302,0.26270752840697636,0.030263415592084567,0.27915628629373673,-0.1625047190640475,1.0,-0.30023896064213584,-0.013124367376948375,0.22996247039564766,-0.2106109648969225,-0.09327369436089553,-0.09200855688302588,0.37240476389025473,0.09431643202769316,-0.04892446023289056,0.3259778000273596,-0.05713238546469423,0.1692653038690732,0.375810668691626,-0.2152906921043376,-0.20244912998974363,0.07706669785033576,0.20415184371417464,0.2152203876153598,-0.022418043128487428,-0.2381828483961975,0.29344920706192595,-0.10081823224056032,0.27334975280497414,-0.12640403533720182,-0.08026766770291256,-0.07589817589833792,0.13812061845117712,-0.2868768629027049,0.6571377346061036,0.5736619500921402,0.2089166190504425,-0.12776045352653845,0.2154573039433123,0.39118780980965906,0.15343401237658977,0.02969186603536845,-0.3629925865980988,-0.19134323400101325,0.7500496230930258,0.3026819675362432,-0.005151123117176041,-0.1010747919908629,-0.2311608436175919,0.1896728932072341,-0.20024115970851292,0.2519958622397361,0.19077671444531688,-0.05258888942850713,-0.06173832579800542
Parietal_Sup_L,0.4781856897831638,0.6020952639252235,0.04742180372261158,0.05975859687802641,0.21169192781718896,0.07753363312522069,0.5415851387830979,0.19773656616056218,0.2566701346769866,0.20401711290113267,-0.29389131908715993,0.6321942541474364,0.44300964624326133,0.6540980626956079,0.15362709248709197,0.2290282679277468,0.561520162598278,0.2891609218770711,0.3223563097341319,0.18320748393272718,-0.30023896064213584,1.0,0.4478327521930755,0.14744132274984745,0.3660182842273069,0.11063711750508386,0.38063452542701615,-0.09164803679701865,0.10058842057865362,0.6156223573834669,0.03670105352225375,0.6111643927466885,0.1562580429081668,0.1197623892393059,0.20536696843784524,0.4975106079894373,0.6885139515129092,0.32039724849643764,0.18222667601903147,0.2794337612030444,0.10799773312705642,-0.07681630673660789,0.14097112334027453,0.0707988927394655,0.285424122759545,0.17127532618545496,0.12315515573569336,0.008518109294704757,0.28804543642762104,-0.14479857392232884,-0.18006436362217584,0.6689000374074416,0.3872800336703651,0.41851724168120963,0.22824185323415042,0.3454653040487455,0.022687458320016594,0.2581286452535106,0.2953482254049045,-0.09269551128784659,0.49372065022247996,0.25160240579527654,0.7389510948759066,0.24277547376182354,0.0630997705560042,0.376651405428145,0.42041083674037644,0.5749406406483776,0.19671034317250816,0.17697173836988947
Frontal_Sup_2_L,0.4610624153204409,0.4733253908091264,0.2577315728147331,0.634862461477825,0.43772881243649087,0.02073191308167172,0.5652233017655917,0.539183191327056,0.7470885252488756,0.5861159262342105,-0.030093809785551887,0.6617316356429992,0.5205483445764687,0.5677887354029405,0.6266369659795394,0.377645374073512,0.5778505113828863,0.34620848583457053,0.6388719585266914,0.2284733222605393,-0.013124367376948375,0.4478327521930755,1.0,0.3220622975143926,0.6030827083254403,0.3291445763193564,0.5069659871576765,0.01097990132042676,0.7366303680191981,0.6498020853251808,0.5769570614368711,0.3086414614611259,0.6827628819248939,0.39930215453219325,0.5416288241875313,0.5866119145346589,0.5972226063408346,0.8335784009939726,0.7897799194735811,0.585578295086858,-0.13805984851067032,0.43084052885573076,0.14386121892274323,0.5446189882591592,0.7254874018811717,0.453770623302421,0.5299213318201084,-0.14568100873466122,0.663687910014115,-0.0819880585671157,0.3597366601370699,0.6324752700610453,0.4848831968550887,0.655141602823831,0.668920430894164,0.858035368238099,0.49239164282901066,0.6909345757770504,0.6406520121367945,0.4167819423628435,0.5950091160921068,0.5629240118740193,0.6943927281182883,0.6153398205375497,0.5526845428970755,0.7345812198382837,0.3775581716721817,0.5156476496890862,0.5435545407739807,0.0995755798142589
Cerebellum_9_R,0.07802986266471605,0.6137172967027101,0.5648305179952955,0.16013150632883374,0.48525261625591004,0.00455676318510194,0.5228654911235686,0.3656000589829026,0.4404606692019124,0.6205856524401177,0.11403602462348765,0.2694607012492926,0.5432009442465539,0.43540660988981317,0.36995129608193544,0.7111564503581947,0.4771713087032975,-0.05023059122038885,0.5090615723106072,0.25280149522570133,0.22996247039564766,0.14744132274984745,0.3220622975143926,1.0,0.5616979312463611,0.3497793684150594,0.40191206739568625,0.13340086349259403,0.29951961223190743,0.4474696253891576,0.4835858543339595,0.16134512526885042,0.5711781889510845,0.5865391347877128,-0.07403007762940154,0.5998341338613455,0.4759121801918012,0.4747254530148042,0.3760473189355038,0.0956356716087835,-0.12868529612914506,0.5968315557232395,0.33556902510119196,0.4746623734696013,0.48338591420825755,0.07560569116844892,0.4358595995567499,-0.003192375531157813,0.22808229792486026,0.24790564640143928,0.2605291812664609,0.5122353395607261,0.6423572153211988,0.507321972169073,0.5305467261571589,0.47656881866760187,0.39594342063535887,0.2955332315813535,0.3238555198586577,0.38693968082581137,0.5967506422602908,0.22624693963722461,0.3555353216737651,0.2335595942823305,0.2830910698446397,0.3592810850988964,0.6138864796699287,0.578335964059263,0.3805485331801778,-0.044421587808061457
Cerebellum_6_L,0.44500058494916206,0.5927830473021347,0.2516668459652583,0.5918295771470894,0.510802458838015,-0.1846467136975286,0.887894408268359,0.4931103666579235,0.8002638576271691,0.5342678181231852,0.027000641330092327,0.35109701362107676,0.44239312781334383,0.4328208786029907,0.46743903370139456,0.6795526921936589,0.3641380124750624,0.2661564767275976,0.4870376993111812,0.17705612333773071,-0.2106109648969225,0.3660182842273069,0.6030827083254403,0.5616979312463611,1.0,0.22636950640122644,0.4199512359966238,-0.04427310598423877,0.5027586792496613,0.5256307635149522,0.48312897689398976,0.2084836194610018,0.5998592706455016,0.39776879117234304,0.4492254866040522,0.8230879841163411,0.48509186919622765,0.5945732061734772,0.48443218650855197,0.47913741203477206,-0.022323575908507705,0.40937972371941,0.2523465887484228,0.4233457793965783,0.7938368523752156,0.5255534267686315,0.693344836195538,-0.14647061373664702,0.7060210125251635,-0.3137384431639477,0.22246165598745912,0.49678732801538805,0.6704761308913462,0.46273639568445457,0.48721538743360304,0.688422517516679,0.5360633977344947,0.7385992584395809,0.5860441789557712,0.11077368573018757,0.49003390752622433,0.5256352044523442,0.5580000697864566,0.6811928180377785,0.20725774740868844,0.7441866101512398,0.5709904107634476,0.5644093032893817,0.7234761934198687,0.17185008950054823
Thal_PuI_L,0.14603798779025373,0.17233097856509064,0.086884081062508,0.1995831581409462,0.5632163465727831,0.20582736388246048,0.12468355354915166,0.4962689521395904,0.2758923800921391,0.3219312361910289,0.048275716734737004,0.2746378397278012,0.41853139280204116,0.3301756996931218,0.42363713588459606,0.3310912192365708,0.2672904407458127,-0.23195069702822474,0.3044834789168472,0.4319499609337104,-0.09327369436089553,0.11063711750508386,0.3291445763193564,0.3497793684150594,0.22636950640122644,1.0,0.6489211996817649,0.08701372458228215,0.2659539131485673,0.3233360145419384,0.28624538926878107,0.32384149114483635,0.39475106919159003,0.3202547083767146,0.027153428040478277,0.24786378168902218,0.2592891154715081,0.33004347774500875,0.28068931710674466,-0.12417795483843991,-0.15407882119360702,0.30414975054379645,0.14176079204339415,0.15699611799736124,0.313984727747306,-0.1748895650972407,0.2760050241953562,0.03886755665480101,0.10425905061729249,-0.04221599319872812,0.04216635496364543,0.2529506350145848,0.14294135615749753,0.2923547718414024,0.299209204436948,0.3195475085526763,0.3766120521028363,0.28980660059904423,0.3339981366523584,0.10329257052594991,0.2691424416688677,0.2071240394064962,0.2783171670105015,0.2384591123637483,0.2459008861014087,0.3115024541890715,0.1049116981106449,0.283064641069243,0.03776040922929838,0.14505300288758136
Thal_VPL_R,0.6057956103572992,0.4489358018270021,0.21144943311757475,0.12670696990923222,0.745739774699499,0.005597116718083187,0.3921357489053736,0.6058787660253978,0.49684425475621685,0.5496393643590959,-0.08205643270230702,0.6004632101328341,0.6177238507377218,0.5412343697249486,0.5492607161642485,0.5062603717908509,0.507708508512349,0.21061154485831102,0.4809093961708753,0.545380132400737,-0.09200855688302588,0.38063452542701615,0.5069659871576765,0.40191206739568625,0.4199512359966238,0.6489211996817649,1.0,0.19988546381283726,0.3772242153292718,0.5923370918337122,0.5347094333806789,0.4487854588011626,0.448170296334112,0.4791386852331454,0.2573411294832585,0.4580583308063526,0.5485312750966648,0.4562532581459757,0.4794544726847304,0.3389991465262548,-0.10858503811745158,0.41907893615892894,0.2929731607128507,0.22517115969328663,0.3747392100936543,0.2892931706200052,0.2598281759085472,-0.07997602325143949,0.2252850831507263,0.056352122005658846,0.15378994864136797,0.5154769681535232,0.37526479387063505,0.5357216608546002,0.5748327525808761,0.5188091014715036,0.42628463171808517,0.32140836917535315,0.42678211126747295,0.1908631537208334,0.5038976050543063,0.36214876764264897,0.5295174244824621,0.33514007238499843,0.3818403217962434,0.47618364294928534,0.4541756935167034,0.5075280937334381,0.42293145616356026,0.1333758353282009
Temporal_Inf_L,0.07573458525096273,0.11551026939966318,0.2624503046852189,-0.1221756569247537,0.23152802090215918,0.013072934741961806,-0.03957885912178964,0.04508863370966853,0.026005575756827073,0.30769489753577955,0.5382671386777432,0.013444835188857144,0.1764628846347074,0.15375451981248503,0.06181180358949513,0.19654852789189553,0.22102154671679536,0.04627777725157949,0.2526186487304015,0.11826701204126311,0.37240476389025473,-0.09164803679701865,0.01097990132042676,0.13340086349259403,-0.04427310598423877,0.08701372458228215,0.19988546381283726,1.0,0.2792140584522578,0.003680871198885135,0.25784145135451886,0.07493702246283548,0.06765007485076857,0.3097479782661893,0.0337257812060706,-0.10968509695631329,0.10028667573865759,0.07369743493216323,0.12206081384356679,-0.014461093341638505,0.030132274722990543,0.28490231089981655,-0.042898674676661114,0.204312461139747,-0.06797696928046514,0.006598584279664242,0.025395453958098186,-0.03988548178622595,-0.2056281116492122,0.4161892303644071,0.3187951777765138,0.12584445920373244,-0.10931276498130549,0.08757753409865474,0.21290532895778735,0.08470135871472542,0.06082105733902854,-0.18393209864274626,-0.0905826686672505,0.3247703215125688,0.17054985320113591,-0.11226028649207843,0.028011886607522376,-0.14989538621879495,0.10667848219989808,-0.14030402074185414,0.2213085534570044,0.16410852692726327,0.09534423295879606,-0.006305234699689933
Frontal_Inf_Orb_2_L,0.3486364668848789,0.18837526995183684,0.23324885384303917,0.60772506289564,0.3446468969061638,-0.019018123488346993,0.3678332601074086,0.395512269309017,0.6699975125391182,0.6291185235470518,0.2999859246670195,0.38877201045323745,0.40697734445885186,0.308430147562594,0.5498596302951673,0.31382661651729826,0.35185496809968597,0.27858054827845713,0.5326238503771386,0.19190347967519975,0.09431643202769316,0.10058842057865362,0.7366303680191981,0.29951961223190743,0.5027586792496613,0.2659539131485673,0.3772242153292718,0.2792140584522578,1.0,0.3475756241793606,0.6341995373176955,0.15489508758147633,0.6276132455135174,0.49760830535010925,0.4392263877541132,0.34783261487027933,0.2899322379014332,0.5708646587764016,0.640430216904282,0.4929180183689414,0.022376180181977085,0.6245948911967351,0.1993943671481308,0.4621638484830086,0.6077912035601309,0.41613715373543014,0.45237321204741304,-0.20615668290032568,0.4795454365271294,0.07174605591214271,0.45590138394239443,0.382268764009895,0.3243938787158454,0.4020575438219051,0.5587707842180016,0.7051859712723535,0.41048974930146837,0.509531515817514,0.4439655165021544,0.38738675672678075,0.32541293599786314,0.35114130713086283,0.4514813957269794,0.45132137573266684,0.5485421989973276,0.5007845672144956,0.3154792070188028,0.25924481460644666,0.48696066020159473,0.1324367016082449
SupraMarginal_R,0.581841357036356,0.647791508988961,0.23327816703046014,0.07769415685381935,0.4500383949972707,0.0029137032078652503,0.5971536558364616,0.44473300592060466,0.5493152457837613,0.5569613452443448,-0.15673464632703715,0.7435057864580337,0.6888451963353135,0.6832775210246386,0.49002587658350377,0.5348085672313614,0.6410035533702553,0.29194513168770314,0.6407562888545818,0.4168762098437891,-0.04892446023289056,0.6156223573834669,0.6498020853251808,0.4474696253891576,0.5256307635149522,0.3233360145419384,0.5923370918337122,0.003680871198885135,0.3475756241793606,1.0,0.4566605492683086,0.4956647872840045,0.531904078792148,0.543837150417941,0.28160020802692054,0.6212769665193306,0.7072830335581681,0.6081347399990997,0.5619388289024432,0.44083953230361456,-0.11170240954009171,0.4355044612593148,0.18543027026127062,0.29777777224737156,0.4960496565241646,0.3481846530316295,0.25981836662382124,-0.006893307668943127,0.4027347796316399,-0.057982780415364366,0.13397211366305423,0.7838773670201407,0.5311559460045515,0.7631023589996917,0.5840953521202725,0.7201202265854523,0.36612210718184984,0.4306928885338043,0.4817414073070223,0.2202014781500674,0.7054853997038308,0.41093287617546215,0.8725900981679529,0.4565964236201454,0.3066559152960696,0.5895795655319772,0.637798880278676,0.6898905950031938,0.41144203537614615,0.11328473831911422
Insula_L,0.46436929654447917,0.4411916486588241,0.40903451638204064,0.34650087744641683,0.6149918276859153,-0.1959142912787045,0.42140415360354366,0.5135580699937913,0.6805150040624405,0.8152552186407013,0.19838543178194962,0.34674509303465334,0.6669308206186132,0.44395531284043166,0.6296327708663316,0.65928289869751,0.5639247893994906,0.39957024145400677,0.7021353879651115,0.2223018908882745,0.3259778000273596,0.03670105352225375,0.5769570614368711,0.4835858543339595,0.48312897689398976,0.28624538926878107,0.5347094333806789,0.25784145135451886,0.6341995373176955,0.4566605492683086,1.0,0.15616685407743158,0.7275404856202069,0.7624815107355324,0.4014450286081151,0.45631469895877863,0.45706483155808086,0.6856273015965939,0.6588333994382276,0.4839414243867376,-0.17975155333280754,0.7261724543373052,0.20927656265102626,0.5631194893139745,0.5030393352087512,0.5933801885322946,0.48335355317351186,-0.21393277134352204,0.3203603997902205,0.20578001517538977,0.6819200140883016,0.5357351360965596,0.4893290904666809,0.6384542762138091,0.8230932889423418,0.7452549333148344,0.5178242543284366,0.39344255050572624,0.4433696567257899,0.6006305338366095,0.5902317018566424,0.5028244745374509,0.4233645169700421,0.5045487759551913,0.3807449526582205,0.5488007699908137,0.6039904394496386,0.49824389056715535,0.6533871458496835,-0.08790964808514685
