,Frontal_Med_Orb_L,Frontal_Sup_2_L,Insula_R,Thal_MDm_L,Cerebellum_9_R,Insula_L,Frontal_Med_Orb_R,Pallidum_L,Cerebellum_9_L,Thal_VA_R,Rectus_R,Rectus_L,Precentral_R,Cerebellum_10_R,VTA_L,Frontal_Inf_Tri_R,OFCmed_L,Angular_L,Vermis_9,Postcentral_R,Precentral_L,Temporal_Pole_Mid_L,Temporal_Sup_L,Thal_VA_L,Angular_R,Cerebellum_Crus2_L,Caudate_R,Thal_IL_L,Paracentral_Lobule_L,Parietal_Sup_R,Temporal_Inf_R,Thal_PuM_R,Hippocampus_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_8_L,SN_pc_R,Red_N_L,Thal_IL_R,OFClat_L,Thal_MDl_R,Amygdala_R,Thal_LP_L,OFCant_R,Calcarine_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Frontal_Sup_Medial_L,ACC_sub_L,Temporal_Mid_L,Olfactory_L,Lingual_L,SN_pc_L,Temporal_Mid_R,Thal_PuL_R,Vermis_4_5,Red_N_R,ACC_pre_R,Occipital_Mid_L,Vermis_1_2,Vermis_8,Vermis_6,OFCmed_R,Frontal_Mid_2_R,Rolandic_Oper_R,Cerebellum_8_R,OFCant_L,Cerebellum_3_L,SN_pr_L,Raphe_D,ACC_sup_L,SupraMarginal_R,Pallidum_R,Thal_PuM_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,ParaHippocampal_L,Precuneus_R,Thal_AV_R,Thal_LP_R,Thal_MDl_L,Occipital_Sup_L,Cerebellum_3_R,Cuneus_L,N_Acc_L,Rolandic_Oper_L,Caudate_L,Putamen_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Vermis_10,Heschl_R,Occipital_Inf_L,Occipital_Mid_R,Thal_PuL_L,Lingual_R,OFCpost_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Thal_LGN_L,Supp_Motor_Area_L,Thal_PuA_R,ACC_sup_R,Temporal_Pole_Sup_L,Cerebellum_7b_L,Postcentral_L,Thal_VPL_L,ACC_pre_L
Thal_VA_L,0.34357756235370446,0.3965764560528703,0.4455046172688912,0.6836626378072443,0.2991795630862728,0.16045727089617096,0.2315170758151577,0.23794235209033032,0.4587727454601594,0.684965945234992,0.10722726484335317,0.2791452972156535,0.5186304596360476,0.3153360979917104,0.2863733345325653,0.5075626166177373,0.23308850055664537,0.21217526230841804,0.384448547800048,0.5705569749754085,0.5605348688730412,-0.04054300331227099,0.3658008192764482,1.0,0.5002649250247606,0.031376888771184344,0.21743170466022027,0.5013694031234583,0.357680321442866,0.5136705321408769,-0.15732049457398442,0.675061503027932,0.43474927018913145,-0.010398584663092285,0.1260240363974088,0.43602851064630316,0.3789004917800456,0.597352995069473,0.6600278281823022,-0.1946293616599701,0.6545952976909708,0.13525782448680163,0.4670180946665188,0.08818861680002504,0.2800460866707578,0.6496415767064379,0.5074021759377553,0.3276961424028014,-0.08337465754254847,0.18457194389261916,0.0590718682813219,0.4840960604505688,0.14172248388033198,0.28594760143239906,0.5846053675170215,0.5738735131409501,0.6755340825013273,0.0845460983932545,-0.045448473036284194,0.4453665319462677,0.3018584751148954,0.2899795504634881,-0.012449141666873257,0.5820419928459067,0.5719332401019981,0.4236050896393991,0.1438132446403817,0.5209950173237761,0.2740699950300381,0.1759834467995799,0.33009735904057863,0.5489110407359399,0.3118376937143359,0.6479866852298214,0.4946394200076671,-0.165145017437833,0.3559621650716255,0.42641422422982267,0.38278353742842797,0.5443322256453237,0.711047383427942,0.30772523541280156,0.5664994982983879,-0.1485936533717375,0.665986956909989,0.012015701389266676,0.21300189052084825,0.34147829353270687,0.5808533853794312,0.20917038451048647,0.34952239192175905,0.3196182876703317,0.24184559502789255,0.4749659634604031,-0.19658862854659875,0.09747314040072085,0.45777976752574023,0.5852267125866658,0.028778742325708994,0.6498539924316523,0.665095663045431,0.561145430454518,0.6728235511366093,0.64318318658197,0.4591850841065235,0.11497640233042641,0.18918918860722736,0.6746772336639848,0.6100649920945522,-0.004980634029706578
Angular_R,0.5379685549905219,-0.05086411430794404,0.2026589152124896,0.0576384282527863,-0.13922163356461723,-0.14954049748326775,0.41227559914304296,-0.36845945092426613,0.253961957398638,0.3381256521103693,0.1537591258343613,0.3854423664499437,0.5772620942995518,0.10674036162664263,-0.18928272377225575,0.42595416125228636,0.22755185117817647,0.7029460836760179,0.4101371881887134,0.6560852328591783,0.5480435147633003,0.30075617015663475,0.2726248149536044,0.5002649250247606,1.0,0.34399534834920786,-0.23735042470403697,0.16028940323461235,0.5095163563020848,0.6463024128936963,-0.058627635515389444,0.23932634984623558,-0.1703809701166814,0.09350943435803157,0.412641369553041,0.41771914785321473,0.23526186758055334,0.024827823075275562,0.36355218273014334,-0.28570216783343616,0.1598475324545064,-0.13693566334846446,0.17502604837486763,-0.07459897881633402,0.7229797355117016,0.6572430124906685,0.6322857981963885,0.009369375862138204,-0.08696103418200012,0.38621865196260147,0.2167335413461888,0.7410597604265484,0.25407626125058386,0.8402576268354662,0.29465577137689164,0.8604918942630333,0.2441803739278927,-0.08764871901886971,0.39386478622938054,0.551960378838042,0.21146709472169403,-0.12618630813404869,0.20740318095207755,0.29802219668101826,0.5918865430894356,0.07976485741563723,-0.08606738000959432,0.534183396923913,-0.0974653913075708,0.1450751801600973,-0.20233124241385578,0.8144445596193007,-0.08259072613713676,0.18328635043852826,0.4322649556055388,0.23608618957783314,0.038519950698095926,0.1438883491645087,-0.13861887100134823,0.5631770461881307,0.2681950782182948,-0.0478855110478001,0.07424412522642565,0.3767180224508014,0.41749998741316446,0.4882836614103614,0.049756981807332276,-0.2478080495956323,0.11002742881852676,-0.18862572640560943,-0.10813580525459786,0.5682417348378229,0.06822255867616242,0.11243461730387713,0.143061290512925,0.7599985569668893,0.1791126419895879,0.7308598062433416,0.3565292964832471,0.6655199287069825,0.44202800008414084,0.0653598326390481,0.45272247516774405,0.2305046945780818,0.005517828733099264,0.2522006726858931,0.2638489748504434,0.5202797857825542,0.19331776400672346,-0.18057012009684767
Cerebellum_Crus2_L,0.1721485816088231,-0.13398553326046894,0.07178529490474318,-0.14149235590466155,-0.19554072541089737,-0.19500697533829495,0.3082928135530344,-0.20224865761027108,-0.030442637479372082,0.04353685942832043,-0.1415608006373427,-0.07923582278202236,0.22995004908129993,0.08877757824712967,-0.3079327439860442,0.16962068084025775,0.11709642542509426,0.27249162362094886,-0.00885139862066109,0.22462641081463125,0.196811600152897,0.21030794523625576,-0.0828188753484016,0.031376888771184344,0.34399534834920786,1.0,-0.04705367782012219,-0.05176468043573638,0.19051592947379037,0.13815983377468471,-0.006456633655338685,-0.015902243369218732,-0.21480508569278306,0.13517267916548306,0.190731751325136,-0.007707020314632502,0.0048745787692784925,-0.17048008675535178,0.03367594165839743,-0.10403216791597661,-0.08656228317914,0.17253256580324822,0.07506784369218357,-0.23189881224559755,0.24390639865366007,0.15503928644575832,0.17337482096630238,-0.15135511773399174,0.07251751922627184,0.06931137306533934,0.2186040429449849,0.1952420504588891,0.3385058228646298,0.4017541117354876,-0.014867946040707947,0.2944453710135817,-0.09884429887315033,-0.1281431858111722,0.16420637701418903,0.22277520820556132,-0.1984207353881081,-0.07870653568288008,0.17635769792218567,0.03199019525279956,0.25857011969310434,-0.12431205488076437,-0.20754582562471974,0.0912489931642224,0.05237439590638514,-0.10976533988282132,-0.14514726136583492,0.2921041830599938,-0.0733828501125884,-0.044725633630785286,0.130907946469844,0.31969650490040163,0.027829248643904216,-0.08776736713170845,-0.29534013695172157,0.09876341728590642,-0.04711469465120045,0.06037484835361163,-0.06095492652726716,0.26366999910721045,-0.007904862377692232,0.2664749055825792,0.07436701407722317,-0.21018944062935982,-0.04788340982159851,-0.16278162683809053,-0.08280869110484268,0.18985847829652855,0.0014388397916750605,0.07936338835528514,0.11453927550237901,0.3489116394434857,0.031724165273512184,0.18142526448790994,0.35548717899762955,0.21280476340569385,0.05754433381935322,-0.13642556879786166,0.21584534055259322,-0.06966960534408378,-0.07640993970992808,0.0877032322480385,0.2083542592725566,0.1243636550217067,-0.07350851898905757,-0.1620960863295574
Caudate_R,-0.1867832298280552,0.3974316110895967,0.3639429810750181,0.4221062436142406,0.5334625783555298,0.37303647771965553,-0.15327000025102586,0.7084295200293493,0.3294885431579306,0.4339227288237001,-0.19383280356520644,0.029037437112058927,-0.0371658404377175,0.2504666358448338,0.4665317183581909,0.2626917566457315,-0.08475956913327287,-0.2745567084692763,0.06789200633166759,-0.03406226934077765,0.025292245030681178,-0.33154087047982,0.10652219820025982,0.21743170466022027,-0.23735042470403697,-0.04705367782012219,1.0,0.10009974936300335,-0.0929272544498703,0.028760954295819926,-0.04560623056939464,0.35391635045959813,0.6109794714859541,0.08328080515108506,-0.08589795478805028,-0.12183677646605151,0.2943029673524383,0.45452213034375594,0.10066076499384662,0.06475258794515329,0.4399255279577635,0.027059961109135205,0.33834628560809993,0.08578540904820078,-0.2623780057667277,0.14880735861295136,0.05776090864767716,0.2411653654352436,-0.07300605007186721,-0.1365993489972035,-0.2865313168711798,-0.07281166025588712,-0.06356214684814608,-0.33056482306187573,0.23702131562163545,-0.05091657249048708,0.41404302641466834,0.15611512337790787,-0.2194907261796245,-0.009736905838704603,-0.11954950863412808,0.3905325737178786,-0.19819714528467533,0.21759250057458754,0.10042452844204004,0.2079892698733412,0.17928967459687928,0.1055119907060762,0.42693788582817577,0.3937537963839395,0.5919050246100578,-0.14316608097834052,0.2514557955782574,0.49290765716051255,0.1429454205190992,-0.3784522003849544,0.3807432476014532,0.19383199981108337,0.33893655556148927,0.11061175377976287,0.2768911153093124,0.6362197074977949,0.6780806552587135,-0.2741340152841729,0.24349274091618714,-0.22526943772500954,-0.10257520546076186,0.4731601081621836,0.6325054244091052,0.1905905078075522,0.5731457845700588,0.16568969249750484,0.10806355559795283,0.3422142753583937,-0.24282333468196116,-0.3758795275654087,0.43612772243621684,-0.0333700366877527,-0.21336515633087258,0.0941071004125946,0.23092314710909728,0.3781942452555182,0.2762727821844926,0.41314312627821154,0.5698999993691186,0.001732066245824001,-0.06339810547980441,0.12685473683378623,0.46672556371689583,0.19219134519176662
Thal_IL_L,0.06922937353642829,0.41463129398554066,0.1925814298111652,0.6039715072179623,0.3065353455166675,0.20789932284470777,-0.06193236426850247,0.2226714309242815,0.3136277344399088,0.4316608258471719,0.0022739790782737484,0.15164346068790527,0.35920772160103415,0.23958010923801207,0.2009063587062809,0.14777136892674378,0.05364821523123858,0.21795102524799337,0.17590270750870843,0.3803777740059392,0.3920904552185384,-0.12351159974545221,0.4639733787793465,0.5013694031234583,0.16028940323461235,-0.05176468043573638,0.10009974936300335,1.0,0.2563529846586405,0.3067575002598532,-0.0911276473822833,0.5572382041386373,0.4213283540304931,0.062151403006474815,0.028366689802439792,0.21129036342287139,0.14978634597474147,0.4200546237265236,0.5925297801939595,-0.06298788253139767,0.42326215693176317,0.2000826083441874,0.4560473609988255,0.07408448242809165,0.11410684585168278,0.3443952385090921,0.36960678254258306,0.3213234656364118,-0.1970926850188935,0.28747825852331865,-0.013566735735606128,0.2865944199013502,-0.021475065017251,-0.004288961050809157,0.4372928107638485,0.2985836940678855,0.39312867836367366,0.04254346772798684,0.02953947958252301,0.2128187790823039,0.11161777322678595,0.21819810155908256,-0.24456861017819656,0.40107710710542416,0.24887809141045336,0.41689318274753456,0.12216774790646395,0.464430709553323,0.3061919199570963,-0.03733480831439065,0.4005281904931461,0.239195166574781,0.12012423514072382,0.5979827949003296,0.41041775742624814,-0.21041330680794795,0.06885664779911499,0.3898147499470204,0.4452525178174198,0.38717915179737955,0.36358298962192076,0.32592148872928417,0.4059843682655521,-0.08550124830816683,0.46755200594511775,0.00216349701518001,0.06130523834580984,0.39940090966865344,0.2867874711205018,0.18970677993074214,0.31328994503639934,-0.03823329935752577,0.22764553074695498,0.3187425551127772,-0.05899638630954174,-0.07789218706736932,0.44117635808785194,0.3171348937010556,-0.16539569951521318,0.32240579152344867,0.40157448694535053,0.5351362411306382,0.45331099713315154,0.5355680769755732,0.3404638835277164,0.04382764179117766,-0.008071610752441326,0.5111251529153543,0.5766965901388302,0.03321046257877156
Paracentral_Lobule_L,0.36673693202691526,0.3149850427778102,0.3662610759883307,0.1685625578466966,-0.20021668416677296,0.22217416144630672,0.2682431462670723,-0.08489707696902059,0.05169331364221193,0.37654350299359246,0.05489958426749001,0.10519923082090034,0.8579181740219303,-0.08487561975732602,-0.22342965972710135,0.6435522834122258,0.07040712048869395,0.46674807015917613,0.20641240648102965,0.85889601680818,0.8548016200768535,0.38406387382852863,0.3522157990335128,0.357680321442866,0.5095163563020848,0.19051592947379037,-0.0929272544498703,0.2563529846586405,1.0,0.386755065473947,0.11443018435986729,0.17298881953741774,0.0007280048015118829,0.2459181680976037,0.22813340111620128,0.1492152881242504,0.009703387304419013,0.060945719810565076,0.5022907113174582,0.10221701234509525,0.04219539363608646,0.10528239430011145,0.27814730204668003,0.017224717980542453,0.6114142563270357,0.45311618968036177,0.5359357096329332,0.3519419251282485,-0.2878399429660803,0.3534701442535983,0.23270806543461864,0.5139185072337175,0.24897852018045882,0.5884399892802489,0.06159557417132117,0.5403761162126972,0.1349842621163098,0.2512961649571639,0.26109843776311614,0.48830005750908023,0.17677750350674523,0.030989921071312442,0.19376216467994908,0.6283414935919515,0.5808178506855723,-0.0380403456234324,-0.0998312055874744,0.5913142821614402,0.06870833359251181,0.12220121672199703,0.1694023384586447,0.6422959089944278,0.0353563403486848,0.2970585187235506,0.704065436830946,0.11912927780925228,0.2071999973185602,0.491727727446309,-0.0012086059235727972,0.7483811750556592,0.19474607251667891,0.13019710937315218,0.10897256186201908,0.30533458427686416,0.4886463337953434,0.5417677122117815,-0.0002751620868589918,0.11472353590867314,0.2277043246050319,-0.009345640965199223,0.41868878004331944,0.265239171300076,-0.0299189654775544,0.3568607478270724,0.15386602647251357,0.3176536304272572,0.1809694258364852,0.41098491744220883,0.4407535558226517,0.6932977032277481,0.69504268617802,0.07293621288363086,0.6079541445381749,0.18860402511696986,0.1911560801128644,0.3675913339220822,0.10473219354162144,0.7826564203786529,0.29808469028478846,0.17050228717833277
Parietal_Sup_R,0.16044126993298366,0.22705957524353831,0.07473370825012271,0.3239747743399176,0.24205701084506245,-0.02294177822531065,0.08904680756862914,0.009422149743667415,0.36791393177536375,0.48008307706920694,0.012738700327576756,0.3363934797508704,0.522644274451476,0.37903971088304494,0.023846397897666734,0.29040442405343836,0.09259148942343691,0.4199899583759288,0.2728519535144637,0.5382095263812966,0.4672429224126928,-0.04858323874948054,0.32632947135364676,0.5136705321408769,0.6463024128936963,0.13815983377468471,0.028760954295819926,0.3067575002598532,0.386755065473947,1.0,-0.10370889684571828,0.3692961425870618,0.2762678251132261,-0.06513589546941811,0.22467440613473455,0.2351391688976052,0.4473492960983708,0.3117373320927716,0.3769293902182463,-0.2093968722753981,0.3410494854659568,-0.022807687570669817,0.2931269200254021,0.021138187607434262,0.3815137248971384,0.41654682601723453,0.3149972878506766,0.11194502149301427,-0.13680014901937684,0.14635736051131693,0.11887476710139036,0.4491060654057957,0.1688974331133676,0.3311830444479077,0.4203040418270701,0.567031361001924,0.3856110496452153,-0.19708763684546762,0.40743495512389155,0.19408129411366967,0.15985711613686138,0.07497391485319681,-0.03573351242390556,0.40057479982633254,0.26001364287095036,0.24790971600775472,-0.07361414402059686,0.2847554846501703,0.15425785230559635,0.12307345917630858,0.061301678744990096,0.5173369840092906,0.012924509814688104,0.3547118906883822,0.3664347768610641,-0.021763423705849747,0.13202266894017026,0.24028839140862104,0.17723397373329267,0.7091378557527123,0.4533180814203614,0.09948435508869162,0.16526165621393749,0.19178224151932285,0.3504981937734434,0.36422529043723767,0.005807145009298869,0.1066434999173705,0.2430653365214804,-0.04990220957418809,0.10034545627183683,0.4106685391951122,0.03295346114748363,0.11923898192911948,-0.03605840873331052,0.4651654083289384,0.2900645597291044,0.4415450524692954,0.07529723355336004,0.5000412727867399,0.5187842413758157,0.35490268902098715,0.6589184198935585,0.3385835827912574,0.1797042816354934,0.05448692641218341,0.27625982037331315,0.5336439736673787,0.3662113569130946,-0.31463349299465293
Temporal_Inf_R,-0.07721133318384099,0.2063956042678859,-0.08146794722990207,-0.3296839794010089,-0.20278198315842624,0.1830943404558001,-0.04075330066884319,-0.09727058824655979,-0.19170784947538977,-0.2235891024065073,0.13712828899960502,0.02854620720547154,-0.03216981653396222,-0.17166558207215257,-0.18030582924618602,0.03564655772492967,-0.24641770526324944,0.11094068002911042,-0.1559205809144041,-0.06397649717749446,-0.07836869348872441,0.5074368582789859,-0.03628269807337277,-0.15732049457398442,-0.058627635515389444,-0.006456633655338685,-0.04560623056939464,-0.0911276473822833,0.11443018435986729,-0.10370889684571828,1.0,-0.3625808158043231,-0.0840605439649363,0.2079757106006812,0.06648506401121666,-0.04938134278811328,-0.016642009045193588,-0.15114459951305412,-0.01930720209240791,0.33718275070674864,-0.3348606276738278,-0.13910418716738226,-0.3992554500732419,-0.027911302728930033,0.02732644694597009,-0.08883654520354703,-0.07798277207390333,0.09792957751397315,-0.010040868943602744,0.009601779391109178,-0.09393588639313141,-0.20777483123481666,0.11494838032346304,0.10716072270690224,-0.2135948758775432,-0.05758837741736288,-0.18443812167237641,-0.06128107178579892,0.223711557460667,0.12679784051625673,-0.18401101715154186,0.019047766147039916,0.067819185052979,0.12242832817566315,-0.1648352405292091,-0.2532136485728052,0.2829442060887635,0.05683212918131772,-0.11585443375573698,0.17822528871755927,0.0328945692366459,-0.0896417360281535,-0.09786830711245646,-0.1295692964306122,0.08269860575247648,0.3755064942771313,-0.19456365101594716,0.07510089520868428,-0.060084977232662685,-0.040836202671855046,-0.2954728072838897,-0.2775705212877779,-0.18183030160504748,0.2742755784821669,-0.12040362854807751,0.278418477661199,-0.30006378758770336,0.06982507031003359,-0.2175830187299154,-0.20676827836859632,0.17245503427759887,0.4041311934029104,-0.28657772815616217,-0.20141607961144398,0.1157369362648503,0.12528910608524724,-0.06425486646291931,-0.26007923985310183,-0.08213880985282195,-0.13104048179280395,-0.06539548627148521,-0.016195756039879952,0.03734385400349675,-0.29920675655706486,-0.27358525056160027,0.10219560491687316,-0.017976244187052907,-0.10199409264503555,-0.11167194129708069,0.03654602014322626
Thal_PuM_R,0.214964363310772,0.36264670236813756,0.49001230680914004,0.8370241251164539,0.48308614771217556,0.16428031460495346,0.023090443619627827,0.4878560917686732,0.5171397124105425,0.6750793873808134,-0.12479067681408663,0.2870830280665726,0.36596234880403616,0.42835887762616826,0.5226756906388728,0.3073086865349307,0.22576252629014257,0.039170025787610224,0.44317311510249985,0.39354711881183285,0.4183255960463371,-0.3474760239201849,0.4345670692153911,0.675061503027932,0.23932634984623558,-0.015902243369218732,0.35391635045959813,0.5572382041386373,0.17298881953741774,0.3692961425870618,-0.3625808158043231,1.0,0.653820377936686,-0.09504421656553882,0.007981071537634561,0.2940916656403898,0.46073072807180515,0.7376126067369495,0.5849005090707218,-0.2501540605327297,0.8322155911326542,0.10495738811817999,0.4843592402604879,0.12143918780202374,0.12120040007309663,0.6475423305834082,0.5038603741462235,0.25624234993900225,-0.011837667764434198,0.18277352743705294,0.14881173493765237,0.44845775682214234,0.07383996097088372,-0.059239685940624454,0.8115327857672487,0.43209427241526704,0.7442540567942632,0.09127063544158034,-0.18683431931982916,0.37533935133074287,0.2081353549492896,0.2537257210438691,-0.24328825205297824,0.4041446188748112,0.4958754050203805,0.5712029808286027,0.051238528202589506,0.49813060130946635,0.4628604055433379,0.06982414356383708,0.3752786707953495,0.31108394987442256,0.41660374211257933,0.8624472156222441,0.367995405259512,-0.43984189851768574,0.42533757802315453,0.30472275181746333,0.6138775573026606,0.4679196137483221,0.7082130810214111,0.3863584993836128,0.6785438762534888,-0.36176449023323376,0.7151196479392983,-0.24035805251609224,0.42071532320580174,0.48029992846471004,0.651952353066387,0.37510170236537643,0.38302525319700464,0.103105092302727,0.45784957698437956,0.5391978947441884,-0.2869978974233715,-0.16963789622158496,0.6667520378416658,0.5926286070418749,-0.08291398646295592,0.48764942665283306,0.5214474314187947,0.6794703460890873,0.5341176129588528,0.9078313164607619,0.4997329872444187,-0.08767233920672213,0.06664075124656722,0.570174927293526,0.8520159147845928,-0.007628092327100443
Hippocampus_L,-0.1273709402359802,0.47491759662840066,0.3705672837099764,0.8067587733960099,0.6959191133077579,0.24724835008174934,-0.09883094362633862,0.8517913751948262,0.49223868539470833,0.6877282498355929,-0.0412101742976404,0.2736355734468019,0.18359936566264115,0.48203322430593404,0.7136001009529448,0.2050090607368189,-0.03638133962715011,-0.25725745575955666,0.21238277464024163,0.20264402691431135,0.24512386058147234,-0.4496561641400114,0.2899316800287574,0.43474927018913145,-0.1703809701166814,-0.21480508569278306,0.6109794714859541,0.4213283540304931,0.0007280048015118829,0.2762678251132261,-0.0840605439649363,0.653820377936686,1.0,-0.14390832258556563,-0.18935974346654158,-0.005332255565721857,0.382674055146386,0.859123508872279,0.4509867592962916,-0.1581432065225489,0.7264018812775189,0.18659682494644764,0.33206451996738756,0.11619215080915879,-0.16637995073905446,0.3553696340123867,0.17125418491523606,0.23781999729354486,-0.06395867866662497,-0.13400340368675437,-0.06040815199393278,0.11668588963748414,-0.22242922208368396,-0.4528492379589154,0.572146034982529,0.025711743694450763,0.7862026862125034,0.010542179710136265,-0.30189561270563653,0.03539550433039123,-0.04155734631359708,0.36803031063458463,-0.40412509899953475,0.43122173558385385,0.1902036327395069,0.47946511860965324,0.16543573939091882,0.23402715510281769,0.5719592130039226,0.24111594261580482,0.5874749530161091,-0.006063333699655673,0.5495116522236495,0.7537960909288812,0.20172780453618175,-0.5790969489153602,0.46194369358265513,0.2703581590777289,0.8120021911751517,0.3996973126064027,0.5832146607358019,0.4167931812900137,0.693390788141983,-0.537376420896422,0.5568736209334316,-0.42194926012294043,0.22114183789752012,0.6488594043647288,0.6894741850393084,0.24497566506987808,0.6048971403114553,0.08110107558251878,0.4335947969838318,0.5925056845598998,-0.3770963169471527,-0.5174694242957825,0.4696024560818322,0.19363616024300634,-0.3964588926614152,0.26155335702700255,0.4401009077798635,0.7415184419461452,0.47633385294195096,0.6660346672489419,0.5413369122508107,-0.2360493042979699,-0.10123527326273965,0.44519072258302234,0.718294309119479,0.0625289519314542
Occipital_Inf_R,0.14552243462459233,0.21965494755785367,0.13024366824052533,-0.09461408852374865,-0.07716444666494517,0.23417532133320457,-0.03619072391955515,-0.12690139719782598,-0.03683176008388702,-0.047451509730467786,-0.030714369114423937,-0.03330014683218499,0.1112056874166726,-0.16712565120593217,-0.2006018313897709,0.17286816110082584,-0.1225454733592809,0.21353822273480602,-0.061185881159542176,0.1400150053600271,0.13651059896932555,0.16339365205227258,0.08890488298351128,-0.010398584663092285,0.09350943435803157,0.13517267916548306,0.08328080515108506,0.062151403006474815,0.2459181680976037,-0.06513589546941811,0.2079757106006812,-0.09504421656553882,-0.14390832258556563,1.0,0.13498427131439308,0.012238325953158274,-0.14739908173041286,-0.22258056674670612,0.05679524881506181,0.2277802921163268,-0.19325569425966171,0.008597438370553176,0.09210370137474044,-0.015241339629573449,0.11740094974111775,0.07496766374121933,0.14543759234609535,0.22939788299746827,-0.16661217677329082,0.14135208630233623,-0.22878449749136023,0.012225606715198128,0.02872123132470975,0.2713451861579845,-0.04509494218442607,0.15494553821113988,-0.17939885195917457,0.15280852152377122,0.17689284485573048,0.1755950582102439,-0.08395096018783255,0.07801165981965587,0.12799152973198893,0.14390586618725812,0.09391252865569015,-0.09547046355289747,0.24376101133998632,0.2280963790280108,-0.08241087647456294,0.16867505764383933,0.18538118921402164,0.11945747028138708,-0.2746589711625621,0.0010691549326727135,0.23719030007070557,0.2480241018962219,-0.06019330975552999,0.2308184621874537,-0.16767142649488817,0.06228786546800019,-0.12367837584948715,0.09511326042078884,0.033746705228585014,0.28433548047133833,-0.0029502890131301498,0.30708314213232574,-0.29466012978274725,-0.0036373558617980115,0.008485388359314333,-0.08685727030184803,0.13902879785758843,0.12782733399750768,-0.23615642126018202,-0.03625746369553956,0.20049582303490324,0.11565025049557348,0.09926711371196252,-0.013685461161429645,0.06280598061635727,0.05692474665538647,0.08692749762337422,-0.12978259625577854,0.10203876032078141,-0.032326086487790236,0.0852525891942833,0.1510717684851935,0.1084441186396848,0.09572204239752992,-0.03992194358266695,0.22375521905425305
Cerebellum_Crus1_L,0.2207408602888465,0.0637184259572503,0.12252296479484995,-0.15879561059774785,0.10882667309622052,0.25761522600022846,0.03297758362964979,-0.36598512560120966,0.3929461920544188,-0.07706215401064247,-0.18311869127712785,-0.015228323341129071,0.12326530630117788,0.1777076495432426,-0.23701200041855033,0.14598586984708312,0.11002630951500701,0.44677832995040084,0.45086447313922967,0.20464013076339596,0.12468341916893524,0.07157484583848779,0.5219616809027878,0.1260240363974088,0.412641369553041,0.190731751325136,-0.08589795478805028,0.028366689802439792,0.22813340111620128,0.22467440613473455,0.06648506401121666,0.007981071537634561,-0.18935974346654158,0.13498427131439308,1.0,0.4810748583168301,0.2549527283171083,-0.17962690987951554,0.060522549745540555,0.19535435527840367,-0.06849542434046176,-0.28066543179241193,0.07802417584109729,0.04879452934235289,0.3127027218885567,0.2794793894616159,0.4733608214392423,0.2128266179552697,0.09961569989370021,0.472968341223116,0.10233705192677339,0.4131984329802127,0.33937206335494596,0.45552479454522443,0.1328400483196734,0.44715227714036604,-0.060842661407880576,0.12880801153775007,0.33729900967117576,0.47475100480567695,0.39270861359676595,0.041051820893294906,0.0820935523285524,0.04515913533045343,0.2688313978343001,0.31510892999694584,0.04146644904307039,0.4613466644178191,0.14454800944074564,0.09016063423834685,0.009359097464279665,0.28817584999321183,-0.41219501624250804,0.02793006363729328,0.35067441912714425,0.28036495581442844,0.005170625485443836,0.1882716590396553,-0.24247890545441306,0.17575794123817287,0.006358880511507713,-0.05337503179666246,-0.028792294898654903,0.31843567159016833,0.0623491317936016,0.3279011305119221,-0.08454417852264152,0.06327181937262934,-0.01835474173067184,0.17326296131633656,0.0038719059770187304,0.2922334096782066,-0.20814902097685514,-0.13958501402367915,0.20220787957026357,0.4272363774911258,0.084338941238348,0.3437874836481044,0.33125680208361097,0.14580544551896568,0.16544885668492265,-0.054827409370776556,0.09383192777729306,0.002015605788286429,0.05313725471982148,0.3300097786226807,0.4052342700983567,0.21235133003518206,0.09803523135218799,-0.1090238783447522
