,Caudate_L,SupraMarginal_R,OFCpost_R,ACC_pre_L,Heschl_R,Cuneus_R,Thal_LGN_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Thal_PuM_R,OFCmed_R,Lingual_R,Raphe_D,Parietal_Inf_R,Thal_IL_L,Thal_VA_L,Thal_VPL_R,Vermis_9,Frontal_Med_Orb_R,Temporal_Pole_Sup_R,Thal_VA_R,Thal_PuI_R,Thal_PuI_L,OFClat_L,SupraMarginal_L,Frontal_Sup_Medial_L,Occipital_Inf_L,Calcarine_L,Fusiform_L,Cerebellum_3_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Thal_MDm_R,Pallidum_R,Cerebellum_9_L,Cerebellum_Crus1_R,SN_pc_L,Hippocampus_L,Precentral_R,Thal_MDl_R,Paracentral_Lobule_R,Frontal_Inf_Oper_L,Thal_LP_L,Cerebellum_8_L,N_Acc_L,SN_pc_R,Temporal_Inf_L,Frontal_Inf_Orb_2_L,Precuneus_R,Cuneus_L,Fusiform_R,Thal_PuL_L,ACC_sub_R,Insula_L,OFCpost_L,Occipital_Sup_R,Vermis_6,Thal_LGN_L,Rectus_R,Cerebellum_10_R,Pallidum_L,Rectus_L,SN_pr_R,OFCmed_L,OFClat_R,Cingulate_Mid_R,Thal_MGN_R,Rolandic_Oper_L,Vermis_7,ACC_sub_L
OFCmed_R,-0.1375525890074284,0.17475294882764852,-0.03034586911884035,0.16856875625994838,-0.19186288415253253,0.24779933424863734,-0.22401667965228111,-0.06925879789370658,0.2800731222270613,-0.24328825205297824,1.0,-0.054547931281521286,0.09506155264293635,0.06935138982266027,-0.24456861017819656,-0.012449141666873257,-0.15308411799844,-0.004804151018158188,0.26683385873414783,0.4158894349461562,-0.12015291344687977,-0.17779373398972745,-0.10434175216426907,0.1482007121530829,-0.11177912942018302,0.14432179083436145,0.06733441376104302,0.1498781931577997,-0.21097345322538064,-0.07005488413965359,0.02139073942435567,-0.05338205726917769,-0.2724382036361309,-0.21739590740077577,-0.19438524813434316,0.2394222641695624,0.16067255302835262,-0.40412509899953475,0.10529451806276581,-0.21457102498596028,0.12865603511217863,0.08674667730943116,-0.10415301702728556,0.041428832650801876,-0.08254755287418045,-0.040328241449229134,-0.17906783067765442,-0.13267418702886494,-0.09051084333456262,0.23966604808694966,0.1406090843817398,-0.17121503068317348,-0.0851484667530967,-0.023025216238665693,0.3375515701257934,0.23610141308564317,-0.03461941457259584,-0.24399614345948278,0.3319038381699612,-0.3238763141477267,-0.40613212127726206,-0.14645717047255644,-0.2583612514830472,-0.003274005618314015,0.09597959076271607,-0.10115593920231235,-0.08745006806755927,-0.2121724353710989,0.2870657410277303,0.10565037106867832
Lingual_R,0.41083625653944406,0.6247691126126798,-0.15676793081298954,-0.13878409072259248,0.4224773280347152,0.19655149581364598,0.3097004921907824,0.46305166582929597,-0.0079897805110415,0.5926286070418749,-0.054547931281521286,1.0,0.2096374950260928,0.6011308266332629,0.3171348937010556,0.5852267125866658,0.5750477628131718,0.6110148293866338,0.3524240679868537,0.3488193602907863,0.475681208242415,0.6088068473475706,0.6995223760279698,-0.4047569445344165,0.6171593428514288,0.022742981118574576,-0.001553664466412876,0.5679606147561453,0.3115879462344017,0.7260919584261176,0.25579837569910135,0.03911295407462464,0.26176636649741597,0.16987167683426405,0.42290151073982657,-0.18282870016467354,0.15370567779930364,0.19363616024300634,0.5157894898928636,0.49242402458678897,0.48306618500850707,0.36298026454462423,0.24041452521828463,0.4837098997486829,0.2831917043963922,0.3162899568751542,-0.39105500441369245,-0.38211856509511716,0.5404514328836107,0.12530716935130906,0.6674062847873768,0.2893224167794811,-0.14983648303982766,-0.03869651432870855,0.25797568817086,0.3442571478490815,-0.03742972097749391,0.3857463824552238,0.035463746532918575,0.25767537920814065,-0.014129532871115486,0.428242323731362,0.4731129018359146,0.3592618538783865,0.3491405386936399,0.5924732345059587,0.3074803430530606,0.04385203911773471,0.35574376756073545,0.05297764610020089
Raphe_D,0.28962179170683394,0.10914118430074378,0.08508215802805602,0.21015812116914367,0.13031009070024302,0.10245540896950191,0.19739349256580765,0.13652739671871383,-0.09217167860888166,0.06982414356383708,0.09506155264293635,0.2096374950260928,1.0,0.1005222338348768,-0.03733480831439065,0.1759834467995799,0.19813427796649735,0.13161969559383355,0.08774536808613015,0.11763508303765598,0.21670877094030466,0.25813490068193257,0.14474413631837024,0.020310692121650428,0.13564029280456205,0.1834401966790147,-0.11743733240821455,0.01822554901946889,0.42416514719627973,0.3025189786927792,0.1192942746137758,0.25402341871163947,-0.10172211570205161,-0.11718456528366092,0.19272413897537366,-0.27973407114621696,-0.35014290304048556,0.24111594261580482,0.11361304125631334,0.188134297312648,0.12918312871414395,0.12566221319388124,-0.01544961179858136,0.06267875076902536,-0.37258415969826175,0.10574280448300391,-0.192593764908984,0.00978772774921857,0.1283340317446368,0.030890162388639546,0.12595398836532326,0.1555834108182603,0.015990374615549124,0.20182169575782144,-0.0961132706921376,0.12133476139786552,0.12074712959965875,0.21541251315620114,0.18657844461966602,-0.0018497441885068212,0.12891926483887167,0.16829983891555644,0.09092862428219392,-0.07715105638545472,0.08309104616155456,0.19255008941470525,0.07665755888507078,0.1628812485379952,0.1528439200251844,0.02680176625505773
Parietal_Inf_R,0.47095479422484327,0.7935229834978643,-0.11604774974942743,-0.11537979468514076,0.2835546369515075,0.16792975205269617,0.3065127812677492,0.7229673637329048,0.059667832840986056,0.5092624891839992,0.06935138982266027,0.6011308266332629,0.1005222338348768,1.0,0.37154739053270824,0.723231357805682,0.4133271313555243,0.44097931160928955,0.2644125337105848,0.2381523586870977,0.6225946648694488,0.34077936519731145,0.5076585043782893,-0.23564880849707046,0.7262505185285555,0.2604905438749941,-0.09649481389325443,0.2847608903139976,0.24600438927919344,0.5303583634032951,0.23659188332084205,0.22929527986030016,0.3952714712380119,0.16624570484601603,0.5073531188952379,0.032722081857226686,0.1601338389189928,0.28805843479431337,0.5678126342877813,0.5310310307987034,0.602845980836991,0.5312208946319095,0.3696658582723913,0.42215139130503,0.2340751564757097,0.42681140542517443,-0.06395845540082151,-0.14785693538819122,0.675010674418037,0.2075977603684858,0.673595963242142,0.35815879017742036,-0.05557345938315613,0.03862622929884288,0.1563057295052899,0.2935437643570146,0.12251996526875746,0.4326790937224177,0.043151280839548625,0.39878131986755044,0.021593027852887248,0.36920328871955727,0.5073477459056989,0.25876550961824835,0.24994874923708288,0.7457731231499409,0.3314877804464539,0.17047273363963633,0.2630028344361908,-0.08890804496780251
Thal_IL_L,0.2867874711205018,0.239195166574781,0.04854522674955164,0.03321046257877156,0.3187425551127772,-0.059195004688319855,0.46365125333496837,0.43102647545867023,-0.12351159974545221,0.5572382041386373,-0.24456861017819656,0.3171348937010556,-0.03733480831439065,0.37154739053270824,1.0,0.5013694031234583,0.4407012733196314,0.17590270750870843,-0.06193236426850247,-0.10321309914413758,0.4316608258471719,0.4994411859779184,0.5332951463449247,-0.06298788253139767,0.4811116387854207,0.3213234656364118,-0.05899638630954174,0.0810173093381302,0.221194104869716,0.46755200594511775,0.06885664779911499,0.31328994503639934,0.4742231751463499,0.12012423514072382,0.3136277344399088,-0.21041330680794795,-0.021475065017251,0.4213283540304931,0.35920772160103415,0.42326215693176317,0.30353657022135827,0.41041775742624814,0.4560473609988255,0.21129036342287139,0.06130523834580984,0.14978634597474147,0.1130509384454775,0.17531944159133947,0.38717915179737955,0.00216349701518001,0.27578057746517387,0.44117635808785194,0.05658391411482486,0.20789932284470777,-0.16539569951521318,-0.08690332985578066,0.21819810155908256,0.5351362411306382,0.0022739790782737484,0.23958010923801207,0.2226714309242815,0.15164346068790527,0.4945222614882197,0.05364821523123858,-0.013604835968659948,0.5140349962641406,0.3764497966370877,0.39940090966865344,-0.07143749130476454,-0.1970926850188935
Thal_VA_L,0.5808533853794312,0.5489110407359399,-0.07326287886258954,-0.004980634029706578,0.4749659634604031,-0.019432957202691847,0.45032880299018774,0.6480062942390853,-0.04054300331227099,0.675061503027932,-0.012449141666873257,0.5852267125866658,0.1759834467995799,0.723231357805682,0.5013694031234583,1.0,0.5912469705880864,0.384448547800048,0.2315170758151577,0.19557045981152846,0.684965945234992,0.5098399149702298,0.6018581814306184,-0.1946293616599701,0.5984323337786212,0.3276961424028014,-0.19658862854659875,0.14995024441207866,0.30469175933646653,0.665986956909989,0.3559621650716255,0.34952239192175905,0.5843421197406382,0.3118376937143359,0.4587727454601594,-0.165145017437833,0.14172248388033198,0.43474927018913145,0.5186304596360476,0.6545952976909708,0.4536620630878211,0.4946394200076671,0.4670180946665188,0.43602851064630316,0.21300189052084825,0.3789004917800456,-0.03465782901725548,0.019406040456546612,0.5443322256453237,0.012015701389266676,0.6062994456903158,0.45777976752574023,-0.013165907663075292,0.16045727089617096,0.028778742325708994,0.0860784894425608,0.2899795504634881,0.561145430454518,0.10722726484335317,0.3153360979917104,0.23794235209033032,0.2791452972156535,0.5820914471867881,0.23308850055664537,0.2881253612924688,0.7621963368401159,0.3591336704066944,0.34147829353270687,0.1216274283965883,-0.08337465754254847
Thal_VPL_R,0.6735657748626849,0.2754380007679069,0.03891319717931583,-0.06629004062432517,0.5007328816090136,-0.27107991088484784,0.5237409769192862,0.384248657217336,-0.3020464081567768,0.8095771114677103,-0.15308411799844,0.5750477628131718,0.19813427796649735,0.4133271313555243,0.4407012733196314,0.5912469705880864,1.0,0.4928617546720054,0.024146714736218697,-0.034008690221325424,0.5340514923598989,0.6938043338922427,0.645382230998196,-0.16992618774308244,0.5252198042821227,0.274646333085345,-0.28177432304471844,-0.056548477948526285,0.6413601831224669,0.6956290999503107,0.40857919065765663,0.38799204625563166,0.4649110744138973,0.4285238146008778,0.4594210145348146,-0.45604729778866143,0.04446699187436811,0.5817368935535715,0.23907523631580316,0.8254808525687926,0.20962332713008916,0.28575610824537717,0.11443853572949705,0.32096985285408186,0.5245513737485715,0.5633553580000535,-0.0817227051373655,0.2240233042527113,0.3741481259986028,-0.26963496094129835,0.43771693452092353,0.4436138510045982,-0.24877259685599767,0.1939297885503568,-0.05642680646192418,-0.18919626900968725,0.21912386541781767,0.6793412556174314,-0.021258646837047746,0.39860921986068343,0.38891657548483344,0.18295396054643032,0.6505028523022732,0.33834064502376743,0.18006628260859078,0.621397618036302,0.08312743102555638,0.4661843213751359,-0.04793649716154768,0.3732541012206327
Vermis_9,0.434783337243329,0.3418006909643544,0.0747717701115303,-0.005467045800909813,0.20200949756434938,-0.09526752978242907,0.14659482415068562,0.26280446466176594,-0.13877019508979652,0.44317311510249985,-0.004804151018158188,0.6110148293866338,0.13161969559383355,0.44097931160928955,0.17590270750870843,0.384448547800048,0.4928617546720054,1.0,0.18741820542939408,0.20101244218620057,0.30884361839934654,0.3809704449519931,0.46880927011043383,-0.07991723358363417,0.46421720062118277,0.1677221025630865,-0.04151408621151657,0.13767427639150603,0.3394567087918448,0.41851350038027535,0.39907061118439774,0.20322161756400525,0.10617433134261625,0.08220109626691453,0.6745489681219722,-0.15077029338053458,0.1719266654014415,0.21238277464024163,0.22162646876016534,0.46314304893645275,0.2842682588051103,0.2996462310329103,0.05325762554975761,0.5042711866451615,0.3601635162333252,0.43639002572979385,-0.2908531536078909,-0.01845536661508519,0.35948267308903065,-0.14214294800651797,0.4193322050130964,0.18442001484832765,-0.17276703606974952,0.13220522430075604,0.20988582514094722,0.04885459872533492,0.15826661139245798,0.27373427802887607,-0.08895212188430185,0.29368514434020715,0.030235927292779487,0.2545375163519248,0.3331092920215743,0.402602424082097,0.31061785636729305,0.48738323251203935,-0.0024662762397846968,0.21348208903735671,0.2665677862926812,0.1945614302544082
Frontal_Med_Orb_R,0.03338551059422359,0.4006520174290483,-0.2395236728824293,-0.04572729196098551,0.2125318258643032,0.08184558404058372,0.05995376046765898,0.2939929627020295,0.23818037970093817,0.023090443619627827,0.26683385873414783,0.3524240679868537,0.08774536808613015,0.2644125337105848,-0.06193236426850247,0.2315170758151577,0.024146714736218697,0.18741820542939408,1.0,0.3649653849980482,0.22147296830889215,-0.003294738482105985,0.14710968379980047,-0.3075943427722131,0.12165125913757177,-0.26310740822284895,0.025268763541771707,0.2687771128368011,-0.11205532975494562,0.21089012066343005,-0.011798989085105247,-0.06817523835849233,0.14176317321238782,0.10763207449458533,0.07163220362513578,0.05806941110036334,-0.010057248941339105,-0.09883094362633862,0.38191014808649165,-0.006380826745522239,0.2859905379501754,0.12202497153729104,0.05046981822318632,0.10252699750884878,0.08347288076816997,-0.12081971781558166,-0.13728822755687628,-0.4481470797108901,0.17400399464750996,0.03478767087198408,0.3316144608400648,-0.01572130049519431,0.05012704346493146,-0.3866085737898219,0.15235599237084294,0.22920109976992972,-0.19515030265106717,-0.11149667357875111,0.2641901142586865,-0.05462977213004329,-0.08099236891645395,0.2627734381113033,0.04425184082775881,0.08698158010051842,0.13053612979807233,0.06659953051432757,0.06354967433201067,-0.3196305852105221,0.2755986402221221,-0.12237369299998256
Temporal_Pole_Sup_R,0.15734491560267663,0.43752438199973565,-0.021955084018125803,0.25671176013138447,0.2667668410362956,0.3039587285968647,-0.052583564771761536,0.21304713860662353,0.46990712493006287,-0.01995893933086808,0.4158894349461562,0.3488193602907863,0.11763508303765598,0.2381523586870977,-0.10321309914413758,0.19557045981152846,-0.034008690221325424,0.20101244218620057,0.3649653849980482,1.0,0.18327972214914,0.12648066208263506,0.2252927417614959,0.14796538548605262,0.13066682941272006,0.21593049035729014,0.14855223101503687,0.4735953402948079,-0.17173846275698773,0.3404558048264147,0.3661580098721497,0.1732848227038146,-0.03866389270594949,0.10365543701265106,-0.0017463541046675857,0.17781948405197734,0.2623075797756604,-0.26589953926594717,0.4581132812179679,-0.08131755668094594,0.4840459987148565,0.37650570240227693,0.21782035759511872,0.24396730338840286,-0.007312334982887023,-0.09880449797679965,-0.22579537710830894,-0.20541096692700925,0.24378765145815992,0.2872314529376893,0.4264069901627856,-0.015972267431572172,0.10649272172977592,0.16601165183363023,0.6876014931827437,0.3134754092744185,-0.18568278008794223,-0.12460377830253702,0.17155563925217795,-0.17256951911570906,-0.20626278512114174,-0.006843218058929001,0.024009142056483038,0.1805927199978413,0.7042724025684838,0.2525668691242457,0.2000986393673708,-0.001989171902624273,0.3937150772249269,-0.10138452683875193
Thal_VA_R,0.7397794225503521,0.4924676776528775,-0.04388577352412536,0.13210379054350824,0.6856293463152964,-0.17107013105984686,0.48413900033056073,0.7205138890908024,-0.13242634747741958,0.6750793873808134,-0.12015291344687977,0.475681208242415,0.21670877094030466,0.6225946648694488,0.4316608258471719,0.684965945234992,0.5340514923598989,0.30884361839934654,0.22147296830889215,0.18327972214914,1.0,0.5485965967776061,0.5434808654756678,-0.22699733802796138,0.6090525677257479,0.2557756909790981,-0.22228191816790935,0.024195451465167953,0.29866974943852875,0.6851746793022916,0.4898951159054563,0.5535869128592845,0.7251298454461207,0.47931585828516443,0.49988121174414685,-0.361368164036723,-0.0534042846292082,0.6877282498355929,0.5859892683486163,0.7136028726604976,0.5354895749471955,0.49896944211528044,0.5459420279163262,0.13630137373708132,0.22104541836437855,0.29485508157181506,0.05288860978419182,0.09743117305173571,0.6680822571445943,-0.11723313370545214,0.453680486556927,0.5368754556145698,0.17733448158721707,0.11942658604756597,-0.023257269277696748,-0.12627650539687751,0.31492027110277593,0.5592979045364179,0.0003086860245179019,0.3872123927202674,0.5920685721124155,0.32888236625330647,0.6192604124308526,0.13732351400952744,0.3277954234035277,0.7448691070702639,0.35438046538461887,0.38441899706726673,-0.035919616541966175,-0.2669576662422012
Thal_PuI_R,0.5135590747127943,0.22555349998190974,0.028092253221285057,0.041301259894190305,0.5308199024009999,-0.16213783546150431,0.6401755583278264,0.4682869126730542,-0.20787051750123686,0.7621574736815779,-0.17779373398972745,0.6088068473475706,0.25813490068193257,0.34077936519731145,0.4994411859779184,0.5098399149702298,0.6938043338922427,0.3809704449519931,-0.003294738482105985,0.12648066208263506,0.5485965967776061,1.0,0.7849026098337338,-0.18121184750092018,0.47204775119297654,0.2731383008066802,-0.12985430844675303,0.16239219113403672,0.4529715292000768,0.8020099718602314,0.380518804400428,0.4053425058394731,0.431383284814585,0.33090448627080016,0.3267437138031995,-0.48349687814677467,0.04874765059850069,0.5970895916962471,0.41676150847586885,0.6360628016239404,0.33461766780151597,0.35257402701332236,0.3594650819422939,0.27039058497341384,0.17544807894414838,0.39373619501587825,-0.08477383035674275,0.1600909128647791,0.43009450816161426,-0.13694818005133866,0.3433542244756255,0.5255348172363049,0.05337215020939576,0.24648933239762907,0.005811078151959259,-0.1059110221313113,0.13946032366331992,0.6763478748655108,-0.002062316267946206,0.18181276560073908,0.42591885300649224,0.2916193509236883,0.6254821622516352,0.04703613823815838,0.25308617777957987,0.6212769523550996,0.39770919008658134,0.4980860944645546,0.005589234033134627,-0.0042767139467695964
Thal_PuI_L,0.4333119710431446,0.48181821228301575,-0.0767954786267346,-0.05188680322564065,0.5021674338482339,-0.011598238790006335,0.5126197495411745,0.5440687378212078,-0.04375051157264258,0.7368385892714012,-0.10434175216426907,0.6995223760279698,0.14474413631837024,0.5076585043782893,0.5332951463449247,0.6018581814306184,0.645382230998196,0.46880927011043383,0.14710968379980047,0.2252927417614959,0.5434808654756678,0.7849026098337338,1.0,-0.18500003340698631,0.6078485982354833,0.22976556843459345,-0.06664157833413388,0.2990858849718593,0.41268547137260686,0.7652048008640071,0.3159773382059076,0.35242384021581435,0.3772528949738039,0.2539105396408688,0.4327000289544983,-0.2478501809104647,0.2041942585235914,0.45433952441723885,0.5381352491887741,0.5607878361924917,0.45065033724622117,0.5275700291924945,0.38077604224628614,0.3959223827767486,0.20552282785757095,0.4379077866487508,-0.06887755801599532,0.031038421849396595,0.5211632872121583,0.018429195524348362,0.5345579842095282,0.5844451962862119,0.016820685720560984,0.21021131782836747,0.10723326196228036,0.07918929828377418,0.07895904588376458,0.596588317424945,-0.014659939082647889,0.28646872284465563,0.21720842930542822,0.3622297695432133,0.6064631741613997,0.07921143941361984,0.3134388327439375,0.6975347584497988,0.39740341976296967,0.4323093001321196,0.17803719241506347,-0.05906451165010679
OFClat_L,0.014863352777870514,-0.2588532865747702,0.7653260078185767,0.3921173877501164,-0.19638933433236863,0.1419431984367706,-0.20631624434018914,-0.23720832422724816,0.17120362286137222,-0.2501540605327297,0.1482007121530829,-0.4047569445344165,0.020310692121650428,-0.23564880849707046,-0.06298788253139767,-0.1946293616599701,-0.16992618774308244,-0.07991723358363417,-0.3075943427722131,0.14796538548605262,-0.22699733802796138,-0.18121184750092018,-0.18500003340698631,1.0,-0.09431821680183017,0.5752724722661774,0.17931231378030418,-0.09356607269836185,0.017746360824913585,-0.20727625078970338,0.06153186912779574,0.4044599002645386,-0.3209438606535842,-0.2571879381970315,-0.039287101563996944,0.2506038425437219,0.13713274092970723,-0.1581432065225489,-0.12788048826676449,-0.28924779417915325,0.01306113820422467,0.2927770500509616,-0.056969868464153195,-0.03760014669224049,-0.135429868421735,-0.09432869889832644,0.18130459734354262,0.568302635876546,-0.12838530186469876,0.22559685262142515,-0.09012695432217518,0.018461815054466202,0.04114540466964374,0.7212485406639669,0.2191548296094429,-0.09320597508378135,0.025432083884473555,-0.13447021441477372,-0.10571981298764435,-0.1272176807538923,-0.09989715688482989,-0.45106348960708825,-0.1661570367271714,-0.16484746593218766,0.08466475825565578,0.03519620326957982,-0.08991828868992639,0.3228801698668392,0.11872483678203165,0.08561624979022862
SupraMarginal_L,0.5510798109957885,0.682036482871464,0.05797273485789812,-0.012452981156212834,0.3930194157589734,0.17459315068619924,0.2926146048943476,0.6056462323207958,-0.010986067944364152,0.5663851121791317,-0.11177912942018302,0.6171593428514288,0.13564029280456205,0.7262505185285555,0.4811116387854207,0.5984323337786212,0.5252198042821227,0.46421720062118277,0.12165125913757177,0.13066682941272006,0.6090525677257479,0.47204775119297654,0.6078485982354833,-0.09431821680183017,1.0,0.39844418392519576,0.014850206874367387,0.33362552365820614,0.39900203852235794,0.5783615259920644,0.2350812145804723,0.4714965516000573,0.37249236735571867,0.15997284397751613,0.5065843495919226,-0.06155181566682087,0.12333476101137979,0.39869991494229523,0.5879941109912521,0.5192165251964435,0.6357906851556759,0.7344620623094898,0.3591078508895216,0.4176508117986081,0.32458021969534623,0.4079089835585588,-0.006280508908513461,0.0587844542845688,0.7193627073687797,0.236040186241369,0.596350617191386,0.470196768961942,-0.10726791110332189,0.2815950562483994,0.18338537632259816,0.1483389373847899,0.2273171410738542,0.49951937733466484,-0.12786076763409637,0.44798710338879794,0.17393537080224514,0.2623365834205671,0.5524682617558144,0.18622704737755677,0.19540904542756582,0.807949675566831,0.34663005356544474,0.34607152008610903,0.25302074791524953,-0.06938380108562774
Frontal_Sup_Medial_L,0.4723188408300383,0.12099677700487574,0.4437294039493772,0.5529788083610809,0.13564021694839992,0.06566142765818865,0.13959455692055958,0.2033667873269773,-0.05819220545585885,0.25624234993900225,0.14432179083436145,0.022742981118574576,0.1834401966790147,0.2604905438749941,0.3213234656364118,0.3276961424028014,0.274646333085345,0.1677221025630865,-0.26310740822284895,0.21593049035729014,0.2557756909790981,0.2731383008066802,0.22976556843459345,0.5752724722661774,0.39844418392519576,1.0,0.04055006935222078,-0.03532428368478038,0.26660886036119497,0.3301402312570163,0.32606755910579643,0.6357593491332566,0.1530219501308521,0.02540779143918058,0.2945048141008887,0.0713043278783616,0.0662751308114062,0.23781999729354486,0.23924791068202772,0.25519753258975286,0.34172276135356733,0.5885591849104744,0.270095558129344,0.21004239764417262,0.08887085806873266,0.15989801230370893,0.07426934495258182,0.5183815513999162,0.23986400370001779,0.1624707943672876,0.28123442779924324,0.28716819435145285,-0.03918021018702525,0.7674112064088947,0.1307563662358566,-0.10714846056195505,0.2509796162223057,0.29330738788211586,0.07988627749557259,0.11143113982972551,0.10862284407701384,-0.1694181316062127,0.3219223369588719,0.034372113276550875,0.2433463332124408,0.5930201883641651,0.18112225017586397,0.5193195858061481,0.132304336269481,0.03159163618983297
Occipital_Inf_L,-0.2997770501443873,0.06101402746033188,0.11261587872215577,0.026414453101019714,-0.22392877226277935,0.36662287459628495,-0.2521186006225977,-0.13253770924079916,0.27123202266996027,-0.2869978974233715,0.06733441376104302,-0.001553664466412876,-0.11743733240821455,-0.09649481389325443,-0.05899638630954174,-0.19658862854659875,-0.28177432304471844,-0.04151408621151657,0.025268763541771707,0.14855223101503687,-0.22228191816790935,-0.12985430844675303,-0.06664157833413388,0.17931231378030418,0.014850206874367387,0.04055006935222078,1.0,0.3050068303714849,-0.1955280294110255,-0.16988115772184198,-0.2517664015187876,-0.12987635108377463,-0.31441746485820654,-0.2766345694315701,-0.22011948898346817,0.3500622912471569,0.22454260403538623,-0.3770963169471527,0.06663064071443829,-0.3489429501175573,0.10214406116388015,0.17374536203965166,-0.02181809546277405,-0.009313092183966575,-0.22245760123260513,-0.20643767797140639,-0.0019096694193400654,-0.19012959114224676,-0.03897928076872809,0.3800837838456643,-0.028687478510288585,-0.06510876524346822,0.02565388928474481,0.08823820082436326,0.21886738606416614,0.3136603367127333,-0.13386877770544817,-0.24703181951235215,-0.05509947046508978,-0.3007454201845538,-0.3209277448464538,-0.17670039196493192,-0.28222122939135996,-0.12737461011711365,-0.1113430892830629,-0.10357042446526207,0.05644074698067311,-0.1937965268453779,0.25826663549657114,-0.16410106189516194
Calcarine_L,-0.19421298861854666,0.5237884705314139,-0.11974043743833968,-0.0661241086066861,0.07504957995688284,0.756396796732304,-0.0630634010260041,0.28589950169381717,0.44384465731358597,-0.0444822711558868,0.1498781931577997,0.5679606147561453,0.01822554901946889,0.2847608903139976,0.0810173093381302,0.14995024441207866,-0.056548477948526285,0.13767427639150603,0.2687771128368011,0.4735953402948079,0.024195451465167953,0.16239219113403672,0.2990858849718593,-0.09356607269836185,0.33362552365820614,-0.03532428368478038,0.3050068303714849,1.0,-0.14801283419888805,0.2976918049592197,-0.1378200442556592,-0.12002684519915664,-0.14582834137933454,-0.16420061196430358,-0.14888519410229947,0.30759415335741835,0.2912640978016555,-0.3450977222434134,0.5554616924551203,-0.22376810976684725,0.6036883786220361,0.38741235414726116,0.056073729186807024,0.22918268082157772,-0.06619901146471822,-0.09356241663099163,-0.19548552797768753,-0.4598678720688864,0.46239768166015055,0.6634320525485932,0.47932219780720453,-0.024877639286393652,0.01666553844062763,-0.02309680392765568,0.45713446860962703,0.7036990790053308,-0.23317498398251055,-0.12868489923263923,0.1842065521925889,-0.19705948712754492,-0.446383379548027,0.2159872276909587,-0.04727771009563583,0.036921554280575614,0.17076007222517367,0.17043262926049962,0.3395919094882791,-0.21299561644899348,0.5253045576455087,-0.1573150830801997
Fusiform_L,0.5101383932679576,0.0682848729364764,0.17012977112294672,-0.10649685632610993,0.22846980352440596,-0.06496585348548507,0.42712051453208,0.2612564470546184,-0.18378439953138376,0.407495857740382,-0.21097345322538064,0.3115879462344017,0.42416514719627973,0.24600438927919344,0.221194104869716,0.30469175933646653,0.6413601831224669,0.3394567087918448,-0.11205532975494562,-0.17173846275698773,0.29866974943852875,0.4529715292000768,0.41268547137260686,0.017746360824913585,0.39900203852235794,0.26660886036119497,-0.1955280294110255,-0.14801283419888805,1.0,0.4397901062997133,0.2733382842332231,0.41978245136478387,0.07024843175439184,0.2581158704369082,0.4089059197861766,-0.2477759792657655,-0.013814103545930203,0.5797400080736421,0.04688238813541349,0.52820690833732,0.04766733337578864,0.1923075522732491,-0.13221849147971274,0.1577367907016299,0.18304374678219246,0.5791938453681346,0.153297310950172,0.3640047046711803,0.2573153571259992,-0.09576722965707263,0.31776206450824473,0.2772952742605493,-0.27747878364758083,0.33703616333636505,-0.1920381254591333,-0.07518663850252738,0.2856584008511787,0.6237042392583757,0.0038821666298065813,0.413287450023238,0.37350942729030423,0.19881341372324057,0.5151792814070195,0.07209511284360641,0.08686576995487219,0.45118376842544416,-0.022297930311758384,0.46590612844291834,0.067691863966376,0.38604330889612526
Cerebellum_3_R,0.6201311129647835,0.4982661861751323,-0.04379506470454995,0.1269775144676189,0.7236977573107669,-0.05962912466354174,0.621593388276879,0.5972470837980934,-0.05297896471899619,0.7151196479392983,-0.07005488413965359,0.7260919584261176,0.3025189786927792,0.5303583634032951,0.46755200594511775,0.665986956909989,0.6956290999503107,0.41851350038027535,0.21089012066343005,0.3404558048264147,0.6851746793022916,0.8020099718602314,0.7652048008640071,-0.20727625078970338,0.5783615259920644,0.3301402312570163,-0.16988115772184198,0.2976918049592197,0.4397901062997133,1.0,0.47447624982822534,0.47663919987742037,0.5655568781670651,0.4843791579119721,0.4031643638322332,-0.38990834814002157,0.008950400580410502,0.5568736209334316,0.6115554468225955,0.6483341598213264,0.5641759261752952,0.4853480986169431,0.3847357321437114,0.2946669823009675,0.23959326938059378,0.28999122192412746,-0.07401666506649361,0.0382803322051419,0.5991313154675738,-0.06506916546765835,0.5763545532814359,0.42954996367632414,0.027147026456803107,0.22201570703275597,0.12861711117419208,-0.024683073927500115,0.10367408149958368,0.6058920530975058,0.10699603255834642,0.20569734897534606,0.3806294427648799,0.3431027680988119,0.7168370081629584,0.14032838600601194,0.4009267168399186,0.7477717920279232,0.44730885270576154,0.42650519315504826,0.09891744014733596,-0.07384417469094395
