,VTA_R,Thal_LGN_L,Cerebellum_6_R,Precuneus_L,Frontal_Inf_Oper_R,Thal_PuL_R,Temporal_Pole_Sup_R,Vermis_1_2,Vermis_3,Thal_LP_L,Thal_PuI_R,Red_N_L,SN_pr_L,Cerebellum_Crus1_R,Olfactory_L,Cerebellum_4_5_R,Parietal_Sup_R,Amygdala_L,Pallidum_R,OFCant_L,Vermis_6,Temporal_Sup_R,SN_pc_R,Vermis_7,Parietal_Sup_L,Rolandic_Oper_R,OFCpost_L,OFCmed_R,ACC_sub_L,Thal_PuI_L,Thal_LGN_R,Thal_PuA_R,Vermis_8,Amygdala_R,Thal_MDl_L,Cerebellum_6_L,Fusiform_R,Cerebellum_3_R,Temporal_Mid_L,Thal_LP_R,Frontal_Sup_Medial_R,OFCpost_R,Pallidum_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Thal_VL_R,SN_pr_R,Temporal_Sup_L,ParaHippocampal_R,Insula_L,SupraMarginal_R,Vermis_10,Hippocampus_L,Parietal_Inf_R,Cuneus_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Cerebellum_9_R,Heschl_R,Cerebellum_10_R,Occipital_Sup_R,Frontal_Inf_Tri_R,Precentral_R,SN_pc_L,Putamen_L,Postcentral_L,Thal_PuM_R,Thal_PuM_L,Cerebellum_Crus2_R,Thal_IL_R,Temporal_Mid_R,Temporal_Inf_R,Caudate_L,Occipital_Inf_R,Hippocampus_R,Fusiform_L,Rolandic_Oper_L,OFClat_R,Occipital_Sup_L,Cerebellum_Crus1_L
Thal_PuI_R,0.40725765915218276,0.6763478748655108,0.18918610528985744,0.3903295951550939,0.4539324251393804,0.5694071491675782,0.12648066208263506,0.4554493400876563,0.6378424377041095,0.3594650819422939,1.0,0.6394362967758616,0.44428791534665735,-0.48349687814677467,-0.023126740648659883,0.683049987513397,0.2812399088322079,0.004652201530225688,0.33090448627080016,0.08377992036654766,0.13946032366331992,0.4975804763528019,0.39373619501587825,0.005589234033134627,0.26734178995361685,0.551736620555228,0.005811078151959259,-0.17779373398972745,-0.0042767139467695964,0.7849026098337338,0.6401755583278264,0.6772883869670114,0.1530624507247827,-0.06813838952284172,0.6082145938091472,0.11313175676935525,0.3433542244756255,0.8020099718602314,0.2543734530837615,0.3284089125689578,0.31817659738668524,0.028092253221285057,0.42591885300649224,-0.12985430844675303,-0.20787051750123686,0.6451052152870116,0.6254821622516352,0.44530016821013607,0.6566872425381997,0.24648933239762907,0.22555349998190974,0.4708232405432028,0.5970895916962471,0.34077936519731145,-0.16213783546150431,0.47204775119297654,0.380518804400428,0.37406042696310693,0.5308199024009999,0.18181276560073908,-0.1059110221313113,0.34954071274560805,0.41676150847586885,0.04874765059850069,0.24731787471097694,0.5688252553969494,0.7621574736815779,0.7697056796902676,-0.008475979161768815,0.6087326644400374,0.02884631687972787,-0.1481160575150482,0.5135590747127943,-0.04337415121863709,0.7426997553935903,0.4529715292000768,0.4980860944645546,0.25308617777957987,-0.27950559440441886,0.02051835817808084
Red_N_L,0.7162735398841031,0.7825616003040778,0.15830906295638233,0.3010532190988237,0.40419225414918963,0.6687259489917392,-0.17546755403374545,0.1861259969470527,0.541003479527162,0.2431002868473923,0.6394362967758616,1.0,0.4651343019012402,-0.5837050785106062,0.10521417816756981,0.5356292507288745,0.3117373320927716,0.21633167680581936,0.6195890397479717,0.13677348575037832,0.2896858752840262,0.2806376780505186,0.5278925353425113,-0.3391079084175009,0.2500306528107284,0.33899550612686336,-0.24290907869969872,-0.3121363698252573,0.1307004581398198,0.5238938556873841,0.6342422514230821,0.7283461062111779,0.1040545856564268,0.13623421182181622,0.6938403923055881,0.5290198418931439,0.2534982021935132,0.6640200059609049,0.0072206422361006575,0.23834028644386782,0.23400665423289102,-0.05089895108888149,0.7016436097358414,-0.3816175269667729,-0.3842275225124814,0.7969680712904891,0.7544082625242761,0.24120968309303897,0.782961740479044,0.12359391129141432,0.18909527402391274,0.4945579399524072,0.859123508872279,0.42964853394716424,-0.4271513339388039,0.515069606401773,0.46509879105204827,0.5723255672860422,0.5991474908573314,0.4613648954498094,-0.38551834789708567,0.2286880894453921,0.245567589314513,-0.14515206318437146,0.3060679411848582,0.5109838442089669,0.7376126067369495,0.766951399676719,-0.0717126111030353,0.5121223871951264,-0.29753878326226496,-0.15114459951305412,0.7403862595345233,-0.22258056674670612,0.7265094350290905,0.6154223823587427,0.5661476860587628,0.12308152529406075,-0.5283482104126516,-0.17962690987951554
SN_pr_L,0.25156326471600093,0.4471851180501202,-0.043325670632023985,0.2460935940499535,0.1219354216618607,0.34897544071236214,-0.028753888117123205,0.1613411027330443,0.28879276889153366,0.49392401596439917,0.44428791534665735,0.4651343019012402,1.0,-0.1624675555177735,0.16180327453599214,0.2367435971401382,0.15425785230559635,0.11528161424619908,0.2528759524568392,0.036141077836834665,0.1606251382717964,0.08825603973494765,0.4024923942313202,-0.039743522956278664,0.16442465326010441,0.22287308009786666,-0.04845392390994761,-0.2501777947693562,-0.059028594564284616,0.3799369062537074,0.37674881261292,0.4082722899492619,0.01961230116356756,0.21484739574398592,0.3944972014775122,0.18038759727888845,0.14094652709150018,0.3826931303072691,0.010290974230943403,0.4406392878830437,0.31063432204547364,0.15805422546264059,0.48528607815890934,-0.07281627376597419,-0.2650618686260565,0.464158073300563,0.5819387887759614,0.3724439009702027,0.6440867939281223,0.3347389339066643,0.021744947544225283,0.2631402836991715,0.5719592130039226,0.24253525709926368,-0.22825447677360824,0.35885649787163537,0.24834550496367988,0.5376790824859085,0.35498272522145385,0.32989890863601296,-0.2728083402230292,0.20060416983788154,0.14129102520692652,0.32210352896530703,0.33839292470478216,0.3476968999349574,0.4628604055433379,0.5666754486212275,0.1166420016478908,0.38361730799725036,-0.2084416100214659,-0.11585443375573698,0.4216997575970943,-0.08241087647456294,0.4366589452542154,0.29147237810519455,0.5198004557052035,0.20873585749764273,-0.21390814469932307,0.14454800944074564
Cerebellum_Crus1_R,-0.4607320485134869,-0.4052651727696769,0.19937063348536563,0.03949233932270388,-0.10451139427880983,-0.3109335265123508,0.17781948405197734,0.0830044098599072,-0.060823995454625655,-0.12632853098828023,-0.48349687814677467,-0.5837050785106062,-0.1624675555177735,1.0,0.2040406042132299,-0.19622744942392564,-0.021763423705849747,-0.16321126577314177,-0.3308123386315976,0.0743232834615219,-0.11253662936322431,-0.08099240760562751,-0.1905880465269991,0.4723116028018553,0.08211189793840562,-0.11862879242450333,0.23037193998396158,0.2394222641695624,-0.04679858417040509,-0.2478501809104647,-0.41190128903695084,-0.4610777470934927,-0.017947018632218162,0.05724442509647122,-0.4926278660578997,-0.13271964843102002,0.220646473312457,-0.38990834814002157,0.12381833615827698,-0.2576248855012237,0.10349015270386136,0.02839811123400376,-0.5616439024997659,0.3500622912471569,0.4733064590084963,-0.4904351763541721,-0.32970042239135744,-0.02500018500932395,-0.5798890517403824,0.03439906678871441,0.1295423737892308,-0.44319982267722235,-0.5790969489153602,0.032722081857226686,0.5069889563474672,-0.06155181566682087,-0.35671816742300366,-0.43797519308259875,-0.42321028674856104,-0.0865634796747547,0.4908623971680711,0.003392975730155235,-0.01588647985265922,0.4051897770887062,-0.08554363054638714,-0.15255328312455765,-0.43984189851768574,-0.4150679589752791,0.3176793680454157,-0.141841096058563,0.4351996815965045,0.3755064942771313,-0.40773374255227235,0.2480241018962219,-0.4285583980264588,-0.2477759792657655,-0.27617435715271316,-0.13104051617568205,0.6050188909013465,0.28036495581442844
Olfactory_L,0.018778263285930432,-0.01753838996234092,-0.003172878289585783,0.2143124542498597,0.23875504693597108,0.14458301934665366,0.1637259692699272,0.21893881951368788,0.127169224654012,-0.10913733799527266,-0.023126740648659883,0.10521417816756981,0.16180327453599214,0.2040406042132299,1.0,0.19296778024762531,0.11887476710139036,-0.3084820950900786,0.27786654466605065,-0.20126275298886637,-0.07261386779936757,0.2743193154302952,0.21095404419376199,0.10193726293918287,0.1524609674309985,0.2615717697052016,0.3968221078997353,0.029194872753068854,0.16763763785866206,0.1384392370644379,-0.09134699298756702,0.1039442207415738,0.18625497647706937,0.21823802718986057,-0.17253272516372897,0.14378461786695934,0.3234300089402352,0.08552677684000912,0.1663535100487279,-0.2290833104738621,0.05307832749742817,-0.0421979269853509,-0.09436303319156988,0.056621112832508806,0.26279094916751666,0.0696959571248604,0.16924703311481282,0.15271502235998258,0.01207825924103617,-0.09300341689179362,0.28671913659663184,0.1663557681893403,-0.06040815199393278,0.2740047005884948,0.02016821858879915,0.2805439195204818,0.18841490050190193,-0.18769902575010391,0.12716036782468754,0.27967691782344745,0.015701668587514542,0.1505917083049009,0.21106069375565673,0.4030145148706204,0.24499927303479216,0.23616729104346337,0.14881173493765237,0.029573593291704104,-0.07588695507967572,0.17247206757888364,0.1299259326217874,-0.09393588639313141,0.12921388264795833,-0.22878449749136023,0.04288623346164275,-0.0614283972140483,-0.01962869517411912,0.17999054266029074,0.01076667849412756,0.10233705192677339
Cerebellum_4_5_R,0.2939966764312228,0.4883249339139982,0.5086207618668094,0.5468770456153338,0.7169540571689388,0.5695358926572579,0.368078117757005,0.7154044676323611,0.7826962347352531,0.2656010331345694,0.683049987513397,0.5356292507288745,0.2367435971401382,-0.19622744942392564,0.19296778024762531,1.0,0.41654682601723453,-0.18902100288412133,0.33872007406122895,0.0029744149974745347,0.08085572113918475,0.8542271146914978,0.34242346731532625,0.3476158855924484,0.46071255169601455,0.8258972183450002,0.226520537518275,-0.04384753077255816,0.03212446213351745,0.7446433822403883,0.3952682168471635,0.6147251957702161,0.18222183576531115,-0.09560830650635367,0.5126412379762559,0.10128866283582913,0.705630267061584,0.8299079605174667,0.4423047892649466,0.15784528967136632,0.31627947566047776,-0.023300174860783618,0.16731793116484125,-0.043019849634868636,0.049420129915317496,0.6246997422605278,0.6125077427759055,0.4910666267226299,0.4901791721734001,0.16107519838193463,0.6172611404833427,0.44541642940666865,0.3553696340123867,0.6134200495098789,0.1483823049027418,0.6829032525756406,0.4272168115357309,0.15719236682536572,0.5571837651361474,0.25536034615458636,0.22640537682919246,0.5531638641151988,0.5660247261812851,0.11357203462084556,0.16912469812137856,0.690512921590285,0.6475423305834082,0.624326112400645,0.18139324967198803,0.5721477286375454,0.48769152580430486,-0.08883654520354703,0.5647989614057475,0.07496766374121933,0.7870012665152561,0.4907607420363664,0.22081315183986594,0.3720692550288545,-0.01972796887213482,0.2794793894616159
Parietal_Sup_R,9.021759060652469e-05,0.35490268902098715,0.4106685391951122,0.6878933103068254,0.5000412727867399,0.4203040418270701,0.11918122219805234,0.19408129411366967,0.42811072987420984,0.2931269200254021,0.2812399088322079,0.3117373320927716,0.15425785230559635,-0.021763423705849747,0.11887476710139036,0.41654682601723453,1.0,0.050698026430655484,0.012924509814688104,-0.07361414402059686,0.07497391485319681,0.4600658968310704,0.4473492960983708,0.15023293065411367,0.8952156377597269,0.26001364287095036,0.07529723355336004,-0.03573351242390556,-0.13680014901937684,0.37266466722460173,0.16848716933752886,0.3385835827912574,0.15985711613686138,-0.022807687570669817,0.16526165621393749,0.4696446746786944,0.43597226167244263,0.3504981937734434,0.14635736051131693,0.09948435508869162,0.24028839140862104,-0.14326881290415674,0.009422149743667415,-0.03605840873331052,-0.04858323874948054,0.3784499570247451,0.30400100247586914,0.32632947135364676,0.22585786177565942,-0.02294177822531065,0.5173369840092906,0.03295346114748363,0.2762678251132261,0.7395413923069291,0.3587334359595441,0.506968989567494,0.13202266894017026,0.24205701084506245,0.11923898192911948,0.37903971088304494,0.4927215853501976,0.29040442405343836,0.522644274451476,0.1688974331133676,-0.04990220957418809,0.5336439736673787,0.3692961425870618,0.3547118906883822,0.12274887186186176,0.3769293902182463,0.3311830444479077,-0.10370889684571828,0.2430653365214804,-0.06513589546941811,0.2677354854338216,0.24228836288612926,0.1066434999173705,0.23011287112566353,0.19178224151932285,0.22467440613473455
Amygdala_L,0.30084936705615467,0.13900843078421019,-0.20468050743166416,0.008093431332409777,-0.20799930891244076,0.05533182405089622,-0.34264702123435353,-0.3816022318059663,0.0446227880440499,0.1856076749693797,0.004652201530225688,0.21633167680581936,0.11528161424619908,-0.16321126577314177,-0.3084820950900786,-0.18902100288412133,0.050698026430655484,1.0,0.011662810370070623,0.23863032386396965,0.16124937757803476,-0.4025049839767174,-0.1085767534440863,-0.3098919794696566,0.09172656906845457,-0.3175054645232076,-0.4936325260786269,-0.23332159840228145,-0.09781337582313471,-0.18858863189668557,0.1203516020379958,0.03990999286194916,-0.28590643833165474,0.2545658841637157,0.14842797509707256,0.32455685586760813,-0.18069294656681759,-0.09678355866599012,-0.2719079246980574,0.18463637610959108,0.06737839866661184,0.18591750250201924,0.35708697284447427,-0.1888586745128992,-0.25171260030720105,0.10284398888026565,0.08961927837690771,-0.15153403757147352,0.23685389230597387,0.07881141344787528,-0.273944250802512,-0.06747958865764292,0.35689921654229134,-0.08687669058614866,-0.1416174466357346,-0.05324432384900264,-0.028306084588051613,0.22628257459557757,-0.006452718619196445,0.05406042335918568,-0.2660788268716903,-0.19787153847613323,-0.06903965819590228,-0.2961590538845748,-0.08253495722603962,-0.02547399395075986,0.046134012416837976,0.15841871553811893,-0.0676678672278352,0.052198631391063344,-0.37816036990258883,0.12375934937083152,0.10468500894875007,0.13971142593269395,0.05789218757017714,0.11064512749619422,0.1288736057219315,-0.27218803100249284,-0.09612274883115163,-0.27349606778308216
Pallidum_R,0.5901096074212763,0.39741211683617483,0.04763725391545947,0.14444876773221058,0.38119325669685733,0.23531049839793186,0.10365543701265106,0.07091760138754587,0.32048520949833437,0.06087338902141061,0.33090448627080016,0.6195890397479717,0.2528759524568392,-0.3308123386315976,0.27786654466605065,0.33872007406122895,0.012924509814688104,0.011662810370070623,1.0,-0.06431340920131402,0.15185109304238653,0.23562732555216703,0.01981797046252136,-0.3842640243892371,-0.013310479027692597,0.33022637446214725,-0.10866831504030146,-0.21739590740077577,-0.045412130741152544,0.2539105396408688,0.430786079431825,0.4296907061344801,-0.1285274871531581,0.2569793539701585,0.3377890733617254,0.3056142231588039,0.18004946045747341,0.4843791579119721,-0.20261031619897882,0.07931447858048948,0.09746629293179114,-0.20202972770449568,0.6676785534666397,-0.2766345694315701,0.004980694998899948,0.570695052342822,0.5170794962340444,-0.047324043592196746,0.5497601774556989,-0.02043554268359625,0.14729384746028382,0.5842463884677984,0.5495116522236495,0.16624570484601603,-0.4031098630327827,0.15997284397751613,0.58566150834676,0.07869464129569981,0.6432017520140072,0.21126933790493885,-0.39971207396289576,0.33660560484504354,0.19143516127689697,-0.1006643610269068,0.18231701038621115,0.30574476348475566,0.41660374211257933,0.3715000555359113,-0.05972777883390238,0.26634880331984034,-0.22942510577238018,-0.09786830711245646,0.5366198076534154,-0.2746589711625621,0.5187997861755025,0.2581158704369082,0.3063952948732785,0.2670933896982719,-0.5011921952316115,-0.41219501624250804
OFCant_L,0.21622426691989335,0.2560722935492758,0.1630362668579247,-0.04067092844590633,-0.04112791979900766,0.11670876559276136,-0.18293036310525815,-0.01562823698841041,0.09708766644633655,0.010733931173520922,0.08377992036654766,0.13677348575037832,0.036141077836834665,0.0743232834615219,-0.20126275298886637,0.0029744149974745347,-0.07361414402059686,0.23863032386396965,-0.06431340920131402,1.0,0.178760123017947,-0.1632820881959484,0.20828021653368492,0.04148546825187236,-0.0396377984804184,-0.15796946616186314,-0.1823807929321508,0.06138683576494895,0.08797101724922099,0.0975214821916066,0.1011908764347197,0.1116389495743102,0.114994958640816,-0.08785290299024123,0.19324604290943917,0.2330538046553887,0.03520857216875211,-0.008704309810053856,0.14253321559254958,-0.018748374469717922,0.20810674909939894,0.024916868246637233,0.05363402237523164,-0.021062526964770026,0.0270778937754527,0.054433190227193715,0.09983232867978616,0.10910551178562562,0.02013688841652385,0.2977508286381298,-0.001234625074539757,-0.24605515647413506,0.16543573939091882,0.05918456128808746,-0.030324276388699264,0.13584799673097453,-0.030091508024002758,0.15653628738084244,-0.20894076670928202,0.0291263898748369,-0.09907300393135077,-0.11696764627074852,-0.12797058569607495,-0.09976281001587042,0.21192784481543378,0.0001633412700085213,0.051238528202589506,0.179649580330591,-0.050677164039460446,0.04748802120336913,-0.04799167019446118,0.2829442060887635,0.1374591521738664,0.24376101133998632,0.017433551652943746,0.2758645792844414,0.24212224962919165,-0.25912459457589737,0.029491310050596013,0.04146644904307039
Vermis_6,0.2966074444703767,0.26778241594622054,0.05447360969192145,0.1148219189344512,0.05691486455603656,0.20714997107257435,-0.18568278008794223,0.02074441683220142,0.13371144834590565,0.14404059485807577,0.13946032366331992,0.2896858752840262,0.1606251382717964,-0.11253662936322431,-0.07261386779936757,0.08085572113918475,0.07497391485319681,0.16124937757803476,0.15185109304238653,0.178760123017947,1.0,-0.027607171892380253,0.15727870035754984,-0.07148113598464295,0.07497178031653894,0.056270214899796556,-0.2090275607169665,-0.03461941457259584,0.04462994623647873,0.07895904588376458,0.1693217544506836,0.25781027916727745,0.16313957906265614,0.13424186042113823,0.33880442057934884,0.33027299908929614,0.09520591700499145,0.10367408149958368,0.11940953448143252,0.24163994336472128,0.2408402423677166,0.11423981711092485,0.33702032771073576,-0.13386877770544817,-0.18701698054625307,0.3405822224186437,0.24371532712069874,0.22322124209082056,0.2978786194285068,0.23785433070044282,-0.0165589076793241,-0.0910014693068002,0.36803031063458463,0.12251996526875746,-0.15401363248019856,0.2273171410738542,0.2909316075325488,0.3209225625821204,0.22250882554736917,0.2557645150544588,-0.20423049045068956,0.07671862283173102,-0.0007402781416315281,-0.058362303204561185,0.23800821309779974,0.1810333440595214,0.2537257210438691,0.24274156186843376,-0.2542026238471395,0.19871179754476445,-0.18763427533303703,0.019047766147039916,0.3752394006185754,0.07801165981965587,0.24847955133767669,0.2856584008511787,0.3597980624398315,-0.05145481125242308,-0.18366200942849406,0.041051820893294906
Temporal_Sup_R,0.06626816812432462,0.20919449526822043,0.46899507189620715,0.5079910367733612,0.776481201214203,0.4003072156792468,0.5538884358499429,0.6944230659317695,0.601624036051185,0.2570761526997065,0.4975804763528019,0.2806376780505186,0.08825603973494765,-0.08099240760562751,0.2743193154302952,0.8542271146914978,0.4600658968310704,-0.4025049839767174,0.23562732555216703,-0.1632820881959484,-0.027607171892380253,1.0,0.2205448869520128,0.40868924558865344,0.4370538971143499,0.8753912992931933,0.4292869847757082,0.08093163081827606,-0.0796935692543924,0.6267575765806351,0.19589593942408023,0.4642686735022245,0.29696094717559157,-0.15245350603778354,0.31994877965533824,0.02031577488868029,0.7006536815499246,0.7010613293842933,0.3744594552683548,0.11062857004329615,0.2090033989769371,-0.12520427149585134,-0.05058823813941488,0.03336874479078479,0.18023073419902816,0.5078567612955934,0.41414116399984763,0.39954533734751413,0.27314320087158944,-0.013297484390007924,0.7670595485962012,0.3504469225847435,0.07463857851350965,0.670583934754824,0.21022535550296617,0.6093134463289746,0.40884110103851534,0.021146217163167468,0.4928393085611819,0.15615122804507167,0.3491834037853024,0.6156653164521865,0.6026760464925351,0.19330165373563366,0.01783397608363058,0.6551067327791088,0.4877104325760421,0.40024357410696104,0.14735229728958915,0.47027102431201073,0.689799705999409,-0.22083254412198272,0.4230031625151844,0.030697899465249742,0.5925734442894135,0.16017967185275012,-0.009028920483736588,0.49135101825234406,0.021028877539080084,0.3465632534451846
SN_pc_R,0.16089001568209216,0.51095417630327,0.40089490602921757,0.2788890523334712,0.1893555273287644,0.5750366460398941,-0.09880449797679965,0.2658355875926791,0.2933733736733262,-0.0008645024409576687,0.39373619501587825,0.5278925353425113,0.4024923942313202,-0.1905880465269991,0.21095404419376199,0.34242346731532625,0.4473492960983708,-0.1085767534440863,0.01981797046252136,0.20828021653368492,0.15727870035754984,0.2205448869520128,1.0,0.05910804985086295,0.33679486055882996,0.10692309855570846,0.03246932152803167,-0.040328241449229134,0.41830077426403656,0.4379077866487508,0.2657034979565084,0.4450225327926654,0.35185004317932267,-0.2769222086871229,0.3666496884079672,0.3411952897513614,0.23406998226800527,0.28999122192412746,0.2527451622448866,-0.0647261935919377,0.10968822169539096,-0.02776085507477762,0.1139885117830154,-0.20643767797140639,-0.27778928044984197,0.33374206393793016,0.43161951627053685,0.3268610797054015,0.3516011836679937,0.1260002208442044,0.165390838613209,0.053453900396848254,0.382674055146386,0.42681140542517443,-0.05572416828876552,0.4079089835585588,0.157883765150527,0.45610636619413863,0.022991470789697856,0.4243815060946213,0.06820531526974034,0.044044908148848386,0.041209024275921234,0.3929325554209803,0.3826414548411514,0.22721467894052327,0.46073072807180515,0.4401490292967661,-0.09506985850512996,0.2050180140136201,-0.041628682223136246,-0.016642009045193588,0.36362345419823683,-0.14739908173041286,0.3068965015715962,0.5791938453681346,0.40487415630113976,0.15927832330376815,-0.1024878236847916,0.2549527283171083
Vermis_7,-0.41144119879081603,-0.20804322245127377,0.41186938812386054,0.2706258071960739,0.26388821246690164,-0.0008922177930996635,0.3937150772249269,0.4774158793874268,0.28527740779930977,0.015033607144053211,0.005589234033134627,-0.3391079084175009,-0.039743522956278664,0.4723116028018553,0.10193726293918287,0.3476158855924484,0.15023293065411367,-0.3098919794696566,-0.3842640243892371,0.04148546825187236,-0.07148113598464295,0.40868924558865344,0.05910804985086295,1.0,0.22976321100561217,0.3633467785417448,0.36042241639304873,0.2870657410277303,0.030323061180014252,0.17803719241506347,-0.22260771070604268,-0.1083062481232641,0.11789508849514747,-0.18072407410696406,-0.024728413987479908,-0.2887066616135991,0.47666597301351193,0.09891744014733596,0.35794746688649964,-0.01675059057375786,0.17510294549061367,0.046827378197532396,-0.5078698566332459,0.25826663549657114,0.3140096554271599,-0.14209851988035005,-0.061162956119602326,0.2600218347894871,-0.20533316419138664,0.10937278636555979,0.3947008642381629,-0.20898247397914327,-0.3637684872116982,0.2630028344361908,0.5266170217655542,0.25302074791524953,-0.11450189821682581,-0.1773540795098536,-0.10093162512961787,-0.004026267895769436,0.5648188462520164,0.3011757687691654,0.2711280220096877,0.3000536821828831,-0.06003196135168147,0.2192083618579339,-0.10804975251478399,-0.0797854366261097,0.30375144782768815,0.16736832541425023,0.7040199967326648,0.1547060550226116,-0.08312113209720752,0.3734695174982884,0.036936475087285224,0.067691863966376,-0.19974280779345624,0.1760602861686647,0.5009337025131242,0.49102247338887545
Parietal_Sup_L,-0.04018946732101604,0.3232956345364518,0.3437103515245371,0.8049303905315006,0.5015101132204745,0.3716238901758879,0.17386482430405842,0.28034400183616787,0.484566610986101,0.31853241612076005,0.26734178995361685,0.2500306528107284,0.16442465326010441,0.08211189793840562,0.1524609674309985,0.46071255169601455,0.8952156377597269,0.09172656906845457,-0.013310479027692597,-0.0396377984804184,0.07497178031653894,0.4370538971143499,0.33679486055882996,0.22976321100561217,1.0,0.31504011456323266,0.15488219309573273,0.030117446370419527,-0.17876446494940848,0.3617270729638588,0.13030233709701114,0.27961713709818736,0.1251074896700348,0.0688651150834946,0.098221878106891,0.41664992648336746,0.5170076852849399,0.37991462131939835,0.2830952545645418,0.08784703854193084,0.31902386672326216,-0.04596753508803911,-0.04822011352344117,0.019999322481501967,0.0617453819324647,0.3065396972859163,0.2962444410808306,0.39534991103379813,0.18752269571718214,0.06670681634022176,0.5116293605225041,-0.023252177197104266,0.2016024241993736,0.6633131830704632,0.5266006950648969,0.5853104050838167,0.05520447726007244,0.089644874858305,0.1241695634670721,0.2991817029677402,0.5343985259892223,0.33291671665220113,0.6165477625014643,0.20531622317423812,-0.011161076443706572,0.6052501308955522,0.34162385414845836,0.3566386509443055,0.20437278096428305,0.4176155228143737,0.41115059902344336,-0.024869730467777077,0.1947319401813411,0.04580325258802686,0.2811256658102249,0.2342267861186234,0.09295347055477418,0.19090368523105875,0.3895279411646911,0.25185523446726527
Rolandic_Oper_R,0.13304701174571104,0.2626900730723338,0.3481212341679329,0.46513460976127285,0.7777964258962513,0.3657345392276107,0.5834565546880903,0.7541928551125908,0.6458921899811574,0.31238195087522397,0.551736620555228,0.33899550612686336,0.22287308009786666,-0.11862879242450333,0.2615717697052016,0.8258972183450002,0.26001364287095036,-0.3175054645232076,0.33022637446214725,-0.15796946616186314,0.056270214899796556,0.8753912992931933,0.10692309855570846,0.3633467785417448,0.31504011456323266,1.0,0.469549208983649,0.08661827995697939,-0.07773518052822125,0.6172079151976131,0.24756658410829446,0.46483702074158595,0.19244764867109257,-0.03342256093878111,0.42283691785871064,-0.08136534288344123,0.6654704753739049,0.7715776660544155,0.3027022412391784,0.2896150709228189,0.4058921566321782,0.04125668802397148,0.11366718350165851,0.0341601639290386,0.18174660701458575,0.5586211738058866,0.48427125656314646,0.36982365577621784,0.40260002392717775,0.17873393167097024,0.6620381404999598,0.38604311279825937,0.1902036327395069,0.5383122853244053,0.08739354625011872,0.6004756589894572,0.5276925196341377,0.027444619375812964,0.6964372096323358,0.14154373690894953,0.12988774360576202,0.7854016244486597,0.6392391255038573,0.18254420288255235,0.14035737905032436,0.7273108460837392,0.4958754050203805,0.4830086308718705,0.1728232870817157,0.5822318813489971,0.5564910479473496,-0.1648352405292091,0.5390158347910506,0.09391252865569015,0.7046479109181804,0.20835674548489774,0.16682269517067286,0.5359428223979339,-0.04494886438113232,0.2688313978343001
OFCpost_L,-0.3410226117426029,-0.17672759532630752,0.11121642007202351,0.22056350266356753,0.3284963817840412,-0.11935007388118812,0.6876014931827437,0.41918807914914236,0.0839344037193401,0.051190342619586396,0.005811078151959259,-0.24290907869969872,-0.04845392390994761,0.23037193998396158,0.3968221078997353,0.226520537518275,0.07529723355336004,-0.4936325260786269,-0.10866831504030146,-0.1823807929321508,-0.2090275607169665,0.4292869847757082,0.03246932152803167,0.36042241639304873,0.15488219309573273,0.469549208983649,1.0,0.3375515701257934,0.060895407567000494,0.10723326196228036,-0.22550115429694523,-0.08541820639198831,0.27196443234783535,-0.18074410080652115,-0.11486800763665264,-0.3145451420636494,0.27988695654378115,0.12861711117419208,0.2987638183750794,-0.062327279549958536,0.14298595433667036,0.06672670247344788,-0.3755630276474375,0.21886738606416614,0.466758889857779,-0.07496786911426337,-0.09497486814590132,0.1844858503372437,-0.1748829529011291,0.15616352880212275,0.3588107095974888,-0.12570300926275735,-0.3964588926614152,0.1563057295052899,0.3069980638687804,0.18338537632259816,0.2472933660838819,-0.32895037426966994,0.06965512246481688,-0.0938800334383462,0.2845975570731476,0.37429773506526304,0.3269328134200724,0.3650094999153138,0.17989933749962125,0.2725595020474189,-0.08291398646295592,-0.11426417486449146,0.14100247700863433,0.0911110122444805,0.47079336314334314,-0.08213880985282195,0.02793572693887893,0.06280598061635727,0.010751428414507888,-0.1920381254591333,-0.003045905589627143,0.4726717497428583,0.2136601548670082,0.33125680208361097
