,Hippocampus_L,Cingulate_Post_L,Pallidum_R,SN_pc_L,ACC_sup_R,Cerebellum_9_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Calcarine_R,ParaHippocampal_L,Temporal_Mid_R,Postcentral_L,Cuneus_R,Hippocampus_R,Thal_MDm_L,Fusiform_R,Cuneus_L,LC_L,Thal_PuM_R,Temporal_Pole_Mid_R,Thal_LGN_R,Vermis_1_2,Rolandic_Oper_R,Rectus_L,ACC_sub_L,OFCant_R,Vermis_7,Occipital_Inf_R,Thal_MDl_R,Thal_LP_L,VTA_R,ACC_pre_L,Lingual_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,Cerebellum_Crus1_R,Frontal_Mid_2_R,Cerebellum_6_L,Heschl_R,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Olfactory_R,Cerebellum_8_R,Cingulate_Mid_R,Caudate_L,Parietal_Sup_R,Frontal_Sup_2_L,Thal_PuM_L,Vermis_9,Calcarine_L,Red_N_R,Thal_PuI_L,Vermis_3,Lingual_R,Thal_VA_L,Frontal_Sup_2_R,Temporal_Mid_L,LC_R,Cerebellum_9_R,Occipital_Sup_L,Cerebellum_8_L,SupraMarginal_R,Rolandic_Oper_L,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_7b_R,Thal_AV_L,Cerebellum_10_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Thal_MDl_L,Fusiform_L,Thal_MGN_R,Thal_VPL_L,Caudate_R,Raphe_M,N_Acc_R,Cingulate_Post_R,Parietal_Inf_R,Thal_PuL_L,Olfactory_L,Rectus_R,Temporal_Inf_L,Putamen_L,Temporal_Sup_R,OFClat_R,Thal_IL_L,Precuneus_L,Occipital_Sup_R,Thal_PuA_R,Vermis_4_5,Frontal_Med_Orb_R,Parietal_Sup_L,Cerebellum_Crus2_R,Raphe_D,Thal_PuA_L,Vermis_6,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Cerebellum_10_R,Thal_MGN_L,OFCpost_R,Frontal_Inf_Oper_L,Thal_IL_R,Postcentral_R,Insula_R,ACC_pre_R,Amygdala_R,Frontal_Sup_Medial_R,Cingulate_Mid_L
Thal_LP_L,-0.2185863612671259,0.329485591105358,-0.18228125143932594,-0.06624595495538271,0.11544630036823615,0.19852664937245684,-0.05902774017059871,-0.06948408947589015,-0.31435317460447915,-0.12099428670121026,0.025583196894746828,0.057619134473375286,0.21150486454477627,-0.03610503330820392,0.012533294988769369,-0.018722622653021884,0.08832522606296135,-0.2071461404235709,0.24862837670995874,-0.37140197055660173,-0.48254890017861435,0.05801486613479957,-0.0882087230596549,-0.04611742986085746,-0.03711334487807512,0.0726241560549808,0.2668386125371397,-0.0016416332921515059,0.10354865837708971,1.0,0.009496321590550846,-0.12410247294308108,-0.40689460807287414,-0.19840571091138784,0.39896463012388056,0.01197982692731339,0.07756530056103864,-0.059279532902069554,0.09741419578060116,-0.08640529151224592,0.12519027099750032,-0.15765222037407464,0.19177879690800406,0.12415121690421628,0.1385334636499744,0.19500429680268297,0.030703109706351574,-0.23313142246251076,-0.43906666910892345,-0.0022063730650758997,-0.02931261208323865,0.27573878899721027,-0.09185458896671946,-0.4517481336747046,0.10656467339001469,0.2830484930341151,-0.11643887472797955,-0.28614153412242443,0.35613268602345766,0.3067761009965892,0.3431593027839292,0.2558014803732516,-0.34713368614714224,-0.21105168958747805,-0.27728534057806487,-0.309399421242737,0.2175687078800152,0.3553062841177346,0.006588164857204969,0.3293472039182542,0.26831013071159104,0.20945695416705992,0.11172588641903573,0.3793523889278135,-0.0632781290012402,0.12459679657309441,-0.31539611795476896,0.11697287002013164,0.2863214601141734,0.5090704240936531,-0.2178762943900138,-0.3420572616624955,0.0813827779681708,-0.15979126401951435,-0.1982928009755382,-0.1526349716626962,0.14832053828644315,0.26972050526486174,0.03796680962970742,-0.19055305788531632,-0.28861745921965115,0.0023921968515967936,0.2561834882368878,-0.18805816276937673,0.03882361853539871,-0.145615101078421,-0.22956215353707507,0.11417851819586926,0.15069558576096828,-0.24081771663732013,-0.2914682250183931,0.0828122785565399,-0.22555431407003854,0.1618485593341653,0.08048282634142975,-0.01642603693724404,-0.01981235751486548,0.00599886925991443,-0.07607564893648869,0.26913370097149525
VTA_R,0.14563197166070244,-0.14006101500015197,0.04702328198003134,0.18775361968391957,-0.06399522993890905,0.21769640544021454,-0.027059865918292896,-0.08805672950563152,-0.019223302305246694,0.26543603579071656,0.11917646114955198,0.003934970884230788,-0.07519373960839433,0.009631815186899642,0.24007935657749974,-0.02555000138991917,-0.13286235164008162,0.04821976389660716,-0.06022160817713787,-0.12734617583999977,-0.0016621734771204712,-0.09362223855378868,-0.02386557247223765,-0.27109389904598596,-0.04757310430428317,0.14210553363981593,-0.11798055504309315,-0.03927318762246427,0.39029767003757365,0.009496321590550846,1.0,-0.3084631396527417,0.01748481491747217,-0.05908795779156455,0.06974163078505671,-0.048218124053621844,0.02728524354406697,-0.14100679333799856,0.5933990869609949,0.051352772882732364,-0.01271836239346334,0.2874691171167744,0.1521529972769315,-0.01861259969131118,0.01770258574873969,0.1245105046363136,0.031850163525826314,0.17922780078844192,-0.051947283227284605,-0.04178555534896359,0.2511923270335218,0.45615699024267076,0.15888296179198733,-0.0874711878110671,0.3296841841045257,0.09481494395012274,-0.15545683566020965,-0.2556214359119484,-0.19540225131206973,0.08116582443853014,-0.048179433404322215,-0.00795497220740177,0.21346259712023202,-0.11315890526583243,-0.002987392707092188,-0.13865857689379787,-0.314548340126122,-0.31964221913911933,0.05366879153480253,0.21001830258108045,0.27307175308903187,-0.16028867104709738,0.6975235622370508,0.26313948175216845,0.06075786929152401,0.27994112209082345,0.2700178804772888,-0.3304640263221715,0.159617393402563,0.34160693505186074,-0.5548266684230138,-0.33795656863148055,-0.3765201379509431,-0.03234385620576506,0.06871426692152248,-0.23492202459753012,-0.10026548349907745,0.03180863361875164,-0.24664022222642845,-0.10596736627216376,0.04810736813264201,-0.053939962783408416,-0.025182580455290017,-0.10602072342952866,-0.3457577313336786,-0.17909005361687094,-0.19311211528060365,0.0800490985617651,0.162944551354258,-0.35907323118247203,-0.006116082447450777,0.5305868040179249,-0.08773177111173555,-0.5349493512588043,0.22166360669352847,0.07504966649987972,0.24713317237905885,0.40495284179436464,-0.10321424275261284,-0.11874203142081143
ACC_pre_L,0.007695435316684531,0.12600991488531954,0.6122269489959988,0.137273222260552,0.5661880326107334,-0.41858531637922497,0.8030008614180046,0.5686115886184336,-0.4839690171880417,-0.539720650962047,0.11712453608661953,0.1617639333726139,-0.4646396243689281,0.5923242111498578,-0.35424259549820036,0.48504366430605644,-0.5901883908708753,-0.1480653941292973,-0.07406567819961865,0.17744319029167954,0.29413306031194414,-0.4101538318117385,0.6799886429107452,0.6336556024143587,0.26529361135354457,0.5500006244075492,0.5745065152307507,0.5045414572644248,-0.11151098391585218,-0.12410247294308108,-0.3084631396527417,1.0,-0.4600297607541024,0.23875264325119622,-0.3592284486569368,0.11247676801459915,0.48892318941922536,-0.42691601992178957,0.04069290310068039,0.5648761245386388,0.33218866146675685,-0.3127330912470528,-0.5783972650655065,0.1438105302904638,0.5355801572470479,-0.30503156086764405,0.5087554631792428,-0.10473320092098375,-0.12394470831622469,-0.6155773717661936,0.029175497197011565,-0.1867168218123288,-0.5385463358133419,-0.24206312360504043,-0.2045879704866762,0.4167152075635322,-0.3748952725101908,-0.2336513893274861,0.2906039536289123,-0.09849252626321049,-0.03504055527830517,-0.14468666658719817,-0.22672386079307655,0.17397297129206177,-0.1508067314163699,-0.2575406305633156,0.010986176530097985,0.27507452411604055,0.38181692139114276,-0.348809357887192,-0.5785133330019111,-0.15866575076335063,-0.37164613633918275,-0.5888210468558357,0.6392605862607257,-0.551650252865657,0.46299987064327086,0.20055057881563487,-0.4908387757026413,-0.6862610945988812,0.5756378748207531,0.46068767054680604,0.08495653717441845,-0.05450577630019754,0.376450564174784,0.45188912133971965,-0.31079383628087176,-0.1375123327658506,0.27743171309407133,-0.32883177301628047,-0.22838788735716262,0.4894587852955818,0.038370628380085446,-0.07851889317213655,-0.27035429070929345,-0.031203214709346196,0.16936862892536947,0.6123105799314494,0.007769119370659626,0.512180032916661,-0.11439619221576094,0.1535239728070531,-0.1513543224968718,-0.006854607680296416,0.041192972982870835,0.5832080801946699,0.5601766067231791,0.32119413143112363,0.5758456343856054,0.030977475201372957
Lingual_L,0.19004258583197783,0.06143887972549258,-0.1607365003657049,0.07790189789388773,-0.4178878800250021,0.2430687098242055,-0.5042719070563001,-0.3418261201546185,0.8702723107352962,0.5538125771840504,0.06912248862137874,-0.09338645015545934,0.3458611582310969,-0.22716875443938747,0.36066128269105907,-0.18272588361713735,0.5989016248122463,0.2679523436033548,0.3277154735720673,0.2836663942098314,0.3005306578451667,0.5372716872687744,-0.2806250826738283,-0.263527791183726,-0.31682674171301317,-0.4999026064234438,-0.6135769714191444,-0.40339021905993855,0.08787288143307967,-0.40689460807287414,0.01748481491747217,-0.4600297607541024,1.0,0.04573064628838438,0.23581935048979988,-0.05438648739217277,-0.24881044195324367,0.500838082257308,-0.13137052097477322,-0.37825744408555556,-0.10919025816994447,0.26074174251092375,0.3641096992079773,-0.04979200324710266,-0.2782443788882797,0.0015253571981316898,-0.4212898938014588,0.5890296852840193,0.5800269564435019,0.7169393763000133,-0.01725651739592892,-0.17809252239382498,0.7133361924736759,0.8368230013386155,0.2430815606838677,-0.5508786116044972,0.3955668960327701,0.5442672814285953,-0.33286042316780623,-0.19526986024189685,-0.11380209253953492,0.07110543360813824,0.5593077494635941,-0.054342645096463804,0.4432736289534261,0.6023399703895003,0.03992942749112287,-0.3858032759382256,-0.12066064055871147,0.005190113303309834,0.29368023951625405,0.092764718625772,0.17518867309597408,0.3623145793088775,-0.29969180028141956,0.36823684245132055,-0.1373390898889174,0.20223436074443135,0.14458289206134914,0.16784708712515528,-0.03530036426746049,0.006754951291271548,0.0029611952776798533,0.39759004146968857,0.035044552639315815,-0.20182099120128097,0.5135124373862348,0.020915236231848346,-0.07060234645818544,0.703273747079332,0.6539906071822704,-0.312642011244111,-0.24553842290581734,0.2575507783142979,0.2173263869118386,0.49875438538079475,0.2524018049770678,-0.42939528186947473,-0.08699366213505624,-0.12339674724592352,0.5440890326869616,-0.34976432296860843,0.5173243385363013,0.25459040703797564,0.03986699589562012,-0.23128207757352415,-0.4986616536172097,-0.3553596577811085,-0.43485024271180617,0.038180359510085186
Frontal_Inf_Orb_2_L,0.557970709876965,0.1392744333685965,0.12291312379094817,0.35471611019178245,0.30300944825043924,-0.1678010603206356,0.06605247016378606,-0.4389743126603716,-0.13158545431541743,0.48237771337015717,-0.5506012774049921,-0.14726329076224676,-0.38872691344391896,-0.07016879547075097,0.39440258964270886,-0.36706775225321125,-0.12697502909055008,0.3535880456464501,0.08661771870526815,0.0664241338388405,0.4550410906407256,0.27767426713424664,-0.16847648465951848,-0.09960611870590935,-0.046555204640346154,0.0808735969324376,-0.252012159102981,-0.4780624273731119,0.08119421609457272,-0.19840571091138784,-0.05908795779156455,0.23875264325119622,0.04573064628838438,1.0,-0.2899274031283747,-0.5054909572651992,0.22884864757052834,0.41781335842133593,-0.17147441850612452,0.48556595327419133,-0.3147076312290156,0.07851456480494096,0.14988396392761105,0.18474747976692127,0.1658040042497879,-0.5912731790174445,0.3767622528659207,0.2860953405566081,0.20166121385042354,-0.033366418058326505,0.22341787229058246,-0.01082413296132426,0.3602448536479288,-0.15686837347630042,0.2025596516135588,0.25137606167892707,0.2863385153383848,0.29518513574323746,-0.04811867285478659,-0.39524713180782595,-0.2455622901583667,-0.5463413022028621,0.5803894852966007,0.04534139160484595,0.48256944189044193,-0.238863658790626,-0.052309250243124626,-0.07097289401849416,0.5349354165507872,-0.3436441827767859,-0.07704798902249758,0.3624262498892645,0.0854255217133832,-0.0349550683865435,0.37289490641479806,0.2985053809443242,0.36685690109024455,0.08770698533507115,-0.5565560206964253,-0.258541453330527,-0.05501647237068797,-0.05461659184227801,-0.20579466839558164,0.7825100938570994,-0.40437400856047295,0.26256075414031915,0.08799030281200441,-0.5012061579790869,-0.5838346780807052,0.25909919685269683,-0.28805690805203643,-0.4857365574783521,-0.5373596059675537,-0.43544855126297305,0.3568812933309711,0.04300649344267881,-0.2931131891623797,-0.17984261406880914,0.10326515896791037,0.2247404356025213,0.23889491528540127,0.004873406017629611,0.6365676208672165,-0.14045566651729385,-0.23709730983499105,-0.2145594302593272,0.43552997543211913,-0.2757645133782351,0.34469842699782705,0.2480135925539298
Thal_VPL_R,-0.29604310490342217,0.5273653901466538,-0.2577934737987847,0.03795944317601546,-0.13437368321690582,0.26942520648425444,-0.30408823158417814,-0.09266060831112395,0.3350315354885083,0.08070378942436957,0.4795607364587262,-0.0488870184773878,0.5909558738927536,-0.07932706727243022,0.3290892511957407,0.09991531204884167,0.534414455418882,-0.08689385451981338,0.7573657951943864,-0.05390880052162308,-0.30406804528758896,0.43673634285953417,-0.09909050123513183,-0.2615604720879121,-0.11675947624763314,-0.1733761119473093,-0.08094881981450369,-0.09069460476264592,0.060789684497687894,0.39896463012388056,0.06974163078505671,-0.3592284486569368,0.23581935048979988,-0.2899274031283747,1.0,0.29344313858377546,-0.06664724339626528,0.1517264541219574,0.08007616749095443,-0.26615283137064477,0.2253507082718868,-0.08541741385616228,0.3115590178898496,0.2255675986936855,0.08367407707885106,0.3337423507128458,-0.08797953910440962,0.278543040516287,0.037195425251052384,0.4884540830907739,-0.1500954181578931,0.16640432747235323,0.32663095940480347,0.29239792478486915,0.3278426836480487,-0.007802612546920832,0.0006041853169336196,0.141984380141099,0.08892103446989899,0.22194081173211924,0.3025587793609692,0.653223528544252,-0.040832113619542657,-0.34862561064597897,-0.0087314369009365,0.24803652506760848,0.22621650476188565,0.05331637656400101,0.0004298631689104309,0.35272327957495675,0.5541542869625997,0.008267362305669648,0.3382520794727448,0.699584685408811,-0.2335392282791885,0.28185570337119886,-0.5093857321159369,0.4022201114890804,0.5823710067027184,0.6195098580665678,-0.1526754016715362,-0.18163563355512918,0.0385657316821803,-0.028507319172290272,0.12427874957069832,-0.3447696133734692,0.7073025852608372,0.41356062533931015,0.27710898577422166,0.41581096305920756,0.29890224427126033,-0.08150766657217862,0.1042566590963388,0.2380276585855318,0.12305849420943422,0.4062619506395656,0.20672298957663876,0.08267216189635564,0.1914398972383612,-0.36106025387443474,0.3504471311987951,-0.2271639676229082,0.05593173204481479,0.46152592217634747,0.3151481654106193,0.10197279936933697,-0.31328241732392964,-0.21669365253703884,-0.21824926120508897,0.38267614379718873
Cerebellum_Crus1_R,-0.7132029625085957,0.0015635124275631938,0.061981717659593295,-0.2751338238491537,-0.15873725562113178,-0.05429369351656429,0.2716878008144549,0.5836791093600043,0.042259761536153406,-0.525934446901203,0.7372552651955379,0.05080244365483232,0.393554922687585,0.05346651734342912,-0.31488480420446097,0.6027833935206137,0.09104377837576817,-0.1895197925866516,-0.04304829917935306,0.2512759952675007,-0.3857501711184594,-0.0902517475546483,0.32340623693921405,0.1158993111711876,0.3178405577015969,0.29595615204840964,0.3437036938751661,0.48784444324636067,-0.09131092934282874,0.01197982692731339,-0.048218124053621844,0.11247676801459915,-0.05438648739217277,-0.5054909572651992,0.29344313858377546,1.0,-0.1975986439955467,-0.22978199254967216,0.09279935034806973,-0.21910341461191488,0.6014141087970355,-0.08405287545014618,-0.3066894378502341,-0.25745696942721,-0.03040244294635029,0.28287204474348904,-0.19168185509398475,-0.15395417137642564,0.20819962076769405,0.10874115326717723,-0.3480770805965964,-0.0849149432421016,-0.2775901193638596,0.2201492607261326,-0.27716457978268044,-0.12712029062895125,-0.29681010067592545,-0.0513230873710961,-0.026585363775199797,0.4099123807454786,0.22984194653574097,0.3943354923224659,-0.4823484859037731,0.0007888319112973087,0.010635151173036563,0.5130592362534634,-0.14796419520975576,0.06082671094841654,-0.32366757686247455,-0.10929185579011642,0.06890470022350564,-0.3565038581276356,-0.14943351300393945,-0.01279695583238874,-0.09435437834484214,-0.3204979470102541,-0.11466836275457398,-0.0295910600945503,0.22480458955827454,0.13241023894239404,0.33165259477309905,0.13433708031586392,0.14839002393094977,-0.40574289532219593,0.5125379383465098,-0.15061239461424855,0.05928913477987754,0.3574967223887507,0.6392878506001548,-0.2660547757594519,0.4258329996237835,0.5198006272924671,0.32897767793176386,0.7778638556913909,-0.31310629427501696,0.18107772490304733,0.6552240577726147,0.22487202873360992,-0.2644107709771111,-0.1406889879218005,0.020217879452106735,0.1292548676118246,-0.3644211423601633,0.07614985741833286,0.015324705153338718,0.4495016885050383,-0.012316678099903486,0.23960115762924572,-0.16451056626371538,-0.2775442452280707
Frontal_Mid_2_R,0.298216406011811,0.40997153555164567,0.4603401085108675,0.2945378725891954,0.580621530360141,-0.14647184813827788,0.4403885118223905,0.13131569593260653,-0.3400015644627235,-0.18778306622599025,0.028460271901511656,0.34798037865901715,-0.3108376095423596,0.5691895031813624,-0.052568658998247655,0.20605548857280068,-0.22119202030625884,-0.12842174377882717,0.19379219918810014,-0.2472938859337031,0.25639076626695734,-0.227561090109574,0.4194259141190899,0.41100794953514125,-0.159749300345997,0.39814860694971743,0.4515951877008194,0.12216311615650538,-0.08100758934000706,0.07756530056103864,0.02728524354406697,0.48892318941922536,-0.24881044195324367,0.22884864757052834,-0.06664724339626528,-0.1975986439955467,1.0,-0.22243232184555436,0.26759285661391957,0.7620498436084084,0.3069955369842403,-0.1585082408008191,-0.33271905700976107,0.6893231533399042,0.4888677630080162,0.09653207785742499,0.6373523918439821,0.022132116124231934,-0.257155600618906,-0.32033077212384453,0.32262476637259535,-0.07130492334090305,-0.2762876125427546,-0.15846819092775666,0.14846959750194128,0.7584589249303185,-0.23621053477996162,-0.26558854596004133,0.2735578727372713,-0.20808808573977322,0.13500283417778083,0.22968441322212477,-0.05598996435658373,-0.10391307989710655,-0.2949573150529452,-0.38019971758639554,0.20743335107793784,0.229541741165914,0.6874876240994664,0.3580541365118011,-0.285649313515393,0.1469730857219684,0.01256574701845137,-0.1688755962159997,0.5997772310848315,-0.21834196427851502,0.38256431867259694,0.45680138848634844,0.01815791395880408,-0.3029579210391564,0.13573363240136807,0.20099109547569374,-0.11367599851651675,0.015385684473775996,0.21824826675518058,0.24997276471460225,-0.0726920699517412,0.252292227151987,-0.03420874323774742,-0.06760109798686649,-0.05371573346740986,0.22108518434046803,0.254161559962647,-0.31670778344327805,-0.15008580152325549,0.08261737429474876,-0.03797098124522723,0.6605060734248555,0.5659171552777664,0.31538472657325123,-0.14523357493330424,0.19286997387611893,0.07008612382069553,0.02350522774563581,0.5760113594308528,0.29844805390401546,0.3177616062626608,0.22005594558717578,0.7294407334212382,0.6034131638863844
Cerebellum_6_L,0.18778566355302062,0.1409574627053417,-0.43398728549773313,-0.11041427765913939,-0.30540253472545176,0.1649010032534249,-0.5776267980563788,-0.7282591910348463,0.5392960464704166,0.6302772415944848,-0.41856547522772086,-0.3808719494821367,0.24891874962326196,-0.617014931984654,0.4623719264646415,-0.6059090098739405,0.5747452785152188,0.337416583011276,0.18420726638636192,0.007523656247099218,0.022431672891891626,0.8231183312199143,-0.5129555871123984,-0.4435535117247703,-0.2518535973798327,-0.46640311848037513,-0.6023317073218823,-0.7414410436241712,-0.10791642005598195,-0.059279532902069554,-0.14100679333799856,-0.42691601992178957,0.500838082257308,0.41781335842133593,0.1517264541219574,-0.22978199254967216,-0.22243232184555436,1.0,-0.46983684708712636,-0.20867851851342967,-0.4106929251711312,0.15295044985841977,0.534784623787377,0.09013267534283806,-0.3939483130423284,-0.33108512398381473,-0.3623373236542211,0.1003944939611036,0.5220252305087635,0.7070995583433847,-0.14137654538694305,-0.16470113666904357,0.7448354527230763,0.3464122388975617,0.11791689969274878,-0.1664291110351796,0.6363945956012494,0.7564392205566949,-0.1808131151017689,-0.11783325309760777,0.08916597584803328,-0.09421382266440598,0.2750169492652131,-0.17051894786705268,0.5662390983722219,0.27423128903777677,0.14072382591379126,-0.007011609353105616,-0.09711946674999135,-0.13058067402289691,0.4056072440749721,0.6926000820762905,0.039867350897718444,0.3384645955752201,-0.21372003534675077,0.6673866412366104,-0.3127235922196285,0.22122966849962417,-0.055664573577631396,0.26389286009980134,-0.16570720099804506,-0.3188770016667622,0.12191040785962046,0.7159913128435889,-0.4942188449714695,0.02944455297953801,0.5180816459981815,-0.27830271889718083,-0.4126663405122292,0.6074499339620051,0.21937100159227488,-0.7424064973242236,-0.44157614064131245,-0.08478980490071983,0.6824111141056194,0.22589322315692692,-0.07406822051895619,-0.5989608565374024,-0.012522611127870474,-0.20077093959610537,0.3201696598387216,-0.41788014613931745,0.6291495362813554,0.1930318892974172,-0.34143599525984103,-0.6194260805236235,-0.28207831832356994,-0.7995949361166047,-0.1510598840833541,0.22252169380804432
Heschl_R,0.11627241453479455,-0.07134917428619518,0.4896872709129739,0.26371452804780493,0.2967278875403494,-0.1686540848640733,0.4342963365132066,0.2885475526287585,-0.20286563170094782,-0.06392488683068541,0.37473598005532016,0.014060954524637799,-0.2847359626357012,0.5475915106227516,0.05162359166703481,0.3686017609983963,-0.40475372947442234,-0.22018939424841433,0.0972085368892884,-0.10589984028735959,0.26407078647823745,-0.38037733288237635,0.49436480567218083,0.21637991626342676,-0.04256704358857547,0.4383656036083003,0.23423172664955424,0.3621659459215192,0.45321855220605317,0.09741419578060116,0.5933990869609949,0.04069290310068039,-0.13137052097477322,-0.17147441850612452,0.08007616749095443,0.09279935034806973,0.26759285661391957,-0.46983684708712636,1.0,0.13814532941716412,0.369916482042987,0.06966540781731848,-0.27905220798279295,0.004052428884922069,0.44441418881213823,0.07754004316346945,0.1526547427009814,0.18136306397940505,-0.16611298369647973,-0.3375125530968613,0.35306802893958944,0.37394075441226704,-0.1717354246773699,-0.04677282908168978,0.3007386336980785,0.2291417930942869,-0.49088984642011674,-0.5123431431767294,-0.04278365548261306,0.03908874304089277,0.030903432075961218,0.11136273496820813,-0.04134981757116691,-0.028664123573097385,-0.30737731238537847,-0.21921516818987483,-0.22329863809040434,-0.14487733954355023,0.13206631268443708,0.10595793981470922,0.009268434236099406,-0.2668180209150961,0.5287115053724732,0.03769885319829069,0.37867856579825077,-0.15324108671285677,0.4615150772273377,-0.23153873919388412,0.03975385898199587,0.06638161722524596,-0.24020434514058678,-0.05087646488243667,-0.19425046302250448,-0.19538866745487515,0.5420776403724793,-0.04090297593182987,-0.16674422643464823,0.0792785462398217,-0.020198061096825173,-0.21180874795117974,0.1828399974219645,0.3953758520830122,0.04181208096662052,-0.11397036996694707,-0.6088338211842187,-0.1355548622155451,0.027683503587418678,0.4702319876883637,0.05445977921982464,0.011064406271772341,0.009462741736691782,0.6945276298769031,-0.31594114622298625,-0.4842329229907108,0.37158070090044715,0.519460438761829,0.43918982813531326,0.7057879030503011,0.04819835971293699,-0.06006661586445928
Frontal_Sup_Medial_L,0.2706497218430241,0.227255330684986,0.3910194548309389,0.35606337029826224,0.6167638378560564,-0.21351674072150253,0.47841085718173987,0.15720902884690127,-0.451397483325449,-0.09483807538450156,-0.11872754690043469,0.3048881805544825,-0.42229024785534436,0.4185239037621983,-0.006133390845221863,0.14557541592101572,-0.3893022643798241,0.018800899445423326,0.012846886012832038,-0.12155936834020417,0.27188439744525866,-0.20216734263607156,0.30293382598193846,0.2811219758113145,0.08325952598930263,0.47041400547699347,0.32218855409750696,0.1464357884935218,-0.03152350246510109,-0.08640529151224592,0.051352772882732364,0.5648761245386388,-0.37825744408555556,0.48556595327419133,-0.26615283137064477,-0.21910341461191488,0.7620498436084084,-0.20867851851342967,0.13814532941716412,1.0,0.13978526914784775,-0.08847834367728143,-0.244045322818752,0.6112489298684687,0.3924393658566445,-0.17346985197044473,0.795431692927447,-0.002688803996319313,-0.11855634846169019,-0.4481321402410526,0.3297858791697735,-0.029973893870102516,-0.22224883220141298,-0.31191822060239005,0.09776804222310265,0.7508649586485501,-0.1462371634145045,-0.15404104370130095,0.24558269008748002,-0.22182908664992496,-0.02694697511352591,-0.14363047561546877,0.0895900149174124,0.04662415889335552,-0.05260444325910616,-0.3637547065345179,0.09863068671816633,0.1292101769035026,0.7245683125823159,0.11218355702916112,-0.32850212746960594,-0.014263632140486125,0.04866399526589962,-0.27982789613945225,0.5858862552556449,-0.11045467815951958,0.4832647766786646,0.22841625008883998,-0.28594234575100685,-0.43531943519036187,0.16767771264065487,0.17565317289773846,-0.16414558421439232,0.14951610583808347,0.038491899918731046,0.2883431903032725,-0.18901178788905185,-0.04738346868502032,-0.13608211820853883,-0.12559469280305552,-0.28719529734185,0.15075424219135058,0.035504548843210734,-0.28571697550789277,-0.07478270189961855,-0.02458334948482162,-0.09733301600765118,0.48666917168862767,0.4737176520786446,0.3250367553598387,-0.09116130813361624,0.22772790176436164,0.1734141434248252,-0.11734045719956686,0.28785045175687657,0.24505955024841267,0.5863713623593186,0.18845709821439569,0.8486216600005833,0.47158283386978833
Cerebellum_4_5_R,-0.2550552023835037,0.24890361470252254,0.453109669984419,0.1944052676938853,0.26488216496791556,-0.16629265148991562,0.5209624545888705,0.549144389871063,-0.1572479570856599,-0.48344634627853733,0.6524995368285669,0.2996873881732744,0.13707597713275388,0.5983252745429529,-0.20800410480712075,0.8155630934453455,-0.1326752527405933,-0.298592633398899,0.19254241735910638,-0.004426239887138102,-0.0070803005302166495,-0.25942484734953225,0.5325404291157916,0.437445941586548,0.16993951136001695,0.4327647495082503,0.6367105741988051,0.516869444128994,0.17373525871609138,0.12519027099750032,-0.01271836239346334,0.33218866146675685,-0.10919025816994447,-0.3147076312290156,0.2253507082718868,0.6014141087970355,0.3069955369842403,-0.4106929251711312,0.369916482042987,0.13978526914784775,1.0,-0.2105970060273958,-0.47380112818330683,0.15502559581732192,0.3852478863542364,0.2705551145029771,0.24722305028879674,0.035547598225209455,-0.13413284365048186,-0.14261728426378664,0.02732145912377104,0.10436441990067732,-0.3125754616335889,0.1419092882171898,0.023348311993185343,0.21947135921229513,-0.4762625866205713,-0.4091328503968966,0.2387552085213116,0.2045534725676651,0.2640129626631364,0.38283275447958853,-0.3171000558910293,0.05596792552623153,-0.3493286509447254,0.17400730738804243,0.04593878956235192,0.2663596803204405,0.1188579439188386,0.05299803050927424,-0.04297431881521729,-0.11919933022181622,-0.04269278621278044,-0.02874168678358939,0.31151113410601283,-0.3843624532149793,0.17387598950636968,0.27287002001612704,0.13657023384946812,-0.04889284564056488,0.30449916000174115,0.25956305117615336,0.1808471100740253,-0.3347824242991939,0.6048061055068314,-0.061566377509086834,0.028528859369679395,0.4322373864260545,0.46825701806472264,-0.27664070894901516,0.3833552787512785,0.6191925667418378,0.42792013043254074,0.41072606271570367,-0.41962232462923055,0.20326094020364419,0.41567051869174965,0.5420471510880361,0.017335727826322554,0.17925816729648478,-0.0725223190951803,0.29444890391496426,-0.34831392102309827,0.14711589291339336,0.36232426861982703,0.5814532345351198,0.20809951708306273,0.47248987426277217,0.10818304995711389,0.055746601615623684
