,Hippocampus_R,Frontal_Sup_2_R,Postcentral_R,Insula_R,Thal_AV_L,Thal_MDl_R,Occipital_Inf_L,Occipital_Sup_R,Parietal_Inf_L,Fusiform_R,Olfactory_R,Thal_LP_L,Cerebellum_9_R,Thal_MGN_R,Thal_VL_R,Lingual_R,Pallidum_L,Frontal_Sup_Medial_R,Cerebellum_6_L,Temporal_Mid_R,Cerebellum_9_L,Postcentral_L,OFCmed_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Raphe_M,OFCpost_R,Occipital_Mid_L,Cerebellum_10_L,VTA_R,Occipital_Sup_L,Parietal_Sup_L,Temporal_Sup_L,Cerebellum_8_R,Cerebellum_3_R,N_Acc_R,Angular_R,Temporal_Inf_R,Frontal_Inf_Orb_2_L,Thal_IL_L,Temporal_Pole_Sup_R,ACC_pre_L,Cingulate_Mid_R,Thal_MDm_L,Supp_Motor_Area_R,Frontal_Med_Orb_L,Cerebellum_10_R,Fusiform_L,LC_R,Frontal_Inf_Orb_2_R
Thal_MGN_R,-0.0332592498327634,0.14681894571017204,0.23868471549149406,0.028256916078901864,-0.14266533706974022,0.40498843686336156,-0.01527081330864087,-0.318134153474176,-0.16154299390934235,-0.10992226917194595,0.3407991989919768,0.11172588641903573,-0.12566473084750324,1.0,0.11918952451791806,0.02542857382567457,0.2766056560379841,-0.06902817312658412,0.039867350897718444,0.1395664273965122,0.25599443422891255,-0.17270773546128132,-0.1437375628324667,-0.09694144779660947,-0.06955295482816265,0.4480296368533939,0.3646529755202639,0.022814846520426334,-0.3625292345512383,0.6975235622370508,-0.087033457581411,-0.25752002767488075,0.17134414650010715,0.3606187791226277,0.4942577383635422,0.14646807640775122,-0.23707604698528967,-0.06767313715836654,0.0854255217133832,0.21946184388149068,0.030480518216884325,-0.37164613633918275,0.09887762977118528,0.3960941594268428,0.28519305129040873,-0.23485866584075257,-0.4137197215559282,-0.08300062836189985,-0.08805190399220295,-0.1845362038815495
Thal_VL_R,0.688924434019558,0.22936825801971097,0.15631321022601422,0.47867029280878687,0.02813918900745369,0.5088170213808776,-0.10479819064964285,-0.1230770527126986,-0.3238810002935687,0.3583588827369287,-0.12704463599081386,0.06721976768888091,0.25680708232935795,0.11918952451791806,1.0,0.03364569069272308,-0.00034259836538423887,0.1930164055110082,-0.2401799290886649,0.16457602037662386,-0.38988932765042394,-0.10690260786917581,0.3305286103685954,-0.060758645426072275,-0.22490770700360094,-0.10740067404358483,0.26357333124962856,-0.17080456681784803,0.21868747970994912,0.04930746173413719,-0.2977736582243955,-0.22971647133360196,-0.13672846626421603,-0.2955754721587115,0.10394966788394543,0.3726707792352556,-0.3757777743220405,0.3971733137548502,0.1549388195160719,0.04389920833330178,0.09813319613894676,0.33495916714666724,0.21902501201202226,0.3944614737148058,-0.02889366474896522,0.20606851608005033,0.46547993200256893,-0.04155672252756959,-0.28460086789416633,0.462194174582543
Lingual_R,0.01584353521920786,-0.4120284014866062,0.11978692677829214,0.07683218329994322,0.08151384411690472,-0.018291389409833773,-0.10371281044001479,0.19239747740616067,0.0058175358871717445,0.12733574038383624,0.06378975452013985,-0.4517481336747046,-0.2834532377254702,0.02542857382567457,0.03364569069272308,1.0,0.31065398564780333,-0.245957184872909,0.3464122388975617,0.3390220370602239,-0.015256087649898971,-0.1258305015960935,-0.21325778527785166,0.3043931438878121,0.6770699340762572,0.1674831108813594,-0.34881340618161527,0.057173299887384274,-0.22232567667682981,-0.0874711878110671,-0.14734149846130407,-0.19582641194837175,0.467298625802401,0.10531307357167005,0.41209855303759463,-0.06113667162822057,0.13050498544914946,-0.026117729252429268,-0.15686837347630042,0.4678263290575175,-0.07078763594894591,-0.24206312360504043,0.01737998612306462,0.22694557615346597,-0.10964104398830612,0.04568072465024884,0.06148588920091845,-0.012158311042544268,0.5096817510278152,-0.2184240273821521
Pallidum_L,-0.35939528320137953,-0.14850779271660217,-0.2828218501232524,-0.336362106049458,-0.0890586599452702,0.2056254585674435,0.12204106277425386,-0.4679900930584185,-0.21462868896670498,-0.4517899958510803,0.27405334238645,-0.3256151828379465,-0.2328656221845289,0.2766056560379841,-0.00034259836538423887,0.31065398564780333,1.0,-0.05790603154506014,0.670765377121842,-0.3397198666560986,0.08037702287660772,-0.2668575013046919,-0.6092091472071886,0.2701509788300238,0.22408619937215699,0.6207358101896376,-0.21725263222692132,-0.27786489947887033,-0.2828517177752325,0.029111756123320738,-0.3088071528554657,-0.6309972855952162,0.8369204938643734,0.5199233255265826,0.7119498299424178,0.04730960076943885,-0.39649802915904436,-0.586429628809682,0.7235116324609409,0.47771488669697665,-0.24043087658956094,-0.17928033586472644,0.07373983187735933,0.5665855555661717,-0.010270279782340613,-0.6957580564761188,-0.0705529498921099,0.26181670031970894,0.5913096088961216,-0.35167543095698617
Frontal_Sup_Medial_R,0.38553970645508545,0.8190585145824119,0.34671499160718783,0.19527446866478343,0.21724347118804527,-0.2431046155780802,-0.02907909752291081,-0.07772340957968508,-0.19047160395000834,0.09827337947704869,-0.1971745667760917,-0.07607564893648869,0.20817168271415787,-0.06902817312658412,0.1930164055110082,-0.245957184872909,-0.05790603154506014,1.0,-0.1510598840833541,-0.12737438686217167,-0.29404324983759433,0.07708975696849223,0.2520132947963733,-0.19267684949240818,-0.33556473381460195,-0.20361673108409017,0.06918461449862855,-0.19486764665580297,0.26687660839394983,-0.10321424275261284,-0.3314046939981684,0.003378364201681084,-0.21920699777431918,-0.30259695494934613,-0.17205894934024804,0.3610456447043572,-0.11790604072573493,0.09269697766472028,0.34469842699782705,-0.24112230165979556,0.015231349492153238,0.5758456343856054,0.6655608637787308,-0.11970810418025553,0.5661885930169701,0.05962744034849835,0.31788384289260485,0.13633143008731718,-0.036766984907122664,0.4475024299991556
Cerebellum_6_L,-0.617014931984654,-0.1664291110351796,-0.34143599525984103,-0.6194260805236235,0.14072382591379126,-0.10791642005598195,0.06311288383265057,-0.4126663405122292,-0.07686062699332456,-0.6059090098739405,0.15295044985841977,-0.059279532902069554,-0.1808131151017689,0.039867350897718444,-0.2401799290886649,0.3464122388975617,0.670765377121842,-0.1510598840833541,1.0,-0.41856547522772086,0.1649010032534249,-0.3808719494821367,-0.7739442908214387,0.007523656247099218,0.27423128903777677,0.6673866412366104,-0.41788014613931745,-0.23918282004190472,-0.007011609353105616,-0.14100679333799856,-0.11783325309760777,-0.44157614064131245,0.6573710703962204,0.534784623787377,0.5986695039359203,-0.3127235922196285,-0.09760138315002598,-0.8387091382211876,0.41781335842133593,0.5180816459981815,-0.3818708075004536,-0.42691601992178957,0.09013267534283806,0.4623719264646415,-0.012522611127870474,-0.6795108547809579,-0.20077093959610537,0.6926000820762905,0.7564392205566949,-0.5776267980563788
Temporal_Mid_R,0.3456019274089827,-0.05940025883276097,0.34547199563545883,0.6422033996144596,-0.0818968182467646,0.03707152672031767,-0.07401839273835892,0.6335938323780511,0.11714206753371581,0.7268493612300924,-0.10455006872880128,0.025583196894746828,0.05305710119527329,0.1395664273965122,0.16457602037662386,0.3390220370602239,-0.3397198666560986,-0.12737438686217167,-0.41856547522772086,1.0,-0.027411306849536087,0.16078024329826693,0.4006127277274101,0.16554448186753962,0.34831112980110845,-0.3385866554261578,0.16657645045310193,0.42311456657427676,-0.02646611422742285,0.11917646114955198,0.29751238344726616,0.29393341556512953,-0.3975741103843386,-0.2985635424705522,-0.1370219068455682,0.022804659644097704,0.45362336019792043,0.6502960265406256,-0.5506012774049921,0.16156046863053392,0.5857612360124536,0.11712453608661953,-0.09407701438302367,-0.19862272247948543,-0.062082806024239656,0.6401166890168828,-0.1092452380708183,-0.5175358194632614,-0.184067970383063,0.32045229322565116
Cerebellum_9_L,-0.4673867341810733,-0.16964327075777336,0.1162171095588828,-0.39933179048849915,0.09115509378579138,0.00547228278567054,0.11021469971096742,-0.008273420533983425,0.421342644049656,-0.2208106942115423,0.34802004017136345,0.19852664937245684,0.07353599992226463,0.25599443422891255,-0.38988932765042394,-0.015256087649898971,0.08037702287660772,-0.29404324983759433,0.1649010032534249,-0.027411306849536087,1.0,0.243996801053805,-0.3030062807887385,-0.09368872794551107,0.16033536952850755,0.3777244920034781,-0.1039416643259041,0.2635051840813854,-0.19596169034433425,0.21769640544021454,0.2511235283786749,0.3132162079539787,0.1994949833188797,0.6037110823006149,0.18750407355033563,-0.3822823726854016,0.2784448538712712,-0.19451251848352388,-0.1678010603206356,0.2996177400432413,-0.14593082582989475,-0.41858531637922497,0.028688426271100874,0.16380864156060754,0.17263997666827888,-0.21233013468447876,-0.7028007876859623,0.023217659069280704,0.14807643030129475,-0.5248138647482292
Postcentral_L,0.21882792431201994,0.06588755305270966,0.44429902780632813,0.14120844551960163,0.16922719100865521,-0.0629888099313138,0.005429019399415546,0.3472352682301871,0.8262087037907222,0.27190917330432673,-0.1068574854927579,0.057619134473375286,0.19838991140745346,-0.17270773546128132,-0.10690260786917581,-0.1258305015960935,-0.2668575013046919,0.07708975696849223,-0.3808719494821367,0.16078024329826693,0.243996801053805,1.0,0.35652284807353335,0.03468249213701879,0.038774257819703506,-0.26167756351046256,-0.02770028214629427,0.49340094086666975,-0.04462997141670337,0.003934970884230788,0.4514184001889355,0.762677597225683,-0.07056005399711257,-0.09693375944001457,-0.27347099640486905,0.053870501007570404,0.2564477754793609,0.34601168219951944,-0.14726329076224676,-0.10927173288632619,0.07954306023657746,0.1617639333726139,0.2389942657631712,-0.15293227966702172,0.23440639692184412,0.3174322030642603,0.1306953300044168,-0.20447365861925088,-0.3136172747156672,0.15929583293144056
OFCmed_L,0.7172922770331571,0.20725974819688708,0.28979174789815126,0.7372800977142854,-0.03537132304684724,0.07693468789315669,-0.2838113369402887,0.3591087709943909,0.08831581843593342,0.6733683688423661,-0.20824798551148158,-0.014263007108441523,0.16188490897250635,-0.1437375628324667,0.3305286103685954,-0.21325778527785166,-0.6092091472071886,0.2520132947963733,-0.7739442908214387,0.4006127277274101,-0.3030062807887385,0.35652284807353335,1.0,0.09102123455233808,-0.1954908308029143,-0.7100098531852772,0.5002083889875923,0.18857586700148216,0.027374335554885287,0.04974557061976279,0.18247413736802878,0.3901362588578936,-0.6191350829408278,-0.7315744600564822,-0.578337851238607,0.5125195252905789,-0.06355479770014325,0.7802899865710626,-0.2787497041309421,-0.5420395748322095,0.46079539277764564,0.57706659452192,-0.0609899114677869,-0.4333964647636614,-0.05123835137342287,0.7825005278813518,0.3976664816048416,-0.4281817292779002,-0.6325683999766728,0.7990445897916294
Temporal_Pole_Mid_R,-0.023792477879511345,-0.41438380444558426,-0.13043852256416977,0.34041501023065507,-0.09938464554313658,0.01608064995707548,-0.029370118818328395,0.21324870358542922,-0.03390015287158209,0.16499905652386243,0.11267174032423484,-0.37140197055660173,-0.2529420421650058,-0.09694144779660947,-0.060758645426072275,0.3043931438878121,0.2701509788300238,-0.19267684949240818,0.007523656247099218,0.16554448186753962,-0.09368872794551107,0.03468249213701879,0.09102123455233808,1.0,0.48609011739942776,-0.15323679889456604,-0.10824024075926839,-0.03113242816554141,-0.36965821165000756,-0.12734617583999977,0.08291121584999975,-0.1773749218175279,0.23318540191120785,-0.05353962140413914,0.04051457339270614,0.09952438057678249,-0.039909001073682435,0.0571645073861164,0.0664241338388405,0.11815544780832865,0.37591408599742426,0.17744319029167954,-0.32088290781854123,-0.05471229824895422,-0.304017922604446,0.12816342921236418,0.15870091713738657,-0.30186534341973015,0.24341872361802086,0.17292901134406363
Cerebellum_7b_R,-0.25249352953129606,-0.5019146539572689,-0.056608371106434824,0.024482694494347285,0.03469560806130132,-0.09329102279460962,0.0888480704985504,0.37890929174904653,0.19912714524741634,0.1655664089535611,0.1904035557011764,-0.309399421242737,-0.27429899175760614,-0.06955295482816265,-0.22490770700360094,0.6770699340762572,0.22408619937215699,-0.33556473381460195,0.27423128903777677,0.34831112980110845,0.16033536952850755,0.038774257819703506,-0.1954908308029143,0.48609011739942776,1.0,0.08037110820609294,-0.3490380145406692,0.26521404011872074,-0.2788219485064917,-0.13865857689379787,0.15035096828821964,0.04847787500820044,0.3380393685326854,0.1449560717441941,0.1807771473109017,-0.1854299044488324,0.36026215355373614,-0.016687510903095774,-0.238863658790626,0.34376318242755766,0.09666446547451259,-0.2575406305633156,-0.2044389344980573,0.06388024269840768,-0.24686425799739342,0.07138575635692275,-0.13743933831388463,-0.16074013110414262,0.46325252872139555,-0.26246748182310675
Raphe_M,-0.4869324840594262,-0.02770307122112918,-0.15638710778736675,-0.5302488918984825,0.010382648609870256,0.19193992684204064,0.18187735251088366,-0.49114313470251797,-0.050855686310688215,-0.5511632283150639,0.2936561785969725,0.12459679657309441,-0.13467887830565484,0.4480296368533939,-0.10740067404358483,0.1674831108813594,0.6207358101896376,-0.20361673108409017,0.6673866412366104,-0.3385866554261578,0.3777244920034781,-0.26167756351046256,-0.7100098531852772,-0.15323679889456604,0.08037110820609294,1.0,-0.17196867169798358,-0.22139595707456508,-0.06523140032328559,0.27994112209082345,-0.12767624520321144,-0.3682365940513703,0.5551146203843199,0.7481424054676099,0.7854706400121026,-0.2516225798769911,-0.1612370006334735,-0.6419637198676579,0.2985053809443242,0.5155169077644605,-0.331000419540254,-0.551650252865657,0.1652304162722297,0.5786268824440868,0.15263647740161906,-0.7081670085403973,-0.3759528088932426,0.40731826083698397,0.4584645864246038,-0.5947826693916038
OFCpost_R,0.33237209085759895,0.320210540405893,0.09928774523689227,0.3765232602306837,-0.39027474777055904,0.39032060289753795,-0.16661446656802878,-0.0965180294651554,-0.13901771505401248,0.29232059299903906,0.0947495604411878,0.0828122785565399,-0.016310078428363066,0.3646529755202639,0.26357333124962856,-0.34881340618161527,-0.21725263222692132,0.06918461449862855,-0.41788014613931745,0.16657645045310193,-0.1039416643259041,-0.02770028214629427,0.5002083889875923,-0.10824024075926839,-0.3490380145406692,-0.17196867169798358,1.0,0.1422870359124308,-0.039863184790046864,0.5305868040179249,0.0618030696602832,0.05413578562225108,-0.42570015303380365,-0.32618053482431425,-0.13662834682447778,0.4725554759697635,-0.34057702407644064,0.38991451733274046,0.004873406017629611,-0.3949100635309813,0.3964574708577956,0.1535239728070531,-0.12878323805812908,-0.13321618641383723,-0.010774867242850199,0.23872200819348569,-0.06543828468038389,-0.19882738591056426,-0.5659151054786178,0.5137300656769039
