,Lingual_R,Caudate_R,Thal_IL_L,VTA_L,Thal_LGN_L,Cerebellum_7b_L,Pallidum_R,Temporal_Sup_L,ACC_sub_R,Cerebellum_3_L,Precuneus_R,Occipital_Inf_R,SN_pc_R,Calcarine_R,Cuneus_R,Rolandic_Oper_R,Temporal_Mid_R,ACC_pre_R,Cerebellum_4_5_L,Olfactory_L,Vermis_7,Frontal_Sup_Medial_L,SN_pc_L,Occipital_Inf_L,Rectus_R,ACC_sup_R,Frontal_Sup_2_R,Parietal_Sup_R,Thal_VPL_L,Insula_L,Raphe_D,Cerebellum_8_R,Frontal_Inf_Oper_R,OFCpost_R,Thal_PuL_L,Thal_VA_R,Frontal_Sup_2_L,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Heschl_L,ACC_sup_L,Temporal_Pole_Mid_R,Rolandic_Oper_L,Cingulate_Post_R,Thal_PuI_L,Red_N_R,Parietal_Inf_R,Temporal_Sup_R,OFClat_R,OFCpost_L,Vermis_8,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Putamen_R,Thal_MDl_L,Fusiform_L,N_Acc_R,N_Acc_L,Amygdala_L,Thal_MGN_R,Cerebellum_7b_R,Thal_PuM_R,Thal_AV_L,Temporal_Pole_Sup_R,Cingulate_Mid_L,Occipital_Sup_L,Lingual_L,ParaHippocampal_R,Amygdala_R,Precuneus_L,Cerebellum_Crus2_L,OFCant_R,Thal_PuL_R,OFClat_L,Raphe_M,Thal_VA_L,Postcentral_L,Thal_PuA_L,Thal_VL_L,Hippocampus_R
Precuneus_R,0.22825038763480757,-0.31603015966718406,0.254550175752339,-0.024235363867310716,-0.05995940593306023,-0.20765201590639928,-0.17356900356341526,-0.1064672339869493,-0.03060296726364016,-0.0669077645845311,1.0,0.15982976084926648,-0.047999247138153366,0.2535143353663263,0.7095803004045266,-0.07351126212253609,0.44445261074961234,-0.5172959178471886,0.043260216323182374,0.09708879337862242,0.21236548271421962,-0.13970878276045434,-0.10684224725182105,0.010493575731204392,0.17969332549500014,-0.2621820533801567,-0.0695199232007846,0.8161247965117575,0.336218077126524,-0.2888777319855942,-0.027491820115589,0.032093905163183466,0.29073249215284064,-0.21063996764881585,0.32350398128450353,-0.22531715547132763,0.013686483647287069,0.3274608710854773,0.13110485910593464,-0.16573544141286564,-0.40084751682770314,-0.026450355025706102,-0.16628717950755273,0.46073287763673026,0.10154405961529493,-0.11761361387578417,0.7178735285253092,0.13143005695965496,-0.24543342588942935,-0.22697347970173937,0.2002642173001398,-0.49081529097958815,0.06381115682107494,-0.23303973488731028,0.2694771215362236,-0.05424768908439446,-0.3747943510869642,-0.40222377311192775,-0.06024191599487321,-0.13974120413095067,0.3155321939985296,0.25310022985379405,0.21648403274674635,0.06272636282284764,0.28482400649146816,0.48282388215080485,0.18910998392819195,-0.011860409669282812,-0.03221648306460813,0.9130456833435129,-0.24226917435565265,-0.11504862760559842,0.4002863020523147,-0.32269858340848945,-0.16100967743226263,0.00265909203886893,0.6786965045032137,0.43224113532809233,0.15230601299322208,0.03674186902728265
Occipital_Inf_R,-0.061380914954509945,0.24079952626346654,-0.36448894660104336,0.09128671768045174,0.002591231437605412,-0.7305360603108906,0.42731435110361,-0.6713269716492354,0.1414698151507263,-0.531421834504537,0.15982976084926648,1.0,0.362493976458844,-0.34042052193114997,-0.10472183955351021,0.6981117352357967,0.5423888374218748,0.29693145204566884,-0.36498076071645086,0.4761750411822149,0.5546982167734151,0.1464357884935218,-0.1161530033274623,-0.02418968395177693,0.43191071447163243,0.2212094955248909,0.08490876575193451,0.10409624557453133,-0.4269738709619662,-0.6935956399070561,-0.5860849795149919,-0.5791937924722966,0.10660873940469649,0.30731557625393163,-0.32150737048098066,0.21316562115809423,0.16768691537318045,0.7760805542873132,0.5435375717615898,-0.64252516535645,-0.05289124602157339,0.11302964523078748,-0.49525192872784496,-0.05012820727161825,-0.042396986065809016,0.028762791147125013,-0.1189994434180992,0.6625781830714768,0.15299376742689494,0.15515466073767908,0.44767713881966376,-0.4780624273731119,0.15037613477018805,0.31632081012805346,-0.37974836360353226,-0.6023930590251377,0.22787975852076223,0.2583749148085736,-0.3254624995206374,-0.2577565732445358,-0.030072501602455354,-0.14995771647483677,-0.030966284959573747,0.6067181748181188,-0.24837290346520519,0.3121624047466751,-0.40339021905993855,0.6304094115715598,0.5771626656861356,0.19813327745923695,-0.7836781118589832,0.5218887622912979,0.425406546508641,-0.6843975312473138,-0.616441428398942,-0.2406157122267486,0.3042575855553453,-0.08304175450923602,-0.47805386475221556,0.578496787816279
SN_pc_R,-0.028299243593919714,0.5709171179291926,-0.30437342360465347,0.4200906493829083,0.4247652519482534,-0.45544688250110793,0.5941911550129004,-0.2813865562336733,0.018865252618209066,-0.07415748827902488,-0.047999247138153366,0.362493976458844,1.0,-0.31331808324648835,-0.5250588763964613,0.5826986369782734,0.12079703449369054,0.397496806138294,0.13651463144161707,0.19784048007477695,0.4405985502242597,0.4292229982680772,0.48925126572960714,-0.2126961781608236,0.3101544541717989,0.5183195223981201,0.3923242914710728,-0.031199398490478092,-0.39819236465741165,-0.24100349875114938,-0.4100568435178508,-0.5331621283676677,-0.04524810327806749,0.3153907467500006,-0.5039248456471668,0.6218996256690399,0.46868033382802626,0.3657556520908818,0.5623689076871722,-0.14274939220163518,0.40959159904981945,-0.11534019449315824,-0.01290874506696124,0.1949491114540759,-0.014647259310828427,0.5419040914276241,-0.13625443648495827,0.47251014956841814,0.2815728775974314,0.25667348418690206,0.18621368635770272,0.027941852559492608,0.15234984467012846,0.5776637059413423,-0.5034471563861649,-0.08052098620794937,0.5032819420646852,0.5407091224513715,-0.3283686119104293,0.01875295303845114,-0.3415082640689414,0.08153633118844685,0.031203000202797374,-0.03790382964802871,0.20161664084264658,-0.294409556151625,-0.18564613016784584,0.7402838899364445,0.47564770896996567,0.008196612682979748,-0.46748848837568846,0.3706117325276045,0.1964632541032518,-0.2578545074024735,-0.3275475068699824,0.10539990337739671,0.1449451396579904,-0.05218790774044798,-0.11179049289046789,0.7773105357856601
Calcarine_R,0.8330906336582561,-0.413188226919413,0.5348713361124456,-0.193687315186396,-0.15780547235891532,0.3303895628483305,-0.3082794756768138,0.6431768253227115,-0.08455449394086362,0.1496249064539465,0.2535143353663263,-0.34042052193114997,-0.31331808324648835,1.0,0.5139528408473568,-0.26058522296297065,0.11569449320172852,-0.6006252242096405,0.3355347597657051,-0.010181856471323863,-0.6599295118857632,-0.451397483325449,-0.07440676211436738,-0.040193399960149284,-0.0037977127393588397,-0.45973454671545483,-0.5366356352369754,0.047708348959033316,0.3729386266909396,0.4040646309323886,0.32649920695280393,0.43014207559321255,0.1970823994417173,-0.4941936106552314,0.21565429540982078,-0.34988776819665496,-0.5029097556947097,-0.18546508780502613,-0.4398532889751455,0.42489740773472107,-0.35616374453605965,0.2993235621621316,0.3400885893003728,0.24592259963077057,-0.07804841834047711,-0.1444606715092359,0.2677891444844096,0.030381805080519415,-0.11113783737923959,-0.26390882213376515,-0.5148384309770712,-0.13158545431541743,-0.34970210927866074,-0.2620933239337165,0.3646264234034969,0.10581624263688122,-0.3045508191612819,-0.30864244925185363,0.384210792367995,0.13608722056549274,0.6786794246360554,0.33558787251031585,0.16126259880883254,-0.21555883853152463,0.061902694744223954,0.007299645819991537,0.8702723107352962,-0.3085798711449446,-0.47224167488303054,0.0444545589809005,0.43793999797551214,-0.6014790877287232,-0.29810366570329344,0.019510316549565202,0.3707500971234817,0.16750441355599416,-0.11425762585122683,0.4762481578511238,0.38099927167241343,-0.3338272450049916
Cuneus_R,0.31037827481109614,-0.6333819514778661,0.45848708186279225,-0.29402691778136586,-0.35092042322234634,0.18467405311314466,-0.5721879623953126,0.13773356340715584,-0.08588342635272626,0.07949505019357557,0.7095803004045266,-0.10472183955351021,-0.5250588763964613,0.5139528408473568,1.0,-0.41230680940215136,0.33234736760825434,-0.6334969603493369,0.01641434287120907,-0.06839254922765102,-0.20973444141597475,-0.42229024785534436,-0.3116427784787173,0.16292088429532198,-0.10080142164052683,-0.5292870690156416,-0.32718885705434136,0.5317732279496638,0.5719464796384662,-0.003553015402421392,0.2620953793608058,0.371999104765193,0.32788859648662183,-0.36593799884430145,0.603097759003439,-0.587550563585956,-0.32550149727502314,0.02771050301994699,-0.28301198179189946,-0.009927203495092796,-0.5402497912078585,0.06397586734448177,-0.09314754630417658,0.22875970015524888,0.17496862660460785,-0.35777954539214685,0.6174120434874787,-0.1594019967251431,-0.38907670226221736,-0.32480744545163037,0.019298207019594626,-0.38872691344391896,-0.08856981355030784,-0.5368827182241519,0.5718330092448717,0.03532420104567899,-0.6551656809366447,-0.7086358907322766,0.31794200954328344,-0.0012602263721276856,0.5120276694549568,0.2700563088617562,0.1854035276297381,0.11922865581997635,0.13063807908523384,0.569316055631489,0.3458611582310969,-0.46453283004600376,-0.3897214430822429,0.5721034407718942,0.1964220199757958,-0.36412626147330085,0.21117175532769866,-0.0314847906462565,0.15869257058001707,-0.027803878172266906,0.2802344114768187,0.4342094469514121,0.26556522685492556,-0.46159468421012195
Rolandic_Oper_R,0.10691090342507355,0.6131474075928299,-0.25318941359225683,0.1641089598607943,0.19467944787700203,-0.5444550883174666,0.7078405630697157,-0.5749418587970618,0.05035122795649696,-0.33797842985140514,-0.07351126212253609,0.6981117352357967,0.5826986369782734,-0.26058522296297065,-0.41230680940215136,1.0,0.4612170832411512,0.5174838954224226,0.04644735768391782,0.4985180848552039,0.5278463939686932,0.30293382598193846,0.08789363116290101,-0.1853820584612408,0.39699523809115667,0.5669335844216359,0.36134702883118247,-0.1661438312643242,-0.4980942361060325,-0.5159025670131431,-0.5155828067735055,-0.6547939442320286,0.32782897167375635,0.3713270358303181,-0.5013886636194678,0.5460528678583823,0.2909604461196572,0.6381839233432279,0.7419112942532351,-0.5475154238218337,0.21724934363552237,0.15698820641455605,-0.3948619722413421,0.1585539452896372,-0.10458631741677427,0.14786260443685903,-0.2313432854987879,0.8651976143158622,0.39882831541753916,0.2577941179324344,0.3137784015768294,-0.16847648465951848,0.17556435517492125,0.6984179627174141,-0.5059393193085248,-0.26878510552399265,0.5239575962576946,0.5685252042960397,-0.317135005281755,-0.11349922710989897,-0.10232169898736411,0.08198297046769575,0.007277516853914647,0.5177810971082604,-0.029664471387683758,-0.04791168584223714,-0.2806250826738283,0.7334558285740399,0.5303886994483618,-0.00364979251981954,-0.6283229911463255,0.6057969314383812,0.34333090810147865,-0.5037372543046558,-0.5256551561874458,-0.047723220378232276,0.007774485580054183,-0.03788293296154492,-0.27336702014075903,0.7612821132039761
Temporal_Mid_R,0.3390220370602239,0.04003750116161153,0.16156046863053392,0.10585941136681067,-0.4039051768707139,-0.52977676760778,0.21404589879555616,-0.3975741103843386,-0.0822976680097133,-0.29418361881957006,0.44445261074961234,0.5423888374218748,0.12079703449369054,0.11569449320172852,0.33234736760825434,0.4612170832411512,1.0,0.022108120238413975,-0.2353877938944072,0.26890722498992387,0.35038240691407424,-0.11872754690043469,-0.06106297941438627,-0.07401839273835892,0.21973614533943087,-0.07063390750747263,-0.05940025883276097,0.3222536260248724,0.09015572094160935,-0.3656820166972603,-0.5255248290195005,-0.2985635424705522,0.3938141233143559,0.16657645045310193,0.15066858213092116,0.058142852995909294,-0.05792964169445109,0.6401166890168828,0.43470889371469895,-0.4216477880101921,-0.27722651483861066,0.16554448186753962,-0.29420022404060026,0.17185010582192642,0.07783331505932144,-0.11138333168979345,0.28356622747424476,0.7177876863114284,-0.20587933832321337,-0.014295966440917865,0.23004233216332243,-0.5506012774049921,-0.02646611422742285,0.21105375799368412,0.058318070703822986,-0.5175358194632614,0.022804659644097704,-0.04946911418028177,-0.014955475990797247,0.1395664273965122,0.34831112980110845,0.25292176828871216,-0.0818968182467646,0.5857612360124536,-0.12504882578771184,0.29751238344726616,0.06912248862137874,0.36784528106297265,0.3934782849421327,0.4511624736748479,-0.5066632143020483,0.31596546533928,0.5527008654627613,-0.419166230099579,-0.3385866554261578,-0.023834307384898782,0.16078024329826693,0.34432992809758456,0.0024140339253637456,0.3456019274089827
ACC_pre_R,-0.38063804522604877,0.72793382782136,-0.3660333023396623,0.3303002200911939,0.1380003386909279,-0.24807429601180314,0.6047891421653845,-0.30081287416934416,0.021546079538990622,-0.042649284656042445,-0.5172959178471886,0.29693145204566884,0.397496806138294,-0.6006252242096405,-0.6334969603493369,0.5174838954224226,0.022108120238413975,1.0,-0.17505310091255574,0.09681156334887145,0.33882411897903053,0.5863713623593186,0.26728680853469083,-0.11494979775320177,0.07175119872046809,0.5734314422207251,0.4903215770861144,-0.49336221940794667,-0.3848024699931869,0.010599380392638389,-0.42327433857546604,-0.42141303422796556,0.05062551379316572,0.5876963478357105,-0.3698122820654172,0.6221888422265357,0.549215701583481,0.1168022019473994,0.4932984868161197,-0.1140675828162889,0.6855850111592802,-0.021088444883479513,0.024175056201660543,-0.177335648339619,0.1386691156565386,0.3445206668299775,-0.5632267241794451,0.2633969760309359,0.29505464070511245,0.5024474877224009,0.1581625192881728,0.43552997543211913,0.11087770407505415,0.6761088209673091,-0.31154910131487334,-0.10623854877740417,0.6822210459236142,0.6776082440911527,-0.21524759079496542,0.166114438218863,-0.4234504795172841,-0.1757221192174946,-0.25439704092131293,0.4126027190122238,-0.09534589948004996,-0.12645289771825274,-0.4986616536172097,0.46672991235818345,0.4922248697959764,-0.41774532500219047,-0.30341644825231723,0.6287331730495463,0.1060306408257037,0.14705546897468944,-0.16736957256888957,0.09061262708660746,-0.13901233872710028,-0.28613477317054953,-0.19116851826711642,0.46907362015992105
Cerebellum_4_5_L,0.4147625430250252,0.16899050402581176,0.38864692478066165,-0.1578529419255703,0.5703831183281545,0.4283243396064643,0.09108181071981118,0.31196267389388127,-0.08047451024899177,0.3423802731300101,0.043260216323182374,-0.36498076071645086,0.13651463144161707,0.3355347597657051,0.01641434287120907,0.04644735768391782,-0.2353877938944072,-0.17505310091255574,1.0,0.2759373577791321,-0.06944160374578634,0.008173683071293243,0.21065158083659685,-0.15914016651287516,0.09691393709073721,0.19701790552388287,0.08099592850924642,-0.18554038815388219,0.008815151780939313,0.1334039543639065,0.46533863086067456,0.013443319542339858,0.14788928718190583,-0.41722723363200914,-0.23611937723357565,0.012837464747175734,0.029655273736540286,-0.16665078425781424,-0.02915579486094617,0.1456010684742146,0.1883708529493911,-0.0035203194470702147,0.08308307831062375,0.5558296396832964,-0.3220893506380543,-0.019596728281228815,-0.04788692194984545,-0.023175666076553494,0.2866520081946791,0.024633047259054207,0.06935809767956144,0.28666140073538166,0.31119081202817994,0.15048642962165923,-0.0325170159458479,0.7232071514879304,-0.11537072752089637,0.06338472936382639,0.17267034434554637,-0.2477082999364487,0.14191351916649045,0.37175604829463055,0.35670856983331084,-0.3808527650416664,0.39174293026844753,-0.3289558563754471,0.36969539774954907,-0.07308873808416898,-0.4770393441369612,-0.07888469732427786,0.3919411313858628,-0.29092264880972296,-0.11585639044420237,0.04811807168326158,0.1534713914965765,0.06999351330687666,-0.17396261922416464,0.2685343132748598,0.27383519732734657,0.1165414986148071
Olfactory_L,0.24812484465772547,0.28100276767729,-0.0773797755628916,-0.19705592540576133,0.3559816435089771,-0.34156413844718203,0.34705846011335756,-0.18546273355241003,0.1310856113114873,-0.3502153670395179,0.09708879337862242,0.4761750411822149,0.19784048007477695,-0.010181856471323863,-0.06839254922765102,0.4985180848552039,0.26890722498992387,0.09681156334887145,0.2759373577791321,1.0,0.3111689897892402,0.16767771264065487,-0.09181784056831677,-0.06766810904186854,0.5896237442869596,0.2578628356330183,-0.028350654520353732,-0.16123935783158788,-0.4997175149060026,-0.36570354112988246,-0.08120298093096738,-0.4953008775430889,0.2591080317334391,-0.26080683482931327,-0.5833049278195961,-0.010721658114137512,0.14762892312152215,0.45897562253742824,0.3084629994594845,-0.36484456390327324,0.07790710838562456,0.28668551543746057,-0.2643439710547048,0.41560117949806785,-0.4095085974223618,-0.1224460173694119,-0.2919627052615644,0.4432829389662497,0.3390545856303426,0.3372484885567866,0.4010238588141362,-0.05501647237068797,0.2021817297786509,0.28874268629323946,-0.5552880289825423,-0.18631203818825273,0.21297730947015808,0.4053511029974822,-0.04094343205805717,-0.6042929106888512,0.22885418587012388,0.03347103159983018,0.17550730149438842,0.28429820339335804,-0.06806568171531899,0.004602574057695852,-0.03530036426746049,0.24508100820683137,-0.033429030815903656,0.026392278573446563,-0.31820337494150275,0.2032399908630683,0.09055599242973122,-0.5839414663152092,-0.4884780767241949,-0.3072336334347763,0.1530635154113311,0.22270755172411197,-0.44997510161669957,0.3789568154260983
Vermis_7,-0.41525676763841685,0.3886137538019585,-0.35937809595704784,0.12822761627204435,0.1516023131023785,-0.5084836709253016,0.430950874509425,-0.7668843956753505,0.050317444870860255,-0.32330533875547174,0.21236548271421962,0.5546982167734151,0.4405985502242597,-0.6599295118857632,-0.20973444141597475,0.5278463939686932,0.35038240691407424,0.33882411897903053,-0.06944160374578634,0.3111689897892402,1.0,0.32218855409750696,0.014848568643483695,-0.18433283130324557,0.26019400095113493,0.4020651065067672,0.43855404241412593,0.2489544796076056,-0.3896793846330856,-0.7132457501221239,-0.46490973978491335,-0.6701106885111672,0.04391897850387051,0.3532957726229716,-0.23407469556901453,0.3575931791799129,0.3778229734679117,0.6068783476752381,0.6583055124658476,-0.6925263818261579,0.12656973432200913,-0.19800734338350467,-0.5640748558034604,0.1084962919295661,-0.04586081532284173,-0.01637997062998247,0.014881003154875585,0.37885036662978444,0.06718691915102039,0.15848940218139276,0.6513534089454797,-0.252012159102981,0.4405471611477515,0.34033801178903966,-0.33875187114308497,-0.13498625036671424,0.20520868471613207,0.24400821593217964,-0.3851883670866285,-0.2704215750978319,-0.293308022000389,-0.14211391015502506,0.04850433349098891,0.3240536771536178,-0.0006179942029250254,0.151643375599326,-0.6135769714191444,0.47121267890915663,0.5207858931112673,0.3502545726716671,-0.6690434510274765,0.5788198067602792,0.5136198799796764,-0.4428794663905323,-0.5918705849401432,-0.2130819011153339,0.32823698653178845,-0.1420629011041719,-0.3614641848123725,0.5828315395909186
Frontal_Sup_Medial_L,-0.31191822060239005,0.5858862552556449,-0.18901178788905185,0.22003818061855474,0.2372551019712137,-0.16567806555350195,0.3910194548309389,-0.07598266737190865,0.04662415889335552,0.11728952571411327,-0.13970878276045434,0.1464357884935218,0.4292229982680772,-0.451397483325449,-0.42229024785534436,0.30293382598193846,-0.11872754690043469,0.5863713623593186,0.008173683071293243,0.16767771264065487,0.32218855409750696,1.0,0.35606337029826224,-0.012726147703431714,0.17565317289773846,0.6167638378560564,0.7508649586485501,-0.17346985197044473,-0.27982789613945225,0.08368908138938724,-0.07478270189961855,-0.244045322818752,0.21706148739547487,0.22772790176436164,-0.43531943519036187,0.4918196113837813,0.795431692927447,0.0032635442345141964,0.48666917168862767,-0.053645607722601525,0.6941192073641125,-0.12155936834020417,0.0895900149174124,0.22841625008883998,-0.029973893870102516,0.3297858791697735,-0.28594234575100685,0.038491899918731046,0.2883431903032725,0.3159680091590416,0.18621011539118468,0.48556595327419133,0.1292101769035026,0.4837021739101566,-0.32850212746960594,-0.014263632140486125,0.4832647766786646,0.46314819063220125,-0.06453044428471891,0.04866399526589962,-0.3637547065345179,0.012846886012832038,0.09863068671816633,0.0689011771133982,0.47158283386978833,-0.22182908664992496,-0.37825744408555556,0.3222097017903414,0.18845709821439569,-0.04738346868502032,-0.1109419981244467,0.47041400547699347,-0.012350251076519905,0.09751836314485376,-0.11045467815951958,0.09776804222310265,0.3048881805544825,-0.02458334948482162,-0.041922638455073054,0.4185239037621983
SN_pc_L,0.020989179665374127,0.42657114000000057,0.12804108994006388,0.4090943175561165,0.31382269900030896,-0.0676546182307359,0.3759073204733238,0.18977330567926964,0.006531993476847762,0.45114139637920014,-0.10684224725182105,-0.1161530033274623,0.48925126572960714,-0.07440676211436738,-0.3116427784787173,0.08789363116290101,-0.06106297941438627,0.26728680853469083,0.21065158083659685,-0.09181784056831677,0.014848568643483695,0.35606337029826224,1.0,-0.016122914072508647,0.03781425742154745,0.3966986535170098,0.2630988501448351,-0.0835347057081412,0.10607167166413312,0.2987305878521613,0.0033064901942359702,0.04905225756709067,-0.02909874748020551,0.1466342372407062,-0.19869426031859164,0.4728534291225838,0.5115373973231513,-0.08230325388418414,0.23050917600420787,0.37993432231966606,0.48758098537882494,-0.11232236597156812,0.45101176656092073,0.15857661958316338,0.06688377567301518,0.4344101908281425,-0.09376406914880468,0.06967122161946435,0.03298194074767465,0.22709184295357993,-0.1078116081421132,0.35471611019178245,0.042869394228747276,0.4117637774596852,-0.052902082783743996,0.06803314281605989,0.2606575655439995,0.3554470258031125,-0.11191555134572544,0.33316767313385254,-0.20780438713945718,0.2979149748469423,-0.012197478953563158,-0.19818214425737152,0.2741331413064613,-0.42823936178022787,0.07790189789388773,0.4296467652221956,0.2439867009733864,-0.11071551416534327,0.024294124387808983,-0.0023818564701345002,0.0315740438806869,0.2236266973232489,0.15519432232918126,0.3882879640687027,0.004347724697213732,0.017958943928291178,0.35086282162244814,0.4396433850670335
Occipital_Inf_L,-0.10371281044001479,-0.11891876898377013,0.13262227232546697,0.03538613449937628,-0.11837898949901514,0.18563042663168874,-0.20393794654450884,0.0438981075385696,-0.11697297092736958,0.19849408082724843,0.010493575731204392,-0.02418968395177693,-0.2126961781608236,-0.040193399960149284,0.16292088429532198,-0.1853820584612408,-0.07401839273835892,-0.11494979775320177,-0.15914016651287516,-0.06766810904186854,-0.18433283130324557,-0.012726147703431714,-0.016122914072508647,1.0,-0.007251791814593892,-0.05840693012745029,0.004008310811916372,-0.011829290832702372,0.2356241643753164,0.10412251712701504,0.25793582194137693,0.3441264204027246,0.01376124452661212,-0.16661446656802878,0.15226678176975905,-0.2175723340378226,0.03075140696396046,-0.22671005026540045,-0.21565874558655102,0.011781260111782424,-0.06076691408190453,-0.029370118818328395,-0.000297041053017608,-0.009411897074651222,0.06219038407324678,-0.11931872841194249,0.03381917046872145,-0.20531604344592594,-0.10609309462907658,-0.16597407312945275,0.03976179025322242,0.019490060229052416,0.01354554841932697,-0.1401706546736943,0.10180923567567332,-0.08192830857746182,-0.17409850172014205,-0.21576082093982224,0.08912951926781798,-0.01527081330864087,0.0888480704985504,0.08855439984413041,0.025316909514301704,0.004502441274444551,0.08685320028322442,0.08969599397686112,-0.11695058579730824,-0.2242759127354591,-0.17890016495832642,-0.0009979941753461435,0.19884807394087137,-0.04807631446743325,0.05625207036884408,0.07373810904725128,0.18187735251088366,0.07954870187518023,0.005429019399415546,-0.004790689515423474,0.16220793885622922,-0.2534858035526321
Rectus_R,0.17047664182963848,0.22197652708822688,-0.1504400058729909,0.0492070882060563,0.38227745523195017,-0.49978140136828153,0.39353357707855996,-0.0679713600229064,0.05260752376894749,-0.33759298091051115,0.17969332549500014,0.43191071447163243,0.3101544541717989,-0.0037977127393588397,-0.10080142164052683,0.39699523809115667,0.21973614533943087,0.07175119872046809,0.09691393709073721,0.5896237442869596,0.26019400095113493,0.17565317289773846,0.03781425742154745,-0.007251791814593892,1.0,0.14405918544736213,-0.1211088862190481,0.011914744377223778,-0.3711646071687464,-0.24647664237952277,-0.1935557638488284,-0.43739777218656206,0.10595193345658763,-0.17936691956164452,-0.5374072393339757,0.09933017575552935,0.21784363874558485,0.48146009447690696,0.30734247957489247,-0.11701592187597508,0.06549104776922475,0.31851296889281727,-0.006615682726431644,0.24075777145353464,-0.20644436154212265,0.0264346841545723,-0.20287540880213262,0.37592430456383435,0.31319929587221856,0.3250008229619056,0.18070799148818953,-0.05461659184227801,-0.01601599180866986,0.2738836939938583,-0.4428965010159964,-0.32290863895941324,0.28498031340205504,0.3946388613164493,-0.1232006697624783,-0.3808079625921729,0.1282154596177726,-0.02501771024404786,0.044514021538928375,0.16766237569070785,-0.09367712937451875,0.014073227121067407,0.006754951291271548,0.3891566948531557,0.1300024096224208,0.10218703818020226,-0.41881878997704675,0.13640831676202328,0.02997219587720265,-0.540478948350232,-0.5294506831501269,-0.19497005702968084,0.33643125251541994,0.23619677404613004,-0.2676388650233142,0.4512246407102793
ACC_sup_R,-0.24735685221178388,0.6443753047384703,-0.1719841223234064,0.23391076547084766,0.4141009529061655,-0.17415893491068146,0.5680112753795932,-0.32920746440270177,0.014356217066006078,0.16851692390596187,-0.2621820533801567,0.2212094955248909,0.5183195223981201,-0.45973454671545483,-0.5292870690156416,0.5669335844216359,-0.07063390750747263,0.5734314422207251,0.19701790552388287,0.2578628356330183,0.4020651065067672,0.6167638378560564,0.3966986535170098,-0.05840693012745029,0.14405918544736213,1.0,0.6806798444178531,-0.25018279947947264,-0.28523190441644836,-0.14969549273432006,-0.08574134216283948,-0.32719502863257716,0.20886252184784396,0.23480118541099243,-0.42615926972638324,0.6186461525949257,0.6849284353362264,0.16608758008069713,0.594000038373233,-0.1948340270555772,0.5953655504176142,-0.11876045480458354,-0.0944973332901869,0.21939340085057019,-0.010250612885942829,0.21744393656135488,-0.24921135181424706,0.3115738300796954,0.3642560819614934,0.3570823072089981,0.3221873775400426,0.30300944825043924,0.22865413300544946,0.5989504715096243,-0.40351808342209466,0.06606936847314303,0.44831833612421224,0.5229642106462715,-0.22820070661987113,0.0020980996367305394,-0.41628341414111847,0.19623050146993393,0.21449708415407925,0.1460490493678273,0.3677767183156335,-0.3172154053569317,-0.4178878800250021,0.49199292897075464,0.31719340265564894,-0.1467154448560404,-0.21473431911870822,0.41282619879557586,0.16103869063554255,-0.05390458780494958,-0.19410900334089726,0.2256801597725227,-0.022767253735683984,-0.18690006213202695,0.03419579821259659,0.6068173460924112
Frontal_Sup_2_R,-0.4120284014866062,0.5022195453321026,-0.15253950731003094,0.14737515203612817,0.14726811735881198,0.05956956406169921,0.23955931170534817,-0.4011396551907126,-0.11292282132479232,0.2811500511104513,-0.0695199232007846,0.08490876575193451,0.3923242914710728,-0.5366356352369754,-0.32718885705434136,0.36134702883118247,-0.05940025883276097,0.4903215770861144,0.08099592850924642,-0.028350654520353732,0.43855404241412593,0.7508649586485501,0.2630988501448351,0.004008310811916372,-0.1211088862190481,0.6806798444178531,1.0,0.018148566613125507,-0.1494439381521663,-0.15550035296812506,-0.012314567173344516,-0.18052005561264292,0.3412820320903133,0.320210540405893,-0.16210189597258523,0.44017483707021665,0.7028905596534694,-0.004508124931172098,0.5784849711967197,-0.32634939111255945,0.49735507327188416,-0.41438380444558426,-0.2766594760132714,0.22839567559838578,0.08381432828765398,0.23399363465755768,0.06782394899272434,0.10828245500500677,0.1188937139915829,0.06848346241221068,0.34393354055413417,0.25137606167892707,0.3972076634933721,0.37760426230394273,-0.18560340778519802,0.22713384491818406,0.23612600005120288,0.20394365533584624,-0.11806834710878586,0.14681894571017204,-0.5019146539572689,0.12897070671184482,0.15644922906187142,0.08193685897418561,0.5976456662868047,-0.198130745410673,-0.5508786116044972,0.21763598101792164,0.15584210205243815,0.11225104376573478,-0.0414327280707278,0.4944853707387776,0.23512131535753233,0.1295289965037952,-0.02770307122112918,0.1404725766163991,0.06588755305270966,-0.18415562613243466,0.06899546140027321,0.34249178100545563
