,LC_R,OFCmed_L,Occipital_Inf_L,Cerebellum_10_R,Raphe_M,Fusiform_R,Thal_PuI_L,N_Acc_L,ACC_pre_R,OFCpost_R,Temporal_Inf_R,Frontal_Inf_Oper_L,Temporal_Mid_L,Temporal_Pole_Sup_L,OFClat_L,Rolandic_Oper_L,Heschl_L,Supp_Motor_Area_R,Cerebellum_Crus1_L,Putamen_L,Olfactory_L,Amygdala_L,Thal_PuM_L,Calcarine_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,ACC_sup_L,Temporal_Inf_L,Thal_PuL_L,Cingulate_Mid_L,Temporal_Pole_Sup_R,SN_pr_R,Lingual_R,SN_pr_L,Cerebellum_Crus1_R,Frontal_Sup_2_L,ACC_pre_L,Cerebellum_9_R,Red_N_R,Thal_MDl_R,Postcentral_L,Amygdala_R,Cuneus_L,Insula_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Supp_Motor_Area_L,Occipital_Sup_L,Vermis_3,Precuneus_L,Thal_MDl_L,OFCant_R,Paracentral_Lobule_L,Thal_PuI_R,Cerebellum_3_R,Putamen_R,Occipital_Sup_R,Cerebellum_Crus2_L,ACC_sub_L,Temporal_Pole_Mid_R,Cerebellum_6_R,Thal_PuL_R,Thal_LP_L,Cerebellum_7b_R,Occipital_Inf_R,Parietal_Inf_R,Temporal_Mid_R,Temporal_Sup_R,Parietal_Inf_L,Cerebellum_7b_L,ACC_sup_R,Thal_PuA_R,Cerebellum_3_L,Caudate_R
Temporal_Inf_R,-0.6485293369684167,0.7802899865710626,-0.12408112451502991,0.2599441853366785,-0.6419637198676579,0.8026511186771917,0.0029272474374383082,0.3044471546454902,0.25452271479180716,0.38991451733274046,1.0,-0.5454478932735277,-0.620003024060454,0.2841141139985044,-0.5893052646252782,-0.28491940306261143,-0.4650100186141929,-0.05611072701910575,-0.7134708031279975,-0.638848577743878,0.3200257094159241,-0.3712791997979848,0.013134062807405119,-0.3328488379858194,-0.5646359339335972,0.17086670366041523,0.007761788140238615,-0.023658476725628794,-0.001592221619184239,-0.24591494242906314,-0.15438719380804627,0.4059236279363077,0.6311298848597244,-0.026117729252429268,0.09551202075295555,0.4435305164938182,0.28960723667082966,0.4368603493587154,0.23408159961116942,0.14275169311900016,0.18270395039521933,0.34601168219951944,0.761077952046648,-0.4096452458088571,-0.5693666620794033,-0.19451251848352388,-0.5029237773823331,0.05364313038768998,0.11306483100093721,-0.6224559990666303,0.35350494840980523,-0.3167627899577785,0.4910742998458475,-0.3537286310774571,-0.1509756711869756,-0.4777141835339968,0.4001128192033761,0.5277022224364774,-0.8220006833409351,0.21517764080239027,0.0571645073861164,-0.08079985857993473,0.5375951591299911,-0.015785791562239377,-0.016687510903095774,0.764140459061141,0.07293291323549192,0.6502960265406256,0.6864197286932762,0.10310251130154126,-0.8427473775881416,0.2508746477055711,-0.5004845480457395,-0.45260191222926954,0.2954430770938545
Frontal_Inf_Oper_L,0.5582359163232394,-0.5006629080719848,0.12846551971204984,0.04429202690023612,0.47316342286491947,-0.4615285417097554,-0.05287331671606019,-0.05105991798028526,-0.14608057292827412,-0.36754843113587043,-0.5454478932735277,1.0,0.6594235295980838,0.04530741641492347,0.5020210878939282,0.62909359323986,0.6150192909318289,0.07288462919945275,0.27638753561829577,0.7861734170531101,-0.05584663584610713,0.4876187556831465,0.46714677746872724,0.41867117504870127,0.8699102045467962,0.1734141434248252,0.0034837431493245,0.31533048824965815,-0.069164156431035,0.07746595383038463,0.36789968576083243,-0.32249979484968266,-0.2887589392093844,0.2852523594075528,-0.0994387688390872,-0.3644211423601633,-0.05191077119546754,-0.1513543224968718,-0.13045860977172904,0.04499039846477492,-0.04457380764183354,0.13338859659115507,-0.5816633655514662,0.481677218913291,0.7798839586513248,0.17782241795659903,0.6823805197543948,-0.041289566233087924,-0.12491922031033087,0.5891086500611223,-0.10783884683784366,0.2356727231967211,-0.21641003643815662,0.476506669412843,0.27572312491163375,0.5153511856260224,-0.0007776238190891191,-0.3328489486781459,0.6229033387924346,-0.1847382384787968,0.2169564721032324,0.10756903644671201,-0.36925766667819865,-0.22555431407003854,0.2525434654078927,-0.5349874926585159,-0.21126574181348448,-0.31790734481299804,-0.41346802321814996,0.19268618346136832,0.4431007238286008,-0.1728187210816421,0.603366838754642,0.3543198708048555,-0.049595638383642296
Temporal_Mid_L,0.5334211390098217,-0.590480501746507,0.17555730516702717,-0.08881232461311411,0.5017623818776037,-0.5960804421918781,-0.11248214068584257,-0.3013569791723221,-0.37847440569680185,-0.4561264063505463,-0.620003024060454,0.6594235295980838,1.0,-0.020676457671036503,0.31170110387994615,0.33644798250334695,0.44711276114241166,0.011922635617411975,0.5181010187718993,0.5020250620802721,-0.1563814664834867,0.4017335628031106,0.09298433106980043,0.4575927296961861,0.5010820107739197,-0.1462371634145045,-0.08915080066448236,-0.06335974507224834,0.21376943493924735,0.15959008111544645,0.14352927199461685,-0.409713635200186,-0.446615086014303,0.21717922589021005,-0.027757375027500062,-0.29681010067592545,-0.2633838617841569,-0.3748952725101908,-0.10625322368386922,-0.14563225788278286,-0.13237882752370975,-0.03502288847637993,-0.635301757816398,0.5505057127493131,0.5259892730906911,0.266372623944566,0.4907208217211345,0.0092518492202655,-0.08588507734675382,0.5016875312593807,-0.06629860469145102,0.3070404923721777,-0.4464671792708554,0.3225175107243386,0.033380900158836505,0.3855662855051259,-0.34100542337305684,-0.283167637151941,0.6380016865771702,-0.124279365010617,0.17874428048800922,0.0925136187079093,-0.3908244855569341,-0.11643887472797955,0.30478367954447894,-0.5366984388019603,0.017057316843706077,-0.4281995605830598,-0.5060442065228462,0.1377716013353761,0.554850296496439,-0.351395487923765,0.4532117771650142,0.2698659297158807,-0.33537024086598993
Temporal_Pole_Sup_L,0.1125954615635247,0.2667978850435913,-0.04536257852255139,0.2491109222580485,-0.35399962096232745,0.42879211585636173,-0.13141558713234291,0.04979760390344885,-0.13447889719056208,-0.09965267772148037,0.2841141139985044,0.04530741641492347,-0.020676457671036503,1.0,-0.4278277292162978,-0.1077566726927791,-0.22079624909102968,-0.30908521840255165,-0.2741623830455204,-0.14445236702730582,0.4436259941065685,0.02225619544327005,0.16312191512893712,0.26315355132883506,-0.21559836071273392,-0.17518824556229828,0.19060350901229214,-0.25978511919614,0.08669351867522676,-0.1155596218617068,-0.22029768273204656,0.42978620399377127,0.2025149746367668,0.41187737011507203,0.15988085088483175,0.5096076017791676,-0.2567532324693847,0.1595106961380977,-0.1997975365111355,-0.16387822656412826,-0.14887544981200457,0.22835551532996803,0.06678685439836114,0.07260315630741915,-0.20900522615598574,-0.19473440813106743,0.2893627204186814,-0.15016424120794308,0.22975048240736784,-0.15563655663291998,0.2301722208221019,-0.1582213055927582,0.16684752855070029,-0.1142997499070207,-0.19811582543730477,-0.1608455262875343,0.11401652800020769,0.49892415161667797,-0.35185787396307217,-0.028501117867890783,0.6357866797329103,0.3746439524216732,0.09286361626497153,-0.2254517037401483,0.5466464590296749,0.41039914553475804,-0.02479733533917337,0.4768697628658584,0.5026804425861755,0.18715776086569855,-0.3994062576667145,-0.12140168613079728,0.0856339714288572,-0.42338047738773044,-0.0732241911464356
OFClat_L,0.2552587544164187,-0.5312174269351783,0.07373810904725128,-0.3536243330579547,0.6463946115761596,-0.5227392849930788,0.2782968549781253,-0.11252065716109351,0.14705546897468944,0.16408112818798842,-0.5893052646252782,0.5020210878939282,0.31170110387994615,-0.4278277292162978,1.0,0.48845378353200664,0.5539174403617759,0.15674566264135908,0.42511510482228143,0.5988609542755503,-0.5839414663152092,0.3028083558237009,0.2363242615146505,0.019510316549565202,0.6546606100074354,0.09751836314485376,-0.16265510060907262,0.3556085452694876,-0.3504546605514686,0.4387139738210151,0.2069284300683944,-0.2572192066687522,-0.4765842701255907,-0.14822250226809267,-0.024646843820300895,-0.4036037199332741,0.01842680326268405,-0.39261411560852955,-0.17638122806022102,0.1831264399436008,0.23526246293545558,-0.28026537635749366,-0.2916427899549102,0.2007630331687875,0.7491388299944292,0.25281988545561995,0.4561202632822551,-0.010314441047454544,-0.20197748813041203,0.6019265020727501,-0.264007432529903,0.4101152663209915,-0.027346829941128577,0.34194104938779274,0.4343482632396444,0.5305927986080873,-0.07264874758465699,-0.6694216048608037,0.6363028303392169,-0.13717138335364654,-0.1762073513758855,0.018935903712895417,-0.27558796086865883,0.10183091896106704,-0.17670841571499846,-0.6843975312473138,-0.10470519978775866,-0.419166230099579,-0.5284782284982568,-0.154423531589881,0.5949994406912072,-0.05390458780494958,0.28693582685381386,0.4848203817067991,-0.05340915519544555
Rolandic_Oper_L,0.23240214363736833,-0.3207903550887959,-0.000297041053017608,0.06742765166315048,0.42326326496204597,-0.3390200991557054,0.06523629781864754,0.22193192909948284,0.024175056201660543,-0.14356377578175566,-0.28491940306261143,0.62909359323986,0.33644798250334695,-0.1077566726927791,0.48845378353200664,1.0,0.9235012749646974,0.025944237250348254,-0.0494304481126294,0.5955185150301613,-0.2643439710547048,0.10503644164692945,0.7285477370838955,0.3400885893003728,0.69973910947124,0.0895900149174124,-0.18266900743259146,0.34985140881226245,-0.2583682748648169,-0.007375437268901202,0.06796484411083885,-0.3337921593150659,-0.1203449407005823,0.25623444429159886,-0.31106339293065954,-0.4823484859037731,0.13895634034088863,-0.22672386079307655,-0.2310392799097331,0.34245577119837173,0.3199326967101546,0.02185471408996997,-0.13156585091697937,0.1419535352772459,0.8333968062688352,0.12359464790881766,0.4514861524764912,-0.0888785737467949,-0.33853400359832886,0.608573039750459,-0.2845564578894623,0.1511743873394904,-0.3432184404360656,0.5245330530114507,0.4575625301507075,0.5575286178482546,0.07816693300721932,-0.499422671442142,0.3578233584103677,-0.23921827840996224,0.23077314947698754,0.029164332579325984,-0.4081634617904893,-0.34713368614714224,0.09734388755312291,-0.49525192872784496,-0.20887223886710066,-0.29420022404060026,-0.3039219364072438,-0.08745805170201788,0.11347159631442374,-0.0944973332901869,0.473483883177501,0.3614935290570721,0.04129465606472486
Heschl_L,0.3033466124729718,-0.4682227343915805,0.011781260111782424,-0.06250327700111245,0.5275935594020414,-0.5275742023787545,0.09042172127256841,0.05388757673794547,-0.1140675828162889,-0.19530553903490558,-0.4650100186141929,0.6150192909318289,0.44711276114241166,-0.22079624909102968,0.5539174403617759,0.9235012749646974,1.0,0.048785173496349435,0.18127393339585918,0.6176145791332678,-0.36484456390327324,0.15837467296521085,0.6702328889302152,0.42489740773472107,0.69447612680236,-0.053645607722601525,-0.1703927845757524,0.21438899910692336,-0.13698272355034938,0.14103153245253905,0.09375895431514421,-0.4171047277034734,-0.28879990393995386,0.24517857735670445,-0.2739374569455784,-0.5463739914253509,0.03229074793377673,-0.4064970441134155,-0.2373235277040228,0.2667586477864593,0.29572928833099155,-0.073422459894453,-0.27815722995493963,0.2684455714213484,0.8521786403814086,0.22256863773414323,0.4096603908949685,-0.010078249527886654,-0.2835297500228587,0.7150144272278524,-0.29080553806186044,0.29347049726103397,-0.5125360996855507,0.5285152321295709,0.5097368897240416,0.627509835612497,-0.09551778069784929,-0.5879110858893863,0.47935791144627404,-0.29014289069584476,0.1701296341167403,0.046957996859396195,-0.4553826997401614,-0.2568786073647482,0.09212698313888067,-0.64252516535645,-0.10324917511862294,-0.4216477880101921,-0.4451237068122998,-0.07230626138455742,0.2963795688308196,-0.1948340270555772,0.555563863301102,0.4562886635561673,-0.10986427919228231
Supp_Motor_Area_R,-0.051615479945856656,-0.05123835137342287,-0.010323889158414142,-0.11458380828682245,0.15263647740161906,-0.15244649953642858,0.2146683516716142,-0.06291894418141633,-0.001908750257114501,-0.010774867242850199,-0.05611072701910575,0.07288462919945275,0.011922635617411975,-0.30908521840255165,0.15674566264135908,0.025944237250348254,0.048785173496349435,1.0,0.10225032830027654,0.02972845017628431,-0.15549750548174332,0.010596365632302693,0.06904570677684986,-0.05349029493516814,0.20984113646723693,0.4737176520786446,0.36355868773995426,0.1706263863517082,-0.07453344428128962,0.022651691118786507,0.6804004411877739,-0.1993878131288411,0.02628749340898718,-0.10964104398830612,0.16975649021486292,-0.2644107709771111,0.5479048990390002,0.007769119370659626,0.11109570808774998,0.2089874140008225,-0.04465994373311342,0.23440639692184412,-0.0728326027126236,0.07325273920164942,0.08769457005337002,0.17263997666827888,-0.24321115910074032,0.7195757257196818,-0.21757606413744557,0.08825326749807055,0.36542739066474195,0.0429088448646666,0.05332860401390015,0.5513482311048051,0.27397150552310867,0.17780495073597458,0.004236921934107983,-0.1831319265079358,0.13536956546416232,-0.12300367682186102,-0.304017922604446,-0.13470123908821144,0.1382351349039576,0.15069558576096828,-0.24686425799739342,-0.2314089628001738,0.45979485046079205,-0.062082806024239656,-0.027310687849123483,0.1154917493805316,0.15903209750020247,0.35740914476193286,0.1670216807079235,0.43892564086310226,0.0630865472925396
Cerebellum_Crus1_L,0.4664166309115734,-0.6628016522512394,0.09685755327427623,-0.4342906039666238,0.5855374961642068,-0.5404735509863255,-0.010838951669907948,-0.4905774068787892,-0.34503231066948903,-0.21755388334010559,-0.7134708031279975,0.27638753561829577,0.5181010187718993,-0.2741623830455204,0.42511510482228143,-0.0494304481126294,0.18127393339585918,0.10225032830027654,1.0,0.4143957662808804,-0.36735756806372843,0.26256682009307014,-0.17145030770273195,0.34884226669153445,0.2752614078806217,-0.30294407090376446,0.04997148829147784,-0.1612232143852209,0.3084875377946053,0.4516819681271675,0.20184297647597377,-0.3449409315348195,-0.5628534464084098,0.1001962008783063,0.07207833968521167,-0.1555242537925156,-0.37741524082547767,-0.4657215477065358,-0.03538368448102226,-0.19668137476493708,-0.04564243931020734,-0.3085506129763265,-0.5850900154323295,0.5252237691263655,0.2630754432097463,0.35887380144419506,0.2085610137319839,0.11106257030188094,0.032395307039475775,0.531059708892032,-0.04684291106003608,0.5274115802404065,-0.4292112367933578,0.17300751888716437,0.16827982982416687,0.42515226318439214,-0.33657635891405885,-0.3394431188288533,0.6947756109950134,-0.15214412003719976,-0.20383302564352446,0.2185174611868013,-0.2085100547793891,0.23959140869406645,0.11691632625913966,-0.6324315818797482,0.1963835256942556,-0.38182943773467376,-0.49631722360755826,0.03639549731640578,0.8584795772530526,-0.2966957432497724,0.3581607798091197,0.4394243734055667,-0.27429742508912014
Putamen_L,0.5454183143010266,-0.5337239167009601,0.10887463221120243,0.05735814877532298,0.5410404041786525,-0.4672468194356609,0.008730410569791139,0.16563467127894788,0.11218628920197896,-0.21231293795111378,-0.638848577743878,0.7861734170531101,0.5020250620802721,-0.14445236702730582,0.5988609542755503,0.5955185150301613,0.6176145791332678,0.02972845017628431,0.4143957662808804,1.0,-0.0953951683144462,0.38544544642468664,0.4211412749946041,0.34401090146057656,0.8422314331202512,0.14951610583808347,0.04490083151486067,0.4719341690668012,-0.045267427534552755,-0.014622860311803423,0.29321050840221613,-0.29315765177952685,-0.24511006542058264,0.2277922925754149,-0.3068213025978983,-0.40574289532219593,-0.0005995554060996917,-0.05450577630019754,-0.19974370435542046,0.10773660871981361,0.1405409330188104,-0.2724680577277812,-0.4969755891647726,0.2506195824135963,0.7881670371045714,-0.04739602768802709,0.6537198311774127,-0.27827393883390233,-0.2913788529925123,0.6885013772681348,-0.45465824916903297,0.1694698922504758,-0.18829217118271033,0.5059596026267422,0.3440080454967914,0.6348389101347524,0.22989272704905941,-0.5037267341993765,0.7025216650347376,-0.20853499369895662,0.19126575816128938,0.17977144092955916,-0.39580493333390776,-0.15979126401951435,0.11428528327116103,-0.6167617729383185,-0.3721425201805801,-0.4362210402355896,-0.36629768173551414,-0.20511760727230227,0.5915094722552606,0.04494542025421143,0.5484005100535868,0.49897979054354746,0.20344858414692865
Olfactory_L,0.16274652347707225,0.3713003069538859,-0.06766810904186854,0.5833317813072871,-0.4884780767241949,0.46453947151921804,-0.4095085974223618,0.4053511029974822,0.09681156334887145,-0.26080683482931327,0.3200257094159241,-0.05584663584610713,-0.1563814664834867,0.4436259941065685,-0.5839414663152092,-0.2643439710547048,-0.36484456390327324,-0.15549750548174332,-0.36735756806372843,-0.0953951683144462,1.0,-0.04094343205805717,-0.017247513450327007,-0.010181856471323863,-0.17949122093515346,0.16767771264065487,0.2591080317334391,0.07790710838562456,0.24587705772588567,-0.5833049278195961,-0.06806568171531899,0.28429820339335804,0.5141917271242982,0.24812484465772547,-0.19006323144528306,0.33165259477309905,0.14762892312152215,0.5756378748207531,0.21294794912367865,-0.1224460173694119,-0.36432807324332195,0.1530635154113311,-0.033429030815903656,-0.13584882441365623,-0.36570354112988246,-0.4301696459663467,0.029950611685048843,-0.28666498230900145,0.004602574057695852,-0.32104352017959276,0.026392278573446563,-0.5552880289825423,0.2032399908630683,-0.027902345789930085,-0.2951530439424594,-0.26276033078028554,0.28874268629323946,0.47647210846014687,-0.31820337494150275,0.09858009704672824,0.28668551543746057,0.1181500136486411,0.09055599242973122,-0.2178762943900138,0.22885418587012388,0.4761750411822149,-0.2919627052615644,0.26890722498992387,0.4432829389662497,-0.03062011904116758,-0.34156413844718203,0.2578628356330183,-0.0334104812181452,-0.3502153670395179,0.28100276767729
Amygdala_L,0.48651582029698326,-0.5080291496834076,0.08912951926781798,-0.14234221017188092,0.36128917008028416,-0.2534708548171762,0.06880580079313176,-0.38647360330170194,-0.21524759079496542,-0.3426303363922194,-0.3712791997979848,0.4876187556831465,0.4017335628031106,0.02225619544327005,0.3028083558237009,0.10503644164692945,0.15837467296521085,0.010596365632302693,0.26256682009307014,0.38544544642468664,-0.04094343205805717,1.0,0.11131923907059571,0.384210792367995,0.31609963431819443,-0.06453044428471891,0.10954465796133536,-0.04108605681611343,-0.00031739757495274115,0.20988536954216166,0.24627697253564465,-0.05528588162187391,-0.39214070554548963,0.2037734900308361,0.385253144446395,0.026969457378328378,-0.25083606315227813,-0.2120670484996569,-0.006976074322753143,-0.27189621074476494,-0.054560212057579306,-0.15398468277637928,-0.5784622975088572,0.4518849500436154,0.40420762012821637,0.05929601117930379,0.4650807199105573,-0.0517568128098224,0.01067576649188979,0.41530378834104076,-0.09792901268948002,0.32083157994877487,-0.12658281922835754,0.22672427825179642,0.12138668256278352,0.35215461933861836,-0.3014009427653858,-0.006437717996444875,0.5463758380546196,0.05344196273017151,0.15643571658727348,0.2766231757494076,-0.03282943555936576,-0.02535899241058933,0.2796147168390986,-0.3254624995206374,-0.004614921995263725,-0.014955475990797247,-0.2496874125137097,0.012899195374509573,0.3989128256229845,-0.22820070661987113,0.3894028801039815,0.25725884688451833,-0.3484711537983672
Thal_PuM_L,0.15126949608141504,-0.06257474937983248,-0.053147319239799984,0.06128048124106018,0.14364253590876966,0.037350364993580215,0.21888941706815843,0.23928242356508253,0.001737502233206923,-0.10005289129127104,0.013134062807405119,0.46714677746872724,0.09298433106980043,0.16312191512893712,0.2363242615146505,0.7285477370838955,0.6702328889302152,0.06904570677684986,-0.17145030770273195,0.4211412749946041,-0.017247513450327007,0.11131923907059571,1.0,0.42222529386786434,0.4480064360561482,-0.002688803996319313,0.14415107135368826,0.1701367254131198,-0.1672317986834043,0.0492184609756884,0.08490841466805826,-0.01726772626789816,0.009152236156879238,0.44998900885466336,-0.14815113774020416,-0.15395417137642564,0.1146055765262557,-0.10473320092098375,-0.15161796467741714,0.27606023206811225,0.2849429945922059,0.10465121040952903,0.003516365705108808,0.2219583723104869,0.5694777909102594,0.06757737130174732,0.32693746059872975,0.015792124554087066,-0.1282238806279246,0.495361801655582,0.01315232512790806,0.16345568735457977,-0.18100972837077453,0.46710863634901423,0.566930779037589,0.4818525446716982,0.24740733419350905,-0.1512037538644129,0.07435287524741904,-0.293372317098753,0.3109262761593088,0.2762276994700328,-0.03769339795556546,-0.23313142246251076,0.22212003243395473,-0.21249699090082422,-0.04084233820918325,0.2052867435159413,0.12116160732536714,-0.0006272964215600901,-0.1407261768436229,-0.08855515183645775,0.4701305448550661,0.25633695727088235,0.09286154177067446
Calcarine_R,0.6237046093470143,-0.4648415993797419,-0.040193399960149284,-0.20858778861106286,0.3707500971234817,-0.21066909263430694,-0.07804841834047711,-0.30864244925185363,-0.6006252242096405,-0.4941936106552314,-0.3328488379858194,0.41867117504870127,0.4575927296961861,0.26315355132883506,0.019510316549565202,0.3400885893003728,0.42489740773472107,-0.05349029493516814,0.34884226669153445,0.34401090146057656,-0.010181856471323863,0.384210792367995,0.42222529386786434,1.0,0.17790072919977187,-0.451397483325449,0.1970823994417173,-0.35616374453605965,0.1798992736056887,0.21565429540982078,0.061902694744223954,-0.21555883853152463,-0.34521047115513986,0.8330906336582561,0.08956033167418402,0.042259761536153406,-0.5029097556947097,-0.4839690171880417,-0.34654512174709284,-0.1444606715092359,0.0026700215259699922,-0.11425762585122683,-0.47224167488303054,0.6812070602384565,0.4040646309323886,0.2467156151023517,0.4003961864803747,0.06304402261996775,0.007299645819991537,0.6622284910742701,0.0444545589809005,0.3646264234034969,-0.6014790877287232,0.36339512147247743,0.1338284209954645,0.5259602995579672,-0.2620933239337165,0.10786027422433404,0.43793999797551214,-0.3068470371216312,0.2993235621621316,0.6444785047366882,-0.29810366570329344,-0.31435317460447915,0.6786794246360554,-0.34042052193114997,0.2677891444844096,0.11569449320172852,0.030381805080519415,0.13483800804602608,0.3303895628483305,-0.45973454671545483,0.7135780624264604,0.1496249064539465,-0.413188226919413
Frontal_Inf_Tri_L,0.40560974887479867,-0.4542178381911211,0.0752022056409958,0.1272755574223915,0.46747330637295387,-0.5287718647261834,-0.00589429720367186,0.1617295244088361,0.09926064310939822,-0.18854300349134473,-0.5646359339335972,0.8699102045467962,0.5010820107739197,-0.21559836071273392,0.6546606100074354,0.69973910947124,0.69447612680236,0.20984113646723693,0.2752614078806217,0.8422314331202512,-0.17949122093515346,0.31609963431819443,0.4480064360561482,0.17790072919977187,1.0,0.38159964079486053,-0.0671760125625615,0.5799432353420817,-0.13491083349503144,-0.036092436983707725,0.4334586817361583,-0.4260092867222428,-0.1681283417260087,0.0760008495139232,-0.3046704171276756,-0.5736519756042914,0.21716325061042902,-0.06484054515527929,-0.08394850169254855,0.22413989071320534,0.04961372857880108,0.02098430036627457,-0.4482713278688192,0.22626026483573283,0.8142782926097528,0.03258315146041664,0.5130490183890308,-0.04313560480537757,-0.33890279896477826,0.5543770574294259,-0.26529689462491435,0.13748546330258546,-0.15363165350564742,0.5709720858124112,0.4097426674997357,0.5167663878547495,0.14988962289441868,-0.5974169004255908,0.6217354139369848,-0.24167851181765465,0.03137775211085657,-0.10316836947650641,-0.44323817129228493,-0.1927090235494233,-0.054417942592342346,-0.618951686686473,-0.30758390089177334,-0.5135402588177898,-0.47341983142886945,-0.019025654624740655,0.4763257157226689,0.0848504440902926,0.5078126965853081,0.5084519469279499,0.19674590752884405
Frontal_Sup_Medial_L,-0.15404104370130095,0.30133238765164905,-0.012726147703431714,0.3250367553598387,-0.11045467815951958,0.14557541592101572,-0.029973893870102516,0.46314819063220125,0.5863713623593186,0.22772790176436164,0.17086670366041523,0.1734141434248252,-0.1462371634145045,-0.17518824556229828,0.09751836314485376,0.0895900149174124,-0.053645607722601525,0.4737176520786446,-0.30294407090376446,0.14951610583808347,0.16767771264065487,-0.06453044428471891,-0.002688803996319313,-0.451397483325449,0.38159964079486053,1.0,0.21706148739547487,0.6941192073641125,-0.16414558421439232,-0.43531943519036187,0.47158283386978833,0.0689011771133982,0.41805422632777195,-0.31191822060239005,-0.08867952270758801,-0.21910341461191488,0.795431692927447,0.5648761245386388,0.24558269008748002,0.3297858791697735,-0.03152350246510109,0.3048881805544825,0.18845709821439569,-0.3893022643798241,0.08368908138938724,-0.21351674072150253,-0.05260444325910616,0.11218355702916112,-0.22182908664992496,-0.22224883220141298,-0.04738346868502032,-0.32850212746960594,0.47041400547699347,0.24438349713668,0.02888860543870745,-0.07055955173700715,0.4837021739101566,-0.13608211820853883,-0.1109419981244467,0.08325952598930263,-0.12155936834020417,-0.297295602379863,-0.012350251076519905,-0.08640529151224592,-0.3637547065345179,0.1464357884935218,-0.28594234575100685,-0.11872754690043469,0.038491899918731046,-0.01606172742942665,-0.16567806555350195,0.6167638378560564,-0.12559469280305552,0.11728952571411327,0.5858862552556449
Frontal_Inf_Oper_R,0.2562419739135217,0.02103500665854824,0.01376124452661212,-0.08443797235189675,-0.039010933004165416,0.2223070931738555,0.005360163145887885,-0.06079592683821513,0.05062551379316572,-0.18982666506887852,0.007761788140238615,0.0034837431493245,-0.08915080066448236,0.19060350901229214,-0.16265510060907262,-0.18266900743259146,-0.1703927845757524,0.36355868773995426,0.04997148829147784,0.04490083151486067,0.2591080317334391,0.10954465796133536,0.14415107135368826,0.1970823994417173,-0.0671760125625615,0.21706148739547487,1.0,-0.06189750185236411,0.06298523376483754,0.06425368362545775,0.3979416711598448,0.4359861110102961,0.028259354868347034,0.2298339752522055,0.2650961296971131,0.2892312539712832,0.2750764147255263,0.21778559176134055,0.057859960902768695,-0.11487053607451239,-0.247435781575021,0.02373693034095035,-0.15737052832108464,0.19878422343272534,-0.08245783306783012,-0.003160711725420259,0.05029663740786115,0.21093207761177052,0.20557686960873767,0.07947960536153145,0.23085359813185222,0.07671016447565976,0.02698384937561678,0.18282760452242067,0.08897236754670752,0.1325511743935307,0.15331655778394387,0.4001494804064671,-0.0254249263242933,-0.06130554772600887,0.15148093306358898,0.39448905197755985,0.2773328662747476,0.10809737242777503,0.15907642394269167,0.10660873940469649,0.28588004108417125,0.3938141233143559,0.30913284856258416,0.031475155872825684,4.285129938807363e-05,0.20886252184784396,0.2782958369049537,0.1523082259319351,0.16353661704024527
ACC_sup_L,-0.07200302671845406,0.13338821101382015,-0.06076691408190453,0.4506632833679012,0.13513326552023874,0.04614023930340243,0.04742433613104712,0.5994657325358287,0.6855850111592802,0.25295257986427894,-0.023658476725628794,0.31533048824965815,-0.06335974507224834,-0.25978511919614,0.3556085452694876,0.34985140881226245,0.21438899910692336,0.1706263863517082,-0.1612232143852209,0.4719341690668012,0.07790710838562456,-0.04108605681611343,0.1701367254131198,-0.35616374453605965,0.5799432353420817,0.6941192073641125,-0.06189750185236411,1.0,-0.1877899130187565,-0.3607442100272261,0.2711526598157484,-0.07833499044747776,0.4078829616674798,-0.22894451239759148,-0.3930040396606388,-0.3588177265295934,0.5874981883965449,0.4017235298115638,0.1737104721513578,0.40777678469920575,0.22569621642507454,0.038265433323428924,0.16016874624134617,-0.432464560505162,0.3307810322395698,-0.3792307636195246,0.08382766311375384,-0.22791192242984987,-0.2988725674572935,0.05530259772699985,-0.36633976323089357,-0.18836673445311425,0.3782431694266251,0.21089148100808294,0.20758219648427215,0.20579708463146953,0.6531379804939411,-0.40670687782600023,0.08091840791363164,-0.02600514853469264,-0.16455136100507325,-0.18275584789963514,-0.1042726739135703,-0.0350187838175443,-0.3820585787492535,-0.05289124602157339,-0.5403639968619709,-0.27722651483861066,-0.04173673684993388,-0.22105338853726325,0.049007782290198754,0.5953655504176142,-0.000826474581632964,0.27498441571720933,0.717281372313404
