,Amygdala_R,N_Acc_L,Thal_VA_R,Olfactory_R,Thal_PuM_R,Vermis_4_5,Vermis_6,Temporal_Pole_Mid_R,ACC_sup_R,Thal_MDl_R,Frontal_Mid_2_L,Cingulate_Mid_R,ParaHippocampal_R,Frontal_Sup_2_R,OFClat_L,Cerebellum_9_L,Cuneus_R,Hippocampus_R,Thal_VA_L,Paracentral_Lobule_L,Cingulate_Mid_L,ParaHippocampal_L,Cerebellum_7b_R,Thal_VPL_L,LC_R,Raphe_D,Fusiform_R,Parietal_Inf_R,Temporal_Pole_Sup_R,Fusiform_L,Heschl_R,Rolandic_Oper_L,Cerebellum_6_L,Caudate_R,Heschl_L,ACC_sub_L,ACC_pre_L,Vermis_3,Precuneus_L,Rectus_L,Precentral_R,Rolandic_Oper_R,Putamen_L,Thal_VL_L,Cerebellum_8_R
Frontal_Mid_2_L,0.0459083322707783,0.40731208156230564,0.45314120601554836,-0.0740098560786752,0.344339159991807,-0.21983487993090203,-0.20541974734444013,-0.02305337431016454,0.5472310692166698,0.04684996116223662,1.0,0.5934159551841074,0.26927448294438633,0.5482030608866744,0.17807613775015146,-0.21592601327784913,-0.24408400090004614,0.4167124412666317,0.3072072536600112,0.4198039682747437,0.6038855809435989,0.13200337098718887,-0.26808978500460945,0.05616966671505045,-0.1352131537443107,0.02893698058755943,0.019097215193859755,-0.09259273106927371,-0.04263383920232025,0.08463874714229358,0.13206631268443708,0.38801319725018435,-0.09711946674999135,0.5180258619409975,0.2883416021735801,-0.11743042338870133,0.38181692139114276,0.01876810298103377,0.08200927109362062,0.2066542465104096,0.6206155392160213,0.16768626418998303,0.3614119692906859,0.31758614986713135,-0.10667540512720583
Cingulate_Mid_R,-0.13841285806144946,-0.0077721091575804644,0.2271911850455028,-0.1306593952984448,0.40133708654321043,-0.00992858094342809,-0.17237121417908283,-0.32088290781854123,0.4609445427259544,-0.00885314333212529,0.5934159551841074,1.0,0.10598473101905224,0.6919485312754776,0.07968700809357314,0.028688426271100874,-0.017157810272030265,0.25182491155573156,0.3483515265049695,0.4252957097757357,0.880729493514468,0.15438405502733543,-0.2044389344980573,0.135767473674843,0.02228721231011425,0.24888922394252658,-0.06360364648210874,0.29611650794895134,-0.2528881265396849,0.3374570361144847,0.004052428884922069,0.027875811367330847,0.09013267534283806,0.3038708989709173,0.032205082095545706,-0.16016008319263736,0.1438105302904638,0.10032907144549338,0.2666206577218219,0.16646480487204315,0.6571885370258492,0.09327651629454665,0.16587676492980152,0.4016066684939583,0.0800620904056126
ParaHippocampal_R,0.778481963808626,0.6097243929792332,0.6999441804500087,-0.18344058809683167,0.022609782709632167,0.09910654923017753,0.1352487834015911,0.12146242966102087,0.49199292897075464,0.3720676124160481,0.26927448294438633,0.10598473101905224,1.0,0.21763598101792164,-0.40860756676695725,-0.42075567423176813,-0.46453283004600376,0.8941888748853095,0.09478209928329547,-0.10593863475870532,-0.06541857967888236,-0.3543458758868965,-0.19694554383043497,-0.37092461814086625,-0.611852696101039,-0.6609635688575592,0.6362379034637411,-0.18328795721858987,0.2946354663509848,-0.39683369958477854,0.6250314485341906,-0.023518602148783714,-0.7047115816692707,0.5604569761006059,-0.19796298162075343,0.10103361883025005,0.5007798320671915,-0.4033378835108004,0.030678574441927297,0.6029633936014726,0.23048958485865154,0.7334558285740399,-0.3277738148659149,-0.17309917055787263,-0.5715156333298036
Frontal_Sup_2_R,0.15584210205243815,0.20394365533584624,0.44017483707021665,-0.16785763170125714,0.12897070671184482,-0.29578572496019867,-0.20168613690812245,-0.41438380444558426,0.6806798444178531,-0.047440950842352954,0.5482030608866744,0.6919485312754776,0.21763598101792164,1.0,0.1295289965037952,-0.16964327075777336,-0.32718885705434136,0.34249178100545563,0.1404725766163991,0.16753058822321168,0.5976456662868047,-0.12651521077653746,-0.5019146539572689,-0.1494439381521663,-0.26229268145181117,-0.012314567173344516,0.09060234360410671,0.06782394899272434,0.08193685897418561,0.22713384491818406,0.2291417930942869,-0.2766594760132714,-0.1664291110351796,0.5022195453321026,-0.32634939111255945,0.07630037498150928,0.4167152075635322,-0.23135402166614719,0.11225104376573478,0.2686065253865868,0.4997111390475305,0.36134702883118247,-0.012950563411276563,0.06899546140027321,-0.18052005561264292
OFClat_L,-0.2916427899549102,-0.11252065716109351,0.04034290944608194,0.30995712407915393,0.16495557564814348,-0.1441773321510254,-0.387972441621536,-0.1762073513758855,-0.05390458780494958,0.23526246293545558,0.17807613775015146,0.07968700809357314,-0.40860756676695725,0.1295289965037952,1.0,0.25281988545561995,-0.0314847906462565,-0.4486767929944912,0.37349056339594566,0.34194104938779274,0.2069284300683944,0.7164952756577788,-0.17670841571499846,0.47143832801597896,0.2552587544164187,0.3576308336753515,-0.5227392849930788,-0.10470519978775866,-0.2572192066687522,0.3988274766090579,0.005441860702438226,0.48845378353200664,0.5429219848932363,-0.05340915519544555,0.5539174403617759,-0.13717138335364654,-0.39261411560852955,0.6019265020727501,-0.264007432529903,-0.5381405335261523,0.01557515185654874,-0.5037372543046558,0.5988609542755503,0.48492927357484256,0.5048237001943736
Cerebellum_9_L,-0.1672327695128612,-0.5073611534960383,-0.26475034933649344,0.34802004017136345,0.08155222478779316,0.021060852250790147,-0.15661145014940453,-0.09368872794551107,-0.3744902664730964,0.00547228278567054,-0.21592601327784913,0.028688426271100874,-0.42075567423176813,-0.16964327075777336,0.25281988545561995,1.0,0.46680550626840817,-0.4673867341810733,0.1610616899848753,0.07599929120581422,0.05666930337114278,0.2829908827079714,0.16033536952850755,0.5756349195449192,0.14807643030129475,0.2551668833636724,-0.2208106942115423,0.3867621138892735,-0.14593082582989475,0.023217659069280704,-0.1686540848640733,0.12359464790881766,0.1649010032534249,-0.49136560093134785,0.22256863773414323,-0.062141761938777025,-0.41858531637922497,0.27217457024708963,0.3578253203335991,-0.45398882885957303,0.12995941437410316,-0.49840851415315796,-0.04739602768802709,0.30516079601659307,0.6037110823006149
Cuneus_R,-0.3897214430822429,-0.7086358907322766,-0.587550563585956,0.054775257614375295,0.2700563088617562,0.3417189423323899,0.23893917366856157,0.06397586734448177,-0.5292870690156416,-0.185517304402333,-0.24408400090004614,-0.017157810272030265,-0.46453283004600376,-0.32718885705434136,-0.0314847906462565,0.46680550626840817,1.0,-0.46159468421012195,-0.027803878172266906,-0.13149706434565714,0.13063807908523384,0.04180474501359352,0.5120276694549568,0.5719464796384662,0.2389252053247261,0.2620953793608058,-0.003840290092403315,0.6174120434874787,0.11922865581997635,0.03532420104567899,-0.2847359626357012,-0.09314754630417658,0.24891874962326196,-0.6333819514778661,-0.009927203495092796,0.012920153772196836,-0.4646396243689281,0.25353532602855866,0.5721034407718942,-0.4092585683217707,0.017571319037354025,-0.41230680940215136,-0.08583773650281412,0.26556522685492556,0.371999104765193
Hippocampus_R,0.6523755005741825,0.6182467035845028,0.7019128519546317,-0.2589553034233007,0.16294602073110934,0.09174340619033818,0.149796158677388,-0.023792477879511345,0.6068173460924112,0.20458059913568383,0.4167124412666317,0.25182491155573156,0.8941888748853095,0.34249178100545563,-0.4486767929944912,-0.4673867341810733,-0.46159468421012195,1.0,0.10418320311276164,-0.07050597882159443,0.08435436345312153,-0.4353814184680357,-0.25249352953129606,-0.3772427169559212,-0.5268153897575041,-0.5799652556374035,0.6532898090174655,-0.17941953844233247,0.22062245010054973,-0.2424180371261335,0.5475915106227516,-0.07643776929015272,-0.617014931984654,0.6963362289705037,-0.25081277496554966,-0.0010787137612165106,0.5923242111498578,-0.43264097311056315,0.07163266913383894,0.7005135194951916,0.33215800838929554,0.7612821132039761,-0.2591174971082129,-0.09992262258152838,-0.6333954707975586
Thal_VA_L,0.035736031306256036,0.0826167489555582,0.3023182654620763,0.1540015718884469,0.36748640689833684,0.06316532671467147,-0.21506925900644824,-0.0955593825525853,0.2256801597725227,0.37295785545302024,0.3072072536600112,0.3483515265049695,0.09478209928329547,0.1404725766163991,0.37349056339594566,0.1610616899848753,-0.027803878172266906,0.10418320311276164,1.0,0.2643619449411497,0.35380097329980276,0.43339370033255215,-0.05523592016482809,0.41807402869105686,0.02042138249070452,0.08094476374347716,-0.05222685493168536,0.1030252071504807,-0.11209105044285936,0.12075094935470827,0.3007386336980785,0.41420678048584153,0.11791689969274878,0.24371931737977504,0.39068973391385253,-0.3644248926604265,-0.2045879704866762,0.39951750654871937,-0.0024554937332480938,-0.06531636625780952,0.26633906981469907,-0.047723220378232276,0.32809826181321755,0.6024410920402927,0.30017628301142996
Paracentral_Lobule_L,-0.3335274147211052,0.10630013325295475,0.05648701301281649,0.16770675378309818,0.4034709473397182,0.09104235431637676,-0.13771769334128786,0.1055322214764443,0.17316933982541483,0.017943376884378016,0.4198039682747437,0.4252957097757357,-0.10593863475870532,0.16753058822321168,0.34194104938779274,0.07599929120581422,-0.13149706434565714,-0.07050597882159443,0.2643619449411497,1.0,0.4058214203319583,0.5755259923742854,0.10256548193831436,0.18504914479735635,0.481751634333387,0.40344596284169654,-0.35432491681093486,0.028165371955941702,-0.2985457422583481,0.18527324283373053,-0.11735261635109216,0.5245330530114507,0.38065695813313655,0.04520366097660179,0.5285152321295709,-0.23238046581937916,-0.09467398136432331,0.5643960492717213,-0.09610919251900843,-0.13632596942186534,0.5560930548607438,-0.11008802110029865,0.5059596026267422,0.4233055090445191,0.38054735259122546
Cingulate_Mid_L,-0.3447739898074756,-0.2000350578106297,0.06371973599406928,-0.1363822583536606,0.5858285442331546,-0.021195163245957046,-0.1125796607362494,-0.2366946542779654,0.3677767183156335,-0.05649252329840869,0.6038855809435989,0.880729493514468,-0.06541857967888236,0.5976456662868047,0.2069284300683944,0.05666930337114278,0.13063807908523384,0.08435436345312153,0.35380097329980276,0.4058214203319583,1.0,0.2541239149545384,-0.14936213032777237,0.3408271448207496,0.10692889116500007,0.380980106156211,-0.2062778413848542,0.3383486952021123,-0.24392182229191844,0.3830309425950682,-0.06006661586445928,0.06796484411083885,0.22252169380804432,0.13035286880573863,0.09375895431514421,-0.18392109838154747,0.030977475201372957,0.20548182650330496,0.31238079355305937,0.01370894503481826,0.5864188407776909,-0.029664471387683758,0.29321050840221613,0.5488334778579298,0.2029188284052
ParaHippocampal_L,-0.4249533331494361,-0.1582744311566037,-0.05651204126124496,0.3772545744436915,0.2586551457833236,0.08777002864587963,-0.3648493536122702,0.028905332448831964,-0.1488016968163485,0.30065151126305967,0.13200337098718887,0.15438405502733543,-0.3543458758868965,-0.12651521077653746,0.7164952756577788,0.2829908827079714,0.04180474501359352,-0.4353814184680357,0.43339370033255215,0.5755259923742854,0.2541239149545384,1.0,0.08875022186182611,0.5093735411636287,0.4123088794458586,0.5038206660838976,-0.6671009892063994,0.01322610749210609,-0.4535169819420423,0.3812277610134413,-0.06392488683068541,0.6721015776776258,0.6302772415944848,-0.22651885220645082,0.7995008986270399,-0.275289019349907,-0.539720650962047,0.837257835376762,-0.32559130328625296,-0.4938732826248063,0.0860305293681649,-0.5400353837091382,0.6976807040360387,0.5893295533717027,0.6877416508173694
Cerebellum_7b_R,-0.2246370419853228,-0.21990926222462,-0.3143206570581166,0.1904035557011764,0.11933684928928037,0.6090381773443472,0.5713541700485684,0.48609011739942776,-0.41628341414111847,-0.09329102279460962,-0.26808978500460945,-0.2044389344980573,-0.19694554383043497,-0.5019146539572689,-0.17670841571499846,0.16033536952850755,0.5120276694549568,-0.25249352953129606,-0.05523592016482809,0.10256548193831436,-0.14936213032777237,0.08875022186182611,1.0,0.20068571469097793,0.46325252872139555,0.15569436541476672,0.1655664089535611,0.20184480507109145,0.09666446547451259,-0.16074013110414262,-0.21921516818987483,0.09734388755312291,0.27423128903777677,-0.33600791809139136,0.09212698313888067,-0.07114268466181578,-0.2575406305633156,0.3097572854509858,0.2147225857295292,-0.10707395204374272,-0.11061533305122331,-0.10232169898736411,0.11428528327116103,0.1093233980235012,0.1449560717441941
Thal_VPL_L,-0.2732928497485348,-0.5968105117621626,-0.19583669594206862,0.21769598485091546,0.5783599252224655,0.1442745611354526,-0.10344308590334962,-0.043265015317019644,-0.28523190441644836,0.24203176731066697,0.05616966671505045,0.135767473674843,-0.37092461814086625,-0.1494439381521663,0.47143832801597896,0.5756349195449192,0.5719464796384662,-0.3772427169559212,0.41807402869105686,0.18504914479735635,0.3408271448207496,0.5093735411636287,0.20068571469097793,1.0,0.17311911384564407,0.31354604524750884,-0.2388127932058854,0.45295554770827284,-0.08230700273274726,0.15773047804102508,0.03769885319829069,0.30154033575194705,0.3384645955752201,-0.3907629178991186,0.42816169457707287,-0.1941260919026677,-0.5888210468558357,0.5777165705103046,0.2954983366922112,-0.5221839103969602,0.16108169504541245,-0.4980942361060325,0.2689184336023952,0.8021485702517263,0.6623905000408951
LC_R,-0.7146654413159905,-0.18915668709203998,-0.4511187611726645,0.13904205366512307,0.2305670693261811,0.28285870362417775,0.18238795662829765,0.24341872361802086,-0.20699602796554667,-0.36099345282668405,-0.1352131537443107,0.02228721231011425,-0.611852696101039,-0.26229268145181117,0.2552587544164187,0.14807643030129475,0.2389252053247261,-0.5268153897575041,0.02042138249070452,0.481751634333387,0.10692889116500007,0.4123088794458586,0.46325252872139555,0.17311911384564407,1.0,0.6288269959246577,-0.35809724160224626,-0.12459220165687095,-0.16928646081430337,0.3065624950340814,-0.5123431431767294,0.23240214363736833,0.7564392205566949,-0.21672261600270964,0.3033466124729718,-0.20942326572559986,-0.2336513893274861,0.6078735835962192,-0.25506131784910274,-0.34190118396696006,-0.053594094545562354,-0.28498924193852504,0.5454183143010266,0.22041404586338162,0.4232657625536568
Raphe_D,-0.8150068254644062,-0.3898135248228483,-0.46303379892315044,0.00816778381743475,0.2663530987644557,-0.16835537180070764,-0.270424105396205,0.019825590102039756,-0.08574134216283948,-0.256335299246158,0.02893698058755943,0.24888922394252658,-0.6609635688575592,-0.012314567173344516,0.3576308336753515,0.2551668833636724,0.2620953793608058,-0.5799652556374035,0.08094476374347716,0.40344596284169654,0.380980106156211,0.5038206660838976,0.15569436541476672,0.31354604524750884,0.6288269959246577,1.0,-0.6015070837057749,0.05575340230950484,-0.3871949533216877,0.5720760148509123,-0.6088338211842187,0.16401046942572584,0.6824111141056194,-0.34968853890583596,0.302247696049593,-0.1798369115931704,-0.27035429070929345,0.5037755872336521,-0.1013163671880184,-0.3951416091236519,-0.016431424850304684,-0.5155828067735055,0.5013248242363515,0.3037386299600794,0.604433194975681
Fusiform_R,0.6146779860585563,0.32544940922765137,0.36246849747053306,-0.20839559920045536,0.04422788814943418,0.3068102086303082,0.4848443300176406,0.16499905652386243,0.27367737737160425,0.09833366763597709,0.019097215193859755,-0.06360364648210874,0.6362379034637411,0.09060234360410671,-0.5227392849930788,-0.2208106942115423,-0.003840290092403315,0.6532898090174655,-0.05222685493168536,-0.35432491681093486,-0.2062778413848542,-0.6671009892063994,0.1655664089535611,-0.2388127932058854,-0.35809724160224626,-0.6015070837057749,1.0,-0.06067634342148206,0.5888443026165181,-0.44193254549080274,0.3686017609983963,-0.3390200991557054,-0.6059090098739405,0.35836163934557674,-0.5275742023787545,0.2285573313733015,0.48504366430605644,-0.4797831571391164,0.2695185333475186,0.4885949806699475,0.08621981247135317,0.6864950123873388,-0.4672468194356609,-0.2523308963007296,-0.5930080892406181
Parietal_Inf_R,-0.07908399129038679,-0.6109606832279633,-0.26228515131996927,0.022710259317253,0.2627901161308458,0.23611762851280937,-0.00042921947335582686,-0.24161145880693385,-0.24921135181424706,-0.09855224771612227,-0.09259273106927371,0.29611650794895134,-0.18328795721858987,0.06782394899272434,-0.10470519978775866,0.3867621138892735,0.6174120434874787,-0.17941953844233247,0.1030252071504807,0.028165371955941702,0.3383486952021123,0.01322610749210609,0.20184480507109145,0.45295554770827284,-0.12459220165687095,0.05575340230950484,-0.06067634342148206,1.0,-0.0978730429898013,0.024303252000848218,0.03975385898199587,-0.20887223886710066,-0.055664573577631396,-0.4642570306742004,-0.10324917511862294,-0.09722880148295857,-0.4908387757026413,0.026281587249598944,0.7617763013772981,-0.18280378312116438,0.31434524649910484,-0.2313432854987879,-0.3721425201805801,0.33273012398126806,0.19527993403586713
Temporal_Pole_Sup_R,0.35810883359391865,0.12874097244474636,0.07359856960005809,-0.1540727240809674,0.03193673282351291,0.005816999220777668,0.3250999470547007,0.37591408599742426,0.1460490493678273,0.03583733107098517,-0.04263383920232025,-0.2528881265396849,0.2946354663509848,0.08193685897418561,-0.2572192066687522,-0.14593082582989475,0.11922865581997635,0.22062245010054973,-0.11209105044285936,-0.2985457422583481,-0.24392182229191844,-0.4535169819420423,0.09666446547451259,-0.08230700273274726,-0.16928646081430337,-0.3871949533216877,0.5888443026165181,-0.0978730429898013,1.0,-0.437820913201492,0.2862743771824229,-0.3337921593150659,-0.3818708075004536,0.12072385996697457,-0.4171047277034734,0.37514962542494523,0.3801009559556322,-0.28317291393063615,0.09748775542632633,0.07874086169164836,0.015473301073836461,0.5177810971082604,-0.29315765177952685,-0.22728520222768359,-0.30739378038293824
Fusiform_L,-0.5231308585536314,-0.14140993010575706,-0.06845603324521989,-0.08634351266643145,0.12784068536987298,0.01025443985107516,-0.4063257574096265,-0.30186534341973015,0.06606936847314303,-0.0889230385366996,0.08463874714229358,0.3374570361144847,-0.39683369958477854,0.22713384491818406,0.3988274766090579,0.023217659069280704,0.03532420104567899,-0.2424180371261335,0.12075094935470827,0.18527324283373053,0.3830309425950682,0.3812277610134413,-0.16074013110414262,0.15773047804102508,0.3065624950340814,0.5720760148509123,-0.44193254549080274,0.024303252000848218,-0.437820913201492,1.0,-0.2668180209150961,0.014412910335182431,0.6926000820762905,0.06602416350614561,0.16496948378142057,-0.256458237767425,-0.15866575076335063,0.37512055060977834,-0.12390925355911353,-0.10154075306178047,-0.01740884134767157,-0.26878510552399265,0.4743384855700244,0.29770231078777154,0.23775858543940764
