,SN_pr_L,Precentral_R,Frontal_Inf_Orb_2_L,Thal_AV_L,Rolandic_Oper_L,Caudate_R,Insula_R,Cerebellum_Crus1_L,Calcarine_L,Occipital_Inf_L,Thal_LP_R,OFClat_L,SN_pc_R,Frontal_Sup_Medial_R,Thal_MDm_R,Cerebellum_4_5_R,Caudate_L,Temporal_Pole_Mid_R,SupraMarginal_R,ACC_sub_R,Cerebellum_7b_L,Postcentral_L,Red_N_R,Occipital_Mid_L,Thal_PuI_L,Vermis_10,Frontal_Med_Orb_R,Occipital_Sup_R,ParaHippocampal_R,Raphe_D,Cingulate_Mid_R,Frontal_Inf_Tri_R,Olfactory_R,Olfactory_L,Thal_LGN_L,Thal_MDl_R,Rolandic_Oper_R,Thal_AV_R,Vermis_7,VTA_R,Pallidum_L,Thal_LGN_R,LC_R,Temporal_Sup_R,Hippocampus_L,Precuneus_L,Thal_VA_L,Fusiform_R,Temporal_Mid_R,Lingual_L,Frontal_Med_Orb_L,Paracentral_Lobule_L,ACC_sub_L,Supp_Motor_Area_L,Angular_L,Thal_MGN_R,Cerebellum_9_L,Occipital_Sup_L,Amygdala_R,Putamen_R,Vermis_1_2,Frontal_Mid_2_R,Thal_PuM_R,Frontal_Inf_Tri_L,Parietal_Sup_L,Frontal_Sup_Medial_L,OFCpost_R,Cerebellum_10_L,SupraMarginal_L,Thal_VL_R,Thal_PuM_L,Thal_MDl_L,N_Acc_L,Frontal_Sup_2_R,Thal_PuA_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Occipital_Mid_R,Calcarine_R,VTA_L,Fusiform_L,Cerebellum_8_L,OFCpost_L,OFCant_L,Parietal_Inf_L
Thal_LP_R,-0.14964801229681182,-0.03688045047466341,0.005842125630924353,0.44529148543608155,-0.013236121460207625,0.054835682910179574,-0.06459424574029646,0.002179069009971351,-0.0061932543377707155,0.05361254777991271,1.0,-0.18166712080737193,-0.1158485699312779,0.10431494662368139,0.22503348761312644,-0.09928228600229098,-0.02124927244382812,0.13526278882611767,-0.0448333675009324,0.09115225922081999,0.06185227191922044,-0.0846382004875236,-0.15851763736299368,-0.2038436170908949,-0.33783005552311773,0.009881083873914108,-0.019319996629210984,0.03194438092339936,-0.0602005397501781,0.22244971708652164,0.02177669131793311,-0.07132523010575725,0.04481398859191015,0.2624741861282181,0.17333383615089018,-0.12073075044271141,0.06951180957853016,-0.24408344536522963,-0.02134033445945019,-0.3291209798080219,0.024608398783988975,0.11807565946817566,0.30474574434243606,0.060132089229811544,-0.032032394723693854,-0.14851286150691062,0.07663022440559474,0.03922876731939771,-0.03568885407084666,0.07603592432438518,0.03466817695921746,0.1890473340587576,-0.20309502579899794,-0.25851079054137194,-0.008088482080756984,-0.25491959250373214,0.014501146366129982,-0.1960675102395556,-0.13480341433446638,-0.0034504027904607363,0.052464356428663296,-0.08143357029857624,0.05209524545042938,0.009557813378609259,-0.13811823141937246,-0.026216390498559766,-0.34266733341210137,0.05066321372853492,0.009730127288124711,0.26918775771862513,-0.059898584550438345,-0.09647389085070658,0.025080167984566297,-0.1327561477161106,0.3484290281243232,0.022215841996011648,-0.20133156394844406,0.02262672789667556,0.13454165642603996,-0.17864184395871086,0.004148412277058288,0.07508982913400025,0.06793912061857724,0.04832756534519652,-0.16250341718287306
OFClat_L,-0.024646843820300895,0.01557515185654874,0.6320657731381162,-0.12202046980624524,0.48845378353200664,-0.05340915519544555,-0.4720357709703917,0.42511510482228143,0.2948423086215838,0.07373810904725128,-0.18166712080737193,1.0,-0.2578545074024735,-0.060477359441101546,0.2271540971543499,-0.356560707912917,-0.17768971051996582,-0.1762073513758855,-0.2817118346004503,-0.11234057760676024,0.5949994406912072,-0.28026537635749366,0.1831264399436008,-0.1432779713672186,0.2782968549781253,-0.6163965175719934,-0.6547552071335199,-0.6694216048608037,-0.40860756676695725,0.3576308336753515,0.07968700809357314,-0.4139851375802634,0.30995712407915393,-0.5839414663152092,-0.21818416851461514,0.23526246293545558,-0.5037372543046558,0.24443142073900362,-0.4428794663905323,0.34719707181769593,0.621680341535496,0.04014419702123639,0.2552587544164187,-0.5284782284982568,0.32845485162525934,-0.264007432529903,0.37349056339594566,-0.5227392849930788,-0.419166230099579,0.18038091853670044,-0.74812862640309,0.34194104938779274,-0.13717138335364654,-0.010314441047454544,0.4215052800254376,0.5143869928383284,0.25281988545561995,-0.20197748813041203,-0.2916427899549102,-0.07264874758465699,0.44544449085036586,-0.04496994901160085,0.16495557564814348,0.6546606100074354,-0.4131563349091875,0.09751836314485376,0.16408112818798842,-0.22312416176837302,0.42733667408264336,-0.07466697474474554,0.2363242615146505,0.4101152663209915,-0.11252065716109351,0.1295289965037952,0.28693582685381386,0.4561202632822551,-0.27092856935632736,-0.712167661355749,0.019510316549565202,0.11719801713107637,0.3988274766090579,-0.07129748591789253,-0.04422186392000181,-0.5007479930047134,-0.154423531589881
SN_pc_R,-0.29243279894687957,0.28465842133962266,0.027941852559492608,0.031203000202797374,-0.01290874506696124,0.5709171179291926,0.4603638164322665,-0.4880824041623185,-0.5686420259278047,-0.2126961781608236,-0.1158485699312779,-0.2578545074024735,1.0,0.41923035755047516,0.1039170555045948,0.4070293304851071,0.5505577928959017,-0.11534019449315824,0.08947009579764124,0.018865252618209066,-0.45544688250110793,0.1449451396579904,0.5419040914276241,-0.10503135564408148,-0.014647259310828427,0.4996399588062169,0.3732080266266586,-0.04713041053888989,0.7402838899364445,-0.4100568435178508,0.33354852091006937,0.5623689076871722,-0.3306495147686803,0.19784048007477695,0.4247652519482534,0.20572939313680172,0.5826986369782734,0.3234493447332699,0.4405985502242597,0.12005435089626114,-0.260801311643106,0.4901407012825323,-0.46906544178325343,0.47251014956841814,0.3586126103015193,0.008196612682979748,0.10539990337739671,0.3550414736837981,0.12079703449369054,-0.18564613016784584,0.3657556520908818,0.013930773806255396,-0.04954493690831229,0.05467233120484669,-0.4868200371583115,0.01875295303845114,-0.45246523149630763,-0.294409556151625,0.47564770896996567,0.5776637059413423,-0.44909943642186856,0.5646925071527953,0.08153633118844685,-0.03645794221324085,0.07446918764484106,0.4292229982680772,0.3153907467500006,0.15234984467012846,-0.4219865285365251,0.5033621783135817,0.0825774390802788,-0.5034471563861649,0.5407091224513715,0.3923242914710728,-0.18573463746332733,-0.4217673671779556,-0.031199398490478092,0.2946405684044467,-0.31331808324648835,0.4200906493829083,-0.08052098620794937,0.09778937972740631,0.25667348418690206,0.33642941445981217,-0.12886474629320963
Frontal_Sup_Medial_R,-0.13892784806246664,0.4995249910748569,0.34469842699782705,0.21724347118804527,-0.15487279142903812,0.5657185122974547,0.19527446866478343,-0.16871052844305323,-0.45589788015967375,-0.02907909752291081,0.10431494662368139,-0.060477359441101546,0.41923035755047516,1.0,-0.08627175034501056,0.10818304995711389,0.3822687962000875,-0.19267684949240818,0.12330082261809712,-0.08268553027383432,-0.04661976134352417,0.07708975696849223,0.19079895801755317,-0.19486764665580297,-0.14097114764417135,0.03441489307820885,0.13078925223956278,-0.07772340957968508,0.24069796845785427,0.055847771618807156,0.6655608637787308,0.5653893467129587,-0.1971745667760917,0.2392463301164794,0.329655302414454,-0.2431046155780802,0.41293412021930503,0.05197673753700684,0.33620147101858433,-0.10321424275261284,-0.05790603154506014,0.252206991235722,-0.036766984907122664,0.1390693250411008,0.25882247654265744,-0.043024479124881235,0.007863218773559692,0.09827337947704869,-0.12737438686217167,-0.43485024271180617,0.05962744034849835,0.3106500519186181,-0.02585188989090342,0.1146268294393449,-0.3987162786737347,-0.06902817312658412,-0.29404324983759433,-0.3314046939981684,0.07178932844113899,0.40179109369443927,-0.19939256081763887,0.7294407334212382,0.03437064764193127,0.21549473540650468,0.003378364201681084,0.8486216600005833,0.06918461449862855,0.26687660839394983,-0.34960361476020185,0.1930164055110082,-0.17775127155529927,-0.4450633217629039,0.4124080720343438,0.8190585145824119,-0.08018030853706166,-0.21987572122789384,-0.11192660948384246,0.11664453804638893,-0.3904579907558854,0.06522458384943197,0.13633143008731718,0.030462092295802184,0.20378849798844167,0.3560111146041326,-0.19047160395000834
Thal_MDm_R,-0.1942837363913161,0.06538144231322875,0.2317429935847337,0.06245311052645083,0.3565609943646834,0.359141920479451,0.10111276579454137,0.16452691567714975,0.09627319153672284,-0.11810572540700395,0.22503348761312644,0.2271540971543499,0.1039170555045948,-0.08627175034501056,1.0,0.17992913526851276,0.3431340907441961,-0.001096268185605235,-0.11097718852569209,-0.06814914421035605,0.16112758289302584,-0.15069804556619365,0.21959620112746164,-0.18373282867079113,0.061393096373940026,0.0031444225134024412,-0.1652052647180775,-0.29450876124877734,0.19702296916546574,-0.033734786116832186,0.1149981989514837,0.047649147929487545,0.1119318226532807,-0.1175205432621714,0.2179128734696617,0.5332178524889267,0.0761138161832822,0.46256918941925207,-0.12741301566682126,0.12439304625728323,0.3273109276787776,0.39758354370052756,0.052949427923929426,0.08690194149413547,0.33688819490692123,-0.2543246872917805,0.3694784394145955,0.06943676655019222,0.011818100723959474,0.2598961010266407,-0.07246691119467286,0.20355992108500787,-0.20606308469765497,-0.19194873799108234,0.06348032965182134,0.27517738251925006,-0.08162141480928847,-0.15919699461221848,0.0829482085160795,0.39806826019916397,0.254827416885461,0.04759147624477852,0.3215359526419887,0.28987726054994223,-0.355123050074912,0.009915747435976226,0.07452187964789579,0.08107466929295884,0.14953506278598966,0.6679442535743324,0.39962252193972575,0.36134652706202464,0.1844512346948622,-0.04529918047508945,0.3372169012541795,0.018036984728951343,-0.32149253413299644,-0.16643301972805213,0.18145843854789523,0.3208146656133254,0.24427358424941678,0.16965035046405427,0.16684176503952905,-0.06203815210583544,-0.18043014932950863
Cerebellum_4_5_R,0.23966359984151536,0.14298132818203724,-0.3147076312290156,0.04593878956235192,-0.3171000558910293,0.31151113410601283,0.5814532345351198,-0.285596061280427,-0.14261728426378664,-0.12813785172340653,-0.09928228600229098,-0.356560707912917,0.4070293304851071,0.10818304995711389,0.17992913526851276,1.0,0.3852478863542364,-0.004426239887138102,0.38283275447958853,0.05596792552623153,-0.44511897945772694,0.2996873881732744,0.02732145912377104,0.38527032605278777,0.10436441990067732,0.5378539393620492,0.6191925667418378,0.46825701806472264,0.5700185716039325,-0.41962232462923055,0.15502559581732192,0.5420471510880361,-0.2105970060273958,0.30449916000174115,0.059340114308572216,0.17373525871609138,0.5325404291157916,0.06602331055585106,0.6367105741988051,-0.01271836239346334,-0.3615401654289021,-0.0070803005302166495,-0.4091328503968966,0.6048061055068314,-0.2550552023835037,0.4322373864260545,0.023348311993185343,0.8155630934453455,0.6524995368285669,-0.10919025816994447,0.6293937267926188,-0.2927966249113189,0.16993951136001695,0.05299803050927424,-0.34025126185513255,-0.04269278621278044,-0.16629265148991562,0.2045534725676651,0.47248987426277217,0.43383347530295596,-0.25942484734953225,0.3069955369842403,0.19254241735910638,-0.3696411048583292,0.42792013043254074,0.13978526914784775,0.29444890391496426,0.2663596803204405,-0.34053167726100847,0.3587115529092025,0.035547598225209455,-0.04297431881521729,0.1697366085655107,0.21947135921229513,-0.27664070894901516,-0.3493286509447254,0.2705551145029771,0.549144389871063,-0.1572479570856599,0.1724650141801303,-0.11919933022181622,0.2640129626631364,0.044560118916878194,0.41699702184001936,0.19890501682481318
Caudate_L,-0.33530190657613307,0.3075875224293312,0.1658040042497879,-0.02047598031162469,0.08923786451847562,0.8098088061642472,0.6861004195221578,-0.392199394882578,-0.49020954459458793,-0.0904196617360382,-0.02124927244382812,-0.17768971051996582,0.5505577928959017,0.3822687962000875,0.3431340907441961,0.3852478863542364,1.0,0.01764941067945731,0.08843806811309429,-0.17586971584093017,-0.4184291538890353,0.014150402333286724,0.3355000795047538,-0.1395117678770883,0.022183915044411907,0.37528254502464625,0.3245815234699302,0.036990140263783285,0.6389778509380634,-0.41937089564068075,0.25689382789125836,0.7266841534030717,-0.2055141524126465,0.24102551980324058,0.431305435801454,0.23337762895519862,0.5618254081827235,0.48232687708946975,0.39295974042125503,0.01770258574873969,-0.12874571956908148,0.3785740312687245,-0.39433349143319246,0.4200318414307965,0.30878898844050107,-0.07321860237567675,0.3015964530632461,0.4204226122011278,0.20628662163565936,-0.2782443788882797,0.3131216046879613,-0.015660898664025962,-0.05935391895746108,-0.0930488821913863,-0.5177820099032712,0.06295963747059861,-0.448522527487742,-0.16614859302366097,0.4910492206823876,0.7893298491042371,-0.2788812819461738,0.4888677630080162,0.28193526392278595,0.04529278354779964,-0.10474168171025887,0.3924393658566445,0.2742108820854893,0.21075085039430314,-0.4147964414730737,0.7442205189265414,0.28110390685609704,-0.2903742220397297,0.5915289529583245,0.37000765623347864,-0.13165201427945775,-0.27519761753059807,-0.1570363312462086,0.3087494968749132,-0.3688676148061613,0.46459694628978604,-0.07596967834357507,0.005564097934377794,0.520750680367368,0.5103505553810277,-0.25210351055247593
Temporal_Pole_Mid_R,0.0501652156256149,-0.039718221253900156,0.0664241338388405,-0.09938464554313658,0.23077314947698754,-0.11165431450976007,0.34041501023065507,-0.20383302564352446,0.13705073824765993,-0.029370118818328395,0.13526278882611767,-0.1762073513758855,-0.11534019449315824,-0.19267684949240818,-0.001096268185605235,-0.004426239887138102,0.01764941067945731,1.0,-0.2244022305910883,0.26849659679418775,-0.2813274027603979,0.03468249213701879,-0.17405667975207295,-0.03113242816554141,-0.03696922248086485,0.25530597117787585,0.1531482496364966,0.21324870358542922,0.12146242966102087,0.019825590102039756,-0.32088290781854123,-0.07098991962486928,0.11267174032423484,0.28668551543746057,0.021296037893439746,0.01608064995707548,0.15698820641455605,-0.12416720623434437,-0.19800734338350467,-0.12734617583999977,0.2701509788300238,0.2505827514430725,0.24341872361802086,0.20612031245622256,-0.029003103374955496,-0.12203456743211492,-0.0955593825525853,0.16499905652386243,0.16554448186753962,0.2836663942098314,0.12816342921236418,0.1055322214764443,0.04719163545015611,-0.3375552135214542,0.06490953214053662,-0.09694144779660947,-0.09368872794551107,0.08291121584999975,-0.025641393306599855,0.07371222641317503,0.06018630300266829,-0.2472938859337031,0.07364996970463997,0.03137775211085657,-0.1773749218175279,-0.12155936834020417,-0.10824024075926839,-0.36965821165000756,0.16805468616637464,-0.060758645426072275,0.3109262761593088,-0.09278056835995058,0.15925191991903578,-0.41438380444558426,0.22895351180666063,0.5322286504506012,-0.18692419909066116,0.2535009247189633,0.2993235621621316,-0.1476647089736519,-0.30186534341973015,-0.2856063646000492,0.3595384515399476,0.26503920384064755,-0.03390015287158209
SupraMarginal_R,0.3621396292464627,0.3995954349369359,-0.5463413022028621,0.2293573546750495,-0.41229469746996716,-0.10738301929321496,0.16927049629858446,0.09337393277773447,0.2137230848017088,-0.03192336086968336,-0.0448333675009324,-0.2817118346004503,0.08947009579764124,0.12330082261809712,-0.11097718852569209,0.38283275447958853,0.08843806811309429,-0.2244022305910883,1.0,-0.3173009833529333,-0.0334603626718472,-0.018136498657953304,-0.09787774690161903,0.28040709196378993,-0.04905675066922042,0.07638666069426653,0.16150788685120387,0.40284929321434665,0.035274150786366,-0.055510488400657386,0.41239702527188754,0.3979328595553088,-0.1606084569524416,0.038298690226036144,-0.19303041103474863,-0.16085422247559367,0.2195622481916668,-0.33765824474994405,0.23120560183485556,-0.00795497220740177,-0.3924592424526038,-0.2828300890582894,-0.042237340827826125,0.42035144206464475,-0.28790580559888257,0.6249102372949457,0.0735020603300738,0.23572675785038422,0.5213169931653021,0.07110543360813824,0.2701311313922589,0.10182441324040097,-0.10446447096387808,0.5455765632966795,0.0452582221078346,0.07489931252340182,0.09934892502607402,0.04648187228401685,-0.00708560577271458,-0.07904392088409505,0.06369486830856644,0.22968441322212477,0.4440738352005597,-0.4067285833309045,0.3753037096160255,-0.14363047561546877,-0.13149854364421817,0.24301894775682348,-0.2944028365121417,-0.006801603388561953,-0.06732112024755976,0.12790353547426767,-0.37081970090077804,0.27384021972329475,0.13949405736129597,-0.39625679175141676,0.6087902865262266,0.07137803851144697,0.20169052484523964,-0.015663643410059817,0.03472032184508619,0.31890704922333074,-0.3063579015982089,-0.09437453299434992,0.13614857417611606
ACC_sub_R,0.06856983836296003,-0.10133487541489476,0.04534139160484595,0.015257673941319057,-0.041575242667299964,-0.1262850105250947,0.0031418051274577485,-0.13459293149651907,-0.1715268350935711,-0.11697297092736958,0.09115225922081999,-0.11234057760676024,0.018865252618209066,-0.08268553027383432,-0.06814914421035605,0.05596792552623153,-0.17586971584093017,0.26849659679418775,-0.3173009833529333,1.0,-0.19282692999855536,0.2001726987995503,-0.12197540916441962,0.07479977181744399,0.18806587561663798,0.14810138838017808,0.19574045375159868,0.027711318473548713,0.12958685719558255,-0.06759861364530467,-0.1255484083103201,-0.12553981000114278,0.0919417152934261,0.1310856113114873,0.12169907322308483,0.1088134883055156,0.05035122795649696,0.04049970958262319,0.050317444870860255,-0.11315890526583243,0.006964787679067947,0.08673774154325109,-0.12701197329414152,0.01441980696631323,-0.03385020178748569,-0.04590288165594123,-0.23786256077637874,0.09006164133924774,-0.0822976680097133,-0.054342645096463804,0.09818608336552812,-0.036347311545009336,0.41121137466137536,-0.1067669573938489,-0.07552899036664346,-0.15877676246709246,0.04379053879318638,0.049268687834673884,0.12170262915751867,-0.062155128957656,-0.142614870208496,-0.10391307989710655,-0.21754951600511216,-0.05832915781064557,0.06783327294886693,0.04662415889335552,0.2055790014117044,-0.06631564606974048,-0.0035566858591259028,-0.07841015382932669,-0.10616554362362603,-0.0017366196993800903,0.09069827965159401,-0.11292282132479232,-0.10570188271995355,0.035765565893336605,-0.07692884216679159,0.12307151303621477,-0.08455449394086362,-0.2590209502849412,-0.14987154376438616,-0.043837046500457985,0.12373638093514039,0.12027496611036198,0.0785022281065207
Cerebellum_7b_L,-0.02302018734695143,-0.13679460128561163,0.3596856166566864,0.18186712253224357,0.11347159631442374,-0.22692541623688844,-0.7415561960623319,0.8584795772530526,0.5363610606162141,0.18563042663168874,0.06185227191922044,0.5949994406912072,-0.45544688250110793,-0.04661976134352417,0.16112758289302584,-0.44511897945772694,-0.4184291538890353,-0.2813274027603979,-0.0334603626718472,-0.19282692999855536,1.0,-0.40609322881848314,-0.1348069517391354,-0.27333978714631707,-0.03772441465893577,-0.8681090586601248,-0.7801793146002854,-0.47293709511482007,-0.7323571218736499,0.7379843971850549,0.19526669672082625,-0.5652798795334018,0.16822088482804376,-0.34156413844718203,-0.04776901845235282,-0.0794972859123919,-0.5444550883174666,-0.06753463863449549,-0.5084836709253016,-0.042541860910521236,0.5189181077186863,-0.10872040436634021,0.5989916535355982,-0.5894725303368056,0.1845818196488911,-0.250149679877167,0.14894873813858922,-0.6828568777323669,-0.52977676760778,0.234090806673244,-0.7379100132012612,0.33017940653530525,-0.18419826329515762,0.018474721803696886,0.5699546630376736,0.12182006186848036,0.2383164977673902,-0.14695590555888607,-0.7171333773954808,-0.32240641362108496,0.7348075444779999,-0.18554198692688303,0.13756572853953566,0.4763257157226689,-0.36593486333237846,-0.16567806555350195,-0.32493063449193754,0.16310261264466083,0.41839228925971716,-0.246189320472139,-0.1407261768436229,0.41554325746469495,-0.402552511734973,0.05956956406169921,0.4478284859526053,0.35050925645270603,-0.24862384099736998,-0.793541537648076,0.3303895628483305,-0.2731604788838546,0.7350885443218306,0.16207707113614836,-0.3463323134437877,-0.6113210411392608,-0.11426129021500007
Postcentral_L,0.18500840366430038,0.38451151949963297,-0.14726329076224676,0.16922719100865521,0.02185471408996997,-0.05173133774617078,0.14120844551960163,-0.3085506129763265,-0.0018767971783257898,0.005429019399415546,-0.0846382004875236,-0.28026537635749366,0.1449451396579904,0.07708975696849223,-0.15069804556619365,0.2996873881732744,0.014150402333286724,0.03468249213701879,-0.018136498657953304,0.2001726987995503,-0.40609322881848314,1.0,0.0802085238695287,0.49340094086666975,0.15164870610568362,0.3243949720281701,0.40240583164548993,0.3472352682301871,0.18553589223305997,-0.11534593425249953,0.2389942657631712,0.15172656922869074,-0.1068574854927579,0.1530635154113311,0.1448890696448309,-0.0629888099313138,0.007774485580054183,-0.14613919644123885,0.32823698653178845,0.003934970884230788,-0.2668575013046919,-0.13095496745115387,-0.3136172747156672,-0.0053835681807956545,-0.049858390941200835,0.6541734184509658,0.007096957928816007,0.27190917330432673,0.16078024329826693,-0.09338645015545934,0.3174322030642603,-0.15569335744094626,0.04619162639214817,0.48197430484828263,0.08651346532346979,-0.17270773546128132,0.243996801053805,0.4514184001889355,0.1613144367404103,-0.006913635420758088,-0.2797394764897511,0.34798037865901715,-0.02758752979739208,0.02098430036627457,0.762677597225683,0.3048881805544825,-0.02770028214629427,-0.04462997141670337,0.3004126667309914,-0.10690260786917581,0.10465121040952903,-0.015212116495436799,-0.01950661125685869,0.06588755305270966,-0.12356149361402605,-0.1521859552801283,0.519872687625682,0.35667551160308203,-0.11425762585122683,0.1046017671191659,-0.20447365861925088,-0.12009524776846874,0.031242240354033647,0.2573241123243948,0.8262087037907222
Red_N_R,-0.3141013481610994,0.3079004023388535,0.22341787229058246,-0.13940160434978655,0.34245577119837173,0.3514429440915673,0.1393721923994353,-0.19668137476493708,-0.29504347019487204,-0.11931872841194249,-0.15851763736299368,0.1831264399436008,0.5419040914276241,0.19079895801755317,0.21959620112746164,0.02732145912377104,0.3355000795047538,-0.17405667975207295,-0.09787774690161903,-0.12197540916441962,-0.1348069517391354,0.0802085238695287,1.0,-0.17895997053085225,0.08651015722696549,0.14043048293734253,-0.0424807844476057,-0.35883381314895013,0.40228220139483384,-0.22428099127188833,0.2632993422764585,0.19760236358834238,-0.08516723398570802,-0.1224460173694119,0.22390396089302128,0.406122475534447,0.14786260443685903,0.4576243297609137,-0.01637997062998247,0.2511923270335218,0.07645540804110315,0.417644733382514,-0.26531859087599774,0.10324369920069741,0.47982599048378954,-0.1026860572057421,0.2371520484946401,-0.018245300206362045,-0.11138333168979345,-0.01725651739592892,-0.0676058012465012,0.2134268557009789,-0.1678083534683363,0.13079264228913115,-0.13722858933912674,0.20740595571364023,-0.23113012533328192,-0.25122338959645923,0.26854700998976033,0.35432255981963895,-0.18738214513783844,0.32262476637259535,0.023973253302043855,0.22413989071320534,-0.13507023642744184,0.3297858791697735,0.270887174363893,-0.04835154159778377,-0.03763893880841352,0.4038411156847169,0.27606023206811225,-0.21478733813633,0.37883697080842504,0.23399363465755768,-0.03945713039012504,-0.10368661076185917,-0.10004968134550771,-0.03507068836545346,-0.1444606715092359,0.4582851124700041,0.017271051997128438,-0.05391918689607602,0.20089437679987687,-0.003366732216336301,-0.09026105614269342
Occipital_Mid_L,0.3668921211028162,0.09105524030039931,-0.35435301348600035,0.02195716965315371,-0.18639619592486942,-0.275196660091845,0.1080878413969061,-0.12111559399296155,0.29463268310010177,0.008530707232868029,-0.2038436170908949,-0.1432779713672186,-0.10503135564408148,-0.19486764665580297,-0.18373282867079113,0.38527032605278777,-0.1395117678770883,-0.03113242816554141,0.28040709196378993,0.07479977181744399,-0.27333978714631707,0.49340094086666975,-0.17895997053085225,1.0,0.16035179621453052,0.3011829830392071,0.4143815504504771,0.5243883384140712,0.027270415106665363,-0.18747525873944756,-0.0045311957787951655,0.04951798257232079,0.07415413537847267,-0.03931782423314521,-0.3308440666101137,-0.1041468755209024,-0.05737287456323784,-0.21788361233609593,0.2313926616517905,0.08817011874951923,-0.27786489947887033,-0.39280914873913986,-0.21082819440560105,0.11324489707785067,-0.36420706593032054,0.6748421471337457,-0.05249483051047721,0.28101240359931245,0.42311456657427676,0.09878684634615935,0.35896684872980644,-0.30208731575888026,0.09096247163695831,0.3952423674582265,0.23554414167556348,0.022814846520426334,0.2635051840813854,0.4413368985966737,0.12786306050786223,-0.14451201026809513,-0.11050509784859436,0.08995480311317222,0.05527955722407233,-0.182809410705574,0.6510497174063835,-0.06694344905573904,0.1422870359124308,-0.09253278290817424,0.1741128003599875,-0.17080456681784803,0.016290493297476623,0.2896397158561721,-0.3506501951539078,-0.061404588737202837,-0.11539770614343715,-0.13215598050298705,0.6106256460108324,0.3261536673584327,0.06305665873787787,-0.009870147933079576,-0.2264729623571579,0.027080782312124227,-0.20319034262809427,-0.021518816913727742,0.6268427582343016
Thal_PuI_L,0.3192641860590216,0.10543013427462358,-0.01082413296132426,-0.043576815978838446,0.06523629781864754,-0.16689004082884457,0.08253578206116674,-0.010838951669907948,0.020009328639617414,0.06219038407324678,-0.33783005552311773,0.2782968549781253,-0.014647259310828427,-0.14097114764417135,0.061393096373940026,0.10436441990067732,0.022183915044411907,-0.03696922248086485,-0.04905675066922042,0.18806587561663798,-0.03772441465893577,0.15164870610568362,0.08651015722696549,0.16035179621453052,1.0,-0.08167449910806757,0.07129338526497901,-0.08669139237213085,0.006901558172431383,-0.12626396827731523,-0.03840372967170911,-0.004382901149068296,0.15717236743990035,-0.4095085974223618,-0.11787536541844063,0.33161896904623717,-0.10458631741677427,0.3178056318456766,-0.04586081532284173,0.45615699024267076,-0.018442271197664128,-0.11661551273765924,-0.3439412568576962,-0.09411240615837954,0.09736196965815166,0.10793865066669031,0.1719712324149769,0.00872423757540512,0.07783331505932144,-0.17809252239382498,-0.01514316293635299,-0.16245650829633604,0.1031913581586991,0.27660558763972426,-0.014604659411998488,0.541387511994604,0.13044141439609358,0.37742831440055014,0.1980652841584127,-0.05036154683024554,-0.06425000115250519,-0.07130492334090305,0.11358877906670631,-0.00589429720367186,0.0650849623086866,-0.029973893870102516,0.36505415166746585,-0.2582554006198001,0.06256923905490201,-0.10095708711035979,0.21888941706815843,0.38023629295743494,-0.10551874758589178,0.08381432828765398,-0.1644017511430378,-0.07334333159663936,0.14501429001128077,-0.06870771715523212,-0.07804841834047711,0.16364688938283975,-0.0341612791026974,-0.12262862145264755,0.04634235373248223,-0.07236266977200426,0.16491215432586276
Vermis_10,0.028014293103291434,0.10267766119439203,-0.36223287210131083,-0.12419829098163167,-0.13423344710383897,0.2790221457409018,0.755287944214519,-0.7700349163874296,-0.4114296157909387,-0.16516611727881889,0.009881083873914108,-0.6163965175719934,0.4996399588062169,0.03441489307820885,0.0031444225134024412,0.5378539393620492,0.37528254502464625,0.25530597117787585,0.07638666069426653,0.14810138838017808,-0.8681090586601248,0.3243949720281701,0.14043048293734253,0.3011829830392071,-0.08167449910806757,1.0,0.7890081197920431,0.5215391585618202,0.7625951840656932,-0.7159963644112097,-0.13603762581688056,0.5069771954606588,-0.18199340445538312,0.44591692683768225,-0.008890431318569156,0.13231371861565483,0.6428665419437931,0.07911644633745964,0.4407260730932054,0.00421215668433345,-0.3953417117931889,0.2339179760437001,-0.42090562448629154,0.7332303902548379,-0.2338259574093282,0.194464758906341,-0.1094122917558464,0.7361778589415413,0.6296221477593027,-0.052670053305943786,0.7690285107454611,-0.2594796950420617,0.16269113751663614,-0.09567854255398796,-0.5076195903112318,-0.09418249493044052,-0.324238735022812,0.10560790610497749,0.6538357398209558,0.434193551307042,-0.5382455799817556,0.18313919880078927,-0.03472994159647332,-0.42225759654661815,0.2699841722195849,0.1489543002413967,0.26379694918458546,-0.13328016315666474,-0.38964783421705723,0.367528266357136,0.18119479439375233,-0.3795101811919797,0.3976659029820909,-0.08931948938424632,-0.31043387388946,-0.25723101687376754,0.1297663407397913,0.8191495035683402,-0.12773449236550166,0.2704317792406976,-0.7021192132080923,0.031657205703997215,0.23733889423770224,0.54450820954387,0.079067471918708
