,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R
Hippocampus_R,-0.2491648001522413,0.20458059913568383,0.33237209085759895,0.6664243401445561,-0.4486767929944912,0.5475915106227516,-0.5736149134198808,0.578496787816279,0.7202938383016161,0.3645554698495058,0.31927925546415825,0.0496135210509154,0.0018857139077089354,0.1842652320656452,-0.2957417249510882,0.6523755005741825,-0.41155477754702735,0.6182467035845028,-0.09841739616214568,0.039564361155561924,-0.5799652556374035,0.7368663568240112,-0.3829860979993012,0.21882792431201994,0.5828315395909186,1.0,0.5908274644537126,0.1289444545495168,0.07163266913383894,0.13092993416607213,0.149796158677388,-0.0010787137612165106,0.2121005183208814,-0.4353814184680357,-0.0460247999025714,-0.4869324840594262,0.3456019274089827,0.5691895031813624,0.5278928604117227,-0.07932706727243022,0.019134754848163498,-0.5053248426619071,0.018136473322911826,0.7612821132039761,-0.18038362860397136,0.688924434019558,0.7558349866317607,-0.17941953844233247,0.05346651734342912,0.7019128519546317,0.4185239037621983,0.7773105357856601,0.5990028169398134,-0.35939528320137953,0.7005135194951916,-0.12357709285942947,0.028424851489871696,0.43442515914400004,0.20100472979636488,-0.22716875443938747,-0.25499119652024077,0.10418320311276164,-0.5268153897575041,0.4512246407102793,0.10535229325593413,-0.2424180371261335,0.4387035509661533,0.3789568154260983,-0.05144044510549543,0.38553970645508545,0.7172922770331571,0.16662046562188834,-0.5526070286121367,-0.3772427169559212,0.16994546980191313,0.22062245010054973,-0.07050597882159443,-0.6482438583624284,0.5211822462029889,0.21133913594748055,-0.4345298264317501,-0.43264097311056315,-0.46159468421012195,0.27439958705775586,0.2215849689803093,0.3556088485630675,0.16667265261225628,-0.0332592498327634,-0.6055800827306369,0.007432121017718683,-0.25249352953129606,0.8941888748853095,-0.5237197542971536,0.08674596335158305,-0.02153621120592065
Cerebellum_10_R,-0.47837361238575427,0.00878836633710664,-0.06543828468038389,0.3138061627111961,-0.3536243330579547,0.011064406271772341,-0.44256368865190854,0.3551574128597305,0.2599441853366785,0.30365717027038824,0.21364882276590433,0.11700046590820283,0.07660557397274649,-0.12765408117798088,0.003031816544671718,0.10708768570618045,-0.039145225010609054,0.5997299090337735,-0.05589379147160586,0.20808575658585274,-0.13811023380284004,0.5322763148156427,-0.15811767597098783,0.1306953300044168,0.2535914710148493,0.5908274644537126,1.0,-0.10555389757567457,-0.19892213201061407,-0.21933397592540932,0.06940093925317585,-0.025852224828978587,0.010795430619592651,-0.2812586371597833,-0.2694440282265723,-0.3759528088932426,-0.1092452380708183,0.31538472657325123,0.3279748167045187,-0.36106025387443474,0.1138770622916458,-0.2672978699348156,0.19661457184293354,0.469592746695666,-0.24851527844985222,0.46547993200256893,0.46341337996181947,-0.4495546551670078,-0.1406889879218005,0.27940548410315286,0.3250367553598387,0.5570858523427206,0.2930078506309507,-0.0705529498921099,0.5232379603213916,-0.23315264876004566,0.029057915750362876,0.021146011088642537,0.15920305784774594,-0.12339674724592352,-0.34472274568677846,-0.04751752262246459,-0.16419261951169414,0.5877519366807047,-0.08443797235189675,-0.03369656899325994,0.13517721415443146,0.5833317813072871,-0.28699142735534466,0.31788384289260485,0.3976664816048416,0.06128048124106018,-0.08881232461311411,-0.5841193846477947,0.15374515089338284,-0.01250103154900309,0.017000709531107987,-0.30217225070630677,0.41964299152694806,0.29468753786572266,-0.5953272134802637,-0.2907553752630947,-0.4846578630400531,0.14352617662298875,0.0032376460922788415,0.155360267005768,0.2491109222580485,-0.4137197215559282,-0.44801932494239277,-0.24841801239544498,-0.13743933831388463,0.5007258250638694,-0.7187316219689311,-0.11458380828682245,-0.30316317578982455
Parietal_Sup_L,0.3304815982151388,-0.1953575770357594,0.05413578562225108,0.08891463910278999,-0.4131563349091875,0.04181208096662052,0.18035510077587955,0.3725213021605152,0.44550673061666257,-0.13507023642744184,0.3902233336193832,0.17883337905086807,-0.5458197893346032,0.488966937102429,-0.4098757171357014,0.2226813970366711,-0.4474170575523984,-0.29695298114922825,-0.3998335506058652,-0.19360483646974297,-0.18166202111208418,0.09998239726766478,-0.5841881680417871,0.762677597225683,0.5450364005187082,0.1289444545495168,-0.10555389757567457,1.0,0.8543810316380148,0.3753037096160255,0.11002254014013164,0.09520158521539969,0.5352702632432297,-0.530006726484053,0.5628892535755248,-0.3682365940513703,0.29393341556512953,0.254161559962647,0.0907639626614671,0.1042566590963388,0.21050628444347352,-0.3767630136196533,-0.13811823141937246,0.04963952090572604,0.5291122019058031,-0.22971647133360196,-0.10474168171025887,0.5577699093105045,0.32897767793176386,-0.08432487044622104,0.035504548843210734,0.07446918764484106,0.48442655571812454,-0.6309972855952162,0.15198934068641182,-0.2647245832610402,0.06783327294886693,0.42615896208616755,0.15060054815439672,-0.24553842290581734,-0.16266772682790245,-0.13799055607761,-0.42500995385171075,0.16152556545551833,0.0411204587734692,-0.13726251238113843,-0.04505458807943542,0.05333710451952754,0.0650849623086866,0.003378364201681084,0.3901362588578936,-0.2938321767922596,-0.18465792848604762,0.03938738300382583,0.15159283467639692,0.10371785543549787,-0.43407856611046014,-0.4815173768592796,-0.213694261789092,-0.34671870284089457,0.03729772261260699,-0.5487438535436405,0.417960301658183,-0.355123050074912,0.04373106722346526,-0.32520359771370083,0.16637861687660968,-0.25752002767488075,0.010637722681436599,0.6510497174063835,0.04847787500820044,0.11222517295408012,0.18714045743485896,0.18690230629673243,0.8093281973232906
Precuneus_L,0.408461517073295,-0.17786667445281754,-0.03661993111643751,0.18242246266108209,-0.264007432529903,0.0792785462398217,0.44886651906015995,0.19813327745923695,0.35350494840980523,-0.1026860572057421,0.27639386317156234,0.17219077348144282,-0.24640828886215432,0.7191353888686084,-0.2657464848262651,0.08110771604138373,-0.2727817062384813,-0.3887001555928246,-0.23971818100304992,0.02621992211445163,-0.1013163671880184,-0.0659422969899107,-0.3633199496613501,0.6541734184509658,0.3502545726716671,0.07163266913383894,-0.19892213201061407,0.8543810316380148,1.0,0.6249102372949457,0.18579369952857602,-0.01953810954287602,0.48607122520288093,-0.32559130328625296,0.7087731249246064,-0.2079617419690712,0.4511624736748479,0.252292227151987,0.08509526771437416,0.41356062533931015,0.15267866023755564,-0.09999663825465747,-0.14851286150691062,-0.00364979251981954,0.38923575965334717,-0.2114433925568494,-0.07321860237567675,0.7617763013772981,0.3574967223887507,-0.14090120465989073,-0.04738346868502032,0.008196612682979748,0.3289342561418151,-0.4565355801039904,0.022078606957203165,-0.056251668079914975,-0.04590288165594123,0.6322957958320625,0.09371157038885364,0.020915236231848346,0.0032328330885045254,-0.0024554937332480938,-0.25506131784910274,0.10218703818020226,0.23085359813185222,-0.12390925355911353,-0.027556600366626157,0.026392278573446563,0.10793865066669031,-0.043024479124881235,0.19764939136381487,0.01315232512790806,-0.06629860469145102,0.2954983366922112,0.42091831231792165,0.09748775542632633,-0.09610919251900843,-0.2949418812213233,-0.301361584179811,-0.32310459701077093,0.17783599674284828,-0.2569054830083659,0.5721034407718942,-0.2543246872917805,-0.011506679958613314,-0.3499919881723768,0.2301722208221019,-0.06938872596184413,0.26975327236145863,0.6748421471337457,0.2147225857295292,0.030678574441927297,0.36004577767476,0.36542739066474195,0.8972776193660681
SupraMarginal_R,0.3621396292464627,-0.16085422247559367,-0.13149854364421817,0.42035144206464475,-0.2817118346004503,0.11136273496820813,0.35535428215030596,0.08981788969249453,0.24866732129276303,-0.09787774690161903,0.22485743514458897,0.2293573546750495,0.04600718671330748,0.592292653167797,-0.10799354215144816,-0.00708560577271458,-0.34815632391346923,-0.37081970090077804,-0.15993189507823896,-0.2569572883160665,-0.055510488400657386,-0.10042026216502431,-0.3565187318710305,-0.018136498657953304,0.23120560183485556,0.13092993416607213,-0.21933397592540932,0.3753037096160255,0.6249102372949457,1.0,0.2515550405216647,-0.10446447096387808,0.40284929321434665,-0.21990733351643224,0.5455765632966795,-0.08585769228634547,0.5213169931653021,0.22968441322212477,0.025692296948100372,0.653223528544252,0.07251887014701004,0.06369486830856644,-0.0448333675009324,0.2195622481916668,0.04648187228401685,-0.006801603388561953,0.08843806811309429,0.7999377271482007,0.3943354923224659,-0.09457926053638986,-0.14363047561546877,0.08947009579764124,0.16150788685120387,-0.3924592424526038,0.10934730060447709,0.20619978499667022,-0.3173009833529333,0.6282135416915745,0.24301894775682348,0.07110543360813824,0.10962757505615021,0.0735020603300738,-0.042237340827826125,-0.059881596711983,0.546438205758638,0.03472032184508619,-0.015663643410059817,0.038298690226036144,-0.04905675066922042,0.12330082261809712,0.011993089659749202,-0.06732112024755976,-0.21217558646520082,0.2399312784658238,0.4043870332731329,0.07135187376334645,0.10182441324040097,-0.09520329473303005,-0.36550815262931147,-0.28790580559888257,0.12790353547426767,-0.06698376565788688,0.41058359828491503,-0.11097718852569209,-0.15303141533500778,-0.33765824474994405,0.08553065630396536,0.07489931252340182,0.2137230848017088,0.28040709196378993,0.16901780970602998,0.035274150786366,0.2722845302415461,0.45356847361262326,0.6087902865262266
Vermis_6,0.27147306086943807,-0.1519246327368759,-0.0940525044826521,0.5229888015390348,-0.387972441621536,0.027683503587418678,0.1939009732033989,0.377016877663987,0.3943337292064516,-0.2983822506270303,0.1916736143018803,0.026596045962436723,0.29736666764377795,-0.08327405084911559,0.42983107591984027,0.05439218582903564,-0.0921818963610252,-0.053710465320838986,-0.24958672077386548,-0.10556606585423534,-0.270424105396205,0.20211527603407636,-0.1659859006442895,0.017219277370508716,0.17247989753486506,0.149796158677388,0.06940093925317585,0.11002254014013164,0.18579369952857602,0.2515550405216647,1.0,0.13482321484513163,0.5854907447078203,-0.3648493536122702,-0.21161713469395568,-0.2546274792762589,0.6430359169001624,-0.03797098124522723,-0.2902312452670992,0.20672298957663876,0.02338108459470286,0.09335691786662184,0.08160724930883233,0.3352584855378577,0.07956789946382195,0.02447866184382443,-0.056219343731643015,-0.00042921947335582686,0.6552240577726147,-0.11981801564987309,-0.09733301600765118,-0.013329867323097114,0.40466487697813797,-0.04808326133271017,0.24243766395295283,0.42339479131580904,0.02044321013546807,-0.06103479054837445,-0.035711518432799266,0.2524018049770678,-0.3788899209116702,-0.21506925900644824,0.18238795662829765,0.2658060278611654,0.1787259942760634,-0.4063257574096265,-0.16374958749995827,0.45975881719270806,-0.308814988463096,-0.11965980939221725,0.1606400617086224,0.0038505553710999874,-0.09527212591725041,-0.10344308590334962,0.00037283226187396096,0.3250999470547007,-0.13771769334128786,-0.1689374422112121,-0.01519127553533487,-0.5926913929250647,-0.08030182045918105,-0.1436434251380005,0.23893917366856157,-0.06912100240915078,0.08252253307931973,-0.27475538377242614,0.5613281476518638,-0.14595212615388878,0.21316657173108525,0.33097702047925964,0.5713541700485684,0.1352487834015911,-0.08207834405159818,-0.29837753528746475,0.021446987008551476
ACC_sub_L,0.2793313802932416,0.05929290253682626,0.2718777992575621,0.07365413664999046,-0.13717138335364654,-0.04256704358857547,-0.2325181527329069,0.3244673983900227,0.21517764080239027,-0.1678083534683363,0.24614613156760323,-0.2913097600182454,-0.12198733725953552,-0.05537190722247924,-0.09507879791192385,0.1885444071529439,-0.2704938715273424,-0.04093790127171424,-0.3526866357259156,-0.16330750712476735,-0.1798369115931704,0.23339376261786068,-0.1966554591542914,0.04619162639214817,0.23530718137122877,-0.0010787137612165106,-0.025852224828978587,0.09520158521539969,-0.01953810954287602,-0.10446447096387808,0.13482321484513163,1.0,0.21155988177122392,-0.275289019349907,-0.14417456797841252,-0.12164440225183339,0.1241869928590098,-0.159749300345997,0.11281567102932874,-0.11675947624763314,0.1650712948480216,-0.11728673656137677,-0.20309502579899794,0.10082384662654757,0.22283854732752909,-0.10207361583110057,-0.05935391895746108,-0.09722880148295857,0.3178405577015969,-0.07246857301682019,0.08325952598930263,-0.04954493690831229,0.2068050255434162,-0.07491719853360577,0.012775315987379278,0.007299274130934355,0.41121137466137536,-0.15670915401822127,0.21378570308968767,-0.31682674171301317,-0.25959006665972045,-0.3644248926604265,-0.20942326572559986,-0.017313158435805262,-0.06130554772600887,-0.256458237767425,-0.19760149539870878,0.09858009704672824,0.1031913581586991,-0.02585188989090342,0.12944886817495116,-0.293372317098753,-0.124279365010617,-0.1941260919026677,-0.19000925717425277,0.37514962542494523,-0.23238046581937916,-0.22778080505414808,-0.12656001343193743,-0.38367066960092944,0.04972351400054026,-0.27364067954525967,0.012920153772196836,-0.20606308469765497,0.09399100333912196,0.09963140427881542,-0.028501117867890783,-0.16647492813909706,-0.24636451653845412,0.09096247163695831,-0.07114268466181578,0.10103361883025005,-0.09721604292901807,-0.12300367682186102,-0.02404317762799303
Occipital_Sup_R,0.3584902141267164,-0.25972585813910803,-0.0965180294651554,0.4750330645076891,-0.6694216048608037,-0.020198061096825173,0.1427536402416133,0.6363437939232428,0.5277022224364774,-0.35883381314895013,0.3718416702694081,0.15853551798966967,-0.11839920140404768,0.06261295260920087,0.00841854782924751,0.1532506087176198,-0.43485499121473065,-0.1447084715947463,-0.42693636929180534,-0.23170597769462498,-0.25038675936870713,0.2788980789308071,-0.5790406902647015,0.3472352682301871,0.37971899457210345,0.2121005183208814,0.010795430619592651,0.5352702632432297,0.48607122520288093,0.40284929321434665,0.5854907447078203,0.21155988177122392,1.0,-0.6299879042450528,0.07280260424607546,-0.49114313470251797,0.6335938323780511,-0.03420874323774742,-0.08849976559282038,0.27710898577422166,0.2464451407205655,-0.21748989722133297,0.03194438092339936,0.39145749140241115,0.4818997899978524,-0.1230770527126986,0.036990140263783285,0.2824754440160308,0.6392878506001548,-0.18695259429258515,-0.13608211820853883,-0.04713041053888989,0.6526794239762618,-0.4679900930584185,0.2762919102365154,0.23364683883343085,0.027711318473548713,0.1621823031889884,0.08512324145689626,-0.07060234645818544,-0.4673907658633756,-0.23438274713385038,-0.09643035891659647,0.3452607248507672,0.4001494804064671,-0.44919237279171415,-0.16194379663832553,0.47647210846014687,-0.08669139237213085,-0.07772340957968508,0.3591087709943909,-0.1512037538644129,-0.283167637151941,-0.10025949275827163,0.1069467257536112,0.513907266640756,-0.42162771238218866,-0.47136095666288136,-0.1814950633299833,-0.6171738610954289,-0.09135729991475584,-0.41859104013404635,0.463955535255396,-0.29450876124877734,-0.014027327863076923,-0.44364991463791525,0.49892415161667797,-0.318134153474176,0.05320409671320709,0.5243883384140712,0.37890929174904653,0.18622491304514505,-0.009698836122413486,-0.1831319265079358,0.3776177911101751
ParaHippocampal_L,-0.11718237303176579,0.30065151126305967,-0.10660499632271767,-0.45880360352425903,0.7164952756577788,-0.06392488683068541,0.36786095866378726,-0.7556092233897914,-0.6403791068108319,0.15087833810054183,-0.6252472689761035,0.018342131915875987,0.33483798654179975,-0.06100149363913936,0.3036421251476891,-0.4249533331494361,0.7686760844179276,-0.1582744311566037,0.5764804906812935,0.4003949341413837,0.5038206660838976,-0.6044525161481469,0.8336599569767004,-0.3071087486365464,-0.7731074518897867,-0.4353814184680357,-0.2812586371597833,-0.530006726484053,-0.32559130328625296,-0.21990733351643224,-0.3648493536122702,-0.275289019349907,-0.6299879042450528,1.0,0.08399768086259532,0.7027356997470791,-0.47850676048065766,-0.18778306622599025,-0.12010337846366524,0.08070378942436957,-0.09972774410295239,0.6044524932073417,-0.0640973781299939,-0.5400353837091382,-0.32022576128217267,-0.08619528814074821,-0.237050012066155,0.01322610749210609,-0.525934446901203,-0.05651204126124496,-0.09483807538450156,-0.238213547839924,-0.6961920979810245,0.7372122863957988,-0.4938732826248063,0.19935722389333463,-0.019220006167973352,-0.08167264050284014,-0.3602763889884722,0.5538125771840504,0.678083652485938,0.43339370033255215,0.4123088794458586,-0.3962639236665116,-0.13779602712739017,0.3812277610134413,0.02498974787430376,-0.5358517499903104,0.2178235637367417,-0.15423492725034504,-0.6423179690310258,0.4245154249040739,0.5183367121627903,0.5093735411636287,-0.045595853168051044,-0.4535169819420423,0.5755259923742854,0.7385632784646148,-0.10541014841653752,0.5805914148628243,0.43621179148305594,0.837257835376762,0.04180474501359352,0.29578884621505597,-0.11977061137123583,0.18923167826614948,-0.35024548923910276,0.5165115747069408,0.4759263859018654,-0.22466044158599924,0.08875022186182611,-0.3543458758868965,0.28789443949330046,0.19857549587732506,-0.23224256128261506
Supp_Motor_Area_L,0.34575072021219105,-0.03405778558476902,-0.048181571869646174,-0.08784492451261539,-0.010314441047454544,0.10595793981470922,0.35324032405324246,-0.09718209286052583,0.05364313038768998,0.13079264228913115,0.06937510756852242,0.21585159058787445,-0.24791018470986664,0.7343899125818225,-0.3122930610862197,-0.039033605283603855,-0.0933808814752065,-0.4386925766202736,-0.06905681186940746,0.13107668495730995,0.06955457776256664,-0.31971077303236023,-0.1042018549829569,0.48197430484828263,0.03752062467780152,-0.0460247999025714,-0.2694440282265723,0.5628892535755248,0.7087731249246064,0.5455765632966795,-0.21161713469395568,-0.14417456797841252,0.07280260424607546,0.08399768086259532,1.0,0.09390032593431677,0.0807682642484268,0.3580541365118011,0.20822692574005414,0.35272327957495675,0.005759497465236204,0.012036041328107663,-0.25851079054137194,-0.21214233083388884,0.17551773033424145,-0.20720271080427943,-0.0930488821913863,0.7761120172772866,-0.10929185579011642,-0.0721647219287761,0.11218355702916112,0.05467233120484669,0.016734221438191477,-0.2944449517934683,-0.1519666370895684,-0.14616615072271186,-0.1067669573938489,0.6985937429856995,0.028575047624525684,0.005190113303309834,0.3535138621800258,0.1997076290927078,-0.23220611365284702,-0.16702769304447337,0.21093207761177052,0.052885012055233584,0.05922021375246302,-0.28666498230900145,0.27660558763972426,0.1146268294393449,-0.04419939806416314,0.015792124554087066,0.0092518492202655,0.4035642024187528,0.3400388682112838,-0.19979950682363154,0.15200593933318488,-0.01565716067912897,-0.32228164391786934,0.043696206128782625,0.2683165046003291,-0.006086289945786755,0.38028551977927794,-0.19194873799108234,-0.11870929945858566,-0.16034389270477667,-0.15016424120794308,0.22978161518802062,0.18660256328714042,0.3952423674582265,-0.08084250541997123,-0.07033892222680718,0.3854577548485688,0.7195757257196818,0.7461642836869036
Raphe_M,0.1220389594516103,0.19193992684204064,-0.17196867169798358,-0.4673936820685594,0.6463946115761596,-0.15324108671285677,0.40282252090429965,-0.616441428398942,-0.6419637198676579,0.045080446736834714,-0.33251847169515514,0.010382648609870256,0.2764087157796623,-0.0992668668565842,0.2482413616664071,-0.46567094669270426,0.5551146203843199,-0.3625449706296509,0.5786268824440868,0.17269733953533373,0.49184553798619596,-0.5947826693916038,0.6384208619539619,-0.26167756351046256,-0.5918705849401432,-0.4869324840594262,-0.3759528088932426,-0.3682365940513703,-0.2079617419690712,-0.08585769228634547,-0.2546274792762589,-0.12164440225183339,-0.49114313470251797,0.7027356997470791,0.09390032593431677,1.0,-0.3385866554261578,-0.21834196427851502,-0.17857741878366795,0.28185570337119886,-0.06141085334420154,0.7124847399684133,-0.04096292845831873,-0.5256551561874458,-0.12767624520321144,-0.10740067404358483,-0.3009769202351728,0.06929667621783425,-0.3204979470102541,-0.1248883309381872,-0.11045467815951958,-0.3275475068699824,-0.6985855977911861,0.6207358101896376,-0.5482094910388167,0.31155941452173713,-0.1612628542042788,-0.15638710778736675,-0.06523140032328559,0.36823684245132055,0.6479914430226408,0.38891759069984894,0.4584645864246038,-0.5294506831501269,-0.039010933004165416,0.40731826083698397,0.06765525047983541,-0.4884780767241949,0.08292944255146051,-0.20361673108409017,-0.7100098531852772,0.14364253590876966,0.5017623818776037,0.5449997282349973,0.08691431880557689,-0.331000419540254,0.3831611252933664,0.7206902233327253,-0.2516225798769911,0.20264978294496702,0.49738907122991977,0.7843602909518947,0.15869257058001707,0.27582368877724894,-0.024115028958780756,0.071310547476938,-0.35399962096232745,0.4480296368533939,0.4924559862957655,-0.22139595707456508,0.08037110820609294,-0.5029289818761811,0.445221623533758,0.15263647740161906,-0.20021314622288544
Temporal_Mid_R,0.42071708624335385,0.03707152672031767,0.16657645045310193,0.7177876863114284,-0.419166230099579,0.37473598005532016,0.06863806127443063,0.5423888374218748,0.6502960265406256,-0.11138333168979345,0.23004233216332243,-0.0818968182467646,0.17502602033551434,0.27244623153307024,0.1383613712059601,0.3934782849421327,-0.3975741103843386,-0.04946911418028177,-0.19862272247948543,-0.15036198038128284,-0.5255248290195005,0.32045229322565116,-0.3656820166972603,0.16078024329826693,0.35038240691407424,0.3456019274089827,-0.1092452380708183,0.29393341556512953,0.4511624736748479,0.5213169931653021,0.6430359169001624,0.1241869928590098,0.6335938323780511,-0.47850676048065766,0.0807682642484268,-0.3385866554261578,1.0,0.028460271901511656,-0.05792964169445109,0.4795607364587262,-0.008566456131837109,-0.15764099799139833,-0.03568885407084666,0.4612170832411512,0.29751238344726616,0.16457602037662386,0.20628662163565936,0.28356622747424476,0.7372552651955379,0.058142852995909294,-0.11872754690043469,0.12079703449369054,0.6063770422139878,-0.3397198666560986,0.1585192469341762,0.46338002531204836,-0.0822976680097133,0.34547199563545883,-0.02646611422742285,0.06912248862137874,-0.3646626331963539,-0.023834307384898782,-0.184067970383063,0.21973614533943087,0.3938141233143559,-0.5175358194632614,0.10585941136681067,0.26890722498992387,0.07783331505932144,-0.12737438686217167,0.4006127277274101,0.2052867435159413,-0.4281995605830598,0.09015572094160935,0.2010191220654436,0.5857612360124536,-0.20728734002900168,-0.5066632143020483,0.022804659644097704,-0.5726053018843763,0.058318070703822986,-0.2273702521839244,0.33234736760825434,0.011818100723959474,0.2132243168674113,-0.10324987408451533,0.4768697628658584,0.1395664273965122,0.054076403143215546,0.42311456657427676,0.34831112980110845,0.36784528106297265,0.15066858213092116,-0.062082806024239656,0.3222536260248724
Frontal_Mid_2_R,-0.15444910702214995,-0.08100758934000706,0.19286997387611893,0.21824826675518058,-0.04496994901160085,0.26759285661391957,-0.22119202030625884,0.12216311615650538,0.2710796413497456,0.32262476637259535,0.25273585604183235,0.20743335107793784,-0.14523357493330424,0.40680972657237907,-0.257155600618906,0.22005594558717578,-0.20421934032362088,0.35766178418069605,-0.052568658998247655,0.2058871005223359,-0.15008580152325549,0.4403885118223905,-0.11888299044341044,0.34798037865901715,0.4515951877008194,0.5691895031813624,0.31538472657325123,0.254161559962647,0.252292227151987,0.22968441322212477,-0.03797098124522723,-0.159749300345997,-0.03420874323774742,-0.18778306622599025,0.3580541365118011,-0.21834196427851502,0.028460271901511656,1.0,0.6373523918439821,-0.06664724339626528,-0.11367599851651675,-0.227561090109574,-0.08143357029857624,0.4194259141190899,-0.20808808573977322,0.3276349598935715,0.4888677630080162,0.01815791395880408,-0.1975986439955467,0.5218835146680336,0.7620498436084084,0.5646925071527953,0.22108518434046803,-0.1520314850713791,0.41100794953514125,-0.314214941118692,-0.10391307989710655,0.5760113594308528,0.229541741165914,-0.24881044195324367,0.05364759635826171,0.14846959750194128,-0.26558854596004133,0.20099109547569374,0.31149420769404906,0.1469730857219684,0.2942669846150854,0.13573363240136807,-0.07130492334090305,0.7294407334212382,0.3582802186736133,0.022132116124231934,-0.23621053477996162,-0.1688755962159997,0.40997153555164567,-0.06470012209798659,0.18430646962265113,-0.1927846724734279,0.38256431867259694,0.298216406011811,-0.285649313515393,-0.2762876125427546,-0.3108376095423596,0.04759147624477852,-0.011545863546557891,0.1528864690649034,-0.09254092441103613,0.01256574701845137,-0.32033077212384453,0.08995480311317222,-0.38019971758639554,0.4059893332250467,-0.3029579210391564,0.5659171552777664,0.09653207785742499
Frontal_Sup_2_L,-0.1067377685434308,0.05350498624482656,0.21892181289896612,0.08196391183926517,0.01842680326268405,0.1526547427009814,-0.40421676745807883,0.16768691537318045,0.28960723667082966,0.3525232694339395,0.29518412567924673,0.06566080636001935,-0.12448007989749738,0.3355710183812265,-0.34832149113645744,0.2853503710929199,-0.18929110106253896,0.43991313076895233,0.03471212994818794,0.3655874354221386,-0.09919877440962777,0.4593412040230561,0.0007389925411124474,0.2907861371254109,0.3778229734679117,0.5278928604117227,0.3279748167045187,0.0907639626614671,0.08509526771437416,0.025692296948100372,-0.2902312452670992,0.11281567102932874,-0.08849976559282038,-0.12010337846366524,0.20822692574005414,-0.17857741878366795,-0.05792964169445109,0.6373523918439821,1.0,-0.08797953910440962,-0.08611378850826011,-0.2768405691034489,-0.04585067333858904,0.2909604461196572,-0.19631331141930922,0.35242210680629077,0.5746629550834491,-0.06110351495989989,-0.19168185509398475,0.5079199313371542,0.795431692927447,0.46868033382802626,0.16891655989790952,-0.0395426953773203,0.2999081093314005,-0.35755050249424086,-0.010083210927462099,0.45283123640828377,0.22196529991295041,-0.4212898938014588,0.03551623088775675,0.18233948941591516,-0.3364276801555899,0.21784363874558485,0.2750764147255263,-0.02605153208885434,0.3159963462561615,0.14762892312152215,0.08722827271277969,0.7307578451903788,0.3691661118111771,0.1146055765262557,-0.2633838617841569,-0.1575917103932916,0.3356040030311833,0.1460713671170463,0.25977319470352195,-0.24911349716003478,0.3433625189371403,0.3618699125039574,-0.28432262323892504,-0.2264953615486395,-0.32550149727502314,0.06980719264332527,0.002623696607312396,0.2647298334777769,-0.2567532324693847,0.036041039887234914,-0.512706183845736,-0.08645721251597802,-0.4142624659504715,0.4317789550448953,-0.36175394855377124,0.5479048990390002,0.04733425564760347
