,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L
SN_pr_L,1.0,-0.05349683784807368,-0.0034798170505444645,0.03554950996715663,-0.024646843820300895
Thal_MDl_R,-0.05349683784807368,1.0,0.39032060289753795,0.09626320112362981,0.23526246293545558
OFCpost_R,-0.0034798170505444645,0.39032060289753795,1.0,0.30880945008277877,0.16408112818798842
Temporal_Sup_R,0.03554950996715663,0.09626320112362981,0.30880945008277877,1.0,-0.5284782284982568
OFClat_L,-0.024646843820300895,0.23526246293545558,0.16408112818798842,-0.5284782284982568,1.0
