,OFCant_L,ParaHippocampal_L,Precentral_L,Rolandic_Oper_L,Angular_L,Temporal_Sup_L,ACC_sub_L,Thal_AV_L,VTA_R,Occipital_Mid_L,Cerebellum_6_R,Cerebellum_6_L,Cerebellum_8_L,Fusiform_L,Red_N_R,Temporal_Sup_R,Pallidum_L,Cuneus_L,Vermis_10,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Raphe_D,Vermis_8,Frontal_Inf_Oper_R,Angular_R,Temporal_Mid_R,Thal_LGN_R,Temporal_Pole_Sup_L,Cuneus_R,N_Acc_L,Cingulate_Post_R,Caudate_R,Supp_Motor_Area_L,Thal_VA_R,Parietal_Inf_L,Cerebellum_7b_L,Insula_L,Frontal_Sup_Medial_R,Lingual_L,SupraMarginal_L,ParaHippocampal_R,OFCpost_R,Thal_MGN_L,Thal_AV_R,Thal_LP_R,Cerebellum_9_R,Parietal_Inf_R,Thal_VPL_L,Thal_PuA_R,OFCant_R,Cerebellum_Crus2_R,Vermis_1_2,Thal_PuI_R,Occipital_Mid_R,Cerebellum_4_5_R,Caudate_L,SN_pc_R,Temporal_Inf_L,Supp_Motor_Area_R,Cingulate_Mid_R,Cerebellum_4_5_L,Occipital_Inf_L,Frontal_Med_Orb_R,Rectus_R,Cingulate_Mid_L,Occipital_Sup_R,Rolandic_Oper_R,Vermis_6,Thal_MDl_R,SN_pc_L,Parietal_Sup_R,Thal_MDm_R,Paracentral_Lobule_R,Cerebellum_3_L,Temporal_Mid_L,Insula_R,Thal_VA_L,OFCpost_L,Heschl_R,Vermis_4_5,Olfactory_R,Frontal_Inf_Orb_2_R,Cerebellum_3_R,SN_pr_L,Frontal_Inf_Tri_L,Thal_LGN_L,Cerebellum_10_L,LC_L,Lingual_R,Thal_IL_R,Thal_MGN_R,Putamen_R,VTA_L,Red_N_L,ACC_pre_L,Heschl_L,Thal_PuL_R,ACC_sup_R,Frontal_Inf_Tri_R,OFCmed_L
Angular_R,-0.011861416212024153,-0.37294377987098215,-0.23239297251862726,-0.46903981842787507,0.20840342320824362,-0.3034007276335881,0.06792819201703584,0.23396582657022846,-0.24061427141220126,0.5129609321710978,0.10100065327597571,-0.09760138315002598,0.18243443383524027,-0.11444185339947932,-0.3884159234819207,0.10171134506769587,-0.39649802915904436,0.5682805075368547,0.032651736766627755,-0.18848345283714252,-0.039909001073682435,0.109852553149823,0.326836710237249,0.4340597364912092,1.0,0.45362336019792043,-0.6209283513970473,0.23254092589971045,0.7308505625941877,-0.6086714102685734,0.3051369311540623,-0.43069573923521814,0.4635352703057895,-0.46738748614907694,0.4831700006506039,-0.06453655426305684,-0.41861137305887763,-0.11790604072573493,-0.0055230322231727275,-0.025727904637165386,-0.25030202479663927,-0.34057702407644064,-0.12772997951701193,-0.6205989501546867,-0.05012357317109089,0.07588151586828712,0.7498378640091844,0.2779991337265368,0.01691685255542862,-0.13513136973629117,0.47973847402954833,0.08983918313908693,-0.1120784768191274,0.21579612426977596,0.2822497378335915,-0.19836620830154814,-0.26234556213652016,0.19853803287619434,0.13885711151304325,0.1346041689449472,-0.030770805486052984,0.15908647781486263,0.21282911919585595,0.03157663524496893,0.22892421379696834,0.6890774117734487,-0.07994447841487802,0.3450146399603557,-0.35658120264418264,-0.34442504197996066,0.7160325205128408,-0.4027362372314866,0.35714697409738055,-0.11448264137926721,-0.03353112923047311,0.03287259153869108,-0.18634361387545118,-0.3374203361380339,-0.25713395920477566,0.18678746788011663,-0.1861931334217693,-0.22989067488374987,-0.24962480782324792,0.5110361087038947,-0.461534495388913,-0.2794481586428664,0.1791156961339566,-0.22519852370492086,0.13050498544914946,0.468248496160313,-0.23707604698528967,-0.40944150402733137,-0.27290880310035914,-0.08795769187350064,-0.15616292859168227,-0.43780956570522644,0.43299574761989573,-0.2767435444812574,0.09301814036924623,-0.06355479770014325
Temporal_Mid_R,0.334152965766264,-0.47850676048065766,-0.15036198038128284,-0.29420022404060026,-0.2503814308282627,-0.3975741103843386,0.1241869928590098,-0.0818968182467646,0.11917646114955198,0.42311456657427676,0.46338002531204836,-0.41856547522772086,0.1731757946046982,-0.5175358194632614,-0.11138333168979345,0.7177876863114284,-0.3397198666560986,0.06863806127443063,0.6296221477593027,-0.12181787365738081,0.16554448186753962,-0.5255248290195005,0.23004233216332243,0.3938141233143559,0.45362336019792043,1.0,-0.17607499565597268,0.4768697628658584,0.33234736760825434,-0.04946911418028177,0.17185010582192642,0.04003750116161153,0.0807682642484268,0.058142852995909294,0.11714206753371581,-0.52977676760778,-0.3656820166972603,-0.12737438686217167,0.06912248862137874,-0.302231122908899,0.36784528106297265,0.16657645045310193,0.17502602033551434,-0.10324987408451533,-0.03568885407084666,0.05305710119527329,0.28356622747424476,0.09015572094160935,-0.15424109157345398,0.31596546533928,0.5500616876390837,-0.15764099799139833,-0.018697811175858885,0.6179670984123589,0.6524995368285669,0.20628662163565936,0.12079703449369054,-0.008566456131837109,-0.062082806024239656,-0.09407701438302367,-0.2353877938944072,-0.07401839273835892,0.6063770422139878,0.21973614533943087,-0.12504882578771184,0.6335938323780511,0.4612170832411512,0.6430359169001624,0.03707152672031767,-0.06106297941438627,0.3222536260248724,0.011818100723959474,0.27244623153307024,-0.29418361881957006,-0.4281995605830598,0.6422033996144596,-0.023834307384898782,-0.014295966440917865,0.37473598005532016,0.5371818633030143,-0.10455006872880128,0.32045229322565116,-0.1370219068455682,0.42071708624335385,-0.5135402588177898,-0.4039051768707139,-0.02646611422742285,-0.25147387573377655,0.3390220370602239,0.12755264996453444,0.1395664273965122,0.21105375799368412,0.10585941136681067,-0.3646626331963539,0.11712453608661953,-0.4216477880101921,0.5527008654627613,-0.07063390750747263,0.43470889371469895,0.4006127277274101
Thal_LGN_R,0.11786528226711392,0.30307005834684153,0.4518630301527682,0.4776966654559545,-0.10295622788803786,0.3525085905034263,-0.2178722704043327,-0.024772054149677366,-0.0016621734771204712,-0.39280914873913986,0.10251476013846246,0.022431672891891626,-0.19867794914594689,0.036962821263802126,0.417644733382514,0.33345924359083623,0.37792717000913023,-0.3326336955945372,0.2339179760437001,0.11627717851500977,0.2505827514430725,-0.03771377386061382,-0.30260527499821144,-0.06321978203582565,-0.6209283513970473,-0.17607499565597268,1.0,0.09881517348198963,-0.5497732856861465,0.6471738973791957,0.13942477797527197,0.4804543712033792,-0.29984775802767594,0.49596645490016034,-0.3641967512701879,-0.10872040436634021,0.3201634838388641,0.252206991235722,0.3005306578451667,0.027021021836159297,0.5142325628910814,0.06528953885214434,0.38059719721888274,0.35827251492836,0.11807565946817566,-0.20789903910525404,-0.4733419114154602,-0.2789367957861506,0.3314970755067667,0.0710513485214717,-0.31336764312551574,-0.024980900942127356,0.23107013786440167,-0.030400218066775623,-0.0070803005302166495,0.3785740312687245,0.4901407012825323,-0.030721737902597062,0.04143116734227103,0.14609318528860635,0.3763067803832441,-0.1178663634331103,-0.022045864086886698,0.3400600444156286,0.07561726499020925,-0.3187769585305221,0.4130361928663203,-0.06853023607609464,0.27237626839083556,0.4513542171235793,-0.47469241060799966,0.39758354370052756,-0.07059872612379169,0.11117537320509897,0.023510617016937983,0.23605625349212248,0.2386453800900306,0.3600587619661266,0.26407078647823745,0.10952659730900742,-0.04635373662772044,0.331126278703012,0.29653681602046245,-0.5113282658826269,0.42071781406411746,0.5263613004479474,-0.15379746441543987,0.21649286896580763,0.3535430297189987,-0.05576630042667112,0.07858012391686671,0.5567026350833654,0.25428449640716,0.08626480834496862,0.29413306031194414,0.38543304230278586,-0.27363318403286885,0.39310610146599234,0.14688659685517286,0.14978882044061176
Temporal_Pole_Sup_L,0.2660212125254183,-0.35024548923910276,0.08357848511002922,-0.1077566726927791,-0.034179347516401254,-0.056742449773195223,-0.028501117867890783,-0.015321081877134568,-0.16542867365906416,0.28665862683326854,0.3746439524216732,-0.15592725477007882,-0.04269126884035882,-0.38262058646360064,-0.16387822656412826,0.5026804425861755,-0.12652708446237168,0.07260315630741915,0.47933051593582954,0.2893627204186814,0.6357866797329103,-0.20875756983263036,0.033031021510218396,0.19060350901229214,0.23254092589971045,0.4768697628658584,0.09881517348198963,1.0,0.19870956649948893,0.04979760390344885,0.1741777952690498,-0.0732241911464356,-0.15016424120794308,-0.07519346646118193,0.18715776086569855,-0.3994062576667145,-0.20900522615598574,-0.1905948691705984,0.2142766884757526,0.0007119415521268909,0.19670694136350253,-0.09965267772148037,0.32323464318590456,-0.2633573004828552,0.12840968877173062,-0.1997975365111355,-0.02479733533917337,-0.12661662399523269,0.0856339714288572,0.16684752855070029,0.5815638167058232,-0.08812068387000822,-0.19811582543730477,0.510858709710292,0.27840936073129696,0.021363877065809285,0.02736121300185637,0.08669351867522676,-0.30908521840255165,-0.2969109374418134,-0.03191254315679645,-0.04536257852255139,0.45094276926011323,0.4598722861438892,-0.22029768273204656,0.49892415161667797,0.3618625473007577,0.5613281476518638,-0.14887544981200457,-0.27259708564005797,0.08265929498772294,-0.06991918681174437,0.014167082600139018,-0.42338047738773044,-0.020676457671036503,0.4777512786758978,-0.1776306424865742,0.10169947433357827,0.06170546308104154,0.3650967557709711,-0.0857018654324274,0.27526921231058943,-0.1608455262875343,0.15988085088483175,-0.21559836071273392,-0.06895130050790392,-0.20138250124929605,0.03297026816071319,0.41187737011507203,0.17351577203330842,-0.2310832574869611,0.11401652800020769,-0.08187599884856309,-0.3678547741890729,0.1595106961380977,-0.22079624909102968,0.09286361626497153,-0.12140168613079728,0.09104713187428619,0.2667978850435913
Cuneus_R,-0.21679656365988653,0.04180474501359352,0.006931720407132264,-0.09314754630417658,0.5804003732752496,0.13773356340715584,0.012920153772196836,0.1854035276297381,-0.07519373960839433,0.5370231210958735,0.3725145153712815,0.24891874962326196,0.057148941263643414,0.03532420104567899,-0.35777954539214685,-0.1594019967251431,0.007430503063649791,0.7866145328713597,-0.17876104782292226,0.14824137350076988,0.06397586734448177,0.2620953793608058,0.019298207019594626,0.32788859648662183,0.7308505625941877,0.33234736760825434,-0.5497732856861465,0.19870956649948893,1.0,-0.7086358907322766,0.22875970015524888,-0.6333819514778661,0.38028551977927794,-0.587550563585956,0.5951056036471243,0.18467405311314466,-0.003553015402421392,-0.4316007231346997,0.3458611582310969,0.464052387359645,-0.46453283004600376,-0.36593799884430145,0.038766932593310384,-0.46995536046749553,-0.07714399133018318,-0.07868742335049374,0.6174120434874787,0.5719464796384662,0.24609049116648885,-0.36412626147330085,0.5236803281162651,0.3938670892679948,0.1303351743739414,-0.03848314368529851,0.13707597713275388,-0.40922107168260763,-0.5250588763964613,0.23893110680551535,0.0023908470971294123,-0.017157810272030265,0.01641434287120907,0.16292088429532198,-0.02486605348859565,-0.10080142164052683,0.13063807908523384,0.463955535255396,-0.41230680940215136,0.23893917366856157,-0.185517304402333,-0.3116427784787173,0.5317732279496638,-0.15955077097016035,0.18753781060528224,0.07949505019357557,0.23573830545783372,-0.197550899791911,-0.027803878172266906,-0.32480744545163037,-0.2847359626357012,0.3417189423323899,0.054775257614375295,-0.4960415079426784,0.14395165954939965,0.5333167548456884,-0.14868947475244954,-0.35092042322234634,-0.08856981355030784,0.0042135412099924795,0.31037827481109614,0.42985660700601697,-0.0012602263721276856,-0.5368827182241519,-0.29402691778136586,0.0770114294964463,-0.4646396243689281,-0.009927203495092796,0.21117175532769866,-0.5292870690156416,-0.28301198179189946,-0.31251397182266255
N_Acc_L,0.5280479928637548,-0.1582744311566037,0.22580551091171747,0.22193192909948284,-0.5332164022147745,-0.05721707743181162,-0.04093790127171424,-0.2000594092967657,0.042927507392607006,-0.3506501951539078,-0.12534410726899076,-0.3080673164866425,-0.2202049037856435,-0.14140993010575706,0.37883697080842504,0.38372925932880747,0.04482862399869053,-0.6797141842226252,0.3976659029820909,-0.013986347672115809,0.15925191991903578,-0.3898135248228483,-0.06807817041348274,-0.06079592683821513,-0.6086714102685734,-0.04946911418028177,0.6471738973791957,0.04979760390344885,-0.7086358907322766,1.0,-0.0011699297167040814,0.7691185354296545,-0.4386925766202736,0.6671190187565852,-0.3954701936101374,-0.402552511734973,0.013297972532594685,0.4124080720343438,-0.13622707344048599,-0.3076389020212851,0.6097243929792332,0.34042085033626995,0.05879210222821422,0.4551713752505881,0.025080167984566297,0.044093200515931005,-0.6109606832279633,-0.5968105117621626,-0.2064694747584798,0.40766534071874405,-0.23206488934744168,-0.4167062114922867,-0.12412511527183082,0.2997726886368557,0.1697366085655107,0.5915289529583245,0.5407091224513715,-0.1716145597492492,-0.06291894418141633,-0.0077721091575804644,0.06338472936382639,-0.21576082093982224,0.26351006203143773,0.3946388613164493,-0.2000350578106297,-0.1447084715947463,0.5685252042960397,-0.053710465320838986,0.12676293886245676,0.3554470258031125,-0.44831773042174405,0.1844512346948622,-0.11402282163149187,-0.21348080945796508,-0.3013569791723221,0.5055217028192263,0.0826167489555582,0.5369982680431059,0.29610114170688384,-0.0913086932453897,-0.06960863214435158,0.693242934055151,-0.13926965319527485,-0.6062799618887624,0.1617295244088361,0.4459335489164184,-0.049430342628631094,0.03388166042937638,-0.038005052005093104,-0.3660254916175233,-0.06705710254033515,0.7552242759296539,0.3488293925022775,-0.31329148886941105,0.6403070208110268,0.05388757673794547,-0.1760974927876067,0.5229642106462715,0.44662355872689785,0.5211516813698169
Cingulate_Post_R,0.1314177147266409,-0.08092972078265794,0.3656818536825801,0.01541194167701723,0.2025276873359281,0.10815011151178243,-0.29344651724611215,0.48794236872885577,-0.3304640263221715,0.009541131743708868,0.14301525028524692,0.22122966849962417,0.2155265569070129,0.32190156770165496,0.04964814784280077,0.1440721839401581,0.05335827922125854,0.3403809077507548,-0.02288742217670937,0.025062140835883314,-0.04493187316549163,0.28320589950944275,0.2381637564614514,0.5224829154968735,0.3051369311540623,0.17185010582192642,0.13942477797527197,0.1741777952690498,0.22875970015524888,-0.0011699297167040814,1.0,0.22459514001514633,0.2560238360187336,-0.023950936609134128,0.2654780632599633,0.11036918462112527,-0.008676478545895164,0.31419642825916394,0.20223436074443135,0.18189343205756497,-0.024104485876264715,-0.46446583661012586,0.17050447037033684,-0.28989974156665704,0.16885635971109567,0.21006815061907577,0.1551501078712312,0.14642990772878808,0.4461587875839896,-0.098544950442173,0.03992342941413558,0.3293052555085743,0.2875768086614817,-0.02522434488489808,0.27287002001612704,0.2668472965407337,0.1949491114540759,0.17900419283388772,0.3730070151836784,0.5805587060925204,0.5558296396832964,-0.009411897074651222,0.023666977901724985,0.24075777145353464,0.6197772370832588,0.18718569008718908,0.1585539452896372,0.12054513275734391,-0.2534807764760891,0.15857661958316338,0.08128641788955158,0.11868881182168346,0.28855359985029405,0.2507617365165988,0.0859138895077112,0.11573485232886103,0.18995967886689502,0.012415772457462603,-0.23153873919388412,0.2146548888985719,-0.3152197004874703,0.03485611606907484,0.19836588286336085,0.03569205987047311,0.270835158276009,0.36700771629114004,0.25192254089744903,0.02229853998592821,0.3404080765180328,0.5993707952458683,-0.19853561146628618,0.19150612273840412,0.020668088210710683,0.11696290298488081,0.20055057881563487,-0.011355629720680938,0.21577602129052914,0.21939340085057019,0.22956811329697838,-0.07583395297331001
Caudate_R,0.4530692791489173,-0.22651885220645082,0.06108078417940863,0.04129465606472486,-0.5494602927938103,-0.2133254483130935,-0.0516061492647431,-0.03291617618681623,0.06075786929152401,-0.275196660091845,-0.1371461963631491,-0.21372003534675077,0.06060957453444447,0.06602416350614561,0.3514429440915673,0.37622410328933226,0.005963051126470002,-0.5786255991387173,0.2790221457409018,-0.14390919005664923,-0.11165431450976007,-0.34968853890583596,0.16466090675400194,0.16353661704024527,-0.43069573923521814,0.04003750116161153,0.4804543712033792,-0.0732241911464356,-0.6333819514778661,0.7691185354296545,0.22459514001514633,1.0,-0.28625940429245694,0.6998067256080003,-0.3458328714552103,-0.22692541623688844,-0.05764152672635887,0.5657185122974547,-0.29969180028141956,-0.4101270039205256,0.5604569761006059,0.341241570355714,0.002260974468767134,0.52507879071912,0.054835682910179574,0.25185901263765414,-0.4642570306742004,-0.3907629178991186,-0.1720235942627828,0.4874496272866586,-0.2902947247784003,-0.26357660705107255,-0.022208471040850792,0.2409367567699957,0.31151113410601283,0.8098088061642472,0.5709171179291926,-0.12363271250104448,0.0630865472925396,0.3038708989709173,0.16899050402581176,-0.11891876898377013,0.22510420159861422,0.22197652708822688,0.13035286880573863,-0.1137418894120665,0.6131474075928299,-0.015522099243724455,0.15600035496456785,0.42657114000000057,-0.3996832016356901,0.359141920479451,-0.03837333056676916,0.013143845076590261,-0.33537024086598993,0.5257595931372792,0.24371931737977504,0.3974089795862837,0.37867856579825077,-0.08721715439534973,-0.14122707546095642,0.6795426596069842,-0.05453519865534851,-0.49184694656650896,0.19674590752884405,0.39613825515596096,0.2607467138526689,-0.08655778214267952,-0.10204984511618961,-0.29686598753438864,-0.012169659736031806,0.9092359616434942,0.39286888751386656,-0.20208990935442595,0.6392605862607257,-0.10986427919228231,0.06727907424175623,0.6443753047384703,0.6234835985333919,0.4216312138571524
Supp_Motor_Area_L,-0.28999700866136574,0.08399768086259532,0.13107668495730995,-0.0888785737467949,0.2960667227064018,-0.0933808814752065,-0.14417456797841252,0.21585159058787445,0.21001830258108045,0.3952423674582265,-0.14616615072271186,-0.13058067402289691,0.07683045837429532,0.052885012055233584,0.13079264228913115,-0.08784492451261539,-0.2944449517934683,0.35324032405324246,-0.09567854255398796,-0.34117889237236004,-0.3375552135214542,0.06955457776256664,0.06937510756852242,0.21093207761177052,0.4635352703057895,0.0807682642484268,-0.29984775802767594,-0.15016424120794308,0.38028551977927794,-0.4386925766202736,0.2560238360187336,-0.28625940429245694,1.0,-0.0721647219287761,0.5450849588581839,0.018474721803696886,-0.1042018549829569,0.1146268294393449,0.005190113303309834,0.1248019148388202,-0.07033892222680718,-0.048181571869646174,-0.24791018470986664,-0.16034389270477667,-0.25851079054137194,0.06882471270768128,0.7761120172772866,0.4035642024187528,0.06510199498802621,-0.12455440349390709,-0.058748060352107855,0.012036041328107663,0.23952333161645073,-0.1533429733349622,0.05299803050927424,-0.0930488821913863,0.05467233120484669,0.005759497465236204,0.7195757257196818,0.5435938067330062,-0.09901478803163606,0.061012473356613674,0.016734221438191477,-0.16702769304447337,0.5674098421080863,0.07280260424607546,-0.21214233083388884,-0.21161713469395568,-0.03405778558476902,0.0565275768300959,0.7461642836869036,-0.19194873799108234,0.7343899125818225,0.2536672317506458,0.0092518492202655,-0.16889366761519997,0.1997076290927078,-0.2927867826885562,0.10595793981470922,0.0005645256408290019,0.01101841427368305,-0.31971077303236023,0.020534978302204517,0.34575072021219105,-0.04313560480537757,-0.10659141927310682,0.028575047624525684,-0.05238534464063136,-0.05932226561721352,0.19375155923579035,0.22978161518802062,-0.28809589658844226,0.05922021375246302,0.3535138621800258,-0.348809357887192,-0.010078249527886654,0.24057068232351486,-0.05313239638931973,0.13744696565366332,-0.04419939806416314
Thal_VA_R,0.2873468209436345,-0.05651204126124496,0.08119715651848022,0.13975963946444464,-0.48587688369604326,-0.22840879999312005,-0.07246857301682019,-0.13705786844046688,0.34240390052672737,-0.19815473366204225,-0.09864013735765179,-0.3904615162546173,0.02202661970662716,-0.06845603324521989,0.4182335802978038,0.39416978814160364,-0.04310392711334602,-0.5968131021639896,0.3542746149434803,-0.24137493295122206,-0.058653963680125265,-0.46303379892315044,-0.006841303751424834,-0.03945915993856632,-0.46738748614907694,0.058142852995909294,0.49596645490016034,-0.07519346646118193,-0.587550563585956,0.6671190187565852,-0.023950936609134128,0.6998067256080003,-0.0721647219287761,1.0,-0.22458042435602457,-0.3361293703400019,-0.02534467473906672,0.38116641469081963,-0.2117850593958294,-0.3848119044821034,0.6999441804500087,0.5623060887525672,-0.009815927537367253,0.562313777424441,-0.13155209747789665,0.06990517432698298,-0.26228515131996927,-0.19583669594206862,-0.20276262647331633,0.4592838990180094,-0.30111769160723323,-0.39946474870505844,0.16466281888305803,0.19211835751215087,0.3705204586590188,0.6280217786305708,0.6218996256690399,-0.24975664859560073,0.20037921288777955,0.2271911850455028,0.012837464747175734,-0.2175723340378226,0.24414889269991857,0.09933017575552935,0.06371973599406928,-0.18695259429258515,0.5460528678583823,-0.11981801564987309,0.3915811291711362,0.4728534291225838,-0.18852624821987968,0.3461252946719349,0.13074367184075955,0.018640559403101466,-0.4229466113296101,0.5128294654660452,0.3023182654620763,0.3320088764790142,0.6264831848359897,-0.01098952190157509,0.07544482011384857,0.59162041784856,-0.02529133160756895,-0.26389905562419974,0.07236221449659191,0.2439567921249828,-0.0459833297009584,-0.17856908000033153,-0.12085414392083221,-0.34356460953718587,0.29871574152181224,0.7654608399589384,0.5675294773883447,0.03633501496614086,0.40565946497806427,0.006671058840773332,0.0925066822010175,0.6186461525949257,0.5587578954437361,0.5200744984226273
Parietal_Inf_L,-0.050816287165742643,-0.15656124130209365,0.1408076027870564,-0.08745805170201788,0.4215925041194204,0.007770469347048459,0.004691633330242459,0.24369029094152614,-0.006889861413980634,0.6268427582343016,-0.07018861155095439,-0.07686062699332456,0.01595309389405557,0.00455916901039851,-0.09026105614269342,-0.16456911250992357,-0.21462868896670498,0.464331640277881,0.079067471918708,-0.056772232626466246,-0.03390015287158209,0.08174701668062957,0.13592675341257146,0.031475155872825684,0.4831700006506039,0.11714206753371581,-0.3641967512701879,0.18715776086569855,0.5951056036471243,-0.3954701936101374,0.2654780632599633,-0.3458328714552103,0.5450849588581839,-0.22458042435602457,1.0,-0.11426129021500007,-0.17361611565470983,-0.19047160395000834,0.08279892997067109,0.4748255491672499,-0.13312407237080004,-0.13901771505401248,-0.3558951857442962,-0.3212669149745488,-0.16250341718287306,0.05308097569312704,0.4427325405390851,0.320003308957561,0.031400663950247605,-0.04667405216021637,0.3082074538542156,-0.02020326772652295,-0.004003874033412748,0.15175680986585954,0.19890501682481318,-0.25210351055247593,-0.12886474629320963,0.2270828547978066,0.1154917493805316,0.18456104505947107,-0.09445459680350717,0.08937500921391611,0.22900415564377208,0.124606004697924,0.2723313008224104,0.37885511818574596,-0.2258977270140026,0.04271636423262487,-0.09918451666330108,-0.21228116087466342,0.6120236668845924,-0.18043014932950863,0.3379169123434128,-0.1261057046878772,0.1377716013353761,-0.09837192225595108,0.030980675220235808,-0.23885095418598315,-0.10226434968317066,0.07932425246887399,-0.06136829049284803,-0.1490290427019179,-0.15809288329429694,0.32088048903814254,-0.019025654624740655,-0.06301556992046467,-0.08267601286170666,-0.0629006240619762,0.0058175358871717445,0.2706834255238446,-0.16154299390934235,-0.25628029361331867,-0.04743990397251078,-0.01144161996435996,-0.17297077053337587,-0.07230626138455742,0.16157600021624052,-0.2939788747941261,-0.12383056753665639,0.08831581843593342
Cerebellum_7b_L,-0.6113210411392608,0.6251627659930823,-0.00687809675498271,0.11347159631442374,0.5699546630376736,0.457966114741487,-0.18419826329515762,0.18186712253224357,-0.042541860910521236,-0.27333978714631707,0.18014709016325273,0.870755374260386,0.16207707113614836,0.7350885443218306,-0.1348069517391354,-0.5894725303368056,0.5189181077186863,0.46372250399123993,-0.8681090586601248,0.35050925645270603,-0.2813274027603979,0.7379843971850549,-0.21082188480711572,4.285129938807363e-05,-0.06453655426305684,-0.52977676760778,-0.10872040436634021,-0.3994062576667145,0.18467405311314466,-0.402552511734973,0.11036918462112527,-0.22692541623688844,0.018474721803696886,-0.3361293703400019,-0.11426129021500007,1.0,0.46790055869209246,-0.04661976134352417,0.234090806673244,0.41839228925971716,-0.7323571218736499,-0.32493063449193754,0.0680997592866659,-0.06753463863449549,0.06185227191922044,-0.10252219475035196,0.04639585006091783,0.3601312342740624,0.4478284859526053,-0.4076008356878813,-0.25695240354383303,0.7348075444779999,0.20134498991139496,-0.793541537648076,-0.44511897945772694,-0.4184291538890353,-0.45544688250110793,0.11704517584225466,0.15903209750020247,0.19526669672082625,0.4283243396064643,0.18563042663168874,-0.7801793146002854,-0.49978140136828153,0.2912773783255822,-0.47293709511482007,-0.5444550883174666,-0.28923333637592663,-0.0794972859123919,-0.0676546182307359,-0.24862384099736998,0.16112758289302584,-0.13586303763173288,0.5635119747088334,0.554850296496439,-0.7415561960623319,0.14894873813858922,-0.3463323134437877,-0.39310879415797545,-0.032086979257084945,0.16822088482804376,-0.6120367379841738,0.5596897124155302,-0.02302018734695143,0.4763257157226689,-0.04776901845235282,0.16310261264466083,0.25706408124114416,0.07601516940753021,0.12644139675396038,0.12182006186848036,-0.32240641362108496,-0.2731604788838546,0.5087357277051401,-0.4530932698603367,0.2963795688308196,-0.3623222744587807,-0.17415893491068146,-0.5652798795334018,-0.7975976688954837
Insula_L,-0.42064664016464026,0.8336599569767004,0.6077315146425637,0.8333968062688352,0.56357284115177,0.8652446834243881,-0.1966554591542914,-0.09688058387178108,0.22138056867080816,-0.21160086500698294,0.16827017463641303,0.5978895245454274,-0.2554601696109823,0.18447375581430053,0.15479422277678556,-0.4423732964390999,0.8944642163240888,0.3291167234767157,-0.39755959245433753,0.6567568939119308,0.16491278855784738,0.38249772941611626,-0.6010709784232523,-0.08245783306783012,-0.41861137305887763,-0.3656820166972603,0.3201634838388641,-0.20900522615598574,-0.003553015402421392,0.013297972532594685,-0.008676478545895164,-0.05764152672635887,-0.1042018549829569,-0.02534467473906672,-0.17361611565470983,0.46790055869209246,1.0,-0.10207498962508968,0.5484373954631759,0.6649929485000671,-0.34095416520676136,-0.14317526833911376,0.5161122910425323,0.19719508047453757,-0.03140110914752062,-0.27720803023390544,-0.18124149044892132,0.42859493518682296,0.574069154513811,-0.31108132393473764,-0.18270117683748852,0.5871288964199152,0.41470433515593597,-0.6523956201213538,-0.4736832196566571,-0.11858102410027109,-0.24100349875114938,-0.29135500688466665,0.08769457005337002,0.07992488986747436,0.1334039543639065,0.10412251712701504,-0.6786752691190876,-0.24647664237952277,0.19770321332999768,-0.5790406902647015,-0.5159025670131431,-0.1659859006442895,0.20252180418818364,0.2987305878521613,-0.35272551329781177,0.2981259111086516,-0.13437333971524515,0.47661177253823256,0.5259892730906911,-0.39006777343137805,0.41894841434983005,0.10729994736121047,-0.1288422831454725,0.0663324229460359,0.363819695861383,-0.46272342734187044,0.6934777538243337,-0.13765713962174184,0.8142782926097528,-0.10314008357040076,-0.4073041016806272,0.4371367361362076,0.2454426809628916,-0.07196295490797092,0.454289382234336,-0.02393616455248204,0.14848626500050183,0.4664211011133565,-0.3576170458671125,0.8521786403814086,-0.4630572350515344,-0.14969549273432006,-0.4860044153986684,-0.5981286551549123
