,Frontal_Sup_Medial_L,VTA_L,OFCmed_L,Putamen_R,Temporal_Mid_L,Thal_LP_L,Vermis_7,Temporal_Sup_L,SupraMarginal_R,Amygdala_R,Caudate_L,Red_N_L,SN_pc_L,Cerebellum_7b_L,Thal_LGN_R,Precentral_R,Cerebellum_Crus1_R,Cingulate_Post_R,Thal_VA_L,Thal_AV_L,Thal_PuM_L,Occipital_Inf_L,Thal_PuI_R,Vermis_6,Occipital_Sup_R,Caudate_R,Thal_IL_R,Temporal_Inf_L,Fusiform_L,Thal_LGN_L,Thal_MDm_L,Angular_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Thal_VPL_L,Thal_PuA_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Precentral_L,Occipital_Mid_L,Calcarine_R,Vermis_10,Vermis_9,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Fusiform_R,Hippocampus_L,Cerebellum_6_L,Supp_Motor_Area_R,Thal_PuA_R,OFCpost_R,ACC_pre_R,Hippocampus_R,OFClat_L,Insula_R,ACC_sup_R,Frontal_Inf_Tri_L,Cuneus_L,SN_pr_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Rectus_R,Thal_MGN_R,ACC_sub_R,Occipital_Mid_R,Thal_MGN_L,Frontal_Sup_2_L,OFCant_L,ACC_sub_L,Thal_AV_R
Red_N_L,-0.03529758907082978,0.08628185946016641,-0.4871411092047275,-0.19382286051700054,0.3446487286787571,0.152931909845131,-0.4092288913116994,0.4004694504259939,0.10962757505615021,-0.3151596560354171,-0.14329984587621164,1.0,0.3556537607078077,0.5087357277051401,0.08626480834496862,0.24370693317806297,-0.4587614762104776,0.11696290298488081,0.38996666680435105,0.07380149213094701,0.18890098825663343,0.051041074934536725,0.5010423983049398,-0.3788899209116702,-0.4673907658633756,-0.20208990935442595,0.1962227306266537,-0.04251936385524773,0.4061613045055959,-0.007841732284147224,0.39512336673304943,-0.08795769187350064,0.1886752436651794,-0.020983553084421604,0.5558495906029741,-0.011384949683380961,0.1103827630715819,0.3012910123143378,0.22577391666409558,-0.1951692057696656,0.28340059208589874,-0.5107429372543189,-0.045705527955238426,0.35404782387611844,-0.5238195179270027,-0.5153771415048443,0.4433495949753619,0.4085701915977507,0.413224501014547,0.5026853166676708,-0.11168615191566915,-0.2748123108399036,-0.25499119652024077,0.505210523376914,-0.45445197240736024,0.000482245724649892,0.4030598171289951,0.3504836440570766,0.10289408447317415,-0.10741591421902257,0.06291587342906406,-0.4006723321208276,0.4422843609252446,-0.06828931358239347,-0.6542546805402881,0.16469286443060352,0.03551623088775675,-0.5464787488363076,-0.25959006665972045,0.039504293827288706
SN_pc_L,0.35606337029826224,0.4090943175561165,0.09324555514142324,0.4117637774596852,-0.10683118537983617,-0.06624595495538271,0.014848568643483695,0.18977330567926964,-0.04318263444646718,0.2439867009733864,0.4510476935034743,0.3556537607078077,1.0,-0.0676546182307359,0.4513542171235793,0.29634016298448146,-0.2751338238491537,0.15857661958316338,0.3882879640687027,-0.012197478953563158,0.39974042939456944,-0.016122914072508647,0.4297772740159828,-0.24557871377018314,-0.32224751908463345,0.42657114000000057,0.007528441170378532,-0.0871823505702694,0.06803314281605989,0.31382269900030896,0.37470891499030506,-0.34442504197996066,0.35471611019178245,-0.009890829138268348,0.10607167166413312,0.017958943928291178,-0.14206445973899454,0.10270844597665126,0.3398260906148767,-0.16775293089924836,-0.07440676211436738,0.09383866441457688,-0.1305047329552157,0.4073166475459386,0.1016239233280099,0.05790578483080867,0.5662774292131328,-0.11041427765913939,0.28796751294662604,0.15864954784530666,0.1466342372407062,0.26728680853469083,0.4396433850670335,0.2236266973232489,0.08126505161153541,0.3966986535170098,0.32717401600726864,-0.19229430532964745,-0.23160968739310103,-0.11232236597156812,-0.0835347057081412,0.03781425742154745,0.33316767313385254,0.006531993476847762,-0.14015966137469993,0.19679840101576704,0.5115373973231513,0.07249431368554907,-0.07089609516283223,0.4061857966741649
Cerebellum_7b_L,-0.16567806555350195,-0.2731604788838546,-0.7975976688954837,-0.32240641362108496,0.554850296496439,0.17369334479858692,-0.5084836709253016,0.457966114741487,-0.0334603626718472,-0.7171333773954808,-0.4184291538890353,0.5087357277051401,-0.0676546182307359,1.0,-0.10872040436634021,-0.13679460128561163,-0.3267977345903152,0.11036918462112527,0.14894873813858922,0.18186712253224357,-0.1407261768436229,0.18563042663168874,0.20134498991139496,-0.28923333637592663,-0.47293709511482007,-0.22692541623688844,0.12644139675396038,0.11704517584225466,0.7350885443218306,-0.04776901845235282,0.4026437474048417,-0.06453655426305684,0.3596856166566864,-0.032086979257084945,0.3601312342740624,-0.006377656826022085,0.35050925645270603,0.4431007238286008,-0.00687809675498271,-0.27333978714631707,0.3303895628483305,-0.8681090586601248,0.2602635699405993,0.19526669672082625,-0.6120367379841738,-0.6828568777323669,0.1845818196488911,0.870755374260386,0.15903209750020247,0.4478284859526053,-0.32493063449193754,-0.24807429601180314,-0.6447875772163879,0.5949994406912072,-0.7415561960623319,-0.17415893491068146,0.4763257157226689,0.46372250399123993,-0.02302018734695143,-0.2813274027603979,-0.24862384099736998,-0.49978140136828153,0.12182006186848036,-0.19282692999855536,-0.793541537648076,0.0680997592866659,-0.275013624215063,-0.6113210411392608,-0.18419826329515762,-0.06753463863449549
Thal_LGN_R,0.27188439744525866,0.25428449640716,0.14978882044061176,0.5567026350833654,0.023510617016937983,-0.48254890017861435,-0.21689165243351985,0.3525085905034263,-0.2828300890582894,0.1028694031739491,0.3785740312687245,0.08626480834496862,0.4513542171235793,-0.10872040436634021,1.0,0.23999446959806803,-0.3857501711184594,0.13942477797527197,0.2386453800900306,-0.024772054149677366,0.46983369418834786,-0.1178663634331103,0.23107013786440167,-0.06853023607609464,-0.3187769585305221,0.4804543712033792,-0.05576630042667112,-0.030721737902597062,0.036962821263802126,0.5263613004479474,0.24644004166035813,-0.6209283513970473,0.4550410906407256,0.10952659730900742,-0.2789367957861506,0.0350223764169179,0.11627717851500977,0.2620748563857245,0.4518630301527682,-0.39280914873913986,0.15490584343601368,0.2339179760437001,0.22113796518370604,0.14609318528860635,0.331126278703012,0.01684543025429535,0.6559935061704467,0.022431672891891626,0.04143116734227103,0.3314970755067667,0.06528953885214434,0.32301474991375617,0.49460246515899114,0.04014419702123639,0.23605625349212248,0.39310610146599234,0.42071781406411746,-0.3326336955945372,-0.5113282658826269,0.2505827514430725,-0.47469241060799966,0.3400600444156286,0.07858012391686671,0.08673774154325109,-0.030400218066775623,0.38059719721888274,0.263597209858977,0.11786528226711392,-0.2178722704043327,0.35827251492836
Precentral_R,0.5126358819007044,0.2359150340575709,0.12765501426318807,0.23223781703962745,-0.06550466632835429,0.002977455749924506,0.08019052802933022,0.06456467895314168,0.3995954349369359,0.07578244666577595,0.3075875224293312,0.24370693317806297,0.29634016298448146,-0.13679460128561163,0.23999446959806803,1.0,-0.16688890275863208,0.49251435016807993,0.26633906981469907,0.18512289643236787,0.40971335080488097,-0.12937525327734525,0.3628572134991743,-0.10569690025728012,0.008674402659827865,0.2249514804704732,0.1749143935517565,-0.05404055149344631,-0.01740884134767157,0.15422963291812444,0.07459224851230838,0.11622747410081065,0.11704381020786454,0.055699915314407725,0.16108169504541245,0.23921177463668444,-0.12112176080298462,0.1834324776473862,0.5425515607595932,0.09105524030039931,0.05734601443462826,0.10267766119439203,-0.0857625910509935,0.6571885370258492,0.11350551000687774,0.08621981247135317,0.2999367001748607,-0.13821545083648695,0.7625859576007528,0.2730423122998914,-0.00896000914307336,0.0583906928012526,0.33215800838929554,0.01557515185654874,0.2205405729846576,0.31506585073441157,0.25232236029069693,0.07724571688651545,0.04445015384485682,-0.039718221253900156,0.3026675065778088,0.13832082319693625,0.2475960081578891,-0.10133487541489476,-0.004003909828412142,0.1346638224955915,0.5397924749396823,0.09760675485778994,-0.21545271491917037,0.0044804942146267086
Cerebellum_Crus1_R,-0.21910341461191488,-0.1441761939720891,0.2809951700452216,0.027207991259356325,-0.29681010067592545,0.01197982692731339,0.3437036938751661,-0.43566344929793555,0.3943354923224659,0.23960115762924572,-0.03040244294635029,-0.4587614762104776,-0.2751338238491537,-0.3267977345903152,-0.3857501711184594,-0.16688890275863208,1.0,-0.0295910600945503,-0.27716457978268044,-0.14796419520975576,-0.15395417137642564,0.005796195882497136,-0.30437292556710605,0.6552240577726147,0.6392878506001548,-0.09435437834484214,0.07614985741833286,0.14839002393094977,-0.3565038581276356,-0.41277881385357007,-0.31488480420446097,0.5223139126302804,-0.5054909572651992,0.4258329996237835,-0.01279695583238874,0.18107772490304733,0.010635151173036563,-0.3644211423601633,-0.3666027852628742,0.4397252360743797,0.042259761536153406,0.4200822260583226,0.20819962076769405,-0.25745696942721,0.2716878008144549,0.6027833935206137,-0.7132029625085957,-0.22978199254967216,-0.2644107709771111,-0.2660547757594519,0.1292548676118246,-0.012316678099903486,0.05346651734342912,-0.4036037199332741,0.4495016885050383,-0.15873725562113178,-0.5736519756042914,0.09104377837576817,0.4214411094261216,0.2512759952675007,0.28287204474348904,0.13433708031586392,-0.14943351300393945,0.0007888319112973087,0.5836791093600043,0.020217879452106735,-0.19168185509398475,0.3202566521051171,0.3178405577015969,-0.21735506663171875
Cingulate_Post_R,0.22841625008883998,0.020668088210710683,-0.07583395297331001,0.19150612273840412,0.0859138895077112,0.11697287002013164,0.1084962919295661,0.10815011151178243,0.40648818157977534,-0.358048657944334,0.2668472965407337,0.11696290298488081,0.15857661958316338,0.11036918462112527,0.13942477797527197,0.49251435016807993,-0.0295910600945503,1.0,0.18995967886689502,0.48794236872885577,0.27528991347791815,-0.009411897074651222,0.2875768086614817,0.12054513275734391,0.18718569008718908,0.22459514001514633,0.5993707952458683,0.17900419283388772,0.32190156770165496,0.36700771629114004,0.1465043094069309,0.3051369311540623,0.08770698533507115,0.2146548888985719,0.14642990772878808,0.5163153659674511,0.025062140835883314,0.33204820182359407,0.3656818536825801,0.009541131743708868,0.24592259963077057,-0.02288742217670937,0.09072560658902622,0.5805587060925204,0.03485611606907484,0.1433597734598225,0.08225073087491634,0.22122966849962417,0.3730070151836784,0.4461587875839896,-0.46446583661012586,-0.177335648339619,0.23710733014603913,-0.12395021928731023,0.11573485232886103,0.21939340085057019,0.270835158276009,0.3403809077507548,0.03569205987047311,-0.04493187316549163,0.08128641788955158,0.24075777145353464,-0.19853561146628618,-0.19094584086497848,-0.02522434488489808,0.17050447037033684,0.25014882760436574,0.1314177147266409,-0.29344651724611215,-0.28989974156665704
Thal_VA_L,0.09776804222310265,0.37856135106629907,-0.1324098062722274,0.31499201735614796,0.08978557361355934,0.10656467339001469,-0.2130819011153339,0.26651548594207425,0.0735020603300738,0.035736031306256036,0.3015964530632461,0.38996666680435105,0.3882879640687027,0.14894873813858922,0.2386453800900306,0.26633906981469907,-0.27716457978268044,0.18995967886689502,1.0,0.22446878287959213,0.3889422061920219,0.07954870187518023,0.3986851905266466,-0.21506925900644824,-0.23438274713385038,0.24371931737977504,0.05246789288878348,-0.19428774187366418,0.12075094935470827,-0.033509194373363686,0.6337084994024105,-0.18634361387545118,0.2025596516135588,0.06316532671467147,0.41807402869105686,0.16615128084407751,0.11423278785491114,0.2571097176823676,0.23937844458871693,-0.05249483051047721,0.16750441355599416,-0.1094122917558464,-0.03046415092583988,0.3483515265049695,-0.11187402841729623,-0.05222685493168536,0.3501967448393604,0.11791689969274878,0.2737783558939526,0.37613618196627874,0.06609296359275789,0.09061262708660746,0.10418320311276164,0.37349056339594566,0.025256615971764748,0.2256801597725227,0.3331547699586112,0.10508121318340684,-0.05944268650603847,-0.0955593825525853,-0.05071289906023791,-0.19497005702968084,0.5193292346738406,-0.23786256077637874,-0.2836360168448436,0.1482331640136337,0.18233948941591516,-0.23667710976171838,-0.3644248926604265,0.13526470406974772
Thal_AV_L,0.09863068671816633,-0.16370855997348546,-0.03537132304684724,-0.07453261765228464,0.16638177771959548,0.2175687078800152,0.04850433349098891,0.011561483959906221,0.2293573546750495,-0.31329949037392385,-0.02047598031162469,0.07380149213094701,-0.012197478953563158,0.18186712253224357,-0.024772054149677366,0.18512289643236787,-0.14796419520975576,0.48794236872885577,0.22446878287959213,1.0,-0.09010501952368662,0.025316909514301704,0.02468880734990494,0.026596045962436723,0.15853551798966967,-0.03291617618681623,0.498619636292274,0.15366877261530124,0.25418849554316775,0.23992771293120896,0.112549640121491,0.23396582657022846,-0.052309250243124626,0.08030206090866931,0.07523808979102183,0.32437362149828813,-0.14319330955474643,0.13956252337725084,0.0340873399338459,0.02195716965315371,0.16126259880883254,-0.12419829098163167,-0.03944445501557524,0.4449548606683402,-0.08583945406802988,-0.020707765134192747,0.02467839497624906,0.14072382591379126,0.2626722788988142,0.35283212675992287,-0.39027474777055904,-0.25439704092131293,0.0496135210509154,-0.12202046980624524,-0.10362507964602537,0.21449708415407925,0.0661275128978836,0.22955366396741,0.07086908132927879,-0.09938464554313658,0.06789306236131706,0.044514021538928375,-0.14266533706974022,0.015257673941319057,-0.07038421021961101,-0.018800208972708378,0.06566080636001935,-0.06846914468982726,-0.2913097600182454,-0.3739195387047886
Thal_PuM_L,-0.002688803996319313,0.3475877039650057,-0.06257474937983248,0.24740733419350905,0.09298433106980043,-0.23313142246251076,-0.3770936484983793,0.545503436730059,-0.06732112024755976,0.003516365705108808,0.28110390685609704,0.18890098825663343,0.39974042939456944,-0.1407261768436229,0.46983369418834786,0.40971335080488097,-0.15395417137642564,0.27528991347791815,0.3889422061920219,-0.09010501952368662,1.0,-0.053147319239799984,0.566930779037589,0.0038505553710999874,-0.1512037538644129,0.09286154177067446,0.09491284910930868,-0.1672317986834043,-0.14205740029675343,0.1088789458715171,0.4744943638535099,-0.2055448689934646,0.2860953405566081,0.3180366460822742,0.3981616321850514,0.504152842522525,0.32693746059872975,0.46714677746872724,0.7064967788202298,0.016290493297476623,0.42222529386786434,0.18119479439375233,0.31431838058779565,0.022132552911567765,-0.0942839689344517,0.037350364993580215,0.397680690808377,0.1003944939611036,0.06904570677684986,0.4701305448550661,-0.10005289129127104,0.001737502233206923,0.16662046562188834,0.2363242615146505,0.1949981606647323,-0.08855515183645775,0.4480064360561482,0.2219583723104869,-0.14815113774020416,0.3109262761593088,-0.05618820949374847,0.22861783754487025,0.3937340501088562,-0.10616554362362603,-0.10406879770688024,0.5421908548516868,0.1146055765262557,0.0002214521014542864,-0.293372317098753,0.2126697081887976
Occipital_Inf_L,-0.012726147703431714,0.03538613449937628,-0.2838113369402887,-0.1401706546736943,0.17555730516702717,0.0661712461075802,-0.18433283130324557,0.0438981075385696,-0.03192336086968336,-0.17890016495832642,-0.0904196617360382,0.051041074934536725,-0.016122914072508647,0.18563042663168874,-0.1178663634331103,-0.12937525327734525,0.005796195882497136,-0.009411897074651222,0.07954870187518023,0.025316909514301704,-0.053147319239799984,1.0,0.09181281356490147,-0.09158948981853691,0.04312482912293764,-0.11891876898377013,0.0964723729076423,-0.009954616936830937,-0.08192830857746182,-0.11837898949901514,0.16379952339021442,0.15908647781486263,0.019490060229052416,-0.27560795340717575,0.2356241643753164,-0.004790689515423474,0.13613751605883234,0.12846551971204984,0.04366680531428004,0.008530707232868029,-0.040193399960149284,-0.16516611727881889,-0.09255710034984214,0.028069860507897643,-0.19154675871337776,-0.14130532098301712,-0.1015213975372809,0.06311288383265057,-0.010323889158414142,-0.0020488686642934485,-0.16661446656802878,-0.11494979775320177,-0.2534858035526321,0.07373810904725128,-0.1641322941474997,-0.05840693012745029,0.0752022056409958,0.16604102287751393,0.13393954369338443,-0.029370118818328395,-0.011829290832702372,-0.007251791814593892,-0.01527081330864087,-0.11697297092736958,-0.09204095688580076,-0.07245143620025553,0.03075140696396046,-0.15552796128471544,0.031115354607939974,-0.1356697109363668
Thal_PuI_R,0.02888860543870745,0.3058879631956824,-0.2661460599156114,0.04036474351522224,0.033380900158836505,0.2664741203995057,-0.207361241718784,0.29286596637232337,0.05585124283306998,-0.11611044901916927,0.21545953391034536,0.5010423983049398,0.4297772740159828,0.20134498991139496,0.23107013786440167,0.3628572134991743,-0.30437292556710605,0.2875768086614817,0.3986851905266466,0.02468880734990494,0.566930779037589,0.09181281356490147,1.0,-0.2748009091213139,-0.29677326529593706,-0.022208471040850792,0.21796987413624844,-0.0060983014885101616,0.21426846429510105,0.17780151743942962,0.48965961856663215,-0.1120784768191274,0.2624994016055217,-0.03255849867947898,0.6394553860231849,0.1211337738959443,0.036728683117441575,0.27572312491163375,0.45912608796528787,-0.004658316251872018,0.1338284209954645,-0.2076710046936636,-0.09252210500588388,0.22136492118539575,-0.23851754848074738,-0.1333359707436742,0.3749665750635818,0.17688251356133955,0.27397150552310867,0.4048091191481446,-0.02674838990825143,-0.05090137516953556,0.09980294463076454,0.4343482632396444,-0.08531957148786883,0.08847503526161324,0.4097426674997357,0.22782014637873865,0.07668027838823407,-0.06961560213446846,0.01170801732592307,-0.12881298037568503,0.46477981964469534,-0.11986853284091091,-0.35395249425259273,0.2796999186391966,0.24394943462586377,-0.2263497738246055,-0.25814663600055715,0.23514476792091216
Vermis_6,-0.09733301600765118,-0.16374958749995827,0.1606400617086224,0.14777377030772781,-0.09527212591725041,-0.22956215353707507,0.17247989753486506,-0.0921818963610252,0.2515550405216647,0.05439218582903564,-0.056219343731643015,-0.3788899209116702,-0.24557871377018314,-0.28923333637592663,-0.06853023607609464,-0.10569690025728012,0.6552240577726147,0.12054513275734391,-0.21506925900644824,0.026596045962436723,0.0038505553710999874,-0.09158948981853691,-0.2748009091213139,1.0,0.5854907447078203,-0.015522099243724455,0.19151579087689913,0.02338108459470286,-0.4063257574096265,-0.34587797433232353,-0.24958672077386548,0.3450146399603557,-0.2931131891623797,0.6137073986610377,-0.10344308590334962,0.4202925534164659,0.19813110795550562,0.024479890381222145,-0.10556606585423534,0.33097702047925964,0.27946225048109485,0.5422974562725763,0.42983107591984027,-0.17237121417908283,0.20211527603407636,0.4848443300176406,-0.5926913929250647,-0.07406822051895619,-0.29837753528746475,0.008983331510188127,-0.0940525044826521,-0.10236770205748115,0.149796158677388,-0.387972441621536,0.4044648043637772,-0.14458535885624668,-0.2500705738614125,0.1939009732033989,0.27147306086943807,0.33498265354257056,0.021446987008551476,0.2658060278611654,-0.14595212615388878,0.02044321013546807,0.4982642978335325,0.29736666764377795,-0.2902312452670992,0.18897286986816197,0.13482321484513163,-0.27475538377242614
Occipital_Sup_R,-0.13608211820853883,-0.16194379663832553,0.3591087709943909,-0.01780387205512978,-0.283167637151941,0.03796680962970742,0.37971899457210345,-0.43485499121473065,0.40284929321434665,0.1532506087176198,0.036990140263783285,-0.4673907658633756,-0.32224751908463345,-0.47293709511482007,-0.3187769585305221,0.008674402659827865,0.6392878506001548,0.18718569008718908,-0.23438274713385038,0.15853551798966967,-0.1512037538644129,0.04312482912293764,-0.29677326529593706,0.5854907447078203,1.0,-0.1137418894120665,0.30427808550986174,0.2464451407205655,-0.44919237279171415,-0.17716408222446114,-0.42693636929180534,0.6890774117734487,-0.5838346780807052,0.24478508139439004,-0.10025949275827163,0.2707586722443338,-0.17109910926722613,-0.3328489486781459,-0.23170597769462498,0.5243883384140712,0.10786027422433404,0.5215391585618202,0.00841854782924751,-0.0826999319630302,0.2788980789308071,0.5980082109064113,-0.6171738610954289,-0.4126663405122292,-0.1831319265079358,-0.16647008507752578,-0.0965180294651554,-0.22104310526479118,0.2121005183208814,-0.6694216048608037,0.49115460220859636,-0.09659995710755856,-0.5974169004255908,0.1427536402416133,0.3584902141267164,0.21324870358542922,0.3776177911101751,0.3452607248507672,-0.318134153474176,0.027711318473548713,0.7321830659763081,-0.11839920140404768,-0.08849976559282038,0.41420200267373947,0.21155988177122392,-0.44364991463791525
Caudate_R,0.5858862552556449,0.39286888751386656,0.4216312138571524,0.9092359616434942,-0.33537024086598993,-0.0632781290012402,0.3886137538019585,-0.2133254483130935,-0.10738301929321496,0.44170161726325935,0.8098088061642472,-0.20208990935442595,0.42657114000000057,-0.22692541623688844,0.4804543712033792,0.2249514804704732,-0.09435437834484214,0.22459514001514633,0.24371931737977504,-0.03291617618681623,0.09286154177067446,-0.11891876898377013,-0.022208471040850792,-0.015522099243724455,-0.1137418894120665,1.0,-0.29686598753438864,-0.12363271250104448,0.06602416350614561,0.39613825515596096,0.206811811553069,-0.43069573923521814,0.37289490641479806,-0.08721715439534973,-0.3907629178991186,-0.12874432221257906,-0.14390919005664923,-0.049595638383642296,0.06108078417940863,-0.275196660091845,-0.413188226919413,0.2790221457409018,-0.11808897744860022,0.3038708989709173,0.6795426596069842,0.35836163934557674,0.32771966114206413,-0.21372003534675077,0.0630865472925396,-0.1720235942627828,0.341241570355714,0.72793382782136,0.6963362289705037,-0.05340915519544555,0.5257595931372792,0.6443753047384703,0.19674590752884405,-0.5786255991387173,-0.49184694656650896,-0.11165431450976007,-0.3996832016356901,0.22197652708822688,-0.012169659736031806,-0.1262850105250947,0.2409367567699957,0.002260974468767134,0.532469648563948,0.4530692791489173,-0.0516061492647431,0.52507879071912
Thal_IL_R,-0.11734045719956686,-0.1933823788347712,-0.21931332455903058,-0.2550590756110463,0.1888681771556407,0.1618485593341653,-0.030723946741768822,0.12484879334028105,0.37317175337134983,-0.4879585070101054,-0.1271471028311592,0.1962227306266537,0.007528441170378532,0.12644139675396038,-0.05576630042667112,0.1749143935517565,0.07614985741833286,0.5993707952458683,0.05246789288878348,0.498619636292274,0.09491284910930868,0.0964723729076423,0.21796987413624844,0.19151579087689913,0.30427808550986174,-0.29686598753438864,1.0,0.30084095648122067,0.14614754559530946,0.1921133483520992,-0.008690668155864285,0.468248496160313,-0.14045566651729385,0.16372213073113664,0.24873561050330412,0.4059510120252218,0.021560885615446616,0.1691783028942377,0.1855399845026675,0.048371328709380323,0.3567588266445651,-0.05129649953888563,0.09349315035090001,0.33433336867879443,-0.22816077571045326,0.027293128227093517,-0.14795028569341126,0.1930318892974172,0.17807419865495866,0.4498093998204249,-0.639607322800607,-0.4821882082443753,-0.03605506357265947,-0.20901726405533205,-0.08265074748717799,-0.008265442927476876,-0.023358627950523965,0.46225819781752775,0.25801754511199254,0.1150255019700456,0.15307019418717283,0.17442013253633057,-0.26618557467648063,0.013145761332600174,-0.03170040042337456,0.16546261530720385,-0.006275234211951255,-0.02747484886789794,-0.14054540738986418,-0.557797211168547
Temporal_Inf_L,-0.16414558421439232,-0.3302996046191401,-0.03602635962902953,-0.12582002446511795,0.21376943493924735,0.0813827779681708,0.08689870313470775,-0.07108851568253244,0.07251887014701004,-0.20407983057828535,-0.07550300478988978,-0.04251936385524773,-0.0871823505702694,0.11704517584225466,-0.030721737902597062,-0.05404055149344631,0.14839002393094977,0.17900419283388772,-0.19428774187366418,0.15366877261530124,-0.1672317986834043,-0.009954616936830937,-0.0060983014885101616,0.02338108459470286,0.2464451407205655,-0.12363271250104448,0.30084095648122067,1.0,0.22590318135251658,0.310838636445742,-0.060711408780213146,0.19853803287619434,-0.20579466839558164,0.07189115444430494,-0.004236260917266394,-0.009308643256856966,-0.22064257126499298,-0.069164156431035,-0.08554818283012186,0.1027138926849424,0.1798992736056887,-0.03744540394959429,-0.04525352989788964,0.08422808187778182,-0.02222984463697981,0.09280760852862438,-0.060981941830223804,0.12191040785962046,-0.07453344428128962,0.07478303247338675,-0.2304529827604787,-0.24591849861962903,0.019134754848163498,-0.3504546605514686,-0.08244822151172349,-0.0793216485870394,-0.13491083349503144,0.16208912429874178,0.05507462460158491,0.07692893589619816,0.09872982882450657,0.21249953239251781,-0.34543069729127124,0.24857368425439746,0.12525232932187827,-0.20532336514580696,-0.08611378850826011,0.11540874511967826,0.1650712948480216,-0.11093132197137962
Fusiform_L,-0.014263632140486125,-0.17556693400682108,-0.4281817292779002,-0.05375718210568425,0.30151621107662485,0.20945695416705992,-0.13498625036671424,0.23923253673668193,0.03472032184508619,-0.5231308585536314,-0.07596967834357507,0.4061613045055959,0.06803314281605989,0.7350885443218306,0.036962821263802126,-0.01740884134767157,-0.3565038581276356,0.32190156770165496,0.12075094935470827,0.25418849554316775,-0.14205740029675343,-0.08192830857746182,0.21426846429510105,-0.4063257574096265,-0.44919237279171415,0.06602416350614561,0.14614754559530946,0.22590318135251658,1.0,0.3981370202959482,0.2773249137938451,-0.11444185339947932,0.3624262498892645,0.01025443985107516,0.15773047804102508,-0.017578856318348463,0.029417291020197685,0.26463293227167745,-0.05838950355399215,-0.2264729623571579,0.10581624263688122,-0.7021192132080923,0.06523935081487427,0.3374570361144847,-0.2737437358379886,-0.44193254549080274,0.4222438899421961,0.6926000820762905,0.21033778054112096,0.32431075060565134,-0.19882738591056426,-0.10623854877740417,-0.2424180371261335,0.3988274766090579,-0.5216586332327893,0.06606936847314303,0.4228164919916108,0.24184551060040985,-0.21850383299158554,-0.30186534341973015,-0.15737469298121984,-0.32290863895941324,-0.08300062836189985,-0.14987154376438616,-0.6383532470806621,-0.09716111469533818,-0.02605153208885434,-0.34337822713405314,-0.256458237767425,0.04819339550551375
Thal_LGN_L,0.2372551019712137,0.04868270675825525,0.18165104346870917,0.28188837716727994,0.029627770421665093,-0.05560461780551407,0.1516023131023785,0.05992165297537522,-0.19303041103474863,-0.07893379422269488,0.431305435801454,-0.007841732284147224,0.31382269900030896,-0.04776901845235282,0.5263613004479474,0.15422963291812444,-0.41277881385357007,0.36700771629114004,-0.033509194373363686,0.23992771293120896,0.1088789458715171,-0.11837898949901514,0.17780151743942962,-0.34587797433232353,-0.17716408222446114,0.39613825515596096,0.1921133483520992,0.310838636445742,0.3981370202959482,1.0,0.04176583559790752,-0.2794481586428664,0.32839698626137787,-0.25594785326283215,-0.3292536863667343,-0.09541595985946917,-0.2678441708947817,0.06955954120899198,0.3035208227854735,-0.3308440666101137,-0.15780547235891532,-0.008890431318569156,-0.1880381057768263,0.2567846271146606,0.26432936576661836,-0.040420384002787524,0.6105733124373421,-0.014885723788913886,0.0966446337979419,0.10465344481127016,-0.21729727556754277,0.1380003386909279,0.4497408764378235,-0.21818416851461514,0.03700542047679979,0.4141009529061655,0.26774788800043636,-0.27957492379611387,-0.5373986985300117,0.021296037893439746,-0.185211037051013,0.38227745523195017,-0.40853621451527083,0.12169907322308483,-0.027932756577320913,-0.09398816780604204,0.4194256093447814,0.2952761072983967,-0.12099633463137086,0.19096852141739645
Thal_MDm_L,-0.006133390845221863,0.3314986474369274,-0.4333964647636614,0.18101556310926034,0.3423991526176395,0.012533294988769369,-0.4627606944866976,0.563428802862756,-0.15993189507823896,-0.20769782094306585,0.21091988619644284,0.39512336673304943,0.37470891499030506,0.4026437474048417,0.24644004166035813,0.07459224851230838,-0.31488480420446097,0.1465043094069309,0.6337084994024105,0.112549640121491,0.4744943638535099,0.16379952339021442,0.48965961856663215,-0.24958672077386548,-0.42693636929180534,0.206811811553069,-0.008690668155864285,-0.060711408780213146,0.2773249137938451,0.04176583559790752,1.0,-0.31585139696030634,0.39440258964270886,0.047493040893189425,0.5074310430227252,0.09037137373312111,0.2968351316332427,0.49192087321344713,0.35477160304760597,-0.17350146967019994,0.285140217945924,-0.3277986096570868,0.16192603756249194,0.16762138215388284,-0.3421565054789554,-0.29718224456814774,0.41448917282709064,0.4623719264646415,-0.013314821366341162,0.5322320222603021,-0.13321618641383723,0.060837282320335105,-0.09841739616214568,0.5066374160013128,-0.21724627264188012,-0.016522390874841773,0.5747640122622625,0.24235240514698714,-0.18981402940713346,-0.05471229824895422,-0.25726726926801036,-0.18866931040478882,0.3960941594268428,-0.3397662935869352,-0.4737468761588482,0.3270626058820907,0.03471212994818794,-0.3230162015553801,-0.3526866357259156,0.3116655482119704
