,Fusiform_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Cuneus_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_R,Cingulate_Post_L,Vermis_9,VTA_L,Hippocampus_R,Rolandic_Oper_R,Temporal_Inf_L,Supp_Motor_Area_R,Cerebellum_7b_L,ACC_sub_L,Thal_LGN_L,Temporal_Inf_R,ACC_sub_R,Thal_VA_L,Frontal_Mid_2_L,Putamen_R,ACC_pre_L,Thal_VL_L,Paracentral_Lobule_L,Frontal_Med_Orb_L,Paracentral_Lobule_R,OFCant_L,Cerebellum_6_L,Frontal_Sup_2_R,Thal_PuM_R,Vermis_1_2,Thal_PuI_R,Red_N_R,OFCpost_L,Thal_MDm_R,Thal_Re_L,Frontal_Inf_Oper_L,Temporal_Pole_Mid_R,Cingulate_Post_R,Olfactory_L,Red_N_L,Thal_LP_L,Occipital_Inf_R,Cuneus_R,Pallidum_R,Temporal_Sup_L,Parietal_Inf_R,Frontal_Inf_Orb_2_R,SN_pc_L,Thal_PuL_R,Rectus_L,Cerebellum_9_R,Vermis_3,Calcarine_R,Frontal_Inf_Tri_L,SN_pr_L,Insula_L,Thal_PuA_L,Frontal_Mid_2_R,OFCmed_L,N_Acc_R,OFCmed_R,Parietal_Sup_R,Cerebellum_10_R,Temporal_Pole_Sup_L,Rectus_R,Thal_VPL_L,Postcentral_R,Amygdala_L,Cerebellum_Crus2_R,Amygdala_R,SN_pc_R,Occipital_Sup_R
VTA_L,0.8042699187696551,0.6743316271484928,0.5694700786916087,0.5592701197708703,0.7208751985096191,-0.4162615197464726,0.5253057921522385,-0.0675515956703428,0.5583846705908202,-0.0354265234989566,1.0,0.7901710476536136,-0.10373896008781824,0.35878467760334337,0.6271653839318467,-0.20926070738731645,0.04067674786690741,0.446465449846705,-0.4303913771461317,0.3793535589921064,0.6318040446729231,0.766421137581677,-0.16681424840355413,0.16024147337138286,0.5830778865332181,0.5398166415439061,-0.19527641005972513,0.704888788907841,-0.006244653534965392,-0.4441827871664563,0.7730025133201099,0.3891152282165981,0.7179593000568124,0.6412885410885397,0.7344007763680119,0.16130354535955047,0.5129698973534297,0.0798400989455624,-0.19176013817949297,0.2021741187947359,0.37846006697416956,0.25131674298645446,0.8417850779723224,0.13543121910337808,-0.28241868880604715,-0.5404915166612745,-0.22200025329153036,-0.021412387606757326,0.11144679259718074,0.3823720713056861,0.7583428458019287,-0.07529826358668792,-0.17582525881483457,-0.055075699036024287,0.61583238053011,-0.5398266170574479,0.7288234470525558,0.7938883177909302,0.2964388649312128,0.29971679106474025,0.8073136388885753,-0.2272482362638193,-0.5534028385543495,0.24941105247606424,0.5070570776729956,0.3233072643373429,0.5122918936822819,0.6249379840618232,0.17099365833175237,0.6792736827822605,0.21241418416792085,-0.13400780621257902,-0.4871570308720497,0.45442627314214507,-0.5604782258056382
Hippocampus_R,0.889331835623958,0.7150360498189532,0.64728739352985,0.42934631403182616,0.7225182353489235,-0.5078697205835405,0.7241747235708724,-0.21169715347464577,0.5821776722700708,0.09912622834495208,0.7901710476536136,1.0,-0.1390416175705632,0.21542301445270468,0.749244217584551,-0.27488340041932907,-0.026055674668293775,0.40870007274977876,-0.4728381003004967,0.2985382765350355,0.7209895942612674,0.8714119724740396,-0.2440405158192336,0.19964695527702614,0.5025788934075114,0.6081299761992695,-0.36217509679308274,0.7318332531862493,0.03377498271547887,-0.60006359974654,0.7615680695640353,0.4842004673760518,0.8583845613074044,0.8341721993438823,0.7879437557938767,0.2591361608022538,0.4645307580256178,0.17246366743606364,-0.30159784469797035,0.08011017579117893,0.3857273672062794,0.10137725270301502,0.8696902176028916,-0.09613482800482685,-0.23787908260101223,-0.6088809896936,-0.43829482449281176,-0.20395230630491615,0.13217466687902593,0.4279360843623297,0.6715786153284671,0.005885776282070119,-0.41361842664111864,-0.11831920680251187,0.6629919266087977,-0.7028703704211161,0.7025763029075395,0.7713771244828851,0.20711216139871239,0.3032330952398355,0.8548409566117765,-0.19406426597155907,-0.5017427239027357,-0.0038530950691797105,0.5604026976912136,0.39296092442303643,0.3956653053061327,0.52720558187468,-0.004625536354922511,0.7550210526688208,0.243980726703336,-0.16841613643050202,-0.6933461284035036,0.2705931461515025,-0.6569087208812794
Rolandic_Oper_R,-0.2125196640533789,-0.01286001716648524,0.3345899892198508,-0.1644358124586115,0.1292854864505187,0.37844716809097134,0.3141685313946752,-0.10643055636630858,0.18052810214263504,-0.0966240614939019,-0.10373896008781824,-0.1390416175705632,1.0,0.13016361020703254,0.04203385892160704,0.2550527133199402,0.18394895396502992,0.366016397059001,0.08716435865742643,0.2062372768308855,0.24639345303299182,0.03604510985813219,0.8108515539106161,0.0674889576697526,0.20413335477647254,0.2910524074602734,0.115411276839941,0.20986954236001262,0.20775418400029563,0.5225374727984559,0.13323676696365142,0.48349491450900656,-0.0330053853620704,-0.025238541790893767,0.14567884109666232,-0.18860470438856397,0.44014630853648573,0.2829327725663142,0.34965148187450884,0.11951265718372547,0.35778997086755926,-0.09728713955877857,0.04434093334391839,0.3341233547876006,0.23810472243041028,0.46797795179886165,0.6874333219749159,0.2536125142421768,0.4175846275518873,0.3178141503583259,0.18116058391389728,0.37666978525406103,0.3759157423245538,0.1524510494787473,0.2282065340406775,0.6167499854130417,0.06287901139134794,0.0411758412758427,0.27953528848790143,0.4706884389027533,0.10564573951195541,0.227160937393423,0.4065491156222401,-0.03778472405834114,-0.16842142031339238,-0.024147440684847084,0.18015228342936893,-0.15332147812060581,0.3855287102012872,0.06251397064835196,-0.023276461922992087,0.1297376631756728,0.11111550791783588,0.004086365784185013,0.35474843133883327
Temporal_Inf_L,0.35767914478140145,0.16450149955311902,0.3388885490334899,0.35367605211104997,0.41138021384043244,0.017809095278975645,0.11160817932670768,0.04600205711898042,0.37865051582695564,-0.1594502076095411,0.35878467760334337,0.21542301445270468,0.13016361020703254,1.0,0.3583716750300429,0.06329397073045435,-0.025064388843156652,0.2734086622108062,0.03859868547725807,0.20451794083959488,0.28928160855962093,0.286138908261325,0.04215431820856289,-0.09483771718186092,0.30198267428910197,0.29985906540996715,-0.09097785997428008,0.4066592047943262,0.13947455959253793,0.1449580767342136,0.36477648451821204,0.24781147032841738,0.335629568164147,0.33876836342264033,0.18498700960676082,-0.16677227878617917,0.2935943567630755,-0.10662054968086583,0.03791055236134975,0.1680534186052084,0.2905112947085779,-0.03235418176532541,0.28957357639235815,0.1810038175125171,-0.09566764859839241,-0.10433750226015955,-0.016264935699664817,0.25554428752180847,-0.006550314765361782,0.003186903818007464,0.29041985655972063,0.16398218159045294,-0.007175410196092716,0.17106213421393782,0.4047568256589476,0.05204866592167892,0.3856495901512653,0.22802117088710844,0.3556925235506938,0.4245134130738642,0.329460153161931,-0.033701998978681376,-0.25557844023178683,0.020222391836437436,0.11865122064890216,0.20058424706145944,0.14762163229012282,0.174050454347739,0.31669562927902334,0.22855058670187628,-0.16399254460249088,-0.004458290722577985,-0.1862545863665319,0.11743516926347025,-0.18504599915325395
Supp_Motor_Area_R,0.6353596426806993,0.4652993288072018,0.6766605938066126,0.4568487314975798,0.8819577524256668,-0.06946463937828426,0.6649239963028835,-0.16638211815969392,0.8090201340961473,0.19210753950848544,0.6271653839318467,0.749244217584551,0.04203385892160704,0.3583716750300429,1.0,0.06624447578201063,0.1458014921248615,0.3510751424363728,-0.2798258450694651,0.3105954506957655,0.6307154037918596,0.8219501058342468,-0.07532821543940928,0.16375940248902088,0.6132269256584713,0.8321900755014625,-0.06298407344932168,0.8754078936470893,0.15807092056250974,-0.2126122159250148,0.7685676322195258,0.7420906416674102,0.8503388856575202,0.7498458903071658,0.4231925633529704,0.0485520394328503,0.5067806102507558,0.04233243020712291,0.024871770173970183,0.20509417285940046,0.7688514053898944,0.21469680946581426,0.5659336484561043,0.31707578553910215,-0.03010882307137331,-0.28074009131733485,-0.28440009032668156,0.05469005612355152,0.1915348028013752,0.17355245233744235,0.44205612682078865,0.49326114380306063,-0.13621504208151644,0.04523532432548675,0.8435057952898184,-0.30683935682765634,0.7751332893207837,0.4741381613081927,0.39431927859355076,0.44525186152812357,0.8577078068956876,-0.16761501669944776,-0.34090673209353267,0.08691844145125965,0.4839154865644023,0.29800368475104655,0.19773647687960816,0.2513946530374673,0.4199736849249299,0.7501600799502148,0.19742595032753915,0.09362894765136674,-0.34699632710534223,0.13693942173823578,-0.34809038045347385
Cerebellum_7b_L,-0.14147376279732887,-0.19841096010289144,-0.20613374781691313,-0.017773108891011836,0.04480352290290848,0.44777635392370846,-0.0010920999125977838,0.0747672500920433,0.07755609292872913,0.3586617107372208,-0.20926070738731645,-0.27488340041932907,0.2550527133199402,0.06329397073045435,0.06624447578201063,1.0,0.20991648695547147,-0.2519434463873128,0.2083673767895218,-0.00038609399328627827,-0.18819673002635565,-0.1037027372958182,0.2898434637897038,0.05496897976280496,-0.1399599885281004,0.13486466843318487,0.12105831613096303,0.03045729827641608,0.18818794305996508,0.5219195623676381,-0.051321676867119,0.07313942970227402,-0.24287260590827695,-0.17557396418915178,-0.34730690416999044,-0.20389795770396837,-0.15394742795131347,-0.14983497362423118,0.30343357387978376,0.14459056515992474,0.2139213134342635,0.17870042586612836,-0.32622895152135917,0.29293290727526644,0.1797462580063541,0.5991908503180671,0.13029372609002182,0.07241566244257822,0.4269723797283309,-0.040561027131392334,-0.20239782447427634,0.23815985741646903,0.3833970786345664,0.12428948026374204,0.007204197340877526,0.38482248321352797,-0.025956396392030335,-0.27226894011062275,-0.03412188846059406,-0.09649043705263587,-0.04194129686046033,0.13513946628020324,0.3633771540248369,-0.05517692442899988,0.2609751712291197,-0.05962367724628718,-0.10764901740536093,-0.15440055391473156,0.17009156440983816,0.17202041298819007,-0.11244449496238121,0.5650762905012398,0.3561724261511231,-0.13541179104785595,0.31138211328848
ACC_sub_L,-0.11747040257523941,-0.0013705573695893857,-0.041674321739828636,0.0079439153605628,0.12000099431279916,0.1526451734436781,0.12674573138700193,0.005995725803397193,0.04521741207197832,0.046509477652784334,0.04067674786690741,-0.026055674668293775,0.18394895396502992,-0.025064388843156652,0.1458014921248615,0.20991648695547147,1.0,0.03962195487088251,0.10657643964985408,0.3277633964437296,0.14822929989436615,0.05710158634897213,0.21344120391913995,0.14686460008024135,0.1424333653664711,0.1410181099718292,0.11577383443216824,0.08764246210283763,0.04034740312573856,0.16566186601610886,0.07721146089350327,0.24294352771265137,0.05823439787579441,-0.01819134218791975,-0.03293576015514866,-0.025383349054775132,0.10357306418144606,0.07459552849014109,0.22108927478209867,0.27071277509982383,0.1480480107421554,0.24259599180023328,-0.021307844283983562,0.20009125148361578,0.10860520991005375,0.17804820002752095,0.2174344639085912,0.12972983288901138,0.15848758012719794,0.04743721861223214,0.06529937027143502,0.16422180551558782,0.24637914277797082,0.20813556538612232,0.12502315476619774,0.16964741127900246,0.10464744957268977,0.09736149387638371,0.12875850638236128,0.1436411303830002,0.09163002876310045,0.1955675299464613,0.22276647356460624,0.06462828947466863,-0.007336182312149069,0.051412176942969096,0.06509571359613964,-0.1642046682044792,0.23396625540899244,0.10062888872496556,0.03233398952561361,0.20442858812113857,0.11207258022507977,-0.05297730188297828,0.07844952489915881
Thal_LGN_L,0.3273954177863107,0.5002015520718718,0.5737306631575395,0.22533512222823196,0.5408323562927422,-0.06432191997221559,0.2869686365530721,-0.21908823178045253,0.4858637029170905,-0.3081731115235618,0.446465449846705,0.40870007274977876,0.366016397059001,0.2734086622108062,0.3510751424363728,-0.2519434463873128,0.03962195487088251,1.0,-0.24065328816183867,0.23465560664076326,0.5938456101762348,0.480918681151232,0.1867584081006296,0.16161823556016774,0.6898202354305987,0.5247818180859647,-0.05901161360579916,0.550158552999964,0.11775178571902203,0.13095132248427582,0.5441019525209999,0.5740418999426761,0.4738192512061687,0.37878610819685266,0.5587369771095536,-0.08883867075764754,0.8167610995266239,0.17542523125604606,0.2668496939140742,0.16125519569363095,0.41665441458697,0.017162764528938414,0.5888416652592252,0.2982183712545281,-0.1036067766316731,-0.25271022292036316,0.23437302841326693,0.5379159077209447,-0.03293986003361945,0.101206576406456,0.5759434553299942,0.22275284832092712,-0.11130228551357843,-0.045549245985861214,0.4356940592427612,0.07765695855363197,0.5809762585562059,0.5364223721018451,0.7038985546937135,0.6753699424365806,0.47521732112999815,0.06191692113291087,-0.08335872622478814,0.023712733816614002,-0.13533005508848675,0.21528883109334915,0.5051683068216138,0.1734304644322079,0.5286479484587873,0.23639600785723316,0.07087815473156223,-0.0875930323984526,-0.26281256586847085,0.32732993920772296,-0.20017032293742815
Temporal_Inf_R,-0.4186640843880825,-0.449224628749517,-0.4768105594620789,-0.0319731230373461,-0.3267615366068914,0.4315652362926866,-0.42963252532333174,0.012615668787085303,-0.198700567244823,0.0021006309284733035,-0.4303913771461317,-0.4728381003004967,0.08716435865742643,0.03859868547725807,-0.2798258450694651,0.2083673767895218,0.10657643964985408,-0.24065328816183867,1.0,0.05003345469418027,-0.30647616316484655,-0.4466977093542848,0.11722842371347048,-0.1872594964661198,-0.38751209058968994,-0.2231462907432653,0.1901428953593843,-0.3681867012387274,-0.0011440673168570323,0.42622929513303626,-0.3492342461438948,-0.12508993053144332,-0.3833399847578061,-0.4131315714128223,-0.5231736929572749,-0.14706060565034476,-0.31990120368194847,-0.09059171917374918,0.24087884933731507,0.27118727451617314,-0.10460604044203387,-0.16320402781019447,-0.5337599156331153,-0.07415458628723104,0.07024116634074402,0.368834632688416,0.11580537570225667,0.2275089671735502,-0.1264184482887092,-0.20752777258258137,-0.4061056078435552,0.11882587117768845,0.15977112816714184,0.5283886847140208,-0.29160215339577666,0.4314537060326402,-0.44696795116728333,-0.3978202114578383,-0.06426903010509247,-0.12480449472417199,-0.44545595133885807,-0.018845761581569215,0.34150374600316535,-0.06429275154282367,-0.2930052271834371,0.17525507311888702,-0.3372672645170939,-0.3027353421275811,0.06399339150986229,-0.4043627930975663,-0.004396190192766383,0.03049017359529258,0.49429972254889265,-0.09350821326568913,0.15821377000762724
ACC_sub_R,0.20663957109571332,0.3693681275784666,0.2879344667453605,0.294698133057011,0.29178018855724847,0.08078580871083105,0.3529556785698104,0.0545219369756199,0.294166690654445,0.03177423592549092,0.3793535589921064,0.2985382765350355,0.2062372768308855,0.20451794083959488,0.3105954506957655,-0.00038609399328627827,0.3277633964437296,0.23465560664076326,0.05003345469418027,1.0,0.3770364691131659,0.37952623487423237,0.247213236460345,0.16937638949943967,0.23119016932599348,0.3261091219769935,-0.1104338002859491,0.35469429800825214,0.13359176058080993,-0.004629285748277536,0.4186642409662745,0.3578463876470606,0.2843544090359737,0.21867282864254237,0.3360828896534934,0.06328751889647939,0.2696637565348575,0.0828789117341839,0.217557747569262,0.40811740614416026,0.27931621664403683,0.13434691806274174,0.3540773800599643,0.016018319770432943,-0.011405312080292699,0.0068507377307465535,0.15569176347827493,0.07618939406904937,0.2228814567272078,0.38436476043645934,0.4196504545210295,0.1857592042806096,0.11047108738747195,0.30094201491040956,0.39015333706404565,-0.019423506692290496,0.35246988556447967,0.43503941321811573,0.24135564189187023,0.3005901864699804,0.39568136537503784,0.024888832652467593,0.06582294878968198,0.0598481003137922,0.1968189634683663,0.3157683991916866,0.27317687411998187,0.21882886203590887,0.18883240926439646,0.34358591868008664,0.047173358585660595,0.006040051130087742,-0.0949127542560154,0.19836614154560195,-0.1200153581898135
Thal_VA_L,0.595003951467915,0.7176346993652226,0.7323680409234202,0.3121053146984076,0.7201523295819965,-0.22293440125216477,0.7304495707428091,-0.06789713380076084,0.5899597420357339,-0.0678194641383956,0.6318040446729231,0.7209895942612674,0.24639345303299182,0.28928160855962093,0.6307154037918596,-0.18819673002635565,0.14822929989436615,0.5938456101762348,-0.30647616316484655,0.3770364691131659,1.0,0.8075404662815171,0.22384382936650185,0.32409210547979506,0.6493427784568641,0.6180025821085324,-0.22980585943952248,0.6885428056122707,0.10230102095563116,-0.1819597449128276,0.7309309636432494,0.6793838472398799,0.7611495222009184,0.6578919458023894,0.7297501111399349,0.29702668414545924,0.7065904312686728,0.4579533181877054,0.13515049650401198,0.2628482728973851,0.4967467515025898,0.0245977169802169,0.7513519290245388,0.11457876637382654,-0.09742631825020003,-0.270654158055589,0.07928686588761175,0.12598085205764187,0.19495000092178288,0.4965644945305982,0.6796668581270818,0.24811449030764174,-0.2216765349726739,0.07831444807425961,0.6997301325360129,-0.2631273304212857,0.7302676291248921,0.74617479013327,0.5673841059154687,0.626062965632334,0.7865463084606129,-0.15423152282330743,-0.14245969925331034,-0.030986391200274976,0.261852648709132,0.2835531040559072,0.524932474073058,0.26799992540301376,0.3162335053851018,0.5895647659697542,0.10247990049371412,-0.08749448062120045,-0.4289989636751389,0.38768538030330274,-0.4088307799164848
Frontal_Mid_2_L,0.7770630144623822,0.835475807578707,0.7756880846432358,0.4196714826265337,0.8836860126002388,-0.2874587516708037,0.8101922437895909,-0.07705196187214251,0.7128401872475715,0.12434871213027207,0.766421137581677,0.8714119724740396,0.03604510985813219,0.286138908261325,0.8219501058342468,-0.1037027372958182,0.05710158634897213,0.480918681151232,-0.4466977093542848,0.37952623487423237,0.8075404662815171,1.0,0.045503409907578264,0.3667600109392954,0.6933296058538204,0.746954882196229,-0.25163302517862324,0.8477050490008549,0.040780899429676276,-0.38430217844727416,0.9110333369274368,0.6503613680295124,0.8779352678799727,0.8000153284757441,0.753008550833395,0.3299066617238025,0.6547032426111614,0.26532034001574417,0.06363093621238425,0.20549858093102472,0.6086146356987455,0.17047495050218095,0.8176960094356671,0.20578766910219184,-0.14986804431202078,-0.37213848363337154,-0.161318015471477,-0.002757897786693593,0.2606526876744766,0.5226679349872976,0.6941720552160627,0.20322260804780506,-0.2532889062352384,-0.04877928118867599,0.7955046941702725,-0.48332090338568373,0.8889262027223798,0.7535959539288325,0.5021581885021692,0.4461093586468852,0.9631482740861093,-0.2208780584338054,-0.3015764200434972,0.0674194122725826,0.5720243544843675,0.28948983782152243,0.5089860862020053,0.46172486723709544,0.29251713594347306,0.8060934766540895,0.15040023671068617,-0.03779468814674145,-0.5286664084673152,0.3944053581934995,-0.4663045208453733
Putamen_R,-0.29145355452327176,0.15995192464065988,0.24885679377746642,-0.23606387658924546,0.07924344056877429,0.382518905027638,0.340529743657394,0.17849822139537652,0.03954886399959731,0.10723381639799066,-0.16681424840355413,-0.2440405158192336,0.8108515539106161,0.04215431820856289,-0.07532821543940928,0.2898434637897038,0.21344120391913995,0.1867584081006296,0.11722842371347048,0.247213236460345,0.22384382936650185,0.045503409907578264,1.0,0.3428425512423708,0.14747221441295885,0.13125770059523825,0.05074966676202515,0.04173891480397269,0.05050891908165861,0.5140310449217905,0.12604823899699194,0.3522423042987428,-0.10993264344159177,-0.14214770832959064,0.09483859773385817,0.14367576755462058,0.3203709498182866,0.3640171633788161,0.5297148260548133,0.2867502425050381,0.23177608965092084,-0.13045526465996446,-0.05246414346049362,0.2897677071134381,0.3059288497805185,0.6078101457160151,0.8178950650087272,0.17007893589722706,0.5089689246900062,0.5144395241801482,0.17190428412559247,0.26565860430239757,0.4029952322285394,0.3026419876547679,0.1750985709437407,0.5625142559832401,0.02946488085772951,0.019463746568578588,0.3434229639175243,0.34897647975466123,0.05872363980590718,0.18540655486308247,0.579460729248647,-0.047939608547838256,-0.07295144660684817,0.004043449543792534,0.25564310188309963,-0.19606275261098513,0.29142139848759546,0.059784136302793355,-0.1531963916030413,0.2257192704700226,0.18984448235458645,0.13846385536776443,0.45797530401300474
ACC_pre_L,0.10312983717570914,0.5007023972436598,0.3997537211487559,0.10385366122716544,0.3401833914862033,-0.09721203010945596,0.4345974781155334,0.27281830283167524,0.07252762198300251,0.3346876665170519,0.16024147337138286,0.19964695527702614,0.0674889576697526,-0.09483771718186092,0.16375940248902088,0.05496897976280496,0.14686460008024135,0.16161823556016774,-0.1872594964661198,0.16937638949943967,0.32409210547979506,0.3667600109392954,0.3428425512423708,1.0,0.4475417814916895,0.16205034474003652,-0.12398020907949925,0.13801499168233372,0.11005813109594617,-0.008863418185156902,0.36710126680203103,0.24745143157365296,0.19107508235788748,0.13170393292129082,0.27734707019427735,0.26420846078020105,0.3249030612908192,0.22554054066563686,0.3949914001197098,0.24434599993630463,0.18428851631012083,0.0688552017361982,0.260971425631316,0.19415504074658377,0.06330184038448657,0.054380976438752976,0.1577618466116591,-0.025599784837939194,0.21448178535141452,0.4072553948421903,0.32127925375932187,0.05298111134307925,0.19818032255668216,0.05104559795510724,0.3003875672886467,-0.09856714769730845,0.3136977047560127,0.26479632778874884,0.35918491111101675,0.05028090214606709,0.3037728276055511,0.1116458044619862,0.19596710864333033,0.07645511620845369,0.1731131954366417,0.05582656553670987,0.4608061602992658,0.1514828282167663,0.12654080558063094,0.2340704201595524,-0.017202483366509428,0.14181877839364979,-0.1667223075135599,0.15095549203816355,0.08713437411894824
Thal_VL_L,0.4129421619719366,0.5918150058319357,0.7179116870773206,0.3254436868402329,0.8220329983967807,-0.1682481741476787,0.4963901249327459,-0.009869733922264149,0.6088878416617196,-0.06762176847467423,0.5830778865332181,0.5025788934075114,0.20413335477647254,0.30198267428910197,0.6132269256584713,-0.1399599885281004,0.1424333653664711,0.6898202354305987,-0.38751209058968994,0.23119016932599348,0.6493427784568641,0.6933296058538204,0.14747221441295885,0.4475417814916895,1.0,0.6414189713722767,0.04967968341894015,0.6901774017983273,0.11915295847127254,-0.05135206441931794,0.7337483653800446,0.651391477306675,0.6463736693956439,0.527687821896095,0.5588807101835284,0.03147675706129469,0.8676351524555309,0.21830939242857705,0.3278132911165837,0.14422565640179083,0.6386107457998408,0.21398290775649642,0.6368601328165341,0.5853684213613871,-0.052173802544653494,-0.27836437628759664,0.1242241070137348,0.4081033731232529,-0.004504270473508039,0.16158542248371507,0.5850399924499136,0.29949485095630674,-0.019791789015429526,-0.04255632591905739,0.6555335344626422,-0.08263048033886974,0.7977165597739708,0.5659347595037022,0.7389286417560043,0.5542626862657631,0.7068200162005204,-0.10074340698695615,-0.15881573494191262,0.15244078085445945,0.09153538396360127,0.111660978406179,0.5704707940981532,0.2526556123187664,0.6491761692675541,0.4190102121383421,0.11810175899282935,0.004198028856873439,-0.31468063474872804,0.37257948115603207,-0.17835103956037957
Paracentral_Lobule_L,0.5053755485864123,0.4422460410753419,0.6688953939322079,0.37660542802573993,0.827182715453853,0.2010843405384468,0.5600648863370109,-0.19356847097293697,0.902435922505696,0.03463463940834597,0.5398166415439061,0.6081299761992695,0.2910524074602734,0.29985906540996715,0.8321900755014625,0.13486466843318487,0.1410181099718292,0.5247818180859647,-0.2231462907432653,0.3261091219769935,0.6180025821085324,0.746954882196229,0.13125770059523825,0.16205034474003652,0.6414189713722767,1.0,0.01598884222853025,0.9283042345079374,0.16412345373640227,0.04392244294159829,0.7858907317522964,0.8537405395442575,0.7032819158017876,0.7092199644089415,0.39076280052968226,-0.0033651037589355576,0.6509221814096293,0.14605770300030485,0.23139619210578022,0.23354701288826618,0.8555540765103273,0.16557378929872574,0.5077336735690368,0.45231326955611434,0.006053747328894139,-0.058140490132408525,-0.026217340334483967,0.32763141183872274,0.3037103429253382,0.1703411538465828,0.45614770609318017,0.5663211800060018,-0.09046999385383503,0.007879568484541976,0.7481844643554286,-0.011906821118211033,0.7615618629003915,0.41476508167684134,0.5444133213965326,0.5726609555086598,0.7805117095745767,-0.10704597718169744,-0.1468705678351094,0.0908103444411605,0.39950164412965455,0.20128951059236908,0.302385791036956,0.2416391756500755,0.62847476406483,0.7114241733874211,0.16422709466084576,0.13798989708832718,-0.22475987825520827,0.1820687680059078,-0.20800797785509675
Frontal_Med_Orb_L,-0.36392028709682583,-0.38226761303357276,-0.2279262928481636,-0.18983161693004497,-0.05677294210050297,0.30849621783503633,-0.28550260083126083,0.03227735006061985,0.0389626088697136,-0.19142628503611236,-0.19527641005972513,-0.36217509679308274,0.115411276839941,-0.09097785997428008,-0.06298407344932168,0.12105831613096303,0.11577383443216824,-0.05901161360579916,0.1901428953593843,-0.1104338002859491,-0.22980585943952248,-0.25163302517862324,0.05074966676202515,-0.12398020907949925,0.04967968341894015,0.01598884222853025,1.0,-0.0680523403162548,0.006524043775967911,0.2676333711524908,-0.14567118628091608,0.04125934421522303,-0.2011859752460727,-0.17380394031648527,-0.34405402457951473,-0.1962957593712787,-0.02590000190228891,-0.08329341676161109,0.1778870685833489,-0.03178297115959324,0.1738723630025905,0.16272850805154215,-0.3403000874796566,0.31742988309108133,0.1368696523591361,0.19049243944653205,0.18628313869689186,0.34337369700785936,-0.1796130889564638,-0.34300114790969954,-0.2817555437466422,0.17854882404403033,0.19105232195038555,0.15661001155093623,-0.15775164841235761,0.4033134383093325,-0.14424543453466837,-0.302734490435482,0.03302510315012716,-0.07557744812265416,-0.21137666936655883,-0.05913456181213411,0.060770853008790926,0.22531835800818836,-0.33034174652565923,-0.14353612732349258,-0.20418580849841733,-0.30399456938053604,0.33127619441820966,-0.2955699096951756,-0.0962773907797506,0.03308440386285094,0.3951064530628582,-0.09927320272827364,0.2943420634421573
Paracentral_Lobule_R,0.6562689541869503,0.5561776484235107,0.7483907322041496,0.4419231503817143,0.8692589030826606,0.029582820401412278,0.6186968742889034,-0.1508742862283745,0.883983791754769,0.021262144601803847,0.704888788907841,0.7318332531862493,0.20986954236001262,0.4066592047943262,0.8754078936470893,0.03045729827641608,0.08764246210283763,0.550158552999964,-0.3681867012387274,0.35469429800825214,0.6885428056122707,0.8477050490008549,0.04173891480397269,0.13801499168233372,0.6901774017983273,0.9283042345079374,-0.0680523403162548,1.0,0.16979142961589455,-0.11495871887973888,0.8719811802838467,0.7912676112151882,0.7960130704255743,0.7911149493460775,0.5481221680018933,0.034849633482971126,0.6827722869895537,0.1442855053207888,0.118200634619058,0.1712261813665353,0.7956629149537865,0.18123592908263467,0.6726145317977943,0.40722601310030787,-0.06544869325212925,-0.21986288560770137,-0.10322136639247666,0.2374274447006836,0.2819160342958359,0.24951899462571323,0.574521865043274,0.4412864210454658,-0.10670678653922157,-0.09109561906062148,0.8087209750483513,-0.18218550627075156,0.8539758671946656,0.5634091669212216,0.5298507371511179,0.5951562837415558,0.8886607845691851,-0.135545539548397,-0.30516254538162735,0.11530765403498279,0.4826454853056194,0.19391380088692847,0.39148557868519357,0.3628456578902021,0.5411523134246689,0.7828933890222227,0.14331771969392468,0.078170284172693,-0.3650349986662774,0.25565483171283354,-0.3300113801469013
