,SupraMarginal_R,ACC_sub_R,Lingual_L,Temporal_Sup_L,Vermis_8,Thal_MGN_R,ParaHippocampal_L,Occipital_Mid_L,Parietal_Inf_R,Thal_AV_R,Precuneus_L,Vermis_7,Supp_Motor_Area_L,Precentral_R,Cerebellum_8_R,Thal_VA_L,Caudate_L,SN_pc_R,Frontal_Inf_Orb_2_L,Temporal_Sup_R,Putamen_L,Supp_Motor_Area_R,ACC_pre_L,Thal_PuA_L,Cerebellum_6_L,OFCpost_R,Thal_PuM_R,Thal_MDl_L,Precentral_L,Thal_PuL_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Thal_VL_R,Cerebellum_3_R,Thal_VPL_L,Angular_R,Thal_VPL_R,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_LP_L,ParaHippocampal_R,Vermis_10,OFCpost_L,Thal_VL_L,Insula_R,Temporal_Pole_Sup_L,SupraMarginal_L,Vermis_3,Temporal_Pole_Sup_R,Postcentral_R,Cuneus_L,Thal_VA_R,OFCant_L,Frontal_Med_Orb_R,Thal_Re_L,ACC_sup_L,Thal_IL_R,Cerebellum_7b_L,Calcarine_L,Heschl_L,Thal_AV_L,Temporal_Pole_Mid_L,VTA_R,Cerebellum_4_5_L,N_Acc_R,SN_pr_L,Olfactory_L,Precuneus_R,Parietal_Inf_L,Caudate_R,Rectus_L,ACC_pre_R,Postcentral_L,Cerebellum_8_L,Amygdala_R,Occipital_Inf_L,Parietal_Sup_L,Cerebellum_Crus2_R,Rolandic_Oper_R,Pallidum_R,Cerebellum_4_5_R,Cingulate_Mid_R,Red_N_R,Thal_PuA_R,Thal_MGN_L,Frontal_Sup_Medial_L,Olfactory_R,Cerebellum_Crus1_L,OFClat_R,SN_pc_L,Hippocampus_R,Frontal_Mid_2_L,Thal_PuI_R,Thal_MDm_R,Vermis_1_2
Precuneus_L,0.3527027125724152,0.24078860315021008,0.25792378998874366,0.37226442278436456,0.24903685967301464,0.19491035868312642,0.4280110635925819,0.14576027129557592,0.3472146230979104,0.4346878960224701,1.0,0.14758968768032607,0.660236613877005,0.7438616139566939,0.39076435869501003,0.33257977140709444,0.49337184288211894,0.10419063676440693,0.2581966467321527,0.021505495098536873,0.29951523266649777,0.6275309287071725,0.017285317676798046,0.40430209034339193,0.17076511767192945,0.0784574685594957,0.6488426539632948,0.3955505724871041,0.6573333314658429,0.4862877209564145,0.2146930921046777,0.6115734848838893,0.28401119236496375,0.4943046220279926,0.5930984393387065,0.04299801510052633,0.4299559310996591,0.2757402457417514,0.8032429998226163,0.46121343414214117,0.4560438800142828,-0.1662282650167195,-0.10375757993060869,0.4227582926393202,0.054749291572053285,0.19335801882014794,0.5662239762064937,0.5468958745728456,-0.08633416284028449,0.6218839164729684,0.43038034954569315,0.1654325721421415,0.13569630415469727,-0.06438418098689322,-0.0224780707072782,0.6907795086310139,0.44444100392972924,0.30115232063246067,0.13695059413836802,0.3165344242968558,0.2108468885799106,0.35635912173612744,0.446747712609617,0.7816559640054999,-0.11463888198321379,0.1723414218771593,0.17764114575190235,0.9029246011587181,0.8194177980921025,0.5497582248324255,0.04318505140279207,0.09556393142142276,0.7679618018972765,0.20083752155394466,-0.051788284658063684,0.38277693794937845,0.7006327559442249,0.21656851326490098,0.20955884143737324,-0.07451071189707316,0.6862044956967732,0.655794302009225,0.13736906283084274,0.5101097276619991,0.19765963612842588,0.6178015025793212,-0.11810681659355249,0.22445332615892838,-0.31176211206620075,0.26330619991877235,0.3762825538882697,0.5323869013030513,0.6110018911483994,0.43181657034569937,0.4210769489155838
Vermis_7,0.1348583016606903,-0.08144702579162809,0.7906474394286933,0.4537769982684212,0.060822128757919994,-0.4793730105879217,-0.41480166393583967,0.5371778529243671,0.31738032663373406,-0.005203908309996349,0.14758968768032607,1.0,-0.17665581439162467,-0.03795541003845211,-0.0853083129656309,-0.24895551688064782,-0.2590824804258153,-0.10628139177973187,-0.4030831604173073,0.2588609266094244,0.04345049957692925,-0.21986078059249436,-0.12537317674140794,0.19355114637065035,0.8124517488288755,0.2667371385750837,0.05784691865588961,0.06524467367102947,-0.0008242488145932114,0.29060703250540787,0.5323783347205938,-0.1946830588900526,0.012429837501252516,-0.4144760166129928,0.35401718954678113,0.6903375139845955,-0.1749084663096117,-0.3247751340460219,-0.1279190107575707,0.33209089205280035,-0.36932962452580337,0.6814428446032205,-0.30930190480208913,-0.12459365927177267,0.34409375433519895,-0.09267740209385754,0.39890354136459016,-0.2116426038004802,0.09436789058186877,-0.15829587718774613,0.6823845123245978,-0.1820051960825236,0.20126085855916417,0.539021853684367,-0.0787756904588674,-0.21871830375011628,-0.13712278936325703,0.5728264931525684,0.8108871619578273,0.05634072994421608,-0.3427716996192574,-0.3226354189056028,-0.36617834738684124,0.2274031084974777,0.4883486942162353,-0.430244973548658,-0.021615463018211187,0.22833227995537797,0.18640302201663742,-0.08996231185303426,0.5070181584599115,-0.2471962898505026,-0.026252610314855877,-0.33830942393977165,0.47510853761092214,-0.36492788433126033,-0.16316237944928283,0.6294108384346856,0.4417533004598338,0.5033826405602043,-0.2760301759318723,-0.07734658127853962,-0.4665707828669557,0.16238632754743318,-0.0760199836357812,-0.20158636920735123,-0.14171705172439128,0.5367290546356386,-0.0915491068759966,-0.34255897606127045,-0.5751755778663361,-0.40655176610507116,-0.40779249252651256,-0.05155276932240316,-0.4052024924197138
Supp_Motor_Area_L,0.20054445792082962,0.3135507170927083,-0.09228883929839915,0.22214665677013262,0.5121740067397612,0.5535404845522812,0.7351468704150926,-0.2490585150603592,0.05626550658796006,0.527844821210348,0.660236613877005,-0.17665581439162467,1.0,0.9130868871365277,0.6593771182619365,0.652358033688931,0.7960155145237978,0.19986265320565394,0.4501332121644876,-0.07925039711315443,0.30163499380149716,0.9352397461442182,0.1591885948489918,0.5053881572769662,-0.10425492077118292,-0.10985100237613737,0.7786561296572105,0.40278757883173927,0.9052971684283351,0.5455222056574522,0.0827777270363138,0.8334073521784698,0.4342625167476771,0.7401233597988701,0.5763667731435124,-0.27744873189504293,0.6672362517511757,0.5592071396250766,0.8878756695716252,0.41248360923712674,0.6617258693668308,-0.4265393511799936,-0.021338116524503476,0.7084106553058037,-0.14413564037824564,0.23968452724010925,0.3771968307461698,0.8385101177290192,-0.18487037520090466,0.6555867088333851,-0.01612766566147943,0.46220274018050794,0.16410425841588216,-0.3288354741371275,0.0555070603592674,0.8606571781577137,0.6432582907303358,0.01822833270466315,-0.20591657759648113,0.4880642601223142,0.6282035647867633,0.5313556943119769,0.7071276995370973,0.7547086345393692,-0.33697588299866726,0.4701349930600734,0.24771859280138686,0.6025616535152156,0.6403023416680755,0.5747972431717374,-0.12138097774002998,0.18690987217210406,0.8890744322404263,0.5741970321685524,-0.2710431343495201,0.47711058187707645,0.5276645776881984,0.05308684817054237,0.06490260819056533,-0.2102376855780955,0.8721904816780665,0.8699779627203327,0.40447054975788665,0.7052163171641448,0.35959815387616995,0.9118158996575799,-0.2136620379950426,0.21007309292379753,-0.3586200537618901,0.44702354291475355,0.6897555887957246,0.7958625063874407,0.7197646039561774,0.6257027181649262,0.8371090979610112
Precentral_R,0.45716910082274415,0.3627398797339047,0.0413045634661895,0.16094755564839164,0.2649438803994076,0.5131738377137065,0.7065736682820711,-0.23528064658757697,0.3763603289645988,0.44911391537915346,0.7438616139566939,-0.03795541003845211,0.9130868871365277,1.0,0.6336701640088298,0.7084366501233701,0.7631362593645347,0.20751344253089074,0.5259751090387083,0.05480280067162731,0.32676333631408916,0.917074690381989,0.20286972645078266,0.5917132918063857,-0.03671861267529882,-0.11251880365061824,0.8366582738105307,0.44874272099931956,0.9282550432247457,0.552338883187301,0.2552609126947169,0.84487614496884,0.5355531540333851,0.7609536224155126,0.5362722715140161,-0.10842577813035098,0.7842531724756242,0.7164270088619057,0.942459081112323,0.4248018280725944,0.7106743336399963,-0.36254221854199714,0.049891290800559,0.6703623532065527,0.065992285642705,0.3278506242175973,0.26430961822617427,0.8776513478855409,-0.1159526086028029,0.8168868677932999,0.0804315070280879,0.5075686407394493,0.15836566694689738,-0.21307651195715316,0.15229793269561692,0.8590991987151361,0.7158178551067326,0.16281303219757587,-0.1338719102617729,0.45268539610683406,0.598017674326671,0.3767017644899874,0.6635815608602712,0.7692219130988891,-0.18905811960644475,0.49753299734939865,0.18607871329200176,0.7485052162339377,0.602204925997222,0.6048526942071668,-0.02612383890206523,0.3586570947992006,0.8690723633360393,0.5220100616866301,-0.30582341748044717,0.5179078770011981,0.6141496778980314,0.20787008759384074,0.2753354833646139,-0.05528647037745424,0.8923320530015243,0.931077739166558,0.480657324631323,0.7243116118293983,0.3908281778767893,0.8951240039992423,-0.04743924028762999,0.2998336996458985,-0.20986329514125163,0.5178190173732106,0.6945902258465989,0.8362994743525963,0.7483334360574032,0.6380313944178673,0.8104285199405187
Cerebellum_8_R,0.14049466503300712,0.16458442009169255,-0.30076647723240413,0.132238122733934,0.2515570381601255,0.5434212732270062,0.7256540696266119,-0.49747860629445345,0.1665426855918665,0.37255970919221165,0.39076435869501003,-0.0853083129656309,0.6593771182619365,0.6336701640088298,1.0,0.4974058071782745,0.586341202100694,0.22873907301600152,0.5194046501055971,-0.4490021450918049,0.14520641770687556,0.6767501406934301,0.15483050392885087,0.356153327543913,-0.27266359727350703,-0.28670523478601845,0.4004321815456778,0.2562904798486138,0.6065363108430074,0.06968271698180088,-0.2560927836809495,0.6880641169139171,0.16939608740115972,0.6923918391096979,0.23775854581451006,-0.318577979774229,0.46030037584117434,0.4002066459688335,0.6403300231063451,0.20466509020362397,0.5475906169245062,-0.600278831195473,0.05034170738550319,0.5755887938422181,-0.4234187325464639,0.38641233715550477,0.11362637184605748,0.5098429450352245,-0.1432749724652239,0.6539884674088862,-0.2907702056249075,0.3414003647878969,0.1472172948007652,-0.3003243760673224,-0.014733946887824114,0.6132660587901101,0.4859622533958552,-0.03428727361319097,-0.3365474322704844,0.48722612722006703,0.5073681003579512,0.30516941939743936,0.6550152452909871,0.46790493369325453,-0.3589189813234654,0.5459546092796752,0.2632321081821389,0.43087445321524065,0.3415034538222489,0.2680112921845086,-0.16057937705775438,0.14060270928181637,0.6156864227969565,0.6798566951158993,-0.4406855891535927,0.5551170867274767,0.5490913943377144,0.29970162606164735,-0.20052597887859175,-0.3145362234632607,0.6146614558340285,0.5838739470925576,0.4756391243323029,0.4213194949846621,0.08588786625914006,0.7121192587609257,-0.08798482039985482,0.3220875551559716,-0.29732903649606174,0.47000697165278943,0.6872550038568666,0.6560862672919595,0.5573878892787909,0.4263850949009901,0.6927289589981181
Thal_VA_L,0.275397865384784,0.3770364691131659,-0.12942105955889144,0.12598085205764187,0.07478876355721745,0.6470089269865614,0.7186511487859918,-0.503161995628827,0.19495000092178288,0.43337973486984194,0.33257977140709444,-0.24895551688064782,0.652358033688931,0.7084366501233701,0.4974058071782745,1.0,0.7558725083208381,0.38768538030330274,0.7176346993652226,0.1039551862198236,0.38084901682731775,0.6307154037918596,0.32409210547979506,0.626062965632334,-0.1819597449128276,-0.17555697716065014,0.6793838472398799,0.4453751327143084,0.7200417750828204,0.24811449030764174,0.06521695224514906,0.7302676291248921,0.5181147332032386,0.7432081667967038,0.3162335053851018,-0.318078201117376,0.8169134508622978,0.7304495707428091,0.6885428056122707,0.11457876637382654,0.795303697731878,-0.4193504285048691,0.29702668414545924,0.6493427784568641,0.09398324384163963,0.524932474073058,-0.036012385160227124,0.6997301325360129,-0.06789713380076084,0.5895647659697542,-0.22293440125216477,0.712984135573273,0.10230102095563116,-0.38721527858510923,0.4579533181877054,0.6297816059260554,0.8196448238593436,-0.18819673002635565,-0.2703248974580166,0.5156969680727851,0.7067859907562312,0.3121053146984076,0.586482639516525,0.47006079920824784,-0.14245969925331034,0.74617479013327,0.0245977169802169,0.3629219539490786,0.21047629391703793,0.45783060336915893,-0.2216765349726739,0.5674552592359255,0.6626134404291221,0.4827840688015304,-0.4289989636751389,0.4826141970592814,0.32774127250689533,-0.08749448062120045,0.24639345303299182,0.07928686588761175,0.7262892687997881,0.7588671382505652,0.7297501111399349,0.6078932122878726,0.4193393905989915,0.7201523295819965,0.019034618845673635,0.09404426272787642,-0.05198145701126191,0.6796668581270818,0.7209895942612674,0.8075404662815171,0.6578919458023894,0.7065904312686728,0.7611495222009184
Caudate_L,0.13227236889764507,0.39874498535237124,-0.14571820482491932,0.2700774457996234,0.29551490405279845,0.6838317250200443,0.7892766647774547,-0.4261122399375852,0.06161330121347691,0.6104343450275536,0.49337184288211894,-0.2590824804258153,0.7960155145237978,0.7631362593645347,0.586341202100694,0.7558725083208381,1.0,0.3431754453100647,0.6916717921207269,-0.02209657533029164,0.4653779500354567,0.7029562458599328,0.32745573215767637,0.567748112257181,-0.11896193422744343,-0.13604715703800957,0.7385875508383617,0.4989079312665323,0.8058037620198978,0.30633387422547464,0.006703549080495178,0.8482655699899901,0.4806847260311834,0.8012402000498067,0.5219744884957996,-0.3021696892184948,0.733817388908633,0.610735654983154,0.7909983709046069,0.28921262038510753,0.75819123022324,-0.4604872493201673,0.10861023384247849,0.7665426158279963,0.02671709739947,0.5035243219745567,0.19146952438320072,0.7396517100198813,-0.16127215340229592,0.5724731106519779,-0.1452536871435849,0.6992633270057663,0.12315237735389543,-0.3772007799773206,0.23540249674654226,0.757294501129714,0.752180593918539,-0.16225577013153997,-0.24517840018354176,0.6524677283103189,0.7410638974320919,0.4223672990089558,0.6902585179630406,0.6270232665687356,-0.23534177759640193,0.7100977439639322,0.17809111771633515,0.440448599766803,0.4118468563749518,0.6101292187920145,-0.11679344365713573,0.44696675819193654,0.7972196868818496,0.5384658112237821,-0.3751554816644593,0.5132630394422356,0.4132897101318936,-0.07650883851130127,0.1943682957337141,0.008936979289692962,0.7523755070765876,0.8112525952440999,0.6654306535249895,0.6202021369217052,0.40103678789973307,0.8239543266466218,-0.11700533989173412,0.06636782900052504,-0.2971678309437727,0.6824340648686741,0.7077759358385056,0.8242704321182067,0.6561000426089767,0.792531110773888,0.7779441508912811
SN_pc_R,0.016608125545860903,0.19836614154560195,-0.024188076182806783,0.13648379585068993,0.07222079692388109,0.28764558253493394,0.37421840800509976,-0.1910499487345728,0.022935608558681996,0.3164613972221631,0.10419063676440693,-0.10628139177973187,0.19986265320565394,0.20751344253089074,0.22873907301600152,0.38768538030330274,0.3431754453100647,1.0,0.4884656723052814,-0.09307940563757218,0.3237243955770599,0.13693942173823578,0.15095549203816355,0.22582326878133432,-0.1331946042258261,0.09805622855426897,0.14683681934753054,0.3386383901982137,0.23623975149231916,-0.12230460175445851,-0.02730930056423638,0.39898013284796574,0.21889365331300703,0.3336781203474509,0.17614742829827895,-0.21083536461523603,0.3114841343361892,0.2605173901083143,0.25565483171283354,0.1584262835627139,0.3916278356354567,-0.2002754918224023,0.2279282780763441,0.37257948115603207,0.1337019434668677,0.34337244758122637,0.09195461061047683,0.21379731227238058,0.18592937732928191,0.20487735470109206,-0.18129420111246158,0.4104753963040546,-0.0463111444207625,-0.18505238676527114,0.19312534446733018,0.22392609186405849,0.4100857579454449,-0.13541179104785595,-0.15664170902032282,0.2660206734453136,0.33689069687151485,0.11675381106217159,0.42593939136109726,0.22660755463514362,-0.1130014849726511,0.4773003208114181,0.02990054429422885,0.13959330925801852,0.1352759087172201,0.1729122445427468,-0.1274575318619018,0.35374441763059244,0.29724920827483176,0.28153931069128385,-0.09894057158839163,0.442923198488454,0.21280633771613774,-0.10720005467081459,0.004086365784185013,0.18391593734892067,0.2524140682911152,0.30311410995123894,0.44444790138122825,0.2037853613800874,0.12585288195864766,0.33672849971193786,0.15272952194287429,-0.11608954993699509,-0.08632727148109288,0.43386465288484977,0.2705931461515025,0.3944053581934995,0.19476675893438206,0.4017771154769532,0.32181442294256507
Frontal_Inf_Orb_2_L,0.33219367631799224,0.3693681275784666,-0.29704933549853796,-0.019786497788627865,-0.12850926106753624,0.5894963543742502,0.6808317238348883,-0.504270077759233,0.2683957118718551,0.36288145664503046,0.2581966467321527,-0.4030831604173073,0.4501332121644876,0.5259751090387083,0.5194046501055971,0.7176346993652226,0.6916717921207269,0.4884656723052814,1.0,-0.13770699127516312,0.4590226039194628,0.4652993288072018,0.5007023972436598,0.3339555603595849,-0.3620155743078442,-0.0852898013105539,0.3825392893680846,0.38853168138354643,0.5250984483149362,-0.09076038720590321,-0.10441954156330496,0.7321656925407061,0.41218707292215284,0.718302539083219,0.11025413117505485,-0.4102264334261134,0.6363673916904764,0.6850561554533837,0.5561776484235107,0.08332022378935189,0.6987257560294727,-0.5650610332823864,0.4586971965418044,0.5918150058319357,0.11644460696614965,0.6836701320085885,-0.158811436715444,0.5434292714592064,0.05411543777456984,0.6272038702617173,-0.3705264984652975,0.6175267067172423,-0.07293418036878424,-0.3810560550473015,0.3323735860739641,0.5233366329455205,0.6657977025397617,-0.19841096010289144,-0.5014662904529564,0.4661258945253798,0.5693151300932916,0.29383172559022497,0.5939941988806412,0.26558920234492656,-0.10269491479259882,0.7932060430375079,0.07085442321917286,0.3208371592344082,0.12206671678371381,0.46236870344818043,-0.21476287145166068,0.7285353065283597,0.5167678569169544,0.5106698330289868,-0.5309895616713955,0.668678288393524,0.4567211753132386,-0.07368543699849019,-0.01286001716648524,0.0028543751932799885,0.6176506413988189,0.6306639298607672,0.8075278549541722,0.2651631213772032,0.2921155051954189,0.6511104906202834,0.2801010955709483,-0.059664262149485114,0.0754874940322554,0.7745738375798364,0.7150360498189532,0.835475807578707,0.5630443854057389,0.5760111421105046,0.6386799771826775
Temporal_Sup_R,0.2434659275544871,0.1458299728448147,0.5184039009180721,0.15781103080004488,-0.10233077552721598,-0.13443818065052668,-0.24587809982097691,0.27982734066382176,0.23396853676970017,-0.003215361984937414,0.021505495098536873,0.2588609266094244,-0.07925039711315443,0.05480280067162731,-0.4490021450918049,0.1039551862198236,-0.02209657533029164,-0.09307940563757218,-0.13770699127516312,1.0,0.2347767603081326,-0.10251485788022077,0.06831503805629413,0.27044958990899115,0.44813276325642065,0.18302491549676062,0.30153717944373487,0.11381589719752268,0.09657811014146958,0.3543846412679505,0.5973911231023654,-0.1544893585944605,0.34435506390824544,-0.13382326671414513,0.21908213733683984,0.4689320910193114,0.2674201858067127,0.16105857964747244,-0.025521086000933113,0.1330123939516256,0.03275537074313099,0.5095677556442112,-0.1299352878580928,-0.0009775215331084032,0.6568082430009522,-0.03793292469579829,0.06522933041719917,0.0944776717284392,-0.04589548342909622,-0.15316936802095132,0.37443246171421946,0.21888780172561473,0.13023144408395843,0.18957463223550053,0.24550555314983888,0.01279345589501557,0.15648780102259693,0.1022008745126174,0.4907343810530634,-0.011651150595749891,-0.09754632504511834,-0.1683990303098583,-0.3219359338891261,0.0880314760655667,0.4689374050596309,-0.14800790295618124,-0.2568590987398893,0.05222043685917736,-0.017536629433003232,0.2233462607890873,0.2557835705062381,0.18486343221496843,-0.006246834387537416,-0.25974839577009307,0.1792353314443416,-0.3687353027933861,-0.286326156887795,-0.07765889292689714,0.7846360235698309,0.5294306537154361,-0.0502231311109012,0.1356923220067101,-0.04707875700138651,0.26350232866754497,0.36564275808342056,-0.06980416678308367,0.05027454144509415,-0.03147169791384165,0.1120477710284314,-0.0113581893276975,-0.24889313794553583,-0.12231937575187879,-0.11906644728206293,0.2054998949364048,-0.16593063174618203
Putamen_L,0.13839941542471623,0.1077136823865211,0.3042446262709749,0.5206848406072032,0.09771907749999977,0.13208449103651135,0.2291170760176412,0.052160413059892816,0.04675238722874557,0.5396709375326838,0.29951523266649777,0.04345049957692925,0.30163499380149716,0.32676333631408916,0.14520641770687556,0.38084901682731775,0.4653779500354567,0.3237243955770599,0.4590226039194628,0.2347767603081326,1.0,0.1782431032890466,0.5305261302883996,0.3690045925155996,0.20619497085436067,0.20850663336786154,0.44914936750009266,0.5391154459902773,0.4902514594811966,0.26727764197820586,0.3641351646908471,0.5087982580928216,0.7089199289427043,0.2742111078453686,0.6248093860385194,0.09522463332508758,0.5520590459618997,0.26650228084671584,0.34031353489424604,0.6059523401564335,0.29321904123501014,0.11708728443483939,0.07494007309380687,0.7542676307379662,0.39620373054876584,0.5036477356659457,0.37717895013176284,0.33194717741027163,0.17027560781168327,0.10359550982594545,0.05100516003655454,0.4901995198744006,0.055887328073515166,-0.06470542767533471,0.25832576734429935,0.5168321877884988,0.5067692155711905,-0.017706034435677163,0.2057068747586922,0.6353053535242846,0.11965101870068613,0.10184570511267506,0.23433627213186692,0.3772002034354461,0.21875830502996188,0.2524318989451659,0.13015278488812992,0.2543197938675695,0.2579410214649977,0.75332942919546,0.06473711542544804,0.37105638849529105,0.5065668400194777,0.10985506449573357,-0.10070296649122323,0.14972890557858048,0.03899772268089792,-0.018312977489487854,0.3320812522092181,0.3745777728496815,0.34862098010004894,0.4857637532044521,0.30417896454458054,0.47971319055617534,0.3859850272887502,0.49497898402880935,0.1722817440183344,-0.216783199456513,-0.19468724301083137,0.35272476760693544,0.08149386293696365,0.3825969493374658,0.2572731823407078,0.7268915309071865,0.23466456539674777
Supp_Motor_Area_R,0.33934414838505794,0.3105954506957655,-0.16563607013396595,0.05469005612355152,0.35479974649481694,0.5365507849889407,0.6999664319914398,-0.2849895750898819,0.1915348028013752,0.37015424571441863,0.6275309287071725,-0.21986078059249436,0.9352397461442182,0.917074690381989,0.6767501406934301,0.6307154037918596,0.7029562458599328,0.13693942173823578,0.4652993288072018,-0.10251485788022077,0.1782431032890466,1.0,0.16375940248902088,0.44525186152812357,-0.2126122159250148,-0.1979282564174574,0.7420906416674102,0.3430595504754044,0.8690637491169007,0.49326114380306063,0.07721209167759772,0.7751332893207837,0.42196445442153296,0.7333050004636441,0.4199736849249299,-0.27841689245884815,0.6735241155525439,0.6649239963028835,0.8754078936470893,0.31707578553910215,0.6643736261929226,-0.48017862259570426,0.0485520394328503,0.6132269256584713,-0.14688589141288136,0.19773647687960816,0.2285671863753286,0.8435057952898184,-0.16638211815969392,0.7501600799502148,-0.06946463937828426,0.38658216603167966,0.15807092056250974,-0.30961125535269296,0.04233243020712291,0.8388150550039732,0.6121810896257427,0.06624447578201063,-0.3048905323839638,0.3614590851476566,0.5720877450299745,0.4568487314975798,0.6731969035337511,0.640319490306978,-0.34090673209353267,0.4741381613081927,0.21469680946581426,0.6215474880174094,0.5636111824224561,0.5094767608146699,-0.13621504208151644,0.24544510445159326,0.8094235430112182,0.6184383106375023,-0.34699632710534223,0.4910015527671473,0.5899768274851888,0.09362894765136674,0.04203385892160704,-0.28440009032668156,0.8961290765670926,0.8553215752041378,0.4231925633529704,0.6316766851469992,0.3045656903601476,0.8819577524256668,-0.11605310060025616,0.21258849538835095,-0.19065936459936322,0.44205612682078865,0.749244217584551,0.8219501058342468,0.7498458903071658,0.5067806102507558,0.8503388856575202
ACC_pre_L,0.4030975868912823,0.16937638949943967,0.006686027544382809,-0.025599784837939194,-0.21784054033193714,0.11943043709461917,0.09617803503367726,-0.006609983306042084,0.21448178535141452,0.17844196666694712,0.017285317676798046,-0.12537317674140794,0.1591885948489918,0.20286972645078266,0.15483050392885087,0.32409210547979506,0.32745573215767637,0.15095549203816355,0.5007023972436598,0.06831503805629413,0.5305261302883996,0.16375940248902088,1.0,0.05028090214606709,-0.008863418185156902,0.19535140081556965,0.24745143157365296,0.14314231218761614,0.28127349169145927,0.05298111134307925,0.26778317745076524,0.3136977047560127,0.5149402123608429,0.16095804998623428,0.12654080558063094,-0.007192415652904652,0.3398787395789195,0.4345974781155334,0.13801499168233372,0.19415504074658377,0.08435786911761901,-0.010883592687868177,0.26420846078020105,0.4475417814916895,0.35462882350958763,0.4608061602992658,-0.07197005382281302,0.3003875672886467,0.27281830283167524,0.2340704201595524,-0.09721203010945596,0.297885199561053,0.11005813109594617,-0.11936475698657019,0.22554054066563686,0.28280608739705615,0.2285497298312336,0.05496897976280496,-0.14918883819662365,0.25226689870431385,0.09385757160005856,0.10385366122716544,0.1679962154273156,-0.006479991042837847,0.19596710864333033,0.26479632778874884,0.0688552017361982,0.11475129946200534,0.011754690682932436,0.48195490622010106,0.19818032255668216,0.5882207870927406,0.19741177804010115,0.23246268708407833,-0.1667223075135599,0.2823309866060427,0.08223958019773404,0.14181877839364979,0.0674889576697526,0.1577618466116591,0.2821088562955886,0.3845743472252967,0.27734707019427735,0.138099312665551,0.24618690275993482,0.3401833914862033,0.20182298679593857,-0.15585932453252868,0.1994841564708226,0.32127925375932187,0.19964695527702614,0.3667600109392954,0.13170393292129082,0.3249030612908192,0.19107508235788748
Thal_PuA_L,0.14178637895019033,0.3005901864699804,0.3292323122248682,0.45872433416125313,0.18993440846843399,0.3614323570125864,0.4503331817712055,-0.2229099346643999,0.21207498813516973,0.4142971799114638,0.40430209034339193,0.19355114637065035,0.5053881572769662,0.5917132918063857,0.356153327543913,0.626062965632334,0.567748112257181,0.22582326878133432,0.3339555603595849,0.27044958990899115,0.3690045925155996,0.44525186152812357,0.05028090214606709,1.0,0.2626993260779225,-0.01201905031474567,0.6965231512807227,0.48217003150640736,0.682146328491603,0.4526045191710277,0.28735591554879647,0.5284930044556367,0.4222299080118486,0.4665567962885155,0.5820605658504509,0.08870636473667644,0.6030190539338557,0.3451828146471874,0.5951562837415558,0.3897505774504895,0.5103009220010016,-0.0014528758468081043,-0.06315082002596477,0.5542626862657631,0.1921724474548133,0.40937940054202887,0.237065156704406,0.5944973979209978,0.03465038784048525,0.3491475703341455,0.21295802814052825,0.6059310251987997,0.13325466514533832,0.06320944290457377,0.34688418837918883,0.4716982731099831,0.6279370867175873,-0.09649043705263587,0.2814745747132967,0.6354601139543741,0.4514360786139684,0.11113483286484539,0.3078592156401561,0.6200247835761797,0.00537597296782022,0.3603720173759921,-0.06290160456957175,0.38685493674809035,0.3031237799221132,0.35202184444790635,0.00921977705701081,0.21733880060684577,0.6254772575135222,0.21089159289918732,-0.102291234384219,0.12148603975778267,0.11232940946690015,0.1306195197338113,0.4706884389027533,0.3328655556903744,0.5029300601303726,0.5898530249410636,0.348979771111284,0.6781253311951286,0.35135897221327633,0.5009989122226687,-0.15345746288306508,0.19496966497307955,-0.24022080745039986,0.45484383900036596,0.3032330952398355,0.4461093586468852,0.36014256426075497,0.6579008410503098,0.4801142811623791
