,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
SN_pc_R,1.0,0.3386383901982137,0.09805622855426897,-0.09307940563757218,-0.18874646220809185,-0.027523737996563005,-0.18129420111246158,-0.19485202710073324,-0.09350821326568913,0.40664468424759787,0.07222079692388109,0.33689069687151485,0.3874656723304076,0.25565483171283354,-0.22437429623922298,-0.09894057158839163,0.13648379585068993,0.22392609186405849,0.19312534446733018,0.23623975149231916,0.03949673023990472,0.3686886088602343,0.36287164454562143,0.29724920827483176,-0.10628139177973187,0.2705931461515025,0.09754024742334091,0.21280633771613774,0.10419063676440693,0.016608125545860903
Thal_MDl_L,0.3386383901982137,1.0,0.015471285668422164,0.11381589719752268,0.11169138221312297,0.2515683151060178,0.06503507815948849,-0.08195285815724074,-0.24984772127310834,0.3717016893231907,0.1480943969029894,0.27774554236976146,0.38595331552737344,0.4980058183325717,-0.15770279543487753,-0.11036944228266474,0.3500682575815008,0.3827997217349444,0.08534047180930542,0.5350325834339494,0.17445175282207434,0.16322389262089845,0.5319208670529112,0.5119458528123803,0.06524467367102947,0.19593504205746196,-0.03428479011968915,0.11974198378841247,0.3955505724871041,0.03328582106483329
OFCpost_R,0.09805622855426897,0.015471285668422164,1.0,0.18302491549676062,0.3304519208341809,0.31893863249062765,0.3814907802784191,0.10817802666811809,0.34737192910187703,0.030622163043478524,0.040202262721965074,-0.2546537419185612,-0.39057506870058695,-0.13032751963048267,0.1784728898534107,0.474621209832623,0.22878029897122867,-0.11757716932931685,0.0235732657600593,-0.05937489415111576,-0.1703386763581939,0.06533152071961719,0.16885108154585676,-0.010063094222625824,0.2667371385750837,-0.4043141374581166,-0.034390817198070855,0.030958699236547645,0.0784574685594957,0.23949500747003163
Temporal_Sup_R,-0.09307940563757218,0.11381589719752268,0.18302491549676062,1.0,0.22563239312069464,0.6334760948648364,0.37443246171421946,0.22092146902767165,0.35666786354844465,-0.07301677514455708,-0.10233077552721598,-0.09754632504511834,-0.17818076755093595,-0.025521086000933113,-0.07162884283348807,0.1792353314443416,0.15781103080004488,0.01279345589501557,0.24550555314983888,0.09657811014146958,0.24847348333842822,0.2541018579651806,0.1419331047772828,-0.006246834387537416,0.2588609266094244,-0.24889313794553583,-0.08034948319199393,-0.286326156887795,0.021505495098536873,0.2434659275544871
OFClat_L,-0.18874646220809185,0.11169138221312297,0.3304519208341809,0.22563239312069464,1.0,0.10134643480030726,0.3015888454163944,0.39158916366688856,0.021901892409038767,-0.09886350659400678,-0.15513934026341006,-0.04023559297167061,-0.10997762661126946,0.17197130192293264,0.3654772075638469,0.0665512522326115,-0.11617356774872296,0.17263132769792022,0.017964882769027274,0.29572322985188093,0.1429123150733889,0.23001402402518284,0.08977926676864667,0.1476712196152795,0.06092174812491322,-0.013721548262834744,0.018288187009640352,0.10533485138261707,0.18747812656402219,0.5422818908794045
Heschl_R,-0.027523737996563005,0.2515683151060178,0.31893863249062765,0.6334760948648364,0.10134643480030726,1.0,0.48160739876200215,0.2160761442242917,0.34310345827962413,-0.09223400197489388,0.1239639077489377,-0.13921692906131833,-0.30897710930197037,-0.05805775247466907,-0.21172353450454018,0.36456531922751156,0.5172344279494584,-0.05370821742698685,0.18718268348154674,0.07328272554116853,0.0743601763857444,-0.0344886614984923,0.3207844667367111,0.06451983332095614,0.4901559514530672,-0.47278682199149946,-0.07868308215885265,-0.3120755153115381,0.07532660346009512,-0.019067889093296857
Cuneus_L,-0.18129420111246158,0.06503507815948849,0.3814907802784191,0.37443246171421946,0.3015888454163944,0.48160739876200215,1.0,0.24293055771039804,0.4315652362926866,-0.17802807068919052,0.13333792261759433,-0.3307685012790793,-0.5518812916384352,0.029582820401412278,-0.01221606813509493,0.6387574225579107,0.46394363538911604,-0.06419263400490127,-0.05049949835020498,0.13215880257930798,-0.10723877555197854,-0.25873315450532647,0.20079421646984189,0.17023904444073729,0.6823845123245978,-0.5078697205835405,-0.17233395613221825,-0.056420043776913564,0.43038034954569315,0.24057363406965052
Occipital_Inf_R,-0.19485202710073324,-0.08195285815724074,0.10817802666811809,0.22092146902767165,0.39158916366688856,0.2160761442242917,0.24293055771039804,1.0,0.07024116634074402,-0.18830017357671647,-0.05039364047288682,-0.14326264922641088,-0.2917832767759487,-0.06544869325212925,0.0894521351512191,0.14927813771194737,0.0727577449382444,-0.04311127793673469,0.054750211050269545,0.07303052950500886,0.04047672578889382,-0.06354895488841446,0.0712339244577413,-0.04367940234096505,0.24125314145143142,-0.23787908260101223,-0.10066300369883033,-0.20927376846341453,-0.06411892429114506,0.19928408322975036
Temporal_Inf_R,-0.09350821326568913,-0.24984772127310834,0.34737192910187703,0.35666786354844465,0.021901892409038767,0.34310345827962413,0.4315652362926866,0.07024116634074402,1.0,-0.05807434712731215,0.22080451394665523,-0.30776889005955876,-0.5410839839359386,-0.3681867012387274,0.0021006309284733035,0.49429972254889265,0.2275089671735502,-0.3386521799419122,-0.09059171917374918,-0.2511495681699567,-0.10769815519060906,-0.20752777258258137,-0.06426903010509247,-0.16530963270099747,0.2946826073127437,-0.4728381003004967,0.17525507311888702,-0.2787697145770244,-0.1459840597744698,-0.06811078220694368
SN_pr_R,0.40664468424759787,0.3717016893231907,0.030622163043478524,-0.07301677514455708,-0.09886350659400678,-0.09223400197489388,-0.17802807068919052,-0.18830017357671647,-0.05807434712731215,1.0,0.21121239682626053,0.311939170151598,0.37748472679019934,0.33878949787264767,-0.1950225902176761,-0.12054366411469863,0.16470450551132929,0.26458146841745184,0.12915988553835678,0.2783900193154952,-0.017333195501461868,0.2277775198173271,0.27535891704202653,0.3576183531783039,-0.19488599865417663,0.2915399369972793,0.22914222326297298,0.2739036147319368,0.21339908203337732,0.008868433068728249
Vermis_8,0.07222079692388109,0.1480943969029894,0.040202262721965074,-0.10233077552721598,-0.15513934026341006,0.1239639077489377,0.13333792261759433,-0.05039364047288682,0.22080451394665523,0.21121239682626053,1.0,0.21974090799375895,0.06154997232747672,0.27330521577197275,-0.2446010881083824,0.21206946221050527,0.4545327527305901,0.32718878917294164,-0.21415834145340523,0.38665377860271916,-0.10488436524926123,-0.4042013999856664,0.35634459941200974,0.47421972066797224,0.060822128757919994,0.030545161241975802,0.10319398790575599,-0.020764975407714565,0.24903685967301464,-0.376297772034055
Thal_AV_L,0.33689069687151485,0.27774554236976146,-0.2546537419185612,-0.09754632504511834,-0.04023559297167061,-0.13921692906131833,-0.3307685012790793,-0.14326264922641088,-0.30776889005955876,0.311939170151598,0.21974090799375895,1.0,0.7603025478788493,0.5978879950932798,-0.17148529947433433,-0.37716678064788983,-0.011995931259846195,0.4922241315544076,0.26094003385665476,0.5846384648380565,0.4901698673706422,0.34491849482316783,0.3475739567630982,0.5389843455075064,-0.3427716996192574,0.7028134902630544,0.2472830209978612,0.2775765653808723,0.2108468885799106,0.015535623428468986
Thal_LGN_R,0.3874656723304076,0.38595331552737344,-0.39057506870058695,-0.17818076755093595,-0.10997762661126946,-0.30897710930197037,-0.5518812916384352,-0.2917832767759487,-0.5410839839359386,0.37748472679019934,0.06154997232747672,0.7603025478788493,1.0,0.7142143180161868,-0.10388320850529077,-0.6590014562450196,-0.09351542024153232,0.6397708982709657,0.2322137091489953,0.5827566298729504,0.46325723672188873,0.41612673684437507,0.2911377782802604,0.5519395702806688,-0.49932318949560744,0.8994211454446692,0.28874716320511884,0.45935498869747604,0.2950162148830224,0.04464635868811414
Paracentral_Lobule_R,0.25565483171283354,0.4980058183325717,-0.13032751963048267,-0.025521086000933113,0.17197130192293264,-0.05805775247466907,0.029582820401412278,-0.06544869325212925,-0.3681867012387274,0.33878949787264767,0.27330521577197275,0.5978879950932798,0.7142143180161868,1.0,0.021262144601803847,-0.3650349986662774,0.2374274447006836,0.8570246567658076,0.1442855053207888,0.8896201026203141,0.3789332653374139,0.24951899462571323,0.5298507371511179,0.8894191233946578,-0.1279190107575707,0.7318332531862493,0.19391380088692847,0.6679359713990126,0.8032429998226163,0.309752475422003
