,Precentral_R,Thal_LGN_R,Thal_LP_R,Cerebellum_8_L,Cerebellum_6_L,Rolandic_Oper_L,Cingulate_Mid_R,Red_N_L,Temporal_Inf_L,Fusiform_R,Frontal_Inf_Tri_L,ACC_sub_R,Frontal_Inf_Orb_2_L,Vermis_6,Rolandic_Oper_R,Red_N_R,Cerebellum_6_R,Putamen_R,Thal_MDm_R,Amygdala_L,Cuneus_L,Temporal_Sup_L,Olfactory_L,Vermis_7,Cingulate_Post_R,Hippocampus_R,Cerebellum_Crus1_L,OFCant_L,SupraMarginal_L,Occipital_Sup_R,Parietal_Inf_L,Cerebellum_3_R,Calcarine_R,Thal_PuI_R,Lingual_L,SN_pc_L,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Heschl_L,Thal_AV_R,Cerebellum_9_R,Parietal_Sup_L,Occipital_Sup_L,Thal_VL_R,Pallidum_R,N_Acc_L,Occipital_Inf_R,Frontal_Inf_Oper_R,OFCpost_L,Thal_PuA_L,Temporal_Pole_Sup_R,Temporal_Pole_Sup_L,Thal_IL_L,Frontal_Sup_Medial_L,Thal_VL_L,Vermis_8,Olfactory_R,Postcentral_L,Rectus_R,Frontal_Med_Orb_L,Cingulate_Post_L,Calcarine_L,Thal_MGN_L,Temporal_Mid_L,ParaHippocampal_L,SupraMarginal_R,Frontal_Mid_2_L,Vermis_4_5,Cingulate_Mid_L,OFCant_R,Insula_L,VTA_R,Thal_LGN_L,ACC_sup_R,Frontal_Inf_Tri_R,Thal_VPL_R,Temporal_Inf_R,Thal_VA_R,ACC_sub_L,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Temporal_Sup_R,Putamen_L,Amygdala_R,Raphe_D,Raphe_M,ACC_pre_L,Caudate_R,VTA_L,Cerebellum_9_L,Thal_Re_L,ParaHippocampal_R,SN_pr_R,Precuneus_L,Cerebellum_7b_R,Parietal_Sup_R,Cerebellum_8_R,Cerebellum_10_R,Thal_MGN_R,Caudate_L,N_Acc_R,Cerebellum_4_5_R,Thal_MDm_L,Frontal_Sup_Medial_R,Paracentral_Lobule_L,Cerebellum_Crus1_R,Precuneus_R,Precentral_L,Thal_MDl_R,Occipital_Mid_R,OFCmed_L,Fusiform_L,OFClat_L,Thal_MDl_L,Temporal_Mid_R,Supp_Motor_Area_R,Occipital_Inf_L,Rectus_L,Thal_VPL_L,Frontal_Med_Orb_R
Temporal_Sup_L,0.16094755564839164,-0.09351542024153232,-0.4068514349179484,-0.09791393281281692,0.6044071370393502,0.6418217412740597,0.23747386632604486,-0.0728385775769149,0.25554428752180847,0.03597298260227723,0.20093926294097433,0.07618939406904937,-0.019786497788627865,0.4092563102255154,0.2536125142421768,-0.13246703618987254,0.09851731106225106,0.17007893589722706,0.48502840649394596,-0.0815717900079728,0.46394363538911604,1.0,0.10113939958638636,0.4537769982684212,0.4368570590608707,-0.20395230630491615,0.07682525254049942,0.1436945079559212,0.7806853968483891,0.11652603429661158,0.4918758353360779,-0.00948396572803931,0.6135103925011384,0.022851798720659722,0.5509446101767663,0.029697694894320954,0.6563622531616393,0.13298120327216345,0.5705570261160836,0.06898247853178241,0.2822302981708137,0.2374274447006836,0.6621457945707874,0.4632000597719319,0.28270190919164895,-0.10360928482375717,0.20766740603149264,0.1569141205583603,0.3395812717588136,-0.22683964667228812,0.0727577449382444,0.23514059202016072,-0.248435100765552,0.45872433416125313,0.011731991211875112,0.18794967506861798,0.3377480258173905,0.22773803646199173,0.4081033731232529,0.4545327527305901,-0.31801390966075466,0.528123044991671,-0.16873845930622297,0.34337369700785936,0.38303685666344495,0.6786798104375328,0.18312682789632256,0.8678197399989351,0.04562229621115732,-0.20393616042058124,-0.002757897786693593,0.3369401976324425,0.4149002059763106,-0.13172027762698604,0.7216613824801509,0.04183867815126361,0.5379159077209447,-0.30969015411543455,-0.31392451655905246,0.11664521549828186,0.2275089671735502,0.17024810294634588,0.12972983288901138,0.17815125256141587,0.5914183207296088,-0.144435183779429,0.15781103080004488,0.5206848406072032,0.3067049000571306,-0.01756555980141484,0.07962390857162503,-0.025599784837939194,0.2832151720056333,-0.021412387606757326,0.36737485682550985,0.060523976739361156,0.06734473549769385,0.16470450551132929,0.37226442278436456,0.2655283551984733,-0.35933492271351486,0.132238122733934,0.12269633901171006,-0.11137678518791923,0.2700774457996234,0.23437597765467347,0.14471471658957855,0.38150517219075913,0.18200074577422026,0.32763141183872274,0.0064070680225953944,0.29131632524639167,0.3845944780485576,0.0762936918380549,-0.12181578982092377,0.11425281999872558,-0.17418659277039278,-0.11617356774872296,0.3500682575815008,0.24630515671815978,0.05469005612355152,-0.18540637075241978,0.10464087102649845,0.7735350176070147,0.12895499824345755
Olfactory_L,0.18607871329200176,0.0989059831002638,0.0005619081955868488,0.1899630893877009,-0.00553697058766659,0.09087110781849966,0.16412050878962411,0.10778601331561827,-0.03235418176532541,0.04508167993189227,0.2403742578091377,0.13434691806274174,0.07085442321917286,-0.03489688798805946,-0.09728713955877857,0.03591828889359187,0.0004661654527324598,-0.13045526465996446,0.10869172943782596,0.07823064382189997,-0.037354309261554246,0.10113939958638636,1.0,-0.021615463018211187,0.20689816067804656,0.10137725270301502,0.016325203536058947,-0.01530786915203159,0.23284794432812983,-0.03818432142789234,0.25084371629920404,0.10909718616346098,-0.06064703237328493,0.06396851052882853,-0.024436509361710903,0.14617980565292057,0.08529728031276335,0.1547775322642494,0.08103844539274555,0.18720678519648848,0.19497857305751573,0.18123592908263467,0.058891345113466304,0.18206157430552947,0.020556178329179726,0.22759497307542612,-0.0038691160129724488,0.11378191490512131,-0.03699562928849239,0.0790378981554019,-0.04658860630327688,-0.024796278919615708,-0.014513007012102865,-0.06290160456957175,0.07133566711552253,0.08757574012147747,0.1417369643680076,0.2580100277821397,0.21398290775649642,0.13166498791970654,-0.023900304911703644,0.22668265964625756,0.11509091254041852,0.16272850805154215,0.15236815371749576,-0.05608103244563851,0.08529657432952335,0.13256597263632963,0.1431022841236485,0.009601025008550272,0.17047495050218095,0.011146381771248002,0.12838853367341704,0.14612325179498156,0.13127477931868933,0.2510256203866065,0.017162764528938414,-0.06349201382298235,0.06216528536897374,0.06435185981107884,-0.16320402781019447,0.01626146053292212,0.24259599180023328,0.07788947911878086,0.09811579222038785,-0.005446599141104459,-0.2568590987398893,0.13015278488812992,0.07974568126553114,-0.00480946576964089,-0.07917234093801488,0.0688552017361982,0.1151031725843318,0.25131674298645446,-0.032273922230782924,-0.020092069153989263,0.023847816344755905,0.01807199240475215,0.17764114575190235,0.021118939347623954,0.1253425756768673,0.2632321081821389,0.0430720577045123,0.0683516972633,0.17809111771633515,-0.09758548461883859,0.13493174013145387,0.060755993101182994,0.14310653547027866,0.16557378929872574,0.10902565648968894,0.19205432264475386,0.18379802224925662,0.023795722057792564,0.08598206120338116,0.0024279523346811965,0.09010729736800119,0.03176636423194453,0.10687892382427715,-0.1890255362921372,0.21469680946581426,0.2535220589672832,0.03727451817332028,0.19293680668431293,-0.042483607758773786
Vermis_7,-0.03795541003845211,-0.49932318949560744,-0.3300875315620111,-0.33830942393977165,0.8124517488288755,-0.13854551226907572,-0.07734658127853962,-0.476479446532056,0.07707903214779452,0.16762060802054982,-0.1946830588900526,-0.08144702579162809,-0.4030831604173073,0.7596836530153908,0.4417533004598338,-0.4665707828669557,0.7071972401917416,0.42273234559932993,-0.05155276932240316,-0.2223508233896982,0.6823845123245978,0.4537769982684212,-0.021615463018211187,1.0,0.07822507431727996,-0.5751755778663361,0.5367290546356386,0.20126085855916417,0.39890354136459016,0.615558989549394,0.18640302201663742,-0.4144760166129928,0.8034905664210827,-0.40779249252651256,0.7906474394286933,-0.34255897606127045,0.45238477259251747,-0.3226354189056028,0.7070030271775486,0.6294108384346856,-0.2950240876376942,-0.1279190107575707,0.05634072994421608,-0.005203908309996349,0.21642957534203433,-0.16316237944928283,0.6529764128939607,0.012429837501252516,0.5033826405602043,-0.41237342338876637,0.24125314145143142,0.5323783347205938,-0.30930190480208913,0.19355114637065035,0.09436789058186877,-0.09267740209385754,-0.1251058457431762,-0.20158636920735123,-0.12459365927177267,0.060822128757919994,-0.14171705172439128,-0.026252610314855877,-0.432249062517937,0.3306658018182428,-0.03312415901218442,0.8108871619578273,-0.0760199836357812,0.5059214404612167,-0.41480166393583967,0.1348583016606903,-0.40655176610507116,0.6798100056019074,-0.04234900623185595,-0.5458747836891962,0.15048251157126738,-0.36617834738684124,0.02201880912381259,-0.3385914730192264,-0.3247751340460219,-0.1749084663096117,0.2946826073127437,-0.1820051960825236,0.17852448966933684,0.016625010388126627,0.06211356607808,0.31738032663373406,0.2588609266094244,0.04345049957692925,0.47510853761092214,-0.05372406068876171,0.36435453146816543,-0.12537317674140794,-0.08996231185303426,-0.4325488098304562,0.47734179165348517,-0.0787756904588674,-0.36932962452580337,-0.19488599865417663,0.14758968768032607,0.7380444103999819,-0.19328595317236344,-0.0853083129656309,-0.103349669311518,-0.4793730105879217,-0.2590824804258153,0.4883486942162353,-0.2760301759318723,0.11622954620056009,-0.13901109469880474,0.010541492027156875,0.5113932548267703,0.22833227995537797,-0.0008242488145932114,-0.23591137077291466,0.044521104154743314,0.35613770228655467,-0.45556303854222924,0.06092174812491322,0.06524467367102947,0.34523116985243196,-0.21986078059249436,-0.36492788433126033,0.5070181584599115,0.35401718954678113,0.539021853684367
Cingulate_Post_R,0.8227913274082294,0.33951484229229906,0.20550833476434924,0.3429720793256808,0.20748860836226773,0.39594040275152714,0.8381601944531317,0.2784106358384122,0.2905112947085779,0.39264382280920784,0.6597272105516971,0.27931621664403683,0.2846486294438597,-0.0014644826983556414,0.35778997086755926,0.1692661707595641,0.13968687493852505,0.23177608965092084,0.6148736445932464,0.10871816013649531,0.3269709596436411,0.4368570590608707,0.20689816067804656,0.07822507431727996,1.0,0.3857273672062794,0.11493079711956439,0.17349588333248445,0.6020344947856046,-0.03970115511907491,0.7510183298622958,0.4848459288336437,0.18814256330865853,0.5923268154333883,0.28193306475672114,0.2818235253267185,0.40887831956904375,0.35644322372015574,0.18933924580606898,0.1410075649257048,0.6891848499539505,0.7956629149537865,0.47537725148910853,0.48400307497609996,0.1314589254980694,0.4498104871060549,0.1093523641967355,0.5844216165517618,0.06267622236702909,-0.03000526430957366,0.10005176734980625,0.4468943941129948,-0.062160475063856184,0.5045667323327567,-0.12035817876200462,0.15859274879505414,0.5217387172510782,0.7893451104276434,0.6386107457998408,0.3817108431936807,-0.15124319176534187,0.862449457198204,0.12323018303844491,0.1738723630025905,0.8959705042356015,0.17226472768753767,0.3868249085525542,0.30153990915790757,0.4130278516874314,0.36723211251050836,0.6086146356987455,0.33665302933082886,0.8560493960628724,0.2137124606822153,0.5940912061496709,0.45531242887852963,0.41665441458697,0.27376382452095505,0.46718424461126895,0.6486184912493312,-0.10460604044203387,0.3555047807155439,0.1480480107421554,0.09980552056795103,0.6695328875620287,0.2189817480250301,0.1798839472879119,0.48421027343897893,-0.05277401708283085,0.2634168876946342,0.13929135635983475,0.18428851631012083,0.6855290147451081,0.37846006697416956,-0.03435048302352346,0.11199445977135505,0.47210402445460786,0.24664300412566043,0.7927194979758956,-0.021271824405377136,0.24308482531581724,0.3838342856324945,0.14020888306757667,0.23681799140672302,0.6377771698956639,-0.05951700430257858,0.77904500852396,0.6012186186020824,0.7160893076029508,0.8555540765103273,-0.023784877568915827,0.7471283968285475,0.8531870524213607,0.5959520657502944,0.14050690537130184,-0.1094536216864328,0.2615149118222958,0.37178019135954204,0.4507973276217238,-0.0864519364152831,0.7688514053898944,0.2626348419136269,0.08365842765434432,0.759089003020851,-0.06643603367259014
Hippocampus_R,0.6945902258465989,0.8994211454446692,0.4298814650790195,0.6291550800469605,-0.60006359974654,0.425594167747155,0.6560310711596449,0.8696902176028916,0.21542301445270468,0.5221531720586604,0.7025763029075395,0.2985382765350355,0.7150360498189532,-0.8568519985594537,-0.1390416175705632,0.7879437557938767,-0.21911928201374772,-0.2440405158192336,0.4645307580256178,0.243980726703336,-0.5078697205835405,-0.20395230630491615,0.10137725270301502,-0.5751755778663361,0.3857273672062794,1.0,0.053511936466579584,0.03377498271547887,-0.2289830126715696,-0.6569087208812794,0.18141713126510003,0.9062805715926975,-0.7028703704211161,0.8341721993438823,-0.5908787457985598,0.6715786153284671,-0.30159784469797035,0.42934631403182616,-0.7362351788387121,-0.16841613643050202,0.7134754250160777,0.7318332531862493,0.3348926450235834,0.2821746496178165,-0.11831920680251187,0.5989792707875363,-0.663010963296047,0.23799273198371756,-0.43829482449281176,0.30529593517490766,-0.23787908260101223,-0.35627962788707634,0.2591361608022538,0.3032330952398355,-0.21169715347464577,0.3956653053061327,0.5564062975920316,0.7225182353489235,0.5025788934075114,0.030545161241975802,0.036933012916631563,0.5664102026181939,0.52720558187468,-0.36217509679308274,0.5821776722700708,-0.7018050501029873,0.20922691800292598,-0.45490103503555496,0.8783024883239671,0.22297266006491914,0.8714119724740396,-0.5421832850488875,0.5890945293895347,0.8587098647122431,0.20711216139871239,0.7361185199743274,0.40870007274977876,0.5002760080617811,0.7241747235708724,0.6693406323928198,-0.4728381003004967,0.4934321580047223,-0.026055674668293775,0.18326683920469022,0.38298864509689073,0.13217466687902593,-0.24889313794553583,0.08149386293696365,-0.6933461284035036,0.4580143899382134,-0.3031322447092277,0.19964695527702614,0.3638178692127146,0.7901710476536136,-0.7552240251910836,0.17246366743606364,0.8190409032807553,0.2915399369972793,0.3762825538882697,-0.7848345598789853,0.5604026976912136,0.6872550038568666,0.39296092442303643,0.7785083750933894,0.7077759358385056,-0.5017427239027357,0.7702434135047203,0.37714447763701003,0.6816789746732249,0.6081299761992695,-0.06258498141718079,0.35865656498399273,0.5832893243782065,0.64728739352985,-0.12421200396365095,-0.19406426597155907,0.889331835623958,-0.013721548262834744,0.19593504205746196,-0.6786662607388414,0.749244217584551,0.6828932795847035,-0.41361842664111864,-0.004625536354922511,-0.5412928387692431
Cerebellum_Crus1_L,0.2998336996458985,0.03657512355212121,-0.03378485155740287,0.008728999307943389,0.35946891366373185,-0.06181560928047099,0.14545573986570434,-0.008318057030186884,0.2427063884284311,0.47602985826351524,0.13098480085816747,-0.04971036215238122,-0.059664262149485114,0.13308974452797082,0.18096026118649078,-0.06010600635168744,0.6285038215751403,0.07976059486351159,0.020275803243606776,-0.08850312690703112,0.19827167699795573,0.07682525254049942,0.016325203536058947,0.5367290546356386,0.11493079711956439,0.053511936466579584,1.0,0.2833493408950673,0.07653472107802377,0.07104496841477677,0.17585962095626195,0.13489386789871896,0.15228641810574814,0.008954905025624123,0.2423326463407167,-0.06919824586305076,-0.03295165428632215,-0.05893673856494221,0.114067874363966,0.4947185093018011,0.026953883208650005,0.20608960028293838,0.023535115201089016,0.07114412310658204,-0.06753886705642816,0.22517231099678756,0.08688938581644375,-0.08286830881812984,-0.004179065035155946,-0.31889663088723424,0.030399680493797467,0.06641641810624309,-0.18639546829106945,0.19496966497307955,-0.23216523122930052,-0.059723306946782906,0.09550671128386913,0.1432380442454524,-0.04032206256435363,0.1615577456540216,-0.16104870808169486,0.1507221968785053,-0.14403093173354725,-0.11336626746488634,0.1625976966349572,0.17256931377229406,-0.07507195181810362,0.02608116493994346,0.1266354069019142,0.12247123248886466,0.054026552454269614,0.17200126722884682,0.11233043246485275,0.04190694417704793,0.02227260537629061,0.03209574303390827,0.1322462690730624,-0.19245914897550795,0.0503891736727373,0.07267379328019795,-0.0003229651740802027,-0.027859140470590203,0.1337170085653443,0.13722640707160336,0.14849634916184487,0.290917566896064,-0.03147169791384165,-0.216783199456513,0.060233214602616617,0.1968283629806533,0.07318152191236489,-0.15585932453252868,-0.03473717522259893,0.002038675445618618,-0.141098951273251,-0.1564965342024206,0.07758041173262482,-0.1279587791457749,0.22445332615892838,0.14374809461535143,0.20670397643465557,0.3220875551559716,0.07566386379401151,0.06891301099249342,0.06636782900052504,0.0368168317021876,0.11322481759988301,0.16941258621174937,0.11960109939141107,0.22242998263552646,0.6041142230165291,0.32381384487831505,0.19288705050100408,0.0024992531142186006,0.08910758671462984,0.23980543742000404,0.20479729361114823,-0.11933902675134027,-0.04964387590796742,-0.18803134983991335,0.21258849538835095,-0.007579198114875197,0.16806513657098165,0.09916561300343057,0.07644220417914059
OFCant_L,0.15836566694689738,0.05317147488639002,0.11152067225357416,0.02373666791872586,0.19608519086531714,0.0735666099810955,0.1336172596023081,0.0825368872474999,0.13947455959253793,0.25956325458161666,0.08574810671659427,0.13359176058080993,-0.07293418036878424,0.043508793417868785,0.20775418400029563,0.02441359226297263,0.19753603091254943,0.05050891908165861,0.1596624284733033,0.22912300820731588,0.0871293170278838,0.1436945079559212,-0.01530786915203159,0.20126085855916417,0.17349588333248445,0.03377498271547887,0.2833493408950673,1.0,0.09477741532029502,-0.007270696427382934,0.11390306064463464,0.11399710648427651,0.16566863512327673,0.009313863297440435,0.1777205626362174,0.029800295582288704,0.06505420371980052,0.17255149569011566,0.07404356061506087,0.14733905390661717,0.04531968825333597,0.16979142961589455,0.12950132733584854,0.1966366708285136,-0.08841024721635388,0.04688921829701173,0.011138443639086492,0.05965110252927981,0.01531894460359126,-0.12608831852068514,0.025002312349303068,0.024264635520590865,-0.26589287312916077,0.13325466514533832,-0.16515959918897566,0.07854898691664092,0.07927184891618652,0.09811335537357892,0.11915295847127254,0.07085056418045343,-0.22818050777284712,0.1434342275001722,0.03877512114340175,0.006524043775967911,0.11732804048010331,0.1549676208152358,0.010989919308733869,0.11321176535878746,0.13364361292023075,-0.02575059471432763,0.040780899429676276,0.06612807982001305,0.1180201679631107,0.07071493053501146,0.12477717895654261,0.055385358756188226,0.11775178571902203,-0.09945757718626178,0.02635586416411555,0.10570481086297083,-0.0011440673168570323,0.0907215386679439,0.04034740312573856,-0.06721068878272833,0.1391753451424921,0.04612999953544691,0.13023144408395843,0.055887328073515166,-0.03405547035525266,0.219567163442545,0.15100420932005798,0.11005813109594617,0.15849723542693195,-0.006244653534965392,-0.03577313494792186,-0.03346653443077674,0.07297266727017138,-0.1277363750360123,0.13569630415469727,0.0677539058705085,-0.030967954608719754,0.1472172948007652,-0.03998306698744995,0.12109969012626431,0.12315237735389543,-0.012800248202949624,0.08661913838561956,0.1658300068124046,0.08542677127882592,0.16412345373640227,0.2047455145154711,0.13115086531258988,0.16694214958465675,0.1799801252869835,0.10028456647662642,0.34474147097225183,0.09369663834690749,0.03696142329675077,0.007854072821547563,0.03508603986943073,0.15807092056250974,0.010479504073520643,0.21425665936265884,0.16896452669256143,-0.03836630908462509
SupraMarginal_L,0.26430961822617427,-0.22549419044708302,-0.38340786249524644,0.0015129915911122542,0.5632889224427718,0.3687206952263273,0.30018391072352185,-0.23491286520997937,0.24458273089723143,-0.1129184663106741,0.22674519639839008,0.051284728902875706,-0.158811436715444,0.5051826514126339,0.1119416432632344,-0.35915840194169685,0.1062855872284828,0.04722990272467919,0.2811247185363877,-0.012074046891852142,0.5898279776855908,0.7806853968483891,0.23284794432812983,0.39890354136459016,0.6020344947856046,-0.2289830126715696,0.07653472107802377,0.09477741532029502,1.0,0.13079666022787234,0.80814694623785,-0.09250196519433766,0.5233580292285612,0.04050015130517169,0.5705112087600686,-0.11800554328268412,0.5851751286187009,0.26128098359696755,0.7365233960913303,0.17147723661700917,0.32473928690085774,0.2898787918303875,0.3351268431042178,0.4244282926558783,0.3013063407918824,0.16165410387362528,0.42127415466492135,0.11308231062444585,0.13424129215644395,-0.2573398964745945,0.045160634174150054,0.32692328960952893,-0.2629932982951327,0.237065156704406,0.01285071499264508,-0.02261569850719128,0.32442226971513544,0.3247771355308579,0.3134203563860865,0.6055728693433057,-0.32394231583430566,0.5806867822280565,-0.07005822078915482,0.4093464617389894,0.5012670667271629,0.5796116463916837,0.12472758443263225,0.8217185255296886,-0.05384843844888831,-0.05039783202271439,0.016742573513717225,0.5299773930037687,0.4329888650671949,-0.1861294103089365,0.548396088915401,0.10031100570354112,0.2076139939308884,-0.3608379962735038,-0.3085684273018057,-0.009925383628776294,0.36380705367755495,-0.04567879369259242,0.10646873729365945,0.242332936242652,0.49339695307186,-0.11286716706932433,0.06522933041719917,0.37717895013176284,0.46471625530056715,-0.17608663793113727,0.07678574462895305,-0.07197005382281302,0.285678242124306,0.005616949435482872,0.46017165034263313,-0.07147776351421868,-0.07347034886424388,0.17945677407765256,0.5662239762064937,0.36377847385469425,-0.12632074449541753,0.11362637184605748,0.04231248950334645,-0.2647352766566002,0.19146952438320072,0.1232651897045234,0.24023499334045073,0.3209740628296752,0.19720314282990595,0.41612319342664006,0.004013819611453911,0.5038667493633536,0.3955341285588368,-0.01501020384731095,-0.03476895476275447,-0.058146038377396445,-0.167098807450982,0.04418741141535297,0.23414096331529133,0.3030599492460085,0.2285671863753286,-0.09349505937147295,0.18550236180728205,0.7898789126203061,0.1488734612190593
Occipital_Sup_R,-0.2199078984415511,-0.6175612561836077,-0.038742238723825755,-0.41829372096516043,0.5779625736254125,-0.3146348924074243,-0.19390696401635216,-0.6004212197866083,-0.18504599915325395,-0.05782024109647224,-0.3495805173493108,-0.1200153581898135,-0.36814861440426455,0.7106737442262328,0.35474843133883327,-0.5164886553142083,0.47816304541595867,0.45797530401300474,-0.2251986247146003,-0.27411013254343236,0.5565018436647304,0.11652603429661158,-0.03818432142789234,0.615558989549394,-0.03970115511907491,-0.6569087208812794,0.07104496841477677,-0.007270696427382934,0.13079666022787234,1.0,-0.08067769113746132,-0.5750903539826283,0.6478524301576837,-0.5091915007801445,0.5951741587189727,-0.39247360606034665,0.4252589058371007,-0.47860819238876084,0.5621989224926948,0.38230921034943555,-0.39330795846554034,-0.3300113801469013,-0.10238762295259521,-0.24911715484029584,0.013191474063201102,-0.35192422766390385,0.6724928231302393,0.13203754944718063,0.526039572621931,-0.18252851860809052,0.38286398071071537,0.6075660155959739,-0.15492291148208523,0.003966561865870194,0.21014248641567185,-0.19106470775273632,-0.41666674770140816,-0.34229485401008547,-0.17835103956037957,-0.20833567679484793,0.0779744981769817,-0.25821033049979636,-0.49518621858885215,0.2943420634421573,-0.27697126737159783,0.6015331774922662,-0.03416007502432271,0.22993355067388202,-0.6063609799284215,0.21379272654505482,-0.4663045208453733,0.6382421904467245,-0.19174945719509506,-0.6613671716632598,-0.0015390488835084486,-0.5274885269355253,-0.20017032293742815,-0.07024448174607693,-0.22457367673270193,-0.22870374065579835,0.15821377000762724,-0.2425948951588829,0.07844952489915881,-0.3165784611351596,-0.22149896026821758,0.2718247311726362,0.3003755515646284,0.12459312302899987,0.4655221618929123,-0.17777752318501616,0.438286362543802,0.08713437411894824,-0.021676881078576724,-0.5604782258056382,0.5433744809885273,-0.05292783898845264,-0.5632335930675356,-0.33473827532894457,-0.09042130956855329,0.6993395567528119,-0.24112382309380104,-0.38032986839612004,-0.4079322634913522,-0.565514842460795,-0.4055129336605368,0.49443366829197827,-0.3752472890371466,-0.11508197095238469,-0.24166501009713032,-0.20800797785509675,0.24020303595751988,-0.040540347563599505,-0.1516123298581892,-0.2089741253459586,0.2286691235459274,0.254495981843974,-0.6975281738163671,0.31838510682357046,0.012974750918662268,0.4152868772434367,-0.34809038045347385,-0.43175597622467954,0.5180307138608278,0.14140254799954785,0.5467104053034101
Parietal_Inf_L,0.602204925997222,0.0893842515147273,-0.13750224888942647,0.25352143266797966,0.28758242012763857,0.30180429605264825,0.5993103198757638,0.0833023068344778,0.3616383887293423,0.1988408499225063,0.49367110380773566,0.2013649864542518,0.12206671678371381,0.1610794350189224,0.1050783957493752,-0.07278393834221553,0.2090829933057016,0.05111692961202327,0.34013849588012857,0.10821681049804706,0.4826948812224997,0.4918758353360779,0.25084371629920404,0.18640302201663742,0.7510183298622958,0.18141713126510003,0.17585962095626195,0.11390306064463464,0.80814694623785,-0.08067769113746132,1.0,0.26812441908455126,0.21089607106535047,0.3727958368351396,0.3632026321233164,0.12351522014803297,0.3915449261399968,0.44340974692319823,0.4621696557776931,0.25730109332059947,0.573385611580605,0.6294089435288512,0.22467898848295345,0.4716285702584882,0.2048442131276783,0.640575198100631,0.313606611028827,0.19721039383252797,-0.03796790804959304,-0.13140414308026108,-0.02446134437721571,0.24418242524666048,-0.11650075861786556,0.3031237799221132,-0.01606947205567072,0.11214046052246263,0.46487114244829736,0.5940346542710823,0.3764886892042638,0.4725664369925402,-0.2519178390671462,0.7460859856394209,0.20450962295221387,0.16357844139314748,0.7358911898637245,0.24512050515165704,0.20925033877951357,0.4750736688168005,0.2537865669005108,0.29089097417824716,0.396717957437542,0.41469531369776397,0.6887766766840601,0.16563407126281837,0.47457892810135666,0.4370201807750244,0.18697385245342343,-0.09455910984258485,0.0701419946912909,0.22364549292155067,0.16707818013718148,0.08066158753055123,0.12020863012896216,0.27522964488463053,0.5307150061950953,0.22796125241606394,-0.017536629433003232,0.2579410214649977,0.19821664311791998,-0.032761787814716566,-0.036795004056074714,0.011754690682932436,0.43275609193589243,0.3598894696390132,0.10500045945378289,-0.027925679150185356,0.25902345825405276,0.26967770026281207,0.8194177980921025,0.10300842075967086,0.3843602077085491,0.3415034538222489,0.15857553779511918,0.01167609707699475,0.4118468563749518,-0.07361676741571459,0.5770040894515475,0.4836614581840584,0.5132044146277358,0.6848906898315985,0.08872965600150731,0.8392199992191518,0.5859929422407257,0.25827681049822054,-0.03938007351821833,-0.11065827723710034,0.2444547446493401,0.18936117405799396,0.22652075547722506,-0.03714384636295506,0.5636111824224561,0.3113946713232215,0.15997885675120552,0.6900793079770138,0.02015949893408915
