,Putamen_R,Frontal_Med_Orb_R,Parietal_Inf_L,Temporal_Pole_Sup_R,Vermis_7,SN_pr_R,Cingulate_Post_L,N_Acc_R,Parietal_Inf_R,Thal_PuA_L,Cerebellum_7b_L,SupraMarginal_L,Cerebellum_10_R,Cerebellum_Crus2_L,Thal_VA_L,SN_pr_L,Cuneus_R,Cerebellum_4_5_R,Rectus_L,Precuneus_R,Cerebellum_10_L,SupraMarginal_R,Cuneus_L,Occipital_Inf_L,Postcentral_L,ParaHippocampal_L,OFClat_R,Rolandic_Oper_L,Frontal_Sup_Medial_R,Amygdala_R,Temporal_Sup_R,Thal_VPL_L,OFCmed_R,Occipital_Mid_R,Cerebellum_3_R,Thal_PuI_R,Cerebellum_Crus1_L,Frontal_Inf_Orb_2_L,Hippocampus_R,Thal_MDl_R,Hippocampus_L,Cerebellum_9_L,Thal_PuM_R,Cerebellum_6_L,Parietal_Sup_L,Precentral_R,Paracentral_Lobule_L,Precentral_L,Cerebellum_Crus2_R,Angular_R,Insula_R,Thal_AV_L,Cingulate_Mid_L,Amygdala_L,Thal_MDl_L,Cerebellum_3_L,Pallidum_L,Vermis_6,OFCant_L,Pallidum_R,OFCant_R,Vermis_9,Parietal_Sup_R,SN_pc_R,ACC_sub_R,Fusiform_R,VTA_L,Thal_MDm_R,Thal_PuM_L,Heschl_L,Temporal_Mid_L,SN_pc_L,Paracentral_Lobule_R,Fusiform_L,Heschl_R,ACC_sub_L,Thal_MGN_R,Occipital_Mid_L,Thal_IL_R,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Postcentral_R,Red_N_L,VTA_R,ACC_pre_R,Calcarine_L,Olfactory_L,Frontal_Sup_Medial_L,Caudate_L,Thal_VPL_R,Thal_AV_R,Thal_VL_R,Raphe_D,Vermis_10,Thal_MDm_L,Insula_L,Angular_L,Occipital_Inf_R,Thal_LGN_L,Cingulate_Mid_R,Cerebellum_9_R,Vermis_4_5,Frontal_Med_Orb_L,Thal_Re_L,ParaHippocampal_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sup_R,Frontal_Inf_Oper_L,Red_N_R,Frontal_Mid_2_L,Temporal_Mid_R,Occipital_Sup_R,Frontal_Mid_2_R,Thal_LP_L
OFClat_R,0.2758869127853476,0.08561306440995439,-0.29480580166331366,0.18268708099508002,-0.0915491068759966,-0.08268007192865395,-0.34889250894472634,0.35381563040287317,0.27931200890083047,-0.24022080745039986,0.09789901866529573,-0.3890605933958447,-0.01313634222132231,0.13146891002574554,-0.05198145701126191,-0.1418554134837011,0.26985987714326787,-0.1519141943302258,-0.002616462888412885,-0.1422852580650039,-0.0950010395325785,0.40129658150908937,0.017588335586345132,-0.14627012101446304,-0.3566070344405426,-0.375136679569752,1.0,-0.40227353924563475,-0.03168212434223822,0.01676255825573341,0.1120477710284314,-0.4117077872477583,-0.13096690202906017,0.32481061607678213,-0.3080455177901971,-0.2020210380809816,-0.10021280751406496,0.0754874940322554,-0.12246857203929437,-0.1561923593462382,-0.519060390772421,0.1519449924720328,-0.2072121995561464,-0.11424680645359621,-0.1102196846068952,-0.20986329514125163,-0.29534279307419675,-0.24881483857178602,0.04989190478950882,0.14751527754615754,0.3653169029232917,-0.20878619366133683,-0.266204881352809,-0.08684973424827196,-0.2069183648593152,-0.4603868147438754,-0.2503414759814149,0.08664417895887447,-0.05199391444565221,0.10328415383911188,-0.26359185933408846,0.38048432806761356,0.16964706422941944,-0.08632727148109288,-0.011355708738332094,-0.12472561410220168,-0.3551859982673337,-0.3630569725428444,-0.39069867997708785,-0.43943761296161743,-0.3335807397785138,-0.17800098358899435,-0.3047085037534508,-0.1858859769654451,-0.13754519811384694,0.001612774137446046,-0.29211232283603145,0.09770072286328987,-0.13303185176437762,0.14620684512996168,0.4273464220508868,-0.004852722672508103,-0.23098059780676172,-0.38156595540598237,0.3496319918459757,-0.14673284988903917,-0.14055707515192728,-0.27002530175333406,-0.2971678309437727,-0.09302795229169364,-0.46602215820305926,0.05878384023044761,-0.020738358528125115,0.14764717968016572,-0.21452176229742906,-0.23363048058571148,-0.08230453955043535,0.16644384975661705,-0.47505760387023527,-0.15005482574980003,0.10887915956436098,0.1757385205203994,-0.12428887643485739,0.2775115592537616,-0.19518128084720318,-0.25412010250247236,-0.16317238876336246,0.3388224801871888,0.06389354535380812,-0.09033826793751709,-0.056990301085702355,0.0644127203120876,0.21338948874444558,-0.1343645543007136,-0.2896059231819897
Rolandic_Oper_L,-0.05244038639733187,-0.2876583969899807,0.30180429605264825,-0.0672345326511516,-0.13854551226907572,0.34994215776666054,0.47343743990956505,-0.1695490370445975,-0.21013335685843543,0.5414124988600382,-0.34225721962703237,0.3687206952263273,0.2751712456162615,-0.3954021597352816,0.5730021375944947,0.5600777913283711,-0.3715901519403793,0.47769662539990876,-0.2502812957772907,0.2001794673628955,0.13882537459337552,-0.21095979647688226,-0.14780222538662724,0.30065586305280534,0.684706268102585,0.6176322990101099,-0.40227353924563475,1.0,0.5271109198572174,-0.22089995679966093,-0.14881008727671224,0.543248378918358,0.06855082715692688,-0.2801910465393485,0.5373766053369605,0.42087438928872634,-0.06181560928047099,0.5862982212097514,0.425594167747155,0.47472336598387777,0.7916103571074152,-0.17062796564027113,0.45350716246412853,-0.01842959791559109,0.12985099585278995,0.3931309454557738,0.44750879210215183,0.5818913254655484,-0.1628399052671542,-0.33223664270944264,-0.168152065869065,0.47255529144132696,0.5856912768468924,0.05882537016460918,0.47860938933859826,0.5155043006023673,0.7340216212819016,-0.27762233545995346,0.0735666099810955,0.05173266697574043,0.4815335678385041,-0.2828259652418467,-0.0679354154904342,0.41839035694167326,0.17653341931946423,0.2576426992204748,0.4949191373877754,0.7301164750170522,0.6054263870600493,0.8651269996621068,0.3475055287049107,0.5186738844120158,0.5047181684762263,0.40312927573860163,0.017652629282889524,0.01111417876829506,0.47163825731317377,-0.3590465817692907,0.6019535708119114,-0.23773902025246407,-0.0005946724059449419,0.20069022586898347,0.5731395757279271,0.5061111738117211,0.19921502180631293,-0.023764751458633108,0.09087110781849966,0.5808216510764911,0.6695581279596624,0.4735685856923221,0.6356662380013391,0.29163404173690544,0.23886410493377505,-0.28875740096303065,0.4966001342322278,0.7958183909864924,-0.13619076557468787,-0.16149593564270454,0.7655514517466873,0.4933028048621078,0.0643642849156476,-0.2622785364530307,-0.014885832616857024,0.2151889574176112,0.539353850006681,0.6284626094105514,0.5960707914380181,0.09959449174022812,0.3564226083641568,0.502028887438448,0.5390157004611622,-0.24566370590141878,-0.3146348924074243,0.48462059065311636,0.3113989266149519
Frontal_Sup_Medial_R,0.33998210236596077,-0.22680346614968944,0.5132044146277358,0.02092289717679418,-0.13901109469880474,0.3514859556607854,0.7502012936553066,-0.07473912876148417,0.36306602163724383,0.5552098987606896,0.07869804787262083,0.19720314282990595,0.29702241226258586,-0.06602690755257075,0.7558661964095531,0.6344647135936503,-0.11523860110484857,0.8572690429713223,-0.05434210580479404,0.6628823229192907,0.06687572445013701,0.4986329984016978,-0.036973263201547514,0.5744963617516322,0.8133430893878829,0.6550445165032317,-0.03168212434223822,0.5271109198572174,1.0,-0.35295066100690714,0.06331781270099462,0.47956628058613915,0.09414307785817805,0.038008715461502945,0.7478156988300264,0.7130545268654908,0.11960109939141107,0.7649823763984493,0.6816789746732249,0.7678706534924591,0.7234823846862334,-0.2866914092382084,0.7592365122081086,-0.06479846654301968,0.5765099060578724,0.8618358325995937,0.7839299041519946,0.85300697171234,0.09074384325128407,-0.16321613943550828,0.2746932528741117,0.5549388781935444,0.870290076788835,0.051577471303616035,0.4675887988041332,0.6778107591931493,0.5867970711056898,-0.3368462458595491,0.08542677127882592,0.11686471015851367,0.5536964458555309,0.1378473054094644,0.47446915350430985,0.3928147392070643,0.4045716369083525,0.6046171238860838,0.6509824430032807,0.7087698695662734,0.6655740046078501,0.4939285890641899,-0.050196737566267594,0.6703053954205098,0.835381673537795,0.5962702931278752,-0.030329820113085264,0.10102170016353083,0.5064119618296645,-0.24362938995779393,0.7736552940082582,0.12163252672485833,0.5406719204482024,0.7456241112223397,0.6839785805497127,0.6609975320930231,0.6211273045302184,-0.19937558354172735,0.14310653547027866,0.8953756716955459,0.7870113671023888,0.8127580520280995,0.4655263609376501,0.5910015142749699,0.426262703113072,-0.35210476955458786,0.6737090452463863,0.6472318419751103,-0.23435205767981582,0.02525118957398563,0.5283895431362108,0.9305247798676411,0.13494196964968094,0.05249162616443094,-0.12512810795457424,0.2933594687216606,0.7454212207288243,0.8362476868364348,0.9206819693123504,0.6243950359742957,0.3019964797241535,0.6352177789460662,0.8894475992572771,-0.39836638720098955,-0.24166501009713032,0.89430449168169,0.3874665631367127
Amygdala_R,0.18984448235458645,0.3753458864216304,0.19821664311791998,0.1348022978650002,0.47510853761092214,-0.12054366411469863,-0.18008258985706493,0.3663092794932338,-0.08263685805858041,-0.102291234384219,0.3561724261511231,0.46471625530056715,-0.20715862991451353,0.38420802504435614,-0.4289989636751389,-0.5487010987153197,0.5142595494116652,-0.39808085798789217,0.3482354440299382,-0.03229755285056002,0.011752144424770074,-0.1099496718524339,0.6387574225579107,-0.46948447077376027,-0.16392128309274373,-0.5846279126849604,0.01676255825573341,-0.22089995679966093,-0.35295066100690714,1.0,0.1792353314443416,0.2443887228071997,0.049254063708047365,0.05183913632887401,-0.6502495302484211,-0.549473424098939,0.060233214602616617,-0.5309895616713955,-0.6933461284035036,-0.46091769464604876,-0.26735574922956495,0.7192376277585176,-0.11564510997497769,0.5776680707761315,-0.31876706608014654,-0.30582341748044717,-0.22475987825520827,-0.2232745492515947,0.20351170696477505,0.46639887638485106,0.27353057485402166,-0.37716678064788983,-0.24537897985099605,-0.058084893796514485,-0.11036944228266474,-0.33573906429029265,-0.2628438672278581,0.7490933553196719,-0.03405547035525266,0.33801651962229307,-0.6259802763378728,0.0037066802003012616,-0.3654207624217406,-0.09894057158839163,-0.0949127542560154,-0.38921370503411135,-0.4871570308720497,-0.2880892237840567,-0.001874569988274162,-0.22878561647699155,0.48248391097180965,-0.5110105906418633,-0.3650349986662774,-0.6217701786887304,0.36456531922751156,0.11207258022507977,-0.574097167932256,0.6905994341485113,-0.4145141572971437,0.2598756105958865,-0.3362050092366166,-0.45003087842655687,-0.6751263283053608,-0.41494128122422835,-0.3233527010651411,0.6097370306481236,0.07974568126553114,-0.37527335715822585,-0.3751554816644593,-0.4650006848374794,-0.09687184889315807,-0.1741288435004608,-0.2613366859882567,0.6864413971697131,-0.0660409314792679,-0.04035705222121341,0.702259354854606,0.14927813771194737,-0.26281256586847085,-0.2810353339426965,0.2583645936949138,0.5835462384466106,0.3951064530628582,-0.1114353272494942,-0.5656628051515453,-0.3868808551217104,-0.38481316290524203,-0.43539310727034436,0.370571563175013,-0.6580721581993974,-0.5286664084673152,0.5655146579913359,0.4655221618929123,-0.4771936536524126,0.1889030090922699
Temporal_Sup_R,0.6664776551610672,0.18957463223550053,-0.017536629433003232,-0.04589548342909622,0.2588609266094244,-0.07301677514455708,0.016452394607006295,0.4689374050596309,0.23396853676970017,0.27044958990899115,0.1022008745126174,0.06522933041719917,-0.08034948319199393,0.33825068293266464,0.1039551862198236,-0.14800790295618124,0.46429100371780924,-0.0502231311109012,0.2557835705062381,0.05222043685917736,-0.15221549293717943,0.2434659275544871,0.37443246171421946,-0.3687353027933861,-0.006246834387537416,-0.24587809982097691,0.1120477710284314,-0.14881008727671224,0.06331781270099462,0.1792353314443416,1.0,0.21908213733683984,-0.13437896254115025,0.14808001866070739,-0.13382326671414513,-0.11906644728206293,-0.03147169791384165,-0.13770699127516312,-0.24889313794553583,0.1439635635136435,0.0017565489140887122,0.3521066328478806,0.30153717944373487,0.44813276325642065,-0.286326156887795,0.05480280067162731,0.10991293250809149,0.09657811014146958,-0.07765889292689714,0.4689320910193114,0.6568082430009522,-0.09754632504511834,0.1310270039694802,-0.017150966791532832,0.11381589719752268,-0.18519373077352352,0.07204504579887833,0.34722809154993534,0.13023144408395843,0.5294306537154361,-0.3508048137165789,-0.07162884283348807,-0.29248976420835254,-0.09307940563757218,0.1458299728448147,0.08715603292916196,-0.31371377353606605,0.2054998949364048,0.242836214652962,-0.011651150595749891,0.1531816270181185,-0.0113581893276975,-0.025521086000933113,-0.3695883034068834,0.6334760948648364,0.10875118504179122,-0.13443818065052668,0.27982734066382176,0.15648780102259693,0.2141948436681302,0.2541018579651806,-0.15316936802095132,-0.15500972305205382,-0.3219359338891261,0.18486343221496843,0.4907343810530634,-0.2568590987398893,-0.06980416678308367,-0.02209657533029164,0.2674201858067127,-0.003215361984937414,0.34435506390824544,0.24847348333842822,0.5095677556442112,0.19736593182341905,0.1419331047772828,0.2477880036321664,0.22092146902767165,0.18111897685657638,0.1356923220067101,0.20804697154920887,0.3700628835890197,0.09061211777293272,0.24550555314983888,0.03275537074313099,-0.1544893585944605,-0.05744772505674003,0.22216924480497038,0.3189618664690039,-0.04707875700138651,-0.12231937575187879,0.6339093356299268,0.3003755515646284,-0.11469566859276016,0.1330123939516256
Thal_VPL_L,0.29142139848759546,0.112553992451419,0.6900793079770138,-0.0020306887290323914,0.35401718954678113,0.23297194482359218,0.6456386931150611,0.13438329020167844,0.021937664530410003,0.5820605658504509,0.17009156440983816,0.7898789126203061,-0.005171849478816224,0.16685807776756525,0.3162335053851018,0.06164878263242964,0.21485016429885895,0.4472267502051288,0.2004690048258627,0.5212900024770033,0.03333198167097806,0.05508765931622157,0.47715477976131526,0.021442217263042882,0.7488617654495947,0.22833332221690825,-0.4117077872477583,0.543248378918358,0.47956628058613915,0.2443887228071997,0.21908213733683984,1.0,0.15567259346104495,-0.03287532428588761,0.2209457305248397,0.23521024213197522,0.09916561300343057,0.11025413117505485,-0.004625536354922511,0.39258850530117373,0.6648408906277461,0.2739215240351138,0.7069795106087053,0.5022950091392757,0.13326724169452703,0.5362722715140161,0.62847476406483,0.6907649298389862,0.16408369219970992,0.2157591001803282,0.24308539275864877,0.2207682698994016,0.6842568073688461,-0.002496997882915959,0.5210289214894298,0.503539144411045,0.4679412693978648,0.3118134531122083,0.16896452669256143,0.3422487447820585,-0.04109654083804191,-0.18691062999729585,-0.134633742860357,0.17614742829827895,0.18883240926439646,0.2492334250982675,0.17099365833175237,0.6623141449681544,0.8625398593923472,0.6125465324581253,0.6529277757333342,0.13295530041562012,0.5411523134246689,-0.05226936846259999,0.474779147221917,0.23396625540899244,0.03854227490439013,0.28687908603620466,0.46118561976460465,0.1711602353926308,-0.1935983023396135,0.15641932514408843,0.07116663375845063,0.27162461295206025,0.004970136246947784,0.5181404710491816,0.19293680668431293,0.5574245557563202,0.5219744884957996,0.41539344494533403,0.5815880259042574,0.478937664140593,0.10106408876934536,0.2771447647253734,0.5713929950782665,0.7627714771345706,0.4730257281295756,0.08897771162225042,0.5286479484587873,0.5954634894024854,0.16778421049336198,0.4128235516422509,0.33127619441820966,0.10902902278737595,0.23472811794739304,0.49937990663067416,0.4660831215039298,-0.03339078790881453,0.6311234559527624,-0.014192610457811937,0.29251713594347306,0.13943673838894502,0.14140254799954785,0.34154053700905085,0.7503532666606657
OFCmed_R,-0.047939608547838256,0.12444506854374142,0.2229767008923225,0.14043360185735682,0.04994614827847064,0.05223470854455084,0.1255724405605206,-0.09523764625962453,0.08373357012376224,-0.034442346436457175,-0.05517692442899988,0.20626538629352212,-0.03649195886926105,-0.10771388121701823,-0.030986391200274976,0.055451806787473,-0.019113148028439737,0.04926446038734064,0.2913871070654782,0.1379519402777817,-0.014087214714219283,0.091263237991742,0.09760408197104198,0.24486463753815535,0.12439062870468356,0.05000796570819942,-0.13096690202906017,0.06855082715692688,0.09414307785817805,0.049254063708047365,-0.13437896254115025,0.15567259346104495,1.0,-0.0968519211153333,0.010619786937850859,-0.01048977148766678,-0.20819511530449533,0.06256162232158236,-0.0038530950691797105,0.025577049178029786,0.12613040951129684,0.08993490497320751,0.040093417034121163,-0.00872531587751884,0.16312843518245873,0.0916426060986741,0.0908103444411605,0.11836209656741797,0.07985435073991844,0.058155961246992204,0.04022458053527852,0.06877877158764757,0.12487055687620965,0.02292154466596204,0.06328560948371197,0.20460697858463323,0.011792445249014068,0.05800911780894091,-0.1213227805629968,0.07987892531248084,0.045670484353992694,-0.0977062481522607,0.07862700760905325,0.16197034335315288,0.0598481003137922,-0.06864700386068402,0.24941105247606424,0.03784364538642101,0.1005503495874551,0.0656899288324037,0.0772395892376601,0.10521094450151942,0.11530765403498279,-0.031295999459070356,0.015934967452363624,0.06462828947466863,-0.041859315905568975,0.1441896147322296,-0.02967145555152556,-0.0551934860429942,0.019159009169741312,0.1120230508865666,0.029547956716167497,0.20344331064079524,0.028397241633055154,0.02518538564544003,0.11835543128895346,0.15231997299996955,0.13475165843641743,-0.04891034918371818,0.07985407586840358,-0.03666067929719782,-0.09918986451870059,0.006525914395850082,0.05094488566347531,0.09039922596725287,0.12592848552913574,-0.015114738436914833,0.023712733816614002,0.1436643002853663,0.08150025639227246,0.0895469704738497,0.22531835800818836,-0.07867000992232198,-0.035676542701011914,0.12328382815748858,0.149077466366894,0.11467555308176208,0.09623251099438129,-0.013077262551413577,0.0674194122725826,-0.056396735926770164,0.147650430833922,0.10650772430872217,0.20384801139998263
Occipital_Mid_R,0.18454315753746772,0.012525209308918622,-0.03938007351821833,0.05540701103851896,0.044521104154743314,-0.21668000037975235,-0.014685292788393221,0.20532873832422374,0.14789506738127842,-0.046433539326119086,0.31709718599848724,-0.03476895476275447,-0.1423108680795274,0.42339059721588346,-0.06141069027449439,-0.2531465938263362,0.22077713257155657,0.05688786588065176,0.12971265030209775,0.07157844044220715,-0.22765571656635208,0.2448011383715638,0.16042974037066407,-0.17356324066514695,-0.016004739368464253,-0.24974718779742808,0.32481061607678213,-0.2801910465393485,0.038008715461502945,0.05183913632887401,0.14808001866070739,-0.03287532428588761,-0.0968519211153333,1.0,-0.17066076180861064,-0.07289755098772524,0.08910758671462984,-0.04573709307560689,-0.12421200396365095,-0.010480010746924003,-0.28181228067327424,0.13081488041001404,0.08250701122229641,0.11408785355596683,-0.08893493246302665,0.07444135434519493,0.0437165337627459,0.07944946572458164,0.139950851770265,0.32719641357230195,0.23626271453918862,-0.20292227982235234,-0.012658099330397396,-0.1391959966008035,-0.004992364031199765,-0.17269162978705951,-0.12100994399274893,0.1730585475596007,0.10028456647662642,0.028965507144080884,-0.24580630496278968,0.359403960373328,0.04935797238512676,-0.3203150076245063,0.06697684313510888,-0.01203910016107689,-0.28953189837839344,-0.1629141310239956,-0.07158148604211025,-0.15929986673465862,-0.08902514984777483,-0.19019050288083145,-0.007149137075286302,-0.24890757712783232,0.10436559045228982,0.11119436138488573,-0.19342692515067067,0.11964002023985211,-0.12615597230943498,0.23344547918994388,0.024888621999835697,0.024244493002905265,-0.263036905785191,-0.2615234739257426,0.10290707729415795,0.08526996202554442,0.08598206120338116,-0.017172283324494553,-0.10927854397337892,0.019884398521235226,-0.17442555402681473,0.20401708540758418,0.004063631950058571,0.17262420100013512,-0.0366531420115803,-0.027182289662659145,0.0782860535503708,0.5118031529401851,-0.23607207089473445,0.04399172063992586,-0.050017093941453934,0.2852262403633804,-0.0822814852519918,-0.03836538232193283,-0.10646636183832298,-0.038862800886969764,-0.07890839717125407,0.16423611077567407,0.19823116973839872,-0.24901361509959732,-0.011837550353063234,0.13007516481128953,0.2286691235459274,-0.020364468170471144,0.09129571739654332
Cerebellum_3_R,-0.09462721583701887,-0.4600503935769581,0.26812441908455126,-0.22705528615628073,-0.4144760166129928,0.33476861957586257,0.6612982878662513,-0.4694652760550474,0.14404413346249337,0.4665567962885155,-0.24298397445288883,-0.09250196519433766,0.2832182275320666,-0.40184580709353884,0.7432081667967038,0.7825155100022179,-0.5405991517039916,0.7677951829013356,-0.3169011476158828,0.43689843174223775,0.06742964252942901,0.1341491256111369,-0.417796090119652,0.677781485592911,0.6701802150584405,0.9483362457991187,-0.3080455177901971,0.5373766053369605,0.7478156988300264,-0.6502495302484211,-0.13382326671414513,0.2209457305248397,0.010619786937850859,-0.17066076180861064,1.0,0.8007234577886385,0.13489386789871896,0.718302539083219,0.9062805715926975,0.7593945776279318,0.7606841102763983,-0.7346559000614254,0.5693144552012401,-0.4397282612545144,0.6009615579742708,0.7609536224155126,0.6973349239214621,0.676261701534621,-0.13887912638165262,-0.5046479956525989,-0.2145232942424133,0.7227071307953676,0.6978988311837443,0.20490452990262928,0.411046967329733,0.7875105199819958,0.5485203585271389,-0.768553796280541,0.11399710648427651,-0.2214771902108819,0.850859165267282,-0.03213369208768991,0.4601475508845446,0.3336781203474509,0.3144666059472744,0.6668837881683246,0.8191808029751384,0.6834357513165191,0.4798408843903226,0.4836887630354259,-0.3081814294713943,0.7312224247689223,0.8324735111081311,0.8533775445352956,-0.23882373354954858,-0.02188524209767803,0.839881123753067,-0.6633746708421052,0.7499475443977447,-0.15495422516850757,0.3958827626367299,0.7233954668640756,0.9142031235046884,0.7854363703647608,0.3925169924467785,-0.519764537747446,0.10909718616346098,0.7865386692420098,0.8012402000498067,0.7620945583998298,0.5096323910139599,0.3450305744916073,0.4494283712150336,-0.7729756710047775,0.5391458790715119,0.38026460727241074,-0.6160692441241222,-0.265640613546133,0.6164081251928738,0.7172240716673486,-0.22206079189381916,-0.5046583866947673,-0.30310401518925423,0.1419505625100539,0.90586809778124,0.8140665406681049,0.8248197836271117,0.47008171625745576,-0.20114074301894702,0.8310829693856606,0.8717385229487997,-0.6459877596988869,-0.5750903539826283,0.887657690207792,0.10190151704907006
Thal_PuI_R,-0.14214770832959064,-0.4269447748379793,0.3727958368351396,-0.12529620729094457,-0.40779249252651256,0.29429526250948446,0.7764516608591666,-0.38396570935757074,0.10973925002581601,0.36014256426075497,-0.17557396418915178,0.04050015130517169,0.20231328121261105,-0.336986930733851,0.6578919458023894,0.5539305507252321,-0.4172976798102477,0.8541378926432813,-0.37595115895980136,0.5215017012635346,0.12326617151305495,0.24659339514183887,-0.2293093261754648,0.4995919634643297,0.6865798133459027,0.7280899262816802,-0.2020210380809816,0.42087438928872634,0.7130545268654908,-0.549473424098939,-0.11906644728206293,0.23521024213197522,-0.01048977148766678,-0.07289755098772524,0.8007234577886385,1.0,0.008954905025624123,0.5630443854057389,0.8341721993438823,0.6378681512203399,0.6480500163068732,-0.5857800304939611,0.6213396671609164,-0.36552904298232214,0.5708483282070898,0.7483334360574032,0.7092199644089415,0.6620872194885522,-0.1891751517471403,-0.4624933166773467,-0.19339573452135644,0.5582107819259795,0.7233150399672541,0.07457694913519862,0.2680900640927401,0.6865765686831924,0.3413950711652681,-0.6109394884017968,0.009313863297440435,-0.3274688211964089,0.6355925355698179,0.001508104011564519,0.46755464998980956,0.19476675893438206,0.21867282864254237,0.49854348058998027,0.6412885410885397,0.4891861927397316,0.48144168392660275,0.37285949887755393,-0.17528970792835585,0.5382633488822449,0.7911149493460775,0.7160626463251238,-0.29494044104746425,-0.01819134218791975,0.5507172517958048,-0.4743833326708791,0.6802708465496736,-0.14214199724665866,0.3073555710514862,0.6668049172645376,0.6767487061967733,0.6008281647282306,0.34066994910998016,-0.42862022352494306,0.06396851052882853,0.738937272956863,0.6561000426089767,0.7024108229620553,0.298571975683435,0.30174642721585715,0.2686044915888364,-0.6194156862403586,0.45805538622057956,0.3432727566493854,-0.4813600811394537,-0.1964381026395441,0.37878610819685266,0.7027704466387844,-0.06886003368322019,-0.24543374798772097,-0.17380394031648527,0.16138272771599946,0.7680592546194193,0.7021142540214114,0.767963362872448,0.4192400979978707,-0.13420523283584262,0.5919080581824958,0.8000153284757441,-0.5296168369572589,-0.5091915007801445,0.7989891538101577,0.06710935044321376
Cerebellum_Crus1_L,0.07976059486351159,0.07644220417914059,0.17585962095626195,-0.23216523122930052,0.5367290546356386,-0.1279587791457749,0.1625976966349572,0.0368168317021876,0.290917566896064,0.19496966497307955,0.5481693734625237,0.07653472107802377,0.07566386379401151,0.49580255079332824,0.09404426272787642,-0.05083621558186205,0.2447215506215697,0.11322481759988301,0.16806513657098165,0.32381384487831505,0.13722640707160336,0.12247123248886466,0.19827167699795573,-0.007579198114875197,0.1507221968785053,0.1266354069019142,-0.10021280751406496,-0.06181560928047099,0.11960109939141107,0.060233214602616617,-0.03147169791384165,0.09916561300343057,-0.20819511530449533,0.08910758671462984,0.13489386789871896,0.008954905025624123,1.0,-0.059664262149485114,0.053511936466579584,0.0024992531142186006,0.0982245178527466,-0.141098951273251,0.15164336213263344,0.35946891366373185,0.22517231099678756,0.2998336996458985,0.22242998263552646,0.19288705050100408,0.4947185093018011,0.20511194683829728,-0.06437908594200413,0.10137028304614762,0.11233043246485275,-0.08850312690703112,-0.04964387590796742,0.1262837249518012,-0.048673866505390885,0.13308974452797082,0.2833493408950673,-0.004179065035155946,0.04190694417704793,0.09138967136448056,0.20670397643465557,-0.11608954993699509,-0.04971036215238122,0.47602985826351524,0.002038675445618618,0.020275803243606776,0.139938562161125,0.023535115201089016,0.02608116493994346,-0.06919824586305076,0.20608960028293838,0.20479729361114823,-0.007879733214592158,0.1337170085653443,0.06891301099249342,-0.001971477926041004,0.07434918962083906,0.6285038215751403,-0.1267154701100667,0.27340511877559326,-0.008318057030186884,0.03209574303390827,-0.13898042679489417,0.17256931377229406,0.016325203536058947,0.1432380442454524,0.06636782900052504,0.07267379328019795,0.07114412310658204,-0.08286830881812984,0.1968283629806533,-0.022988292488292858,0.16941258621174937,0.02227260537629061,0.114067874363966,0.030399680493797467,0.1322462690730624,0.14545573986570434,-0.06753886705642816,0.17200126722884682,-0.11336626746488634,-0.1564965342024206,0.07758041173262482,0.13098480085816747,0.018461382452525116,-0.19245914897550795,-0.03295165428632215,-0.06010600635168744,0.054026552454269614,-0.18803134983991335,0.07104496841477677,0.1243388815872699,0.08902899466815135
