,OFClat_R,VTA_L,Thal_VPL_L,ACC_sup_L,Precuneus_R,Cerebellum_3_L,Rolandic_Oper_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,Thal_AV_R,OFClat_L,N_Acc_L,Vermis_7,Frontal_Inf_Tri_R,Frontal_Sup_Medial_L,Cerebellum_7b_L,Cerebellum_7b_R,SN_pc_L,Cerebellum_Crus2_L,SupraMarginal_R,Thal_VL_R,Thal_PuL_L,Red_N_L,Parietal_Sup_R,Thal_MDl_L,SupraMarginal_L,Temporal_Inf_R,Temporal_Pole_Sup_R,Cerebellum_6_R,Thal_PuA_R,Thal_MGN_R,Occipital_Inf_L,Precentral_L,Supp_Motor_Area_L,Thal_LP_L,Fusiform_L,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,Thal_VA_L,Frontal_Inf_Oper_L,Vermis_4_5,Cerebellum_3_R,Cuneus_R,Thal_IL_L,Thal_MDm_L,Postcentral_R,Hippocampus_R,Calcarine_R,Cingulate_Mid_L,Thal_VPL_R,Rectus_R,Postcentral_L,Occipital_Mid_R,Frontal_Mid_2_L,Frontal_Sup_2_R,SN_pr_L,Temporal_Sup_L,ACC_sup_R,Temporal_Inf_L,Parietal_Sup_L,Paracentral_Lobule_R,Insula_L,Thal_MGN_L,Raphe_M,Thal_AV_L,Cerebellum_Crus2_R,SN_pr_R,ParaHippocampal_L,Occipital_Sup_L,Amygdala_L,Cerebellum_6_L,Frontal_Inf_Tri_L,Red_N_R,VTA_R,Fusiform_R,Paracentral_Lobule_L,Olfactory_L,Parietal_Inf_R,OFCpost_R,Putamen_R,Vermis_10,Raphe_D,Thal_LGN_R,Cerebellum_10_R,Vermis_9,Angular_L,Vermis_3,Heschl_L,Cerebellum_8_L,Thal_PuM_L,OFCant_R,Frontal_Mid_2_R,SN_pc_R,Pallidum_L,Cerebellum_Crus1_L,Occipital_Sup_R,Frontal_Med_Orb_R,ACC_pre_R,Thal_Re_L,ACC_sub_L
Thal_MDl_L,-0.2069183648593152,0.27883424003546353,0.5210289214894298,0.3827997217349444,0.2853283993937174,0.3396411023493346,0.2883081371377138,0.16322389262089845,0.4675887988041332,0.4479867031372782,0.11169138221312297,0.4211533020473038,0.06524467367102947,0.3207590286023279,0.458778885244744,-0.03825643044836624,-0.10256555050176998,0.3394477938900763,-0.05257376542106748,0.03328582106483329,0.5580330522956796,0.25222680142566273,0.38187613490753564,-0.0004387444536251668,1.0,0.23414096331529133,-0.24984772127310834,0.023266944890719746,-0.023615152941004865,0.4384128487545258,0.29231423359027314,0.2338704850137412,0.5350325834339494,0.40278757883173927,0.39331457483577775,0.1639592635994168,0.023024722588045204,0.3498724170875646,0.4453751327143084,0.3421703487959799,-0.004168640161042027,0.411046967329733,-0.017497460860698717,0.531120947834377,0.6225808260576556,0.23339642592984441,0.19593504205746196,0.1069664871732358,0.489896801057118,0.5037119280392369,0.136362582764482,0.5119458528123803,-0.004992364031199765,0.45559805277273385,0.47203003232657975,0.3449117346327429,0.3500682575815008,0.3395921856378961,0.21491358156858825,0.11974198378841247,0.4980058183325717,0.5319208670529112,0.3476930923787998,-0.14368655363603022,0.27774554236976146,0.022429086938892385,0.3717016893231907,0.40987340206129186,-0.1487939742907968,0.05357803749233334,0.05162692856252162,0.6043320951616163,0.3339223759880656,0.29500622728782117,0.3579954384805741,0.4902050051469716,0.10687892382427715,0.07344196593397405,0.015471285668422164,0.23211921769356506,-0.06825333836158748,0.17445175282207434,0.38595331552737344,-0.03428479011968915,-0.15770279543487753,-0.02855469425588756,0.38280048258177407,0.5156305555148376,0.19470938237159385,0.5984589222043821,0.20443459166799477,0.4481445185770082,0.3386383901982137,0.6627972202138862,-0.04964387590796742,0.012974750918662268,-0.09605497345330309,0.286268077605127,0.08534047180930542,0.1523606024913697
SupraMarginal_L,-0.3890605933958447,0.005616949435482872,0.7898789126203061,0.34710265956925973,0.5038667493633536,0.28961905928888876,0.1119416432632344,-0.42123653678648587,0.19720314282990595,0.4244282926558783,0.04418741141535297,-0.2573398964745945,0.39890354136459016,-0.3085684273018057,0.3247771355308579,0.3185710652043487,0.36377847385469425,-0.11800554328268412,0.21335553910156746,-0.05039783202271439,0.11308231062444585,0.2457105137629937,-0.23491286520997937,-0.12632074449541753,0.23414096331529133,1.0,0.36380705367755495,0.01285071499264508,0.1062855872284828,0.49014668670343003,-0.2647352766566002,-0.09349505937147295,0.3955341285588368,0.3771968307461698,0.6141497572642729,-0.167098807450982,0.27227746233475086,-0.02261569850719128,-0.036012385160227124,0.5851751286187009,0.5299773930037687,-0.09250196519433766,0.2787487887629434,0.32442226971513544,0.3209740628296752,-0.038142809068525796,-0.2289830126715696,0.5233580292285612,0.4329888650671949,-0.009925383628776294,-0.07005822078915482,0.5806867822280565,-0.03476895476275447,0.016742573513717225,0.22521555898416493,-0.1888128546728405,0.7806853968483891,-0.3608379962735038,0.24458273089723143,0.16165410387362528,0.2898787918303875,0.548396088915401,0.12472758443263225,0.07678574462895305,-0.08132860784026684,0.17147723661700917,0.17945677407765256,-0.05384843844888831,0.42127415466492135,-0.012074046891852142,0.5632889224427718,0.22674519639839008,-0.35915840194169685,0.10031100570354112,-0.1129184663106741,0.41612319342664006,0.23284794432812983,-0.11286716706932433,0.3697392476316802,0.04722990272467919,0.3771354553585313,-0.17608663793113727,-0.22549419044708302,0.04231248950334645,-0.11482833327684874,0.7365233960913303,0.14921132759727368,0.3351268431042178,0.0015129915911122542,0.5784893517812476,-0.1861294103089365,0.06428997069273562,0.09195461061047683,0.1764348781737784,0.07653472107802377,0.13079666022787234,0.1488734612190593,-0.26722506505835675,-0.07147776351421868,0.10646873729365945
Temporal_Inf_R,0.14649329843782638,-0.4303913771461317,0.06399339150986229,-0.3386521799419122,-0.07078376412532311,-0.3548292280726762,0.08716435865742643,-0.20752777258258137,-0.3277799099688557,-0.21256749843031775,0.021901892409038767,-0.49488915017733776,0.2946826073127437,-0.42963252532333174,-0.3267615366068914,0.2083673767895218,0.4980970678609791,-0.4061056078435552,0.19920749882393354,-0.06811078220694368,-0.24408337535333677,-0.1136264114058564,-0.5337599156331153,-0.2930052271834371,-0.24984772127310834,0.36380705367755495,1.0,0.012615668787085303,0.07055264029734733,-0.026983382767611294,-0.48324472877697866,-0.4518690706037535,-0.2511495681699567,-0.23896183907853893,-0.07415458628723104,-0.4186640843880825,0.27118727451617314,-0.3372672645170939,-0.30647616316484655,0.24087884933731507,0.3956534173041462,-0.5470692398838097,0.368834632688416,-0.2982526135742077,-0.10666014470704319,-0.4043627930975663,-0.4728381003004967,0.4314537060326402,-0.25281199010219035,-0.42974404223580326,-0.3027353421275811,-0.16530963270099747,0.019658412893643225,-0.4466977093542848,-0.3492342461438948,-0.3978202114578383,0.2275089671735502,-0.3495810761065923,0.03859868547725807,-0.2787697145770244,-0.3681867012387274,-0.06426903010509247,-0.07182199855870315,0.36203112073932636,-0.30776889005955876,0.03049017359529258,-0.05807434712731215,-0.5047594913374155,0.4434473642564044,-0.004396190192766383,0.42622929513303626,-0.44696795116728333,-0.5231736929572749,-0.427565164859389,-0.47758936181595196,-0.2231462907432653,-0.16320402781019447,-0.1264184482887092,0.34737192910187703,0.11722842371347048,0.5277316263187467,-0.10769815519060906,-0.5410839839359386,0.17525507311888702,0.0021006309284733035,0.5207261658076393,-0.29160215339577666,-0.24359785898814199,-0.2260060862297972,-0.11488185510343205,-0.46517441880782373,-0.44545595133885807,-0.09350821326568913,-0.32376071646278626,-0.0003229651740802027,0.15821377000762724,0.1944846167462544,-0.2518220477225697,-0.09059171917374918,0.10657643964985408
Temporal_Pole_Sup_R,0.18268708099508002,-0.0675515956703428,-0.0020306887290323914,-0.15283886587838524,0.0053639432791591675,-0.22284761696329827,-0.10643055636630858,0.08626699692311304,0.02092289717679418,-0.12531871152512625,0.1932250250324931,0.17234676711778035,0.09436789058186877,-0.040999070758562066,-0.10076610982609534,0.0747672500920433,0.2423729041128032,-0.0177136854976436,0.05296471556264512,0.25430761404150576,0.060260524872879744,-0.2863913556661462,-0.15316301318746842,0.05050679467625481,0.023266944890719746,0.01285071499264508,0.012615668787085303,1.0,0.18430360223782455,-0.04661860313866893,-0.3412936552199624,0.11078076471824416,-0.08945340510476113,-0.18487037520090466,0.12888309943676066,-0.22050262676160362,0.18674123083205302,0.21675439295200857,-0.06789713380076084,0.3264091023927891,0.29331354863145853,-0.22705528615628073,0.27249905227301824,-0.059035845072887345,0.013643926706238029,-0.01601647861802443,-0.21169715347464577,0.13356305609217425,-0.07280952916543418,-0.1512339554034125,-0.07142246470306754,-0.08536837038168238,0.05540701103851896,-0.07705196187214251,-0.046972924484202185,-0.10700850443433824,0.011731991211875112,0.10386653588608365,0.04600205711898042,-0.03767851408742844,-0.1508742862283745,0.12809653673105556,0.024145574948561843,-0.06604236895647127,-0.1595228154779927,0.18945297548005033,-0.06231898194694505,-0.25886402194622554,0.2610811422516194,-0.2037111832498785,0.12382019947633138,-0.04957029984375743,-0.12731671405420122,-0.06781633324163411,-0.04390607974518915,-0.19356847097293697,0.07133566711552253,0.13600330741658184,0.3577940598880156,0.17849822139537652,0.25225859587740007,-0.27624946692234104,-0.24715428938321898,-0.1679444528369663,0.053248217557472007,0.16290326791027607,0.06299121471187322,-0.04716025877769727,-0.007063904910496438,-0.019526720317786846,-0.19318023976334583,-0.12571556867114553,0.18592937732928191,0.041467645747078764,-0.23216523122930052,0.21014248641567185,0.2602211522314693,0.07786831864097758,0.08798025767804998,0.005995725803397193
Cerebellum_6_R,0.14620684512996168,-0.22577996801681208,0.1711602353926308,-0.02740460035937336,0.4378577875953937,-0.1166043404889108,0.3796837226340792,-0.022136642570821607,0.12163252672485833,-0.10005221963700851,0.2056897280739046,-0.36406130565604405,0.7071972401917416,0.08167078245207858,0.005866985865323779,0.5949145448705012,0.5657285297813351,-0.16801730859433764,0.6863605912882389,0.4988824136569562,0.08946180338224306,-0.22448348414068334,-0.26302445118453704,0.22661285063546613,-0.023615152941004865,0.1062855872284828,0.07055264029734733,0.18430360223782455,1.0,0.15202163965293075,-0.26699830686486936,-0.08521737946464719,0.17788471255863667,0.02603921741992995,0.22761884633203736,-0.16923130251940255,0.27176678974050794,0.016048375029527207,0.0030450300993982277,0.34336619011037084,0.6215275510966264,-0.15495422516850757,0.7154323418421371,-0.07889110083839501,0.22058372643476076,0.2842351516900866,-0.21911928201374772,0.49804359577815804,0.1309394103690217,0.034754938846361855,-0.33205187163284666,0.08996479525037865,0.23344547918994388,-0.059137777105259436,-0.09799399793122132,-0.27569280506506766,0.09851731106225106,-0.051088456190067376,0.08640642245015907,0.12580458930123425,0.09877351566607673,0.1106223357734442,-0.0014730436177103558,0.32742076050614977,-0.1415099722556782,0.7472962642306439,-0.23726173783725873,-0.2026002911466281,0.5214488675169686,-0.1879138412987894,0.5906906274416539,0.022310706941928438,-0.25806519825004154,-0.1690656392738032,0.5371971606758865,0.1779908876345597,0.0004661654527324598,0.6447550424844872,0.1694401036962685,0.4510893541247245,0.3902333721381531,0.12554937998861146,-0.2741962093932063,-0.07681560796689445,0.16015049700533746,0.3685954272942436,0.12639612374910633,-0.05596677341433427,-0.17335799420447093,0.15108553909926004,-0.3460822017747609,-0.03982370937802614,-0.13549366640292895,-0.09089413471741277,0.6285038215751403,0.47816304541595867,0.37466812031301683,0.007689450160188923,0.026896045172763863,0.18429566135808853
Thal_PuA_R,-0.2768032921645268,0.3158672197955107,0.760488210860837,0.6956106149342688,0.5030495698491342,0.609459991435817,0.4281103191812642,0.053132238588404164,0.6437706490567106,0.4687111873292667,0.15096076745351333,-0.10158582580646768,0.16238632754743318,0.4187648378878665,0.7018105317545941,0.0950347468359975,0.0035335285198303894,0.3607841408919525,0.05222797654108016,0.22135581562232767,0.5696768949696785,0.2958430078968166,0.3517341754213681,0.020569126573384267,0.4384128487545258,0.49014668670343003,-0.026983382767611294,-0.04661860313866893,0.15202163965293075,1.0,0.27422662759850397,0.13766520026191484,0.8031086654843385,0.7052163171641448,0.5564757446512485,0.2047360547472862,0.2846803274944518,0.2789605086993726,0.6078932122878726,0.40938717548104864,0.22469196752792364,0.45850672786401553,0.07217368360079139,0.5899415771039949,0.6177377740975875,0.3842354698475313,0.3453364800915809,0.24304304468930085,0.7147873982121207,0.7042727292181798,0.021205106680460967,0.771357436955266,-0.030131732724268133,0.5227886053379631,0.574683660570394,0.3353704105505995,0.48744490921394307,0.23231313993822209,0.314796640536574,0.2094654443686588,0.6656950183054959,0.6651111274211792,0.44186633484555976,0.15267266362675339,0.48634403948533894,0.1400587020557987,0.29346492259935764,0.42792297531226514,-0.05028364719655951,0.0875804352654142,0.2591965793415444,0.5938456508908521,0.28230330935171494,0.3890154328588206,0.4497482580080994,0.7111205444821651,0.2038021068289999,0.1308943869184448,0.08246304168618745,0.2937009606150893,0.03681422019963087,0.4267341178458731,0.4076821998719388,0.18852940214697186,-0.10962863479652103,0.09883970030140449,0.6660795493932982,0.5600581363985419,0.3466466766972639,0.853480198721882,0.16536243527952543,0.5674775290843794,0.2037853613800874,0.4114285574446237,0.16304483606343612,-0.1049721352185616,-0.050200346820918534,0.21751761463160973,0.28145357240652974,0.24546126767794307
Thal_MGN_R,-0.29211232283603145,0.7149142088827702,0.03854227490439013,0.5163840432477361,0.11839333886720659,0.6624084085713747,0.062021030663197724,0.3583714427286103,0.5064119618296645,0.4560880483795066,-0.10594793306016953,0.3117554016321818,-0.4793730105879217,0.5592267914710641,0.5669602687018378,-0.3676150918643203,-0.7154655493442267,0.6627803444051178,-0.46304274800227146,-0.05302485667012278,0.2511768624068071,0.20042650701171738,0.8371167601251923,0.2381500221202415,0.29231423359027314,-0.2647352766566002,-0.48324472877697866,-0.3412936552199624,-0.26699830686486936,0.27422662759850397,1.0,0.5575470894612344,0.4733015486905855,0.5535404845522812,-0.05162361003673681,0.7396820149428776,-0.04150374894042592,0.45302010663094094,0.6470089269865614,-0.33558217630593484,-0.6520199909369649,0.839881123753067,-0.6644259442034397,0.5101758462864878,0.33989074018042237,0.4849611795736814,0.7785083750933894,-0.5454331452649747,0.4458340322789797,0.6129064665471163,0.4663139684670545,0.425609678300932,-0.19342692515067067,0.6690199273344486,0.6038632749204099,0.7402124864675234,-0.11137678518791923,0.3662815295036015,0.20805552244565223,0.3580308222627364,0.5913113703488306,0.20985750789612317,0.21562811842166948,-0.34302131579807166,0.659965681580116,-0.26115071910206883,0.19691819890769738,0.8534675375460754,-0.7119030383336228,0.25598899342438153,-0.48241081257064083,0.601300664866336,0.8069520143573667,0.6897870457516623,0.47439079482195834,0.4459880441699933,0.0683516972633,-0.042006047353549826,-0.3203659796312391,-0.11554509587311602,-0.7378898712101342,0.5107368728844205,0.8669839925831259,0.3000008113489939,-0.04020361774067117,-0.6924935681402319,0.5100244620817646,0.41508358919098637,0.4810013804594135,0.2717611618717562,0.796060483419001,0.6984642352834554,0.28764558253493394,0.4672501060438541,0.06891301099249342,-0.565514842460795,-0.47240498142870085,0.31195155424915616,0.1070370293563513,-0.018801579958149663
Occipital_Inf_L,-0.14627012101446304,0.8541984119106178,0.021442217263042882,0.45379006998968924,0.45257038033946145,0.540765652816199,-0.17188023388068147,0.4566470146941076,0.5744963617516322,0.3978846545204496,0.12860136388600094,0.46066151993693294,-0.36492788433126033,0.5228742819241862,0.5904086695151636,-0.02650870715825695,-0.5386862257122123,0.6311236699059866,-0.2879066058438813,0.32058836943273905,0.20750500638128724,0.19058249745373546,0.7283154775493244,0.6825709949009082,0.2338704850137412,-0.09349505937147295,-0.4518690706037535,0.11078076471824416,-0.08521737946464719,0.13766520026191484,0.5575470894612344,1.0,0.36880733476562183,0.47711058187707645,0.11436288816491945,0.7349580786047067,0.21364422663493463,0.5456500886886463,0.4826141970592814,-0.14087436109930257,-0.319819391383021,0.677781485592911,-0.3452658897159113,0.43459304230543805,0.30970757481787276,0.7386177067488002,0.6828932795847035,-0.5467997600937398,0.45855977080082216,0.38984734058007287,0.625488543024357,0.42000592635658096,-0.17356324066514695,0.7026087203590172,0.6738402655056286,0.6769643112585881,-0.18540637075241978,0.4160377777149876,0.20223990368182476,0.7560030132038218,0.5754222521497646,0.1577558694626393,0.17129926845584584,-0.4264649362225368,0.4558898263657278,0.06379571644039093,0.3233983010150809,0.6799629080300946,-0.3251788482804355,0.16180009415608096,-0.46862549284528165,0.6362113943343544,0.6442960148514414,0.811993596880473,0.3971658740722265,0.4237656965795409,0.2535220589672832,0.31511386321305773,0.0399374614403565,-0.11693258319943027,-0.6551526321608292,0.1861924570171154,0.6438332089449761,0.22798524537721906,0.1783039387564709,-0.40921203917963167,0.5037466437131449,0.17748259350167606,0.5989386634071946,0.1368882966920967,0.75381537427828,0.7160977634146072,0.442923198488454,0.36519892414099264,-0.007579198114875197,-0.43175597622467954,-0.3056110605981591,0.4314042993896532,0.05940088759870722,-0.0002124233916160645
Precentral_L,-0.24881483857178602,0.5338862835956864,0.6907649298389862,0.8630249440218676,0.6326910851611001,0.7865950558905735,0.29288059882098233,0.1734014810636725,0.85300697171234,0.5167689268863643,0.29572322985188093,0.07857282980110085,-0.0008242488145932114,0.6210908834154073,0.8969344115483976,0.05856879503710986,-0.19767082336681988,0.49366342832080595,0.0038670670984870133,0.32842186006582025,0.6009825564177177,0.36380516460433937,0.5276230969972011,0.2503588330940289,0.5350325834339494,0.3955341285588368,-0.2511495681699567,-0.08945340510476113,0.17788471255863667,0.8031086654843385,0.4733015486905855,0.36880733476562183,1.0,0.9052971684283351,0.5355602157187358,0.43392398546931127,0.3012737212529557,0.351595545236555,0.7200417750828204,0.3722844383326188,0.11552788762390358,0.676261701534621,-0.09831332646569652,0.6829161668038677,0.7350510216892024,0.6345256949221282,0.5832893243782065,0.012455615119727715,0.8927144219290827,0.7858791169875902,0.11015767272137997,0.9278524407882773,0.07944946572458164,0.789562215146975,0.801058713209327,0.46581225504799484,0.3845944780485576,0.41645712934798784,0.3681287448786685,0.39742245932106296,0.8896201026203141,0.7116923682285564,0.4606155494634737,0.06094266259396444,0.5846384648380565,0.14407129951824427,0.2783900193154952,0.6499884280603013,-0.17655835157847333,0.08071616097699996,0.0840128619555956,0.8308481794207951,0.4229735320295902,0.5915573082504773,0.5972931080694013,0.8894602995307126,0.18379802224925662,0.2104764088933108,-0.05937489415111576,0.20703281520654704,-0.21741811268421873,0.45410715394023593,0.5827566298729504,0.21296045933494648,0.017746224873465728,-0.10078324314437426,0.8479776118445593,0.6456587651982288,0.4938674621101491,0.8280976421582853,0.39442841566817094,0.8110312397902981,0.23623975149231916,0.5391287858947515,0.19288705050100408,-0.1516123298581892,-0.190414725840015,0.34465475657668615,0.20064575023411035,0.2162027677269303
Supp_Motor_Area_L,-0.3586200537618901,0.6498313770484534,0.5763667731435124,0.8606571781577137,0.6025616535152156,0.8970601056570287,0.06490260819056533,0.08681214258325237,0.7631897331529278,0.527844821210348,0.1833292262660784,0.10011245127775216,-0.17665581439162467,0.5592071396250766,0.9118158996575799,0.01822833270466315,-0.35459450960089334,0.44702354291475355,-0.15839209675838523,0.20054445792082962,0.4342625167476771,0.4329297993408594,0.56401473254214,0.3426939516607594,0.40278757883173927,0.3771968307461698,-0.23896183907853893,-0.18487037520090466,0.02603921741992995,0.7052163171641448,0.5535404845522812,0.47711058187707645,0.9052971684283351,1.0,0.41248360923712674,0.5935686505045965,0.239882902458855,0.23968452724010925,0.652358033688931,0.10251545577964397,-0.06776504260185992,0.7401233597988701,-0.3168078339630839,0.7210585812844131,0.6501480466871231,0.6555867088333851,0.6897555887957246,-0.2233171377970034,0.8300341498876224,0.6672362517511757,0.27853755432651767,0.8890744322404263,-0.00852975774004563,0.7958625063874407,0.7943857069172824,0.4701349930600734,0.22214665677013262,0.29988850702218695,0.4012107729321672,0.5276645776881984,0.8878756695716252,0.524010623628808,0.35959815387616995,-0.10759562802090841,0.6282035647867633,0.05308684817054237,0.3136738377604296,0.7351468704150926,-0.31593530008460396,0.17811699682638846,-0.10425492077118292,0.8334073521784698,0.40447054975788665,0.7071276995370973,0.4934039455190582,0.8646838077836364,0.24771859280138686,0.05626550658796006,-0.10985100237613737,-0.08320173777927681,-0.4265393511799936,0.3777204976871931,0.6491843664309719,0.22296701478351852,0.040332083500832956,-0.20435092269524435,0.8385101177290192,0.4880642601223142,0.5741970321685524,0.706697842708838,0.542699582400118,0.8469024057414589,0.19986265320565394,0.41709965154109613,0.21007309292379753,-0.36204602568672395,-0.3288354741371275,0.18690987217210406,0.0555070603592674,0.1427636868769659
Thal_LP_L,-0.2896059231819897,0.13543121910337808,0.7503532666606657,0.46690436752082737,0.4590137604468894,0.37062314230649107,0.3341233547876006,-0.14877097315968388,0.3874665631367127,0.45058400031526363,0.2617117497472461,0.09636439038766165,0.33209089205280035,0.08670942859700076,0.4844617187183383,0.29293290727526644,0.3038069034274584,0.0838619464047546,0.30045108921816394,0.2003427417622366,0.5296508541732179,0.21912481654668647,0.004018628207520423,0.0038326398964045527,0.39331457483577775,0.6141497572642729,-0.07415458628723104,0.12888309943676066,0.22761884633203736,0.5564757446512485,-0.05162361003673681,0.11436288816491945,0.5355602157187358,0.41248360923712674,1.0,-0.11795469139047764,0.08395176771805275,0.2219970223543508,0.11457876637382654,0.5454237908463629,0.4316806360118304,0.10190151704907006,0.27454189367637716,0.30849893138025747,0.3091436911077122,0.18020920580993527,-0.09613482800482685,0.43397267132946193,0.5194703020687153,0.32013910888661024,-0.10395101918247686,0.5182963287496412,0.09129571739654332,0.20578766910219184,0.33269211742992943,-0.049949756973799705,0.5084000746615417,0.019150247946202195,0.1810038175125171,0.19826436078953125,0.40722601310030787,0.540128853570165,0.30271444362836264,0.10303028697720414,0.020912353781561407,0.3198025795359651,0.13149914251156214,0.08296777666419526,0.315223489538123,-0.03625415670835098,0.4115729698147571,0.396505332913607,-0.05673608890808756,0.24807449916163046,0.2301302437302302,0.45231326955611434,0.29487985809946654,0.17028623662456413,0.32255759937882456,0.2897677071134381,0.2793277377533715,-0.03510520009957853,-0.0017761276898968694,-0.1593612246128754,0.03908964625770839,0.47867380779535507,0.35807152347616533,0.4166790997012517,0.14491556624656798,0.6856475844718478,-0.08789649849289376,0.251865635674077,0.1584262835627139,0.3463513028669333,0.08902899466815135,0.33198372058634595,0.2122420428127446,0.018916706297914244,0.07156135813377092,0.20009125148361578
Fusiform_L,-0.1858859769654451,0.8042699187696551,-0.05226936846259999,0.5668722228311899,0.394570089228012,0.6210488997060647,-0.2125196640533789,0.38409043437219537,0.5962702931278752,0.35577214300920756,-0.1871524502418317,0.31860799154447167,-0.45556303854222924,0.5523103217531509,0.6527456623184728,-0.14147376279732887,-0.7468111681315138,0.6187448914130251,-0.4415974234633091,0.12691693318498978,0.07440720522446144,0.31567761757915364,0.8375313564309304,0.6198956939207959,0.1639592635994168,-0.167098807450982,-0.4186640843880825,-0.22050262676160362,-0.16923130251940255,0.2047360547472862,0.7396820149428776,0.7349580786047067,0.43392398546931127,0.5935686505045965,-0.11795469139047764,1.0,0.055284753660868824,0.4125910882712819,0.595003951467915,-0.3909052462548926,-0.5388154115114351,0.8533775445352956,-0.5794271449065127,0.5688204499785863,0.31232192647051377,0.7104396293064594,0.889331835623958,-0.6962063941494606,0.49032608056539717,0.49688548705889973,0.6168237221211105,0.48294722922203764,-0.24890757712783232,0.7770630144623822,0.6955248717258585,0.7473852557177839,-0.17418659277039278,0.3150130388302038,0.35767914478140145,0.7094559517431412,0.6562689541869503,0.14216177747413053,0.05813707220408852,-0.4571628250150599,0.5939694696112685,-0.0993198098941901,0.35632021366125893,0.8532911522527431,-0.6017169397030923,0.2505278049649589,-0.5362418701832379,0.6543532131833233,0.742164613896896,0.771374842481427,0.4849930808568518,0.5053755485864123,0.09010729736800119,0.1150315074026377,-0.34174544117876343,-0.29145355452327176,-0.8701847839386758,0.2998146432882255,0.8322290997272154,0.449898742976644,0.1010845394387847,-0.6268780696698089,0.49318924498824196,0.23632600141645135,0.626030972655656,0.17392232262930854,0.8781036852448885,0.7761528139576279,0.32520109653855056,0.32324565427995083,0.20479729361114823,-0.6975281738163671,-0.5339361599845523,0.32420126320293524,0.0598374401868171,-0.11747040257523941
Temporal_Pole_Mid_R,0.07442387634058902,0.2021741187947359,0.29719809773952494,0.16596836530658096,0.3053808685850845,0.14451657034133109,0.11951265718372547,0.19486976308884002,0.3326149700199502,0.16375333658212682,0.24250157282309956,-0.2212528475065946,0.16864519717549759,0.15225976309217462,0.25596432979606193,0.14459056515992474,0.19358818529625163,0.19361435857103043,0.05510270130144213,0.32628761296834696,0.09008648726699628,0.003841180222102724,0.06317024409348561,0.1258185639356716,0.023024722588045204,0.27227746233475086,0.27118727451617314,0.18674123083205302,0.27176678974050794,0.2846803274944518,-0.04150374894042592,0.21364422663493463,0.3012737212529557,0.239882902458855,0.08395176771805275,0.055284753660868824,1.0,0.18305886912277705,0.2628482728973851,0.3945026254602014,0.3080490901863066,0.03484874503063257,0.2118577530668974,0.10171655900324052,0.3494321007650612,0.23638312399393585,0.08011017579117893,0.1604102277799837,0.30320884301469986,0.08335624094613026,0.019978850490460165,0.305270655420026,-0.05627907208195447,0.20549858093102472,0.262842569610718,0.19231010558560255,0.23088053825437563,0.1697303479712112,0.1680534186052084,0.1473511311694497,0.1712261813665353,0.3513794140742676,0.15586529546850858,0.16654067561386077,0.22374295323603183,0.2549765881562668,0.17440159988607687,0.04475276435944993,0.1995925415159942,-0.12205206322390748,0.26187151830872596,0.1976480145201295,0.04025821655042418,0.1830523265733947,0.08313642376877065,0.23354701288826618,0.01690896561947417,0.26287251147209995,0.40382773312043757,0.2867502425050381,0.13915547622198346,0.20866530818965823,-0.016506871654167064,0.4243238381302361,0.12409115828311555,0.17795565167878574,0.28013345404161855,0.16859207881951419,0.23440579816284668,0.2392217391596378,0.005267460043486031,0.21062343623786423,0.20229939220266782,0.14764784776172396,0.036872290428169766,0.019839221566191195,0.019256589034324423,0.3072981464514387,0.12137877349733829,0.27071277509982383
