,Cerebellum_8_L,Cingulate_Post_R,Thal_MGN_R,Red_N_L,Temporal_Sup_R,ParaHippocampal_R,Vermis_10,Thal_IL_R,ACC_sub_R,Thal_LGN_R,Thal_MDm_L,Caudate_R,Frontal_Inf_Oper_L,Thal_LP_R,Frontal_Inf_Tri_L,Frontal_Mid_2_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Cerebellum_6_L,Thal_VA_R,Frontal_Inf_Tri_R,OFCant_L,N_Acc_R,Paracentral_Lobule_L,Thal_LGN_L,OFCant_R,ACC_sub_L,Thal_Re_L,Temporal_Inf_R,Olfactory_L,Thal_VA_L,Parietal_Sup_R,Lingual_R,OFClat_L,Rolandic_Oper_L,Cerebellum_10_L,Red_N_R,OFCmed_R,Thal_MDm_R,Postcentral_L,Thal_PuA_L,Cerebellum_4_5_R,Frontal_Sup_2_L,Thal_PuL_L,Calcarine_R,OFCpost_L,Cerebellum_Crus2_R,Thal_VL_R,Precuneus_L,Vermis_1_2,Cingulate_Mid_L,Heschl_R,Cerebellum_10_R,Thal_MGN_L,N_Acc_L,SN_pc_L,Temporal_Mid_R,Precentral_L,Cuneus_L,Thal_VPL_L,Insula_R,Cerebellum_Crus1_R,SN_pr_L,Thal_VPL_R,Angular_L,Cerebellum_3_L,Supp_Motor_Area_R,Cingulate_Post_L,Cerebellum_6_R,Parietal_Inf_R,Putamen_L,Hippocampus_R,Parietal_Sup_L,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Rectus_L,ACC_sup_R,Occipital_Mid_L,Postcentral_R,Occipital_Inf_L,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Calcarine_L,Vermis_7,SupraMarginal_R,ACC_pre_L,Thal_PuI_R,ACC_sup_L,Thal_MDl_L,Vermis_4_5,ParaHippocampal_L,Amygdala_R,Cerebellum_3_R,Olfactory_R,Occipital_Sup_R,Thal_AV_R,Precentral_R,Temporal_Inf_L,Thal_AV_L,SN_pc_R,Parietal_Inf_L,Frontal_Med_Orb_R,Rectus_R,Fusiform_L,Thal_PuI_L
OFCant_R,0.5942317209885856,0.2137124606822153,0.796060483419001,0.8712870398551087,-0.3508048137165789,0.7349311220632883,-0.8615954740310158,0.5132320265869541,0.3001375919569704,0.8330322632163912,0.3027159382031089,0.2891557713406527,-0.3266767447594679,0.31201308197553224,0.6370596219857361,0.7375994621025806,0.49564252402072273,0.005267460043486031,-0.5996157833179926,0.4952497018158089,0.5078272756724859,0.07071493053501146,-0.5556826131697663,0.44247823454893614,0.42510612685950544,1.0,-0.061434706549632755,0.03711323789469159,-0.46517441880782373,0.14612325179498156,0.5656826074233774,0.5059172576606504,-0.5164543335121572,-0.17417350023386516,0.4815335678385041,0.11983511147969089,0.7870017599946394,0.045670484353992694,0.447265577676924,0.4470112710916703,0.1928252458820511,0.5634290771778961,0.6306386012015754,0.25268042805137214,-0.7044292765902632,0.11960626808159319,-0.2328335486194562,0.11613463022579008,0.3068947219125157,0.6624447288991016,0.4491484967548299,-0.42656238447680284,0.34186785590619634,0.11268907956584108,0.37225094757056437,0.6924489348476583,-0.6579047282601912,0.39442841566817094,-0.5795995647233273,-0.04109654083804191,-0.3884479034494241,-0.13854455329330378,0.7893774655632174,0.4792582253402085,-0.6436506097685567,0.6306524700853696,0.5557848327732339,0.42029867872051274,-0.3460822017747609,0.020734837759013754,0.09008057313820995,0.8587098647122431,0.6139168227168663,0.37238376957747443,-0.24580630496278968,-0.36155548403697896,0.33367091034088264,-0.6534686776088484,0.6190891428206332,0.75381537427828,0.542699582400118,0.6003429575476495,-0.6878199352623618,-0.5458747836891962,0.03747025043042177,0.15017466090847956,0.6355925355698179,0.5194154518146435,0.20443459166799477,-0.6580242431180235,0.8613878037398492,-0.6259802763378728,0.850859165267282,0.04686788924376856,-0.6613671716632598,0.40974747766588693,0.5001113927065394,0.2659752695310411,0.6037446801812929,0.35643703569192053,0.16563407126281837,-0.5476413749000516,0.6273980140702947,0.8781036852448885,0.27062245452102107
ACC_sub_L,0.12586820773890758,0.1480480107421554,-0.018801579958149663,-0.021307844283983562,0.10875118504179122,-0.06783836282390607,0.17300533549490107,0.12440921053107452,0.3277633964437296,-0.010654286751484854,0.17234728022645707,-0.02313209682851435,0.22108927478209867,-0.05987979096258671,0.10464744957268977,0.09163002876310045,0.0079439153605628,0.27071277509982383,0.16566186601610886,0.0854829193754104,0.12674573138700193,0.04034740312573856,0.22276647356460624,0.1410181099718292,0.03962195487088251,-0.061434706549632755,1.0,0.07459552849014109,0.10657643964985408,0.24259599180023328,0.14822929989436615,-0.007336182312149069,0.17884823174761336,0.2321182605533167,0.01111417876829506,-0.0059120161109510365,-0.03293576015514866,0.06462828947466863,0.10357306418144606,0.12317571439192164,0.1436411303830002,0.05701354828122701,0.08641371160411179,0.12238596262323702,0.16964741127900246,-0.025383349054775132,0.20442858812113857,0.18746101515524094,0.04069281661384852,0.05823439787579441,0.08790012583268351,0.16878454938758494,0.051412176942969096,0.24653739674558106,-0.15771301971311477,0.06529937027143502,0.08570820415800534,0.2162027677269303,0.1526451734436781,0.23396625540899244,0.14644839583140645,0.16070834438599924,0.09736149387638371,0.11259729411979011,0.12532749156315523,0.0814841234572488,0.1458014921248615,0.04521741207197832,0.18429566135808853,0.15848758012719794,0.02696143196106202,-0.026055674668293775,-0.012223079416069425,0.04743721861223214,0.11119436138488573,0.24637914277797082,0.05923288373433658,0.1322811774960304,0.10062888872496556,-0.0002124233916160645,0.1427636868769659,0.12000099431279916,0.15470946165480884,0.17852448966933684,0.16119562076588353,0.14686460008024135,-0.01819134218791975,0.02314130748614344,0.1523606024913697,0.18247545786881436,-0.027228381083708633,0.11207258022507977,-0.02188524209767803,-0.07907037230029687,0.07844952489915881,-0.02720586095782101,0.1588397785493365,-0.025064388843156652,0.17840084245804025,-0.05297730188297828,0.12020863012896216,0.052262353772400266,-0.1642046682044792,-0.11747040257523941,0.09273011610134826
Thal_Re_L,0.09649575922657036,0.11199445977135505,0.1070370293563513,0.24183997902069682,0.24550555314983888,0.22705233242989964,0.057799454681134385,0.42235788188733,0.0828789117341839,0.2322137091489953,0.17736809800998984,0.12082777299173335,0.2389383939969943,0.02111353390571336,0.14756267596814426,0.2048112090093363,-0.08451934428554075,0.12137877349733829,0.013578979761597486,0.38500793087457147,0.34560229488297833,-0.03346653443077674,0.13228648764661516,0.14605770300030485,0.17542523125604606,0.03711323789469159,0.07459552849014109,1.0,-0.09059171917374918,-0.020092069153989263,0.4579533181877054,0.03138617094801086,0.0738470249373595,0.017964882769027274,0.2151889574176112,-0.10321516948932243,0.34763967203082047,-0.07867000992232198,0.30109073078704357,0.15480699577674722,0.34688418837918883,0.19474703563910276,0.21522213495444378,-0.02952493400201386,0.013775640463614807,0.4271689369170921,-0.050018530827815925,0.3096364588941351,-0.0224780707072782,0.25989183415048855,0.2157966008942267,0.18718268348154674,0.04637778974181783,0.14113079225492547,0.08295929764144512,0.3742970862085479,-0.005872852643384427,0.20064575023411035,-0.05049949835020498,0.10902902278737595,0.32396900661238015,-0.113241787643361,0.3542716346553026,0.3877609288012087,-0.11443699064423524,0.026308227474595196,0.04233243020712291,0.07435719436216633,0.026896045172763863,0.18390321313854963,0.25832576734429935,0.17246366743606364,-0.00929107936778871,0.4185614989234003,-0.03836538232193283,-0.12758912632090882,0.32435809839841817,-0.14486897216585326,0.14405129744268658,0.05940088759870722,0.0555070603592674,0.15500933732974645,0.0017567128729132561,-0.0787756904588674,0.25811399502701265,0.22554054066563686,0.16138272771599946,0.16089621250134595,0.08534047180930542,0.04754715495414535,0.10626253167732409,-0.1114353272494942,0.1419505625100539,0.26999777742041636,-0.05292783898845264,0.007093478942694308,0.15229793269561692,-0.10662054968086583,0.26094003385665476,0.19312534446733018,-0.027925679150185356,0.0033879288630628513,0.002414176917480167,0.0598374401868171,0.17837307381872344
Temporal_Inf_R,-0.2260060862297972,-0.10460604044203387,-0.48324472877697866,-0.5337599156331153,0.35666786354844465,-0.4176402493003737,0.5277316263187467,-0.3612808544349874,0.05003345469418027,-0.5410839839359386,-0.10666014470704319,-0.311449068599486,0.24087884933731507,-0.5369152043196993,-0.44696795116728333,-0.44545595133885807,-0.0319731230373461,0.27118727451617314,0.42622929513303626,-0.3010837224135513,-0.42963252532333174,-0.0011440673168570323,0.34150374600316535,-0.2231462907432653,-0.24065328816183867,-0.46517441880782373,0.10657643964985408,-0.09059171917374918,1.0,-0.16320402781019447,-0.30647616316484655,-0.2930052271834371,0.2663769872747478,0.021901892409038767,-0.21025034251067676,0.3059356484956293,-0.5231736929572749,-0.06429275154282367,-0.31990120368194847,-0.16530963270099747,-0.12480449472417199,-0.31969375689434787,-0.2610409431169346,-0.1136264114058564,0.4314537060326402,-0.14706060565034476,0.03049017359529258,-0.24408337535333677,-0.1459840597744698,-0.3833399847578061,-0.25281199010219035,0.34310345827962413,0.17525507311888702,-0.07182199855870315,-0.49488915017733776,-0.4061056078435552,0.6686271438839118,-0.2511495681699567,0.4315652362926866,0.06399339150986229,0.17169849593497238,0.021056345073583643,-0.3978202114578383,-0.42974404223580326,0.5207261658076393,-0.3548292280726762,-0.2798258450694651,-0.198700567244823,0.07055264029734733,-0.1264184482887092,-0.2191431897208014,-0.4728381003004967,-0.2787697145770244,-0.20752777258258137,0.019658412893643225,0.15977112816714184,-0.3495810761065923,0.5322141799393955,-0.4043627930975663,-0.4518690706037535,-0.23896183907853893,-0.3267615366068914,0.4603016085825937,0.2946826073127437,-0.06811078220694368,-0.1872594964661198,-0.4131315714128223,-0.3386521799419122,-0.24984772127310834,0.3956534173041462,-0.5047594913374155,0.49429972254889265,-0.5470692398838097,-0.20478347429140398,0.15821377000762724,-0.21256749843031775,-0.3248798115827828,0.03859868547725807,-0.30776889005955876,-0.09350821326568913,0.16707818013718148,0.1944846167462544,-0.3027353421275811,-0.4186640843880825,-0.05629769519903842
Olfactory_L,0.1899630893877009,0.20689816067804656,0.0683516972633,0.10778601331561827,-0.2568590987398893,0.023847816344755905,-0.06574093410979596,0.060211539977949105,0.13434691806274174,0.0989059831002638,0.060755993101182994,0.1151031725843318,0.08529728031276335,0.0005619081955868488,0.2403742578091377,0.20374048249899301,0.1547775322642494,0.01690896561947417,-0.00553697058766659,0.01626146053292212,0.06216528536897374,-0.01530786915203159,-0.09758548461883859,0.16557378929872574,0.017162764528938414,0.14612325179498156,0.24259599180023328,-0.020092069153989263,-0.16320402781019447,1.0,0.0245977169802169,0.1253425756768673,0.04174820510582999,0.03176636423194453,0.09087110781849966,0.07788947911878086,0.03591828889359187,0.11835543128895346,0.10869172943782596,0.22668265964625756,-0.06290160456957175,0.13493174013145387,0.19497857305751573,0.16330142750273888,-0.06064703237328493,-0.014513007012102865,0.18720678519648848,0.11378191490512131,0.17764114575190235,0.15346915066557132,0.12838853367341704,-0.02988359009915697,0.0430720577045123,0.08529657432952335,0.0790378981554019,0.14617980565292057,-0.1890255362921372,0.18379802224925662,-0.037354309261554246,0.19293680668431293,-0.10244534055910279,0.10902565648968894,0.14062611715238826,0.06435185981107884,0.08103844539274555,0.2346850216052844,0.21469680946581426,0.15236815371749576,0.0004661654527324598,-0.005446599141104459,0.13015278488812992,0.10137725270301502,0.22759497307542612,-0.10992646855433871,0.08598206120338116,0.03727451817332028,-0.06349201382298235,0.0035930979892476677,0.15656071390271306,0.2535220589672832,0.24771859280138686,0.2580100277821397,-0.05608103244563851,-0.021615463018211187,0.009601025008550272,0.0688552017361982,0.06396851052882853,0.20491375617074659,0.10687892382427715,0.011146381771248002,0.1431022841236485,0.07974568126553114,0.10909718616346098,-0.023900304911703644,-0.03818432142789234,0.18206157430552947,0.18607871329200176,-0.03235418176532541,0.07978612787338893,0.02990054429422885,0.25084371629920404,-0.042483607758773786,0.11509091254041852,0.09010729736800119,0.09811579222038785
Thal_VA_L,0.4827840688015304,0.4967467515025898,0.6470089269865614,0.7513519290245388,0.1039551862198236,0.795303697731878,-0.4193504285048691,0.8196448238593436,0.3770364691131659,0.7675525306876784,0.6412479609664119,0.45783060336915893,0.13515049650401198,0.29184636331157404,0.7302676291248921,0.7865463084606129,0.3121053146984076,0.2628482728973851,-0.1819597449128276,0.712984135573273,0.7304495707428091,0.10230102095563116,-0.14245969925331034,0.6180025821085324,0.5938456101762348,0.5656826074233774,0.14822929989436615,0.4579533181877054,-0.30647616316484655,0.0245977169802169,1.0,0.261852648709132,-0.06920932361912178,0.09540692227982178,0.5730021375944947,0.009695049978214453,0.7297501111399349,-0.030986391200274976,0.7065904312686728,0.6626134404291221,0.626062965632334,0.7262892687997881,0.7232713500905192,0.23202400707927393,-0.2631273304212857,0.29702668414545924,-0.08749448062120045,0.5181147332032386,0.33257977140709444,0.7611495222009184,0.6678213243321891,-0.031649868824865444,0.2835531040559072,0.4193393905989915,0.18861418330451366,0.6796668581270818,-0.37685801422848314,0.7200417750828204,-0.22293440125216477,0.3162335053851018,0.09398324384163963,-0.09432730343749528,0.74617479013327,0.8169134508622978,-0.46604177015524906,0.5784206429159224,0.6307154037918596,0.5899597420357339,0.0030450300993982277,0.19495000092178288,0.38084901682731775,0.7209895942612674,0.32774127250689533,0.4965644945305982,-0.06141069027449439,-0.2216765349726739,0.579237080390452,-0.503161995628827,0.5895647659697542,0.4826141970592814,0.652358033688931,0.7201523295819965,-0.2703248974580166,-0.24895551688064782,0.275397865384784,0.32409210547979506,0.6578919458023894,0.6297816059260554,0.4453751327143084,-0.21226421595573072,0.7186511487859918,-0.4289989636751389,0.7432081667967038,0.019034618845673635,-0.4088307799164848,0.43337973486984194,0.7084366501233701,0.28928160855962093,0.7067859907562312,0.38768538030330274,0.21047629391703793,-0.38721527858510923,0.26799992540301376,0.595003951467915,0.5688902940057343
Parietal_Sup_R,0.3908430093853388,0.24308482531581724,0.2381500221202415,0.4159937781836214,-0.29248976420835254,0.36584170532532667,-0.5184470662679831,0.23676248916343604,0.1968189634683663,0.36074050392880924,0.16027768285318447,0.17132818112581855,-0.11966358836767214,0.3390982231104616,0.43336554832160534,0.5578993159863604,0.21420269266794703,0.1258185639356716,-0.37721836862189034,0.03712563491134749,0.4820458831704071,-0.030967954608719754,-0.21735463347764972,0.39950164412965455,-0.13533005508848675,0.5059172576606504,-0.007336182312149069,0.03138617094801086,-0.2930052271834371,0.1253425756768673,0.261852648709132,1.0,0.02487281932200628,0.22476297209269436,-0.0679354154904342,0.0978065220926235,0.34716130395251543,0.07862700760905325,-0.013555709492922572,0.26795568783082696,-0.008898371812721588,0.48464952683587836,0.41578472804593025,0.23139082144227965,-0.45347472934831806,0.2634502831147889,0.3464052039688858,0.1153753521460732,0.48748307046512596,0.41834645542592536,0.3636893030766102,-0.4799722675891853,0.20390454889431595,-0.001991446750747666,0.2575872480029753,0.33657085976787365,-0.5421028926149342,0.2503588330940289,-0.1126824789927306,-0.134633742860357,-0.10629600038557074,0.31984660935812725,0.3667811648719582,0.24098269781620335,-0.23318784759173053,0.3036094026082886,0.4839154865644023,0.34274716912089437,0.22661285063546613,0.6666739049954101,-0.09641463228397969,0.5604026976912136,0.8905263129738851,0.4131100802776204,0.04935797238512676,-0.02881917058161001,0.3099811203416448,-0.11871428607467333,0.8642043542061331,0.6825709949009082,0.3426939516607594,0.4284865817309254,-0.46514279931349684,-0.19328595317236344,0.6555573601093608,0.1731131954366417,0.46755464998980956,0.3462295842719076,-0.0004387444536251668,-0.03831546047225962,0.3870129703473186,-0.3654207624217406,0.4601475508845446,0.21826220456503423,-0.24112382309380104,0.02538154604810168,0.49153180606824604,0.11865122064890216,0.20117451517435223,0.10578755783081209,0.3843602077085491,-0.12382807626354699,0.4049239823978558,0.6198956939207959,-0.035373609255767116
Lingual_R,-0.1923217402766862,0.45651471269190624,-0.5318101112709649,-0.42476273242609863,0.3151753536856742,-0.22021826869281597,0.662935108793025,0.03263693309807998,0.018606229475316132,-0.44115403228755695,0.26730953155980797,0.1889932469717843,0.6513858314050659,-0.20398968689235183,0.03735088213537527,-0.07625843792463806,-0.1577783576949854,0.26272588900252697,0.7638418559895847,-0.14125893839039433,-0.07601842108816566,0.12127178096950002,0.500324008682153,0.3020943525183842,-0.0473022844700209,-0.5164543335121572,0.17884823174761336,0.0738470249373595,0.2663769872747478,0.04174820510582999,-0.06920932361912178,0.02487281932200628,1.0,0.2825258833385201,-0.054566595519783184,0.042071513192296496,-0.43491719793986694,0.06825888952065767,0.06426084723355235,0.29498362995947613,0.2373518200477675,0.13826211194314122,0.054713133683560615,0.05553675834432063,0.7491197985317134,-0.07532521071233601,0.5298382992811165,0.24104022683579904,0.4543261894214778,-0.18073328949260736,0.30268249275513837,0.43334241315948735,-0.10126226147718694,0.10744696714176619,-0.3300408850020422,-0.24350382618727245,0.3411151814302507,0.26837227700109184,0.768854182890452,0.5544603815348359,0.5282908080767031,0.33210764925035124,-0.3804768778976754,0.04212894663996355,0.7496551810247954,-0.08716151070114406,0.05748318355417521,0.3129304958320874,0.6642415849026921,0.4108760394971201,0.2607250490731903,-0.40339413834128096,0.06894341719246426,-0.12873915125832855,0.19034102796086858,0.4341675551239426,-0.08887820925872966,0.6721862633930481,0.07417968866114706,-0.23137293692713046,0.07489602938630562,0.11023540491126264,0.7382361110615419,0.7351132136658614,0.4173901870094458,0.09134861639474669,-0.08004267345515227,0.13637004875919903,0.1608241889135772,0.9136581181706543,-0.36957477679469863,0.4722496266616635,-0.3030961778320945,-0.04366185270465448,0.5234015398916347,0.026071388645374134,0.22957454210535394,0.1045357194105877,-0.31398028755627844,-0.05923150456807669,0.5228856308058507,0.43164509456347183,-0.31606421905501814,-0.35488501306458686,0.2099444556071508
OFClat_L,0.13519220370041335,0.37178019135954204,-0.10594793306016953,-0.08446405726211902,0.22563239312069464,-0.07164982360977602,0.2236462071839464,0.0058671376845310045,0.32094402868575117,-0.10997762661126946,0.1918385947526018,0.27612632693204947,0.3299820283025737,0.29278606034393845,0.13549215997143366,0.1888709790210395,0.05864419717477142,0.24250157282309956,0.11335921337173316,0.030004856383983838,0.33303564903507477,0.03696142329675077,0.17358212755591937,0.22832939878598404,-0.11529514035420815,-0.17417350023386516,0.2321182605533167,0.017964882769027274,0.021901892409038767,0.03176636423194453,0.09540692227982178,0.22476297209269436,0.2825258833385201,1.0,-0.1781440495821083,-0.15634477824651732,-0.08803327577818132,0.15877472535166282,0.013083327858033292,0.1476712196152795,0.07924552817451437,0.23204874030962808,0.14328530894085162,0.0194157404219136,0.17101644199326085,0.11140510634019299,0.26092082101754643,0.4081382063379572,0.18747812656402219,0.08203978760161589,0.24177869579672615,0.10134643480030726,0.018288187009640352,0.2524845751059119,0.053997834051654446,0.030922307022939525,0.10760685868128472,0.29572322985188093,0.3015888454163944,0.17282186021324372,0.4234498419944388,0.044127713735622714,-0.09313388763922478,0.1641566428334085,0.12090630062428624,0.11481704836742332,0.262281622287459,0.16327164937794716,0.2056897280739046,0.3963743838387486,0.14026671302028665,-0.013721548262834744,0.10533485138261707,0.23001402402518284,0.413719975233346,0.3691945069335097,0.42775856339726437,0.27820691307219864,0.28215488626628554,0.12860136388600094,0.1833292262660784,0.19907152535249376,0.0882419836158158,0.06092174812491322,0.5422818908794045,0.37467403792164833,0.020199772921194577,0.17263132769792022,0.11169138221312297,0.4237666316204312,-0.12847294485937827,0.0665512522326115,-0.05844154913022447,0.10747738435363788,0.31838510682357046,-0.03721444736230796,0.2847031323335639,-0.03629535790864178,-0.04023559297167061,-0.18874646220809185,0.18936117405799396,0.21790915861012353,-0.12054137463861633,-0.1871524502418317,-0.0049021330579502595
Rolandic_Oper_L,0.3391857696752912,0.39594040275152714,0.47163825731317377,0.5731395757279271,-0.14881008727671224,0.539353850006681,-0.28875740096303065,0.6019535708119114,0.17653341931946423,0.5394148468228158,0.4966001342322278,0.4152405822385774,0.3564226083641568,0.006710071124220424,0.6284626094105514,0.48462059065311636,0.33097269296041043,0.19244114715430677,-0.01842959791559109,0.5774978441636314,0.14508174646680871,0.0735666099810955,-0.1695490370445975,0.44750879210215183,0.7655514517466873,0.4815335678385041,0.01111417876829506,0.2151889574176112,-0.21025034251067676,0.09087110781849966,0.5730021375944947,-0.0679354154904342,-0.054566595519783184,-0.1781440495821083,1.0,0.13882537459337552,0.502028887438448,0.06855082715692688,0.7301164750170522,0.684706268102585,0.5414124988600382,0.47769662539990876,0.7016389799507681,0.19692136927661755,-0.08845923054203791,0.10123883073096816,-0.1628399052671542,0.29163404173690544,0.2868872003757245,0.5114072807155233,0.5856912768468924,0.017652629282889524,0.2751712456162615,0.26370733408546976,0.18220107245443481,0.5186738844120158,-0.24566370590141878,0.5818913254655484,-0.14780222538662724,0.543248378918358,-0.168152065869065,-0.15005406101046975,0.5600777913283711,0.4735685856923221,-0.13619076557468787,0.5155043006023673,0.3676537747569836,0.47343743990956505,-0.23773902025246407,-0.21013335685843543,0.5962847688293134,0.425594167747155,0.12985099585278995,-0.0005946724059449419,-0.2801910465393485,-0.2502812957772907,0.09959449174022812,-0.3590465817692907,0.20069022586898347,0.30065586305280534,0.49141707572229487,0.5808216510764911,-0.023764751458633108,-0.13854551226907572,-0.21095979647688226,0.24124847637077249,0.42087438928872634,0.5215369794450574,0.47860938933859826,-0.2622785364530307,0.6176322990101099,-0.22089995679966093,0.5373766053369605,-0.1296703848211455,-0.3146348924074243,0.6356662380013391,0.3931309454557738,0.28186761968918433,0.47255529144132696,0.41839035694167326,0.30180429605264825,-0.2876583969899807,0.2461303671380081,0.40312927573860163,0.6392413104573605
Cerebellum_10_L,0.2560396438265194,0.09980552056795103,0.04970994284593249,0.04268336992376363,-0.15221549293717943,0.09049577042230973,-0.10471571684369196,-0.0002583150737247006,-0.07090148638243521,0.10142535537792584,-0.043017455000808766,-0.11965866919934387,-0.12871754086693063,-0.27514592896126944,-0.002917537828207339,0.057129210163819936,0.1849957695596306,0.14499202207877981,-0.008557163752576038,-0.10842670934382222,-0.0800569240796587,-0.06721068878272833,-0.1658493323973216,0.15568076319774046,0.02878415219032105,0.11983511147969089,-0.0059120161109510365,-0.10321516948932243,0.3059356484956293,0.07788947911878086,0.009695049978214453,0.0978065220926235,0.042071513192296496,-0.15634477824651732,0.13882537459337552,1.0,-0.02664684947286263,-0.014087214714219283,-0.03667974001256477,0.18221835999481045,-0.05268431579289931,0.16552446834903967,0.16586996321349629,0.2345288336167865,-0.07454754681172593,-0.052357907057790365,-0.006362035118511273,-0.2192181274523769,0.08993005707468339,0.17635804493566304,0.11295402319048843,-0.15834516294164697,0.6959521896812939,-0.05881014016369111,-0.20571665199941164,0.005179616422386975,-0.04273621676395241,0.09634773223042055,-0.010767797350088908,0.03333198167097806,-0.31204029414741397,0.11577291024246716,0.09073738712552772,-0.047924727501398375,0.06870601254431027,0.14873235853552494,0.22367180723619665,0.18260486529136855,-0.08353218001877484,-0.08179657309446153,-0.24090239626507212,0.18326683920469022,0.16763347261131079,-0.16084219682531328,-0.22765571656635208,-0.2219717310993833,-0.19779752231981407,-0.019941248703681747,0.09659649435281052,-0.013949502657415137,0.18630153610688613,0.1736011118445531,-0.04170670595311262,0.016625010388126627,-0.032591976499147066,-0.14006043609851992,0.12326617151305495,0.1638784723818345,-0.18644718617714864,-0.024329184249422507,0.12050254207377167,0.011752144424770074,0.06742964252942901,-0.20090412783234765,-0.3165784611351596,0.01661403601045899,0.08966408693255608,0.08637317685817901,0.011289131746442251,-0.016574795201543802,0.27522964488463053,-0.16686221491864595,0.052650316448224585,0.3110430740479843,0.21060630316272277
Red_N_R,0.5055554734003288,0.1692661707595641,0.8069520143573667,0.9524102274454935,-0.04707875700138651,0.8041641090638674,-0.675764646191188,0.7140710013446595,0.3360828896534934,0.8756009868184641,0.3800217358714463,0.34806236358638953,-0.1837967522315041,0.4118430867966997,0.6220445283645727,0.7216851907209477,0.26294894624656456,0.04025821655042418,-0.4876496997440206,0.7389006419304679,0.6974058217766899,0.02441359226297263,-0.3189289713189758,0.39076280052968226,0.5587369771095536,0.7870017599946394,-0.03293576015514866,0.34763967203082047,-0.5231736929572749,0.03591828889359187,0.7297501111399349,0.34716130395251543,-0.43491719793986694,-0.08803327577818132,0.502028887438448,-0.02664684947286263,1.0,-0.013077262551413577,0.6307543881788648,0.3755851475149467,0.348979771111284,0.4976542822307658,0.584445722988586,0.13657231348894316,-0.5334257673005973,0.34150866002297237,-0.24826921078492328,0.3533168747291924,0.13736906283084274,0.6585717939686258,0.4512379738342379,-0.18282536078998635,0.3149997459677959,0.27604374756867117,0.46500541753796987,0.8187578093960383,-0.5611661716189617,0.4229735320295902,-0.5844488053611108,-0.014192610457811937,-0.02264752066313733,-0.2092113845286196,0.9006613846631102,0.7064681250553543,-0.7064615834630127,0.4854015220755162,0.4231925633529704,0.3131727377671559,-0.25806519825004154,0.1581420500768483,0.30417896454458054,0.7879437557938767,0.3929943319453497,0.6508095626736493,-0.24901361509959732,-0.30366438155522274,0.5915765786504176,-0.6990551471117222,0.5516986227169131,0.6442960148514414,0.40447054975788665,0.5608678399597037,-0.5709686103045398,-0.4665707828669557,0.14294671774719198,0.27734707019427735,0.5919080581824958,0.4759524260255485,0.3339223759880656,-0.5778376525284162,0.803985049728396,-0.6580721581993974,0.8310829693856606,0.26738939427682534,-0.5164886553142083,0.3668951977522328,0.480657324631323,0.18498700960676082,0.6692761928521279,0.44444790138122825,-0.07278393834221553,-0.44213721633166475,0.5325577515982518,0.742164613896896,0.29689953562186444
OFCmed_R,0.14537011564257818,0.1487919937083335,-0.041859315905568975,0.029547956716167497,-0.13437896254115025,-0.035676542701011914,0.006525914395850082,-0.02967145555152556,0.0598481003137922,-0.0264174343205243,0.05094488566347531,0.06828184442433621,0.09623251099438129,-0.0945111999916241,0.12328382815748858,0.10650772430872217,0.10432158340811189,0.2438749830590988,-0.00872531587751884,0.054296104310177035,-0.0067866596411122115,-0.1213227805629968,-0.09523764625962453,0.0908103444411605,0.023712733816614002,0.045670484353992694,0.06462828947466863,-0.07867000992232198,-0.06429275154282367,0.11835543128895346,-0.030986391200274976,0.07862700760905325,0.06825888952065767,0.15877472535166282,0.06855082715692688,-0.014087214714219283,-0.013077262551413577,1.0,0.03784364538642101,0.12439062870468356,-0.034442346436457175,0.04926446038734064,0.1026311034548148,-0.0720764818923777,0.043527253779698995,-0.04780566357123723,0.07985435073991844,-0.03666067929719782,0.14390766229197324,0.03274942973176716,0.12487055687620965,0.015934967452363624,-0.03649195886926105,0.09738949762341192,0.04128130193741195,0.10521094450151942,-0.056396735926770164,0.11836209656741797,0.09760408197104198,0.15567259346104495,0.04022458053527852,-0.059534709778113586,0.055451806787473,-0.04891034918371818,0.12592848552913574,0.20460697858463323,0.08691844145125965,0.1255724405605206,-0.0551934860429942,0.08373357012376224,0.08355384314148931,-0.0038530950691797105,0.16312843518245873,0.019159009169741312,-0.0968519211153333,0.2913871070654782,0.11467555308176208,0.1441896147322296,0.1120230508865666,0.24486463753815535,0.11643277681894947,0.15231997299996955,0.02518538564544003,0.04994614827847064,0.091263237991742,0.07645511620845369,-0.01048977148766678,0.10250134510378991,0.06328560948371197,0.0895469704738497,0.05000796570819942,0.049254063708047365,0.010619786937850859,-0.08051012922643079,0.147650430833922,0.07985407586840358,0.0916426060986741,0.020222391836437436,0.06877877158764757,0.16197034335315288,0.2229767008923225,0.12444506854374142,0.11497516239419013,-0.031295999459070356,0.06540325259327927
