,Precentral_R,Thal_PuL_R,Thal_AV_L,Cerebellum_Crus2_L,Frontal_Inf_Orb_2_R,Lingual_R,Postcentral_L,SupraMarginal_L,Insula_L,Thal_PuI_R,Cerebellum_8_L,Occipital_Sup_R,Pallidum_L,Raphe_D,Calcarine_L,Red_N_R,Temporal_Mid_R,Rolandic_Oper_L,Vermis_9,Olfactory_R,Thal_LGN_L,Occipital_Mid_L,Thal_MDl_L,Temporal_Mid_L,Heschl_R,Cerebellum_Crus2_R,Angular_R,Pallidum_R,Cerebellum_9_R,Heschl_L,Amygdala_R,Precuneus_L,Thal_MDm_L,Thal_LGN_R,Cerebellum_10_L,Thal_IL_L,Frontal_Mid_2_R,Thal_PuA_L,ACC_pre_R,Hippocampus_L,Red_N_L,Thal_VPL_L,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Thal_MDl_R,VTA_L,Cuneus_R,Thal_AV_R,Frontal_Inf_Oper_L,ACC_sup_L,Fusiform_R,OFCpost_R,OFCant_L,Caudate_R,Thal_PuL_L,Angular_L,OFCmed_R,N_Acc_R,Raphe_M,SN_pc_R,Occipital_Inf_L,Rectus_L,Vermis_10,Cingulate_Post_L,Occipital_Inf_R,Thal_PuM_R,Cerebellum_Crus1_R,Olfactory_L,Cerebellum_4_5_L,Cuneus_L
Cerebellum_8_L,0.5220100616866301,-0.0008532776684984327,0.49809568025236034,-0.3220454297232513,0.29691121037392343,-0.1923217402766862,0.464065872788202,0.0015129915911122542,0.22771848790162702,0.5112027266800792,1.0,-0.41829372096516043,0.25044529601120535,0.2641530079096332,-0.47015618279188565,0.5055554734003288,-0.44586616955921726,0.3391857696752912,0.1829723705848346,0.01560298191906417,0.22789416926635644,-0.37144862788618943,0.19470938237159385,-0.2081314213489221,-0.2960135708463218,0.002998244745902206,-0.416952582184718,-0.24434902030974862,0.23326035444140553,0.26848290132816105,-0.41468669647935036,0.20083752155394466,0.2794255268510554,0.5654355813917248,0.2560396438265194,0.4334520775669069,0.6467692812417759,0.21089159289918732,0.30946546866836894,0.40303810191303974,0.5929776030126747,0.12779219207223333,-0.007063904910496438,0.5898726769729905,0.43723023861361404,0.6627858937182733,-0.42032831097546375,0.2702816948419649,-0.137920924708424,0.5528296415908807,0.27020396917497375,-0.08766443453883904,0.02373666791872586,0.24732081524261715,0.3026383877634706,-0.39243712287535704,0.14537011564257818,-0.3929990317431197,-0.16254804773877857,0.28153931069128385,0.5989386634071946,-0.1745048886681948,-0.5222529375004774,0.4035086105693944,-0.10876422624177307,0.357733452301354,-0.022827368352696144,0.1899630893877009,0.28821664732099783,-0.4345980632257172
Occipital_Sup_R,-0.2199078984415511,0.1883142074640737,-0.47121060855347446,0.58271160417759,-0.1606061058359979,0.5234015398916347,-0.25821033049979636,0.13079666022787234,-0.0015390488835084486,-0.5091915007801445,-0.41829372096516043,1.0,-0.17425888525197494,-0.17777752318501616,0.6015331774922662,-0.5164886553142083,0.4152868772434367,-0.3146348924074243,0.03623776800813674,0.0779744981769817,-0.20017032293742815,0.5639928903124521,0.012974750918662268,0.22993355067388202,0.3683538788698491,0.38230921034943555,0.7005785324442346,0.526039572621931,0.013191474063201102,-0.10238762295259521,0.4655221618929123,-0.09042130956855329,-0.11508197095238469,-0.6175612561836077,-0.3165784611351596,-0.41666674770140816,-0.44627068411665644,0.003966561865870194,-0.08173465382578336,-0.3863435911460774,-0.6004212197866083,0.14140254799954785,0.21014248641567185,-0.3752472890371466,-0.2089741253459586,-0.5604782258056382,0.6798555692426773,-0.24911715484029584,0.4252589058371007,-0.3106951972958756,-0.05782024109647224,0.2868329198143327,-0.007270696427382934,-0.021676881078576724,-0.25074984959778196,0.5621989224926948,0.147650430833922,0.49443366829197827,0.438286362543802,-0.19535603791225653,-0.43175597622467954,0.5180307138608278,0.7104159839118057,-0.27697126737159783,0.38286398071071537,-0.09061530361940079,0.24020303595751988,-0.03818432142789234,-0.10582925569790087,0.5565018436647304
Pallidum_L,0.4253763402351664,0.10011869800636393,0.427596563392669,-0.2142688826420561,0.2898050643292949,-0.022798219389645134,0.5604276115038785,0.1764348781737784,0.7312794969475472,0.3413950711652681,0.25044529601120535,-0.17425888525197494,1.0,0.24990794325288423,-0.033154989256353705,0.5980168509133786,-0.20259600310326384,0.7340216212819016,-0.2711808705699552,0.11984082533828025,0.7094224004732698,-0.2911186035107211,0.6627972202138862,0.12956805148279354,0.1792959971804802,-0.09550654253562813,-0.17304737468842282,0.2905705666741344,-0.06941422213697544,0.6751897046801795,-0.2628438672278581,0.2603073417095731,0.6221028681308334,0.526591498720482,-0.1827276686072031,0.6621831501385042,0.5296600352646617,0.46050246947184104,0.4003208137250231,0.6930266422242992,0.6057238931323176,0.4679412693978648,0.041467645747078764,0.41075575415169063,0.576533933523971,0.45584753609524553,-0.21310658687793319,0.6731832125571724,0.3760833403953294,0.4525401758628586,0.4137191237388652,-0.004585680833582582,0.045829612253031,0.5651518119007015,0.13992119483017562,-0.18573598075163916,0.011792445249014068,0.01683534614935008,-0.3103568543585974,0.4875792917251165,0.36519892414099264,-0.06594725382078477,-0.21679848135887872,0.3849458841676869,-0.10976889072986205,0.3828922916610682,-0.174961733378959,0.12857354608860502,0.4462062021333318,-0.149996910920593
Raphe_D,0.45381059965342535,0.15778485257233443,0.4901698673706422,0.03728162964107976,0.34814286470382516,-0.09413527964792252,0.30872768461731376,-0.17608663793113727,0.21240885286333266,0.2686044915888364,0.2641530079096332,-0.17777752318501616,0.24990794325288423,1.0,-0.10877322319232148,0.48802509683820594,-0.13190042869106655,0.23886410493377505,0.08000427037833595,0.01083249133594975,0.4476797657071444,-0.3615700946639404,0.17445175282207434,-0.21406294242245943,0.0743601763857444,0.11951125159035943,0.02675921349348849,0.10566245771286842,0.1431856746594955,0.3417651554567223,-0.2613366859882567,0.07591013857061453,0.42181008688277827,0.46325723672188873,0.020544658268203488,0.19647901626969874,0.44949989572035576,0.44659839246607597,0.4199595007804693,0.3235972636438192,0.4859095565061962,0.10106408876934536,-0.27624946692234104,0.32435649030136665,0.4025875493877845,0.27398156578238914,-0.08714410495271782,0.1565893839808847,0.10924709010481205,0.339784016362706,0.41432004874250955,-0.1703386763581939,0.219567163442545,0.17543474038535017,0.11649394847489955,-0.3394955244271259,-0.09918986451870059,0.021200608795036817,0.22059696159955622,0.03949673023990472,0.1861924570171154,0.014108943152401696,-0.18706196155589283,0.2512854358662278,0.04047672578889382,0.48842555893299927,0.15700984917727762,-0.00480946576964089,0.18076442745356594,-0.10723877555197854
Calcarine_L,-0.1338719102617729,0.44293457870527153,-0.4058956273416281,0.6020244589903577,-0.4174100291486979,0.7382361110615419,0.036480116891601175,0.5796116463916837,0.29040796658641543,-0.42862022352494306,-0.47015618279188565,0.6015331774922662,-0.033154989256353705,-0.10877322319232148,1.0,-0.5709686103045398,0.6180873986743888,-0.023764751458633108,-0.23259607698095186,-0.24517061938491724,0.09571781714481614,0.6383538082361458,0.1167558779301775,0.7292033498988734,0.7287664628908064,0.3407997106054637,0.7387387394556396,0.5845429597675494,0.3130587008848739,0.1603362462649685,0.6097370306481236,0.13695059413836802,0.15656377398139393,-0.6065177248008754,-0.04170670595311262,-0.15089677300334398,-0.4656339840940048,0.2814745747132967,-0.3009792976244719,-0.02727424136480541,-0.5923269221060953,0.5181404710491816,0.1397409883527486,-0.28132264150773495,-0.2408216715186007,-0.5436663406562312,0.7410628918657588,0.036487596673707864,0.6465744720303902,-0.18383291869113644,-0.05244323870902122,0.3856371933674957,0.1549676208152358,-0.005594756846361523,-0.24227841226599647,0.8426653798500059,0.02518538564544003,0.5680215487581696,0.4212535276617175,-0.15664170902032282,-0.5591369566918926,0.45393255258726145,0.8650844184410676,-0.004961768167014384,0.29742635214598834,0.1382551753573132,0.1883224413957918,-0.05608103244563851,0.20532832357669098,0.7918359917127132
Red_N_R,0.480657324631323,-0.21138202763066463,0.6692761928521279,-0.4433719925892574,0.6508095626736493,-0.43491719793986694,0.3755851475149467,-0.35915840194169685,0.3036157377647968,0.5919080581824958,0.5055554734003288,-0.5164886553142083,0.5980168509133786,0.48802509683820594,-0.5709686103045398,1.0,-0.5611661716189617,0.502028887438448,-0.06724281845561086,0.26738939427682534,0.5587369771095536,-0.6990551471117222,0.3339223759880656,-0.41665133228730394,-0.18282536078998635,-0.24826921078492328,-0.47892256929496435,-0.008899792006732132,-0.12602895618299192,0.4072530186176208,-0.6580721581993974,0.13736906283084274,0.3800217358714463,0.8756009868184641,-0.02664684947286263,0.5054182173206655,0.7216851907209477,0.348979771111284,0.6122179435848196,0.6029051413305093,0.9524102274454935,-0.014192610457811937,-0.12731671405420122,0.4976542822307658,0.6599440713712227,0.7344007763680119,-0.5143163500813488,0.3668951977522328,-0.1837967522315041,0.4759524260255485,0.5199932452828442,-0.24840134952449694,0.02441359226297263,0.34806236358638953,0.13657231348894316,-0.7064615834630127,-0.013077262551413577,-0.3189289713189758,-0.35725073808045793,0.44444790138122825,0.6442960148514414,-0.30366438155522274,-0.675764646191188,0.3131727377671559,-0.23448336408662276,0.34026552656599535,-0.2092113845286196,0.03591828889359187,0.23949578443062017,-0.5844488053611108
Temporal_Mid_R,-0.4003450147150806,0.20946183333186938,-0.4478586443859932,0.32726896882690604,-0.21898161423794207,0.3411151814302507,-0.2720290521429014,0.3030599492460085,-0.02859612475057609,-0.5296168369572589,-0.44586616955921726,0.4152868772434367,-0.20259600310326384,-0.13190042869106655,0.6180873986743888,-0.5611661716189617,1.0,-0.24566370590141878,-0.08726839834814684,-0.11205946133297028,-0.18634280363891223,0.6182798645434922,-0.10070753176597455,0.4406181780765129,0.5602832308247289,-0.07517858455343775,0.49622295223926605,0.36727017197703316,0.3091559334051874,-0.18775763734681086,0.5655146579913359,-0.2279898991726158,-0.14308729378641422,-0.6370401171522299,-0.04273621676395241,-0.3773611637979485,-0.5718711406671915,-0.10798171656730346,-0.23426167306386597,-0.3225772171826646,-0.623902479552074,0.13943673838894502,0.03673547316735473,-0.4467379346497432,-0.3915244903365464,-0.6292774223145887,0.4888321310912974,-0.16694396954867638,0.3724642981690839,-0.3520960865129404,-0.48296054906054897,0.3733529822103033,0.03508603986943073,-0.1300837294962424,-0.12713974844976866,0.5733052861808849,-0.056396735926770164,0.4943840883411526,0.4465089972063036,-0.18450991276495335,-0.6365115711378884,0.2617493981451397,0.7668961522210294,-0.3014287233942932,0.2013807575218745,-0.11417999971063607,-0.14804686887154742,-0.1890255362921372,-0.2098389088015214,0.45260562523155407
Rolandic_Oper_L,0.3931309454557738,0.09591843019268168,0.47255529144132696,-0.3954021597352816,-0.0005946724059449419,-0.054566595519783184,0.684706268102585,0.3687206952263273,0.7958183909864924,0.42087438928872634,0.3391857696752912,-0.3146348924074243,0.7340216212819016,0.23886410493377505,-0.023764751458633108,0.502028887438448,-0.24566370590141878,1.0,-0.2828259652418467,-0.1296703848211455,0.7655514517466873,-0.3590465817692907,0.47860938933859826,0.3475055287049107,0.017652629282889524,-0.1628399052671542,-0.33223664270944264,0.05173266697574043,0.0643642849156476,0.8651269996621068,-0.22089995679966093,0.2868872003757245,0.4966001342322278,0.5394148468228158,0.13882537459337552,0.6610425431408685,0.48462059065311636,0.5414124988600382,0.19921502180631293,0.7916103571074152,0.5731395757279271,0.543248378918358,-0.0672345326511516,0.47769662539990876,0.47472336598387777,0.4949191373877754,-0.3715901519403793,0.6356662380013391,0.3564226083641568,0.5215369794450574,0.2576426992204748,-0.06335384221531103,0.0735666099810955,0.4152405822385774,0.19692136927661755,-0.13619076557468787,0.06855082715692688,-0.1695490370445975,-0.2429359590269224,0.41839035694167326,0.30065586305280534,-0.2502812957772907,-0.28875740096303065,0.47343743990956505,-0.16149593564270454,0.45350716246412853,-0.15005406101046975,0.09087110781849966,0.4608600744221626,-0.14780222538662724
Vermis_9,0.08876490388948943,0.046805143740281434,-0.17148529947433433,0.23331305258732898,0.22539020179696173,0.04330334791645006,-0.05953607439173832,-0.11482833327684874,-0.1560423748386367,0.001508104011564519,0.1829723705848346,0.03623776800813674,-0.2711808705699552,0.08000427037833595,-0.23259607698095186,-0.06724281845561086,-0.08726839834814684,-0.2828259652418467,1.0,0.23359058778388214,-0.3081731115235618,0.12794202277109037,-0.15770279543487753,-0.22209674086619519,-0.21172353450454018,0.2819600321659297,0.036611026114792444,-0.14768241492612877,-0.03841630280987495,-0.29290029750102003,0.0037066802003012616,0.07415876229343223,-0.16765547327884364,-0.10388320850529077,0.04500664441594211,-0.21950601721729476,0.1262973248533855,-0.23079186059465842,0.24651867682976913,-0.26843585434754874,-0.06001118112699147,-0.18691062999729585,0.053248217557472007,0.13245111817990812,0.0069111589562394415,-0.0354265234989566,0.1242739947221531,-0.11679668683914643,-0.0018471715825914663,0.10113103797797716,-0.020232850005032492,0.1784728898534107,0.05166446439243762,0.06275255856251372,0.20537245852491576,-0.019074636632052177,-0.0977062481522607,0.0788046730840047,0.2623079875748974,-0.22437429623922298,0.1783039387564709,0.01077558879922226,-0.09702035539215717,-0.018170229995660044,0.0894521351512191,-0.008918039351969609,0.29130819340307934,0.10163542423507288,-0.15864499112987338,-0.01221606813509493
Olfactory_R,-0.04743924028762999,-0.2928948703585562,-0.1013120993425308,0.025481638824112543,0.5004488756093798,-0.04366185270465448,-0.18625610862924014,-0.32394231583430566,-0.09544280072880601,-0.011865500960274687,0.01560298191906417,0.0779744981769817,0.11984082533828025,0.01083249133594975,-0.24517061938491724,0.26738939427682534,-0.11205946133297028,-0.1296703848211455,0.23359058778388214,1.0,-0.15535786542992622,-0.03982814630576987,0.15707773547938197,-0.23661690781933772,-0.11148408815321886,-0.006358188601059663,0.029076889412860085,0.2008485592929405,-0.18640073474924085,-0.13004209944001432,-0.13709411986431208,-0.11810681659355249,-0.12211919511154216,0.08762304171404735,-0.20090412783234765,-0.06456535858667152,0.09946036491661045,-0.15345746288306508,0.4355349176451908,-0.14396435564486093,0.14204089142364706,-0.23876181315101,0.21487902390347097,-0.05943009738422632,0.04675211264739534,0.0007175703156928284,0.07256213347559558,-0.14801418929977767,-0.030829605295713488,-0.05831073765715944,0.043395050953427515,0.03324652991420399,-0.22818050777284712,0.04769981692270588,0.09774694722427424,-0.1808619238492698,-0.08051012922643079,0.2091733821028001,-0.018847972146624592,0.15272952194287429,0.19267733066090628,-0.11081991279812274,-0.07447957771084911,-0.18267817307889953,0.05623458662033507,-0.13236852251060632,-0.1364717875368309,-0.023900304911703644,-0.262097194716092,-0.2337484095460235
Thal_LGN_L,0.4829932509755401,0.22275284832092712,0.523599322048516,-0.17053397933056838,0.101206576406456,-0.0473022844700209,0.6201004139209974,0.2076139939308884,0.7038985546937135,0.37878610819685266,0.22789416926635644,-0.20017032293742815,0.7094224004732698,0.4476797657071444,0.09571781714481614,0.5587369771095536,-0.18634280363891223,0.7655514517466873,-0.3081731115235618,-0.15535786542992622,1.0,-0.4013030978447361,0.515765316130936,0.19116417176921371,0.24005350337163692,-0.0875930323984526,-0.11327266317722177,0.23437302841326693,-0.045549245985861214,0.7986462789425118,-0.26281256586847085,0.30882814530687897,0.565824368607835,0.5798282080362299,0.02878415219032105,0.5771771744758173,0.47521732112999815,0.6753699424365806,0.23835109712370262,0.804880899534654,0.5888416652592252,0.5286479484587873,-0.21908823178045253,0.4234173040726454,0.5737306631575395,0.446465449846705,-0.25271022292036316,0.6176610803885919,0.2668496939140742,0.5290490392323627,0.4915936304891256,-0.10662850190064574,0.11775178571902203,0.4697443176084507,0.05700699525120163,-0.178593320684278,0.023712733816614002,-0.08335872622478814,-0.14348965036438185,0.32732993920772296,0.21350141902328088,-0.11130228551357843,-0.20752018247301326,0.4858637029170905,-0.1036067766316731,0.5740418999426761,-0.07101056252707702,0.017162764528938414,0.561591281162987,-0.06432191997221559
Occipital_Mid_L,-0.23528064658757697,0.235911100425783,-0.5723768993592141,0.5438196167516638,-0.22243898856439923,0.6721862633930481,-0.13968520508726964,0.5584756249997588,-0.03734342570553232,-0.4743833326708791,-0.37144862788618943,0.5639928903124521,-0.2911186035107211,-0.3615700946639404,0.6383538082361458,-0.6990551471117222,0.6182798645434922,-0.3590465817692907,0.12794202277109037,-0.03982814630576987,-0.4013030978447361,1.0,-0.10963283644544627,0.5330279219458902,0.3981676921619222,0.28835592047770175,0.5809466945014286,0.3348196326634121,0.24442802783341955,-0.3171803477485045,0.6905994341485113,0.14576027129557592,-0.11461867043162856,-0.7518224039412563,-0.019941248703681747,-0.33947689910721923,-0.43624329202573797,-0.2229099346643999,-0.22211236057772002,-0.3225712377209796,-0.7079744906086695,0.28687908603620466,0.1591791520758382,-0.30880793200817097,-0.4019663228569207,-0.4842039444104013,0.7018997278560201,-0.13168766206635918,0.46661177686167354,-0.26153420939805105,-0.3999914487675319,0.581323723685473,-0.0042436545915375,-0.06203336432014866,0.007742054654342536,0.8721780723392708,0.1441896147322296,0.4502646720273845,0.3497900757659128,-0.1910499487345728,-0.36142990740300757,0.48736806137746036,0.7472394112960534,-0.10377333735660163,0.23053887872927398,-0.07941186533996844,0.07002537046759276,0.0035930979892476677,0.007671580584293829,0.7067129779655181
Thal_MDl_L,0.44874272099931956,0.2666440931939629,0.27774554236976146,-0.05257376542106748,0.16322389262089845,0.1608241889135772,0.5119458528123803,0.23414096331529133,0.5319208670529112,0.2680900640927401,0.19470938237159385,0.012974750918662268,0.6627972202138862,0.17445175282207434,0.1167558779301775,0.3339223759880656,-0.10070753176597455,0.47860938933859826,-0.15770279543487753,0.15707773547938197,0.515765316130936,-0.10963283644544627,1.0,0.19313735856667114,0.2515683151060178,0.022429086938892385,-0.03213512135368827,0.2690951613157014,-0.15387177669441024,0.5156305555148376,-0.11036944228266474,0.3955505724871041,0.6225808260576556,0.38595331552737344,-0.18644718617714864,0.531120947834377,0.4481445185770082,0.48217003150640736,0.286268077605127,0.5312727748159479,0.38187613490753564,0.5210289214894298,0.023266944890719746,0.36917277414341915,0.48756248534006813,0.27883424003546353,-0.017497460860698717,0.4479867031372782,0.3421703487959799,0.3827997217349444,0.3579954384805741,0.015471285668422164,0.007854072821547563,0.39576416791399577,0.25222680142566273,-0.02855469425588756,0.06328560948371197,0.03294447335983328,-0.14368655363603022,0.3386383901982137,0.2338704850137412,-0.05651700714915659,-0.06825333836158748,0.42952332851476127,-0.08195285815724074,0.4373972292167026,-0.16452962443020006,0.10687892382427715,0.405110606003783,0.06503507815948849
Temporal_Mid_L,-0.07292951532362996,0.2726804063422015,-0.2896065943071717,0.2492900369037375,-0.4838600786637921,0.5833181526334601,0.28225420566848075,0.8217185255296886,0.4580653212836852,-0.17528970792835585,-0.2081314213489221,0.22993355067388202,0.12956805148279354,-0.21406294242245943,0.7292033498988734,-0.41665133228730394,0.4406181780765129,0.3475055287049107,-0.22209674086619519,-0.23661690781933772,0.19116417176921371,0.5330279219458902,0.19313735856667114,1.0,0.510293015236641,0.09430195797116007,0.33533887982441857,0.300802164360852,0.29273947491527136,0.3540206325879618,0.48248391097180965,0.2704161677035441,0.09505832875281436,-0.3851959035611749,0.18561297626785503,0.08962155850521501,-0.25519568005285315,0.16916194324237488,-0.30866441418155904,0.2430097100029467,-0.362707924192311,0.6529277757333342,0.07881069113893534,-0.08031674121328267,-0.2336697195302864,-0.24695413103580688,0.34919272018303676,0.28272855646562184,0.5876317884407061,0.06992207025100879,-0.2577740347664414,0.33491587389591126,0.11321176535878746,0.09423825560905506,0.1489648565745353,0.7717966688155632,0.0772395892376601,0.29820750678074465,0.1209061627157671,0.03877557632781577,-0.3253000236336823,0.15909516325345158,0.5471876608154187,0.18782131966119428,0.08152656716459462,0.17952490400519108,-0.02230754369080057,0.13256597263632963,0.299235030739737,0.5107931062298143
Heschl_R,-0.05644846848973474,0.356578319762404,-0.13921692906131833,0.3918185588876206,-0.0344886614984923,0.43334241315948735,0.06451983332095614,0.3874454986639282,0.3207844667367111,-0.29494044104746425,-0.2960135708463218,0.3683538788698491,0.1792959971804802,0.0743601763857444,0.7287664628908064,-0.18282536078998635,0.5602832308247289,0.017652629282889524,-0.21172353450454018,-0.11148408815321886,0.24005350337163692,0.3981676921619222,0.2515683151060178,0.510293015236641,1.0,0.022245980356094822,0.552628669968824,0.6656221924050509,0.25501586801399023,0.16284709401301548,0.36456531922751156,0.07532660346009512,0.23266002659225252,-0.30897710930197037,-0.15834516294164697,-0.060172651369090856,-0.2262177021677466,0.3122216988750484,-0.07489874187046056,0.1350326072803386,-0.25788983357491274,0.474779147221917,0.038727355607128686,-0.1834849264782066,-0.014517512929743785,-0.3033231147045901,0.45507062665023096,0.18517305931482644,0.47297991185932237,-0.05370821742698685,0.006314701027026104,0.31893863249062765,0.13000795929643824,0.13825735141234222,-0.1505941331158826,0.5369648915258154,0.015934967452363624,0.4484512705858284,0.28746680199763053,-0.027523737996563005,-0.39529061942745375,0.3387433678648115,0.6427133628372383,0.009324089862402626,0.2160761442242917,0.24195484158556688,-0.12330041092287897,-0.02988359009915697,0.21136397145795846,0.48160739876200215
Cerebellum_Crus2_R,0.20787008759384074,0.18560319174370365,-0.15587288432260166,0.572686656504187,-0.129701262670034,0.5298382992811165,0.0696522465950793,0.17147723661700917,0.03789584927543839,-0.1891751517471403,0.002998244745902206,0.38230921034943555,-0.09550654253562813,0.11951125159035943,0.3407997106054637,-0.24826921078492328,-0.07517858455343775,-0.1628399052671542,0.2819600321659297,-0.006358188601059663,-0.0875930323984526,0.28835592047770175,0.022429086938892385,0.09430195797116007,0.022245980356094822,1.0,0.4495481473558438,0.14461444783186217,0.06958083508381746,-0.007550532020611099,0.20351170696477505,0.21656851326490098,0.12686475462532149,-0.2184162484094874,-0.006362035118511273,-0.05713728946631877,-0.003826316563026675,0.1306195197338113,-0.02767187557866146,-0.1175769390786803,-0.18936693829020074,0.16408369219970992,0.18945297548005033,-0.0015257947231679175,-0.06807945430704646,-0.13400780621257902,0.5959225141002966,-0.024276720177877957,0.32896795638191534,-0.00669138230693855,0.3809895487125258,0.21651396105419643,0.14733905390661717,-0.016908648022386816,-0.05904243134253872,0.37453823941408537,0.07985435073991844,0.3144777703790582,0.280403245844305,-0.10720005467081459,0.06379571644039093,0.4375189441900004,0.259303078912333,0.06282373054848803,0.18405669398125274,0.06766893054879197,0.7826798244562583,0.18720678519648848,0.17606323268038584,0.41921237617086793
Angular_R,-0.10842577813035098,0.3074859879704572,-0.44763170736333346,0.7308667655537638,-0.16444781837424507,0.6056551826454156,-0.14732802885355384,0.2563617829868587,0.025066283988002834,-0.4624933166773467,-0.416952582184718,0.7005785324442346,-0.17304737468842282,0.02675921349348849,0.7387387394556396,-0.47892256929496435,0.49622295223926605,-0.33223664270944264,0.036611026114792444,0.029076889412860085,-0.11327266317722177,0.5809466945014286,-0.03213512135368827,0.33533887982441857,0.552628669968824,0.4495481473558438,1.0,0.5112068080923814,0.152950512286257,-0.08175478139574485,0.46639887638485106,0.04299801510052633,-0.011890839395740302,-0.5789212699271739,-0.2027704949522284,-0.4012304115842683,-0.3903653356077547,0.08870636473667644,-0.11724164124429352,-0.28301288460038393,-0.5631944942835262,0.2157591001803282,0.12299041373493869,-0.31930290981545306,-0.19508303221571788,-0.5518112738652382,0.7714647497248435,-0.14883842020489738,0.530726739045121,-0.2251085093197268,0.034353674773844864,0.3430682893922979,0.09773990464587672,0.015653618867313965,-0.16779846472370671,0.6725222735233415,0.058155961246992204,0.5950331924358155,0.503873163485634,-0.21083536461523603,-0.41930554119198915,0.5694490913501911,0.7407991344521873,-0.15809443913146703,0.43026659564715225,0.035096430629936684,0.35695617530074963,-0.05111763783906787,-0.01508465935089707,0.6451759364387081
Pallidum_R,-0.05528647037745424,0.1789856265976511,-0.043967430221440965,0.33125159463955123,0.26293175408633257,0.45631199293135166,-0.017527422017896636,0.13424129215644395,0.36581883652841213,-0.3274688211964089,-0.24434902030974862,0.526039572621931,0.2905705666741344,0.10566245771286842,0.5845429597675494,-0.008899792006732132,0.36727017197703316,0.05173266697574043,-0.14768241492612877,0.2008485592929405,0.23437302841326693,0.3348196326634121,0.2690951613157014,0.300802164360852,0.6656221924050509,0.14461444783186217,0.5112068080923814,1.0,0.21828292799495513,0.17182287149538414,0.33801651962229307,-0.07451071189707316,0.23173321277450754,-0.23934148884005474,-0.3093752743838502,-0.07581875564045627,-0.1352077429283627,0.3328655556903744,0.3197914508661504,0.0989502983356326,-0.15584573026855433,0.3422487447820585,0.20805556985470147,-0.20030696416926672,0.05963157485460039,-0.22200025329153036,0.5297378696732672,0.10107231161996356,0.4874679995847239,-0.13722337809984914,0.1307623152061402,0.3979144984999524,0.01531894460359126,0.11337986327619602,-0.21916983132340487,0.38652775022252195,0.07987892531248084,0.5475284926084286,0.28524186431038384,0.18391593734892067,-0.22478624168292788,0.395899080718717,0.6065642859874311,-0.08458139933977038,0.27640682415732015,0.1956920506551959,-0.0346372672709062,-0.03699562928849239,0.09678410265313002,0.36768460574763895
Cerebellum_9_R,0.010004017268359507,0.18737759052500116,-0.01727952826415982,0.10805829051385378,0.07985837018347507,0.34004178176425903,0.11937831896538269,0.3013063407918824,0.21737600525116588,-0.06886003368322019,0.23326035444140553,0.013191474063201102,-0.06941422213697544,0.1431856746594955,0.3130587008848739,-0.12602895618299192,0.3091559334051874,0.0643642849156476,-0.03841630280987495,-0.18640073474924085,-0.045549245985861214,0.24442802783341955,-0.15387177669441024,0.29273947491527136,0.25501586801399023,0.06958083508381746,0.152950512286257,0.21828292799495513,1.0,0.016694852454165177,0.2583645936949138,-0.08790674534915603,0.12067950889733621,-0.21267202177724154,0.49134160777584485,-0.07002905516494999,-0.0681791111223194,0.0938174858826218,0.12432335749856467,0.031050912767435268,-0.1486853670497305,0.16778421049336198,0.15335224489655874,0.0705784319340566,-0.14291166280229728,-0.055075699036024287,0.26245548912815403,-0.10227193034957727,0.345891628286236,0.025049242111952554,-0.1931728708868117,0.27806520961466064,-0.08841024721635388,-0.11643026092924474,-0.048098966975464015,0.2918517268706319,0.08150025639227246,0.2876626332411867,0.3964024986411298,0.08541474316134043,-0.1477024440115807,0.1156160265305862,0.37866997791974644,0.05969334930043704,0.14963719203256506,0.1949970351726449,0.05365123418624807,0.020556178329179726,0.0019298244021911948,0.2413080230251076
Heschl_L,0.45268539610683406,0.2898164750659549,0.436311955149338,-0.16790469794822455,-0.07833609499728306,0.0666880964555053,0.6609882793614469,0.3351268431042178,0.7660874561364472,0.37285949887755393,0.26848290132816105,-0.10238762295259521,0.6751897046801795,0.3417651554567223,0.1603362462649685,0.4072530186176208,-0.18775763734681086,0.8651269996621068,-0.29290029750102003,-0.13004209944001432,0.7986462789425118,-0.3171803477485045,0.5156305555148376,0.3540206325879618,0.16284709401301548,-0.007550532020611099,-0.08175478139574485,0.17182287149538414,0.016694852454165177,1.0,-0.22878561647699155,0.3165344242968558,0.5022758065384323,0.45818454841134787,0.012717629015341117,0.5269792851738081,0.4180275506953064,0.6354601139543741,0.20243656524333206,0.7471001499209495,0.4604102720810085,0.6125465324581253,-0.04716025877769727,0.44154002575016943,0.5218341291929721,0.3557426362638662,-0.22395640561345348,0.535175569873616,0.42746163219170735,0.5431550889422139,0.3791709001034246,-0.06882605181924241,0.12950132733584854,0.47937636395230143,0.1199696067212866,-0.06888667506392189,0.0656899288324037,-0.023716777893195633,-0.06134534754935713,0.2660206734453136,0.17748259350167606,-0.12573486505200493,-0.1317757471692199,0.4920529766883883,-0.032603809261609044,0.5569392211352809,-0.03502782718504466,0.058891345113466304,0.49527271555387054,-0.016430248167202503
