,Rectus_R,Hippocampus_R,Parietal_Sup_L,Heschl_R,Thal_AV_L,Thal_LGN_L,Thal_VA_R,Amygdala_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Insula_L,Paracentral_Lobule_R,Frontal_Sup_Medial_R,Cerebellum_8_R,Cerebellum_7b_L,Temporal_Inf_R,Occipital_Inf_R,Parietal_Inf_L,Precentral_L,Olfactory_R,Putamen_L,Thal_LP_R,OFCmed_L,Thal_VL_R,Vermis_3,Thal_LGN_R,Cuneus_R,Thal_MDm_R,Occipital_Mid_R,Temporal_Pole_Sup_L,ACC_pre_L,Thal_VPL_L,ACC_sub_L,Cerebellum_10_R,N_Acc_R,Calcarine_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Calcarine_R,OFClat_L,ACC_pre_R,Thal_PuI_R,Thal_MGN_L,Frontal_Inf_Oper_R,Temporal_Pole_Mid_L,Pallidum_R,Thal_PuM_R,SupraMarginal_L,SupraMarginal_R,Frontal_Sup_2_L
Insula_L,-0.03316119188467343,0.11120449940312367,-0.10902989399545424,0.048545333535923794,-0.024545010920980374,0.4236667058825949,-0.1430962178535394,-0.24263970297237633,0.368785638526646,0.2572578589331759,1.0,0.34288332620088063,0.7641870551685369,-0.1495071852871274,-0.11738755197827862,0.045561093563889245,0.011030304988671587,0.06750273958321837,0.3651328222962699,0.05885873528586132,0.8717419274421313,0.13765015371337616,-0.29207089921987195,0.26749860325830865,0.27644457585063414,0.4231773101605571,0.011512799647278853,0.07121459555788705,-0.004015945631670905,-0.03900557301978122,0.5893219369183782,0.3470784027951952,0.011514686469441942,0.0772979998027125,0.34236179565697555,0.33863510367766625,0.28812985667632335,0.49274209610120495,0.04345435252852046,-0.22452319876025417,0.6405508735627324,0.2870290027899918,0.4291137491651247,0.31906858234899316,0.16125533219912266,0.040521968691087255,0.02002551117795618,0.5020236340104014,0.3914592171040169,0.8207732033740459
Paracentral_Lobule_R,0.0934128326489424,0.34050073159522537,0.5140292180194455,0.06598645913988574,0.2805866472513542,0.16163714024808912,0.24658623098314203,-0.1360042144394526,0.3919879067959605,0.7632172131746889,0.34288332620088063,1.0,0.5838093317674641,-0.0362181120492992,-0.1270044744564888,0.3844794814525031,0.22134401235308646,0.6448606042443489,0.7632260332465642,-0.276153240148373,0.5296878604438574,0.34550222109096107,0.1445192796869207,0.4644151936850926,0.4084341323113273,0.3816330210316606,0.3764186756362052,0.10660189839724618,0.3360066643912139,-0.0653345550932229,0.10984737501042313,0.6789806050963308,0.1665011462150718,0.005843632314429808,0.27703586350058645,0.5740005070150036,0.7231066596244062,0.8150538113865827,0.6830894008707988,-0.04617514559504648,0.21522651197617831,0.7083846770373745,0.2726169990847525,0.7836835322583282,-0.16945761234270307,0.3463603227489945,0.3412998351537104,0.78180547320356,0.7954084392616708,0.5020450991591691
Frontal_Sup_Medial_R,0.15802026471867228,0.14568309998957715,0.12967571594937402,0.06182104207521686,0.1597131403994379,0.31787346547833845,-0.02214209761311871,-0.18408087280974467,0.6010292151169457,0.4303928373020283,0.7641870551685369,0.5838093317674641,1.0,-0.2804800195343576,-0.3287071414397859,0.09124049355282884,-0.06977561239597384,0.3111325856668691,0.538170301568959,-0.14512287672713803,0.78519683069753,0.3621651548790239,-0.11537526756471449,0.39077022157095254,0.3081040457738108,0.38768020524672697,0.006076219470420734,0.05666951871574957,0.01087237008974614,-0.05762648671677078,0.5832556323685706,0.4748353744058282,0.03470071349386594,0.06750125127027667,0.3988820383814132,0.31371584781007483,0.523500140058353,0.5782267713401557,0.21981745609762204,-0.32049312861161705,0.6261062565815906,0.4397842262931225,0.44137695378131103,0.5402435737294454,-0.00538544863181967,0.017216383389867834,0.08870601231541884,0.6875986191135233,0.5667189521590835,0.8912424426167155
Cerebellum_8_R,-0.07225191398941498,0.2867771506813074,0.1547074240109578,-0.01942564054420157,0.12077730641035014,-0.409561464434999,0.2990595953309813,0.3682252358568335,-0.6351604166579984,0.22538222318585976,-0.1495071852871274,-0.0362181120492992,-0.2804800195343576,1.0,0.8405198571256967,-0.23838432345440072,-0.15949716758079385,0.04301790863580593,0.047408787416096505,0.16201945446952157,-0.08597516840441936,-0.146979804293318,0.14417861872873627,0.26015635042159335,0.1845161103129399,0.27710375038006174,0.03213913432573652,0.40232225515103187,-0.11739179039013801,0.6360102579822549,-0.23437907766565397,0.05675591061178431,-0.09966688997099316,0.1433649195401658,-0.5303167084155539,-0.020371011980904262,-0.01833216283444887,0.11529705280229606,-0.030611167763820734,0.6690996984027495,0.02772311655289229,0.05033317853814709,0.05144889079400388,-0.06886400380452279,0.19910520249582636,0.19674938730109895,-0.03898971798975533,-0.22082535479833357,0.023925155899707406,-0.1977674409548754
Cerebellum_7b_L,-0.2470146151597909,-0.00044252002601786236,-0.09024861618436882,-0.05143689814877171,0.0470692529741266,-0.2810759422614361,0.09933361062287978,0.17266807324200886,-0.719130651146169,0.12276579982156972,-0.11738755197827862,-0.1270044744564888,-0.3287071414397859,0.8405198571256967,1.0,-0.19616202693765156,0.03704299475939786,-0.06652721637767757,0.02081742286043485,0.17121939764011682,-0.11373509592397851,-0.18533568049426002,-0.026858554253010487,0.11970504517396144,-0.06487285455428768,0.21401336982888564,0.15565684799640575,0.1964868529166707,-0.00723111358308316,0.8143708827399854,-0.27511058680544925,0.012542619559319406,-0.1795306852689902,0.023756004342175188,-0.6158420765953373,0.1454053884675652,-0.19955517445461465,0.11963937429220706,-0.014370483506937298,0.736327344285504,0.008333996718931211,-0.027468990720103198,-0.046007865876826294,-0.17222297032949402,0.3592521266943329,-0.014421680869900026,-0.10171164368205647,-0.2090590833164987,-0.10222171195019593,-0.25699926182173394
Temporal_Inf_R,-0.08455844096732236,0.3047623475447148,0.2810421512623281,0.5513255057935791,0.4066022059189594,0.45088435986854636,0.12239896039237448,-0.1820704809626513,0.12790307816620874,0.07545016269834406,0.045561093563889245,0.3844794814525031,0.09124049355282884,-0.23838432345440072,-0.19616202693765156,1.0,0.8545433509285004,0.5121569840272026,0.13477640940059726,0.055163112872167644,0.14108399890435339,0.24867506401757175,-0.08411253545825594,-0.022865050271373182,0.17847605338946612,0.0630178759408008,0.4930152519221826,-0.018566008630752057,0.60875013042292,-0.18661757473314947,-0.044748862674442384,0.37732939795085263,0.30499586223569386,0.06876055042698398,0.20248392283028316,0.5097313428902321,0.4382514958459279,0.08753044503895568,0.5962747000258645,-0.05875319517865826,-0.10195507117698413,0.2222204166878714,-0.11876709311841374,0.4259249852904839,-0.06704292641402147,0.5009168160216415,0.30917033334237265,0.38443722028356253,0.41174670122173185,0.1774310910131894
Occipital_Inf_R,-0.21036771407530674,0.017207013554693652,0.09760942472305305,0.47720677224105085,0.24291156481487153,0.37905614499197554,-0.00372249685686863,-0.356839012024947,0.05003452184261057,0.03528970120091677,0.011030304988671587,0.22134401235308646,-0.06977561239597384,-0.15949716758079385,0.03704299475939786,0.8545433509285004,1.0,0.3641880896813639,0.09091136585628831,0.07954571091934419,0.03668183206042663,0.11983512641400694,-0.1676602906995718,-0.18668169509998023,-0.03041416734755396,-0.001926271936168965,0.6092581605699611,-0.18306966076485257,0.6858424994104683,0.004252030954825609,-0.2088659434159196,0.30344030054188253,0.2178291502129951,-0.03742014253404069,0.03311762542334388,0.6766504818745152,0.24076535246838676,0.06861325933974165,0.5597816954563866,0.05939824157086487,-0.20433382447506615,0.11631179541227028,-0.23744848671847626,0.275639281191591,0.07602771126375307,0.28286882681344744,0.22988015353207578,0.3380515453940617,0.2718557405231324,0.027075472436919233
Parietal_Inf_L,0.21012897765001812,0.38661569369227483,0.768929526990889,0.2642453599751436,0.4916501261623227,0.12111076530107374,0.49756285157646646,-0.15138168654395381,0.25707074175063954,0.6003954705772135,0.06750273958321837,0.6448606042443489,0.3111325856668691,0.04301790863580593,-0.06652721637767757,0.5121569840272026,0.3641880896813639,1.0,0.4340018356525871,-0.11879239657159449,0.1757795772505101,0.24663502316665284,0.21249695901750723,0.3424533560804427,0.4957505242935582,0.34526019670923275,0.5578719078111405,0.1961317581806321,0.483885860486552,0.05834526204974611,-0.11628408304419252,0.6317285310711603,0.12687750633023026,-0.02770820671287144,0.13365508175555857,0.41989926206268663,0.7021105565070829,0.43983673571197834,0.6243970087612748,-0.08721816665619608,-0.08234196508556646,0.5424004284143052,0.17111602035015708,0.6119606581663581,-0.24490640000528086,0.3288609767057373,0.4689839314838895,0.6558401930309486,0.6826878128642543,0.22201734912992951
Precentral_L,0.0892277832789111,0.3239022910992033,0.22969496999011507,0.04162528839036075,0.16211973534535343,0.0456617341994178,0.28862052779282804,-0.02645602411180523,0.41356386914059867,0.807963569184116,0.3651328222962699,0.7632260332465642,0.538170301568959,0.047408787416096505,0.02081742286043485,0.13477640940059726,0.09091136585628831,0.4340018356525871,1.0,-0.264134955144189,0.5792009763000583,0.32704963623496386,0.264858885415377,0.5984124938167578,0.39306557469151643,0.4945299536838607,0.14841766468400575,0.23808470459751838,0.0911683643762118,0.08942332641728003,0.12621361487990884,0.5988476203607377,-0.02121160381221339,0.25167340209499417,0.181628582697507,0.4510664299969564,0.705021306932261,0.8617862010749063,0.3553228780616631,0.05616592394957452,0.30702713660949177,0.7322283109824798,0.43748858523261386,0.8043118110652809,-0.0841937895842669,0.32133699527512094,0.3109550178023086,0.7160705416979506,0.7285108329587047,0.5084688178953518
Olfactory_R,-0.35195606457874196,0.009245904196290098,-0.08099501043819282,0.10341950109673231,0.267191037667819,-0.07352661692094742,-0.1054642077384636,-0.21585867089624186,-0.21160662408195224,-0.24821916138504144,0.05885873528586132,-0.276153240148373,-0.14512287672713803,0.16201945446952157,0.17121939764011682,0.055163112872167644,0.07954571091934419,-0.11879239657159449,-0.264134955144189,1.0,-0.12589589906760404,-0.20593386578823,-0.3672291473869718,-0.01833629834191172,0.07007340405020752,-0.05539867887831662,-0.038329090135589876,0.39082049333621116,-0.012111562726526215,0.06510070560169331,0.0406578023210723,-0.08189770834718725,-0.10980546638767484,-0.04722150595116114,-0.357645394464023,-0.060936090007810584,-0.0999571261831109,-0.2368939131027532,-0.1306989995861251,0.029868624116048435,0.08406344613178925,-0.14373674410336187,-0.2860308369140986,-0.22228290225114303,0.26205406821818417,-0.05451842911762019,-0.24115967487441503,-0.12995251351847756,-0.13321073871640457,-0.06547904604241382
Putamen_L,0.06089065700562179,0.3292266596478973,-0.05456121045756835,0.106949806252075,0.05475884545478862,0.34736570445851006,0.036523465055160825,-0.042373727162775404,0.3686387940770781,0.44495339280825635,0.8717419274421313,0.5296878604438574,0.78519683069753,-0.08597516840441936,-0.11373509592397851,0.14108399890435339,0.03668183206042663,0.1757795772505101,0.5792009763000583,-0.12589589906760404,1.0,0.36375465504080956,-0.13124826828393982,0.47073517917960067,0.435736876276424,0.5645796485841869,-0.07353151697027643,0.19925377552817108,-0.0976505193841171,-0.02344801878823476,0.5808558466984421,0.46641713719979366,0.026299099494380147,0.3264176950481979,0.4249068472671867,0.3248678174789116,0.5057940756818559,0.6686223519432067,0.10653185942612356,-0.13205980035486575,0.7069063793568777,0.4848208281526006,0.5201360582257256,0.5474555577106558,0.01869484645755547,0.32057400886200854,0.07583216514292658,0.5679011212047453,0.5826695901069242,0.8360008601444334
Thal_LP_R,0.3675588986922973,0.24318333000395118,-0.054149374493026446,0.23526180642953648,0.4199712839346318,0.2792543915700646,0.37867344132952,0.24979177076292247,0.18225534970119558,0.13264213215247664,0.13765015371337616,0.34550222109096107,0.3621651548790239,-0.146979804293318,-0.18533568049426002,0.24867506401757175,0.11983512641400694,0.24663502316665284,0.32704963623496386,-0.20593386578823,0.36375465504080956,1.0,0.031103764295734897,0.2519958231109574,0.33602167923909987,0.39101222374753336,-0.10996829700797102,0.15955244631062893,-0.09184571504626253,0.009159872281042076,0.4108025375522358,0.18683583214959215,0.10131569427075808,0.3496673796512292,0.47685554572318317,0.1636277937246631,0.3879755378272067,0.27212584306410037,0.2012425262187638,-0.010091996667657149,0.2742759831910187,0.44433568540343504,0.3005536495164602,0.3624220630442419,-0.42307662136941226,0.21113713907889314,0.04077514453633549,0.27081218983855754,0.44389890683562583,0.3665651464916825
OFCmed_L,0.32523824817961644,0.24114382242018872,0.228184067196081,0.010717888037887102,0.016551033403312185,-0.16776822788376958,0.36603063795003365,0.3489394028541938,0.04364852880564554,0.2516919276410753,-0.29207089921987195,0.1445192796869207,-0.11537526756471449,0.14417861872873627,-0.026858554253010487,-0.08411253545825594,-0.1676602906995718,0.21249695901750723,0.264858885415377,-0.3672291473869718,-0.13124826828393982,0.031103764295734897,1.0,0.2979183388240884,0.11684159059228377,0.12843633490320905,-0.07008861042403704,0.10028977758227527,-0.13666544183266727,-0.04022169660121858,-0.1567495653701894,0.0321150902502027,0.12553217252420582,0.1694140387545487,0.013012273113854769,-0.1803291781584464,0.19486075495674895,0.09647408233246368,0.020929832359528933,0.1561910558155652,-0.21915073732306264,0.18519066618983968,0.2520876696514845,0.22836629485577922,-0.2360470280759194,0.2568693381050121,0.3154543277796603,0.008383132199563208,0.12464633341205249,-0.11984921251928914
Thal_VL_R,0.13037250557322672,0.6052073244763486,0.1376806050206268,0.12292271243419924,0.31452824856578504,-0.13193328611045071,0.4412412913678592,0.3169769984849063,0.0442318505051907,0.5897500146621129,0.26749860325830865,0.4644151936850926,0.39077022157095254,0.26015635042159335,0.11970504517396144,-0.022865050271373182,-0.18668169509998023,0.3424533560804427,0.5984124938167578,-0.01833629834191172,0.47073517917960067,0.2519958231109574,0.2979183388240884,1.0,0.671728631430178,0.6778150444792108,-0.2194230336186324,0.6510589422238822,-0.32556288289778473,0.220607233125018,0.18412822897516506,0.5040514604461555,-0.13079588446902007,0.46180915301035746,0.024460009171924778,-0.011204395752136907,0.621894757454725,0.5617491192017002,0.0967549196227721,0.16948808024661083,0.41456160523944413,0.6282762950910274,0.5322544792052033,0.6042250719289443,-0.0018046912771002717,0.46375566279446984,0.37299792793595865,0.32790493565001594,0.5769255993496029,0.3793110057986632
Vermis_3,0.1611757440080779,0.7821117515614298,0.2949669042233453,0.29056049539017154,0.38811346796461066,-0.029065772825173527,0.5897217127643344,0.17933731256770982,0.09743193259709065,0.5413939581365157,0.27644457585063414,0.4084341323113273,0.3081040457738108,0.1845161103129399,-0.06487285455428768,0.17847605338946612,-0.03041416734755396,0.4957505242935582,0.39306557469151643,0.07007340405020752,0.435736876276424,0.33602167923909987,0.11684159059228377,0.671728631430178,1.0,0.7049897021868448,-0.10253670409463145,0.7022774820213279,-0.1794712464968636,0.02312385405882013,0.1110060082931864,0.5326479713704684,0.011797823643087622,0.5028537901500127,0.1549733387355434,0.022778766611211938,0.6383787470865487,0.42876292215729617,0.20615759329174566,-0.053866618098019035,0.34302198896089164,0.6365472265314074,0.4880730616819777,0.5558537106934082,-0.08750028929434521,0.5735996312870006,0.29928767868564243,0.30926327648274715,0.6296741848059647,0.36536003614122853
Thal_LGN_R,0.052394302292025574,0.5962980713348622,0.04043374576461197,0.38623505317933715,0.3568613785770658,0.21513510835581007,0.374454970746576,0.31375438367101227,-0.09152002494467786,0.494017919969961,0.4231773101605571,0.3816330210316606,0.38768020524672697,0.27710375038006174,0.21401336982888564,0.0630178759408008,-0.001926271936168965,0.34526019670923275,0.4945299536838607,-0.05539867887831662,0.5645796485841869,0.39101222374753336,0.12843633490320905,0.6778150444792108,0.7049897021868448,1.0,-0.10675226242840413,0.5390776898554427,-0.24787935702737302,0.346056587835464,0.2932140734114244,0.482346353129426,-0.048502785417208,0.5622868133418089,0.01499189608083428,0.12343080165763463,0.5187507630590501,0.5661150624758722,0.1402685960243069,0.15664972117627168,0.4823370827521785,0.5862272262440231,0.739197669561203,0.5108097266019265,0.0406464950670733,0.4011265578181846,0.28247465029543745,0.28307893623259955,0.5857577399329684,0.45648721323092173
Cuneus_R,-0.03933640227756098,-0.11161846718939436,0.5704910610744548,0.16554374036228528,0.191557327997395,0.22992112130950593,0.06101483502526236,-0.4529699837966326,0.05096153605139531,0.25800821364152643,0.011512799647278853,0.3764186756362052,0.006076219470420734,0.03213913432573652,0.15565684799640575,0.4930152519221826,0.6092581605699611,0.5578719078111405,0.14841766468400575,-0.038329090135589876,-0.07353151697027643,-0.10996829700797102,-0.07008861042403704,-0.2194230336186324,-0.10253670409463145,-0.10675226242840413,1.0,-0.30955318853591307,0.9252858066659696,0.10183898742492485,-0.26468936789824915,0.4307790002085731,0.16975629544301,-0.47595955424446357,-0.042410949411815516,0.7300423692357858,0.14128778383988497,0.17795488120709352,0.7172896358078356,0.042367328054203894,-0.3684256406040759,0.14898366536842933,-0.24697200727445978,0.2345685347591009,0.0474664971332075,-0.005674060407259458,0.29830080537656223,0.4621909917707069,0.2686889784778177,-0.048357443885661135
