,Occipital_Mid_L,Calcarine_L,Olfactory_L,Supp_Motor_Area_L,Thal_MDl_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,Thal_PuA_L,Cerebellum_6_L,Cerebellum_6_R,Frontal_Inf_Tri_L,Thal_LP_L,Vermis_6,Red_N_R,ACC_sub_R,Thal_VPL_R,Raphe_D,Cerebellum_8_L,LC_R,Vermis_7,Lingual_L,ACC_pre_L,Frontal_Sup_Medial_R,Hippocampus_R,Caudate_R,Frontal_Inf_Oper_R,Putamen_L,Lingual_R,Caudate_L,Cuneus_L,Thal_AV_L,Thal_PuM_R,Thal_VPL_L,Frontal_Inf_Oper_L,Cingulate_Post_R,Parietal_Sup_L,Cuneus_R,Rolandic_Oper_R,Precuneus_L,Rolandic_Oper_L,Cingulate_Mid_L,Vermis_4_5,LC_L,Temporal_Sup_L,Frontal_Sup_2_L,Thal_LGN_L,Thal_VA_R,Heschl_R,Pallidum_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Temporal_Mid_L,Raphe_M,OFCant_R,Frontal_Sup_2_R,OFClat_L,Thal_PuL_L,Vermis_1_2,Frontal_Mid_2_L,ACC_sup_R,Cerebellum_8_R,SupraMarginal_R,Postcentral_L,SN_pc_L,Thal_Re_L,Cerebellum_10_R,Thal_PuI_L,Vermis_3,Fusiform_L,OFCpost_R,Temporal_Mid_R,ACC_sup_L,Thal_PuA_R,Temporal_Pole_Sup_R,Insula_R,Frontal_Sup_Medial_L,Cerebellum_Crus2_L,Postcentral_R,Angular_R,Cerebellum_Crus1_R,Cingulate_Mid_R,Temporal_Sup_R,Occipital_Inf_R,N_Acc_L,Thal_VL_L,OFCmed_R,Paracentral_Lobule_L,OFCmed_L,Occipital_Mid_R,Cerebellum_Crus1_L
Frontal_Inf_Tri_L,0.21343385985297686,0.2885516326509129,-0.33076628974615285,0.05515419196019255,0.17219971860942632,-0.10273786574166671,0.3125095554654726,0.2061074453974192,0.3265476010194051,-0.005537031133757318,1.0,0.10838273703129603,0.06087709627841247,0.16803408307222348,-0.025754020490367104,-0.10326637977143469,0.22519789180116268,0.11523321294522457,-0.0718651794212425,-0.2368418810306472,0.3706615935371923,0.4969532412517826,0.7276013230854914,0.25619032262108715,0.6234640013868041,0.4431909742841793,0.8359457995751266,0.2184476365670703,0.4848694701040143,0.18800848250764485,0.10616428423855424,-0.03951465304085966,0.45708963383883267,0.863618459804952,0.3597784360810742,-0.08941148149067407,-0.0846358624824883,0.29368461591269845,0.33956747339990867,0.7187898185156812,0.4738833404475669,0.1558743657901784,0.5202986219442886,0.798714053998718,0.777288251629879,0.14828870866285418,0.02198591731414336,-0.03329711476322726,0.12120459688466824,0.2182281989695408,0.4075256830145218,0.6592709514574308,-0.07096339186320931,0.6779674481773199,0.7781755730011649,0.04137530667837348,0.39841306708312285,-0.024931377422061102,0.4005358456926276,0.5810808288042322,0.15978147234526463,0.5071287331348451,0.6562376152294104,0.12521824760488934,0.12355261644671356,0.26245312467945675,0.3799391004168049,0.40479894576353864,0.5321457024025321,0.4556114897772775,-0.049192618201086766,0.7425752124429637,-0.02303960281392542,-0.01560657255290927,0.17599429091736515,0.8391184477663639,0.1262953775876242,0.40499485152651055,-0.06290672769961989,-0.25678118646751374,0.6526146821230799,0.12543268393553073,-0.11901278113495697,0.03162510195978031,0.39442276451649944,0.0869107572926902,0.6768952061597384,-0.18789777599912122,-0.17945654506474049,0.08289813320661232
Thal_LP_L,0.6357932648153103,0.4719672765633325,-0.13453363219649214,0.4642819476631588,0.20156220987937096,0.24473542039971824,0.08701161219602377,0.37216579066629224,0.44306831022388166,0.46051154679389594,0.10838273703129603,1.0,0.5767848551967897,0.1583756471680498,0.24653515137722734,0.4213044843621515,-0.326328147021985,0.03879495202520042,0.13007804642788984,0.14603339427891773,0.5933676367271056,-0.0611415745606887,0.20409532047285225,0.12582941090645322,0.2579834530969361,0.2547428691431581,0.10558180886266141,0.5223480867390213,0.1254316410784397,0.5348607441777596,0.4705821340588436,0.2877948035716344,0.5532178738715808,0.21859284895456918,0.4901754668642426,0.554393377285534,0.5950278301627141,0.2977231894317398,0.4921705300318989,0.2703439643983046,0.38153411737753384,0.5925597699291766,0.4495555995667516,0.34257446371111505,0.07637358470482736,0.144656964185915,0.3495976128292594,0.10513476111903763,0.12695191597705666,-0.2198709002853148,-0.32393378431112474,0.5295708115649325,-0.12715385521997605,-0.11698187528488267,0.1036793108903282,-0.085708462572772,0.4698799104077131,0.4000412534571175,0.35777099702275517,-0.15356444370619313,0.029648230423380616,0.4155226134634364,0.33683921740458755,0.348031682731171,0.2965621290837254,-0.25605144178584077,0.4300659100815525,0.3207338557807959,0.5901968771683435,-0.13790545098304893,0.3099629723702484,0.0013197623855570803,0.2584994155612881,-0.126926496696831,0.07851527103058008,0.07450867484873083,0.14590315338319154,0.31079832655470346,0.4952532464532262,0.17698363993753696,0.38428651284397897,-0.002772200508181536,0.4143348926598938,0.13074607184486073,0.1334621680397366,-0.00239469378613605,0.2246709406677184,-0.09613414610133776,0.5293670173871136,-0.07481274185568294
Vermis_6,0.45856319128043455,0.636992426474072,0.20740622515463072,0.21530159872393537,0.1840285145704881,0.6098886920063712,0.08947515672052192,0.11015270506463692,0.7221101264672792,0.8655281778518367,0.06087709627841247,0.5767848551967897,1.0,-0.12456340912504589,0.19070407272538623,0.4272892558131547,-0.28081182227743556,-0.03503446524601003,0.21968301056278464,0.6025237893999597,0.7640544508662003,-0.026913923002191323,0.0898820594216525,0.07628200730234701,0.23792641418962868,0.25253197947899414,0.17299254461440663,0.7531269883330408,0.07196751346851923,0.46599437565230395,0.3733192573105552,0.24814935481399114,0.3661994897832524,0.2238470272213559,0.4086508328009387,0.2052410617676914,0.6200964841822785,0.486906342835675,0.23066773916479322,0.31489364848272117,0.2087646082450423,0.8336972635080941,0.2185087313883715,0.2827196049941506,0.14898186163388194,0.505449325506531,0.044078623077448434,0.44143698589935576,0.26227504773924226,0.023758910695310196,-0.1068265867894409,0.3747767459068985,0.260099732973319,-0.032391476204053395,0.010698183469794492,0.042301611571066974,0.26638821038445865,0.16197650285041082,0.25026807077420155,-0.19651772231578812,-0.07205919456090076,0.3027353433605895,0.21165992882373577,0.05169349956954414,0.14985844089457948,-0.13359890582159023,0.18777604960902097,0.055721667023019436,0.5794115722971861,-0.07078694241944657,0.7088962782312364,-0.09073172324256237,0.34516925076676847,0.35966670737983025,0.5024202772823323,0.07574783050882214,0.28075163114148977,0.3297419820142718,0.36461745276319424,0.7452632508935729,0.25581824122843755,0.2719177675428304,0.8605871671055253,-0.019970890031365072,0.07277838321560387,-0.30164359798411483,0.0953486276243997,-0.20794319607795242,0.6762132120931512,0.06339564576215066
Red_N_R,-0.10710122029310376,-0.0757575026265767,-0.3809763756178465,0.19203533646406096,0.03324751229762521,-0.03308713036030312,0.027628930137111936,-0.031163209792884908,-0.14542934666372334,-0.09881212978833115,0.16803408307222348,0.1583756471680498,-0.12456340912504589,1.0,0.02473593354416264,0.06046323017708115,-0.04361488031942324,0.2149933651296224,0.24351416721139088,-0.12459804079393856,0.0009053842462743206,-0.01785996143112879,0.08003326219992006,0.49001032151001067,0.19898824921946892,0.2203587876647335,0.1385182831235729,-0.013182799073067386,0.33553434133996185,-0.022810508150701247,0.10478421315713199,-0.019209003871630128,0.2494963249884322,0.019260631528482532,0.12567071797225643,0.18589239331904656,-0.09029169512002663,0.13090036496274993,0.21286621136301836,-0.1745333654395443,0.26657349335914976,0.06166377779031485,0.3168705547332372,-0.015974952917905145,0.08511850884420093,-0.24704118613940323,0.2834144020526115,-0.01563849661987806,0.37860532807143843,0.15364235704489299,0.2433298318720251,-0.00608417559666059,-0.36231618046948266,-0.09358984360007629,0.13186445959248075,0.11434319308621912,0.21405281154650502,0.20877851650291093,0.25740249108858576,0.32319241663504983,0.25892887312749463,0.2203833846628128,0.04427730370106765,0.25496943691678403,0.017837968381174338,0.1522072514557054,0.30366846011905346,0.49897250498754336,0.15038971882733876,0.41089670189301597,-0.12997126153095867,0.1411077421106975,0.08195277074741639,-0.012605975209416299,-0.041956689131623856,0.14931722825321592,-0.003495916940115738,0.11496881186013536,0.08450877614948572,-0.05697352904429632,0.13678872681545878,0.12221974720205128,-0.17307610701609044,0.16871987956769754,0.20096295172739242,0.44477204699442596,0.1566789086072733,0.034025186593237874,-0.15393372915690684,-0.03900884061296858
ACC_sub_R,-0.10227206939643922,0.004461105891857811,-0.2091438920275195,-0.11451859635928957,0.2947066992599038,0.10279874541663825,0.07974057879058224,-0.04232024204136279,0.02158567768650282,0.14293733970055508,-0.025754020490367104,0.24653515137722734,0.19070407272538623,0.02473593354416264,1.0,-0.08845341488992343,-0.450653347616866,-0.01605051128337632,0.0741998575683345,0.025357652163949432,0.09894009884525988,0.22785697035407945,0.06078769763255404,0.08371991093697795,-0.0845433227440085,-0.08939742919004509,-0.01270750433091477,0.05976256047895501,0.21818094445722738,-0.05419300428705138,0.42643515641314694,-0.24888072218907195,-0.043361277427474865,-0.042784445418578974,0.02921341672046733,-0.06391962625161522,-0.06540674016943548,0.11021430815082707,-0.12073225011630537,0.026408386583402558,0.2228775114607237,0.1433667931810334,0.01825619737242924,-0.012788115963301528,0.06650766392917548,0.16190713065003434,0.2600673187043975,0.22601033957135408,-0.010101036298808628,-0.22149976706613328,0.17940406861124616,-0.02912549240078693,-0.37690241114309886,0.05399927047299376,0.005962099886753717,0.003937000439059816,-0.004132614657583976,0.02903898538732653,0.03420156056227597,0.07514198797068548,-0.00047072334072930256,0.05581570360431579,-0.09225854705197667,-0.04123700695367744,-0.35551863086591184,0.12189677404519131,-0.007485239641491037,0.12023572683924302,0.04640438294833361,0.13567708770896453,0.15513373458383156,0.1555777826719996,0.48743806240941795,0.11081772905143039,0.1942083635485688,0.11090964119965477,-0.038483500970944974,-0.03829112632304204,-0.11366352963722816,0.11117319058788248,0.20193890811736012,0.1796832118901334,0.13174690904923153,-0.1322210402856909,-0.27397931959381444,0.0929634600786066,-0.1440140930797662,-0.22641321391967267,-0.010770755513466885,-0.22728815470200317
Thal_VPL_R,0.21793243354838632,0.341703207356042,0.26474910758314557,0.5607959547169316,0.4241210476820283,0.13296942467742198,-0.3203005175650755,0.40767474546987037,0.05467691621266341,0.2778106830607235,-0.10326637977143469,0.4213044843621515,0.4272892558131547,0.06046323017708115,-0.08845341488992343,1.0,-0.27151808174330555,-0.21652110166192287,0.3263658902279636,0.08994346234426823,0.4878236467409183,-0.16325832538823815,0.11301563697800199,0.36956538973168,0.29900372350471766,0.542996728677129,0.08470937706948659,0.6492871318023055,0.08623712504776214,0.23940700806576143,0.3461277874607027,0.797733572764251,0.4611001023837184,0.11339972751756093,0.6282522221453787,0.45270722016227327,0.4094451449926154,0.5140876900748633,0.4700341838252914,-0.0858101357215424,0.08473354955792914,0.6283006184457662,0.0991272060486641,-0.02233520702726492,0.14439444818088323,0.2683591833620294,0.22256986367880283,0.424004746280851,0.45761353812175626,-0.25564312644006737,-0.21709290284774974,0.036729739143629966,0.18472882156589496,-0.3847302079146315,0.08147805424623221,-0.16161931735752164,0.4342555055364584,0.32106088367760044,0.5463538428943837,-0.10005521844679861,-0.20205015171583815,0.515903728935194,0.2634756733275325,0.1189542582704583,0.253854795019837,0.036161102443195266,0.4279343450035576,0.35777249765634916,0.19047921253662284,-0.2508973048161529,0.5741008971243473,-0.08993032511150109,0.49189430125948713,0.14769911060345337,0.3842866195559561,0.011870548334804836,-0.20460027846455006,0.5521914108629371,0.5770812034239342,0.34869044452618725,0.21285105988064884,0.44936649048343036,0.46912938145756555,0.3126160914946086,0.3027124443030114,-0.17883912283115372,0.23522856102054956,0.19677134616079103,0.42866213393109937,-0.21345492583283285
Raphe_D,-0.07391202676266796,-0.19942529029989728,-0.05348846629541937,-0.2091886475169994,-0.3057661130747818,0.027294356503648396,0.24631767501222837,0.033951857140321465,0.05617562389550485,-0.1500033305222579,0.22519789180116268,-0.326328147021985,-0.28081182227743556,-0.04361488031942324,-0.450653347616866,-0.27151808174330555,1.0,0.2715283553536738,-0.36387411297979205,-0.15644824506766836,-0.21400379614860976,-0.026517334739240252,-0.07447478251622873,0.0226066228193902,0.13173187082139437,-0.09470780416695265,0.09537823254636076,-0.22833278057261938,0.13868153852114354,-0.18474369027154505,-0.3476928351137986,0.006476155432330883,-0.07315822671338708,0.11964185412221721,-0.2274081193766631,-0.2292853463470874,-0.2503497009455449,-0.17712748144365104,-0.14761599667025996,0.06355037413592557,0.1832131905536566,-0.3026406900312458,0.07753738169251223,0.12690187940856737,0.004015667594322291,-0.12894449413795833,-0.04867145707317771,-0.08926770554846239,-0.048714236646890195,0.23683032728845177,0.19538535759911244,0.10188967355508054,0.11327112507554406,0.2721818325182896,0.10498350220955126,0.16028903312598713,-0.1083758732929476,-0.10411643452253079,-0.17493180290816732,0.23481905390564856,0.2848111528052245,-0.11640965923646804,-0.008400487514159338,0.2611868005033537,0.04941521810037887,0.18193151183653877,-0.06430780588201053,0.06317482976829554,0.06336867945846165,0.1486819337097573,-0.40920253366248444,0.10381688035319878,-0.5292783534973883,-0.08073199944703738,-0.18032969161983564,0.08011052672421556,0.19405769836737394,-0.16954682830691925,-0.28378957610025873,-0.24562765407345089,0.13258979774174026,-0.14377240744919192,-0.3142536093279566,-0.09651627729362328,0.3794028629320018,0.05749574596459223,0.08779400761591129,0.16511612933128147,-0.35956442944918293,0.312899248996905
Cerebellum_8_L,0.12096149025829277,-0.05725245660513049,-0.4484145317053841,0.007918550845893034,0.033107215854973546,0.544379499043604,0.706915744971141,0.1003792724666033,0.35080509568027124,0.32102104693442735,0.11523321294522457,0.03879495202520042,-0.03503446524601003,0.2149933651296224,-0.01605051128337632,-0.21652110166192287,0.2715283553536738,1.0,-0.2694319239392961,0.3204197736861581,-0.09547412831569375,-0.20377157034962884,-0.33442802063771165,0.21931321013097546,0.02828356509358284,-0.11481608586103782,-0.10591577851234092,-0.2559571208319363,0.2667006215178565,0.025385789891638366,0.12249110786085803,-0.042961287322570214,0.010329411307694367,0.05640388783738039,-0.2204141847693785,0.029437410537726867,-0.0032174716659730362,-0.13913456923559814,-0.09584048281133761,-0.20488812183743577,0.5419479071747467,-0.12209456634458818,0.38561203681767703,-0.005562056706494598,-0.279701182494509,-0.3747048399611861,0.28759395815565425,-0.00515835238369717,0.1787207618323196,0.17740593137643432,0.40334794778285366,0.11101795866731586,-0.36111843102242974,0.25467397175893336,0.06253366193056513,0.7621147424571575,0.005171147029710101,-0.025898050898968336,-0.07223480855791402,0.34095782431128574,0.9233255079285804,-0.03872253725167389,-0.08809900354534017,0.4011616461029768,-0.22405340856636152,0.1345024168929489,-0.005828938690098455,0.12469452316151186,0.41096588298471703,0.5510952080524358,-0.433596833579185,0.14217947164297176,-0.17935895213789863,0.060523874402208924,-0.3275650303732604,-0.0765629385037173,0.7715053224823198,-0.15009555005929137,-0.26204856312722363,0.030432938862472992,0.2606606879864044,-0.16804961243721547,-0.13350073078075175,-0.2903661025735559,0.2684944970631786,0.5767560835114969,0.058094978138775906,0.12159003906952233,-0.16655307066024053,0.7395773336090753
LC_R,-0.0033153000083544107,0.21505238532568297,0.12842750490324734,0.21756699206418356,0.11361771316522223,-0.03625621862267298,-0.4224477302483501,-0.06172932900915388,-0.14012266101661788,0.13682795927468525,-0.0718651794212425,0.13007804642788984,0.21968301056278464,0.24351416721139088,0.0741998575683345,0.3263658902279636,-0.36387411297979205,-0.2694319239392961,1.0,0.1880358488221478,0.19156258930114423,0.041949403914477414,0.12451213063178257,0.2207418363252153,0.1589160477164832,0.24728987731425991,0.07762648588876084,0.27062421319910757,0.1008116081589278,0.14289927269034108,0.0761463663757138,0.006557382088176953,0.276844314145013,-0.12183374722280134,0.24747431781948595,0.2144230055214518,0.22158264886556156,0.31636328875116915,0.20291231274673008,-0.053183079258317875,-0.10848908235798123,0.4206126641248299,0.044688095251313543,-0.13502180020696705,0.1440191214044958,0.15820681385359756,0.09139630371166801,0.223844996215877,0.256665387468956,0.16727220728315487,-0.04749891697161027,-0.2243255159357843,0.1682087293746323,-0.20261116913860405,-0.059707216429071695,-0.2551652684138445,0.17461772641466802,0.22736596031034786,0.19477248465868682,-0.18322155680640423,-0.20583591732308215,0.19751151436203027,-0.04966627848911234,-0.07397997321514976,0.12246586546165997,-0.0925845041571655,0.3259159727746875,0.22515631935482605,-0.08202454399662758,-0.031867371326843814,0.4242897447357214,-0.1368009926137598,0.392297847964992,0.3273399655976441,0.41122737817850835,0.02568239123506969,-0.2765672992072571,0.21108116918886646,0.3545695983365291,0.38444168464225,-0.11452124346165449,0.3307273891689316,0.28553575221089716,0.3016516498978507,-0.11054811529185776,-0.12632736899909905,-0.045818198689332366,-0.1978516937493822,0.33649584951257766,-0.2827145825350931
Vermis_7,0.2346531301580031,0.4694103895062492,0.1212225616998527,0.002024397425973053,-0.149960039930679,0.7968978980947933,0.2359095404705351,-0.15005009415474443,0.6098616703903942,0.8214705412019462,-0.2368418810306472,0.14603339427891773,0.6025237893999597,-0.12459804079393856,0.025357652163949432,0.08994346234426823,-0.15644824506766836,0.3204197736861581,0.1880358488221478,1.0,0.2665015419284921,-0.26275295031931145,-0.4061402335739383,-0.14910757060659358,-0.09081292161559501,-0.08913483612176297,-0.2036174212580299,0.20632543351169316,-0.18274556812449336,0.29648093268725945,-0.010822402722337136,-0.041642731357176166,-0.0124542718853873,-0.13843255659460377,-0.1113558289155958,-0.03739573054933908,0.5206113181884063,0.0886568651252895,-0.11760651208625864,-0.06893317053255575,-0.006301422851668454,0.35270774460075843,0.05471052815301911,-0.08027683518760209,-0.2964283945087189,0.07590428822315748,-0.09642402629848983,0.1445687880286594,0.16412670712775604,0.21538643642865452,-0.026562629028872718,-0.0383426077899574,0.1139012921021457,-0.08953186617089434,-0.318828531538052,0.46152595651334044,0.02931461551902229,-0.22688942967148257,-0.19261033817760434,-0.30817339818026773,0.24580010042809533,-0.10453882020737609,-0.13150697437461456,-0.08714902931526537,-0.061175825023947764,-0.2527141013499238,-0.09356687780492827,-0.3399727696387196,0.24762287931719723,0.13885554203487843,0.3816901631863362,-0.3214522333527786,0.10692013004309754,0.5168548241826515,0.203387608417402,-0.30255403806353026,0.6546524255692519,-0.018369776706126904,0.11896090638404289,0.7367413538946957,-0.1010939173559285,0.034490932589423665,0.674958955383813,-0.1593347726193037,-0.20638384232982285,-0.11395453780739108,-0.1836179758356066,-0.19746839693818685,0.5448947961724596,0.382618892901632
Lingual_L,0.5589020064343204,0.8388639406410592,0.014566412030941233,0.4939243993665601,0.30613118819637486,0.31045717789238986,0.10795209446354538,0.438043178369436,0.6434165916454108,0.5933908075037924,0.3706615935371923,0.5933676367271056,0.7640544508662003,0.0009053842462743206,0.09894009884525988,0.4878236467409183,-0.21400379614860976,-0.09547412831569375,0.19156258930114423,0.2665015419284921,1.0,0.052247829406444186,0.43623801344251273,0.21008721907924363,0.47514265731701183,0.6018589954535297,0.44024746834680095,0.9009096454858575,0.12964802611589035,0.602310482711809,0.3569284871592553,0.2817906851185999,0.6518340257924018,0.5668563838582653,0.7251407900903436,0.2838004097524108,0.5657413235758503,0.5824284199690123,0.61068682468788,0.4857422545283782,0.2758766575564431,0.8492705200350118,0.48402880767823253,0.5683072544274576,0.403650631535571,0.35734077730011593,0.19849679163920564,0.3102328739630833,0.26875536069379646,0.017659260632611317,-0.17752933139612617,0.672848577186989,0.11810126077972734,0.066177646343662,0.3938609433711645,-0.026716469197071765,0.6083241699462719,0.24157213671541652,0.5601334937079794,-0.030903033355131653,-0.07662490693288555,0.6434166063549956,0.607888402578454,0.14451818409082431,0.2588287444459832,-0.073087222132183,0.49928143838893035,0.30884414012472927,0.7223606974564925,-0.10866497391782975,0.6528264033870025,0.19938457660916128,0.23132720817535204,0.13595239361611539,0.43895778145185005,0.32362272884866117,0.17325454694183798,0.676645041445978,0.5444120159186872,0.3542661777069964,0.4524081426308784,0.30967723619436777,0.6825438070213711,0.06526236626732786,0.2568534003227249,-0.29778182143194776,0.5310332173470056,-0.10869937390024816,0.5914375815195902,-0.007826308884348335
ACC_pre_L,-0.17275646134800024,-0.033520664937989386,-0.038694222946989716,-0.2653510935553085,0.17768180746599957,-0.2907462218015665,-0.11741959919746203,7.912527690772277e-05,-0.03881357729722941,-0.17951364747489085,0.4969532412517826,-0.0611415745606887,-0.026913923002191323,-0.01785996143112879,0.22785697035407945,-0.16325832538823815,-0.026517334739240252,-0.20377157034962884,0.041949403914477414,-0.26275295031931145,0.052247829406444186,1.0,0.5832556323685706,0.06661095023815994,0.3421516568818552,0.18324924793511244,0.5808558466984421,0.018926527152903643,0.4516352427621421,-0.04563772900765447,0.19765465477724578,-0.228205946323521,0.10700969761435672,0.3614488762284204,0.15870718213198864,-0.20640691321747762,-0.26468936789824915,0.24575333745817468,-0.041936865890729105,0.4039546414341274,0.15057528356698535,0.07157476682360091,-0.04212321693378331,0.2849102857274271,0.5222987928049803,0.36940258370523504,-0.02233903516513977,0.06918990042463685,0.003338935657511466,-0.04742953046161938,0.38530250391673304,0.1397114835851257,0.1484847374733517,0.43307085462976846,0.4231667900748088,-0.157063296973016,0.05076145159181368,0.019713950198597806,0.1505060537084893,0.38257894718138286,-0.23437907766565397,0.1934941206943378,0.18525460129718982,-0.06714761784539632,0.045494132213557664,0.12272987297252007,0.017701221873860012,0.1110060082931864,0.03141330683366805,0.2234815813131888,0.07142939341227852,0.5840230152873377,0.19249885202776681,0.046814609358831326,0.36462199412659047,0.587150622949362,-0.25555301189664725,0.13040053188149323,-0.24202547011371525,-0.1539565678743391,0.3582855528794748,0.20464711446471354,-0.2088659434159196,0.22632438129472962,0.08868689876318397,-0.07611200449973864,0.08904837797846935,-0.1567495653701894,-0.25704965560185294,-0.17021133048911477
Frontal_Sup_Medial_R,0.22416058602016947,0.31371584781007483,-0.03934673581547677,0.2525991886086235,0.2425966323816329,-0.41058500624013555,-0.05762648671677078,0.2374841524113965,0.07669525286893959,-0.16682311774030087,0.7276013230854914,0.20409532047285225,0.0898820594216525,0.08003326219992006,0.06078769763255404,0.11301563697800199,-0.07447478251622873,-0.33442802063771165,0.12451213063178257,-0.4061402335739383,0.43623801344251273,0.5832556323685706,1.0,0.14568309998957715,0.5523693734824494,0.5402435737294454,0.78519683069753,0.3877740671986221,0.2833997802769299,0.26818028889466056,0.1597131403994379,0.08870601231541884,0.4748353744058282,0.7434467612515198,0.5948722508395609,0.12967571594937402,0.006076219470420734,0.4137488902723523,0.4724139262329721,0.7048398915778687,0.28887170737808565,0.29565804210552793,0.249895223852174,0.6552644325647221,0.8912424426167155,0.31787346547833845,-0.02214209761311871,0.06182104207521686,0.017216383389867834,-0.00538544863181967,0.13446500843949313,0.5450548073601819,0.0878735165481392,0.483980648448658,0.8012362791153332,-0.32049312861161705,0.42914785966708613,0.15135255751091847,0.523500140058353,0.3936518728186392,-0.2804800195343576,0.5667189521590835,0.6568631607335392,-0.07641870290852018,0.2634040434519893,0.06750125127027667,0.35441859216427274,0.3081040457738108,0.29830169669223916,0.020607526207993568,0.21595084390049546,0.7024419587810637,0.10955677738027975,-0.10336538155656866,0.3543561308033044,0.8567312423170425,-0.3227801135317202,0.5221392046487033,0.18484308930636653,-0.25788599380469207,0.5881707413723036,0.21876475832939635,-0.06977561239597384,0.20683316038694832,0.17862256403532262,-0.23897513969780876,0.5782267713401557,-0.11537526756471449,0.01087237008974614,-0.2882615091613188
Hippocampus_R,-0.19378748097241863,-0.03041152192833996,-0.36519139826112124,0.3313837273588353,0.34857440755117025,0.1050020986056115,0.006092247290551101,0.18457911720760356,-0.16470374565876972,0.03372581283972785,0.25619032262108715,0.12582941090645322,0.07628200730234701,0.49001032151001067,0.08371991093697795,0.36956538973168,0.0226066228193902,0.21931321013097546,0.2207418363252153,-0.14910757060659358,0.21008721907924363,0.06661095023815994,0.14568309998957715,1.0,0.5791479926693709,0.5072448169536165,0.3292266596478973,0.3164399926516154,0.636833943342662,-0.10950266024224668,0.3172636253819095,0.26453043419395933,0.40343610385547884,0.2141113531232714,0.40069446147126886,0.28442478893210027,-0.11161846718939436,0.5701324679043207,0.3607991249990743,-0.20249433430472735,0.4445942426675028,0.3413872040402204,0.24106302079009673,0.01891186107113866,0.27592670948292103,-0.0448940817108061,0.560586897005211,0.3697375095282904,0.8201502141836045,-0.054932419696056604,0.5445703152136385,-0.054546142107787646,-0.1903546734464192,-0.047136135456765725,0.3324839495509161,0.15461301648047607,0.32093793309263413,0.2677368883848846,0.587631250088035,0.5065533622102992,0.2867771506813074,0.5109903157127427,0.19039804853273412,0.41529028946719115,-0.02300715863876988,0.6487202352283956,0.4192547559191102,0.7821117515614298,0.2470970465542675,0.4749091842244725,0.2179452252484059,0.30339648699585287,0.28087703785415763,0.1030227228447243,0.24677041331483868,0.27412325024630424,-0.13399301549068343,0.42210008434250645,0.1496945336901736,0.12513062777368944,0.4336546240295022,0.6498649623954579,0.017207013554693652,0.23401210179635834,0.553751617996539,0.36106689102970974,0.2975090522757567,0.24114382242018872,-0.15632603500367168,-0.04532265711824792
Caudate_R,0.1400386367929876,0.29535205020494915,-0.1862894007391855,0.3604528652084771,0.3321850495733006,-0.019899120538411922,-0.018643109163669673,0.34133182719239635,0.15996444993278358,0.10309385872083801,0.6234640013868041,0.2579834530969361,0.23792641418962868,0.19898824921946892,-0.0845433227440085,0.29900372350471766,0.13173187082139437,0.02828356509358284,0.1589160477164832,-0.09081292161559501,0.47514265731701183,0.3421516568818552,0.5523693734824494,0.5791479926693709,1.0,0.6790424559680673,0.7366673194565855,0.47668520403496045,0.6632216926687323,0.08878295522955588,0.13427010712704576,0.2680686523759816,0.5842689419900411,0.6298163979413232,0.5583407205001572,0.21573218558933632,0.034439873649547086,0.566525244227657,0.4813487021506804,0.3952229812925249,0.42912931708155017,0.46935454346805594,0.418053299844978,0.5358308543066,0.6031577076324931,0.11038579661079154,0.4040406965897648,0.16867993313352062,0.5773174688988852,-0.061715034794386524,0.3394270247622928,0.40590956136098705,0.1104096180995795,0.22495624021789282,0.564398365442695,-0.020760309892118873,0.5207451994172555,0.19398767772524886,0.6084913937702765,0.3852071406343325,0.04372467953958628,0.6399270485861702,0.5585755053515453,0.2843012332668431,0.18520790459307304,0.36324574580493335,0.549605124514515,0.6451939721539297,0.48687136873507725,0.27724537483880834,0.26233926855302053,0.5158084514113246,0.009713055717508965,0.02824205947305582,0.3485983670277669,0.6244288794474928,-0.06196237593237083,0.5811595534054913,0.18295402997091023,-0.03567617719874456,0.6393642660195479,0.46756783754205883,0.10744500647189927,0.48243675001266745,0.600518513811866,0.03326663588172918,0.5605452886682818,0.12943642261991456,-0.01877771039757093,0.029295911448333455
