,N_Acc_R,Supp_Motor_Area_R,Thal_LGN_L,Angular_L,ParaHippocampal_R,Frontal_Sup_Medial_R,Raphe_M,ParaHippocampal_L,ACC_sup_R,Occipital_Sup_L,Thal_IL_L,Angular_R,Occipital_Inf_R,Hippocampus_R,Cerebellum_3_R,Temporal_Mid_R,Cerebellum_Crus1_R,Heschl_L,OFClat_L,Precentral_R,Frontal_Inf_Oper_R,N_Acc_L,Hippocampus_L,Cerebellum_Crus2_R,Cerebellum_3_L,Putamen_L,Vermis_3,Rolandic_Oper_R,LC_R,Thal_LP_R,Calcarine_R,Vermis_6,Thal_AV_R,Thal_MDm_L,Thal_IL_R,SupraMarginal_L,ACC_sub_R,Frontal_Med_Orb_L,Occipital_Mid_L,Thal_LP_L
Thal_IL_L,-0.2602114271716097,0.15541805959012103,0.060600565266389926,0.28904202390600486,0.005887118377967765,0.25001601540555746,-0.17281231761563112,0.35830671964702226,0.4237236503532409,0.2554453033038791,1.0,0.03709540827325795,0.05834180626987917,0.18308944136803845,-0.17280186289846913,-0.08095185233205392,0.03919629363740027,0.1852452065365665,0.03186000129448491,0.08401090659093507,0.021673526420138336,-0.11769066875335812,0.3035779833816063,0.14892546491171016,0.3846367739233796,0.31439641243019123,0.2815700277274816,0.1617126373676798,0.14801411042510265,-0.26117545073971,0.04259028576470956,0.17621261829691562,0.09562597868864406,0.18255562066369582,0.18775621586009758,0.19376990413574724,0.0042080296790339864,-0.13961820101304584,0.22392965578973995,0.29521884136567234
Angular_R,0.17296165207867786,0.5043490149787142,0.13466099021185476,0.6167778133754606,-0.08139352025312371,0.18484308930636653,0.08233729663197266,0.10035804300442633,-0.3101081854230167,0.6740349657743548,0.03709540827325795,1.0,0.46611543005959677,0.1496945336901736,0.3693588651587819,0.5834244050881079,0.24460990093005713,-0.16002294130201658,-0.2285716179137698,0.3152524544154754,0.4945577357896894,0.2191720426284801,-0.07625428554499329,0.11096111202894596,0.1360334642768608,0.07855651928717058,0.1839746095007144,0.3858364220229652,0.3545695983365291,-0.013744593400349267,0.6951291639148586,0.36461745276319424,0.13427129511698951,-0.027708592524274763,-0.216209927652751,0.5818267145427338,-0.11366352963722816,0.4111029679068474,0.5883890560370975,0.4952532464532262
Occipital_Inf_R,0.03311762542334388,0.03528970120091677,0.37905614499197554,0.3260109610027717,-0.043610976374872386,-0.06977561239597384,0.19983099290838963,-0.0023833409793847103,-0.30478155023644443,0.49010532454204137,0.05834180626987917,0.46611543005959677,1.0,0.017207013554693652,0.41250174748070345,0.8177194091520333,0.7986770061971001,-0.2047229830153173,0.05939824157086487,0.10421336437458487,0.275639281191591,-0.06268893304063951,-0.29105296041762263,0.6543278650218138,-0.23703419558246044,0.03668183206042663,-0.03041416734755396,0.5075778040773344,0.28553575221089716,0.11983512641400694,0.5597816954563866,0.8605871671055253,0.023412655879050184,-0.02185806456721541,-0.47425906735920215,0.3380515453940617,0.13174690904923153,0.05003452184261057,0.3440309449460386,0.4143348926598938
Hippocampus_R,0.05858290663320903,0.4063928404267482,-0.0448940817108061,0.05718497220793741,0.7468776099616556,0.14568309998957715,-0.1903546734464192,0.6736449642849066,0.5065533622102992,-0.1782466851847707,0.18308944136803845,0.1496945336901736,0.017207013554693652,1.0,0.28518175012265234,0.2179452252484059,0.12513062777368944,0.0698086281059453,0.15461301648047607,0.32170367228927327,0.5072448169536165,0.23401210179635834,0.6805321380107188,0.1050020986056115,-0.1496452428078144,0.3292266596478973,0.7821117515614298,0.5701324679043207,0.2207418363252153,0.24318333000395118,0.20408258653151215,0.07628200730234701,0.48717611123652316,0.6835213542100416,0.2939915528723916,0.10410794920916291,0.08371991093697795,-0.09034906428402538,-0.19378748097241863,0.12582941090645322
Cerebellum_3_R,0.08359768516331667,-0.11194172316865293,0.31622812727225724,0.22057911229126562,0.25105468124192776,-0.21175077845760298,0.2866135888472316,0.12302349273144893,-0.29988204538103147,0.23946644415997034,-0.17280186289846913,0.3693588651587819,0.41250174748070345,0.28518175012265234,1.0,0.5283440583595755,0.6435054010231352,-0.4951651555545296,-0.06107910550388674,-0.14428743438104386,0.18377255609841117,0.172628800793923,-0.32541537040788465,0.26364842711520087,-0.3570173933858471,-0.23676754225968166,0.1035268172193117,0.34997597877298026,0.550131670805847,-0.030531790879956493,0.4280657407132679,0.45615432107096565,0.25785756068254556,0.15228280359159715,-0.5207535465544839,0.004933113599710529,0.05799126196996584,-0.016802235379296676,0.058904859566912576,0.24798971548561824
Temporal_Mid_R,0.3122931853950628,0.0886887356895456,0.5025677514014132,0.24090912821254712,0.0672721169712479,0.21595084390049546,0.2868232381039039,0.07112293500338047,-0.20602654538228365,0.30887058495746106,-0.08095185233205392,0.5834244050881079,0.8177194091520333,0.2179452252484059,0.5283440583595755,1.0,0.6858632689963126,-0.10904384258098265,-0.16811477655436055,0.23548187447514338,0.4838410762588543,0.14206677594479675,-0.21554073109839245,0.31503906886713146,-0.40971676238950305,0.21867986937819375,0.07882597722110879,0.6894585745588008,0.4242897447357214,0.3001432898962794,0.584164276635509,0.7088962782312364,0.03281990619255081,0.1430393265027214,-0.4819198960701557,0.45312104756976557,0.15513373458383156,0.3560171055733383,0.19822600506477914,0.3099629723702484
Cerebellum_Crus1_R,-0.1737649064915625,-0.20333951736755893,0.37986117624224425,0.15530515041150736,0.09393785221066862,-0.25788599380469207,0.2622936376028058,0.02113812067600702,-0.19567319300857758,0.31809395406543084,0.03919629363740027,0.24460990093005713,0.7986770061971001,0.12513062777368944,0.6435054010231352,0.6858632689963126,1.0,-0.3925234203633794,0.19235843450637974,-0.08966082837083852,0.11190716319906943,-0.15918067931320362,-0.36622483297706737,0.7128206605412273,-0.43318351753134465,-0.13736324208734169,-0.11945251511679036,0.4237091260927659,0.38444168464225,-0.04866591125681837,0.39838639628026395,0.7452632508935729,0.05634987516321927,0.027318109994375936,-0.5656333970478271,-0.008569468745078997,0.11117319058788248,-0.23932228079564,0.1391609332160236,0.17698363993753696
Heschl_L,0.31923704302202016,0.23299170541046443,0.3026272267706635,-0.021683556507155897,0.13990379085169344,0.600891439856061,-0.033792171950250936,0.32578048633577433,0.3838799403381167,-0.26918111526382804,0.1852452065365665,-0.16002294130201658,-0.2047229830153173,0.0698086281059453,-0.4951651555545296,-0.10904384258098265,-0.3925234203633794,1.0,-0.12954329720153634,0.40472597406982197,0.2340108048440292,0.12976352720543313,0.523955577088213,-0.24593683072921882,0.1826723984694705,0.6892689931801183,0.2667726778240019,0.09219139753628756,-0.2705904052299938,0.3745322615536195,-0.10755320587986379,-0.02333442100854837,-0.01382598830535716,0.2038041732989561,0.5073579168695365,0.3499680148313089,0.05647778312098214,0.23042663867110522,0.031831570518560524,0.01639239138660604
OFClat_L,-0.475251316465869,0.050528722549825614,-0.29760753236926507,-0.08530054595288616,0.16096288002926318,-0.32049312861161705,-0.27280542634889143,-0.007721950950908561,0.2384304069800834,0.03742482472765806,0.03186000129448491,-0.2285716179137698,0.05939824157086487,0.15461301648047607,-0.06107910550388674,-0.16811477655436055,0.19235843450637974,-0.12954329720153634,1.0,0.13260053555698353,-0.021817778810391958,-0.3424831402081465,0.18776651958875976,0.5749785789071509,0.13056442130222293,-0.13205980035486575,-0.053866618098019035,0.00322158760268785,-0.2551652684138445,-0.010091996667657149,0.025664881766691867,0.042301611571066974,0.19343740666984371,0.06753792630821405,0.21497923656581258,-0.26072401711708704,0.003937000439059816,-0.5995462278916737,-0.004743923347791635,-0.085708462572772
Precentral_R,0.12715832393295456,0.7586786082224148,0.10130203882433271,0.2418122348017479,0.12496546073437495,0.5207891502762003,-0.09822023601613104,0.2637680514305581,0.3139666956633058,0.1416842721161327,0.08401090659093507,0.3152524544154754,0.10421336437458487,0.32170367228927327,-0.14428743438104386,0.23548187447514338,-0.08966082837083852,0.40472597406982197,0.13260053555698353,1.0,0.7577570841570499,0.13500922246592223,0.48326361312281596,0.05696487828001608,0.29669388655466744,0.6368406472301306,0.3924178517287083,0.3775019658870175,0.02307996241765269,0.33582487531213345,0.3489433884330316,0.06134251295433652,0.15417931300951543,0.30910761525338365,0.4903486605651832,0.6570115237886397,-0.09762177354033201,0.26131442855617626,0.2832274568764704,0.13043964611806605
Frontal_Inf_Oper_R,0.19395830226844013,0.7565419522369895,0.1446872084872594,0.36333719858307806,0.2915780461342973,0.5402435737294454,0.054861388740905896,0.4883200812027241,0.24622109921614382,0.13458894542995897,0.021673526420138336,0.4945577357896894,0.275639281191591,0.5072448169536165,0.18377255609841117,0.4838410762588543,0.11190716319906943,0.2340108048440292,-0.021817778810391958,0.7577570841570499,1.0,0.2802509710526484,0.4398195316081566,0.0012717260751512092,0.17210491385505783,0.5474555577106558,0.5558537106934082,0.7128425918902469,0.24728987731425991,0.3624220630442419,0.5310493783436003,0.25253197947899414,0.26770086103962726,0.4104623679275838,0.3147315874262877,0.6995108873738013,-0.08939742919004509,0.39536989241797277,0.26862509252702466,0.2547428691431581
N_Acc_L,0.6779339826768414,0.17902089454870868,0.011241699193434627,0.06898581476270674,0.08940499681368504,0.20683316038694832,0.21945799817782755,0.22772170363315045,-0.11976178080078095,-0.0013470234598494649,-0.11769066875335812,0.2191720426284801,-0.06268893304063951,0.23401210179635834,0.172628800793923,0.14206677594479675,-0.15918067931320362,0.12976352720543313,-0.3424831402081465,0.13500922246592223,0.2802509710526484,1.0,0.0966892911113258,-0.3032537774834836,-0.07570741617016918,0.33617731490230707,0.2887222532636703,0.15983811568483297,0.3016516498978507,0.0736939798012941,0.0067555024600102175,-0.019970890031365072,0.10557585283359697,0.18817313114651407,0.017838909269238572,0.24894814341363244,-0.1322210402856909,0.39708368277878164,-0.10866565782834096,0.13074607184486073
Hippocampus_L,0.0004727534712559252,0.5324910100406616,-0.12439310831055779,0.07955160306190745,0.6294207843727581,0.3562050897472303,-0.3609292483598132,0.720259685781501,0.6896376433135453,-0.27267248894404883,0.3035779833816063,-0.07625428554499329,-0.29105296041762263,0.6805321380107188,-0.32541537040788465,-0.21554073109839245,-0.36622483297706737,0.523955577088213,0.18776651958875976,0.48326361312281596,0.4398195316081566,0.0966892911113258,1.0,-0.07312957796236465,0.2986820594414828,0.5023752299501847,0.7689444654877509,0.30664100263494404,-0.21266277216361706,0.3351207297059942,-0.035004125771266235,-0.16134150787760373,0.4640180741890532,0.6202231247691526,0.7727794978279701,0.21774020030540311,0.07024166337982085,-0.06393922960149218,-0.05040540508585397,0.12660019226390773
Cerebellum_Crus2_R,-0.3689756255977265,-0.00605887363032825,0.10958698682630778,0.20814091325421236,0.14943388429976728,-0.41058500624013555,-0.10875329747773799,-0.012872149029096693,-0.024255757887208677,0.3915578765812899,0.14892546491171016,0.11096111202894596,0.6543278650218138,0.1050020986056115,0.26364842711520087,0.31503906886713146,0.7128206605412273,-0.24593683072921882,0.5749785789071509,0.05696487828001608,0.0012717260751512092,-0.3032537774834836,-0.07312957796236465,1.0,-0.06579077035615052,-0.14109075083341618,-0.06316310448988974,0.2173546163542569,-0.03625621862267298,-0.02676441355354522,0.2738297834594336,0.6098886920063712,0.17957354913564713,-0.0033980135826456458,-0.17944853672596492,-0.07993469139499769,0.10279874541663825,-0.5667855041188528,0.25973340737727657,0.24473542039971824
Cerebellum_3_L,-0.24944903647102673,0.49737467201203833,-0.2618866568881816,0.4892823362535489,-0.12692444703285952,0.2572536841379985,-0.16953421466677807,0.23000395328056758,0.16642848875099772,0.3865121024658454,0.3846367739233796,0.1360334642768608,-0.23703419558246044,-0.1496452428078144,-0.3570173933858471,-0.40971676238950305,-0.43318351753134465,0.1826723984694705,0.13056442130222293,0.29669388655466744,0.17210491385505783,-0.07570741617016918,0.2986820594414828,-0.06579077035615052,1.0,0.14800769249967763,0.1911176540162438,-0.09629660478127831,-0.18173949777252105,-0.1654833078052356,0.18416013056625313,-0.09875905117483828,0.09182331226783756,-0.19145724587870785,0.4873194670000299,0.3507152483820357,-0.19379224587709654,-0.020868218675824644,0.5386099064457466,0.3269209805587768
Putamen_L,0.4249068472671867,0.44495339280825635,0.34736570445851006,0.13235242883160286,0.1810326535858067,0.78519683069753,0.08935801783032439,0.42427363957899517,0.49943904154060703,-0.042129965339315074,0.31439641243019123,0.07855651928717058,0.03668183206042663,0.3292266596478973,-0.23676754225968166,0.21867986937819375,-0.13736324208734169,0.6892689931801183,-0.13205980035486575,0.6368406472301306,0.5474555577106558,0.33617731490230707,0.5023752299501847,-0.14109075083341618,0.14800769249967763,1.0,0.435736876276424,0.4563967500735613,0.07762648588876084,0.36375465504080956,0.10653185942612356,0.17299254461440663,-0.069899857923058,0.3198125504877466,0.3916324303871414,0.5679011212047453,-0.01270750433091477,0.3686387940770781,0.09943872470209571,0.10558180886266141
Vermis_3,0.1549733387355434,0.5413939581365157,-0.029065772825173527,0.23516013320646242,0.6687981722245092,0.3081040457738108,-0.2169097242722097,0.7618881566721971,0.44903890450687434,-0.09490896761871388,0.2815700277274816,0.1839746095007144,-0.03041416734755396,0.7821117515614298,0.1035268172193117,0.07882597722110879,-0.11945251511679036,0.2667726778240019,-0.053866618098019035,0.3924178517287083,0.5558537106934082,0.2887222532636703,0.7689444654877509,-0.06316310448988974,0.1911176540162438,0.435736876276424,1.0,0.5113260550803647,0.22515631935482605,0.33602167923909987,0.20615759329174566,0.055721667023019436,0.5021575697388371,0.6521014058192426,0.4460218565170656,0.30926327648274715,0.12023572683924302,0.09743193259709065,-0.02349503198941659,0.3207338557807959
Rolandic_Oper_R,0.19780969126067702,0.3442355447246686,0.33626880423724925,0.2819939878834045,0.39122211012956065,0.4137488902723523,0.06521801727332978,0.4917197702391805,0.32477648268941944,0.07210440335607424,0.1617126373676798,0.3858364220229652,0.5075778040773344,0.5701324679043207,0.34997597877298026,0.6894585745588008,0.4237091260927659,0.09219139753628756,0.00322158760268785,0.3775019658870175,0.7128425918902469,0.15983811568483297,0.30664100263494404,0.2173546163542569,-0.09629660478127831,0.4563967500735613,0.5113260550803647,1.0,0.31636328875116915,0.3358517550374577,0.4682435812691851,0.486906342835675,0.26181995791200335,0.4585426283834879,-0.05001255636356425,0.479042584142682,0.11021430815082707,0.28319740495498413,0.09284478151072939,0.2977231894317398
LC_R,0.16091546328398332,0.05907830131216303,0.15820681385359756,0.12480186251421695,-0.033759583016910434,0.12451213063178257,0.1682087293746323,0.09683938014265661,-0.18322155680640423,0.22251055677225454,0.14801411042510265,0.3545695983365291,0.28553575221089716,0.2207418363252153,0.550131670805847,0.4242897447357214,0.38444168464225,-0.2705904052299938,-0.2551652684138445,0.02307996241765269,0.24728987731425991,0.3016516498978507,-0.21266277216361706,-0.03625621862267298,-0.18173949777252105,0.07762648588876084,0.22515631935482605,0.31636328875116915,1.0,-0.022312200391792606,0.3469781383529037,0.21968301056278464,0.04098532129402756,0.13093570520543496,-0.4448675582899431,0.15210191275085064,0.0741998575683345,0.2466187366567148,-0.0033153000083544107,0.13007804642788984
Thal_LP_R,0.47685554572318317,0.13264213215247664,0.2792543915700646,-0.028388928885823592,0.46589450781083824,0.3621651548790239,-0.16982061387310313,0.19701504269349562,0.16853981288242517,-0.23239321202252858,-0.26117545073971,-0.013744593400349267,0.11983512641400694,0.24318333000395118,-0.030531790879956493,0.3001432898962794,-0.04866591125681837,0.3745322615536195,-0.010091996667657149,0.33582487531213345,0.3624220630442419,0.0736939798012941,0.3351207297059942,-0.02676441355354522,-0.1654833078052356,0.36375465504080956,0.33602167923909987,0.3358517550374577,-0.022312200391792606,1.0,0.2012425262187638,0.18764118858701137,0.2659791979154586,0.43750964459117314,0.17728141523014118,0.27081218983855754,0.655352896568426,0.18225534970119558,-0.08118917004892957,0.2097770751551866
Calcarine_R,0.09041824726666481,0.4399499825893805,0.20931017837465504,0.5811533685281742,0.06161280236604099,0.21981745609762204,0.15879053815917682,0.22271743498540872,-0.16314671759239055,0.5562653226326623,0.04259028576470956,0.6951291639148586,0.5597816954563866,0.20408258653151215,0.4280657407132679,0.584164276635509,0.39838639628026395,-0.10755320587986379,0.025664881766691867,0.3489433884330316,0.5310493783436003,0.0067555024600102175,-0.035004125771266235,0.2738297834594336,0.18416013056625313,0.10653185942612356,0.20615759329174566,0.4682435812691851,0.3469781383529037,0.2012425262187638,1.0,0.5695056956001615,0.18406446246115507,0.068207319653875,-0.16396796959565907,0.5546080628652011,0.03521438455435251,0.16814462232934008,0.5505616004722003,0.4880710750494896
Vermis_6,0.10690090953562308,0.030871621779781654,0.505449325506531,0.4865299203267684,0.1289471844624314,0.0898820594216525,0.260099732973319,0.23003347638202223,-0.19651772231578812,0.48320160313143795,0.17621261829691562,0.36461745276319424,0.8605871671055253,0.07628200730234701,0.45615432107096565,0.7088962782312364,0.7452632508935729,-0.02333442100854837,0.042301611571066974,0.06134251295433652,0.25253197947899414,-0.019970890031365072,-0.16134150787760373,0.6098886920063712,-0.09875905117483828,0.17299254461440663,0.055721667023019436,0.486906342835675,0.21968301056278464,0.18764118858701137,0.5695056956001615,1.0,0.09228107589747805,0.01636060498114645,-0.3570177263720336,0.4004041638130557,0.19070407272538623,-0.025833972359701404,0.45856319128043455,0.5767848551967897
Thal_AV_R,-0.05695141168496665,0.22383845200770128,-0.09626991435727476,0.1951250498692221,0.5826727846329067,-0.06582624689842188,-0.33456540781605687,0.4913658780902124,0.2037821977029939,-0.09097595582871439,0.09562597868864406,0.13427129511698951,0.023412655879050184,0.48717611123652316,0.25785756068254556,0.03281990619255081,0.05634987516321927,-0.01382598830535716,0.19343740666984371,0.15417931300951543,0.26770086103962726,0.10557585283359697,0.4640180741890532,0.17957354913564713,0.09182331226783756,-0.069899857923058,0.5021575697388371,0.26181995791200335,0.04098532129402756,0.2659791979154586,0.18406446246115507,0.09228107589747805,1.0,0.6282030980249182,0.25846221307058354,0.0726864624237439,0.2741286301121855,-0.12160277334517618,-0.003977289225037269,0.3332822322395922
Thal_MDm_L,0.1976417937425722,0.22723529471622247,0.09139296161652502,-0.10049869474559357,0.6777775677842559,0.21258180351923828,-0.2577546326153852,0.5668258203098724,0.540874497987967,-0.39231618923191997,0.18255562066369582,-0.027708592524274763,-0.02185806456721541,0.6835213542100416,0.15228280359159715,0.1430393265027214,0.027318109994375936,0.2038041732989561,0.06753792630821405,0.30910761525338365,0.4104623679275838,0.18817313114651407,0.6202231247691526,-0.0033980135826456458,-0.19145724587870785,0.3198125504877466,0.6521014058192426,0.4585426283834879,0.13093570520543496,0.43750964459117314,0.068207319653875,0.01636060498114645,0.6282030980249182,1.0,0.3774035913952211,0.08720122965701456,0.2798472917327929,0.03174948336722073,-0.2942219641779622,0.09137185188901016
Thal_IL_R,-0.09151445237837781,0.49548268344277263,-0.24785367195896693,0.03040324102402658,0.35197501795573966,0.3064458156227377,-0.23310222370019962,0.4264767796127101,0.5742303465574425,-0.25644874323832995,0.18775621586009758,-0.216209927652751,-0.47425906735920215,0.2939915528723916,-0.5207535465544839,-0.4819198960701557,-0.5656333970478271,0.5073579168695365,0.21497923656581258,0.4903486605651832,0.3147315874262877,0.017838909269238572,0.7727794978279701,-0.17944853672596492,0.4873194670000299,0.3916324303871414,0.4460218565170656,-0.05001255636356425,-0.4448675582899431,0.17728141523014118,-0.16396796959565907,-0.3570177263720336,0.25846221307058354,0.3774035913952211,1.0,0.17978935473737753,-0.1525291896631318,-0.08590466174546299,0.017115475748499625,-0.05183860878013564
