,Cingulate_Post_L,Putamen_L,Thal_MDm_R,Vermis_7,Frontal_Sup_Medial_R,Vermis_4_5,Thal_AV_R,Vermis_10,LC_L,Calcarine_L,Vermis_6,Frontal_Med_Orb_L,ACC_sub_R,Frontal_Sup_2_L,ACC_sup_L,Raphe_M,Thal_PuL_R,Angular_L,SupraMarginal_L,Occipital_Sup_R,VTA_R,Parietal_Sup_L,Pallidum_L,Cerebellum_3_R,Lingual_L,Temporal_Inf_R,Temporal_Pole_Mid_L,Thal_IL_L,Temporal_Mid_L,OFCmed_R,Cerebellum_7b_R,Thal_MDl_R,Cerebellum_8_R,Frontal_Mid_2_R,SN_pc_R,OFCpost_R,Cerebellum_6_L,Rolandic_Oper_R,Thal_PuI_R,Thal_LP_R,Precentral_R,Temporal_Pole_Sup_L,Parietal_Inf_L,Frontal_Med_Orb_R,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus2_R,Heschl_L,Thal_IL_R,Hippocampus_L,SN_pr_R,SN_pr_L,OFClat_L,Vermis_1_2,Thal_LGN_L,Postcentral_L,ParaHippocampal_R,ACC_pre_L,Thal_PuA_L,Thal_VPL_L,Frontal_Inf_Orb_2_R,Parietal_Sup_R,OFCpost_L,Supp_Motor_Area_L,Caudate_L,OFCmed_L,Pallidum_R,Cingulate_Mid_L,Cerebellum_8_L,SN_pc_L
Vermis_6,0.0993112601898505,0.17299254461440663,-0.19079388568125105,0.6025237893999597,0.0898820594216525,0.8336972635080941,0.09228107589747805,0.38469088333080265,0.2185087313883715,0.636992426474072,1.0,-0.025833972359701404,0.19070407272538623,0.14898186163388194,-0.09073172324256237,0.260099732973319,0.27470873985774363,0.4865299203267684,0.4004041638130557,0.5245937865692943,-0.15709105710482696,0.2052410617676914,0.028191396914754766,0.45615432107096565,0.7640544508662003,0.8581684374539009,0.023758910695310196,0.17621261829691562,0.3747767459068985,-0.30164359798411483,0.3815751665078521,0.2673452579303757,-0.07205919456090076,0.21830002164181542,-0.2088226458062815,-0.07078694241944657,0.7221101264672792,0.486906342835675,0.12244885097062934,0.18764118858701137,0.06134251295433652,0.08947515672052192,0.4760139136393018,0.009425481412547976,0.5767848551967897,0.010698183469794492,0.6098886920063712,-0.02333442100854837,-0.3570177263720336,-0.16134150787760373,0.1571719607653177,0.35049767443330027,0.042301611571066974,0.16197650285041082,0.505449325506531,0.21165992882373577,0.1289471844624314,-0.026913923002191323,0.11015270506463692,0.3661994897832524,-0.1068265867894409,-0.01976255322659284,-0.3151769609785374,0.21530159872393537,0.07196751346851923,-0.20794319607795242,0.26227504773924226,0.2087646082450423,-0.03503446524601003,0.05169349956954414
Frontal_Med_Orb_L,0.5085579170091408,0.3686387940770781,-0.16947152504759783,-0.442679483581588,0.6010292151169457,0.18317897361370414,-0.12160277334517618,0.2356606220632603,-0.08295920823574716,0.20937948467747286,-0.025833972359701404,1.0,-0.048816633240789574,0.4986359604755944,0.1094436362693523,0.21499448150875297,0.3614091204653003,0.17489096210597926,0.6032582888018794,0.2768953788991173,-0.15854526142589342,0.16943584782381055,0.40253035004821597,-0.016802235379296676,0.25582951294619777,0.12790307816620874,-0.2228561056715601,-0.13961820101304584,0.19674613024339796,-0.4588715784046221,-0.5439249646543084,-0.06671081704640992,-0.6351604166579984,0.06318658327057002,-0.3959762628147054,-0.5178321238132979,-0.2674529730275985,0.28319740495498413,0.2913162245155988,0.18225534970119558,0.26131442855617626,-0.5599792454331156,0.25707074175063954,0.0874962426919331,0.12999782433867155,0.31899031049891585,-0.5667855041188528,0.23042663867110522,-0.08590466174546299,-0.06393922960149218,-0.2775132988372719,0.19302276833229914,-0.5995462278916737,0.12928728828368014,0.16882529321697004,0.45837891402415537,-0.25151368018624015,0.2106165633714683,0.1892408630066529,0.2791799323144961,-0.4136482040195086,0.18816492584198335,-0.33444127144444075,0.3184689476152003,-0.1507002044167145,0.04364852880564554,-0.06759361218167788,-0.21926307197687148,-0.7329621636621652,-0.27755039728511577
ACC_sub_R,-0.06992412972832433,-0.01270750433091477,0.2092728357472841,0.025357652163949432,0.06078769763255404,0.1433667931810334,0.2741286301121855,-0.12203728091124427,0.01825619737242924,0.004461105891857811,0.19070407272538623,-0.048816633240789574,1.0,0.06650766392917548,0.1555777826719996,-0.37690241114309886,-0.2621773604896057,-0.011243360625849122,-0.04983030969378696,-0.02146429435502874,0.04579371528037,-0.06391962625161522,0.07572786936818507,0.05799126196996584,0.09894009884525988,0.20931017208754898,-0.22149976706613328,0.0042080296790339864,-0.02912549240078693,0.0929634600786066,0.1565024157071727,0.5057360763512658,-0.00047072334072930256,0.03155558940002068,-0.4057224349238572,0.13567708770896453,0.02158567768650282,0.11021430815082707,0.07546838258165195,0.655352896568426,-0.09762177354033201,0.07974057879058224,0.08807354287838408,0.15205732882699904,0.24653515137722734,0.005962099886753717,0.10279874541663825,0.05647778312098214,-0.1525291896631318,0.07024166337982085,0.12130851918701654,0.18537308006607894,0.003937000439059816,0.02903898538732653,0.16190713065003434,-0.09225854705197667,0.28678701392669015,0.22785697035407945,-0.04232024204136279,-0.043361277427474865,0.17940406861124616,-0.2318727526919288,0.044192196268975574,-0.11451859635928957,0.21818094445722738,-0.22641321391967267,-0.010101036298808628,0.2228775114607237,-0.01605051128337632,-0.04123700695367744
Frontal_Sup_2_L,0.506473330639417,0.8360008601444334,0.1389949050571687,-0.2964283945087189,0.8912424426167155,0.3138286018021501,-0.10403075716353098,0.4389958053197652,0.19734128369934983,0.30743031627661194,0.14898186163388194,0.4986359604755944,0.06650766392917548,1.0,0.7006865121959067,0.1006420096215046,0.23889607700592447,0.156820534404568,0.574818845253815,0.07210484709250586,0.0846512328619511,0.017010091132156107,0.5593435118268243,-0.16900015612892738,0.403650631535571,0.1774310910131894,0.04306194434025961,0.29143082173829754,0.4469543195879785,-0.2066248469829744,-0.2527143879344787,0.21430835705273665,-0.1977674409548754,0.618758934462942,-0.21013817559797895,0.20321634466983912,0.11364211565890621,0.4860179805201075,0.4326844837681928,0.3665651464916825,0.5285141851392944,-0.060428613227101684,0.22201734912992951,0.04271798199237665,0.07637358470482736,0.8235956671657502,-0.2552627095509076,0.6012166987062524,0.27786677579714686,0.38921759114997617,-0.05958984489437017,-0.2659408908117635,-0.23316013478911918,0.01530324111861655,0.37166952619620325,0.6323208955511351,0.11986549306927066,0.5222987928049803,0.10125939570872305,0.38130255351080233,0.3201656296468248,0.09553838598486473,0.04093294705113788,0.15907315761508653,0.37287360091435345,-0.11984921251928914,0.16725463958105216,0.3742736891585803,-0.279701182494509,-0.10305407491015617
ACC_sup_L,0.38325248906016923,0.7525145652552175,0.37446903538761145,-0.3214522333527786,0.7024419587810637,0.06531437704272013,0.09529553976483107,0.23562929236273758,0.30909470776370285,0.08611526415797799,-0.09073172324256237,0.1094436362693523,0.1555777826719996,0.7006865121959067,1.0,-0.16701374000614186,0.0735326465477406,-0.03220595264324756,0.3133246660489617,-0.2039874467379423,0.33811612311596356,-0.13453548391741416,0.5052980758643281,-0.3528848419707073,0.19938457660916128,-0.14069456477866663,0.0006864780546493286,0.30068294712515903,0.411891984624225,0.11383609603163727,-0.03315256748448951,0.38188724637517985,0.14005295860468553,0.6377362461763444,-0.06322060043934828,0.4378860062670356,0.1168258092082174,0.2888233055206642,0.3509005722248452,0.46113729189367714,0.5232051526010361,0.25739034432307206,0.048923791328674714,-0.04356385763812191,0.0013197623855570803,0.7515752279425861,-0.1562803245340012,0.6589945701627496,0.5607740042403683,0.6058763834484382,0.13876118052519862,-0.4473722817537749,0.08236503996939927,-0.011991812735214826,0.200288193347255,0.4994331639882422,0.3356963861909996,0.5840230152873377,0.12067844898234457,0.2643755702025749,0.5199147782730448,0.01488254280837011,0.3063778310020878,0.024588699369318363,0.5527781560409039,-0.028981512787607806,0.16715063186798257,0.5122013523827655,0.14217947164297176,0.08533454773011266
Raphe_M,0.061216053717533685,0.08935801783032439,-0.5302700915883927,0.1139012921021457,0.0878735165481392,0.23235195677004217,-0.33456540781605687,0.05942432179618478,-0.252058204265954,0.12441625478743829,0.260099732973319,0.21499448150875297,-0.37690241114309886,0.1006420096215046,-0.16701374000614186,1.0,0.0822820621029051,0.005699679637818576,0.07393368247996111,0.10365477260556073,-0.26078465971245807,-0.056066828455463756,0.07318774259528875,0.2866135888472316,0.11810126077972734,0.23500495896567572,0.05236653842038327,-0.17281231761563112,-0.08456250086486987,-0.4670372998742181,-0.22035629540249535,-0.25565631376639086,-0.3979683121823361,-0.15286271067385584,0.07820764737541573,-0.3768401990884503,0.059965205588487065,0.06521801727332978,-0.14314584796137017,-0.16982061387310313,-0.09822023601613104,-0.36706925564999826,-0.09732132478339925,-0.07966104599448993,-0.12715385521997605,-0.06909716409963972,-0.10875329747773799,-0.033792171950250936,-0.23310222370019962,-0.3609292483598132,-0.311931510553987,0.10064056023733389,-0.27280542634889143,0.12446635424673864,0.39254398296994036,-0.06041438642208756,-0.21611670163161292,0.1484847374733517,0.07337077210475902,-0.014413552170541586,-0.1480126798628285,-0.07898282710418518,-0.3317900062756687,-0.06084010709185018,-0.12737209869551497,0.024739773280653018,-0.06033991542506966,-0.3216137687290816,-0.36111843102242974,-0.08978440913280455
Thal_PuL_R,0.550341944641051,0.2559583856161392,0.217848593891223,-0.025852487886570852,0.2705848145042051,0.45461375746888366,0.22695544479674915,0.23422843989854902,0.18882362164432834,0.395939692445902,0.27470873985774363,0.3614091204653003,-0.2621773604896057,0.23889607700592447,0.0735326465477406,0.0822820621029051,1.0,0.35658461021498916,0.4926923014508053,0.4278981198951331,0.01770659839142642,0.4200228001708713,0.20858263720546974,0.27293309870348953,0.4744102775322382,0.3870167864670205,-0.15544530339733592,0.22328039841430994,0.25114545847869074,-0.11397409708816132,-0.06649847941225118,0.1450346827008177,-0.11456077033969095,0.3407263375849908,0.10672612906922482,-0.12130718439201564,0.09855778787214967,0.46167950223267606,0.4307658168491131,-0.07143030992709723,0.3532952104985271,-0.22242395010936455,0.4985970541872491,0.14656851818420089,0.42288654835555345,0.24774799917770574,0.06267696317274551,-0.010193812296324668,0.06600818674132164,0.1793553883032786,0.2173935350661952,0.1387593660255974,-0.11508451412331536,0.25948142861559864,0.10225871197425643,0.3943713848181368,0.06879252496351436,-0.09673951463183961,0.31590756926343405,0.5150508818805805,-0.17933174872675436,0.38549570969666347,-0.22527357100518455,0.5541708167800251,0.09696449589802564,0.10291665525860712,0.40663834725862985,0.19468653972895775,-0.14674758537264077,0.15307684479496314
Angular_L,0.35987665807370584,0.13235242883160286,-0.06828271807969939,0.1458548369453989,0.2763598114410549,0.5534311747749945,0.1951250498692221,0.31866795795475955,0.5246432230089666,0.5263089325446642,0.4865299203267684,0.17489096210597926,-0.011243360625849122,0.156820534404568,-0.03220595264324756,0.005699679637818576,0.35658461021498916,1.0,0.6592577929753879,0.6888470788674788,0.08008799082092444,0.7497981927477189,0.19988743095443073,0.22057911229126562,0.5600460074990457,0.3439204422732685,-0.03129073302427478,0.28904202390600486,0.5745059869621909,-0.05837743907970359,0.23577578741996577,0.1951849471219625,0.15324118336416936,0.35124067659800856,-0.16914771418648056,-0.1779800645251773,0.45123414847200155,0.2819939878834045,0.37954176506065435,-0.028388928885823592,0.2418122348017479,0.15644895870622752,0.8069842744728525,0.001965720976211869,0.7554259861682052,0.23102345111453393,0.20814091325421236,-0.021683556507155897,0.03040324102402658,0.07955160306190745,0.29024999022326464,0.34792871323081387,-0.08530054595288616,0.4782425096892113,0.07659818788259239,0.4414303015885862,0.004419747302741665,-0.14613072240948588,0.4148055055810662,0.6013460702349915,-0.3309415501090409,0.6418862184834501,-0.08469869853045395,0.605575947335326,-0.0014950499735131978,-0.010028673376150635,0.04131714856926653,0.34934117552938976,0.07476169610120346,0.3852904020172838
SupraMarginal_L,0.7310276270331166,0.5679011212047453,-0.044092418631436675,-0.08344219412509896,0.6875986191135233,0.5679319269500304,0.0726864624237439,0.4954014597353907,0.46147797307214744,0.644071856933419,0.4004041638130557,0.6032582888018794,-0.04983030969378696,0.574818845253815,0.3133246660489617,0.07393368247996111,0.4926923014508053,0.6592577929753879,1.0,0.5833637726920458,0.013184441528626339,0.42513932839463686,0.5096047414090799,0.004933113599710529,0.7161612371042813,0.38443722028356253,-0.09870768368314448,0.19376990413574724,0.6919932323995163,-0.29192064343134544,-0.04554479393881405,0.191857861455168,-0.22082535479833357,0.5753764351436984,-0.3382125754258965,-0.2184158350615015,0.32558393221901166,0.479042584142682,0.6075265601837685,0.27081218983855754,0.6570115237886397,-0.07738254269608638,0.6558401930309486,0.00010390050256549214,0.547041790918285,0.5168919471322023,-0.07993469139499769,0.3499680148313089,0.17978935473737753,0.21774020030540311,0.08767508702354344,0.1710092976696496,-0.26072401711708704,0.25934415600610694,0.25342947993920395,0.8437411057984902,-0.036446410012183704,0.16090313718144675,0.4673561058462973,0.6811038405962321,-0.2925839142940601,0.45302817682421315,-0.2462225321176656,0.6417355690825565,0.016567378538571185,0.008383132199563208,0.13066002873870286,0.1420182712213704,-0.30360636182851347,0.10670829515510538
Occipital_Sup_R,0.4438842770812715,-0.010780895807274541,-0.2907245839095991,0.2850066621142503,0.15103814767893192,0.6019313415250895,0.08316402557103984,0.23246508438061939,0.19003319449905,0.7359326151809509,0.5245937865692943,0.2768953788991173,-0.02146429435502874,0.07210484709250586,-0.2039874467379423,0.10365477260556073,0.4278981198951331,0.6888470788674788,0.5833637726920458,1.0,-0.19205825370820062,0.5807948431992007,0.021463235740341688,0.28048373218664124,0.6164134347164584,0.47627084064382014,-0.05551879459469436,0.0018816285107414335,0.39715081880816894,-0.3763628466260938,0.25634169537425683,0.13369432889682195,-0.1084140762685941,0.2002938752348473,-0.3113856862720506,-0.4301733216563329,0.4391725435819255,0.3128781272675102,0.33667890302686915,0.04907323710074515,0.258518430688593,0.0020426143325995606,0.6042831126522599,0.035848079778027696,0.5358450200035696,0.08575826007900343,0.27601793278505987,-0.08829856878278518,-0.23103259810586504,-0.1872246387933188,0.1112947753002081,0.4335733191465216,-0.07423220368525314,0.3118880451019525,0.26024001287822,0.4324673499213033,-0.18012844195139727,-0.2250593163048709,0.49768227949276544,0.488719448471781,-0.49212467314346975,0.5276692647607795,-0.37546814770232106,0.5948799197329501,-0.31542219501459934,0.0317078959658504,-0.05710389980151909,0.03201651940088764,-0.16529396958964435,0.06808198524616296
VTA_R,0.09928141942565574,0.13563162573467386,0.38160013215603694,-0.3479627318124275,0.06335562072856243,-0.08194127001456038,0.3378873134951765,-0.11558064342758002,0.23345822378689496,-0.21068244981324227,-0.15709105710482696,-0.15854526142589342,0.04579371528037,0.0846512328619511,0.33811612311596356,-0.26078465971245807,0.01770659839142642,0.08008799082092444,0.013184441528626339,-0.19205825370820062,1.0,0.1871849481165852,0.11837394675468066,-0.16343689794456095,-0.02276786953991508,-0.1844616984654575,-0.21549039550000423,0.04648999616742642,0.1737365139037895,0.3254919874086665,0.1731712215133786,0.37496263318058176,0.44774127191603774,0.4262206345074444,0.4435890339729346,0.21305564374283953,-0.06611443718571398,0.11466765073798513,0.19863535083025957,0.19910001378728517,0.18754599368017333,0.34842670663132824,0.2422269345069741,-0.0036936584966040273,0.06388842990576149,0.29203496473408047,0.009069793512017723,0.18640314315193804,0.5462215670940769,0.6192142799469268,0.49412783880941424,-0.31983026465121883,0.2247501259946714,0.29481249814661037,-0.13704511178841366,0.1847351928429263,0.5464055288752387,-0.02251457269245612,0.19048114779123748,0.12324264076995252,0.3306018737685074,0.15181313511251843,0.3144819851885856,0.17000599959586163,0.3250224753075874,0.30025976321702474,0.26308050347735057,0.4178164869128945,0.3853590347577487,0.5338757314941331
Parietal_Sup_L,0.3440894251054194,-0.05456121045756835,0.07633891235958197,-0.03739573054933908,0.12967571594937402,0.4149817230011356,0.3644675644708492,-0.0719089469133696,0.21003587592471504,0.24292906043071563,0.2052410617676914,0.16943584782381055,-0.06391962625161522,0.017010091132156107,-0.13453548391741416,-0.056066828455463756,0.4200228001708713,0.7497981927477189,0.42513932839463686,0.5807948431992007,0.1871849481165852,1.0,0.1473242981914714,0.43395480573362416,0.2838004097524108,0.2810421512623281,-0.28670066491757723,0.01954722332238276,0.15583197184456377,0.06935323921394271,0.062470603650829536,0.2519488774404966,0.1547074240109578,0.23255942172632435,0.043289154147727466,-0.23563673837906154,-0.023041966376362612,0.24435668259580834,0.30904095562478395,-0.054149374493026446,0.14518550301502717,-0.12486355550914978,0.768929526990889,0.12059463883425144,0.554393377285534,0.11443141526544738,0.023790175767430175,-0.21232008500047997,-0.009002100044920969,0.09401570756104756,0.29893772397991925,0.3925220790131518,-0.17060230971065407,0.6155085806643897,-0.05214430013332799,0.23838145259018617,0.17498456845254917,-0.20640691321747762,0.40241659616327907,0.47476142409190936,-0.26446942694493697,0.8403200254930258,-0.07863795481533592,0.7211340948272223,0.007869005253604995,0.228184067196081,0.20214703552251426,0.19409119706833727,0.029437410537726867,0.4380716155133556
Pallidum_L,0.5114359457420911,0.6944999922128373,0.25632370095326557,-0.4102683670632114,0.6021612846789579,0.27397364865743756,0.2203656116509996,0.3704386196513373,0.42143528062205876,0.1327354465430086,0.028191396914754766,0.40253035004821597,0.07572786936818507,0.5593435118268243,0.5052980758643281,0.07318774259528875,0.20858263720546974,0.19988743095443073,0.5096047414090799,0.021463235740341688,0.11837394675468066,0.1473242981914714,1.0,-0.173231315508642,0.33764454131479704,0.0164978575794014,-0.2764351488390828,0.09812760891009954,0.46773188488548884,0.10158077688763696,-0.16184457733880878,0.2740226389249845,-0.10380141774423493,0.5003615130833806,-0.10447326317331766,0.07939097083672411,0.001028265389409001,0.2553569820389565,0.5880471226830137,0.44898812077396544,0.49199002168391215,-0.23242520529014463,0.31091803085633934,-0.054166484531671555,0.22966540968318735,0.5362663641680914,-0.33891479710309974,0.6143691588965253,0.47605101310151615,0.5552482548379593,0.006725616772840879,-0.19600276821689797,-0.25695886539066565,0.16414929566062067,0.15004527655533006,0.5627409402881637,0.2808276457298398,0.4844357514829713,0.45420433915833486,0.44236474316652613,0.09828261976682687,0.2492627298681606,-0.01393019709426006,0.25051050669721087,0.5854062392908622,0.09937120588057392,0.20761390327202087,0.2534656173579459,-0.14627757389975296,0.20418805028003378
Cerebellum_3_R,-0.011720045486674666,-0.23676754225968166,-0.03334820332021782,0.3553534630510063,-0.21175077845760298,0.5647448080546567,0.25785756068254556,-0.25328654374608756,-0.18995312973788056,0.12411793257895791,0.45615432107096565,-0.016802235379296676,0.05799126196996584,-0.16900015612892738,-0.3528848419707073,0.2866135888472316,0.27293309870348953,0.22057911229126562,0.004933113599710529,0.28048373218664124,-0.16343689794456095,0.43395480573362416,-0.173231315508642,1.0,0.18477136888993706,0.6380829868395771,-0.17476410454229913,-0.17280186289846913,-0.4048665765104298,-0.20476508548284458,0.038902213591457416,0.20364652022554397,-0.09386647979634904,-0.12187158155296236,0.12933531108341123,-0.21607608433886474,-0.04132001825375217,0.34997597877298026,-0.022474425656665357,-0.030531790879956493,-0.14428743438104386,-0.37590208209530057,0.3491129224471569,0.18723601971512407,0.24798971548561824,-0.29738311071820533,0.26364842711520087,-0.4951651555545296,-0.5207535465544839,-0.32541537040788465,0.23828357791761973,0.6120413879645316,-0.06107910550388674,0.4682513681783633,0.31622812727225724,-0.24200727373282122,0.25105468124192776,-0.132643944602258,0.05804762274503931,0.1660048047080525,-0.1013271635531515,0.16235122303173566,-0.29596619621146153,0.3336392252910255,-0.02967299039003607,0.12117595637944727,0.4152366731336557,-0.10986145962965888,-0.09608941948412857,0.13971355393672547
Lingual_L,0.5559136716186319,0.44024746834680095,-0.007924514193312387,0.2665015419284921,0.43623801344251273,0.8492705200350118,0.17622485863031315,0.5791659019417121,0.48402880767823253,0.8388639406410592,0.7640544508662003,0.25582951294619777,0.09894009884525988,0.403650631535571,0.19938457660916128,0.11810126077972734,0.4744102775322382,0.5600460074990457,0.7161612371042813,0.6164134347164584,-0.02276786953991508,0.2838004097524108,0.33764454131479704,0.18477136888993706,1.0,0.6608945251616797,0.017659260632611317,0.22723951228650102,0.672848577186989,-0.29778182143194776,0.2529741558082456,0.31705348785553256,-0.07662490693288555,0.5279797859853546,-0.29336376192189106,-0.10866497391782975,0.6434165916454108,0.5824284199690123,0.4919220867691806,0.3185892976144634,0.4604082756692907,0.10795209446354538,0.6128059113408125,0.022807019685290034,0.5933676367271056,0.3938609433711645,0.31045717789238986,0.2661237697682875,-0.009549858701936762,0.17670541036936566,0.21985885298095592,0.26808305553390344,-0.026716469197071765,0.24157213671541652,0.35734077730011593,0.607888402578454,0.12733950024684745,0.052247829406444186,0.438043178369436,0.6518340257924018,-0.17752933139612617,0.2609489691678113,-0.31406681565484135,0.4939243993665601,0.12964802611589035,-0.10869937390024816,0.26875536069379646,0.2758766575564431,-0.09547412831569375,0.14451818409082431
Temporal_Inf_R,0.21852263954329387,0.14108399890435339,-0.018566008630752057,0.49473722026859773,0.09124049355282884,0.818377904546287,0.19784534651730443,0.21584773535445487,0.05123273008276953,0.5097313428902321,0.8581684374539009,0.12790307816620874,0.20931017208754898,0.1774310910131894,-0.14069456477866663,0.23500495896567572,0.3870167864670205,0.3439204422732685,0.38443722028356253,0.47627084064382014,-0.1844616984654575,0.2810421512623281,0.0164978575794014,0.6380829868395771,0.6608945251616797,1.0,-0.06704292641402147,0.007841406605669407,0.06601768767339808,-0.30164563813048173,0.19043274543808086,0.3308622904990171,-0.23838432345440072,0.2058856424318777,-0.16393585056047258,-0.09233995722873675,0.357302234285827,0.6462905219823327,0.2222204166878714,0.24867506401757175,0.13458669387864883,-0.18661757473314947,0.5121569840272026,0.1686933062929304,0.44140657652923876,-0.019885469911482514,0.4707979807027762,-0.17861120890991594,-0.43448489985164757,-0.14515996686467403,0.14357936777742425,0.4820295049012142,-0.05875319517865826,0.17698014924896074,0.45088435986854636,0.1743739132005304,0.22028792851364098,-0.044748862674442384,0.06300100857631258,0.37732939795085263,-0.03730478796787952,-0.0003242005832195463,-0.400958649812787,0.34834588043114384,0.07057104325448667,-0.08411253545825594,0.5009168160216415,0.04560801285449028,-0.2300427924683136,-0.06848660990292177
Temporal_Pole_Mid_L,-0.12848511579137453,0.01869484645755547,0.013118101341892122,0.21538643642865452,-0.00538544863181967,-0.037258264766816714,-0.2436785591071775,0.29220528443278687,0.15870519105401018,0.10501706056494332,0.023758910695310196,-0.2228561056715601,-0.22149976706613328,0.04306194434025961,0.0006864780546493286,0.05236653842038327,-0.15544530339733592,-0.03129073302427478,-0.09870768368314448,-0.05551879459469436,-0.21549039550000423,-0.28670066491757723,-0.2764351488390828,-0.17476410454229913,0.017659260632611317,-0.06704292641402147,1.0,0.46561645377565813,0.08367780016630523,0.047452259230141736,0.13087856068373907,-0.21487476003658315,0.19910520249582636,0.026491865078634384,0.0066352269994359595,0.29630767710794936,0.2461295652057728,-0.004485839396418538,-0.12498438657864312,-0.42307662136941226,0.002583360615251488,0.3958190679170813,-0.24490640000528086,-0.05605903010496831,-0.2198709002853148,0.09624303027599797,0.1993453785703767,0.00026759226659825897,-0.00283789506395691,-0.02744799641080686,0.07573076197156428,-0.020714316259966403,0.19498184432732898,-0.2195956956698599,-0.09672987850537945,-0.073725820714592,-0.2277778501617942,-0.04742953046161938,-0.22877628951642995,0.13158030811754992,0.15738303771773576,-0.1856125156407995,0.31559704673160316,-0.19361029193333387,-0.006916447403965275,-0.2360470280759194,-0.11297150666048582,0.07243957265573377,0.17740593137643432,-0.07806884763428446
Thal_IL_L,0.01333459783153932,0.31439641243019123,0.36141941620511225,0.03993975874634775,0.25001601540555746,0.14827208467770261,0.09562597868864406,0.4313594877834497,0.4355181484238813,0.20928954118863827,0.17621261829691562,-0.13961820101304584,0.0042080296790339864,0.29143082173829754,0.30068294712515903,-0.17281231761563112,0.22328039841430994,0.28904202390600486,0.19376990413574724,0.0018816285107414335,0.04648999616742642,0.01954722332238276,0.09812760891009954,-0.17280186289846913,0.22723951228650102,0.007841406605669407,0.46561645377565813,1.0,0.40879092378804033,0.2976109276481714,-0.015501304754144359,0.15509624622209833,0.2568303007794436,0.2842900625705622,-0.0516595821848763,0.5008025427511644,0.3460713984568518,0.1617126373676798,0.0911087052286612,-0.26117545073971,0.08401090659093507,0.33195744616383366,0.10316978033649152,0.04207826415731982,0.29521884136567234,0.29698027174908037,0.14892546491171016,0.1852452065365665,0.18775621586009758,0.3035779833816063,0.35042008491822946,-0.17428734925536019,0.03186000129448491,0.012241196069177538,0.060600565266389926,0.17067188320906274,0.005887118377967765,0.15217656192424095,-0.2024652162539135,0.30562086966251173,0.21824352852368945,0.06378950720987593,0.4194615986604185,-0.11010200087900376,0.36337366104105173,-0.3869830588987531,0.011479684151731617,0.4636929828512918,0.19450744924053237,0.2747107305087074
Temporal_Mid_L,0.4319876508548808,0.5482478101068965,-0.015106144230197729,-0.0383426077899574,0.5450548073601819,0.3636192886951496,0.015405883969952338,0.6488318236994183,0.6641115760162055,0.5825884698786092,0.3747767459068985,0.19674613024339796,-0.02912549240078693,0.4469543195879785,0.411891984624225,-0.08456250086486987,0.25114545847869074,0.5745059869621909,0.6919932323995163,0.39715081880816894,0.1737365139037895,0.15583197184456377,0.46773188488548884,-0.4048665765104298,0.672848577186989,0.06601768767339808,0.08367780016630523,0.40879092378804033,1.0,-0.061316094327221064,0.22205108590353176,0.13722686817033883,0.11506429682092123,0.5648913927007346,-0.2873776991063919,0.0030193793040930957,0.6778153417259567,0.16445478567021965,0.45555593997023164,0.1755269271525362,0.49323077646584557,0.407633968437587,0.4407043611148424,-0.20100303919596682,0.5295708115649325,0.5604696629905174,0.10697879194440632,0.5968183892836253,0.4207859662392957,0.40249677830471986,0.1749265448034686,-0.1496190820547408,0.005995580563758254,0.07324155111298396,0.1507578425594921,0.7469600563333513,-0.040916288715210476,0.1397114835851257,0.4145780721714201,0.5299215447452778,-0.19252423080288408,0.3011834791548007,-0.018569846008110794,0.3010893830410497,0.1595163442031562,-0.1332653802309351,-0.12063989408795894,0.4447655949134715,0.11101795866731586,0.24927774761270466
OFCmed_R,-0.20224827296363812,-0.07187024968091522,0.6303926922538337,-0.11395453780739108,-0.23897513969780876,-0.2891247147582238,0.4312122938116212,-0.07584152410090803,0.301320743574667,-0.3701762862655795,-0.30164359798411483,-0.4588715784046221,0.0929634600786066,-0.2066248469829744,0.11383609603163727,-0.4670372998742181,-0.11397409708816132,-0.05837743907970359,-0.29192064343134544,-0.3763628466260938,0.3254919874086665,0.06935323921394271,0.10158077688763696,-0.20476508548284458,-0.29778182143194776,-0.30164563813048173,0.047452259230141736,0.2976109276481714,-0.061316094327221064,1.0,0.16123557965670593,0.22828004732094298,0.6056349626569747,0.08559575395909116,0.311334228333981,0.5981599157382795,-0.16504444159994344,-0.1784076744968807,0.08002066947985913,-0.10755234122952731,-0.05346739700813658,0.30712290134778997,-0.04325080373509408,0.1326312970631207,-0.00239469378613605,-0.021975234446828067,0.08736815579683113,-0.024934550045988824,0.4456353901429915,0.4956763539377336,0.3124412175885543,-0.28822434586296924,0.28993705523021257,-0.016202149908723172,-0.5230048838984973,-0.1827353595831974,0.3827383349897646,-0.07611200449973864,-0.0780370823047199,-0.05786057176847072,0.3743660194205772,0.08715952397367048,0.602360340714621,-0.10194065131072355,0.44786176900344293,0.10944142782905747,0.19503735083589685,0.3558745531389824,0.5767560835114969,0.32565194694058747
