,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
SN_pc_R,1.0,-0.059867636419630305,0.2765770399553254,0.12262399299851451,0.26626619770709664,0.07841614875612743,-0.30805918952675687,-0.22705583731465767,-0.16393585056047258,-0.13489800620890172,-0.10356477496768929,0.22960247598378197,-0.16035388456441207,-0.14125440938200584,0.503230412958718,-0.2660653782073456,-0.10135562730691243,-0.16156754454675978,-0.08067495550841274,0.37307149493855063
Thal_MDl_L,-0.059867636419630305,1.0,-0.015334866031776029,0.34011706917946516,0.05783399900962107,0.3403106194688397,0.0010943325534600841,0.1087207201460743,0.2955079244821435,0.17053635589962562,0.5496816694412741,0.38776736950503277,0.40359297020424717,-0.01011851513391228,0.3198771491119961,0.06763505706202226,-0.22570644263469375,0.47544978182950004,0.36021293090696516,0.139675519003157
OFCpost_R,0.2765770399553254,-0.015334866031776029,1.0,0.2415383357474489,0.48321094627906874,0.10616479057401693,-0.19027182530951522,-0.11925058553097946,-0.09233995722873675,-0.18597207898187632,0.12432123645158043,0.4294993348949941,-0.1226336290784679,-0.028469625585557903,0.3035006639707514,0.10038846264008328,-0.2158291955182026,-0.029565561850821105,-0.016070687248764256,0.8300774839904564
Temporal_Sup_R,0.12262399299851451,0.34011706917946516,0.2415383357474489,1.0,0.010843955800174335,0.6664092856361847,-0.12104389214596006,0.41303318276871076,0.5692099196436261,0.5337029821264513,0.2888072196379776,0.42690630670400326,0.2958880434711667,0.2921587639045341,0.2448149218604103,-0.033446970284249485,-0.015502049855615678,-0.03753365437529116,0.3375404178336955,0.4587532980282603
OFClat_L,0.26626619770709664,0.05783399900962107,0.48321094627906874,0.010843955800174335,1.0,0.02935780463251853,0.015043621370949063,0.05939824157086487,-0.05875319517865826,-0.16421031620143206,0.07087900661633031,0.15664972117627168,-0.04617514559504648,0.14261546274189146,0.3330263984964535,-0.06386607443011962,-0.28873465823284616,-0.08998497667013873,0.05616592394957452,0.3942058471313899
Heschl_R,0.07841614875612743,0.3403106194688397,0.10616479057401693,0.6664092856361847,0.02935780463251853,1.0,0.017678456476487425,0.47720677224105085,0.5513255057935791,0.4974819669353384,0.3966356654011126,0.38623505317933715,0.06598645913988574,0.3606942238937541,0.1785476478421982,-0.12029552860149018,-0.012802839448128375,-0.015523348291398653,0.04162528839036075,0.31640628292180223
Cuneus_L,-0.30805918952675687,0.0010943325534600841,-0.19027182530951522,-0.12104389214596006,0.015043621370949063,0.017678456476487425,1.0,0.35318060842577,0.2964018516951413,0.05389533927787834,0.21140360917871362,-0.01769255497339039,0.5090023631282536,0.2545703763220353,-0.37752699558653524,0.3282854594371671,0.33215495757660174,0.18373948438560792,0.29945414713026874,-0.32373887919274563
Occipital_Inf_R,-0.22705583731465767,0.1087207201460743,-0.11925058553097946,0.41303318276871076,0.05939824157086487,0.47720677224105085,0.35318060842577,1.0,0.8545433509285004,0.698810494559809,0.24291156481487153,-0.001926271936168965,0.22134401235308646,0.8439296375795651,-0.356839012024947,0.13295340286759644,0.11546314929883984,-0.1613117588584582,0.09091136585628831,-0.19252975616453272
Temporal_Inf_R,-0.16393585056047258,0.2955079244821435,-0.09233995722873675,0.5692099196436261,-0.05875319517865826,0.5513255057935791,0.2964018516951413,0.8545433509285004,1.0,0.8041986429722323,0.4066022059189594,0.0630178759408008,0.3844794814525031,0.778132710466922,-0.1820704809626513,0.04367573574831936,0.09504030229926375,-0.03308237491107267,0.13477640940059726,-0.03730478796787952
Vermis_8,-0.13489800620890172,0.17053635589962562,-0.18597207898187632,0.5337029821264513,-0.16421031620143206,0.4974819669353384,0.05389533927787834,0.698810494559809,0.8041986429722323,1.0,0.20014361577333661,-0.047229670712115285,0.13973084502496355,0.7237445073812829,-0.039689864177398726,0.004835254376718759,-0.033033505005891646,-0.1508303273876111,-0.01918668260583825,-0.025771470521356043
Thal_AV_L,-0.10356477496768929,0.5496816694412741,0.12432123645158043,0.2888072196379776,0.07087900661633031,0.3966356654011126,0.21140360917871362,0.24291156481487153,0.4066022059189594,0.20014361577333661,1.0,0.3568613785770658,0.2805866472513542,0.09707610970923468,0.145648932808136,0.007853119529549629,0.008134058021796982,0.32306214849966136,0.16211973534535343,0.1614441253437676
Thal_LGN_R,0.22960247598378197,0.38776736950503277,0.4294993348949941,0.42690630670400326,0.15664972117627168,0.38623505317933715,-0.01769255497339039,-0.001926271936168965,0.0630178759408008,-0.047229670712115285,0.3568613785770658,1.0,0.3816330210316606,-0.15389306574086445,0.31375438367101227,0.4518267241358579,-0.02523055313643633,0.32597521643297267,0.4945299536838607,0.48000804912925576
Paracentral_Lobule_R,-0.16035388456441207,0.40359297020424717,-0.1226336290784679,0.2958880434711667,-0.04617514559504648,0.06598645913988574,0.5090023631282536,0.22134401235308646,0.3844794814525031,0.13973084502496355,0.2805866472513542,0.3816330210316606,1.0,0.0498906022826494,-0.1360042144394526,0.4949386886168492,0.18451877397912858,0.33582310996538545,0.7632260332465642,-0.09346432131911285
Vermis_9,-0.14125440938200584,-0.01011851513391228,-0.028469625585557903,0.2921587639045341,0.14261546274189146,0.3606942238937541,0.2545703763220353,0.8439296375795651,0.778132710466922,0.7237445073812829,0.09707610970923468,-0.15389306574086445,0.0498906022826494,1.0,-0.2627226472783657,0.016864574430159273,0.04720998046180243,-0.26210957551382025,-0.1434659091862942,-0.08211053299204917
