,Temporal_Pole_Mid_L,OFCmed_R,Parietal_Sup_L,Rolandic_Oper_R,Temporal_Mid_L,Thal_VPL_R,Heschl_R,Lingual_R,N_Acc_L,Cingulate_Post_L,Angular_R,Parietal_Inf_R,Thal_PuM_L,N_Acc_R,Cerebellum_10_R,ACC_sub_L,Rolandic_Oper_L,Temporal_Pole_Sup_L,Thal_PuA_L,Raphe_M,Thal_LP_R,ACC_sup_L,Thal_LGN_R,Cerebellum_10_L,VTA_R,Cerebellum_Crus1_R,Caudate_L,Thal_IL_R,Cerebellum_4_5_L,Putamen_L,Paracentral_Lobule_L,OFClat_L,Vermis_3,ACC_sup_R,Cingulate_Post_R,Putamen_R,OFCant_R,Temporal_Sup_L,Frontal_Sup_Medial_L,Postcentral_R,Temporal_Mid_R,Cerebellum_7b_L,Heschl_L,Precuneus_R,Frontal_Mid_2_R,Thal_PuL_R,Thal_VL_L,Thal_LGN_L,Thal_MGN_L,Thal_LP_L,Fusiform_R,Caudate_R,SN_pr_L,Cerebellum_4_5_R,Amygdala_R,Occipital_Sup_R,Insula_R,VTA_L,Insula_L,Thal_IL_L,Cerebellum_8_R,Frontal_Inf_Orb_2_R,SupraMarginal_L,Thal_MGN_R,Frontal_Med_Orb_L,Cerebellum_Crus2_L,Parietal_Sup_R,Cingulate_Mid_R,LC_L,Vermis_8,Parietal_Inf_L,ACC_sub_R,Occipital_Inf_L,Hippocampus_R,Cerebellum_3_R,Thal_VA_R,Frontal_Sup_2_R,ParaHippocampal_R,Temporal_Sup_R,Vermis_10
Angular_R,-0.18465699485746528,0.14476928873726336,0.6334046461829254,0.5271230135849754,-0.41156231804105986,0.2190455901203833,0.164444547050282,0.8390845394704259,0.3913847765071408,0.14544929946699542,1.0,0.28940281000436435,0.8025716684253834,0.6376626174804422,-0.11168133002292774,-0.5880656060701343,-0.07044104954501615,-0.5411720881268615,-0.06800876630531819,-0.14792362984371452,0.2350374651748931,0.17977652196320043,-0.2893596882586264,0.06492097926504109,0.02814343501809473,0.6639115458578732,-0.20129503369886936,-0.0010221264933979444,0.25178122295947164,0.13327752466368667,0.38775188739015093,-0.29955118839817957,0.7572533187815397,-0.11167766974378622,0.3403446318940391,0.050923955833119414,-0.3840297078616333,-0.22759451168120334,-0.37777891324896606,0.2898849749280978,0.7773437539425573,-0.17200976617019406,-0.5712359764357345,0.5641912629934678,0.3168761939477044,-0.5247421838278143,-0.6605861671406434,-0.12675713830275773,-0.379146807244891,0.3066547985930996,0.5742481983729317,0.4674573479563578,-0.062345701945739115,0.3722043195146961,0.4089523920704407,0.8064338357875551,0.24577469828027482,0.1297868584847622,-0.08277394131249952,0.4969368359756544,0.698039833565134,-0.046542399492612054,0.14501746309973168,-0.08020023573684713,0.11849483651262156,0.5003731392205131,0.6346473210171127,0.32640942810851015,0.3566311067086235,0.5258593551335318,0.44197958924775244,-0.583832941867546,-0.47252606723793916,0.19468065908682228,0.6889645036736455,0.06555581924924751,0.1981303544059382,-0.020807097206033222,0.7871288679775686,0.25898705915084597
Parietal_Inf_R,0.10167326747523574,-0.43374104388600854,0.03057824303359552,-0.0961965292244666,0.15851993697940753,0.4640144700762811,0.3646789878949499,0.1881823190039855,0.3650211349983882,-0.2082736923745854,0.28940281000436435,1.0,0.3532045390886642,0.24943888340037595,-0.015601500673740469,-0.22866156964688927,0.22204063828750367,-0.04504197774847574,0.013640210902436428,0.021156989862634538,-0.1180646957808213,0.4398362741929236,0.3319842648962644,0.3755606732591154,-0.4824171314155988,-0.43264159551978465,0.06280715452883247,0.4198525602857074,0.07700671512896874,0.2726305563098749,0.7177841872217321,0.20945723542621905,0.2834269167324974,0.11451340890431458,-0.022225309580540354,0.21893453771569676,-0.20035167688041633,0.24126977587763676,-0.029427029924370046,0.8056519557213591,-0.27076695064611467,0.259379694992717,-0.048725480747588354,0.6218898923178016,0.37592414659765583,0.020038823105501875,-0.08976601269106169,0.0669111403218087,-0.3707589500482325,0.5229059495859082,-0.2111883253595,0.13394237652291988,0.10779580230375127,0.07694675959710544,-0.06888085041416601,-0.04317297328208788,0.013879610389691557,-0.1074489432612501,0.30569337622098747,-0.10650231954964794,-0.378702005563215,-0.3520462668771663,0.24034770121789711,0.11527682809689394,-0.41651006147264297,0.006557764002665163,0.28822004422562836,0.19971137069532452,-0.12249898227209496,-0.29873579572452996,0.401278422913924,-0.3171968918535286,0.27020825683950445,-0.3410685203587763,0.39789837972305464,0.08578511725442396,0.45416438446366747,0.09559111864470074,-0.024373572895950265,0.20754238570334402
Thal_PuM_L,0.04752339945247719,0.014082079560798662,0.4959012514177377,0.3544684223323822,-0.22580212618549114,0.43444876795340254,0.08569784505827265,0.6918940505903309,0.34413437557111276,0.09796039685803387,0.8025716684253834,0.3532045390886642,1.0,0.5741692250373097,-0.20084518375056568,-0.5610151167800912,0.04245700973033276,-0.45174175065224154,0.11201811728286293,-0.1839021888248058,0.20205161536993527,0.21135406354201516,-0.3478515450131273,0.04721587190944806,-0.038787028805586946,0.5061573691913831,-0.10700931439874482,0.053897065984451306,0.07585951088857434,0.23349665245931195,0.35649703359546825,-0.18316338980051353,0.7027477295488951,-0.1075027692374289,0.12766069203957064,0.08855363152352144,-0.3817655447467676,-0.09122144487693454,-0.2832132526399952,0.2255049290930853,0.5778293024689116,-0.08023941381567903,-0.460567048161034,0.4479745049073309,0.16886837691999845,-0.48727310506611526,-0.5594935926432504,0.06730156153572918,-0.3494389217901249,0.466544293511649,0.3862371485413418,0.4416605422730989,0.023111760763865185,0.13362814059553815,0.27154574575637036,0.5938528875467952,0.27153483443501747,0.15727366040055182,0.026211631854214126,0.5041147588671677,0.5815269450546582,-0.14299561143129988,0.24818713511757637,-0.2530009545251102,-0.11062208613274294,0.582811057897932,0.5025028458917904,0.14938088724993334,0.33683691934805604,0.46952785059904667,0.48004401354938203,-0.5612337840568152,-0.2366078627016738,0.00732712502181717,0.7322489765076992,0.020228011759350916,0.13323203378101783,-0.1252004159921773,0.5632022957737366,0.2532428463027176
N_Acc_R,-0.161758354516668,-0.1949939609490927,0.44416559629974073,0.4114192688641706,-0.28675400131110174,0.20615690955685312,0.0637981565171535,0.4401900667332802,0.38830003338259184,0.18158156233184922,0.6376626174804422,0.24943888340037595,0.5741692250373097,1.0,-0.11610081294251322,-0.5581641647450597,0.0241316540525372,-0.5224993307619389,0.013527816999839225,0.017790117220574837,0.2577101160505775,0.2451125998114404,-0.33720335024375614,0.07108419317002661,-0.040545368798827024,0.4616658640411555,-0.17337844496993984,0.04601000840649728,-0.06940584484459611,0.12328310459692275,0.24038705103043095,-0.23400309322561508,0.4128972948180898,-0.07219617867052275,0.1567369086439834,0.030091936966335334,-0.5360557210197172,-0.14027526958646092,-0.40596007946033863,0.21116958932564153,0.4587198004867781,-0.16944002677513306,-0.4407782150177984,0.21692559362009453,0.12939861108962106,-0.36057156675419794,-0.45388007272248454,-0.13694880821666394,-0.22391692753513998,0.3529667924323216,0.1522279092731733,0.3802116778943373,-0.12226640023782002,0.04406796401836607,-0.006128912980149179,0.48990899349992606,0.23422552860353751,-0.008881758627799892,0.03736175500789632,0.29543666857046186,0.47061660559021207,-0.21866234437307916,0.08107837720053497,-0.10102974250084444,-0.15729444342161228,0.33268547623669675,0.4284165442968872,0.201768288404799,0.21080792698667633,0.3837147323010866,0.2786733371821207,-0.6445965254216895,-0.2333870433842636,-0.08973694515383493,0.5307510816059543,-0.006846625430497108,0.06321958952159856,-0.10932635687757514,0.4575226822792914,-0.013583688206580492
Cerebellum_10_R,0.030327677373146403,0.3067908828321841,-0.16048121388662112,0.31467411340614737,0.28251093759775403,0.1050323813002165,0.5353575235560214,0.05216479051729903,0.18406630797700618,0.511252198979115,-0.11168133002292774,-0.015601500673740469,-0.20084518375056568,-0.11610081294251322,1.0,0.4042269882637696,0.47011449317549026,0.39536316188645815,0.35683281858898097,0.6326742118880645,0.20604421784792937,0.3385086885784361,0.47988124271856486,0.4396612304477322,0.3539111809713438,-0.1930273139070966,0.6049926105001687,0.28420273909295757,0.4296440111857616,0.4917148294849828,0.2886165875680429,0.527343281148502,0.03293183528566749,0.6652974649515984,0.4783575577064736,0.6345031734998168,0.3852599705066077,0.35667853553710877,0.3126050758219586,0.31193224258423535,-0.07699158216276615,0.22765441134879152,0.2889343800507698,0.3505713611889254,0.6065774023008454,0.36256699401632086,0.5594657771266092,0.2387865527461708,0.4067916607816987,0.030200503601863646,0.2733772752650346,0.34656741302564653,0.10010731894208405,0.2693930838437398,0.2080589342679219,-0.1664015295675738,0.486725183635607,0.08783046889051054,0.5877817849617499,-0.22597320840978286,-0.1564197388609355,0.34854671922262387,0.10379524507435617,0.42677120887570397,-0.06137992859893817,-0.39187802763158097,-0.056710250299715284,0.6316153017568772,0.16175790822106764,-0.06111113333908563,0.02701043112494626,0.39324130402313767,-0.0634136834718791,0.5955005146701663,0.04184738412644132,0.6155551131814763,0.6445430205094963,0.690455970637892,0.1024012484869157,0.39529661420274126
ACC_sub_L,0.13953643927531897,0.4020579502483539,-0.40968525145561996,-0.14942200061255853,0.252217893237155,-0.30626765737628936,0.05739461303665759,-0.46383038247019653,-0.49392263544849696,0.08327350854342883,-0.5880656060701343,-0.22866156964688927,-0.5610151167800912,-0.5581641647450597,0.4042269882637696,1.0,-0.09084177974104807,0.7659161545605779,0.37627317049043635,0.44042900722040906,-0.18037496839438483,-0.18800894106563218,0.3480555887957734,-0.02044979648570418,0.4070909207032127,-0.376891996812923,0.5157644467639061,-0.10199366245353766,0.06648108480438014,0.2496345777083923,-0.33868756014397466,0.5549691191974034,-0.4932436571231509,0.24748195382912327,-0.06177624250103665,0.08152683924096431,0.49174064495716063,0.07510625016795419,0.5067520712104082,-0.09991123397053445,-0.3278785336317249,0.06801628293767623,0.572908604053895,-0.26695356187249886,0.12638061994118166,0.43555810205563156,0.6555596935687606,0.15032938844602783,0.6019937235989793,-0.43420730577219313,-0.03986116724563399,-0.0035954680119755396,-0.13282590832556798,-0.0785967911950275,0.1523552017561765,-0.45624086760180044,0.047891896305942386,-0.06326459932638345,0.1955416003252086,-0.2894646573061745,-0.39753974948300264,0.5674342829931565,-0.2842800943654668,0.13735190540563919,0.28127803276471725,-0.3576086544132894,-0.37159664365743134,-0.01655951638717556,0.1002165546742948,-0.31358695754882726,-0.46215548121677047,0.9260095751028182,0.3354769923359432,0.32042101003123546,-0.47491699536363907,0.29015196625669487,0.18749819778424126,0.3431422748566638,-0.28816068217313384,0.008988462791793442
Rolandic_Oper_L,0.17250731733609873,-0.134132450448836,-0.1853023336716341,0.22444262579771423,0.5602479021106348,0.5548063543239238,0.49923316871712686,0.08365405877347058,0.4298853217947282,0.5657202300248961,-0.07044104954501615,0.22204063828750367,0.04245700973033276,0.0241316540525372,0.47011449317549026,-0.09084177974104807,1.0,0.12621506024120044,0.2939377958067852,0.12136924851490255,0.3475329718296,0.5584330343019922,0.3662600889449313,0.6521161080560507,-0.19506710490512108,-0.3436134795439118,0.5607806645702245,0.5409690091257329,0.3660006145482619,0.5590801823130771,0.5280977136275745,0.3814581448452471,0.12731640290784915,0.6415911662235827,0.49547098495229225,0.6359951573938174,0.3686902582152564,0.7608455287672217,0.30157054511097675,0.31494677365931584,-0.2780976796611043,0.5293557116129732,0.31598343774046594,0.48657917167591425,0.5178753861726958,0.3740298746020425,0.5338620461002089,0.6272283553942332,0.06780479666533411,0.5852657872578959,-0.06831182632294659,0.3584903563261055,0.3723733165247438,0.1924959556747243,0.01777600976955279,-0.32608851489869284,0.5752983543808248,0.25258088026785214,0.8390391377850029,-0.02703653107824543,-0.1873304114457827,0.06810940818212684,0.5419725540163608,0.3076142860702917,-0.4401007595300129,-0.23868602591269103,-0.11519054460956879,0.6150197699910894,0.09517291032468382,-0.25366065245361397,0.4624735160266209,-0.0689785423539467,0.014971564029195819,0.17818254882453757,0.37324830307794876,0.3362484286236477,0.5755284585776872,0.4820484152029834,-0.05598427756581657,0.53525190635994
Temporal_Pole_Sup_L,0.5421921672069024,0.2714808367527759,-0.5295153410797154,-0.291909791955519,0.6179482746138409,0.00038944946676463404,0.14261260851205199,-0.32850024049853505,-0.5621258134107533,0.15174927313327996,-0.5411720881268615,-0.04504197774847574,-0.45174175065224154,-0.5224993307619389,0.39536316188645815,0.7659161545605779,0.12621506024120044,1.0,0.28540576341342144,0.29630450351573057,-0.011294084478400204,-0.2796843983579706,0.34267456004452546,-0.07091080264270871,0.2928043774707594,-0.4917198937590443,0.5280829223680643,0.03150109753952464,0.17103199002834352,0.3254304162291471,-0.2501331385844579,0.5272088978408063,-0.3192144739498666,0.20743773293156434,0.041230949524875986,0.14132609043228572,0.5276300319787482,0.42475238931892517,0.7584416467917442,-0.0006645166286712541,-0.49275422682476,0.2833860703590021,0.7900661355477322,-0.12001152079694806,0.199797385790608,0.3803101515612122,0.6549132434197165,0.279064117800194,0.44413862469912846,-0.3622492022951934,-0.10749873575074094,-0.11300087739415285,0.08608126533789541,0.0013673900191310232,0.047631837734311185,-0.5409530368839313,0.19333526360050005,0.21520923439054432,0.3016524422705887,-0.2384720090787838,-0.42892088047780064,0.3056716599439303,0.011006499819770168,0.21490077675659697,0.24702416365009075,-0.23770981794294446,-0.4686456871797875,0.062162194656068044,0.003523668507672554,-0.21277471530786618,-0.30424841824320614,0.7976818590011233,0.5084831062425894,0.15674004397972516,-0.31072688466400267,0.11497998469472252,0.32089231258007983,0.3370440176030813,-0.42509234413181507,0.0841420168498165
Thal_PuA_L,0.02660466663702174,0.1754424490098431,-0.03746450795780479,0.38125345520642573,0.07922978997822591,0.2080882088022465,0.20438504343356498,-0.06147799378260982,0.11744704477129772,0.5288153814667959,-0.06800876630531819,0.013640210902436428,0.11201811728286293,0.013527816999839225,0.35683281858898097,0.37627317049043635,0.2939377958067852,0.28540576341342144,1.0,0.32042073911087904,0.2992222246104776,0.45877408763994254,0.1743753114492752,0.34343921423410884,0.21359448060731004,-0.01008907259418226,0.6265179762871937,0.07935798338009181,0.23459550855879283,0.6701420990963136,0.019537134108739886,0.47031652148972103,-0.057908059087486995,0.5390412949447797,0.24808982728734383,0.4729473823615692,0.26869807376506677,0.09188741543433365,0.24640320004864746,0.224518045729469,0.044522539263051844,0.18827875990378598,0.35507498484950367,0.06162822871837337,0.4297966686721346,0.39988338968641207,0.46330510472812786,0.5288385911790647,0.5436581652901872,0.19081605374744628,0.18097125803262765,0.5985301646044024,0.13857504850584268,0.13260341401081327,0.31787391441489016,-0.10442741315555705,0.40587375266324766,0.24615690611350147,0.5692743567605578,0.3105568479399639,0.008602324123558554,0.41055358918247636,-0.18221818645705282,0.09771513108723422,0.05354746270995331,0.044112103285595804,-0.04678369782353585,0.41197000482494284,0.5040536248924538,-0.03740213007070338,-0.1584548753517848,0.24393208621932863,0.1084826353889848,0.4442068211288783,0.2214825950395528,0.5242228664375197,0.4418182679595515,0.4807120482247702,0.20660749296991518,0.44063023115166017
Raphe_M,-0.13828769640900845,0.2313287922432571,-0.1166485656013045,0.2358514281236573,-0.030398200761457897,-0.07885751916263546,0.50463922106996,-0.10050268920171156,0.09579550027640388,0.3359704929198651,-0.14792362984371452,0.021156989862634538,-0.1839021888248058,0.017790117220574837,0.6326742118880645,0.44042900722040906,0.12136924851490255,0.29630450351573057,0.32042073911087904,1.0,-0.009178791841307234,0.29478295704965995,0.43534632639074883,0.1858108099988808,0.43692991841292234,-0.15836637490122496,0.37998040919855836,0.02006145387945879,0.15159783774183652,0.3343445754777474,0.11431174448607927,0.5315958040194778,-0.09818490467932058,0.443419523152816,0.25713503226306167,0.46239980583648455,0.06730327517714886,0.02000919608582714,0.07805425132691474,0.2919261583793176,-0.0828030775742205,-0.14445406042489511,0.2184540743439095,0.09422352541563653,0.27439358878523,0.32566943852477465,0.3921613883573717,-0.15952618346933667,0.5000497426723058,-0.16935976896005323,0.17629614799865348,0.16445924812226212,-0.27431048583340084,0.048046384939818734,-0.061141699946392555,-0.14574338410006435,0.3179901183808604,-0.36354573020170833,0.38485605561590336,-0.35054911909097647,-0.258893367154068,0.1768095299767758,-0.19310985090102184,0.3220538649235098,-0.19477476452661666,-0.3944279572902995,0.01784011422437396,0.31154122830247555,0.14983636796147742,-0.10192527652969613,-0.2417339063286161,0.33989783877499713,0.0505418687023478,0.4268940860452635,-0.08056462048262324,0.5349120897040145,0.33987953856834574,0.571766366687789,0.09032149832403179,0.07851603043221007
Thal_LP_R,0.01386393624980724,0.10486421595850667,0.285260513126592,0.3878105999501193,0.13668675831468796,0.40271707977887294,0.20823091733437804,0.2900721343127561,0.29337268954751666,0.5308003906772164,0.2350374651748931,-0.1180646957808213,0.20205161536993527,0.2577101160505775,0.20604421784792937,-0.18037496839438483,0.3475329718296,-0.011294084478400204,0.2992222246104776,-0.009178791841307234,1.0,0.24988196763798878,-0.09066716136851029,0.25606128406663176,0.049700846426004405,0.26595675296604443,0.30081050888075844,0.29804519194744683,0.24747153647345088,0.2506567876406355,0.12242954818485795,0.0722394313714758,0.24605877413963242,0.3926960838695592,0.4320937741318099,0.4039251940342949,0.15048506338664314,0.2312888780103922,0.1329856488159239,0.06601147474170527,0.20627102433435315,0.09695573336303602,0.11088655986752001,0.2747601497155754,0.3321989562456246,0.08556236024565654,0.11974111962753316,0.30716221019512363,0.12127721006807585,0.21961777760908802,0.18751298277626674,0.4147809893763785,0.14628733636236252,0.21381852696553394,0.2073802720117517,0.2219313897783211,0.4203236457020128,0.3754230331930991,0.2630457081074738,0.303338798202646,0.30463264964340936,0.0007469132127729503,0.2310627722703689,0.1800434604366479,0.11695849264823868,0.09284543901758142,0.16766173983042448,0.4901473600069552,0.4002831812929567,0.32426203764491474,0.14590564082558793,-0.1845908256672245,-0.21071061390285692,0.24045943232767744,0.34697706742744944,0.27784637546003954,0.30748470201552625,0.24535252301612043,0.24706472938988538,0.392620572476033
ACC_sup_L,-0.35026607780521596,-0.14845436499806125,0.23172175348571494,0.44803517311994684,-0.11201597818791978,0.4356629417613092,0.4808834357994228,0.09890366863656047,0.7880747210641759,0.33283418761985917,0.17977652196320043,0.4398362741929236,0.21135406354201516,0.2451125998114404,0.3385086885784361,-0.18800894106563218,0.5584330343019922,-0.2796843983579706,0.45877408763994254,0.29478295704965995,0.24988196763798878,1.0,0.3883273538171766,0.6932623569766305,-0.3113596546846938,-0.13902540794543308,0.3181476492784498,0.40646515243759995,0.20655682234826128,0.37613474827173415,0.6913542811370489,0.3665627440584893,0.17537456572434237,0.7185240764776604,0.2973657861066558,0.6588798105931815,0.06365044013132776,0.12940161953660012,-0.25102172088756214,0.6152659185132392,-0.00960320294228136,0.17286450199530462,-0.14869008255481342,0.5278650179115678,0.47245216678598,0.3015770246385322,0.19874174588770985,0.2646935241575774,0.04155185548743573,0.6544666122238878,0.03364505774796702,0.4786477607280805,0.1628775796490716,0.16619641075484287,0.08334959988106316,0.059253504727453166,0.34669324388043427,-0.1994795248425309,0.6161906771499004,-0.021000799611382966,-0.12742795697465018,-0.012506027009952288,0.10161704966814214,0.27217422704963495,-0.47536023357726215,-0.1414457581379269,0.3789766944084955,0.5407823825676973,0.20387573200637274,-0.2229971495111529,0.30334114799216494,-0.3117897497775506,-0.14521858495387238,0.18626129220333654,0.4317433535266857,0.5759872138466543,0.46877811635122946,0.48807267566964246,0.24971914075451881,0.4651175601913902
Thal_LGN_R,-0.03771030264095791,0.01355262515406959,-0.24415766968364508,0.05384800335087964,0.1927860495412271,0.07760126932559964,0.5566526613420516,-0.06397728438049963,0.16948147380162948,0.19014648841776696,-0.2893596882586264,0.3319842648962644,-0.3478515450131273,-0.33720335024375614,0.47988124271856486,0.3480555887957734,0.3662600889449313,0.34267456004452546,0.1743753114492752,0.43534632639074883,-0.09066716136851029,0.3883273538171766,1.0,0.4983950537146026,-0.11072924206266363,-0.5574363938793994,0.3346256921082514,0.24347387617196925,0.5052985232237598,0.3130807377291866,0.4109994221110473,0.42795337180532417,0.03043631141864766,0.5128847397324163,0.32431117724531194,0.507944115384906,0.3884482146784012,0.2656706816710948,0.3175509929675155,0.5792191958922119,-0.3865596153195319,0.24121973904333338,0.3697780158712401,0.36015419600661963,0.4670252126039625,0.5857681978266644,0.49135502692178396,0.04552182635118986,0.1980521543052997,0.11269364689352529,0.038747981285002446,0.0006502826439841513,0.2099872332756651,0.4031485333644967,0.018890793172658862,-0.33798579550261604,0.2535734340374966,-0.20526319985576152,0.5321224473713999,-0.27066008660177565,-0.5534079421500603,0.2239042567512229,-0.07540645329274369,0.6184643803813531,-0.1927706314958679,-0.48578411109746306,-0.10394128893674827,0.442769731499935,-0.044152558593664314,-0.46012276993543827,-0.08866270496623316,0.33043306844325604,0.15429576468740896,0.3381547814277343,0.056082382887109594,0.387700958377403,0.5381621470221079,0.7202876291538675,-0.08562230753280141,0.396098363901704
Cerebellum_10_L,-0.21096245249362644,-0.11121743763221219,0.02339374434407597,0.4137585535210013,0.12649086222201605,0.320718052386048,0.5857725718783312,0.12227329913655142,0.6282923728952289,0.38954804520946684,0.06492097926504109,0.3755606732591154,0.04721587190944806,0.07108419317002661,0.4396612304477322,-0.02044979648570418,0.6521161080560507,-0.07091080264270871,0.34343921423410884,0.1858108099988808,0.25606128406663176,0.6932623569766305,0.4983950537146026,1.0,-0.29859230144655,-0.29124796244015744,0.5125469408946965,0.5601039799813843,0.48924440463480456,0.5183477749102037,0.6117180472239622,0.42245124795753525,0.19812843567253122,0.66665302410873,0.4356460483386242,0.6562882484317621,0.3091678466936284,0.3199280849794468,0.0795852191532722,0.6038747840968957,-0.09778524961982644,0.35326689521805665,0.09091674631022822,0.5833252770586459,0.6703445004191759,0.45320198789769867,0.4148795420007896,0.42236636103931896,0.11721048903509296,0.5852005338102038,0.05414423165997682,0.5426973785382004,0.21364603440960606,0.37164708551012915,0.21421065982953327,-0.10942521422466724,0.35440502522250417,0.0897170064285288,0.6786674955584535,0.027975084641378236,-0.2379240276498995,0.17565917404210102,0.1777692678845263,0.476066489548958,-0.3213828898917273,-0.2573222429138256,0.10747834296837792,0.6877622737588815,0.16887051219906757,-0.36126797226111046,0.2662324970550267,-0.09278758527550311,-0.06823652102366053,0.29359367674974884,0.435781028547266,0.552453119448028,0.6626885080265912,0.5427517128722744,0.2118997488402158,0.627644132328456
VTA_R,0.09925127402289191,0.4792966957303344,-0.053060519927329255,0.20480251304891975,-0.06720713545788705,-0.255602433108977,0.027131585075809428,0.08923310354886996,-0.47422082732446813,0.3240242442155281,0.02814343501809473,-0.4824171314155988,-0.038787028805586946,-0.040545368798827024,0.3539111809713438,0.4070909207032127,-0.19506710490512108,0.2928043774707594,0.21359448060731004,0.43692991841292234,0.049700846426004405,-0.3113596546846938,-0.11072924206266363,-0.29859230144655,1.0,0.34348896513223454,0.20701112444141917,-0.4561437710182813,0.10023044189079511,0.23492902834368104,-0.410832350359727,0.12807168600447952,-0.03795109423151693,0.01141495445838353,0.20078320984605516,-0.019329758052516768,-0.023724168340703733,-0.12520445269187405,0.185028930235112,-0.293144426929646,0.3420700012840353,-0.21949098153556978,0.1403177530593071,-0.2510247110088018,0.07970294082009452,-0.04034330482709218,0.11510013459215185,-0.1084124154753876,0.4574797779056235,-0.5112835057257755,0.42587798982369196,0.19073230757773618,-0.3226357721802745,0.0458066012244,0.19093129935561845,0.0931356457447977,0.2256507473622135,0.1119414090460128,-0.008128128665701949,0.07326294500644855,0.33189553733643307,0.42156988196928974,-0.22088625078180874,-0.07006495628566418,0.38807821789104907,0.06882942843092575,-0.12311701791077785,0.10594240130290507,0.2932406443861449,0.393750460090101,-0.28298460294993605,0.4292021725924806,-0.14883408573878557,0.5141284507549575,-0.1641498692517854,0.18771850251226663,0.06182050829461443,0.12704815972136876,0.24566453517663198,-0.06885054506094035
Cerebellum_Crus1_R,-0.27109800549747276,0.4330000783388955,0.6233075689215092,0.5763567369675728,-0.5966295478782777,-0.19780398351031492,-0.20102864314409027,0.5615322057231487,0.07042151661579096,0.1881460466770992,0.6639115458578732,-0.43264159551978465,0.5061573691913831,0.4616658640411555,-0.1930273139070966,-0.376891996812923,-0.3436134795439118,-0.4917198937590443,-0.01008907259418226,-0.15836637490122496,0.26595675296604443,-0.13902540794543308,-0.5574363938793994,-0.29124796244015744,0.34348896513223454,1.0,-0.29706393662450575,-0.362852414572385,0.0740022107643965,-0.1449835772749501,-0.22050970473471898,-0.47268263911770236,0.45319187301558317,-0.2377426667554547,0.16891232022865926,-0.15603619281426687,-0.2381107275150199,-0.5472168261112225,-0.4237047391464201,-0.27641196451144656,0.9322112201089641,-0.4534323547169633,-0.5249616053480167,-0.06555007981612135,-0.04249557434986209,-0.5136085643792406,-0.6081813631189862,-0.2382860592702399,-0.04646766277933175,-0.08152798688511664,0.6415181852009519,0.31271617335174345,-0.14992744923256965,0.21339404079251423,0.3771439274600162,0.8211706732058547,0.1594839984467007,0.15049127014079006,-0.3679497128538072,0.5802427125821796,0.9443659124368396,0.19066346600277492,-0.199363073038082,-0.23829419143826253,0.4126194642439398,0.5615702671805374,0.4166052536773976,0.07632719950220712,0.4522023091862344,0.7543739073276754,-0.019000188183221127,-0.32288892422328896,-0.6020116259658304,0.3566709529674888,0.33708426402622155,-0.014588011283156895,-0.21451067106758961,-0.15142778950915634,0.7401055362365491,0.01388089690714488
Caudate_L,0.15370076796063167,0.2272139701397318,-0.27576019082381353,0.2616249824241063,0.4653352109438253,0.2849973461793435,0.4496105226954321,-0.08728479742010657,0.04556677033385792,0.5682504517698399,-0.20129503369886936,0.06280715452883247,-0.10700931439874482,-0.17337844496993984,0.6049926105001687,0.5157644467639061,0.5607806645702245,0.5280829223680643,0.6265179762871937,0.37998040919855836,0.30081050888075844,0.3181476492784498,0.3346256921082514,0.5125469408946965,0.20701112444141917,-0.29706393662450575,1.0,0.39463304300304025,0.35391624296774893,0.7634624652380925,0.13888647074917268,0.6480476892918443,-0.09671271181508882,0.6393636680089229,0.39890184002770923,0.6554418329318689,0.5111342656826573,0.4651169615324501,0.4937982800653439,0.25121533080134834,-0.20703992036691457,0.40563911970474803,0.5833147405731945,0.2657762545775301,0.5829220443633564,0.45690974898086184,0.7658940335324911,0.6297647882703116,0.5426274965259464,0.20392166218164287,0.0588849195026212,0.5811561500084151,0.15857834552949202,0.13971207288595275,0.25879882243433544,-0.32166288788279385,0.5148715668766586,0.3007461256106677,0.7122683797600853,0.05720423049794435,-0.19677787420306325,0.42696084904402926,0.12394144876414238,0.27077392737266387,0.018997068481059715,-0.18566885432348595,-0.20427016971069115,0.5339108444185869,0.33676022232302655,-0.20173180395539791,0.014362019504538165,0.4451166738965573,0.16072272109463945,0.40311288550717167,0.1532800274477639,0.6350692045877514,0.6158951776198982,0.5580080543421555,0.007979642987049134,0.5259916935770321
