,ACC_pre_R,Thal_LP_L,Temporal_Pole_Sup_R,ACC_sup_L,VTA_R,Temporal_Pole_Mid_L,Thal_PuM_R,ACC_sub_R,Thal_MGN_R,Precuneus_L,Thal_MGN_L,OFClat_L,Cuneus_L,Lingual_R,Rolandic_Oper_R,Lingual_L,Hippocampus_L,Temporal_Mid_L,Thal_VA_L,Supp_Motor_Area_L,Temporal_Inf_L,Vermis_1_2,Cingulate_Mid_L,Cerebellum_3_L,ACC_sup_R,Frontal_Sup_Medial_R,Postcentral_L,Calcarine_L,SupraMarginal_L,Red_N_R,Angular_R,Frontal_Med_Orb_R,Thal_MDl_R,Occipital_Mid_L,Cerebellum_4_5_R,Frontal_Sup_Medial_L,Thal_AV_L,Fusiform_L,Temporal_Inf_R,Cerebellum_9_L,Thal_PuL_R,N_Acc_L,OFCmed_R,Red_N_L,Raphe_M,Cingulate_Post_L,Cerebellum_10_L,SN_pc_L,Temporal_Sup_R,ParaHippocampal_L,OFCpost_L,Rectus_R,Cerebellum_Crus1_L,Insula_L,SN_pc_R,Cerebellum_6_R,Pallidum_R,Temporal_Pole_Mid_R,Cuneus_R,Thal_PuM_L,Vermis_8,Supp_Motor_Area_R,Raphe_D,Olfactory_L,Cerebellum_8_L,Thal_IL_L,Caudate_R,Cerebellum_3_R,Thal_MDm_L,Frontal_Mid_2_R,Paracentral_Lobule_R,Frontal_Inf_Tri_R,Putamen_L,Hippocampus_R,OFCant_R,Paracentral_Lobule_L,N_Acc_R,Occipital_Sup_L,OFCant_L,Temporal_Sup_L,Frontal_Med_Orb_L,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,SN_pr_R,Parietal_Inf_L,Thal_PuA_R,Cerebellum_Crus1_R,Postcentral_R,Thal_IL_R,Precuneus_R,Thal_PuI_L,Occipital_Inf_R,Rectus_L,Heschl_R,Vermis_7
ACC_pre_R,1.0,-0.37197421854380014,0.21844006523583623,-0.3324236166189834,0.47192718069604384,0.37342505434245904,0.12576313464175629,0.8424834342704747,0.12247893183696425,-0.22085422367965063,0.41477435413094393,0.33128466601829687,-0.2412046584451812,-0.06495808610612612,-0.010312374914425786,0.08383834067890855,0.506476188172321,0.2944875123904917,0.003389461031103927,-0.37409459299225284,0.5955481931557479,0.06643719908176685,0.30077661665040223,0.17245346311106208,0.1643929381918188,0.471097532708029,-0.27509136429190134,-0.08621660618049012,-0.16015189621916567,0.12378241482588458,-0.32196840499860435,0.5969808060369822,0.041109672622912576,-0.2256644649561624,0.23189492771345357,0.6892703200141096,-0.16985719489106266,0.24767318118336448,0.047924672899783534,0.07018144441589512,0.25999908134579847,-0.5926398149381334,0.5624015838151042,-0.06072772090907466,0.21042681572142774,0.2701097601860514,-0.07882570914719249,0.049890195340597,-0.0588844298497498,0.5094116521024133,0.6634715442963952,0.10065430174774975,-0.11251135479847506,0.1835664927989467,0.4249345302734342,0.02901766459451235,0.3780832047690942,0.2448006747060112,-0.30176065106457256,-0.3177339081065437,-0.03493776229404233,-0.2834293490933123,0.2239487792773235,0.4443269351582843,0.14750884124968341,0.027814259225289833,0.07264954463214604,-0.16215514933861308,0.5005188917943802,0.27798771695997365,-0.2158609298704341,0.2660877109548759,0.31582692865357637,0.46941764515184436,0.5471282572942661,-0.3425063918090693,-0.4755036633135923,-0.23718214037805865,0.749159239257261,0.16190527370796579,0.5078950488790037,0.3562690738402044,0.48728540486473926,0.23984323539157706,-0.3005830165515966,-0.03352222293946099,-0.1192041327816753,-0.13792010866877724,-0.1368339047667223,-0.14359695218201257,-0.37883828463243036,-0.20435442515767127,0.31255051978809767,0.0934332760917961,-0.009701093283059854
Thal_LP_L,-0.37197421854380014,1.0,-0.016009959155105755,0.6544666122238878,-0.5112835057257755,-0.1485143535649105,0.24956190182208826,-0.47502524473193336,0.030146709323975302,0.6241703017249919,-0.29518156623285263,0.12367835210273133,0.20872030823258117,0.2675213980864683,0.29760059945083867,-0.05776777977702199,0.02641441816938957,0.11382248924458334,0.3836222768017802,0.7303831227179876,-0.233090327130778,0.5207538229350392,0.21978354877282738,0.31942050707704306,0.32953339963345096,0.11718417917951897,0.6514614808615562,0.3733517127123948,0.4106736628058453,0.16767459843240626,0.3066547985930996,-0.5456024923678833,0.01481541234885315,0.2508643129029752,0.11066355871712712,-0.16226126588026865,0.3860316889604965,0.2534389550877788,-0.16202562977922244,0.044614144046554796,-0.004723942117834424,0.6401865214242985,-0.22813311624468646,0.3794792497671614,-0.16935976896005323,0.13612335329816724,0.5852005338102038,0.22939747208647984,0.1825308440779277,-0.018733985318879418,-0.13785442248113208,0.013661850608972567,0.13759068171718772,0.44905071459986245,-0.05806449770572823,0.08704682763865083,-0.07155813284532872,-0.298633413384528,0.08153025657302021,0.466544293511649,-0.1728955649261942,0.6525632953369079,0.18413681291057543,0.14689163813876432,-0.12805355516622507,0.20540706214664625,0.4207494799067918,0.6581305174237649,-0.2542222211401077,0.38661884249024747,0.5786800657801953,0.2116571085471552,0.2889210083805154,-0.11619907100318022,0.02470029787317276,0.6799491878622,0.3529667924323216,0.09460011384578525,-0.3032795215917846,0.31567643311349,-0.4618225627113466,0.12860355115886057,-0.00743008050826164,0.09996530995316716,0.6076690306357714,0.32277888252447906,-0.08152798688511664,0.45084038671378046,0.4994546906211454,0.5508815509530418,0.8009756115047296,0.009942581051478662,-0.07077640733672341,0.31566931634002404,-0.15670420206520516
Temporal_Pole_Sup_R,0.21844006523583623,-0.016009959155105755,1.0,-0.13903604031705846,0.3797226719934954,-0.2599904141429387,-0.17647587276293816,0.016162794367681026,-0.0900498028285118,0.07617846492485579,0.00031737606888982903,-0.21132105030596132,0.4636009490176705,0.5807021187051279,0.5802439899369021,0.47369862538388197,-0.22662245657993638,-0.4455187887658502,-0.17726970567393227,0.085276536692343,-0.1544177869349247,0.22312187755844215,-0.06715343367559172,0.2833194006416182,-0.09824529748729227,0.4324419240053044,0.06813146387574762,0.3827224265187852,-0.08938317204823662,0.027082064252078288,0.5829899686189971,0.5960672658113755,0.40244425130141837,0.3805860056350673,0.3620257196916316,-0.2120788884490977,-0.03881530821551433,-0.2757215173715185,0.8822792002987153,0.5972434796318673,-0.3812492799917282,0.0045462473020447996,0.6397381411187124,-0.31822771243974607,-0.1287924739589506,0.20746025020693848,-0.05327005930018196,0.0916232435092284,0.748957546904692,-0.3400350503266361,0.034711078711822586,0.4572250416981116,0.2140210834012757,-0.17469883060986194,-0.16931008744908707,0.7610680756246354,0.27742390367896946,0.8386881225290513,0.6653789837973813,0.39062826797902106,0.4943673773784279,-0.10389467660379502,0.3448439376456917,0.063167620759674,0.15672650531354324,0.5368182739765804,0.4494832631084244,0.36813430231446037,0.4275560217172755,0.1957215619435503,-0.20896954464055553,0.44858795080316377,0.06652969282940796,0.5672642863111151,0.051496597217009075,-0.10958550653048954,0.22839573687322423,0.4522392074746231,0.09782623060811188,-0.3695398294973565,0.4859903792038293,0.30498108149868636,-0.3674074252991149,0.1887900508553495,0.10575432391419119,-0.2243905610698555,0.7925372155289987,-0.21495097945693958,-0.27331947126499906,0.1273610200164599,0.06447838193816825,0.63568638748122,0.4920820823860942,-0.042318511601565745,0.6257244159656195
ACC_sup_L,-0.3324236166189834,0.6544666122238878,-0.13903604031705846,1.0,-0.3113596546846938,-0.35026607780521596,0.548424358137932,-0.3117897497775506,0.27217422704963495,0.4680722751106026,0.04155185548743573,0.3665627440584893,0.03212444727531624,0.09890366863656047,0.44803517311994684,-0.18967953827135733,0.21499839186513606,-0.11201597818791978,0.4271799265715388,0.7798378718598457,-0.34433974669883194,0.3628556186246147,0.4499350289092515,0.2903439966201815,0.7185240764776604,0.1801771906819935,0.45241684769731993,0.00636625252019727,0.10161704966814214,0.23648811210877274,0.17977652196320043,-0.5359528932528722,-0.33298216894856536,0.13309495857283993,0.16619641075484287,-0.25102172088756214,0.5029323831515733,0.33892619235903126,-0.14735823766180656,-0.19699883062422538,0.3015770246385322,0.7880747210641759,-0.14845436499806125,0.281124133898688,0.29478295704965995,0.33283418761985917,0.6932623569766305,0.03146576902351067,0.24971914075451881,0.1579089262954482,0.07593560985974614,0.27871377103548745,-0.18131690608519613,0.6161906771499004,0.10887029934733836,-0.04432699197762461,0.25644344101127975,-0.29092406768702456,0.014901701094424308,0.21135406354201516,-0.2229971495111529,0.7883913035561345,0.038659972459411156,0.36837732421463815,-0.3589162983808842,-0.021000799611382966,0.4786477607280805,0.4317433535266857,-0.19875090818377086,0.47245216678598,0.6420198249275088,0.4136376719682609,0.37613474827173415,0.18626129220333654,0.06365044013132776,0.6913542811370489,0.2451125998114404,0.052076566468893616,-0.23779463263024175,0.12940161953660012,-0.47536023357726215,0.20655682234826128,0.1506625974382402,0.2238005853806496,0.30334114799216494,0.5082820130727738,-0.13902540794543308,0.6152659185132392,0.40646515243759995,0.5278650179115678,0.4606078364101271,0.020650919739571887,0.22313799173797805,0.4808834357994228,-0.21107170396800165
VTA_R,0.47192718069604384,-0.5112835057257755,0.3797226719934954,-0.3113596546846938,1.0,0.09925127402289191,-0.021394599927799237,0.4292021725924806,-0.07006495628566418,-0.3230297170791585,0.4574797779056235,0.12807168600447952,0.12866843030158714,0.08923310354886996,0.20480251304891975,0.36990640774472594,0.24150761298732532,-0.06720713545788705,-0.03848464577593314,-0.2937636985717434,0.23395278403552347,-0.07201197712013437,0.16267247943172922,-0.05663868424367817,0.01141495445838353,0.28637923482111194,-0.339682527840159,-0.15861642524174213,-0.22088625078180874,0.21645440922362916,0.02814343501809473,0.5775385428880639,0.21715477662160354,-0.041524638342010464,0.0458066012244,0.185028930235112,-0.20412953947676474,-0.09716804770142524,0.4535379509835698,0.31620991824067046,-0.04034330482709218,-0.47422082732446813,0.4792966957303344,-0.21982452069833927,0.43692991841292234,0.3240242442155281,-0.29859230144655,0.05056205196306731,0.24566453517663198,0.10455268157083683,0.17546517558479668,0.1515915950932897,0.04971527840534244,-0.008128128665701949,0.28282643646782096,0.2593377283533257,0.3944279327622713,0.467102628399933,0.09457076234736897,-0.038787028805586946,0.393750460090101,-0.24337104799146764,0.2413385213753775,0.07485180440294668,0.2929475114847759,0.07326294500644855,0.19073230757773618,-0.1641498692517854,0.5629447662329525,0.07970294082009452,-0.3943290237970078,0.28711031429963785,0.23492902834368104,0.5141284507549575,-0.023724168340703733,-0.410832350359727,-0.040545368798827024,0.10692476426060472,0.27491198571670106,-0.12520445269187405,0.38807821789104907,0.10023044189079511,-0.0351882000348253,0.17023167449598064,-0.28298460294993605,-0.1484989399953799,0.34348896513223454,-0.293144426929646,-0.4561437710182813,-0.2510247110088018,-0.356211523152761,0.19267129536462232,0.3332025468651782,0.027131585075809428,0.3759488749722846
Temporal_Pole_Mid_L,0.37342505434245904,-0.1485143535649105,-0.2599904141429387,-0.35026607780521596,0.09925127402289191,1.0,-0.0934436653184624,0.2488731339369286,-0.026245571153456132,0.11037088843810888,-0.0430270199546717,-0.047473879863478466,0.09664184450234674,0.04830013909829312,-0.45276709260029774,0.3239659318875643,0.33725855556308343,0.6830085233219356,0.09131728066028273,-0.2761396749601892,0.6661873868544705,0.08696995299381001,0.1623523522110932,0.09054596222093156,-0.06494095493347754,0.026382471846623755,0.03655986578951331,0.2708370128378579,0.3845648528502912,0.3255870198037828,-0.18465699485746528,0.04454089153551808,0.27678209242525176,-0.29937428747262995,-0.0008311158858841631,0.6678661895431569,-0.3292407493032517,0.1761536890655897,-0.27801061431615665,0.2525719082436327,0.056597845862638926,-0.48367907977283714,-0.12467219607990217,0.2874569981606736,-0.13828769640900845,0.11723052550043724,-0.21096245249362644,0.3688246069598885,-0.4007546681395171,0.3085725545898741,0.0006000772947336644,-0.46315130818394556,0.40897119745462396,0.17688743399529508,0.3210386047693021,0.03583583630561205,-0.14754641022325485,-0.1471140411303996,-0.3467740146270499,0.04752339945247719,0.19516255104954153,-0.16073528292635297,0.2728205631919911,-0.016207333423634153,0.4838456740271573,-0.024156215235496735,-0.22446761627085765,-0.02265658639580186,0.20786947672954365,0.009015042970240868,-0.07734829998144879,-0.1320265481660965,0.24025243540636057,-0.15608936789070046,0.08691147836945035,-0.09310470415071564,-0.161758354516668,-0.26308946673101363,0.11432272580959221,0.5444430000636923,0.06738395943322131,0.09392124657686247,0.15653104470693235,-0.044479564344918406,0.15449014359302096,0.030122892534578106,-0.27109800549747276,-0.07754120153840902,0.07829096300664304,-0.010660996472882557,0.04909848456506446,-0.42568836374647756,-0.389614937257136,-0.007567734967896315,-0.02529797328028488
Thal_PuM_R,0.12576313464175629,0.24956190182208826,-0.17647587276293816,0.548424358137932,-0.021394599927799237,-0.0934436653184624,1.0,0.1613470100204929,0.5849288050796466,0.3036792652870479,0.22481945651231952,0.5043599717811945,-0.09068997971102845,0.021484180321261752,0.3277195085561224,-0.09058510471043671,0.6003211002731642,0.26204399843920756,0.5493488639849946,0.542685099746072,0.18285759057969145,0.22995269323401699,0.7250545055211332,0.37763078105249237,0.7757583568122506,0.19615735516401472,0.3661870742623312,-0.08566601944276356,0.19453556589317209,0.3688155728972245,-0.1205166151506301,-0.26419942493628346,-0.31690912241447344,-0.08134394024075418,0.2904789695230309,0.25592342000456464,0.5859442535291801,0.5622646705421628,-0.25776655893669037,-0.21682361271294395,0.47988181460555035,0.41090536026200974,0.15141753745326547,0.3036980646805808,0.43409457810467594,0.5575106581448207,0.6298832354083335,0.29431350203896295,0.05026177090059828,0.5709036862427955,0.3548772110775318,0.21743059645674595,-0.20071922971782927,0.6639611083151098,0.42303241280673487,-0.10468481868898932,0.6247193206477575,-0.22590132215264538,-0.19534794557995783,-0.1916387805293053,-0.22633748073695598,0.6887473389957823,0.1766488666925398,0.45376136735681927,-0.15559439896130067,-0.22068570605220508,0.33147214974740724,0.20026014487517682,0.018631206593714852,0.5639075309720802,0.563664134298082,0.3845165495721611,0.41664540141231554,0.4264164698575919,0.43619566441537955,0.480517925242973,-0.17956320811556925,-0.1658982874978572,0.12049617802717888,0.4219818712836484,-0.18914066065694346,0.4349833700924977,0.5626465378251668,0.19004210631619214,0.13651892132304996,0.8116509214502544,-0.32856916557860394,0.4231878050146594,0.5033103689257749,0.5178685707043732,0.14662176456698703,-0.09848439511174799,0.29774154188991,0.6507785106273438,-0.246263301994376
ACC_sub_R,0.8424834342704747,-0.47502524473193336,0.016162794367681026,-0.3117897497775506,0.4292021725924806,0.2488731339369286,0.1613470100204929,1.0,0.14435457183799538,-0.3942473148840157,0.5302276665945953,0.46596536906472374,-0.4991039422799964,-0.38919202074757026,-0.18145934149230375,-0.21174324049003032,0.5686602584159403,0.3110241978361841,0.016137064738651112,-0.4347042400046662,0.5292067106157006,-0.19370049943805395,0.2331183336703714,-0.06763423937368698,0.18751724059540562,0.2832420074886136,-0.3398417880142041,-0.3847239107158358,-0.21077151014369772,-0.02392609403645671,-0.583832941867546,0.48226856580904087,-0.21377201331318071,-0.3611751191383957,-0.020600925638777128,0.5920869071238166,-0.12750566736278443,0.3105401709301466,-0.14221129961204892,-0.226162537514719,0.38334931580540776,-0.5752798262553656,0.503340697616328,-0.0695550988091654,0.33989783877499713,0.05012770069796708,-0.09278758527550311,-0.04573352837358889,-0.2931963428499255,0.6022252532740994,0.8006885562144737,0.09627352693791805,-0.30395961258443416,0.13523787020102404,0.4425307968957129,-0.2800189618776612,0.39353665574698354,0.1300578984642322,-0.47682930564214576,-0.5612337840568152,-0.23915213785879424,-0.3414737396123741,0.02327009437409607,0.5199248303714541,-0.09028252750068935,-0.26492535062685746,-0.10696951292161475,-0.4826064415404649,0.3809308814228307,0.1174043105340046,-0.25444398559585013,0.13881093270806655,0.16127855676412062,0.3639335163598297,0.5809215731125196,-0.37742452119034176,-0.6445965254216895,-0.3937622636308703,0.814653639819703,0.1319961978111474,0.3418109068978771,0.12997836038552846,0.5884388222862729,0.13707329960748063,-0.41707524981020255,0.0250721642112446,-0.32288892422328896,-0.1947624162053714,-0.13294875001703096,-0.277192489520736,-0.526605864925195,-0.3360367219283787,0.36419764111724584,0.02546986502555414,-0.2414991361370198
Thal_MGN_R,0.12247893183696425,0.030146709323975302,-0.0900498028285118,0.27217422704963495,-0.07006495628566418,-0.026245571153456132,0.5849288050796466,0.14435457183799538,1.0,0.2697697335005013,0.15725711843287898,0.1922034808170915,-0.08904679200912567,0.14172791751194297,0.20243813715406456,0.01825388490056711,0.38872550091343566,0.09374677556342297,0.2544472570497047,0.3330115965824975,0.14691795056262213,0.1346275281461081,0.5769983121554341,0.443917238649668,0.44566583039279767,0.2707675686998074,0.18632618809181942,0.03925690307303621,0.0018650581994564058,0.2458344648146097,-0.08020023573684713,-0.08675263929705972,-0.3297844478905241,-0.23120283142526032,0.5337868180319689,0.29082284551385185,0.24100448011131692,0.449793820218075,-0.14598945651529086,-0.24106000690366863,0.46817132879933304,0.22520536220274442,-0.02518975577754066,0.17746710524419987,0.3220538649235098,0.353925724347111,0.476066489548958,0.08031478325431449,0.09672516403220052,0.3975879683395103,0.2830284602899349,0.068271279272249,-0.24497606734527058,0.430396729986694,0.2693571815730626,0.0017763202546200233,0.39082494898562586,-0.11579775438285525,-0.09988262005669539,-0.2530009545251102,-0.17634880822721058,0.42737970935793723,0.16736260577589648,0.3818969316427672,-0.23317486992980468,-0.06231730883939519,0.13094901251657037,0.16870597078748478,-0.036812369930336375,0.44201237609728633,0.38670970759851236,0.3492117679324539,0.2578376020421424,0.4397806701148755,0.3484381984804249,0.3096207946933742,-0.10102974250084444,-0.1846123042551851,0.1704669058151001,0.22125306439066073,-0.019539947007914723,0.5988563174402342,0.32845743582782455,0.2486568296702444,-0.03632671493252725,0.5650451395975723,-0.23829419143826253,0.4190431062417492,0.2825376354756563,0.4118645504536705,-0.01618964040798656,-0.10131660505563055,0.10622729137725116,0.5193489786779657,-0.19604096136993818
Precuneus_L,-0.22085422367965063,0.6241703017249919,0.07617846492485579,0.4680722751106026,-0.3230297170791585,0.11037088843810888,0.3036792652870479,-0.3942473148840157,0.2697697335005013,1.0,-0.4796343203102544,0.046837708421310555,0.5518230414980917,0.6394383040906042,0.18969017637365188,0.24682527405631777,0.11023628830491863,0.15519311420284634,0.3275347920248072,0.6122134806150673,-0.10905718719838596,0.3755806725629,0.2884481542165222,0.6315451127879838,0.2747257685358089,0.3030522127240826,0.7895864642396355,0.7515500080630776,0.5756246163249013,0.251888119374957,0.5964411221277697,-0.2883358447389298,-0.008345054980876867,0.25378462184738376,0.426462079853542,0.04362804316185595,0.16316201572943542,0.4311253630087714,-0.0575451620193468,0.05143108665745934,-0.10205432649254167,0.5197949166476771,-0.16474620305189053,0.33920672073170516,-0.04450097868839713,0.15320204449647398,0.5165954034657732,0.3560139203197345,0.2902667621226773,0.1426320028348345,-0.18306736369869034,-0.01896656481816813,0.21090334378322761,0.417742423619323,-0.09753828069234746,0.3347558472964786,-0.026431801009652894,-0.12272929293022433,0.2117234462113716,0.5481271962393078,0.0007399017665827265,0.6521143893593746,0.21920945503338188,0.10964772840914454,-0.09833239325169335,0.10821497940756651,0.33815447352119316,0.6758572737885523,-0.13113125452996613,0.5593615075899319,0.8006037339271939,0.32412462888062116,0.36471018567642777,0.07172503042359055,-0.07244438109232429,0.8707384254322088,0.31938727459234934,0.22490193576608467,-0.23547975377079783,0.39908139174311913,-0.3155183939522109,0.43943807891497394,-0.08865542770635644,-0.038215830018466145,0.7853066976557777,0.4126606342478108,-0.07463448944524306,0.6332113861452282,0.4739494154717351,0.9147753259695129,0.7678462017027937,0.018067957683115435,-0.05500411895451008,0.498162506890534,-0.09893769505484785
