,Thal_MGN_R,Thal_IL_R,Temporal_Sup_L,Frontal_Mid_2_L,ACC_pre_L,Thal_PuM_R,OFCpost_R,Thal_PuI_R,Heschl_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,Calcarine_R,SN_pc_L,ACC_sup_R,Parietal_Sup_R,SupraMarginal_L,Thal_LP_L,Cerebellum_3_R,Frontal_Sup_2_R,Rectus_L,Cuneus_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,N_Acc_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,SN_pr_R,Hippocampus_L,Caudate_L,Temporal_Pole_Mid_L,Thal_PuA_L,Cerebellum_10_R,OFCant_R,Paracentral_Lobule_R,Occipital_Mid_R,Occipital_Sup_R,Cerebellum_4_5_R,Temporal_Mid_L,Vermis_7,Cingulate_Post_L,ParaHippocampal_L,Red_N_L,Insula_L,Rectus_R,Angular_L,Parietal_Inf_R,Vermis_3,ACC_sub_R,OFCant_L,Putamen_R,Cerebellum_Crus1_R,Rolandic_Oper_L,Thal_MGN_L,Thal_VPL_L,Vermis_10,Thal_AV_R,VTA_R,Cerebellum_Crus1_L,OFCpost_L,Temporal_Pole_Sup_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,VTA_L,Supp_Motor_Area_R,Thal_LP_R,Fusiform_R,Occipital_Inf_R,Pallidum_L,Cingulate_Mid_L,Temporal_Inf_R,Precuneus_L,Cerebellum_7b_R,Raphe_D,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Cerebellum_3_L,Thal_PuA_R,Vermis_1_2,Occipital_Sup_L,Pallidum_R,Thal_PuL_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Heschl_L,Cingulate_Post_R,Thal_VA_L,OFClat_R,Thal_PuL_L,Thal_AV_L,Frontal_Sup_2_L,Thal_LGN_L,Cerebellum_Crus2_R,Putamen_L,Thal_PuI_L,Thal_IL_L,Temporal_Pole_Mid_R,Insula_R,Cerebellum_9_L,Postcentral_L,Frontal_Mid_2_R,Hippocampus_R,OFCmed_L,Rolandic_Oper_R,Parietal_Inf_L,OFClat_L,Thal_MDl_L,Thal_MDm_L,Parietal_Sup_L,Vermis_9,Red_N_R
Thal_PuA_L,0.09771513108723422,0.07935798338009181,0.09188741543433365,0.24325989635776546,0.3012773281282884,0.27706422556570104,0.2548909238551843,0.14301652054407246,0.20438504343356498,0.47821709724333844,0.23059381246698912,-0.0641249803698527,0.04970822951086265,0.5390412949447797,-0.04678369782353585,-0.18221818645705282,0.19081605374744628,0.2214825950395528,0.4418182679595515,0.3393926812513373,-0.15665971742239754,0.41055358918247636,0.364685091506346,0.11744704477129772,0.41197000482494284,0.24640320004864746,0.44402781819788617,0.45164253914299607,0.6265179762871937,0.02660466663702174,1.0,0.35683281858898097,0.26869807376506677,0.03121817859567185,-0.11700484005723598,-0.10442741315555705,0.13260341401081327,0.07922978997822591,0.0016602257304134502,0.5288153814667959,0.29688175148720064,0.040965527637478724,0.5692743567605578,0.2461452931445374,-0.19172977840364755,0.013640210902436428,-0.057908059087486995,0.24393208621932863,0.312420636562793,0.4729473823615692,-0.01008907259418226,0.2939377958067852,0.5436581652901872,0.411438782781438,0.44063023115166017,0.331185061946219,0.21359448060731004,-0.054915052885592376,0.45904764191230135,0.07387332584589476,0.008602324123558554,0.3198472806141285,0.24615690611350147,0.2578933686209562,0.2992222246104776,0.18097125803262765,-0.10405245216341617,0.6171010636129772,0.48681050265836623,0.026490673408243848,-0.04377329359888367,0.03853904508876483,0.3922199415463161,0.23459550855879283,0.282942536187846,0.10595892926009814,0.20293619424321283,0.47580009072036944,-0.11964192093646481,0.4222975810090142,0.39988338968641207,0.07916182059652352,0.28540576341342144,0.35507498484950367,0.24808982728734383,0.3697722827311788,0.2852117964471417,0.045773125911236785,0.12010962635235613,0.47842948017744097,0.5288385911790647,0.021038124349263523,0.6701420990963136,0.06613844658833673,0.3105568479399639,0.023180572040438815,0.40587375266324766,0.12105660471559812,-0.1257615573837429,0.4297966686721346,0.4442068211288783,0.2847889551100369,0.38125345520642573,-0.1584548753517848,0.47031652148972103,0.5866156305809694,0.4873474278872905,-0.03746450795780479,0.08364354782441386,0.36532078231682447
Cerebellum_10_R,0.42677120887570397,0.28420273909295757,0.35667853553710877,0.5377706120966858,0.2357771211223636,0.6966089692625873,0.5341197273139675,0.1810237249644609,0.5353575235560214,0.49629433707048765,0.36344229651018,-0.07748532815265584,0.33920729565969926,0.6652974649515984,-0.056710250299715284,0.10379524507435617,0.030200503601863646,0.04184738412644132,0.6445430205094963,0.44282274787490117,-0.1930726390372298,0.34854671922262387,0.5217180427604952,0.18406630797700618,0.6316153017568772,0.3126050758219586,0.2704862477263499,0.7441745401755482,0.6049926105001687,0.030327677373146403,0.35683281858898097,1.0,0.3852599705066077,0.3437732566231973,-0.12599729777112886,-0.1664015295675738,0.2693930838437398,0.28251093759775403,-0.14239247480464415,0.511252198979115,0.6925070508510764,0.27093825602151583,0.5877817849617499,0.2719184090216395,0.05413476041212478,-0.015601500673740469,0.03293183528566749,0.39324130402313767,0.25047997754473555,0.6345031734998168,-0.1930273139070966,0.47011449317549026,0.4067916607816987,0.3325484067792078,0.39529661420274126,0.47218750542709154,0.3539111809713438,-0.09350446676516083,0.44534282394685726,0.006876047234966685,-0.1564197388609355,0.4776586422249431,0.08783046889051054,0.4754895961627267,0.20604421784792937,0.2733772752650346,-0.0963213233052722,0.5087968110363229,0.6918640287726832,-0.07165200784650956,0.1790997803707435,-0.11736298406188132,0.25379381096455245,0.4296440111857616,0.40197367284142266,0.32422037581684926,0.6049717214261457,0.1391644982759545,-0.14064874443821646,0.7092616830828957,0.36256699401632086,-0.038417019558636696,0.39536316188645815,0.2889343800507698,0.4783575577064736,0.47293990546875814,0.4678304768890879,0.1362175675024587,0.3672518295543679,0.5804682621041509,0.2387865527461708,-0.18727709668695325,0.4917148294849828,0.005834922739721917,-0.22597320840978286,0.0547317990301022,0.486725183635607,-0.10603776260835182,0.2148149676796064,0.6065774023008454,0.5955005146701663,0.3438497718460878,0.31467411340614737,0.02701043112494626,0.527343281148502,0.5361305769717098,0.29155530325279577,-0.16048121388662112,-0.06435293243072888,0.41579814693346046
OFCant_R,0.3484381984804249,0.2798076071821587,0.2499485018032138,0.2519897140483858,0.49781378414511274,0.43619566441537955,0.6760804850076698,0.02353048441494304,0.2272989959470114,0.21561489665871564,0.07574118426150442,-0.25653065610503667,0.11053783335063777,0.4553062545910938,-0.24643215947571032,-0.006242368580385464,0.02470029787317276,-0.03884406921884651,0.35783422632688927,0.3316016777579989,-0.27874037818966907,0.5043635851319739,0.5278102995014672,-0.055835002065170676,0.2991458602271554,0.5196992040781324,0.27890090035556653,0.4608664339374551,0.5111342656826573,0.08691147836945035,0.26869807376506677,0.3852599705066077,1.0,0.05492209898793608,-0.1051067132504174,-0.2262711369825327,0.24531972156398107,0.29725332262534526,-0.10337355441861923,0.27062826253485306,0.48767792179647246,-0.013650124041845584,0.3520515482734783,0.2842247407793032,-0.19435973079339633,-0.20035167688041633,-0.14120668351340954,0.5809215731125196,0.5465787276172358,0.3930989883339907,-0.2381107275150199,0.3686902582152564,0.4142738320548137,0.3828235776174409,0.47887556930268493,0.4619386784621769,-0.023724168340703733,-0.26800338515031413,0.6522252454502887,0.051496597217009075,-0.19965195297051824,0.6798843223374802,0.2203544228729182,0.12852991273900166,0.15048506338664314,0.12849122351718573,-0.13961669838225732,0.4199920111363649,0.47545670903118176,-0.1077056654883745,-0.07244438109232429,-0.24854297047280519,0.24556292464578955,0.403996939711893,0.03926267982371507,0.24745112763832178,0.3325266656425508,0.2635739846113901,-0.2968509795340725,0.49280893193683306,0.41754858729420663,-0.11578365413935719,0.5276300319787482,0.5129603467565386,0.2149497027191494,0.26682368062577466,0.4069881302457864,0.0441351289819281,0.33356119737278334,0.43698537515540087,0.4217206378140151,-0.25119378287589195,0.2155189102364086,-0.20043595254118524,0.07571658338000281,0.04554263444776685,0.2740081906227247,-0.062019677334614824,0.02375526025484547,0.38871526847388743,0.4035355473448418,0.3013842741598169,0.12325972499651322,-0.14617207048610834,0.4117474063465382,0.4381033158133104,0.269724995990989,-0.17803316173955344,-0.1670323844948037,0.11392134134005305
Paracentral_Lobule_R,0.38670970759851236,0.5754880025597419,0.29573710495916483,0.5434947965257948,-0.2879885391654176,0.563664134298082,-0.04681568303638283,0.5860882772680303,0.6602715582917315,0.3208713297726803,0.6556318051069235,0.16132087956096997,0.17241527000354906,0.45079486055770146,0.38433829744523634,0.2826637401833754,0.5786800657801953,0.5124577532746032,0.6628097601553843,0.09761973798507587,-0.01886330379153824,-0.10767799034730692,0.22975807177674845,0.6079945607755018,0.5405736954485671,-0.04897643334100753,-0.03165072810578208,0.24392151821778468,0.2244135608510497,-0.07734829998144879,0.03121817859567185,0.3437732566231973,0.05492209898793608,1.0,-0.1234561112349303,0.06127815178628573,0.35482527124687835,0.10359646769405559,-0.3245204266569815,0.1125225130131008,0.32004370029275986,0.35891757584362544,0.505083618864572,0.06423891780698178,0.4946681018484796,0.7823986858086034,0.4652829891848239,-0.25444398559585013,-0.11792958356017293,0.5466806312214746,-0.33712227586250176,0.4746579395191888,-0.2720923936575526,0.4061682592375564,0.5169518291764856,0.3392713111737474,-0.3943290237970078,-0.1104293931681312,0.049688050617228564,-0.20896954464055553,-0.2840056171626509,0.16498236183812906,-0.1404539989678979,0.7916724033787534,0.07983692234402212,0.06058790647088791,-0.10253175233905466,0.04308928307371741,0.38668060627168765,-0.3342360157912312,0.8006037339271939,-0.22306932035084442,-0.0562544323718231,0.38947301934129264,0.35860838523132665,0.5641251101390361,0.5613550839951699,0.2289892845559878,0.061899409064193445,0.09024443051141383,0.14794056353426027,-0.24101584913733934,-0.09714678096313355,-0.08152727311251844,0.33408309029938804,0.39317412216519954,-0.08106588175146642,0.4822671838480879,0.39923311096906167,0.4904399563772157,0.08188915111191185,-0.1250746979217264,0.32429518079224096,0.5509713240200225,-0.1403507770846006,-0.39592180542196675,0.2907312469295569,-0.2647464353228788,0.5676605290271493,0.6158406327520238,0.05305309780832817,-0.03847648109794301,0.2166082537183653,0.4531722944833995,0.31025286042322686,-0.2524188568906301,-0.2698822700198329,0.1760670587224708,-0.022565518033333617,0.15348320455244358
Occipital_Mid_R,-0.077332219153531,-0.2766334852446677,-0.5844522117267311,-0.13187062608698488,-0.17632568369164645,-0.11918839983581796,0.12434026608880934,-0.07793195046869994,-0.005533554990068539,0.07174701263825982,0.20438884489940953,0.602461689631593,-0.08737788174456472,-0.10455180576641723,0.6525142917346044,-0.22764601728003972,-0.012400581449347489,0.3507808027200359,-0.13931921546512,0.49449088951508785,0.8939424507218744,0.1298277411600017,-0.6001789743232843,0.19984709010107476,0.10541150591209338,-0.4084948769243085,0.12368482450092065,-0.5192530921181377,-0.32397849416156527,-0.4119282861077447,-0.11700484005723598,-0.12599729777112886,-0.1051067132504174,-0.1234561112349303,1.0,0.895975182448864,0.24444300283992512,-0.6701449065380713,0.7119150169475845,0.11833244752186062,-0.6153478329045602,-0.29431330798929306,-0.3954691392826926,0.6069008070668221,0.09191456992616126,-0.3111634644106955,0.452293425862702,-0.3067835001072157,-0.27505194359825125,0.0563269648473694,0.8250272278928432,-0.3370302861709561,-0.12609886159319306,-0.49125229679663196,0.04580907883367006,0.00038867797746851014,0.1551839777548707,-0.010977022611462554,-0.2712943429476985,0.6420781601016919,0.7371346720763979,-0.48457531880599114,-0.09175326897661647,0.04033535883203799,0.2574537391044729,0.5874812989326273,0.9661191439867115,0.013348579492917304,-0.20659011930343343,0.7759505564951938,-0.0037628477848899006,0.8109230673514967,0.006594608822941492,0.0701282299809581,0.3497467655781454,0.10993100807009815,-0.18311795177540163,-0.050710182372206064,0.7641292855369736,0.2800468036919515,-0.4703517161040212,0.6431908478764142,-0.493277186847243,-0.5498104479603099,0.18692380473651918,-0.3718346524180878,0.22402066981325933,-0.4148775093368571,0.14742160597626958,-0.42620934924207937,-0.36332679625288067,0.7687810740523523,-0.27812802617931653,-0.03242186905630186,0.3793727294777537,0.6055131364897234,0.1440322778191967,0.46134511636422204,-0.04567959235121805,0.04679730233797855,0.3289018341106603,0.4497833248251335,0.5869775724069405,-0.007498504848385138,-0.35509221173543026,-0.053878666343044584,0.0680880851481637,0.7665434223765747,0.5940149748572157,-0.017552689660170803
Occipital_Sup_R,-0.11988978288860197,-0.19244037317411686,-0.5532949372603259,-0.1137612874118596,-0.22444962203828236,-0.16780297455252555,0.041503074893433835,0.06723443546593037,0.011652521631562157,0.16521870168792357,0.27755003831833347,0.7491213595693904,-0.015452223328373923,-0.14177344168594783,0.7281994319262044,-0.138557809128863,0.11107092730277612,0.519765338440542,-0.016601209716913253,0.4311348747549961,0.9337602881006256,0.09380879217047822,-0.6276322088709411,0.2698814136814783,0.15985559816102635,-0.456326762175828,0.11975712993946003,-0.5533432893602397,-0.32166288788279385,-0.36500970712575864,-0.10442741315555705,-0.1664015295675738,-0.2262711369825327,0.06127815178628573,0.895975182448864,1.0,0.30952857440928755,-0.6646800310748252,0.6976036179866868,0.04329155643990952,-0.6348141589465587,-0.2623137532638788,-0.3376772453756155,0.5366243021723693,0.26637680345792797,-0.04317297328208788,0.624426424943621,-0.4159712610877599,-0.29934278252680757,0.01832748831731851,0.8211706732058547,-0.32608851489869284,-0.2951684486968461,-0.4880307703876375,0.14101403469418033,-0.009363182905392013,0.0931356457447977,0.11953779471464163,-0.31876848516502954,0.6783700610915256,0.7737938927735287,-0.5754709018745329,-0.02279324766716677,0.11602685356769843,0.2219313897783211,0.6191257084498137,0.8932092897282222,-0.06238346371899569,-0.2495311128467834,0.7616441149364999,0.23886065925424588,0.8398990814038851,0.04648803286966075,0.12284776293022533,0.4654322955240175,0.23938426376254382,-0.1946434058893779,0.0681311226852511,0.8046239869098626,0.1515102262057013,-0.5451357579050825,0.6776319301025049,-0.5409530368839313,-0.6456759231620116,0.1895972852098474,-0.3094491376059791,0.15083819939999957,-0.31726538194787984,0.09042193357675002,-0.3557423318559225,-0.332174066004513,0.8659745253245822,-0.18842098200249832,0.15143932974196778,0.45991108688094734,0.5962688029747351,0.1516557773693128,0.5080979265177624,0.06015718331393973,0.14517996953358933,0.2618222495574835,0.4203874832850624,0.5931860269735532,0.14850887705765878,-0.3606356012032282,-0.1739369650411306,0.06105618972759109,0.8333244871760278,0.6914803486411805,0.013993874053735875
Cerebellum_4_5_R,0.5337868180319689,0.10828773938149,0.040159190189821614,0.3238938416659887,0.14311327014014327,0.2904789695230309,0.22986677971932795,0.5150913526841361,0.45761152425185675,0.4815441422572726,0.3338402214449047,0.5137250597125782,0.19201155471687692,0.25722751886061096,0.13473986996937473,-0.040522591657426645,0.11066355871712712,0.5346721183356452,0.5561224279661535,0.19309979322894938,0.2561137262376973,0.34466492752211275,0.10848030377103697,0.16504897608118024,0.6324330750284481,0.21017220197159728,0.34038584571398245,0.16583322714985976,0.13971207288595275,-0.0008311158858841631,0.13260341401081327,0.2693930838437398,0.24531972156398107,0.35482527124687835,0.24444300283992512,0.30952857440928755,1.0,-0.08882796239594296,0.30255932894554555,0.46691819492436154,0.1437004167795086,0.027062737281706793,0.2733133597507147,0.16558387210600584,0.06746011746871756,0.07694675959710544,0.6473158026510303,-0.020600925638777128,0.07328539104671357,0.2507656476609965,0.21339404079251423,0.1924959556747243,-0.01790510553227767,-0.04390004215194799,0.6877887901028388,0.19292497388567395,0.0458066012244,0.1031175655631588,0.08014924949894275,0.3620257196916316,0.24004881403641248,0.009716667892449855,0.2905536850948404,0.399758911534002,0.21381852696553394,0.7064168873530935,0.2032974189652518,0.13155484128184616,0.49656728138623973,0.31062858846390606,0.426462079853542,0.22376211743048796,0.365379680754589,0.9143830166613628,0.6051570988571547,0.8450253707102663,0.23658514835985334,0.432024103456914,0.11866182959550454,0.3086398607965169,0.1394996261520853,0.27670562178981123,0.0013673900191310232,0.0305046808337952,0.5878519508131448,0.08277651686463168,0.2502323359674445,-0.08553648252390404,0.047166859857967855,0.34579174310766825,0.06085756919494195,0.25410138213833144,0.33292874359292696,0.08005170479372065,0.4243855119308632,0.1896160668547981,0.37414115381587393,0.2575206548079096,0.20637717307781545,0.5872702508014822,0.6102320557196413,0.13064629157155042,0.4483931054022629,0.08661500991964112,-0.1051560829356304,0.15211646160286404,0.20016785808334173,0.22573791274741253,0.3392199741706428,0.21300889487368
Temporal_Mid_L,0.09374677556342297,0.3927669840208555,0.9028139482339524,0.323331788313796,0.1912269161853625,0.26204399843920756,0.1176520448521965,0.06011169204725744,0.17181263764784785,-0.046732974298559486,-0.06838294550430288,-0.24282887024306327,0.49700265752852113,0.19711063208757373,-0.49516327152693074,0.6249983640037948,0.11382248924458334,-0.11459836262372426,0.3424063510776333,-0.3289063108285625,-0.6157231595412603,-0.0939327294409985,0.8123248054360844,-0.24594799248206778,0.1438087111674059,0.690577110398532,-0.08646125828412617,0.6487170154211833,0.4653352109438253,0.6830085233219356,0.07922978997822591,0.28251093759775403,0.29725332262534526,0.10359646769405559,-0.6701449065380713,-0.6646800310748252,-0.08882796239594296,1.0,-0.42589942310840057,0.20494560540391302,0.677329331889913,0.4980318984755134,0.4629684030110134,-0.4246225117383913,0.19334392484737442,0.15851993697940753,-0.20697908434114284,0.3110241978361841,0.21404769811974353,0.15261447475528347,-0.5966295478782777,0.5602479021106348,0.07200738451745223,0.557179510848052,0.13813379605618686,0.1254185933888978,-0.06720713545788705,0.3334280301969758,0.2355148931634402,-0.4455187887658502,-0.4250635336359857,0.5326309976691175,0.44601329900067643,0.08650930753601357,0.13668675831468796,-0.3626559287552173,-0.6569052289136852,-0.03270140055495242,0.40553118825275325,-0.6086556688979559,0.15519311420284634,-0.5678577685176391,0.38298634962710804,0.1124246574648845,-0.24609595939214896,0.07098299443060957,0.35287604630121044,0.2154006175215895,-0.5201205276645327,-0.021669470707159997,0.22795915396423508,-0.24592532633768682,0.6179482746138409,0.622404051218254,0.10399787501316647,0.4693023786319157,-0.3455532021165854,0.40293499837050195,0.008663363902069812,0.5767649555690512,0.5896950219704025,-0.5526203972619695,0.35623480059198404,0.19504975776847397,-0.23063359473776146,-0.37497247601313277,0.25579685319918416,-0.03940450594503594,0.30235898392209687,0.16740612450997397,-0.172945638724835,-0.27011034799476064,-0.44787310731251134,0.29226723578580555,0.2608221770205748,0.1846438969555859,0.11634328725410362,-0.6046656596947385,-0.2182721747626235,0.35795793991188957
Vermis_7,-0.19604096136993818,-0.3472955949755342,-0.41680407309080836,-0.15037203280258457,-0.09102979214027507,-0.246263301994376,0.0583945324898171,-0.05779218316157538,-0.15276292195248117,0.07658330525461388,0.052006441334779864,0.6570287592961146,0.12720057479950908,-0.20965425158890727,0.2802547822490799,-0.1976644384055281,-0.15670420206520516,0.34773459958320996,-0.13509879172219943,0.24042560397848856,0.7002055587231485,0.16907573648515464,-0.3837713938737155,-0.06438138676382266,0.11146401588071152,-0.1778369648226966,0.22400612984793575,-0.4088168379505681,-0.241329026470157,-0.02529797328028488,0.0016602257304134502,-0.14239247480464415,-0.10337355441861923,-0.3245204266569815,0.7119150169475845,0.6976036179866868,0.30255932894554555,-0.42589942310840057,1.0,0.25294945665321683,-0.5676923252706446,-0.25966264130096006,-0.2816354794399863,0.3226371440620104,-0.04987210568683646,-0.42483531621286114,0.5124580744476879,-0.2414991361370198,-0.2744575839689684,-0.0763519625504823,0.8725510079504837,-0.261481288615942,0.018862783511173025,-0.5886085126345886,0.12991804306573126,-0.02469702554860459,0.3759488749722846,0.36554463005159843,-0.3436280559970534,0.6257244159656195,0.8707858524948343,-0.46947787888349624,0.2929671773389369,-0.04847070550752127,0.25856652778305683,0.6978470253068404,0.7055267395185701,0.035356119737538196,-0.08300938294974236,0.83388773442497,-0.09893769505484785,0.8621200149439301,0.29254035661827643,0.20288368337039117,0.295616238853085,0.1770588643819256,-0.29856485797069315,0.14798410191434783,0.487694575462491,0.19198628721201424,-0.42272070091220265,0.8627121042289951,-0.2897719895557219,-0.26949553200230475,0.26186941273047243,-0.2775387590398376,0.07150793483130473,-0.6100838403505451,-0.025479351465094963,-0.3416742463767337,-0.20547408559825497,0.762070422282634,-0.07034826893422998,-0.12680517502815444,0.5957741517354084,0.6154628259848615,0.24586022942719415,0.8358433195156451,-0.19923152548395456,-0.006963829139625061,0.3589748889582751,0.25837439831326303,0.461712355486252,-0.09516423606390455,-0.4556701778922404,0.1032592917973158,0.32488337512461835,0.47410528599464874,0.8013822551663055,0.16133098049481903
Cingulate_Post_L,0.353925724347111,0.18188109346798248,0.3426055506600264,0.5134230974078335,0.06536720469654957,0.5575106581448207,0.2214480816566823,0.24829793489462934,0.4904185890561316,0.5590593392480931,0.38428155040661643,0.2826238977820435,0.3594750216986107,0.5741217005449784,-0.03136330515096631,0.11803896670301585,0.13612335329816724,0.4054904762107241,0.5140384367616312,0.2239552816604686,0.05521248734793457,0.35407451842376125,0.39691854531961357,0.17470667561615028,0.7220790804600252,0.32458449230396796,0.44911073370207033,0.5042662759152693,0.5682504517698399,0.11723052550043724,0.5288153814667959,0.511252198979115,0.27062826253485306,0.1125225130131008,0.11833244752186062,0.04329155643990952,0.46691819492436154,0.20494560540391302,0.25294945665321683,1.0,0.3011154763097576,0.2682561831617948,0.6387295100333563,0.21091040686840798,-0.016428993768483852,-0.2082736923745854,0.30855892688709663,0.05012770069796708,-0.02321295734081003,0.5531666535476968,0.1881460466770992,0.5657202300248961,0.3812798795084943,0.263334441851445,0.5724929403140897,0.4534321446903526,0.3240242442155281,0.2065571529290602,0.15085599484388285,0.20746025020693848,0.25880794938055784,0.25089872734405405,0.3052540568272323,0.4423711645896497,0.5308003906772164,0.45382662780942185,0.11180904328561556,0.4442060979817326,0.7597707423306203,0.22984168663354107,0.15320204449647398,0.2027731165857361,0.5842006958115095,0.5695287636902918,0.5237639138107917,0.46877700347828666,0.46184812322428104,0.4607174727574725,-0.003438237280824131,0.6178526453475497,0.2955586950419425,0.3876982402638476,0.15174927313327996,0.3437869033011359,0.7676792944243256,0.4618253261246308,0.21357357070291544,-0.09521398373647172,0.24769835044900065,0.4960954217842307,0.3515004578471863,0.09392088242200983,0.6475603628488467,0.08394685566739009,0.29629117919397047,0.1483203567633794,0.734694057035048,0.3837248799241957,0.15995407426175556,0.5335962450619213,0.6236490801692602,0.14472059318104832,0.5688114968396895,0.053108800572426694,0.18240601314053775,0.5051956097437011,0.45429902350333484,0.026069282963121967,0.3551558917759127,0.6634926221156207
ParaHippocampal_L,0.3975879683395103,0.35963666287482654,0.6587358952169935,0.40008493298410397,0.4361352619345451,0.5709036862427955,0.48729002804618593,0.18032998972283792,0.4428451009473194,0.2685326687909774,0.047321343293022074,-0.39250527574645766,0.2772517094672548,0.5223157371938226,-0.4256376340964231,0.24211966139887384,-0.018733985318879418,-0.19221579806502642,0.6021656959830735,0.1164458523745039,-0.6645134645072536,0.2502699247104118,0.8072463840238772,-0.07046702486746304,0.40695314544351563,0.6009547970110758,0.09363466592821805,0.8862978884513364,0.6334331112887225,0.3085725545898741,0.29688175148720064,0.6925070508510764,0.48767792179647246,0.32004370029275986,-0.6153478329045602,-0.6348141589465587,0.1437004167795086,0.677329331889913,-0.5676923252706446,0.3011154763097576,1.0,0.3812441445625191,0.6104565016041598,-0.08798315556071093,0.0299182161205837,0.17078303503135236,-0.2422730570025522,0.6022252532740994,0.4841130778193562,0.42426754963357516,-0.6652460192408799,0.5258534248715159,0.3402291379524439,0.5742421813042303,0.27930204055340013,0.2964947334227611,0.10455268157083683,-0.11881924161097915,0.6065088254965656,-0.3400350503266361,-0.5897831956657194,0.7390298937763339,0.1171869750532798,0.24787450419894316,0.0178004936419404,-0.12459274618378798,-0.6107169428219938,0.32678475485064684,0.6266960424937088,-0.5333675413234535,0.1426320028348345,-0.6260375305594307,0.1887685337737815,0.3762095464141808,0.0740490430310761,0.253999111726091,0.5635677350597795,0.09722316282243651,-0.5670942756250317,0.3730891803185373,0.5476515040900825,-0.4517536495602496,0.7112475027426365,0.6031911310069248,0.27668842506374436,0.49071515576176056,0.2174163165691259,0.43299157754563194,0.15315358699671758,0.6994607288880044,0.4204820840879969,-0.619860085823011,0.48876282937391813,-0.02543512023475149,-0.38297172175709243,-0.2753640237845245,0.2875632873760904,-0.3802065590718626,0.17758740272180115,0.47420847225449003,0.28956701408832763,0.09877047026228516,-0.1444314417900793,0.009102670903481923,0.6032851074518252,0.4596084676392334,0.20760441810516947,-0.5575290222963142,-0.43831537731601117,0.26232122958614496
Red_N_L,0.17746710524419987,0.3924017243209736,0.5891978214984996,0.44389794203988653,-0.22511337252693972,0.3036980646805808,-0.11818373637664048,0.1916071735111831,0.34816549960248566,0.09647172045286591,0.35918818727306023,-0.01558858356133158,0.5281346979074889,0.29488345903200014,-0.11134684285350047,0.4768550077543398,0.3794792497671614,0.2397102537373197,0.36380923435125345,-0.17066420826167708,-0.26006744907954976,-0.14276877327143642,0.46908312451823286,0.22997082043992256,0.28440268054822876,0.2260276153410616,0.2723082305968194,0.4089702844093758,0.24885353074198338,0.2874569981606736,0.040965527637478724,0.27093825602151583,-0.013650124041845584,0.35891757584362544,-0.29431330798929306,-0.2623137532638788,0.027062737281706793,0.4980318984755134,-0.25966264130096006,0.2682561831617948,0.3812441445625191,1.0,0.4944395043613514,-0.14710583462102864,0.3044306131339323,0.28312610871362426,0.1302255973911294,-0.0695550988091654,-0.22140623260377965,0.30596913613363275,-0.2999559452055664,0.5301806481618627,-0.07766682647554848,0.4235890578784087,0.1178769989869283,0.15408528185251816,-0.21982452069833927,0.23240490783011114,-0.019118049516421657,-0.31822771243974607,-0.19449870323759436,0.25411731661397424,0.06421624494484383,0.4084193623544522,0.16329517684360306,-0.18770786373814272,-0.2934964815219687,-0.10761025443564873,0.34300946290927,-0.37293505203200095,0.33920672073170516,-0.2429203783377597,0.20718520595666076,0.11057221978601743,0.04773487576984289,0.21565250657214105,0.44041981791045776,0.11423195348584951,-0.23027993109751518,0.053859810742306106,0.1007091365487667,-0.08814814103437697,0.14141142484735006,0.1694660535452851,0.20204147209190387,0.37453734039284636,-0.30546923417683863,0.3371985195197718,0.10003043480520184,0.3747629828008809,0.26567452540521946,-0.22958611155285752,0.2689618086557355,0.3753922002600364,-0.19808736787579298,-0.351299639135741,0.5046008159461244,-0.016082066444923725,0.42360968556230016,0.23870293087315447,-0.0854015093583632,-0.22259664233124368,-0.03566192412161003,0.36361293749612605,0.14197863433454785,-0.030861054770113527,-0.15357862620128082,-0.15961044136355662,0.012027023249868112,0.5890201895394961
