,ACC_sub_R,ParaHippocampal_L,Thal_PuA_L,Frontal_Inf_Oper_L,Thal_MDm_R,Precuneus_L,Olfactory_R,Frontal_Inf_Orb_2_R,Cuneus_R,Putamen_R,Temporal_Mid_R,ACC_sup_L,Calcarine_L,Heschl_R,Thal_PuA_R,Red_N_L,Precentral_L,Vermis_3,Raphe_D,SN_pr_L,Thal_MGN_L,Supp_Motor_Area_R,SupraMarginal_R,Cerebellum_8_R,Thal_VA_R,Thal_LP_L,Raphe_M,Thal_PuM_R,Occipital_Inf_R,Rectus_R,Pallidum_L,Cerebellum_8_L,Frontal_Med_Orb_R,OFCpost_L,Postcentral_L,Cingulate_Mid_L,Vermis_8,Cerebellum_9_R,Red_N_R,Cingulate_Mid_R,Postcentral_R,Frontal_Sup_Medial_R,Thal_MDl_L,Frontal_Sup_2_R,Cerebellum_Crus1_R,Caudate_L,Precuneus_R,Temporal_Pole_Sup_R,Fusiform_L,Rolandic_Oper_R,Pallidum_R,Thal_LP_R,Parietal_Sup_L,Rectus_L,Cuneus_L
Temporal_Mid_R,-0.2860274110056055,-0.5645867271520292,0.044522539263051844,-0.1818052615533264,0.5074065743818486,0.12768738711253727,-0.14442788572120235,0.31789049957194987,0.855273116573935,-0.04282813046954753,1.0,-0.00960320294228136,0.4045099283736249,-0.020809976097396515,-0.2505516686836009,-0.3259613558649995,0.058850752365761795,0.5906410329565139,0.23062525969006603,-0.14983439643084082,-0.07803180681066552,0.022975922680511893,0.6156436482335342,0.9021603954140184,0.1277701421415106,-0.005262901261755113,-0.0828030775742205,-0.2155799516015883,0.814441185118693,0.4883502135614617,0.056483385378423914,0.2247830684521979,0.48386752772122466,-0.24682922305025573,-0.015197611918975682,-0.11972511262274162,0.6676756945163151,0.8325488277475547,0.09253095332331725,0.2389146561242396,-0.06588071333116238,0.27113663429240353,0.05838921705767507,-0.008151207934028563,0.9322112201089641,-0.20703992036691457,0.15572770259251942,0.8738504091397231,-0.47205318133373675,0.6861806881102426,0.24771673023211507,0.20627102433435315,0.6742380682620996,0.4353257540321614,0.6531075174008393
ACC_sup_L,-0.3117897497775506,0.1579089262954482,0.45877408763994254,0.2645653420764255,0.05813934371785113,0.4680722751106026,0.21721148691286804,-0.012506027009952288,0.014901701094424308,0.6588798105931815,-0.00960320294228136,1.0,0.00636625252019727,0.4808834357994228,0.5082820130727738,0.281124133898688,0.5533845811901736,0.17537456572434237,0.038659972459411156,0.1628775796490716,0.04155185548743573,0.7883913035561345,0.43840973171977243,-0.12742795697465018,0.5759872138466543,0.6544666122238878,0.29478295704965995,0.548424358137932,0.020650919739571887,0.27871377103548745,0.2573154955877687,-0.3589162983808842,-0.5359528932528722,0.07593560985974614,0.45241684769731993,0.4499350289092515,-0.2229971495111529,-0.11215343423888922,0.23648811210877274,0.5407823825676973,0.6152659185132392,0.1801771906819935,-0.0498204548652162,0.46877811635122946,-0.13902540794543308,0.3181476492784498,0.5278650179115678,-0.13903604031705846,0.33892619235903126,0.44803517311994684,0.25644344101127975,0.24988196763798878,0.23172175348571494,0.22313799173797805,0.03212444727531624
Calcarine_L,-0.3847239107158358,-0.16216017121440895,-0.21286678680607493,0.12491935595948235,0.48782345889345646,0.7515500080630776,-0.29909483695888195,-0.07234744300063192,0.45490112890267415,-0.054595357070349376,0.4045099283736249,0.00636625252019727,1.0,0.21902367813775012,0.05140983759229705,0.18363854050424663,0.4794810649608398,0.7853470302654842,0.31730685556533894,0.2267491247596405,-0.5915062668841333,0.2467196507278504,0.4306729456010397,0.438323652984634,-0.24057212825979604,0.3733517127123948,-0.3376980726280587,-0.08566601944276356,0.23094992706078227,-0.09493737031803244,-0.38662109386566995,0.3010522727418418,0.057427073698231676,-0.3414432264916024,0.5752201305581733,0.016132331554928683,0.364024825574969,0.4602680926426684,0.19959361579834498,0.28311369517433477,0.2433586985652828,0.22700109212203676,-0.38753011808271837,0.31545073712229477,0.29440477125587233,-0.14125001363022396,0.6455458222025988,0.3827224265187852,0.0931571399925584,0.12670423952710116,-0.18996742602299196,0.15822440672710192,0.3621382229196328,-0.12078117848343134,0.7793304923727262
Heschl_R,0.02546986502555414,0.4428451009473194,0.20438504343356498,0.4728309665306002,0.009044484366440142,0.498162506890534,0.26256550161905806,0.1586212354805144,0.016462955765752726,0.6994826788570688,-0.020809976097396515,0.4808834357994228,0.21902367813775012,1.0,0.565331516414786,0.34816549960248566,0.4388277388179957,0.40010785612223343,0.17891148326944878,0.13470839996282363,0.09274861281154442,0.6935550624081194,0.2940054531576592,-0.15703916658720118,0.531621900945066,0.31566931634002404,0.50463922106996,0.6507785106273438,0.01589277809494958,0.1786053685303029,0.31200211172592335,-0.10034352396501614,-0.14250267123783555,0.23455100548098537,0.36287878846680743,0.6684050179642081,-0.07669551363842882,-0.07340727348935971,0.41823622061692145,0.6949900080798931,0.6456852921698913,0.2664484664136208,0.1766380439617351,0.7015709673117229,-0.20102864314409027,0.4496105226954321,0.6129789077306332,-0.042318511601565745,0.5102928183733212,0.4069238487159955,0.43408727095711086,0.20823091733437804,0.07983515227216184,0.2967031084892475,0.16592674989841358
Thal_PuA_R,0.0250721642112446,0.5635677350597795,0.20293619424321283,0.601820319637984,0.15507807132129262,0.4126606342478108,0.3153881312748259,-0.04484172458987461,-0.15693348153020675,0.654383985155015,-0.2505516686836009,0.5082820130727738,0.05140983759229705,0.565331516414786,1.0,0.44041981791045776,0.5167128562599171,0.17711542466957036,0.25526924775756915,0.2169201114513419,0.14192498838435097,0.6461778898758601,0.08434902297798899,-0.2802466991604238,0.48204127092698557,0.32277888252447906,0.3892391509244484,0.8116509214502544,-0.1741197758209079,0.09304760496760799,0.27123491358489904,-0.09830919030914125,-0.37808276080763187,0.21138939987671695,0.47242762677347533,0.636251995473602,-0.1628879660018156,-0.16446721252020605,0.45564956818285324,0.590484284095471,0.42220269543737887,0.13420959051342699,0.17119056902552465,0.5563353969876234,-0.3368340160601585,0.48192609688416366,0.5681207368854898,-0.2243905610698555,0.6075167871290205,0.21314975952547202,0.43773739952573065,0.43954675104463664,-0.10007363780866958,0.14202325169353172,-0.003965884102466259
Red_N_L,-0.0695550988091654,0.3812441445625191,0.040965527637478724,0.43903674391770015,0.13390329132874823,0.33920672073170516,0.12014960159173622,-0.14276877327143642,-0.26006744907954976,0.30596913613363275,-0.3259613558649995,0.281124133898688,0.18363854050424663,0.34816549960248566,0.44041981791045776,1.0,0.37095938966305364,0.1302255973911294,0.20718520595666076,0.40611590903109623,-0.07766682647554848,0.4084193623544522,-0.027022722497411583,-0.19449870323759436,0.052305888690027426,0.3794792497671614,0.21518688527809016,0.3036980646805808,-0.2934964815219687,-0.14710583462102864,-0.10761025443564873,0.20121060756162823,-0.4133480102728338,-0.019118049516421657,0.42360968556230016,0.34300946290927,-0.08563299832970346,-0.08814814103437697,0.5890201895394961,0.28440268054822876,0.23128114728106014,0.013245171915239181,-0.030861054770113527,0.36380923435125345,-0.2999559452055664,0.24885353074198338,0.2621072925860224,-0.31822771243974607,0.45385411981250207,-0.03566192412161003,0.053859810742306106,0.16329517684360306,-0.15961044136355662,-0.17066420826167708,0.06921662309947856
Precentral_L,-0.34607132222569276,0.1504653271134185,-0.07471570312197126,0.5540867154052498,0.17657520542661365,0.738856320541279,0.035569110304441105,-0.07652591459963441,0.15452869667319294,0.3868380664122645,0.058850752365761795,0.5533845811901736,0.4794810649608398,0.4388277388179957,0.5167128562599171,0.37095938966305364,1.0,0.4077767893859627,0.16290673281928275,0.3107860558647886,-0.3576551244496074,0.7106227680982581,0.1842936278859774,0.06040670846865018,0.12808616030825876,0.5822475332304484,0.015464618661944974,0.4827016307167153,0.11463600022196364,0.061530526154172586,-0.2278824778487925,-0.15848014453763795,-0.40774562760102734,-0.22235523744350794,0.9371952238659944,0.38262540488391183,-0.039572099293125364,0.08489491697324529,0.2287879664000115,0.49742689009905156,0.2861249544806085,0.06810848219870051,-0.2979570097957479,0.404960023634932,-0.04489964574397411,0.07303168715012888,0.7060011862609712,0.07111344227866936,0.4100673708351401,0.16418973670093162,0.13641750419468626,0.21612025352523828,0.23233000087178687,0.0199832606280918,0.40164281176852434
Vermis_3,-0.42753244535869617,-0.2422730570025522,-0.057908059087486995,0.15882683847334836,0.543192035123215,0.6550573964542454,-0.23076672598571227,0.01851560556703519,0.5900167032899971,0.20350974533134283,0.5906410329565139,0.17537456572434237,0.7853470302654842,0.40010785612223343,0.17711542466957036,0.1302255973911294,0.4077767893859627,1.0,0.2512877658430958,0.18434969112948454,-0.4062352542917036,0.436459692957156,0.6116638778725325,0.5351575976110459,0.09677269932065913,0.34909147387871853,-0.09818490467932058,0.12827570881303513,0.4376677786981367,0.09377030413234458,-0.09863263050844247,0.31651130767220703,0.08983390804640815,-0.3477638651923274,0.3717991598527535,0.16859250384986824,0.5158054844777569,0.551719158519318,0.3051903857251076,0.45368605688974073,0.41674262963787423,0.16981935742760562,-0.23035810589410383,0.3859153720655224,0.45319187301558317,-0.09671271181508882,0.6339433621278825,0.43465339924535956,-0.05570305323496758,0.4624674234668788,0.07827518392018172,0.24605877413963242,0.5073760560205347,0.08938165764588826,0.7437773067735151
Raphe_D,0.02327009437409607,0.1887685337737815,0.3922199415463161,0.5104645844077746,0.5328780191328858,0.21920945503338188,0.19432433628070694,0.23297627359151915,0.1136628632295072,0.23062928226177704,0.23062525969006603,0.038659972459411156,0.31730685556533894,0.17891148326944878,0.25526924775756915,0.20718520595666076,0.16290673281928275,0.2512877658430958,1.0,0.25186185716729376,0.26089788867866404,0.23270614014149535,0.18623271852343556,0.36927844512992797,0.15284129246147582,0.18413681291057543,-0.12838941271175006,0.1766488666925398,0.021860540463553447,0.07621283635285145,0.21194684689448548,0.46888507393655915,0.07044305127498206,0.09255078377372251,0.23629988819378098,0.5069539648120286,0.3285632730796726,0.5184319601966977,0.649938074186345,0.5424975752137867,-0.027481397407118257,0.48650796233077204,0.44722881952892257,0.44635117035151967,0.24063924831443723,0.4770045815596509,0.2407040760913051,0.3448439376456917,0.21926282370170863,0.3231849886567859,0.2835676887751569,0.5085410928243036,-0.04765749310000647,0.00575470165324861,0.3209852463892451
SN_pr_L,-0.051421648653100546,0.1820916316380698,0.13857504850584268,0.3604371658383674,0.056849611402942306,0.22917877518598156,0.34783408202100535,0.10742781635869204,-0.10089190099876742,0.2384731560893725,-0.14983439643084082,0.1628775796490716,0.2267491247596405,0.13470839996282363,0.2169201114513419,0.40611590903109623,0.3107860558647886,0.18434969112948454,0.25186185716729376,1.0,-0.14922776819922953,0.31949949140647405,-0.07731237402476311,-0.025436960739104838,0.07487410948836584,0.3004375109722351,-0.27431048583340084,0.28789953425848747,-0.10185038788765079,-0.0892435007757813,-0.00991518814201131,0.16164259141455276,-0.22306996909789872,0.031834461759393855,0.30574754450316866,0.2820163098994627,-0.08230241546405855,0.044363777353394,0.20704932537854087,0.2452339734597876,0.144640363733601,-0.015306842095737155,-0.02936536433572915,0.2550464693663684,-0.14992744923256965,0.15857834552949202,0.22807038722388906,-0.07785907462521362,0.2257771616703414,0.00727016909614541,0.01047146068053439,0.14628733636236252,-0.027096954692490124,-0.10580205410486307,0.03194345816243275
Thal_MGN_L,0.5302276665945953,0.3402291379524439,0.5436581652901872,0.1844431891744951,-0.1106133502179418,-0.4796343203102544,0.5177728931742974,0.41738049496893903,-0.28614282727816703,0.30534818616681264,-0.07803180681066552,0.04155185548743573,-0.5915062668841333,0.09274861281154442,0.14192498838435097,-0.07766682647554848,-0.3576551244496074,-0.4062352542917036,0.26089788867866404,-0.14922776819922953,1.0,-0.060993587581130194,-0.16706942194313582,-0.10771056573625828,0.4467724052086135,-0.29518156623285263,0.5000497426723058,0.22481945651231952,-0.1218045899950807,0.2964490025592277,0.6906830681620787,0.04713022032484854,0.15349500484349873,0.585121109669725,-0.44673044318910493,0.42914832506100065,-0.0345247397414368,-0.022298977021606204,0.2146107161358262,0.1816492272465427,-0.09542065132669199,0.20100206749772545,0.7714253145911734,0.12948960906748214,-0.04646766277933175,0.5426274965259464,-0.30835249254660363,0.00031737606888982903,0.07054532493902234,0.18954766416827196,0.5134123932660775,0.12127721006807585,-0.33018851850982545,0.3733529241055458,-0.4347265663011832
Supp_Motor_Area_R,-0.3414737396123741,0.24787450419894316,0.2578933686209562,0.5431755106890215,0.20716102548253532,0.6521143893593746,0.17682364072312656,-0.026317207782296004,0.09561985778483048,0.7404158626605929,0.022975922680511893,0.7883913035561345,0.2467196507278504,0.6935550624081194,0.6461778898758601,0.4084193623544522,0.7106227680982581,0.436459692957156,0.23270614014149535,0.31949949140647405,-0.060993587581130194,1.0,0.4757974392931327,-0.0397234537270619,0.5432101209467881,0.6525632953369079,0.25120476637060046,0.6887473389957823,0.07862154914423757,0.2044934284991752,0.2084949788591949,-0.10591697824186491,-0.47995759439823016,-0.02616094133132118,0.5938031334340612,0.647281541204798,-0.07447962445529206,0.03447735873272383,0.4272371401081541,0.7829560757916659,0.7217393579706566,0.1973756646078321,-0.04625645564636519,0.7093247121207964,-0.10987539243917217,0.3368590583132199,0.7228221471758769,-0.10389467660379502,0.4202507796282729,0.47197345631847115,0.34453030972832727,0.3620616527289917,0.2443473683364498,0.1700928387373478,0.25515789660692445
SupraMarginal_R,-0.5156079210793831,-0.25868898030485754,0.18521152229604007,-0.12689557485580333,0.5497511142495469,0.5513623315274404,-0.23976119583319466,-0.011150681342453738,0.5986309427526534,0.29687542443375575,0.6156436482335342,0.43840973171977243,0.4306729456010397,0.2940054531576592,0.08434902297798899,-0.027022722497411583,0.1842936278859774,0.6116638778725325,0.18623271852343556,-0.07731237402476311,-0.16706942194313582,0.4757974392931327,1.0,0.46161749295109666,0.3617077298658827,0.4046312779075225,0.062415399107797725,0.038655009879992534,0.44686263848369884,0.3639348690630907,0.14337482622674338,0.04169901106000758,0.013247323469804891,-0.20253243685053776,0.16335014279055013,0.07579179305412415,0.3125092613883868,0.4463564344373654,0.22068529336005988,0.49518248604857434,0.606620546680166,0.38117628402604153,-0.07773186915786526,0.4091671447925257,0.4610974717352566,0.01586006296964026,0.552913452566601,0.38053518426221045,-0.06622382212296399,0.6714752222467022,0.1307254108169574,0.23748972900613735,0.5418022794950963,0.27137760309131576,0.5806463855195914
Cerebellum_8_R,-0.32178790523418804,-0.5897831956657194,0.008602324123558554,-0.07004823714182315,0.5947035043227583,0.03800465696565721,-0.1844207416355079,0.22826369720320086,0.7936819778526136,-0.11129422866227645,0.9021603954140184,-0.12742795697465018,0.438323652984634,-0.15703916658720118,-0.2802466991604238,-0.19449870323759436,0.06040670846865018,0.5351575976110459,0.36927844512992797,-0.025436960739104838,-0.10771056573625828,-0.0397234537270619,0.46161749295109666,1.0,-0.02842917718102649,0.032889221194540325,-0.258893367154068,-0.27885678566023203,0.7404676102422231,0.3443141483793343,-0.02771961311785743,0.5103749566656686,0.41220414456132104,-0.3497012482388022,0.028226694715647253,-0.1510205642244934,0.7619911221259231,0.9676646521161812,0.19454865500632582,0.1498572017680456,-0.272643644622421,0.14901906492381178,0.0454558988768686,-0.11350480270877598,0.9443659124368396,-0.19677787420306325,0.02612992954464083,0.823517468963572,-0.5274131740612543,0.5508634536690391,0.14747086790455505,0.30463264964340936,0.5706637783429999,0.25840074151150594,0.6768785290942302
Thal_VA_R,0.17790536140940907,0.32513391761620386,0.5242228664375197,0.20731434008929076,0.10150263978697681,0.10342592925785232,0.489850978090586,0.39184526195854885,0.055458012778435636,0.7961909826379556,0.1277701421415106,0.5759872138466543,-0.24057212825979604,0.531621900945066,0.48204127092698557,0.052305888690027426,0.12808616030825876,0.09677269932065913,0.15284129246147582,0.07487410948836584,0.4467724052086135,0.5432101209467881,0.3617077298658827,-0.02842917718102649,1.0,0.21333311861800278,0.5349120897040145,0.6674670966589152,0.1512448845861126,0.5897152460847547,0.6831387399075721,-0.25919822479692006,-0.011992314819249731,0.4660355557721892,0.018060522658575346,0.5323698023820537,-0.11983861435607471,0.02836591826542422,0.23937840290262333,0.5681247406652036,0.4637536250505969,0.3170815016085463,0.5111765750945942,0.538744543360614,-0.014588011283156895,0.6350692045877514,0.34708794120915887,0.1190833800774223,0.2830456869860577,0.6208203524316496,0.6770403188700381,0.27784637546003954,0.17500516548204217,0.6578047411570669,-0.1068854243456346
