,Cuneus_L,Frontal_Inf_Orb_2_L,Thal_MDm_R,SupraMarginal_R,Rolandic_Oper_L,Frontal_Med_Orb_R,Occipital_Inf_R,Vermis_4_5,LC_L,Paracentral_Lobule_R,Thal_LGN_R,Thal_PuA_R,Calcarine_R,SupraMarginal_L,Parietal_Inf_L,Insula_L,VTA_L,Thal_LGN_L,Cerebellum_8_L,Vermis_9,SN_pr_R,Frontal_Inf_Oper_L,Cingulate_Post_L,Amygdala_R,Heschl_R,Vermis_10,Cerebellum_10_R,Raphe_D,Frontal_Med_Orb_L,Thal_LP_R,Cerebellum_9_L,Temporal_Sup_L,ACC_sup_R,Angular_R,Thal_VA_R,Temporal_Mid_R,Rectus_R,Parietal_Sup_L,Caudate_R,Temporal_Sup_R,Vermis_6,Occipital_Sup_L,Thal_PuI_R,OFClat_L,Cingulate_Post_R,Thal_IL_R,SN_pr_L,Cuneus_R,ParaHippocampal_L,Thal_LP_L,Red_N_R,Thal_IL_L,Supp_Motor_Area_L,Cerebellum_7b_R,Frontal_Mid_2_L,Cerebellum_4_5_L,Calcarine_L,Thal_VA_L,Thal_AV_L,Frontal_Sup_Medial_R,Precentral_R,Cingulate_Mid_L,Temporal_Inf_L,Hippocampus_L,Olfactory_L,OFCpost_L,OFCmed_L,ACC_sub_L,Angular_L,SN_pc_L,OFCant_L,Cerebellum_Crus2_L,Thal_PuL_R,N_Acc_R,Thal_AV_R,Thal_PuL_L,Temporal_Pole_Sup_R,Cerebellum_10_L,Rolandic_Oper_R,Lingual_R,Caudate_L,Postcentral_R,OFClat_R,Hippocampus_R,Occipital_Inf_L,Amygdala_L,OFCpost_R,Thal_MGN_L,Temporal_Mid_L,Cingulate_Mid_R,Thal_PuA_L,Precentral_L,Cerebellum_9_R,Thal_PuI_L,Thal_MGN_R,SN_pc_R,OFCant_R,ACC_pre_R,Fusiform_R,ACC_sub_R,Temporal_Pole_Mid_L,VTA_R,Frontal_Inf_Orb_2_R,Precuneus_R,Occipital_Mid_L,Putamen_L,Heschl_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,ACC_pre_L,Thal_MDm_L,OFCmed_R,Pallidum_R,Thal_VL_L,N_Acc_L,Cerebellum_3_R,Red_N_L,Vermis_3,Temporal_Pole_Mid_R,Paracentral_Lobule_L,Occipital_Mid_R,Parietal_Inf_R,Cerebellum_Crus1_R,Vermis_8,Fusiform_L,Precuneus_L,Supp_Motor_Area_R,ACC_sup_L,Frontal_Sup_2_R,Occipital_Sup_R
Cuneus_L,1.0,-0.517739729177624,0.6016973661812274,0.5806463855195914,0.014986375510356994,0.1862708249501138,0.5902948390963991,0.3964078714970553,0.2863426040641207,0.18422938234474281,-0.34620572681265255,-0.003965884102466259,0.9071095155241834,0.40708830236753996,0.5471789374142435,-0.062039301745851844,0.23976093532720166,-0.0768273065542528,0.38642074385054287,0.7622642932851658,-0.03711285352064114,0.10111976344453927,0.21994300568393851,0.24890142284601205,0.16592674989841358,0.17627855141554094,-0.037773239001910895,0.3209852463892451,0.11004270687685998,0.3120884790854254,0.6212613125870817,0.01105054354116116,-0.08872639538384779,0.8462046411492724,-0.1068854243456346,0.6531075174008393,0.16849376324030935,0.5643652649189393,0.2637149142961356,0.5634033979841221,0.7227372771289177,0.6720463800310904,0.27776347236667404,-0.35327146114215213,0.35020022713038507,-0.05442032069184222,0.03194345816243275,0.7460856588044534,-0.36947345256625364,0.20872030823258117,0.33623040427222034,0.3594853930371799,0.3019401690342627,0.6576637392351466,0.15119734682148547,0.21675096403176525,0.7793304923727262,-0.05456145703259637,-0.03698213421119952,0.10671058923634275,-0.11918072964105753,-0.040306307063081276,-0.1132898426177943,-0.2934525151405407,-0.286152319736397,-0.495178174679551,0.09850339933376986,-0.5769486135452436,0.5914475313085646,0.35442647932748816,-0.46391246656526175,0.49694594064044406,-0.5966692959245317,0.5218648372516759,-0.14646435144191242,-0.11437454470843063,0.4636009490176705,-0.08044758468395194,0.3346123593057949,0.8346713676122746,-0.24181042425496402,0.09658641823561469,-0.19386335293084653,0.1679882567526797,-0.39691378550565015,-0.13578855723742642,-0.09705752909348586,-0.4347265663011832,-0.1486846962362423,0.28433104436009954,-0.13547564143337984,0.40164281176852434,0.6845669305648143,0.47484990968768387,-0.08904679200912567,-0.16433634369093683,-0.3553480461575439,-0.2412046584451812,0.5422981776017887,-0.4991039422799964,0.09664184450234674,0.12866843030158714,-0.1504527554120716,0.49844512903572696,0.5238542261784903,0.06461464336139322,-0.47645795246593453,0.41862818702716986,0.13852042222456984,-0.36985846713212117,0.08644456982190676,0.14357749613626852,0.031634803490002486,-0.6160799819647627,0.20785782720568982,0.6089823494607602,0.06921662309947856,0.7437773067735151,0.4058643657312752,0.33787845369721853,0.5683085393774131,0.138037637211029,0.6082853781671417,0.6383898620274117,-0.18692055689246043,0.5518230414980917,0.25515789660692445,0.03212444727531624,0.1809268657811202,0.7001073085311842
Frontal_Inf_Orb_2_L,-0.517739729177624,1.0,-0.34135682575814275,-0.3651023069169718,0.47512752911491984,-0.12544405901080075,-0.48160811209353677,0.12335700103385468,-0.009024796317847212,0.16498236183812906,0.5440315231231239,0.46420247859151015,-0.5237965506371883,0.0808858583821383,-0.17293233695284743,0.5671826657808287,0.06800334873470917,0.43415944550182706,-0.16287917301390165,-0.48822897478976923,0.27244282261544334,0.44693211917196696,0.25089872734405405,-0.0013469052343666364,0.2986394639235107,0.2528322815862607,0.4776586422249431,0.15119846339738774,0.00970463949025545,0.0810462974633451,-0.35065142216288836,0.48983409884972295,0.5158502743797009,-0.5662191623698294,0.3799449874169427,-0.5707885829691958,0.10860434489793455,-0.45637643446920556,0.07062705615011287,-0.36345375699128657,-0.4620172351938975,-0.4775068001082074,0.07063799666350991,0.6555142855063827,0.18995023073489012,0.31336941993788897,0.19870610418486778,-0.6091802289934944,0.7390298937763339,-0.00743008050826164,0.21013064889860347,-0.25404068899055293,-0.011816150807921472,-0.5806778573610102,0.2719321981796568,0.22468951384038066,-0.3595701231313743,0.453745340961933,0.3538987382785697,0.1886738434407022,0.27503915169474263,0.51314733232364,0.5123555771789958,0.6574198509555945,0.6263554249352554,0.6947667225223694,0.11408530596264647,0.5973922706117604,-0.16254372443544202,0.16459706513720337,0.587496117092611,-0.48723155906072524,0.5557058469824235,-0.4930318018853299,0.4462621775846399,0.223716534484202,-0.3674074252991149,0.3500670702472867,-0.06841448449933961,-0.42682309533285234,0.6208238894034327,0.14720577695411535,0.24351811460730236,0.1923893156774144,0.2970509329923334,0.4136866755066783,0.44857540343609154,0.4359519180545016,0.5326309976691175,0.2641643936308275,0.3198472806141285,-0.013588766290257825,-0.4452737017876488,-0.17599121804051748,0.32845743582782455,0.5424516108721191,0.6798843223374802,0.48728540486473926,-0.2528946535134109,0.5884388222862729,0.15653104470693235,-0.0351882000348253,0.368616766633329,0.0666561026873599,-0.3854003046008323,0.3746264043306143,0.7308551486566621,-0.054191348840148916,0.16291079223715552,0.43947340835900395,0.09702950536002677,0.1434517706728383,0.39715987988061996,0.8088852174260114,-0.087433637870994,-0.21186743199421157,0.25411731661397424,-0.3749869385349642,-0.3055991429142404,0.0321367956770748,-0.48457531880599114,0.025437311301256565,-0.6107265759719859,-0.5114728942374817,0.569358435122358,-0.08865542770635644,0.2003175921535144,0.1506625974382402,0.4036924575746549,-0.5754709018745329
Thal_MDm_R,0.6016973661812274,-0.34135682575814275,1.0,0.5497511142495469,0.1417856394851458,-0.02230961570080282,0.3576230324987769,0.15088455824054134,0.39603082131834877,0.07930338705826451,-0.4893213422950549,0.15507807132129262,0.6284504665567794,0.28370010149492136,0.36667177577072513,0.030089494773101095,0.4654671859670739,0.2221537746448689,0.41851588413188034,0.7284026287485301,0.1426460358324764,0.09424360210392821,0.3298335475836667,0.27216547498558263,0.009044484366440142,0.318513589213811,-0.05078525153830736,0.5328780191328858,0.04999312612139161,0.49331619985138825,0.6300024393898033,0.024095504418182884,-0.038628290393397595,0.652008433733598,0.10150263978697681,0.5074065743818486,0.21783799956962108,0.3654321353422043,0.5239452471800183,0.4518161463228864,0.32880956142088424,0.34193236449653486,0.12590625823860618,-0.234589865608308,0.2866748035602322,0.3707586705731514,0.056849611402942306,0.538488913481285,-0.3310621161354153,0.293046807816106,0.4425843443029838,0.5740034969830182,0.29736636102648484,0.5302981460284439,0.12313708513776729,0.16045269710719098,0.48782345889345646,0.21349765438864454,0.0605995634891997,0.1723249472311471,-0.1491177798655435,0.05328875865663415,0.031048844478036745,-0.1836274985463881,-0.1330812076626058,-0.35638483454224584,0.00771531797747791,-0.4973550379233048,0.40122479463969674,0.385134682595188,-0.343872517081057,0.432481113197593,-0.34400184732906536,0.5728032798055921,0.34505822346779924,-0.15227724947904153,0.38665482384795763,0.10732788690511867,0.3876295041168167,0.5462666295987352,0.09050266436510153,0.04296908504464482,-0.19881450021145447,0.07365783226719148,-0.2699711226394822,-0.09361643031663264,-0.1702659156469303,-0.1106133502179418,-0.048536004342765025,0.2880302312233117,0.06448463526144953,0.17657520542661365,0.6633710898629945,0.42061675725712633,-0.07910009866570415,-0.09676286111219758,-0.15519443022539223,-0.25829917076807796,0.3352686773224102,-0.49701762653171117,0.06950854456666969,-0.02081499493881323,-0.13577569243508839,0.3554429860824214,0.34789817517651844,0.2522996838072503,-0.2004014338190371,0.35696694978554183,0.2018825140925447,-0.36337648853953436,0.4030796290556677,-0.013013059572909309,0.053003635092510305,-0.30334141485192695,0.33994893562959205,0.5629179655789869,0.13390329132874823,0.543192035123215,0.34391502201487073,0.16181120228507687,0.3494487144697731,0.06149581854943117,0.5296658573901906,0.5517518219369438,-0.1983787946237328,0.3739185440907531,0.20716102548253532,0.05813934371785113,0.15241483548480184,0.47781764755696343
SupraMarginal_R,0.5806463855195914,-0.3651023069169718,0.5497511142495469,1.0,0.05759067907603397,0.013247323469804891,0.44686263848369884,0.2881164981500026,0.37770731375320443,0.4701350005531342,-0.06540142717003837,0.08434902297798899,0.6309506797736518,-0.0822467801432501,0.22252708298610815,0.1352376947436251,0.038511517798079785,-0.07912096944593697,0.04169901106000758,0.5730105209889881,0.20156186263486825,-0.12689557485580333,0.20681046938695488,0.3230753178852458,0.2940054531576592,0.3517017517213667,0.0615039858831207,0.18623271852343556,-0.02969173234351706,0.23748972900613735,0.3398810532257076,-0.25645997849435265,0.10989474455672144,0.8387239210002142,0.3617077298658827,0.6156436482335342,0.3639348690630907,0.5418022794950963,0.645687060747717,0.779324998668892,0.4937353138747591,0.5305228827508073,0.3325370592824586,-0.037581650216180255,0.31452337231771504,0.12765331088987475,-0.07731237402476311,0.5986309427526534,-0.25868898030485754,0.4046312779075225,0.22068529336005988,0.43363655333401074,0.49754057001828156,0.5207738656597402,0.11855074401003043,0.2601285124119306,0.4306729456010397,0.1422520977968763,0.1591134791171097,0.38117628402604153,0.3277005906112652,0.07579179305412415,-0.3812071681870105,-0.20789232890594342,0.03181334924483784,-0.20253243685053776,0.24455432874225894,-0.44303998952798035,0.4419622341322623,0.05473682556387486,-0.28259171231747393,0.3477338397212518,-0.227868739587584,0.660298890623207,0.2357185325279866,-0.05762942360020949,0.38053518426221045,0.32993990185069455,0.6714752222467022,0.6297087042158894,0.01586006296964026,0.606620546680166,0.0022675756288015746,0.21707954738991728,-0.34694194542155365,-0.3260008745867723,-0.15325496363560295,-0.16706942194313582,-0.41099756502667467,0.49518248604857434,0.18521152229604007,0.1842936278859774,0.4463564344373654,0.4305082689905131,0.0055385120122933085,-0.20644921881110506,-0.2993160698783965,-0.32499858560110256,0.42956690358727634,-0.5156079210793831,-0.29972895849334463,-0.011962153577168105,-0.011150681342453738,0.552913452566601,0.5344811472851189,0.31971538947369943,-0.43079118368368047,0.6995178092762399,0.46797790790363336,-0.34109189922351824,0.143113773418569,0.04599866124622335,0.1307254108169574,-0.44159787874054257,0.5262148825155057,0.6788704161857476,-0.027022722497411583,0.6116638778725325,0.24017175055817733,0.46589907993141005,0.4317021882574927,0.47639906208233124,0.4610974717352566,0.3125092613883868,-0.06622382212296399,0.5513623315274404,0.4757974392931327,0.43840973171977243,0.4091671447925257,0.6521514768784757
Rolandic_Oper_L,0.014986375510356994,0.47512752911491984,0.1417856394851458,0.05759067907603397,1.0,-0.5544049221447894,-0.3021762446627129,0.32249010674487094,0.09517291032468382,0.4746579395191888,0.3662600889449313,0.6297542525627008,-0.007711702641246455,0.5419725540163608,0.4624735160266209,0.8390391377850029,0.25258088026785214,0.6272283553942332,0.04404395482636533,0.01547826290943799,0.1857162084893937,0.7663668376990072,0.5657202300248961,0.01777600976955279,0.49923316871712686,0.53525190635994,0.47011449317549026,0.424112833336943,-0.4401007595300129,0.3475329718296,-0.0017135618000234567,0.7608455287672217,0.6415911662235827,-0.07044104954501615,0.3362484286236477,-0.2780976796611043,-0.0646535586414689,-0.1853023336716341,0.3584903563261055,-0.05598427756581657,-0.09636455389029569,-0.3027351659248002,0.3112670480236707,0.3814581448452471,0.49547098495229225,0.5409690091257329,0.3723733165247438,-0.32810278290912537,0.5258534248715159,0.5852657872578959,0.4821750817183751,-0.02703653107824543,0.5911566090053736,-0.29839420845378684,0.8157997755548778,0.3660006145482619,0.14467062928108249,0.7001079771375194,0.4601453987191933,0.21644516461621377,0.3382897444127185,0.7035310842520953,0.23706462011282795,0.5565481855519634,0.3647247269955365,0.10844770056823343,-0.22942497026303074,-0.09084177974104807,0.300494124190294,0.446189255885923,-0.11225912476513762,-0.23868602591269103,0.3740298746020425,0.0241316540525372,0.482191605449676,0.4197898530589818,-0.21064462863556313,0.6521161080560507,0.22444262579771423,0.08365405877347058,0.5607806645702245,0.31494677365931584,-0.061559533640575016,0.17818254882453757,0.014971564029195819,0.05223585095765015,0.07164923610538736,0.06780479666533411,0.5602479021106348,0.6150197699910894,0.2939377958067852,0.6067943013064313,-0.043640624678624916,0.5015584187201817,0.3076142860702917,0.4160101260049292,0.3686902582152564,-0.0056220055266574635,-0.06831182632294659,-0.0689785423539467,0.17250731733609873,-0.19506710490512108,0.06810940818212684,0.48657917167591425,-0.1886125111937229,0.5590801823130771,0.31598343774046594,0.25943307144354844,0.3599908738474819,-0.2125087566517092,0.002988337594391782,-0.134132450448836,0.3249699531178428,0.5338620461002089,0.4298853217947282,0.37324830307794876,0.5301806481618627,0.12731640290784915,-0.32703873726069194,0.5280977136275745,-0.3370302861709561,0.22204063828750367,-0.3436134795439118,-0.25366065245361397,0.6344186530048083,0.47430892620387094,0.6753175523894562,0.5584330343019922,0.5755284585776872,-0.32608851489869284
Frontal_Med_Orb_R,0.1862708249501138,-0.12544405901080075,-0.02230961570080282,0.013247323469804891,-0.5544049221447894,1.0,0.40585482068061424,0.19765999200896658,0.31778845553289325,-0.4129865305506267,-0.20157774269067405,-0.37808276080763187,0.25090509576731634,-0.32012033559452185,-0.30016915395321425,-0.38122973453847486,0.10278413251879227,-0.21645952647891922,0.1428019935213298,0.25590793707981396,0.12228317179851246,-0.29000496319575503,-0.02281511970736662,0.46439392967216775,-0.14250267123783555,-0.09669481874555814,0.03258592371452941,0.07044305127498206,0.7780055765827281,-0.04905376918221693,0.30956615141756744,-0.39379764219755875,-0.24071026176332466,0.16085302070183743,-0.011992314819249731,0.48386752772122466,0.3563321220326984,0.25057138045315785,0.07980395876195641,0.30748061384017994,0.23734346858673064,0.36470400328823205,-0.16889580288954847,-0.040356723606036995,0.0046292174586548725,-0.45974968402493194,-0.22306996909789872,0.3745350623954302,-0.10555442692779063,-0.5456024923678833,-0.06910146218805036,0.15659241553833245,-0.44690544760610235,0.450432692140193,-0.4715851560204605,0.09029654074453704,0.057427073698231676,-0.42323230011653284,-0.3057682856984051,0.3283241430367019,-0.43438079426435183,-0.19309932225871212,0.1619096784633001,-0.0823766191006276,0.08035613297001003,0.3006133623755006,0.6900508704636846,0.4252376544513257,-0.16926932034005585,-0.06123952590026239,0.4878717030709203,0.22532995976928827,-0.26041948287313904,-0.110413884429068,-0.1325323057393437,-0.3432674307227759,0.5960672658113755,-0.4411433616145158,0.1614051148302485,0.21056860712825543,-0.04017409122924668,-0.2847017068187893,0.48929621796037404,0.39930577551655394,-0.17616710328092203,0.40246032136348286,0.5154939765467198,0.15349500484349873,-0.2568986092427786,-0.08266701242971199,0.035692544618265716,-0.40774562760102734,0.36938253350850275,-0.41675477078075374,-0.08675263929705972,0.005197039946803623,0.0996432377721661,0.5969808060369822,0.47340241713355474,0.48226856580904087,0.04454089153551808,0.5775385428880639,0.5179099266587803,-0.19397064159403526,0.20866583441213837,-0.09813500222715967,-0.037018884117510364,0.20241982038895398,0.17490302052395665,0.6846115784868944,0.4406426589596404,0.6918616445549435,0.24896413121556382,-0.1641007167357386,-0.5605803824817914,-0.10974758773522063,-0.4133480102728338,0.08983390804640815,0.6672858321442473,-0.4478745877929322,0.43449216443609406,-0.3945947912710914,0.45825288540390763,0.39196700486008645,-0.29543426188763716,-0.2883358447389298,-0.47995759439823016,-0.5359528932528722,-0.036955654641789966,0.404804310885673
Occipital_Inf_R,0.5902948390963991,-0.48160811209353677,0.3576230324987769,0.44686263848369884,-0.3021762446627129,0.40585482068061424,1.0,0.2514726039775672,0.38771677772457425,-0.10253175233905466,-0.3605865454160361,-0.1741197758209079,0.5982450673527037,-0.166413473945823,0.045598757219912744,-0.35849272723711556,-0.07959519625572556,-0.3448704895023408,0.11147524695524136,0.6026879585002142,0.09803451766319228,-0.19538880208814502,0.11180904328561556,0.2868834179959434,0.01589277809494958,0.041488511543942695,-0.0963213233052722,0.021860540463553447,0.39125340644337103,0.26689747602146446,0.4648771957761429,-0.549815878979849,-0.07234351637274004,0.6275755286383682,0.1512448845861126,0.814441185118693,0.6091306899612909,0.7743625202078323,0.27795149399711955,0.7030545692986271,0.5261487471155328,0.7816949626926994,-0.08693977699737651,-0.31386752317394584,0.1784723344533064,-0.2743562540580926,-0.10185038788765079,0.88958227858951,-0.6107169428219938,0.009942581051478662,0.008396719727601221,0.3514337106205024,0.22762049312558832,0.8135253159937821,-0.0913416629666268,0.03889017689260383,0.23094992706078227,-0.3219764129173139,0.18469109901004582,-0.05761536225347612,-0.32258322062451716,-0.20133902673817147,-0.38973045597277234,-0.5099990635677918,-0.2256539163490344,-0.2823956478769568,0.4445142023318882,-0.3833986521743897,0.11207034938185848,-0.06730831846629676,-0.290877310149699,0.3099627813990824,-0.5048456498813122,0.37378863441181504,0.010589248814388047,-0.3982287522555589,0.63568638748122,-0.1599256575029384,0.5866079982189877,0.5021263863187795,-0.3046683943057405,-0.11133828096864667,0.22865642696836966,0.3173740017984061,-0.7188280481413829,-0.40741086728049763,0.1088705881351152,-0.1218045899950807,-0.6569052289136852,0.11286092464280598,-0.10405245216341617,0.11463600022196364,0.6533624243955182,0.0027170721980560304,-0.10131660505563055,-0.26983139224821784,-0.13961669838225732,-0.20435442515767127,0.5669537369670348,-0.3360367219283787,-0.42568836374647756,0.19267129536462232,0.11682682331470046,0.08994892264375175,0.6583788602761105,-0.2563474353773566,-0.5575678793487003,0.3683460484505051,0.09575369233979661,-0.2160539768387325,0.0603080052134065,0.5054029881114332,0.2838409296277341,-0.5608389945751827,0.22601716442521794,0.35445367406480444,-0.2934964815219687,0.4376677786981367,0.5993238378825908,-0.012981379519988316,0.9661191439867115,-0.3005926182372007,0.823314333424196,0.5717562884264822,-0.5601384326327864,0.018067957683115435,0.07862154914423757,0.020650919739571887,-0.13000968353206666,0.8932092897282222
Vermis_4_5,0.3964078714970553,0.12335700103385468,0.15088455824054134,0.2881164981500026,0.32249010674487094,0.19765999200896658,0.2514726039775672,1.0,0.32174778876786614,0.27998578695214704,0.38167046402691757,0.386660917116381,0.49018080444489454,0.08077454105199207,0.10619287998889115,0.4192843447073894,0.27584134173173674,0.08644169343872359,0.20416359769091694,0.3396970048299297,0.3499580946509867,0.5489308713801939,0.6674764222488777,0.42474493005528263,0.5446748096053867,0.544891164339906,0.5579828125566543,0.4397931605316631,0.23439008400687028,0.3324159253095194,0.30096881165844225,0.18710590882703088,0.41746968106996374,0.3349341923412983,0.3174163185841457,0.38238550037463986,0.24333658195273788,0.14300261060670624,0.33195671639483915,0.522196200393294,0.324655068244921,0.12334632738667689,0.46868138685687294,0.03912597841550908,0.7724758244440229,0.0475424615498987,0.15960366256479053,0.23980690575537283,0.3005617623000321,-0.004511174656249334,0.4176777828426295,0.22715281224155776,0.3724479369355242,0.26370171852430085,0.4709979304942122,0.8232090830188655,0.3495704136534526,0.2060172101549662,0.1734632568757461,0.45722044512676996,0.20350022434481777,0.6413214925010092,0.2271645510719005,0.37078215769283107,0.28417644012367327,0.10950172645327963,0.23175237220911157,0.011241816450570107,0.11299055056465895,0.3586531607408429,0.03906262706107936,-0.026500911966768494,0.13088127603090674,0.08574498385138123,0.20089764177602484,-0.1434328526521272,0.3533059532634371,0.3258666541603797,0.5209470029860307,0.6353936877825842,0.2638466779291405,0.30160138130434855,0.3537635742988551,0.7655311479164186,-0.34265161136034933,0.20083335046623238,0.35121310101987463,0.11897125973148966,0.02706940185347298,0.7516337957719106,0.2018210736169571,0.36862316959702135,0.3566180467103547,0.0439923057125417,0.542009580048575,0.35869163484556804,0.1994827249673711,0.2700990782496815,0.6844056061805721,0.0724097400338688,0.009468772897477017,0.32224992651877543,0.39514455913303,0.4848058959592399,0.01687899279566556,0.43404410684806793,0.09611802643707601,0.6689813227379641,0.5527938894664556,0.11240555052106607,0.26386943091817683,0.330505003531975,0.5690519383225795,0.11281185588108589,0.1416674493869956,0.40205494897027133,0.14315106747941864,0.5321271845847831,0.2872270124875953,0.26447218773758724,0.2531504965666479,-0.09171030525862625,0.2466318827898729,0.2754107160635098,0.3341866169535716,0.35051115348331496,0.4698103172264749,0.19327849514927412,0.5925194782036863,0.2472180968593389
LC_L,0.2863426040641207,-0.009024796317847212,0.39603082131834877,0.37770731375320443,0.09517291032468382,0.31778845553289325,0.38771677772457425,0.32174778876786614,1.0,-0.001138126990233774,-0.044152558593664314,0.1328462158625948,0.4024492723827213,-0.07840451617512534,0.025498935556267865,0.2394424660184949,0.2537945207976993,0.2516198708241892,0.07556762623122923,0.468531672064383,0.4042280936554274,0.15363631307414452,0.44847405083741904,0.5115017652995756,0.15117868603192286,0.49320964348200463,0.16175790822106764,0.4501124795654682,0.32826763595645825,0.4002831812929567,0.4173091520610177,-0.1419359286532728,0.3206790620489761,0.3566311067086235,0.4078970997527138,0.5097154297549032,0.4471884666535761,0.43740047999838355,0.6181581532251885,0.5223593190008579,0.22104504129246802,0.25363463387087953,0.1198809089795317,0.14996037270120338,0.3572732730520057,-0.009355043896607945,-0.03911429357870748,0.41973402714040636,-0.0927393668117104,0.10787613021152628,0.3297287225793215,0.5423996226153923,0.2579686181557868,0.48953063979978273,0.178020949111612,0.3616177762762885,0.1641908600443161,0.12427102326127262,0.0903629237129337,0.4059856264799223,-0.08789740314900307,0.28040637517351624,0.04939032225129794,0.05170559075341251,0.3107566895717009,0.19667557794132234,0.46201328758622195,0.1002165546742948,5.003256008483961e-05,0.09065887964038805,0.15673412809575943,0.29228311596430284,-0.0029509412488090974,0.21080792698667633,0.2777638776588376,-0.16489163159715992,0.5084999327203612,0.16887051219906757,0.5485612076587048,0.3232904125168848,0.33676022232302655,0.09991694815327933,0.37219226527242927,0.5205691790311308,-0.24063178645908562,0.1208113722366966,0.32206837947541533,0.28543863145878806,-0.21960861558286435,0.40537872925313667,0.5040536248924538,0.07092273130510293,0.48537201619655607,0.06255603728464285,0.15847022018602808,0.0632557031498242,0.2317629436993207,0.21832408057937158,0.5307685974818083,0.06107854876139391,-0.11849774352289502,0.2932406443861449,0.40437278291033063,0.22367214738844032,0.2954763389804752,0.3819527322421405,0.011172489393420446,0.4573955763888677,0.46957771691282146,0.19217929287515328,0.4767556475336243,0.39849497927187155,0.45928337767147026,0.025430575439438507,0.14992718797948512,0.4426783995931095,-0.17795410718917953,0.3260809565188753,0.45712964375386084,0.05534623872835614,0.3768749950092218,-0.12249898227209496,0.4522023091862344,0.33656642173050466,-0.07448052736016807,0.11946573146765634,0.1914292272024888,0.20387573200637274,0.3093304686801982,0.4358993758556318
Paracentral_Lobule_R,0.18422938234474281,0.16498236183812906,0.07930338705826451,0.4701350005531342,0.4746579395191888,-0.4129865305506267,-0.10253175233905466,0.27998578695214704,-0.001138126990233774,1.0,0.5556620711155226,0.5613550839951699,0.16132087956096997,0.2826637401833754,0.4531722944833995,0.505083618864572,-0.1404539989678979,0.08188915111191185,-0.2894966562144908,-0.022565518033333617,-0.03165072810578208,0.24958231310445075,0.1125225130131008,0.07022789793777723,0.6602715582917315,0.5169518291764856,0.3437732566231973,-0.0562544323718231,-0.4133767495097113,0.07983692234402212,-0.2647464353228788,0.29573710495916483,0.45079486055770146,0.3062936220698041,0.418636687626407,-0.13117524474252235,0.06423891780698178,0.1760670587224708,0.28057984812049785,0.17677717082438799,0.192753416327518,0.061899409064193445,0.5860882772680303,0.31025286042322686,0.33408309029938804,0.5754880025597419,0.2555509663939095,-0.01886330379153824,0.32004370029275986,0.5786800657801953,0.15348320455244358,-0.1403507770846006,0.6556318051069235,-0.22306932035084442,0.5434947965257948,0.38947301934129264,0.3815899835361717,0.39317412216519954,0.39923311096906167,0.16124975258490426,0.821794286251988,0.38668060627168765,-0.13671671570883218,0.24392151821778468,0.26963582760399063,0.049688050617228564,-0.03847648109794301,-0.20485119825208525,0.4946681018484796,0.17241527000354906,-0.11792958356017293,-0.1756116699940386,0.14794056353426027,0.14300516243333006,0.3392713111737474,0.4822671838480879,-0.20896954464055553,0.6355212960281321,0.2166082537183653,0.34185429537201717,0.2244135608510497,0.8609520717663993,-0.08106588175146642,0.05305309780832817,-0.03140350289586009,-0.21339067577539356,-0.04681568303638283,-0.2720923936575526,0.10359646769405559,0.5405736954485671,0.03121817859567185,0.6043445495692661,-0.24101584913733934,0.5509713240200225,0.38670970759851236,0.016741760406856845,0.05492209898793608,-0.2158609298704341,0.06058790647088791,-0.25444398559585013,-0.07734829998144879,-0.3943290237970078,-0.10767799034730692,0.8393875505857131,0.18308541132239328,0.32429518079224096,-0.08152727311251844,0.35860838523132665,0.3208713297726803,-0.2879885391654176,-0.2698822700198329,-0.15844018968364454,0.09024443051141383,0.08256552723054873,0.6079945607755018,0.5124577532746032,0.35891757584362544,0.4652829891848239,-0.39592180542196675,0.9065998291684841,-0.1234561112349303,0.7823986858086034,-0.33712227586250176,-0.26276564489817855,0.5213542438371792,0.8006037339271939,0.7916724033787534,0.6420198249275088,0.6628097601553843,0.06127815178628573
