,Occipital_Sup_L,Thal_AV_L,Occipital_Inf_L,Frontal_Mid_2_R,Rolandic_Oper_R,Cingulate_Post_L,Thal_LP_L,Frontal_Inf_Oper_L,Hippocampus_R,Cerebellum_8_L,Postcentral_R,Olfactory_L,Rolandic_Oper_L,SN_pr_R,LC_L,ParaHippocampal_R,Cerebellum_3_L,Vermis_8,Frontal_Sup_2_R,Thal_VPL_L,Heschl_L,Thal_PuA_R,Lingual_R,Temporal_Mid_L,Cerebellum_Crus2_L,Thal_VPL_R,Rectus_L,Paracentral_Lobule_R,Thal_LGN_L,Cerebellum_9_L,Raphe_D,Thal_IL_R,Thal_PuM_L,SupraMarginal_R,Thal_LGN_R,Occipital_Inf_R,Cingulate_Mid_L,Olfactory_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,ACC_sup_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Med_Orb_R,OFCpost_R,Thal_MGN_R,Cerebellum_10_L,Supp_Motor_Area_L,Thal_AV_R,Frontal_Inf_Tri_R,ACC_sub_R,Angular_R,VTA_R,Pallidum_L,Vermis_9,Thal_VL_R,Caudate_L,Caudate_R,ParaHippocampal_L,Thal_MDm_L,Cerebellum_4_5_R,Thal_PuL_L,Frontal_Inf_Oper_R,Parietal_Inf_L,Frontal_Med_Orb_L,Vermis_7,Postcentral_L,Heschl_R,Lingual_L,Hippocampus_L,SupraMarginal_L,Thal_VA_R,Cerebellum_7b_L,Amygdala_R,ACC_sup_R,Vermis_10,ACC_sub_L,Red_N_R,Frontal_Mid_2_L,Thal_MDm_R,Frontal_Inf_Orb_2_L,Thal_PuM_R,Supp_Motor_Area_R,Thal_IL_L,Thal_PuI_R
Postcentral_R,0.06348730872415657,0.285846752945985,0.031007554631506715,0.6938035686322023,0.32031685670639126,0.14521481140445985,0.45084038671378046,0.1249491593141872,0.11760094795584054,-0.24548524298103988,1.0,0.3260506665731656,0.31494677365931584,0.18629172950120765,0.09991694815327933,0.5174655933860365,0.5157318068316641,-0.19689647202147645,0.7137416998066273,0.24494348628610674,0.043909178661619475,0.42220269543737887,0.2985451036550453,-0.0102925133537147,-0.08729803723362203,0.3298413753537042,0.14158085462526876,0.8609520717663993,0.0017810693043360747,-0.20809639888685907,-0.027481397407118257,0.4097513623424588,0.2255049290930853,0.606620546680166,0.5792191958922119,-0.11133828096864667,0.42452190036463566,0.08063361219304799,0.4356616301011133,-0.05043173710482856,0.6152659185132392,-0.0006645166286712541,0.35049867029090753,-0.2847017068187893,-0.08351202116405672,0.4190431062417492,0.6038747840968957,0.5689089738172444,0.3035323689281528,0.42194826382298384,-0.1947624162053714,0.2898849749280978,-0.293144426929646,0.24580029019246524,-0.03026167727309211,0.18344150211134708,0.25121533080134834,0.36285174748742494,0.2873563771168566,-0.1427794974786171,0.42617078935315283,0.27433823163672977,0.4485565881211502,0.1296627544233919,-0.25561280607835773,-0.23154813461756554,0.23370289567741434,0.6456852921698913,-0.0793572998632995,0.23799225150638642,-0.03621074635120837,0.4637536250505969,0.17925756533829867,0.1085714153981865,0.43203962970451226,0.5042602494630263,-0.09991123397053445,0.1780490022946428,0.3612212095552154,0.04296908504464482,0.14720577695411535,0.4231878050146594,0.7217393579706566,-0.008040628182689264,0.5761131476672663
Olfactory_L,-0.2427379534957832,0.2891421626385191,0.15479630060062236,0.5746468248739645,0.26338498847211295,0.32211364101013956,0.14689163813876432,0.3305984789132558,0.4763194623606746,-0.23150966930244568,0.3260506665731656,1.0,0.3647247269955365,0.4508822615639527,0.3107566895717009,0.6222629495162815,0.27251112179759246,-0.3207581831630087,0.5974408430439802,0.4771443513790645,0.3641558156072352,0.42399264751179877,-0.10842628554507872,0.2567725456769908,-0.217988013123973,0.06782161402206342,0.4936600363262177,0.26963582760399063,0.4637707366731933,-0.14503183665014682,0.2799918749988651,0.3238067179797962,-0.23481537538336092,0.03181334924483784,0.48073337490935,-0.2256539163490344,0.5316423623066558,0.805690935697977,0.36806412288241286,-0.18193673227373966,0.36837732421463815,0.5144289982478247,-0.08499780720763915,0.08035613297001003,0.5933057064884769,0.3818969316427672,0.4354700541955332,0.2569752387611808,0.4514974298266,0.5187341873050192,0.5199248303714541,-0.1975931164695756,0.07485180440294668,0.5226226071479612,-0.14747862017841318,0.21873931160762855,0.6470069927153571,0.4050134558654622,0.6226297773854602,0.2846095855513721,0.21061018473217466,0.2362673579505033,0.3289151658468468,-0.036810576725753386,0.061160687874692345,-0.27869027314648953,0.10661797691097717,0.34807374006284003,-0.18652795313128392,0.6293318302391412,0.002328216943322805,0.5193698024748656,0.31513334352507627,0.4009019351906189,0.5675429555918461,0.39108005007525887,0.5665491935845128,0.2965721085910687,0.3661807057756145,-0.1330812076626058,0.6263554249352554,0.45376136735681927,0.3220830264007418,-0.014892609889900288,0.1861355490452796
Rolandic_Oper_L,-0.3027351659248002,0.4601453987191933,0.014971564029195819,0.5178753861726958,0.22444262579771423,0.5657202300248961,0.5852657872578959,0.7663668376990072,0.17818254882453757,0.04404395482636533,0.31494677365931584,0.3647247269955365,1.0,0.1857162084893937,0.09517291032468382,0.4820484152029834,0.3873642666321167,-0.25366065245361397,0.5755284585776872,0.7608948209632398,0.31598343774046594,0.6297542525627008,0.08365405877347058,0.5602479021106348,-0.23868602591269103,0.5548063543239238,-0.09233074802466934,0.4746579395191888,0.6272283553942332,-0.0017135618000234567,0.424112833336943,0.5409690091257329,0.04245700973033276,0.05759067907603397,0.3662600889449313,-0.3021762446627129,0.7035310842520953,0.27897747846593757,0.3660006145482619,-0.3647712166165824,0.5584330343019922,0.12621506024120044,-0.11519054460956879,-0.5544049221447894,0.07164923610538736,0.3076142860702917,0.6521161080560507,0.5911566090053736,0.482191605449676,0.3599908738474819,-0.0689785423539467,-0.07044104954501615,-0.19506710490512108,0.2076154346915928,0.01547826290943799,0.474261798746369,0.5607806645702245,0.3584903563261055,0.5258534248715159,0.002988337594391782,0.1924959556747243,0.4197898530589818,0.25943307144354844,0.4624735160266209,-0.4401007595300129,-0.261481288615942,0.6270977430686584,0.49923316871712686,0.039179188220334796,0.5565481855519634,0.5419725540163608,0.3362484286236477,0.5293557116129732,0.01777600976955279,0.6415911662235827,0.53525190635994,-0.09084177974104807,0.4821750817183751,0.8157997755548778,0.1417856394851458,0.47512752911491984,0.6424785848468753,0.6753175523894562,-0.02703653107824543,0.3112670480236707
SN_pr_R,-0.014848358875184332,0.07610336326872572,-0.09878233654629606,0.419730211986656,0.46170438794543867,0.44911073370207033,0.09996530995316716,0.21359276200036145,0.42853163309659476,0.18084337381533808,0.18629172950120765,0.4508822615639527,0.1857162084893937,1.0,0.4042280936554274,0.48190385172478856,0.22590069916250988,0.22813643478997012,0.35931658093890934,0.06516033930257044,0.24853752173930513,0.1574810466935842,0.1051163385045827,-0.08646125828412617,0.06429861949831313,0.10449776556267787,0.1994116608835798,-0.03165072810578208,0.17932765264453202,0.2710270184955072,0.3870661281989978,-0.04205191513517574,-0.017637183649162617,0.20156186263486825,0.17295266703996312,0.09803451766319228,0.4063774945265384,0.40062073133389686,0.3396267241561296,0.18056681596684457,0.2238005853806496,0.13936269061806345,-0.027712088933214,0.12228317179851246,0.16356566067597456,0.2486568296702444,0.20395181195558026,0.27485453618823075,0.29585681508994277,0.42888678915270867,0.13707329960748063,0.04695969416872563,0.17023167449598064,0.4654768228960906,0.16252017019021686,0.1697434361059363,0.35031069390854747,0.39013660126545796,0.09363466592821805,0.2031849421570918,0.34038584571398245,-0.230215185064893,0.4032853800275803,-0.2008738151580147,0.2706192732212239,0.22400612984793575,-0.13566004774159185,0.23880914527479194,0.17112539194258958,0.2074880877156701,-0.23322363866959367,0.3326452920361641,-0.04631589141804475,0.25955977732501434,0.38239256821746576,0.35445314524088983,0.14473770284016022,0.5047707372584629,0.18510987427593442,0.1426460358324764,0.27244282261544334,0.19004210631619214,0.2605596696244685,0.32909018286020886,0.1106902314805843
LC_L,0.25363463387087953,0.0903629237129337,-0.24063178645908562,0.3813691525357798,0.5485612076587048,0.44847405083741904,0.10787613021152628,0.15363631307414452,0.5205691790311308,0.07556762623122923,0.09991694815327933,0.3107566895717009,0.09517291032468382,0.4042280936554274,1.0,0.32085771410637975,0.3005374880126724,0.33656642173050466,0.3093304686801982,0.01074740896271874,0.011172489393420446,0.1328462158625948,0.3232904125168848,-0.21960861558286435,0.29228311596430284,0.14148211270760594,0.4416439087302143,-0.001138126990233774,0.2516198708241892,0.4173091520610177,0.4501124795654682,-0.009355043896607945,0.33683691934805604,0.37770731375320443,-0.044152558593664314,0.38771677772457425,0.28040637517351624,0.23134426593046398,0.3616177762762885,0.4925065395118399,0.20387573200637274,0.003523668507672554,0.28413566547456676,0.31778845553289325,0.32206837947541533,0.15847022018602808,0.16887051219906757,0.2579686181557868,0.2777638776588376,0.46957771691282146,0.06107854876139391,0.3566311067086235,0.2932406443861449,0.4183538160546888,0.468531672064383,0.4816569757741361,0.33676022232302655,0.6181581532251885,-0.0927393668117104,0.4767556475336243,0.3241103276486933,-0.16489163159715992,0.4573955763888677,0.025498935556267865,0.32826763595645825,0.41267414003672626,0.015139973959049865,0.15117868603192286,0.3171426164599646,0.05170559075341251,-0.07840451617512534,0.4078970997527138,-0.16177456102922533,0.5115017652995756,0.3206790620489761,0.49320964348200463,0.1002165546742948,0.3297287225793215,0.178020949111612,0.39603082131834877,-0.009024796317847212,0.13895380301129082,0.1914292272024888,0.5423996226153923,0.1198809089795317
ParaHippocampal_R,-0.12333344880460316,0.34684914874847383,-0.08016421517709937,0.700740319655933,0.4862601300810582,0.6444437115782095,0.14833007054730735,0.5466039058737688,0.7146783985909335,-0.07878990673810925,0.5174655933860365,0.6222629495162815,0.4820484152029834,0.48190385172478856,0.32085771410637975,1.0,0.5977324257553741,-0.07323710426436945,0.7113760539621572,0.37193254397360986,0.36672218718221367,0.5980784451516191,0.22518095653623157,0.11764503276798305,-0.293696622406647,0.17224518818975898,0.47510298999206757,0.4493037400427697,0.20956001060555068,-0.07605814447778313,0.24193724974653072,0.24284234025947019,-0.1252004159921773,0.1724347860546534,0.7202876291538675,-0.0143299008981292,0.7961095858372523,0.6421125509001591,0.7039386269597823,-0.09871013596433459,0.48807267566964246,0.3370440176030813,0.06431720491394467,0.014097940524646899,0.5029390301046924,0.6132122720986207,0.5427517128722744,0.43986616729150135,0.4141437659207031,0.5393303642957239,0.3272858437441,-0.020807097206033222,0.12704815972136876,0.5539802379641102,-0.02582786046239341,0.23277909426072543,0.5580080543421555,0.37159233387867874,0.5858902942895718,0.22034258227625572,0.6083457126006859,0.13773062868846475,0.49449390725480047,-0.04561784293374249,0.03168210169220308,-0.0669830805772242,0.16311124646509353,0.6897206534205348,0.13772363023300196,0.6449839171045503,-0.04708399481789445,0.6156600426717327,0.1524849770661973,0.2956736798669009,0.7403726652115873,0.6211613912904254,0.3431422748566638,0.3867125524349158,0.5176251399295372,-0.10863916048686979,0.5222323220430467,0.7086372519591335,0.5752487859889439,0.03077048501143447,0.44732252897503155
Cerebellum_3_L,0.04902228024882601,0.13419911888549965,-0.14377959056867334,0.64003813351041,0.3993459337045506,0.46877700347828666,0.31942050707704306,0.40731588243076977,0.49994868688353306,0.13086729330254457,0.5157318068316641,0.27251112179759246,0.3873642666321167,0.22590069916250988,0.3005374880126724,0.5977324257553741,1.0,0.12731502304273584,0.6381281135958,0.14398050396433465,0.010611576430749416,0.39127311390457664,0.7099233785486726,0.07098299443060957,0.11746216805063846,0.2568265359953188,0.15522188003558005,0.5641251101390361,0.15091957339371428,0.24773002023149335,0.35306198236297354,0.34112579414051486,0.3125116803428001,0.39952949518976394,0.43904503579581616,0.07722111897721089,0.514094166167376,0.17348700522267432,0.8775445500927881,0.1810379255965512,0.2903439966201815,-0.008772252143317083,0.1517715871429628,-0.04126845513623498,0.22940537764276603,0.443917238649668,0.48087400444526357,0.43787250681656953,0.2966190600470812,0.4582233234735105,-0.06763423937368698,0.4232809564614262,-0.05663868424367817,0.08553932839958908,0.40650041499431855,0.4064324517529549,0.23504011341477507,0.34220224403238075,0.253999111726091,0.2018002180807616,0.8450253707102663,0.12080338775654474,0.5747592853069023,0.30205105110029523,0.007493140166590762,0.1770588643819256,0.4119196814001868,0.5449471913751681,0.4696672625567553,0.2770468094377863,0.1955537858843547,0.2579486661332874,0.09616000631339108,0.45766746659607327,0.3340632721583061,0.7557768950002313,-0.12589756214307066,0.27207493854821446,0.4311696979646752,0.2706148889747393,0.05167440399849772,0.37763078105249237,0.5114107708125999,0.34754292643776497,0.5717810925783126
Vermis_8,0.4478783509779219,-0.23519694851468265,-0.341753142275226,-0.04089164918434888,0.30259326130316644,0.26215136679017137,-0.1728955649261942,0.009056292895558192,0.23021129891714778,0.6740466578848398,-0.19689647202147645,-0.3207581831630087,-0.25366065245361397,0.22813643478997012,0.33656642173050466,-0.07323710426436945,0.12731502304273584,1.0,-0.0999174166803662,-0.5446120018478808,-0.23342002342222853,-0.1628879660018156,0.5345122047869612,-0.2590925192820614,0.5249292287599759,0.036439095582931416,0.09349369017522721,-0.26276564489817855,-0.2239271585163996,0.7788164934748368,0.3285632730796726,-0.27950291819155987,0.46952785059904667,0.3125092613883868,-0.46012276993543827,0.5717562884264822,-0.04997869245444949,-0.2730353759243203,0.09462253344266218,0.7305163755823283,-0.2229971495111529,-0.21277471530786618,0.2203461610252,0.39196700486008645,-0.0030171553649119805,-0.17634880822721058,-0.36126797226111046,0.005791842919816838,-0.12629277572286332,0.029926905392134964,-0.23915213785879424,0.5258593551335318,0.393750460090101,-0.03523352573267483,0.7260137901831675,0.3113398127373063,-0.20173180395539791,0.0987859532198977,-0.46218042324953956,0.32797755525140404,0.2005127942558139,-0.4756900201131396,0.20016542214182415,0.041418446910290924,0.37735680916783,0.7978206486507952,-0.10735392550784655,-0.07669551363842882,0.7489279994059582,-0.25125797244292775,-0.022043059051978175,-0.11983861435607471,-0.3896909605863304,0.17206528730534829,-0.1059131571134992,0.01713858417234756,-0.31358695754882726,0.3836317746119327,-0.12589190425187552,0.5517518219369438,-0.5114728942374817,-0.22633748073695598,-0.07447962445529206,0.4192654532923996,-0.008057126703468948
Frontal_Sup_2_R,-0.010622297322848298,0.2815821266901981,-0.005723216472952272,0.9311795021066122,0.3925696593912856,0.5140384367616312,0.3822067482874727,0.5266553434970811,0.4841413584776276,-0.041704761757760125,0.7137416998066273,0.5974408430439802,0.5755284585776872,0.35931658093890934,0.3093304686801982,0.7113760539621572,0.6381281135958,-0.0999174166803662,1.0,0.45575902451703143,0.2709563510655266,0.5563353969876234,0.37706440659202023,0.3424063510776333,-0.1173801319919863,0.4064496518998552,0.2986552417945118,0.6628097601553843,0.4119293937277717,0.027618126314018082,0.44635117035151967,0.4533229464726794,0.13323203378101783,0.4091671447925257,0.5381621470221079,-0.13000968353206666,0.7535718400541203,0.39578584300648884,0.6781558193735298,-0.054371991366632365,0.46877811635122946,0.32089231258007983,0.14158225249671622,-0.036955654641789966,0.3229088038147893,0.48040077626014954,0.6626885080265912,0.5579308473674076,0.46327741699926883,0.6831421523569338,0.17240632702317205,0.1981303544059382,0.06182050829461443,0.38291600250704594,0.1261524986586974,0.5111242856131173,0.6158951776198982,0.5707248778604452,0.6021656959830735,0.24843288363554775,0.5561224279661535,0.2911114164415946,0.6184874736287264,0.2702074156655114,-0.02093928922538175,-0.13509879172219943,0.39984774670225565,0.7015709673117229,0.16775058784475333,0.599340061051949,0.2348613354660104,0.538744543360614,0.35938111344106605,0.375770820471024,0.6299513192977811,0.7146940805922379,0.18749819778424126,0.5227512333486504,0.6028030321943411,0.15241483548480184,0.4036924575746549,0.6038890518358092,0.7093247121207964,0.079620326301409,0.5107897424490222
Thal_VPL_L,-0.40865388012913323,0.395330145612457,0.2831473293266342,0.3546660475087918,-0.03216883691981739,0.263334441851445,0.6085599959455853,0.4780309250614612,0.011072521442339545,-0.27081931175446367,0.24494348628610674,0.4771443513790645,0.7608948209632398,0.06516033930257044,0.01074740896271874,0.37193254397360986,0.14398050396433465,-0.5446120018478808,0.45575902451703143,1.0,0.312144580257101,0.5467116075253653,-0.20907667309708894,0.557179510848052,-0.30439672169265386,0.5068463403389549,-0.03678723586057459,0.4061682592375564,0.7407193534933917,-0.310111273865539,0.21610297099800022,0.5318172114537791,-0.10984733588240747,-0.17080689327491844,0.4114499852525393,-0.4714587610089404,0.5092453410754885,0.3990706479217241,0.13226885291215917,-0.49693289389772405,0.5509655677984411,0.22453765159292002,-0.14943100498710515,-0.4987327501087717,0.1363037291279818,0.20701454781082168,0.6004212783781961,0.4426499632468329,0.35711304596380616,0.18976961814832813,0.13028255870859276,-0.3233803133675488,-0.33392789623809793,0.20226468925047347,-0.2965135206024457,0.28156791587084506,0.5891716008427198,0.24210526928986137,0.5742421813042303,-0.11621661089691439,-0.04390004215194799,0.6981914185961317,-0.008341918860012976,0.4142212376107123,-0.45363567482982764,-0.5886085126345886,0.5542204697007377,0.3458866756654497,-0.34248545072841247,0.5596924000289083,0.4786269823941156,0.31223492638654127,0.5756077925076596,0.026883257323210234,0.5974487807612823,0.36797051620089094,0.1838250897547421,0.18545283636126483,0.632308820816587,-0.13562819961763517,0.5553744825106718,0.5427112710314298,0.4765933809362867,-0.1866411806627147,0.23811850671914583
Heschl_L,-0.5753697830973888,0.02633471196710035,0.44012292136158765,0.1969507859483299,-0.21517909365963103,0.3437869033011359,-0.21455413868052217,0.40923091577946236,0.09797812164350532,0.1900844277287474,0.043909178661619475,0.3641558156072352,0.31598343774046594,0.24853752173930513,0.011172489393420446,0.36672218718221367,0.010611576430749416,-0.23342002342222853,0.2709563510655266,0.312144580257101,1.0,0.2571018112269135,-0.38816728225381847,0.622404051218254,-0.28938984956714614,0.15606041812859284,-0.10806728910433396,-0.08152727311251844,0.36462629376567485,-0.08870475520508878,0.28728786256516187,0.17024031047735835,-0.460567048161034,-0.43079118368368047,0.3697780158712401,-0.5575678793487003,0.5104805195589955,0.4500814225789581,0.21567692755594617,-0.536885972885169,-0.14869008255481342,0.7900661355477322,-0.5685929544362491,-0.037018884117510364,0.21733255723736408,0.2796356215793745,0.09091674631022822,-0.25670824245618223,0.27958384655349805,0.03892094512384159,0.5494603555441222,-0.5712359764357345,0.1403177530593071,0.4524108176735123,-0.3426088148959031,-0.012655098773484676,0.5833147405731945,-0.02926298777510413,0.6031911310069248,0.3054884971029306,0.0305046808337952,0.00419437562955384,-0.17681143024917917,-0.3479284406372944,0.12292506236367239,-0.26949553200230475,-0.2922637148393215,0.20122787853712412,-0.06856510936392633,0.6392246643675622,-0.022215997144333647,0.14669002807047216,0.33635879692072823,-0.12288994405846658,0.27268408960162904,0.19159609768858685,0.572908604053895,0.29137055050512983,0.03287764254514412,-0.2004014338190371,0.7308551486566621,0.32285527837838107,-0.022632478463440218,-0.0754847390952484,0.08189284635697774
Thal_PuA_R,-0.18561191749660383,0.4406590045723265,0.07494778654602435,0.4933995332320646,0.21314975952547202,0.46184812322428104,0.32277888252447906,0.601820319637984,0.2704378372499247,-0.09830919030914125,0.42220269543737887,0.42399264751179877,0.6297542525627008,0.1574810466935842,0.1328462158625948,0.5980784451516191,0.39127311390457664,-0.1628879660018156,0.5563353969876234,0.5467116075253653,0.2571018112269135,1.0,0.07601985683041634,0.35287604630121044,-0.34287343575918516,0.4666138406365101,0.14202325169353172,0.5613550839951699,0.3517728661731646,-0.17709574749260018,0.25526924775756915,0.5803851048588377,-0.06316065854952625,0.08434902297798899,0.48800710097878913,-0.1741197758209079,0.636251995473602,0.3153881312748259,0.3961338063964709,-0.28748719104767345,0.5082820130727738,0.20644865429952894,0.013548979214420128,-0.37808276080763187,0.22493557873118109,0.5650451395975723,0.6053316431675425,0.5404581639828165,0.4936553545533118,0.2837028386881822,0.0250721642112446,-0.04948693468388548,-0.1484989399953799,0.27123491358489904,-0.10185160456943809,0.4380612797560025,0.48192609688416366,0.2500010117874902,0.5635677350597795,0.03192214607052468,0.23658514835985334,0.36778197844615523,0.2263676354797326,0.2781152039269274,-0.37939586820471805,-0.29856485797069315,0.47242762677347533,0.565331516414786,-0.0377190761237008,0.5883566606820853,0.3718794912051857,0.48204127092698557,0.3190229878063452,0.028608838002040463,0.6952758725451152,0.47754499757422175,0.02573371049640687,0.45564956818285324,0.6503053595906186,0.15507807132129262,0.46420247859151015,0.8116509214502544,0.6461778898758601,-0.17313332167925496,0.4045952351727742
Lingual_R,0.5121568257629409,-0.014015682476645277,-0.4160957902469855,0.4209675372536011,0.4738099551052861,0.34065258107257607,0.2675213980864683,0.14417065071276502,0.3841765648350025,0.3186052211395774,0.2985451036550453,-0.10842628554507872,0.08365405877347058,0.1051163385045827,0.3232904125168848,0.22518095653623157,0.7099233785486726,0.5345122047869612,0.37706440659202023,-0.20907667309708894,-0.38816728225381847,0.07601985683041634,1.0,-0.17509210996393398,0.43886365171118413,0.24757698249178808,0.1790908191361845,0.34185429537201717,-0.03508117343262693,0.5880595112839666,0.3544010401138895,0.041751141662721786,0.6918940505903309,0.6297087042158894,-0.06397728438049963,0.5021263863187795,0.15575095599070102,-0.21677538090554865,0.5768432136146338,0.6326613672998994,0.09890366863656047,-0.32850024049853505,0.45926270802419933,0.21056860712825543,0.024150014472577558,0.14172791751194297,0.12227329913655142,0.38418548837427147,0.019595867406377736,0.3648950000249505,-0.38919202074757026,0.8390845394704259,0.08923310354886996,-0.16157156989172475,0.7774049546297191,0.5033424632918665,-0.08728479742010657,0.36641423216242797,-0.2268402839375502,0.1878530945486938,0.6812936553491431,-0.05594393433881163,0.6311495857655289,0.4605561841778381,0.17042222590795825,0.5535973004290102,0.40657507548462934,0.3398685092673237,0.7597797478837096,-0.13865588158891806,0.26733243274143176,0.029524900474672596,-0.1234669916852111,0.4915781832447432,-0.006706346170649273,0.4609358364805477,-0.46383038247019653,0.25658021947296245,0.21577788867386055,0.5462666295987352,-0.42682309533285234,0.021484180321261752,0.34799354247306424,0.4840690075443336,0.4764429407224251
Temporal_Mid_L,-0.5201205276645327,0.008663363902069812,0.4838356613850285,0.16740612450997397,-0.44787310731251134,0.20494560540391302,0.11382248924458334,0.5495139340196593,-0.172945638724835,0.25939084760690767,-0.0102925133537147,0.2567725456769908,0.5602479021106348,-0.08646125828412617,-0.21960861558286435,0.11764503276798305,0.07098299443060957,-0.2590925192820614,0.3424063510776333,0.557179510848052,0.622404051218254,0.35287604630121044,-0.17509210996393398,1.0,-0.20820542831945874,0.40273259700223796,-0.3289063108285625,0.10359646769405559,0.5896950219704025,-0.03940450594503594,0.38298634962710804,0.3927669840208555,-0.22580212618549114,-0.41099756502667467,0.1927860495412271,-0.6569052289136852,0.40553118825275325,0.19014153330201553,0.1124246574648845,-0.5526203972619695,-0.11201597818791978,0.6179482746138409,-0.49516327152693074,-0.2568986092427786,0.1176520448521965,0.09374677556342297,0.12649086222201605,-0.06838294550430288,0.1254185933888978,-0.046732974298559486,0.3110241978361841,-0.41156231804105986,-0.06720713545788705,-0.03270140055495242,-0.2182721747626235,0.24433323574121643,0.4653352109438253,-0.1238161671972876,0.677329331889913,0.11634328725410362,-0.08882796239594296,0.40293499837050195,-0.24609595939214896,0.29226723578580555,-0.20815495625044542,-0.42589942310840057,0.30235898392209687,0.17181263764784785,0.020366192418861912,0.6487170154211833,0.6249983640037948,-0.12313238984333574,0.5918293357436168,-0.16105230532065026,0.19711063208757373,0.13813379605618686,0.252217893237155,0.35795793991188957,0.323331788313796,-0.048536004342765025,0.5326309976691175,0.26204399843920756,0.08650930753601357,-0.23063359473776146,0.06011169204725744
Cerebellum_Crus2_L,0.3563039674249175,-0.22190573298715047,-0.04574786757967345,-0.0457633013279446,0.1848133897994622,-0.019109385905204397,0.10717248534170902,-0.2177050090577378,-0.04614047619286577,0.4100989645372957,-0.08729803723362203,-0.217988013123973,-0.23868602591269103,0.06429861949831313,0.29228311596430284,-0.293696622406647,0.11746216805063846,0.5249292287599759,-0.1173801319919863,-0.30439672169265386,-0.28938984956714614,-0.34287343575918516,0.43886365171118413,-0.20820542831945874,1.0,0.0874242741478346,-0.06475914459210509,-0.1756116699940386,-0.012321272811967569,0.6452934429903894,0.24522054514339436,-0.2086860600944486,0.582811057897932,0.3477338397212518,-0.48578411109746306,0.3099627813990824,-0.2522573329566485,-0.2801669630878757,0.0305105560700331,0.6020136600628022,-0.1414457581379269,-0.23770981794294446,0.2140370017712246,0.22532995976928827,-0.17827499647802328,-0.35644610454492975,-0.2573222429138256,-0.01751974359847799,-0.1488550577047727,0.028713494995489912,-0.29492369379608374,0.5003731392205131,0.06882942843092575,-0.148499401804899,0.6230147808447707,0.20416509526790194,-0.18566885432348595,0.1935815661432491,-0.47761874839314405,0.16166949659195085,0.08860343975759749,-0.24705707589601772,0.13999004600868148,0.13603390386568928,0.2436088485215276,0.5733587816117612,-0.049241426949131535,-0.21883040655018288,0.49667719309588176,-0.42664719260902584,0.035410963869091795,-0.22034469686802827,-0.1881316435266759,0.22525166480861075,-0.30537832732078296,0.010850275191476471,-0.3576086544132894,0.099031330798124,-0.20477986565451015,0.432481113197593,-0.48723155906072524,-0.46809178713301103,-0.122241138983787,0.5166316400907607,-0.011154884641912364
Thal_VPL_R,0.09277368330283228,0.2636219174854991,0.09816300106297861,0.30399022737084075,0.003261262873384943,0.2954187739672827,0.5486999734667072,0.3855706922525252,-0.1330616396693196,0.14650299884705675,0.3298413753537042,0.06782161402206342,0.5548063543239238,0.10449776556267787,0.14148211270760594,0.17224518818975898,0.2568265359953188,0.036439095582931416,0.4064496518998552,0.5068463403389549,0.15606041812859284,0.4666138406365101,0.24757698249178808,0.40273259700223796,0.0874242741478346,1.0,-0.19422897310303952,0.4402435517331495,0.4763282520660867,0.17283285133984383,0.34951494896146224,0.49165551756338005,0.43444876795340254,0.19400091742445752,0.07760126932559964,-0.10304321610257323,0.3477560715469089,-0.060369558648329325,0.13267324969402106,-0.06559591904973745,0.4356629417613092,0.00038944946676463404,0.22470048709380985,-0.4116420514294764,-0.22301579373662267,0.09929438212963211,0.320718052386048,0.4534681795752021,0.29649238169460246,0.0608568246036525,-0.3405012616663407,0.2190455901203833,-0.255602433108977,-0.03384907963524415,0.189095633742559,0.57281794207124,0.2849973461793435,0.29431275751505415,0.11608286126679584,-0.04313184687107396,0.06092319008142573,0.381315218987022,0.04509901283704945,0.572617836100859,-0.2794951840647614,-0.08633870144027546,0.529171862712318,0.36967260753854375,0.19059173123001924,0.2083750309945127,0.5952091088638692,0.16353515838538193,0.33313243315715235,0.0171472086672702,0.37378537546106244,0.39302263514422664,-0.30626765737628936,0.43740436239275365,0.48850111897942655,0.3781824834660619,0.14751242636364242,0.37747462590836905,0.54764288522579,0.10782244517138696,0.37946565599208465
