,Calcarine_L,Thal_MDl_R,Precentral_R,Postcentral_R,Cerebellum_9_R,Thal_PuA_R,OFCant_L,Fusiform_R,Temporal_Inf_L,Insula_L,Thal_LGN_R,N_Acc_L,LC_L,ACC_sub_L,Occipital_Sup_L,Cerebellum_Crus1_R,Heschl_R,Amygdala_L,VTA_L,Hippocampus_R,Supp_Motor_Area_R,Vermis_7,OFCmed_R,Amygdala_R,Cuneus_L,Vermis_4_5,SN_pc_R,Thal_VA_L,Thal_PuI_R,Rectus_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Red_N_L,Occipital_Inf_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,OFCmed_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_R,Cerebellum_9_L,Vermis_8,Thal_VPL_L,Cerebellum_3_R,Cerebellum_6_R,Olfactory_L,Vermis_1_2,N_Acc_R,Thal_IL_R,ACC_pre_R,Thal_LP_L,OFCpost_R,Thal_PuL_R,Cingulate_Post_L,Precuneus_L,Vermis_9,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Temporal_Sup_L,VTA_R
Supp_Motor_Area_R,0.2467196507278504,-0.23430581932985087,0.6836087887355684,0.7217393579706566,0.03447735873272383,0.6461778898758601,-0.27374350733362607,0.19081811421925968,-0.1044911253876287,0.6750325437074106,0.4720504261347591,0.7028036590846614,0.1914292272024888,-0.29802521170214347,0.10108495928661926,-0.10987539243917217,0.6935550624081194,-0.24746462301412392,0.057237840061883996,0.2851452725046211,1.0,-0.04847070550752127,-0.08668222624549217,0.10044351946803849,0.25515789660692445,0.4698103172264749,0.22729744997141516,0.52305539835135,0.5076558490943526,0.1700928387373478,0.28206968455093434,-0.02528964386635418,0.4084193623544522,-0.25271837598168123,-0.04012728895496402,-0.36446471640636185,-0.05736381525558481,-0.2769996081369074,-0.47995759439823016,0.006305396654992944,-0.07447962445529206,0.4765933809362867,0.6020683907884938,0.16096512285679687,0.3220830264007418,0.449977925813414,0.24695063063062372,0.49354249721489235,-0.2834293490933123,0.6525632953369079,-0.04689949559853315,0.22609047269308305,0.4423711645896497,0.6521143893593746,0.1603768293059466,-0.17863132772822496,0.5431755106890215,0.4772162389611999,0.33501828039076864,-0.24337104799146764
Vermis_7,0.29068907518446324,0.5458275242343708,-0.4074198569838038,-0.23154813461756554,0.8627121042289951,-0.29856485797069315,-0.2744575839689684,0.6978470253068404,-0.0063588475704845,-0.2816354794399863,-0.43161442035052544,-0.06438138676382266,0.41267414003672626,-0.3504200512554164,0.487694575462491,0.8725510079504837,-0.15276292195248117,0.01617833626204926,0.2929671773389369,0.3589748889582751,-0.04847070550752127,1.0,0.42594777269233447,0.3138613685373463,0.584661696611044,0.33319920098425987,-0.10959596402142076,-0.2775387590398376,-0.05779218316157538,0.24042560397848856,-0.3837713938737155,0.762070422282634,-0.25966264130096006,-0.5389614910827268,-0.1778369648226966,0.4869539016591403,0.25837439831326303,0.6154628259848615,0.4071163516049539,0.8358433195156451,0.7978206486507952,-0.5886085126345886,0.34773459958320996,0.8155783331045514,-0.27869027314648953,0.14798410191434783,0.27589757038628004,-0.3472955949755342,-0.009701093283059854,-0.15670420206520516,0.0583945324898171,-0.42272070091220265,0.25294945665321683,-0.09893769505484785,0.8013822551663055,-0.2897719895557219,-0.0030070869887275026,-0.42483531621286114,-0.41680407309080836,0.3759488749722846
OFCmed_R,0.0010557016812789482,0.10179796396216682,-0.32468703909121216,-0.17163492308470962,0.42858445524501654,-0.03290868011795622,0.45427601843579823,0.5636601935045511,0.15199576143136037,-0.04668181336978541,0.01355262515406959,-0.19038556264987438,0.39849497927187155,0.4020579502483539,0.29299906399204345,0.4330000783388955,0.130821769022582,0.21480483146734194,0.003860825713744559,0.6216215437634699,-0.08668222624549217,0.42594777269233447,1.0,0.49318252441765265,0.14357749613626852,0.330505003531975,0.1496102682616874,-0.14094661240492423,-0.10298238527299686,0.7935422809822632,-0.00047339943766033717,0.4067970580891808,-0.210689520309252,-0.35846118341805655,0.10022248729280486,0.5500889585764448,0.8432862139780765,0.602117334704182,0.6918616445549435,0.31341245840242443,0.252704695173711,-0.16412527062506,0.07919102516101957,0.40137782944096406,0.34248017131882247,-0.06446601091894116,-0.1949939609490927,-0.25445426432817403,0.5624015838151042,-0.22813311624468646,0.7771941032929697,-0.12655248813119194,0.22495746354448873,-0.16474620305189053,0.34031387010814107,0.2714808367527759,0.031101571199489975,-0.43374104388600854,-0.25340423268860096,0.4792966957303344
Amygdala_R,0.36735433536624945,0.11135815212041338,-0.10450163722570904,0.1085714153981865,0.4486957234984778,0.028608838002040463,0.37193083156095136,0.6324762346909674,0.06252353255742672,0.12666234478740168,0.018890793172658862,0.1138924860149083,0.5115017652995756,0.1523552017561765,0.22670388869561303,0.3771439274600162,0.13012566029468106,0.22934872828927483,0.39045978857902097,0.6044194470287407,0.10044351946803849,0.3138613685373463,0.49318252441765265,1.0,0.24890142284601205,0.42474493005528263,-0.0552129916702645,0.06538184523541155,0.2712282393910619,0.5069677152138478,-0.05261537562009326,0.40820252910490423,-0.25233545614979375,-0.26385537165435097,0.08106557533479591,0.44732430542019586,0.5065797640103856,0.5659954729348751,0.46439392967216775,0.3544887142097063,0.17206528730534829,0.026883257323210234,0.3671756707356413,0.54947719505737,0.4009019351906189,0.4189214743043364,-0.006128912980149179,0.04125640967024283,0.3556673016115425,0.0746624694508089,0.5276471742385156,-0.08788399177524683,0.23348901064194189,0.27023710639694587,0.4305825288347499,0.047631837734311185,0.07971597898979034,-0.06888085041416601,-0.0866926317150597,0.19093129935561845
Cuneus_L,0.7793304923727262,0.47117347267665405,-0.11918072964105753,0.09658641823561469,0.6845669305648143,-0.003965884102466259,-0.46391246656526175,0.5422981776017887,-0.1132898426177943,-0.062039301745851844,-0.34620572681265255,0.20785782720568982,0.2863426040641207,-0.5769486135452436,0.6720463800310904,0.6082853781671417,0.16592674989841358,-0.13578855723742642,0.23976093532720166,0.1679882567526797,0.25515789660692445,0.584661696611044,0.14357749613626852,0.24890142284601205,1.0,0.3964078714970553,-0.16433634369093683,-0.05456145703259637,0.27776347236667404,0.08860134826629869,-0.2709571821769242,0.6626834671427366,0.06921662309947856,-0.39691378550565015,-0.14564200291017615,0.11004270687685998,0.09850339933376986,0.4058643657312752,0.1862708249501138,0.6212613125870817,0.6383898620274117,-0.2787831445500292,0.6089823494607602,0.7698892271343835,-0.286152319736397,0.2011786816517821,0.5218648372516759,-0.05442032069184222,-0.2412046584451812,0.20872030823258117,-0.09705752909348586,-0.5966692959245317,0.21994300568393851,0.5518230414980917,0.7622642932851658,-0.38742428890691355,0.10111976344453927,0.138037637211029,0.01105054354116116,0.12866843030158714
Vermis_4_5,0.3495704136534526,0.00950049194425769,0.20350022434481777,0.30160138130434855,0.3566180467103547,0.386660917116381,0.03906262706107936,0.6844056061805721,0.2271645510719005,0.4192843447073894,0.38167046402691757,0.1416674493869956,0.32174778876786614,0.011241816450570107,0.12334632738667689,0.2466318827898729,0.5446748096053867,0.20083335046623238,0.27584134173173674,0.7655311479164186,0.4698103172264749,0.33319920098425987,0.330505003531975,0.42474493005528263,0.3964078714970553,1.0,0.35869163484556804,0.2060172101549662,0.46868138685687294,0.3226754608147056,0.23091507886440382,0.1940610445306554,0.14315106747941864,-0.34265161136034933,0.24744699507170717,0.23439008400687028,0.23175237220911157,0.2872270124875953,0.19765999200896658,0.30096881165844225,0.2754107160635098,-0.0046418855236110244,0.40205494897027133,0.5382945186204195,0.28417644012367327,0.32622772116056603,0.08574498385138123,0.0475424615498987,0.2700990782496815,-0.004511174656249334,0.35121310101987463,0.13088127603090674,0.6674764222488777,0.35051115348331496,0.3396970048299297,0.0888279636852479,0.5489308713801939,-0.09171030525862625,0.18710590882703088,0.32224992651877543
SN_pc_R,-0.16191433945907416,-0.03273333299936802,0.13225767729918167,0.06172276426704166,-0.029840188398325695,0.33538262202088404,0.24432397361207303,0.03284142912657596,0.5339522336705474,0.5486544432426228,0.3129121373670122,-0.18554875313755348,0.0632557031498242,0.4020855335545457,-0.29380139172756853,-0.22995532778543512,0.3167895770088472,0.46678073533008635,0.2698783335656863,0.34993476958995245,0.22729744997141516,-0.10959596402142076,0.1496102682616874,-0.0552129916702645,-0.16433634369093683,0.35869163484556804,1.0,0.38831956341335944,-0.0028453404984632954,0.09733098903076629,0.6691939790503995,-0.26793850788324575,0.564437460470108,0.16481528200845236,0.5439800356580391,0.08445472939225743,0.06297442831691424,-0.0648440437434917,0.005197039946803623,0.07012423601791953,-0.00852497874449209,0.32049328244519,-0.05470058709526321,-0.09355590606089874,0.520931948807563,0.2210740409816116,-0.07338535720422557,0.12993175246916952,0.4249345302734342,-0.05806449770572823,0.2922875642047875,0.3848213462977812,0.5495831488784748,-0.09753828069234746,-0.11320576697252191,0.5070232903311586,0.5047196109891899,-0.14872248501160726,0.4570760130910216,0.28282643646782096
Thal_VA_L,0.016190482321121136,-0.04654100035256134,0.3506578453385394,0.3378613658891117,-0.07277105860836515,0.5712304088072151,0.0653345505216273,-0.09151035953292631,0.20237980520670737,0.7220069170229692,0.2695487910214145,0.32534046485681367,0.12427102326127262,0.08359734587617829,-0.24824214893087698,-0.34340630483461576,0.44606401205838175,0.09831548929470313,0.32464483112107373,0.1335771333995981,0.52305539835135,-0.2775387590398376,-0.14094661240492423,0.06538184523541155,-0.05456145703259637,0.2060172101549662,0.38831956341335944,1.0,0.23292452323473017,0.011581673151718961,0.5253285634682376,-0.33364403100588164,0.37453734039284636,0.13804231542605774,0.26044360753404217,-0.3161787820805037,-0.08753581319537235,-0.2553940464895258,-0.42323230011653284,-0.02616033316389558,-0.2680156351012082,0.5933173409666611,0.2617905832031649,-0.12115366544494889,0.3923088164212289,0.4627566442848742,0.06948309405270173,0.5050602037099767,0.003389461031103927,0.3836222768017802,0.04495118191835397,0.33786322356174514,0.4618253261246308,0.3275347920248072,-0.006350832385923975,0.21101239226295285,0.5176421258762928,0.25677698121267123,0.5878443485808882,-0.03848464577593314
Thal_PuI_R,0.4854869219539214,-0.08636238421845409,0.5240166619357359,0.5761131476672663,0.00031732323728080286,0.4045952351727742,0.004590948016742297,0.2903509491785618,0.022799870921923312,0.4569535901210772,0.4703511803908466,0.27495743823322694,0.1198809089795317,-0.13739823940545562,0.02283821278899001,-0.12457231771991667,0.5313968083930213,0.10264581815732331,0.10064221877376966,0.2911583391219141,0.5076558490943526,-0.05779218316157538,-0.10298238527299686,0.2712282393910619,0.27776347236667404,0.46868138685687294,-0.0028453404984632954,0.23292452323473017,1.0,-0.027510018077162614,0.2007807219611796,0.029163006834283908,0.1916071735111831,0.017734172397726625,0.17797877270999285,-0.16656500995775397,-0.044594574035010257,-0.17552792572723203,-0.16889580288954847,0.04367971714019336,-0.008057126703468948,0.23811850671914583,0.5708092877798702,0.2116282880581688,0.1861355490452796,0.35553233367612747,0.13086593149141867,0.26524257536545565,-0.0029216144790691527,0.353238933357757,-0.020587697118037877,0.15018258758117353,0.24829793489462934,0.6236854616985588,0.15467591511958187,-0.0016967508395042904,0.2710583164814977,0.4991880635973959,0.22607070368903565,-0.17020983388836516
Rectus_L,-0.12078117848343134,-0.16406095934763412,-0.023734596186573486,0.14158085462526876,0.24431946221104134,0.14202325169353172,0.38612063297727206,0.5038435935404398,-0.05696591512597376,0.09134460024595578,0.1630246278810914,0.16725646176906514,0.4416439087302143,0.38646989681042326,0.34740159020239864,0.3308731888633062,0.2967031084892475,-0.019141814086405702,-0.15710378678264503,0.6246908593464976,0.1700928387373478,0.24042560397848856,0.7935422809822632,0.5069677152138478,0.08860134826629869,0.3226754608147056,0.09733098903076629,0.011581673151718961,-0.027510018077162614,1.0,-0.03955504145260714,0.3377904213962169,-0.17066420826167708,-0.3733106817827829,-0.0998418684216526,0.33825647024366995,0.8913673004757172,0.44681818851137767,0.5065847326017311,0.07001197849745577,0.09349369017522721,-0.03678723586057459,0.10989738299372664,0.26964692152553754,0.4936600363262177,-0.09735814921530603,-0.06355132783658872,-0.03721187861443402,0.31255051978809767,-0.07077640733672341,0.6837040666487306,-0.026213206139054666,0.2239552816604686,-0.05500411895451008,0.2285551434778953,0.13145036898450632,-0.032252654553535126,-0.18374729660699138,-0.31663351807312873,0.3332025468651782
Frontal_Inf_Tri_L,-0.08174603971215232,-0.1826740729999409,0.3724245023754863,0.2320951518881951,-0.33459740164246926,0.5003084672606801,0.423743347618118,-0.13446072831660003,0.7170721436186781,0.6933737967797469,0.5132482415798286,-0.19511439572650047,0.01231210251039254,0.4927910770106507,-0.5083060323306382,-0.6289027288530562,0.412059099818744,0.6632918394440529,0.2947535441744894,0.1501613658527617,0.28206968455093434,-0.3837713938737155,-0.00047339943766033717,-0.05261537562009326,-0.2709571821769242,0.23091507886440382,0.6691939790503995,0.5253285634682376,0.2007807219611796,-0.03955504145260714,1.0,-0.5280399956610973,0.46908312451823286,0.4402221209741276,0.8197162945415281,-0.08692033426941297,-0.03567976470470629,-0.39443084928914945,-0.1504999499363713,-0.13662503238540652,-0.2844688313363248,0.5806024109971749,-0.03591904788585398,-0.2914035689865035,0.5365731013346334,0.22185775363456234,-0.3549353511658032,0.36079548753206636,0.5062003751668747,0.04222040859607048,0.3280372228543989,0.5147309328122125,0.39691854531961357,0.13243086593783807,-0.29172336718317177,0.7753587961334264,0.6586991290321947,0.16669539766339378,0.7675071819901252,0.05510795148401111
Cerebellum_Crus2_R,0.46467278704310483,0.5020985884598534,-0.3008189623189297,-0.05043173710482856,0.7771908228870329,-0.28748719104767345,-0.24010055063918243,0.6455898579785331,-0.2634741864740658,-0.31473821568660204,-0.4332077001039563,0.06392860634301163,0.4925065395118399,-0.3354287777670202,0.68181546423793,0.8557478880384607,-0.0961744618605267,-0.13535861752369485,0.1067858955719727,0.24500142707018605,-0.02528964386635418,0.762070422282634,0.4067970580891808,0.40820252910490423,0.6626834671427366,0.1940610445306554,-0.26793850788324575,-0.33364403100588164,0.029163006834283908,0.3377904213962169,-0.5280399956610973,1.0,-0.22958611155285752,-0.4526947969996874,-0.3059635625176589,0.3855256165486883,0.4156991633755251,0.6427386631130341,0.4855403135569618,0.6784179425393543,0.7305163755823283,-0.49693289389772405,0.49788294294592095,0.7947476178920063,-0.18193673227373966,0.09267542413562502,0.5190375260927083,-0.3074531271129712,-0.07827865936736704,0.050077102111055025,0.03795943429380234,-0.5272069397273357,0.09392088242200983,0.14058121347525668,0.7845365609536928,-0.40251962147724174,-0.25649235407473886,-0.12514193643717275,-0.49774848309454983,0.2440752107569654
Red_N_L,0.18363854050424663,-0.011365210035718352,0.30804166057557375,0.23128114728106014,-0.08814814103437697,0.44041981791045776,-0.22140623260377965,-0.18770786373814272,0.23967887034526544,0.4944395043613514,0.2030136648734064,0.22997082043992256,-0.17795410718917953,-0.11719143465866898,-0.23027993109751518,-0.2999559452055664,0.34816549960248566,0.0576165766537847,0.06421624494484383,-0.0854015093583632,0.4084193623544522,-0.25966264130096006,-0.210689520309252,-0.25233545614979375,0.06921662309947856,0.14315106747941864,0.564437460470108,0.37453734039284636,0.1916071735111831,-0.17066420826167708,0.46908312451823286,-0.22958611155285752,1.0,0.21511246226322306,0.2260276153410616,-0.43734754636847367,-0.22259664233124368,-0.351299639135741,-0.4133480102728338,-0.016082066444923725,-0.08563299832970346,0.4235890578784087,0.2397102537373197,-0.0828265912757592,0.314308768105735,0.11423195348584951,0.2834334367295942,0.3924017243209736,-0.06072772090907466,0.3794792497671614,-0.11818373637664048,0.1007091365487667,0.2682561831617948,0.33920672073170516,0.012027023249868112,0.14141142484735006,0.43903674391770015,0.28312610871362426,0.5891978214984996,-0.21982452069833927
Occipital_Inf_L,-0.13053923160229458,-0.052003098123564934,0.19159734558637873,0.031007554631506715,-0.49549361580297013,0.07494778654602435,0.2769004079350764,-0.48729786943386233,0.3514912978747706,0.11414488608818316,0.15429576468740896,-0.3191364695487311,-0.24063178645908562,0.3354769923359432,-0.5653117226276299,-0.6020116259658304,-0.12756286165170394,0.4075195640939645,0.03415900079629622,-0.3536490421735335,-0.25271837598168123,-0.5389614910827268,-0.35846118341805655,-0.26385537165435097,-0.39691378550565015,-0.34265161136034933,0.16481528200845236,0.13804231542605774,0.017734172397726625,-0.3733106817827829,0.4402221209741276,-0.4526947969996874,0.21511246226322306,1.0,0.3880781354394301,-0.24769077840547615,-0.23559423882424807,-0.4062531841702353,-0.17616710328092203,-0.30379320555098216,-0.341753142275226,0.2831473293266342,-0.2934530393989066,-0.49765543547871827,0.15479630060062236,-0.1277833515513814,-0.2333870433842636,0.1133325843319249,0.2085293303839202,-0.11407592309741328,-0.05386049117877457,0.2609473237257159,-0.19007761413930854,-0.08917482349890805,-0.44403099596019796,0.5084831062425894,-0.02802346145740251,0.27020825683950445,0.35836225438276637,-0.14883408573878557
Frontal_Sup_Medial_L,0.06340921771380545,0.04666812166311681,0.08957158630293612,-0.015332189777077034,-0.19189595654897204,0.2270573890885589,0.5126942118515525,0.03955205863289297,0.7619268059107813,0.39532649945485654,0.3175509929675155,-0.48365562659451455,0.06929805500777247,0.5067520712104082,-0.36541899554076107,-0.4237047391464201,0.19447830278297906,0.8187217315858409,0.42005716759174255,0.1853879660135252,-0.04012728895496402,-0.1778369648226966,0.10022248729280486,0.08106557533479591,-0.14564200291017615,0.24744699507170717,0.5439800356580391,0.26044360753404217,0.17797877270999285,-0.0998418684216526,0.8197162945415281,-0.3059635625176589,0.2260276153410616,0.3880781354394301,1.0,0.2569580984681606,-0.018843311174475574,-0.15337119707889824,0.1663044686088751,0.012046423249062055,-0.07876394577631034,0.32163461385779973,-0.0632928151277482,-0.09783465961769283,0.3406322784851683,0.21301157008117894,-0.40596007946033863,0.16352629559850115,0.6892703200141096,-0.16226126588026865,0.3640966776829137,0.388610210422332,0.32458449230396796,0.04362804316185595,-0.18023374833867398,0.7584416467917442,0.49956854933228073,-0.029427029924370046,0.6003020015203981,0.185028930235112
Frontal_Med_Orb_L,0.0274859906482096,0.2518042315000095,-0.35422878650302925,-0.25561280607835773,0.3813763714109714,-0.37939586820471805,0.4559176985809089,0.42632575906049747,0.272425731817555,-0.3126162970962751,-0.1927706314958679,-0.4961183845103965,0.32826763595645825,0.28127803276471725,0.3001648138422235,0.4126194642439398,-0.17944969034915748,0.41505660091840174,0.3220658261325085,0.336332944383789,-0.36446471640636185,0.4869539016591403,0.5500889585764448,0.44732430542019586,0.11004270687685998,0.23439008400687028,0.08445472939225743,-0.3161787820805037,-0.16656500995775397,0.33825647024366995,-0.08692033426941297,0.3855256165486883,-0.43734754636847367,-0.24769077840547615,0.2569580984681606,1.0,0.4577266022483123,0.5361299700990855,0.7780055765827281,0.3880811385728039,0.37735680916783,-0.45363567482982764,-0.0664954652539819,0.3550786312778035,0.061160687874692345,0.04970528912069082,-0.15729444342161228,-0.30999597263787804,0.5078950488790037,-0.4618225627113466,0.36389306395302234,-0.1491268286340395,0.06645653431169943,-0.3155183939522109,0.22612863401842487,0.24702416365009075,-0.1891321346818863,-0.41651006147264297,-0.33417999674834303,0.38807821789104907
OFCmed_L,-0.05986819712961307,0.03468420523682788,-0.12902236284491392,0.0561720504140841,0.30566202193805064,0.019858345468002855,0.5172618386314796,0.46792202257189774,0.08759689656266881,-0.019114395496936352,0.04018955345742203,-0.09744056560009728,0.46201328758622195,0.47798575883768535,0.3320596562770041,0.36320669063617256,0.19224840480279987,0.16121164663885124,-0.09319463339063848,0.5455112274437948,-0.05736381525558481,0.25837439831326303,0.8432862139780765,0.5065797640103856,0.09850339933376986,0.23175237220911157,0.06297442831691424,-0.08753581319537235,-0.044594574035010257,0.8913673004757172,-0.03567976470470629,0.4156991633755251,-0.22259664233124368,-0.23559423882424807,-0.018843311174475574,0.4577266022483123,1.0,0.5346153272652866,0.6900508704636846,0.17853545095521212,0.18250628986831377,-0.1614814442670651,0.08046359042806892,0.28864899721002313,0.45278169474764346,-0.14821378262723914,-0.04714899636536927,-0.1611375197383973,0.46258024339863174,-0.20232357328254547,0.7107469850178931,-0.11213419978730077,0.14472059318104832,-0.12940303298110176,0.2657571500677774,0.29946785866562914,-0.1476305959505489,-0.1873307081445488,-0.3350134024902965,0.4368512611851491
Temporal_Pole_Mid_R,0.20916075975424778,0.46167159585269346,-0.5970720469935425,-0.37260068118550027,0.7115825742125157,-0.22076029452293428,0.09682152594949461,0.5980334794795977,-0.047397441007113836,-0.3167043552438082,-0.40886671905024546,-0.12358262101764544,0.45712964375386084,0.025346555264427462,0.428843469750687,0.7790297035911302,-0.22358701192770997,0.054623301823612844,0.25037959104117463,0.534082123530559,-0.2769996081369074,0.6154628259848615,0.602117334704182,0.5659954729348751,0.4058643657312752,0.2872270124875953,-0.0648440437434917,-0.2553940464895258,-0.17552792572723203,0.44681818851137767,-0.39443084928914945,0.6427386631130341,-0.351299639135741,-0.4062531841702353,-0.15337119707889824,0.5361299700990855,0.5346153272652866,1.0,0.6672858321442473,0.540913260237516,0.5715792555284839,-0.45162221951858883,0.050153376810228946,0.623613168049465,0.0387470335219072,0.04634857621944785,0.1529354038351625,-0.3097660620396612,0.2448006747060112,-0.298633413384528,0.48267842768914543,-0.36184031330429084,0.1483203567633794,-0.12272929293022433,0.5411058725610569,-0.1386892837666791,-0.10079119099463858,-0.5296418708371794,-0.39426794275319926,0.467102628399933
Frontal_Med_Orb_R,0.057427073698231676,0.23424973916000025,-0.43438079426435183,-0.2847017068187893,0.36938253350850275,-0.37808276080763187,0.4878717030709203,0.47340241713355474,0.1619096784633001,-0.38122973453847486,-0.20157774269067405,-0.5605803824817914,0.31778845553289325,0.4252376544513257,0.36470400328823205,0.45825288540390763,-0.14250267123783555,0.40246032136348286,0.10278413251879227,0.39930577551655394,-0.47995759439823016,0.4071163516049539,0.6918616445549435,0.46439392967216775,0.1862708249501138,0.19765999200896658,0.005197039946803623,-0.42323230011653284,-0.16889580288954847,0.5065847326017311,-0.1504999499363713,0.4855403135569618,-0.4133480102728338,-0.17616710328092203,0.1663044686088751,0.7780055765827281,0.6900508704636846,0.6672858321442473,1.0,0.30956615141756744,0.39196700486008645,-0.4987327501087717,-0.10974758773522063,0.3761028821625355,0.08035613297001003,-0.19481735758575555,-0.110413884429068,-0.45974968402493194,0.5969808060369822,-0.5456024923678833,0.5154939765467198,-0.26041948287313904,-0.02281511970736662,-0.2883358447389298,0.25590793707981396,0.29266756269892374,-0.29000496319575503,-0.3945947912710914,-0.39379764219755875,0.5775385428880639
Cerebellum_9_L,0.4718646122187115,0.726185220107734,-0.38864639392666894,-0.20809639888685907,0.9338236903009957,-0.17709574749260018,-0.2284950402651576,0.5548931223964287,0.2425387724723894,-0.04770138865077576,-0.46661929681295145,-0.11728214783024161,0.4173091520610177,-0.3241952859567584,0.3252908047305266,0.7315251817319718,-0.08546864924077159,0.21999087334466386,0.5667075795282817,0.2663119597657862,0.006305396654992944,0.8358433195156451,0.31341245840242443,0.3544887142097063,0.6212613125870817,0.30096881165844225,0.07012423601791953,-0.02616033316389558,0.04367971714019336,0.07001197849745577,-0.13662503238540652,0.6784179425393543,-0.016082066444923725,-0.30379320555098216,0.012046423249062055,0.3880811385728039,0.17853545095521212,0.540913260237516,0.30956615141756744,1.0,0.7788164934748368,-0.310111273865539,0.47864458775394525,0.8006438367629388,-0.14503183665014682,0.39836442971346453,0.3629670405090932,-0.1834422269520935,0.07018144441589512,0.044614144046554796,0.032458709912084396,-0.42572130030428385,0.3837248799241957,0.05143108665745934,0.8801063932534691,-0.11762121814007302,0.14684618269851504,-0.2754610565411817,-0.04689464693800041,0.31620991824067046
Vermis_8,0.364024825574969,0.6220224156980889,-0.36503660830752627,-0.19689647202147645,0.7786873252349796,-0.1628879660018156,-0.3513177048885508,0.5754363569979047,0.09404795444875466,-0.25468000261868784,-0.46012276993543827,-0.12804321410689154,0.33656642173050466,-0.31358695754882726,0.4478783509779219,0.7543739073276754,-0.07669551363842882,0.08395094859230413,0.27318895728914805,0.23021129891714778,-0.07447962445529206,0.7978206486507952,0.252704695173711,0.17206528730534829,0.6383898620274117,0.2754107160635098,-0.00852497874449209,-0.2680156351012082,-0.008057126703468948,0.09349369017522721,-0.2844688313363248,0.7305163755823283,-0.08563299832970346,-0.341753142275226,-0.07876394577631034,0.37735680916783,0.18250628986831377,0.5715792555284839,0.39196700486008645,0.7788164934748368,1.0,-0.5446120018478808,0.3216557986881251,0.7349685503329558,-0.3207581831630087,0.056807657092287016,0.3837147323010866,-0.27950291819155987,-0.03493776229404233,-0.1728955649261942,-0.0030171553649119805,-0.4545356757784511,0.26215136679017137,0.0007399017665827265,0.7260137901831675,-0.21277471530786618,0.009056292895558192,-0.29873579572452996,-0.28637387529236363,0.393750460090101
Thal_VPL_L,-0.018632237386693663,-0.28057450385740496,0.31942110773713517,0.24494348628610674,-0.3584110932436353,0.5467116075253653,0.15535474913330993,-0.339752588857331,0.1647718881551352,0.6951484327576497,0.4114499852525393,0.3219306855345394,0.01074740896271874,0.1838250897547421,-0.40865388012913323,-0.5791283705265958,0.3458866756654497,0.07842575301170523,0.09752365715932607,0.011072521442339545,0.4765933809362867,-0.5886085126345886,-0.16412527062506,0.026883257323210234,-0.2787831445500292,-0.0046418855236110244,0.32049328244519,0.5933173409666611,0.23811850671914583,-0.03678723586057459,0.5806024109971749,-0.49693289389772405,0.4235890578784087,0.2831473293266342,0.32163461385779973,-0.45363567482982764,-0.1614814442670651,-0.45162221951858883,-0.4987327501087717,-0.310111273865539,-0.5446120018478808,1.0,0.16454432073521144,-0.36173639362855414,0.4771443513790645,0.4106316560970853,-0.18840384691740888,0.5318172114537791,0.09144205207127352,0.6085599959455853,0.1363037291279818,0.42863197638223044,0.263334441851445,0.3228255416323096,-0.2965135206024457,0.22453765159292002,0.4780309250614612,0.2912503040168157,0.6794063379858072,-0.33392789623809793
Cerebellum_3_R,0.6688867705350373,0.27481115897429326,0.3038976262182439,0.517793303190445,0.4893989160911666,0.2586270319052592,-0.282556725438653,0.47524014932779374,-0.13405600778618515,0.38124110497380354,0.056082382887109594,0.46913771052680914,0.4426783995931095,-0.47491699536363907,0.3764766235814065,0.33708426402622155,0.480435825175965,-0.1379834579005576,0.24328815667878834,0.2334532480615974,0.6020683907884938,0.34773459958320996,0.07919102516101957,0.3671756707356413,0.6089823494607602,0.40205494897027133,-0.05470058709526321,0.2617905832031649,0.5708092877798702,0.10989738299372664,-0.03591904788585398,0.49788294294592095,0.2397102537373197,-0.2934530393989066,-0.0632928151277482,-0.0664954652539819,0.08046359042806892,0.050153376810228946,-0.10974758773522063,0.47864458775394525,0.3216557986881251,0.16454432073521144,1.0,0.6284401725138683,0.047501144988061295,0.5770545752015758,0.5307510816059543,0.22076475070589358,-0.16215514933861308,0.6581305174237649,-0.12779316587034598,-0.18658566429955595,0.4054904762107241,0.6758572737885523,0.6665127312601056,-0.31072688466400267,0.20855654208067534,0.39789837972305464,0.08850412534339311,-0.1641498692517854
