,Frontal_Inf_Tri_L,Thal_PuL_R,Cerebellum_3_L,Cingulate_Mid_L,OFCant_L,Cerebellum_4_5_R,Vermis_1_2,Cerebellum_7b_R,ACC_sup_L,VTA_R,Vermis_3,Paracentral_Lobule_L,Cerebellum_9_R,Thal_VA_R,Cerebellum_Crus1_R,ParaHippocampal_L,Thal_MGN_L,OFCmed_L,Frontal_Med_Orb_R,Vermis_4_5,Occipital_Sup_R,Cerebellum_8_L,Vermis_9,Thal_IL_R,ParaHippocampal_R,Insula_R,Temporal_Pole_Mid_L,Amygdala_L,Thal_PuA_R,Occipital_Inf_R,Angular_L,Frontal_Sup_2_L,Thal_VA_L,Thal_LP_R,Thal_PuI_L,Frontal_Sup_Medial_L,Rectus_L,Thal_AV_R,Hippocampus_R,Angular_R,Cerebellum_10_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_PuM_L,Frontal_Sup_2_R,LC_L,SN_pr_L,ACC_sup_R,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,SupraMarginal_R,Thal_VPL_R,Parietal_Inf_R,OFClat_R,Vermis_6,ACC_pre_L,Cerebellum_3_R,Temporal_Mid_L,Red_N_L,Hippocampus_L,Cerebellum_7b_L,Caudate_L,Vermis_8,Thal_IL_L,Raphe_M,Cerebellum_9_L,Postcentral_R,Temporal_Sup_R,Cingulate_Post_R,SN_pr_R,Thal_VPL_L,Thal_PuI_R,Heschl_L,Olfactory_L,SN_pc_L
Vermis_3,-0.15545403431189622,-0.32748539045635966,0.7234670703417779,0.16859250384986824,-0.33975566101047716,0.6473158026510303,0.3370693337993442,0.5353894400681398,0.17537456572434237,-0.03795109423151693,1.0,0.4696557196265993,0.551719158519318,0.09677269932065913,0.45319187301558317,-0.2422730570025522,-0.4062352542917036,0.08403416276728727,0.08983390804640815,0.5321271845847831,0.624426424943621,0.31651130767220703,0.7087031076034775,0.10251208715349773,0.24908951923685627,0.424070818956459,0.06293357246751213,-0.06759365813835323,0.17711542466957036,0.4376677786981367,0.4557120187945681,0.10126905645871884,0.012688550256269141,0.24605877413963242,0.4796959739270214,-0.07754227480484548,0.08938165764588826,0.09520797490594836,0.29537085393957396,0.7572533187815397,0.19812843567253122,0.12827570881303513,0.41877892366996256,0.7027477295488951,0.3859153720655224,0.3260809565188753,0.18434969112948454,0.07877849148411845,0.16981935742760562,0.592371048385802,0.6116638778725325,0.31600909801401145,0.2834269167324974,-0.07427066260558594,0.8168740948435145,-0.244716772260953,0.8451957823941172,-0.20697908434114284,0.1302255973911294,-0.16285069710788444,-0.13818162229223313,-0.09671271181508882,0.5158054844777569,0.44507500246943466,-0.09818490467932058,0.5214926840724907,0.41674262963787423,0.6441808211169141,0.49001513969771165,0.1370800876034488,-0.16628767309703607,0.5573592008184867,-0.3256092940261037,-0.15197662299905326,0.33821295751359065
Paracentral_Lobule_L,0.15585913563875328,0.016553786451283227,0.5180575876717903,0.35140091204066665,-0.2702504411609521,0.3019590087566251,0.28152968453276667,-0.10203509710734567,0.6913542811370489,-0.410832350359727,0.4696557196265993,1.0,-0.11373036592477537,0.28977804832152293,-0.22050970473471898,0.21546834957531036,-0.36670239958901424,-0.11492128302777907,-0.4478745877929322,0.26447218773758724,0.12821449640135044,-0.28677357870210846,0.08775144961245299,0.5394107556008498,0.3608231003934328,0.30171179326781367,-0.09310470415071564,-0.3007748428230287,0.5296605544587147,-0.012981379519988316,0.613726929092385,0.4774867539424877,0.3577694431961966,0.12242954818485795,0.6999384984812637,-0.11479762929416677,0.062307538162618824,0.2065308109334362,0.04541900921352845,0.38775188739015093,0.6117180472239622,0.480517925242973,0.5353986670530697,0.35649703359546825,0.609382048474003,0.05534623872835614,0.24608772443312824,0.449856253100665,0.1593124288963869,-0.018139993761827594,0.46589907993141005,0.5285502535748302,0.7177841872217321,-0.11808922059688004,0.20541501420859357,-0.4263501143422665,0.5519956979986992,0.10307353169837952,0.38169142390979144,0.1745259758122922,0.21309595291464864,0.13888647074917268,-0.17770852029311,-0.12327127735415677,0.11431174448607927,-0.16779278995405603,0.7240420539396248,0.1800798711333347,0.3121134795254654,-0.04639970510437905,0.4662434603610048,0.5373462362860587,-0.25020390686125493,0.22932909759874573,0.2875494036921654
Cerebellum_9_R,-0.33459740164246926,-0.49350802001957317,0.259097452654026,-0.0006667428288502076,-0.27225820632438075,0.27670562178981123,0.3253638995370969,0.8892387012055193,-0.11215343423888922,0.36450498714636215,0.551719158519318,-0.11373036592477537,1.0,0.02836591826542422,0.8807601749526475,-0.4517536495602496,-0.022298977021606204,0.30566202193805064,0.36938253350850275,0.3566180467103547,0.6776319301025049,0.6174076961017403,0.9232620471403836,-0.19501599991339832,-0.058990423709124086,0.4022034539200868,0.0018292280252501715,0.013468001110474016,-0.16446721252020605,0.6533624243955182,0.21872034403366541,-0.2021264635657995,-0.07277105860836515,0.3902204811764291,0.14786998398802373,-0.19189595654897204,0.24431946221104134,0.0962400479862053,0.3889428172316131,0.6662611651862486,-0.182778768707256,-0.1796636708948988,0.1338086810737704,0.5807681421597726,0.0012343332920805694,0.48537201619655607,0.044363777353394,-0.10884471702108021,0.18640613528092911,0.7771908228870329,0.4463564344373654,0.0541817823474123,-0.35805253490370215,0.0995669137337014,0.5903460972548583,-0.1099318654338177,0.4893989160911666,-0.24592532633768682,-0.08814814103437697,-0.26098504883577966,-0.16468139011214805,-0.052329995011713294,0.7786873252349796,0.643995392127494,-0.22431247054917067,0.9338236903009957,-0.23356054294390743,0.6842267478309413,0.3449464649893294,0.2324166196973892,-0.3584110932436353,0.00031732323728080286,-0.3197420349404109,-0.1374416630356587,0.34059545630837174
Thal_VA_R,0.21230322893491382,0.3272451958941756,0.2579486661332874,0.5323698023820537,0.25703066914492484,0.2008131765343554,0.20533353456242381,0.061724006593775624,0.5759872138466543,0.18771850251226663,0.09677269932065913,0.28977804832152293,0.02836591826542422,1.0,-0.014588011283156895,0.32513391761620386,0.4467724052086135,0.5153879647290074,-0.011992314819249731,0.3174163185841457,0.11822416304396852,-0.25919822479692006,0.053231970113146634,0.31868383620768215,0.6156600426717327,0.45641034714165,-0.35215122114877434,-0.08597205429659173,0.48204127092698557,0.1512448845861126,-0.021002662672381926,0.3602753234170091,0.49048592619848586,0.27784637546003954,0.05377499534931336,-0.05674093174769514,0.6578047411570669,0.7582676310880015,0.5246100116923318,0.06555581924924751,0.552453119448028,0.6674670966589152,0.6154933944878157,0.020228011759350916,0.538744543360614,0.4078970997527138,0.07487410948836584,0.6582088225917987,0.3170815016085463,-0.01849157345430148,0.3617077298658827,0.16353515838538193,0.08578511725442396,0.4789859946436179,-0.07648464224030209,0.11251948174898192,0.2594444438951906,-0.12313238984333574,0.052305888690027426,0.40720614307820036,0.15743850618750999,0.6350692045877514,-0.11983861435607471,0.035003006484566904,0.5349120897040145,-0.07898056797959421,0.4637536250505969,0.3926096944912643,0.4049146313341306,0.3326452920361641,0.31223492638654127,0.12504150268538128,0.14669002807047216,0.5193698024748656,0.06583928377839189
Cerebellum_Crus1_R,-0.6289027288530562,-0.5136085643792406,0.09341838705849695,-0.23236460297239425,-0.30928747583735644,0.21339404079251423,0.08413084066153881,0.9446337589207989,-0.13902540794543308,0.34348896513223454,0.45319187301558317,-0.22050970473471898,0.8807601749526475,-0.014588011283156895,1.0,-0.6652460192408799,-0.04646766277933175,0.36320669063617256,0.45825288540390763,0.2466318827898729,0.8211706732058547,0.3812626928825664,0.7969001882181157,-0.362852414572385,-0.15142778950915634,0.1594839984467007,-0.27109800549747276,-0.22231882008900253,-0.3368340160601585,0.823314333424196,0.052749991395870076,-0.4664761953611302,-0.34340630483461576,0.26595675296604443,-0.03803434638794787,-0.4237047391464201,0.3308731888633062,-0.06416742219902644,0.3566709529674888,0.6639115458578732,-0.29124796244015744,-0.32856916557860394,-0.04249557434986209,0.5061573691913831,-0.21451067106758961,0.4522023091862344,-0.14992744923256965,-0.2377426667554547,0.07627559705780242,0.8557478880384607,0.4610974717352566,-0.19780398351031492,-0.43264159551978465,0.1996954671048563,0.5434556043353346,-0.15074198055825463,0.33708426402622155,-0.5966295478782777,-0.2999559452055664,-0.4980023986363748,-0.4534323547169633,-0.29706393662450575,0.7543739073276754,0.5802427125821796,-0.15836637490122496,0.7315251817319718,-0.27641196451144656,0.7401055362365491,0.16891232022865926,0.17009053598557977,-0.5791283705265958,-0.12457231771991667,-0.5249616053480167,-0.25850279576054375,0.01681716443847042
ParaHippocampal_L,0.8072463840238772,0.5476515040900825,0.253999111726091,0.6266960424937088,0.4841130778193562,0.1437004167795086,0.09722316282243651,-0.6260375305594307,0.1579089262954482,0.10455268157083683,-0.2422730570025522,0.21546834957531036,-0.4517536495602496,0.32513391761620386,-0.6652460192408799,1.0,0.3402291379524439,0.09877047026228516,-0.10555442692779063,0.3005617623000321,-0.6348141589465587,-0.13936427023665082,-0.43831537731601117,0.35963666287482654,0.5858902942895718,0.2875632873760904,0.3085725545898741,0.5007637978805733,0.5635677350597795,-0.6107169428219938,0.0299182161205837,0.6994607288880044,0.49071515576176056,0.0178004936419404,-0.02543512023475149,0.6009547970110758,0.1164458523745039,0.2964947334227611,0.28956701408832763,-0.46464109636911827,0.39997759232649915,0.5709036862427955,0.47420847225449003,-0.45244793574469594,0.6021656959830735,-0.0927393668117104,0.1820916316380698,0.5223157371938226,0.36403965818031125,-0.619860085823011,-0.25868898030485754,0.11608286126679584,0.17078303503135236,0.2174163165691259,-0.4358612830754036,0.4361352619345451,-0.19221579806502642,0.677329331889913,0.3812441445625191,0.8862978884513364,0.5142719483822554,0.6334331112887225,-0.46218042324953956,-0.38297172175709243,0.4642773230509005,-0.3802065590718626,0.2873563771168566,-0.34631790676859087,0.27668842506374436,0.09363466592821805,0.5742421813042303,0.18032998972283792,0.6031911310069248,0.6226297773854602,0.2772517094672548
Thal_MGN_L,0.34200607458646426,0.4433038908399424,-0.09437927246127435,0.42914832506100065,0.47178855982349754,-0.01790510553227767,-0.00440461313897356,-0.07174038144479704,0.04155185548743573,0.4574797779056235,-0.4062352542917036,-0.36670239958901424,-0.022298977021606204,0.4467724052086135,-0.04646766277933175,0.3402291379524439,1.0,0.34822572693214476,0.15349500484349873,0.11897125973148966,-0.2951684486968461,0.04713022032484854,-0.1067905291841483,-0.0231620561726401,0.39261975335888105,0.21641554891862788,-0.0430270199546717,0.3440813900112644,0.14192498838435097,-0.1218045899950807,-0.5614637186060213,0.22873154972887128,0.26629481496946744,0.12127721006807585,-0.4904710086526896,0.2664129881459923,0.3733529241055458,0.35533015660348094,0.4366218362924808,-0.379146807244891,0.11721048903509296,0.22481945651231952,0.15454191575551998,-0.3494389217901249,0.12948960906748214,0.28543863145878806,-0.14922776819922953,0.3493705730522543,0.20100206749772545,-0.1861782780694643,-0.16706942194313582,-0.17920317430025826,-0.3707589500482325,0.42557255645020653,-0.3726278264840764,0.42967174796178326,-0.2783391883107617,0.07200738451745223,-0.07766682647554848,0.505280038483963,0.02923426909743674,0.5426274965259464,-0.0345247397414368,0.0881054897281646,0.5000497426723058,0.001961678610696629,-0.09542065132669199,-0.010715780252599734,0.09572168398893625,0.3482450755708516,0.05821715669627923,-0.18247434613215072,0.5468381890510774,0.4819881628538197,-0.08897330078092112
OFCmed_L,-0.03567976470470629,-0.11213419978730077,0.08576494058273039,0.06966784294132326,0.5172618386314796,0.13064629157155042,-0.14821378262723914,0.4217583083351588,-0.025975039877822615,0.4368512611851491,0.08403416276728727,-0.11492128302777907,0.30566202193805064,0.5153879647290074,0.36320669063617256,0.09877047026228516,0.34822572693214476,1.0,0.6900508704636846,0.23175237220911157,0.4203874832850624,-0.09095288250018672,0.2657571500677774,-0.1611375197383973,0.34767536958330786,0.27675486034819,-0.22817636739523794,0.16121164663885124,0.019858345468002855,0.4445142023318882,-0.030926641099342466,0.0297789059786403,-0.08753581319537235,0.0992428001076112,-0.22601402085135314,-0.018843311174475574,0.8913673004757172,0.2643883069940912,0.5455112274437948,0.20229692136898011,-0.053958150150840004,0.1235690978952954,0.3258587543039924,0.0559612823641297,0.22479316900725071,0.46201328758622195,-0.18565968090545415,0.17454127331336491,0.3290365061552195,0.4156991633755251,0.24455432874225894,-0.274842122561967,-0.1873307081445488,0.6450278713902375,0.14882494764432425,0.5285810781106699,0.08046359042806892,-0.27011034799476064,-0.22259664233124368,0.16847234501566516,-0.1745351910711475,0.29828592348805766,0.18250628986831377,0.07337086600861532,0.4172822496815136,0.17853545095521212,0.0561720504140841,0.46329422891435124,0.14275586944768504,0.19042411355668695,-0.1614814442670651,-0.044594574035010257,-0.03008892016096494,0.45278169474764346,-0.07127441562481086
Frontal_Med_Orb_R,-0.1504999499363713,-0.26041948287313904,-0.04126845513623498,-0.19309932225871212,0.4878717030709203,0.16324790723016658,-0.19481735758575555,0.450432692140193,-0.5359528932528722,0.5775385428880639,0.08983390804640815,-0.4478745877929322,0.36938253350850275,-0.011992314819249731,0.45825288540390763,-0.10555442692779063,0.15349500484349873,0.6900508704636846,1.0,0.19765999200896658,0.404804310885673,0.1428019935213298,0.25590793707981396,-0.45974968402493194,0.014097940524646899,0.03407276647595843,0.04454089153551808,0.40246032136348286,-0.37808276080763187,0.40585482068061424,-0.16926932034005585,-0.12040001617444122,-0.42323230011653284,-0.04905376918221693,-0.41675477078075374,0.1663044686088751,0.5065847326017311,-0.1325323057393437,0.39930577551655394,0.16085302070183743,-0.4411433616145158,-0.26419942493628346,0.02524488776493773,-0.019791572609289546,-0.036955654641789966,0.31778845553289325,-0.22306996909789872,-0.24071026176332466,0.3283241430367019,0.4855403135569618,0.013247323469804891,-0.4116420514294764,-0.3945947912710914,0.48929621796037404,0.23734346858673064,0.6846115784868944,-0.10974758773522063,-0.2568986092427786,-0.4133480102728338,-0.0823766191006276,-0.31847971212961734,-0.04017409122924668,0.39196700486008645,0.15659241553833245,0.05696765567762861,0.30956615141756744,-0.2847017068187893,0.30748061384017994,0.0046292174586548725,0.12228317179851246,-0.4987327501087717,-0.16889580288954847,-0.037018884117510364,0.08035613297001003,-0.06123952590026239
Vermis_4_5,0.23091507886440382,0.13088127603090674,0.7069175435439568,0.6413214925010092,0.03906262706107936,0.8123924581625651,0.32622772116056603,0.26370171852430085,0.19327849514927412,0.32224992651877543,0.5321271845847831,0.26447218773758724,0.3566180467103547,0.3174163185841457,0.2466318827898729,0.3005617623000321,0.11897125973148966,0.23175237220911157,0.19765999200896658,1.0,0.2472180968593389,0.20416359769091694,0.3396970048299297,0.0475424615498987,0.7066489431854711,0.5807313511347295,0.009468772897477017,0.20083335046623238,0.386660917116381,0.2514726039775672,0.11299055056465895,0.4088526336801044,0.2060172101549662,0.3324159253095194,0.0439923057125417,0.24744699507170717,0.3226754608147056,0.20089764177602484,0.7655311479164186,0.3349341923412983,0.3258666541603797,0.4796187709167849,0.616953267179218,0.0679556844334602,0.5925194782036863,0.32174778876786614,0.15960366256479053,0.41746968106996374,0.45722044512676996,0.1940610445306554,0.2881164981500026,0.07236027293840927,-0.09171030525862625,0.3537635742988551,0.324655068244921,0.11240555052106607,0.40205494897027133,0.02706940185347298,0.14315106747941864,0.37078215769283107,0.03425851418588517,0.2638466779291405,0.2754107160635098,0.22715281224155776,0.31462258731315307,0.30096881165844225,0.30160138130434855,0.522196200393294,0.7724758244440229,0.3499580946509867,-0.0046418855236110244,0.46868138685687294,0.09611802643707601,0.28417644012367327,0.3586531607408429
Occipital_Sup_R,-0.6276322088709411,-0.5451357579050825,0.23938426376254382,-0.2495311128467834,-0.29934278252680757,0.30952857440928755,0.0681311226852511,0.8398990814038851,0.059253504727453166,0.0931356457447977,0.624426424943621,0.12821449640135044,0.6776319301025049,0.11822416304396852,0.8211706732058547,-0.6348141589465587,-0.2951684486968461,0.4203874832850624,0.404804310885673,0.2472180968593389,1.0,0.12523801863994832,0.6914803486411805,-0.19244037317411686,-0.03198272947074372,0.1516557773693128,-0.36500970712575864,-0.3737938827441153,-0.1946434058893779,0.8932092897282222,0.26637680345792797,-0.3557423318559225,-0.3094491376059791,0.2219313897783211,0.15143932974196778,-0.456326762175828,0.4311348747549961,-0.009363182905392013,0.2618222495574835,0.8064338357875551,-0.10942521422466724,-0.16780297455252555,0.14517996953358933,0.5938528875467952,-0.016601209716913253,0.4358993758556318,-0.04970580074543386,-0.14177344168594783,0.07613577579965548,0.8659745253245822,0.6521514768784757,-0.04258785439689465,-0.04317297328208788,0.15083819939999957,0.6677079973447921,-0.22444962203828236,0.519765338440542,-0.6646800310748252,-0.2623137532638788,-0.5533432893602397,-0.411869800798808,-0.32166288788279385,0.5908380333885797,0.45991108688094734,-0.14574338410006435,0.5080979265177624,0.08528150695055713,0.7771026639364507,0.1895972852098474,0.11975712993946003,-0.4880307703876375,0.06723443546593037,-0.6456759231620116,-0.21191703514052188,-0.015452223328373923
Cerebellum_8_L,0.10976986311012228,-0.252110354469167,0.13086729330254457,0.10102936338553853,-0.24596936130529343,0.1047474121879231,0.21322892680561342,0.3817996417554095,-0.3589162983808842,0.2929475114847759,0.31651130767220703,-0.28677357870210846,0.6174076961017403,-0.25919822479692006,0.3812626928825664,-0.13936427023665082,0.04713022032484854,-0.09095288250018672,0.1428019935213298,0.20416359769091694,0.12523801863994832,1.0,0.5418909747207393,-0.11956189137335527,-0.07878990673810925,0.3397869369430622,0.4838456740271573,0.37270835753489884,-0.09830919030914125,0.11147524695524136,0.09084665492654925,-0.053982911111649025,-0.02753601135071023,0.29324196694502697,-0.07283144948519006,0.23054842759359392,-0.25049664103972563,-0.05598520650028272,0.029357664278314547,0.19392365494136676,-0.3708659358388537,-0.15559439896130067,-0.031500409851911354,0.24433934837106555,-0.041704761757760125,0.07556762623122923,0.16164259141455276,-0.1657567662164236,-0.06583753151492625,0.30464664124706414,0.04169901106000758,0.14650299884705675,-0.25662259374332286,-0.3471163037452529,0.45568146718021346,-0.011038853319586834,0.19639889892397802,0.25939084760690767,0.20121060756162823,-0.002478010084478958,0.06218011898237597,-0.0186215965511665,0.6740466578848398,0.3820649374163625,-0.2208095842791812,0.7743220666058092,-0.24548524298103988,0.10026584608165783,0.21340667808037916,0.18084337381533808,-0.27081931175446367,-0.03291540638940077,0.1900844277287474,-0.23150966930244568,0.4241687416458984
Vermis_9,-0.29172336718317177,-0.5039501389988782,0.40650041499431855,0.015907003161061847,-0.33364947858379285,0.3392199741706428,0.33367233124972956,0.8409569072750246,-0.011444063133360003,0.2506044042117405,0.7087031076034775,0.08775144961245299,0.9232620471403836,0.053231970113146634,0.7969001882181157,-0.43831537731601117,-0.1067905291841483,0.2657571500677774,0.25590793707981396,0.3396970048299297,0.6914803486411805,0.5418909747207393,1.0,-0.067022980092419,-0.02582786046239341,0.45071099012962623,0.05002132245678457,-0.013803760668886647,-0.10185160456943809,0.6026879585002142,0.3280858595699903,-0.11927470676948221,-0.006350832385923975,0.36108088561246066,0.3413676272872266,-0.18023374833867398,0.2285551434778953,0.12108371602752334,0.3140942858099004,0.7758722808474342,-0.072096468083634,-0.17142298687357124,0.2164819642363855,0.7661344134346167,0.1261524986586974,0.468531672064383,0.022981716395194387,-0.10768186019536094,0.1723143827441357,0.7845365609536928,0.5730105209889881,0.189095633742559,-0.10244909900011077,-0.02359586379874261,0.7138143819247287,-0.20017034384149954,0.6665127312601056,-0.2182721747626235,0.012027023249868112,-0.2309275404679041,-0.17755616617418635,-0.04149438596133654,0.7260137901831675,0.6416480465247428,-0.157236289672821,0.8801063932534691,-0.03026167727309211,0.7166178326068255,0.35371329360755616,0.16252017019021686,-0.2965135206024457,0.15467591511958187,-0.3426088148959031,-0.14747862017841318,0.33378256547095453
Thal_IL_R,0.36079548753206636,0.25850238208618453,0.34112579414051486,0.36701090020978555,0.0002453592741681839,0.10828773938149,0.2844291326968547,-0.3486916178825891,0.40646515243759995,-0.4561437710182813,0.10251208715349773,0.5394107556008498,-0.19501599991339832,0.31868383620768215,-0.362852414572385,0.35963666287482654,-0.0231620561726401,-0.1611375197383973,-0.45974968402493194,0.0475424615498987,-0.19244037317411686,-0.11956189137335527,-0.067022980092419,1.0,0.24284234025947019,0.21395082830418122,0.07829096300664304,-0.012578610295494522,0.5803851048588377,-0.2743562540580926,0.34180435889176397,0.45249110206626486,0.5050602037099767,0.29804519194744683,0.4058462610657228,0.16352629559850115,-0.03721187861443402,0.5658540120171024,-0.08809233275242445,-0.0010221264933979444,0.5601039799813843,0.5033103689257749,0.38976235739992166,0.053897065984451306,0.4533229464726794,-0.009355043896607945,0.2644863933261821,0.3548114687961663,0.1434231389834985,-0.3074531271129712,0.12765331088987475,0.49165551756338005,0.4198525602857074,-0.15386409092228595,-0.2542753799968126,-0.2147468856102181,0.22076475070589358,0.3927669840208555,0.3924017243209736,0.33923465650178514,0.4023538353066555,0.39463304300304025,-0.27950291819155987,-0.01482629853452965,0.02006145387945879,-0.1834422269520935,0.4097513623424588,-0.13149324730765355,0.19561648467381149,-0.04205191513517574,0.5318172114537791,0.26524257536545565,0.17024031047735835,0.3238067179797962,0.23706448596225452
ParaHippocampal_R,0.5178779211755784,0.4933016711204439,0.5977324257553741,0.7961095858372523,0.29750140246468815,0.6083457126006859,0.2641525206116294,-0.07986677376044274,0.48807267566964246,0.12704815972136876,0.24908951923685627,0.3608231003934328,-0.058990423709124086,0.6156600426717327,-0.15142778950915634,0.5858902942895718,0.39261975335888105,0.34767536958330786,0.014097940524646899,0.7066489431854711,-0.03198272947074372,-0.07878990673810925,-0.02582786046239341,0.24284234025947019,1.0,0.6271436652107054,-0.03802545200731308,0.22526491889700795,0.5980784451516191,-0.0143299008981292,-0.015745395910405476,0.6274942353733612,0.3571732271042348,0.24535252301612043,0.0047132719573548774,0.3648463071966451,0.47510298999206757,0.4141437659207031,0.7146783985909335,-0.020807097206033222,0.5427517128722744,0.7086372519591335,0.700740319655933,-0.1252004159921773,0.7113760539621572,0.32085771410637975,0.20509586408710043,0.7403726652115873,0.4252835869140472,-0.09871013596433459,0.1724347860546534,0.17224518818975898,0.09559111864470074,0.4233203780144563,0.06351408304050232,0.2634876747933172,0.319138522337627,0.11764503276798305,0.26443735350788705,0.6449839171045503,0.1524849770661973,0.5580080543421555,-0.07323710426436945,0.03077048501143447,0.571766366687789,-0.07605814447778313,0.5174655933860365,0.2802561777930874,0.6326447229631248,0.48190385172478856,0.37193254397360986,0.44732252897503155,0.36672218718221367,0.6222629495162815,0.19780872166570862
Insula_R,0.469461506891623,0.10351624016924765,0.479878177563272,0.6360546224057421,0.0271276534191855,0.37414115381587393,0.38815163106993356,0.2541181905805212,0.34669324388043427,0.2256507473622135,0.424070818956459,0.30171179326781367,0.4022034539200868,0.45641034714165,0.1594839984467007,0.2875632873760904,0.21641554891862788,0.27675486034819,0.03407276647595843,0.5807313511347295,0.1516557773693128,0.3397869369430622,0.45071099012962623,0.21395082830418122,0.6271436652107054,1.0,0.2159237865010027,0.24636311948406947,0.44283902755432936,0.16496396170993105,0.20086273344571756,0.5481590073707343,0.42977907509094765,0.4203236457020128,0.2845742132411793,0.33980643268888844,0.3324920049079221,0.4231742266230492,0.5362225134373839,0.24577469828027482,0.35440502522250417,0.5113470922010392,0.6038229650814014,0.27153483443501747,0.6048240642716606,0.4020589294643835,0.30603483110139257,0.5422110423371711,0.37902707651712986,0.178376661265652,0.2593036168830662,0.4331415687088495,0.013879610389691557,0.16495350479567583,0.36930961983172017,0.06349628235778937,0.5430571726107108,0.25579685319918416,0.5046008159461244,0.45925832398692157,0.16892254078160204,0.5148715668766586,0.24754279239441282,0.210607722313471,0.3179901183808604,0.42073765754498893,0.2474348741942813,0.3761975668716098,0.6510093609820606,0.4692215372101454,0.31157259874570853,0.34012145972352575,0.24861035749826474,0.44734712223101253,0.4984452511856861
Temporal_Pole_Mid_L,0.5941250860144986,0.056597845862638926,0.09054596222093156,0.1623523522110932,0.11432272580959221,-0.0008311158858841631,0.08696995299381001,-0.22023161430027427,-0.35026607780521596,0.09925127402289191,0.06293357246751213,-0.09310470415071564,0.0018292280252501715,-0.35215122114877434,-0.27109800549747276,0.3085725545898741,-0.0430270199546717,-0.22817636739523794,0.04454089153551808,0.009468772897477017,-0.36500970712575864,0.4838456740271573,0.05002132245678457,0.07829096300664304,-0.03802545200731308,0.2159237865010027,1.0,0.6949128390457578,0.030122892534578106,-0.42568836374647756,0.04915265003584737,0.3741455160521818,0.09131728066028273,0.01386393624980724,0.04909848456506446,0.6678661895431569,-0.389614937257136,-0.17060314373419766,-0.15608936789070046,-0.18465699485746528,-0.21096245249362644,-0.0934436653184624,0.009015042970240868,0.04752339945247719,0.15872757847247568,-0.11849774352289502,0.20206904915330925,-0.06494095493347754,0.026382471846623755,-0.1532907720664144,-0.29972895849334463,0.305750250407523,0.10167326747523574,-0.4094093769001453,0.1241553967271003,0.26014219034781244,-0.02265658639580186,0.6830085233219356,0.2874569981606736,0.33725855556308343,0.19036344232036406,0.15370076796063167,0.19516255104954153,-0.024156215235496735,-0.13828769640900845,0.2525719082436327,-0.07754120153840902,-0.4007546681395171,0.019454730159898577,-0.044479564344918406,0.08211151100591976,0.09312187346278868,0.4716847961179878,-0.016207333423634153,0.3688246069598885
Amygdala_L,0.6632918394440529,0.2511241106245423,0.14888546621604273,0.32964213532100517,0.6055037539228868,0.1868000281380385,0.14163586843599132,-0.1848218849267088,-0.41691800557827696,0.4077794204674805,-0.06759365813835323,-0.3007748428230287,0.013468001110474016,-0.08597205429659173,-0.22231882008900253,0.5007637978805733,0.3440813900112644,0.16121164663885124,0.40246032136348286,0.20083335046623238,-0.3737938827441153,0.37270835753489884,-0.013803760668886647,-0.012578610295494522,0.22526491889700795,0.24636311948406947,0.6949128390457578,1.0,-0.0025244352892650496,-0.40741086728049763,-0.19929530373732499,0.4909656915610661,0.09831548929470313,0.0048683454823101645,-0.24369034521710123,0.8187217315858409,-0.019141814086405702,0.0128167957613457,0.24385742707381283,-0.29458932497073026,-0.15815019219012671,0.022546821666243288,0.2022278441407527,-0.19002500856545895,0.2971950140924123,0.1208113722366966,0.14297963870829966,0.04402873714637468,0.3540523074634787,-0.13535861752369485,-0.3260008745867723,0.06016027450869939,-0.10416854798710862,0.09246543894220197,-0.024352425497121993,0.7304126923866163,-0.1379834579005576,0.5645200052204189,0.0576165766537847,0.5427368340087605,0.19052321127617308,0.43533636346155674,0.08395094859230413,0.08565193289236522,0.07019912440590709,0.21999087334466386,-0.09518060042268084,-0.23664914311983343,0.1460531755590888,0.2034687932320783,0.07842575301170523,0.10264581815732331,0.6742208343779792,0.3156046712643915,0.27294674115019046
