,ACC_pre_L,Vermis_10,Frontal_Med_Orb_L,Thal_VL_R,VTA_R,Paracentral_Lobule_R,Vermis_8,N_Acc_R,Thal_PuA_L,Vermis_4_5,Cerebellum_10_L,Frontal_Inf_Orb_2_L,Rectus_L,Precuneus_R,Frontal_Inf_Orb_2_R,OFClat_R,Frontal_Sup_2_R,Caudate_L,Pallidum_R,Vermis_6,OFCant_L,Thal_VPL_R,Temporal_Mid_R,Precentral_L,Thal_LP_R,Parietal_Inf_L,SN_pc_L,Thal_PuL_R,Hippocampus_R,Cerebellum_6_R,Precentral_R,Heschl_R,Cerebellum_Crus1_R,Cuneus_R,OFCpost_R,Lingual_R,Temporal_Pole_Mid_L,SupraMarginal_R,OFCmed_R,Cerebellum_9_R,Occipital_Mid_R,Thal_VPL_L,Lingual_L,Cerebellum_4_5_R,ACC_sub_L,Cuneus_L,LC_R,Cerebellum_8_L,N_Acc_L,Cerebellum_4_5_L,Olfactory_R,Cerebellum_3_R,Cingulate_Mid_R,ACC_sub_R,SN_pc_R,ACC_sup_L,Hippocampus_L,Cingulate_Post_L,Amygdala_L,Red_N_L,Thal_PuI_L,Temporal_Mid_L,Cerebellum_6_L,OFCpost_L,Thal_MDm_R,Frontal_Mid_2_L,Parietal_Sup_R,SupraMarginal_L,Postcentral_L,Insula_L,Thal_MDl_R,Thal_LGN_R,ACC_sup_R,Temporal_Inf_L,Parietal_Inf_R
Cerebellum_10_L,-0.3766197391316973,0.99307411600295,-0.17447431329085059,0.3697902359782751,-0.2232032030698374,0.041781478714048144,0.967198789758797,0.3010551927336552,0.9959601508675175,0.9891779917175721,1.0,0.5643099999808723,-0.058096010757500115,0.6677992080048479,0.022173185485173465,0.3263200167439797,-0.802081855539227,-0.1753806590511815,0.5605885778607286,0.9085985838456839,0.06197718631855665,-0.004233638578472768,-0.06584252146252124,0.5419969935880241,0.4311243477623886,-0.19571947359647984,0.34401691461490663,0.7197045279513746,0.3205021830568094,0.940059176966765,-0.5962108828642352,0.05560803584449545,0.6107232236998542,-0.8579203189326742,-0.33224135267144417,0.9101700119730405,0.9643058939818249,-0.43639819211140624,-0.19585220911469295,0.9967708114087005,-0.8937280373112526,0.9901427346656494,0.9293222581992782,0.9303854465640607,0.4771241007421329,-0.7950364735478651,-0.2633055977482737,0.9961190511258201,0.23404457199494538,0.9879131257197902,-0.26528671283658506,0.5392924501274361,0.38705768094784554,0.08057087271700687,-0.21317522471895697,-0.5183905033389562,0.9502371006273695,0.9848741270099032,-0.31274721654194376,0.05102646439970163,0.9865125797545539,0.6109722089929915,0.9898327918735564,0.27961664062793684,0.25012380307573556,-0.08393489229744364,-0.35908897318337374,0.06698511962466851,0.44120786340272733,0.8467619040744714,0.37873540708057674,0.48809098695074576,0.04147173508779918,0.9349790144069955,-0.5667062968432628
Frontal_Inf_Orb_2_L,0.5372814581392208,0.6461431534159795,0.47436963980712993,-0.3710053593678072,-0.4459327085980758,-0.48876853158063543,0.5661220221284926,0.05685785040909664,0.519672471324463,0.6272080735361681,0.5643099999808723,1.0,-0.07596295197090842,0.797900129188055,-0.3858133902056469,-0.22052533263456323,-0.6196685195888909,0.5804063573782287,-0.01966855918739092,0.6378161705171048,0.740978336284735,-0.5331476758504842,-0.49525886744445385,0.6504442620234032,-0.2856044106172935,0.5290730116804307,0.004545605133481044,0.07336668980436357,-0.197292732290691,0.5129867418996397,-0.7865015537032994,-0.4032848401843523,0.09537335122997101,-0.19172613861350868,-0.5204937590845229,0.40118190195986186,0.5247784775754955,-0.7747042471562674,-0.43076718638161116,0.5325479845210354,-0.3964891155868939,0.5134091343104153,0.6643513714847918,0.4446087438548754,0.8805063059898938,0.010870409760425774,-0.44296782307826477,0.5484826999348086,0.7088881186734997,0.6531071031166097,-0.1844442634676673,-0.007913959003027068,-0.3846317110740963,0.7929577847918653,-0.5363525163018452,0.37558092213801303,0.7483078565919185,0.615939411417797,-0.2020365356814023,-0.37277321050551304,0.6482673866893586,0.9657036072035804,0.6599055401229956,0.01618918984174713,-0.3958864451334452,0.6149183638972504,0.35560086957354037,0.5835079152115021,0.49998064667059927,0.8974427307453519,-0.3283885744047519,-0.14336617509242308,0.8398412523491361,0.8009057138700445,-0.9387616352804319
Rectus_L,0.07854677045369662,-0.013672093558197656,0.6665708359199717,0.538786997287366,0.902726077776398,-0.71577669984357,0.16755549489094107,0.9284771008292907,-0.05579009471149848,0.04610205737871088,-0.058096010757500115,-0.07596295197090842,1.0,0.3730900688144757,0.851445090276357,0.7106232536117019,-0.3940524564092665,0.4484361688536558,0.695667868572693,0.26125825503992767,0.4403452213111909,0.7459305407433002,0.8239063249078422,-0.7740262222261622,0.6306775303840154,-0.6151927154355192,0.8940905121967444,0.5317556474150072,0.8194457164556437,0.2792444527649649,0.5235503278279827,0.8602653117199668,0.662978620605135,0.3560968143697948,0.853269956446882,0.33009821403628997,0.14624497168433448,0.5422319563953234,0.9270067895714738,0.00565391185653576,0.4321008424069746,-0.17883027230148912,0.24794543965190521,0.3011891912143614,0.38587581811828214,0.2024505906542362,0.7711104737501178,-0.026901036189668378,0.6069332503493957,0.004572334452520138,0.9605662038253111,0.7229498801877277,0.31743996263999363,0.17619810998381602,0.8192345695870138,0.2528253389889435,0.1022270961248803,0.08564632481431943,0.9370527755100854,0.8486891550186201,-0.1075910023129907,-0.3145443585921779,-9.349120736829645e-05,0.8897510685205126,0.673419616270932,-0.6250512388923068,-0.6432571946368985,-0.7695142062201921,-0.8733705709772194,0.06907231322361973,0.6559412533103528,0.616830098766399,-0.17022352142475533,-0.09245316377089616,0.37657941861701
Precuneus_R,0.30030489475374106,0.7399348560967526,0.5623432836348803,0.2106845051572917,0.09507134719887615,-0.6714463150334585,0.7764048223016743,0.5375944017106319,0.6186440737949483,0.7363036359665999,0.6677992080048479,0.797900129188055,0.3730900688144757,1.0,0.21115574209219487,0.3859721832452988,-0.7440932186088307,0.5823967376642817,0.502768162277018,0.8880605710604326,0.7341009461883964,0.06405587122631362,0.09266956864797518,0.28192198906135313,0.24752828339399646,-0.023443167726223554,0.5291153144171262,0.5178359729705553,0.3788699758240969,0.7798879994474794,-0.3662469994673111,0.17078075572227644,0.6255471103332694,-0.1946964932448549,0.002511169301527237,0.7320676078364422,0.6695147017382486,-0.28357688691503363,0.08603195276585515,0.6756747808413957,-0.3052991395756404,0.5807808663575892,0.8727635659266952,0.7235725462962613,0.9214231511505858,-0.11863012003552757,0.11259591829211524,0.668191340997988,0.7595159506969553,0.7257311285099478,0.2714281186094513,0.5283550573277591,0.150397237918371,0.7068049714739227,0.03366909914552387,0.20033249097807104,0.8304252878705808,0.744297600419404,0.24648707227646638,0.22249065093543283,0.6711551954430647,0.6730601814406465,0.747145117726864,0.5773823766280699,0.20813565843740706,0.09081612608149085,-0.20253677494030625,0.02619619974450293,0.06155732021551051,0.872311062575842,0.22338001860917503,0.43283017709616045,0.4866113825648936,0.7467813528006074,-0.582351919629045
Frontal_Inf_Orb_2_R,-0.32010943187921975,0.012961664501839212,0.2559209994078682,0.8667847133071199,0.9594691488490923,-0.3770397570760993,0.21976675354435318,0.85101109032175,0.028374122322160335,0.05861782737655728,0.022173185485173465,-0.3858133902056469,0.851445090276357,0.21115574209219487,1.0,0.9387980123037342,-0.2050920362139809,0.06612667922292365,0.8291411550956468,0.2656207212745621,0.03753551702778653,0.9790445559876724,0.9912013712150144,-0.7708519082161865,0.854857923587175,-0.8987797211268921,0.8883361770870225,0.6777753740680845,0.9451658500869777,0.32457122262518023,0.7336166693287283,0.9848871450955622,0.7965106342455293,0.1283652303323239,0.932876373754006,0.42498407985445236,0.15733826750074034,0.8123227550208723,0.9453447798933994,0.09500121444215855,0.2891186049496636,-0.05396698966724022,0.22164162211336458,0.36069177730628915,0.05870156730455805,-0.09406678332441276,0.9179015840069868,0.061856349239227094,0.17395633598996496,0.0031941529575743835,0.8476351524434927,0.8457121376084562,0.7435653998118735,-0.1502296191555496,0.9683589421916703,-0.1688140043570637,0.03128050584154206,0.09689047434151969,0.8358354200451973,0.9950115553628188,-0.09445513607510675,-0.5629807354734452,0.012079388047805515,0.9147954350475788,0.9437909694167516,-0.8839933039708748,-0.891438572451452,-0.9633413052970933,-0.8569659303209037,-0.12108941087618297,0.8823165500040929,0.8639116280261482,-0.5712950598232801,-0.18904111059071826,0.6431006280318696
OFClat_R,-0.43821463027111707,0.3080624716119868,0.1189776272574397,0.953521529061048,0.8080975723079828,-0.29011335691566004,0.4956804704638395,0.8256889785401887,0.3243383321969287,0.34018592005390663,0.3263200167439797,-0.22052533263456323,0.7106232536117019,0.3859721832452988,0.9387980123037342,1.0,-0.3540779372362162,-0.02591466798855084,0.9284691478524029,0.5210757346843307,0.0064267582306803735,0.9251332245406156,0.9039617375776416,-0.5120775490069214,0.9207775702344532,-0.9046637618712364,0.8907968219790132,0.8332847604065942,0.9607856105590495,0.5760974854717265,0.5396103426533561,0.9155626307297678,0.9279729581792462,-0.15649143008586736,0.762222161337256,0.6664871429120679,0.40895247801686774,0.6689846099071579,0.7840478776731677,0.392818525038877,-0.01189425852992826,0.2638135010578648,0.47415667680031776,0.6017186257517145,0.15511734427021548,-0.3481155599007064,0.8050733769628831,0.36469254313577315,0.1414660009347934,0.28658971812649997,0.6690926869423685,0.9377187890057641,0.8831999085512979,-0.12104580803697966,0.8428992582336552,-0.3610977761853554,0.2940068147804593,0.37277239846238786,0.6528960918379888,0.9407406197526287,0.19969237085851313,-0.35844075566893285,0.30296147529015627,0.9220403684099933,0.9761755455053582,-0.8445786297008281,-0.9412953390644478,-0.8722465696635419,-0.632513231748526,0.10843411591256014,0.9303557505068105,0.978306965562369,-0.5506446590756972,0.0825919361576917,0.45526928252772475
Frontal_Sup_2_R,0.11853191123038945,-0.8394999051654662,-0.29387341336026557,-0.2924513570587951,-0.07421133513191937,0.36761128080953087,-0.8579178579753631,-0.646066117045831,-0.8099740241114015,-0.8748699503325604,-0.802081855539227,-0.6196685195888909,-0.3940524564092665,-0.7440932186088307,-0.2050920362139809,-0.3540779372362162,1.0,-0.16625767190534077,-0.652477572387642,-0.846438671104134,-0.395718864455654,-0.10004062638813106,-0.11597998375482145,-0.16747053437134862,-0.4786635784294464,0.23013670149400808,-0.6184974112701912,-0.7397359913315807,-0.488014695471446,-0.8822294640688271,0.49946166911600015,-0.27903545166103727,-0.6589695556276769,0.526328331086016,0.06004149195776689,-0.8431652782200859,-0.9122348026383834,0.3920451021042601,-0.1506003128943218,-0.8162862095708313,0.5737757269366085,-0.7252252674691813,-0.8927169540629677,-0.884886886843862,-0.7045154786731108,0.4871196969929908,0.11081560199740814,-0.803373488814099,-0.6762084375809514,-0.8705628717868106,-0.1490604262482326,-0.6433053922782794,-0.14417865204561742,-0.23914601637860536,0.013619963679802496,0.14819348800445248,-0.9013991330841848,-0.8860149204399559,-0.08449642102503316,-0.23596131037202447,-0.8234750807792705,-0.5499017597144118,-0.8530709770352698,-0.5028854118430123,-0.2712143928534601,0.16750201479386992,0.39922362574705783,0.1019251804708753,-0.06677727791336964,-0.8660241066887766,-0.4377229587126825,-0.4614207127798039,-0.17618460454930066,-0.8470351279242297,0.5165575448881387
Caudate_L,0.8996391603872802,-0.06448984198372149,0.9534358198288587,-0.31649221521173293,0.18813286135221277,-0.9299261387115767,-0.019992067078583954,0.28606203815583703,-0.23346535911774718,-0.06408293195813927,-0.1753806590511815,0.5804063573782287,0.4484361688536558,0.5823967376642817,0.06612667922292365,-0.02591466798855084,-0.16625767190534077,1.0,-0.06396378832598966,0.16731472249538643,0.9669076459657526,-0.11754116173950038,-0.004389123153405146,-0.08462411642915274,-0.28712496778441277,0.3601725658289529,0.20540174862905092,-0.18528588774959304,-0.0056541131799389,-0.0066749073226699505,-0.03447216512790352,-0.009490236023980868,0.035777185309947536,0.6416403071091379,0.17977756984224175,-0.06684329369557088,-0.12870328078596938,-0.12052239349904695,0.16339266107321201,-0.1712940035113062,0.4953313958407229,-0.2776892997163468,0.14892640353565811,-0.07308092634734238,0.7715306207805136,0.7213812107549064,0.23041112110437934,-0.16826946977916152,0.8166160883174943,-0.06205367972100999,0.5101955964905737,-0.01609045725988241,-0.410757091649949,0.9243544463280781,0.07071862076933538,0.8967634438637371,0.1199861571017208,-0.05292939280355869,0.529732482983752,0.05382972974576583,-0.12578731649903996,0.3844146018216664,-0.04455173240668878,0.3131198272296245,-0.19327997722626114,0.38580470774677955,0.2862944557037618,0.14717225536873613,-0.2530053794900584,0.32697433412268706,-0.27791681161526954,-0.12190036614372846,0.7533139841729177,0.07003212835236612,-0.33523979240803436
Pallidum_R,-0.49151522836270006,0.5488862811515136,0.11968140128804275,0.8970380253229822,0.6718418344440472,-0.27807189199041726,0.704553734292019,0.89413443195841,0.572323834713104,0.5928623770950616,0.5605885778607286,-0.01966855918739092,0.695667868572693,0.502768162277018,0.8291411550956468,0.9284691478524029,-0.652477572387642,-0.06396378832598966,1.0,0.6946069090772163,0.05195615124364413,0.7955957929424577,0.7774755411033946,-0.3735810092978231,0.9561062100024593,-0.856073120504532,0.9378358326223223,0.9673351944727435,0.9612422898491785,0.7798568757900045,0.2529835265867915,0.8548776121425973,0.9798554744392574,-0.3769636754086305,0.5835458494392902,0.8439022754168498,0.6799283225420818,0.4005988500975691,0.6909247987805982,0.6207249478753435,-0.2601128141436245,0.489272193007881,0.6821077134900076,0.8129859984014879,0.30264469293852486,-0.5280694783223798,0.5765971550242823,0.5933769652589763,0.2984978925878953,0.5488384188520399,0.5561321763917407,0.9964668603052089,0.7827387611421728,-0.12051772333064056,0.6704740232537206,-0.42796310334076315,0.5471887612109035,0.6232985416306716,0.5156849915299321,0.8453281319015817,0.4655032542223864,-0.14002223719061052,0.5496829653554133,0.8955332261884255,0.90135831625378,-0.795244845177588,-0.9385125123648754,-0.7681378187376683,-0.4816537743223574,0.36516342259388496,0.9452903640996227,0.9603993865897775,-0.4618183925327976,0.3636386738948429,0.21926220286630807
Vermis_6,-0.1419017412541435,0.9352307657955155,0.18468224521429794,0.45780785887903425,0.05841100189082581,-0.3384550936090705,0.9727647286040959,0.5545665099447284,0.882973433456004,0.9365224719156472,0.9085985838456839,0.6378161705171048,0.26125825503992767,0.8880605710604326,0.2656207212745621,0.5210757346843307,-0.846438671104134,0.16731472249538643,0.6946069090772163,1.0,0.3731684620056779,0.18206468911585988,0.15894108665022208,0.33580547706852354,0.5051867074493466,-0.2701752339778288,0.5868993598310888,0.7714382091438375,0.5096248526623476,0.9714484201854916,-0.4078207936117048,0.2643921873511063,0.7820176920471278,-0.5849785606746187,-0.05246535204962467,0.9487539634373547,0.9063683645025509,-0.2596231055900104,0.06504205141376862,0.92298660622042,-0.6313306056680532,0.8532882185929361,0.9924899328039418,0.9427325999332039,0.7149594374089863,-0.5473468246263357,0.04470224744241583,0.9141777439434343,0.503474769458617,0.9231794226436271,0.09087333385735416,0.6943823578700318,0.4242028540222583,0.34465867896965796,0.041400663327543254,-0.2519365181979399,0.9497009657343237,0.9431045342441994,0.053525899147472376,0.2939161031415834,0.8810498462166827,0.584627127336305,0.9379185471486173,0.5726196483288797,0.39522016079037725,-0.1479947838212773,-0.4482473089743642,-0.09744124850396718,0.16255063378257426,0.8828420235917828,0.4642843201462085,0.6336300518807649,0.15451515445108047,0.870609071097172,-0.5020048490854089
OFCant_L,0.8274022544949139,0.17472287952410803,0.9338188222058285,-0.27493381387335525,0.11173004373708703,-0.9278699223941476,0.20539875839453445,0.3616691143936535,0.007306173348098942,0.17876152156413921,0.06197718631855665,0.740978336284735,0.4403452213111909,0.7341009461883964,0.03753551702778653,0.0064267582306803735,-0.395718864455654,0.9669076459657526,0.05195615124364413,0.3731684620056779,1.0,-0.15871572108092402,-0.05362255289975915,0.04506181147677024,-0.20586090610587016,0.34413555191674455,0.28056648262920714,-0.025075056454331012,0.04918309334703567,0.2130653174605088,-0.22289876889828525,-0.0172282340462285,0.15420038016655088,0.43590693625497007,0.07176821969813124,0.13949918128248617,0.11556210106995399,-0.277355115696329,0.10548856749488289,0.06363192221129399,0.273985268941484,-0.046171315115347326,0.3692943643887569,0.14723476871942034,0.9033445379519227,0.5387307017249617,0.11677189988342303,0.06685294572188705,0.9128089587748405,0.18337100252886418,0.43691501425360013,0.09258695166701636,-0.38207753962019964,0.9450229028772321,-0.016768846956029145,0.7976747360438825,0.35793901850299076,0.1885669320255627,0.44074553560452634,0.033863594217158406,0.11993878756945123,0.5561178132809184,0.1961727229067223,0.3553026246191355,-0.17592088374312645,0.3887737134061254,0.22834618665693013,0.18963167088792937,-0.13764307249477215,0.5504481021400269,-0.21071660630961223,-0.047653185521907955,0.793487203878564,0.3133883154075905,-0.5051841167083396
Thal_VPL_R,-0.4676968244760167,-0.03508946235013428,0.06907266205161179,0.9093490360728885,0.9269038788737413,-0.1906735363461965,0.16286120391145872,0.7551177136569021,0.01021903773985589,0.006369709890508906,-0.004233638578472768,-0.5331476758504842,0.7459305407433002,0.06405587122631362,0.9790445559876724,0.9251332245406156,-0.10004062638813106,-0.11754116173950038,0.7955957929424577,0.18206468911585988,-0.15871572108092402,1.0,0.9901727847362459,-0.7674064343834602,0.8727890082103458,-0.9486670375690285,0.8116144970544071,0.6579606903090343,0.9151296489943462,0.26433398988619167,0.7831683287765445,0.9705416006117835,0.7491018879325467,0.05718412310677337,0.9114982089030682,0.3792052950871641,0.11124210675201515,0.870867977752161,0.9090621087514316,0.06670887925552758,0.24701302565513616,-0.05621866722375638,0.13462820885081947,0.3102125538517651,-0.12557659121559261,-0.1824103781280857,0.8963085032054005,0.032539681671549525,-0.020428647221177744,-0.04980645791037266,0.7524135515773788,0.8059378334029232,0.8129766427015058,-0.32618301792869026,0.9650884501197002,-0.31510421665764843,-0.05518925852637986,0.04149143883430648,0.7421310772420366,0.9753035075624747,-0.13243356086047273,-0.671231698669469,-0.041128261097641186,0.8305053964588964,0.9655322513911175,-0.9415434627628545,-0.9160760988012847,-0.9847108081353199,-0.8190072034943799,-0.24160830342822506,0.9023322475500141,0.8596465601195138,-0.7161809982242517,-0.2648090153845872,0.7432507851875242
Temporal_Mid_R,-0.3612634351287606,-0.08317458364350529,0.19375853360416284,0.8553917030354311,0.9688358297612288,-0.30073641763899434,0.12090519334064731,0.7998802409923232,-0.0536519758489556,-0.0371090329494729,-0.06584252146252124,-0.49525886744445385,0.8239063249078422,0.09266956864797518,0.9912013712150144,0.9039617375776416,-0.11597998375482145,-0.004389123153405146,0.7774755411033946,0.15894108665022208,-0.05362255289975915,0.9901727847362459,1.0,-0.8239261526451537,0.8365002477166885,-0.9108810122014986,0.8396320495739914,0.6209064269984849,0.9146646032643391,0.22908624090838178,0.795651306381354,0.9827409630673941,0.7309026730193153,0.161026199552452,0.9523642560594823,0.33778835937355084,0.0711276005568176,0.8656452075705053,0.9559905399759719,0.006617058420285707,0.3381394148903132,-0.13222420188246195,0.11409029290629386,0.27199722563542145,-0.05737869255815454,-0.07439784985061013,0.9226612374223109,-0.028441510725576127,0.08416536156655746,-0.09257095523315428,0.8339132519448942,0.7928953013290554,0.7323013839153472,-0.24537311519053953,0.9856289180907722,-0.19265513974823897,-0.07671347900677994,0.0003465100326301573,0.8236252552429564,0.9862834694755359,-0.1840453282311383,-0.6599671250543913,-0.08565817177052171,0.8593590990358939,0.9345193819937214,-0.9119383521257824,-0.8801888049540875,-0.9839227505440825,-0.882053859738076,-0.2356518080321975,0.8692614517996337,0.8222763610624735,-0.6416023532338142,-0.2907305511115655,0.7312655371900493
Precentral_L,0.10943953284861134,0.5464300449063163,-0.3029065447440918,-0.44908551799243807,-0.8992404443735104,0.2940263661353741,0.37347063530101676,-0.5781501967782425,0.5141160481623039,0.4887278124011581,0.5419969935880241,0.6504442620234032,-0.7740262222261622,0.28192198906135313,-0.7708519082161865,-0.5120775490069214,-0.16747053437134862,-0.08462411642915274,-0.3735810092978231,0.33580547706852354,0.04506181147677024,-0.7674064343834602,-0.8239261526451537,1.0,-0.48330394124669573,0.6367717559803007,-0.5610219145710027,-0.17997133591753278,-0.5978454903060664,0.2624108866268544,-0.8574589570371309,-0.7890018016829193,-0.2752113018417053,-0.5395032161742713,-0.9207295498777956,0.16944694639305552,0.3535790020287876,-0.8237229866815259,-0.9122270625372417,0.4798990044289195,-0.6974006700562497,0.6051303121130577,0.35497619092100796,0.20845679449485896,0.24448807977821016,-0.320992603935465,-0.7920189207594486,0.5088500552094242,-0.06888077486069373,0.528190603959564,-0.8312417038310872,-0.38990739544598657,-0.2816048825537913,0.27782469457737075,-0.8700877243014976,-0.13086374322932443,0.49602631524722707,0.4539011697147346,-0.8323554653541989,-0.7596327521876524,0.6078679601454869,0.8155179528092973,0.5394678146072727,-0.5501824342963428,-0.5892573078731258,0.7158927523243779,0.5373495282412756,0.8362152646934536,0.967593682726723,0.5618692419733442,-0.529654616286257,-0.3746266233869258,0.5211524353576165,0.6500765313819489,-0.8294153514033374
Thal_LP_R,-0.671497956701217,0.3916846241999718,-0.08274315152567252,0.9537120646506824,0.7074700218363951,-0.0629475306777217,0.5503717940738335,0.8076891602879421,0.45925829334223195,0.4388720041235317,0.4311243477623886,-0.2856044106172935,0.6306775303840154,0.24752828339399646,0.854857923587175,0.9207775702344532,-0.4786635784294464,-0.28712496778441277,0.9561062100024593,0.5051867074493466,-0.20586090610587016,0.8727890082103458,0.8365002477166885,-0.48330394124669573,1.0,-0.9561516157048,0.866016904534713,0.9231959113684918,0.9504869954749648,0.6320213016531869,0.40088277816943335,0.8941510424659893,0.9010256985357762,-0.38485266139203356,0.6388865884233548,0.7221031389859237,0.5511006946177115,0.5461624209647349,0.7274681461332239,0.49411274049703036,-0.2167080433081089,0.38392979231344876,0.4917237186413144,0.6854058305811617,0.022372751414753932,-0.5776324967257969,0.607642623367746,0.464399243946802,0.05605435203560752,0.3915697110958405,0.5111969349167009,0.9457956695947031,0.8551281122923969,-0.38085116276013203,0.7351088939399534,-0.5751677679288811,0.3510356150095304,0.46910111494586093,0.47395694495059093,0.8694935568375322,0.3196846056973662,-0.37216703091380837,0.3881156795678904,0.8080792020013314,0.9511784152071143,-0.9209860299985082,-0.9904953689266185,-0.8632332684870363,-0.5345373856890302,0.12688001434613647,0.9918063295095596,0.946360859593208,-0.6896836202624176,0.17285585200046785,0.4348321724979943
Parietal_Inf_L,0.699402586312034,-0.14262449575275202,0.1557920410552194,-0.9591981504036466,-0.7910954901269571,-0.024134878651334377,-0.3130629850616674,-0.717998984311526,-0.2272496584058461,-0.18761620758270886,-0.19571947359647984,0.5290730116804307,-0.6151927154355192,-0.023443167726223554,-0.8987797211268921,-0.9046637618712364,0.23013670149400808,0.3601725658289529,-0.856073120504532,-0.2701752339778288,0.34413555191674455,-0.9486670375690285,-0.9108810122014986,0.6367717559803007,-0.9561516157048,1.0,-0.7855762180739418,-0.7831379392910829,-0.9142066734587456,-0.4037438641917446,-0.6182756098510074,-0.9263155244599438,-0.7849393528623868,0.23157163429153427,-0.7553789851067642,-0.5163018296984776,-0.3086673833082979,-0.740638533536255,-0.7969756762924851,-0.26165748244684855,0.02772546291697344,-0.1631446760497548,-0.24351287881161338,-0.4654542933207102,0.20112261100604392,0.4634212633492913,-0.7165889580278336,-0.2295294760455348,0.12507435149576823,-0.13626019385900787,-0.5562134292426802,-0.848953914529609,-0.8740529645393226,0.5107720836200915,-0.8415292349314673,0.5681472989843971,-0.08481866280696791,-0.2182968063295918,-0.530437157124679,-0.9041084671966316,-0.07008043103063412,0.6103731678400744,-0.13507182492787337,-0.7491678887491783,-0.971467591168954,0.987944960566515,0.9804962533051639,0.9473530740510274,0.6542127723793599,0.14854118403236982,-0.9710260672583881,-0.8924626015390366,0.8270865433009008,0.09878812057767347,-0.6657229202411415
SN_pc_L,-0.23290427231973532,0.3626803488872822,0.414915192842766,0.7835541890039261,0.8156214092269323,-0.536552084764498,0.5411143348513952,0.9891649800673562,0.3491213311812743,0.41609013957458485,0.34401691461490663,0.004545605133481044,0.8940905121967444,0.5291153144171262,0.8883361770870225,0.8907968219790132,-0.6184974112701912,0.20540174862905092,0.9378358326223223,0.5868993598310888,0.28056648262920714,0.8116144970544071,0.8396320495739914,-0.5610219145710027,0.866016904534713,-0.7855762180739418,1.0,0.8440283428965177,0.9633436163832901,0.6360676440895279,0.3605015525211482,0.9088566021937038,0.9203675556133246,-0.06970152417925031,0.733709320656014,0.6940021270063963,0.5110961321927081,0.4613207985210071,0.8380715754061948,0.4097394692775173,0.026312435972579325,0.24113320388856976,0.57128746261838,0.6614237393197367,0.41642579537317587,-0.2236513274241643,0.6969040297069082,0.3779796549056872,0.5068240749142647,0.37128177750656305,0.7846480091964301,0.9493377082402069,0.6061089223946995,0.05131238783212513,0.771157211256215,-0.12043782981455914,0.42047145367822975,0.45213420055414033,0.7496273899128202,0.9024868252213464,0.26687511417273757,-0.18239303496464276,0.371096599911493,0.9694064153114673,0.848500587075216,-0.7488784457506015,-0.858132566096008,-0.8018081421613789,-0.6814667036631261,0.30287978500045043,0.8684542860138591,0.873170220486328,-0.3161521354879685,0.2204006652887781,0.2629903365504002
Thal_PuL_R,-0.5774664764176699,0.6997439710278114,-0.019062586206746397,0.8445157874846047,0.4820797382752065,-0.13860437692789268,0.8158649812374327,0.7967071830736592,0.7371360281661776,0.7384490651260046,0.7197045279513746,0.07336668980436357,0.5317556474150072,0.5178359729705553,0.6777753740680845,0.8332847604065942,-0.7397359913315807,-0.18528588774959304,0.9673351944727435,0.7714382091438375,-0.025075056454331012,0.6579606903090343,0.6209064269984849,-0.17997133591753278,0.9231959113684918,-0.7831379392910829,0.8440283428965177,1.0,0.8723699280030552,0.8725147743594146,0.053480362814045376,0.7220018395736578,0.9472615069052681,-0.5781656768394257,0.37987972866043673,0.9219404434186048,0.8160633370363672,0.2175081846165519,0.5140069143922544,0.7679099084028639,-0.4776376386950096,0.6647139069696076,0.7739984930659002,0.9065057645552805,0.29957292451769213,-0.6933007070076298,0.3750786666940371,0.7448189451785424,0.2494734471578813,0.7022510950811285,0.35240546241800785,0.9564918268572167,0.7534048202753099,-0.17150167077068115,0.48724956361294947,-0.5529293197231845,0.6758905398139594,0.762288944535488,0.3032296354497905,0.699651911587671,0.6372421197986945,0.0009664018032556757,0.6985784684636694,0.774305711683923,0.811085237357334,-0.7130695044928284,-0.884608518038152,-0.630323532200421,-0.2730561992732735,0.48437128285290276,0.896810081234949,0.9092456939741085,-0.43545115987849387,0.5272531245259765,0.06558041725705152
