,Thal_PuM_L,Pallidum_L,Cerebellum_Crus1_L,LC_L,Precentral_R,Angular_R,Occipital_Mid_L,Frontal_Med_Orb_R,Frontal_Inf_Tri_R,Putamen_L,SupraMarginal_R,OFCpost_R,LC_R,Thal_Re_L,OFCpost_L,Thal_PuA_L,Vermis_10,Fusiform_R,Rectus_L,ACC_pre_L,Cerebellum_7b_L,Temporal_Pole_Sup_L,SupraMarginal_L,Caudate_L,Cuneus_L,Raphe_D,Thal_MDm_L,Cerebellum_8_R,Thal_MDl_L,Temporal_Mid_L,Temporal_Sup_L,Temporal_Pole_Mid_R,SN_pc_R,ACC_sub_R,OFClat_L,Postcentral_L,Thal_MDl_R,Frontal_Sup_2_R,Parietal_Sup_R,Temporal_Pole_Sup_R,Thal_PuI_R,Frontal_Sup_Medial_L,Parietal_Sup_L,Thal_AV_L,Precuneus_R,Thal_VL_L,Precuneus_L,Thal_VPL_R,Vermis_6,Olfactory_L,Thal_Re_R,Paracentral_Lobule_R,Vermis_4_5,Hippocampus_L,Amygdala_R,Olfactory_R,ParaHippocampal_L,Temporal_Inf_L,Frontal_Mid_2_L,OFClat_R,Thal_VL_R,Thal_IL_R,Supp_Motor_Area_R,Cerebellum_8_L,Vermis_1_2,Cingulate_Mid_L,Fusiform_L,Thal_LP_L,Insula_L,Thal_MDm_R,Vermis_9,N_Acc_R,Amygdala_L,Thal_PuL_R,Frontal_Sup_Medial_R,ACC_sup_R,Cerebellum_9_R,Postcentral_R,Thal_LGN_L,Cerebellum_4_5_L,Cerebellum_6_L,Hippocampus_R,Frontal_Inf_Tri_L,Frontal_Mid_2_R,Insula_R,Cingulate_Post_L,Rectus_R,Temporal_Inf_R,Paracentral_Lobule_L,Cerebellum_3_R,Rolandic_Oper_R,Thal_MGN_R,Parietal_Inf_R,Thal_MGN_L,ACC_sub_L,Parietal_Inf_L,Temporal_Mid_R,ACC_sup_L,Red_N_R,SN_pr_R,N_Acc_L,Thal_IL_L,Frontal_Inf_Orb_2_R,OFCant_R,Occipital_Sup_R,Thal_LGN_R,Precentral_L,Occipital_Sup_L,Cerebellum_10_L,Thal_PuI_L
Cerebellum_8_R,0.8418217139683773,0.6141691478051317,0.7157665770814408,0.8048980941613005,-0.1253932949492844,-0.6268176079313793,-0.7331767600545969,0.35348812549398734,0.20629337281462692,0.07262147149533986,0.047969358169815915,0.20228394317804577,0.24727046314516454,0.9515710841624785,0.6998912232328923,0.8519845615711423,0.8362205512475741,0.8498826747118715,0.38972770249136623,-0.4988075022343824,0.9228953755801835,0.8804391212358769,-0.45041799543802535,-0.1307038018982235,-0.7303699480915461,0.20414784701229494,0.6391149548792492,1.0,0.5958859075978659,0.211303000167247,0.6399430537451877,0.44824179855662294,0.3180315770551733,-0.02876481337569061,0.7476792953612671,-0.07866514284835163,0.7781866894919636,-0.7825360284959486,-0.7696434715485648,0.47970516858208523,0.8078292403483744,-0.889512845816067,-0.5994760847808305,0.7240613209805101,0.6441785058820638,0.9670301555835557,-0.0680317426668126,0.5031947398284287,0.8897483822879474,0.3032681450705688,0.8892555904433692,-0.1481906181994301,0.8598444813492664,0.8093337403802637,0.4143822296860295,0.20657827643081925,0.9525002464076433,0.687175177947394,-0.5394731284423219,0.7579807645237648,0.7564271471705666,0.6410481561373805,0.10947609921834521,0.8739587951139093,0.7408772406545102,0.8864228349744588,0.8038866848424054,0.8235344121159109,0.6406784981524067,0.6975334301480045,0.8042477769103005,0.6972112734557765,0.1644918857762539,0.9638831026266558,-0.8778421972357042,-0.2767705763613815,0.8874381570438625,-0.0397006543679688,0.7599989772827396,0.8317079748445826,0.8358718493357672,0.7586581362214612,-0.26634545145625477,-0.19960910267597393,0.26973996035537784,0.8767976708175823,0.44667932183696807,0.634838987532912,-0.45203003490121835,0.8934317334467109,0.5662822599863199,0.30405183992872864,-0.13699033991507858,0.8149535764877451,0.42045910467609715,-0.6381342814293968,0.4573814179554091,-0.537699569698694,0.4295541196948887,0.7320198106827928,0.27853155495347093,0.9435431846813651,0.5353836227895857,0.47309075023662767,-0.712329145307759,0.859071246321628,0.04458863707066912,-0.7596112056688866,0.8493704558630348,0.7762438333933083
Thal_MDl_L,0.12593470662031334,0.7936581274577066,-0.026282377025264647,0.05339408186497932,0.6995983305231231,0.1292007551954177,-0.8069126081883161,0.2361093796350763,0.8764778096297132,0.13822626242978284,0.8180244720681171,0.783518190311903,0.8462058008338943,0.7405046639309539,0.7898562249601176,0.15350384275792595,0.11214099894613738,0.8139231803720826,0.5734762127641957,-0.5272964463322655,0.3329794885202054,0.16237922550587697,-0.8910693574871512,-0.18636982355408263,-0.31640270804448084,0.7992975325820865,0.9869173738513908,0.5958859075978659,1.0,-0.5574082715120547,-0.1819974613595079,0.8646540968745448,0.872774068842679,-0.29296940732903376,-0.04305509624266974,-0.6361385058122655,0.8809438960602158,-0.07860623239202516,-0.9042057813541641,0.911122638882066,0.8787664594240702,-0.5553876243463554,-0.904721475789136,0.9818279973154376,0.14966760847325042,0.7229212966768307,-0.5331102356291303,0.950019058437557,0.3098824285799216,0.25778481205158305,0.8723870622091459,-0.09462031472849904,0.13281300003756394,0.055778199846369406,0.8271726473760244,0.593372119693201,0.3723106185567801,-0.14490517676954454,-0.8737214970038357,0.9508701995157395,0.9569559433892558,0.9728666504496488,-0.023734991911491043,0.18829344486330796,-0.08286294496514157,0.24174346580839712,0.03282887852462258,0.16064017499104802,-0.1518465384481177,0.9683584004395372,0.020208588144200203,0.6463454036105196,0.5910120992944311,0.69141187561051,-0.3250709306951752,-0.7046495855043194,0.21682931529698382,0.7578979153297833,-0.0024410567989648527,0.07729312885916993,0.09937340913494445,0.8681034296069475,-0.7391022511630763,0.6232596625225247,0.8245924183029263,0.1615627102807763,0.7995978888729024,0.8935886446968374,-0.8631574600122678,0.80587815258831,0.9181090964792966,0.9044585885442694,0.6465004730444953,0.12127703270375782,-0.1145643797880073,-0.9191373810320942,0.9089977207006894,-0.4436624956312609,0.8778631563285717,0.9084411609995848,-0.13462592383586044,0.8130666352518624,0.9123977681227747,0.8432737219166648,-0.18158174304706964,0.9137686144776561,-0.5541574526462114,-0.6765977454533655,0.15340350510403897,0.008437357419963966
Temporal_Mid_L,0.6072158308647496,-0.36555579980826985,0.825461654219744,0.7180390334052196,-0.9035783330813102,-0.6445422709632909,0.44327102184984474,0.17299555878755007,-0.8525897496789152,0.12998670572748292,-0.8842188399307743,-0.7144158600859963,-0.6301240583291318,-0.04760694514839298,-0.18844682696371523,0.5728714733103683,0.6730632597806998,-0.17167817862692236,-0.3145443585921779,0.4213048838886167,0.4845763859492396,0.6158455518069985,0.7214934722126585,0.3844146018216664,-0.11786395146402506,-0.7660920214681888,-0.5481946582909785,0.211303000167247,-0.5574082715120547,1.0,0.8561298560400987,-0.6375975408321476,-0.7110116623445005,0.6582162373252048,0.780660878200393,0.7041588220833085,-0.42225487479727447,-0.5499017597144118,0.44700458474726396,-0.6192844697847951,-0.3309142699158251,0.032019880163767514,0.5306804295073623,-0.46087166884128256,0.6730601814406465,0.03234311616943339,0.8398875091225186,-0.671231698669469,0.584627127336305,0.10949724368315004,-0.203858004369818,-0.25212890449164566,0.6432874766092077,0.733662453050739,-0.5843207183860653,-0.43006069723194557,0.46724284582708236,0.8313167701152818,0.6950352293118576,-0.35844075566893285,-0.4431690958785715,-0.5411747938886947,-0.04886314516195824,0.5877223322963735,0.7742572090377503,0.5624006482792393,0.726874788403096,0.49650706346192736,0.8673810485456178,-0.50828471346269,0.693636802556783,-0.14463883905919825,-0.44652066580927424,0.0009664018032556757,-0.23613403817973128,0.7975275010482004,0.5663635022384023,-0.9378774462030963,0.7504167795753375,0.6777371302900277,0.6828177994939668,-0.35253851817041276,0.8493697207672428,-0.975654071877966,-0.7319312986073072,0.6229128281051339,-0.5463835386405292,-0.48448480808594274,0.7235922338166701,-0.1396910577422068,-0.5742724905612587,-0.7567032630861503,-0.9908312811089973,0.6543084340988549,0.7354219959412325,0.6103731678400744,-0.6599671250543913,0.22610002237554758,-0.6418456461688021,-0.4074079755139286,0.5174117899653484,-0.06833033094647038,-0.5629807354734452,-0.5949197578416837,-0.29285413415282435,-0.24776295416644756,0.8155179528092973,0.2795426181142439,0.6109722089929915,0.7012501806761824
Temporal_Sup_L,0.9301555686676604,-0.09278140375962346,0.9649967015801971,0.9596444137511311,-0.8216985612443177,-0.9096265153722881,-0.08132581589920924,0.12667806189805414,-0.6103307694995578,-0.06926435063219771,-0.7105612574767312,-0.5632405961031965,-0.49144578717645826,0.4076789330583415,0.0712851850866112,0.9138008515061709,0.9526887834510126,0.20876587940678834,-0.19440115638392855,-0.06598069092259205,0.8430032543774738,0.9173406554028706,0.3855206284893155,0.039204778046057015,-0.5839925494157778,-0.5865082513936836,-0.15596872181453603,0.6399430537451877,-0.1819974613595079,0.8561298560400987,1.0,-0.35964772653895893,-0.485492713342435,0.329406922751403,0.9881118992177175,0.6227910727351876,0.045068470104162005,-0.7819953036505637,-0.019264490063374832,-0.3325297209478935,0.0935892443548119,-0.4705493259053031,0.19577733354395646,-0.03349233378148465,0.719414006862793,0.5122184227794049,0.5053258500224787,-0.32865691830364324,0.8440779930316058,0.0462672834465322,0.2442328562512501,-0.06497980676584593,0.9384117850165121,0.951881798767221,-0.3578355711493983,-0.389969864490343,0.8034217817587088,0.992973774592878,0.2672093522402847,0.023603017735253088,0.020402299523722633,-0.15785901221499699,0.21640753482588004,0.9161012212878581,0.9699273373614852,0.9006068932804335,0.9696957003403615,0.8691226443119543,0.9457007045485002,-0.08846189097328765,0.9597262135544199,0.1191461917673525,-0.43075297101480176,0.4632639151783962,-0.6653193017569655,0.38721449960533777,0.9065578808709774,-0.7523147826846991,0.9817149099286746,0.9548988080515155,0.9555726237133352,0.032684939167578475,0.4566397965040225,-0.8428569081139589,-0.5269873685744121,0.9258737199986226,-0.31129375186479674,-0.1446732854806098,0.37955738708002623,0.2729541705189831,-0.2432537497747025,-0.5112238963868987,-0.8287877416767134,0.9423784484589471,0.6319337190529614,0.16049290280927775,-0.36349899408790104,-0.24437584321317038,-0.3806828778990705,-0.02801395922522966,0.3835803322801108,0.3817920678622345,-0.2643164130634059,-0.318721719610686,-0.7085830474050391,0.18314937253879462,0.7294116270146208,-0.2540004459589911,0.9301233710685405,0.9671039593714468
Temporal_Pole_Mid_R,-0.08880643083674002,0.9482625278141867,-0.20291596401513862,-0.10360163196404627,0.7716275276647885,0.3758648699751584,-0.6579513024619168,0.5318774089358662,0.9144029440938437,0.42158913632927447,0.8324255329429785,0.9593141998156676,0.9090916304540286,0.6725899133946832,0.871156395282049,-0.0650805193540318,-0.08953368064137418,0.8368083819640457,0.8716644077903616,-0.313580160587719,0.08571411490506507,0.02775849719345912,-0.9790197724817704,0.048946819717963753,-0.03654074383890509,0.9612547626414218,0.9136184226078371,0.44824179855662294,0.8646540968745448,-0.6375975408321476,-0.35964772653895893,1.0,0.9793509362587033,-0.20927983272295653,-0.2211942715565525,-0.9091939200855423,0.8565637023647797,-0.16104537106930863,-0.8639165441526574,0.9928710082780059,0.8687618889510774,-0.47361899560496556,-0.9802863609800417,0.8534334015612713,0.10837718180655247,0.5117634320569688,-0.46633206256416376,0.9724826649465996,0.15591883741530016,0.5616409839321571,0.7384733053170317,-0.3580306634858479,-0.03715450476971976,-0.06521382126966559,0.9908091946180235,0.8688060577207173,0.2654565754305059,-0.27768977751743296,-0.8974189573646851,0.8831252326457618,0.817201766143018,0.9385526703202364,-0.37089581980401903,-0.04007726362124494,-0.17772718813510496,-0.005362359282201673,-0.12725135619530242,-0.0872823895819158,-0.20939098425141184,0.9090681007351653,-0.13224118784444938,0.8380957291459706,0.8562978068578457,0.6175500670200258,-0.2867132340536331,-0.5969778118515796,-0.00580414272038399,0.7170143308080837,-0.21720360548925313,-0.09078219532601918,-0.08820868653292394,0.9172213053674644,-0.7027721067457476,0.6172342505262737,0.9798941539014365,0.001903346270042859,0.9870639169508083,0.9742943223166449,-0.9625053195418373,0.7932479215722068,0.9875048100528445,0.9575770989961325,0.7040296835183931,-0.14047004745580666,-0.007923326757812722,-0.8895808599150253,0.994045170663576,-0.13359036133469837,0.9955562404785263,0.9326411179224254,0.16121867800264642,0.6819688361056395,0.9883342735460906,0.9974943743148811,0.11106232940770125,0.7980412807820993,-0.851897704275469,-0.46292306862155613,-0.07958106696686382,-0.18781702137250264
SN_pc_R,-0.23019777254733548,0.8886207529842036,-0.3150166420058131,-0.24258022612271143,0.8701344776772509,0.5058786235137565,-0.5837068093534612,0.4687607401097042,0.9589437561090114,0.42229737861158717,0.9142640786631865,0.9849715457348016,0.9617557341788063,0.5508036455736952,0.8151570199458706,-0.20687588495457576,-0.22426122467450052,0.7446574045891674,0.8192345695870138,-0.2525601974032322,-0.040144055436358406,-0.1242687672641421,-0.9577926164407802,0.07071862076933538,0.07792357769694538,0.9846024301348902,0.8989856685400858,0.3180315770551733,0.872774068842679,-0.7110116623445005,-0.485492713342435,0.9793509362587033,1.0,-0.19700279853133518,-0.357127613439313,-0.9258132065288913,0.7766640902956268,0.013619963679802496,-0.7915231744571485,0.9829972196625448,0.788681377366207,-0.32873050750175364,-0.9411089962776704,0.8257066066901602,0.03366909914552387,0.41003478476310723,-0.4755645216012537,0.9650884501197002,0.041400663327543254,0.5113838604809332,0.6580563874718541,-0.3408013695950261,-0.18260955777630986,-0.20745425464330092,0.9759102112311725,0.8704812672919072,0.12214469759976886,-0.4181535098217798,-0.8526751487877102,0.8428992582336552,0.7763830498915926,0.9157453717864545,-0.3825622816038303,-0.1771214736266623,-0.33317880393796717,-0.1326745832428228,-0.2702243484107625,-0.22498697376556734,-0.33898413674211536,0.8728094438182965,-0.2857955696015027,0.7366628124439479,0.8704725089340052,0.48724956361294947,-0.11605130168127882,-0.5945072267697463,-0.14261139401507472,0.8101829663953019,-0.3452728825999891,-0.23725266299606146,-0.2266273021004583,0.8422320559715456,-0.6986699871017333,0.7178366598415286,0.9937175566789774,-0.14571049375742368,0.9563537298169432,0.9263329243425028,-0.9307286188357945,0.692354727182867,0.9576627808553478,0.9909945671547604,0.7811000523289756,-0.26106949386499334,-0.08960572964517961,-0.8415292349314673,0.9856289180907722,-0.07459732035518167,0.9868950856594166,0.873519557077046,0.0704334127386031,0.5896841050849391,0.9683589421916703,0.9667304687222958,0.22951765288421855,0.7351472504191433,-0.8700877243014976,-0.37427468532725194,-0.21317522471895697,-0.32783108462525057
ACC_sub_R,0.05184531134192183,0.007804677633758813,0.4590977340438892,0.2598350233057421,-0.3134934088063337,0.07499738942404266,0.6449122082500395,0.6218792479944848,-0.3872907822610999,0.7532756514059786,-0.3695639387065752,-0.12088713759846144,-0.007113011617479988,-0.15353778680435234,0.17135364833851818,0.011337480867323132,0.18540471323775307,-0.032250125090100015,0.17619810998381602,0.8660191458561775,0.061203744128810224,0.17040985930156607,0.3898975076628836,0.9243544463280781,0.5280798355639714,-0.21311803522050454,-0.30089490463035073,-0.02876481337569061,-0.29296940732903376,0.6582162373252048,0.329406922751403,-0.20927983272295653,-0.19700279853133518,1.0,0.28217378285245825,0.08502003614892727,-0.39058780214142047,-0.23914601637860536,0.3976074288231983,-0.18389913761066565,-0.21647204270291462,0.421848971434817,0.19151550140872053,-0.3034289251034417,0.7068049714739227,-0.2055401959491649,0.9261330061813232,-0.32618301792869026,0.34465867896965796,0.6152633939629286,-0.19280314389154654,-0.8007279050379699,0.16448597618044788,0.33900029334392473,-0.08768827241342726,0.21555257001362718,0.18380205896329083,0.3307294440262025,0.5783271408497347,-0.12104580803697966,-0.38362817272830124,-0.2742436891626215,-0.7073258261906693,0.08175479810100224,0.29724431569990384,0.08005318968816456,0.24560914681977186,-0.1285111319482897,0.5437378112920722,-0.32084459054370396,0.1673038812752866,0.11178624500338367,0.2359434768172289,-0.17150167077068115,0.2351307947766619,0.8763432881344088,0.06695510662836521,-0.5272504369589189,0.22925137759020678,0.176660096328404,0.20102043090378566,-0.15412319185631548,0.8303640514659012,-0.5863530360928545,-0.20326432904813332,0.16422602705409003,-0.08290814652330429,-0.1651984587418467,0.42643993719616874,-0.08109876116041304,-0.2171123671786138,-0.2704551072026434,-0.605715787951953,0.1313760877847358,0.8517362839646827,0.5107720836200915,-0.24537311519053953,0.7674824431589787,-0.18031587477131103,-0.1719150450162688,0.7520051859791558,-0.12642153406816717,-0.1502296191555496,-0.1768884752273466,0.4064073422938363,-0.1632166159966263,0.27782469457737075,0.6573042646442309,0.08057087271700687,0.13815328193525087
OFClat_L,0.9669963545764262,0.042656169800285915,0.9708860408083156,0.9865130103339596,-0.7345175327378269,-0.9068310102072217,-0.21217308467640023,0.18363440472392287,-0.48654413380665307,-0.041516279374091386,-0.6058162908303684,-0.4452496444018562,-0.37785329760123465,0.5400258674080701,0.20040787634524412,0.9549166816122177,0.9852172005186237,0.3476649938165922,-0.08693721885558245,-0.15169966186904388,0.9057335082293242,0.9645495498655383,0.24339618485828005,0.011865142936405152,-0.645210374673841,-0.4651804607668519,-0.011595903889707255,0.7476792953612671,-0.04305509624266974,0.780660878200393,0.9881118992177175,-0.2211942715565525,-0.357127613439313,0.28217378285245825,1.0,0.5186050245239543,0.19191359358444618,-0.8311790969009762,-0.16715425027831704,-0.192384637228321,0.23969899069490802,-0.5803211426449308,0.05065101076929958,0.11108768831090425,0.7462737518200134,0.6293879222373494,0.42352333719985025,-0.18573828867890102,0.9000759725925374,0.10409102727902557,0.3838543632283539,-0.08874788315099408,0.978382791159585,0.981260289250023,-0.22555631371624907,-0.29234426052398554,0.880797905554418,0.9920234740223486,0.12506854699204242,0.16848902119911105,0.16353554818647942,-0.012003783791811572,0.20355907796979295,0.9608477231785238,0.9846625406559261,0.9490570393989558,0.9942781069157627,0.9099463799042979,0.9434904301262376,0.05915729428438804,0.9872060686411386,0.24279139182771203,-0.3369560429985485,0.5895350060078156,-0.7473399221126857,0.2825466553133963,0.9549957023130456,-0.6595693347791405,0.9953003492389746,0.9870344425176465,0.9875708833402497,0.17837363880871923,0.343580412526423,-0.7683829376092676,-0.400813896723666,0.9711762263440239,-0.17847078327402952,0.00029999329129487,0.23777709400579375,0.41160234313530997,-0.0981657620256644,-0.3830534503984729,-0.743391744869836,0.9700220071912337,0.6311116245680676,0.014003673243044424,-0.2239710274551797,-0.3121816167865304,-0.24451413139286088,0.11843128536946662,0.39150628932012527,0.5133141288684178,-0.12231962770772525,-0.18051751958032933,-0.7488157172457769,0.32411084002923696,0.6352359339507349,-0.3658688895878955,0.9678820377182348,0.9867087897825992
Postcentral_L,0.4463801926638752,-0.8214054449142472,0.46989143103443376,0.4131822667997147,-0.8468519308576267,-0.6913752033122359,0.328853770883985,-0.5723705400994359,-0.8638909317016567,-0.5689435050804786,-0.8270515866472501,-0.9731218833635298,-0.888281648371233,-0.3401689042711448,-0.7059837072551264,0.4298521248146955,0.4293029237069781,-0.5819416955452713,-0.8733705709772194,0.009312528854206383,0.2916262426298313,0.30460693236093145,0.85954977746304,-0.2530053794900584,-0.3466171762980486,-0.9649788394230417,-0.6848513651107,-0.07866514284835163,-0.6361385058122655,0.7041588220833085,0.6227910727351876,-0.9091939200855423,-0.9258132065288913,0.08502003614892727,0.5186050245239543,1.0,-0.5785505633696932,-0.06677727791336964,0.5872374897885592,-0.8794020848137939,-0.6040977327328624,0.11686806733237726,0.8217362074261813,-0.578310026806419,0.06155732021551051,-0.11779964221422265,0.36289452140664213,-0.8190072034943799,0.16255063378257426,-0.6239106558344726,-0.41529773649969126,0.475746954139031,0.37461851627351306,0.35642107873260076,-0.9304232771988349,-0.9341451596118254,0.07035057708280615,0.5404098372731866,0.7025592365425282,-0.632513231748526,-0.5149899525904771,-0.7230341129980621,0.5942665733912831,0.40351347546507826,0.4457672991028905,0.380046593952976,0.43923524731769936,0.4641981529660006,0.4115283234121009,-0.661234810632144,0.447951345301736,-0.6957688533885517,-0.9377288874140471,-0.2730561992732735,-0.047956068484064016,0.41695736869013134,0.3746249309581621,-0.7073610521626431,0.5348813520725751,0.4194170348483173,0.421223127080314,-0.6929588492217029,0.5528326044314222,-0.6640205028053986,-0.95760384559481,0.3368794886074293,-0.9216257644217137,-0.8054095376274791,0.8446957083029748,-0.5073732743673087,-0.8364374096312661,-0.8872639792490439,-0.7453071505644652,0.495764941526756,0.04554261618698781,0.6542127723793599,-0.882053859738076,-0.20738917527216263,-0.9112612210205533,-0.7128349527868673,-0.22052092176815227,-0.33405834699917053,-0.8569659303209037,-0.9056183292438255,-0.4886099339514061,-0.489543362332954,0.967593682726723,0.09648422954606357,0.44120786340272733,0.5155422559183407
Thal_MDl_R,0.3761924428590323,0.8587924722828086,0.13506183828335067,0.29815750452839423,0.45832407776336975,-0.13156096733043207,-0.9234335748442553,0.3274197786173101,0.7296349262685162,0.08489496958050537,0.5987204611919195,0.6837626427603024,0.6465937844491929,0.9190677697610634,0.8210260045507412,0.40640024129098024,0.339793578753827,0.9282422390305823,0.6559412533103528,-0.661217907622679,0.5029132021687142,0.4312540921445111,-0.8923568192159144,-0.27791681161526954,-0.5369349523575324,0.706172345832984,0.9337619062283979,0.7781866894919636,0.8809438960602158,-0.42225487479727447,0.045068470104162005,0.8565637023647797,0.7766640902956268,-0.39058780214142047,0.19191359358444618,-0.5785505633696932,1.0,-0.4377229587126825,-0.9963693557976628,0.8635052498612028,0.9730417217456834,-0.8424556985662076,-0.9197195803752899,0.9443653394858413,0.22338001860917503,0.8494747727736912,-0.5343359654605359,0.9023322475500141,0.4642843201462085,0.3191405841443209,0.9241924931037202,-0.07294021436467095,0.38646036060988503,0.30023844736313926,0.805190886546197,0.5515750097157662,0.6023280577093879,0.11358960057613995,-0.940524512380237,0.9303557505068105,0.9635632593964043,0.942769836180384,0.0323428655491571,0.40833193226028375,0.20841626772108401,0.4387579191907206,0.2831089164638586,0.4133415553172092,0.07676002552944293,0.9674692271628802,0.3002119688835348,0.8095006917104711,0.5122516653177942,0.896810081234949,-0.6837770095533355,-0.7082074869672722,0.44164479344392704,0.5269831050785578,0.2159336176898266,0.3366653953303737,0.33372146051841683,0.9605969312776945,-0.7521534465604428,0.3993301418337694,0.7523383350554195,0.4172315617374209,0.8174987000806198,0.9283505194897751,-0.8867066942248318,0.9383983477092153,0.9141836400390851,0.776793867809077,0.485678924753251,0.30946538746350377,-0.007168837531283274,-0.9710260672583881,0.8692614517996337,-0.5519685950917591,0.8326349067303069,0.9515046088466736,0.043882924435777654,0.9162165000006813,0.8823165500040929,0.8596790184882406,-0.41284544838886966,0.941089495294393,-0.529654616286257,-0.8293352697233836,0.37873540708057674,0.266060274189703
Frontal_Sup_2_R,-0.8171650956051926,-0.43331464221594435,-0.7940545469741752,-0.8752742222361932,0.49946166911600015,0.6588986246933966,0.3137552974380716,-0.5589099882648387,0.22378123241414016,-0.26493877231657953,0.3920451021042601,0.06004149195776689,0.11081560199740814,-0.7026345532131402,-0.5028854118430123,-0.8099740241114015,-0.8394999051654662,-0.614554587644046,-0.3940524564092665,0.11853191123038945,-0.7566729025373669,-0.9089117678584476,0.1019251804708753,-0.16625767190534077,0.4871196969929908,0.08656840741458699,-0.18373425970252047,-0.7825360284959486,-0.07860623239202516,-0.5499017597144118,-0.7819953036505637,-0.16104537106930863,0.013619963679802496,-0.23914601637860536,-0.8311790969009762,-0.06677727791336964,-0.4377229587126825,1.0,0.39922362574705783,-0.13861342527311143,-0.4856488158189396,0.7115304611768413,0.2856352903886731,-0.24676396940635031,-0.7440932186088307,-0.6336832480903308,-0.3274917117143732,-0.10004062638813106,-0.846438671104134,-0.4875823491150667,-0.487798544034106,0.36761128080953087,-0.8748699503325604,-0.9013991330841848,-0.17052438483717297,-0.1490604262482326,-0.9044266026343798,-0.8470351279242297,0.16750201479386992,-0.3540779372362162,-0.2924513570587951,-0.2229003470132875,0.13741991903506362,-0.803373488814099,-0.8993943641956014,-0.7865342526214181,-0.8710686639953394,-0.7400358578323932,-0.8660241066887766,-0.2712143928534601,-0.8712003512638803,-0.646066117045831,-0.08449642102503316,-0.7397359913315807,0.8702213042393259,-0.17618460454930066,-0.8162862095708313,0.5192561562170707,-0.8009473003056141,-0.8705628717868106,-0.8530709770352698,-0.488014695471446,-0.1537824663755249,0.6286516148548938,0.01817361209490976,-0.8860149204399559,-0.2423856830387347,-0.3404064610372447,0.11625774700103848,-0.6433053922782794,-0.23041137393974098,0.09099670032955319,0.5165575448881387,-0.7582275517722543,-0.7045154786731108,0.23013670149400808,-0.11597998375482145,0.14819348800445248,-0.11648095443647298,-0.4034658459571527,-0.6762084375809514,-0.6206903088015254,-0.2050920362139809,-0.21947615313954508,0.5412060644576957,-0.4614207127798039,-0.16747053437134862,0.3707341179695417,-0.802081855539227,-0.8234750807792705
Parietal_Sup_R,-0.3545110356499515,-0.8545824431858869,-0.11761623755977005,-0.2704342048715988,-0.488000225361448,0.11116005180357065,0.9284729279040734,-0.3061659093642528,-0.7539959214644836,-0.0758876117424329,-0.6283109011535359,-0.697188231451574,-0.6718699564949674,-0.9092636877050342,-0.8175216711935284,-0.3846514886460316,-0.31723411200667134,-0.9220872733877388,-0.6432571946368985,0.6667501224010866,-0.49716045487294785,-0.4053848250228228,0.9025375415688992,0.2862944557037618,0.52982830803344,-0.7219608911827101,-0.9491526330776754,-0.7696434715485648,-0.9042057813541641,0.44700458474726396,-0.019264490063374832,-0.8639165441526574,-0.7915231744571485,0.3976074288231983,-0.16715425027831704,0.5872374897885592,-0.9963693557976628,0.39922362574705783,1.0,-0.8751900293943483,-0.9720172262254176,0.8255726437028764,0.9276986824930858,-0.9594355941045155,-0.20253677494030625,-0.8473261604426494,0.5565934021438362,-0.9160760988012847,-0.4482473089743642,-0.30146552927002834,-0.9349428644511091,0.06349746281218495,-0.361751516033918,-0.2724839574733432,-0.8102094644329498,-0.5495948231471914,-0.5803462654213905,-0.08533009019228897,0.9478984477007576,-0.9412953390644478,-0.9740850729634476,-0.9544454175120186,-0.038992574155120106,-0.3922024413779226,-0.17664416751264103,-0.423213788413704,-0.2579927353674529,-0.3947280187114672,-0.04573253146687866,-0.9773738874343504,-0.2732066400912971,-0.7939822503041827,-0.5165001131588906,-0.884608518038152,0.6543762027919532,0.7277994276407403,-0.42371518674191583,-0.5606361593164515,-0.1933201296274727,-0.31171950145233746,-0.3115830712871712,-0.956806172300505,0.7677515241037451,-0.43292787312725844,-0.7644096488959448,-0.3925505400379478,-0.8183646280678658,-0.9316027099652787,0.9005168912545146,-0.9314973062332681,-0.9221906391285652,-0.7963908762935085,-0.5127516847264214,-0.2947350218546588,0.03047833733167918,0.9804962533051639,-0.8801888049540875,0.5614054199432781,-0.8457387706858817,-0.9578064507729334,-0.00971895307285394,-0.9136131257928986,-0.891438572451452,-0.8637667518848916,0.4017260304488755,-0.9502070177657594,0.5373495282412756,0.8317176150776673,-0.35908897318337374,-0.2397928016268228
