,Temporal_Inf_L,LC_R,Paracentral_Lobule_R,Frontal_Sup_2_L,Thal_VA_R,Vermis_1_2,Postcentral_R,Thal_AV_L,VTA_L,OFCant_R,SN_pr_R,Cerebellum_9_R,Thal_VL_L,Precentral_L,Thal_PuM_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,OFCmed_R,Thal_VPL_R,Thal_MGN_L,Fusiform_L,Cerebellum_7b_R,Cerebellum_7b_L,Amygdala_L,Precuneus_R,Angular_R,ParaHippocampal_L,Lingual_R,Thal_LP_R,Thal_MDl_R,Frontal_Sup_Medial_L,OFCmed_L,Raphe_D,Thal_PuI_L,Pallidum_L,Parietal_Sup_L,Vermis_10,Cerebellum_10_L,Frontal_Med_Orb_R,Cerebellum_4_5_L,Cerebellum_8_R,OFCpost_L,Thal_MDm_L,SN_pc_L,Putamen_R,Rectus_L,Occipital_Mid_L,Cerebellum_3_R,Amygdala_R,Cerebellum_Crus1_L,Calcarine_R,ACC_sub_R,Thal_VA_L,Vermis_7,Supp_Motor_Area_L,Insula_R,Supp_Motor_Area_R,Heschl_L,Rectus_R,Thal_LGN_R,Cerebellum_4_5_R,Temporal_Mid_L,Putamen_L,Frontal_Med_Orb_L,Caudate_L,Cerebellum_Crus2_L,Cuneus_L,Frontal_Mid_2_L,N_Acc_R,Cerebellum_6_L,Temporal_Pole_Sup_R,Occipital_Mid_R,Thal_Re_L,Thal_PuM_R,Cerebellum_9_L,Frontal_Inf_Tri_L,Frontal_Mid_2_R,Red_N_R,Cerebellum_Crus2_R,Raphe_M,SN_pc_R,SN_pr_L,Thal_IL_R,Thal_MDm_R,Vermis_6
SN_pr_R,0.04925942572382772,0.8030570277183416,-0.3189245115977742,-0.8658921559113705,0.7819525629926248,0.13971681666271307,0.5476972459842208,0.9443068750127872,0.9115747737281992,0.9377694660946133,1.0,0.3423785726647826,0.7740647558095743,-0.6188506694379505,0.25803195708911164,-0.4002023553110165,0.3574748564531113,0.8597407660318197,0.9416725539748703,0.21819173104999695,0.21181180494587454,0.9019213058494467,0.43481850258515004,0.7091988763772445,0.33272653686465686,0.04405185947534004,0.5669510013132404,0.6349489290493587,0.9449593772013589,0.9515046088466736,-0.697390511095401,0.642988304293405,0.8120353303149991,0.15436563319386887,0.9519694611918478,-0.9781064188392955,0.25592052205012716,0.2707629195894313,0.5224456702066445,0.2497912533769228,0.7320198106827928,0.9320287036448485,0.9558870486037105,0.9413866112983738,0.9171643745192954,0.7962670739085826,-0.7907341182996654,0.946888425090912,0.9104201907954401,0.12953317001753906,0.946116467366812,-0.1719150450162688,0.9483025325925108,0.36976349182406953,-0.5045603289885899,0.8493654290413478,-0.22525674603191556,0.14035538731550032,0.9166956903647608,0.9547979663442354,0.5798293700524227,-0.4074079755139286,0.33695511330231975,0.17077336757378106,-0.02173132673961918,0.7563292104319977,-0.3155962989211593,-0.8916988916915455,0.8935687578948828,0.25695846572168096,0.9445931290151084,0.03860657546876701,0.8771138049826046,0.8826817848490874,0.27773678123661366,-0.6430259148158225,0.4067238277478126,0.927923058017726,0.9368866658638897,0.794591224174147,0.873519557077046,0.8258823408372854,0.9720205594551701,0.9705370892357871,0.4705785240230099
Cerebellum_9_R,0.9183029994430454,-0.1965339543746272,0.014055655389262529,-0.5455439827118145,0.6063561190342864,0.9280393932610596,-0.4207692936761064,0.3698784332861047,0.17846653975638316,0.02519350007243683,0.3423785726647826,1.0,0.821912531167044,0.4798990044289195,0.9940599716261267,0.5308868096619309,0.9808452291729953,-0.12533405542435644,0.06670887925552758,0.9859854880648541,0.9718952756349204,0.7096628364731888,0.9792667564090183,-0.2501608123953713,0.6756747808413957,-0.8984167963134558,0.9389980879517286,0.9374266431187023,0.49411274049703036,0.44164479344392704,-0.7685909042138672,-0.30696677622008195,-0.26537358681459927,0.9748339371419016,0.21066616078693085,-0.1721477556303336,0.9888827685704631,0.9967708114087005,0.1376110627833482,0.984611520885163,0.8874381570438625,0.3440296659263246,0.24702447772559846,0.4097394692775173,-0.04415166130678786,0.00565391185653576,-0.48661740099284806,0.5993343244872008,-0.037552481059368405,0.9051228779678946,0.09250088963487536,0.06695510662836521,0.508184525744681,0.08279781476382111,0.31736075027058464,-0.19673836485151025,0.3099886103637554,0.9700645186240974,0.002814890363571025,0.5498603294668876,0.9536046479024969,0.5663635022384023,-0.12978283035462485,-0.15519492737951443,-0.1712940035113062,-0.18912154551417398,-0.8003743458364573,-0.1501102262756752,0.36477652961612556,0.9867435156676346,0.029617313692628194,-0.8695863523001193,0.7254031187967919,0.7150262403479428,0.9971098987992686,0.05970443153651236,-0.5500500158200047,-0.02944926740942164,0.0025169128331213888,-0.2429586340499111,-0.14261139401507472,0.6884482927528977,0.2391007714505829,0.3169869946698469,0.92298660622042
Thal_VL_L,0.5471403012947975,0.3287489387268519,0.007546330294664275,-0.8612330965936802,0.9140464612335131,0.5968405031230197,0.1557143569841623,0.8284800840931663,0.5414810659162298,0.5223001430459525,0.7740647558095743,0.821912531167044,1.0,-0.01888356962531757,0.7707783571179057,0.009352438128276413,0.7793760248077601,0.3658311963674117,0.6096616940655534,0.747305443587705,0.689881221466938,0.9466470314015804,0.8662376523224739,0.15109711695889305,0.5019926301184658,-0.568540565954781,0.8662337792616903,0.9312807915040641,0.8747156122351267,0.8494747727736912,-0.9080014749754544,0.06961046144030732,0.28782677754542185,0.6854694317728242,0.6132274852543697,-0.6557991005253635,0.7468518408454803,0.7820043853617729,0.20667227476398398,0.7298609761151293,0.9670301555835557,0.6825161797917069,0.7480048816696653,0.7195628076679575,0.4794139925568832,0.34200456328031925,-0.8519222120089137,0.8941929214850702,0.4588513642399042,0.5824541349599287,0.5852922271935779,-0.2055401959491649,0.9032191826652931,0.1274343359352548,0.06585806103738087,0.3506337799005481,0.24420597123641277,0.6631905376719011,0.4764023359298466,0.9110991489198967,0.9017760135215375,0.03234311616943339,-0.060813176272906465,-0.19147000762904348,-0.29459019659864605,0.24922508588989933,-0.784009968977854,-0.6560225584219302,0.640033110069523,0.7382245416970857,0.5536081465434731,-0.5823111223210798,0.9502359770303662,0.9532736577881488,0.7797208879626273,-0.4451358626508495,-0.0034859872322930197,0.49559464818278715,0.5192416230071276,0.2786949213170845,0.41003478476310723,0.82130467204072,0.7366697771059442,0.7933455935265231,0.7957657054331332
Precentral_L,0.6500765313819489,-0.7920189207594486,0.2940263661353741,0.41991620206133723,-0.10882426887736929,0.5553175564734568,-0.7479115064148153,-0.49409298241063704,-0.7056563959490297,-0.843244585845126,-0.6188506694379505,0.4798990044289195,-0.01888356962531757,1.0,0.5354937594592873,0.7956819921489218,0.4208593564272891,-0.9122270625372417,-0.7674064343834602,0.6042520670996109,0.5568770711911788,-0.25595594572273067,0.41049474099496075,-0.8323554653541989,0.28192198906135313,-0.7149247137792484,0.21427513467709156,0.16944694639305552,-0.48330394124669573,-0.529654616286257,0.09958640088072869,-0.831686629287438,-0.9314304603401,0.6078679601454869,-0.7136737931231147,0.7439548709585899,0.5464300449063163,0.5419969935880241,-0.40699082144270204,0.528190603959564,0.04458863707066912,-0.5501824342963428,-0.609019146109316,-0.5610219145710027,-0.8672558914269808,-0.7740262222261622,0.3402126839728194,-0.38990739544598657,-0.8525584287904864,0.6260184101227274,-0.737772900742601,0.27782469457737075,-0.4079559761034443,-0.17174681537074082,0.7771162522582923,-0.9142820311854589,0.46206324224604584,0.6182483042411286,-0.8459730352096156,-0.3746266233869258,0.20845679449485896,0.8155179528092973,-0.397840793402196,-0.3029065447440918,-0.08462411642915274,-0.760658281845785,-0.320992603935465,0.7158927523243779,-0.5781501967782425,0.5394678146072727,-0.8051474919758538,-0.6974006700562497,-0.23731292259789905,-0.25570783579844364,0.5267203953660466,0.6495224168896419,-0.7440311560443057,-0.8463484853000214,-0.8244797474299264,-0.8697331917580935,-0.8700877243014976,-0.23259780659870266,-0.6450495492562321,-0.5892573078731258,0.33580547706852354
Thal_PuM_L,0.9380677036008933,-0.29425694886828335,0.06223344487622934,-0.5014668775843075,0.5325840642234988,0.9440896423727234,-0.48746671423156024,0.2853382643125456,0.09894308536733384,-0.055872284017605196,0.25803195708911164,0.9940599716261267,0.7707783571179057,0.5354937594592873,1.0,0.5660914725989781,0.9769401743055757,-0.19967631471479222,-0.018866483965090677,0.9857902497393681,0.9776376854005248,0.6461061773308766,0.9566461917538552,-0.3296292494695618,0.6407880049735479,-0.9354831349960556,0.9111582273315717,0.9018544905139141,0.4301347307018175,0.3761924428590323,-0.7470702010840379,-0.3791467944437157,-0.34694652329782755,0.9896799147990452,0.1309044618482275,-0.08831043788698217,0.9894457058127042,0.9976143078273402,0.08809999409867919,0.9892987739661048,0.8418217139683773,0.25923969547099035,0.15948760244473614,0.33760370107761295,-0.12666552689473315,-0.06141850664909336,-0.44065729628574846,0.5300293960806762,-0.12222841284533423,0.9029682559396025,0.000690070650175691,0.05184531134192183,0.4302375572293846,0.015536911808703082,0.36889564385090773,-0.27947100815636233,0.35202226935248576,0.9841006676441667,-0.07784063806568027,0.46835600733521576,0.9280595913754562,0.6072158308647496,-0.18178685516015639,-0.18648367400743435,-0.1981439217831844,-0.2846820664120538,-0.808077938651365,-0.08733620054892775,0.299336431208802,0.987298467252829,-0.059357905388961234,-0.9057764822348222,0.6690642597346221,0.6606053979980996,0.9988194705686538,0.1011750229759557,-0.602587986885991,-0.11737575202559292,-0.08687424985923732,-0.3304102080029099,-0.23019777254733548,0.6314156967087605,0.15202275705668897,0.23438718020341073,0.8913712554751484
Frontal_Inf_Oper_L,0.8007534376893644,-0.5803843653768394,-0.3120773727134442,0.3583214755126394,-0.1752461719203942,0.7428202545912775,-0.9160168713121188,-0.45445299960277297,-0.2785906594465107,-0.577337173487926,-0.4002023553110165,0.5308868096619309,0.009352438128276413,0.7956819921489218,0.5660914725989781,1.0,0.5829739641495277,-0.6090034459057532,-0.6572331383640686,0.6211596471396306,0.6958324705285659,-0.05393037000315976,0.4574457099215198,-0.39525112364751724,0.6972245750408791,-0.5878674533748836,0.44751851788956304,0.33657965379908944,-0.3904343615869839,-0.43751339031653774,0.08469881328012742,-0.3786751755962499,-0.7355169486408799,0.6614037865654061,-0.3464697271037547,0.5160817567022751,0.6417731445178314,0.5741494690037672,0.2127928673731902,0.642942069634283,0.19078015321778513,-0.16054687957052335,-0.5372557285062073,-0.17479568551161032,-0.6336670022783865,-0.28665756203100207,0.48022563416873376,-0.1432589953387702,-0.5562549910717781,0.8134431048959049,-0.49880604123054795,0.7203472887813818,-0.336325007025398,0.3297937470796806,0.2498190337743381,-0.7035153433100216,-0.11197590547833353,0.6992205461177012,-0.5231894001416288,-0.24579993381334034,0.38247684048302877,0.9954558379552292,0.19408820038979446,0.30166050882782913,0.45184863139607695,-0.40394556328007036,-0.05360093338853217,0.7109506439181793,-0.13596934778428305,0.6515857885010594,-0.5954114370614294,-0.489116537102268,-0.06466323754790303,-0.10052552860793047,0.5737138396378664,0.8769700791871856,-0.9585679674052798,-0.6178756064426906,-0.5857320516857732,-0.611362437171629,-0.6815502906236316,0.1497951501570673,-0.5300751120084882,-0.5044347010699047,0.5764480341206563
Temporal_Pole_Sup_L,0.9450430761599169,-0.18433785661602975,-0.13529227821866044,-0.5398740740850876,0.5194237978028994,0.9658806900355702,-0.4942682393223538,0.3248600747856776,0.26568862046687186,0.06973441941988379,0.3574748564531113,0.9808452291729953,0.7793760248077601,0.4208593564272891,0.9769401743055757,0.5829739641495277,1.0,-0.059036799219876784,0.05705646261809199,0.9571007198717159,0.9864048586485312,0.7188650547677047,0.945752750801658,-0.15190151002882435,0.7521197889838156,-0.854789758238587,0.9670813207538673,0.9411578679045642,0.4825868978540959,0.4312540921445111,-0.7533338407367847,-0.1967856779038816,-0.23664973912204657,0.969919357170626,0.2792319055887717,-0.1957122259178379,0.986221861248534,0.9755221252128501,0.2958494216724931,0.9920542401873113,0.8804391212358769,0.40616962434517595,0.21574688668856454,0.4831548336097705,-0.009134923271247186,0.12613192679373655,-0.41546976946330055,0.623640193828297,0.013419606310196704,0.9242723366194523,0.1145377818528,0.17040985930156607,0.47404233568449744,0.18013714947571824,0.17036726148883316,-0.16550423288414023,0.15460473661516055,0.9717918674088163,0.06497107958942705,0.5280635163065935,0.9662526986252985,0.6158455518069985,0.01823369004822211,0.011812814556406061,-0.031410517976438464,-0.1336114624021634,-0.7070064887438176,-0.12662700587100795,0.4618129937733618,0.9892410081673406,0.04812312981127984,-0.8023436467342386,0.7307948651432645,0.718894710666772,0.9816620294962047,0.13431923742835725,-0.6240676151104765,-0.002060300838470709,0.03046034743017385,-0.20292319043465412,-0.1242687672641421,0.7562382020406898,0.22292534683363036,0.29244003302508254,0.9453946750743144
OFCmed_R,-0.33841064381436536,0.8840927709343344,-0.45096628917721027,-0.6459864726090216,0.4083307359402765,-0.23364208586406332,0.664384282489896,0.7328212322184252,0.9168987086916632,0.9822548521877265,0.8597407660318197,-0.12533405542435644,0.3658311963674117,-0.9122270625372417,-0.19967631471479222,-0.6090034459057532,-0.059036799219876784,1.0,0.9090621087514316,-0.2624602572858935,-0.2107952746784513,0.5968999503930884,-0.05461325766807704,0.9137804911713859,0.08603195276585515,0.48122742225194914,0.17673690522375324,0.21874392867919232,0.7274681461332239,0.7654957582683142,-0.3692364020526211,0.8922575877777503,0.962566578230323,-0.28134075526379154,0.9344030333621868,-0.9321614161740958,-0.18993166140243062,-0.19585220911469295,0.61478249207708,-0.1819337368296316,0.3251212257080471,0.837974532191891,0.8150037408595129,0.8380715754061948,0.9828376732318322,0.9270067895714738,-0.5243752842612891,0.7113826125972321,0.9859380586215452,-0.2793711454197932,0.9207397462407253,-0.14078097175296136,0.6885475513932189,0.38445524433393385,-0.7908036888564026,0.9766349904951764,-0.5004187815401766,-0.29139535426795166,0.9887269816903804,0.6778790003469131,0.17083236791225503,-0.6306491285228792,0.5233961427751284,0.39327507155942487,0.16339266107321201,0.8706177296055023,0.11605771797594383,-0.8254022695811852,0.838213214327615,-0.18518506962254663,0.9530069506403152,0.48446680427523225,0.5696154012983601,0.5807104932233974,-0.1827234163459269,-0.6237254055482959,0.584020560723395,0.9683013673975159,0.964191400795859,0.9459803662516731,0.9589672306322732,0.5877772380313135,0.8526432383999007,0.8107311808019615,0.06504205141376862
Thal_VPL_R,-0.2648090153845872,0.8963085032054005,-0.1906735363461965,-0.7759178566804147,0.7164824176490717,-0.17703436058950747,0.7895427236491345,0.9349295774506657,0.8319467044808522,0.9593031067902114,0.9416725539748703,0.06670887925552758,0.6096616940655534,-0.7674064343834602,-0.018866483965090677,-0.6572331383640686,0.05705646261809199,0.9090621087514316,1.0,-0.05814024639800583,-0.09526342590095806,0.7314877453877279,0.16831402939167256,0.7421310772420366,0.06405587122631362,0.2851111911264831,0.2856730240907798,0.3792052950871641,0.8727890082103458,0.9023322475500141,-0.5361634263959292,0.6854273683066607,0.9254964372331902,-0.13243356086047273,0.8925218012376721,-0.9728757929744418,-0.03508946235013428,-0.004233638578472768,0.3662652187331596,-0.04980645791037266,0.5031947398284287,0.8305053964588964,0.9752866469140518,0.8116144970544071,0.9687808793884619,0.7459305407433002,-0.7708911947044097,0.8059378334029232,0.943020180724699,-0.18139569805416944,0.9583725340539008,-0.32618301792869026,0.8868852744143207,0.24967005483081423,-0.49435014429117113,0.946397665146964,-0.1801185984895004,-0.15706884396342893,0.9282446761749826,0.8596465601195138,0.3102125538517651,-0.671231698669469,0.25280487531183143,0.06907266205161179,-0.11754116173950038,0.796308548336081,-0.1824103781280857,-0.9415434627628545,0.7551177136569021,-0.041128261097641186,0.9848580548328691,0.24701302565513616,0.709600465464937,0.7236838485009996,-0.0028858827209956813,-0.7919529651891448,0.680091173624178,0.9726323754785976,0.9729615025839365,0.895064756960681,0.9650884501197002,0.6019534075343806,0.9825846172216678,0.9655322513911175,0.18206468911585988
Thal_MGN_L,0.9382238493339892,-0.28551082553299345,0.04148564999608797,-0.4141320335451789,0.5480951736013632,0.9257655939106706,-0.4968290314249276,0.26508587145267914,0.0575471016098008,-0.11198232093508906,0.21819173104999695,0.9859854880648541,0.747305443587705,0.6042520670996109,0.9857902497393681,0.6211596471396306,0.9571007198717159,-0.2624602572858935,-0.05814024639800583,1.0,0.9728965460606631,0.6057996746980933,0.9620600437326725,-0.3497206004495828,0.6804100206353811,-0.9212742732832174,0.8889552810109111,0.882656499308497,0.36547731781096293,0.30946538746350377,-0.6663490971553718,-0.4040216184863608,-0.38707163245389054,0.9801901490099383,0.07919297421508845,-0.03907431748746024,0.9876536214871755,0.9924423752404304,0.06863823310185628,0.9776456099635857,0.8149535764877451,0.2350452300430081,0.1361494991728182,0.2854839776765613,-0.17807667771775298,-0.1190880089420394,-0.3768868852702269,0.48241376459223445,-0.1674832917243384,0.9363862110727895,-0.021938930511617237,0.1313760877847358,0.40216306883565733,0.08692014383670353,0.41150532187906685,-0.3222446081678787,0.3419115057164364,0.978467288646653,-0.13206369441223964,0.4507347799438104,0.898250207804123,0.6543084340988549,-0.16385653174642384,-0.1764298433425066,-0.14703153674013966,-0.27078570861337486,-0.7635975659625374,-0.011921365397628898,0.23773637674775308,0.9849618215890613,-0.09644901853167144,-0.8915592583431375,0.615273154708795,0.6044865502699521,0.9891653851614889,0.17261916673743016,-0.6185039158242424,-0.15615193157377508,-0.12259355777328561,-0.3492970088925849,-0.26106949386499334,0.5894757497574747,0.12112138907832522,0.19785721891950134,0.9075670651123808
Fusiform_L,0.983294606015857,-0.3051051458770025,-0.1138992511725751,-0.39985172527361895,0.4326033952543276,0.9858419948471439,-0.6050013029094969,0.1913751740899481,0.13095383888981316,-0.0854420424045893,0.21181180494587454,0.9718952756349204,0.689881221466938,0.5568770711911788,0.9776376854005248,0.6958324705285659,0.9864048586485312,-0.2107952746784513,-0.09526342590095806,0.9728965460606631,1.0,0.6042113364531931,0.9280150151103539,-0.2650694319654914,0.7590480539683532,-0.8922205352127927,0.9214783222154399,0.8838580180943372,0.3389861472390847,0.2831089164638586,-0.6498180363072399,-0.3039663695218431,-0.3809043774760278,0.9875984011188083,0.13532813751774098,-0.04341056203115775,0.9934776046110737,0.9777460544994339,0.23390761189767428,0.9970763489252635,0.8038866848424054,0.2824600398533757,0.07394369513594586,0.3491282420657967,-0.1632956004937451,-0.0023228748479956125,-0.2877796836555966,0.4959280871900764,-0.13495049093530184,0.9635117254084672,-0.026907416783869043,0.24560914681977186,0.3439196260913445,0.16883775698199377,0.26050787024238714,-0.31353486270457165,0.1800011374670905,0.9942470428291458,-0.08546603939749109,0.4043203701246909,0.9146225491976342,0.726874788403096,-0.01293696440479514,0.0015765694139406093,0.0015544472239633399,-0.24048326835201322,-0.6693170466869335,0.0317057033579718,0.3316511323696568,0.9966524171585901,-0.10193727931329775,-0.8348949696788401,0.6158082151632946,0.5995951202254842,0.981628617493954,0.2701590763918702,-0.722962989456926,-0.15242650864362636,-0.11850920328573288,-0.33450485756950504,-0.2702243484107625,0.6577496044362242,0.07681294524210149,0.14726253401193423,0.927529306438789
Cerebellum_7b_R,0.46034630245713515,0.503085075546671,-0.2459970389009075,-0.9022316930159412,0.8415994965311165,0.5368103849152388,0.20404900825270655,0.8648558744302967,0.7725101854019111,0.7191479824144249,0.9019213058494467,0.7096628364731888,0.9466470314015804,-0.25595594572273067,0.6461061773308766,-0.05393037000315976,0.7188650547677047,0.5968999503930884,0.7314877453877279,0.6057996746980933,0.6042113364531931,1.0,0.7635784198206783,0.42573412760658413,0.560628398562031,-0.37532603815178955,0.8565480584938521,0.9021492727686155,0.9326261080228527,0.9144757634524897,-0.8778823992001826,0.3539860704882121,0.4881697022108204,0.5618634084531443,0.817229594161621,-0.8125006181619565,0.6425734704000555,0.6548626279489304,0.47347761635892777,0.638554975787468,0.9511535502202161,0.8589028248248944,0.8195884558855218,0.9007791353730144,0.6705378042078197,0.6159031650856488,-0.8075465084658661,0.9863203466971644,0.6695681490068743,0.5066650849715701,0.7476471331343216,-0.09430335132157926,0.9327987586678215,0.3112699170466259,-0.252813334049865,0.5487647310398654,-0.04337581303669477,0.5494042459578393,0.6955743352264646,0.9555484290424492,0.871894106353834,-0.042514306957977935,0.2074456949386212,0.07611271307563182,-0.08355321146066726,0.4764095546420073,-0.5941174209974182,-0.7362125951518397,0.8495603027107493,0.6425134425385484,0.719785436319752,-0.36288085363443323,0.9896292965531815,0.9897436442103743,0.661490619083085,-0.44862941494546926,0.04135299184080173,0.6810862530043442,0.702845766192501,0.486228282076414,0.5874052101100123,0.9408053669226158,0.830546208894165,0.8651015052279108,0.7705112077674817
Cerebellum_7b_L,0.8571041530500916,-0.07277205350694506,-0.007348398220235165,-0.5787956643519864,0.7009318260106568,0.8678988558225741,-0.3079824113679792,0.47084788965021485,0.25107047281649103,0.10983568360810836,0.43481850258515004,0.9792667564090183,0.8662376523224739,0.41049474099496075,0.9566461917538552,0.4574457099215198,0.945752750801658,-0.05461325766807704,0.16831402939167256,0.9620600437326725,0.9280150151103539,0.7635784198206783,1.0,-0.17203256199776992,0.6643305790014287,-0.835175026635075,0.930987854337777,0.9466668290399372,0.5593737587814264,0.5029132021687142,-0.7674763580407739,-0.24499451157860555,-0.16307293934457412,0.9209065266128518,0.27967653195165804,-0.26210433583965226,0.9518818764517005,0.9654400905253266,0.1473758030437129,0.9430411847501716,0.9228953755801835,0.41486153962398564,0.35003690085551664,0.4635575055778583,0.045641225054303014,0.04906617527210669,-0.5436994331520086,0.6552149382078555,0.05014185422206798,0.8775310959583495,0.19329718348425784,0.061203744128810224,0.5933389239191568,0.13728000438520158,0.27210272510230876,-0.10032990455184583,0.2852788574248426,0.9190513624152654,0.08109655462598447,0.6403458514715875,0.9479046480841277,0.4845763859492396,-0.10279920091651355,-0.1588954519295722,-0.1684243449167903,-0.07213778608610116,-0.7903751545361426,-0.22577868010352914,0.4045860391799448,0.9517153172435922,0.13155726636315887,-0.8137927725178136,0.76742374268112,0.7539906389411193,0.964910606710393,-0.010999060382984939,-0.44644179813083373,0.0752271157738009,0.10615538286867095,-0.14860436813715375,-0.040144055436358406,0.7178377714743709,0.3369661307438706,0.4098333100717916,0.9218933902832861
Amygdala_L,-0.3489523220758843,0.8909681701673173,-0.730700767085478,-0.3430700261002129,0.236616276980892,-0.26792017690949366,0.5186866096553313,0.5415521578654379,0.8870236618844864,0.8651196339557116,0.7091988763772445,-0.2501608123953713,0.15109711695889305,-0.8323554653541989,-0.3296292494695618,-0.39525112364751724,-0.15190151002882435,0.9137804911713859,0.7421310772420366,-0.3497206004495828,-0.2650694319654914,0.42573412760658413,-0.17203256199776992,1.0,0.24648707227646638,0.6332146098979639,0.08696143056720101,0.08922099477643419,0.47395694495059093,0.5122516653177942,-0.06279786854479823,0.9936805156676203,0.8847869726090465,-0.3750756967538987,0.857953765691724,-0.7932279996971988,-0.2679416853116358,-0.31274721654194376,0.7864171570437171,-0.2660804693714646,0.1644918857762539,0.811741540978691,0.6389788827329388,0.7496273899128202,0.8684215469558223,0.9370527755100854,-0.18442036988942373,0.5541037141296449,0.9133202574577922,-0.2297741405070035,0.8409038170824048,0.2359434768172289,0.4867334772925518,0.6711398428069616,-0.917831067359822,0.8888578023778946,-0.7861562239664251,-0.3621559481475682,0.9079962770384035,0.5131587980450838,0.03618520618597872,-0.44652066580927424,0.7996163180403331,0.6880487029080841,0.529732482983752,0.9601021455017804,0.4355478904380748,-0.5457603919311516,0.7742357026606275,-0.25701571648364285,0.8413871792710109,0.6749188564088454,0.37042408303245417,0.36408856227117786,-0.30155304911860226,-0.2940718475815186,0.4367475830387636,0.8674650194098881,0.8692608159081465,0.9339971954249183,0.8704725089340052,0.5169530633644287,0.6829285884564844,0.6119975164283353,0.053525899147472376
Precuneus_R,0.7467813528006074,0.11259591829211524,-0.6714463150334585,-0.19186915682041042,0.36560645814710363,0.7503044645784267,-0.46179031686336436,0.2342052557695292,0.4382248245538681,0.15233400309834866,0.33272653686465686,0.6756747808413957,0.5019926301184658,0.28192198906135313,0.6407880049735479,0.6972245750408791,0.7521197889838156,0.08603195276585515,0.06405587122631362,0.6804100206353811,0.7590480539683532,0.560628398562031,0.6643305790014287,0.24648707227646638,1.0,-0.40702090479972236,0.7981625769820303,0.7320676078364422,0.24752828339399646,0.22338001860917503,-0.3069028582172259,0.2269357815801443,-0.07170775084434948,0.6711551954430647,0.39324545626207885,-0.22364636679540173,0.7399348560967526,0.6677992080048479,0.6929581346817262,0.7257311285099478,0.6441785058820638,0.5773823766280699,0.18156779594082237,0.5291153144171262,0.0902469280854525,0.3730900688144757,-0.005673341286492582,0.5283550573277591,0.17750370533785537,0.8525269996482757,0.25595506927256695,0.7068049714739227,0.3357026321913453,0.7483916108347212,-0.20933249585429733,-0.009983035149296642,-0.417408441238336,0.6980318552316018,0.20604681103214523,0.43283017709616045,0.7235725462962613,0.6730601814406465,0.5866691121064694,0.5623432836348803,0.5823967376642817,0.2690278675994046,-0.11863012003552757,0.09081612608149085,0.5375944017106319,0.747145117726864,0.1459643244608097,-0.3052991395756404,0.5166542603939914,0.48494945862508043,0.6681030058195171,0.45940084256209135,-0.6181072183828923,0.11070527641426235,0.1546166578748918,0.08753718748233406,0.03366909914552387,0.7340395069531795,0.20413539856302856,0.20813565843740706,0.8880605710604326
Angular_R,-0.891709733967906,0.5807092222483458,-0.32610593241616465,0.3096237044138306,-0.32289488020641227,-0.8728792044864161,0.5953580836220081,-0.025380102828791277,0.2335179614329038,0.35005549769402433,0.04405185947534004,-0.8984167963134558,-0.568540565954781,-0.7149247137792484,-0.9354831349960556,-0.5878674533748836,-0.854789758238587,0.48122742225194914,0.2851111911264831,-0.9212742732832174,-0.8922205352127927,-0.37532603815178955,-0.835175026635075,0.6332146098979639,-0.40702090479972236,1.0,-0.7109508525236986,-0.7002997656784303,-0.1911466745939125,-0.13156096733043207,0.6112423918616924,0.6697532575831882,0.5993860239810558,-0.9427272281522623,0.19757308885286679,-0.21043659168433282,-0.8989383221854351,-0.9230797652019389,0.21075850939024457,-0.9040638740437016,-0.6268176079313793,0.08969230709517452,0.11060555958376468,-0.01323888822259996,0.4118064893965975,0.3763523822697561,0.3050839553975291,-0.23509133998660792,0.4272363572995128,-0.8046808617739861,0.30972136144521495,0.07499738942404266,-0.16748965786738618,0.2651550242960866,-0.6149034801110844,0.5465911847181467,-0.575906045418475,-0.9333878132449269,0.38426140635290224,-0.18755765914351416,-0.7464771619320182,-0.6445422709632909,0.45008997059293643,0.40596424541389914,0.3739510121132539,0.5969936375683981,0.82987433051572,-0.10869839493412461,0.021866618812704058,-0.8949427200224137,0.3543005359912625,0.9892169593944936,-0.41832324814308414,-0.4153203966864961,-0.922622277691514,-0.16980213352677745,0.6528580453828627,0.40735192617727034,0.3855073800681966,0.616381383296981,0.5058786235137565,-0.33339286337445234,0.1292941728433657,0.03412276887912836,-0.6926544660840148
