,ACC_sup_R,Hippocampus_L,Occipital_Mid_L,Fusiform_R,Frontal_Inf_Oper_L,Heschl_L,Cerebellum_3_R,Cuneus_R,OFCant_R,Caudate_R,Thal_IL_L,Vermis_1_2,Caudate_L,Amygdala_R,Temporal_Pole_Sup_R,N_Acc_L,Temporal_Mid_R,Cerebellum_10_L,Amygdala_L,Occipital_Sup_L,Thal_MDl_L,SN_pr_R,Cerebellum_4_5_L,Pallidum_L,Temporal_Mid_L,Temporal_Pole_Sup_L,Thal_VL_R,Cerebellum_7b_R,OFClat_L,Parietal_Inf_R,Cerebellum_6_R,Rectus_L,Occipital_Inf_R,ACC_sub_L,Thal_Re_R,Red_N_L,Pallidum_R,SN_pc_R,Cingulate_Post_L,OFCant_L,Putamen_R,Temporal_Inf_L,Calcarine_R,Lingual_R,Frontal_Sup_Medial_R,Thal_MDm_R,Frontal_Inf_Tri_L,SN_pc_L,Olfactory_R,Raphe_D,OFCmed_R,Thal_PuM_L,Postcentral_R,VTA_L,SupraMarginal_R,Temporal_Sup_L,Thal_VA_L,Cerebellum_9_R,N_Acc_R,Fusiform_L,Frontal_Mid_2_L,Parietal_Sup_R,Olfactory_L,Frontal_Sup_Medial_L,Raphe_M
Thal_IL_L,-0.4619057408348188,0.6061666207387026,-0.8352100397362083,0.945770816637314,-0.07728638725132976,0.5381018810887621,0.9688150527588856,-0.4922043313580423,0.6944054294657004,0.22356652401524196,1.0,0.5004993882433727,-0.13939836055064234,0.6480295995834775,0.7173180987018795,0.19118202998520273,0.7022625225553148,0.6599241812860125,0.38300016035034523,-0.7963416077951123,0.8130666352518624,0.8917447713552095,0.6234734480919374,0.7802294629332834,-0.06833033094647038,0.6972612428800038,0.9171923025961184,0.9868388439610789,0.5133141288684178,0.15677169360285131,0.8326583310244628,0.5487012039094284,-0.14036615302387936,0.2779375774900065,0.96741221410283,0.7740449334367753,0.973065286948201,0.5896841050849391,0.6909343763635788,-0.013877355969501086,0.6548505687939322,0.43394135414721474,0.7474599682174093,0.8954151561269643,-0.7737296253466801,0.8858958817371023,-0.4779345062829183,0.8547944199745702,0.4206205788890717,0.4768030689926187,0.5612705038255171,0.6449263994232178,0.2617761681049052,0.7192686644327054,0.35872371233486644,0.3817920678622345,0.9593620647056889,0.7115947371561876,0.7874136529660648,0.586840849009391,-0.7390267002061309,-0.9136131257928986,0.3616908494050456,-0.8637703446583881,0.48471577466852
Vermis_1_2,0.30716424266400555,0.9838583661655866,-0.19296777891703,0.3781019807369655,0.7428202545912775,0.9802140085186452,0.43555029198807604,-0.70964277492363,-0.12916722121336183,-0.3207254954042559,0.5004993882433727,1.0,0.06744978047469961,-0.17574948948079466,-0.16696373223093544,0.49535715397676217,-0.19769424667931257,0.93752817849323,-0.26792017690949366,-0.33236270493730236,-0.08286294496514157,0.13971681666271307,0.97796817788383,0.10154926846598995,0.7742572090377503,0.9658806900355702,0.13566364446845022,0.5368103849152388,0.9846625406559261,-0.7457390773567911,0.892101202616835,0.009565622143390249,-0.7771083551578571,0.6766475923055939,0.36823690285620586,-0.06747257289095342,0.45166664867681144,-0.33317880393796717,0.965172833839213,0.31552068740611644,-0.21184444904592642,0.9903925529384728,-0.09724541854834849,0.8283074060359626,-0.7831245489337437,0.05263004014102217,0.3491892476879265,0.31728725164833216,-0.21650210341226622,-0.4247526822930759,-0.23364208586406332,0.9440896423727234,-0.6937515325595499,0.10724944138218818,-0.622796677982375,0.9699273373614852,0.24317029117001948,0.9280393932610596,0.32226999975258064,0.9858419948471439,0.1042581943365093,-0.17664416751264103,0.19923805206262124,-0.5973896107804413,-0.3824183521252556
Caudate_L,0.7533139841729177,0.1199861571017208,0.6113331842534612,0.0628221870026882,0.45184863139607695,-0.07285606393612151,-0.01609045725988241,0.6416403071091379,0.08146119349527198,0.7003246894978015,-0.13939836055064234,0.06744978047469961,1.0,0.17815169701490183,0.04705012833622093,0.8166160883174943,-0.004389123153405146,-0.1753806590511815,0.529732482983752,0.7053042818797345,-0.18636982355408263,-0.02173132673961918,-0.06205367972100999,0.21980804117773786,0.3844146018216664,-0.031410517976438464,-0.31649221521173293,-0.08355321146066726,0.011865142936405152,-0.33523979240803436,-0.0066749073226699505,0.4484361688536558,0.3991792568120864,0.7715306207805136,-0.18187278244466554,0.05382972974576583,-0.06396378832598966,0.07071862076933538,-0.05292939280355869,0.9669076459657526,0.06326094268842915,0.07003212835236612,0.11586081196761336,-0.06684329369557088,0.30932595075799085,-0.19327997722626114,0.653589611938792,0.20540174862905092,0.5101955964905737,0.08772933351273238,0.16339266107321201,-0.1981439217831844,-0.3075565643786086,0.33092618284004127,-0.12052239349904695,0.039204778046057015,-0.21718641029540767,-0.1712940035113062,0.28606203815583703,0.0015544472239633399,0.38580470774677955,0.2862944557037618,0.7970711883538071,0.4529324181969302,0.24992866509757908
Amygdala_R,-0.4912244725253227,-0.05735064247435465,-0.5651559993780841,0.8269663654142067,-0.5562549910717781,-0.21833063645837125,0.7734110144658914,0.282025144383463,0.9921623905568583,0.7709821163243339,0.6480295995834775,-0.17574948948079466,0.17815169701490183,1.0,0.9840123251574364,0.2600868303402536,0.9789578452611379,-0.10987401515192256,0.9133202574577922,-0.35977874696876955,0.8271726473760244,0.9104201907954401,-0.10709073771382939,0.9599398114686792,-0.5843207183860653,0.013419606310196704,0.7621030716372802,0.6695681490068743,-0.22555631371624907,0.656031835144875,0.21429568747997754,0.9155499461686056,0.6399773249531527,0.08471354396790642,0.6954704421211949,0.9740827273630541,0.7516799626533078,0.9759102112311725,-0.014266618984545443,0.128252606144592,0.9926408320830757,-0.2742764587649006,0.9628942704506582,0.3076245192822171,-0.23420154572609073,0.8688823987289817,-0.6086553196391536,0.8720970945592548,0.9243066247972371,0.9596046411205882,0.9859380586215452,-0.12222841284533423,0.6730184163155162,0.9370960892352104,0.8102917241262183,-0.3578355711493983,0.7677169910316499,-0.037552481059368405,0.8567260166363204,-0.13495049093530184,-0.83241861813381,-0.8102094644329498,0.6538081302644574,-0.4003252886821393,0.9595474678100795
Temporal_Pole_Sup_R,-0.5985601068185553,-0.041483485179411125,-0.6734405407428342,0.8485447259029856,-0.5954114370614294,-0.17672542485248074,0.8077372789263078,0.16958326575539556,0.9864664981905162,0.6937538551907266,0.7173180987018795,-0.16696373223093544,0.04705012833622093,0.9840123251574364,1.0,0.12753957555280213,0.9971830082185568,-0.043555836432841374,0.8413871792710109,-0.48340286724676,0.911122638882066,0.9445931290151084,-0.06615556578139063,0.9409327616037668,-0.6192844697847951,0.04812312981127984,0.8528537961362735,0.719785436319752,-0.192384637228321,0.6959411636325493,0.2577648731455919,0.8390252157268867,0.5724705305677307,5.136455345851718e-05,0.775659824740964,0.9915147403275477,0.7911628822374986,0.9829972196625448,0.02726985926749744,0.0016381370166035647,0.991170081795465,-0.25913427314588916,0.9797274024139723,0.3624867946981699,-0.2726717010893231,0.9340482522950231,-0.6943031518754689,0.8570579761689893,0.8494428078486125,0.9518078730617194,0.9530069506403152,-0.059357905388961234,0.7367513742759813,0.9002675664635353,0.8503966562207282,-0.3325297209478935,0.847844190561845,0.029617313692628194,0.8184978281611064,-0.10193727931329775,-0.8900437436917495,-0.8751900293943483,0.5386875023722907,-0.46972576182765563,0.9400564177755768
N_Acc_L,0.6225727922821277,0.5193644601815367,0.28270845413880535,0.3741084737531069,0.5434275990741573,0.3355365542434096,0.32690536101634754,0.23521413204266262,0.22113506205307004,0.49293576411121703,0.19118202998520273,0.49535715397676217,0.8166160883174943,0.2600868303402536,0.12753957555280213,1.0,0.08416536156655746,0.23404457199494538,0.47748133974430207,0.33543487626926954,-0.13462592383586044,0.2042089722715918,0.36797902949861605,0.426193131498239,0.5174117899653484,0.42011171965405786,-0.10362261856764114,0.2899402362839455,0.39150628932012527,-0.47710348137483294,0.41666175668094285,0.6069332503493957,0.07404805865768957,0.9131489637418672,0.08898991002613486,0.18086009504031755,0.2984978925878953,0.0704334127386031,0.38523725009538423,0.9128089587748405,0.1570061384114987,0.45454178049696964,0.19045831935600388,0.3525160096256029,-0.25565498131874576,-0.006727485715232473,0.5198579470658751,0.5068240749142647,0.5055527756606674,0.0630791456190009,0.26563957626532736,0.2345512508145858,-0.49799746501471853,0.5201183612541359,-0.29015818575483615,0.3835803322801108,0.02247287798596579,0.24708382325218636,0.5983838943751267,0.4120697521854436,0.1546565627807828,-0.00971895307285394,0.8840077723808776,-0.059767319186306976,0.17703981308937078
Temporal_Mid_R,-0.6416023532338142,-0.07671347900677994,-0.6936907620091972,0.8315258272681536,-0.6405496623985995,-0.20274789275741023,0.7928953013290554,0.161026199552452,0.9860308925602066,0.6631296427165022,0.7022625225553148,-0.19769424667931257,-0.004389123153405146,0.9789578452611379,0.9971830082185568,0.08416536156655746,1.0,-0.06584252146252124,0.8236252552429564,-0.5040757751518123,0.9089977207006894,0.9361289444687502,-0.09257095523315428,0.9275937571726008,-0.6599671250543913,0.02154187606194695,0.8553917030354311,0.7038389083828199,-0.2239710274551797,0.7312655371900493,0.22908624090838178,0.8239063249078422,0.5745114026443652,-0.05737869255815454,0.7604236591401632,0.9862834694755359,0.7774755411033946,0.9856289180907722,0.0003465100326301573,-0.05362255289975915,0.993090381163471,-0.2907305511115655,0.9720201781936149,0.33778835937355084,-0.27437425189252707,0.9345193819937214,-0.7361037250716358,0.8396320495739914,0.8339132519448942,0.9575115295821564,0.9559905399759719,-0.07924879584202925,0.762454719912429,0.8825138103027369,0.8656452075705053,-0.36349899408790104,0.841341212885888,0.006617058420285707,0.7998802409923232,-0.1317820215273913,-0.9119383521257824,-0.8801888049540875,0.4990945778210431,-0.4792053585459931,0.9367832849897993
Cerebellum_10_L,0.04147173508779918,0.9502371006273695,-0.43718655696234354,0.46628129746708463,0.5741494690037672,0.9817504633711723,0.5392924501274361,-0.8579203189326742,-0.04843281943866532,-0.38555456868060806,0.6599241812860125,0.93752817849323,-0.1753806590511815,-0.10987401515192256,-0.043555836432841374,0.23404457199494538,-0.06584252146252124,1.0,-0.31274721654194376,-0.5803030620367294,0.15340350510403897,0.2707629195894313,0.9879131257197902,0.14025287813962142,0.6109722089929915,0.9755221252128501,0.3697902359782751,0.6548626279489304,0.9678820377182348,-0.5667062968432628,0.940059176966765,-0.058096010757500115,-0.8056608912437061,0.4771241007421329,0.5458718172296102,0.05102646439970163,0.5605885778607286,-0.21317522471895697,0.9848741270099032,0.06197718631855665,-0.11711816210713345,0.9349790144069955,0.021755588931995112,0.9101700119730405,-0.8354933075302037,0.25012380307573556,0.11059482249741105,0.34401691461490663,-0.26528671283658506,-0.3358547300703471,-0.19585220911469295,0.9976143078273402,-0.4707148168135703,0.10842218720088309,-0.43639819211140624,0.9301233710685405,0.44742345088673163,0.9967708114087005,0.3010551927336552,0.9777460544994339,-0.08393489229744364,-0.35908897318337374,0.021325389001672305,-0.7321206971878901,-0.30833809997988304
Amygdala_L,-0.14855669103149313,-0.15481116416610383,-0.18442036988942373,0.6383003050370103,-0.39525112364751724,-0.3621559481475682,0.5541037141296449,0.598031397362952,0.8651196339557116,0.9470904109008494,0.38300016035034523,-0.26792017690949366,0.529732482983752,0.9133202574577922,0.8413871792710109,0.47748133974430207,0.8236252552429564,-0.31274721654194376,1.0,0.042888053612418556,0.5910120992944311,0.7091988763772445,-0.2660804693714646,0.857953765691724,-0.44652066580927424,-0.15190151002882435,0.45911601291385146,0.42573412760658413,-0.3369560429985485,0.5150439428820347,0.0281079391591027,0.9370527755100854,0.8011831494454099,0.2706532838820991,0.42540252454311217,0.8233125410067971,0.5156849915299321,0.8704725089340052,-0.18545623893278101,0.44074553560452634,0.8684215469558223,-0.3489523220758843,0.8409038170824048,0.08922099477643419,0.0386712498698776,0.6119975164283353,-0.2940718475815186,0.7496273899128202,0.994555027311284,0.8847869726090465,0.9137804911713859,-0.3296292494695618,0.5186866096553313,0.8870236618844864,0.6945953304396922,-0.43075297101480176,0.4867334772925518,-0.2501608123953713,0.7742357026606275,-0.2650694319654914,-0.5457603919311516,-0.5165001131588906,0.8289735408697966,-0.06279786854479823,0.9339971954249183
Occipital_Sup_L,0.7863007195773523,-0.36909128530149343,0.9703769992377546,-0.6447766519603398,0.328938156432166,-0.43616088909171286,-0.7096472147829697,0.7452750397500771,-0.4547408471394033,0.27159875936773015,-0.7963416077951123,-0.33236270493730236,0.7053042818797345,-0.35977874696876955,-0.48340286724676,0.33543487626926954,-0.5040757751518123,-0.5803030620367294,0.042888053612418556,1.0,-0.6765977454533655,-0.6535293439653157,-0.4917107347757269,-0.43457614382432364,0.2795426181142439,-0.527730517298632,-0.8383414548721457,-0.7622538760911243,-0.3658688895878955,-0.3084463499003831,-0.6046388513373989,-0.13796993702003182,0.347880721226037,0.2606886307513051,-0.8003903517017248,-0.5213415444742024,-0.7431521193769827,-0.37427468532725194,-0.5341561851584881,0.5899886293928294,-0.4342590776689903,-0.2777906264559846,-0.45850627370650665,-0.6840594926573565,0.7644983434648264,-0.7452374689363589,0.7399191501161111,-0.499924671596963,0.002049257996882767,-0.2894837389384757,-0.3126983673223724,-0.5871311157969591,-0.3553206116665633,-0.32552249265062816,-0.3126301630055744,-0.2540004459589911,-0.8110612716191641,-0.6157742913752285,-0.4083273252185831,-0.4262858378386034,0.769758243947128,0.8317176150776673,0.2098868898102629,0.9094206679438279,-0.18773586752531457
