,Cerebellum_6_L,Cuneus_R,Precentral_R,Cerebellum_10_L,Vermis_8,LC_L,Thal_MDm_R,Thal_PuI_R,Thal_MDl_L,Cerebellum_7b_L,Parietal_Sup_R,OFCant_R,ACC_sup_L,Cingulate_Post_R,Thal_PuA_R,ACC_sup_R,ACC_pre_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Precuneus_L,SN_pc_L,Putamen_R,Thal_AV_L,Amygdala_L,Occipital_Mid_R,Cerebellum_9_L,Parietal_Inf_R,Temporal_Pole_Sup_R,Cingulate_Post_L,Vermis_7,Vermis_3,Vermis_6,Frontal_Med_Orb_L,Thal_PuM_L,Cerebellum_10_R,Lingual_L,SN_pr_L,Thal_PuA_L,Thal_IL_L,OFCmed_L,Raphe_M,Pallidum_L,Thal_AV_R,Thal_VA_R,Cerebellum_Crus1_R,Parietal_Inf_L,Supp_Motor_Area_L,Temporal_Mid_L,Rectus_L,Heschl_L,Cerebellum_6_R,OFCpost_L,Thal_PuM_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Olfactory_R,Pallidum_R,Vermis_10,Fusiform_R,Occipital_Mid_L,Thal_PuL_L,Occipital_Inf_R,Cerebellum_3_L,ACC_pre_R,Thal_LGN_L,Temporal_Inf_R,Cingulate_Mid_R,OFCpost_R,Frontal_Inf_Orb_2_R,Thal_Re_L,Cerebellum_8_L,Rolandic_Oper_L,Calcarine_R,Caudate_R,Frontal_Inf_Tri_R,VTA_R,Precuneus_R,Thal_LGN_R,Cerebellum_3_R,Temporal_Mid_R,Thal_Re_R,ParaHippocampal_R,Frontal_Mid_2_R,Cerebellum_4_5_L,SupraMarginal_L,Occipital_Sup_R,Heschl_R,N_Acc_R,Frontal_Sup_Medial_R,Cerebellum_9_R,OFClat_L,Frontal_Mid_2_L,Frontal_Sup_Medial_L,SN_pc_R,Vermis_9,Amygdala_R,Thal_MDm_L,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,Cerebellum_Crus1_L,Red_N_R,Olfactory_L,Temporal_Sup_R,Thal_LP_L,Precentral_L,Thal_PuI_L,Postcentral_L,Frontal_Sup_2_L,Thal_PuL_R,Calcarine_L,ACC_sub_R,Raphe_D,Postcentral_R,Hippocampus_R,Angular_L,OFClat_R,OFCmed_R,Thal_VL_R
Vermis_3,0.9964609095160274,-0.799098318228386,-0.6106048950981924,0.9888087418953292,0.9779589183823212,0.9871898329947265,0.24318721322755943,0.41634871957976655,0.12284960935413212,0.9522057565314253,-0.35856435437037426,-0.0035561694382056155,-0.42436340265053385,0.9939976480936995,-0.022399470342349976,0.10715638633058987,-0.2987805010485542,0.9959530528635505,-0.19747510127668708,0.04359889149735869,0.2705450144556513,0.4107848311208655,-0.08022469846451111,0.28446792896044476,-0.23240968328300649,-0.8459000128348613,0.9930293289668383,-0.5992503239261197,-0.018354898057120556,0.9985640601631444,0.1276399227399847,1.0,0.9299289112074853,-0.05011017880635345,0.9900327496221877,-0.06888208766898143,0.9582687568501926,0.701235923151668,0.9854406138663366,0.6601667276204982,-0.2778372597342487,-0.27335499523852985,0.20307622423061003,0.32553544771235754,0.5074696355101173,0.6343478440549928,-0.18497108014800825,0.25121856936287446,0.6427822532784557,0.04045132249900553,0.9868573699519742,0.9586722808434465,0.33599227649003993,0.6781736295099368,-0.04296517240419208,0.980704251667059,0.6242053768980445,-0.1812774494333452,0.5891282973645394,0.9949371769157462,0.5059320940175766,-0.39603257589997476,0.9422303579174321,-0.7648315620906195,0.9860156472116858,0.11960211381889359,0.9794003051563962,0.1794305084343965,0.3254944286249643,-0.29353651782113604,0.050748633313006566,0.6914361344323261,0.9877697924839582,0.9798807501220523,0.04781093113557699,-0.313908172968493,-0.3197511626114452,-0.1756252081989868,0.7242196715886019,0.4847861417422758,0.5703783956914668,-0.04430483327475173,0.5404351349814607,0.2822957051502293,-0.6439275048615536,0.9986751865972098,0.05134552433772369,-0.8046640093008164,0.09161287417811274,0.3854953114585958,-0.8574793724297158,0.9890581813586745,0.9785891633443441,-0.0785958611875106,-0.7311928017143596,-0.1911818291625035,0.9933489038241788,-0.06150770424873077,0.1670057847348108,0.22062763396231833,0.9844173342894901,0.9326645690742934,-0.07144553142576907,0.14300560233462611,0.19618507560205659,0.9490949780944403,0.4894740943886654,0.9855593218369543,0.3797327660244342,-0.4985259867607475,0.7368460190832266,0.5512737843041229,0.15478399363465115,-0.3043344353337235,-0.5208111747671375,0.35495926541271755,-0.2546483544818327,0.33137588238499666,-0.13728126245910313,0.34231056670764043
Vermis_6,0.9379185471486173,-0.5849785606746187,-0.4078207936117048,0.9085985838456839,0.9727647286040959,0.9310199857225919,0.39522016079037725,0.5456663186385429,0.3098824285799216,0.9218933902832861,-0.4482473089743642,0.19302472343270696,-0.2519365181979399,0.9362448048568486,0.13904865129846827,0.15451515445108047,-0.1419017412541435,0.9453946750743144,-0.013933675201591082,-0.08040658177287899,0.36678386011518166,0.5868993598310888,0.1231488926780855,0.43712677153120116,0.053525899147472376,-0.6313306056680532,0.9089478374860166,-0.5020048490854089,0.19726615042933782,0.9431045342441994,0.4547013409069288,0.9299289112074853,1.0,0.18468224521429794,0.8913712554751484,0.13547562775829156,0.9924899328039418,0.823291341415971,0.882973433456004,0.7632689145685471,0.001737324658246028,-0.001063283797813114,0.4097851161669015,0.42279496993328747,0.6179575778342591,0.7820176920471278,-0.2701752339778288,0.03264720632504983,0.584627127336305,0.26125825503992767,0.8892094384489355,0.9714484201854916,0.5726196483288797,0.7326580141427231,0.15591883741530016,0.9276183722133284,0.6378161705171048,0.09087333385735416,0.6946069090772163,0.9352307657955155,0.6603667020173961,-0.37409963820221975,0.7910498500625318,-0.521263583733468,0.9109269238110764,0.13829147629121072,0.9009478038596271,0.3674253867358338,0.4242028540222583,-0.05246535204962467,0.2656207212745621,0.7496612115599142,0.9141777439434343,0.8569565942522986,0.2886451488464422,0.01365615287715591,-0.13481380346953994,0.05841100189082581,0.8880605710604326,0.6336300518807649,0.6943823578700318,0.15894108665022208,0.6478161568996943,0.4639632270030109,-0.545103305236712,0.9231794226436271,-0.09744124850396718,-0.6082055116953986,0.2643921873511063,0.5545665099447284,-0.7552958279806851,0.92298660622042,0.9000759725925374,-0.1479947838212773,-0.6576733293435225,0.041400663327543254,0.8924787751215835,0.16583105856574543,0.3451206125199575,0.4524812993352803,0.9063683645025509,0.9305388764523417,0.14687445337329408,0.3898040411102155,0.3723067128649734,0.8116906531149428,0.33580547706852354,0.8810498462166827,0.16255063378257426,-0.49776242085502104,0.7714382091438375,0.7626235165805965,0.34465867896965796,-0.08846165036637862,-0.3802927359016402,0.5096248526623476,-0.24447754955007894,0.5210757346843307,0.06504205141376862,0.45780785887903425
Frontal_Med_Orb_L,-0.0436979944478289,0.6337860372668906,0.07014990110760157,-0.17447431329085059,0.010816365368844083,0.030084425270069503,-0.02025214523169738,0.07996272231203906,-0.0695327540187876,-0.1588954519295722,0.08612437590517545,0.303128675866133,0.8402486915086884,-0.08720262075731798,0.08716023235389939,0.5997396630427548,0.7788397662852714,0.011812814556406061,0.03944038499063294,-0.04033335429000812,0.6534370168179326,0.414915192842766,0.27494085310871824,-0.08246109782946649,0.6880487029080841,0.5285730906756053,-0.15856899852950118,-0.19972402620534835,0.23632991504483108,-0.022389275025153477,0.8394161561512655,-0.05011017880635345,0.18468224521429794,1.0,-0.18648367400743435,0.26185334487069156,0.17859910611046492,0.37103395683474893,-0.2144531590783676,-0.0048217537856359025,0.7282771540648021,0.40802999823508684,0.4322820781548763,-0.19378148643936524,-0.24738748414131112,0.17677783149715875,0.1557920410552194,-0.8143320050056809,0.2454140540741935,0.6665708359199717,-0.08578000598405017,0.057256891673293724,0.47652774722857355,-0.012251351311623665,0.26265378721536686,-0.16343033257003417,0.47436963980712993,0.6859657501182729,0.11968140128804275,-0.06641691387179598,0.24826822049179528,0.4406759370959288,-0.37724142897947655,0.4765078190618293,0.007017778003423304,0.5049278964457233,-0.0831341386871928,0.24104277254771692,-0.3343540944674369,0.3609491923288261,0.2559209994078682,0.016955329976270705,-0.16313713780602068,-0.20881858456083785,0.28741794220903955,0.7708668986917033,0.0178252060285364,0.3894241134685016,0.5623432836348803,0.01659390432802891,0.16479541349416857,0.19375853360416284,-0.05131593829719627,0.24856540889723797,-0.2650693529285984,-0.04932388370696659,-0.07072844917645846,0.6229554555674935,0.2157256530466622,0.5060676764503274,0.1454323209783375,-0.15519492737951443,-0.015047871260724977,0.16036083270365536,0.27032569484965635,0.25112012876080725,-0.06099774813740738,0.381827513139629,-0.010225532238429206,0.9099726618799608,-0.054778759075313474,0.1371606659449887,0.2706257889230632,0.9210692570686153,0.12128932854855472,-0.35736255323378135,-0.3029065447440918,-0.1320766560649964,-0.4520634167596164,0.16703372279324968,-0.019062586206746397,0.3317064910938557,0.7963183999118638,0.27632863526375895,-0.21362349409346099,0.20259475918030742,0.45711182333814454,0.1189776272574397,0.39327507155942487,-0.16684817112157105
Thal_PuM_L,0.987298467252829,-0.8715822766209298,-0.6149929030814989,0.9976143078273402,0.9594780653087033,0.968711040378737,0.23438718020341073,0.3891407392108401,0.12593470662031334,0.9566461917538552,-0.3545110356499515,-0.055872284017605196,-0.5281085960492269,0.9891492472864272,-0.04440455525571645,0.03299700635113423,-0.39270929680956157,0.9769401743055757,-0.2083329113254974,0.06147377400933654,0.18701697380617946,0.33760370107761295,-0.12666552689473315,0.2853382643125456,-0.3296292494695618,-0.9057764822348222,0.9988194705686538,-0.5697024455949166,-0.059357905388961234,0.98472520272665,0.015536911808703082,0.9900327496221877,0.8913712554751484,-0.18648367400743435,1.0,-0.11356645818018565,0.9186815077757505,0.6314156967087605,0.9986729363793616,0.6449263994232178,-0.3791467944437157,-0.3304102080029099,0.1309044618482275,0.3399118408315471,0.5325840642234988,0.5938116440502814,-0.19267391515379942,0.36889564385090773,0.6072158308647496,-0.06141850664909336,0.9841006676441667,0.9332896550201626,0.25923969547099035,0.6606053979980996,-0.08880643083674002,0.9880171815415432,0.5563424444568108,-0.2791717055007304,0.554162213527671,0.9894457058127042,0.4552975058502949,-0.44065729628574846,0.9788813215039958,-0.8212006975607975,0.9703700924860176,0.059926492409005785,0.9778534595907824,0.1336307679543391,0.36224466239081493,-0.34672259388649324,0.006049102615320729,0.6690642597346221,0.993612427512229,0.9935139340749808,0.000690070650175691,-0.4156961945513027,-0.32478721517830883,-0.2352728018262288,0.6407880049735479,0.46835600733521576,0.5300293960806762,-0.07924879584202925,0.5301113054133831,0.23453156031862607,-0.602587986885991,0.9892987739661048,0.07203330862041317,-0.8750191719977862,0.04929518780625347,0.299336431208802,-0.8558816446337966,0.9940599716261267,0.9669963545764262,-0.08733620054892775,-0.7470702010840379,-0.23019777254733548,0.9846357958952063,-0.12222841284533423,0.15948760244473614,0.08809999409867919,0.9721485613884038,0.9029682559396025,-0.11737575202559292,0.009868423704801397,0.16763819605742017,0.981834291637861,0.5354937594592873,0.9896799147990452,0.4463801926638752,-0.5014668775843075,0.7193222028652189,0.4936860192162591,0.05184531134192183,-0.34694652329782755,-0.48746671423156024,0.31202409959484884,-0.3035094588497623,0.3033323774050997,-0.19967631471479222,0.35353672052468554
Cerebellum_10_R,-0.11285328912787114,0.21572725302902837,0.7917049815769241,-0.10283371851312961,0.09219035332540933,-0.12535930242128668,0.9055284726799178,0.8557921867874899,0.8689499880899456,0.061107424046845056,-0.8532940278301243,0.994548548892761,-0.12327850236606933,0.009619388896983837,0.9822807483268123,-0.5977821219732349,-0.3033022060574,0.0011244793775271329,0.9591339257450323,-0.9583827091093793,-0.4676852057044428,0.8496771641908124,0.999398245286395,0.8513046036305022,0.8610836493550711,0.3853520135256661,-0.09542258388329178,0.7193752427334191,0.9936411412322014,-0.023609021654388163,0.35111528963782457,-0.06888208766898143,0.13547562775829156,0.26185334487069156,-0.11356645818018565,1.0,0.09640455111958143,0.6171068081556154,-0.08965555860349177,0.6676872871204427,0.8207521541090593,0.948210595424002,0.9405958220055753,0.8153839389909118,0.5755402918801246,0.7092245464670002,-0.8834003182125657,-0.6731309905710253,-0.6521365339598946,0.865120728541393,-0.2276104257178278,0.20428613259167466,0.8644072823434633,0.6639841919026911,0.9987154660448868,-0.02764207848838994,-0.4736830269814556,0.8729147359707894,0.7612983714670877,-0.11267313984971904,0.8229075405955839,-0.6465106897247309,-0.18874932724404256,0.6104301192723949,-0.2029334962922592,-0.6767565895845903,-0.23995560227824067,0.9684941283287336,0.670980401078524,0.9663119712004147,0.9874411484134413,0.6533175676632877,-0.06496510071265033,-0.22223259692744937,0.9657668060602888,0.6996923227191082,0.9249195607814258,0.9842028607843973,0.09703353103643234,0.7875925675020721,0.7787823835971915,0.995529169868624,0.7238008602178997,0.936572346319859,0.6365210143630544,-0.1165867608465811,-0.9778334431731971,0.13227102185460285,0.9834164863183149,0.8221970343061981,-0.2578666821948493,-0.030056454004344087,-0.24536456111933705,-0.8916858010813946,-0.4493890365002768,0.985631027326383,-0.15919976987849502,0.9912157768292924,0.9139998532773428,0.522603819677284,0.050816486378789175,-0.22463214461291564,0.9954364729551405,0.5543220668043228,0.9526393272374607,-0.11164139736458711,-0.8566646565764362,-0.21217281280541622,-0.9144019269659087,-0.7148139597879976,0.5970448032864385,0.7317101896996038,-0.2071206398265353,0.9676970481481549,0.7358949406631277,0.907356503710055,-0.6914843575301098,0.8783184739754533,0.9780107284372327,0.8125894903443066
Lingual_L,0.9604619136667586,-0.6190105792095718,-0.4709059670415486,0.9293222581992782,0.98236724532038,0.959289539133162,0.3524000260586242,0.521107992901528,0.24606062002039733,0.9262075495812185,-0.4257111137838666,0.16098904326663255,-0.2569185609024457,0.9581069526556963,0.10286970164782255,0.17179890536770812,-0.14982153026393066,0.9724744748019695,-0.0654904068727965,-0.055433868086034704,0.37217284497931635,0.57128746261838,0.0855711134833158,0.38726642943684747,0.012604079968542915,-0.6706383578461512,0.9328969991731849,-0.5454988168848673,0.1510025632617145,0.9688631692062921,0.39587962071648003,0.9582687568501926,0.9924899328039418,0.17859910611046492,0.9186815077757505,0.09640455111958143,1.0,0.8227782752426407,0.9101453700575344,0.7383072076433882,-0.03398456051841219,-0.058916735957224374,0.3844787814990411,0.38647058234474013,0.5653029199161373,0.7546993804968868,-0.24351287881161338,0.03840169507707107,0.6170435390702514,0.24794543965190521,0.9220116707689748,0.9802971101108493,0.5367468565395601,0.7284912266958271,0.11919193399463864,0.9394252021324324,0.6643513714847918,0.05640257153588266,0.6821077134900076,0.9564198753106703,0.6393996214760514,-0.36312578262897993,0.8219316870431107,-0.5716701185868578,0.9429411243110413,0.15806861430464517,0.9253562618259953,0.3336401756444495,0.37110641853246845,-0.10056992603970892,0.22164162211336458,0.7465517180219549,0.934056603258903,0.8898658520657945,0.2352228003151646,-0.042415082449023714,-0.19014042015851668,0.016805370220690757,0.8727635659266952,0.5930590771098071,0.6785657834110008,0.11409029290629386,0.6181001219406588,0.43340363176074853,-0.5972191967637355,0.9526207113031914,-0.06517094265019459,-0.6377662380706709,0.2351489869182368,0.5495170697588276,-0.7968899534423085,0.9410888085839827,0.9304700655910452,-0.12738324372537896,-0.6801549011234927,-0.01195525797447788,0.9311332554245396,0.12731724364005584,0.29161796459848166,0.44757976853280207,0.9407731972639708,0.9410918358709396,0.10204346612125167,0.38008491678662537,0.3327843494613306,0.8405137889197972,0.35497619092100796,0.9131313429592137,0.19361355798153634,-0.5039141778792964,0.7739984930659002,0.7217737353746428,0.32869548967454887,-0.13293915815202456,-0.4428024411069708,0.4862555093447297,-0.22749377250420277,0.47415667680031776,0.03760066911756458,0.4156492696544324
SN_pr_L,0.6717587877802101,-0.31637133261556766,0.029196305506339185,0.638000471304739,0.7961250940807256,0.6728726446826724,0.7209261668460409,0.8528992747116375,0.5913740632563068,0.7178377714743709,-0.7659498019164068,0.6760789364456555,-0.1853067470175875,0.7329332559395199,0.5993494630280234,-0.13412559021825654,-0.217488123390543,0.7562382020406898,0.43854483854035686,-0.5644023156963517,0.07629526231038584,0.9302417155854031,0.6126274874355006,0.7018580049903372,0.5169530633644287,-0.2744373715934264,0.6514694794213314,-0.068399968594772,0.644067548718066,0.7339978208846475,0.5059094218413044,0.701235923151668,0.823291341415971,0.37103395683474893,0.6314156967087605,0.6171068081556154,0.8227782752426407,1.0,0.635394418552829,0.8964366890742853,0.4666380798846388,0.4601668114619122,0.8313786074892064,0.6848020392671935,0.6578552509542851,0.9491559872657493,-0.6360456318057668,-0.434239297747956,0.15010908857657151,0.7241943607974906,0.5858791742170245,0.8599677269887195,0.8906041628093818,0.9112793999523848,0.6381866134432664,0.6792729217134152,0.3015294535686104,0.5607165842837856,0.9370130061795621,0.6628365523985387,0.9415024207838008,-0.5808462991802695,0.5025641424483307,-0.09075220665429255,0.6235781600933611,-0.19948995411909015,0.5702225180154398,0.781135928090635,0.5599806605439802,0.45149959498708975,0.6977046744230413,0.9255197567830328,0.6662580357366095,0.553129334914353,0.6873899324262679,0.3721755283001895,0.3190903893617307,0.5589611402454591,0.7340395069531795,0.8429435458077037,0.9419825997954502,0.6145429995240638,0.8381529403767672,0.8405535558824858,-0.17076810743037268,0.6714460927229389,-0.5727566905005707,-0.3731262699620831,0.7193698126502431,0.9204757904786324,-0.773758232219733,0.6884482927528977,0.5859099790282772,-0.5618083721714238,-0.7615319407754851,0.509903910245393,0.6415242141662516,0.6478572596293173,0.6682434523205666,0.7120135555892391,0.7648168950451353,0.5994007413639183,0.6169915629911503,0.676040055331042,0.751921558575591,0.5599336639228194,-0.23259780659870266,0.5807438319426989,-0.3847603937655674,-0.7728830824347972,0.9156030154680117,0.932898434868344,0.1839059423317114,0.4262474537335625,-0.008850130459696844,0.8667067314861339,-0.49725925776654756,0.8054906978087873,0.5877772380313135,0.7009226100683407
Thal_PuA_L,0.980384770338879,-0.8852845121480238,-0.5902671013036958,0.9959601508675175,0.9564637491070231,0.9595106085954173,0.2630855934890406,0.4131006056199488,0.15350384275792595,0.9577361218150805,-0.3846514886460316,-0.03361187337710799,-0.5614398977559165,0.9887047122586858,-0.014525229252433254,-0.010301102526625224,-0.4319621182785235,0.9726337535258943,-0.17821798270623823,0.031023196984568808,0.14536384862605084,0.3491213311812743,-0.10304333799435952,0.31307945239203133,-0.3260566937310721,-0.9095781100962167,0.9970045647190324,-0.5359138330042842,-0.035923939187645706,0.9807535109729573,-0.009557623252658751,0.9854406138663366,0.882973433456004,-0.2144531590783676,0.9986729363793616,-0.08965555860349177,0.9101453700575344,0.635394418552829,1.0,0.6632694568515688,-0.3772749870642723,-0.31366415312382945,0.14560119086569778,0.3716324730679619,0.554004908130755,0.6062897574262807,-0.2272496584058461,0.3748672781927347,0.5728714733103683,-0.05579009471149848,0.9755220615223771,0.9332286733681339,0.267776591363954,0.6807385833692249,-0.0650805193540318,0.9877629340443457,0.519672471324463,-0.2742777247525271,0.572323834713104,0.9834439343951932,0.4710001695578445,-0.4772965558003053,0.9827886225105806,-0.8163758233852743,0.959230901814289,0.018096561221181567,0.9683696132593118,0.1559058374709291,0.39192875593382265,-0.32719941352078036,0.028374122322160335,0.6878315574322156,0.9922152995681492,0.9898881548755039,0.020206792518250468,-0.42225428674164844,-0.29465239040037694,-0.21616514569341228,0.6186440737949483,0.4891197105008185,0.547154656992763,-0.0536519758489556,0.5511547085787591,0.25510999395905937,-0.5699746946303463,0.9831125454008831,0.04116469923953081,-0.8909857498309954,0.07432001513219218,0.3075706093596259,-0.8697694703395239,0.9938661784038962,0.9549166816122177,-0.12368784192945834,-0.7714041667947147,-0.20687588495457576,0.9780872106886812,-0.10303039684292814,0.18745331968153323,0.07162233306459345,0.9726908024604005,0.8840183088909889,-0.09510343942643901,-0.006037294998787096,0.19330311252430052,0.9877321847264302,0.5141160481623039,0.9836777784052322,0.4298521248146955,-0.5314356985965059,0.7371360281661776,0.5014602603066866,0.011337480867323132,-0.32427263519005795,-0.4547639662850137,0.33358772844716944,-0.3427140538725383,0.3243383321969287,-0.17966947622849358,0.38385068501150715
Thal_IL_L,0.6334303101126849,-0.4922043313580423,0.1895406637835712,0.6599241812860125,0.7740926609854714,0.59926197099338,0.8858958817371023,0.9363687895642111,0.8130666352518624,0.7685587263355831,-0.9136131257928986,0.6944054294657004,-0.5285504439515396,0.7273590226736452,0.7146960110168352,-0.4619057408348188,-0.5457646833947367,0.6972612428800038,0.6000738320396373,-0.6718362071906782,-0.24060516563936604,0.8547944199745702,0.6548505687939322,0.90109420891597,0.38300016035034523,-0.3830537965543969,0.6602228848247461,0.15677169360285131,0.7173180987018795,0.6909343763635788,0.28788686507347266,0.6601667276204982,0.7632689145685471,-0.0048217537856359025,0.6449263994232178,0.6676872871204427,0.7383072076433882,0.8964366890742853,0.6632694568515688,1.0,0.30698968038434693,0.48471577466852,0.7802294629332834,0.9037989943830607,0.9080440439660333,0.9801231837344981,-0.822914336107572,-0.16024413514766198,-0.06833033094647038,0.5487012039094284,0.5381018810887621,0.8326583310244628,0.8361479430821186,0.9780530933393217,0.6819688361056395,0.7184467245292057,0.017031610822824828,0.4206205788890717,0.973065286948201,0.6389907435066615,0.945770816637314,-0.8352100397362083,0.5815760916619469,-0.14036615302387936,0.54122650554446,-0.4933189467458201,0.5367493648602453,0.8250166319726709,0.8533520805001409,0.4753842873714282,0.7586678871284175,0.9791033922522402,0.6855760481219255,0.5559067357250086,0.7474599682174093,0.22356652401524196,0.49605400274495454,0.560204986767255,0.539124669905088,0.9726775201126835,0.9688150527588856,0.7022625225553148,0.96741221410283,0.8748196130108097,0.09242203726708274,0.6234734480919374,-0.6861609005886853,-0.5598418316725303,0.7666625481771842,0.7874136529660648,-0.7737296253466801,0.7115947371561876,0.5133141288684178,-0.7390267002061309,-0.8637703446583881,0.5896841050849391,0.5795674474825987,0.6480295995834775,0.8488651459884524,0.39055525836240923,0.7228148356680765,0.49525724796969745,0.6681645568703634,0.3616908494050456,0.8562189692989162,0.6402890365126098,-0.214166483130967,0.556157344760387,-0.33405834699917053,-0.8854717354074327,0.9667516445222893,0.9291901040024809,-0.12642153406816717,0.4768030689926187,0.2617761681049052,0.9046505710749195,-0.7733392043250392,0.9192568699157893,0.5612705038255171,0.9171923025961184
OFCmed_L,-0.30242568755006416,0.652242265483254,0.6906154384849787,-0.36467084025040836,-0.1342836131362164,-0.2669989837879036,0.5418451600730674,0.5260213615521304,0.5156363735617365,-0.24499451157860555,-0.44637696091105933,0.8254893343044686,0.4628662610532689,-0.24348277250107853,0.7045573810403399,-0.09208286770673436,0.28382188514156104,-0.1967856779038816,0.6987563976390332,-0.6635472003402688,-0.006964241319848262,0.7046013562057185,0.8298041235568533,0.46339494613880733,0.9936805156676203,0.7166613854412377,-0.35275273151265896,0.4918819693552274,0.792272412271562,-0.23188661047371892,0.6661518001568901,-0.2778372597342487,0.001737324658246028,0.7282771540648021,-0.3791467944437157,0.8207521541090593,-0.03398456051841219,0.4666380798846388,-0.3772749870642723,0.30698968038434693,1.0,0.9110962990152388,0.8181687568683836,0.3712030644677513,0.1450891732154763,0.4368743403098013,-0.46371991364557935,-0.9355475407135133,-0.4305900294668302,0.9292252802921045,-0.39975028195896706,-0.029108033997278654,0.7661440142976415,0.2950574489305921,0.8143178035225865,-0.30752650065761455,-0.18342909874798483,0.9917869719998144,0.44854824648967156,-0.31329541089230567,0.5778272009882265,-0.10835208817768871,-0.5231836056432536,0.8211436523532369,-0.33271535772789107,-0.19585352788717394,-0.40398551532842947,0.7373498117732933,0.1977740684656957,0.8984785901500889,0.7850421332189121,0.30089505983520887,-0.33557204035272276,-0.461634296573239,0.7884085714285228,0.9494190989974868,0.6896239664394674,0.9018229249554427,0.2269357815801443,0.43173504017523223,0.4897187493803689,0.7762846531398642,0.33772398297802914,0.6998430987557326,0.410540918195783,-0.30871864479168865,-0.6975633013426763,0.5917996293652235,0.7510450649112282,0.7407888943677451,0.08268338600367871,-0.30696677622008195,-0.37153905589217173,-0.4880995819324586,-0.0015025630830514498,0.8318484140477105,-0.3432260786893197,0.87915034183978,0.5687696071538951,0.7968301191198109,-0.1991244485185281,-0.2661441590872983,0.821235860371991,0.8396229186105695,0.6589391929167749,-0.462709196848097,-0.831686629287438,-0.41325443460673694,-0.9290930795554967,-0.2808970161207194,0.23388244883411316,0.5562778094216951,0.2638198725413326,0.8540325833838601,0.48086691542237675,0.6409100747393833,-0.1580223573809977,0.5805125393554944,0.8922575877777503,0.38097617058494415
Raphe_M,-0.30059367962783323,0.47255662715042335,0.8706938026071996,-0.30833809997988304,-0.10086591334751921,-0.2965049140184769,0.7763967799744761,0.6916181759529075,0.7903849595910842,-0.14860436813715375,-0.6690769214522675,0.9267606989487618,0.1210428399049826,-0.20138065860210763,0.8910555836420031,-0.4363120603128753,-0.055127214239692614,-0.20292319043465412,0.9150056884384918,-0.8435972655765843,-0.32427694813610586,0.7296353961958948,0.9487766194007968,0.7248671834442018,0.9339971954249183,0.6105923535056432,-0.30684340011170674,0.7282112903805152,0.9400564177755768,-0.2260057578502909,0.4974820303564625,-0.27335499523852985,-0.001063283797813114,0.40802999823508684,-0.3304102080029099,0.948210595424002,-0.058916735957224374,0.4601668114619122,-0.31366415312382945,0.48471577466852,0.9110962990152388,1.0,0.8613478672248381,0.651299331968968,0.43592098677255037,0.5534915390974611,-0.7171522011332573,-0.7392082340950982,-0.6547686924719994,0.8474017398438313,-0.4158979857563155,0.007718668204835547,0.8027829124678268,0.4451546525516355,0.9366429071375374,-0.2307271937461587,-0.45320245112897856,0.9301588752081603,0.5734031606013283,-0.298816041612498,0.6748568893695779,-0.41254046975743003,-0.4235045572882532,0.7907046997561239,-0.37792513638136366,-0.5161210733680642,-0.4104341411134522,0.8672588792779405,0.5292555955194879,0.9866960536163867,0.9244320785519572,0.43875981969371824,-0.2772224921090727,-0.4319352451935385,0.9256589169641429,0.8553500048848973,0.9106129615884923,0.9781973496528253,0.08753718748233406,0.635094350495001,0.6081273631811439,0.9367832849897993,0.5400476603667757,0.8227989538837673,0.6704190465167146,-0.31473978759550963,-0.8822290127482252,0.3951101298460474,0.8829698736155505,0.7108754950843681,0.016494694379689645,-0.2429586340499111,-0.41273431377229663,-0.7298398177532812,-0.16999369190737565,0.9763659000729963,-0.36418039664511703,0.9595474678100795,0.8135355488832666,0.5618243968833452,-0.1843929243964376,-0.3379052902645944,0.9487806833542693,0.6092473077636288,0.841563548454915,-0.3546539381351497,-0.8697331917580935,-0.40775515771965243,-0.9460632271999442,-0.47028054655367724,0.36797676024774323,0.6362742788361853,-0.03281898755212708,0.9687242548988123,0.7596731844096277,0.7685534272266302,-0.4792360252899984,0.7689705097675127,0.9459803662516731,0.6574917755945704
