,Thal_MGN_R,Precentral_L,Cerebellum_4_5_L,Fusiform_L,Frontal_Med_Orb_L,Frontal_Sup_2_L,Lingual_L,Temporal_Pole_Sup_R,Parietal_Sup_R,Thal_IL_R,Vermis_6,Frontal_Inf_Orb_2_R,Rectus_L,Cerebellum_9_R,Pallidum_L,Frontal_Med_Orb_R,Vermis_4_5,Angular_R,Pallidum_R,Thal_VL_R,Temporal_Pole_Mid_L,Frontal_Inf_Tri_R,Thal_PuL_R,Thal_AV_L,OFCant_L,ACC_sup_R,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_L,N_Acc_L,Thal_PuL_L,Vermis_3,Temporal_Pole_Sup_L,OFCpost_R,Parietal_Sup_L,Thal_LGN_L,Thal_PuI_L,Raphe_D,ACC_sup_L,Raphe_M,Thal_MDl_L,Thal_VL_L,Thal_IL_L,Temporal_Inf_L,OFCpost_L,Vermis_7,ACC_pre_L,SN_pr_R,Supp_Motor_Area_R,SupraMarginal_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Precuneus_L,LC_R,Thal_LGN_R,Cingulate_Mid_R,Occipital_Inf_R,Occipital_Mid_R,Amygdala_L,Red_N_L,Cuneus_R,Frontal_Inf_Orb_2_L,Thal_MDm_L,Amygdala_R,SN_pc_L,Temporal_Sup_R,Occipital_Sup_L,Paracentral_Lobule_R,Insula_L,Calcarine_L,VTA_R,Olfactory_L,Hippocampus_R,Occipital_Mid_L,Temporal_Pole_Mid_R,OFClat_L,Insula_R,Vermis_1_2,Thal_LP_R,Occipital_Sup_R
Vermis_6,0.007559430781653436,0.33580547706852354,0.9231794226436271,0.927529306438789,0.18468224521429794,-0.49776242085502104,0.9924899328039418,0.19726615042933782,-0.4482473089743642,0.35036161454888565,1.0,0.2656207212745621,0.26125825503992767,0.92298660622042,0.4097851161669015,0.4524812993352803,0.9365224719156472,-0.6926544660840148,0.6946069090772163,0.45780785887903425,0.9063683645025509,-0.13481380346953994,0.7714382091438375,0.43712677153120116,0.3731684620056779,0.15451515445108047,0.03264720632504983,0.041400663327543254,0.9305388764523417,0.503474769458617,0.7910498500625318,0.9299289112074853,0.9453946750743144,-0.05246535204962467,-0.3176208668030877,0.9009478038596271,0.8810498462166827,-0.08846165036637862,-0.2519365181979399,-0.001063283797813114,0.3098824285799216,0.7957657054331332,0.7632689145685471,0.870609071097172,0.5726196483288797,0.4547013409069288,-0.1419017412541435,0.4705785240230099,-0.038183855589688426,-0.09744124850396718,0.9431045342441994,0.5764480341206563,0.36678386011518166,0.04470224744241583,0.6336300518807649,0.4242028540222583,-0.521263583733468,-0.6313306056680532,0.053525899147472376,0.2939161031415834,-0.5849785606746187,0.6378161705171048,0.3451206125199575,0.16583105856574543,0.5868993598310888,0.3723067128649734,-0.44069152256791777,-0.3384550936090705,0.8828420235917828,0.7626235165805965,0.05841100189082581,0.3898040411102155,0.5096248526623476,-0.37409963820221975,0.15591883741530016,0.9000759725925374,-0.01675231079852137,0.8830829711685312,0.5051867074493466,-0.6082055116953986
Frontal_Inf_Orb_2_R,0.9515680687337096,-0.7708519082161865,0.0031941529575743835,-0.031467694685551675,0.2559209994078682,-0.7476743770916991,0.22164162211336458,0.9970071562340702,-0.891438572451452,0.9688120179578387,0.2656207212745621,1.0,0.851445090276357,0.09500121444215855,0.9585923152632617,0.5420217465753928,0.05861782737655728,0.2992262665174556,0.8291411550956468,0.8667847133071199,0.15733826750074034,0.896758583961734,0.6777753740680845,0.9054386334051194,0.03753551702778653,-0.5712950598232801,-0.6222236661336159,0.9683589421916703,-0.09268243106432725,0.17395633598996496,-0.07774951731466241,0.050748633313006566,0.11769030993927547,0.932876373754006,-0.9914046793425092,-0.11376528315185096,-0.09445513607510675,0.9303726894693396,-0.1688140043570637,0.9244320785519572,0.9123977681227747,0.5981030267440943,0.7586678871284175,-0.18904111059071826,0.9147954350475788,0.406417413142207,-0.32010943187921975,0.9617114927629006,-0.3501946530225776,-0.9633413052970933,0.09689047434151969,-0.5398117939710296,-0.41431417317249963,0.9179015840069868,0.8639116280261482,0.7435653998118735,0.5263548362681981,0.2891186049496636,0.8358354200451973,0.9950115553628188,0.1283652303323239,-0.3858133902056469,0.9494766181347901,0.9815638918471732,0.8883361770870225,0.9807640350650615,-0.5020520131863849,-0.3770397570760993,-0.12108941087618297,0.8165916043922875,0.9594691488490923,0.567282208615936,0.9451658500869777,-0.6847850110672973,0.9883342735460906,-0.12231962770772525,0.9552093231989366,-0.09529562410071626,0.854857923587175,0.043620026610611186
Rectus_L,0.7388959551819487,-0.7740262222261622,0.004572334452520138,-0.0023228748479956125,0.6665708359199717,-0.5566365032808458,0.24794543965190521,0.8390252157268867,-0.6432571946368985,0.7184478032854371,0.26125825503992767,0.851445090276357,1.0,0.00565391185653576,0.9401452947210075,0.8606792855347416,0.04610205737871088,0.3763523822697561,0.695667868572693,0.538786997287366,0.14624497168433448,0.6404789535720155,0.5317556474150072,0.5885916221691385,0.4403452213111909,-0.17022352142475533,-0.8992948907974349,0.8192345695870138,-0.02972922669701673,0.6069332503493957,-0.20891866501997078,0.04045132249900553,0.12613192679373655,0.853269956446882,-0.8445449856590346,-0.12124917279356769,-0.1075910023129907,0.8179239765468517,0.2528253389889435,0.8474017398438313,0.5734762127641957,0.34200456328031925,0.5487012039094284,-0.09245316377089616,0.8897510685205126,0.6041371799597097,0.07854677045369662,0.7962670739085826,-0.7137912388990619,-0.7695142062201921,0.08564632481431943,-0.28665756203100207,-0.04382160611826203,0.7711104737501178,0.616830098766399,0.31743996263999363,0.5797645043251113,0.4321008424069746,0.9370527755100854,0.8486891550186201,0.3560968143697948,-0.07596295197090842,0.6626375920728983,0.9155499461686056,0.8940905121967444,0.779008713199151,-0.13796993702003182,-0.71577669984357,0.06907231322361973,0.7304165469614672,0.902726077776398,0.8770106543515817,0.8194457164556437,-0.3317169037032875,0.8716644077903616,-0.08693721885558245,0.8433375134379713,0.009565622143390249,0.6306775303840154,0.2896063099191168
Cerebellum_9_R,-0.1499390158539403,0.4798990044289195,0.984611520885163,0.9718952756349204,-0.15519492737951443,-0.5455439827118145,0.9410888085839827,0.029617313692628194,-0.42371518674191583,0.2391007714505829,0.92298660622042,0.09500121444215855,0.00565391185653576,1.0,0.21066616078693085,0.1376110627833482,0.9893339849994973,-0.8984167963134558,0.6207249478753435,0.42967959677544865,0.9742354345976324,-0.24296591401797002,0.7679099084028639,0.3698784332861047,0.06363192221129399,-0.0019476424063709075,0.31736075027058464,-0.14261139401507472,0.9051228779678946,0.24708382325218636,0.9629171251777233,0.9890581813586745,0.9808452291729953,-0.2626311123844254,-0.1721477556303336,0.9678308306140757,0.9748339371419016,-0.26537358681459927,-0.5296672488527325,-0.2429586340499111,0.21682931529698382,0.821912531167044,0.7115947371561876,0.9183029994430454,0.3440296659263246,0.08279781476382111,-0.40018676956354476,0.3423785726647826,0.3099886103637554,-0.005180303337521427,0.9881163855998584,0.5308868096619309,0.16930403827956045,-0.1965339543746272,0.5498603294668876,0.43806506469249457,-0.7642209141449609,-0.8695863523001193,-0.2501608123953713,0.12536985217442928,-0.846250693749447,0.5325479845210354,0.24702447772559846,-0.037552481059368405,0.4097394692775173,0.25243551689838417,-0.6157742913752285,0.014055655389262529,0.8339681505712347,0.5741460811301938,-0.1521616210646827,0.06367008254057359,0.3882991132256,-0.48661740099284806,-0.00580414272038399,0.9549957023130456,-0.19673836485151025,0.9280393932610596,0.49411274049703036,-0.8571823269341132
Pallidum_L,0.8386437380191191,-0.7136737931231147,0.15954751543795467,0.13532813751774098,0.4322820781548763,-0.7591010941268791,0.3844787814990411,0.9409327616037668,-0.8545824431858869,0.8998599798082793,0.4097851161669015,0.9585923152632617,0.9401452947210075,0.21066616078693085,1.0,0.7263504551129797,0.20958521575578645,0.19757308885286679,0.8775373657434852,0.7885710906250285,0.31095716234453846,0.7480845419011499,0.7424809557336768,0.8228399582598267,0.23852289379051922,-0.39115550321445475,-0.7200173083214861,0.8886207529842036,0.07586066218823985,0.426193131498239,0.010848944092393314,0.20307622423061003,0.2792319055887717,0.8676916491315055,-0.9645467545126944,0.031947462656161656,0.051434567973956166,0.8504083840445998,-0.054353317510065995,0.8613478672248381,0.7936581274577066,0.6132274852543697,0.7802294629332834,-0.00031256217947718594,0.9696624832925897,0.512763507196492,-0.20075378032234822,0.9519694611918478,-0.4811221855135302,-0.8880064646732045,0.24910609571501294,-0.3464697271037547,-0.22089962789699813,0.8267193065749185,0.8436074738930922,0.614892150854544,0.4380834695908823,0.2240036397432663,0.857953765691724,0.9603237564319457,0.10420102630492889,-0.16164153527666178,0.8633249534489167,0.9599398114686792,0.9720539277278356,0.9388516815450235,-0.43457614382432364,-0.5411589726705831,0.09926015551506123,0.8752663267769422,0.9240442963438577,0.7357130144057195,0.9622087081377867,-0.6051279871727036,0.9482625278141867,0.042656169800285915,0.886073106106343,0.10154926846598995,0.8413843035867749,0.025284814428651783
Frontal_Med_Orb_R,0.35954476122814893,-0.40699082144270204,0.20551671373183955,0.23390761189767428,0.9099726618799608,-0.24801286551782148,0.44757976853280207,0.5081642527857801,-0.3061659093642528,0.3837291027816185,0.4524812993352803,0.5420217465753928,0.8606792855347416,0.1376110627833482,0.7263504551129797,1.0,0.2280082148056628,0.21075850939024457,0.5139680367124887,0.20892456329687328,0.25821819737756774,0.21332230734140556,0.3891713452366186,0.27105792119901023,0.8242389172295268,0.33430288835230487,-0.8426387439382292,0.4687607401097042,0.29715404304094806,0.9111144715584641,-0.10820395055295162,0.22062763396231833,0.2958494216724931,0.528263352508848,-0.5323585750575162,0.12651801524538295,0.1018540356035354,0.45609172689807415,0.5428686076081386,0.5618243968833452,0.2361093796350763,0.20667227476398398,0.39055525836240923,0.2133732097659944,0.765954882076462,0.8304856372123924,0.46024511673503354,0.5224456702066445,-0.8745880464960248,-0.36312513895443194,0.2574032170795526,0.2127928673731902,0.46323396417143925,0.4978963836824502,0.3935160592589206,0.005303479058775263,0.37379104550981934,0.32358717162713824,0.7864171570437171,0.5432062429324226,0.36900068603730435,0.41655200406130183,0.32120133972180837,0.6221912074880366,0.7448186222067137,0.4597269182074334,0.17974642178070394,-0.9432419617671032,0.4329569645161816,0.6587758103163686,0.5949887691710832,0.9954873923327968,0.5645723920613891,0.04483592066842912,0.5318774089358662,0.18363440472392287,0.48832105452817326,0.27962329089593707,0.32084081683833315,0.3319676281277362
Vermis_4_5,-0.20655786344644678,0.4887278124011581,0.9981388379839327,0.9929597736602233,-0.04256716918750288,-0.4967551488486474,0.9627433137951672,-0.010749985739723788,-0.361751516033918,0.17722273735663813,0.9365224719156472,0.05861782737655728,0.04610205737871088,0.9893339849994973,0.20958521575578645,0.2280082148056628,1.0,-0.8872605669357316,0.5928623770950616,0.34918402163303164,0.9820633358375978,-0.3132025957646583,0.7384490651260046,0.29254272303582773,0.17876152156413921,0.11047390049570582,0.24953179354357594,-0.18260955777630986,0.9357133963002976,0.3684086102820793,0.9389579306061119,0.9994988629467235,0.9959959771001934,-0.2858996542082395,-0.13522889165296492,0.9803022285212851,0.9848660042367275,-0.2984140277014386,-0.4189226198858181,-0.26215776168102256,0.13281300003756394,0.7648985891883776,0.6666158900959571,0.9563617736924432,0.3460334336531623,0.14287255126724832,-0.29251855627648915,0.30163461378365763,0.21321452829356946,0.0471841900200719,0.9989666952922233,0.6099737803718739,0.2783483636701673,-0.2345137314151629,0.4917796808217908,0.33267278248273924,-0.7576809104020503,-0.8400443591014668,-0.2233201178604987,0.08751726532200352,-0.7926650959426053,0.6272080735361681,0.17563854210448082,-0.054071954915530705,0.41609013957458485,0.20326369925789742,-0.5227312673569982,-0.08144449635298691,0.8986403119132229,0.5628485675214437,-0.16819076755116116,0.15062900031601945,0.36082201120313945,-0.3952641482476171,-0.03715450476971976,0.978382791159585,-0.22815247249376946,0.9686892017902786,0.4388720041235317,-0.7990762164983397
Angular_R,0.494104784239997,-0.7149247137792484,-0.9040638740437016,-0.8922205352127927,0.40596424541389914,0.3096237044138306,-0.7365082467289521,0.3543005359912625,0.11116005180357065,0.1292941728433657,-0.6926544660840148,0.2992262665174556,0.3763523822697561,-0.8984167963134558,0.19757308885286679,0.21075850939024457,-0.8872605669357316,1.0,-0.2713144878754975,-0.11555624478585651,-0.8585819351851716,0.5344923461624629,-0.4862269303055263,-0.025380102828791277,0.1392764555645584,-0.06387942975564763,-0.6149034801110844,0.5058786235137565,-0.8046808617739861,-0.025930751695299792,-0.972376482079761,-0.8929654961278175,-0.854789758238587,0.6173314950736005,-0.21043659168433282,-0.922878102695908,-0.9427272281522623,0.5993860239810558,0.5828349161518342,0.616381383296981,0.1292007551954177,-0.568540565954781,-0.3816076102749625,-0.891709733967906,0.08969230709517452,0.2651550242960866,0.41943687908683974,0.04405185947534004,-0.575906045418475,-0.31817877432018943,-0.8706381988404752,-0.5878674533748836,-0.14519698333959147,0.5807092222483458,-0.18755765914351416,-0.17166920220799228,0.9662413906823076,0.9892169593944936,0.6332146098979639,0.26816451084031423,0.937420682799004,-0.5133296966996875,0.11060555958376468,0.4272363572995128,-0.01323888822259996,0.12452795380722656,0.5076038217983723,-0.32610593241616465,-0.7413398292698956,-0.16486733162944878,0.5247007720152105,0.2914504697263365,-0.007691370979449414,0.3050839553975291,0.3758648699751584,-0.9068310102072217,0.5465911847181467,-0.8728792044864161,-0.1911466745939125,0.916413380488877
Pallidum_R,0.6451244350349127,-0.3735810092978231,0.5488384188520399,0.5123563864253503,0.11968140128804275,-0.9200621533481511,0.6821077134900076,0.7911628822374986,-0.9385125123648754,0.8748245356591543,0.6946069090772163,0.8291411550956468,0.695667868572693,0.6207249478753435,0.8775373657434852,0.5139680367124887,0.5928623770950616,-0.2713144878754975,1.0,0.8970380253229822,0.6799283225420818,0.5548083976250884,0.9673351944727435,0.8874943392409622,0.05195615124364413,-0.4618183925327976,-0.34743614845398385,0.6704740232537206,0.40605643838772326,0.2984978925878953,0.47384728933853454,0.5891282973645394,0.6402766323288661,0.5835458494392902,-0.8733565166415138,0.43582731066471875,0.4655032542223864,0.5847765045759794,-0.42796310334076315,0.5734031606013283,0.7966647482849927,0.9082580955870216,0.973065286948201,0.3636386738948429,0.8955332261884255,0.3138027619530519,-0.49151522836270006,0.9416036779497367,-0.10636757153171335,-0.7681378187376683,0.6232985416306716,-0.14830465786696012,-0.25770386745135737,0.5765971550242823,0.9603993865897775,0.7827387611421728,-0.019369533168304472,-0.2601128141436245,0.5156849915299321,0.8453281319015817,-0.3769636754086305,-0.01966855918739092,0.8579410744998087,0.7516799626533078,0.9378358326223223,0.9018320084557275,-0.7431521193769827,-0.27807189199041726,0.36516342259388496,0.9313254403137451,0.6718418344440472,0.4903366459839951,0.9612422898491785,-0.8149706038634461,0.778485176096128,0.4282467854760594,0.641289440260763,0.45166664867681144,0.9561062100024593,-0.4481261220697705
Thal_VL_R,0.802988915786777,-0.44908551799243807,0.29725070798529396,0.2447482315966158,-0.16684817112157105,-0.888859018081378,0.4156492696544324,0.8528537961362735,-0.9740850729634476,0.9606825941750565,0.45780785887903425,0.8667847133071199,0.538786997287366,0.42967959677544865,0.7885710906250285,0.20892456329687328,0.34918402163303164,-0.11555624478585651,0.8970380253229822,1.0,0.4291193164386183,0.7649592928127494,0.8445157874846047,0.9911568386296122,-0.27493381387335525,-0.7364399681134476,-0.16971226038293466,0.7763830498915926,0.13278262558101417,-0.10362261856764114,0.3338999023433187,0.34231056670764043,0.37893949834994434,0.6640237531834556,-0.8893548777013728,0.20469669444028094,0.2364867614553736,0.6866374071482297,-0.6052613744161854,0.6574917755945704,0.9569559433892558,0.866198773006563,0.9171923025961184,0.06486309244231685,0.7838967215700762,0.1336569644596881,-0.6777662598680196,0.9276118309269163,0.11637332437242764,-0.8626440091002648,0.3759369157441584,-0.44853185424213904,-0.5517362122279881,0.692847510623312,0.9632782764902805,0.9568953425149431,0.10742599759186625,-0.1630509060063603,0.45911601291385146,0.8721691274594571,-0.34074612870582827,-0.3710053593678072,0.971009765654754,0.7621030716372802,0.7835541890039261,0.9424278924240401,-0.8383414548721457,-0.0019132337323133721,0.01586086893967231,0.8202812876610138,0.7073238138035299,0.20794870249110775,0.9117389024710078,-0.9253288305874331,0.817201766143018,0.16353554818647942,0.7288045638430949,0.13566364446845022,0.9537120646506824,-0.4197864793322431
Temporal_Pole_Mid_L,-0.11371052892620644,0.3535790020287876,0.9765913804366181,0.9621407973111987,-0.054778759075313474,-0.6235601542000802,0.9407731972639708,0.09097286131309966,-0.4721095851892711,0.267260039663934,0.9063683645025509,0.15733826750074034,0.14624497168433448,0.9742354345976324,0.31095716234453846,0.25821819737756774,0.9820633358375978,-0.8585819351851716,0.6799283225420818,0.4291193164386183,1.0,-0.2138833725373057,0.8160633370363672,0.36575381564835013,0.11556210106995399,-0.009035483644659352,0.16354870286742046,-0.08388722418389014,0.8669847668550985,0.366255522357969,0.926097314314915,0.9844173342894901,0.9900892292313382,-0.18557476293602373,-0.24324932188948997,0.9315753352147346,0.9537073993549908,-0.1876728463522224,-0.4740714583013937,-0.1843929243964376,0.19620945546986873,0.8080818017953765,0.7228148356680765,0.9106924609394705,0.4092913782807661,0.08708188902612006,-0.3871572910216863,0.4016471727371455,0.20943658874618729,-0.080357093819714,0.9862331226187914,0.4892454011528958,0.15448174341892848,-0.17526694818819588,0.5582629849073393,0.3790546242324768,-0.7083325715578425,-0.816172977994484,-0.15125041719312562,0.19022358228368505,-0.7995368944544721,0.5247784775754955,0.25861483142626973,0.051340089281204364,0.5110961321927081,0.30293925904549485,-0.609991850655363,-0.06512014375877291,0.842830730290471,0.5992980675529428,-0.061478994754801786,0.18244252572088637,0.4626915165677195,-0.5017531764266314,0.07988935534411987,0.9326690371157084,-0.1182713202422524,0.9429819592611206,0.5511006946177115,-0.8139883704058666
Frontal_Inf_Tri_R,0.9821759141962293,-0.8517489504499282,-0.36593302992812105,-0.4096824046915588,0.0178252060285364,-0.5697233827241034,-0.19014042015851668,0.9251861305008159,-0.7539959214644836,0.8753418295777768,-0.13481380346953994,0.896758583961734,0.6404789535720155,-0.24296591401797002,0.7480845419011499,0.21332230734140556,-0.3132025957646583,0.5344923461624629,0.5548083976250884,0.7649592928127494,-0.2138833725373057,1.0,0.38310326895100066,0.8074132265844371,-0.25627495378700665,-0.7436432025800288,-0.4894889302360162,0.9589437561090114,-0.4732298542489995,-0.20167848668797772,-0.34167643670109943,-0.3197511626114452,-0.26979903592930166,0.934346269604585,-0.8652041267283307,-0.46047288613268467,-0.4354824246180131,0.9557831045879498,-0.21225875381145695,0.9106129615884923,0.8764778096297132,0.34824063214379775,0.49605400274495454,-0.5623527133121483,0.6513465628764248,0.15296449015072291,-0.3859176784934138,0.7847878693432861,-0.1823010105682055,-0.94016627630112,-0.2807044006713656,-0.8275634136468016,-0.6638421297877473,0.9167039444462658,0.6631647252417618,0.7025341603782388,0.690090173008797,0.47516269575700687,0.7338681295182345,0.881147610121532,0.2749307120547935,-0.7292058371127098,0.8748969873713722,0.8864649373640541,0.6022616175141154,0.8560585526407488,-0.42940313738725494,-0.10181343886571957,-0.5353596098167409,0.5115872811365956,0.9055096127455178,0.2659258843650459,0.7358651057707963,-0.6250804991937451,0.9144029440938437,-0.48654413380665307,0.9516497523868289,-0.486131330816293,0.6856045865821079,0.19671957045108554
Thal_PuL_R,0.46821677030365344,-0.17997133591753278,0.7022510950811285,0.66356066966009,-0.019062586206746397,-0.9223848934443576,0.7739984930659002,0.6311423474977045,-0.884608518038152,0.7623615717373056,0.7714382091438375,0.6777753740680845,0.5317556474150072,0.7679099084028639,0.7424809557336768,0.3891713452366186,0.7384490651260046,-0.4862269303055263,0.9673351944727435,0.8445157874846047,0.8160633370363672,0.38310326895100066,1.0,0.8108502876244784,-0.025075056454331012,-0.43545115987849387,-0.15674280236980004,0.48724956361294947,0.5348375894402682,0.2494734471578813,0.6627329454008541,0.7368460190832266,0.7732067268485043,0.37987972866043673,-0.7409941631541886,0.6011180593151142,0.6372421197986945,0.3934942639846131,-0.5529293197231845,0.36797676024774323,0.69141187561051,0.9573985949242035,0.9667516445222893,0.5272531245259765,0.774305711683923,0.17819637327859167,-0.5774664764176699,0.8401114228495316,0.06888456456336486,-0.630323532200421,0.762288944535488,-0.023077530429137863,-0.2328755876049022,0.3750786666940371,0.9092456939741085,0.7534048202753099,-0.25303419359483553,-0.4776376386950096,0.3032296354497905,0.699651911587671,-0.5781656768394257,0.07336668980436357,0.7522640631331637,0.576279182777526,0.8440283428965177,0.7884697159371448,-0.8144791502192149,-0.13860437692789268,0.48437128285290276,0.8661797155956529,0.4820797382752065,0.34809332041185687,0.8723699280030552,-0.8305529576775861,0.6175500670200258,0.5895350060078156,0.45355373130038357,0.6053385779571543,0.9231959113684918,-0.6377676873175071
Thal_AV_L,0.8486546371103445,-0.49409298241063704,0.23876260716309058,0.1913751740899481,-0.08246109782946649,-0.8413931374414615,0.38726642943684747,0.8935178738382857,-0.9594355941045155,0.9790929827055446,0.43712677153120116,0.9054386334051194,0.5885916221691385,0.3698784332861047,0.8228399582598267,0.27105792119901023,0.29254272303582773,-0.025380102828791277,0.8874943392409622,0.9911568386296122,0.36575381564835013,0.8074132265844371,0.8108502876244784,1.0,-0.19987686710315303,-0.695968540900196,-0.24593832993070122,0.8257066066901602,0.10518334281087531,-0.06368226819831777,0.2501028936086029,0.28446792896044476,0.3248600747856776,0.7252475875201858,-0.9166560576268523,0.14797014615544044,0.16895616605941996,0.7415222156651717,-0.5166370554768719,0.7248671834442018,0.9818279973154376,0.8284800840931663,0.90109420891597,0.012291541993487167,0.8248110862442483,0.2247413386306404,-0.5925257862983638,0.9443068750127872,0.0190952824090533,-0.8823309903272297,0.321504902585124,-0.45445299960277297,-0.5102914355193802,0.7693367539873047,0.9665140426732169,0.9511705782692189,0.20088177955717587,-0.06679179446616951,0.5415521578654379,0.9076748937550302,-0.2397596282623513,-0.3660024857534001,0.9882477280698794,0.8100531859430978,0.8010289838908732,0.9613362593660627,-0.7672805701949501,-0.08929610957933058,-0.00991005475273616,0.8405913483870574,0.7601357573268018,0.27803402331651217,0.920541060972519,-0.8745525445107282,0.8534334015612713,0.11108768831090425,0.7787153014790561,0.08285265927905007,0.9325197783749709,-0.32096940283869974
OFCant_L,-0.11862659462467136,0.04506181147677024,0.18337100252886418,0.24548229882118752,0.9338188222058285,0.28187478836104846,0.3692943643887569,0.0016381370166035647,0.22834618665693013,-0.12424393034984081,0.3731684620056779,0.03753551702778653,0.4403452213111909,0.06363192221129399,0.23852289379051922,0.8242389172295268,0.17876152156413921,0.1392764555645584,0.05195615124364413,-0.27493381387335525,0.11556210106995399,-0.25627495378700665,-0.025075056454331012,-0.19987686710315303,1.0,0.793487203878564,-0.5733074337418705,-0.016768846956029145,0.4151136709812921,0.9128089587748405,-0.14439654000368318,0.17061513527033584,0.21103571101144125,0.07176821969813124,-0.00876591542727709,0.18860398937824477,0.11993878756945123,-0.020996150165738983,0.7976747360438825,0.14079761852245895,-0.21111200664004187,-0.13941785990927733,-0.013877355969501086,0.3133883154075905,0.3553026246191355,0.8497898891915083,0.8274022544949139,0.013272378342562275,-0.8513466416523559,0.18963167088792937,0.1885669320255627,0.6103508842881464,0.860384262735004,0.11677189988342303,-0.047653185521907955,-0.38207753962019964,0.18721994190650476,0.273985268941484,0.44074553560452634,0.033863594217158406,0.43590693625497007,0.740978336284735,-0.17279273766620873,0.128252606144592,0.28056648262920714,-0.061518939446619694,0.5899886293928294,-0.9278699223941476,0.5504481021400269,0.2986225501323866,0.11173004373708703,0.815949600878002,0.04918309334703567,0.534652303645232,0.0052527745079535915,0.2536116212414088,-0.003992807720472112,0.31552068740611644,-0.20586090610587016,0.4430744095343392
ACC_sup_R,-0.6628727876805472,0.5211524353576165,0.14664061737446737,0.21906653291507622,0.5997396630427548,0.6972030681083794,0.17179890536770812,-0.5985601068185553,0.7277994276407403,-0.6777747627560187,0.15451515445108047,-0.5712950598232801,-0.17022352142475533,-0.0019476424063709075,-0.39115550321445475,0.33430288835230487,0.11047390049570582,-0.06387942975564763,-0.4618183925327976,-0.7364399681134476,-0.009035483644659352,-0.7436432025800288,-0.43545115987849387,-0.695968540900196,0.793487203878564,1.0,-0.06750821129055284,-0.5945072267697463,0.40342486844425995,0.6225727922821277,-0.06978801191169332,0.10715638633058987,0.09833703641793698,-0.5051875016530124,0.5957038237157891,0.2280978181436548,0.1559664111344318,-0.5819189930132777,0.752134599585712,-0.4363120603128753,-0.7046495855043194,-0.4662410572531716,-0.4619057408348188,0.3672355806397616,-0.2588908152310247,0.4679416067185453,0.8732515425987735,-0.5702093178087689,-0.4735953463046125,0.7420794043930379,0.09457131995342828,0.8305569022751363,0.9629041190998825,-0.4457892650906297,-0.5506404599064203,-0.7387290841072196,-0.16315116347827485,0.049060746230639156,-0.14855669103149313,-0.5729091252212383,0.27935056253681145,0.8398412523491361,-0.7022766927468375,-0.4912244725253227,-0.3161521354879685,-0.6398601810171052,0.7863007195773523,-0.5254027409734404,0.5208655249327584,-0.23869001872151305,-0.49146541993219106,0.31295659642098445,-0.5340897767348636,0.8519057248694057,-0.5969778118515796,0.2825466553133963,-0.58196807274989,0.30716424266400555,-0.6896836202624176,0.33597207716693955
Supp_Motor_Area_L,-0.5619531732425405,0.7771162522582923,0.27451873203983795,0.26050787024238714,-0.8143320050056809,0.19802065977333602,0.03840169507707107,-0.6259089095899972,0.294926155112062,-0.415697736765995,0.03264720632504983,-0.6222236661336159,-0.8992948907974349,0.31736075027058464,-0.7200173083214861,-0.8426387439382292,0.24953179354357594,-0.6149034801110844,-0.34743614845398385,-0.16971226038293466,0.16354870286742046,-0.4894889302360162,-0.15674280236980004,-0.24593832993070122,-0.5733074337418705,-0.06750821129055284,1.0,-0.6559046079813302,0.22723168371248215,-0.6465046171091874,0.5196013123793146,0.25121856936287446,0.17036726148883316,-0.7559714866579347,0.5949923198987274,0.3783072900891513,0.38179633951844816,-0.7149317676266987,-0.5782129244792574,-0.7392082340950982,-0.2721131115966597,0.06585806103738087,-0.16024413514766198,0.2879438885463472,-0.644437510187429,-0.6158012015303646,-0.3986863084217181,-0.5045603289885899,0.8895618075248587,0.5470270022432226,0.21447629807179366,0.2498190337743381,-0.10472633712853255,-0.659440687800854,-0.26163877454099377,0.042235183203675426,-0.7419092605511569,-0.6894453617086347,-0.917831067359822,-0.6190276268539794,-0.6621889616164514,0.049356307451299514,-0.3520707794726902,-0.7468046871880967,-0.6370719335939322,-0.48704529294618104,-0.24954175101001533,0.7985349279475069,0.08197284196593785,-0.41630319983178543,-0.7710754469005495,-0.8773407261559333,-0.5105495662969928,-0.04419277544419441,-0.6768596493410365,0.32133703018069326,-0.7087277285921729,0.20400916959011153,-0.2768585891466157,-0.6187886214243362
