,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Raphe_D,LC_L,Thal_VA_L,Cerebellum_3_L,N_Acc_L,OFClat_R,Vermis_1_2,Thal_VL_R,Occipital_Mid_R,Precentral_L,Frontal_Sup_Medial_L,Parietal_Inf_R,Cerebellum_6_R,Insula_R,Cuneus_L,Hippocampus_R,Temporal_Pole_Mid_L,OFCpost_R,Angular_L,Vermis_3,Rectus_R,Thal_MDl_L,Thal_MGN_L,OFCant_L,ACC_sub_L,Cerebellum_4_5_R,Thal_PuI_R,Parietal_Sup_R,Cerebellum_6_L,Putamen_L,Temporal_Pole_Sup_R,ACC_sub_R,Vermis_9,Raphe_M,Thal_IL_L,OFCmed_R,Supp_Motor_Area_L,Thal_VPL_L,Cingulate_Mid_L,Thal_PuI_L,SN_pc_R,Hippocampus_L,Frontal_Med_Orb_R,Postcentral_R,Olfactory_L,Thal_LGN_L,Thal_MDm_L,Cerebellum_10_L,ParaHippocampal_R,Caudate_R,Precentral_R,Thal_LGN_R,Fusiform_R,SupraMarginal_R,Occipital_Sup_L,Frontal_Mid_2_R,OFCant_R,Heschl_L,ACC_sup_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Occipital_Inf_R,Parietal_Inf_L,Thal_PuL_L,Cerebellum_Crus1_R,Cuneus_R,Cerebellum_Crus1_L,Thal_MDm_R,Rectus_L,Thal_Re_R,Precuneus_R,Frontal_Inf_Oper_R,Temporal_Inf_R,Thal_VA_R,ACC_pre_R,N_Acc_R,Vermis_6,Calcarine_L,Cerebellum_9_R,Cingulate_Post_R,Frontal_Sup_2_R,Thal_PuA_R,Temporal_Mid_R,Cerebellum_9_L,Rolandic_Oper_L,Postcentral_L,SN_pc_L,LC_R,Cerebellum_Crus2_R,Amygdala_R,Thal_PuL_R,Vermis_8,Temporal_Mid_L,Lingual_L,Frontal_Inf_Orb_2_L,Olfactory_R,Occipital_Inf_L,Parietal_Sup_L
ACC_sub_L,0.649323262576063,-0.344638540070359,-0.14243243540204595,0.6427235789928526,0.0656874458326663,0.6401253083023939,0.9131489637418672,0.15511734427021548,0.6766475923055939,-0.0747728033562319,-0.134922910577377,0.24448807977821016,-0.08818722786775865,-0.6726911152955405,0.5919152710028884,-0.0992473629226216,0.13105712853978807,0.1978259913616484,0.52079469625343,-0.06103411372364827,0.3760348865477834,0.5720173308006056,0.12529554393427134,-0.1145643797880073,0.4927375939547601,0.9033445379519227,1.0,0.532455004584059,0.15009908520299803,0.03047833733167918,0.5924512123214184,0.7185981553170773,5.136455345851718e-05,0.8517362839646827,0.5704422191243698,0.003748827545179376,0.2779375774900065,0.03233055653412466,-0.37233689439272116,0.37631930192822377,0.47531664802250245,0.5224116797882116,-0.08960572964517961,0.7179310408595173,0.781465140241254,-0.6129520651799587,0.741182536338423,0.5779177082902753,-0.06362087968184568,0.4771241007421329,0.19349313236040097,0.3522955631830792,-0.4434671141693886,0.1787737762337028,0.35112647654485896,-0.42314559876632096,0.2606886307513051,-0.7211076432422486,0.04576468350966825,0.5673058207688287,0.4774468653244271,0.7652728802314658,0.03930289214060412,-0.16967002348153976,0.20112261100604392,0.28517087827565973,0.40831500932834297,0.01852164405763146,0.7492700160292194,-0.0350766667681399,0.38587581811828214,0.16527396589272242,0.9214231511505858,-0.26336913018616326,0.11780320218341249,0.041559625791064016,0.6449123193110369,0.4709690485725466,0.7149594374089863,0.49209673073250265,0.4799945533930958,0.5242231955140072,-0.7045154786731108,-0.13990389200908876,-0.05737869255815454,0.4878369180143684,0.4571308193705036,0.04554261618698781,0.41642579537317587,-0.0007318117081106335,0.027926536274007114,0.08471354396790642,0.29957292451769213,0.5946740491891124,0.7354219959412325,0.721423007146071,0.8805063059898938,0.28728679715004596,0.26281944777156846,-0.06839024574119433
Cerebellum_4_5_R,-0.08172421445167488,-0.01359220253146238,0.009268030329079408,0.9169839284798387,0.6808185486770747,0.8915358897648193,0.3810137400824602,0.6017186257517145,0.8742335267564062,0.5966926290761315,-0.7079579438202547,0.20845679449485896,-0.8574460124154887,-0.34695055443433404,0.9946815826865215,0.08158541035844666,-0.730032771100094,0.6306002715431593,0.9719804586972264,0.017336896736375146,-0.477753961045315,0.9490974180621773,0.2944117196172077,0.40094219890911226,0.898250207804123,0.14723476871942034,0.532455004584059,1.0,0.6767615384900528,-0.6228146726440831,0.9318245442310894,0.06873952675904285,0.2959746557257927,0.06922403555099427,0.9137765301133866,0.03013187746513508,0.8552891335339023,0.17083236791225503,0.0461051839909036,0.8824117970042736,0.9468389396920848,0.890841475670152,0.12530826482582194,0.9197573111245589,0.36198768874272413,-0.2639510128025044,0.2967500751456423,0.8755526809651111,0.4559779715362544,0.9303854465640607,0.5688284068290828,-0.0952328565317436,-0.3393138632468742,0.723818415689196,0.7494076979388952,-0.17386874314843398,-0.6647376553620027,-0.4146212510394837,0.3083918099904633,0.8863239773015124,-0.46865408805450376,0.38247684048302877,0.4934077416562129,-0.5560107722012104,-0.4654542933207102,0.8614138911165827,0.8395971959029475,-0.7190023939659884,0.8312586520384725,0.5270065896046079,0.3011891912143614,0.7593183405849658,0.7235725462962613,0.11536656575419872,0.4792749954636727,0.6844155209801976,-0.11090730027499782,0.6259272048442762,0.9427325999332039,0.7635202903889873,0.9536046479024969,0.9693350798362311,-0.884886886843862,0.2910377721305239,0.27199722563542145,0.9364172575299792,0.883818221723938,0.08541888532378263,0.6614237393197367,0.050737643475143285,0.27484539482211395,0.24973740881142512,0.9065057645552805,0.9786989956807369,0.4101892348113692,0.957405045321577,0.4446087438548754,0.08899840239219192,-0.6745442448668977,-0.43372991809768874
Thal_PuI_R,-0.6371605948492267,0.7069289198451437,0.7133915969390058,0.34025931749975913,0.9653288300458166,0.27820994985773906,0.1792781955606051,0.9621359370659027,0.257655921319529,0.9417602085585537,-0.11536144697116918,-0.5138457654372297,-0.7913863710859284,0.40941853276341106,0.6366688055837441,0.7619705708796592,-0.4523292963979369,0.9789145529582476,0.5189219351602734,0.7087620588124431,-0.8224628564672903,0.41634871957976655,0.8486073709893661,0.8787664594240702,0.34027268212695844,-0.041652330502862794,0.15009908520299803,0.6767615384900528,1.0,-0.9720172262254176,0.3748827417935417,0.23694111674013918,0.8824931038515562,-0.21647204270291462,0.3309220624469751,0.6916181759529075,0.9363687895642111,0.7818295785765458,-0.3889750458230795,0.33345414588116346,0.46461511926295845,0.2880557813164552,0.788681377366207,0.36356900109088797,0.4603015270410031,0.46923615548777386,0.4534151053617239,0.2553495305449703,0.9303896032509551,0.3983279908398928,0.9674157668926548,0.399277273842138,0.4386452762569263,0.9649847076236414,0.9687608773667828,0.5747834140905791,-0.7408217574431256,0.32534518130652135,0.8762779692749176,0.26797927833757773,-0.42915189484351074,-0.3337543840354772,0.9604101610459957,0.14097802461538356,-0.9263660645598425,0.3222179949211432,0.9373086905918024,-0.2641304668685739,0.2218684924777265,0.9599478940773692,0.7230083310229256,0.9465387027445564,0.36088380656733754,0.7932163616347515,0.9490920785552199,0.8193444699385388,-0.6382716243789055,0.869817235593923,0.5456663186385429,0.897810442106159,0.4643288181028362,0.4914642415899819,-0.4856488158189396,0.8872667752156358,0.8748290638459274,0.40477528989947703,0.28650423138617875,-0.6040977327328624,0.9230099085675327,0.6960454221476801,0.8661376674034158,0.8377578542952934,0.9024715286828152,0.5512385658462899,-0.3309142699158251,0.521107992901528,-0.20598657891341504,0.6246309805940927,-0.6365697385868876,-0.9348797872533929
Parietal_Sup_R,0.7677515241037451,-0.7539959214644836,-0.7219608911827101,-0.2704342048715988,-0.972314195062038,-0.20497694108329315,-0.00971895307285394,-0.9412953390644478,-0.17664416751264103,-0.9740850729634476,0.14365006485650225,0.5373495282412756,0.8255726437028764,-0.5127516847264214,-0.5697587699290992,-0.7644096488959448,0.52982830803344,-0.956806172300505,-0.4721095851892711,-0.697188231451574,0.9196236127075257,-0.35856435437037426,-0.8183646280678658,-0.9042057813541641,-0.2947350218546588,0.22834618665693013,0.03047833733167918,-0.6228146726440831,-0.9720172262254176,1.0,-0.3115830712871712,-0.0758876117424329,-0.8751900293943483,0.3976074288231983,-0.2732066400912971,-0.6690769214522675,-0.9136131257928986,-0.7654251903614625,0.294926155112062,-0.3142821682947291,-0.423213788413704,-0.2397928016268228,-0.7915231744571485,-0.2724839574733432,-0.3061659093642528,-0.5606361593164515,-0.30146552927002834,-0.1933201296274727,-0.9491526330776754,-0.35908897318337374,-0.93989702054191,-0.29579519186055336,-0.488000225361448,-0.9502070177657594,-0.9220872733877388,-0.6283109011535359,0.8317176150776673,-0.43292787312725844,-0.8637667518848916,-0.21104812097884726,0.5614054199432781,0.4598894219121215,-0.9597391476677066,-0.12326064348118401,0.9804962533051639,-0.32346300177324316,-0.8853087877286826,0.3223709144773252,-0.11761623755977005,-0.9773738874343504,-0.6432571946368985,-0.9349428644511091,-0.20253677494030625,-0.8309963935406032,-0.9316027099652787,-0.8333847591883137,0.7697147996977891,-0.7939822503041827,-0.4482473089743642,-0.8215945946944275,-0.42371518674191583,-0.44279260264940407,0.39922362574705783,-0.9122125260750683,-0.8801888049540875,-0.36380202638740533,-0.25284870491693473,0.5872374897885592,-0.858132566096008,-0.6718699564949674,-0.8521208405333798,-0.8102094644329498,-0.884608518038152,-0.4837880517086936,0.44700458474726396,-0.4257111137838666,0.35560086957354037,-0.5495948231471914,0.7318607649097587,0.9276986824930858
Cerebellum_6_L,0.21003745961289583,-0.3556036686153096,-0.3444408778136614,0.989755459192882,0.402072424443326,0.9912862992467514,0.36189032273050414,0.30296147529015627,0.9702002727233611,0.3088538302142736,-0.8463297932465108,0.5394678146072727,-0.6846270454574414,-0.6357616631338388,0.9492861428390796,-0.2758862692363892,-0.708895266455596,0.31101453441196836,0.9676896131681898,-0.3293876230080338,-0.20659826453821825,0.9964609095160274,-0.05694168485850386,0.09937340913494445,0.9849618215890613,0.1961727229067223,0.5924512123214184,0.9318245442310894,0.3748827417935417,-0.3115830712871712,1.0,-0.0427700600336904,-0.05720920084060413,0.20102043090378566,0.9898812121277282,-0.30059367962783323,0.6334303101126849,-0.18518506962254663,0.28185395799956897,0.9653939099629777,0.9820463383087159,0.9881401599407499,-0.2266273021004583,0.9833118458622223,0.20757259545631618,-0.5453705958172895,0.13033413416280903,0.9901996773641126,0.1350266641222813,0.9898327918735564,0.24110243217644145,-0.3153434459175206,-0.633483027425352,0.45792619275256874,0.4693204388330172,-0.48577106309987084,-0.48473419583713767,-0.6703056864473027,-0.05018800280036956,0.9912935865159361,-0.39768959419552136,0.6515857885010594,0.15575152394669875,-0.7752597402417948,-0.13507182492787337,0.937894192056335,0.6097649554479726,-0.7874277915596198,0.9554331197482471,0.20558148280520322,-9.349120736829645e-05,0.5109049633695948,0.747145117726864,-0.2367021837274257,0.13645891290965972,0.4989627484710046,0.1701335124746434,0.3428713964828393,0.9379185471486173,0.5361659210015626,0.9867435156676346,0.9879603570682028,-0.8530709770352698,-0.07027301839514516,-0.08565817177052171,0.9917788867495545,0.9809625116991096,0.421223127080314,0.371096599911493,-0.2627221888249241,-0.0770110100870854,-0.10234638827989359,0.6985784684636694,0.9757277359061319,0.6828177994939668,0.9604619136667586,0.6599055401229956,-0.2104729325330206,-0.5492019880489325,-0.08661993725164267
Putamen_L,0.33202442768066265,0.19862837173248288,0.4315681279661857,0.01930620899902959,0.10909317180024211,-0.01794122861262711,0.8368772304341269,0.3049777790711343,0.03429428918296946,0.01826068070851768,0.559838713864053,-0.397840793402196,0.1961499521871152,-0.06362344129405378,0.10952215476106175,0.4419328890244403,0.6191087624949194,0.35450675304989393,-0.046960435111919975,0.513670089113974,0.304744789219893,-0.04858243183240599,0.5451931931802609,0.13822626242978284,-0.16385653174642384,0.8890436110910825,0.7185981553170773,0.06873952675904285,0.23694111674013918,-0.0758876117424329,-0.0427700600336904,1.0,0.4111248643519757,0.7532756514059786,-0.08107975165042244,0.5664911116352395,0.1427255573187005,0.5233961427751284,-0.8485948812644504,-0.28630449513764145,-0.12899830915749988,-0.15154000659103503,0.42229737861158717,0.11877924504433363,0.9340700833504814,-0.04366287190560229,0.9530257320803995,-0.09887112547963373,0.18488480666946516,-0.16085496650778924,0.40778262952976196,0.8758748119314048,0.2266190130064029,0.19113830072691637,0.38922290671268345,0.17340885224939903,0.45200644280208774,-0.1228933537892088,0.45431360269401494,-0.10934133083398959,0.7585237438668991,0.19408820038979446,0.2985031397280579,0.5574091005870754,-0.012698110821214923,-0.3771752559307824,0.3189855778239794,0.6309435343232743,0.12309669226645872,0.16515421873401032,0.7540965596117807,0.11539912033910503,0.5866691121064694,0.22204943405035016,0.4031239889458696,-0.06152995665483738,0.36547314886727356,0.6026637609654295,0.23306916307466957,0.476690784861431,-0.12978283035462485,-0.06503213029037215,-0.26493877231657953,0.2568520554967024,0.36646201262014627,-0.1488877932460825,-0.22488822031602373,-0.5689435050804786,0.533739494348659,0.5268000365908666,0.4543940558541486,0.5348864772534366,0.09183892627199096,0.05235499865975592,0.12998670572748292,0.20895556961171124,0.37648454635227946,0.7926342409814463,0.5556455926428756,-0.3845968824774043
Temporal_Pole_Sup_R,-0.6943031518754689,0.9251861305008159,0.9518078730617194,-0.07761802789191433,0.847844190561845,-0.15370091825295232,0.12753957555280213,0.9189831764729811,-0.16696373223093544,0.8528537961362735,0.33764400813658546,-0.8051474919758538,-0.46972576182765563,0.6959411636325493,0.2577648731455919,0.9720902453339056,-0.05998458427932501,0.9221757675425347,0.09097286131309966,0.9519362895233574,-0.7124673017246004,-0.018354898057120556,0.9729470803654907,0.911122638882066,-0.09644901853167144,0.0016381370166035647,5.136455345851718e-05,0.2959746557257927,0.8824931038515562,-0.8751900293943483,-0.05720920084060413,0.4111248643519757,1.0,-0.18389913761066565,-0.11331970706656817,0.9400564177755768,0.7173180987018795,0.9530069506403152,-0.6259089095899972,-0.11505597508663327,0.037194435758283136,-0.16162465128560702,0.9829972196625448,-0.041483485179411125,0.5081642527857801,0.7367513742759813,0.5386875023722907,-0.18211015088038382,0.9450204811325282,-0.043555836432841374,0.9512861178095907,0.6937538551907266,0.7796855145598127,0.8359089920188066,0.8485447259029856,0.8503966562207282,-0.48340286724676,0.6241427399145445,0.9864664981905162,-0.17672542485248074,-0.16171078845097728,-0.5954114370614294,0.9711094107456304,0.5724705305677307,-0.8967540967096664,-0.13546691943299757,0.7535446051226604,0.16958326575539556,-0.16265071273224274,0.9340482522950231,0.8390252157268867,0.775659824740964,0.1459643244608097,0.9624302938223814,0.9769577564640597,0.6512333309060192,-0.6744686363689696,0.8184978281611064,0.19726615042933782,0.7752003886878142,0.029617313692628194,0.06325656439829128,-0.13861342527311143,0.9817713474668084,0.9971830082185568,-0.03899145827274626,-0.1701057902567509,-0.8794020848137939,0.8570579761689893,0.932910261663673,0.9967602020519306,0.9840123251574364,0.6311423474977045,0.15217527127197117,-0.6192844697847951,0.1510025632617145,-0.4456863696634564,0.8494428078486125,-0.33165550155336543,-0.9843220241094452
ACC_sub_R,0.8303640514659012,-0.3872907822610999,-0.21311803522050454,0.2598350233057421,-0.2684383099632672,0.2691433851252709,0.7520051859791558,-0.12104580803697966,0.29724431569990384,-0.38362817272830124,0.19584332013799338,0.27782469457737075,0.421848971434817,-0.605715787951953,0.15302013996925637,-0.20326432904813332,0.5280798355639714,-0.15412319185631548,0.051037415657384566,-0.12088713759846144,0.7017643645621751,0.15478399363465115,-0.08290814652330429,-0.29296940732903376,0.1313760877847358,0.9450229028772321,0.8517362839646827,0.06922403555099427,-0.21647204270291462,0.3976074288231983,0.20102043090378566,0.7532756514059786,-0.18389913761066565,1.0,0.1673038812752866,-0.03281898755212708,-0.12642153406816717,-0.14078097175296136,-0.33270717384637366,0.002885193096884698,0.08005318968816456,0.13815328193525087,-0.19700279853133518,0.33900029334392473,0.6218792479944848,-0.5272504369589189,0.6152633939629286,0.22925137759020678,-0.30089490463035073,0.08057087271700687,-0.11936969028994111,0.45762914665922116,-0.3134934088063337,-0.1632166159966263,-0.032250125090100015,-0.3695639387065752,0.6573042646442309,-0.5863530360928545,-0.1768884752273466,0.19286539998699312,0.7674824431589787,0.7203472887813818,-0.23764687744694948,0.07607380652169672,0.5107720836200915,-0.11032650489582833,0.01717065984972687,0.3844941717348334,0.4590977340438892,-0.32084459054370396,0.17619810998381602,-0.19280314389154654,0.7068049714739227,-0.37442792904684435,-0.1651984587418467,-0.21659558255946365,0.8339946364328975,0.11178624500338367,0.34465867896965796,0.1623728213861944,0.06695510662836521,0.09606255344640355,-0.23914601637860536,-0.3575256193684109,-0.24537311519053953,0.08046427344846285,0.06982146676434234,0.08502003614892727,0.05131238783212513,-0.007113011617479988,-0.15073442358305053,-0.08768827241342726,-0.17150167077068115,0.18065840098697633,0.6582162373252048,0.32869548967454887,0.7929577847918653,0.21555257001362718,0.6596308724170665,0.19151550140872053
Vermis_9,0.2201855741298339,-0.40851083938935123,-0.3882793916934294,0.9845169978991507,0.3415325375534858,0.9921411913601174,0.366729082541515,0.2343449713073775,0.9857871555737361,0.24809571763207608,-0.8673136819254044,0.5463232746023148,-0.686973146250145,-0.6622545468209631,0.9234369807127037,-0.3223896810182869,-0.7195267491917569,0.2677920290049854,0.9727415309720261,-0.3790914536382305,-0.18279008267455774,0.9933489038241788,-0.09714150300725281,0.020208588144200203,0.9655824566731708,0.17437814613070785,0.5704422191243698,0.9137765301133866,0.3309220624469751,-0.2732066400912971,0.9898812121277282,-0.08107975165042244,-0.11331970706656817,0.1673038812752866,1.0,-0.36418039664511703,0.5795674474825987,-0.2170372213471708,0.28675746836480015,0.9555288814717375,0.9612900465764815,0.990300033515231,-0.2857955696015027,0.9763250083902288,0.18285776698881778,-0.5974883234407389,0.10269290045580415,0.9827605655929338,0.0654729535137989,0.9791709569353376,0.1917631251493262,-0.37892678063892765,-0.686081739219397,0.3924100048728864,0.42324961987583565,-0.5480752126550474,-0.4720636484072223,-0.7042484276391616,-0.09080795377071157,0.9942198798732993,-0.3977592508872272,0.6562833269354031,0.10073426819806242,-0.8114363178989379,-0.0989256274753997,0.9435457587778799,0.5527655947863198,-0.8055363495715314,0.9319020085183285,0.1463457870842195,-0.0252389761412415,0.45897689155849875,0.6939739141800659,-0.28980739436310715,0.08759378817022931,0.4210274773418997,0.18163609120269494,0.3171459923725938,0.8924787751215835,0.46253262641384174,0.973315329684031,0.977461758178397,-0.8712003512638803,-0.11263256875115728,-0.13904501594658267,0.9849392657264195,0.9856063723993105,0.447951345301736,0.33289543236940805,-0.3427367563705659,-0.1329854542474649,-0.14965103750106715,0.6749194976603891,0.9513388761209675,0.693636802556783,0.9311332554245396,0.6619617909046198,-0.2529239492186077,-0.5446439221497343,-0.037248957856242416
Raphe_M,-0.5561577343264991,0.9106129615884923,0.9687242548988123,-0.2965049140184769,0.6444302660391438,-0.37792513638136366,0.17703981308937078,0.7689705097675127,-0.3824183521252556,0.6574917755945704,0.6105923535056432,-0.8697331917580935,-0.16999369190737565,0.7282112903805152,0.007718668204835547,0.9745701053474022,0.2606112991248442,0.7685534272266302,-0.1843929243964376,0.9866960536163867,-0.4792360252899984,-0.27335499523852985,0.9367492212296432,0.7903849595910842,-0.3492970088925849,0.14079761852245895,0.003748827545179376,0.03013187746513508,0.6916181759529075,-0.6690769214522675,-0.30059367962783323,0.5664911116352395,0.9400564177755768,-0.03281898755212708,-0.36418039664511703,1.0,0.48471577466852,0.9459803662516731,-0.7392082340950982,-0.38571893426799747,-0.2307271937461587,-0.40775515771965243,0.9763659000729963,-0.25153447061094397,0.5618243968833452,0.7596731844096277,0.6092473077636288,-0.4104341411134522,0.8135355488832666,-0.30833809997988304,0.8227989538837673,0.8553500048848973,0.8706938026071996,0.635094350495001,0.6748568893695779,0.8865712621561286,-0.18773586752531457,0.6704190465167146,0.9267606989487618,-0.4158979857563155,0.1210428399049826,-0.611362437171629,0.841563548454915,0.7907046997561239,-0.7171522011332573,-0.4235045572882532,0.5534915390974611,0.47255662715042335,-0.3379052902645944,0.7763967799744761,0.8474017398438313,0.5400476603667757,0.08753718748233406,0.9150056884384918,0.8672588792779405,0.43592098677255037,-0.5161210733680642,0.7108754950843681,-0.001063283797813114,0.6362742788361853,-0.2429586340499111,-0.20138065860210763,0.058659425302729544,0.8910555836420031,0.9367832849897993,-0.30684340011170674,-0.4319352451935385,-0.9460632271999442,0.7296353961958948,0.9729139395905471,0.949969044789929,0.9595474678100795,0.36797676024774323,-0.10086591334751921,-0.6547686924719994,-0.058916735957224374,-0.45320245112897856,0.9301588752081603,-0.02362440349193146,-0.8813033347553345
Thal_IL_L,-0.4779345062829183,0.49605400274495454,0.4768030689926187,0.59926197099338,0.9593620647056889,0.54122650554446,0.19118202998520273,0.9192568699157893,0.5004993882433727,0.9171923025961184,-0.3830537965543969,-0.214166483130967,-0.8637703446583881,0.15677169360285131,0.8326583310244628,0.5385890225656834,-0.62518076670089,0.9046505710749195,0.7228148356680765,0.4753842873714282,-0.7733392043250392,0.6601667276204982,0.6634358088019223,0.8130666352518624,0.6177173042063528,-0.013877355969501086,0.2779375774900065,0.8552891335339023,0.9363687895642111,-0.9136131257928986,0.6334303101126849,0.1427255573187005,0.7173180987018795,-0.12642153406816717,0.5795674474825987,0.48471577466852,1.0,0.5612705038255171,-0.16024413514766198,0.6082787561306314,0.7184467245292057,0.556157344760387,0.5896841050849391,0.6061666207387026,0.39055525836240923,0.2617761681049052,0.3616908494050456,0.5367493648602453,0.8488651459884524,0.6599241812860125,0.8748196130108097,0.22356652401524196,0.1895406637835712,0.9726775201126835,0.945770816637314,0.35872371233486644,-0.7963416077951123,0.09242203726708274,0.6944054294657004,0.5381018810887621,-0.5285504439515396,-0.07728638725132976,0.8562189692989162,-0.14036615302387936,-0.822914336107572,0.5815760916619469,0.9801231837344981,-0.4922043313580423,0.49525724796969745,0.8858958817371023,0.5487012039094284,0.96741221410283,0.539124669905088,0.6000738320396373,0.8250166319726709,0.9080440439660333,-0.4933189467458201,0.7874136529660648,0.7632689145685471,0.9291901040024809,0.7115947371561876,0.7273590226736452,-0.6206903088015254,0.7146960110168352,0.7022625225553148,0.6602228848247461,0.5559067357250086,-0.33405834699917053,0.8547944199745702,0.5182614065837305,0.6919255742138222,0.6480295995834775,0.9667516445222893,0.7740926609854714,-0.06833033094647038,0.7383072076433882,0.017031610822824828,0.4206205788890717,-0.7321518213050787,-0.8016490346812184
OFCmed_R,-0.6237254055482959,0.8704535510664723,0.962566578230323,-0.18128509830733108,0.6885475513932189,-0.2555020631263297,0.26563957626532736,0.7840478776731677,-0.23364208586406332,0.6911448255682903,0.48446680427523225,-0.9122270625372417,-0.3692364020526211,0.6856024463975282,0.12720873686430414,0.9766349904951764,0.11605771797594383,0.8573848600350866,-0.009369210774235762,0.9692406974080823,-0.5725685782660382,-0.13728126245910313,0.9887269816903804,0.749450352943923,-0.2624602572858935,0.10548856749488289,0.03233055653412466,0.17083236791225503,0.7818295785765458,-0.7654251903614625,-0.18518506962254663,0.5233961427751284,0.9530069506403152,-0.14078097175296136,-0.2170372213471708,0.9459803662516731,0.5612705038255171,1.0,-0.7908036888564026,-0.2840484304604696,-0.13193691757782414,-0.28134075526379154,0.9589672306322732,-0.13370849784245106,0.61478249207708,0.664384282489896,0.6474852193112818,-0.31255180314932834,0.8150037408595129,-0.19585220911469295,0.8897429004095175,0.7494407949275758,0.7663244715324014,0.6778790003469131,0.7685203166231654,0.7950878483435987,-0.3126983673223724,0.584020560723395,0.9822548521877265,-0.29139535426795166,0.029670935353543485,-0.6090034459057532,0.8847143621771121,0.6778156985638845,-0.7969756762924851,-0.29049977619480444,0.6272203941219164,0.3344589066242535,-0.2793711454197932,0.8107311808019615,0.9270067895714738,0.6059117856792904,0.08603195276585515,0.9018731771549083,0.9274401723771442,0.4083307359402765,-0.5855399232098725,0.838213214327615,0.06504205141376862,0.666480819892335,-0.12533405542435644,-0.07225177751737413,-0.1506003128943218,0.9355885767634429,0.9559905399759719,-0.1827234163459269,-0.30148883127457216,-0.9590764632244645,0.8380715754061948,0.8840927709343344,0.964191400795859,0.9859380586215452,0.5140069143922544,0.007467406249106023,-0.6306491285228792,0.03760066911756458,-0.43076718638161116,0.9297158102355758,-0.15512519208518075,-0.9321614161740958
Supp_Motor_Area_L,0.08882944195579034,-0.4894889302360162,-0.7149317676266987,0.23933668835646144,-0.2176111301534166,0.27862845201474884,-0.6465046171091874,-0.39224357712268626,0.20400916959011153,-0.16971226038293466,-0.6894453617086347,0.7771162522582923,-0.04436269951865153,-0.32465917015905704,0.055296123574205144,-0.7087277285921729,-0.5535698347200191,-0.5105495662969928,0.16354870286742046,-0.7559714866579347,-0.007497495485963981,0.25121856936287446,-0.7654507434667803,-0.2721131115966597,0.41150532187906685,-0.5733074337418705,-0.37233689439272116,0.0461051839909036,-0.3889750458230795,0.294926155112062,0.28185395799956897,-0.8485948812644504,-0.6259089095899972,-0.33270717384637366,0.28675746836480015,-0.7392082340950982,-0.16024413514766198,-0.7908036888564026,1.0,0.4906024739069959,0.3364824369002845,0.38179633951844816,-0.6559046079813302,0.1473725837852811,-0.8426387439382292,-0.25578550507946146,-0.8773407261559333,0.3783072900891513,-0.3520707794726902,0.3704235730237787,-0.5614562440986993,-0.8573706102168254,-0.4976063951632807,-0.26163877454099377,-0.46783038086808315,-0.43586080313161296,-0.24954175101001533,-0.22165575104890822,-0.7020129672599451,0.3532001006894834,-0.5782129244792574,0.2498190337743381,-0.48704529294618104,-0.7419092605511569,0.2986182059311716,0.5196013123793146,-0.31702327083013515,-0.6621889616164514,0.22723168371248215,-0.345062521192788,-0.8992948907974349,-0.19834921391844473,-0.20933249585429733,-0.5062516156710344,-0.5973130699406004,0.08388760573834211,0.05253989664138371,-0.7100031791639155,0.03264720632504983,-0.41630319983178543,0.31736075027058464,0.2488761048844614,0.17014031184560915,-0.5419486877296907,-0.6077679646219794,0.34634699769643956,0.43020464891527366,0.8511521613264522,-0.6370719335939322,-0.659440687800854,-0.6711090330590924,-0.7468046871880967,-0.15674280236980004,0.1465207813639261,0.2916480405370959,0.03840169507707107,0.049356307451299514,-0.9152887953900544,-0.3883557526598887,0.5949923198987274
