,ACC_sup_L,Cerebellum_4_5_R,LC_R,Lingual_L,Cuneus_L,SN_pc_R,Frontal_Inf_Orb_2_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Cerebellum_Crus1_L,Lingual_R,Vermis_9,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,VTA_L,N_Acc_R,Thal_VPL_L,Thal_AV_L,Rectus_L,Thal_PuM_R,SupraMarginal_L,Temporal_Pole_Sup_R,Vermis_7,Frontal_Inf_Oper_R,Temporal_Mid_L,Thal_PuM_L,Thal_VPL_R,ACC_sub_R,Frontal_Inf_Tri_L,Frontal_Mid_2_L,Thal_PuI_L,Cerebellum_10_L,Temporal_Sup_L,SN_pc_L,Cingulate_Mid_R,Fusiform_L,Cerebellum_8_R,Frontal_Mid_2_R,Hippocampus_L,Thal_LGN_R,Angular_R,Thal_PuA_R,Precentral_L,Fusiform_R,Red_N_R,ParaHippocampal_R,Cerebellum_6_L,Amygdala_R,Cerebellum_7b_R,OFCmed_L,Vermis_1_2,OFCant_R,Frontal_Sup_2_L,Rolandic_Oper_L,Parietal_Sup_L,Thal_VL_R,Thal_PuI_R,Putamen_L,Rolandic_Oper_R,Pallidum_R,OFCpost_R,OFClat_R,Parietal_Inf_L,ACC_pre_R,Thal_LP_R,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_L,Cingulate_Post_R,Thal_Re_L,Temporal_Mid_R,Cerebellum_10_R,Temporal_Inf_L,Olfactory_R,Calcarine_R,Insula_R,OFCant_L,Caudate_L,Cerebellum_9_L,Temporal_Sup_R,Precentral_R,Heschl_R,Temporal_Inf_R,OFCmed_R,Cerebellum_4_5_L,Parietal_Inf_R,Cerebellum_6_R,Thal_MGN_L,Thal_MGN_R,Olfactory_L,Thal_VA_R,Cerebellum_3_L,Cerebellum_9_R,LC_L,OFCpost_L,Thal_MDm_R,Thal_LGN_L,Calcarine_L,Frontal_Sup_Medial_R,Thal_IL_R,Supp_Motor_Area_R,Thal_VL_L,Cerebellum_8_L,Thal_VA_L,Vermis_10,Thal_Re_R,Occipital_Mid_R,Temporal_Pole_Mid_R,OFClat_L,Thal_MDm_L,Temporal_Pole_Mid_L,Parietal_Sup_R,Heschl_L,Thal_PuL_L,Occipital_Mid_L
Frontal_Inf_Oper_R,-0.25653144695426744,0.11536656575419872,0.9181805329696079,-0.0654904068727965,-0.05845047265964657,0.9746158548839378,0.9424704818387986,0.03944038499063294,0.6036336327882602,-0.3666919754017589,0.1881323055416182,-0.28980739436310715,-0.012169906352424193,0.9150056884384918,0.0877657014981517,0.7587140995188086,0.6437972526280737,-0.23521543030972833,0.8663188803439451,0.6960905585303705,0.5746711701792746,-0.9739320169109357,0.9624302938223814,0.18784760637223755,1.0,-0.7952577328842879,-0.2083329113254974,0.9785461677934586,-0.37442792904684435,-0.824029566915865,-0.9127345580939552,-0.3221219393502363,-0.1940757460287357,-0.5086191967066805,0.6976223676753232,0.7511718140954147,-0.29092049236951484,0.32780991257659436,0.8072979354626604,-0.2539366257620039,0.7490783660633861,0.44240955966817475,0.9746221534789972,-0.8370604531647751,0.7073621523044329,0.9596313569359571,0.8530972481827315,-0.2367021837274257,0.9231596968236566,0.5816549662087617,0.6987563976390332,-0.36854443769394374,0.9301076145676493,-0.6653903365324451,-0.3136107578850845,-0.9220593444358915,0.8306825277356291,0.7932163616347515,0.22204943405035016,0.9442580304335895,0.6604621088093113,0.9395568082639212,0.8411018832189949,-0.8997917215004261,-0.8049942398383493,0.7725654581121902,-0.775226777739849,-0.6641586480297774,-0.10612955958709155,0.5600852001096609,0.9726777256097828,0.9591339257450323,-0.4518540571777664,0.74681579350326,0.920057183028775,0.9644065856795447,-0.22269553700888958,-0.1338834554499513,-0.19396185059739748,0.916631331680679,0.8887288684622249,0.9247778177089445,0.8997235517501028,0.9018731771549083,-0.24555787395283965,0.8555066415922171,0.06678765885888475,-0.243580755915568,0.9901413024526365,0.3231940409705298,0.6173769982174697,-0.34279627275474256,-0.12437773455134372,-0.27123731383963406,0.730788592180271,0.9003446592270291,-0.35081977082422666,0.6091129740197598,-0.1372051915226364,0.928670049778181,-0.1860520019185063,0.4549671354140256,-0.15527554054697684,0.7886012088779247,-0.23020412524316183,0.6927214163801041,0.3911614361494126,0.9529771156285278,-0.37514430281197314,0.9245071847113645,-0.08499893487567999,-0.8309963935406032,-0.34683714936998306,-0.23660858961637876,-0.6938702026589479
Temporal_Mid_L,0.22610002237554758,0.4101892348113692,-0.6301240583291318,0.6170435390702514,-0.11786395146402506,-0.7110116623445005,-0.5629807354734452,0.2454140540741935,-0.029788575669475723,0.825461654219744,0.35891119778058045,0.693636802556783,0.4845763859492396,-0.6547686924719994,0.46724284582708236,-0.30099422019656624,-0.14463883905919825,0.5937590001608225,-0.46087166884128256,-0.3145443585921779,-0.07889878692952615,0.7214934722126585,-0.6192844697847951,0.26392860935900986,-0.7952577328842879,1.0,0.6072158308647496,-0.671231698669469,0.6582162373252048,0.8493697207672428,0.6950352293118576,0.7012501806761824,0.6109722089929915,0.8561298560400987,-0.18239303496464276,-0.40928175663240796,0.726874788403096,0.211303000167247,-0.975654071877966,0.733662453050739,-0.24776295416644756,-0.6445422709632909,-0.6945139034428461,0.8155179528092973,-0.17167817862692236,-0.6418456461688021,-0.3924491291583807,0.6828177994939668,-0.5843207183860653,-0.042514306957977935,-0.4305900294668302,0.7742572090377503,-0.5949197578416837,0.3207518499166605,0.6681447521952534,0.5306804295073623,-0.4431690958785715,-0.3309142699158251,0.12998670572748292,-0.5742724905612587,-0.14002223719061052,-0.7144158600859963,-0.35844075566893285,0.6103731678400744,0.8210715302148728,-0.37216703091380837,0.9954558379552292,0.9657036072035804,0.5677277627539692,-0.04760694514839298,-0.6599671250543913,-0.6521365339598946,0.8313167701152818,-0.43006069723194557,-0.5261518186925003,-0.7319312986073072,0.5561178132809184,0.3844146018216664,0.6117851829030266,-0.5112158456488076,-0.9035783330813102,-0.5695217019964436,-0.48448480808594274,-0.6306491285228792,0.6777371302900277,-0.9908312811089973,0.47558350915474107,0.6543084340988549,-0.7567032630861503,0.10949724368315004,-0.17767910726021682,0.760828213577045,0.5663635022384023,0.7180390334052196,-0.18844682696371523,-0.50828471346269,0.7504167795753375,-0.01392842457627989,-0.23613403817973128,-0.5411747938886947,-0.04886314516195824,0.03234311616943339,0.5877223322963735,-0.3345436790929327,0.6730632597806998,-0.203858004369818,-0.5497151952797674,-0.6375975408321476,0.780660878200393,-0.5481946582909785,0.5305412910595284,0.44700458474726396,0.7354814656611989,0.5403825286388158,0.44327102184984474
Thal_PuM_L,-0.5281085960492269,0.9280595913754562,-0.29425694886828335,0.9186815077757505,-0.808077938651365,-0.23019777254733548,0.006049102615320729,-0.18648367400743435,0.5938116440502814,0.9029682559396025,0.9018544905139141,0.9846357958952063,0.9566461917538552,-0.3304102080029099,0.9111582273315717,0.09894308536733384,0.299336431208802,0.9886133087126574,0.2853382643125456,-0.06141850664909336,0.6606053979980996,0.07203330862041317,-0.059357905388961234,0.015536911808703082,-0.2083329113254974,0.6072158308647496,1.0,-0.018866483965090677,0.05184531134192183,0.1011750229759557,-0.08733620054892775,0.9896799147990452,0.9976143078273402,0.9301555686676604,0.33760370107761295,0.36224466239081493,0.9776376854005248,0.8418217139683773,-0.602587986885991,0.9475493876372241,0.46835600733521576,-0.9354831349960556,-0.04440455525571645,0.5354937594592873,0.4552975058502949,-0.11737575202559292,0.23453156031862607,0.987298467252829,-0.12222841284533423,0.6461061773308766,-0.3791467944437157,0.9440896423727234,-0.055872284017605196,-0.5014668775843075,0.9935139340749808,-0.08831043788698217,0.35353672052468554,0.3891407392108401,-0.18178685516015639,0.045452330138462976,0.554162213527671,-0.34672259388649324,0.3033323774050997,-0.19267391515379942,0.059926492409005785,0.4301347307018175,0.5660914725989781,0.5563424444568108,0.9891492472864272,0.6690642597346221,-0.07924879584202925,-0.11356645818018565,0.9380677036008933,-0.2791717055007304,0.000690070650175691,-0.27947100815636233,0.043835068356308904,-0.1981439217831844,0.9988194705686538,0.16763819605742017,-0.6149929030814989,0.04929518780625347,0.1336307679543391,-0.19967631471479222,0.9892987739661048,-0.5697024455949166,0.9332896550201626,0.9857902497393681,-0.23853684495488564,0.009868423704801397,0.5325840642234988,0.9703700924860176,0.9940599716261267,0.968711040378737,0.25923969547099035,0.23438718020341073,0.9778534595907824,0.4936860192162591,-0.8558816446337966,0.15202275705668897,0.35202226935248576,0.7707783571179057,0.993612427512229,0.4302375572293846,0.9894457058127042,0.5301113054133831,-0.9057764822348222,-0.08880643083674002,0.9669963545764262,0.15948760244473614,0.9721485613884038,-0.3545110356499515,0.9841006676441667,0.9788813215039958,-0.44065729628574846
Thal_VPL_R,-0.31510421665764843,0.3102125538517651,0.8963085032054005,0.13462820885081947,-0.1824103781280857,0.9650884501197002,0.9790445559876724,0.06907266205161179,0.7491018879325467,-0.18139569805416944,0.3792052950871641,-0.09779260459573648,0.16831402939167256,0.895064756960681,0.2856730240907798,0.8319467044808522,0.7551177136569021,-0.05621866722375638,0.9349295774506657,0.7459305407433002,0.7236838485009996,-0.9847108081353199,0.9848580548328691,0.24967005483081423,0.9785461677934586,-0.671231698669469,-0.018866483965090677,1.0,-0.32618301792869026,-0.7919529651891448,-0.9415434627628545,-0.13243356086047273,-0.004233638578472768,-0.32865691830364324,0.8116144970544071,0.8129766427015058,-0.09526342590095806,0.5031947398284287,0.680091173624178,-0.05518925852637986,0.8596465601195138,0.2851111911264831,0.9923838671480123,-0.7674064343834602,0.8326430855498739,0.9726323754785976,0.9361783689577758,-0.041128261097641186,0.943020180724699,0.7314877453877279,0.6854273683066607,-0.17703436058950747,0.9593031067902114,-0.7759178566804147,-0.1288546614340234,-0.9728757929744418,0.9093490360728885,0.8944950237581628,0.25280487531183143,0.9857222330808822,0.7955957929424577,0.9114982089030682,0.9251332245406156,-0.9486670375690285,-0.776075962485291,0.8727890082103458,-0.6572331383640686,-0.5331476758504842,0.09031076000938022,0.709600465464937,0.9901727847362459,0.9740297534285521,-0.2648090153845872,0.7524135515773788,0.9583725340539008,0.946397665146964,-0.15871572108092402,-0.11754116173950038,-0.0028858827209956813,0.9779000029231347,0.7831683287765445,0.9705416006117835,0.9625812426029549,0.9090621087514316,-0.04980645791037266,0.7432507851875242,0.26433398988619167,-0.05814024639800583,0.9712170031582926,0.3942644357155434,0.7164824176490717,-0.14955633919801303,0.06670887925552758,-0.07292801083730617,0.8305053964588964,0.9655322513911175,-0.16193217583404615,0.7471803229926921,-0.31393175205635016,0.9825846172216678,-0.1801185984895004,0.6096616940655534,0.032539681671549525,0.8868852744143207,-0.03508946235013428,0.805726473923329,0.24701302565513616,0.9724826649465996,-0.18573828867890102,0.9752866469140518,0.11124210675201515,-0.9160760988012847,-0.15706884396342893,-0.06441912219672008,-0.7708911947044097
ACC_sub_R,0.7674824431589787,0.06922403555099427,-0.007113011617479988,0.32869548967454887,0.5280798355639714,-0.19700279853133518,-0.1502296191555496,0.7963183999118638,0.01717065984972687,0.4590977340438892,0.06788608742592613,0.1673038812752866,0.061203744128810224,-0.03281898755212708,0.18380205896329083,0.11067966860238666,0.11178624500338367,0.002885193096884698,-0.3034289251034417,0.17619810998381602,-0.20148856619575375,0.3898975076628836,-0.18389913761066565,0.7975070543478873,-0.37442792904684435,0.6582162373252048,0.05184531134192183,-0.32618301792869026,1.0,0.8303640514659012,0.5783271408497347,0.13815328193525087,0.08057087271700687,0.329406922751403,0.05131238783212513,-0.4006611368405177,0.24560914681977186,-0.02876481337569061,-0.5863530360928545,0.33900029334392473,-0.1632166159966263,0.07499738942404266,-0.3575256193684109,0.27782469457737075,-0.032250125090100015,-0.18031587477131103,-0.11936969028994111,0.20102043090378566,-0.08768827241342726,-0.09430335132157926,0.2638198725413326,0.29724431569990384,-0.1768884752273466,0.47748378431064753,0.06982146676434234,0.19151550140872053,-0.38362817272830124,-0.21647204270291462,0.7532756514059786,-0.2171123671786138,-0.12051772333064056,-0.12088713759846144,-0.12104580803697966,0.5107720836200915,0.8339946364328975,-0.38085116276013203,0.7203472887813818,0.7929577847918653,0.09606255344640355,-0.15353778680435234,-0.24537311519053953,-0.2071206398265353,0.3307294440262025,0.21555257001362718,-0.09101398452016503,-0.20326432904813332,0.9450229028772321,0.9243544463280781,0.08046427344846285,-0.23764687744694948,-0.3134934088063337,-0.23903980036030978,-0.1651984587418467,-0.14078097175296136,0.176660096328404,-0.605715787951953,0.15302013996925637,0.1313760877847358,-0.2704551072026434,0.6152633939629286,-0.21659558255946365,0.2691433851252709,0.06695510662836521,0.2598350233057421,0.17135364833851818,-0.32084459054370396,0.22925137759020678,0.1623728213861944,0.2351307947766619,-0.2742436891626215,-0.7073258261906693,-0.2055401959491649,0.08175479810100224,-0.2684383099632672,0.18540471323775307,-0.19280314389154654,0.19584332013799338,-0.20927983272295653,0.28217378285245825,-0.30089490463035073,0.051037415657384566,0.3976074288231983,0.19286539998699312,-0.11032650489582833,0.6449122082500395
Frontal_Inf_Tri_L,0.6519096766932324,-0.08172421445167488,-0.5444705369106162,0.18795735238054787,0.4030706494833229,-0.6986699871017333,-0.6653515800603387,0.4687642841551901,-0.3903388820576433,0.45134598716711644,-0.12423270437167788,0.2201855741298339,-0.010999060382984939,-0.5561577343264991,0.0057299967190771245,-0.40146697784852864,-0.34271233126498096,0.08925382734673759,-0.7269333653475402,-0.3144862394274217,-0.510448985571136,0.8264121721409767,-0.6943031518754689,0.3731725824868714,-0.824029566915865,0.8493697207672428,0.1011750229759557,-0.7919529651891448,0.8303640514659012,1.0,0.9121790087256889,0.22362225047074885,0.11059482249741105,0.4566397965040225,-0.4137515225311625,-0.7197479774920358,0.2701590763918702,-0.26634545145625477,-0.8124133046595865,0.3058099556286815,-0.5813556993353372,-0.16980213352677745,-0.8080701480409115,0.6495224168896419,-0.47660305058466396,-0.6870431241619962,-0.6054884706953166,0.21003745961289583,-0.6086553196391536,-0.44862941494546926,-0.2436665843471838,0.3491892476879265,-0.6713025940683386,0.7242893001300131,0.176383067826006,0.6829630858080225,-0.7572764613862997,-0.6371605948492267,0.33202442768066265,-0.7095548686420673,-0.5083987002728373,-0.6255876245952137,-0.6029321695728741,0.8691031941922329,0.9929546690607964,-0.7267967632636426,0.8769700791871856,0.8538501430391962,0.0665899842292382,-0.47310407805720983,-0.7361037250716358,-0.7034491278584545,0.4216785969295725,-0.3079854776882105,-0.6141374825743375,-0.6945976840953253,0.7057233655262001,0.653589611938792,0.10995100718848086,-0.7117363819939019,-0.695049665575692,-0.711600263674334,-0.655870844785416,-0.6237254055482959,0.19988825253454587,-0.8553612416648474,-0.0007906557205441538,0.17261916673743016,-0.7517024471488741,0.17507282269763041,-0.5363530000645413,0.316242521382605,0.05970443153651236,0.2679092206225693,-0.3558124061640721,-0.755433525833744,0.2973151998027206,-0.2974848881951548,0.27545408378650243,-0.7392606776405557,-0.33462231733108166,-0.4451358626508495,0.08672989474198282,-0.6671184695289181,0.19675378864074275,-0.5697877784867728,-0.06740334574556438,-0.7027721067457476,0.343580412526423,-0.7531729349337545,0.025725856793202564,0.7677515241037451,0.27168381932249785,0.02119688807138408,0.839196292827446
Frontal_Mid_2_L,0.536347331777508,-0.36439536587351035,-0.7091900538060657,-0.12738324372537896,0.402297860781557,-0.8526751487877102,-0.8839933039708748,0.16036083270365536,-0.7026319640531751,0.19397832103497967,-0.410183404204045,0.0022179231458909782,-0.22577868010352914,-0.7298398177532812,-0.3072898375841971,-0.7208400321962402,-0.6916209817576796,-0.05354749017707584,-0.8949264544862617,-0.6250512388923068,-0.7684772485516296,0.960554831825191,-0.8900437436917495,0.04186478098922631,-0.9127345580939552,0.6950352293118576,-0.08733620054892775,-0.9415434627628545,0.5783271408497347,0.9121790087256889,1.0,0.03428574123340439,-0.08393489229744364,0.2672093522402847,-0.7488784457506015,-0.8055964246511825,0.0317057033579718,-0.5394731284423219,-0.6555425273199281,0.025536073209244163,-0.8209064754814791,-0.10869839493412461,-0.955747260411137,0.7158927523243779,-0.7877682319826939,-0.8783595785331247,-0.8735326757723813,-0.022565495756019835,-0.83241861813381,-0.7362125951518397,-0.4880995819324586,0.1042581943365093,-0.8862403860084616,0.8932448207911324,0.011756040555386111,0.9089954063836274,-0.9088519960812117,-0.8810036890065165,0.005271258301238907,-0.9176935176869481,-0.795244845177588,-0.7810401060814892,-0.8445786297008281,0.987944960566515,0.902715658253907,-0.9209860299985082,0.7109506439181793,0.6149183638972504,-0.1678627613257143,-0.7429286178959137,-0.9119383521257824,-0.8916858010813946,0.2008447925924482,-0.5718430952686204,-0.840249187967791,-0.8446958161574656,0.3887737134061254,0.38580470774677955,-0.09045271262143595,-0.9245326058273072,-0.665395954899687,-0.9244697400075295,-0.898909127618483,-0.8254022695811852,-0.029607343201894634,-0.7362629988725248,-0.29435121766879146,-0.011921365397628898,-0.8668590020446618,-0.1982087496439818,-0.6843240934671302,0.08478083038304433,-0.1501102262756752,0.01968335369745956,-0.6964189777960355,-0.9346585165735696,0.09667323192344499,-0.6373592348253618,0.48137389879142034,-0.9242652981949601,-0.06102648214469343,-0.6560225584219302,-0.11656230462773108,-0.8696079062765334,-0.028940238711682276,-0.7964012650278739,-0.052041514578994315,-0.8974189573646851,0.12506854699204242,-0.9184714862639776,-0.21727114559915647,0.9478984477007576,0.07010520944965984,-0.08931966155560533,0.8983445357514632
Thal_PuI_L,-0.43730990926941243,0.890841475670152,-0.3810713653730713,0.9131313429592137,-0.7440629324879277,-0.32783108462525057,-0.09445513607510675,-0.1320766560649964,0.5140486919254892,0.9301239934685088,0.8567121913581879,0.990300033515231,0.9209065266128518,-0.40775515771965243,0.8839998794823629,0.03211400036001887,0.24030621157929005,0.9766835870191285,0.16895616605941996,-0.1075910023129907,0.5732933612426068,0.18445003776861624,-0.16162465128560702,0.03757699481305673,-0.3221219393502363,0.7012501806761824,0.9896799147990452,-0.13243356086047273,0.13815328193525087,0.22362225047074885,0.03428574123340439,1.0,0.9865125797545539,0.9671039593714468,0.26687511417273757,0.2425976321249453,0.9875984011188083,0.7762438333933083,-0.6990667662870061,0.9614633526601714,0.364857025836104,-0.9427272281522623,-0.15610587963817257,0.6078679601454869,0.3711192423007158,-0.2177816905551529,0.1389716894661538,0.9881401599407499,-0.20947357698258687,0.5618634084531443,-0.41325443460673694,0.9679815173436658,-0.1506875031915551,-0.39889847046123295,0.994786401876118,0.015181636367048995,0.2364867614553736,0.2880557813164552,-0.15154000659103503,-0.05967948397027462,0.4655032542223864,-0.431685638676967,0.19969237085851313,-0.07008043103063412,0.18609887583416768,0.3196846056973662,0.6614037865654061,0.6482673866893586,0.9725921637098441,0.5838713101920301,-0.1840453282311383,-0.21217281280541622,0.9704717494456405,-0.32376327212353023,-0.09648703440148114,-0.3734090537417987,0.11993878756945123,-0.12578731649903996,0.9879864262660341,0.05921193209388048,-0.702265448368864,-0.05230115902120199,0.03415697866905274,-0.28134075526379154,0.9908785714724891,-0.6687683603806307,0.9041316437257931,0.9801901490099383,-0.34322929429932664,0.019954037085035865,0.4303517437711256,0.9872615891208198,0.9748339371419016,0.9790383355283302,0.1907967990509321,0.11932859253019125,0.9917705490148195,0.4269821989743064,-0.8107264591874762,0.03971557731678048,0.3152875010414789,0.6854694317728242,0.9764029516039758,0.3203483762699095,0.9890810686724226,0.4243189153982108,-0.9014564192925447,-0.18781702137250264,0.9867087897825992,0.04386884805959924,0.9537073993549908,-0.2397928016268228,0.9960939746240154,0.9619862462914682,-0.3213720089405093
Cerebellum_10_L,-0.5183905033389562,0.9303854465640607,-0.2633055977482737,0.9293222581992782,-0.7950364735478651,-0.21317522471895697,0.022173185485173465,-0.17447431329085059,0.6107232236998542,0.9153323360487794,0.9101700119730405,0.9791709569353376,0.9654400905253266,-0.30833809997988304,0.9166607258200931,0.10842218720088309,0.3010551927336552,0.9901427346656494,0.3066186059275268,-0.058096010757500115,0.6628023931921838,0.06698511962466851,-0.043555836432841374,0.05599306452554086,-0.1940757460287357,0.6109722089929915,0.9976143078273402,-0.004233638578472768,0.08057087271700687,0.11059482249741105,-0.08393489229744364,0.9865125797545539,1.0,0.9301233710685405,0.34401691461490663,0.38705768094784554,0.9777460544994339,0.8493704558630348,-0.593240596157842,0.9502371006273695,0.48809098695074576,-0.9230797652019389,-0.036682003584207964,0.5419969935880241,0.46628129746708463,-0.10405905508476491,0.24648671267015382,0.9898327918735564,-0.10987401515192256,0.6548626279489304,-0.36467084025040836,0.93752817849323,-0.04843281943866532,-0.49010581543619036,0.9892128344637756,-0.09935013389211543,0.3697902359782751,0.3983279908398928,-0.16085496650778924,0.057892947507079386,0.5605885778607286,-0.33224135267144417,0.3263200167439797,-0.19571947359647984,0.06875256254759975,0.4311243477623886,0.5741494690037672,0.5643099999808723,0.990357428690633,0.673248653252643,-0.06584252146252124,-0.10283371851312961,0.9349790144069955,-0.26528671283658506,0.021755588931995112,-0.2677303364573187,0.06197718631855665,-0.1753806590511815,0.9990086224097124,0.18178409549471172,-0.5962108828642352,0.05560803584449545,0.1447436949814313,-0.19585220911469295,0.9879131257197902,-0.5667062968432628,0.940059176966765,0.9924423752404304,-0.21874936048579596,0.021325389001672305,0.5620429497456823,0.9696395327127814,0.9967708114087005,0.9703007104764505,0.27961664062793684,0.25012380307573556,0.9810961373347603,0.5189821833978913,-0.8354933075302037,0.17039781540758175,0.33848293485705483,0.7820043853617729,0.9961190511258201,0.44742345088673163,0.99307411600295,0.5458718172296102,-0.8937280373112526,-0.07958106696686382,0.9678820377182348,0.18015364409047085,0.9643058939818249,-0.35908897318337374,0.9817504633711723,0.9722718823014876,-0.43718655696234354
Temporal_Sup_L,-0.24437584321317038,0.7890956871502411,-0.49144578717645826,0.8774404004663507,-0.5839925494157778,-0.485492713342435,-0.2643164130634059,-0.01745322291906015,0.36456575138360314,0.9649967015801971,0.7477134310150698,0.9597262135544199,0.8430032543774738,-0.5256871527919289,0.8034217817587088,-0.08439642599978618,0.1191461917673525,0.9176337137211679,-0.03349233378148465,-0.19440115638392855,0.38803247303510546,0.3855206284893155,-0.3325297209478935,0.12065979744701681,-0.5086191967066805,0.8561298560400987,0.9301555686676604,-0.32865691830364324,0.329406922751403,0.4566397965040225,0.2672093522402847,0.9671039593714468,0.9301233710685405,1.0,0.12660468613849887,0.04265179682654739,0.9696957003403615,0.6399430537451877,-0.8428569081139589,0.951881798767221,0.18314937253879462,-0.9096265153722881,-0.35565778371590306,0.7294116270146208,0.20876587940678834,-0.3806828778990705,-0.036807903189897566,0.9555726237133352,-0.3578355711493983,0.3940705747184383,-0.4551084540089153,0.9699273373614852,-0.318721719610686,-0.17561460794470696,0.9552526294930516,0.19577733354395646,0.020402299523722633,0.0935892443548119,-0.06926435063219771,-0.2432537497747025,0.28894452939856496,-0.5632405961031965,0.023603017735253088,0.16049290280927775,0.41693189757555027,0.10326360552045721,0.8263508160286073,0.8042866077209031,0.9036046816056524,0.4076789330583415,-0.36349899408790104,-0.38249974500018985,0.992973774592878,-0.389969864490343,-0.25136295978686185,-0.5269873685744121,0.2761905644642176,0.039204778046057015,0.9312326042998856,-0.1343030366054593,-0.8216985612443177,-0.23790100504745673,-0.1446732854806098,-0.4284767847055703,0.9548988080515155,-0.8287877416767134,0.8222201029169173,0.9423784484589471,-0.5112238963868987,0.0462672834465322,0.2589567589187441,0.9809125276122963,0.9065578808709774,0.9596444137511311,0.0712851850866112,-0.08846189097328765,0.9817149099286746,0.3055840716725634,-0.6653193017569655,-0.15785901221499699,0.21640753482588004,0.5122184227794049,0.9161012212878581,0.11918703134330046,0.9526887834510126,0.2442328562512501,-0.847680259369588,-0.35964772653895893,0.9881118992177175,-0.15596872181453603,0.8755971069889413,-0.019264490063374832,0.9790221605469668,0.8879690086799986,-0.08132581589920924
SN_pc_L,-0.12043782981455914,0.6614237393197367,0.6969040297069082,0.57128746261838,-0.2236513274241643,0.771157211256215,0.8883361770870225,0.414915192842766,0.9203675556133246,0.28135186647708493,0.6940021270063963,0.33289543236940805,0.4635575055778583,0.7296353961958948,0.676206614260213,0.9650482049969366,0.9891649800673562,0.24113320388856976,0.8010289838908732,0.8940905121967444,0.8727028961466105,-0.8018081421613789,0.8570579761689893,0.514960697718139,0.6976223676753232,-0.18239303496464276,0.33760370107761295,0.8116144970544071,0.05131238783212513,-0.4137515225311625,-0.7488784457506015,0.26687511417273757,0.34401691461490663,0.12660468613849887,1.0,0.6061089223946995,0.3491282420657967,0.7515034372614399,0.14808683356609972,0.42047145367822975,0.873170220486328,-0.01323888822259996,0.8195749586978819,-0.5610219145710027,0.974800985780625,0.8472027403280111,0.9602189516207541,0.371096599911493,0.8720970945592548,0.9007791353730144,0.7046013562057185,0.31728725164833216,0.8910326240425448,-0.811312465132952,0.2397666454707428,-0.9135848297915691,0.7835541890039261,0.9230099085675327,0.533739494348659,0.8923545839860851,0.9378358326223223,0.733709320656014,0.8907968219790132,-0.7855762180739418,-0.40305330473151,0.866016904534713,-0.17479568551161032,0.004545605133481044,0.46108211306830416,0.8716865988928171,0.8396320495739914,0.8496771641908124,0.2204006652887781,0.7846480091964301,0.8737071844410753,0.7620162026969725,0.28056648262920714,0.20540174862905092,0.35877828571261844,0.9000043806805832,0.3605015525211482,0.9088566021937038,0.9383556825751987,0.8380715754061948,0.37128177750656305,0.2629903365504002,0.6360676440895279,0.2854839776765613,0.7143070358648458,0.7346686517760787,0.6274763630054466,0.30516101944413476,0.4097394692775173,0.3694479567248409,0.9694064153114673,0.848500587075216,0.24586140473114776,0.9271230780183985,-0.6168577006781424,0.8538372122693889,-0.4195137645108902,0.7195628076679575,0.3779796549056872,0.8408392240554834,0.3626803488872822,0.8324381755688116,0.026312435972579325,0.8642869011221234,0.2581253444859062,0.8167257504137282,0.5110961321927081,-0.858132566096008,0.26467616189350035,0.2122902891903464,-0.6295136057733612
