,Occipital_Mid_R,Cerebellum_Crus1_R,SN_pr_L,Heschl_R,Thal_VPL_R,Temporal_Pole_Mid_R,Temporal_Mid_L,Vermis_8,OFCpost_L,Cerebellum_4_5_R,Frontal_Med_Orb_L,Occipital_Mid_L,Thal_MDl_R,Frontal_Sup_2_L,Paracentral_Lobule_L,N_Acc_L,Frontal_Mid_2_L,Frontal_Inf_Tri_R,Precuneus_L,Cerebellum_Crus1_L,Cingulate_Post_R,Thal_VPL_L,Thal_VL_R,Cuneus_L,Cerebellum_7b_L,SN_pc_R,Calcarine_R,Cerebellum_6_L,Paracentral_Lobule_R,Parietal_Inf_L,OFCmed_R,Parietal_Inf_R,Postcentral_R,Vermis_7,Angular_L,Frontal_Sup_Medial_L,OFClat_R,Thal_PuI_L,Raphe_M,Hippocampus_L,Cerebellum_7b_R,Cuneus_R,Thal_Re_R,Occipital_Inf_R,Putamen_L,Thal_MDm_R,OFCpost_R,Hippocampus_R,Cerebellum_3_L,Thal_PuL_L,Red_N_L,Frontal_Sup_Medial_R,Heschl_L,Amygdala_R,Amygdala_L,Cerebellum_Crus2_R,Precentral_R,Thal_LP_L,OFCant_R,VTA_L,SN_pr_R,Temporal_Inf_R,ACC_pre_L,Thal_VA_R,Rolandic_Oper_L,Occipital_Sup_R,ParaHippocampal_L,Thal_LP_R,ACC_sup_L,Insula_R,Cingulate_Mid_R,Thal_MGN_R,Angular_R,Thal_IL_R,Rectus_L,Thal_PuM_R,OFCmed_L,Temporal_Pole_Mid_L,Vermis_10,Caudate_L,Vermis_9,Fusiform_R,SupraMarginal_R,SupraMarginal_L,Red_N_R,Thal_LGN_L,Frontal_Sup_2_R,Precentral_L,N_Acc_R,Thal_PuL_R,Thal_VL_L,Thal_IL_L,Postcentral_L,Thal_PuA_L,Rolandic_Oper_R,Cerebellum_8_L,VTA_R,Frontal_Inf_Oper_L,ACC_sub_L,Olfactory_R,Vermis_4_5,Frontal_Med_Orb_R,Vermis_1_2,ACC_sub_R,ACC_sup_R,Rectus_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Thal_AV_R,Temporal_Pole_Sup_L,Olfactory_L,Occipital_Inf_L,Supp_Motor_Area_L,LC_R,Thal_PuM_L,Thal_VA_L,Insula_L,Fusiform_L,Putamen_R,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Cerebellum_10_R,Pallidum_R,Supp_Motor_Area_R
Parietal_Inf_L,0.02772546291697344,-0.7849393528623868,-0.6360456318057668,-0.9263155244599438,-0.9486670375690285,-0.8895808599150253,0.6103731678400744,-0.3130629850616674,-0.7491678887491783,-0.4654542933207102,0.1557920410552194,0.9262778823533216,-0.9710260672583881,0.9152274008771947,0.9474182861292154,0.12507435149576823,0.987944960566515,-0.8443019525751149,0.6863111781567706,0.07115652292244515,-0.2763179468346946,-0.1631446760497548,-0.9591981504036466,0.4634212633492913,-0.3441558176650515,-0.8415292349314673,-0.860871255342003,-0.13507182492787337,-0.024134878651334377,1.0,-0.7969756762924851,-0.6657229202411415,-0.6978698466551689,-0.024327590291442946,0.9460158417672809,0.7448993641486998,-0.9046637618712364,-0.07008043103063412,-0.7171522011332573,-0.08481866280696791,-0.8110443774018469,0.23157163429153427,-0.8716193866717521,-0.23838687206244197,-0.012698110821214923,-0.971467591168954,-0.7553789851067642,-0.9142066734587456,-0.02290280537378146,-0.18438723427240122,-0.9041084671966316,0.5338958722190782,-0.03603127889685603,-0.8275503448503114,-0.530437157124679,-0.8731724422538465,-0.6182756098510074,-0.2562631464336356,-0.8794470259445764,-0.7364241021257283,-0.9276142425667693,-0.9183619230058772,0.699402586312034,-0.7820239347517526,-0.09062829093713903,0.31238478957836674,-0.4128897565812093,-0.9561516157048,0.5681472989843971,-0.8207400633335601,-0.8740529645393226,-0.8585860704122534,-0.02387792740645627,-0.956230505981882,-0.6151927154355192,-0.8336222899422321,-0.46371991364557935,-0.3086673833082979,-0.14262449575275202,0.3601725658289529,-0.0989256274753997,-0.8446401913148742,-0.740638533536255,0.9473530740510274,-0.8744691913551284,-0.017691929626908545,0.23013670149400808,0.6367717559803007,-0.717998984311526,-0.7831379392910829,-0.7489629231882808,-0.822914336107572,0.6542127723793599,-0.2272496584058461,-0.9300248248196478,-0.2295294760455348,-0.7910954901269571,0.6224382323742388,0.20112261100604392,-0.5562134292426802,-0.18761620758270886,-0.20892408277698268,0.007521279703806153,0.5107720836200915,0.8270865433009008,-0.8261759179862098,-0.9063889035754549,-0.8987797211268921,-0.9708078456794774,-0.23022400963237918,-0.21747438438761138,0.7010296946624387,0.2986182059311716,-0.7165889580278336,-0.19267391515379942,-0.9321997638749023,0.14854118403236982,-0.07708623683236172,-0.8760870559755047,-0.5817919843512331,-0.8997917215004261,-0.9108810122014986,-0.8834003182125657,-0.856073120504532,-0.0726191628732484
OFCmed_R,0.48446680427523225,0.6272203941219164,0.5877772380313135,0.953703019707518,0.9090621087514316,0.9781675974361144,-0.6306491285228792,0.007467406249106023,0.837974532191891,0.17083236791225503,0.39327507155942487,-0.5243752842612891,0.7654957582683142,-0.6459864726090216,-0.9184799378195412,0.26563957626532736,-0.8254022695811852,0.8704535510664723,-0.3879244614894508,-0.2793711454197932,-0.07225177751737413,-0.2840484304604696,0.6911448255682903,0.11605771797594383,-0.05461325766807704,0.9589672306322732,0.9207397462407253,-0.18518506962254663,-0.45096628917721027,-0.7969756762924851,1.0,0.6856024463975282,0.664384282489896,0.38445524433393385,-0.5725685782660382,-0.3692364020526211,0.7840478776731677,-0.28134075526379154,0.9459803662516731,-0.13370849784245106,0.5968999503930884,0.3344589066242535,0.6059117856792904,0.6778156985638845,0.5233961427751284,0.8107311808019615,0.9692406974080823,0.8573848600350866,-0.2555020631263297,-0.29049977619480444,0.9379249080193568,-0.2117479634432588,-0.29139535426795166,0.9859380586215452,0.9137804911713859,0.964191400795859,0.7663244715324014,-0.21465845752695273,0.9822548521877265,0.9168987086916632,0.8597407660318197,0.9274401723771442,-0.175583035619483,0.4083307359402765,-0.30148883127457216,0.2564585674147339,0.17673690522375324,0.7274681461332239,0.029670935353543485,0.9766349904951764,0.5076573356485912,0.9181715071751652,0.48122742225194914,0.8526432383999007,0.9270067895714738,0.5807104932233974,0.8922575877777503,-0.009369210774235762,-0.18993166140243062,0.16339266107321201,-0.2170372213471708,0.7685203166231654,0.7950878483435987,-0.9357397438597909,0.9683013673975159,-0.31255180314932834,-0.1506003128943218,-0.9122270625372417,0.838213214327615,0.5140069143922544,0.3658311963674117,0.5612705038255171,-0.9590764632244645,-0.17966947622849358,0.9381979934713399,-0.16158429021060125,0.9897962233711837,-0.6090034459057532,0.03233055653412466,0.9297158102355758,-0.13191611824212723,0.61478249207708,-0.23364208586406332,-0.14078097175296136,-0.4953823088069131,0.9887269816903804,0.8897429004095175,0.9453447798933994,0.6967814496148713,-0.059036799219876784,0.6474852193112818,-0.15512519208518075,-0.7908036888564026,0.8840927709343344,-0.19967631471479222,0.6885475513932189,-0.23576079120527754,-0.2107952746784513,0.9828376732318322,0.8706177296055023,0.9018731771549083,0.9559905399759719,0.9780107284372327,0.6909247987805982,-0.5004187815401766
Parietal_Inf_R,0.5538310826023165,0.12533607924052384,-0.068399968594772,0.6363590765080631,0.7432507851875242,0.7040296835183931,-0.9908312811089973,-0.48694285416654964,0.2867676007225688,-0.34695055443433404,-0.19972402620534835,-0.48286905043972767,0.485678924753251,-0.36240562690081474,-0.7696921548258997,-0.47710348137483294,-0.7362629988725248,0.9063235380074349,-0.8128121491396132,-0.7690767070562711,-0.5178003292950119,-0.5569469041207487,0.5224705345041417,0.11137514204122713,-0.42359597966872603,0.7811000523289756,0.6111382930821299,-0.6357616631338388,0.18543105270018867,-0.6657229202411415,0.6856024463975282,1.0,0.9703061767911162,-0.16474304050916272,-0.6057241200860057,-0.06480232303006972,0.45526928252772475,-0.6687683603806307,0.7282112903805152,-0.6834810286945747,0.1247541287211162,0.34628560065084607,0.28892763409258093,0.7093450176490135,-0.06362344129405378,0.5889996900601395,0.776395588995701,0.4318827343764789,-0.7231609999033385,-0.5187015975049922,0.6256677199825601,0.21211332997945426,-0.7026142965350636,0.656031835144875,0.5150439428820347,0.6868987679341857,0.9418455879300371,-0.46984332374049165,0.6613346108466651,0.3804145778013328,0.49072113105943627,0.5628013372387566,-0.4144549117196127,0.27153153777469735,-0.6403259025846382,0.2880197005458006,-0.39793725055485496,0.4348321724979943,-0.2249557529779461,0.7920781307334614,0.4896611181618943,0.8262418280575184,0.6455835760478487,0.6254121366249832,0.37657941861701,0.14957281086781793,0.4918819693552274,-0.4914085258383155,-0.625151139899111,-0.33523979240803436,-0.6622545468209631,0.25868214954339336,0.9354860386686749,-0.7759349575200717,0.7130896168392137,-0.7103137702539368,0.5165575448881387,-0.8294153514033374,0.216812152895013,0.06558041725705152,0.04453467428135911,0.15677169360285131,-0.7453071505644652,-0.5359138330042842,0.6497322092191279,-0.5410698774650812,0.712121270470512,-0.9801220984577483,-0.6726911152955405,0.49725080551063844,-0.5974212176284478,-0.10537364778738717,-0.7457390773567911,-0.605715787951953,-0.799311360649966,0.6144917184070596,0.47556646175289713,0.6431006280318696,0.5462530744547293,-0.5678507251509951,-0.04164127573254609,-0.18724792017777084,-0.32465917015905704,0.7153003539337234,-0.5697024455949166,0.42112163402860475,-0.824788011316524,-0.6847958353332652,0.7200225441377078,0.5508213714404943,0.8555066415922171,0.7312655371900493,0.7193752427334191,0.21926220286630807,0.004548144407850926
Postcentral_R,0.5008978112483821,0.22395278053282386,-0.008850130459696844,0.6518376286368647,0.7895427236491345,0.7170143308080837,-0.9378774462030963,-0.3827336825601073,0.36030989572647076,-0.2639510128025044,-0.21362349409346099,-0.5240066590610999,0.5269831050785578,-0.366939148962802,-0.7639222484463127,-0.49799746501471853,-0.73626185561341,0.9358924495223174,-0.7652228475813122,-0.6589774285101953,-0.42944766778485927,-0.4586141334712414,0.6149008539150221,0.06385883506145926,-0.3079824113679792,0.8101829663953019,0.673821751249191,-0.5453705958172895,0.15828573089247996,-0.6978698466551689,0.664384282489896,0.9703061767911162,1.0,-0.0629665109123174,-0.6380469941499508,-0.08063376714411519,0.5576797246682637,-0.5932029116464318,0.7596731844096277,-0.6012897765599984,0.20404900825270655,0.2971870473087343,0.3917905041281834,0.6765489999071657,-0.04366287190560229,0.663713976016303,0.7830885551010647,0.4785260313413189,-0.6467472223968302,-0.4457140990871601,0.6690614498608972,0.2115677506838419,-0.6262103581700755,0.6730184163155162,0.5186866096553313,0.7200176761713774,0.9561496842384538,-0.39693517270759604,0.669027730917375,0.3958663246838232,0.5476972459842208,0.601373464718873,-0.4195320499813298,0.4336499762440512,-0.5658002461161474,0.23383056635515667,-0.3091195245284755,0.47693608409021315,-0.26743558628749886,0.7981154695380583,0.622719245444852,0.8683461041482524,0.5953580836220081,0.6992227629763892,0.3534533698431352,0.2122590543461165,0.48086691542237675,-0.4380679126943284,-0.5300372209634928,-0.3075565643786086,-0.5974883234407389,0.32348894435586045,0.9725163520401423,-0.783607834612932,0.737928355201933,-0.6161438855705,0.5192561562170707,-0.7479115064148153,0.2242199305883197,0.12961695610898077,0.1557143569841623,0.2617761681049052,-0.7073610521626431,-0.4547639662850137,0.6895316581817907,-0.44376202626616656,0.7169863065613827,-0.9160168713121188,-0.6129520651799587,0.4942883116866435,-0.5146825303900352,-0.10343447009858746,-0.6937515325595499,-0.5272504369589189,-0.7895200318748536,0.6193864608191099,0.5262637449722091,0.6901810967616077,0.6280035995885694,-0.4942682393223538,-0.039845143066587055,-0.23265319320593442,-0.25578550507946146,0.7849608925661813,-0.48746671423156024,0.5206387173255838,-0.7573192618878117,-0.6050013029094969,0.731429770109641,0.6080883608973888,0.887727764025019,0.762454719912429,0.7358949406631277,0.282681556188948,0.024578135602667476
Vermis_7,0.360709883887662,0.44296897413140807,0.5059094218413044,0.315473100501488,0.24967005483081423,0.34853610685021114,0.26392860935900986,0.2559700113257222,0.6406760375835855,0.2208283755252388,0.8394161561512655,0.21693329965345512,0.11221379226076085,0.04360732943357384,-0.11475107531411177,0.7326102969085135,0.04186478098922631,0.15296449015072291,0.6101447243992659,0.3495396428355132,0.12152632906533976,-0.04884597217988439,0.1336569644596881,0.4509443376931462,0.13728000438520158,0.37097469807065814,0.4729214816140134,0.1585236775246392,-0.9142174080843626,-0.024327590291442946,0.38445524433393385,-0.16474304050916272,-0.0629665109123174,1.0,0.24639126082214124,0.13001769407788277,0.395348639820562,0.03757699481305673,0.4974820303564625,0.27957612810350285,0.3112699170466259,0.4424897480408847,0.24442580965532099,0.38639527609410745,0.9010776544185065,0.2283128495337385,0.41006672860795035,0.35759800079477294,0.1577271286965902,-0.1725813342207914,0.4094758789746497,0.07339420426133747,0.07656961031768265,0.45178803477264273,0.6711398428069616,0.4159077202394602,0.14834015846791798,-0.14635967167649586,0.3723572114063162,0.6009325504093399,0.36976349182406953,0.3838488252638054,0.6075530373967835,0.1767681456761563,-0.02920591778176684,0.41389529567879346,0.32231035320625345,0.10308663985452489,0.6005257152866036,0.3445307740885222,0.052236784215161064,0.30195736947306157,0.2651550242960866,0.29131205907789665,0.6041371799597097,0.19288010441164247,0.6661518001568901,0.08708188902612006,0.1454453927412976,0.8597747889730752,0.07451359430896365,0.43273004208129473,0.14531017436712107,-0.16882945913194478,0.3856036212484447,0.11528343428874592,-0.2817884005269849,-0.17174681537074082,0.5360587089709218,0.17819637327859167,0.1274343359352548,0.28788686507347266,-0.3846068321275221,-0.009557623252658751,0.34238806398982263,0.07211662997842654,0.43614540904117705,0.3297937470796806,0.7703616503407474,0.6518643178204593,0.14287255126724832,0.8304856372123924,0.15895649550049387,0.7975070543478873,0.4679416067185453,0.44743842727777267,0.40765970093568665,0.406417413142207,0.08132047553872025,0.18013714947571824,0.840851967949252,0.41424025918391444,-0.6158012015303646,0.526414943571506,0.015536911808703082,0.22748680389456014,0.3834312588277359,0.16883775698199377,0.3514462225996282,0.7017629312657411,0.18784760637223755,0.3272686385414267,0.35111528963782457,0.3138027619530519,-0.8155163731104603
Angular_L,0.25721058664564683,-0.6802593447821925,-0.49725925776654756,-0.7577711807187012,-0.8124357197205923,-0.6992174531477053,0.5704443193073454,-0.3432448017740475,-0.5319807310850315,-0.477753961045315,0.45711182333814454,0.9884156943442747,-0.9093177955298629,0.9050000506840773,0.8218152205313891,0.3596770035349244,0.9323048377528436,-0.7110687758750124,0.7969995199483628,0.04152201810980078,-0.34565980941947677,-0.3081130218761586,-0.9201172083701338,0.6767828607095171,-0.42007235450150315,-0.6460655432420925,-0.6681027984764992,-0.20659826453821825,-0.32731753874767977,0.9460158417672809,-0.5725685782660382,-0.6057241200860057,-0.6380469941499508,0.24639126082214124,1.0,0.8052085961292089,-0.7784917875956879,-0.17832265708478082,-0.4792360252899984,-0.10709274149347643,-0.7410743151979031,0.4675967773524311,-0.819652905146894,0.0009427361588866816,0.304744789219893,-0.878132224658045,-0.5287330867164118,-0.7699068202208585,-0.09208241625403502,-0.3538370958930882,-0.7234098082451283,0.5915383248495817,-0.13332110767974442,-0.604481076238007,-0.23142901935527388,-0.6750332617122119,-0.47179146346009,-0.4115779748906339,-0.6815058936993489,-0.4956860823053721,-0.7850292244489633,-0.7472496645862825,0.8910391349984794,-0.7937256970102498,-0.22032733793627812,0.5355121236283001,-0.3959741421286245,-0.9046094367188586,0.7997529797271542,-0.616130610647832,-0.8906637634366456,-0.6921119966037397,0.17668951625825402,-0.8360413396431204,-0.34025802829836854,-0.7918559038363582,-0.1580223573809977,-0.3675731792765939,-0.22009227577868504,0.6310471891425161,-0.18279008267455774,-0.7040867820447229,-0.6138137191839815,0.8106199056355478,-0.6790759062619328,-0.1134274535056665,0.18531357353083217,0.43595460816139053,-0.5072859644249292,-0.7542211310569851,-0.7748659014148374,-0.7733392043250392,0.4075015719978408,-0.3427140538725383,-0.7636616321642369,-0.3259984948163954,-0.5619416672106915,0.6033777879196255,0.3760348865477834,-0.2605840743152034,-0.2540234473975431,0.0846727628939231,-0.04454041697127252,0.7017643645621751,0.9142050790708223,-0.6022682572720103,-0.7415860750890472,-0.7131241359877123,-0.9388771994408363,-0.2755282067632791,0.08736430546875654,0.870564939373627,-0.007497495485963981,-0.4951926264576128,-0.3035094588497623,-0.8722613335454242,0.1597178317221744,-0.1419966252966857,-0.6805433425103549,-0.3071483824080904,-0.7633905214341,-0.7376996130708052,-0.6914843575301098,-0.7622153079117365,-0.38998303556656966
Frontal_Sup_Medial_L,0.6269463792588957,-0.798389631820328,-0.7615319407754851,-0.5948758435228718,-0.5361634263959292,-0.47361899560496556,0.032019880163767514,-0.7576150979721511,-0.5526802853226673,-0.8574460124154887,0.27032569484965635,0.8788116272586622,-0.8424556985662076,0.94070303431194,0.5601359626598382,-0.059767319186306976,0.6991686273368451,-0.2736429384434941,0.38960637814762794,-0.4608011289149999,-0.7811766729667591,-0.7096631736929049,-0.7685751043808511,0.8474655157432887,-0.7674763580407739,-0.32873050750175364,-0.46611235621354297,-0.6846270454574414,-0.1426659482921062,0.7448993641486998,-0.3692364020526211,-0.06480232303006972,-0.08063376714411519,0.13001769407788277,0.8052085961292089,1.0,-0.6679544659708141,-0.6670578743556485,-0.16999369190737565,-0.6245374947905008,-0.8778823992001826,0.742095810957808,-0.8106723917340185,0.4178609401423755,0.1961499521871152,-0.7026935319213868,-0.20839547145938872,-0.7396433173361348,-0.6136681148665566,-0.7478608100330176,-0.5375694790207349,0.9536958035917645,-0.6369487977383904,-0.4003252886821393,-0.06279786854479823,-0.440707478976426,0.05891755819387465,-0.7944516899182361,-0.4940546415930506,-0.4891074902318997,-0.697390511095401,-0.6222597967553924,0.7596791831551003,-0.7067908864849638,-0.6873919811165387,0.7902167702353433,-0.8003650402237453,-0.8683755385474328,0.733109554521304,-0.3029730955442394,-0.6810786428129364,-0.32564154071385387,0.6112423918616924,-0.6324590503431702,-0.33753592307458374,-0.9275069771488414,-0.0015025630830514498,-0.8244779918153435,-0.6881755393680127,0.4529324181969302,-0.686973146250145,-0.7726927050664464,-0.10950364994270376,0.5383070065648189,-0.4293415368885346,-0.6021921436159432,0.7115304611768413,0.09958640088072869,-0.6306015373435133,-0.9354105254727372,-0.9080014749754544,-0.8637703446583881,0.11686806733237726,-0.7714041667947147,-0.5684386755886458,-0.7450076601162999,-0.3113919676941969,0.08469881328012742,-0.08818722786775865,-0.12434506743934001,-0.7278716342398203,-0.1427292138696863,-0.5973896107804413,0.421848971434817,0.5470908427253635,-0.44291991166514455,-0.6724913340130769,-0.5094793602471228,-0.7791910300521725,-0.7533338407367847,-0.09183902749254236,0.8958901575211057,-0.04436269951865153,-0.15261425184190913,-0.7470702010840379,-0.7901769464945476,-0.4096897266639392,-0.6498180363072399,-0.44029597758767597,-0.0709490460024378,-0.38676167080380314,-0.4792053585459931,-0.4493890365002768,-0.8566610703078195,-0.3282660766377953
OFClat_R,-0.01189425852992826,0.9279729581792462,0.8054906978087873,0.9155626307297678,0.9251332245406156,0.8831252326457618,-0.35844075566893285,0.4956804704638395,0.9220403684099933,0.6017186257517145,0.1189776272574397,-0.7887094382314768,0.9303557505068105,-0.8172628340928983,-0.8482830951285697,0.1414660009347934,-0.8445786297008281,0.7716755001108258,-0.3506121923376941,0.1910323796619931,0.4130002937826304,0.2638135010578648,0.953521529061048,-0.3481155599007064,0.4927631906775863,0.8428992582336552,0.9287343452174083,0.30296147529015627,-0.29011335691566004,-0.9046637618712364,0.7840478776731677,0.45526928252772475,0.5576797246682637,0.395348639820562,-0.7784917875956879,-0.6679544659708141,1.0,0.19969237085851313,0.7689705097675127,0.2940068147804593,0.9025732901839447,-0.15649143008586736,0.9441469122999145,0.24405629703098122,0.3049777790711343,0.9761755455053582,0.762222161337256,0.9607856105590495,0.1983212024955757,0.22717931374703673,0.9407406197526287,-0.5039156555642589,0.18418822758665093,0.8637020541957103,0.6528960918379888,0.9007646436763362,0.5396103426533561,0.29741933262608033,0.8819310960003109,0.8470538151030553,0.9759058135441303,0.9522710445224628,-0.43821463027111707,0.8760033861815744,0.19565731125721592,-0.23791286351639868,0.5913991529756992,0.9207775702344532,-0.3610977761853554,0.8018104865455408,0.8831999085512979,0.8417505425572751,0.0005016862016300192,0.9751100134622311,0.7106232536117019,0.8748501914987896,0.5805125393554944,0.40895247801686774,0.3080624716119868,-0.02591466798855084,0.2343449713073775,0.9475760012264112,0.6689846099071579,-0.8722465696635419,0.8852349245457267,0.1896263322220178,-0.3540779372362162,-0.5120775490069214,0.8256889785401887,0.8332847604065942,0.8174939463963631,0.9192568699157893,-0.632513231748526,0.3243383321969287,0.9434483535549,0.36469254313577315,0.8080975723079828,-0.3423632244674686,0.15511734427021548,0.6690926869423685,0.34018592005390663,0.4622979971854899,0.159490829611161,-0.12104580803697966,-0.5506446590756972,0.8572704388930377,0.9663944176895716,0.9387980123037342,0.941065230485676,0.38250262643791,0.4673393456021396,-0.5494836439806469,-0.39224357712268626,0.8050733769628831,0.3033323774050997,0.9747621768902182,0.10843411591256014,0.2504358547196245,0.8681954770809875,0.7417569977588525,0.8411018832189949,0.9039617375776416,0.8783184739754533,0.9284691478524029,-0.16687205739852376
Thal_PuI_L,-0.9014564192925447,0.5140486919254892,0.5807438319426989,-0.05230115902120199,-0.13243356086047273,-0.18781702137250264,0.7012501806761824,0.9375466896077495,0.1907967990509321,0.890841475670152,-0.1320766560649964,-0.3213720089405093,0.266060274189703,-0.39889847046123295,0.1773659303186315,0.2925209418610603,0.03428574123340439,-0.4354824246180131,0.29835075566833424,0.9301239934685088,0.9725921637098441,0.9766835870191285,0.2364867614553736,-0.7440629324879277,0.9209065266128518,-0.32783108462525057,-0.09648703440148114,0.9881401599407499,0.027506960224429198,-0.07008043103063412,-0.28134075526379154,-0.6687683603806307,-0.5932029116464318,0.03757699481305673,-0.17832265708478082,-0.6670578743556485,0.19969237085851313,1.0,-0.40775515771965243,0.9614633526601714,0.5618634084531443,-0.8378807064005864,0.4243189153982108,-0.8499843098731718,-0.15154000659103503,0.11932859253019125,-0.431685638676967,0.21654377709868552,0.9872615891208198,0.9619862462914682,-0.06599771592035085,-0.8107264591874762,0.9960939746240154,-0.20947357698258687,-0.3750756967538987,-0.1852275088625132,-0.702265448368864,0.9576415286964909,-0.1506875031915551,0.03211400036001887,0.15436563319386887,0.03415697866905274,-0.28890636214214555,0.4303517437711256,0.994786401876118,-0.8321023298547823,0.8839998794823629,0.3196846056973662,-0.43730990926941243,-0.3734090537417987,0.2425976321249453,-0.34322929429932664,-0.9427272281522623,0.03971557731678048,-0.1075910023129907,0.5732933612426068,-0.41325443460673694,0.9537073993549908,0.9890810686724226,-0.12578731649903996,0.990300033515231,0.3711192423007158,-0.5592411046829188,0.18445003776861624,-0.2177816905551529,0.9917705490148195,-0.8234750807792705,0.6078679601454869,0.24030621157929005,0.6372421197986945,0.6854694317728242,0.556157344760387,0.5155422559183407,0.9836777784052322,-0.05967948397027462,0.9764029516039758,-0.31970933205114815,0.6614037865654061,0.5224116797882116,-0.32376327212353023,0.9848660042367275,0.1018540356035354,0.9679815173436658,0.13815328193525087,0.1559664111344318,-0.16226328099900517,0.1389716894661538,-0.09445513607510675,0.220409285312994,0.969919357170626,0.019954037085035865,-0.563129403160393,0.38179633951844816,-0.3810713653730713,0.9896799147990452,0.3203483762699095,0.8908241050074063,0.9875984011188083,-0.22392757023380974,-0.34563761352762123,-0.3221219393502363,-0.1840453282311383,-0.21217281280541622,0.4655032542223864,0.3152875010414789
Raphe_M,0.6105923535056432,0.5534915390974611,0.4601668114619122,0.8829698736155505,0.895064756960681,0.9366429071375374,-0.6547686924719994,-0.10086591334751921,0.8027829124678268,0.03013187746513508,0.40802999823508684,-0.41254046975743003,0.6569540119569649,-0.47028054655367724,-0.8435972655765843,0.17703981308937078,-0.7298398177532812,0.9106129615884923,-0.32427694813610586,-0.3379052902645944,-0.20138065860210763,-0.38571893426799747,0.6574917755945704,0.2606112991248442,-0.14860436813715375,0.9763659000729963,0.9256589169641429,-0.30059367962783323,-0.4787915017636496,-0.7171522011332573,0.9459803662516731,0.7282112903805152,0.7596731844096277,0.4974820303564625,-0.4792360252899984,-0.16999369190737565,0.7689705097675127,-0.40775515771965243,1.0,-0.25153447061094397,0.486228282076414,0.47255662715042335,0.5400476603667757,0.7907046997561239,0.5664911116352395,0.7763967799744761,0.9866960536163867,0.7685534272266302,-0.37792513638136366,-0.4235045572882532,0.9070493337792893,0.016494694379689645,-0.4158979857563155,0.9595474678100795,0.9339971954249183,0.949969044789929,0.8706938026071996,-0.3546539381351497,0.9267606989487618,0.8447212127892799,0.794591224174147,0.8672588792779405,-0.055127214239692614,0.43592098677255037,-0.4319352451935385,0.3951101298460474,0.04924940474379528,0.6069755624704116,0.1210428399049826,0.9745701053474022,0.5292555955194879,0.9552557053303624,0.616381383296981,0.8360395956633472,0.8474017398438313,0.4451546525516355,0.9110962990152388,-0.1843929243964376,-0.298816041612498,0.24992866509757908,-0.36418039664511703,0.6748568893695779,0.8865712621561286,-0.8822290127482252,0.9487806833542693,-0.4104341411134522,0.058659425302729544,-0.8697331917580935,0.7108754950843681,0.36797676024774323,0.2786949213170845,0.48471577466852,-0.9460632271999442,-0.31366415312382945,0.8982080426130316,-0.2772224921090727,0.9781973496528253,-0.611362437171629,0.003748827545179376,0.9301588752081603,-0.26215776168102256,0.5618243968833452,-0.3824183521252556,-0.03281898755212708,-0.4363120603128753,0.9367492212296432,0.8227989538837673,0.9244320785519572,0.651299331968968,-0.20292319043465412,0.6092473077636288,-0.02362440349193146,-0.7392082340950982,0.9729139395905471,-0.3304102080029099,0.6444302660391438,-0.33320218109286637,-0.33450485756950504,0.9487766194007968,0.9471968979583686,0.9150056884384918,0.9367832849897993,0.948210595424002,0.5734031606013283,-0.5357856820241129
