,OFCpost_L,Frontal_Sup_Medial_L,Temporal_Pole_Sup_R,Insula_R,OFCpost_R,Occipital_Sup_L,Calcarine_L,Vermis_9,Cingulate_Mid_L,Cingulate_Mid_R,Hippocampus_R,Precentral_R,Thal_LGN_L,Temporal_Inf_R,N_Acc_L,Frontal_Med_Orb_L,Vermis_4_5,Olfactory_R,Thal_LP_L,Rolandic_Oper_R,SupraMarginal_L,ACC_sub_R,Thal_Re_L,ParaHippocampal_L,Thal_MDl_R,Cerebellum_7b_R,Cuneus_R,Precuneus_L,Postcentral_L,Paracentral_Lobule_L,Raphe_D,Cerebellum_6_R,OFCmed_R,SN_pr_R,Cerebellum_4_5_L,Red_N_L,Cerebellum_8_L,Thal_AV_L,Temporal_Pole_Mid_L,OFClat_R,Cerebellum_4_5_R,Putamen_L,Thal_PuI_L,Parietal_Sup_R,SN_pc_R,Occipital_Sup_R,Thal_MDm_R,SupraMarginal_R,Cerebellum_6_L,Cerebellum_3_L,Precentral_L,Putamen_R,Thal_VA_L,Calcarine_R,Thal_LGN_R,Cerebellum_Crus1_L,SN_pc_L,Thal_MDl_L,Temporal_Sup_L,Occipital_Inf_R,Cerebellum_9_L,Cerebellum_Crus2_R,Precuneus_R,Thal_VA_R,ACC_pre_R,Occipital_Mid_R,Thal_VL_R,Temporal_Sup_R,Cerebellum_10_R,Vermis_8,Temporal_Inf_L,Angular_L,ACC_sub_L,Thal_IL_R,Frontal_Mid_2_L,Thal_PuI_R,Supp_Motor_Area_L,Temporal_Mid_R,Vermis_7,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_10_L,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Thal_LP_R,Olfactory_L,Frontal_Med_Orb_R,OFClat_L,Caudate_L,Thal_PuL_L,ACC_pre_L,Thal_PuM_R,SN_pr_L,Thal_PuL_R,Heschl_L,Frontal_Inf_Tri_L,Pallidum_L,ACC_sup_R,Thal_AV_R
Thal_MDl_R,0.43536547313721735,0.3176315325304732,0.3060090500470525,0.18039261357595612,0.651018112111093,-0.3333732118267404,-0.2093267135388316,0.22870247553268616,0.5449373641013739,0.2104896822219271,0.8078487240340095,-0.20878152162220312,0.21767023878227357,0.042532470453869174,0.5874293686850499,-0.20794056962827365,0.586259628252196,0.5856294315231041,0.5693805019729022,0.7065773511688356,-0.028250640601898618,0.06260136195492634,-0.41238212211045205,0.5230093633723746,1.0,-0.1764501552291711,-0.3356084079656773,-0.2535287099775913,-0.07152129823788722,-0.2830011472265751,-0.2279446322234388,0.05264990962198441,-0.08443586463421243,0.39448203827538614,0.6340515940707553,0.22160141552565207,-0.2680141546086964,-0.05616563998989145,-0.37447790415602095,0.17290185482912385,0.5647985476043185,0.31677330216890315,0.6148168840971684,-0.4445121358650148,-0.23964192775539142,-0.3598898520444199,0.7063490408327556,-0.32876316289664476,-0.15316013879817378,-0.34216688181797494,0.08035986836019923,0.737823434259189,0.24351944512394988,-0.2675800260591003,0.6255231422294955,-0.3155056665209023,0.5992905157457737,0.15388129236574333,0.025875811319036317,-0.22585494681462503,0.020305712367482995,-0.22226401541626287,-0.2000980891401239,0.7120716641451152,0.6270485214721938,-0.458404568871636,0.6784917002539961,0.600639729968826,-0.24462307117716672,-0.20276578129395836,-0.1120827584978592,-0.4779564909623737,0.41197614076060496,0.34699368108581824,0.3316276039883329,0.529025652538382,0.36463525961037996,-0.04199626753678876,-0.18289963184242547,0.6675690084081131,-0.21053505549280532,0.6623212479872119,0.243921909797874,-0.3541757344909088,0.6834868965322667,0.6055035449582211,0.360368783397527,-0.22215215288534054,0.37089339618628503,0.4759733217353456,0.5271559238422378,0.45313374149916996,0.6725371259502245,0.20065443377632455,0.48360469266921735,0.47693599427186456,0.7290122357148355,0.020447197745904144,0.446230147857275,0.53799953302288
Cerebellum_7b_R,-0.05018053802412967,-0.09674973604475735,0.3817302592085344,0.372359877607008,-0.26552582687930376,0.41477030765685496,0.49375577972415563,0.28804567909637707,-0.05169636652669307,-0.09764580160561917,-0.37674399813967635,-0.34982202286548314,-0.3146268438669218,0.6800345180149341,-0.30870624437460525,-0.501546082629328,-0.5184397723643054,-0.373466752254023,-0.4121584092745867,-0.26653945249563216,0.28008964787023066,-0.02506873828948374,0.13490036557724486,-0.39982551679652656,-0.1764501552291711,1.0,0.41194140541449586,0.10518683581646547,0.2707062916339149,0.06621930478614557,0.5683943867104608,0.7006675951647152,-0.05123395072258751,-0.45696665508627826,-0.18412911551111563,-0.4394034791427704,0.5390114817632705,-0.19516525822696243,0.31499766577888616,-0.013031179352448003,-0.050621680221618205,-0.3513306060617753,-0.08225857072555029,-0.11362259377352762,0.46346538634753737,0.34994691808506373,-0.4657787011821323,-0.02273943425444247,0.6807375071173095,0.6356766139849577,0.19736546645878156,-0.3336075191436413,-0.2959930089798531,0.6144474477933892,-0.34214222958691354,0.5512094562941668,-0.519449892912706,-0.15405635336827228,0.15951953263346766,0.821016375340603,0.5804739957659796,0.7657403461463955,-0.07253538759967335,-0.3972301576968817,-0.4337042023470148,0.4653447730941466,-0.48427515933381415,0.12549467123166824,0.7848614495967945,0.5278477309613075,-0.16427254926250498,0.3214193063441494,-0.4744495737280902,-0.07977649693975654,-0.21494752136087272,-0.6670369753418629,-0.07026239847029131,0.632752653592601,0.6117778876296254,-0.43113559611025987,0.5190320461012362,-0.07719794074026542,-0.3841219829275683,0.6094853839449533,-0.18073754653747098,-0.16505589690144712,-0.0968939544519766,-0.331833410880759,-0.6542827963040667,-0.39345425443442306,-0.37606597516907697,-0.3645731822398691,-0.483131364625585,-0.17257238448607926,-0.30709618039016695,0.09826761008055922,-0.314153199779225,-0.07660667046693964,-0.04796233467642628,-0.20849803324429364
Cuneus_R,-0.22471623488883002,0.12141187445388683,0.09028311262432215,0.46882008741036,-0.4588968189377129,0.9451395146643478,0.8279300104594104,9.572950509239688e-05,-0.1600044122210564,-0.015953517471002106,-0.4910269689825301,0.14084759028914637,-0.04736999821001414,0.4642574099805515,-0.5617138136512324,-0.03214367151515227,-0.38419883934470944,-0.5401155666374965,-0.6030219471811142,-0.18956529976143452,0.6426579527875563,-0.09550741922345603,0.29474478839882956,-0.25593837528081026,-0.3356084079656773,0.41194140541449586,1.0,0.7964604208850475,0.7418017989985908,0.6482552547226975,0.5634488715864762,0.3854004599017699,-0.10241186630283336,-0.2901847033298,-0.24323570972752429,-0.4626917339706207,0.5349139563357929,-0.16293482620243635,0.3719150286423275,-0.07664229194825133,-0.09997029813568645,-0.1099115323045338,-0.10081749376595785,0.6089860412005038,0.5872020613337028,0.9739435261447354,-0.4442749217005411,0.6361231095125183,0.5997340359706845,0.7006266277952455,0.6620967038580513,-0.2998409922172744,0.040839074003981464,0.8786465702728073,-0.49323638950500004,0.4788616418303175,-0.5373542419674318,-0.0930103681029138,0.5434986470787322,0.5450123776752309,0.4336562794580699,0.41375859318191655,0.6804448653058379,-0.7199709571550383,-0.7548334129910913,0.9462041077135888,-0.6708893623711784,0.046666811058387096,0.5591464818848259,0.346012825097772,0.14349986408259613,0.8985983121070712,-0.3604607595105611,-0.037327057755655854,0.08549240541931893,-0.6304258031729096,0.2507337466018791,0.6364721464714672,0.422690928510334,-0.6318779977357215,0.5328790931867755,-0.16865816342471218,0.04252851120235402,0.33174896649247276,-0.6381571768828305,-0.27653920346598965,-0.2138023155427827,0.05777152506002097,-0.5264975463899187,-0.19972566349819354,-0.5219667043838453,-0.4907597292455831,-0.780364668589399,-0.12011931989600172,-0.5975452727929613,-0.00471712126454755,-0.5127638448280689,0.34700955488110447,0.01803554424288724,-0.5423332279705799
Precuneus_L,-0.042744383713295656,0.22191636270575038,-0.1272732614131897,0.2052508652891348,-0.25041539930342077,0.8068174123486698,0.584825470239095,-0.3386373310022209,-0.06886668368344735,0.06404393304301716,-0.3176314160395404,0.3861112286163322,0.19068300819285516,0.08792844692685621,-0.37903717106972873,0.04458009418321802,-0.08987819562769536,-0.3533709476179156,-0.30019800907526817,-0.09619927826816094,0.755198405909045,-0.0520726745091307,0.2680771926205106,-0.07056022637760938,-0.2535287099775913,0.10518683581646547,0.7964604208850475,1.0,0.8470759740037839,0.9117980249541596,0.10626761799471615,-0.08628190779370128,-0.13090637291543103,-0.11688725343610024,-0.24872351484566463,-0.137716337920529,0.04198616961169166,0.06112376466577211,0.11150179425068772,-0.0732653592755509,-0.20910778043332143,0.10716771302770944,-0.15912888211005463,0.8115966170513623,0.2992490371224965,0.7810757391836868,-0.1434042330267732,0.6454124316706799,0.1625819229451724,0.3734904310253231,0.7698572971040744,-0.15090086509596318,0.09510655689282059,0.5932659292083811,-0.3643608514081495,0.005819324744033618,-0.3592340094234197,0.0012508148212500884,0.41297463533556095,0.15754977600409228,-0.03171819043963775,-0.015361653231722202,0.9051641705952782,-0.4701925716722275,-0.45720882848176286,0.7072125092266837,-0.34349711618953693,-0.17220223589044226,0.14707862461596635,-0.17420790448478157,0.053444288461477585,0.8531873741097571,-0.20446398893230983,0.013096311427260508,0.2261457503645991,-0.29447272485809733,0.4267708730888541,0.24676956638823955,-0.1076187454177538,-0.36718367747657393,0.09297536758303275,-0.21952957236779783,0.267279009566584,0.051662527656797484,-0.5086305944461725,-0.1771184819124252,-0.17114851306723639,0.15484003461947904,-0.11785773526558654,-0.05403513427891635,-0.46507956350000995,-0.22184760980110932,-0.5966645992020756,0.037105482859399935,-0.42000223245159646,0.0805393100905078,-0.27482945815974313,0.36791796303411456,-0.05413585435912516,-0.3051210776512549
Postcentral_L,0.005732507514206527,0.09889599828515623,0.09800600220402449,0.321422158615742,-0.13806966181303953,0.7878983795460399,0.6001066613143033,-0.2642953737052748,0.004842756871100023,0.18171638046087024,-0.1801224976693109,0.15243426028586213,0.17273841937761858,0.35656324011615576,-0.3386858062288743,-0.2378016940274362,-0.09821498486640377,-0.3147999819370866,-0.2724289377484338,-0.01409239486854675,0.8585994344160298,-0.023681408796846746,0.1989439556094367,-0.12695290706860438,-0.07152129823788722,0.2707062916339149,0.7418017989985908,0.8470759740037839,1.0,0.841407784347772,0.16819861105408832,0.1628702085823883,-0.15507122008920984,-0.19993791020720064,-0.11861313625188222,-0.22920566283219598,0.028899574188523038,0.056551790497674004,0.06268496415581035,0.0400579416602993,-0.13057884515918286,0.04889442807556276,-0.008329051168961963,0.6043763606060985,0.356395243473964,0.7206771600007151,-0.10157573044208566,0.4641285293075575,0.30123574570081296,0.47763114245932564,0.8765612950388719,-0.1046218783256633,-0.01816173785178125,0.653920234202774,-0.3234286213635112,-0.024574773713174503,-0.3821728381051341,-0.01900126393243692,0.3857134587262992,0.35643212696294524,0.13368915840195236,0.14691401420046343,0.7642863015073917,-0.36152405671098664,-0.3655696948201759,0.6654087623613625,-0.298189536089807,0.03570439351662286,0.2942542215104048,-0.11394678715106067,-0.25773090835070717,0.7983137870091576,-0.23389096389458128,0.004433411718297784,0.011545165231780374,-0.3186358834750009,0.4094717572692965,0.4378615896605425,-0.08553069164315807,-0.258664545239535,0.04922197723012315,0.029653719162132587,0.1123009573166464,0.19070793495266608,-0.31708909003864794,-0.11455380484429206,-0.09613257530926765,-0.13834609172061949,-0.3172884388969881,-0.14879311214247415,-0.4212963848540298,-0.25418401753767184,-0.5271170037274733,-0.045601615959947744,-0.35977291407701534,0.38309693749875967,-0.19712922046226325,0.23123670132542073,-0.06959935070574017,-0.20488021918854132
Paracentral_Lobule_L,-0.058578889367597836,0.0756876466957106,-0.2911415226927607,-0.034772221936274196,-0.24131934599242372,0.6935923752519134,0.4313682703556724,-0.4805683662952713,-0.0898377347789013,0.19069844636976999,-0.32203114112605113,0.5473694131134605,0.25358503124744053,-0.023640084212815344,-0.3798693940658462,0.08408451156803733,-0.05875546166958265,-0.3714863359004598,-0.2045806681065114,-0.1666279182084765,0.7194086478563064,-0.06738998520201989,0.33951817872238704,-0.053104884134601904,-0.2830011472265751,0.06621930478614557,0.6482552547226975,0.9117980249541596,0.841407784347772,1.0,-0.07080807835235493,-0.2358547349214689,-0.10388212672911865,-0.0620051256671129,-0.3257735028519607,0.0011358153119796596,-0.12096345609044469,0.16349425062742315,0.020470289972600753,-0.13584939081967332,-0.3428106009963016,0.12917767976386466,-0.13022948323698494,0.8633073847918764,0.2988790477205055,0.6613854019945872,-0.06261458820235168,0.6612805272545182,0.028316616967714727,0.2935612043236098,0.751528196086449,-0.2648774882509882,0.0060415901677808425,0.45038654844419407,-0.39192551323947317,-0.126323126157888,-0.405990270464391,0.05791086745094912,0.18585351819381513,0.06154260639873674,-0.22815736173826928,-0.11119051262459272,0.8941753043380618,-0.41876867255145483,-0.3906578620273545,0.588498361444826,-0.22565652998535374,-0.3516292526182704,0.01774847071021601,-0.32194833504804,-0.0546111922865262,0.7900103914325844,-0.22254016959930348,-0.011137675095224809,0.07549999398336626,-0.21233476580426455,0.3939358228935422,0.07045224142175037,-0.2543009571628474,-0.3506354449528901,-0.11010915902419104,-0.2893445540072181,0.2757019482826893,0.07383812559371988,-0.4786507699017625,-0.23751504195555972,-0.20809910835507336,0.21698219825578238,-0.08397736480623759,-0.14282793712362638,-0.48909427579723236,-0.19389622059219802,-0.5496116611306899,0.11985029252624621,-0.4318441532697251,0.10453284364658354,-0.26469999090600704,0.3110783325990757,-0.24597108865022613,-0.2869589572453095
Raphe_D,-0.3209423121180262,0.06383681347505724,0.4335904234152279,0.6529793062101003,-0.45633721941040756,0.5017372345971988,0.605739937524246,0.3701300304950794,-0.07944115935975582,-0.214671037698744,-0.40951789553343415,-0.3822890285798523,-0.4840732563761047,0.6724486995667236,-0.48944669128471235,-0.18583326521579602,-0.5788695665830457,-0.49861115921239213,-0.64030198052053,-0.2030277149597779,0.15238286252232203,-0.08456093256034147,0.077813879895212,-0.43197867104796434,-0.2279446322234388,0.5683943867104608,0.5634488715864762,0.10626761799471615,0.16819861105408832,-0.07080807835235493,1.0,0.7576763134586277,-0.0961204951949964,-0.4334694493416943,-0.1260736063590895,-0.5651015479057289,0.7991302948264388,-0.28467281163335983,0.5794748283069384,0.03702735590326472,0.08165574800541263,-0.32222050636823346,-0.004399157732168452,-0.06577021983777465,0.6336443244741561,0.5372349991903602,-0.6180267427783094,0.13613050105966643,0.776858509433784,0.7232257136278514,0.14299970509883145,-0.24343299170239294,-0.09303063164477725,0.7047817733203113,-0.24953904352078218,0.7376351396492493,-0.5265129499851272,-0.0923165507393271,0.5167488399448856,0.7435857501856084,0.7834055162956116,0.7209379661889008,-0.0028016461259339673,-0.626186935190534,-0.6385877832249398,0.6486417402090129,-0.6772038696401427,0.36573980613867907,0.7451010876708953,0.7355622667802793,0.09820309269343529,0.4164600199032889,-0.41748838320105486,-0.07119257331608746,-0.06966934993571246,-0.7219532540095686,-0.05986146584063455,0.7945798132170867,0.7842198631443954,-0.5963707544698728,0.6945907442864616,-0.05992358689238534,-0.2663021553325464,0.4839652211154954,-0.38658512472488205,-0.16649770315550172,-0.17408918008358656,-0.1720910257045094,-0.7167414317619624,-0.1191967935146104,-0.364613439169091,-0.4259202269259935,-0.5387189803540005,-0.15706574677442497,-0.39443270652004253,-0.0893050023398681,-0.49688670299248505,0.20392619096514292,0.2750676776489642,-0.49010383891488113
Cerebellum_6_R,-0.10786625110986932,-0.09794397212847346,0.6741929645549588,0.6597478087719997,-0.18605426651178128,0.34794755120489895,0.5669735764111964,0.5836631210906963,0.006550704919415217,-0.02911253447568219,-0.11815142060196705,-0.6195497181691441,-0.2664010347283681,0.914820767811488,-0.20394504717241485,-0.535584432374217,-0.40289521045683574,-0.21300651109178262,-0.356424861987875,0.006422907830629156,0.12670265147806573,0.013603645917157042,-0.1256432779691797,-0.36338049154190966,0.05264990962198441,0.7006675951647152,0.3854004599017699,-0.08628190779370128,0.1628702085823883,-0.2358547349214689,0.7576763134586277,1.0,-0.14609186777484473,-0.43805139946577015,0.16044006988168125,-0.5549839627144827,0.7150715136134528,-0.3413380374337794,0.29909187451279967,0.14311171349136131,0.3304787726113021,-0.18932073949010095,0.13366139129019894,-0.42896285289913594,0.4121614985500425,0.30292863901097145,-0.3958315998601363,-0.1805375902843954,0.865885399996636,0.6764792794308422,0.13167155807834682,-0.04845009745566376,-0.23519135447694853,0.6500066483551721,-0.17391599186032553,0.6729701190670245,-0.32355413481952483,-0.15989773318063402,0.36226252487483057,0.8762025070904015,0.9137059044810795,0.8428878200852314,-0.29769090638562695,-0.3027933032342302,-0.37626365220267216,0.41329897233810153,-0.4486571344823301,0.5917100078772988,0.8753119284544222,0.8010021841861632,-0.16986721702432073,0.14952935126538888,-0.2703741718411436,0.06357705056240154,-0.26939374071241756,-0.5891091948397682,-0.08090190954943516,0.8839337220559592,0.7736734518758975,-0.27389364203188676,0.6797884031323768,0.3093075428859644,-0.3988162677077805,0.5280643130199081,0.035838563279543344,-0.042627514509495534,0.07183496780306338,-0.5293831447166785,-0.7788443824201311,-0.1998673156584198,-0.19797749689735364,-0.42227501227087605,-0.29117187123686994,-0.2515793887902495,-0.15132141161089524,0.2594409880452466,-0.20944643813122485,-0.014600506404645787,0.18873456076954795,-0.16179989405648676
OFCmed_R,-0.004814139343676548,-0.08031385896100977,-0.2629764272489721,-0.20974128557860774,-0.07244640323015805,-0.12301019980049265,-0.08170645716600779,-0.05033306872821496,0.1268343542727905,0.1802742941521187,-0.10230658953435391,0.21356353964900748,-0.13980908966885483,-0.28692448618987637,-0.023594089262017275,0.2769474688111917,-0.009838576338940102,-0.06492696511909245,0.08181880108738324,0.0441339321101211,-0.03566722057744899,-0.06326973503940138,0.35545973500683253,0.10419454087044376,-0.08443586463421243,-0.05123395072258751,-0.10241186630283336,-0.13090637291543103,-0.15507122008920984,-0.10388212672911865,-0.0961204951949964,-0.14609186777484473,1.0,-0.007781195957586647,-0.08664423606568793,-0.1158525133241737,0.08227672590210798,0.07249878340497526,0.19567702565552236,-0.05828015480763095,-0.1285220598405415,-0.26117973682563567,-0.1598516185571817,0.005003332979093883,-0.07788442834060354,-0.06577019829805932,-0.061041686968573136,0.1662936624212988,-0.04653367472134475,-0.10404947210428545,-0.12178554230460532,-0.03206718465681899,0.26130275757239707,-0.059883981524736764,-0.0015946378728276867,0.11745395164159941,0.1390479314233035,-0.008137881891710864,0.013196025497474409,-0.10951639286881834,-0.08121970236221572,0.0614266534626691,-0.04119242122857072,0.08492822330016082,0.0031646696661676494,-0.06560016820321561,-0.036997538121192164,-0.20817066030939774,-0.06609323716770299,0.023888728358648723,0.2145842583596554,-0.05559003179005804,0.12002004393866983,-0.4324585732371872,-0.004811790230056931,0.12509065412180642,-0.15227063832132917,-0.206144382744856,0.021190111982405523,0.003904173566158456,0.12341061253443945,-0.13693834938165542,0.05578464024882661,-0.09326208478827488,-0.021475746651371676,-0.03854064930386916,0.042440438189687985,0.1562725548236168,0.1279652541627567,-0.15093811765599557,0.16955264527497635,-0.11018501485852983,0.026767445122078265,-0.25528052639423005,0.01722954942291772,-0.10706061302564168,0.04314748471737544,-0.3812572337378542,-0.15957229167982806,0.08966407339369328
SN_pr_R,0.2728505264588822,0.18719259463504398,-0.3651488978262438,-0.2232195624841459,0.3699656753364649,-0.32906868675986894,-0.3310410272718599,-0.01752229576098337,0.30174062846807476,0.21192526842484213,0.5014803470298161,0.24910708525258496,0.41016519605099344,-0.4407959116210931,0.44156593782018,0.3020627017297166,0.5419609706047823,0.4655865648613003,0.40304266176584097,0.42093201239550343,-0.13887736294840838,-0.14851332398639638,-0.05826585651516334,0.607833998084282,0.39448203827538614,-0.45696665508627826,-0.2901847033298,-0.11688725343610024,-0.19993791020720064,-0.0620051256671129,-0.4334694493416943,-0.43805139946577015,-0.007781195957586647,1.0,0.3542901411223148,0.43480784434131436,-0.32291544021912116,-0.02774439792507081,-0.31698454573499324,-0.08850802224185059,0.29466741379466194,0.4131660701754442,0.42084000426984614,-0.03368362598904761,-0.005686454562859382,-0.28322095898925803,0.6908755966305924,-0.040923971155258955,-0.4592745908254082,-0.5031318448580466,-0.052418740033088405,0.4356931266960893,0.5135478265410458,-0.45170126038240316,0.5004575809938787,-0.34100149864840984,0.4913822894567822,0.12320336192308394,-0.14410224306477903,-0.5859248837720823,-0.36097086461749844,-0.5427779387284747,0.021789816755186348,0.4378313107749635,0.40128198657924585,-0.40815803337553397,0.5957056977057009,-0.005315842209961331,-0.5472678024983513,-0.3637804291316118,0.29462780315028914,-0.3341085510282721,0.35862513982504945,0.29188845179590617,0.3636149983420001,0.5854044719703132,0.3116787788576794,-0.4969359768663167,-0.2850225820284725,0.3723243458005749,-0.30153751705966925,0.22367916510489852,0.3471065779442953,-0.5271558376251286,0.25457390981506195,0.34794251186660785,0.2024037921311815,0.3036270731949054,0.5877094708493994,0.48370862360725025,0.5122292131423658,0.38813366763351304,0.5139012005911929,0.640365172737738,0.2686773590513125,-0.012331928905000174,0.45744306117203054,0.2904689404024736,0.14682818900560582,0.1960039729761175
Cerebellum_4_5_L,0.12968576833986598,0.1889809676392213,0.23948053953792342,0.209826717622077,0.35446786134088965,-0.25521189637165576,-0.005857965258353274,0.4308417069704953,0.5272300074185482,0.4079055951752359,0.7166004173463892,-0.12646609884428955,0.36703563007583934,0.10205483042836276,0.47764823275028573,-0.10867539842297316,0.7717361173510661,0.4477630716662892,0.5494283162276297,0.732078636563272,-0.02764622324500729,-0.06601472961722983,-0.20634063108573822,0.5013715288455984,0.6340515940707553,-0.18412911551111563,-0.24323570972752429,-0.24872351484566463,-0.11861313625188222,-0.3257735028519607,-0.1260736063590895,0.16044006988168125,-0.08664423606568793,0.3542901411223148,1.0,0.3163130701900484,-0.05304788015402593,0.062320477882697733,-0.13054394341559497,0.12104332715978916,0.9129602679604744,0.4918992733662699,0.49977279905714683,-0.4618201564691427,-0.13928740612402238,-0.29561497529239006,0.610621499758697,-0.2447503624375331,0.08012214187251633,-0.03392846809990139,0.11956446831860838,0.6628326315913413,0.2760276666478155,-0.09437095610755976,0.6540136992999056,-0.0688652479190288,0.5149375435338296,0.22969569493012473,0.295747090804842,-0.16529122907442376,0.18922514318666436,-0.13001422808093285,-0.21139514256522052,0.5469954262072205,0.45622862390989694,-0.38639004023793616,0.5548688291638966,0.5596657742285628,-0.11948321899590252,0.028847165166799034,0.177458833153637,-0.4409238067732499,0.28465942091583935,0.462729094178027,0.2934002372012096,0.5680821078834639,0.43514701075579915,0.031665524384911284,0.0009963900209642366,0.4513693978149984,0.049733490358132376,0.7703821695856666,0.3399772390692921,-0.14786440452551736,0.5461650261965344,0.48169036832790557,0.23543187863296616,-0.1579885404059804,0.18082745392684277,0.5815959107475519,0.48891578931953267,0.25987527693187196,0.6386644382006069,0.24869397674201718,0.5276970094900176,0.47120498873399663,0.6937116961772011,0.24216194520817197,0.37722682258284396,0.503910188348545
Red_N_L,0.10417107806731263,0.12834231922890363,-0.2968109304962882,-0.43287108078049824,0.24906317407226364,-0.4217663086676682,-0.4810863556611561,-0.10184984306114905,0.2942613516879415,0.25768780196874547,0.46466800293144356,0.32606857358153246,0.3352116340511513,-0.48190526725974675,0.39049595005592297,0.21384278097446813,0.6281810376484568,0.2188196028057497,0.5545585465263321,0.22149069434474228,-0.11186038015401714,-0.0962660813411439,0.1039016209482923,0.5113614094433392,0.22160141552565207,-0.4394034791427704,-0.4626917339706207,-0.137716337920529,-0.22920566283219598,0.0011358153119796596,-0.5651015479057289,-0.5549839627144827,-0.1158525133241737,0.43480784434131436,0.3163130701900484,1.0,-0.5396534845703755,0.43139341739823395,-0.40270006434951733,-0.14772638122459347,0.21517518420000536,0.3827065042664697,0.20139100380453087,-0.019224015634974428,-0.23665683553518502,-0.4671454465830295,0.584968070574543,-0.1213369268151378,-0.5448589246018739,-0.4296242657518708,-0.047662614990983204,0.21681066782315597,0.10665528369465836,-0.5268871042486,0.5111609191893901,-0.4923279233376095,0.3222892627057151,0.4723199932478961,-0.28113979772394715,-0.6120044933725128,-0.5495258243104515,-0.5513869863465366,0.02439850077794354,0.5031459406109763,0.5285608248595542,-0.5558367268164146,0.6733505362589391,-0.23322677358061902,-0.5913891743044465,-0.49439656211713645,0.15862036791483947,-0.37265510751318726,0.10526595567344493,0.33904190712373317,0.2808014639315491,0.661349506611617,0.3460120355386547,-0.6201112161792274,-0.47955153457634003,0.3603452622784586,-0.49214107361703263,0.1246383297062193,0.4034569946473153,-0.3032734799870865,0.301061192716862,0.2274708766209008,-0.10436686574147361,0.2513694809326467,0.5435259766351421,0.43739721935840986,0.3090572091679961,0.5234927482834205,0.5657192318451083,0.4721954652865577,0.4066874316741255,0.12978594644953775,0.5089678554952839,0.20412447399950198,0.04325254396204827,0.4443981648680653
Cerebellum_8_L,-0.3040483654031673,-0.09387931108956085,0.1882571815100623,0.45665335419355607,-0.4711930709344907,0.44804811099599384,0.6110120299427675,0.4881160674908934,-0.05011212549424716,-0.01532928295844544,-0.4141078858985941,-0.18014392888920833,-0.3678061458294384,0.5696976976522199,-0.3649559341758597,-0.0042895254593068085,-0.5073397374708953,-0.410107041039556,-0.49725579257300656,-0.1378265472729614,0.06199444740204959,-0.10219743549851731,0.2307820100750987,-0.2679044527509441,-0.2680141546086964,0.5390114817632705,0.5349139563357929,0.04198616961169166,0.028899574188523038,-0.12096345609044469,0.7991302948264388,0.7150715136134528,0.08227672590210798,-0.32291544021912116,-0.05304788015402593,-0.5396534845703755,1.0,-0.32137213969150463,0.6108437021860137,-0.08476792138282468,0.14363243320546074,-0.22825796843148038,-0.02386717261907366,-0.0712459520111952,0.5275100046751446,0.5075997961934624,-0.5015855372621071,0.21833620331601783,0.8445808329939156,0.6785519068955763,0.08174016830919234,-0.2169882508268745,0.06405899955446812,0.6770683661515735,-0.2870720696002193,0.9564277998762445,-0.36811581242501795,-0.09551410054615661,0.4927750010571397,0.6670533950360703,0.8231418688821702,0.7250402720318482,-0.056291857480936784,-0.5422806684275915,-0.6218269458599995,0.582148596317849,-0.5902472150189231,0.20615103178365965,0.7316343704179412,0.8681372695505607,0.4357658218714072,0.3404823318625964,-0.3155309683369798,-0.05337975919640663,-0.05624188927833452,-0.6013776820626723,-0.017479067427166532,0.6399065630588511,0.8968360409265012,-0.6045259706275549,0.8250273390033048,-0.017096232039705048,-0.219486529972008,0.43901869914988145,-0.4049397198682309,-0.16372874517292094,-0.0979120750080197,-0.008274804947816558,-0.6268381718184789,-0.12243162166710277,-0.25387962361150995,-0.4678345702972986,-0.4636896763011784,-0.19205050058043638,-0.3532220309712073,-0.23982304106049918,-0.39134504150250815,0.16581946818682683,0.0715407220264859,-0.43352336733008484
