,Rolandic_Oper_L,Cerebellum_7b_L,OFCant_L,SN_pc_L,Precentral_L,N_Acc_L,Thal_LP_R,ParaHippocampal_L,ACC_sup_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,Rectus_L,ACC_sub_R,ACC_sup_L,ACC_sub_L,Rolandic_Oper_R,Parietal_Sup_R,Thal_AV_R,Temporal_Pole_Sup_R,Amygdala_R,SupraMarginal_L,Cerebellum_3_L,Cingulate_Post_R,Thal_AV_L,Precuneus_R,SN_pc_R,Frontal_Sup_Medial_R,Cerebellum_6_L,Olfactory_L,Thal_MDm_L,Caudate_R,Thal_VPL_R,Angular_L,Frontal_Med_Orb_L,Cuneus_L,Vermis_9,Precentral_R,Frontal_Inf_Oper_L,Putamen_R,Paracentral_Lobule_R,Postcentral_R,Thal_MDl_R,Vermis_8,Cerebellum_Crus1_R,Thal_LGN_L,Thal_PuL_L,Cerebellum_10_L,Heschl_L,Heschl_R,Frontal_Sup_Medial_L,Parietal_Inf_R,Temporal_Sup_R,VTA_R,Insula_R
Frontal_Inf_Orb_2_R,-0.07026393061466342,-0.5771893765209191,0.6068798738404183,0.7197683558613498,-0.18638361496518627,0.7949468707298144,0.49534526402448237,0.5382740643214068,0.2785221400730304,0.6722613799467065,1.0,-0.47572750441536726,-0.14996690195613774,0.1605013822032116,0.6041596598189074,0.5633531950179054,0.5122727564191718,-0.4190861276091132,0.6885089035203249,0.21663616295436525,0.8242869595492357,-0.28452448580176876,-0.6671823996087739,-0.17981505039126863,0.05199160893346655,-0.31769842569450796,-0.6163735342470893,0.22715938460972893,-0.5197842332476086,0.4229426355922568,0.14347214285430332,0.5186946281654528,0.07849943273242434,-0.6384415247308955,-0.1968969290046801,-0.6631072604778668,0.043458292911035215,-0.20724715991820616,-0.10726398919913548,0.6738619091041019,-0.08196805534718367,-0.22536462901598184,0.6675690084081131,-0.5031627449585286,-0.5277181923803164,0.23850136588050322,0.5526466069622964,0.5218556368342911,0.3213698340108872,0.5186938785846967,0.2589275911370258,-0.37744277016694333,0.3219945894963583,0.6891092102939123,-0.1539393958229342
Cerebellum_Crus2_R,0.3560925879440421,0.7340490565297083,-0.5885087876354215,-0.5117831072959612,0.07921280823055293,-0.38043693500986303,-0.23745973306994236,-0.47875437234960017,-0.019586365075060907,-0.6578619946098491,-0.47572750441536726,1.0,0.19700971705123047,-0.019313315840728547,-0.40561234441964455,-0.37738992047188535,-0.21204588280971495,-0.23608144484750537,-0.2987198132602697,0.4393160589356852,-0.4236717473684557,0.1737392865992841,0.7232969739626367,0.2276099937290892,-0.23080532130875453,-0.20223465206573077,0.46226289969523165,-0.3208589431670762,0.8391032360703891,-0.010504461938663856,0.1122428687759646,-0.39464171494462247,-0.1976454033270944,0.2775314199919919,-0.35777371686658127,0.4347172276438847,0.3297634177745926,-0.3588350401100627,0.4318031871153786,-0.3206233009570575,-0.39515497067381555,-0.3762342985313234,-0.22226401541626287,0.7990716156667907,0.8215919204269327,-0.3151349566020479,-0.31715133445250165,-0.03624735999995669,0.12846829796296547,-0.21925221206513293,-0.17029201588376214,-0.26283143883229704,0.2643625075006367,-0.6796114265586243,0.478110556935787
Rectus_L,0.19487327591063014,0.1439624982487897,-0.10645174983925304,-0.18063467297401356,-0.006537356522692425,-0.03074014713896719,-0.052917644651539295,-0.0818147017558898,0.0466407709226687,-0.12131119176485337,-0.14996690195613774,0.19700971705123047,1.0,-0.141374484777129,-0.08518620238919354,-0.043281662003505875,0.03550838207621368,-0.06856677948363067,-0.12014152603921624,0.13013130121489627,-0.16269795387036384,-0.02492236503284464,0.25874628973400066,0.15202975260078078,-0.038226369832042605,-0.06694642396059226,0.14490486620403586,-0.11357638259433857,0.23617098088717436,0.1237614850575658,-0.09570756795269655,0.08280690849338752,0.21251881536152759,0.044193736030776185,0.030705580242829815,0.118535569137842,0.0046882338523596126,0.01230450988354444,0.2224540868458871,-0.03796208606251078,-0.09030185403443466,-0.08201474540567621,-0.125205114714145,0.23552439507852196,0.2083031497744077,0.03230120162963453,-0.19414940976005418,-0.007294078323803597,0.0516615344145239,-0.03483222072868264,-0.06034655830547851,-0.023451762467718802,0.09998550297489148,-0.2839914300580068,0.16014323748984036
ACC_sub_R,-0.07018903090819519,-0.08393914056511047,0.12958203014958816,0.1157064296998881,-0.05380394662196675,0.19719017835219793,0.01577737785479259,-0.03375064219006241,0.07529176317939407,-0.011141574623188719,0.1605013822032116,-0.019313315840728547,-0.141374484777129,1.0,0.0015845981794129613,0.3874520255540174,-0.05522081147929598,-0.06738883526969797,0.030850357249575775,0.17781492275559602,0.11401187907210349,-0.036553099800207385,-0.09905407992775561,-0.15846402027709652,0.005014106320709747,-0.10001250124036037,-0.2278917641256486,0.041841720865659134,-0.04370863948722819,0.14385275555169183,0.017850563268085443,0.09371112608118508,-0.06639277035632912,-0.09442786197450535,-0.18003964997062108,-0.0629056190686284,0.04876779127031064,-0.14239664768525626,-0.06759343001519677,0.08311380590533213,0.01848734827034515,-0.08624293596107536,0.06260136195492634,0.018195763358557045,0.0037976594322587814,-0.010992960807867503,0.019362571571290847,0.07425250473389504,0.05284435391533163,0.003933764721477355,0.10384493528086257,-0.12261821489850483,0.036512580466407665,-0.021705858549562647,0.08582668185238322
ACC_sup_L,0.034829093555413665,-0.37348563869378787,0.5217657452465314,0.563944496531558,-0.02270240824687875,0.6257749539353126,0.3478486809962184,0.5508980249639882,-0.021723292133438703,0.8090395500393828,0.6041596598189074,-0.40561234441964455,-0.08518620238919354,0.0015845981794129613,1.0,0.36199550627688326,0.5210309560232819,-0.34697696631668185,0.60230016189616,-0.2044408654792338,0.6272287750145945,-0.09022492690076656,-0.43901296085119057,0.039581830429617396,0.2978438070874303,-0.22986194504730972,-0.408393659757798,-0.07458512977207571,-0.3691438968433986,0.3417799392497594,0.18679527506276872,0.43754617130061657,0.26577453854541433,-0.5563828980337818,0.03520784455247198,-0.6626106635582825,-0.029408801387662116,0.17422573058292276,0.045546441075999644,0.5399345540607156,0.16320121702286064,0.06393498785385386,0.5053669822713028,-0.4068509373808089,-0.5002597877639744,0.36628906007766115,0.5652189403859036,0.4481272487240195,0.38453004226974824,0.5177463195947112,-0.05570166954547979,-0.2728593782421478,-0.0278972934747241,0.602449822912556,-0.3456805613335518
ACC_sub_L,-0.09897917271226923,-0.48422534564967085,0.5586362261211564,0.6650165882400672,-0.20637952700295764,0.5905423035073297,0.4397285016723113,0.4276112679537224,0.09753020406244035,0.4848176124747598,0.5633531950179054,-0.37738992047188535,-0.043281662003505875,0.3874520255540174,0.36199550627688326,1.0,0.4354279391778794,-0.17891509967126273,0.23759169546114345,-0.034628460620869064,0.4931614234770323,-0.2717281721920493,-0.5326993104591758,-0.1766641340019235,-0.022599879115373575,-0.18564356265232565,-0.45467174378436903,0.03109359907439924,-0.3463045075214289,0.5775280847390099,-0.18054572549218123,0.5160037102062281,0.290932153218279,-0.44713476436454525,0.13410140011563917,-0.40457902067145174,-0.0940194587431174,0.0809392215121335,-0.05384309902949743,0.561397159259553,0.05449734840917363,0.010973021891762516,0.41197614076060496,-0.20428667513499868,-0.40697829728445933,0.30789698350469136,0.35575805016355105,0.23505290806879778,0.06481260578567151,0.4791190930572902,0.1342264216245236,-0.05450288599744999,0.1892615463726188,0.55932352165434,-0.06596138882559496
Rolandic_Oper_R,0.3961035593084625,-0.2286836886019294,0.4202485735123384,0.6466553805533635,0.1659692169021541,0.5288514119059939,0.548403209932343,0.5876962836723241,0.42197224156556973,0.5541557994421366,0.5122727564191718,-0.21204588280971495,0.03550838207621368,-0.05522081147929598,0.5210309560232819,0.4354279391778794,1.0,-0.3030317263865643,0.495281025487358,0.18229258692131492,0.4901565469735754,0.09124940701462773,-0.19550412942034287,0.424003165323763,0.002757183703367638,-0.0429157897869943,-0.1878349779578477,0.1692903534797004,-0.030383804623744258,0.41112389412543543,0.2233489001261035,0.521339728519509,0.3333087512286317,-0.34486278177911617,-0.04291150659724676,-0.28800764379403404,0.2263716688291437,0.026093117491551143,0.4434875093237732,0.7722426949176945,-0.07452196786041676,-0.0682633815805631,0.7065773511688356,-0.1246866111586323,-0.20116311469873893,0.2700277714934402,0.4734825362644322,0.590853521775743,0.5163119119734779,0.8513634034017458,0.40245539879116293,-0.17230689578891153,0.605056234555931,0.5548843054764911,0.33417083505106066
Parietal_Sup_R,-0.07134723054610678,0.008730043029823033,-0.018291763314943324,-0.37712423907019055,0.5197402417225134,-0.45535572755011855,-0.31477082954651825,-0.04669378409508759,-0.19190569920040673,-0.19290777909023352,-0.4190861276091132,-0.23608144484750537,-0.06856677948363067,-0.06738883526969797,-0.34697696631668185,-0.17891509967126273,-0.3030317263865643,1.0,-0.40846246173915846,-0.4487584853739128,-0.32544139509975906,0.46827081706469487,0.18141413437809262,0.18787399035967595,0.18169895584656298,0.9064041630530099,0.257587993370373,0.32183123468757335,-0.10558024990737644,-0.3488324036033729,-0.12971789451101715,-0.2724651771105114,0.1884356106340519,0.7730101532231923,0.38980021644976875,0.5955507927713758,-0.5550987389200318,0.6914360102763302,-0.10319435593719457,-0.36267396966850307,0.7627075058098627,0.8411767651085095,-0.4445121358650148,-0.33025659428812787,-0.07837713437959387,0.1597015695027121,-0.47395986113410665,-0.5065392961966558,-0.21830159880563305,-0.40796200340538,0.16297011640849582,0.9390178131834501,-0.48334337646224085,-0.2395838740369444,-0.1468836464888579
Thal_AV_R,0.027136334831471983,-0.3672237752681636,0.3853709538285888,0.5688597006422343,-0.05805947388336991,0.6159074336223102,0.4281835533400991,0.45698190632213936,0.21984920418566375,0.5853800088250088,0.6885089035203249,-0.2987198132602697,-0.12014152603921624,0.030850357249575775,0.60230016189616,0.23759169546114345,0.495281025487358,-0.40846246173915846,1.0,0.18951649772392173,0.7370037145749172,-0.09318454329679732,-0.415659431218583,0.025858949744641452,0.2935244570894579,-0.25306253457783867,-0.5504359727222047,0.0706613400897775,-0.33098072265024997,0.12652204510010145,0.4060366497584259,0.3296572071528469,-0.06363772967607435,-0.5115815102084629,-0.20353158018903136,-0.5597285232589415,0.19471383752926233,-0.13356270099262402,-0.0005385421398945365,0.5141165357580492,-0.10469126802359749,-0.16727599361081275,0.53799953302288,-0.3787835099866992,-0.3775702228576946,0.1322203720650536,0.4510399326120274,0.4722535927202358,0.39365282776126914,0.41988011217258764,0.20897979594176705,-0.41103471921753526,0.21542553588102317,0.5210169990783479,-0.11577180607261758
Temporal_Pole_Sup_R,0.42216056690077897,0.237288138282447,-0.29797896253698575,-0.043925026481991765,0.06103039137400545,0.12028080624431277,0.1380691100901571,-0.15629398306653322,0.4819043334700224,-0.29784104063753025,0.21663616295436525,0.4393160589356852,0.13013130121489627,0.17781492275559602,-0.2044408654792338,-0.034628460620869064,0.18229258692131492,-0.4487584853739128,0.18951649772392173,1.0,0.07580400790093686,0.04025376113357012,0.29168156143874197,0.22310928583543038,-0.18456013302640298,-0.2824491235979071,0.0589164830646954,0.11529613675936232,0.4087710508718521,0.1418273727534589,0.27907303565736746,0.020079223878411063,-0.15385698889189453,-0.058594286886497426,-0.6180830722959202,0.1128807238501586,0.42401326940628253,-0.6883188779226815,0.41375590023568454,0.1969440315066992,-0.5260904503192806,-0.6691503209246176,0.3060090500470525,0.3198619468291854,0.4402743080788524,-0.21346690566975043,-0.06524112075360067,0.40951389147321177,0.40930841802565177,0.14590522333427916,0.2532043056577988,-0.5260872315156221,0.702905211597354,-0.2087861384806944,0.6031489167679782
Amygdala_R,0.03398040705039643,-0.488160706781872,0.5118886526786034,0.6732903749814809,-0.09626970729308049,0.7349296592310016,0.366534811948832,0.4379431511483873,-0.014260996662157101,0.6281540527108862,0.8242869595492357,-0.4236717473684557,-0.16269795387036384,0.11401187907210349,0.6272287750145945,0.4931614234770323,0.4901565469735754,-0.32544139509975906,0.7370037145749172,0.07580400790093686,1.0,-0.09038204070745688,-0.5576269698931203,-0.1856896055741231,0.1485301711008911,-0.23003119166247898,-0.6586963845443095,-0.03213151696822778,-0.45548886561126667,0.4290408999561074,0.163223181610898,0.4612726164636171,0.1553894869057641,-0.5053376840236278,-0.21159134826127302,-0.5946070121785388,-0.006832839486625765,-0.10413355398225319,-0.03828261857230459,0.5683293594990395,0.10291262818435981,-0.08511089249865655,0.5228420525557415,-0.5142945474818231,-0.4660505826028625,0.3390318651008496,0.48228221518998987,0.43182672197452304,0.3926004686580824,0.4017124119441973,0.01736000715838557,-0.3169161308971939,0.16548114343582093,0.5793804593562393,-0.21735581057465642
SupraMarginal_L,0.5431305853392875,0.17729001463395103,-0.1717747754047188,-0.292869935796818,0.7815226977167885,-0.2505406876968927,-0.10689342872614276,-0.04150290873458424,-0.08874130835852787,-0.20759458876194975,-0.28452448580176876,0.1737392865992841,-0.02492236503284464,-0.036553099800207385,-0.09022492690076656,-0.2717281721920493,0.09124940701462773,0.46827081706469487,-0.09318454329679732,0.04025376113357012,-0.09038204070745688,1.0,0.4772076780156753,0.3953589799595922,0.1195408241143332,0.6778875923805272,0.34885868057007147,0.15663613226149234,0.30736077384350996,-0.06303562955687081,0.15725505757195374,-0.24779990578723024,0.1726046923196749,0.7282658359810653,-0.22620219683209675,0.550301768752906,-0.18561466475541674,0.14746341656237197,0.5290886864277863,-0.06598461783588261,0.5064980201680944,0.3527248452722109,-0.028250640601898618,-0.06523368754375086,0.25206458788971015,0.12072792803639121,-0.28737443855744715,0.08951980037337805,0.42125484578325884,-0.08695757775147558,0.08454091387665821,0.30990029711268857,-0.05756413987901052,-0.29438552973035503,0.2963091313630212
Cerebellum_3_L,0.49592680572647757,0.7757235670922605,-0.6656495001105065,-0.677198113917886,0.4418207025500654,-0.5178705711068978,-0.36088721927659034,-0.44778363036869695,-0.028551912424809093,-0.6257251173466429,-0.6671823996087739,0.7232969739626367,0.25874628973400066,-0.09905407992775561,-0.43901296085119057,-0.5326993104591758,-0.19550412942034287,0.18141413437809262,-0.415659431218583,0.29168156143874197,-0.5576269698931203,0.4772076780156753,1.0,0.5209668326979108,-0.10734052536003877,0.24733410020792984,0.6569599325242834,-0.07989178593623526,0.8843996432150338,-0.18899382110586513,0.15661146083502708,-0.36733934137511287,0.09215518335729138,0.6307780765091305,-0.23696898212982187,0.7389026428295556,0.1880701638850958,-0.06736964938667915,0.5632489415721544,-0.35013215864540814,-0.05286793750656698,-0.02075852233919464,-0.34216688181797494,0.5981950067763415,0.763355385493758,-0.11290485508825648,-0.4988971165918854,-0.02455981420803654,0.1559170953948476,-0.26497605439637284,-0.10894150470120159,0.14357081183550643,0.13013609784534855,-0.8151803323279821,0.49456940908118185
Cingulate_Post_R,0.5182715932373294,0.3819695318827915,-0.17019940864569993,-0.08407413585595025,0.6174498043312286,-0.14611570517803343,0.07199611902920175,0.19155813867217697,0.40089835286783254,-0.01503124573972796,-0.17981505039126863,0.2276099937290892,0.15202975260078078,-0.15846402027709652,0.039581830429617396,-0.1766641340019235,0.424003165323763,0.18787399035967595,0.025858949744641452,0.22310928583543038,-0.1856896055741231,0.3953589799595922,0.5209668326979108,1.0,0.10168608175562655,0.4145751940869929,0.35010820469982395,0.34417149575422895,0.5161753453603669,-0.1201221507385728,0.4080428517579915,0.039615599129026374,0.28537671584940244,0.3694960870977296,-0.0004435492885025568,0.4786721999540464,0.2482307136405549,0.17565523881161987,0.5886613391624462,0.25011719388513337,0.019333934144538593,0.13923925270130097,0.17386524118604021,0.21929158555078265,0.3637586951104381,0.10443379017342459,-0.13231483898363586,0.3188910546403007,0.3883733380730123,0.3573404980242682,0.3975257517075323,0.23956204201440273,0.422196012770461,-0.1698476174854508,0.4952834446655766
