,Frontal_Inf_Tri_L,Cerebellum_8_R,Thal_PuM_L,Cingulate_Post_L,Occipital_Sup_R,Pallidum_R,Raphe_D,Temporal_Pole_Mid_R,Rolandic_Oper_R,Insula_R,Thal_MGN_R,Fusiform_R,Thal_VA_R,Cerebellum_7b_R,OFCmed_L,Cerebellum_6_R,OFCant_L,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_IL_R,Amygdala_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Thal_VPL_L,Thal_MDl_L,Temporal_Inf_L,OFCmed_R,Cerebellum_Crus2_R,Thal_LP_R,Cerebellum_7b_L,Parietal_Sup_R,Parietal_Sup_L,VTA_R,Calcarine_L,Cingulate_Post_R,Cerebellum_9_L,Hippocampus_R,OFClat_L,Cerebellum_3_L,Occipital_Inf_R,Cerebellum_4_5_R,Cingulate_Mid_L,Temporal_Pole_Mid_L,Olfactory_L,ParaHippocampal_L
Thal_MGN_R,-0.2832261542730903,0.6752505941553099,0.7607698188737454,-0.12231688986234984,0.48366124421531725,0.15155782536042137,0.7032136684287444,0.5084203358592974,0.005182981287754929,0.6154679373395641,1.0,0.4816328552602194,-0.39624767967316077,0.6032166762967573,-0.2652454913099321,0.7859107129545219,-0.5007541666389259,-0.19921012834803054,-0.03087442541687278,0.23984796422097426,-0.4395138728623145,0.6757326117136278,0.2018228460529149,-0.38699318487691364,0.00304253768815356,0.06952093161883534,-0.19176650258039105,0.6657675841353485,-0.07849513890982185,0.5664418805592336,-0.11496668131566896,0.08091699115012102,-0.534764415802879,0.6202340485990792,0.4322045671493835,0.7537578911273733,-0.17451816332384332,-0.6432785428292174,0.7032290493408095,0.720537509286945,0.24813267231950434,0.040344428970201754,0.3172989649071719,-0.045779505236105064,-0.21122121463345517
Fusiform_R,0.2364099285330449,0.49546168023543885,0.3297307436501569,0.22325384554712138,0.0283317551681856,-0.030759723994844373,0.33300890422067286,0.20225209964502516,0.36363346261645224,0.550460099914024,0.4816328552602194,1.0,0.1804144148198507,0.44581828630141285,-0.40886005820996413,0.7707077610933328,-0.30365123050245785,0.46619744124328405,0.4706531166274326,0.19313044376498095,0.26016200376860754,0.4220499288243559,-0.25598945849172844,-0.01139384257587763,-0.05122770506149985,-0.38782881262366087,-0.19616009005379723,0.47228988531417493,0.24014065465119683,0.2803738375501253,-0.5346252618358894,-0.18052530342109313,-0.12170860544862347,0.3152489430525914,0.34646920758204547,0.673286114891801,0.40740220669311483,-0.410777572904738,0.3427815861902601,0.5584620483749968,0.5414825688196241,0.25324612188192847,-0.03965506113929151,0.23518676331769278,-0.013942707868497141
Thal_VA_R,0.8330284862947028,-0.5428446965771387,-0.6678458857502796,0.7035723872910018,-0.7279955471827139,-0.062139917526826585,-0.626186935190534,-0.4703797508100127,0.5956236613370975,-0.20764039260047143,-0.39624767967316077,0.1804144148198507,1.0,-0.3972301576968817,0.15817747161713183,-0.3027933032342302,0.6329948273574038,0.7747152775945001,0.7120716641451152,0.21369198145996288,0.781436063410449,-0.3014398932693534,-0.2657529669460502,0.8709408360225429,0.2292828823982371,-0.08345159160316791,0.08492822330016082,-0.4716074169467865,0.5629678724838673,-0.5723989695335915,-0.5095473321388989,-0.5468640960093705,0.785338989274832,-0.6128587600790918,-0.12779016226704898,-0.3133401976831989,0.8309622692301466,0.6706542731132175,-0.6742499670384695,-0.5355514883778308,0.36880049774152207,0.5158105004812056,-0.4928450130871272,0.37288488846904344,0.6207252932402304
Cerebellum_7b_R,-0.314153199779225,0.7569925502105219,0.49690530084823137,-0.23806000289065546,0.34994691808506373,-0.07036654275063882,0.5683943867104608,0.6094853839449533,-0.26653945249563216,0.372359877607008,0.6032166762967573,0.44581828630141285,-0.3972301576968817,1.0,-0.40872985972145276,0.7006675951647152,-0.5331129516634947,-0.18073754653747098,-0.1764501552291711,-0.07977649693975654,-0.37431890452978356,0.6241266473588822,0.040356198800341234,-0.49164379695778954,-0.15405635336827228,-0.16427254926250498,-0.05123395072258751,0.7657403461463955,-0.16505589690144712,0.584968543967923,-0.11362259377352762,0.08263442733397505,-0.6053163663677904,0.49375577972415563,0.15333154568462412,0.5804739957659796,-0.37674399813967635,-0.6542827963040667,0.6356766139849577,0.821016375340603,-0.050621680221618205,-0.05169636652669307,0.31499766577888616,-0.0968939544519766,-0.39982551679652656
OFCmed_L,0.09294611175681347,-0.4151125321747069,-0.22687221827848977,0.10506019218177866,-0.03819345371029589,0.17586774325330187,-0.3087888867964152,-0.3348228620528251,0.13817330794290494,-0.2879605954975865,-0.2652454913099321,-0.40886005820996413,0.15817747161713183,-0.40872985972145276,1.0,-0.4263043480008431,0.41106521989208616,-0.04265292079242986,-0.026923917406795866,-0.007020035476641476,0.11851280639843641,-0.19775717450795136,0.13122719401961108,0.20246281777466116,0.013869345188535217,0.32537316657303317,0.4215418723226959,-0.29165897267101465,0.10997795543431681,-0.22936689476832056,0.21882936533885,0.00990755092780724,0.3864662901303136,-0.13069439081028705,-0.012375770251253537,-0.34771240833846767,0.03367257212150674,0.4216515550965886,-0.3321550369692679,-0.4216159061647557,-0.09909790873408021,0.04064359036475213,-0.09041476751466963,0.19926031453576637,0.3337053893994332
Cerebellum_6_R,-0.20944643813122485,0.8542121448195965,0.662143763913419,-0.11528106852643134,0.30292863901097145,-0.09179408943392,0.7576763134586277,0.5280643130199081,0.006422907830629156,0.6597478087719997,0.7859107129545219,0.7707077610933328,-0.3027933032342302,0.7006675951647152,-0.4263043480008431,1.0,-0.607938727350267,0.035838563279543344,0.05264990962198441,0.06357705056240154,-0.27704512728293007,0.7863436450538455,0.017427571980553638,-0.3881593808290898,-0.15989773318063402,-0.16986721702432073,-0.14609186777484473,0.8428878200852314,-0.042627514509495534,0.6558318592951816,-0.42896285289913594,-0.13491862418844944,-0.5469194067366743,0.5669735764111964,0.340127586125926,0.9137059044810795,-0.11815142060196705,-0.7788443824201311,0.6764792794308422,0.8762025070904015,0.3304787726113021,0.006550704919415217,0.29909187451279967,0.07183496780306338,-0.36338049154190966
OFCant_L,0.5861627880638841,-0.6860012452485991,-0.6107616907020147,0.38989345976636763,-0.4159563216186098,0.161706097532548,-0.6049973005619655,-0.5974631108402729,0.4202485735123384,-0.2385569523992004,-0.5007541666389259,-0.30365123050245785,0.6329948273574038,-0.5331129516634947,0.41106521989208616,-0.607938727350267,1.0,0.37542170214906173,0.38946043584565826,0.11201679628026895,0.5118886526786034,-0.3991315927243839,0.14869304923337687,0.6529280302371328,0.1157197233146334,0.25652921736369955,0.1466948643174866,-0.5885087876354215,0.3997998147890185,-0.5333270765261974,-0.018291763314943324,-0.20565940618304862,0.6769143097777475,-0.4358933783947646,-0.17019940864569993,-0.514819641055945,0.4680641622130977,0.8764092396176385,-0.6656495001105065,-0.6516317870161858,0.05728594448965402,0.23955707978861934,-0.291356701961328,0.4163203594054309,0.6021102514724196
Frontal_Inf_Tri_R,0.7138914134602797,-0.1861066199179257,-0.4723297305105783,0.5021090997732108,-0.6852316142874287,-0.12909040729666507,-0.38658512472488205,-0.272440601810814,0.5622082623662756,-0.021057292690642587,-0.19921012834803054,0.46619744124328405,0.7747152775945001,-0.18073754653747098,-0.04265292079242986,0.035838563279543344,0.37542170214906173,1.0,0.6834868965322667,0.20976709566327967,0.6883662940706837,-0.10894583958698867,-0.3215175978034462,0.6235419049081182,0.03247028621386337,-0.34538128182906486,-0.021475746651371676,-0.1214486652550269,0.46173156232004775,-0.3451593783692964,-0.6588356727179095,-0.556859193200125,0.5050242040489947,-0.37571542562458066,-0.05744322093825246,-0.0963126281373648,0.7253293953718538,0.35841858865112397,-0.4154115445055493,-0.1940035196080524,0.4383941033338704,0.36159083286435423,-0.4144998559791513,0.5044719376543818,0.3676574419561504
Thal_MDl_R,0.7290122357148355,-0.29286041783145506,-0.18861887473199723,0.6222147594506223,-0.3598898520444199,0.0773239338709387,-0.2279446322234388,-0.3541757344909088,0.7065773511688356,0.18039261357595612,-0.03087442541687278,0.4706531166274326,0.7120716641451152,-0.1764501552291711,-0.026923917406795866,0.05264990962198441,0.38946043584565826,0.6834868965322667,1.0,0.34699368108581824,0.5228420525557415,-0.10258672731094229,-0.24446923255452396,0.6349222462058413,0.15388129236574333,-0.1120827584978592,-0.08443586463421243,-0.22226401541626287,0.6055035449582211,-0.40087026368349593,-0.4445121358650148,-0.35109706708055755,0.5841985007038324,-0.2093267135388316,0.17386524118604021,0.020305712367482995,0.8078487240340095,0.37089339618628503,-0.34216688181797494,-0.22585494681462503,0.5647985476043185,0.5449373641013739,-0.37447790415602095,0.360368783397527,0.5230093633723746
Thal_IL_R,0.3331154405706901,-0.1603114209690671,0.06695111520153611,0.24220342815513818,-0.0638277238237803,0.4409691291095802,-0.07119257331608746,-0.07259993900708338,0.27099293576468786,0.15088298770996386,0.23984796422097426,0.19313044376498095,0.21369198145996288,-0.07977649693975654,-0.007020035476641476,0.06357705056240154,0.11201679628026895,0.20976709566327967,0.34699368108581824,1.0,0.09216105275201195,-0.0059846547511331494,0.05850963170674986,0.3328499331277126,0.2819039431942638,0.14691929573939702,-0.4324585732371872,-0.16809644793996617,0.28557924329430334,-0.12214680953246952,-0.1136078425598855,-0.06710313001181012,0.10310197824780024,0.05083896035265051,0.2534223437559167,0.059398348749628065,0.44906953549413436,0.12858266745296618,-0.03529834083995667,-0.1131714689028213,0.468563576141038,0.14085595255459135,-0.18200239536266752,0.10775048356477783,0.33539636075644325
Amygdala_R,0.6549937235494641,-0.44123272080967174,-0.6105679964450874,0.44438872391939854,-0.545914610303943,-0.016653375572712122,-0.6959726289429532,-0.45044470670031717,0.4901565469735754,-0.21735581057465642,-0.4395138728623145,0.26016200376860754,0.781436063410449,-0.37431890452978356,0.11851280639843641,-0.27704512728293007,0.5118886526786034,0.6883662940706837,0.5228420525557415,0.09216105275201195,1.0,-0.35477678338195695,-0.37211568334864054,0.5680536989426156,0.04096421293118876,-0.2972543884515644,0.06575786305170003,-0.4236717473684557,0.366534811948832,-0.488160706781872,-0.32544139509975906,-0.27168006450699317,0.5793804593562393,-0.4551898526039851,-0.1856896055741231,-0.2941844577417027,0.6697935010320291,0.542203767596452,-0.5576269698931203,-0.41425248703107515,0.2294593211043487,0.23491174063006398,-0.5073674998193917,0.4290408999561074,0.4379431511483873
Cerebellum_Crus2_L,-0.1750256644620683,0.6880762136327274,0.5163182942500585,-0.12739593207085992,0.19026921543974903,-0.0029815587540837785,0.6621522723037172,0.4426384272227422,-0.02534889892887833,0.43585452535785674,0.6757326117136278,0.4220499288243559,-0.3014398932693534,0.6241266473588822,-0.19775717450795136,0.7863436450538455,-0.3991315927243839,-0.10894583958698867,-0.10258672731094229,-0.0059846547511331494,-0.35477678338195695,1.0,0.34622639091123936,-0.24849926646107762,-0.11625471853839912,0.2972291954873416,0.07197089144208017,0.7682722362181229,-0.07502050812862852,0.7122375616693002,-0.4011099264134662,-0.34146559803573356,-0.4579887980174425,0.4763184224560466,0.2385024809696935,0.8076683878579606,-0.269229995253584,-0.5883889391387905,0.5939734709404897,0.7199428234208207,0.2503947237443023,0.007795329630158715,0.4626164127369236,0.10744886666857362,-0.28041824704215257
Temporal_Pole_Sup_L,-0.130314684687874,0.1407514311669796,0.29693823374828393,-0.11373295953347018,0.25251587166805206,0.28389751598574914,0.3556919853005806,0.09884787138936785,-0.0725479135300097,0.17749685272100846,0.2018228460529149,-0.25598945849172844,-0.2657529669460502,0.040356198800341234,0.13122719401961108,0.017427571980553638,0.14869304923337687,-0.3215175978034462,-0.24446923255452396,0.05850963170674986,-0.37211568334864054,0.34622639091123936,1.0,-0.06775275336700415,0.016111000340272554,0.6610754568004686,0.11844438683279267,0.11485956497905377,-0.0464202594811614,0.3195504415614594,0.18053796827853894,0.009761417132570047,-0.22212786689886657,0.3014593537201161,0.17420623342500496,0.24208106087671766,-0.2887497569279801,0.11681341424630115,0.2807551097629863,0.09180768821916806,0.014440249641502378,-0.04308763606314822,0.6865646015063194,0.07932378184634882,0.018640272492013058
Thal_VPL_L,0.8152471877326287,-0.6274507372021324,-0.620013564592539,0.7411153903510397,-0.7406997611649193,0.020932493076005285,-0.5369946680115586,-0.48756881701757904,0.5679764561309825,-0.26211710335143773,-0.38699318487691364,-0.01139384257587763,0.8709408360225429,-0.49164379695778954,0.20246281777466116,-0.3881593808290898,0.6529280302371328,0.6235419049081182,0.6349222462058413,0.3328499331277126,0.5680536989426156,-0.24849926646107762,-0.06775275336700415,1.0,0.3257893972759948,0.23592052179440806,0.06394222005615352,-0.5455995915489894,0.5745997910291772,-0.5595290034862527,-0.4874818309703392,-0.6522543410565091,0.8168482254167355,-0.6474630399615828,-0.09776411180394554,-0.3319237893243299,0.8047765171166505,0.7248513269606911,-0.6850991914687551,-0.6640433945081403,0.4605798144040923,0.5683264224802003,-0.39339960635543153,0.25273642010815456,0.7029458661975332
Thal_MDl_L,0.31830764302069225,-0.20558438084040184,-0.10940802187743917,0.4429840728243486,-0.1016846821792178,0.2184175617692849,-0.0923165507393271,-0.03640662889583498,0.20346884222969802,-0.09362303553167671,0.00304253768815356,-0.05122770506149985,0.2292828823982371,-0.15405635336827228,0.013869345188535217,-0.15989773318063402,0.1157197233146334,0.03247028621386337,0.15388129236574333,0.2819039431942638,0.04096421293118876,-0.11625471853839912,0.016111000340272554,0.3257893972759948,1.0,0.229976758736161,-0.008137881891710864,-0.18064138400999613,0.10120448366592986,-0.07211614703277311,0.0186401417589844,-0.07889734437662302,0.20888952477009803,-0.16577730411249986,0.2447796127059987,-0.10764135618878073,0.3071976684976873,0.15947943116885768,-0.052747728113088185,-0.23491154801459166,0.20587409172653984,0.37979156118424584,-0.07879903468849009,-0.2510505832109735,0.41627662255001335
Temporal_Inf_L,0.12550537899059086,-0.1822409289668265,0.11279032622335289,0.19059664570455054,0.144790736620233,0.42332864662509323,0.09820309269343529,-0.10971595886367205,0.15613057033165617,-0.04879357641126892,0.06952093161883534,-0.38782881262366087,-0.08345159160316791,-0.16427254926250498,0.32537316657303317,-0.16986721702432073,0.25652921736369955,-0.34538128182906486,-0.1120827584978592,0.14691929573939702,-0.2972543884515644,0.2972291954873416,0.6610754568004686,0.23592052179440806,0.229976758736161,1.0,0.2145842583596554,-0.07887616082279114,0.05944522496903538,0.14052328525415034,0.1649247809286133,-0.16322620059172413,0.10012546786037238,0.13441225717237645,0.2414408281967161,0.06431104306736078,-0.08194718211084291,0.2377367664999978,0.07523875156521588,-0.22169620708927074,0.2650282331560161,0.2189583859712827,0.3517225875473951,-0.0822695828179676,0.32976761134872407
OFCmed_R,0.04314748471737544,-0.03849621166242665,-0.11986995075748251,0.09664011269934114,-0.06577019829805932,-0.12224499162718243,-0.0961204951949964,-0.09326208478827488,0.0441339321101211,-0.20974128557860774,-0.19176650258039105,-0.19616009005379723,0.08492822330016082,-0.05123395072258751,0.4215418723226959,-0.14609186777484473,0.1466948643174866,-0.021475746651371676,-0.08443586463421243,-0.4324585732371872,0.06575786305170003,0.07197089144208017,0.11844438683279267,0.06394222005615352,-0.008137881891710864,0.2145842583596554,1.0,0.0614266534626691,-0.03854064930386916,0.061352757257915974,0.005003332979093883,-0.14415836288320408,0.22468033855155456,-0.08170645716600779,-0.03562969948916068,-0.08121970236221572,-0.10230658953435391,0.1279652541627567,-0.10404947210428545,-0.10951639286881834,-0.1285220598405415,0.1268343542727905,0.19567702565552236,0.042440438189687985,0.10419454087044376
Cerebellum_Crus2_R,-0.33707494931991316,0.9031700110181786,0.5914112612652406,-0.2597770173890503,0.33899511484142414,-0.10422284347721965,0.7209379661889008,0.622923411274047,-0.21204588280971495,0.478110556935787,0.6657675841353485,0.47228988531417493,-0.4716074169467865,0.7657403461463955,-0.29165897267101465,0.8428878200852314,-0.5885087876354215,-0.1214486652550269,-0.22226401541626287,-0.16809644793996617,-0.4236717473684557,0.7682722362181229,0.11485956497905377,-0.5455995915489894,-0.18064138400999613,-0.07887616082279114,0.0614266534626691,1.0,-0.23745973306994236,0.7340490565297083,-0.23608144484750537,-0.04842881042477325,-0.6796114265586243,0.5857220252617539,0.2276099937290892,0.7281241110560122,-0.43804286473581316,-0.7731997272368906,0.7232969739626367,0.8891741990399874,0.056541189204980954,-0.09813409416343385,0.3952191622638504,-0.010504461938663856,-0.47875437234960017
Thal_LP_R,0.550503362928328,-0.3056019250761968,-0.19842243558027725,0.47315135150679005,-0.2791220036838831,0.06967966770067094,-0.16649770315550172,-0.40432362310022907,0.548403209932343,0.13133205863325192,-0.07849513890982185,0.24014065465119683,0.5629678724838673,-0.16505589690144712,0.10997795543431681,-0.042627514509495534,0.3997998147890185,0.46173156232004775,0.6055035449582211,0.28557924329430334,0.366534811948832,-0.07502050812862852,-0.0464202594811614,0.5745997910291772,0.10120448366592986,0.05944522496903538,-0.03854064930386916,-0.23745973306994236,1.0,-0.38095055105788533,-0.31477082954651825,-0.2898393946194896,0.5361462777631893,-0.18118827571005303,0.07199611902920175,0.005398115504633542,0.6078703240941399,0.392983605932636,-0.36088721927659034,-0.25873745071982496,0.3948276074722885,0.4243029257517267,-0.30239950853767167,0.28586266730415993,0.45898362415773136
Cerebellum_7b_L,-0.4116970126083095,0.7745590734531301,0.6392981552175929,-0.2669443848028536,0.46774447863618074,0.0798218961522216,0.6704892408674586,0.5690042647868782,-0.2286836886019294,0.3807546072522469,0.5664418805592336,0.2803738375501253,-0.5723989695335915,0.584968543967923,-0.22936689476832056,0.6558318592951816,-0.5333270765261974,-0.3451593783692964,-0.40087026368349593,-0.12214680953246952,-0.488160706781872,0.7122375616693002,0.3195504415614594,-0.5595290034862527,-0.07211614703277311,0.14052328525415034,0.061352757257915974,0.7340490565297083,-0.38095055105788533,1.0,0.008730043029823033,0.09075027993030325,-0.6959560786671423,0.6153569075208514,0.3819695318827915,0.6607613878607719,-0.4888310736165752,-0.6935466552081546,0.7757235670922605,0.7496809820492337,-0.005173323324363379,-0.1309422982584671,0.5923886076209023,-0.14241248468760787,-0.4531884296929987
