,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,-0.14686712185917708,0.40808966849790423,-0.05030913682696407,-0.2626495617282126,0.18976003952401432,-0.047322042722914535,-0.11295216093081381,-0.29350370257344677,-0.2956213282452322,-0.3339853522346132,1.0,0.2170062513314381,0.2736153682456022,-0.1328133583567271,0.1485301711008911,-0.08595207429288705,0.31862768800486685,0.43139341739823395,0.10601286070380754,0.05199160893346655
Thal_LGN_R,-0.29361585149854724,0.35131110053271375,0.5577174379640003,0.41011422478849185,0.5243892925336242,0.6900886135950888,-0.4988842855182213,-0.4778133582824591,-0.21012097448843173,-0.2560973207963527,0.2170062513314381,1.0,-0.23836793576154805,0.2965417691335452,0.43611574581543117,-0.03763396559455772,-0.1328578338937221,0.5111609191893901,-0.08731062761808378,0.5688643880117074
Paracentral_Lobule_R,-0.009705640367163822,0.08550274499558327,-0.0601712635286869,-0.5427442448364623,0.28155660700059226,-0.2240984297705943,0.2161041144703546,-0.27903945155580534,-0.39802012780503454,-0.560528127895971,0.2736153682456022,-0.23836793576154805,1.0,-0.6701298427549311,0.10291262818435981,-0.018789538546725486,0.32288929774582315,0.2413473594931524,0.5347274180453089,-0.08196805534718367
Vermis_9,0.07327441723334514,0.12015545392187996,0.05947931464362956,0.46770142777683826,-0.25449070260538104,0.2624098431041279,0.05904288914260828,0.2815136755008965,0.4792019288552603,0.5429555907966718,-0.1328133583567271,0.2965417691335452,-0.6701298427549311,1.0,-0.006832839486625765,0.1324127650777178,-0.037165407131826804,-0.10184984306114905,-0.09649331909729648,0.043458292911035215
Amygdala_R,-0.6586963845443095,0.04096421293118876,0.5841393448557948,0.16548114343582093,0.542203767596452,0.4017124119441973,-0.5946070121785388,-0.41425248703107515,-0.20089089736598173,-0.5142945474818231,0.1485301711008911,0.43611574581543117,0.10291262818435981,-0.006832839486625765,1.0,-0.298753484204757,-0.2631920000756409,0.3506426140439405,-0.09626970729308049,0.8242869595492357
Temporal_Sup_L,0.3142116774794256,-0.006112701934411338,-0.2987216078328915,0.31104374924434186,-0.2792869397417602,0.25737875944398403,0.47494663075253,0.35725384830822804,0.2960031636367203,0.34464441215544056,-0.08595207429288705,-0.03763396559455772,-0.018789538546725486,0.1324127650777178,-0.298753484204757,1.0,0.11624286306616734,-0.28113979772394715,0.4806022813992024,-0.33118715515748304
Thal_Re_L,0.3031916051090627,0.27026657253384845,-0.4719183601366541,-0.45525946397674,-0.0784078340841568,-0.2974043182375515,0.3142515610407358,0.06947096886627077,-0.12462032145603569,0.08554495150450211,0.31862768800486685,-0.1328578338937221,0.32288929774582315,-0.037165407131826804,-0.2631920000756409,0.11624286306616734,1.0,0.1039016209482923,0.2675003615033452,-0.4445916742742128
Red_N_L,-0.23665683553518502,0.4723199932478961,0.24906317407226364,-0.23322677358061902,0.5435259766351421,0.200051234736902,-0.4204931473734308,-0.6120044933725128,-0.48190526725974675,-0.49439656211713645,0.43139341739823395,0.5111609191893901,0.2413473594931524,-0.10184984306114905,0.3506426140439405,-0.28113979772394715,0.1039016209482923,1.0,-0.047662614990983204,0.3603452622784586
Precentral_L,0.3424125812666621,0.1592495600282958,-0.07986993161171504,0.0834317955142805,-0.1985150721008098,0.046279002175007244,0.623758446150258,0.2324047278175086,0.2659079576159909,-0.06826420913808846,0.10601286070380754,-0.08731062761808378,0.5347274180453089,-0.09649331909729648,-0.09626970729308049,0.4806022813992024,0.2675003615033452,-0.047662614990983204,1.0,-0.18638361496518627
Frontal_Inf_Orb_2_R,-0.6163735342470893,0.06489728528484641,0.8239565400883012,0.3219945894963583,0.6631293959556687,0.5186938785846967,-0.6631072604778668,-0.49821742437431127,-0.22588648767723224,-0.5031627449585286,0.05199160893346655,0.5688643880117074,-0.08196805534718367,0.043458292911035215,0.8242869595492357,-0.33118715515748304,-0.4445916742742128,0.3603452622784586,-0.18638361496518627,1.0
