,Putamen_L,Cerebellum_Crus2_L,Caudate_R,Raphe_D,Cerebellum_8_L,Temporal_Mid_L,Thal_PuM_R,Cerebellum_7b_L,Fusiform_R,Frontal_Inf_Oper_L,ACC_sup_L,Frontal_Inf_Tri_L,Insula_L,ParaHippocampal_R,OFCmed_R,Thal_VPL_L,Frontal_Sup_Medial_L,Temporal_Inf_R,Cerebellum_3_R,Cerebellum_Crus1_R,ACC_sub_L,ParaHippocampal_L,ACC_pre_L,Thal_IL_R,Cingulate_Mid_R,Pallidum_R,Thal_VL_R,Cerebellum_4_5_L,Occipital_Inf_L,Temporal_Pole_Sup_L,Thal_MDm_R,Vermis_4_5,Cerebellum_10_L,Frontal_Med_Orb_R,SupraMarginal_R,Occipital_Sup_R,Temporal_Pole_Mid_L,Calcarine_L,ACC_pre_R,Thal_Re_L,ACC_sup_R,SN_pr_R,SN_pc_R,Postcentral_R,Thal_LP_R,Parietal_Sup_R,Cerebellum_6_L,OFCpost_L,Thal_MDl_R,Temporal_Inf_L,Frontal_Inf_Tri_R,Precentral_L,Thal_AV_R,Heschl_R,Paracentral_Lobule_L,Frontal_Sup_Medial_R,Precuneus_R,Fusiform_L,Temporal_Pole_Mid_R,Temporal_Pole_Sup_R,Parietal_Inf_R,Olfactory_L,Cerebellum_6_R,Vermis_6,OFClat_L,Parietal_Sup_L,Pallidum_L,Cerebellum_9_L,Frontal_Sup_2_R,Temporal_Mid_R,Red_N_L,Putamen_R,Rectus_R,Cerebellum_Crus2_R,Temporal_Sup_R,Thal_MGN_L,Thal_MGN_R,Paracentral_Lobule_R,Cerebellum_8_R,Thal_PuI_R,Rolandic_Oper_R,Vermis_3,SupraMarginal_L,Cuneus_L,Calcarine_R,Parietal_Inf_L,Thal_LGN_L,Temporal_Sup_L,Cerebellum_4_5_R,Frontal_Mid_2_R,Occipital_Inf_R,Caudate_L,Thal_MDl_L,Amygdala_R,Thal_LP_L
Cingulate_Mid_R,0.5050046688396008,0.07156557711190477,0.14147365525491976,-0.214671037698744,-0.01532928295844544,0.23381929565895107,0.17115639366184118,0.06032504064995112,0.10362647117515213,0.5091432304347002,0.6220168403656656,0.48180642002554763,0.2217731881906534,0.19184219924196355,0.1802742941521187,0.18909073051416764,-0.16750519297898364,-0.05279453817392203,0.2340065230317186,-0.04806485355276513,0.03314578372520631,0.2863668017640113,-0.23096077767437392,0.09192259107103973,1.0,0.49508478087824004,0.34239801082526244,0.4079055951752359,0.007002099033278367,-0.12853202095216415,0.40955091218354267,0.4861636023837816,0.2725757002295721,0.03357882256661929,0.2703352857006057,-0.07694193285041444,-0.0877000739706453,0.20944763486470408,0.05506812923271604,0.2588127410743889,-0.16157533852693964,0.21192526842484213,0.08005029915044548,0.3197584476330174,0.061432751649613086,0.007128832725052458,0.15392025221937125,0.035869908357563374,0.2104896822219271,0.2002251196272795,0.23204554631220775,0.3745801535665093,0.19821120282652502,0.3487005457586377,0.19069844636976999,-0.28935168364743885,0.14046052957326377,0.220650140683769,0.03129414670857039,-0.23373497964506706,0.09600096785355683,0.1882336216736566,-0.02911253447568219,0.12402830697926827,-0.019260482186556835,-0.07378918686049614,0.180481151522674,-0.08709181201852471,0.3349435288688707,-0.09559675300048956,0.25768780196874547,0.22844025897472559,0.17276196518577705,0.030948632846647537,-0.0076941581372660115,0.11580944034280309,-0.020309631152703834,0.3188747289196004,-0.02265715715949427,0.3966107274927561,0.4263584763598091,0.08353318521600137,0.3042122773203482,-0.08341312303341117,0.12630149730178591,0.13187549473030588,0.4150961045757875,0.26506543778641495,0.3532960589132595,0.585164691828642,-0.029067911020076758,0.15474907761875473,0.2255369873657051,0.1770072865591786,0.4007934161258113
Pallidum_R,0.6206516144418757,-0.0029815587540837785,0.2763912914288354,-0.06556954447643883,0.09281733842298655,0.576842495738056,-0.05558234765712507,0.0798218961522216,-0.030759723994844373,0.36221149577696743,0.22923395683207146,0.2345467324636882,0.3154093275613397,0.2629688868747185,-0.12224499162718243,0.020932493076005285,0.08764212770009491,-0.016082574752892032,0.3996233300159567,0.09424139036073594,0.09339981069359087,0.29483965429685405,0.028471984965223112,0.4409691291095802,0.49508478087824004,1.0,0.2102159161081575,0.2931857072588838,0.2392299950272355,0.28389751598574914,0.3449937634899679,0.3837978054485971,0.16245209326105117,0.20892409760349248,0.40094296802706764,0.3141497798383336,0.07140983931493017,0.45195084765484833,-0.07351179855103113,0.21975838183050736,-0.05986309813141726,0.19592953084713038,0.16632964919576626,0.47972657627211013,0.06967966770067094,0.373943277968951,0.2188808045178681,0.08655991252092736,0.0773239338709387,0.42332864662509323,-0.12909040729666507,0.5261961819891622,-0.052344906261599905,0.25455272420882047,0.49707918361505854,0.1460946147700929,0.4900816648915033,0.39921253849869887,-0.03590720684367276,-0.21590395234321078,0.4117299927189455,0.17170053567169766,-0.09179408943392,0.10497645509879655,0.0984776496354923,0.3159455631182254,0.5892880445171685,-0.025768704532850482,0.4014016989088574,0.003377966608665793,0.23199113115312553,0.27712185032349945,0.13304182716627616,-0.10422284347721965,-0.05739994416372997,0.3361341074085875,0.15155782536042137,0.48561921540242964,-0.10193069870656007,0.16789238241520169,0.29370647568527414,0.21498739100787978,0.43283254700943175,0.3590142231481409,0.3318695850688661,0.35595668924992957,0.44259439816000773,0.40475082014206815,0.3026491739901474,0.14948973523359604,-0.028129475800516838,0.3945796363182084,0.2184175617692849,-0.016653375572712122,0.2182854338895362
Thal_VL_R,0.5234021438451478,-0.40038209047270207,0.5618791736062143,-0.6772038696401427,-0.5902472150189231,-0.34992559152027214,0.8612443727203606,-0.6212698795705494,0.04288903037168417,-0.07667273702725798,0.8322500608849871,0.8313661258275562,0.2925797099101418,0.7806177063292348,-0.036997538121192164,0.8723892279104457,0.12751025625859644,-0.4178002164098635,-0.3812099976442811,-0.5807213987910692,0.4942219720395387,0.6827032761862589,0.6558543758662545,0.3965549240252234,0.34239801082526244,0.2102159161081575,1.0,0.5548688291638966,-0.7695074516421812,-0.24196810624393034,0.913991308767885,0.7846504301932218,0.47396807740547386,0.03314831099309826,-0.37258097964157916,-0.6799233954145935,-0.5482840717422366,-0.5552828462741725,0.8399277487407402,-0.22836445950268694,0.11641568776364361,0.5957056977057009,-0.47859495856744977,0.024783611014805453,0.5499066754138585,-0.34193924510278645,-0.5595529120762505,0.4515331123938864,0.6784917002539961,0.03175493421100269,0.6813018358954733,-0.10330771079921078,0.6264526603535979,0.617797653230102,-0.22565652998535374,0.06195347393316404,-0.21811879225815678,-0.09595797258949033,-0.5085173911123634,-0.14325818704757717,-0.26961892577987223,0.35030989340200874,-0.4486571344823301,-0.5726681019513675,0.7026838528590817,-0.4352729562443044,0.07183657837320521,-0.45436680827883563,0.36644545971857734,-0.6057183335258343,0.6733505362589391,0.6578640714160119,0.16534073143031303,-0.5995792762023698,0.10944371831087618,0.6190553417720924,-0.4447475152053182,0.11473584393344102,-0.6826051105912117,0.8322213596828286,0.5892926844031307,-0.7095712598938608,-0.1985290973380741,-0.6771678677019298,-0.6641611312231234,-0.2720818970017025,0.3450018166454672,-0.2862223050185462,0.37677586637455907,0.7672915807297876,-0.6386163608009021,0.5320595299452442,0.32382842195758654,0.6594979362969127,0.7805281441891794
Cerebellum_4_5_L,0.4918992733662699,0.06772337908782103,0.5225792820940085,-0.1260736063590895,-0.05304788015402593,0.07117066983796165,0.6386644382006069,-0.1813887445888374,0.4849879838208294,0.43711646727595127,0.49981676978907363,0.6937116961772011,0.6577096857374275,0.5666718470771609,-0.08664423606568793,0.5843578730001485,0.1889809676392213,0.10205483042836276,0.21728149339579278,-0.12758022457944862,0.28465942091583935,0.5013715288455984,0.25987527693187196,0.462729094178027,0.4079055951752359,0.2931857072588838,0.5548688291638966,1.0,-0.31828172127056825,-0.03632463676654813,0.610621499758697,0.7717361173510661,0.7703821695856666,-0.1579885404059804,-0.2447503624375331,-0.29561497529239006,-0.13054394341559497,-0.005857965258353274,0.45622862390989694,-0.20634063108573822,0.37722682258284396,0.3542901411223148,-0.13928740612402238,-0.24486667799260736,0.48169036832790557,-0.4618201564691427,0.08012214187251633,0.12968576833986598,0.6340515940707553,0.177458833153637,0.5461650261965344,0.11956446831860838,0.503910188348545,0.7570408860305481,-0.3257735028519607,0.10378725173301734,-0.21139514256522052,0.3818076818087579,-0.14786440452551736,0.23948053953792342,-0.31451163725825954,0.23543187863296616,0.16044006988168125,0.049733490358132376,0.18082745392684277,-0.42300115105770986,0.24216194520817197,0.18922514318666436,0.3399772390692921,0.031665524384911284,0.3163130701900484,0.6628326315913413,-0.04782788880118164,-0.13001422808093285,0.5596657742285628,0.5022471053800204,0.1125946322451135,-0.2560835253202313,-0.13445873865641397,0.5680821078834639,0.732078636563272,-0.12661694466212903,-0.02764622324500729,-0.2606166893793699,-0.09437095610755976,-0.21561128764545512,0.36703563007583934,0.295747090804842,0.9129602679604744,0.5214413892531662,-0.16529122907442376,0.5815959107475519,0.22969569493012473,0.407728239284163,0.5494283162276297
Occipital_Inf_L,-0.22141962515412128,0.6786277145528756,-0.4366878942197843,0.7772122237860014,0.8596589288272214,0.6983128784587169,-0.7801682674823018,0.7911064899037717,0.057794367376210326,0.30333675522677056,-0.6049888765919528,-0.5910816780320977,-0.02718904599256798,-0.5426513395468879,0.027932796280441104,-0.7219992820453771,-0.09780534801692134,0.5145946360728576,0.6633549873212495,0.7847648465684509,-0.4384848691688881,-0.43654045692183274,-0.5976059493086575,-0.12072510684378454,0.007002099033278367,0.2392299950272355,-0.7695074516421812,-0.31828172127056825,1.0,0.48003640392575475,-0.6506220575970821,-0.603192843124884,-0.28770534469041187,0.051447427574315134,0.48632293992287323,0.7497520513360777,0.6416597791607361,0.7929030945771278,-0.8229679680291546,0.3684780491311977,-0.07825564541880298,-0.43221780001526783,0.6515445509982932,0.0794020652725027,-0.3735304610837688,0.30600068048046647,0.8338738046112459,-0.3438973768044185,-0.49821380716866637,0.3413336801206842,-0.644759166328573,0.2959016418298645,-0.6316098266465353,-0.3516537025943751,0.2685379701535896,-0.06294068716996104,0.2725073821923378,0.5540446867340624,0.5336358636096885,0.06945607105471965,0.297433333278817,-0.18231818898931285,0.571132280937979,0.7763069995800678,-0.6861867880978136,0.34187348452832184,0.24345419854492312,0.6185131387393616,-0.16962882783005856,0.6479279690826147,-0.5567504407544772,-0.4363864259568274,0.01512586060699182,0.704781838034899,-0.039879702479487585,-0.4793848552939354,0.6507662986844575,-0.06150091010291937,0.7105254834051841,-0.7388627456100896,-0.3379331732197982,0.8959562583361411,0.3231507705847376,0.808817052627321,0.8563481118937785,0.26827423263801575,-0.27631449828755944,0.5133938649911218,-0.11621262113815649,-0.565172499686785,0.7329425843201621,-0.2614456186907397,-0.1329584453183492,-0.7437805088485582,-0.6555390228524803
Temporal_Pole_Sup_L,0.03116166226787699,0.34622639091123936,0.08288546349011112,0.3556919853005806,0.48988711571127147,0.6861359318832619,-0.20196774248875507,0.3195504415614594,-0.25598945849172844,-0.053424601217983606,-0.1773363530046361,-0.130314684687874,0.1651002380556183,-0.2862599478222392,0.11844438683279267,-0.06775275336700415,0.18564036799034184,-0.055389508081394055,0.12653528088183838,0.180473673443792,0.0050968736643684145,0.018640272492013058,0.07428749075665432,0.05850963170674986,-0.12853202095216415,0.28389751598574914,-0.24196810624393034,-0.03632463676654813,0.48003640392575475,1.0,-0.19543156818006452,-0.1766929467521313,-0.11330948653623246,0.22900409049462306,0.2626166382332434,0.25251587166805206,0.6865646015063194,0.3014593537201161,-0.1988199458675451,0.2573016675956516,0.15148765227956787,-0.011359450235073313,0.1965074046916594,0.15765470497642828,-0.0464202594811614,0.18053796827853894,0.31178976261790864,-0.0027979141014535408,-0.24446923255452396,0.6610754568004686,-0.3215175978034462,0.001564704607468136,-0.272955752821367,0.00773943627010154,-0.0282185460085701,0.31585101243665603,0.13678902936628884,0.533595950445122,0.09884787138936785,-0.16382413862639206,0.26674461861892335,0.07932378184634882,0.017427571980553638,0.33019212474525256,0.11681341424630115,0.009761417132570047,0.35133148548972454,0.24208106087671766,0.14872422990441886,0.05751278915510184,-0.1415663637296863,0.04955968140324899,0.1153554526297115,0.11485956497905377,-0.13909792134105625,-0.24102267089437446,0.2018228460529149,-0.038354656162981574,0.1407514311669796,-0.11554491180562262,-0.0725479135300097,0.3533988608107364,-0.006738207162590923,0.30377122788008687,0.2573291233668559,-0.1728372484237252,-0.14960315262457885,0.47603259723128993,0.014440249641502378,-0.24711101855147366,0.09180768821916806,0.3500943557210317,0.016111000340272554,-0.37211568334864054,-0.2167338934490098
Thal_MDm_R,0.6113862636682195,-0.37897915483675493,0.5761340602951468,-0.6180267427783094,-0.5015855372621071,-0.18312729836195565,0.7506242322821246,-0.5924995901457544,0.08778718899068616,0.08504285190503975,0.749282518143737,0.7931801745286658,0.36076023245147687,0.8237548812521768,-0.061041686968573136,0.7837811366847225,0.18263067032110758,-0.34973431945871997,-0.22553026481511584,-0.49777781993514325,0.5595282803735852,0.7551226277362746,0.566765589391639,0.465192829164324,0.40955091218354267,0.3449937634899679,0.913991308767885,0.610621499758697,-0.6506220575970821,-0.19543156818006452,1.0,0.8065367800446526,0.5138742234982022,0.06778041676508742,-0.20271959327577327,-0.460951138020613,-0.5345943922519478,-0.3566142970957691,0.7081664112908345,-0.17924912189352454,0.1386189525740514,0.6908755966305924,-0.3215233583533585,0.12524813726124784,0.5809123782588959,-0.19731751188056068,-0.457047997060568,0.479621111874066,0.7063490408327556,0.10939238540270108,0.5808259861424276,0.08215957473125864,0.5176970466322275,0.6849011090286254,-0.06261458820235168,0.11447310526527894,-0.03392738064931544,0.010423939683269096,-0.5297931729140132,-0.16614856643895373,-0.10854440712696872,0.39949948476642244,-0.3958315998601363,-0.46428828191425786,0.6615671790599091,-0.2621159567492113,0.20744189709266214,-0.37675916094897094,0.43677899777677714,-0.4975562555262269,0.584968070574543,0.703895006477114,0.23227170546389503,-0.5817282010354966,0.1789266699765687,0.6575418312111311,-0.31761126480046814,0.21433494360705993,-0.6521524050471428,0.7883727679651392,0.6748436380001592,-0.5758436124018252,-0.02515805532892414,-0.47692904131067865,-0.5052307599118994,-0.11332919657774497,0.4894159958175384,-0.13883500364655205,0.443142349530941,0.6959300013575236,-0.5845931459775175,0.5844270908609364,0.29339603302348993,0.6165134387703826,0.6906767098703323
Vermis_4_5,0.6061677433469053,-0.42762831231744397,0.5734538925485706,-0.5788695665830457,-0.5073397374708953,-0.05198882335087637,0.6957063607160385,-0.5248607283926057,0.05772788949463116,0.16020462786858888,0.6951944943882875,0.7924788262286631,0.3779815163642158,0.6341657233066157,-0.009838576338940102,0.7050600885971766,0.2291823433721893,-0.3952949463670464,-0.14807390942614299,-0.5683481634951497,0.39656340171542515,0.6578164575334599,0.4233205089483064,0.39961284952292525,0.4861636023837816,0.3837978054485971,0.7846504301932218,0.7717361173510661,-0.603192843124884,-0.1766929467521313,0.8065367800446526,1.0,0.532871811033948,0.10280181107059351,-0.08140411501734308,-0.4101959855007492,-0.37656375217999954,-0.24598025929750217,0.612040320507934,-0.14299230573418964,0.1907709148584094,0.5419609706047823,-0.3374836391769578,0.17883454152924202,0.4374081577731257,-0.13661737693085174,-0.40051973497775367,0.21026972060165716,0.586259628252196,0.1612531150814159,0.5264214807358276,0.12801850351063648,0.5609116825949516,0.6534286278027123,-0.05875546166958265,0.1461859716046862,0.03360721867789066,0.03625515340027488,-0.4273281170071667,-0.11586488742333129,-0.01954988609833038,0.1961973429852371,-0.40289521045683574,-0.33754304172254024,0.5684642873593794,-0.23090994313291469,0.21259298111729164,-0.4037311553206943,0.5650575682836982,-0.4448752805983812,0.6281810376484568,0.6215842865355922,0.02334900253807789,-0.5484269463140462,0.17119802443101229,0.5073125923055085,-0.34755499348582125,0.17670114302211662,-0.5810641659879547,0.852331381443628,0.674246150239763,-0.42376160093287996,0.007754106318233812,-0.438438028856619,-0.39112156838098194,-0.12316176432112651,0.5513810624487909,0.03476898623752323,0.6274430640203184,0.7121282369966545,-0.5917097750518054,0.5928268268549367,0.3199835672999898,0.5433693678851859,0.731789081585282
Cerebellum_10_L,0.29718280627810717,0.08993881351237523,0.33721201536805434,-0.05992358689238534,-0.017096232039705048,-0.08858477592629899,0.5580570529968295,-0.10491799953305384,0.6373996800078803,0.44763621904649353,0.4481272487240195,0.6009144154157919,0.5969132077574154,0.569769718364616,-0.13693834938165542,0.4775415913796248,0.12044801650280204,0.3000352831386244,0.2633044101968278,0.015715524418437637,0.23505290806879778,0.397066957277115,0.317438616532421,0.3828276632234018,0.2725757002295721,0.16245209326105117,0.47396807740547386,0.7703821695856666,-0.28770534469041187,-0.11330948653623246,0.5138742234982022,0.532871811033948,1.0,-0.3498524981525115,-0.3861737042475553,-0.24204960164540343,-0.12315614983144636,-0.03133313195872814,0.47710324550411987,-0.31322776977938277,0.34434071629540247,0.22367916510489852,-0.11573435577194734,-0.4017814094698853,0.3871041771128002,-0.5065392961966558,0.14911444530958395,0.23188162862090841,0.6623212479872119,-0.058715088455668585,0.569922163938601,0.201462142597489,0.4722535927202358,0.6352825323571136,-0.2893445540072181,0.16848189606851394,-0.2307626830283317,0.22003742688818215,-0.06010085827196209,0.40951389147321177,-0.44258455961541204,0.27028683081605837,0.3093075428859644,-0.034999610020742054,0.07976711581190717,-0.34530771931765664,0.04268372213852774,0.31275683213923167,0.17821701901568754,0.15275180106917208,0.1246383297062193,0.5820656491215145,0.013184292989527148,-0.03624735999995669,0.5783390334602255,0.5445382394077399,0.21111172988129978,-0.2827687666916981,-0.000865342820438137,0.4046343870587631,0.590853521775743,-0.17050136754730705,0.08951980037337805,-0.199871871132773,-0.03819040788215984,-0.025710204501935233,0.20337148561475848,0.20897492415295524,0.6986112218332188,0.3563395936782322,-0.006825587823690532,0.3968364538853434,0.214910175422981,0.43182672197452304,0.471610132747893
Frontal_Med_Orb_R,0.023468153803609646,-0.2524834475601258,-0.1330802038519711,-0.1720910257045094,-0.008274804947816558,0.33052247491327713,-0.039825407309115365,-0.1469148574861417,-0.6434656719069344,-0.4146800697488284,-0.06344595337220477,-0.1376035851730894,-0.3540049061131438,-0.01471159489060418,0.1562725548236168,0.07771917320552008,0.13306356578610612,-0.5255853230694847,-0.23593533952142193,-0.28363530692006067,-0.06520050605688459,0.25960336733000244,0.11637654201281092,-0.023708233155418888,0.03357882256661929,0.20892409760349248,0.03314831099309826,-0.1579885404059804,0.051447427574315134,0.22900409049462306,0.06778041676508742,0.10280181107059351,-0.3498524981525115,1.0,0.5021897152957188,0.15438522891839837,0.06596019316780968,-0.13370701326113482,-0.1768497299596721,0.3722674400255245,-0.0435043319872994,0.3036270731949054,0.07744751877748893,0.5911337172989967,-0.10934877218915982,0.492013196440977,-0.29667316539656546,-0.2937476936690968,-0.22215215288534054,0.5491485479746351,-0.4215779562390175,-0.049461571282321544,-0.2193324187286542,-0.08094317249384719,0.21698219825578238,0.17623036281690088,0.36923498863102766,0.22132915748881213,-0.1815851200090406,-0.5972661207767429,0.5939497527964406,-0.38608776746641016,-0.5293831447166785,-0.07150967628177758,0.295732655910922,0.18717551274308308,0.2312667106376601,-0.3594176841684018,0.34441463773283376,-0.42806719484539857,0.2513694809326467,-0.20390513291964033,-0.015319130391277835,-0.3674386909426749,-0.42686788102172074,-0.2083043854862399,-0.23196717180686352,0.2704545816606152,-0.4415689555587607,0.16239537321574407,-0.07807334042221407,0.0008149612157152293,-0.1033469370642455,0.10634302366858019,-0.15738111602814833,-0.15528123973687544,0.030232166240321358,-0.0919867097459714,-0.15224771030625497,0.10286930253057366,-0.498578022660854,0.12365289123710854,0.21636529979600228,-0.2848437029949692,-0.026748722585833842
SupraMarginal_R,0.018449709762609196,-0.07562839102391927,-0.27779918133905795,0.13613050105966643,0.21833620331601783,0.5824813048199882,-0.5558843093666536,0.21988311759282225,-0.38119070493979484,0.1744100255697488,-0.3142997562541926,-0.3055190549743024,-0.12838818638101926,-0.2918294769641539,0.1662936624212988,-0.46781130924698383,0.19260706190598847,-0.11613475545608518,0.25556307156421865,0.08240769132070813,-0.16658422175976878,-0.00723812077595554,-0.33507567508089,-0.15777103191264516,0.2703352857006057,0.40094296802706764,-0.37258097964157916,-0.2447503624375331,0.48632293992287323,0.2626166382332434,-0.20271959327577327,-0.08140411501734308,-0.3861737042475553,0.5021897152957188,1.0,0.70051268528265,0.29904846160694243,0.5022360274504147,-0.5723009847173329,0.4761669685875675,-0.08441183023321489,-0.040923971155258955,0.4149536629130024,0.7854277151497491,-0.27345089790906385,0.8143931845802485,0.18246605149115808,-0.2589751596075423,-0.32876316289664476,0.350085612072751,-0.5430074606830899,0.4747450846520425,-0.40201862936172245,-0.20077915195592388,0.6612805272545182,0.14008241574979607,0.7646682881032186,0.1750265541875679,0.12481603635522194,-0.3570996085722898,0.8880398435022627,-0.2527499224546636,-0.1805375902843954,0.2556261817307305,-0.11154233852777076,0.663873391401427,0.29489975442440297,-0.11343669101548193,0.41320229734881375,0.1313269023757477,-0.1213369268151378,-0.30930573321064053,0.018191462534053668,0.034493130563961694,-0.23462474355771704,-0.35059548255440987,0.09092541263666007,0.54192450181715,0.037594226927473884,-0.1960832089960011,-0.056441736876216515,0.4768545713301969,0.3966024756356677,0.6058023824763512,0.49662628576005063,0.37689941656336284,0.11430152328148978,0.36127483765684665,-0.2090638314604304,-0.13899957244946792,0.03211151131783732,-0.09236323339808855,0.021155190020964096,-0.4088251137115793,-0.30903233788024753
Occipital_Sup_R,-0.1678949228886689,0.19026921543974903,-0.3850254091120108,0.5372349991903602,0.5075997961934624,0.6042021016704702,-0.7788951437375229,0.46774447863618074,0.0283317551681856,0.31567614322485876,-0.6697929951158971,-0.5692128995063903,-0.03913114960666124,-0.3140567395510265,-0.06577019829805932,-0.7406997611649193,0.15163893573728462,0.39213406426332886,0.5624556306788571,0.5363029030883647,-0.33799411006078545,-0.24550408392111725,-0.4469121504331088,-0.0638277238237803,-0.07694193285041444,0.3141497798383336,-0.6799233954145935,-0.29561497529239006,0.7497520513360777,0.25251587166805206,-0.460951138020613,-0.4101959855007492,-0.24204960164540343,0.15438522891839837,0.70051268528265,1.0,0.40027011555392106,0.7741744846577917,-0.7516315125171458,0.306788468773679,0.02100552880867946,-0.28322095898925803,0.5659740018325083,0.3526648016094508,-0.2791220036838831,0.6899181827727683,0.5305650937260705,-0.2852309215682939,-0.3598898520444199,0.144790736620233,-0.6852316142874287,0.630212881267355,-0.5572421105231403,-0.2963094382808092,0.6613854019945872,0.2703821422543033,0.7212914266808241,0.27604265411966383,0.28123125798276977,0.026556479695697414,0.6469930867763353,-0.2798703568587284,0.30292863901097145,0.45088841932967005,-0.477893039400395,0.7929532290729999,0.3259918316442004,0.38202327100962996,0.07260827126190288,0.595317580376039,-0.4671454465830295,-0.3272630166490324,-0.018364772885317845,0.33899511484142414,0.014965181578800557,-0.305644267537667,0.48366124421531725,0.2822679553659989,0.40002920167870104,-0.6176986969906416,-0.22209162579166672,0.7026991929736639,0.5681028969404944,0.9418092111829894,0.8262049741178065,0.626967979099693,-0.07182942790389776,0.49333787768674137,-0.17879458855560149,-0.6571710412532913,0.46351868343357333,-0.19209484406171443,-0.1016846821792178,-0.545914610303943,-0.616059069027299
Temporal_Pole_Mid_L,-0.26928549904862287,0.4626164127369236,-0.25831859469102847,0.5794748283069384,0.6108437021860137,0.5617922926195361,-0.42819999368386563,0.5923886076209023,-0.03965506113929151,0.07234512851834733,-0.3133703220893985,-0.3554578297895429,-0.032813155897082474,-0.5300327340312506,0.19567702565552236,-0.39339960635543153,-0.02268202313939974,0.2203496131259951,0.36894592518964564,0.35260481667384136,-0.3182512913581928,-0.3152010218242105,-0.2484375709495133,-0.18200239536266752,-0.0877000739706453,0.07140983931493017,-0.5482840717422366,-0.13054394341559497,0.6416597791607361,0.6865646015063194,-0.5345943922519478,-0.37656375217999954,-0.12315614983144636,0.06596019316780968,0.29904846160694243,0.40027011555392106,1.0,0.43484020467112827,-0.42172657282219095,0.27569956866490364,0.04281284741658745,-0.31698454573499324,0.38595277988386356,0.039805161432447216,-0.30239950853767167,0.15190658732796686,0.5536647963621127,-0.3658172477870855,-0.37447790415602095,0.3517225875473951,-0.4144998559791513,0.09966157853779942,-0.36249587976948267,-0.2143013937836804,0.020470289972600753,0.1858541437891211,0.11357406106040545,0.4090215023281142,0.4107958657757683,0.015379226890898655,0.20852889637224017,-0.15146066538794958,0.29909187451279967,0.4346050552298043,-0.3399843776291549,0.10142131506709956,0.10110251217038797,0.45257039391954457,-0.021146135194537542,0.3502410412071985,-0.40270006434951733,-0.24730783711945598,-0.026891730771259285,0.3952191622638504,-0.09729414104959584,-0.44764665230486184,0.3172989649071719,-0.1450677034476024,0.49156901726667157,-0.37546107444232063,-0.21986536820756555,0.5648340737650926,0.09320725623179826,0.40841632170057995,0.5057320804752546,-0.009334538650772793,-0.3405146726027617,0.47983371723354834,-0.048962790132142234,-0.3901585491994021,0.409914835339686,-0.03306505212172094,-0.07879903468849009,-0.5073674998193917,-0.3483176407016518
Calcarine_L,0.11625283319411882,0.4763184224560466,-0.12930553381510038,0.605739937524246,0.6110120299427675,0.6454571481082937,-0.653114923867333,0.6153569075208514,0.3152489430525914,0.6324930335133842,-0.42615642823852756,-0.30204296891381377,0.25685761958398695,-0.27959780263794337,-0.08170645716600779,-0.6474630399615828,0.04870300082627468,0.5799996708430514,0.7839945309166989,0.6804897467344471,-0.24793339838060177,-0.3008250661624008,-0.5598269230421895,0.05083896035265051,0.20944763486470408,0.45195084765484833,-0.5552828462741725,-0.005857965258353274,0.7929030945771278,0.3014593537201161,-0.3566142970957691,-0.24598025929750217,-0.03133313195872814,-0.13370701326113482,0.5022360274504147,0.7741744846577917,0.43484020467112827,1.0,-0.6455954468537312,0.15426318413798026,0.009756698339099088,-0.3310410272718599,0.5379529027436669,0.11282656349482881,-0.18118827571005303,0.32114021187132963,0.7973407387904808,-0.1422793536735248,-0.2093267135388316,0.13441225717237645,-0.37571542562458066,0.5524610247094283,-0.4662692641733952,-0.031705529100478316,0.4313682703556724,0.015541697549081525,0.40582367294463506,0.4244002063919049,0.3642874536171998,0.20695824174165284,0.3174505386041066,0.05636865364436284,0.5669735764111964,0.6545491293511031,-0.5823050119933537,0.48303659402482346,0.39765388394036655,0.5468122231946204,-0.009568968360491311,0.7297484164290639,-0.4810863556611561,-0.09838559659109651,0.05166971400897232,0.5857220252617539,0.24402660087340777,-0.16194898793069054,0.6202340485990792,0.10607971922919032,0.6099363954957872,-0.5268964171535876,0.02528973730913632,0.7838131656523853,0.533835115617379,0.7886160980815585,0.9195497514659515,0.5039932381914473,0.05594542567116157,0.6478581756748849,0.12898780258211853,-0.4420747645527104,0.6911681608537561,-0.08098683132664754,-0.16577730411249986,-0.4551898526039851,-0.45661576247441465
