,Frontal_Inf_Oper_L,Postcentral_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_R,Caudate_R,OFCmed_L,ParaHippocampal_R,Vermis_4_5,Thal_VL_R,Red_N_R,Cingulate_Post_R,Vermis_1_2,SupraMarginal_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Cerebellum_Crus2_R,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Vermis_9,OFClat_L,Thal_MDl_L,Thal_MGN_L,Calcarine_R,Thal_PuI_R,Pallidum_R,OFCant_L,VTA_R,Frontal_Sup_2_L,Temporal_Mid_R,Paracentral_Lobule_R,Supp_Motor_Area_L,Precentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Heschl_R,Occipital_Sup_L,Thal_VPL_L,Thal_AV_L,SN_pc_L,Vermis_7,Thal_PuL_L,Cerebellum_6_L,Thal_PuA_L,Thal_LGN_R,Thal_MDl_R,SN_pc_R,Thal_MDm_L,Cerebellum_3_R,Raphe_D,Cuneus_L,Cerebellum_Crus1_L,Rectus_L,Cerebellum_4_5_L,Angular_L,Insula_L,Frontal_Inf_Oper_R,Putamen_L,Occipital_Inf_L,Vermis_3,Cerebellum_10_R,Thal_IL_L,Cerebellum_9_R,ACC_sub_R,Parietal_Inf_L,Insula_R,Cerebellum_Crus1_R,Temporal_Sup_L,Red_N_L,OFCmed_R,Frontal_Sup_2_R,Precentral_R,Vermis_8,Thal_IL_R,Frontal_Inf_Tri_R,Precuneus_L,ParaHippocampal_L,Cerebellum_7b_L,Thal_VPL_R,Cerebellum_9_L,Parietal_Sup_R,Temporal_Pole_Mid_L,Occipital_Sup_R,ACC_pre_L,Angular_R,OFCpost_R,Caudate_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Temporal_Mid_L,Putamen_R,Hippocampus_L,Fusiform_L,Hippocampus_R,OFCant_R,Thal_MDm_R,Thal_PuA_R,Heschl_L,Cerebellum_7b_R,Cerebellum_8_L,Cuneus_R,Frontal_Mid_2_L,Thal_PuM_L,Temporal_Pole_Sup_L,ACC_sup_R,SN_pr_R,ACC_sup_L,Thal_LGN_L,Thal_PuL_R
Thal_MDl_L,-0.012429355792293309,-0.01900126393243692,0.18224111756175132,-0.03640662889583498,0.021868838533992418,0.013869345188535217,0.3747693024797976,0.3199835672999898,0.32382842195758654,0.49915848627424203,0.2447796127059987,0.22479462054719065,0.10140241240863687,0.10120448366592986,0.06489728528484641,0.2255369873657051,-0.18064138400999613,-0.03856134443497148,0.21270053308623063,0.25330299835100656,0.12015545392187996,0.15947943116885768,1.0,0.07884102202565993,-0.10830470069363132,0.32040279992372,0.2184175617692849,0.1157197233146334,0.20888952477009803,0.34658836858192155,-0.21770697965215494,0.08550274499558327,0.4165161793874681,0.1592495600282958,0.19449458122786137,0.4429840728243486,0.1792327000275977,-0.13601393170161513,0.3257893972759948,0.40808966849790423,0.131604900381901,-0.09365815907661997,0.12981510412063887,-0.10862986646693386,0.1387897542364066,0.35131110053271375,0.15388129236574333,0.05997095506184033,0.5424212374087419,-0.010930343336421355,-0.0923165507393271,-0.06347193935235912,-0.09130654435333391,-0.012568477116034425,0.22969569493012473,-0.07555753322898788,0.14225177739878558,0.25826997912969796,0.08463728892400593,-0.1329584453183492,-0.0644906405171189,-0.20689547031849576,0.5213928010921732,-0.002072936820081873,0.02211044174154539,0.0026724802863316243,-0.09362303553167671,-0.10601029610333187,-0.006112701934411338,0.4723199932478961,-0.008137881891710864,0.314522861158562,0.1801180035592729,-0.13985826312344363,0.2819039431942638,0.03247028621386337,0.0012508148212500884,0.41627662255001335,-0.07211614703277311,-0.06091631499761201,-0.10764135618878073,0.0186401417589844,-0.07879903468849009,-0.1016846821792178,0.31801225053414783,-0.0713473227464882,-0.0017803331868210058,0.337036329139537,-0.06162705067133025,0.31830764302069225,0.09966301377831036,0.08921575157066984,0.4960533368914026,0.178218170415962,0.3071976684976873,0.12860713100789264,0.29339603302348993,0.32646010227977373,0.1399646751117886,-0.15405635336827228,-0.09551410054615661,-0.0930103681029138,0.2686250093371926,-0.10940802187743917,0.016111000340272554,0.1459371374554106,0.12320336192308394,0.2972263804132827,-0.022673134016949304,0.18285587600547554
Thal_MGN_L,0.12087215574542062,0.02862246770152703,0.1085177715498602,-0.2963542044283593,0.5118552192574513,0.005912995810007903,0.6481034734240956,0.5073125923055085,0.6190553417720924,0.32235881545720585,0.06546808561606338,0.5141883576698136,-0.09240693356299051,0.41140994483108906,0.600586346058984,0.11580944034280309,-0.3244175908890585,0.42980376817580646,0.5893239313545652,0.38799823156658403,0.1449959326462549,0.34985636103207557,0.07884102202565993,1.0,-0.2781754401827487,0.40105550009608254,0.3361341074085875,0.357135303389677,0.3629435013309819,0.17484310473335601,-0.11851384851167245,0.09104662283332234,0.3130676095724532,0.10402138820942645,0.14052899589572435,0.3565452605867688,0.4230010900782107,-0.20509233977064428,0.4672038038325249,0.030384760058863133,0.5099018426718545,-0.31430084522765617,0.2975575535127567,-0.19985735586290937,-0.19874825677821134,0.44940552036902126,0.5302156934513393,-0.34255169378021894,0.16136292788605458,0.03977243941646593,-0.4030728543147298,-0.24580768984590215,-0.38523647529097854,0.06146212585289687,0.5022471053800204,-0.38883383210222994,0.40139183046985705,0.45706863433194506,0.5494112418004488,-0.4793848552939354,-0.4865031028087145,-0.2694778339237911,0.30997654877151826,-0.20742682531131462,0.16378588899521593,0.028079346171055293,-0.0069598836652731534,-0.12540710736349692,-0.20129122465799848,0.33172308997442296,-0.35892177836164885,0.20943254953157467,-0.12002818272300375,-0.2922454462752855,0.5421984298180373,0.562648087298598,-0.07634121506601603,0.4222799274926565,-0.3166019266661061,0.4268203789377996,-0.07548624124756852,-0.26601498652526084,-0.44764665230486184,-0.305644267537667,0.4696263844793958,-0.3944309611102627,0.5983346063191586,0.3780391562222186,0.1837462786858278,0.5111885855675181,-0.31362740149734086,0.5510284934128938,0.22016445380003166,-0.09093909816327717,0.6605779615512578,0.17831962535146362,0.6575418312111311,0.6351525476638933,0.3604296068921504,-0.2248260085056739,-0.35581906736002433,-0.2752022274513082,0.1343411594178962,-0.25239427554136823,-0.24102267089437446,0.16541713982192624,0.3518600490307834,0.45777277512726394,0.3785609534852387,0.4509635750123103
Calcarine_R,0.5971750981757227,0.653920234202774,0.054592205481039144,0.5100172863700208,-0.3398998924261579,-0.2455003642220734,-0.3453490233697546,-0.39112156838098194,-0.6641611312231234,-0.08650687155216134,0.592766327670237,-0.30478905879234214,0.6114063643578698,-0.25846069407900313,-0.6225088002897302,0.12630149730178591,0.6828190741497049,-0.4416585824151328,-0.6381802117224096,-0.5560336809848822,0.12410620171212558,-0.7048535374299032,-0.10830470069363132,-0.2781754401827487,1.0,-0.6600475085265887,0.3318695850688661,-0.5610224128776057,-0.7327011879397806,0.07744872815886687,0.8158803120698953,0.05348264860464355,0.17529282371656618,0.5916062157630905,0.030203318755894985,-0.26538310218420347,-0.18755359062473298,0.8568568673809158,-0.7290581496155991,-0.1802937008123123,-0.5813867675321832,0.5753317828735798,-0.5168436422372258,0.8594773732664935,0.706863163542241,-0.4646211580753819,-0.2675800260591003,0.6178570805888014,0.12511980039366297,0.8264444839633639,0.7047817733203113,0.8601675155963311,0.6652406967677205,0.18016363685891365,-0.09437095610755976,0.7771616554448774,0.207371296124429,-0.18439659946781284,-0.11915447469824236,0.8563481118937785,0.841698785040281,0.7919235476628753,-0.5307967747376798,0.6911496594549386,-0.106897648464637,0.5812156838529906,0.6002841108280066,0.7689716326225329,0.6408839628711033,-0.5268871042486,-0.059883981524736764,-0.0734079696494427,-0.03447105599262402,0.5308200218064074,-0.06951068717133825,-0.4564014175886234,0.5932659292083811,-0.36699664276172345,0.7188788668814291,0.1197117491448238,0.6392652905031199,0.326843431253974,0.5057320804752546,0.8262049741178065,-0.563477355255048,0.6877585187521321,-0.4999730617495437,-0.23706631899293945,0.5347599177805434,-0.4001692170877212,0.6021433982981578,-0.24918413216760613,0.07750827638392802,0.3956479489863075,-0.46579798728881305,-0.2737067369409639,-0.5052307599118994,-0.3936341156486209,0.18444958629507763,0.6144474477933892,0.6770683661515735,0.8786465702728073,-0.054344854070061815,0.8503690827292293,0.2573291233668559,0.022701291221854745,-0.45170126038240316,-0.5157572340989502,-0.11310405769240468,-0.5006428537217541
Thal_PuI_R,-0.1082946710947727,-0.3186358834750009,0.11110465923702889,-0.5299680453982055,0.5648664433676174,0.3374044688130394,0.5368324976660013,0.852331381443628,0.8322213596828286,0.20032505532156988,-0.01503124573972796,0.5342532118775333,-0.20759458876194975,0.3810892020399474,0.6722613799467065,0.3966107274927561,-0.6578619946098491,0.4848176124747598,0.7669605923608895,0.763925445252305,-0.12154237984918334,0.7415424321596189,0.32040279992372,0.40105550009608254,-0.6600475085265887,1.0,0.16789238241520169,0.6370080781746695,0.7632498968853997,0.27652310424446686,-0.6829496478852953,0.1644417719222908,0.26854658458905195,-0.11963416489832793,0.13381155052363175,0.6471261860791695,0.5852928526292623,-0.5982597477737296,0.8140935800834339,0.3107673039357711,0.7173262339335225,-0.5946068328918871,0.645090333626308,-0.6002748326282644,-0.5059086957126343,0.6458902242296931,0.529025652538382,-0.5056792664514687,0.082090480624034,-0.4840013870023541,-0.7219532540095686,-0.6766914532494157,-0.5616753038033556,-0.12131119176485337,0.5680821078834639,-0.5810317270704161,0.188495157016501,0.4883396398625317,0.4605653423169017,-0.7388627456100896,-0.6500003028762638,-0.7227003581177943,0.6723088387150732,-0.5852440625120116,-0.011141574623188719,-0.3291724474459526,-0.3799266915742311,-0.7356648767804815,-0.14050885618687714,0.661349506611617,0.12509065412180642,0.4610157505351146,0.2790813260168684,-0.5506708770331853,0.26098574424904725,0.5485178563334047,-0.29447272485809733,0.6309819408600392,-0.6041531610482971,0.29442996214380834,-0.543843969276456,-0.19290777909023352,-0.37546107444232063,-0.6176986969906416,0.5375650524375934,-0.4849505605975976,0.507108010550167,0.5693011413651359,-0.13408678543597372,0.7929048065799834,-0.19124820792849492,0.5887866805275759,0.4179324944930973,-0.08684388445227378,0.703449317830476,0.32424274397745045,0.7883727679651392,0.6654142310958641,0.2184007065146112,-0.6670369753418629,-0.6013776820626723,-0.6304258031729096,0.31127583282075927,-0.6266804456278565,-0.11554491180562262,0.11182434866889668,0.5854044719703132,0.8090395500393828,0.4602273033002296,0.5559259919931709
Pallidum_R,0.36221149577696743,0.39922834246178907,0.1460946147700929,-0.03590720684367276,0.2763912914288354,0.17586774325330187,0.2629688868747185,0.3837978054485971,0.2102159161081575,0.26652823194575814,0.5246549519456374,0.027267962424306125,0.43283254700943175,0.06967966770067094,-0.13750291171168497,0.49508478087824004,-0.10422284347721965,0.09339981069359087,0.221071699116134,0.14948973523359604,-0.07836183230762774,0.0984776496354923,0.2184175617692849,0.3361341074085875,0.3318695850688661,0.16789238241520169,1.0,0.161706097532548,-0.05917965431020229,0.4341588595663626,0.003377966608665793,0.48561921540242964,0.5647239178379225,0.5261961819891622,0.08764212770009491,0.19813979662889056,0.25455272420882047,0.3545366275630334,0.020932493076005285,0.21401116218024488,0.04400582571326282,-0.016417196193854552,-0.17872103338249062,0.2188808045178681,0.3023496895072494,0.0951232438981133,0.0773239338709387,0.16632964919576626,0.03678805654210409,0.3996233300159567,-0.06556954447643883,0.3590142231481409,0.15537519238592565,0.21845363237276333,0.2931857072588838,0.33086336640296177,0.3154093275613397,0.0526900380534835,0.6206516144418757,0.2392299950272355,0.21498739100787978,-0.02565587766662971,0.1023885823278455,0.19654049948488525,-0.0601389637157763,0.35595668924992957,0.08234156224009619,0.09424139036073594,0.40475082014206815,0.23199113115312553,-0.12224499162718243,0.4014016989088574,0.46871948386964324,-0.06961915514143091,0.4409691291095802,-0.12909040729666507,0.49697108768053366,0.29483965429685405,0.0798218961522216,0.6558378853379611,-0.025768704532850482,0.373943277968951,0.07140983931493017,0.3141497798383336,0.028471984965223112,0.3390378814434707,-0.07747392132280331,0.3945796363182084,0.3051858757310313,0.2345467324636882,0.576842495738056,0.27712185032349945,0.47716008921635283,0.39921253849869887,0.08300051433782225,0.040424596558139306,0.3449937634899679,0.33484265717844997,0.18549803084980426,-0.07036654275063882,0.09281733842298655,0.34538712226748725,0.260629255848336,0.21671826317964282,0.28389751598574914,-0.05986309813141726,0.19592953084713038,0.22923395683207146,0.44259439816000773,-0.1457661834814013
OFCant_L,-0.30265006819588736,-0.28145169632744854,0.18086658232045877,-0.5974631108402729,0.4639809037398791,0.41106521989208616,0.43768267622861967,0.49288506789982106,0.6716823062250448,-0.014798042531482938,-0.17019940864569993,0.3096074742194911,-0.1717747754047188,0.3997998147890185,0.6068798738404183,0.07176226383389246,-0.5885087876354215,0.5586362261211564,0.7801889891528264,0.504155702967473,-0.2005760271859053,0.8764092396176385,0.1157197233146334,0.357135303389677,-0.5610224128776057,0.6370080781746695,0.161706097532548,1.0,0.6769143097777475,0.3044665491457827,-0.6351861929096998,0.2559525948047961,0.185934181142333,-0.1764293698225126,0.27553937855872945,0.38989345976636763,0.4145548292085898,-0.42844020678099043,0.6529280302371328,0.10115456385472685,0.6843882121152638,-0.49964970395720715,0.44564638934018935,-0.5718359769969282,-0.4895472384796893,0.48167230369001585,0.38946043584565826,-0.5087560683258049,-0.05274178124625482,-0.524238892478982,-0.6049973005619655,-0.4836392698080873,-0.4301185323371297,-0.10645174983925304,0.18021424730058802,-0.39342309085089305,0.14891998290624672,0.2888713233879288,0.3185447580884998,-0.5381837822480928,-0.6022912469239398,-0.6557401636979288,0.4970623353555335,-0.4246909905328886,0.12958203014958816,-0.2516354212490872,-0.2385569523992004,-0.5942055617789509,-0.23441383618110442,0.41473417078593544,0.1466948643174866,0.3796987139648719,0.282606572410662,-0.5173654611718466,0.11201679628026895,0.37542170214906173,-0.12166213095765185,0.6021102514724196,-0.5333270765261974,0.15897532373832368,-0.514819641055945,-0.018291763314943324,-0.291356701961328,-0.4159563216186098,0.6214192060809548,-0.29752931852283737,0.5810588411653825,0.41026423025327,-0.3140316646226383,0.5861627880638841,-0.1032676964377874,0.5456628892239181,0.1139420070231578,-0.08988253696232201,0.4680641622130977,0.4569968470362877,0.6369819381733004,0.4986127176770055,-0.017381211810520887,-0.5331129516634947,-0.4603770192642217,-0.4457879693779551,0.4498335076350941,-0.6107616907020147,0.14869304923337687,0.09763952940427734,0.5279180969683687,0.5217657452465314,0.19384020587388612,0.40422550426524745
VTA_R,-0.2643344905115434,-0.37560470454466904,0.15561611236835987,-0.7156700977047252,0.4570268799644253,0.3864662901303136,0.6328451988873433,0.6373353894395714,0.7770407020912787,-0.05434435390561103,-0.1698476174854508,0.5174199168756115,-0.29438552973035503,0.5361462777631893,0.6891092102939123,0.09194592573783578,-0.6796114265586243,0.55932352165434,0.6827967353324575,0.6000605682268099,-0.015689282883707235,0.7803862790045676,0.20888952477009803,0.3629435013309819,-0.7327011879397806,0.7632498968853997,-0.05917965431020229,0.6769143097777475,1.0,0.21612220663744802,-0.6404337060162502,0.003040608464450904,0.16333507521611157,-0.24969296079789807,0.23077482395802892,0.5432374135607897,0.5750724658628775,-0.6171607720380353,0.8168482254167355,0.18436400635527808,0.8117755431732379,-0.5000687310263895,0.5966938719865613,-0.6976419042321134,-0.5051985798140352,0.7104735984936976,0.5841985007038324,-0.5120684555988028,0.025154681700986874,-0.6028315847926036,-0.6042884963462112,-0.6784119213778671,-0.57744192956019,-0.2839914300580068,0.3797862645358145,-0.6106123566701585,0.12339669419666896,0.430461874694381,0.2140322338891843,-0.7667274122885892,-0.6820214618123964,-0.782273711743764,0.5739578624494845,-0.5779223622682113,-0.021705858549562647,-0.393544285290217,-0.2880149465467493,-0.7137271250451792,-0.28603339273135925,0.4469186043813395,0.22468033855155456,0.31437337964402884,0.11065413368191669,-0.5431012228221114,0.10310197824780024,0.5050242040489947,-0.35055486298084465,0.6546553194337336,-0.6959560786671423,0.021879977542549292,-0.48007618343688324,-0.2395838740369444,-0.48312280464384216,-0.5678317805351357,0.5896920128210881,-0.50849474515189,0.643299565430471,0.43641574473134237,-0.24422867346934019,0.6546158512292716,-0.32629460766295604,0.611464147999189,0.2719846239881612,-0.12676245474258208,0.7299787211588141,0.30567991800305494,0.7445664567218212,0.5578300435111011,0.06344332967987625,-0.6053163663677904,-0.5514568777015137,-0.6126996533494216,0.3410385709397862,-0.6369243955771874,-0.22212786689886657,0.1851082810080326,0.6001493017872225,0.602449822912556,0.17069027186091415,0.5827119774315719
Frontal_Sup_2_L,0.02643716012376883,0.2973538214823815,0.8756567359864226,-0.2283266475973185,0.14205042757805206,0.12881025221901596,0.30742130998452705,0.34071508786513444,0.21091717467834017,0.2508292328665473,0.4934867562203503,0.16877754736553532,0.2643443153714841,0.2790695604852008,0.168969319822902,0.05120765284262114,-0.37254675795135095,0.0653956020814881,0.2727809237520774,-0.008569521459154465,-0.0032540884741749446,0.41208385800030134,0.34658836858192155,0.17484310473335601,0.07744872815886687,0.27652310424446686,0.4341588595663626,0.3044665491457827,0.21612220663744802,1.0,-0.09906795078175185,0.2979233549552173,0.7330610610818644,0.5533897051038316,0.7252432122328053,0.43371460961373864,0.28568117845956936,0.2748979705353352,0.26049662965638015,0.1711703886962455,0.21126175356332372,-0.2322480658669725,0.1144851363201915,-0.12234047245632246,0.32835510746824814,0.3296382670982147,0.2072296295488991,0.06005793661020054,0.31181455439989614,0.0010187236597119622,-0.05584283361666141,0.2480001155764318,-0.1426640422085651,-0.04125875524774141,0.22771350754243055,0.246086918439456,0.29933686964859174,0.1548618130033529,0.14060591665764965,-0.021949915210662273,-0.020170896663526228,-0.2660339343737211,0.3895105607533089,0.1158388967922605,-0.0004263114289943557,0.21366094128980045,0.09680331101645916,-0.16071163619088547,0.3136158729295745,0.2731533338988223,-0.02213412844241215,0.7459826805037542,0.31718767473144,-0.3003047243058391,0.30152956648368784,-0.0736482967554883,0.429919092988403,0.4977821333150353,-0.14414074805436755,0.18919333964721766,-0.08364480615619883,0.41140127320820097,0.18025864096508784,0.26988452898978776,0.5166160615094044,0.3430175027984726,0.20736027895495496,0.5795456102161405,-0.08457568555853959,0.2565384056338345,0.38244812243827503,0.3317791973185903,0.4776738235036404,0.22482345697602749,0.3072694713799943,0.24907261470489242,0.29751501672863157,0.2817544591828954,-0.04099006938279052,-0.2558542622123499,-0.05549000807518404,0.2218253978786341,0.8137188949626101,0.16694700078182526,0.392685999247223,0.5622764089322834,0.2958366760288716,0.13945364542576708,0.09578044566344515,0.16280314653387776
Temporal_Mid_R,0.6210926161606336,0.4378615896605425,0.043013651808018666,0.4958601737658234,-0.21864263838657966,-0.4164788783360697,-0.21382403081337317,-0.4448752805983812,-0.6057183335258343,-0.013489022315714796,0.4864467510751361,-0.08479466214957831,0.3040794968311492,-0.12419929346769568,-0.35989292144341706,-0.09559675300048956,0.7483263228580704,-0.33323698310543887,-0.6037628263940502,-0.5674496767497771,0.35697960398309925,-0.7733822945430414,-0.21770697965215494,-0.11851384851167245,0.8158803120698953,-0.6829496478852953,0.003377966608665793,-0.6351861929096998,-0.6404337060162502,-0.09906795078175185,1.0,-0.359135660815169,-0.010082656869944076,0.343347039721907,0.09391941814125554,-0.2531624191280912,-0.04929975816810081,0.6387288876309133,-0.6131463218975389,-0.3100151330767515,-0.4528470986075635,0.6208726798661396,-0.41392555549898213,0.8373424556810558,0.6515267402815462,-0.2921885790481131,-0.04199626753678876,0.49426817946093266,0.1571023737346184,0.7617449843515306,0.7945798132170867,0.646295553288909,0.5685020360665552,0.19326107069242288,0.031665524384911284,0.4593719898096936,0.3978190879598789,0.04400257460218838,-0.19447476279313805,0.6479279690826147,0.6904219490130824,0.8339945597542207,-0.5593737704251128,0.6090248095844158,-0.015066153994687899,0.35727377159922935,0.7709059933982297,0.8193840381093117,0.48526371692548775,-0.6201112161792274,-0.206144382744856,-0.25995493472255193,-0.4525801508318493,0.6271172682804435,0.01622327521028617,-0.14226931104780227,0.24676956638823955,-0.4320907817864495,0.6390403000876882,0.003542654711781088,0.8226525680245351,-0.06550575204721511,0.3502410412071985,0.595317580376039,-0.46144658911523123,0.36535359258465294,-0.2569148060122581,-0.21151097542649971,0.5927467447863138,-0.3659774230992806,0.22841213295488222,-0.09121844857419045,-0.007393324912128815,0.28840453600405663,-0.23287816565620847,-0.3718831256858733,-0.4975562555262269,-0.3849534235681705,0.27439376760988915,0.632752653592601,0.6399065630588511,0.6364721464714672,-0.14383310951271838,0.8211387342357409,0.05751278915510184,0.26633935410228976,-0.4969359768663167,-0.5555056472276114,-0.20789530147870036,-0.26492908997526926
Paracentral_Lobule_R,-0.03974798812449915,0.5815308157584731,0.08637864056804,-0.12598010567403983,-0.03586272304185457,0.24556901866979136,0.010189077917257813,0.17670114302211662,0.11473584393344102,-0.06676426592214471,0.019333934144538593,-0.37209152878924134,0.5064980201680944,-0.13566323745698416,-0.08196805534718367,0.3188747289196004,-0.39515497067381555,0.05449734840917363,0.06473236534217434,0.08104911018902758,-0.6701298427549311,0.28155660700059226,0.08550274499558327,0.09104662283332234,0.05348264860464355,0.1644417719222908,0.48561921540242964,0.2559525948047961,0.003040608464450904,0.2979233549552173,-0.359135660815169,1.0,0.317616639790009,0.5347274180453089,-0.017437475978787937,-0.05362095472470579,-0.2240984297705943,0.3086020929714707,-0.16530979133623702,0.2736153682456022,-0.10617801075783144,-0.5334151251190993,-0.20963846491849958,-0.3000250701138221,-0.2456372912948781,-0.23836793576154805,-0.19230581757277407,-0.009705640367163822,-0.1300141629374922,-0.06768575346672544,-0.47342604776682856,0.2161041144703546,-0.3595922798418078,-0.09030185403443466,-0.2560835253202313,0.45945686201072833,-0.29466569310762686,-0.2833687920334344,0.2880663176875302,-0.06150091010291937,-0.12541670583755515,-0.3181665829095464,0.057190336288879234,-0.17932574595778641,0.01848734827034515,0.5983771226970278,-0.33821223365327346,-0.30510943147268277,-0.018789538546725486,0.2413473594931524,0.006823051882347282,0.36889968655052313,0.7225235081890918,-0.560528127895971,-0.03247895743221749,-0.2633304767627991,0.664732243656215,0.1363805661539422,-0.22451542185584145,0.387316326180585,-0.5746830758834164,0.7627075058098627,-0.1450677034476024,0.2822679553659989,0.009436781400228354,0.4902044454014988,-0.0601712635286869,-0.034197099145782554,0.04313323195262443,0.010037237597389548,0.15653950841728906,-0.12871620668633604,0.014129410819410843,-0.3450540325030217,-0.18134338616661871,0.195292717734334,0.21433494360705993,0.24014352994852672,0.09048705641215884,-0.22726445821128827,-0.41771571066503743,0.25527305536475997,0.09255221991936421,-0.14655698907507073,-0.038354656162981574,-0.3868678338090507,0.13737318060071801,0.16320121702286064,0.37985972718614525,-0.24804209612388595
Supp_Motor_Area_L,0.38149812170292824,0.4094717572692965,0.5115427845447841,-0.07297169666448933,0.1564089767617112,0.012222573450380398,0.5056708354203843,0.4578901287916242,0.3582194606726615,0.3253715494660324,0.5506048404130124,0.2833478145009015,0.4721774004944394,0.3643253960712901,0.07937494545069758,0.3819756181101112,-0.20875322402574506,0.01767977407830572,0.2480096167910136,0.20624337602353074,0.10218013670634345,0.2097034378825945,0.4165161793874681,0.3130676095724532,0.17529282371656618,0.26854658458905195,0.5647239178379225,0.185934181142333,0.16333507521611157,0.7330610610818644,-0.010082656869944076,0.317616639790009,1.0,0.700136121761749,0.4931434837784742,0.5505147218297087,0.42324839164857525,0.21862366215497028,0.30018051266315776,0.16596105598458616,0.1608560038410306,-0.06109209838233576,0.1285838065967802,0.03772710425736896,0.31019132370863517,0.38505704454268813,0.36463525961037996,0.1658194557042208,0.3751249897905293,0.25603084951377686,-0.05986146584063455,0.2549137616720241,-0.054928835600260004,0.032066215396540726,0.43514701075579915,0.20079202194747484,0.4257881954293955,0.338729806607215,0.35435294839207354,-0.013656606294519766,0.052280949720848596,-0.13403908984554577,0.33582280096289807,0.1096954161884748,-0.05508486503042517,0.35546160644809494,0.16351565111216165,0.00528203495873545,0.34549064211923863,0.3460120355386547,-0.15227063832132917,0.6657986375841717,0.2881073240311581,-0.12709201643289858,0.4568340345831207,0.03720233430481214,0.4267708730888541,0.5128368444862759,-0.12160527129148838,0.3389420133226767,0.004870243916350189,0.23130247734786916,-0.065952475283598,0.21380065342993382,0.35174095213749584,0.18967509760076462,0.1883843297586033,0.5103905688339598,0.26287339988442776,0.4128896286035484,0.38153494599434173,0.3560354363913265,0.5780687759658435,0.3192601905314949,0.3732384926859835,0.10761735257303823,0.5004677706376762,0.46848247412199384,0.25628249931381064,-0.07026239847029131,-0.017479067427166532,0.2507337466018791,0.6433366901128638,0.13596738729277258,0.1188147627752052,0.4226497333847171,0.3116787788576794,0.2732814336701359,0.21814807162428845,0.17748058797867844
Precentral_L,0.5558208220294331,0.8765612950388719,0.3995002555760077,0.17946162440227217,-0.1378351525002162,-0.11269814457195154,0.12966787225490187,0.12801850351063648,-0.10330771079921078,0.07530796893720913,0.6174498043312286,-0.07741588456019032,0.7815226977167885,0.050512704555141445,-0.18638361496518627,0.3745801535665093,0.07921280823055293,-0.20637952700295764,-0.2414889998320138,-0.17701731417555763,-0.09649331909729648,-0.1985150721008098,0.1592495600282958,0.10402138820942645,0.5916062157630905,-0.11963416489832793,0.5261961819891622,-0.1764293698225126,-0.24969296079789807,0.5533897051038316,0.343347039721907,0.5347274180453089,0.700136121761749,1.0,0.291508287159627,0.21659317637835598,0.046279002175007244,0.6945227660952911,-0.26180234089636756,0.10601286070380754,-0.2504985422531162,-0.01725687848544973,-0.20569509047779613,0.3008663709156454,0.40682979586639767,-0.08731062761808378,0.08035986836019923,0.3424125812666621,0.2819092889482774,0.49876929972949813,0.14299970509883145,0.623758446150258,0.033071209802533606,-0.006537356522692425,0.11956446831860838,0.6591634603387039,0.24479935250501342,0.039413220063337084,0.16697057327979292,0.2959016418298645,0.3513316718295632,0.2347211505407301,-0.06636919653358483,0.26927090406379467,-0.05380394662196675,0.7934966887317912,0.2940431130044874,0.2518630944953784,0.4806022813992024,-0.047662614990983204,-0.12178554230460532,0.43352621579686307,0.26840251773470136,-0.06826420913808846,0.16974745478935,-0.20539129426482872,0.7698572971040744,0.12182831152696688,0.1504092840958708,0.3236380034767636,0.14393374204815215,0.5197402417225134,0.09966157853779942,0.630212881267355,-0.09830231677874271,0.591407565917129,-0.07986993161171504,0.11767125774093119,0.5023379530381775,0.049749969436594314,0.3991409765639289,0.04755518726289219,0.35655224900597143,0.08189906349099262,0.0027342616088204454,-0.02297352969409895,0.08215957473125864,0.1433186720518856,0.3929186331368455,0.19736546645878156,0.08174016830919234,0.6620967038580513,0.30874727520716977,0.4745959194032374,0.001564704607468136,0.1711340531465037,-0.052418740033088405,-0.02270240824687875,0.18406507459725363,-0.20201338436819366
