,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Vermis_9,0.07327441723334514,0.12015545392187996,0.05947931464362956,0.46770142777683826,-0.25449070260538104,0.2624098431041279,0.05904288914260828,0.2815136755008965,0.4792019288552603,-0.044689258663725154,0.5429555907966718,-0.1328133583567271,0.2965417691335452,-0.6701298427549311,1.0,-0.006832839486625765,0.1324127650777178,0.04884781216503784,-0.037165407131826804,-0.09649331909729648,0.20650275503294166,0.043458292911035215,0.4067798907326811,-0.2642953737052748,0.5732905778560726,0.31939115821860187,0.36132390922119123,-0.47467705254106135,-0.3386373310022209,-0.3731058211238397,0.4106850675752273,-0.04349486968132996,-0.05688048752378584,0.14225416057059542,0.10218013670634345
Amygdala_R,-0.6586963845443095,0.04096421293118876,0.5841393448557948,0.16548114343582093,0.542203767596452,0.4017124119441973,-0.5946070121785388,-0.41425248703107515,-0.20089089736598173,-0.03608647712535361,-0.5142945474818231,0.1485301711008911,0.43611574581543117,0.10291262818435981,-0.006832839486625765,1.0,-0.298753484204757,0.7571995520190887,-0.2631920000756409,-0.09626970729308049,0.07741628090008895,0.8242869595492357,0.2910556519469766,-0.09442551921879877,-0.590356430904499,0.6697935010320291,-0.42797288177923304,-0.27168006450699317,-0.2142530110606373,-0.4088251137115793,-0.507153154508584,0.47040538854292074,-0.545914610303943,0.4379431511483873,0.0313386333223125
Temporal_Sup_L,0.3142116774794256,-0.006112701934411338,-0.2987216078328915,0.31104374924434186,-0.2792869397417602,0.25737875944398403,0.47494663075253,0.35725384830822804,0.2960031636367203,-0.0179567429150357,0.34464441215544056,-0.08595207429288705,-0.03763396559455772,-0.018789538546725486,0.1324127650777178,-0.298753484204757,1.0,-0.35570854161113885,0.11624286306616734,0.4806022813992024,0.00033484607235692706,-0.33118715515748304,0.48699436877027147,0.3857134587262992,0.3596778534664489,-0.10533636751183233,0.401140563374474,0.19831381605767598,0.41297463533556095,0.36127483765684665,0.5272730946564042,-0.13590531148007745,0.49333787768674137,-0.06183922818097384,0.34549064211923863
ACC_pre_R,-0.6342411336369529,0.18838929068739227,0.7773195409832248,0.17016875499424117,0.7262836197908908,0.5259165231861372,-0.7590062753264515,-0.5588588999622742,-0.3448497923052173,0.11169286688626899,-0.5290129265192557,0.19238318681509795,0.667850296917478,-0.05039447034732714,0.04884781216503784,0.7571995520190887,-0.35570854161113885,1.0,-0.29656096630929374,-0.2300497974093113,0.24397692001991594,0.8871753974761154,0.27984548380451685,-0.3655696948201759,-0.5723690580201289,0.7936031684019242,-0.5784458213375271,-0.49293263454278724,-0.45720882848176286,-0.5723009847173329,-0.6230832503732834,0.6265671396094605,-0.7516315125171458,0.546889172209234,0.1542958383994696
Thal_Re_L,0.3031916051090627,0.27026657253384845,-0.4719183601366541,-0.45525946397674,-0.0784078340841568,-0.2974043182375515,0.3142515610407358,0.06947096886627077,-0.12462032145603569,-0.034504891166249545,0.08554495150450211,0.31862768800486685,-0.1328578338937221,0.32288929774582315,-0.037165407131826804,-0.2631920000756409,0.11624286306616734,-0.29656096630929374,1.0,0.2675003615033452,-0.017310851705894817,-0.4445916742742128,-0.22443038671700824,0.1989439556094367,0.15892729793542582,-0.36540742163455775,0.11021077268689775,0.2230300205244627,0.2680771926205106,0.4761669685875675,0.2546034389151643,-0.15008422032049254,0.306788468773679,0.07100549399336767,0.21240157458532602
Precentral_L,0.3424125812666621,0.1592495600282958,-0.07986993161171504,0.0834317955142805,-0.1985150721008098,0.046279002175007244,0.623758446150258,0.2324047278175086,0.2659079576159909,0.0694437931048213,-0.06826420913808846,0.10601286070380754,-0.08731062761808378,0.5347274180453089,-0.09649331909729648,-0.09626970729308049,0.4806022813992024,-0.2300497974093113,0.2675003615033452,1.0,0.07530796893720913,-0.18638361496518627,0.24479935250501342,0.8765612950388719,-0.01725687848544973,0.0027342616088204454,0.2347211505407301,0.6504842249617947,0.7698572971040744,0.4747450846520425,0.10752811973879052,0.1433186720518856,0.630212881267355,0.12182831152696688,0.700136121761749
Red_N_R,0.0592426021643387,0.49915848627424203,0.048840648592164256,0.10559263372553684,0.02377882592527428,0.13137039595004993,-0.036256257461588524,-0.06769753440554081,0.12894178570544296,0.29917975452620443,-0.08855623569674873,0.3055914754703883,0.312218483598009,-0.06676426592214471,0.20650275503294166,0.07741628090008895,0.00033484607235692706,0.24397692001991594,-0.017310851705894817,0.07530796893720913,1.0,0.13511505398197163,0.3210113201135951,-0.060552035180594405,-0.10947229431248716,0.33020613909781665,-0.05703453974436446,-0.11329075064142288,-0.07832103508936637,-0.21294248738790492,-0.21792039232249016,0.3983607575057844,-0.19953865318145428,0.22070373999771356,0.3253715494660324
Frontal_Inf_Orb_2_R,-0.6163735342470893,0.06489728528484641,0.8239565400883012,0.3219945894963583,0.6631293959556687,0.5186938785846967,-0.6631072604778668,-0.49821742437431127,-0.22588648767723224,0.0561134318621753,-0.5031627449585286,0.05199160893346655,0.5688643880117074,-0.08196805534718367,0.043458292911035215,0.8242869595492357,-0.33118715515748304,0.8871753974761154,-0.4445916742742128,-0.18638361496518627,0.13511505398197163,1.0,0.3647690055887993,-0.258664545239535,-0.5719535833881827,0.8027350120867689,-0.5122438019673835,-0.3655777327284405,-0.36718367747657393,-0.510511803521777,-0.5848574367986852,0.5358391486715139,-0.620230818025701,0.5382740643214068,0.07937494545069758
Insula_L,-0.0057470294250194145,0.14225177739878558,0.28769284900040965,0.7460238825099292,0.07192131771963878,0.6611369162728996,0.021586646089301036,0.18398923940337805,0.38479408876163534,0.10337860904151128,0.17603952999255704,-0.061575477949041425,0.49018099389559766,-0.29466569310762686,0.4067798907326811,0.2910556519469766,0.48699436877027147,0.27984548380451685,-0.22443038671700824,0.24479935250501342,0.3210113201135951,0.3647690055887993,1.0,0.06999325414219561,0.19244502770161462,0.5277475372089575,0.20654868696379852,-0.24200392368033277,-0.022263657048989537,-0.12838818638101926,0.26091014077060226,0.31537875922441727,-0.03913114960666124,0.3547872304072626,0.4257881954293955
Postcentral_L,0.356395243473964,-0.01900126393243692,-0.13806966181303953,0.03570439351662286,-0.3172884388969881,-0.1558179684943564,0.6828430039246173,0.35643212696294524,0.35656324011615576,-0.045601615959947744,-0.11394678715106067,0.056551790497674004,-0.3234286213635112,0.5815308157584731,-0.2642953737052748,-0.09442551921879877,0.3857134587262992,-0.3655696948201759,0.1989439556094367,0.8765612950388719,-0.060552035180594405,-0.258664545239535,0.06999325414219561,1.0,-0.08553069164315807,-0.1801224976693109,0.2942542215104048,0.8328025926149634,0.8470759740037839,0.4641285293075575,0.04922197723012315,-0.03809671189366434,0.7206771600007151,-0.12695290706860438,0.4094717572692965
Vermis_7,0.5283529230197722,-0.09365815907661997,-0.4482601356838878,0.28338904531931536,-0.6579952758544195,-0.05467407606494652,0.4594320262882429,0.688769602396779,0.585208978189508,-0.13098257460535573,0.9287646223441046,-0.3109430105512531,-0.19023635891035698,-0.5334151251190993,0.5732905778560726,-0.590356430904499,0.3596778534664489,-0.5723690580201289,0.15892729793542582,-0.01725687848544973,-0.10947229431248716,-0.5719535833881827,0.19244502770161462,-0.08553069164315807,1.0,-0.3544190436752298,0.7503834986448505,-0.2089984102234487,-0.1076187454177538,0.06709270614321612,0.8897438072830669,-0.41189021191904124,0.3548119599377626,-0.2579225381129528,-0.06109209838233576
Hippocampus_R,-0.39066382529657356,0.3071976684976873,0.7492350047479739,0.5066955533424631,0.5145882977493149,0.7271648246749411,-0.5087196451997027,-0.457058849479738,-0.08689922435469538,0.2759406160483054,-0.34907175731428014,0.12333994556995823,0.7997510703485757,-0.18134338616661871,0.31939115821860187,0.6697935010320291,-0.10533636751183233,0.7936031684019242,-0.36540742163455775,0.0027342616088204454,0.33020613909781665,0.8027350120867689,0.5277475372089575,-0.1801224976693109,-0.3544190436752298,1.0,-0.4627392175614131,-0.39410947631525045,-0.3176314160395404,-0.45242959869102123,-0.4274184551772724,0.693715908521787,-0.5043182742057273,0.6787652485033797,0.3732384926859835
Cerebellum_10_R,0.5021470198926867,-0.20689547031849576,-0.4448753541857384,0.25723278043278575,-0.8154203522628954,-0.27077863284656956,0.5799368936257074,0.9430997121377384,0.8001834578384975,-0.3387568609368368,0.7633598138703802,-0.2853141723136992,-0.4689256411638372,-0.3181665829095464,0.36132390922119123,-0.42797288177923304,0.401140563374474,-0.5784458213375271,0.11021077268689775,0.2347211505407301,-0.05703453974436446,-0.5122438019673835,0.20654868696379852,0.2942542215104048,0.7503834986448505,-0.4627392175614131,1.0,0.08853180255255891,0.14707862461596635,0.07854596794229106,0.7542331495949881,-0.4862240986329011,0.47602866889183837,-0.5072459559747728,-0.13403908984554577
Parietal_Sup_L,0.3282466954143677,-0.07889734437662302,-0.23061965698716444,-0.22131324762811108,-0.17838029054996815,-0.3974771952827497,0.7154872142351224,0.1312999991571654,0.08599467211306659,-0.016311607150442775,-0.254520800963956,0.08649098155866702,-0.4801109571090018,0.6673769085997331,-0.47467705254106135,-0.27168006450699317,0.19831381605767598,-0.49293263454278724,0.2230300205244627,0.6504842249617947,-0.11329075064142288,-0.3655777327284405,-0.24200392368033277,0.8328025926149634,-0.2089984102234487,-0.39410947631525045,0.08853180255255891,1.0,0.8852997506935597,0.663873391401427,-0.08758858849060196,-0.1825937842795136,0.7929532290729999,-0.19018803426480155,0.2016752129707226
Precuneus_L,0.2992490371224965,0.0012508148212500884,-0.25041539930342077,-0.17220223589044226,-0.11785773526558654,-0.23320909114965796,0.7440706929453454,0.15754977600409228,0.08792844692685621,0.037105482859399935,-0.17420790448478157,0.06112376466577211,-0.3643608514081495,0.664732243656215,-0.3386373310022209,-0.2142530110606373,0.41297463533556095,-0.45720882848176286,0.2680771926205106,0.7698572971040744,-0.07832103508936637,-0.36718367747657393,-0.022263657048989537,0.8470759740037839,-0.1076187454177538,-0.3176314160395404,0.14707862461596635,0.8852997506935597,1.0,0.6454124316706799,0.09297536758303275,-0.11185780365599587,0.7810757391836868,-0.07056022637760938,0.4267708730888541
SupraMarginal_R,0.4149536629130024,0.021155190020964096,-0.48094608841759573,-0.23462474355771704,-0.11154233852777076,-0.20077915195592388,0.6058023824763512,0.03211151131783732,-0.11613475545608518,0.028027533278140504,-0.010189966208896105,0.09090576981808274,-0.3566813067465066,0.54192450181715,-0.3731058211238397,-0.4088251137115793,0.36127483765684665,-0.5723009847173329,0.4761669685875675,0.4747450846520425,-0.21294248738790492,-0.510511803521777,-0.12838818638101926,0.4641285293075575,0.06709270614321612,-0.45242959869102123,0.07854596794229106,0.663873391401427,0.6454124316706799,1.0,0.2556261817307305,-0.17759864848349025,0.70051268528265,-0.00723812077595554,0.24861638213212015
Vermis_6,0.4396336452918868,-0.11233468408698588,-0.5490482866450579,0.23936013851518628,-0.5871759999629336,-0.02011336519802269,0.5062649842577471,0.6513894884319067,0.47246838112246947,-0.20210408186380138,0.8494440420234448,-0.26667908797806533,-0.25334439375036355,-0.36445413049580044,0.4106850675752273,-0.507153154508584,0.5272730946564042,-0.6230832503732834,0.2546034389151643,0.10752811973879052,-0.21792039232249016,-0.5848574367986852,0.26091014077060226,0.04922197723012315,0.8897438072830669,-0.4274184551772724,0.7542331495949881,-0.08758858849060196,0.09297536758303275,0.2556261817307305,1.0,-0.4780456235886295,0.45088841932967005,-0.2567099184151847,-0.021004133574163815
Thal_PuA_R,-0.1384341952438453,0.32646010227977373,0.5397362256735958,0.14583021485567552,0.5098633072616464,0.5357059906215825,-0.3612260720614687,-0.4459997077886447,-0.22325988877364228,0.5158708559769368,-0.45715914236203303,0.18705432135904165,0.6352806635399199,0.24014352994852672,-0.04349486968132996,0.47040538854292074,-0.13590531148007745,0.6265671396094605,-0.15008422032049254,0.1433186720518856,0.3983607575057844,0.5358391486715139,0.31537875922441727,-0.03809671189366434,-0.41189021191904124,0.693715908521787,-0.4862240986329011,-0.1825937842795136,-0.11185780365599587,-0.17759864848349025,-0.4780456235886295,1.0,-0.4002742137043993,0.5985935042463875,0.46848247412199384
Occipital_Sup_R,0.5659740018325083,-0.1016846821792178,-0.4428694556154744,0.014965181578800557,-0.477893039400395,-0.2963094382808092,0.9418092111829894,0.46351868343357333,0.39213406426332886,-0.1266504262688841,0.27387637962197753,-0.14107664928814118,-0.5035845508406225,0.2822679553659989,-0.05688048752378584,-0.545914610303943,0.49333787768674137,-0.7516315125171458,0.306788468773679,0.630212881267355,-0.19953865318145428,-0.620230818025701,-0.03913114960666124,0.7206771600007151,0.3548119599377626,-0.5043182742057273,0.47602866889183837,0.7929532290729999,0.7810757391836868,0.70051268528265,0.45088841932967005,-0.4002742137043993,1.0,-0.24550408392111725,0.21380065342993382
ParaHippocampal_L,-0.16228561831742974,0.41627662255001335,0.4887895222328851,0.12187614146888383,0.6411368460426354,0.5404274921985897,-0.27973591659749264,-0.5658831963554768,-0.37220874494759787,0.3834179918099437,-0.35055532235728815,0.1873590510568672,0.6242499010419508,0.1363805661539422,0.14225416057059542,0.4379431511483873,-0.06183922818097384,0.546889172209234,0.07100549399336767,0.12182831152696688,0.22070373999771356,0.5382740643214068,0.3547872304072626,-0.12695290706860438,-0.2579225381129528,0.6787652485033797,-0.5072459559747728,-0.19018803426480155,-0.07056022637760938,-0.00723812077595554,-0.2567099184151847,0.5985935042463875,-0.24550408392111725,1.0,0.5128368444862759
Supp_Motor_Area_L,0.1658194557042208,0.4165161793874681,0.1883843297586033,0.17366856071649872,0.2097034378825945,0.42324839164857525,0.2549137616720241,-0.1537410498727564,0.0046782731835407045,0.37589050310926786,-0.12709201643289858,0.16596105598458616,0.38505704454268813,0.317616639790009,0.10218013670634345,0.0313386333223125,0.34549064211923863,0.1542958383994696,0.21240157458532602,0.700136121761749,0.3253715494660324,0.07937494545069758,0.4257881954293955,0.4094717572692965,-0.06109209838233576,0.3732384926859835,-0.13403908984554577,0.2016752129707226,0.4267708730888541,0.24861638213212015,-0.021004133574163815,0.46848247412199384,0.21380065342993382,0.5128368444862759,1.0
