,Occipital_Inf_L,Thal_MDm_L,Caudate_R,Thal_AV_L,Cerebellum_10_R,Parietal_Sup_L,OFClat_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Fusiform_R,Heschl_L,Raphe_D,Precentral_L,Frontal_Inf_Tri_L,Insula_L,Vermis_1_2,Thal_IL_L,Thal_LP_R,Thal_Re_L,Vermis_4_5,Angular_R,Thal_VL_L,Thal_PuM_R,OFCmed_L,Pallidum_L,Temporal_Mid_L,Thal_MGN_L,Thal_PuM_L,Frontal_Sup_Medial_L,Postcentral_R,Thal_LP_L,Thal_PuI_R,Pallidum_R,VTA_R,Thal_MDm_R,Calcarine_L,Frontal_Inf_Oper_R,Vermis_10,Thal_IL_R,Olfactory_L,Precuneus_L,ParaHippocampal_R,Temporal_Pole_Sup_L,Thal_LGN_R,Occipital_Mid_R,Thal_MDl_R,Calcarine_R,Thal_PuA_R,Thal_MDl_L,Heschl_R,Thal_PuA_L,OFClat_L,Vermis_8,Hippocampus_R,SN_pr_R,Frontal_Inf_Oper_L,SupraMarginal_L,Thal_MGN_R,Vermis_9,Cerebellum_8_R,Frontal_Mid_2_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_R,N_Acc_L,Cerebellum_Crus1_L,Cerebellum_8_L,Parietal_Inf_L,Rectus_R,Occipital_Sup_L,Cerebellum_Crus1_R,Caudate_L,Amygdala_R,Cerebellum_6_L,OFCant_L,Precuneus_R,Temporal_Pole_Mid_L,Red_N_L,Cerebellum_7b_L,Thal_VL_R,Temporal_Inf_R,Hippocampus_L,Temporal_Mid_R,Frontal_Med_Orb_L,Paracentral_Lobule_R,Cerebellum_7b_R,Red_N_R,Supp_Motor_Area_R,Rolandic_Oper_L,Temporal_Inf_L
Heschl_L,-0.21875547694206493,0.27588935269217507,0.2060926770979262,0.13271957663507275,0.1425969462310106,0.015265837700016483,0.1758528880617594,0.10412453742600479,0.5163119119734779,0.5793414072733887,1.0,-0.0893050023398681,0.3929186331368455,0.5080085593267293,0.5165532831709697,0.2946522817943086,0.07903250784032081,0.20563698350000448,-0.12045132022774625,0.42750898833891593,-0.14561367881654244,0.1324824305240983,0.20824155499728977,-0.20779420378242885,0.010909353030460337,-0.20931920209874533,0.3604296068921504,0.0024326245856230414,0.09676211859299579,-0.13213644001140085,0.31054888888581966,0.2184007065146112,0.18549803084980426,0.06344332967987625,0.3551828404356176,0.21416452255935747,0.6190833294293591,0.002693583814334897,0.18165838467806752,0.2663772996412413,0.0805393100905078,0.4004892212036088,-0.4336057309548298,0.2910639087560273,-0.09137162378341362,0.47693599427186456,0.18444958629507763,0.36804327165185824,0.1399646751117886,0.40278755569880387,-0.11488270815054613,-0.10055554664728,-0.10251342632419953,0.43649788921820654,-0.012331928905000174,0.6820613884780342,0.42125484578325884,0.1304246348283657,0.006246435881033887,0.1510161693884343,0.29043612568628685,0.10622511723787183,0.3213698340108872,0.5123455342731178,0.20952656403515482,-0.21710176167661935,-0.23982304106049918,0.37706970720512206,0.01875649496052729,0.03462160956025235,0.05930565457381227,0.09479718448436517,0.3926004686580824,0.15531194402043413,-0.017381211810520887,0.01673320824641983,-0.2965567817202272,0.12978594644953775,-0.04884951766109503,0.3141790981090789,0.34130553324919916,0.32981708879165045,0.27439376760988915,-0.4618425542288692,0.09048705641215884,0.09826761008055922,0.1950720220504123,0.19554960402445784,0.7810160848629303,-0.4216216404066737
Raphe_D,0.7772122237860014,0.07359670609434217,-0.3160119301466678,-0.28467281163335983,0.7451010876708953,0.09128855800909336,0.03702735590326472,-0.6568160796067891,-0.2030277149597779,0.33300890422067286,-0.0893050023398681,1.0,0.14299970509883145,-0.49688670299248505,0.21709706598248918,-0.23961082991425595,-0.49593490514080385,-0.16649770315550172,0.077813879895212,-0.5788695665830457,0.34720492794904906,-0.558349022474827,-0.5387189803540005,-0.3087888867964152,0.20392619096514292,0.4212866491834518,-0.4030728543147298,0.7948271210223956,0.06383681347505724,-0.3715555635054903,-0.64030198052053,-0.7219532540095686,-0.06556954447643883,-0.6042884963462112,-0.6180267427783094,0.605739937524246,-0.15015161259172086,0.7976958615778759,-0.07119257331608746,-0.17408918008358656,0.10626761799471615,-0.3504118993234432,0.3556919853005806,-0.24953904352078218,0.6486417402090129,-0.2279446322234388,0.7047817733203113,-0.47434385586869454,-0.0923165507393271,-0.1529500817475064,0.788713848828173,-0.7167414317619624,0.7355622667802793,-0.40951789553343415,-0.4334694493416943,0.3631381443938708,0.15238286252232203,0.7032136684287444,0.3701300304950794,0.7715332239401498,-0.6187184206642399,-0.2663021553325464,-0.5963707544698728,-0.38658512472488205,-0.48944669128471235,0.7376351396492493,0.7991302948264388,0.10077948166043665,-0.04669781101493431,0.5017372345971988,0.7624719676904457,-0.1191967935146104,-0.6959726289429532,0.776858509433784,-0.6049973005619655,-0.0028016461259339673,0.5794748283069384,-0.5651015479057289,0.6704892408674586,-0.6772038696401427,0.6724486995667236,0.04509287547992521,0.7945798132170867,-0.18583326521579602,-0.47342604776682856,0.5683943867104608,0.008457141556956092,-0.06399199353321967,0.2810746337180823,0.09820309269343529
Precentral_L,0.2959016418298645,0.2819092889482774,-0.1378351525002162,0.10601286070380754,0.2347211505407301,0.6504842249617947,0.026016425415778786,-0.2414889998320138,0.1659692169021541,0.21821814646681886,0.3929186331368455,0.14299970509883145,1.0,0.049749969436594314,0.24479935250501342,-0.07741588456019032,-0.06636919653358483,0.050512704555141445,0.2675003615033452,0.12801850351063648,0.591407565917129,-0.1152616225954413,-0.29620255104718174,-0.11269814457195154,0.3488052290763857,0.3991409765639289,0.10402138820942645,0.4745959194032374,0.291508287159627,0.3990090045590282,-0.07066528775210368,-0.11963416489832793,0.5261961819891622,-0.24969296079789807,0.08215957473125864,0.5524610247094283,0.039413220063337084,0.2371231506681305,0.16974745478935,-0.11690612703055916,0.7698572971040744,0.12966787225490187,0.001564704607468136,-0.08731062761808378,0.533985775210531,0.08035986836019923,0.5916062157630905,0.1433186720518856,0.1592495600282958,0.046279002175007244,0.40682979586639767,-0.1985150721008098,-0.06826420913808846,0.0027342616088204454,-0.052418740033088405,0.5558208220294331,0.7815226977167885,0.26453314926744076,-0.09649331909729648,0.1774132704529056,-0.17701731417555763,0.43352621579686307,-0.18638361496518627,-0.20539129426482872,-0.20139988927806768,0.033071209802533606,0.08174016830919234,0.7934966887317912,0.009889460134022221,0.6945227660952911,0.2518630944953784,0.11767125774093119,-0.09626970729308049,0.3008663709156454,-0.1764293698225126,0.7621678458204635,0.09966157853779942,-0.047662614990983204,0.1504092840958708,-0.10330771079921078,0.2659079576159909,0.35655224900597143,0.343347039721907,-0.12664268508428927,0.5347274180453089,0.19736546645878156,0.07530796893720913,0.658923487626614,0.5023379530381775,-0.008207025408442632
Frontal_Inf_Tri_L,-0.5910816780320977,0.23756648159761704,0.5859238146511332,0.1835781408645928,-0.382991424281188,-0.4753909758489251,0.07220765219332843,0.7748629086149386,0.7577628004457063,0.2364099285330449,0.5080085593267293,-0.49688670299248505,0.049749969436594314,1.0,0.5531273307867555,0.6683425465728066,0.6343624254659032,0.550503362928328,-0.18098513624014848,0.7924788262286631,-0.5532704454059503,0.8278060986681964,0.8022150263221844,0.09294611175681347,0.04093635637467447,-0.1293969405077494,0.5111885855675181,-0.4804788413816684,0.2552681860049158,-0.06452652930295064,0.7992976981177335,0.7929048065799834,0.2345467324636882,0.6546158512292716,0.7931801745286658,-0.30204296891381377,0.773549621513285,-0.3629236856484802,0.3331154405706901,0.371899305593059,-0.27482945815974313,0.6340403327438987,-0.130314684687874,0.7143011973214574,-0.6645865165982157,0.7290122357148355,-0.4001692170877212,0.68780832257159,0.31830764302069225,0.7383836804446785,-0.35427894512884295,0.5697874936612354,-0.3163891918012655,0.7939380900878319,0.45744306117203054,0.231346275119935,-0.025027881379760347,-0.2832261542730903,0.12672299702627413,-0.42320044296426323,0.7537620411897102,0.39873131611347123,0.6808091384893296,0.7138914134602797,0.7121612599515124,-0.34440354537347667,-0.39134504150250815,-0.21160899428888857,0.07783176187167601,-0.5023567565316139,-0.4093209316962404,0.5718687514667881,0.6549937235494641,-0.2860565410271837,0.5861627880638841,-0.19627127251840998,-0.3554578297895429,0.5089678554952839,-0.4116970126083095,0.8313661258275562,-0.2601201295650415,0.4291386256053127,-0.3659774230992806,-0.06222971442824551,0.010037237597389548,-0.314153199779225,0.23653398399311537,0.3907230693892513,0.19359537242424527,0.12550537899059086
Insula_L,-0.02718904599256798,0.28818566452562583,0.49932358631247686,-0.061575477949041425,0.20654868696379852,-0.24200392368033277,0.21250050181813807,0.3789159827533078,0.6774627202653684,0.6015735331449027,0.5165532831709697,0.21709706598248918,0.24479935250501342,0.5531273307867555,1.0,0.5135373708590592,0.16452006910373052,0.43710863648512255,-0.22443038671700824,0.3779815163642158,-0.19006063687696448,0.35130036549971094,0.33790899905553284,-0.16591170952436957,0.2640023387968736,0.1586461279792711,0.40139183046985705,0.18985225298624245,0.4841929133235833,-0.31931260164864683,0.30439195871504915,0.188495157016501,0.3154093275613397,0.12339669419666896,0.36076023245147687,0.25685761958398695,0.7195730733604996,0.24820529787103637,0.41963679442316004,0.39121797043842327,-0.022263657048989537,0.43509175459310545,0.1651002380556183,0.49018099389559766,-0.056926191023329985,0.6246438281560456,0.207371296124429,0.31537875922441727,0.14225177739878558,0.6611369162728996,0.26356403108635,0.07192131771963878,0.17603952999255704,0.5277475372089575,0.115192458234557,0.6255131919114506,0.1474913521214886,0.353245130867943,0.4067798907326811,0.1653579571792674,0.17615436011586116,0.2565401216756922,0.3647690055887993,0.49459887109712425,0.4682735043908829,0.12704527977219782,0.14379881821201307,-0.00906256186977086,0.007581291405480987,0.01237708614786176,0.2264259726629175,0.5433327619018943,0.2910556519469766,0.32312102635179024,0.14891998290624672,-0.08885038898418213,-0.032813155897082474,0.03721001062389302,0.038703114685438376,0.2925797099101418,0.38479408876163534,0.4277118629491535,0.3978190879598789,-0.318214171782718,-0.29466569310762686,0.10111496053316898,0.3210113201135951,0.3865014847108633,0.5422429687987567,0.08839007401697331
Vermis_1_2,-0.45296552587140776,0.33555526478139813,0.3900928979535704,-0.036178609500045866,-0.17579511000631684,-0.524049613087335,0.08330790677405053,0.5337770598310901,0.6292674645483295,0.47656351525127605,0.2946522817943086,-0.23961082991425595,-0.07741588456019032,0.6683425465728066,0.5135373708590592,1.0,0.4725430171261166,0.48136434543431167,-0.28571866195727136,0.5637849686534206,-0.5750369951135068,0.6589150853674703,0.7563027689078228,-0.009038445185658538,-0.07060484695680995,-0.173113484835853,0.5141883576698136,-0.18025569299903663,0.20164959686095477,-0.38088593504956014,0.6113828957876577,0.5342532118775333,0.027267962424306125,0.5174199168756115,0.592833951226246,-0.2673973215389003,0.6004760583941109,-0.10461091872897582,0.36770581856324275,0.2300060079938804,-0.3973460186551317,0.6193409229523379,-0.1309764269788733,0.6128000242044057,-0.5199635556340813,0.7056072024460804,-0.30478905879234214,0.43091846507450243,0.22479462054719065,0.6674942949069224,-0.04791083926505822,0.3135905789804012,-0.007742088504681566,0.8049924531281027,0.3300115621374748,0.14699292093786792,-0.18174484522372442,0.05003949934650563,0.5515564203225909,-0.24498329997190357,0.4584741210045353,0.1677401448053487,0.6236891285562383,0.5901728088207373,0.6081872174068274,-0.16355343438745434,-0.11162953826996153,-0.3301281667613484,-0.04139782774560645,-0.3929246554208455,-0.14808363784834525,0.4331656102543734,0.5309075806630694,-0.0813837940939534,0.3096074742194911,-0.3553200570736078,-0.24602568510984063,0.24154976870768283,-0.26773968005111176,0.5864429954151176,0.06850773662254772,0.38967601071854424,-0.08479466214957831,-0.16944896515891775,-0.37209152878924134,-0.17292144083124977,0.1653358214630128,0.2843185015679876,0.08003962446749462,0.08653648675182907
Thal_IL_L,-0.5568411825667495,0.366534708683088,0.23965039178315795,0.45564534433597664,-0.512573567817668,-0.34070105126841593,-0.06113210185503338,0.6593036028376208,0.34407364096370413,-0.15116315132810906,0.07903250784032081,-0.49593490514080385,-0.06636919653358483,0.6343624254659032,0.16452006910373052,0.4725430171261166,1.0,0.2921870793142076,0.11539321837032342,0.5501914434239862,-0.3941484269948053,0.7521841272149771,0.6885987114875043,0.09719637442937601,-0.042605432504126184,-0.1421356812146454,0.30997654877151826,-0.5349868666304459,0.25599477511086094,0.09936747615783502,0.6009987996682208,0.6723088387150732,0.1023885823278455,0.5739578624494845,0.5233748708022273,-0.5475718565244858,0.39978051687949023,-0.4916552656354114,0.207759495866258,-0.047431492652623135,-0.24987073776772678,0.44856582274616175,-0.02242969077633859,0.6137792227877495,-0.5984034336800317,0.3465977198301237,-0.5307967747376798,0.49295536284302904,0.5213928010921732,0.31951987329731973,-0.28587499732639404,0.6010967645379824,-0.40816169441180516,0.5746634231562797,0.36009656238116033,-0.28044138603778906,-0.14937937754144112,-0.39719855478985056,0.14100002487562663,-0.5186316490189944,0.5429972028112644,0.39305139393724564,0.5021789393401438,0.3244026976328841,0.5523118777134546,-0.3919632611461963,-0.4024636162998224,-0.26920313198183765,-0.0950041347849956,-0.46613914833432285,-0.5012516692039778,0.47467586019901964,0.46289862562940765,-0.484872205544641,0.4970623353555335,-0.07471273867754669,-0.22132287278137402,0.6540453042357645,-0.390928630270423,0.630980480629558,-0.45263472261471466,0.3602939601583115,-0.5593737704251128,0.1677098590492936,0.057190336288879234,-0.40527987493928447,0.4082873556128735,0.31014616883636265,-0.31287685418880623,0.24574377260574803
Thal_LP_R,-0.3735304610837688,0.15412245792760826,0.3999857719944212,-0.006333373508218297,-0.2859291623844916,-0.2898393946194896,0.10398990829036386,0.46116751558270286,0.548403209932343,0.24014065465119683,0.20563698350000448,-0.16649770315550172,0.050512704555141445,0.550503362928328,0.43710863648512255,0.48136434543431167,0.2921870793142076,1.0,-0.21711221654190782,0.4374081577731257,-0.36654568761012046,0.5845953030143833,0.5521553386090132,0.10997795543431681,0.1276928651853587,-0.1227971590259608,0.41140994483108906,-0.19842243558027725,0.3324748757903061,-0.17740940801683375,0.39474186060053906,0.3810892020399474,0.06967966770067094,0.5361462777631893,0.5809123782588959,-0.18118827571005303,0.48827279004622604,-0.17263274996539898,0.28557924329430334,0.28586266730415993,-0.1771184819124252,0.5846866876094754,-0.0464202594811614,0.6049413583974479,-0.3543028883668826,0.6055035449582211,-0.25846069407900313,0.46715155065610575,0.10120448366592986,0.5790843321696578,-0.09276065246967269,0.392983605932636,-0.16467522869984372,0.6078703240941399,0.34794251186660785,0.11753105893695201,-0.10689342872614276,-0.07849513890982185,0.1871204903279885,-0.3056019250761968,0.35333580640973233,0.26634676723622497,0.49534526402448237,0.46173156232004775,0.48742318477914476,-0.21191426125154622,-0.16372874517292094,-0.1944956484450239,0.1314483028093868,-0.2842821392366922,-0.173020850577881,0.45769022164804934,0.366534811948832,-0.1804164898941538,0.3997998147890185,-0.13539970790081823,-0.30239950853767167,0.2274708766209008,-0.38095055105788533,0.5499066754138585,-0.07278270513481978,0.300789043800735,-0.12419929346769568,-0.09368567121545152,-0.13566323745698416,-0.16505589690144712,0.11359212924880886,0.33869616390266627,0.07482233179871069,0.05944522496903538
Thal_Re_L,0.3684780491311977,0.35015072478043235,-0.5206565610432186,0.31862768800486685,0.11021077268689775,0.2230300205244627,-0.2470004105048796,-0.20591806026412904,-0.1564042422654297,-0.33398345580767663,-0.12045132022774625,0.077813879895212,0.2675003615033452,-0.18098513624014848,-0.22443038671700824,-0.28571866195727136,0.11539321837032342,-0.21711221654190782,1.0,-0.14299230573418964,0.42919245665772965,-0.08330998107291586,-0.28781390309432303,0.2029055922163017,-0.045230166800074315,0.42466054303702944,-0.404632015794066,0.1344677382768767,-0.014030186671611503,0.47441312602192787,-0.1658758631670134,-0.1289106778998403,0.21975838183050736,-0.18675851465226986,-0.17924912189352454,0.15426318413798026,-0.2469310771058549,0.06742124384838175,-0.2313661432666128,-0.27491838388867224,0.2680771926205106,-0.2344889296574328,0.2573016675956516,-0.1328578338937221,0.3016805517867739,-0.41238212211045205,0.27169546441347703,-0.15008422032049254,0.27026657253384845,-0.2974043182375515,0.183643904259591,-0.0784078340841568,0.08554495150450211,-0.36540742163455775,-0.05826585651516334,-0.04256442462786232,0.3540143978692769,0.10151483549291422,-0.037165407131826804,0.12783050678828262,-0.027099614668876216,0.15566736648248686,-0.4445916742742128,-0.4662679212134445,-0.22830827558337963,0.2971012074607331,0.2307820100750987,0.19594481048629311,0.0928547139105418,0.25732572547130156,0.10410798391853104,-0.1817523236383999,-0.2631920000756409,0.16002234615655003,-0.0668558175994663,0.38311203497630203,0.27569956866490364,0.1039016209482923,0.2731209272096969,-0.22836445950268694,-0.12462032145603569,0.11828439078873133,-0.07558437787328265,0.2889708833943656,0.32288929774582315,0.13490036557724486,-0.017310851705894817,0.17586826441671077,-0.14629901497905456,0.4120957897863569
Vermis_4_5,-0.603192843124884,0.14426422500626876,0.5734538925485706,0.28298234863744504,-0.5646431673809158,-0.23090994313291469,0.05302593604712388,0.6843203906822143,0.674246150239763,0.05772788949463116,0.42750898833891593,-0.5788695665830457,0.12801850351063648,0.7924788262286631,0.3779815163642158,0.5637849686534206,0.5501914434239862,0.4374081577731257,-0.14299230573418964,1.0,-0.3389526617410104,0.7643886361933653,0.6957063607160385,0.21163090090057785,0.21259298111729164,-0.05198882335087637,0.5073125923055085,-0.4239262567306501,0.2291823433721893,0.17883454152924202,0.731789081585282,0.852331381443628,0.3837978054485971,0.6373353894395714,0.8065367800446526,-0.24598025929750217,0.5539230669605409,-0.4002243505065846,0.39961284952292525,0.1961973429852371,-0.08987819562769536,0.6341657233066157,-0.1766929467521313,0.6628663897673951,-0.5497935202924221,0.586259628252196,-0.39112156838098194,0.7003502629603524,0.3199835672999898,0.6534286278027123,-0.2892140089413593,0.5684642873593794,-0.46421059610852866,0.7255240577235718,0.5419609706047823,0.16020462786858888,0.007754106318233812,-0.34755499348582125,-0.024652341142892803,-0.5810641659879547,0.7121282369966545,0.5650575682836982,0.5661247800802788,0.5264214807358276,0.509098467124259,-0.4819465721768715,-0.5073397374708953,-0.12316176432112651,0.02334900253807789,-0.36577345255072385,-0.5683481634951497,0.5928268268549367,0.5433693678851859,-0.40051973497775367,0.49288506789982106,0.03360721867789066,-0.37656375217999954,0.6281810376484568,-0.5248607283926057,0.7846504301932218,-0.3952949463670464,0.5938265762683815,-0.4448752805983812,0.15751379657253442,0.17670114302211662,-0.5184397723643054,0.27213510133874896,0.4885668791305901,0.16388016987915913,0.1612531150814159
Angular_R,0.6452202794325026,-0.032641397059202173,-0.407719693392939,0.0181033218946579,0.28183341759643127,0.8667094382295015,-0.09927127239511468,-0.5454538632282883,-0.2976527319173987,-0.24619995655073437,-0.14561367881654244,0.34720492794904906,0.591407565917129,-0.5532704454059503,-0.19006063687696448,-0.5750369951135068,-0.3941484269948053,-0.36654568761012046,0.42919245665772965,-0.3389526617410104,1.0,-0.5813722943882047,-0.7694488931192264,0.07988709670550587,0.2854546517744311,0.5692174941937805,-0.3944309611102627,0.6340011465436698,0.1868796352142217,0.622527001856984,-0.5283435391660819,-0.4849505605975976,0.3390378814434707,-0.50849474515189,-0.4474229591922937,0.6359727214418746,-0.5197008700201858,0.32485319807796537,-0.16109384899853474,-0.36112427665075475,0.8078641115038556,-0.386812845485023,0.27860705354875603,-0.5242245797913244,0.8869593719167431,-0.47061051690333494,0.6877585187521321,-0.3614168565654869,-0.0713473227464882,-0.40257498591360025,0.4880586309901093,-0.3081201867790109,0.05354379222149295,-0.5751092984601993,-0.23434345873526674,0.15492335043016914,0.524492655254087,0.24060561289794624,-0.31427295205564376,0.24615139573616623,-0.5401475403570187,0.21985653874921204,-0.6110434068829234,-0.7105449020275834,-0.6108920684816025,0.27690531724458384,0.3169885121228597,0.6036544569180262,-0.0429862002093918,0.8671597637863365,0.29781027330467713,-0.20329001926645324,-0.5272914641596109,0.32095321461414755,-0.29752931852283737,0.8374277621444358,0.3993283113416899,-0.3134856172617675,0.35153184042824526,-0.6206594712476441,0.11899064075886359,0.030126435577407875,0.36535359258465294,0.23434788433921222,0.4902044454014988,0.18973547281908137,-0.19514399540428018,0.21543680384491753,0.1368945774586383,0.17115972553426462
Thal_VL_L,-0.660128473602768,0.27351957798800164,0.49165943155654773,0.23804667037202595,-0.636305752069205,-0.5212129982112976,-0.030470216758812566,0.8404606509372,0.601029403433781,-0.05919918832060442,0.1324824305240983,-0.558349022474827,-0.1152616225954413,0.8278060986681964,0.35130036549971094,0.6589150853674703,0.7521841272149771,0.5845953030143833,-0.08330998107291586,0.7643886361933653,-0.5813722943882047,1.0,0.8947813973426119,0.2606874652475837,0.02609585262719489,-0.140539891739641,0.4904543587272559,-0.5749522177752735,0.3007088455149959,0.004402190640436227,0.777902382921083,0.8286736973850914,0.18897442242236168,0.7947032416146593,0.8268794295274681,-0.5489179788776647,0.5636402903136017,-0.48091465322882043,0.4009042773433692,0.23397516932564003,-0.3654863239686705,0.6830183860958499,-0.01760515734212192,0.7948982392211672,-0.7502390542464167,0.6393420446283379,-0.6397397468630707,0.6742834355980089,0.39988691719055075,0.6459947698033708,-0.3127220417158678,0.755431578428032,-0.3943686464680967,0.7839335888365434,0.5913973451373566,-0.14516892590702882,-0.2348191203249033,-0.3664979837512157,0.17367745966575907,-0.6590480219581538,0.7342867597772629,0.461654359509503,0.6695274402082525,0.5458753513614104,0.7462891215928139,-0.4043451062563568,-0.4257615690537361,-0.40903824529878213,0.06003743421539147,-0.6188994864009283,-0.5559126830578326,0.6380042348367543,0.5573058260074863,-0.5092604336583936,0.6844030978981905,-0.1962378862740411,-0.3670140292930036,0.6461485565306045,-0.5639546135425324,0.8814059287110356,-0.4887572148742381,0.454450150220886,-0.6168959042836603,0.1661319493684576,-0.02839265466834503,-0.4877244653020756,0.2810371746492166,0.44382934258830786,-0.22117578056247297,0.3150082976773952
Thal_PuM_R,-0.7801682674823018,0.2722175275613517,0.5136939838782777,0.1728632210013121,-0.5798760185184211,-0.6630246497132325,0.09415469285331192,0.7895450463744987,0.5847967736109732,0.132702437160846,0.20824155499728977,-0.5387189803540005,-0.29620255104718174,0.8022150263221844,0.33790899905553284,0.7563027689078228,0.6885987114875043,0.5521553386090132,-0.28781390309432303,0.6957063607160385,-0.7694488931192264,0.8947813973426119,1.0,0.13363564093104555,-0.11010851374384753,-0.41899618840869973,0.5539602173923476,-0.5957673489129308,0.21755853421221297,-0.26045632987401207,0.7944907565345454,0.8079755980702011,-0.05558234765712507,0.7885386022154606,0.7506242322821246,-0.653114923867333,0.6649966718358319,-0.4949685004921159,0.3352512917995773,0.2429108224362742,-0.5966645992020756,0.662958841156086,-0.20196774248875507,0.8113833566759279,-0.8664032433715194,0.6725371259502245,-0.7289930490837349,0.6457986226666104,0.2737906955573554,0.6473657227813014,-0.4067544327728339,0.6399916584615536,-0.3399920104021182,0.874528272437559,0.5139012005911929,-0.15192731299531792,-0.4348620233696192,-0.363884033414489,0.2769459999703591,-0.565609459337446,0.7280490667301591,0.2961836836433085,0.7948672443445182,0.731190795424695,0.7575253521245449,-0.46820043255550026,-0.4636896763011784,-0.5293652400289387,-0.04413688834305383,-0.7488527864961745,-0.532934426722466,0.5350774259933399,0.6570293920591284,-0.5055527540547878,0.5659081449184084,-0.4485145344760904,-0.42819999368386563,0.5657192318451083,-0.5351409548392198,0.8612443727203606,-0.34641049736478896,0.3281421390677273,-0.5090386855339135,0.006528087456157966,-0.24444973412580978,-0.483131364625585,0.28026120551388006,0.22647339273149575,-0.1685348062665702,0.04945703722230619
OFCmed_L,-0.11394349206038865,-0.11932890697650014,0.12028738145070503,0.1057669847953686,-0.3989370759087899,0.00990755092780724,-0.1167503826316552,0.2400692039955795,0.13817330794290494,-0.40886005820996413,-0.20779420378242885,-0.3087888867964152,-0.11269814457195154,0.09294611175681347,-0.16591170952436957,-0.009038445185658538,0.09719637442937601,0.10997795543431681,0.2029055922163017,0.21163090090057785,0.07988709670550587,0.2606874652475837,0.13363564093104555,1.0,-0.07165950712798315,0.12755963140503432,0.005912995810007903,-0.22687221827848977,0.021548296398037025,0.4009790451449794,0.16629716819513377,0.3374044688130394,0.17586774325330187,0.3864662901303136,0.27406735361734397,-0.13069439081028705,-0.07812301439822485,-0.24515048745078347,-0.007020035476641476,0.19926031453576637,0.010092496943761051,0.08028156119246178,0.13122719401961108,0.1212991356030599,-0.11582636355917572,-0.026923917406795866,-0.2455003642220734,0.06510192137574948,0.013869345188535217,0.15548311623779296,-0.22208298550596783,0.4216515550965886,-0.1845059287212834,0.03367257212150674,0.31574196730565923,-0.26948488260818765,-0.133494989596621,-0.2652454913099321,-0.21860806819444784,-0.4151125321747069,0.27817693665220977,0.2839066105263629,0.10670579211401478,-0.04265292079242986,0.138791350173653,-0.07791226445058473,-0.10772396130287377,-0.21620775405772436,0.27686659550329024,-0.14359437999643307,-0.34976927370687144,0.1554611761267168,0.11851280639843641,-0.28332198766103195,0.41106521989208616,0.13342140967223254,-0.09041476751466963,0.12717821652625916,-0.22936689476832056,0.21884520872837962,-0.48155398434043134,0.07222178837434501,-0.4164788783360697,0.4714154935765763,0.24556901866979136,-0.40872985972145276,-0.2901585177604868,0.18507641956267074,-0.3011840840493511,0.32537316657303317
Pallidum_L,0.24345419854492312,-0.17133641944277067,0.372987717947941,-0.062486168053242946,-0.02487373274894193,0.2570178701330099,-0.05820805123566735,0.06728898742977311,0.1801590863622793,-0.026186698658815587,0.010909353030460337,0.20392619096514292,0.3488052290763857,0.04093635637467447,0.2640023387968736,-0.07060484695680995,-0.042605432504126184,0.1276928651853587,-0.045230166800074315,0.21259298111729164,0.2854546517744311,0.02609585262719489,-0.11010851374384753,-0.07165950712798315,1.0,0.5184948613632363,0.2103159840486397,0.29301858049246404,0.17387531173927953,0.2245084405220187,-0.11411503011182222,0.0049247557154723,0.5892880445171685,-0.11941349801579636,0.20744189709266214,0.39765388394036655,-0.014737175792834272,0.28283594274820034,0.43556377257936735,0.031616823719254894,0.36791796303411456,0.19961588205455666,0.35133148548972454,0.1469058673474443,0.27129410026603634,0.020447197745904144,0.26073230120656515,0.367948086508809,0.12847702249657247,0.22850341494637572,0.42816583887148096,0.0035983645011854054,0.02701768231285962,0.03608745764684238,0.2904689404024736,0.27727682623508215,0.16887498914800173,0.13359705852697912,-0.026585409585771894,-0.07604938325261158,-0.08066625359404458,0.2979498523879749,-0.236138526690828,-0.18197278715788334,-0.07812959630486462,0.15046739376439422,0.16581946818682683,0.17700185344472238,0.09972128253849077,0.32223678456253607,0.14917330019215758,0.491204146555538,-0.3125769977534537,0.16798008731596858,0.04204253872475888,0.3510927609926168,0.10110251217038797,0.20412447399950198,0.07446418269997464,0.07183657837320521,0.05403021333431487,0.44565093216678764,0.11662440124191896,0.19437841453695168,0.21431485856259982,-0.07660667046693964,0.37326115211132666,0.4365903278568113,0.292648746869781,0.37390398348528187
