,Putamen_R,Lingual_L,Parietal_Sup_L,Frontal_Inf_Oper_L,Thal_LP_L,Cerebellum_3_R,Pallidum_L,Thal_LP_R,Temporal_Pole_Sup_L,OFCmed_L,Putamen_L,ACC_sub_R,Cerebellum_7b_R,Red_N_L,Vermis_7,Thal_MGN_R,Paracentral_Lobule_L,Precuneus_R,Thal_MDm_L,ACC_sup_L,Precuneus_L,Red_N_R,Supp_Motor_Area_L,Thal_PuL_L,Thal_LGN_R,Frontal_Med_Orb_L,OFCpost_R,SN_pc_L,Frontal_Inf_Oper_R,Thal_PuI_L,SupraMarginal_R,Occipital_Mid_R,Cerebellum_10_L,Cingulate_Mid_L,Pallidum_R,Cerebellum_7b_L,Vermis_9,Cerebellum_8_L,SN_pc_R,Caudate_L,N_Acc_L,Heschl_L,ACC_sup_R,Thal_AV_L,Thal_PuL_R,OFCpost_L,Vermis_8,Cerebellum_4_5_L,Cingulate_Post_R,Frontal_Med_Orb_R,Frontal_Sup_Medial_R,Thal_VL_R,Frontal_Inf_Orb_2_L,Cerebellum_6_L,Cerebellum_Crus1_R,VTA_R,Calcarine_L,Thal_VA_L,Temporal_Pole_Sup_R,Amygdala_L,Thal_PuA_L,ACC_pre_L,Temporal_Inf_L,Rectus_R,Frontal_Inf_Tri_R,Postcentral_R,Vermis_1_2,Parietal_Inf_L,Insula_R,Precentral_L,Vermis_10,Cerebellum_3_L,Supp_Motor_Area_R,Temporal_Pole_Mid_L,VTA_L,OFClat_R,Cerebellum_9_L,SN_pr_L,Thal_PuA_R,SupraMarginal_L
Putamen_L,0.5473826627542528,0.16538390359312016,-0.045939271090579846,0.33071670993847296,0.40403945960174625,0.0816976489578829,0.634050841255677,0.2425171785409142,0.03116166226787699,0.11513446662241363,1.0,-0.06777597961189658,-0.3513306060617753,0.3827065042664697,-0.21432621506857427,-0.153244119196831,0.12917767976386466,0.06055683427102675,-0.2293371927084922,0.4692056424780137,0.10716771302770944,0.3283213920977106,0.35435294839207354,0.1581403575467327,0.3002338252232896,0.1489992950413198,0.21944187280577523,0.3281060130829532,0.30408917574484057,0.3917655822058581,0.018449709762609196,-0.23141448556824462,0.29718280627810717,0.044623771404737035,0.6206516144418757,-0.23005516982545415,-0.11544233810693853,-0.22825796843148038,-0.1516520371055859,0.5503804812356462,0.3490963557659911,0.30821858483406117,-0.028478215012839002,0.010262063952160656,0.1263603410989411,0.2036232829803353,-0.18099432924731051,0.4918992733662699,0.21605036370587474,0.023468153803609646,-0.08214957384534176,0.5234021438451478,0.4778735998733123,-0.0993743482239774,-0.1801063977334765,0.2140322338891843,0.11625283319411882,0.20288416448989668,-0.1599848511197818,0.4611586658236056,-0.10278803000277893,0.07789553248451431,0.17661250895994168,0.16100273831556444,0.32338688626727496,0.1740537529566494,0.22148328731681663,0.014173882064302541,0.022196017791937098,0.16697057327979292,-0.045996907984501796,-0.11116585267480224,0.3721056031657276,-0.26928549904862287,0.4813975950578365,0.017215579827819922,-0.20787621521950653,0.4224603938789722,0.594486166102458,0.02695195854525222
ACC_sub_R,0.08311380590533213,-0.07856617725368326,-0.029763119602171543,-0.06759343001519677,0.054734234866537695,-0.05407994600133654,-0.25178432756826097,0.01577737785479259,0.021093019250134123,0.052210057104425445,-0.06777597961189658,1.0,-0.02506873828948374,-0.0962660813411439,-0.07624458726441832,0.07969605529421984,-0.06738998520201989,-0.10001250124036037,0.017850563268085443,0.0015845981794129613,-0.0520726745091307,-0.04134372781182516,-0.05508486503042517,0.019362571571290847,-0.07960684982633495,-0.18003964997062108,0.17715788100564467,0.1157064296998881,-0.027710643138603528,0.020221168083621857,-0.18294894159110944,-0.08675692961444896,0.07425250473389504,-0.058558961987430304,-0.0601389637157763,-0.08393914056511047,0.04876779127031064,-0.10219743549851731,-0.2278917641256486,0.03056139862157682,0.19719017835219793,0.05284435391533163,0.07529176317939407,0.005014106320709747,-0.0012225780160690827,0.21735518291113545,0.018195763358557045,-0.06601472961722983,-0.15846402027709652,-0.14169902536899337,0.041841720865659134,0.017085659739503576,0.09931642396950567,-0.04370863948722819,0.0037976594322587814,-0.021705858549562647,-0.07852334807101485,-0.058277740802756016,0.17781492275559602,0.042457264018784906,-0.06009337433439377,0.20474665816015647,-0.13287496669719956,-0.09770824903537689,0.07435077329416409,-0.08624293596107536,0.12850771979348383,-0.005714002020793394,0.08582668185238322,-0.05380394662196675,-0.059440369140338394,-0.09905407992775561,-0.10349511047740827,-0.048177881535862416,0.028944411122753477,0.028707769974189588,-0.02407190715740302,-0.27684581949585474,-0.07598465606794695,-0.036553099800207385
Cerebellum_7b_R,-0.3336075191436413,0.5714420533912028,0.08263442733397505,0.3074991776137651,-0.4121584092745867,0.5900490327801378,-0.07660667046693964,-0.16505589690144712,0.040356198800341234,-0.40872985972145276,-0.3513306060617753,-0.02506873828948374,1.0,-0.4394034791427704,0.6117778876296254,0.6032166762967573,0.06621930478614557,-0.07253538759967335,0.14820641630368536,-0.3999060034201261,0.10518683581646547,-0.04129718827058011,-0.07026239847029131,-0.37606597516907697,-0.34214222958691354,-0.501546082629328,-0.26552582687930376,-0.519449892912706,-0.09121863327269121,-0.08225857072555029,-0.02273943425444247,0.4653447730941466,-0.07719794074026542,-0.05169636652669307,-0.07036654275063882,0.584968543967923,0.28804567909637707,0.5390114817632705,0.46346538634753737,-0.39345425443442306,-0.30870624437460525,0.09826761008055922,-0.04796233467642628,-0.19516525822696243,-0.30709618039016695,-0.05018053802412967,0.5278477309613075,-0.18412911551111563,0.15333154568462412,-0.331833410880759,-0.2041889366387896,-0.48427515933381415,-0.4975530149434447,0.6807375071173095,0.7277926303394873,-0.6053163663677904,0.49375577972415563,-0.2959930089798531,0.3817302592085344,-0.614864437477274,0.415870015951799,-0.3645731822398691,-0.16427254926250498,0.0025709657156195095,-0.18073754653747098,-0.2844676722542993,-0.17292144083124977,0.2867851192945451,0.372359877607008,0.19736546645878156,0.5979825524294666,0.6356766139849577,-0.20761747653093227,0.31499766577888616,-0.06388661747851972,-0.013031179352448003,0.5804739957659796,-0.17257238448607926,-0.33381996528083746,0.28008964787023066
Red_N_L,0.21681066782315597,-0.4496235462738856,-0.192265363250233,-0.24778506407671075,0.5545585465263321,-0.35333660583143905,0.20412447399950198,0.2274708766209008,-0.1415663637296863,0.12717821652625916,0.3827065042664697,-0.0962660813411439,-0.4394034791427704,1.0,-0.47955153457634003,-0.43611786633499205,0.0011358153119796596,0.02439850077794354,0.2361539443971492,0.5686403216678417,-0.137716337920529,0.5908571387225009,0.3460120355386547,0.3090572091679961,0.5111609191893901,0.21384278097446813,0.24906317407226364,0.3222892627057151,0.31425438864398747,0.20139100380453087,-0.1213369268151378,-0.5558367268164146,0.1246383297062193,0.2942613516879415,0.23199113115312553,-0.4617074290133199,-0.10184984306114905,-0.5396534845703755,-0.23665683553518502,0.43739721935840986,0.39049595005592297,0.12978594644953775,0.04325254396204827,0.43139341739823395,0.4066874316741255,0.10417107806731263,-0.49439656211713645,0.3163130701900484,-0.03214139074271279,0.2513694809326467,0.09852711521138059,0.6733505362589391,0.6015421178430563,-0.5448589246018739,-0.5086194787239908,0.4469186043813395,-0.4810863556611561,0.10665528369465836,-0.2968109304962882,0.6762528220559018,-0.31834265214826324,0.5234927482834205,0.15862036791483947,-0.09128240724873184,0.301061192716862,0.25656631470790264,0.24154976870768283,-0.15606861790526386,-0.43287108078049824,-0.047662614990983204,-0.5117551775397737,-0.4296242657518708,0.31072888047929537,-0.40270006434951733,0.29722072287441226,-0.14772638122459347,-0.5495258243104515,0.4721954652865577,0.6333286384519212,-0.11186038015401714
Vermis_7,-0.2209691923770433,0.7107279323895893,-0.2089984102234487,0.32721785676226894,-0.4589264670355069,0.5663570805119189,0.10917686020473971,-0.1308321410356701,0.29134958653707044,-0.18481499121006617,-0.21432621506857427,-0.07624458726441832,0.6117778876296254,-0.47955153457634003,1.0,0.7341658103468754,-0.2543009571628474,-0.2285943117110617,0.10595656928601464,-0.45126715558869973,-0.1076187454177538,-0.10947229431248716,-0.06109209838233576,-0.16794769449471902,-0.19023635891035698,-0.08968794355201515,-0.4482601356838878,-0.33871138859336597,-0.08647605885942554,0.07316252136125106,0.06709270614321612,0.4463157559107109,-0.0063478841930097495,-0.0003016487712653602,-0.016417196193854552,0.6863557639862905,0.5732905778560726,0.8968360409265012,0.5283529230197722,-0.15559831169823934,-0.3196405693606185,-0.14664784331442807,0.1364334001517455,-0.3109430105512531,-0.3192340062647799,-0.21684170621422189,0.9287646223441046,0.0009963900209642366,0.28207041012474715,-0.10624316143490127,-0.2558290617882281,-0.5287576401217368,-0.45536312161041037,0.7925798381928311,0.7811722913932719,-0.5000687310263895,0.5308859690028753,0.0029048557828649946,0.2913401106947552,-0.4790099289082533,0.6813545313645826,-0.4828413014633119,0.34203512596631114,0.009711503630749095,-0.27757185894618397,-0.37066394868759206,-0.044802319236301624,-0.15139961331903184,0.4811828647087358,-0.01725687848544973,0.8717798835933502,0.6195224832973041,-0.06854369960099434,0.41807557902150455,0.07692277423265717,-0.08690966697283811,0.768215082290673,-0.13098257460535573,-0.41189021191904124,-0.008110648862174098
Thal_MGN_R,-0.11312760236352064,0.72868212145306,0.08091699115012102,0.536699850340067,-0.4112766292947379,0.7651327763187616,0.13359705852697912,-0.07849513890982185,0.2018228460529149,-0.2652454913099321,-0.153244119196831,0.07969605529421984,0.6032166762967573,-0.43611786633499205,0.7341658103468754,1.0,-0.0133408154564965,-0.00815353754779387,0.2639030007902896,-0.4179141385430487,0.10348659417261555,0.06881391903392076,0.1285806222145701,-0.3160780308043422,-0.16505151807237997,-0.29989408684792546,-0.2583752769125493,-0.34559550153832647,-0.012794953809184708,0.17895091663840743,0.09092541263666007,0.5386063000569646,0.21111172988129978,0.040344428970201754,0.15155782536042137,0.5664418805592336,0.4791311072850403,0.6944367298156329,0.5513742649586969,-0.10417771436143831,-0.24413600476298902,0.1304246348283657,0.22308432365231415,-0.20330059735752226,-0.26553915503156256,-0.12870201856458857,0.7126267042408926,0.1125946322451135,0.4322045671493835,-0.23196717180686352,0.0007111745525501559,-0.4447475152053182,-0.4636336276312596,0.7970785193264468,0.789802939861846,-0.534764415802879,0.6202340485990792,-0.12670099641167382,0.4935751641964685,-0.49208847705624936,0.7321734639673683,-0.27719987517373385,0.06952093161883534,-0.0860067208095078,-0.19921012834803054,-0.32628092077027454,0.05003949934650563,0.20374470868281505,0.6154679373395641,0.26453314926744076,0.7754376401142467,0.7032290493408095,0.04785863399347101,0.3172989649071719,0.15992749888289404,0.024138703151951095,0.7537578911273733,-0.13873267564369793,-0.27866571193637507,0.25335099898288926
Paracentral_Lobule_L,-0.2648774882509882,0.1292487967342934,0.9014529337763364,0.16281187731092991,-0.2045806681065114,0.2777457233464191,0.3110783325990757,-0.23751504195555972,-0.0282185460085701,0.054544580935579234,0.12917767976386466,-0.06738998520201989,0.06621930478614557,0.0011358153119796596,-0.2543009571628474,-0.0133408154564965,1.0,0.8941753043380618,-0.02614311622052128,-0.19410284260702415,0.9117980249541596,-0.053020151664437,0.3939358228935422,-0.48909427579723236,-0.39192551323947317,0.08408451156803733,-0.24131934599242372,-0.405990270464391,-0.36951421834506026,-0.13022948323698494,0.6612805272545182,0.588498361444826,-0.2893445540072181,-0.0898377347789013,0.49707918361505854,0.06268615273193992,-0.4805683662952713,-0.12096345609044469,0.2988790477205055,-0.14282793712362638,-0.3798693940658462,0.10453284364658354,-0.24597108865022613,0.16349425062742315,-0.4318441532697251,-0.058578889367597836,-0.32194833504804,-0.3257735028519607,0.28206249916961207,0.21698219825578238,0.22512375653229946,-0.22565652998535374,-0.2867670354791887,0.028316616967714727,0.06438931794006682,-0.29781591944366287,0.4313682703556724,0.0060415901677808425,-0.2911415226927607,-0.0877945779352865,0.14954293305278654,-0.19389622059219802,-0.0546111922865262,0.05586740343486749,-0.4786507699017625,0.729741766098026,-0.46451882653403287,0.8454653026409575,-0.034772221936274196,0.751528196086449,0.021979982697847872,0.2935612043236098,0.35069893900226823,0.020470289972600753,0.16220451302371883,-0.13584939081967332,-0.22815736173826928,0.11985029252624621,0.0059368069240285,0.7194086478563064
Precuneus_R,-0.13768563561289177,0.07778669418971902,0.8743450034795917,0.15755216552541312,-0.19157764868524013,0.19317851478424153,0.3510927609926168,-0.13539970790081823,0.13678902936628884,0.13342140967223254,0.06055683427102675,-0.10001250124036037,-0.07253538759967335,0.02439850077794354,-0.2285943117110617,-0.00815353754779387,0.8941753043380618,1.0,0.057344028073927175,-0.22986194504730972,0.9051641705952782,-0.053472274698039,0.5239457702835969,-0.36157568296933085,-0.22715751913939777,0.24786481237711733,-0.21198524509034988,-0.27983095563786153,-0.31519299960882957,-0.10711909219679197,0.7646682881032186,0.6055958205229535,-0.2307626830283317,0.09409504996842516,0.4900816648915033,-0.004259234115726831,-0.4053225623676035,-0.056291857480936784,0.29386724307997647,0.050513051846560846,-0.35779766716621453,0.01673320824641983,0.04039858397236282,0.19186227403905626,-0.34238367895719196,-0.1313910058221626,-0.3188569968867703,-0.21139514256522052,0.4145751940869929,0.36923498863102766,0.4883423890009005,-0.21811879225815678,-0.21725254758844734,-0.01152043532522517,-0.00996355333025315,-0.16709289773734637,0.40582367294463506,0.2205584409668893,-0.2824491235979071,0.007733100976364808,0.27754416168739665,-0.0552818170192953,0.1662162784368372,-0.01111779828683865,-0.5251913569808095,0.7478552326400876,-0.3553200570736078,0.7213849089131726,0.0546204546734791,0.7621678458204635,-0.015784751836810468,0.24733410020792984,0.5291600683472495,0.11357406106040545,0.1504561942977144,-0.1326452182622508,-0.2081556655732309,0.12347782890077706,-0.00945068344430175,0.6778875923805272
Thal_MDm_L,0.045052126274633786,-0.04573920755261846,-0.10307464226678072,0.13881598458461186,0.24977884006141202,0.21885254238947013,-0.17133641944277067,0.15412245792760826,-0.07868356753447618,-0.11932890697650014,-0.2293371927084922,0.017850563268085443,0.14820641630368536,0.2361539443971492,0.10595656928601464,0.2639030007902896,-0.02614311622052128,0.057344028073927175,1.0,0.18679527506276872,-0.042315777312557326,0.3242668226705387,0.3751249897905293,0.19583692423901192,0.3371202401729954,-0.1984703965705048,0.02460094905607423,0.05609347505188924,0.3800425558309273,0.09969985337054704,-0.03075316549216161,-0.01916784803826479,0.3635422375599068,0.5378638405335615,0.03678805654210409,0.1912322923004588,0.43501380987246924,0.08712189911410252,0.06642509117828996,0.06574128564292529,0.17501840682528805,0.27588935269217507,0.3558302491086197,0.21884124870278984,0.40108615245216206,0.004313763650819547,0.056890503072758516,0.2965972155406231,0.4080428517579915,-0.07637887721782703,0.2281682544313373,0.13640917193495145,0.07589245962192999,0.1679453217638446,0.2018621413500449,0.025154681700986874,-0.042172957576798335,0.0007221358628689841,0.27907303565736746,0.06242585319927045,0.2340130358317989,0.27578459104746417,0.03261393836735386,-0.2857466044424471,0.13418770750242712,-0.08532017286150095,0.33555526478139813,0.08480836841950862,0.0955727456153202,0.2819092889482774,0.08091746509969909,0.15661146083502708,0.29036293450657336,0.032611560885015115,-0.10683874422849449,-0.007426116884259942,0.22469297669680283,-0.10710276689876146,0.1735307609564722,0.15725505757195374
ACC_sup_L,0.5399345540607156,-0.38711430498440647,-0.44951627627564184,0.045546441075999644,0.8074929465031842,-0.2795178049160743,-0.0619919771748584,0.3478486809962184,-0.1773363530046361,0.19739326259535298,0.4692056424780137,0.0015845981794129613,-0.3999060034201261,0.5686403216678417,-0.45126715558869973,-0.4179141385430487,-0.19410284260702415,-0.22986194504730972,0.18679527506276872,1.0,-0.36018996133779047,0.24023944752699444,0.2732814336701359,0.5652189403859036,0.5559874492179984,0.03520784455247198,0.4534757945253145,0.563944496531558,0.6091379643713828,0.34510834284652814,-0.3142997562541926,-0.7349675229422927,0.4481272487240195,0.4774370535391491,0.22923395683207146,-0.37348563869378787,-0.029408801387662116,-0.47859175297383816,-0.408393659757798,0.4130273259933261,0.6257749539353126,0.38453004226974824,-0.021723292133438703,0.2978438070874303,0.5406098378792044,0.32313408745562916,-0.4068509373808089,0.49981676978907363,0.039581830429617396,-0.06344595337220477,-0.07458512977207571,0.8322500608849871,0.666448529800379,-0.3691438968433986,-0.5002597877639744,0.602449822912556,-0.42615642823852756,0.2090015284154156,-0.2044408654792338,0.6121736578995192,-0.47214735996341867,0.4443486106624014,0.03973346907197364,0.1412574428218186,0.650138123371609,0.06393498785385386,0.48563124623567233,-0.2102847561870519,-0.3456805613335518,-0.02270240824687875,-0.4821425671940442,-0.43901296085119057,0.30264928027825105,-0.3133703220893985,-0.017422446340274747,0.05700496779175502,-0.3834035564514742,0.22371643221507406,0.6834713363757481,-0.09022492690076656
Precuneus_L,-0.15090086509596318,0.2723502987970399,0.8852997506935597,0.2703978512716739,-0.30019800907526817,0.34402067233213696,0.36791796303411456,-0.1771184819124252,0.12614073089306585,0.010092496943761051,0.10716771302770944,-0.0520726745091307,0.10518683581646547,-0.137716337920529,-0.1076187454177538,0.10348659417261555,0.9117980249541596,0.9051641705952782,-0.042315777312557326,-0.36018996133779047,1.0,-0.07832103508936637,0.4267708730888541,-0.46507956350000995,-0.3643608514081495,0.04458009418321802,-0.25041539930342077,-0.3592340094234197,-0.33648720377807784,-0.15912888211005463,0.6454124316706799,0.7072125092266837,-0.21952957236779783,-0.06886668368344735,0.49697108768053366,0.13268189757063276,-0.3386373310022209,0.04198616961169166,0.2992490371224965,-0.05403513427891635,-0.37903717106972873,0.0805393100905078,-0.05413585435912516,0.06112376466577211,-0.42000223245159646,-0.042744383713295656,-0.17420790448478157,-0.24872351484566463,0.3780289901625932,0.15484003461947904,0.35259652825715476,-0.34349711618953693,-0.29089535937027305,0.1625819229451724,0.19507091292804876,-0.35055486298084465,0.584825470239095,0.09510655689282059,-0.1272732614131897,-0.18050781787655137,0.30034361980398094,-0.22184760980110932,0.053444288461477585,0.03000218300975922,-0.5086305944461725,0.5852553884111666,-0.3973460186551317,0.8217184492340234,0.2052508652891348,0.7698572971040744,0.16252603325959722,0.3734904310253231,0.40602031689037077,0.11150179425068772,0.11764197642839251,-0.0732653592755509,-0.03171819043963775,0.037105482859399935,-0.11185780365599587,0.755198405909045
Red_N_R,0.15438158220883558,0.08169990830980392,-0.11329075064142288,0.052823512460562744,0.22288494003401663,0.11059886753483061,0.37326115211132666,0.11359212924880886,0.03842282437596117,-0.2901585177604868,0.3283213920977106,-0.04134372781182516,-0.04129718827058011,0.5908571387225009,-0.10947229431248716,0.06881391903392076,-0.053020151664437,-0.053472274698039,0.3242668226705387,0.24023944752699444,-0.07832103508936637,1.0,0.3253715494660324,-0.029494423558830255,0.312218483598009,-0.11888472208225069,0.048840648592164256,-0.011253342666707198,0.32252028065701477,0.11404846202239496,-0.21294248738790492,-0.1925180304826981,0.23302921148409575,0.15782143209267338,0.26652823194575814,-0.01274232767975718,0.20650275503294166,-0.1280803063272091,0.0592426021643387,0.4280413398779834,0.24768572453927795,0.1950720220504123,0.24768581979321402,0.3055914754703883,0.2831207884363944,-0.10193592953713386,-0.08855623569674873,0.3163384190106451,0.20676732386963137,-0.03372236569064687,0.20451538059064808,0.3148150928380962,0.2832267765147024,-0.015094092131781423,0.058617030895292396,-0.05434435390561103,-0.12502840997632983,-0.19997757893938975,0.17415058808792452,0.2323852243055553,0.16486915991271003,0.38484673662889607,0.0006404044729172036,-0.2854134587015121,0.2000050304656713,-0.12741037638679478,0.1653358214630128,-0.0033330458657324226,0.0211884914569606,0.07530796893720913,-0.04527199689139646,0.08559745913772923,0.2284959456720712,-0.061498544113085175,0.34466598332801696,-0.0067844797652592504,0.017408575553547585,0.29917975452620443,0.3983607575057844,-0.059016660755599686
Supp_Motor_Area_L,0.3560354363913265,0.0758536521664229,0.2016752129707226,0.38149812170292824,0.2452091485929786,0.25603084951377686,0.45412795447787196,0.3643253960712901,0.1188147627752052,0.012222573450380398,0.35435294839207354,-0.05508486503042517,-0.07026239847029131,0.3460120355386547,-0.06109209838233576,0.1285806222145701,0.3939358228935422,0.5239457702835969,0.3751249897905293,0.2732814336701359,0.4267708730888541,0.3253715494660324,1.0,0.1285838065967802,0.38505704454268813,0.055173851162556596,0.1883843297586033,0.1608560038410306,0.338729806607215,0.3640903929842842,0.24861638213212015,0.07271860557154526,0.37957852340451087,0.6735320824286409,0.5647239178379225,-0.12160527129148838,0.10218013670634345,-0.017479067427166532,0.1658194557042208,0.5103905688339598,0.1810584447835154,0.25628249931381064,0.4226497333847171,0.16596105598458616,0.17748058797867844,0.13248383020000062,-0.12709201643289858,0.43514701075579915,0.5506048404130124,0.15669370688197917,0.5115427845447841,0.3582194606726615,0.2480096167910136,0.03772710425736896,0.00528203495873545,0.16333507521611157,0.17678002251797503,0.34126751280961776,-0.032400084642738095,0.3370601902031875,0.31019132370863517,0.35174095213749584,0.3261637242469689,0.04837593028080984,0.03720233430481214,0.31292011981349915,0.2833478145009015,0.35546160644809494,0.16351565111216165,0.700136121761749,0.04209118202839719,0.0816388430258322,0.8797630945257486,-0.065952475283598,0.34915380432744153,-0.05624083571199078,0.004870243916350189,0.37589050310926786,0.46848247412199384,0.4721774004944394
Thal_PuL_L,0.4819173338596667,-0.4486679284421285,-0.5875985278083994,-0.08021453985102354,0.4717491141104033,-0.42622026080855874,-0.10883088758017412,0.36728882541231805,-0.060066464961252605,0.09987908448248622,0.1581403575467327,0.019362571571290847,-0.37606597516907697,0.3090572091679961,-0.16794769449471902,-0.3160780308043422,-0.48909427579723236,-0.36157568296933085,0.19583692423901192,0.5652189403859036,-0.46507956350000995,-0.029494423558830255,0.1285838065967802,1.0,0.5806018933262295,0.09827565839239193,0.43350037149091236,0.6447313837820261,0.4619247106547991,0.3421495353011523,-0.3759816276761663,-0.645258667683635,0.4441683329005097,0.43148723665676647,-0.17872103338249062,-0.35655966497527747,0.22422260905812905,-0.25387962361150995,-0.3720660898149949,0.37619902746562256,0.5669795450352352,0.09710738057581335,0.2959968184349964,-0.02734618764885331,0.4966701049497712,0.2741978193986784,-0.15195725708723193,0.48891578931953267,-0.13231483898363586,0.0032776114267810876,0.03885606956409571,0.5797841158322055,0.5612956686871233,-0.34469031664537364,-0.3930734795504363,0.5966938719865613,-0.45859930046004677,0.4185208179882092,-0.06524112075360067,0.48241144926218327,-0.3123661104284813,0.38763520468802637,0.18449887406124743,0.03662849229488847,0.4881608163239695,-0.21295224660737325,0.6357605007181371,-0.4603271427614864,-0.13921021564899863,-0.20569509047779613,-0.3438571715122326,-0.4988971165918854,0.204039859454187,-0.23255275563455505,-0.032556592619793295,0.09577392433193531,-0.13644194829018497,0.045487750987269614,0.46204957863652896,-0.28737443855744715
Thal_LGN_R,0.6830362859913978,-0.33495514472325577,-0.4801109571090018,0.040748078422471794,0.576181239932039,-0.23855481263594006,0.1469058673474443,0.6049413583974479,-0.10711395891070151,0.1212991356030599,0.3002338252232896,-0.07960684982633495,-0.34214222958691354,0.5111609191893901,-0.19023635891035698,-0.16505151807237997,-0.39192551323947317,-0.22715751913939777,0.3371202401729954,0.5559874492179984,-0.3643608514081495,0.312218483598009,0.38505704454268813,0.5806018933262295,1.0,0.020184925173383717,0.5577174379640003,0.6752949899299119,0.6535578363530665,0.48158126536742274,-0.3566813067465066,-0.5884419430262807,0.5116673258396198,0.6157978461704786,0.0951232438981133,-0.4316438096520619,0.2965417691335452,-0.2870720696002193,-0.29361585149854724,0.5736291070343048,0.5722421694732986,0.2910639087560273,0.4847188307790248,0.2170062513314381,0.6941486409924124,0.30212498202746113,-0.2560973207963527,0.6540136992999056,0.20601088877002777,0.032739983307805934,0.2569648842543204,0.7209123753666197,0.6361990650064143,-0.335112629939109,-0.35622719631557487,0.7104735984936976,-0.38154087927244373,0.348806487763325,0.09793236400587926,0.5562278261583014,-0.15397225082041413,0.5926560287732259,0.16247994999945758,0.03089014366567488,0.5493034318588929,-0.20647430942130596,0.6128000242044057,-0.35230843256783456,0.07762464288929065,-0.08731062761808378,-0.30211869681281533,-0.45577552039802444,0.39484317897341553,-0.350785034550724,0.08224743739091471,0.0031604337280257576,-0.12545175017939245,0.3402865893332964,0.6352806635399199,-0.2010735649296154
Frontal_Med_Orb_L,-0.11686722218432759,-0.22510778538401788,0.06827447099297067,-0.3164297676110339,-0.005838623548053961,-0.3318732639613976,0.19437841453695168,-0.09368567121545152,0.2795546257605725,0.4714154935765763,0.1489992950413198,-0.18003964997062108,-0.501546082629328,0.21384278097446813,-0.08968794355201515,-0.29989408684792546,0.08408451156803733,0.24786481237711733,-0.1984703965705048,0.03520784455247198,0.04458009418321802,-0.11888472208225069,0.055173851162556596,0.09827565839239193,0.020184925173383717,1.0,-0.25673196377055485,0.11367741743705727,-0.27966665667690294,-0.051793104035683914,0.4612887908017877,-0.028075902882108206,-0.3160622397256079,-0.06061799408903271,0.18181303330299606,-0.17006421894497617,-0.26131404096044164,-0.0042895254593068085,-0.010847957666740989,0.22629438279127168,-0.16373418378854554,-0.4618425542288692,-0.07510146216022892,0.18306259751656506,-0.1642541683552264,-0.31614537247693586,-0.1169149169303739,-0.10867539842297316,-0.0004435492885025568,0.7426289077789229,0.08642482926662584,0.039596192764693144,0.10955644046230682,-0.31648171634856487,-0.3524060282755515,0.2334949405951866,-0.15238003455327215,0.3925519490738778,-0.6180830722959202,0.3895777644622753,-0.017307303478445786,-0.001371428327743049,0.5778962540825,0.003962563061116187,-0.3190388687187479,0.5248205267466463,-0.16944896515891775,-0.30645258748714255,-0.40332497072463824,-0.12664268508428927,-0.172471604707916,-0.23696898212982187,0.21930976485526316,0.0803196993898219,0.1253062975986483,-0.16035986074751224,-0.3705397244648677,0.16174409380339694,-0.006668434506694433,-0.22620219683209675
OFCpost_R,0.6563398857801609,-0.426705512022881,-0.23061965698716444,-0.09295620217726344,0.507873859557211,-0.3076188298937991,-0.06772090370317345,0.5111106910426341,-0.23597994949344075,0.08632955842528464,0.21944187280577523,0.17715788100564467,-0.26552582687930376,0.24906317407226364,-0.4482601356838878,-0.2583752769125493,-0.24131934599242372,-0.21198524509034988,0.02460094905607423,0.4534757945253145,-0.25041539930342077,0.048840648592164256,0.1883843297586033,0.43350037149091236,0.5577174379640003,-0.25673196377055485,1.0,0.6298117065471933,0.506429646393996,0.49668575745382426,-0.48094608841759573,-0.5286253319376311,0.4674018686630708,0.28775359280697493,-0.07747392132280331,-0.5301785907025639,0.05947931464362956,-0.4711930709344907,-0.45775284362479746,0.35276137756533704,0.6558337542641626,0.2655800243778073,0.3043457185471077,-0.05030913682696407,0.5182771894465393,0.5344291031295206,-0.4152822804514682,0.35446786134088965,-0.11370324470427694,-0.20102353904968026,0.29394472446729525,0.6761154988908434,0.5783684821966022,-0.43367069699445504,-0.37871941175811114,0.643299565430471,-0.40253130441849877,0.18691916580160212,0.1849020890356777,0.48326063602821406,-0.3869101491799057,0.659941986971082,-0.27128815481183993,0.12900464438246564,0.6770642379050317,-0.22360494679780515,0.5847793105272469,-0.13098946973525802,0.010109777696955865,-0.07986993161171504,-0.43138142348781267,-0.6128712939378735,0.1869631679506116,-0.4593480202529396,0.06481235715691076,0.2503612591486306,-0.20662163362722513,0.15046380168650877,0.5397362256735958,-0.20801809169101454
